Orthogroup	Conringia_planisiliqua	Cardamine_hirsuta
OG0001188	CP4_g25751_DN3_SP8_c.t1	CARHR123420
OG0001189	CP10_g42130_DN3_SP6_c.t1	CARHR075270
OG0001189	CP11_g32525_DN3_SP8_c.t1	CARHR198890
OG0001190	CP10_g42392_DN3_SP8_c.t1	CARHR078070
OG0001190	CP8_g54515_DN3_SP8_c.t1	CARHR194870
OG0001191	CP2_g48607_DN3_SP8_c.t1	CARHR186040
OG0001191	CP10_g42512_DN3_SP8_c.t1	CARHR079570
OG0001193	CP3_g13786_DN3_SP8_c.t1	CARHR165670
OG0001193	CP4_g24745_DN3_SP8_c.t1	CARHR134680
OG0001194	CP3_g13757_DN3_SP5_c.t1	CARHR166020
OG0001194	CP10_g42818_DN3_SP8_c.t1	CARHR082830
OG0001195	CP7_g46006_DN3_SP0_c.t1	CARHR017990
OG0001195	CP9_g28889_DN3_SP1_c.t1	CARHR065430
OG0001196	CP9_g29142_DN3_SP5_c.t1	CARHR068390
OG0001196	CP7_g45822_DN3_SP8_c.t1	CARHR019920
OG0001197	CP3_g13904_DN3_SP0_c.t1	CARHR164450
OG0001197	CP7_g46203_DN1_SP0_c.t1	CARHR164440, CARHR179870
OG0001198	CP2_g48575_DN2_SP0_c.t1	CARHR186360, CARHR182960, CARHR183000, CARHR266170, CARHR292330, CARHR292220, CARHR182990, CARHR289360
OG0001200	CP8_g54339_DN2_SP0_c.t1	CARHR193010
OG0001200	CP7_g46372_DN2_SP0_c.t1	CARHR044880
OG0001201	CP3_g14505_DN3_SP7_c.t1	CARHR157480
OG0001202	CP3_g14360_DN3_SP8_c.t1	CARHR159540
OG0001202	CP3_g14414_DN3_SP2_c.t1	CARHR158650
OG0001203	CP301_g18542_DN3_SP0_c.t1, CP305_g18552_DN3_SP0_c.t1, CP364_g51487_DN3_SP0_c.t1, CP3_g15445_DN3_SP0_c.t1, CP3_g15480_DN3_SP1_c.t1, CP3_g15457_DN3_SP0_c.t1, CP3_g15278_DN3_SP1_c.t1, CP3_g15272_DN3_SP0_c.t1	CARHR164570, CARHR059830, CARHR104570
OG0001205	CP10_g43488_DN2_SP0_c.t1	CARHR090200
OG0001206	CP12_g29997_DN3_SP0_c.t1, CP12_g29992_DN3_SP0_c.t1, CP10_g43812_DN3_SP0_c.t1	CARHR091610
OG0001207	CP6_g7257_DN3_SP4_c.t1	CARHR222430
OG0001207	CP12_g30032_DN3_SP4_c.t1	CARHR092140
OG0001208	CP1_g38178_DN3_SP8_c.t1	CARHR039290
OG0001208	CP12_g30222_DN3_SP8_c.t1	CARHR094230
OG0001209	CP1_g38151_DN3_SP6_c.t1	CARHR039620, CARHR039630
OG0001209	CP12_g30249_DN3_SP8_c.t1	CARHR094530
OG0001210	CP1_g38077_DN3_SP5_c.t1	CARHR040390
OG0001210	CP12_g30342_DN3_SP6_c.t1	CARHR095510
OG0001211	CP6_g7683_DN1_SP0_c.t1	CARHR114430
OG0001218	CP10_g42483_DN2_SP0_c.t1	CARHR079270
OG0001220	CP3_g15018_DN3_SP0_c.t1, CP3_g15025_DN3_SP0_c.t1, CP3_g15022_DN3_SP0_c.t1, CP3_g15049_DN3_SP0_c.t1, CP3_g15070_DN3_SP0_c.t1, CP3_g15043_DN3_SP0_c.t1, CP3_g15064_DN3_SP0_c.t1	CARHR190910, CARHR263690, CARHR263680, CARHR190900
OG0001223	CP10_g44026_DN2_SP0_c.t1	CARHR106190
OG0001223	CP5_g620_DN3_SP0_c.t1	CARHR242090
OG0001224	CP1_g37200_DN3_SP8_c.t1	CARHR009170
OG0001226	CP13_g19210_DN3_SP2_c.t1	CARHR149700, CARHR149710, CARHR149740
OG0001227	CP10_g42921_DN3_SP7_c.t1	CARHR084010
OG0001227	CP11_g33596_DN3_SP6_c.t1	CARHR210490
OG0001230	CP2_g48124_DN3_SP6_c.t1	CARHR275540
OG0001230	CP11_g33162_DN3_SP6_c.t1	CARHR205800
OG0001233	CP19_g18384_DN3_SP8_c.t1	CARHR229950
OG0001233	CP20_g4399_DN3_SP7_c.t1	CARHR254350
OG0001234	CP9_g29182_DN3_SP8_c.t1	CARHR068840
OG0001234	CP1_g38652_DN3_SP6_c.t1	CARHR036200
OG0001234	CP13_g20434_DN3_SP8_c.t1	CARHR181030
OG0001235	CP10_g43806_DN3_SP6_c.t1	CARHR107550
OG0001235	CP5_g466_DN3_SP8_c.t1	CARHR243760
OG0001236	CP6_g7383_DN3_SP7_c.t1	CARHR221930
OG0001236	CP4_g25506_DN3_SP2_c.t1	CARHR126100
OG0001237	CP4_g24132_DN3_SP0_c.t1	CARHR141180
OG0001237	CP3_g13263_DN3_SP0_c.t1	CARHR171720
OG0001238	CP4_g24142_DN3_SP8_c.t1	CARHR141070
OG0001239	CP3_g13391_DN3_SP8_c.t1	CARHR170290
OG0001239	CP4_g24312_DN3_SP8_c.t1	CARHR139330
OG0001241	CP4_g24364_DN3_SP5_c.t1	CARHR138800, CARHR138790
OG0001241	CP4_g24365_DN3_SP6_c.t1	CARHR138780
OG0001242	CP11_g33564_DN3_SP8_c.t1	CARHR210050
OG0001242	CP10_g42942_DN3_SP0_c.t1, CP10_g42943_DN3_SP7_c.t1	CARHR084260
OG0001243	CP8_g54374_DN3_SP2_c.t1	CARHR193320
OG0001243	CP9_g28271_DN2_SP0_c.t1	CARHR059770
OG0001244	CP8_g54282_DN3_SP2_c.t1	CARHR192400, CARHR192440
OG0001245	CP3_g14281_DN3_SP0_c.t1, CP3_g14283_DN3_SP0_c.t1	CARHR160490
OG0001245	CP2_g47565_DN3_SP2_c.t1	CARHR281300
OG0001246	CP1_g36531_DN3_SP8_c.t1	CARHR001830, CARHR001610
OG0001247	CP10_g42773_DN3_SP5_c.t1	CARHR082290
OG0001248	CP4_g25831_DN3_SP8_c.t1, CP4_g25829_DN3_SP0_c.t1	CARHR007240, CARHR007260
OG0001249	CP4_g24881_DN3_SP0_c.t1	CARHR133090, CARHR133100
OG0001250	CP11_g32424_DN3_SP8_c.t1	CARHR197850
OG0001250	CP10_g42197_DN3_SP8_c.t1	CARHR076030
OG0001251	CP10_g42228_DN3_SP8_c.t1	CARHR076290
OG0001252	CP10_g42253_DN3_SP7_c.t1	CARHR076590
OG0001253	CP2_g48576_DN2_SP0_c.t1	CARHR186350
OG0001254	CP1_g37982_DN3_SP1_c.t1	CARHR041600
OG0001254	CP4_g25155_DN3_SP6_c.t1	CARHR130100
OG0001255	CP9_g29479_DN1_SP0_c.t1	CARHR071930
OG0001255	CP7_g46031_DN3_SP0_c.t1	CARHR017720
OG0001256	CP9_g28913_DN3_SP2_c.t1	CARHR065660
OG0001256	CP7_g45994_DN3_SP0_c.t1	CARHR018120
OG0001257	CP9_g28951_DN3_SP8_c.t1	CARHR066200
OG0001257	CP7_g45968_DN3_SP6_c.t1	CARHR018420
OG0001258	CP7_g45871_DN3_SP0_c.t1	CARHR019470
OG0001258	CP9_g29103_DN3_SP0_c.t1	CARHR067950
OG0001259	CP7_g45800_DN3_SP0_c.t1	CARHR020120
OG0001261	CP1_g37737_DN3_SP0_c.t1	CARHR014760
OG0001261	CP13_g19545_DN3_SP0_c.t1	CARHR145300
OG0001262	CP1_g37727_DN3_SP0_c.t1	CARHR014660
OG0001262	CP1_g37729_DN3_SP0_c.t1, CP1_g37728_DN3_SP0_c.t1	CARHR014670, CARHR014650
OG0001263	CP1_g37525_DN3_SP5_c.t1	CARHR012540
OG0001263	CP2_g49015_DN3_SP4_c.t1	CARHR049230
OG0001264	CP10_g43301_DN3_SP8_c.t1	CARHR088000
OG0001264	CP7_g46406_DN3_SP8_c.t1	CARHR045270
OG0001265	CP1_g37969_DN3_SP8_c.t1	CARHR041740
OG0001265	CP12_g30465_DN3_SP8_c.t1	CARHR097020
OG0001267	CP13_g20159_DN3_SP0_c.t1, CP13_g20164_DN3_SP0_c.t1, CP13_g20163_DN2_SP0_c.t1, CP13_g20162_DN3_SP0_c.t1	CARHR178700
OG0001268	CP5_g832_DN3_SP0_c.t1	CARHR239590
OG0001269	CP7_g44977_DN3_SP0_c.t1	CARHR028700
OG0001274	CP5_g892_DN3_SP8_c.t1	CARHR238940
OG0001275	CP7_g45703_DN3_SP8_c.t1	CARHR021090
OG0001275	CP5_g503_DN3_SP8_c.t1	CARHR243370
OG0001276	CP2_g49160_DN3_SP0_c.t1	CARHR051480
OG0001276	CP1_g37408_DN3_SP0_c.t1	CARHR011330
OG0001278	CP12_g31287_DN3_SP7_c.t1	CARHR103000
OG0001279	CP11_g32462_DN3_SP8_c.t1	CARHR198240
OG0001279	CP10_g42169_DN3_SP8_c.t1	CARHR075730
OG0001280	CP13_g19136_DN3_SP0_c.t1	CARHR152260
OG0001280	CP5_g1525_DN3_SP2_c.t1	CARHR262720
OG0001281	CP13_g19099_DN3_SP0_c.t1	CARHR231140, CARHR046710
OG0001281	CP19_g17856_DN3_SP0_c.t1	CARHR272970
OG0001282	CP19_g18024_DN3_SP0_c.t1	CARHR233670
OG0001283	CP3_g13649_DN3_SP8_c.t1	CARHR167110
OG0001283	CP4_g24599_DN3_SP8_c.t1	CARHR136290
OG0001284	CP8_g52357_DN3_SP8_c.t1	CARHR258720
OG0001284	CP2_g48019_DN3_SP8_c.t1	CARHR276700
OG0001285	CP8_g53415_DN2_SP0_c.t1	CARHR267720
OG0001285	CP5_g1281_DN3_SP0_c.t1	CARHR234970
OG0001286	CP8_g53479_DN2_SP0_c.t1	CARHR268390
OG0001286	CP8_g53477_DN3_SP0_c.t1, CP8_g53478_DN3_SP0_c.t1	CARHR268380, CARHR268370
OG0001287	CP19_g17957_DN3_SP6_c.t1	CARHR234380
OG0001287	CP8_g53499_DN3_SP8_c.t1	CARHR268590
OG0001288	CP11_g32792_DN3_SP8_c.t1	CARHR201810
OG0001288	CP2_g48454_DN3_SP8_c.t1	CARHR187990
OG0001289	CP6_g7083_DN3_SP0_c.t1	CARHR224160
OG0001289	CP13_g19768_DN3_SP0_c.t1	CARHR174130
OG0001290	CP20_g4323_DN3_SP6_c.t1	CARHR255360
OG0001290	CP19_g18294_DN3_SP8_c.t1	CARHR231000
OG0001291	CP7_g44599_DN3_SP0_c.t1	CARHR032250
OG0001291	CP7_g44598_DN1_SP0_c.t1	CARHR032240
OG0001292	CP4_g25759_DN3_SP0_c.t1	CARHR123350
OG0001292	CP10_g42165_DN3_SP0_c.t1	CARHR075640
OG0001294	CP16_g54860_DN3_SP7_c.t1	CARHR113560
OG0001295	CP5_g1683_DN3_SP0_c.t1	CARHR214640
OG0001295	CP5_g1679_DN1_SP0_c.t1	CARHR117200
OG0001296	CP16_g54903_DN1_SP0_c.t1	CARHR114020
OG0001296	CP4_g25225_DN3_SP0_c.t1	CARHR129320
OG0001297	CP11_g31870_DN3_SP3_c.t1	CARHR252790
OG0001298	CP6_g7440_DN2_SP1_c.t1	CARHR221370
OG0001299	CP4_g24043_DN3_SP8_c.t1	CARHR142100
OG0001299	CP4_g24044_DN3_SP5_c.t1	CARHR142070
OG0001299	CP4_g24045_DN3_SP1_c.t1	CARHR152160
OG0001300	CP3_g13530_DN3_SP8_c.t1	CARHR168470
OG0001300	CP4_g24488_DN3_SP2_c.t1	CARHR137430
OG0001301	CP4_g24501_DN3_SP5_c.t1	CARHR137270
OG0001302	CP2_g47689_DN3_SP8_c.t1	CARHR280030
OG0001302	CP3_g14389_DN3_SP6_c.t1	CARHR158950
OG0001303	CP8_g54676_DN2_SP0_c.t1	CARHR036500, CARHR248150
OG0001303	CP4_g24201_DN2_SP0_c.t1	CARHR140510
OG0001303	CP1_g36417_DN3_SP0_c.t1	CARHR000360
OG0001304	CP1_g37072_DN3_SP3_c.t1	CARHR007710
OG0001304	CP4_g25895_DN2_SP8_c.t1	CARHR121500
OG0001305	CP10_g42534_DN3_SP8_c.t1	CARHR079760
OG0001305	CP2_g48594_DN3_SP2_c.t1	CARHR186160
OG0001306	CP10_g42548_DN3_SP8_c.t1	CARHR080010
OG0001307	CP10_g42754_DN3_SP0_c.t1	CARHR082120
OG0001308	CP3_g14084_DN3_SP0_c.t1	CARHR162650
OG0001308	CP4_g25113_DN2_SP0_c.t1	CARHR130590
OG0001309	CP4_g24932_DN3_SP8_c.t1	CARHR132490
OG0001309	CP3_g13958_DN3_SP8_c.t1	CARHR163920
OG0001310	CP7_g46062_DN3_SP8_c.t1	CARHR017330
OG0001310	CP9_g29523_DN3_SP8_c.t1	CARHR072460
OG0001311	CP2_g48639_DN3_SP7_c.t1	CARHR184970
OG0001311	CP2_g48638_DN3_SP7_c.t1	CARHR185650, CARHR185640, CARHR185660
OG0001312	CP10_g42728_DN3_SP0_c.t1	CARHR081850
OG0001312	CP2_g48761_DN3_SP1_c.t1	CARHR183280
OG0001313	CP7_g44328_DN3_SP0_c.t1	CARHR220110
OG0001314	CP10_g43295_DN3_SP8_c.t1	CARHR087950
OG0001314	CP7_g46416_DN3_SP8_c.t1	CARHR045360
OG0001315	CP12_g29921_DN3_SP8_c.t1	CARHR090840
OG0001315	CP1_g37868_DN3_SP8_c.t1	CARHR042700
OG0001317	CP1_g38081_DN3_SP8_c.t1	CARHR040360, CARHR095470
OG0001318	CP6_g7269_DN1_SP0_c.t1, CP6_g7268_DN2_SP0_c.t1	CARHR147860, CARHR290630
OG0001321	CP13_g19799_DN2_SP0_c.t1	CARHR055710
OG0001322	CP8_g53430_DN3_SP0_c.t1	CARHR102590
OG0001322	CP8_g53429_DN1_SP0_c.t1	CARHR267900
OG0001323	CP19_g18005_DN3_SP0_c.t1	CARHR233920
OG0001323	CP2_g47860_DN3_SP0_c.t1	CARHR278370, CARHR121120, CARHR278360
OG0001328	CP5_g854_DN2_SP0_c.t1	CARHR239320
OG0001328	CP16_g55127_DN2_SP0_c.t1	CARHR117510
OG0001330	CP10_g43819_DN3_SP8_c.t1	CARHR107400
OG0001330	CP5_g477_DN3_SP8_c.t1	CARHR243640
OG0001331	CP2_g49524_DN3_SP0_c.t1	CARHR055110, CARHR055080, CARHR055100, CARHR055070
OG0001332	CP2_g49520_DN3_SP8_c.t1	CARHR053980
OG0001332	CP1_g37262_DN3_SP8_c.t1	CARHR009780
OG0001333	CP2_g49202_DN3_SP5_c.t1	CARHR051970
OG0001333	CP1_g37393_DN3_SP8_c.t1	CARHR011170
OG0001334	CP1_g37800_DN3_SP0_c.t1	CARHR015450
OG0001334	CP13_g19654_DN3_SP8_c.t1	CARHR144150
OG0001335	CP11_g33436_DN3_SP3_c.t1	CARHR208730
OG0001335	CP10_g43018_DN3_SP6_c.t1	CARHR085070
OG0001336	CP10_g43132_DN2_SP0_c.t1	CARHR086250
OG0001336	CP11_g33232_DN3_SP0_c.t1	CARHR207140
OG0001337	CP8_g53381_DN3_SP3_c.t1	CARHR267300
OG0001337	CP5_g1250_DN3_SP6_c.t1	CARHR235280
OG0001338	CP5_g1251_DN3_SP0_c.t1	CARHR235270, CARHR267290
OG0001339	CP8_g53551_DN3_SP0_c.t1	CARHR268980
OG0001339	CP19_g17974_DN3_SP0_c.t1	CARHR234220
OG0001340	CP11_g32811_DN3_SP7_c.t1, CP11_g32812_DN3_SP5_c.t1	CARHR288950
OG0001341	CP2_g48418_DN3_SP7_c.t1	CARHR188400
OG0001341	CP11_g32844_DN3_SP8_c.t1	CARHR202440
OG0001342	CP11_g32923_DN3_SP0_c.t1, CP11_g32924_DN3_SP8_c.t1	CARHR203240
OG0001342	CP2_g47778_DN3_SP6_c.t1	CARHR279120
OG0001343	CP11_g33063_DN3_SP8_c.t1	CARHR204830
OG0001343	CP2_g48256_DN3_SP8_c.t1	CARHR190290
OG0001344	CP13_g19798_DN3_SP0_c.t1	CARHR174470
OG0001345	CP6_g6930_DN3_SP8_c.t1	CARHR225650
OG0001345	CP13_g19943_DN3_SP8_c.t1	CARHR176230
OG0001346	CP6_g6773_DN2_SP0_c.t1	CARHR227380
OG0001346	CP6_g6774_DN3_SP2_c.t1	CARHR227370
OG0001347	CP19_g18284_DN3_SP7_c.t1	CARHR231100
OG0001347	CP10_g42160_DN3_SP8_c.t1	CARHR075580
OG0001348	CP10_g43765_DN3_SP8_c.t1	CARHR108010
OG0001349	CP10_g43709_DN3_SP0_c.t1	CARHR108560
OG0001349	CP5_g391_DN3_SP8_c.t1	CARHR244600
OG0001350	CP16_g54895_DN3_SP3_c.t1	CARHR113860
OG0001350	CP5_g216_DN3_SP8_c.t1	CARHR246360
OG0001351	CP13_g19844_DN3_SP0_c.t1	CARHR055370, CARHR055380, CARHR055390
OG0001352	CP21_g11034_DN3_SP0_c.t1	CARHR034910
OG0001352	CP42_g27288_DN3_SP0_c.t1, CP34_g51490_DN2_SP0_c.t1	CARHR259650
OG0001354	CP3_g13136_DN3_SP0_c.t1	CARHR172920
OG0001354	CP4_g23973_DN3_SP0_c.t1	CARHR142880
OG0001355	CP3_g13273_DN3_SP0_c.t1	CARHR171560
OG0001355	CP4_g24140_DN3_SP8_c.t1	CARHR141090
OG0001356	CP3_g13488_DN3_SP7_c.t1	CARHR289480
OG0001357	CP3_g13556_DN3_SP0_c.t1	CARHR168230
OG0001358	CP4_g24535_DN3_SP5_c.t1	CARHR136950
OG0001358	CP3_g13594_DN3_SP8_c.t1	CARHR034410, CARHR167750
OG0001359	CP3_g14819_DN2_SP0_c.t1	CARHR154470
OG0001359	CP8_g54001_DN3_SP8_c.t1	CARHR273360
OG0001360	CP1_g36824_DN3_SP0_c.t1	CARHR004810
OG0001360	CP4_g25500_DN3_SP0_c.t1	CARHR126030
OG0001361	CP1_g36595_DN1_SP0_c.t1	CARHR004190
OG0001363	CP5_g1305_DN3_SP0_c.t1	CARHR234700
OG0001363	CP5_g1307_DN3_SP0_c.t1	CARHR049940
OG0001364	CP11_g32463_DN3_SP8_c.t1	CARHR198250
OG0001364	CP10_g42168_DN3_SP8_c.t1	CARHR075720
OG0001365	CP10_g42177_DN3_SP7_c.t1	CARHR075820
OG0001365	CP11_g32454_DN3_SP8_c.t1	CARHR198160
OG0001366	CP11_g32376_DN1_SP0_c.t1	CARHR197350
OG0001366	CP10_g42242_DN3_SP0_c.t1	CARHR076450
OG0001367	CP2_g48675_DN3_SP0_c.t1	CARHR185560
OG0001367	CP10_g42654_DN3_SP7_c.t1	CARHR081020
OG0001369	CP3_g15559_DN2_SP0_c.t1	CARHR119450, CARHR216320
OG0001370	CP7_g45668_DN3_SP8_c.t1	CARHR021470
OG0001370	CP9_g29303_DN3_SP8_c.t1	CARHR070140
OG0001371	CP7_g45365_DN3_SP0_c.t1, CP7_g45366_DN3_SP0_c.t1	CARHR024660
OG0001372	CP10_g42305_DN3_SP5_c.t1	CARHR077130
OG0001372	CP11_g32264_DN3_SP8_c.t1	CARHR196150
OG0001373	CP1_g38235_DN3_SP0_c.t1	CARHR038740
OG0001374	CP9_g29163_DN2_SP2_c.t1	CARHR068580
OG0001374	CP7_g45805_DN2_SP0_c.t1	CARHR020080
OG0001375	CP7_g46117_DN3_SP3_c.t1	CARHR016710
OG0001375	CP9_g29596_DN3_SP8_c.t1	CARHR073320
OG0001376	CP10_g43365_DN3_SP0_c.t1	CARHR088800
OG0001376	CP7_g46340_DN3_SP0_c.t1	CARHR044570
OG0001377	CP12_g30015_DN2_SP0_c.t1	CARHR091910
OG0001378	CP1_g38286_DN3_SP3_c.t1	CARHR038060
OG0001378	CP12_g30113_DN3_SP7_c.t1	CARHR093130
OG0001379	CP12_g30345_DN3_SP0_c.t1	CARHR095540
OG0001379	CP1_g38074_DN3_SP1_c.t1	CARHR040420
OG0001380	CP1_g38067_DN3_SP8_c.t1	CARHR040490
OG0001380	CP12_g30350_DN3_SP6_c.t1	CARHR095590
OG0001382	CP16_g54894_DN3_SP6_c.t1	CARHR113840
OG0001384	CP16_g54975_DN3_SP0_c.t1, CP2_g49483_DN3_SP0_c.t1	CARHR292830
OG0001384	CP16_g54976_DN3_SP0_c.t1	CARHR292850
OG0001392	CP5_g510_DN3_SP8_c.t1	CARHR243290
OG0001392	CP10_g43895_DN3_SP8_c.t1	CARHR106990
OG0001393	CP10_g43837_DN3_SP2_c.t1	CARHR293470
OG0001393	CP5_g482_DN3_SP3_c.t1	CARHR243590
OG0001394	CP9_g28124_DN3_SP0_c.t1	CARHR214140
OG0001394	CP7_g44704_DN3_SP0_c.t1, CP7_g44699_DN3_SP0_c.t1, CP7_g44708_DN3_SP0_c.t1	CARHR031390, CARHR031370
OG0001397	CP1_g37313_DN3_SP8_c.t1	CARHR010390
OG0001397	CP2_g49385_DN3_SP8_c.t1	CARHR283780
OG0001398	CP13_g19668_DN3_SP8_c.t1	CARHR144000
OG0001398	CP1_g37804_DN3_SP8_c.t1	CARHR015490
OG0001399	CP13_g19551_DN3_SP0_c.t1	CARHR218400, CARHR145230
OG0001399	CP1_g37743_DN3_SP0_c.t1	CARHR014820
OG0001400	CP1_g37627_DN2_SP0_c.t1	CARHR013640
OG0001401	CP5_g1480_DN3_SP8_c.t1	CARHR262380
OG0001401	CP11_g32449_DN3_SP8_c.t1	CARHR198110
OG0001402	CP5_g1506_DN2_SP0_c.t1	CARHR262620
OG0001402	CP13_g19146_DN2_SP0_c.t1	CARHR152090
OG0001403	CP2_g48991_DN3_SP6_c.t1	CARHR048870
OG0001403	CP1_g37541_DN3_SP8_c.t1	CARHR012680
OG0001404	CP2_g49028_DN1_SP0_c.t1	CARHR049410
OG0001404	CP1_g37517_DN1_SP0_c.t1	CARHR012450
OG0001405	CP11_g33409_DN3_SP8_c.t1	CARHR208410
OG0001406	CP5_g217_DN3_SP8_c.t1	CARHR246350
OG0001406	CP9_g28761_DN3_SP8_c.t1	CARHR186780
OG0001407	CP8_g53238_DN3_SP8_c.t1	CARHR265830
OG0001407	CP5_g1203_DN3_SP8_c.t1	CARHR235690
OG0001409	CP2_g47939_DN3_SP8_c.t1	CARHR277590
OG0001409	CP11_g33026_DN3_SP8_c.t1	CARHR204390
OG0001410	CP13_g19828_DN3_SP5_c.t1	CARHR174750
OG0001410	CP19_g17965_DN3_SP0_c.t1	CARHR224610
OG0001412	CP6_g6852_DN3_SP8_c.t1	CARHR226440
OG0001412	CP13_g20044_DN3_SP8_c.t1	CARHR177440
OG0001413	CP19_g18489_DN3_SP3_c.t1	CARHR228700
OG0001414	CP7_g44562_DN3_SP0_c.t1	CARHR032800
OG0001415	CP4_g25352_DN3_SP0_c.t1	CARHR128000
OG0001415	CP7_g45048_DN3_SP0_c.t1	CARHR027910
OG0001416	CP4_g25313_DN3_SP0_c.t1	CARHR128380
OG0001416	CP7_g44957_DN3_SP0_c.t1	CARHR028920
OG0001417	CP5_g331_DN3_SP0_c.t1	CARHR245180
OG0001417	CP16_g55029_DN3_SP4_c.t1	CARHR184820
OG0001418	CP5_g102_DN3_SP0_c.t1	CARHR247540
OG0001418	CP16_g54786_DN3_SP0_c.t1	CARHR112500
OG0001419	CP5_g1598_DN3_SP7_c.t1	CARHR263790
OG0001420	CP11_g31867_DN3_SP8_c.t1	CARHR252820
OG0001420	CP19_g18481_DN3_SP7_c.t1	CARHR228740
OG0001422	CP10_g42491_DN3_SP8_c.t1	CARHR079350
OG0001422	CP2_g48627_DN3_SP8_c.t1	CARHR185790
OG0001423	CP4_g24250_DN3_SP8_c.t1	CARHR139990
OG0001423	CP3_g13363_DN3_SP8_c.t1	CARHR170580
OG0001424	CP11_g33512_DN3_SP1_c.t1	CARHR209500
OG0001425	CP3_g16613_DN3_SP5_c.t1	CARHR152390
OG0001425	CP8_g54257_DN3_SP0_c.t1, CP268_g6518_DN3_SP0_c.t1	CARHR192120
OG0001426	CP9_g28480_DN1_SP0_c.t1	CARHR061760
OG0001426	CP9_g28481_DN2_SP1_c.t1	CARHR061770
OG0001427	CP8_g54578_DN3_SP3_c.t1	CARHR249240
OG0001427	CP1_g36478_DN2_SP7_c.t1	CARHR001060
OG0001428	CP1_g36781_DN3_SP4_c.t1	CARHR002220
OG0001428	CP11_g32062_DN3_SP3_c.t1	CARHR250720
OG0001429	CP11_g32055_DN3_SP7_c.t1	CARHR250800
OG0001429	CP3_g13130_DN3_SP0_c.t1	CARHR172990
OG0001430	CP1_g36648_DN3_SP0_c.t1, CP1_g36649_DN3_SP1_c.t1	CARHR003630
OG0001430	CP13_g20271_DN3_SP0_c.t1	CARHR180040
OG0001431	CP4_g25486_DN3_SP8_c.t1	CARHR126620
OG0001432	CP1_g36880_DN3_SP1_c.t1	CARHR005400
OG0001432	CP4_g25589_DN2_SP1_c.t1	CARHR125250
OG0001433	CP4_g25668_DN3_SP0_c.t1, CP4_g25667_DN3_SP0_c.t1	CARHR124430
OG0001435	CP1_g37054_DN3_SP4_c.t1	CARHR007580
OG0001435	CP4_g25874_DN3_SP8_c.t1	CARHR121790
OG0001436	CP11_g32201_DN3_SP5_c.t1	CARHR195480
OG0001436	CP10_g42355_DN3_SP7_c.t1	CARHR077670
OG0001437	CP11_g32181_DN3_SP8_c.t1	CARHR195200
OG0001437	CP10_g42371_DN3_SP8_c.t1	CARHR077850
OG0001438	CP2_g48644_DN3_SP0_c.t1	CARHR185020
OG0001438	CP10_g42473_DN3_SP0_c.t1	CARHR079130
OG0001439	CP9_g29032_DN3_SP7_c.t1	CARHR067060
OG0001439	CP7_g45910_DN3_SP8_c.t1	CARHR019080
OG0001440	CP9_g29387_DN3_SP8_c.t1	CARHR022080
OG0001441	CP9_g28847_DN3_SP5_c.t1	CARHR065000
OG0001441	CP7_g45531_DN3_SP2_c.t1	CARHR022890
OG0001442	CP9_g28703_DN3_SP2_c.t1	CARHR064070
OG0001442	CP7_g45469_DN3_SP0_c.t1	CARHR162090
OG0001443	CP7_g45329_DN3_SP0_c.t1	CARHR025020
OG0001443	CP9_g28583_DN3_SP0_c.t1	CARHR062830
OG0001446	CP11_g33093_DN3_SP5_c.t1	CARHR205190
OG0001448	CP7_g46356_DN3_SP3_c.t1	CARHR044700
OG0001448	CP10_g43346_DN3_SP6_c.t1	CARHR088580
OG0001450	CP10_g43405_DN3_SP8_c.t1	CARHR089480
OG0001451	CP7_g46224_DN2_SP0_c.t1	CARHR043260
OG0001452	CP1_g37838_DN3_SP3_c.t1	CARHR043100
OG0001452	CP12_g29888_DN3_SP8_c.t1	CARHR090560
OG0001453	CP1_g37858_DN3_SP7_c.t1	CARHR042840
OG0001453	CP12_g29906_DN3_SP8_c.t1	CARHR090740
OG0001454	CP12_g29935_DN3_SP2_c.t1	CARHR091000
OG0001454	CP1_g37873_DN3_SP2_c.t1	CARHR042640
OG0001455	CP12_g30016_DN3_SP5_c.t1	CARHR000070
OG0001455	CP6_g7279_DN3_SP7_c.t1	CARHR290460, CARHR150170
OG0001456	CP8_g53680_DN3_SP0_c.t1	CARHR095530
OG0001456	CP12_g30344_DN3_SP6_c.t1	CARHR040410
OG0001457	CP12_g30383_DN2_SP0_c.t1	CARHR095960
OG0001457	CP1_g38053_DN3_SP0_c.t1	CARHR040690
OG0001458	CP20_g4256_DN3_SP0_c.t1, CP20_g4255_DN3_SP0_c.t1	CARHR189730, CARHR189760
OG0001464	CP5_g1023_DN1_SP8_c.t1	CARHR237750
OG0001464	CP10_g43589_DN3_SP8_c.t1	CARHR109800
OG0001465	CP5_g1005_DN3_SP8_c.t1	CARHR237940
OG0001466	CP5_g845_DN3_SP5_c.t1	CARHR239430
OG0001466	CP16_g55135_DN3_SP2_c.t1	CARHR117430
OG0001467	CP20_g4311_DN3_SP0_c.t1, CP20_g4266_DN3_SP0_c.t1	CARHR255500
OG0001469	CP7_g44750_DN3_SP3_c.t1	CARHR286950
OG0001471	CP2_g49204_DN3_SP6_c.t1	CARHR051960
OG0001471	CP1_g37392_DN3_SP6_c.t1	CARHR011160
OG0001472	CP1_g37795_DN3_SP6_c.t1	CARHR015400
OG0001472	CP13_g19646_DN3_SP5_c.t1	CARHR144240
