Orthogroup	Conringia_planisiliqua	Eutrema_salsugineum
OG0002146	CP3_g15087_DN3_SP0_c.t1	XP_006419110.1
OG0002147	CP8_g54013_DN3_SP6_c.t1, CP8_g54014_DN3_SP4_c.t1	XP_006400901.1, XP_006400900.1
OG0002149	CP2_g47999_DN3_SP8_c.t1	XP_024007071.1
OG0002150	CP3_g14369_DN2_SP0_c.t1, CP6_g7530_DN2_SP0_c.t1	XP_006404064.1
OG0002151	CP2_g47603_DN3_SP8_c.t1	XP_006393871.1
OG0002151	CP10_g43670_DN3_SP8_c.t1	XP_024016490.1
OG0002152	CP1_g36436_DN3_SP6_c.t1, CP1_g36435_DN3_SP6_c.t1	XP_006418458.1, XP_006418459.1
OG0002153	CP1_g36444_DN3_SP7_c.t1	XP_006418448.1
OG0002153	CP8_g54633_DN3_SP0_c.t1	XP_006396249.2
OG0002154	CP13_g20199_DN3_SP8_c.t1	XP_006403140.1
OG0002154	CP1_g36685_DN3_SP8_c.t1	XP_006418189.1
OG0002155	CP13_g20243_DN3_SP7_c.t1	XP_006403195.1
OG0002155	CP1_g36656_DN3_SP8_c.t1	XP_006418152.1
OG0002156	CP4_g25430_DN3_SP3_c.t1, CP4_g25429_DN3_SP6_c.t1	XP_006410460.1, XP_006410461.1
OG0002157	CP4_g25513_DN3_SP0_c.t1	XP_024003849.1
OG0002157	CP1_g36552_DN3_SP8_c.t1	XP_006418050.1
OG0002158	CP5_g1246_DN3_SP1_c.t1	XP_006413057.1
OG0002158	CP5_g1245_DN3_SP0_c.t1	XP_006413056.1
OG0002159	CP10_g42256_DN3_SP8_c.t1	XP_006408399.1
OG0002159	CP11_g32348_DN3_SP6_c.t1	XP_006400157.1
OG0002160	CP10_g42336_DN3_SP0_c.t1	XP_024015638.1
OG0002160	CP11_g32223_DN3_SP0_c.t1	XP_006400287.1
OG0002161	CP2_g48656_DN3_SP3_c.t1	XP_006395024.1
OG0002161	CP10_g42450_DN3_SP8_c.t1	XP_006408171.1
OG0002162	CP12_g30731_DN3_SP3_c.t1	XP_006406005.2
OG0002162	CP10_g42613_DN3_SP3_c.t1	XP_006407982.1
OG0002163	CP10_g42678_DN3_SP7_c.t1, CP10_g42677_DN3_SP3_c.t1	XP_006407911.1
OG0002164	CP2_g48708_DN3_SP0_c.t1	XP_006395081.1
OG0002164	CP10_g42683_DN2_SP6_c.t1	XP_006407905.1
OG0002165	CP11_g32620_DN3_SP8_c.t1	XP_006399842.1
OG0002165	CP10_g42821_DN3_SP7_c.t1	XP_006407762.1
OG0002166	CP3_g13739_DN2_SP0_c.t1	XP_024012839.1
OG0002166	CP4_g24683_DN2_SP0_c.t1	XP_006411294.1
OG0002167	CP4_g24770_DN3_SP2_c.t1	XP_006411180.1
OG0002168	CP4_g25153_DN3_SP8_c.t1	XP_006410756.1
OG0002168	CP3_g14131_DN2_SP0_c.t1	XP_006403811.1
OG0002169	CP3_g13940_DN3_SP8_c.t1	XP_006403606.1, XP_024003704.1
OG0002170	CP7_g46138_DN3_SP8_c.t1	XP_006416859.1
OG0002170	CP9_g29626_DN3_SP8_c.t1	XP_006389836.1
OG0002171	CP7_g46120_DN3_SP4_c.t1	XP_006416841.1
OG0002171	CP9_g29603_DN3_SP7_c.t1	XP_024008897.1
OG0002172	CP9_g29601_DN3_SP8_c.t1	XP_024011761.1
OG0002173	CP9_g29559_DN3_SP8_c.t1	XP_006389911.1, XP_006416814.1
OG0002174	CP7_g45830_DN3_SP5_c.t1	XP_024008473.1
OG0002174	CP9_g29133_DN3_SP8_c.t1	XP_006390366.1
OG0002175	CP9_g29298_DN3_SP8_c.t1	XP_006390180.1, XP_024008594.1
OG0002175	CP7_g45673_DN3_SP8_c.t1	XP_006416345.1
OG0002176	CP17_g5096_DN3_SP0_c.t1	XP_006416185.1, XP_006415889.1, XP_006416184.1
OG0002177	CP7_g45484_DN3_SP8_c.t1	XP_024008753.1
OG0002177	CP9_g28732_DN3_SP5_c.t1	XP_006390811.1
OG0002178	CP9_g28665_DN3_SP3_c.t1	XP_024010992.1
OG0002179	CP9_g28325_DN3_SP5_c.t1	XP_024008049.1, XP_006391242.2
OG0002179	CP7_g45169_DN3_SP8_c.t1	XP_006415799.1
OG0002181	CP5_g1055_DN3_SP0_c.t1	XP_006412226.2, XP_024005760.1
OG0002181	CP11_g32026_DN3_SP0_c.t1	XP_006396490.1
OG0002182	CP2_g48179_DN3_SP8_c.t1	XP_006394525.1
OG0002182	CP1_g37693_DN3_SP2_c.t1	XP_006417079.1
OG0002183	CP1_g37646_DN3_SP8_c.t1	XP_024009039.1
OG0002183	CP13_g19408_DN3_SP4_c.t1	XP_024006721.1
OG0002184	CP6_g7288_DN3_SP0_c.t1	XP_024005319.1
OG0002184	CP1_g37500_DN3_SP5_c.t1	XP_024008383.1
OG0002185	CP1_g37494_DN3_SP8_c.t1	XP_006417290.1
OG0002185	CP2_g49055_DN3_SP6_c.t1	XP_006391910.1
OG0002186	CP2_g49206_DN3_SP0_c.t1	XP_006392095.1
OG0002186	CP1_g37391_DN3_SP2_c.t1	XP_024008658.1
OG0002187	CP1_g37259_DN3_SP8_c.t1	XP_006417539.1
OG0002187	CP10_g42822_DN3_SP8_c.t1	XP_006407761.1
OG0002188	CP1_g36846_DN3_SP0_c.t1	XP_006418014.2
OG0002188	CP2_g48348_DN2_SP0_c.t1	XP_006415092.1
OG0002189	CP10_g43098_DN3_SP7_c.t1	XP_006407452.1
OG0002189	CP11_g33304_DN3_SP8_c.t1	XP_006399062.1
OG0002190	CP10_g43029_DN3_SP8_c.t1	XP_006407525.1
OG0002190	CP11_g33411_DN3_SP8_c.t1	XP_006398937.1
OG0002191	CP12_g30440_DN2_SP0_c.t1	XP_024014998.1
OG0002191	CP2_g48503_DN3_SP0_c.t1	XP_024007660.1
OG0002194	CP7_g46452_DN3_SP0_c.t1	XP_006392577.1
OG0002194	CP10_g43254_DN3_SP0_c.t1	XP_006407276.1
OG0002195	CP10_g43305_DN3_SP0_c.t1	XP_024014918.1
OG0002196	CP6_g7277_DN3_SP8_c.t1	XP_006414417.1
OG0002196	CP12_g30017_DN3_SP8_c.t1	XP_006406814.1
OG0002197	CP12_g30082_DN3_SP8_c.t1	XP_006406731.1
OG0002197	CP1_g38313_DN3_SP8_c.t1	XP_006393465.1
OG0002198	CP12_g30133_DN3_SP8_c.t1	XP_006406666.1
OG0002198	CP1_g38264_DN3_SP8_c.t1	XP_006393387.2
OG0002199	CP12_g30150_DN3_SP2_c.t1	XP_006406642.1
OG0002199	CP1_g38257_DN3_SP1_c.t1	XP_024006039.1
OG0002200	CP10_g43997_DN3_SP6_c.t1, CP10_g44001_DN3_SP3_c.t1	XP_006409469.1
OG0002201	CP10_g43862_DN3_SP1_c.t1	XP_024016606.1
OG0002201	CP10_g43861_DN3_SP8_c.t1	XP_024016576.1
OG0002202	CP10_g43834_DN3_SP6_c.t1	XP_024016397.1
OG0002202	CP5_g480_DN3_SP5_c.t1	XP_006412123.1
OG0002203	CP10_g43640_DN3_SP5_c.t1	XP_006409112.1
OG0002204	CP5_g1008_DN3_SP3_c.t1	XP_024005499.1
OG0002204	CP10_g43608_DN3_SP0_c.t1	XP_006409078.1
OG0002205	CP1_g38096_DN3_SP6_c.t1	XP_006393181.1
OG0002206	CP1_g38134_DN3_SP7_c.t1	XP_006393222.1
OG0002207	CP6_g7276_DN3_SP3_c.t1	XP_006414584.2, XP_006414415.1
OG0002207	CP6_g7274_DN3_SP2_c.t1	XP_006414587.1, XP_006414412.1
OG0002208	CP3_g13646_DN3_SP1_c.t1	XP_024012969.1, XP_006402921.1
OG0002209	CP4_g24186_DN3_SP8_c.t1	XP_006397726.1
OG0002209	CP3_g13305_DN3_SP8_c.t1	XP_006402532.1
OG0002219	CP10_g43542_DN3_SP0_c.t1	XP_006408900.1
OG0002220	CP5_g1049_DN3_SP8_c.t1	XP_024004609.1
OG0002220	CP10_g43564_DN3_SP8_c.t1	XP_024016079.1
OG0002221	CP10_g43570_DN3_SP0_c.t1	XP_006408874.2
OG0002222	CP5_g760_DN3_SP8_c.t1	XP_006412471.1
OG0002222	CP16_g55458_DN3_SP2_c.t1	XP_006392333.1
OG0002222	CP2_g48453_DN3_SP4_c.t1	XP_006394798.1
OG0002223	CP5_g899_DN3_SP0_c.t1, CP21_g10502_DN3_SP0_c.t1	XP_024005882.1
OG0002223	CP7_g45335_DN3_SP0_c.t1	XP_024007881.1
OG0002224	CP16_g55137_DN3_SP8_c.t1	XP_024014059.1
OG0002224	CP5_g842_DN3_SP8_c.t1	XP_006412579.1
OG0002225	CP16_g55274_DN3_SP0_c.t1	XP_006405130.1
OG0002226	CP5_g613_DN3_SP1_c.t1	XP_006412283.1
OG0002226	CP10_g44078_DN3_SP0_c.t1	XP_006409547.1
OG0002227	CP10_g43818_DN1_SP0_c.t1	XP_006409326.1
OG0002228	CP4_g25204_DN3_SP8_c.t1	XP_006410697.1
OG0002228	CP7_g44652_DN3_SP8_c.t1	XP_006415206.1
OG0002229	CP13_g19689_DN3_SP0_c.t1	XP_006398512.1
OG0002229	CP1_g37810_DN3_SP0_c.t1	XP_006416949.1
OG0002230	CP1_g37774_DN3_SP7_c.t1	XP_006416990.1
OG0002230	CP13_g19611_DN3_SP8_c.t1	XP_006395825.1
OG0002231	CP13_g19458_DN3_SP5_c.t1	XP_006395650.1
OG0002231	CP1_g37655_DN3_SP8_c.t1	XP_024008372.1
OG0002232	CP13_g19406_DN3_SP8_c.t1	XP_006395602.1
OG0002233	CP13_g19177_DN3_SP8_c.t1	XP_024006709.1
OG0002233	CP13_g19176_DN3_SP4_c.t1	XP_006395348.1
OG0002234	CP5_g1497_DN1_SP0_c.t1	XP_006405598.1
OG0002234	CP13_g19153_DN3_SP0_c.t1	XP_006395326.1
OG0002235	CP9_g28220_DN3_SP2_c.t1, CP9_g28221_DN3_SP1_c.t1	XP_006391434.1
OG0002235	CP9_g28217_DN3_SP0_c.t1	XP_006391431.2
OG0002236	CP5_g1802_DN3_SP3_c.t1	XP_024014619.1
OG0002237	CP5_g1854_DN3_SP5_c.t1	XP_006405958.1
OG0002238	CP13_g19091_DN3_SP6_c.t1	XP_024015262.1
OG0002238	CP19_g17851_DN3_SP8_c.t1	XP_006405314.1
OG0002239	CP2_g49038_DN3_SP0_c.t1	XP_006391870.1
OG0002239	CP1_g37510_DN3_SP0_c.t1	XP_006417275.1
OG0002240	CP8_g53716_DN3_SP8_c.t1	XP_006401230.1
OG0002240	CP19_g18048_DN3_SP6_c.t1	XP_006413250.1
OG0002241	CP11_g33692_DN3_SP0_c.t1	XP_006398642.1
OG0002241	CP10_g42871_DN2_SP0_c.t1	XP_006407717.1
OG0002242	CP10_g42982_DN3_SP0_c.t1	XP_006407596.1
OG0002242	CP11_g33487_DN3_SP8_c.t1	XP_024011697.1
OG0002243	CP9_g29712_DN3_SP8_c.t1	XP_006389749.1
OG0002245	CP19_g18133_DN3_SP2_c.t1	XP_006413336.1
OG0002245	CP8_g53023_DN3_SP4_c.t1	XP_024011838.1
OG0002246	CP8_g53126_DN3_SP1_c.t1	XP_006401901.1
OG0002246	CP8_g53125_DN3_SP2_c.t1	XP_006401902.1
OG0002247	CP8_g53141_DN3_SP8_c.t1	XP_006401881.1
OG0002247	CP19_g18099_DN3_SP4_c.t1	XP_006413303.1
OG0002249	CP8_g53481_DN3_SP8_c.t1	XP_006401497.1
OG0002250	CP8_g53576_DN3_SP7_c.t1	XP_006401399.1
OG0002250	CP19_g17979_DN3_SP1_c.t1, CP19_g17978_DN3_SP5_c.t1	XP_024005403.1
OG0002251	CP8_g53613_DN3_SP8_c.t1	XP_024011879.1
OG0002251	CP19_g17999_DN3_SP2_c.t1	XP_006413183.1
OG0002252	CP8_g53754_DN3_SP5_c.t1	XP_006401191.1
OG0002253	CP7_g45159_DN2_SP0_c.t1	XP_006415786.1
OG0002254	CP8_g54391_DN3_SP1_c.t1	XP_006400503.1
OG0002255	CP2_g48511_DN3_SP1_c.t1	XP_024006829.1
OG0002255	CP11_g32731_DN3_SP4_c.t1	XP_006399719.2
OG0002256	CP13_g19955_DN3_SP8_c.t1	XP_006398242.1
OG0002256	CP6_g6905_DN3_SP8_c.t1	XP_006414023.1
OG0002257	CP19_g18448_DN3_SP5_c.t1	XP_006413672.1
OG0002258	CP7_g44814_DN3_SP5_c.t1	XP_006415421.1
OG0002258	CP4_g25254_DN3_SP0_c.t1	XP_024004138.1
OG0002259	CP5_g382_DN3_SP0_c.t1	XP_006412013.1
OG0002260	CP19_g18410_DN3_SP0_c.t1	XP_006405173.1, XP_006405176.1, XP_006405179.2, XP_006405171.1, XP_006405168.2, XP_006405175.2, XP_024014014.1, XP_006405166.1, XP_006405169.1, XP_006413629.1, XP_006413632.1, XP_006413633.2
OG0002261	CP5_g313_DN3_SP0_c.t1	XP_006411942.1
OG0002262	CP5_g284_DN2_SP0_c.t1	XP_006411909.1
OG0002262	CP16_g54979_DN3_SP0_c.t1	XP_006404809.1
OG0002263	CP16_g54847_DN2_SP0_c.t1	XP_006404676.2
OG0002265	CP5_g1542_DN3_SP6_c.t1	XP_006405640.1
OG0002265	CP13_g19115_DN3_SP4_c.t1	XP_006395281.1
OG0002266	CP13_g20581_DN3_SP3_c.t1	XP_006403347.1
OG0002266	CP1_g38483_DN3_SP8_c.t1	XP_006393606.1
OG0002267	CP6_g7699_DN3_SP7_c.t1	XP_006414870.1
OG0002267	CP12_g30787_DN3_SP8_c.t1	XP_024009232.1
OG0002268	CP12_g30686_DN3_SP8_c.t1	XP_024014927.1
OG0002268	CP6_g7508_DN3_SP5_c.t1	XP_024005665.1
OG0002269	CP6_g7488_DN3_SP3_c.t1	XP_006414694.1
OG0002269	CP12_g30662_DN3_SP8_c.t1	XP_006406101.1
OG0002270	CP6_g7466_DN3_SP0_c.t1	XP_006414666.1
OG0002270	CP12_g30650_DN3_SP0_c.t1	XP_024015072.1
OG0002271	CP12_g30581_DN3_SP0_c.t1, CP6_g6685_DN2_SP0_c.t1, CP19_g18530_DN3_SP0_c.t1, CP19_g18535_DN3_SP0_c.t1	XP_006406202.1
OG0002271	CP6_g7401_DN3_SP3_c.t1	XP_006414567.2, XP_006396034.2
OG0002272	CP12_g30513_DN3_SP5_c.t1	XP_024015554.1
OG0002272	CP6_g7336_DN3_SP8_c.t1	XP_006414485.1
OG0002273	CP3_g13303_DN2_SP0_c.t1	XP_006402530.1
OG0002273	CP4_g24183_DN3_SP0_c.t1	XP_006397729.1
OG0002274	CP4_g24300_DN3_SP8_c.t1	XP_006397605.1
OG0002274	CP3_g13385_DN3_SP8_c.t1	XP_006402627.1
OG0002275	CP4_g24313_DN3_SP5_c.t1	XP_006397594.1
OG0002275	CP3_g13392_DN3_SP1_c.t1	XP_024012774.1
OG0002276	CP4_g24314_DN3_SP2_c.t1	XP_006397592.1
OG0002276	CP3_g13393_DN3_SP0_c.t1	XP_006402637.1
OG0002277	CP3_g13565_DN3_SP0_c.t1	XP_006402834.1
OG0002277	CP4_g24498_DN3_SP5_c.t1	XP_006411487.1
OG0002278	CP3_g13607_DN3_SP8_c.t1	XP_006402881.1
OG0002278	CP4_g24548_DN3_SP8_c.t1	XP_006411441.1
OG0002279	CP11_g33716_DN3_SP7_c.t1	XP_024012489.1, XP_006395895.2
OG0002279	CP10_g42312_DN3_SP8_c.t1	XP_006408332.1
OG0002280	CP3_g14959_DN3_SP1_c.t1	XP_006419090.1
OG0002280	CP8_g54112_DN3_SP1_c.t1	XP_006400799.2
OG0002281	CP3_g14953_DN1_SP2_c.t1	XP_006419086.1
OG0002281	CP8_g54108_DN3_SP4_c.t1	XP_006400802.1
OG0002283	CP2_g47757_DN3_SP6_c.t1	XP_006394041.2
OG0002283	CP2_g47759_DN3_SP5_c.t1	XP_006394042.1
OG0002284	CP1_g36464_DN3_SP8_c.t1	XP_006418432.1
OG0002284	CP8_g54604_DN3_SP7_c.t1	XP_024009988.1
OG0002286	CP1_g36690_DN2_SP0_c.t1	XP_006418194.1
OG0002286	CP13_g20195_DN3_SP0_c.t1	XP_006403136.1
OG0002287	CP1_g36850_DN3_SP6_c.t1	XP_006418010.1
OG0002287	CP4_g25563_DN3_SP0_c.t1	XP_006410325.1
OG0002288	CP4_g25638_DN3_SP7_c.t1	XP_006410242.1
OG0002289	CP1_g37029_DN3_SP7_c.t1, CP1_g37027_DN3_SP2_c.t1	XP_006417799.1, XP_024008212.1
OG0002290	CP4_g26339_DN3_SP7_c.t1	XP_024015823.1
OG0002290	CP1_g37123_DN3_SP8_c.t1	XP_006417691.1
OG0002291	CP5_g706_DN3_SP7_c.t1	XP_006412396.1
OG0002291	CP18_g12298_DN3_SP8_c.t1	XP_024016002.1
OG0002292	CP11_g32505_DN3_SP4_c.t1	XP_024012675.1
OG0002293	CP10_g42196_DN2_SP8_c.t1	XP_006408455.1
OG0002293	CP11_g32425_DN3_SP0_c.t1	XP_006400066.1
OG0002294	CP11_g32347_DN2_SP0_c.t1	XP_006400158.1
OG0002294	CP10_g42257_DN3_SP0_c.t1	XP_006408398.1
OG0002295	CP11_g32328_DN3_SP8_c.t1	XP_006400181.1
OG0002295	CP10_g42268_DN3_SP6_c.t1	XP_006408384.1
OG0002296	CP11_g32294_DN3_SP2_c.t1	XP_006400214.1
OG0002296	CP10_g42288_DN3_SP0_c.t1	XP_006408361.1
OG0002297	CP11_g32286_DN3_SP8_c.t1	XP_024011859.1
OG0002298	CP11_g32216_DN3_SP8_c.t1	XP_006400295.1
OG0002299	CP2_g48567_DN3_SP4_c.t1	XP_024007328.1
OG0002299	CP10_g42562_DN3_SP2_c.t1	XP_024014835.1
OG0002300	CP2_g48703_DN3_SP3_c.t1	XP_006395075.1
OG0002301	CP10_g42699_DN3_SP8_c.t1	XP_024015614.1
OG0002301	CP2_g48729_DN3_SP8_c.t1	XP_006395101.1
OG0002302	CP4_g25033_DN3_SP0_c.t1	XP_006410887.1
OG0002302	CP3_g14028_DN3_SP0_c.t1	XP_006403704.1
OG0002303	CP9_g29665_DN3_SP8_c.t1	XP_024009748.1
OG0002303	CP7_g46160_DN3_SP8_c.t1	XP_006416884.1
OG0002304	CP7_g46111_DN3_SP8_c.t1	XP_006416829.2
OG0002304	CP9_g29588_DN3_SP8_c.t1	XP_006389880.1
OG0002305	CP9_g29565_DN3_SP7_c.t1	XP_024012471.1
OG0002305	CP7_g46100_DN3_SP6_c.t1	XP_024008757.1
OG0002306	CP7_g46080_DN3_SP7_c.t1	XP_006416793.1
OG0002306	CP9_g29544_DN3_SP8_c.t1	XP_006389929.1
OG0002307	CP7_g45881_DN3_SP2_c.t1	XP_006416573.1
OG0002307	CP9_g29083_DN3_SP1_c.t1	XP_006390427.1
OG0002308	CP7_g45663_DN3_SP8_c.t1	XP_006416334.1
OG0002308	CP9_g29316_DN3_SP8_c.t1	XP_006390165.1
OG0002309	CP7_g45593_DN3_SP4_c.t1	XP_006416256.1
OG0002309	CP9_g29403_DN3_SP8_c.t1	XP_006390072.1
OG0002310	CP7_g45585_DN3_SP8_c.t1	XP_006416241.1
OG0002310	CP9_g29416_DN3_SP8_c.t1	XP_006390060.1
OG0002311	CP7_g45397_DN3_SP1_c.t1	XP_006416046.1
OG0002311	CP9_g28639_DN3_SP8_c.t1	XP_006390901.1
OG0002313	CP7_g45274_DN3_SP3_c.t1	XP_006415910.1
OG0002313	CP9_g28497_DN3_SP8_c.t1	XP_006391056.1
OG0002314	CP7_g45167_DN3_SP8_c.t1	XP_006415796.1
OG0002314	CP9_g28320_DN3_SP6_c.t1	XP_006391250.1
OG0002315	CP5_g955_DN3_SP0_c.t1	XP_006412707.1
OG0002315	CP16_g55033_DN3_SP5_c.t1	XP_006404868.2
OG0002316	CP1_g37176_DN2_SP0_c.t1	XP_006417626.1
OG0002316	CP2_g50317_DN3_SP0_c.t1	XP_006392480.1
OG0002317	CP1_g37074_DN3_SP5_c.t1	XP_006417753.1
OG0002319	CP1_g36793_DN3_SP5_c.t1	XP_006418305.1
OG0002320	CP8_g54572_DN3_SP0_c.t1	XP_024009907.1
OG0002321	CP10_g43208_DN3_SP6_c.t1	XP_006407327.1
OG0002321	CP11_g32615_DN3_SP8_c.t1	XP_006399849.1
OG0002323	CP46_g6621_DN1_SP0_c.t1	XP_024014859.1
OG0002323	CP12_g31543_DN1_SP0_c.t1	XP_024016180.1
OG0002324	CP9_g28741_DN3_SP3_c.t1	XP_006390799.1
OG0002325	CP10_g43273_DN3_SP0_c.t1	XP_006407256.1
OG0002325	CP7_g46439_DN3_SP0_c.t1	XP_006392589.1
OG0002326	CP10_g43300_DN3_SP0_c.t1	XP_006407229.1
OG0002326	CP7_g46410_DN3_SP0_c.t1	XP_006392617.1
OG0002327	CP7_g46293_DN3_SP0_c.t1	XP_006392761.1
OG0002327	CP10_g43413_DN3_SP0_c.t1	XP_006407088.1
OG0002328	CP12_g29910_DN3_SP3_c.t1	XP_006406932.1
OG0002328	CP1_g37860_DN3_SP1_c.t1	XP_006392894.1
OG0002329	CP12_g30169_DN3_SP0_c.t1	XP_006406619.1
OG0002329	CP1_g38234_DN3_SP0_c.t1	XP_006393359.1
OG0002330	CP1_g38200_DN3_SP1_c.t1	XP_006393306.1
OG0002330	CP12_g30179_DN3_SP7_c.t1	XP_006406608.1
OG0002331	CP12_g30458_DN3_SP8_c.t1, CP28_g33918_DN3_SP0_c.t1	XP_006406322.1
OG0002331	CP1_g37976_DN3_SP8_c.t1	XP_006393048.1
OG0002333	CP5_g564_DN3_SP8_c.t1	XP_006412228.1
OG0002333	CP10_g44039_DN3_SP8_c.t1	XP_006409530.1
OG0002334	CP12_g29827_DN2_SP1_c.t1	XP_006409006.1
OG0002334	CP5_g1174_DN3_SP1_c.t1	XP_006412975.1
OG0002336	CP12_g29966_DN3_SP8_c.t1	XP_006406874.1
OG0002336	CP1_g37899_DN3_SP8_c.t1	XP_006392943.2
OG0002337	CP3_g14123_DN3_SP0_c.t1	XP_006403801.1
OG0002338	CP3_g13741_DN3_SP8_c.t1	XP_006403023.1
OG0002338	CP4_g24690_DN3_SP6_c.t1	XP_006411286.1
OG0002339	CP16_g55633_DN3_SP7_c.t1	XP_006411402.1
OG0002339	CP3_g13636_DN3_SP3_c.t1	XP_006402910.1
OG0002340	CP3_g14850_DN3_SP0_c.t1	XP_006409716.2
OG0002341	CP11_g31854_DN3_SP0_c.t1	XP_024014028.1, XP_024009953.1, XP_024010525.1
OG0002341	CP11_g31856_DN3_SP0_c.t1	XP_024010193.1
OG0002345	CP7_g45401_DN3_SP0_c.t1	XP_024007686.1
OG0002345	CP7_g45402_DN2_SP0_c.t1	XP_024008163.1
OG0002348	CP5_g1160_DN3_SP8_c.t1	XP_006412958.1
OG0002349	CP5_g1140_DN3_SP8_c.t1	XP_006412940.1
OG0002349	CP12_g29855_DN3_SP7_c.t1	XP_024016038.1
OG0002350	CP10_g43540_DN3_SP7_c.t1	XP_006408903.1
OG0002351	CP16_g55059_DN3_SP0_c.t1, CP16_g55058_DN3_SP8_c.t1	XP_006404903.1
OG0002352	CP16_g55112_DN3_SP8_c.t1	XP_006404968.1
OG0002352	CP5_g873_DN3_SP6_c.t1	XP_024005430.1
OG0002353	CP5_g495_DN3_SP5_c.t1	XP_006412140.1
OG0002354	CP7_g44761_DN3_SP7_c.t1	XP_006415332.1
OG0002354	CP4_g25180_DN3_SP8_c.t1	XP_006410725.1
OG0002355	CP2_g50300_DN3_SP6_c.t1	XP_006392477.1
OG0002355	CP10_g42515_DN3_SP5_c.t1	XP_006408096.1
OG0002356	CP2_g49488_DN3_SP1_c.t1	XP_006392319.2
OG0002357	CP3_g13555_DN3_SP8_c.t1	XP_006402823.1
OG0002357	CP1_g37339_DN3_SP8_c.t1	XP_006417461.1
OG0002358	CP13_g19614_DN3_SP0_c.t1	XP_024007639.1
OG0002358	CP1_g37776_DN1_SP0_c.t1	XP_006416987.1
OG0002359	CP1_g37761_DN3_SP8_c.t1	XP_006417001.1
OG0002359	CP13_g19588_DN3_SP8_c.t1	XP_006395802.1
OG0002360	CP13_g19575_DN3_SP7_c.t1	XP_006395791.1, XP_006395792.1
OG0002361	CP5_g1338_DN3_SP0_c.t1	XP_024014374.1
OG0002361	CP13_g19271_DN2_SP2_c.t1	XP_024006691.1
OG0002362	CP5_g1370_DN2_SP0_c.t1	XP_006405491.1
OG0002363	CP13_g19216_DN3_SP8_c.t1	XP_006395385.1
OG0002363	CP5_g1390_DN3_SP2_c.t1	XP_024014780.1
OG0002364	CP9_g28085_DN3_SP0_c.t1	XP_024009613.1
OG0002364	CP9_g28075_DN3_SP0_c.t1	XP_006391518.1
OG0002365	CP9_g27571_DN3_SP0_c.t1	XP_024010596.1
OG0002365	CP5_g2063_DN3_SP0_c.t1	XP_024006715.1
OG0002366	CP1_g37565_DN3_SP8_c.t1	XP_006417213.1
OG0002366	CP2_g48970_DN3_SP8_c.t1	XP_006391786.1
OG0002367	CP8_g53646_DN2_SP0_c.t1	XP_024012117.1
OG0002367	CP19_g18007_DN3_SP0_c.t1	XP_006413204.1
OG0002368	CP4_g24612_DN2_SP0_c.t1, CP4_g24615_DN2_SP0_c.t1	XP_006411373.1
OG0002369	CP4_g24659_DN3_SP2_c.t1	XP_024003777.1
OG0002369	CP4_g24658_DN3_SP1_c.t1	XP_024003778.1
OG0002370	CP10_g42895_DN3_SP8_c.t1	XP_006407690.1
OG0002371	CP10_g42956_DN3_SP8_c.t1	XP_024015502.1
OG0002371	CP11_g33540_DN3_SP5_c.t1	XP_006398802.1
OG0002372	CP10_g43065_DN3_SP0_c.t1	XP_024015337.1
OG0002372	CP11_g33360_DN3_SP0_c.t1	XP_006398998.1
OG0002373	CP10_g43178_DN3_SP8_c.t1	XP_006407365.1
OG0002374	CP8_g52378_DN3_SP5_c.t1	XP_006402194.1
OG0002375	CP19_g18328_DN3_SP0_c.t1	XP_006413562.1
OG0002375	CP8_g53035_DN3_SP0_c.t1	XP_006401990.1
OG0002376	CP19_g18091_DN3_SP0_c.t1	XP_006413299.1
OG0002376	CP8_g53172_DN3_SP4_c.t1	XP_006401853.1
OG0002377	CP5_g1267_DN3_SP7_c.t1	XP_006413074.1
OG0002378	CP5_g1299_DN3_SP8_c.t1	XP_006413107.1
OG0002378	CP8_g53444_DN3_SP8_c.t1	XP_006401538.1
OG0002379	CP19_g18028_DN3_SP0_c.t1	XP_024004358.1
OG0002379	CP8_g53684_DN3_SP8_c.t1	XP_006401263.1
OG0002380	CP2_g47812_DN3_SP8_c.t1	XP_006394104.1
OG0002380	CP11_g32938_DN3_SP6_c.t1	XP_006399478.1
OG0002381	CP11_g33024_DN3_SP7_c.t1	XP_006399366.1
OG0002381	CP2_g47942_DN3_SP7_c.t1	XP_006394252.1
OG0002382	CP11_g33112_DN3_SP5_c.t1	XP_006399265.1
OG0002382	CP2_g48178_DN3_SP2_c.t1	XP_024006999.1
OG0002383	CP6_g6963_DN3_SP7_c.t1	XP_006414096.1
OG0002384	CP6_g6795_DN3_SP6_c.t1	XP_006413874.1
OG0002385	CP6_g6750_DN3_SP8_c.t1	XP_006413825.1
OG0002386	CP11_g31780_DN3_SP0_c.t1	XP_006396747.1
OG0002388	CP5_g263_DN3_SP0_c.t1, CP16_g54951_DN3_SP0_c.t1	XP_006411887.2
OG0002389	CP5_g9_DN3_SP4_c.t1	XP_006411610.1
OG0002389	CP4_g25200_DN3_SP2_c.t1	XP_006410701.2
OG0002390	CP4_g25212_DN3_SP4_c.t1	XP_006403595.1, XP_006410691.1
OG0002390	CP7_g44638_DN3_SP0_c.t1	XP_006415179.1
OG0002391	CP20_g4208_DN3_SP0_c.t1, CP20_g4206_DN2_SP0_c.t1	XP_006397079.1
OG0002392	CP6_g6749_DN3_SP3_c.t1	XP_006413823.1
