Orthogroup	Cardamine_glauca	Cardamine_hirsuta
OG0001553	Cg007G250390	CARHR052390
OG0001553	Cg006G235350	CARHR010810
OG0001554	Cg006G234260	CARHR011980
OG0001554	Cg007G248640	CARHR050420
OG0001555	Cg006G232700	CARHR013590
OG0001555	Cg002G073120	CARHR146590
OG0001556	Cg005G169760	CARHR131280
OG0001556	Cg002G072140	CARHR147510
OG0001557	Cg004G124990	CARHR083720
OG0001557	Cg010G326160, Cg003G092520, Cg003G076150	CARHR248300
OG0001558	Cg008G285240	CARHR208900
OG0001558	Cg004G126120	CARHR085010
OG0001559	Cg003G091730	CARHR259060
OG0001559	Cg001G016630	CARHR231680
OG0001560	Cg003G090940	CARHR216310, CARHR258770
OG0001560	Cg001G016550	CARHR231760
OG0001561	Cg001G015120	CARHR233070
OG0001561	Cg001G015110	CARHR233080
OG0001562	Cg003G103370	CARHR269460
OG0001562	Cg008G285810	CARHR208310
OG0001563	Cg008G299900	CARHR193530
OG0001563	Cg008G292800	CARHR200760
OG0001564	Cg005G169090	CARHR132180
OG0001564	Cg006G225630	CARHR020820
OG0001565	Cg008G288680	CARHR205320
OG0001565	Cg003G108940	CARHR274960
OG0001566	Cg008G322560	CARHR176640
OG0001566	Cg001G021550	CARHR225990
OG0001567	Cg006G210750	CARHR033700
OG0001568	Cg006G217940, Cg006G217930	CARHR028110
OG0001569	Cg005G172310	CARHR128370
OG0001569	Cg006G217080	CARHR028840
OG0001570	Cg002G047010	CARHR169880
OG0001570	Cg006G215380	CARHR030380
OG0001571	Cg004G153430	CARHR107590
OG0001571	Cg001G004750	CARHR243770
OG0001572	Cg001G001950	CARHR246580
OG0001572	Cg005G192390	CARHR113620
OG0001573	Cg001G001570	CARHR246940
OG0001573	Cg005G192630	CARHR113360
OG0001574	Cg001G000970	CARHR247600
OG0001574	Cg005G193350	CARHR112430
OG0001575	Cg005G193570	CARHR112210
OG0001575	Cg001G000780	CARHR247800
OG0001576	Cg001G038920	CARHR263480
OG0001576	Cg003G097170, Cg001G038940	CARHR263400
OG0001577	Cg001G039520	CARHR262900
OG0001577	Cg001G039590	CARHR262850
OG0001577	Cg001G039530	CARHR262890
OG0001577	Cg001G039580	CARHR258220, CARHR262880
OG0001578	Cg008G325140	CARHR173800
OG0001579	Cg001G023720	CARHR223900
OG0001579	Cg008G325130	CARHR173810
OG0001581	Cg002G043850	CARHR173120
OG0001581	Cg005G157980	CARHR143030
OG0001582	Cg002G046680	CARHR170230
OG0001582	Cg005G161720	CARHR139250
OG0001583	Cg005G163710	CARHR137340
OG0001583	Cg002G048470	CARHR168130
OG0001584	Cg005G164090	CARHR136970
OG0001585	Cg002G049060	CARHR167400
OG0001585	Cg005G164460	CARHR136610
OG0001586	Cg008G300040	CARHR193380
OG0001587	Cg008G302600	CARHR190700, CARHR190710
OG0001588	Cg002G060230	CARHR155400
OG0001589	Cg003G111290	CARHR277360
OG0001589	Cg002G058270	CARHR157440
OG0001590	Cg002G051050	CARHR165430
OG0001590	Cg003G113810	CARHR279750
OG0001591	Cg006G243470	CARHR002240
OG0001591	Cg003G078540, Cg014G331010	CARHR250770
OG0001592	Cg006G243160	CARHR002540
OG0001592	Cg003G094970, Cg003G078980	CARHR251260, CARHR251250
OG0001593	Cg005G173210	CARHR127430
OG0001593	Cg006G241970	CARHR003810
OG0001594	Cg006G241130	CARHR004690
OG0001594	Cg005G174310	CARHR126200
OG0001595	Cg004G118410	CARHR077260
OG0001595	Cg004G118400	CARHR077250
OG0001596	Cg008G298470	CARHR194940
OG0001596	Cg004G119570	CARHR077990
OG0001597	Cg008G306200	CARHR186900
OG0001597	Cg004G121750	CARHR080370
OG0001598	Cg004G122230	CARHR080800
OG0001598	Cg008G299270	CARHR194120
OG0001599	Cg008G312620	CARHR184000
OG0001599	Cg004G123710	CARHR082300
OG0001600	Cg005G170000	CARHR130820
OG0001600	Cg002G053710	CARHR162840
OG0001601	Cg006G228200	CARHR018400
OG0001601	Cg007G273590	CARHR066120
OG0001602	Cg006G224460	CARHR021910
OG0001603	Cg007G271120	CARHR063910
OG0001603	Cg006G222590	CARHR023700
OG0001604	Cg006G222540	CARHR023760
OG0001604	Cg007G271020	CARHR063790
OG0001605	Cg006G222490	CARHR023790
OG0001605	Cg007G270980	CARHR063760
OG0001606	Cg005G191150	CARHR263840, CARHR114730
OG0001607	Cg006G233330	CARHR012880
OG0001607	Cg007G247280	CARHR048600
OG0001608	Cg006G234620	CARHR011580
OG0001609	Cg008G299470	CARHR193920
OG0001609	Cg006G243140	CARHR002560
OG0001610	Cg008G285620	CARHR085190
OG0001611	Cg007G275780	CARHR068620, CARHR068630
OG0001612	Cg004G129160	CARHR087930
OG0001612	Cg006G194600	CARHR045380
OG0001613	Cg006G196610	CARHR043320
OG0001613	Cg004G131620	CARHR090310
OG0001614	Cg006G198360	CARHR041550
OG0001614	Cg004G137990	CARHR096900
OG0001615	Cg005G175050	CARHR125300
OG0001615	Cg006G198390	CARHR041440
OG0001616	Cg004G153630	CARHR107720
OG0001616	Cg001G004680	CARHR243840
OG0001617	Cg004G155840	CARHR109950
OG0001617	Cg001G010850	CARHR237580
OG0001618	Cg006G194190	CARHR045860
OG0001618	Cg004G128570	CARHR087380
OG0001619	Cg002G053720	CARHR162830
OG0001619	Cg005G170010	CARHR130810
OG0001621	Cg006G198740	CARHR041040
OG0001621	Cg006G198730	CARHR041050, CARHR041060, CARHR204270
OG0001623	Cg002G049600	CARHR159440, CARHR166840, CARHR166820, CARHR159430
OG0001627	Cg006G219260	CARHR026940
OG0001627	Cg006G219250	CARHR026950
OG0001628	Cg006G237340	CARHR039790
OG0001628	Cg006G231790	CARHR014590
OG0001628	Cg007G261640	CARHR056620
OG0001629	Cg006G232420	CARHR013880
OG0001629	Cg002G073160	CARHR146560
OG0001630	Cg005G174930	CARHR125480
OG0001630	Cg005G174920	CARHR125450
OG0001631	Cg007G267900	CARHR060560
OG0001633	Cg001G018470	CARHR229410
OG0001641	Cg019G335200, Cg019G335010, Cg019G335050	CARHR283420, CARHR287210
OG0001642	Cg004G149310	CARHR284870
OG0001642	Cg001G006430	CARHR241990
OG0001643	Cg004G152500	CARHR287470
OG0001643	Cg001G005310	CARHR243230
OG0001644	Cg007G249790	CARHR051770
OG0001644	Cg006G235240	CARHR010920
OG0001645	Cg002G073340	CARHR146310
OG0001646	Cg002G072230	CARHR147420
OG0001646	Cg006G232910	CARHR013350
OG0001647	Cg001G041690	CARHR213540
OG0001647	Cg002G071330	CARHR148370
OG0001648	Cg001G041490	CARHR213750
OG0001648	Cg002G071130	CARHR148550
OG0001649	Cg001G040110	CARHR262370
OG0001649	Cg002G069720	CARHR151860
OG0001650	Cg002G065370	CARHR153250
OG0001650	Cg001G038810	CARHR263500
OG0001651	Cg001G014430	CARHR233820
OG0001651	Cg003G104100	CARHR270320
OG0001652	Cg008G282820	CARHR211380
OG0001653	Cg004G125400	CARHR084250
OG0001653	Cg003G087040	CARHR259560
OG0001654	Cg008G284220	CARHR209860
OG0001654	Cg004G125490	CARHR084390
OG0001655	Cg008G286330	CARHR207750
OG0001655	Cg004G126840	CARHR085650
OG0001656	Cg004G128150	CARHR086920
OG0001656	Cg008G293980	CARHR199580
OG0001657	Cg001G013690	CARHR234620
OG0001657	Cg003G102180	CARHR268240
OG0001658	Cg003G102450	CARHR268540
OG0001659	Cg008G288230	CARHR205730
OG0001660	Cg001G020420	CARHR227180
OG0001661	Cg003G081640	CARHR254140, CARHR184900
OG0001661	Cg001G018180	CARHR229740
OG0001662	Cg001G018060	CARHR229930
OG0001662	Cg003G081760	CARHR254330
OG0001663	Cg003G084290	CARHR261040
OG0001663	Cg006G223100	CARHR023200
OG0001664	Cg005G171930	CARHR128780
OG0001664	Cg006G216040	CARHR029780
OG0001665	Cg005G171840	CARHR128910
OG0001666	Cg001G004330	CARHR244210
OG0001666	Cg004G153820	CARHR108050
OG0001668	Cg001G002640	CARHR245970
OG0001668	Cg005G191700	CARHR114500
OG0001669	Cg005G192650	CARHR113320
OG0001669	Cg001G001550	CARHR246990
OG0001670	Cg001G000730	CARHR247850
OG0001670	Cg005G193660	CARHR112110
OG0001671	Cg006G209120	CARHR034540
OG0001671	Cg003G086300	CARHR259810
OG0001672	Cg006G218910	CARHR027240
OG0001672	Cg008G285120	CARHR208950
OG0001673	Cg001G033590	CARHR217040
OG0001674	Cg001G028050	CARHR220350
OG0001674	Cg001G028040	CARHR220360
OG0001675	Cg002G044520	CARHR172440
OG0001676	Cg005G161270	CARHR139770
OG0001676	Cg005G161280	CARHR139760
OG0001677	Cg002G047140	CARHR169740
OG0001677	Cg005G162630	CARHR138320
OG0001678	Cg002G047560	CARHR169170
OG0001678	Cg005G163080	CARHR137910
OG0001679	Cg002G047830	CARHR168910
OG0001679	Cg005G163500	CARHR137600
OG0001681	Cg003G115250	CARHR281170
OG0001681	Cg002G056000	CARHR160360
OG0001682	Cg003G079100, Cg003G094840	CARHR251400
OG0001682	Cg006G242970	CARHR002790
OG0001683	Cg006G242390	CARHR003410
OG0001683	Cg008G319910	CARHR179430
OG0001684	Cg008G318890	CARHR180350
OG0001684	Cg006G242050	CARHR003000
OG0001685	Cg006G242010	CARHR003780
OG0001685	Cg008G318880	CARHR180360
OG0001686	Cg005G173310	CARHR127340
OG0001686	Cg006G241920	CARHR003850
OG0001687	Cg006G241670	CARHR004100
OG0001687	Cg005G173560	CARHR127130
OG0001688	Cg006G240030	CARHR005710
OG0001688	Cg005G175480	CARHR124780
OG0001689	Cg006G239570	CARHR006360
OG0001689	Cg005G175930	CARHR124260
OG0001690	Cg005G176270	CARHR123880
OG0001690	Cg006G239380	CARHR006550
OG0001691	Cg006G239100	CARHR006790
OG0001691	Cg005G176760	CARHR123430
OG0001692	Cg006G238990	CARHR006880
OG0001693	Cg005G178110	CARHR122100
OG0001693	Cg006G238500	CARHR007360
OG0001694	Cg008G297160	CARHR196250
OG0001694	Cg004G118220	CARHR077060
OG0001695	Cg006G237400	CARHR008540
OG0001695	Cg004G120140	CARHR078710
OG0001696	Cg008G307270	CARHR185770
OG0001696	Cg004G120820	CARHR079390
OG0001697	Cg004G122750	CARHR081270
OG0001697	Cg008G308400	CARHR182140
OG0001698	Cg005G166310	CARHR134820
OG0001698	Cg002G050600	CARHR165880
OG0001699	Cg002G052960, Cg002G052940	CARHR163460
OG0001699	Cg005G169100	CARHR132190
OG0001700	Cg007G279910	CARHR072860
OG0001700	Cg006G229510	CARHR016930
OG0001701	Cg006G225610	CARHR020850
OG0001701	Cg007G276750	CARHR069690
OG0001702	Cg007G277640	CARHR070490
OG0001702	Cg006G224640	CARHR021780
OG0001703	Cg006G224100	CARHR022260
OG0001703	Cg007G278270	CARHR071150
OG0001704	Cg006G223070	CARHR023220
OG0001704	Cg007G271890	CARHR291300
OG0001704	Cg006G223350	CARHR291270
OG0001705	Cg006G222640	CARHR023660
OG0001705	Cg007G271170	CARHR063980
OG0001706	Cg006G219270, Cg006G219290	CARHR026930
OG0001707	Cg006G216560	CARHR029560
OG0001708	Cg008G306170	CARHR186920
OG0001708	Cg004G121760	CARHR080380
OG0001709	Cg003G110740	CARHR276720
OG0001709	Cg002G058950	CARHR156800
OG0001710	Cg006G224740	CARHR021700
OG0001710	Cg007G277560	CARHR070430
OG0001711	Cg004G133000	CARHR091780
OG0001711	Cg001G025530	CARHR290300
OG0001712	Cg006G200020	CARHR039660
OG0001712	Cg004G135810	CARHR094550
OG0001713	Cg006G199790	CARHR039890
OG0001713	Cg004G136250	CARHR094960
OG0001714	Cg004G137460	CARHR096350
OG0001714	Cg006G198840	CARHR040990
OG0001715	Cg004G142460	CARHR100720
OG0001715	Cg004G142240, Cg004G142220	CARHR100490, CARHR100480
OG0001717	Cg002G071850	CARHR144650
OG0001719	Cg005G183390	CARHR053960
OG0001719	Cg004G152040	CARHR106540
OG0001720	Cg006G206150, Cg008G291040	CARHR119120
OG0001721	Cg006G232820	CARHR013450
OG0001722	Cg003G103710	CARHR269860
OG0001724	Cg005G175900	CARHR124300
OG0001725	Cg008G298660	CARHR194740
OG0001727	Cg004G153410	CARHR214820
OG0001728	Cg003G082870, Cg003G082850, Cg003G082840, Cg003G082910, Cg003G082900, Cg003G082820, Cg003G082970, Cg003G082830, Cg003G082940, Cg003G082930, Cg003G082950, Cg003G082890, Cg003G082860, Cg003G082880, Cg003G082920	CARHR255540
OG0001729	Cg001G026180	CARHR222060
OG0001730	Cg001G043080	CARHR212450
OG0001730	Cg001G012300	CARHR236000
OG0001731	Cg001G010420	CARHR238020
OG0001732	Cg001G010350	CARHR238080
OG0001732	Cg004G155260	CARHR109510
OG0001733	Cg001G009910	CARHR238440
OG0001733	Cg005G190760	CARHR184680
OG0001734	Cg001G009590	CARHR238810
OG0001734	Cg005G190030	CARHR117960
OG0001735	Cg004G149320	CARHR284860
OG0001735	Cg001G006440	CARHR241980
OG0001736	Cg001G004840	CARHR284160, CARHR119570, CARHR243690
OG0001736	Cg004G153300	CARHR107450
OG0001737	Cg005G171590	CARHR129180, CARHR125140
OG0001737	Cg006G215240	CARHR030580
OG0001738	Cg006G213460	CARHR031920
OG0001738	Cg005G171220	CARHR129530
OG0001739	Cg007G253060	CARHR054460
OG0001739	Cg006G236420	CARHR009610
OG0001740	Cg007G251980	CARHR284170
OG0001740	Cg006G235990	CARHR010100
OG0001741	Cg006G235640	CARHR010530
OG0001741	Cg007G251450	CARHR053550
OG0001742	Cg004G143190	CARHR101690
OG0001742	Cg004G143140	CARHR101680
OG0001743	Cg006G234770	CARHR011400
OG0001743	Cg007G249310	CARHR051380
OG0001744	Cg001G041860	CARHR213320
OG0001744	Cg002G071510	CARHR148170
OG0001745	Cg002G070950	CARHR148800
OG0001745	Cg001G041280	CARHR261400
OG0001746	Cg002G069260	CARHR286820
OG0001746	Cg001G040560	CARHR262060
OG0001748	Cg001G038010	CARHR214290
OG0001748	Cg007G266860	CARHR059450
OG0001749	Cg007G245990	CARHR046630
OG0001749	Cg001G042680	CARHR212780
OG0001750	Cg001G042170	CARHR213080
OG0001750	Cg007G246840	CARHR047890
OG0001751	Cg004G127560	CARHR086320
OG0001751	Cg008G287290	CARHR206740
OG0001753	Cg004G128020	CARHR086800
OG0001753	Cg008G287770	CARHR206200
OG0001754	Cg003G097550	CARHR257030
OG0001754	Cg001G015730	CARHR232480
OG0001755	Cg001G015040	CARHR233160
OG0001755	Cg003G099350	CARHR265570
OG0001756	Cg003G099770	CARHR265980
OG0001756	Cg001G012820	CARHR235550
OG0001757	Cg001G014080, Cg003G103200	CARHR269280
OG0001758	Cg008G299930	CARHR193480
OG0001758	Cg008G292960	CARHR177530, CARHR200620
OG0001759	Cg008G288810	CARHR205180
OG0001759	Cg003G108810	CARHR274790
OG0001759	Cg003G108820	CARHR274800
OG0001760	Cg001G023370	CARHR224320
OG0001760	Cg008G324700	CARHR174280
OG0001761	Cg008G323060	CARHR176100
OG0001761	Cg001G022150	CARHR225470
OG0001762	Cg001G021780	CARHR225890
OG0001762	Cg008G322850	CARHR176310
OG0001763	Cg001G020800	CARHR226720
OG0001764	Cg003G080760	CARHR253170
OG0001764	Cg001G018820	CARHR228970
OG0001765	Cg003G082640	CARHR255390
OG0001766	Cg003G083740	CARHR256220
OG0001766	Cg006G212430	CARHR032530
OG0001767	Cg007G272300	CARHR064720
OG0001767	Cg003G085250	CARHR260500
OG0001767	Cg006G210440	CARHR033870
OG0001768	Cg005G173120	CARHR127520
OG0001768	Cg006G218630	CARHR027520
OG0001769	Cg004G153970	CARHR108370
OG0001769	Cg001G004030	CARHR244420
OG0001770	Cg003G114160	CARHR280080
OG0001770	Cg002G056930	CARHR159000
OG0001771	Cg005G191940	CARHR114080
OG0001771	Cg001G002370	CARHR246210
OG0001772	Cg007G267980	CARHR060640
OG0001773	Cg003G099200	CARHR265440
OG0001773	Cg005G172240	CARHR128450
OG0001774	Cg008G318500	CARHR180890
OG0001775	Cg001G018990	CARHR228800
OG0001775	Cg003G093440, Cg003G080510	CARHR252940
OG0001777	Cg014G332130, Cg003G077490	CARHR249700
OG0001777	Cg003G077500, Cg014G332120	CARHR249710
OG0001777	Cg001G041000	CARHR261630
OG0001778	Cg005G157960	CARHR143050
OG0001779	Cg002G044000	CARHR172960
OG0001779	Cg005G158050	CARHR142970
OG0001780	Cg005G160720	CARHR140330
OG0001780	Cg002G046040	CARHR170950
OG0001781	Cg002G046500	CARHR170410
OG0001781	Cg005G161490	CARHR139510
OG0001782	Cg002G047400	CARHR169460
OG0001782	Cg005G162870	CARHR138080
OG0001783	Cg003G106690	CARHR285300
OG0001784	Cg003G114260	CARHR280170
OG0001784	Cg002G056910	CARHR159020
OG0001785	Cg014G333270	CARHR248510, CARHR248500
OG0001785	Cg006G244860	CARHR000740
OG0001786	Cg006G244640	CARHR001000
OG0001786	Cg003G076990, Cg014G332620	CARHR249200
OG0001787	Cg003G077510, Cg014G332110	CARHR249720
OG0001787	Cg006G243980	CARHR001700
OG0001788	Cg003G078130, Cg014G331550	CARHR250350
OG0001788	Cg006G243730	CARHR001970
OG0001789	Cg014G330960, Cg003G078590	CARHR250820
OG0001790	Cg005G175280	CARHR125000
OG0001790	Cg006G240130	CARHR005590
OG0001791	Cg006G239790	CARHR006040
OG0001791	Cg005G175770	CARHR124470
OG0001792	Cg005G176700	CARHR123480
OG0001792	Cg006G239180	CARHR006720
OG0001793	Cg006G238960	CARHR006910
OG0001793	Cg005G176950	CARHR123230
OG0001794	Cg006G238720	CARHR007160
OG0001794	Cg005G177600	CARHR122670
OG0001795	Cg004G117650	CARHR076530
OG0001795	Cg008G296360	CARHR197240
OG0001796	Cg004G118330	CARHR077180
OG0001796	Cg008G297470	CARHR196020
OG0001797	Cg008G297890	CARHR195580
OG0001798	Cg008G305980	CARHR187120
OG0001798	Cg004G121860	CARHR080460
OG0001799	Cg008G306900	CARHR186130
OG0001799	Cg004G121870	CARHR080470
OG0001800	Cg004G122350	CARHR080930
OG0001800	Cg008G298970	CARHR194400
OG0001801	Cg008G311080, Cg008G309280	CARHR182810
OG0001801	Cg004G123080	CARHR081600
OG0001803	Cg005G170120	CARHR130710
OG0001803	Cg002G053750	CARHR162800
OG0001804	Cg007G280310	CARHR073400
OG0001804	Cg006G229780	CARHR016650
OG0001805	Cg007G279540	CARHR072470
OG0001805	Cg006G229130	CARHR017310
OG0001806	Cg007G272790	CARHR065240
OG0001806	Cg006G228670	CARHR017890
OG0001807	Cg005G170790	CARHR130010
OG0001807	Cg006G226510	CARHR020070
OG0001808	Cg007G276690	CARHR069630
OG0001808	Cg006G225650	CARHR020800
OG0001809	Cg007G270530	CARHR063180
OG0001809	Cg006G221690	CARHR024550
OG0001810	Cg006G220870	CARHR025370
OG0001810	Cg007G269610	CARHR062200
OG0001811	Cg007G268280	CARHR060850
OG0001811	Cg006G219900	CARHR026270
OG0001812	Cg007G268040	CARHR060720
OG0001812	Cg006G219820	CARHR026370
OG0001814	Cg005G193170	CARHR112640
OG0001814	Cg001G001100	CARHR247440
OG0001815	Cg008G298990	CARHR194370
OG0001815	Cg008G298980	CARHR194390
OG0001816	Cg004G120880	CARHR079450
OG0001816	Cg008G307120	CARHR185930
OG0001817	Cg008G286390	CARHR207680
OG0001818	Cg002G057510	CARHR158310
OG0001818	Cg008G304140	CARHR188980
OG0001819	Cg003G115370	CARHR281270
OG0001819	Cg002G055900	CARHR160480
OG0001820	Cg002G058160	CARHR157580
OG0001821	Cg006G197360	CARHR042530
OG0001821	Cg004G132330	CARHR091100
OG0001822	Cg004G138360	CARHR097280, CARHR097300
OG0001822	Cg006G197850	CARHR042050
OG0001822	Cg006G197840	CARHR042060
OG0001823	Cg004G156710	CARHR110870
OG0001824	Cg005G168950	CARHR132060
OG0001824	Cg002G052820	CARHR163600
OG0001825	Cg002G050750	CARHR165710
OG0001826	Cg005G164890	CARHR136230
OG0001827	Cg002G049320	CARHR167130
OG0001828	Cg005G161230	CARHR139810
OG0001828	Cg002G046420	CARHR170510
OG0001829	Cg002G070900	CARHR148880, CARHR148860
OG0001830	Cg002G047930	CARHR168760, CARHR168800
OG0001831	Cg008G325190	CARHR173730
OG0001831	Cg008G325180	CARHR173760, CARHR173740, CARHR183270, CARHR174690
OG0001833	Cg001G008940	CARHR239500
OG0001834	Cg006G230120	CARHR016280
OG0001834	Cg006G230110	CARHR016290
OG0001835	Cg006G225840	CARHR020620
OG0001835	Cg006G225830	CARHR020630
OG0001836	Cg007G248190	CARHR049840
OG0001837	Cg008G285900	CARHR208210
OG0001838	Cg001G023530, Cg001G023520	CARHR224100
OG0001839	Cg005G181910	CARHR119510
OG0001840	Cg008G322320	CARHR176870
OG0001844	Cg001G011270	CARHR237000
OG0001844	Cg004G156110	CARHR110240
OG0001845	Cg001G010070	CARHR238320
OG0001846	Cg004G153020	CARHR293450
OG0001846	Cg001G004950	CARHR243580
OG0001847	Cg001G024340	CARHR223370
OG0001847	Cg001G024360	CARHR223350, CARHR223390
OG0001848	Cg007G251110	CARHR053100
OG0001848	Cg006G235570	CARHR010610
OG0001849	Cg007G249150	CARHR051210
OG0001849	Cg007G249160	CARHR051240
OG0001850	Cg004G147270, Cg007G255340, Cg002G071400	CARHR148300
OG0001850	Cg001G041720	CARHR213480
OG0001851	Cg001G041370	CARHR261300
OG0001851	Cg002G071020	CARHR148700
OG0001852	Cg001G039720	CARHR262680
OG0001852	Cg002G070160	CARHR152150
OG0001853	Cg002G062660	CARHR151180
OG0001853	Cg002G062650	CARHR151170
OG0001853	Cg007G266230	CARHR058820
OG0001854	Cg007G264690	CARHR057750
OG0001855	Cg007G262790	CARHR057150
OG0001855	Cg001G020400	CARHR227200
OG0001856	Cg006G233800	CARHR012400
OG0001857	Cg001G014630	CARHR233620
OG0001857	Cg003G104540	CARHR270760
OG0001858	Cg008G284930	CARHR209090
OG0001858	Cg004G125890	CARHR084770
OG0001859	Cg004G126170	CARHR085060
OG0001859	Cg008G285340	CARHR208760
OG0001860	Cg008G286400	CARHR207660
OG0001860	Cg004G126930	CARHR085760
OG0001861	Cg004G127040	CARHR085860
OG0001862	Cg008G287380	CARHR206640
OG0001862	Cg004G127640	CARHR086410
OG0001863	Cg001G015560	CARHR232650
OG0001863	Cg003G097980	CARHR264220
OG0001864	Cg003G101710	CARHR267780
OG0001864	Cg001G013450	CARHR234920
OG0001865	Cg003G101910	CARHR267980
OG0001865	Cg001G013530	CARHR234820
OG0001866	Cg003G102150	CARHR268210
OG0001866	Cg001G013670	CARHR234680
OG0001867	Cg003G105080	CARHR271260
OG0001867	Cg001G014910	CARHR233290
OG0001868	Cg008G300020	CARHR193390
OG0001869	Cg003G113620	CARHR279570
OG0001869	Cg008G290990	CARHR202760
OG0001870	Cg003G113390	CARHR279360
OG0001871	Cg008G290450	CARHR203270
OG0001871	Cg008G290460	CARHR203260
OG0001872	Cg008G290300	CARHR203440
OG0001873	Cg008G289920	CARHR203860
OG0001874	Cg008G289570	CARHR035670, CARHR204280
OG0001875	Cg008G289020	CARHR204990
OG0001875	Cg008G302820	CARHR190440
OG0001876	Cg003G108710	CARHR274710
OG0001876	Cg008G288830	CARHR205160
OG0001877	Cg008G288220	CARHR205740
OG0001877	Cg003G109410	CARHR275480
OG0001878	Cg001G023500	CARHR224140
OG0001878	Cg008G324870	CARHR174080
OG0001879	Cg001G022970	CARHR224650
OG0001879	Cg008G324190	CARHR174820
OG0001880	Cg001G022640	CARHR224970
OG0001881	Cg001G020010	CARHR227550
OG0001881	Cg001G020020	CARHR227540
OG0001882	Cg003G080130, Cg003G093870	CARHR215970, CARHR252530
OG0001882	Cg001G019450	CARHR228240
OG0001883	Cg003G080300, Cg003G093680	CARHR252710
OG0001883	Cg001G019180	CARHR228540
OG0001884	Cg006G230680	CARHR015730
OG0001884	Cg007G251160	CARHR053210
OG0001885	Cg006G212690	CARHR032510
OG0001885	Cg003G083760	CARHR256210
OG0001886	Cg006G209210	CARHR034370
OG0001886	Cg003G085420	CARHR260390
OG0001887	Cg003G087020	CARHR259540
OG0001887	Cg006G208180	CARHR034770
OG0001888	Cg006G217650	CARHR028470
OG0001888	Cg005G172470	CARHR128230
OG0001889	Cg004G154510	CARHR108920
OG0001889	Cg001G003610	CARHR244880
OG0001890	Cg001G002130	CARHR246400
OG0001890	Cg001G002140	CARHR246390
OG0001891	Cg001G014780	CARHR233470
