Orthogroup	Cardamine_glauca	Cochlearia_excelsa
OG0002591	Cg006G194870	g36711, g54321
OG0002592	Cg006G195380	g36685
OG0002592	Cg004G130000	g7192
OG0002593	Cg006G196810	g54278
OG0002593	Cg004G131840	g13237
OG0002594	Cg006G196990, Cg004G132020	g54271
OG0002595	Cg004G132470	g7043, g13253
OG0002596	Cg004G133110	g7000
OG0002596	Cg001G025430	g17615
OG0002597	Cg004G133760	g6956
OG0002597	Cg006G201820	g36277
OG0002598	Cg004G134400	g13295
OG0002599	Cg004G138810	g13398
OG0002599	Cg004G138790	g6611, g6623
OG0002600	Cg004G119080	g45810, g36026, g37948
OG0002601	Cg005G187800	g38326
OG0002601	Cg001G007960	g23269
OG0002602	Cg004G128840	g12252
OG0002603	Cg004G137900	g13374
OG0002604	Cg006G200350, Cg006G200340	g28081
OG0002605	Cg002G049880	g11261
OG0002607	Cg002G046470	g18857, g1932
OG0002610	Cg001G023070	g17505
OG0002610	Cg008G323540	g40605
OG0002611	Cg005G167400	g38110
OG0002612	Cg001G008120	g47814
OG0002614	Cg002G071810	g10544
OG0002616	Cg006G195130	g47331, g16145
OG0002618	Cg003G111570, Cg003G111580	g9802
OG0002622	Cg001G011750	g17024, g23530
OG0002623	Cg001G009490	g47763
OG0002624	Cg001G007540	g23241
OG0002625	Cg040G336990, Cg035G336760, Cg025G336140	g19701, g19762
OG0002626	Cg001G005790	g23085
OG0002627	Cg001G005660	g23076
OG0002629	Cg005G171540	g51497
OG0002629	Cg006G215190	g32519
OG0002630	Cg006G214160	g32552
OG0002631	Cg001G024370	g17561, g24313
OG0002632	Cg007G254160	g41111
OG0002632	Cg006G236820	g31172
OG0002633	Cg006G236410	g31205
OG0002634	Cg007G251730	g44057
OG0002634	Cg006G235890	g31236
OG0002635	Cg006G234480	g31317, g27156
OG0002636	Cg006G231150	g31548
OG0002636	Cg002G074990	g10747
OG0002637	Cg006G231950	g31490
OG0002639	Cg002G071560	g10531, g16607
OG0002640	Cg002G069610	g16489
OG0002642	Cg007G267110	g44918
OG0002643	Cg001G036740	g46778
OG0002643	Cg007G265600	g44986
OG0002645	Cg003G104790	g28623
OG0002645	Cg001G014770	g23725
OG0002646	Cg008G284860	g13072
OG0002646	Cg004G125850	g7441
OG0002647	Cg001G016240	g47515, g23827
OG0002648	Cg005G178960, Cg003G100040	g28408
OG0002650	Cg003G101600	g28477
OG0002651	Cg003G101870	g964
OG0002651	Cg001G013490	g23651
OG0002653	Cg008G291370	g29472
OG0002653	Cg008G304700	g10040
OG0002654	Cg008G291000	g29493
OG0002655	Cg008G290480	g5430, g29523
OG0002656	Cg003G112520	g216
OG0002657	Cg001G026100	g24464
OG0002658	Cg001G020090	g24040
OG0002658	Cg001G020080	g24039
OG0002659	Cg001G018670	g47415
OG0002659	Cg003G080990	g40417
OG0002660	Cg003G081250	g40405
OG0002660	Cg001G018380	g47428
OG0002661	Cg003G082440	g40368
OG0002662	Cg006G209140	g50771
OG0002662	Cg003G085310	g25851
OG0002663	Cg006G218580	g32316
OG0002664	Cg001G004500	g22979
OG0002665	Cg004G154100	g6031
OG0002666	Cg001G003670	g47968, g22923
OG0002667	Cg001G003580	g22917
OG0002667	Cg004G154550	g6010
OG0002668	Cg001G003120	g22874
OG0002669	Cg001G002440	g22810
OG0002672	Cg001G040000	g53265
OG0002673	Cg003G085790, Cg006G231220	g40246
OG0002675	Cg001G019890, Cg003G094180, Cg003G079840	g47365
OG0002676	Cg004G143230	g13523
OG0002678	Cg004G141720	g46973
OG0002678	Cg001G029250	g24655
OG0002679	Cg001G027460	g11770
OG0002680	Cg001G027370	g47052
OG0002680	Cg004G140250	g13450
OG0002681	Cg005G159310	g37662
OG0002682	Cg005G162720	g37489
OG0002684	Cg005G164360	g37398
OG0002685	Cg008G282470	g5828
OG0002685	Cg004G124550	g7527
OG0002686	Cg008G284840	g5704
OG0002686	Cg008G296240	g29212
OG0002687	Cg002G062050	g2988
OG0002687	Cg003G108090	g28816
OG0002688	Cg002G061410	g2913
OG0002688	Cg003G107680	g1300
OG0002689	Cg003G107220	g28748
OG0002690	Cg003G107200	g19544, g28747
OG0002691	Cg002G058340	g19424
OG0002691	Cg003G111260	g296
OG0002692	Cg003G076390, Cg014G333200	g25364
OG0002692	Cg006G244970	g49307, g49305
OG0002693	Cg003G079020, Cg003G094930	g39624, g25489
OG0002694	Cg008G320500	g39672, g11058
OG0002694	Cg006G242690	g49428
OG0002695	Cg006G240500	g30954
OG0002696	Cg006G238260	g49584
OG0002697	Cg004G124370	g12985
OG0002698	Cg004G118470	g12649
OG0002698	Cg008G297670	g29137
OG0002699	Cg008G297720	g4991
OG0002700	Cg008G298520	g7802
OG0002701	Cg008G309700, Cg008G311530	g7608
OG0002702	Cg002G050180	g2167
OG0002702	Cg005G165710	g51882
OG0002703	Cg006G216220	g32449
OG0002704	Cg005G169450	g38055
OG0002705	Cg002G052300	g2302
OG0002706	Cg007G280120	g44321
OG0002706	Cg006G229620	g49968
OG0002707	Cg007G273830	g46062
OG0002707	Cg006G228070	g31741
OG0002708	Cg007G275920	g46197
OG0002708	Cg006G226360	g31869
OG0002709	Cg007G277570	g44376
OG0002710	Cg006G223040	g50263
OG0002710	Cg007G271860	g44654
OG0002712	Cg006G220310	g32191
OG0002713	Cg006G220280	g32193
OG0002714	Cg006G230740	g27293
OG0002715	Cg002G075240	g10776
OG0002716	Cg006G235670	g27116
OG0002716	Cg006G235680	g27111
OG0002717	Cg008G296640	g29197, g29196
OG0002718	Cg008G297620	g29141
OG0002718	Cg008G297610	g45751, g24561
OG0002719	Cg008G304370	g18082, g18081
OG0002720	Cg002G055860, Cg002G055870	g2515, g2514
OG0002722	Cg007G269660	g46930
OG0002722	Cg007G269270	g50680
OG0002723	Cg007G278720	g46417
OG0002724	Cg006G225190	g44400
OG0002724	Cg007G277070	g46270
OG0002725	Cg004G128900	g7259
OG0002725	Cg004G128890	g7260
OG0002726	Cg004G131810	g7080
OG0002727	Cg004G132620	g7028
OG0002728	Cg004G135830	g6824, g11972
OG0002729	Cg004G137420	g11906
OG0002729	Cg006G198920	g36468
OG0002730	Cg004G138720	g11859, g6631, g6632
OG0002731	Cg004G139650, Cg001G026890	g13423
OG0002733	Cg006G200320	g36385
OG0002734	Cg006G216290	g32446
OG0002734	Cg005G172030	g51456
OG0002735	Cg002G053200	g19203
OG0002736	Cg005G168440	g51687
OG0002737	Cg002G049890	g2145
OG0002738	Cg008G325200	g10853
OG0002739	Cg003G114270	g9681
OG0002740	Cg002G047290	g18904
OG0002741	Cg007G268720	g44835
OG0002745	Cg006G234120	g27169
OG0002748	Cg008G290140	g29545
OG0002750	Cg007G266810, Cg007G266700	g13653
OG0002753	Cg001G012270	g23558
OG0002754	Cg004G156490	g47690
OG0002755	Cg001G008810	g51026
OG0002757	Cg004G151960	g6141
OG0002758	Cg001G005150	g23026, g47904
OG0002759	Cg001G025330	g17611
OG0002760	Cg005G171260	g51515
OG0002761	Cg007G251260	g41048, g44083, g44097, g44081
OG0002762	Cg006G234340	g31325
OG0002763	Cg006G230930	g31563
OG0002764	Cg006G232230	g27247, g49890
OG0002765	Cg002G071440	g10524
OG0002766	Cg001G036690	g18119
OG0002767	Cg007G247120	g40850
OG0002768	Cg003G104110	g1078
OG0002768	Cg001G014440	g17139
OG0002769	Cg004G125040	g13044
OG0002770	Cg001G015880	g17187
OG0002771	Cg003G113070	g183
OG0002772	Cg003G111710	g267
OG0002772	Cg008G289660	g5471
OG0002773	Cg008G288290	g29627
OG0002773	Cg003G109370	g407
OG0002774	Cg008G321520	g11021, g40519
OG0002775	Cg001G020730	g24077
OG0002776	Cg001G019470	g24004, g47380
OG0002778	Cg001G017800	g23913
OG0002780	Cg006G208480, Cg006G208490	g35931, g35932
OG0002781	Cg001G002540	g22819
OG0002782	Cg001G001730	g18302
OG0002784	Cg001G023400	g24251
OG0002785	Cg004G146590	g6326
OG0002786	Cg004G146450	g11580
OG0002787	Cg001G033810	g46863
OG0002787	Cg004G144510	g11650
OG0002788	Cg001G027580	g47048
OG0002789	Cg001G027110	g47067, g17714
OG0002790	Cg004G139550	g11822
OG0002790	Cg004G139570	g6593
OG0002791	Cg004G138670	g6636
OG0002792	Cg001G040840	g46680
OG0002793	Cg005G158650	g37707, g50808
OG0002794	Cg005G160520	g11184
OG0002797	Cg002G048500	g2126
OG0002797	Cg005G163700	g37440
OG0002798	Cg005G164190	g37407
OG0002799	Cg005G168130	g5830, g45288, g51706
OG0002800	Cg008G284360	g5721, g45364, g13485
OG0002801	Cg002G064840	g738
OG0002801	Cg008G301250	g28915
OG0002802	Cg002G064470	g41374
OG0002802	Cg008G301510	g28905
OG0002803	Cg002G059960	g2806
OG0002803	Cg003G106480	g1227
OG0002806	Cg003G077840, Cg014G331810	g25421
OG0002807	Cg003G094790, Cg003G079210	g39633, g45204, g49417
OG0002808	Cg005G174250	g51300
OG0002808	Cg006G241190	g30911
OG0002809	Cg005G175300	g39846
OG0002809	Cg006G240090	g30978
OG0002810	Cg006G239580	g31016
OG0002810	Cg005G175920	g51225
OG0002811	Cg005G177730	g40019
OG0002812	Cg006G237700	g49693
OG0002813	Cg004G116340, Cg008G294580	g5190
OG0002814	Cg004G117360	g7894
OG0002817	Cg004G119970	g7770
OG0002817	Cg008G298840	g41472
OG0002818	Cg004G120710	g12836, g7722
OG0002819	Cg004G122120	g12924, g12500
OG0002820	Cg004G122420	g12486
OG0002822	Cg004G120220, Cg006G201970, Cg004G144820	g7751
OG0002823	Cg002G054010	g19219
OG0002823	Cg005G170320	g37161
OG0002824	Cg002G052630	g2324
OG0002824	Cg005G168590	g51674
OG0002825	Cg007G281250	g46592
OG0002825	Cg006G230360	g27306
OG0002826	Cg007G280430	g46542
OG0002826	Cg006G229880	g31631
OG0002827	Cg006G228500	g50002
OG0002828	Cg006G228460	g50004
OG0002828	Cg007G273180	g44599, g46011
OG0002829	Cg006G228100	g50020
OG0002829	Cg007G273710	g31738
OG0002830	Cg007G275030	g44514
OG0002830	Cg001G041990, Cg006G227190	g31809
OG0002831	Cg007G275250	g44504
OG0002832	Cg006G225470	g31924
OG0002832	Cg007G276900	g46264
OG0002833	Cg006G225460	g31939
OG0002833	Cg007G276910	g46265
OG0002834	Cg006G221990	g50304
OG0002835	Cg007G269710	g45780
OG0002835	Cg006G220660	g32164
OG0002836	Cg006G220320	g50375
OG0002837	Cg007G268580	g41550
OG0002837	Cg006G220110	g50381
OG0002838	Cg001G034750, Cg003G091150	g23841, g17220
OG0002840	Cg001G001000	g22693
OG0002840	Cg005G193300	g50872
OG0002841	Cg005G174210	g39799
OG0002841	Cg006G241210	g49487
OG0002842	Cg006G243380	g26904
OG0002843	Cg008G303250	g9972
OG0002844	Cg008G295150	g45675
OG0002845	Cg008G299150	g41455
OG0002845	Cg004G122250	g7654
OG0002847	Cg006G194250	g27977, g54373
OG0002848	Cg002G057470	g11380
OG0002849	Cg002G057620	g19410
OG0002849	Cg008G303990	g534
OG0002850	Cg003G109460	g403
OG0002851	Cg008G303370	g18583
OG0002851	Cg002G058080	g2683
OG0002852	Cg008G303280	g9974
OG0002853	Cg003G109540	g396
OG0002855	Cg004G116680	g12732
OG0002855	Cg003G106280	g1211
OG0002856	Cg002G059810	g1208
OG0002856	Cg003G106240	g39273
OG0002857	Cg002G056760, Cg002G056750	g11366
OG0002858	Cg002G057690	g2635
OG0002859	Cg003G107410	g28760
OG0002859	Cg002G061080	g19567
OG0002860	Cg001G005730	g23081
OG0002860	Cg004G152010	g14206
OG0002861	Cg006G243950	g49366
OG0002861	Cg007G271430	g44667
OG0002862	Cg007G274910	g46141, g44527
OG0002863	Cg007G280930	g46557
OG0002863	Cg006G230010	g31622
OG0002864	Cg004G129310	g13177, g7235
OG0002865	Cg004G129660	g12217, g13195
OG0002866	Cg004G129930	g12209
OG0002866	Cg006G195300	g54340
OG0002867	Cg004G130070	g12202
OG0002867	Cg006G195400	g36684
OG0002868	Cg004G131820	g7079, g12140
OG0002869	Cg006G198990	g28048
OG0002872	Cg004G152480	g14096
OG0002873	Cg001G010220	g47738
OG0002874	Cg004G157370	g13833
OG0002876	Cg006G200290	g36389
OG0002877	Cg002G051490	g2240
OG0002877	Cg005G167000	g37314
OG0002878	Cg005G165390	g51945
OG0002880	Cg002G048950	g18990
OG0002880	Cg008G286550	g29712
OG0002884	Cg004G139040, Cg004G139050	g17753, g17748, g17751, g53751, g17741
OG0002885	Cg004G133460	g12061
OG0002886	Cg008G296620	g5051
OG0002887	Cg008G298490	g29032
OG0002890	Cg004G157040	g13827
OG0002890	Cg001G012200	g47665
OG0002891	Cg005G190860	g38409
OG0002891	Cg001G010000	g23397
OG0002892	Cg005G188810	g38337, g51036
OG0002892	Cg001G008550	g16940
OG0002893	Cg001G008350	g16934
OG0002893	Cg005G188320	g38334
OG0002894	Cg002G063600	g11464
OG0002894	Cg001G007740	g23250
OG0002895	Cg005G186470	g53184
OG0002895	Cg001G007360	g23220
OG0002896	Cg001G006600	g23160
OG0002897	Cg001G005490	g23058
OG0002898	Cg004G133080	g14102
OG0002899	Cg006G213880	g32594
OG0002900	Cg005G170920	g38008
OG0002901	Cg007G249840	g41007
OG0002902	Cg007G248730	g40940
OG0002902	Cg006G234420	g31324
OG0002903	Cg006G230710	g27296, g27295
OG0002904	Cg002G074960	g1508
OG0002905	Cg002G068840	g10433
OG0002906	Cg007G246660	g40782
OG0002906	Cg001G042200	g44966, g16790
OG0002907	Cg003G105050	g28642
OG0002907	Cg001G014900	g17149
OG0002908	Cg003G105560, Cg002G044910	g28676
OG0002909	Cg004G126280	g13104
OG0002909	Cg008G285600	g5667
OG0002910	Cg004G127430	g7367
OG0002911	Cg004G128160	g7310
OG0002911	Cg008G293990	g29332
OG0002912	Cg003G100790	g39444
OG0002914	Cg001G014160	g23690
OG0002915	Cg003G105760, Cg003G105650	g39281
OG0002916	Cg006G219180, Cg006G219410	g27623
OG0002917	Cg008G292400	g5336
OG0002918	Cg008G302920	g469
OG0002918	Cg008G289080	g45497
OG0002919	Cg008G288570	g5533
OG0002921	Cg001G023650	g24268
OG0002921	Cg008G324980	g40703
OG0002922	Cg001G023210	g47238
OG0002923	Cg001G019370	g23996
OG0002924	Cg003G081580	g40397
OG0002924	Cg001G018220	g47436
OG0002925	Cg001G018020	g47448
OG0002926	Cg003G083790	g40315
OG0002927	Cg006G211730	g50717
OG0002928	Cg006G210690	g32748
OG0002928	Cg007G272200	g44634
OG0002929	Cg006G210110	g50241
OG0002930	Cg005G172740	g51401
OG0002931	Cg001G004600	g47925, g22984
OG0002932	Cg001G003150	g22880
OG0002933	Cg001G002810	g47985
OG0002933	Cg005G191570	g38445
OG0002934	Cg001G002270	g47998
OG0002934	Cg005G192050	g36927
OG0002935	Cg001G000980	g18307, g17604
OG0002936	Cg001G000900, Cg005G193440	g22683
OG0002937	Cg001G000800	g18318
OG0002938	Cg001G000420	g18349
OG0002938	Cg005G193950	g50844
OG0002942	Cg004G141340	g6510
OG0002943	Cg001G041930, Cg003G091200, Cg001G041940	g14376
OG0002944	Cg002G044130	g1757
OG0002944	Cg005G158230	g37730
OG0002945	Cg006G230200	g44298, g1161
OG0002946	Cg005G159390	g37656
OG0002947	Cg002G046250	g11185, g18831
OG0002948	Cg005G161370	g37552
OG0002949	Cg005G161380	g37550
OG0002949	Cg002G061750	g37551
OG0002950	Cg003G115860	g19311
OG0002950	Cg002G055390	g2472
OG0002951	Cg005G161900	g52138
OG0002952	Cg005G162170	g38217
OG0002953	Cg005G162370	g52121, g37504
OG0002954	Cg002G046960	g38212
OG0002954	Cg005G162450	g37500
OG0002955	Cg004G124570	g13008, g7526
OG0002956	Cg008G301570	g41372
OG0002957	Cg003G107990	g28806
OG0002959	Cg008G290760	g9720
OG0002960	Cg003G114350	g19372, g9672, g86
OG0002961	Cg003G115260, Cg002G055980	g9633
OG0002962	Cg006G217900	g54015
OG0002964	Cg003G078270, Cg014G331380	g25462, g1474
OG0002964	Cg014G331370, Cg003G078280	g45229
OG0002965	Cg008G320400	g39675, g11063
OG0002966	Cg008G320260	g11076
OG0002967	Cg006G242320	g30857
OG0002968	Cg006G242310	g30859
OG0002968	Cg008G319810	g11089
OG0002969	Cg006G241910	g30875
OG0002970	Cg006G241800	g30880
OG0002971	Cg006G241820	g49459
OG0002971	Cg005G173430	g51336
OG0002972	Cg006G241180	g30912
OG0002972	Cg005G174260	g39798
OG0002973	Cg006G240020	g49537
OG0002973	Cg005G175510	g39862
OG0002974	Cg005G178160	g51113
OG0002974	Cg006G238430	g49575
OG0002975	Cg005G186750	g16915
OG0002976	Cg008G294700	g5184
OG0002976	Cg004G116440	g7934
OG0002977	Cg008G294890	g29296, g5176
OG0002978	Cg003G106460	g39265
OG0002979	Cg003G102660	g1013
OG0002979	Cg001G013980	g17123
OG0002980	Cg008G306940	g10144
OG0002981	Cg004G122070, Cg008G299460	g12923
OG0002982	Cg005G170270	g37163, g51576
OG0002984	Cg005G185350	g37177
OG0002985	Cg005G169360	g38063
OG0002985	Cg002G053170	g19199
OG0002987	Cg006G229810	g49961, g31637
OG0002987	Cg006G229800	g49959
OG0002988	Cg006G226320	g50095, g27436
OG0002990	Cg006G220190	g27606
OG0002991	Cg001G015270, Cg001G015280	g23761
OG0002992	Cg003G095810	g31322
OG0002993	Cg006G199590, Cg008G304000	g49620, g31203
OG0002995	Cg001G020250	g47342
OG0002995	Cg006G243120	g26905
OG0002996	Cg008G306130	g4855
OG0002996	Cg008G306120	g4856, g10105
OG0002997	Cg008G307740	g10179
OG0002998	Cg008G287730	g5581
OG0002999	Cg008G286270	g45427
OG0003000	Cg003G108950	g431
OG0003001	Cg003G110030	g370
OG0003001	Cg008G287990	g45475
OG0003003	Cg006G228620	g31698
OG0003003	Cg007G272880	g44606
OG0003004	Cg004G130950	g13225
OG0003005	Cg001G025450	g24408
OG0003005	Cg004G133090	g7001
OG0003006	Cg001G025090	g47138
OG0003006	Cg004G133420	g6985
OG0003007	Cg001G024970	g47148
OG0003008	Cg006G201070	g36364
OG0003008	Cg004G134930	g6887
OG0003009	Cg006G199750	g36414
OG0003010	Cg006G198630	g36487
OG0003011	Cg004G141050, Cg004G141080	g11754
OG0003013	Cg001G005200	g23034
OG0003014	Cg004G154090	g6032
OG0003015	Cg004G156030	g13899
OG0003015	Cg001G011090	g23470
OG0003016	Cg006G198100	g36516
OG0003017	Cg002G048420	g18973
OG0003017	Cg006G198200	g36510, g54215
OG0003019	Cg004G131140	g12156
OG0003020	Cg005G161760	g52153
OG0003020	Cg002G046690	g1955
OG0003022	Cg001G038290, Cg001G038260, Cg001G038240, Cg001G038280, Cg001G038250, Cg001G038930, Cg005G172460, Cg005G166450	g50741
OG0003023	Cg004G133610	g13276
OG0003023	Cg004G133620	g12049
OG0003025	Cg001G015050, Cg001G015080	g17157
OG0003028	Cg001G039940, Cg001G022990, Cg005G190650, Cg005G185670, Cg005G190640, Cg005G190660, Cg005G190700, Cg005G191550	g22785
OG0003029	Cg004G136320	g3726
OG0003033	Cg001G011730	g23528
OG0003033	Cg004G156570	g5922
OG0003036	Cg001G006050	g23117
OG0003036	Cg004G150820, Cg004G149900	g14285
OG0003037	Cg006G241060	g47896
OG0003038	Cg006G214990, Cg005G170950	g32524
OG0003039	Cg007G251230	g41045
OG0003040	Cg007G251100	g44102
OG0003041	Cg007G249800	g44139
OG0003042	Cg002G068490, Cg001G040890	g10453
OG0003043	Cg007G263590, Cg007G262560	g45098
OG0003044	Cg006G233610	g31374
OG0003044	Cg007G247670	g40886
OG0003045	Cg004G127690	g12300, g13127, g7344
OG0003046	Cg003G100320	g921
OG0003046	Cg001G012760	g23590
OG0003047	Cg003G112200	g9772
OG0003048	Cg008G289460	g5488
OG0003049	Cg008G324710	g40686
OG0003050	Cg001G018210	g47437
OG0003052	Cg006G210430	g32769
OG0003053	Cg003G088050	g40202
OG0003054	Cg006G202750	g36243
OG0003054	Cg008G315160	g28117
OG0003055	Cg006G218410	g27652
OG0003056	Cg006G218350	g32325, g50461
OG0003058	Cg001G003200	g18263
OG0003059	Cg005G171520	g51498
OG0003060	Cg003G080240, Cg003G093730	g40456, g25564
OG0003060	Cg001G019270	g17817
OG0003063	Cg004G142640	g6442
OG0003064	Cg004G140810	g6537, g47044
OG0003065	Cg004G138910	g6603, g11854
OG0003066	Cg007G263870, Cg007G246390	g40802, g28238
OG0003067	Cg005G160420	g37607
OG0003068	Cg005G161980	g37522, g52132
OG0003070	Cg008G301310	g28913
OG0003071	Cg002G062170	g834
OG0003071	Cg003G108370	g28840
OG0003072	Cg003G108030, Cg003G108020	g28811
OG0003073	Cg004G121640	g10117
OG0003073	Cg008G306340	g4826
OG0003074	Cg002G057100	g19388
OG0003075	Cg002G057030	g2604
OG0003076	Cg002G056360	g2566
OG0003077	Cg001G016720	g47489
OG0003078	Cg002G055580	g2487
OG0003079	Cg006G245040	g26866
OG0003080	Cg005G175070	g39830
OG0003080	Cg006G240480	g30956
OG0003083	Cg005G177300	g51176
OG0003084	Cg005G179740	g13631
OG0003085	Cg005G181470	g40121
OG0003086	Cg008G294060	g5230
OG0003087	Cg004G118420	g12768
OG0003088	Cg004G139780	g6578, g11813, g41802, g11810
OG0003089	Cg004G121540	g12535
OG0003090	Cg008G299340	g4897
OG0003090	Cg004G122180, Cg004G122170	g12925
OG0003091	Cg002G055070	g2459
OG0003093	Cg007G281240	g44280
OG0003093	Cg006G230350	g49943
OG0003094	Cg006G228920	g31681
OG0003094	Cg007G279170	g46457
OG0003095	Cg006G228700, Cg003G090590, Cg003G096170	g31691
OG0003097	Cg006G221630	g50327
OG0003099	Cg002G056470	g19364, g19363
OG0003100	Cg005G176260	g26992
OG0003100	Cg006G239370	g49556
OG0003101	Cg008G295110	g5155
OG0003102	Cg004G152810, Cg003G084780, Cg003G084830, Cg003G084760, Cg003G084710, Cg003G084730, Cg003G084800, Cg003G084850, Cg003G084790, Cg003G084720, Cg003G084750, Cg003G084770	g45628, g5240
OG0003103	Cg003G109190, Cg008G288490	g18597
OG0003104	Cg003G109450	g404
OG0003105	Cg002G059090	g2753, g19492
OG0003107	Cg003G110210	g360
OG0003108	Cg002G064810	g739
OG0003108	Cg008G301260	g41388
OG0003109	Cg007G273720, Cg007G273730	g32816
OG0003111	Cg004G129250, Cg006G194750	g13176, g7241
OG0003112	Cg004G124070	g7555
OG0003112	Cg004G129390	g12237
OG0003113	Cg004G132210	g7056
OG0003114	Cg004G135940	g11967, g6816
OG0003115	Cg006G198120, Cg004G138170	g11875
OG0003116	Cg004G141030	g6525
OG0003118	Cg003G077410, Cg014G332210	g39535
OG0003119	Cg004G152230	g13706
OG0003120	Cg004G152280	g47892
OG0003120	Cg001G005530	g23061
OG0003121	Cg004G129850	g7203
OG0003121	Cg006G195210	g27988
OG0003122	Cg005G171780	g51476
OG0003122	Cg006G215760	g50553
OG0003123	Cg002G052990	g2343
OG0003124	Cg005G168470	g51685
OG0003125	Cg004G130130, Cg004G130080, Cg004G130090, Cg004G130170, Cg004G130140, Cg004G130160, Cg004G130150	g39393, g17760, g6237, g12050
OG0003126	Cg005G166950	g4037, g10063
OG0003127	Cg007G246750, Cg007G246780	g44256
OG0003128	Cg007G251700	g44049
OG0003130	Cg004G123950	g7564
OG0003135	Cg025G336180	g19757, g19706
OG0003139	Cg001G011340	g23495
OG0003141	Cg001G005890	g47877
OG0003142	Cg001G004930, Cg004G153060	g23014
OG0003143	Cg001G024720	g47162
OG0003144	Cg006G235110	g31281
OG0003145	Cg006G235080	g31282
OG0003146	Cg002G074610	g10724
OG0003147	Cg002G071480	g10526
OG0003148	Cg001G041510	g16821
OG0003149	Cg003G109440, Cg006G212440, Cg006G212450	g18599
OG0003150	Cg002G068130	g10367
OG0003151	Cg001G034430	g18127
OG0003152	Cg007G246100	g40823
OG0003153	Cg007G246110	g40822
OG0003154	Cg001G042180	g16792
OG0003154	Cg007G246820	g40781
OG0003155	Cg008G285800	g5657
OG0003156	Cg006G201680	g36284, g42124
OG0003157	Cg003G102530	g17122
OG0003157	Cg001G013950	g23677
OG0003158	Cg008G290550	g29517, g29515, g5427
