Orthogroup	Cardamine_glauca	Alyssum_gmelinii
OG0004780	Cg004G141490	Ag005G432120, Ag005G432270, Ag005G432210
OG0004781	Cg004G136740	Ag005G447500
OG0004782	Cg004G127170	Ag005G473130
OG0004783	Cg003G109880	Ag008G726930
OG0004783	Cg008G288050	Ag006G507110
OG0004786	Cg003G108010	Ag008G711500
OG0004801	Cg001G012290	Ag003G253870
OG0004802	Cg001G012280	Ag003G253890
OG0004803	Cg001G007980, Cg001G012230	Ag003G254000, Ag019G743040
OG0004804	Cg001G012090	Ag003G254110
OG0004805	Cg001G011430	Ag003G256410
OG0004806	Cg001G010370	Ag003G260750
OG0004807	Cg001G009750	Ag003G266760
OG0004808	Cg001G008740	Ag003G271090
OG0004809	Cg001G008670	Ag003G271430
OG0004810	Cg008G308060	Ag006G533300
OG0004811	Cg001G007470	Ag003G278020
OG0004812	Cg001G007600	Ag003G278220
OG0004813	Cg001G007270	Ag003G277330
OG0004815	Cg001G005540	Ag003G282400
OG0004817	Cg001G024510	Ag001G101740
OG0004818	Cg001G024560	Ag001G101790
OG0004819	Cg001G024760	Ag001G102000
OG0004821	Cg007G255410	Ag004G309200
OG0004822	Cg006G234670	Ag004G313530
OG0004822	Cg007G249170	Ag004G375510
OG0004823	Cg007G249010	Ag004G376200
OG0004824	Cg002G075650	Ag004G382650
OG0004826	Cg002G074600	Ag008G660410
OG0004827	Cg002G072710	Ag008G665490
OG0004828	Cg002G072120	Ag007G598890, Ag002G169480
OG0004829	Cg002G071970	Ag008G667200
OG0004831	Cg002G070980	Ag008G669500
OG0004832	Cg002G070700	Ag008G670730
OG0004833	Cg002G070220	Ag001G049110, Ag010G739240
OG0004834	Cg002G070340	Ag008G672570
OG0004835	Cg002G068020	Ag006G552840
OG0004836	Cg001G039330	Ag007G648270
OG0004838	Cg002G065860	Ag008G674140
OG0004839	Cg003G085410	Ag001G089100
OG0004840	Cg007G265710	Ag002G105660, Ag004G400850, Ag004G400870, Ag004G400820, Ag001G073040, Ag003G235750, Ag004G358530
OG0004842	Cg007G247410	Ag004G381850
OG0004842	Cg006G233440	Ag004G315880
OG0004844	Cg005G164690	Ag002G190260
OG0004845	Cg004G125000	Ag005G477630
OG0004847	Cg004G126150	Ag005G475290
OG0004848	Cg004G127310	Ag005G472700
OG0004849	Cg004G128030	Ag005G471440
OG0004850	Cg003G097620	Ag008G676530
OG0004851	Cg003G097710	Ag001G033590
OG0004852	Cg003G098440	Ag001G065500
OG0004853	Cg003G099070	Ag008G681860
OG0004855	Cg003G099650	Ag008G684530
OG0004857	Cg003G100890	Ag008G687710
OG0004858	Cg003G101920	Ag008G693570
OG0004859	Cg003G102140	Ag008G694050
OG0004860	Cg003G104520	Ag008G701680
OG0004861	Cg003G105300	Ag008G704220
OG0004862	Cg003G105670	Ag008G705200, Ag006G570730
OG0004863	Cg008G293490	Ag007G611510
OG0004864	Cg008G293360	Ag007G611280
OG0004865	Cg008G293310	Ag007G610810
OG0004866	Cg008G293300	Ag007G610760
OG0004867	Cg008G291880	Ag007G607420
OG0004868	Cg008G295860	Ag007G619030
OG0004869	Cg008G291540	Ag007G606300, Ag004G401380
OG0004870	Cg008G290970	Ag007G605040
OG0004872	Cg008G289810	Ag007G602270
OG0004873	Cg001G023410	Ag006G577450
OG0004874	Cg008G324010	Ag002G117610
OG0004875	Cg001G022690	Ag006G575650
OG0004876	Cg008G323620	Ag002G109300, Ag002G113280
OG0004877	Cg001G021890	Ag006G573670
OG0004878	Cg001G021870	Ag006G572600
OG0004879	Cg001G021260	Ag006G571140
OG0004880	Cg001G020720	Ag006G559350
OG0004881	Cg001G020500	Ag006G569770, Ag006G560800
OG0004882	Cg001G020280	Ag006G561580
OG0004883	Cg001G019900	Ag006G563780, Ag006G563760
OG0004884	Cg001G019590	Ag006G565180
OG0004885	Cg008G299920	Ag008G719570
OG0004886	Cg001G019230	Ag006G566910
OG0004887	Cg001G019200	Ag006G567130
OG0004888	Cg001G018570	Ag003G233100
OG0004889	Cg001G017990	Ag006G550710
OG0004890	Cg001G017450	Ag006G546520, Ag006G548170
OG0004891	Cg001G017030	Ag006G543160, Ag006G544420
OG0004892	Cg001G016860	Ag006G543890, Ag006G543620
OG0004894	Cg006G202940	Ag007G584900
OG0004895	Cg006G218760	Ag007G583900
OG0004896	Cg006G218520	Ag007G583630
OG0004897	Cg006G218370	Ag007G583400
OG0004898	Cg006G216180	Ag007G580820
OG0004900	Cg001G003430	Ag003G289280
OG0004901	Cg001G002680	Ag003G291320
OG0004902	Cg001G002450	Ag003G291990
OG0004903	Cg005G192310	Ag003G292810
OG0004904	Cg001G012560	Ag003G296910
OG0004905	Cg005G171310	Ag002G162940
OG0004906	Cg003G093900, Cg003G080090	Ag002G131970, Ag004G312910
OG0004907	Cg003G079830, Cg003G094190	Ag002G130120
OG0004908	Cg008G321210	Ag004G353130, Ag002G125100
OG0004910	Cg008G323210	Ag002G107760, Ag002G111300
OG0004911	Cg008G323230	Ag002G107860, Ag002G111400, Ag001G088380, Ag001G088340
OG0004912	Cg008G324360	Ag002G120180
OG0004913	Cg008G325220	Ag002G123540
OG0004914	Cg008G324820	Ag002G114250, Ag002G121930
OG0004915	Cg008G325090	Ag002G123420
OG0004916	Cg004G142920	Ag005G427560
OG0004918	Cg001G026710	Ag001G034530
OG0004919	Cg001G042120	Ag007G655810
OG0004920	Cg003G114030	Ag008G733840
OG0004921	Cg002G043700	Ag001G098320
OG0004922	Cg002G044070	Ag001G097790
OG0004923	Cg005G159500	Ag002G203110
OG0004924	Cg006G231280	Ag002G202970
OG0004925	Cg002G045280	Ag001G094790
OG0004926	Cg005G159720	Ag002G202820
OG0004927	Cg005G159940	Ag002G202570
OG0004928	Cg005G160010	Ag002G202230
OG0004929	Cg005G161090	Ag002G200170
OG0004930	Cg005G162210	Ag002G197620, Ag002G103760, Ag002G197670
OG0004931	Cg005G162780	Ag002G196340
OG0004932	Cg005G162890	Ag002G196060
OG0004933	Cg005G163580	Ag002G193990
OG0004934	Cg005G163800	Ag002G193330
OG0004936	Cg008G283170	Ag006G493100
OG0004937	Cg008G284240	Ag006G495680
OG0004938	Cg005G161320	Ag003G266110, Ag003G265320, Ag002G199540
OG0004939	Cg008G284870	Ag006G497240
OG0004940	Cg008G300690	Ag008G718230
OG0004941	Cg008G300370	Ag008G719000
OG0004942	Cg008G301060	Ag008G717650
OG0004943	Cg008G301320	Ag008G716970
OG0004944	Cg008G301740	Ag008G716210
OG0004945	Cg008G302120	Ag008G715140
OG0004946	Cg008G302640	Ag008G713640
OG0004948	Cg003G107720	Ag008G710580
OG0004949	Cg003G107000	Ag008G708560
OG0004950	Cg003G106890	Ag008G708160
OG0004951	Cg003G106600	Ag008G707450
OG0004952	Cg003G111030	Ag008G729120
OG0004953	Cg005G159240	Ag002G203560
OG0004954	Cg003G111280	Ag008G729540
OG0004955	Cg003G112470	Ag008G731430
OG0004956	Cg003G113310	Ag008G732740
OG0004957	Cg003G113570	Ag008G733170
OG0004958	Cg003G113660	Ag008G733350
OG0004959	Cg003G113850	Ag008G733590
OG0004960	Cg003G114230	Ag008G734090
OG0004961	Cg003G114300	Ag008G734170
OG0004962	Cg003G114680	Ag008G734650
OG0004963	Cg003G115100	Ag008G735120
OG0004964	Cg002G055740	Ag001G059410, Ag001G059590
OG0004965	Cg003G076970, Cg014G332630	Ag006G515750
OG0004966	Cg008G320010	Ag007G587000
OG0004967	Cg006G242210	Ag004G302240
OG0004967	Cg008G319500	Ag007G587530
OG0004968	Cg006G241980, Cg005G173180	Ag007G588100
OG0004969	Cg005G174040	Ag007G589810, Ag007G589790
OG0004970	Cg005G176110	Ag007G592230
OG0004971	Cg005G176160	Ag007G592300
OG0004972	Cg005G176570	Ag007G592700
OG0004973	Cg005G177190	Ag007G593680
OG0004974	Cg005G177340	Ag007G593810
OG0004975	Cg005G178690	Ag007G595560
OG0004976	Cg005G179410	Ag007G596290
OG0004977	Cg005G182310	Ag007G597740
OG0004978	Cg008G294120	Ag007G613070
OG0004979	Cg004G124320	Ag005G478670, Ag001G020020, Ag005G415110, Ag002G116250
OG0004980	Cg004G124390	Ag005G478590
OG0004981	Cg004G116840	Ag005G490450
OG0004982	Cg004G117980	Ag005G488540
OG0004983	Cg008G297090	Ag007G623880
OG0004985	Cg008G306750	Ag007G636510
OG0004986	Cg008G306080	Ag007G634480
OG0004987	Cg008G299770	Ag007G633840
OG0004988	Cg004G122200	Ag005G481940
OG0004989	Cg002G049110	Ag001G083800
OG0004990	Cg004G123120	Ag005G480520
OG0004991	Cg004G123660	Ag005G479490
OG0004992	Cg004G124030	Ag005G479080
OG0004993	Cg004G124300	Ag005G478700
OG0004994	Cg005G165790	Ag002G186310
OG0004995	Cg005G166200	Ag002G184680, Ag008G700320, Ag002G117420, Ag002G117430
OG0004996	Cg005G166510	Ag002G183130
OG0004997	Cg002G051480	Ag001G076800
OG0004998	Cg005G170620	Ag002G165140
OG0004999	Cg005G170530	Ag002G165630
OG0005000	Cg006G217750	Ag007G582550
OG0005001	Cg005G168450	Ag002G174820
OG0005002	Cg005G168300	Ag002G175200
OG0005003	Cg005G168160	Ag002G175530
OG0005006	Cg006G229220	Ag004G325480
OG0005007	Cg006G228530	Ag004G311080
OG0005008	Cg006G228400, Cg006G228410	Ag004G327600
OG0005009	Cg006G228040	Ag004G328950
OG0005010	Cg006G227520	Ag004G330180
OG0005011	Cg006G226840	Ag004G331830
OG0005012	Cg006G226120	Ag004G332960
OG0005013	Cg007G278480	Ag003G215650
OG0005014	Cg006G223870, Cg006G223880	Ag004G338580
OG0005015	Cg006G223280	Ag004G339900
OG0005018	Cg006G221550	Ag003G243500
OG0005019	Cg006G221260	Ag003G244160
OG0005020	Cg006G220740	Ag003G245270
OG0005022	Cg006G219740	Ag003G246550
OG0005023	Cg006G219470	Ag001G081010, Ag001G101840
OG0005024	Cg007G267270	Ag004G356140
OG0005025	Cg001G016080	Ag007G598410
OG0005026	Cg001G015390	Ag007G586020
OG0005027	Cg001G007170	Ag003G276960
OG0005028	Cg007G276610	Ag003G222870, Ag003G222890
OG0005029	Cg006G232210	Ag004G318740
OG0005030	Cg007G280910	Ag003G209680
OG0005031	Cg006G233530	Ag004G315740
OG0005032	Cg006G233710	Ag004G315350
OG0005033	Cg006G234350	Ag004G314150
OG0005034	Cg006G235400	Ag004G312260
OG0005035	Cg006G235750	Ag004G311510
OG0005036	Cg006G235880	Ag004G311220
OG0005037	Cg006G237000	Ag004G309270, Ag004G309280
OG0005038	Cg005G171640	Ag002G162080
OG0005039	Cg006G237890	Ag004G308140
OG0005040	Cg006G237570	Ag004G308580
OG0005041	Cg006G239900	Ag004G305430
OG0005042	Cg006G239980	Ag004G305350
OG0005043	Cg006G240160	Ag004G305100
OG0005044	Cg006G241160	Ag004G303620
OG0005045	Cg006G241240	Ag004G303500
OG0005046	Cg006G243430	Ag004G300020
OG0005047	Cg006G244590	Ag004G298440, Ag004G298450
OG0005048	Cg006G244920	Ag004G297960, Ag004G297970
OG0005049	Cg006G244930	Ag004G297910, Ag004G298130
OG0005050	Cg008G295380	Ag007G617330
OG0005051	Cg007G273040	Ag002G140640, Ag003G239210
OG0005052	Cg008G296320	Ag007G620990
OG0005053	Cg008G296460	Ag007G621220
OG0005055	Cg008G297510	Ag007G624670
OG0005056	Cg008G297580	Ag007G624770
OG0005057	Cg008G298060	Ag007G627590
OG0005058	Cg008G298620	Ag007G631280
OG0005059	Cg008G298780	Ag007G630680
OG0005060	Cg008G299300	Ag007G629240
OG0005061	Cg008G299640	Ag007G632660
OG0005062	Cg008G306060	Ag007G634370
OG0005063	Cg008G307260	Ag007G637510
OG0005064	Cg008G307330	Ag007G637670
OG0005065	Cg008G308140	Ag007G640740
OG0005066	Cg008G309110, Cg008G310770	Ag005G448230
OG0005067	Cg008G309320, Cg008G311120	Ag007G642790
OG0005068	Cg008G312920	Ag007G605000, Ag007G643550
OG0005069	Cg008G312680	Ag003G231720, Ag003G286420
OG0005070	Cg002G052250	Ag008G678250, Ag001G074880
OG0005071	Cg008G287190	Ag006G504230
OG0005072	Cg008G285920	Ag006G499700
OG0005073	Cg002G057420	Ag008G692940
OG0005074	Cg008G304130	Ag008G722430
OG0005075	Cg003G108530	Ag008G724710
OG0005076	Cg003G108610	Ag008G724890
OG0005077	Cg003G109040	Ag008G725740
OG0005078	Cg003G109150	Ag008G725820
OG0005079	Cg003G110060	Ag008G727150
OG0005080	Cg003G106270	Ag008G706330
OG0005081	Cg003G106050	Ag008G705950
OG0005082	Cg003G105910	Ag008G705730
OG0005083	Cg003G105900	Ag008G705720
OG0005085	Cg002G057460	Ag008G692930
OG0005086	Cg002G057490	Ag008G692830
OG0005087	Cg001G028000, Cg002G057660	Ag008G692260
OG0005088	Cg002G057910	Ag008G691650, Ag003G270820, Ag001G078680
OG0005089	Cg002G059800	Ag001G053150, Ag002G103920
OG0005090	Cg008G300830	Ag008G718010
OG0005091	Cg007G267720	Ag004G355190
OG0005092	Cg007G268650	Ag004G352520
OG0005093	Cg007G268730	Ag004G352060
OG0005094	Cg007G268750	Ag004G351860
OG0005095	Cg002G075750	Ag008G658450, Ag012G741200
OG0005096	Cg007G268950	Ag004G351340
OG0005097	Cg007G269330	Ag004G350390
OG0005098	Cg007G270090	Ag004G348200
OG0005099	Cg007G272370	Ag003G240950
OG0005100	Cg007G278740	Ag003G215010
OG0005101	Cg007G278540	Ag003G215410, Ag003G215440
OG0005102	Cg001G030470, Cg005G186490	Ag006G543370, Ag006G544140
OG0005104	Cg007G276990	Ag003G221120
OG0005105	Cg007G276790	Ag003G222240
OG0005106	Cg007G275930	Ag003G226290, Ag002G183340
OG0005107	Cg007G280080	Ag003G211590
OG0005108	Cg007G281080	Ag003G208560
OG0005109	Cg007G281180	Ag003G208430
OG0005110	Cg006G230610	Ag004G322780
OG0005112	Cg004G129460	Ag005G468880
OG0005113	Cg004G129530	Ag005G469330, Ag005G468520
OG0005114	Cg004G129800	Ag005G468050, Ag001G003000
OG0005115	Cg006G195320, Cg004G129950	Ag005G467820
OG0005116	Cg004G130610	Ag005G465730
OG0005117	Cg004G131480	Ag005G464350
OG0005118	Cg004G131740	Ag005G463830
OG0005119	Cg004G131870	Ag005G463480
OG0005120	Cg004G132080	Ag005G462920
OG0005121	Cg004G132360	Ag005G462300
OG0005122	Cg004G132710	Ag005G461420
OG0005123	Cg004G132940	Ag005G461000
OG0005124	Cg004G135200	Ag007G623830, Ag004G375420, Ag005G454510, Ag005G453630
OG0005125	Cg004G135650	Ag005G452450
OG0005126	Cg004G136870	Ag004G371390, Ag004G371280, Ag005G446830
OG0005127	Cg004G137470	Ag005G445100
OG0005128	Cg004G137530	Ag005G444850
OG0005129	Cg004G137630	Ag005G444690
OG0005130	Cg004G138040	Ag005G443880, Ag005G442670
OG0005131	Cg004G138200	Ag005G442280, Ag005G443570
OG0005132	Cg004G138560, Cg004G138550	Ag005G441380
OG0005133	Cg004G138260	Ag005G442030
OG0005134	Cg004G138230	Ag005G443500, Ag005G442180
OG0005135	Cg001G026410, Cg004G138930	Ag001G034170
OG0005136	Cg004G140070	Ag005G437130
OG0005137	Cg004G141680	Ag005G431500
OG0005138	Cg004G141740	Ag005G431330
OG0005140	Cg004G152610	Ag005G410400
OG0005141	Cg004G155350	Ag005G408440
OG0005142	Cg004G155360	Ag003G252210, Ag007G616210, Ag005G408320, Ag003G252250
OG0005143	Cg004G155410	Ag005G408050
OG0005144	Cg004G156650	Ag005G403080
OG0005145	Cg006G194550	Ag001G001060
OG0005146	Cg004G129300	Ag005G469150
OG0005147	Cg006G197430	Ag001G008850, Ag001G008880
OG0005148	Cg006G198420	Ag001G011360
OG0005149	Cg006G200590	Ag001G022630, Ag001G022660
OG0005150	Cg002G054890	Ag001G065000
OG0005151	Cg002G054360	Ag001G068670
OG0005152	Cg002G053860	Ag001G070550
OG0005153	Cg002G052500	Ag001G074170
OG0005154	Cg002G052480	Ag001G074420
OG0005155	Cg002G054990	Ag001G065730
OG0005156	Cg002G051790	Ag001G076150
OG0005157	Cg002G051780	Ag001G076160
OG0005158	Cg002G051640	Ag001G076460
OG0005159	Cg002G050200	Ag001G080660
OG0005160	Cg002G050100	Ag001G080920
OG0005161	Cg002G049920	Ag001G081510
OG0005162	Cg002G048700	Ag001G085160
OG0005164	Cg002G046900	Ag001G091200
OG0005165	Cg002G045620	Ag005G477510, Ag005G477560, Ag005G477590, Ag005G477530, Ag001G093910
OG0005166	Cg002G045210	Ag001G094890
OG0005167	Cg002G045170	Ag001G095060
OG0005168	Cg002G045100	Ag001G095110
OG0005169	Cg004G133390	Ag001G015870, Ag008G723410
OG0005170	Cg001G024780	Ag001G102020
OG0005171	Cg005G163670	Ag004G379470, Ag002G193530
OG0005173	Cg001G012700	Ag003G253100
OG0005175	Cg006G228880	Ag004G326270
OG0005176	Cg004G122140, Cg004G122080, Cg003G097250	Ag005G482010, Ag005G481990
OG0005179	Cg002G070640	Ag008G670920
OG0005181	Cg008G304150	Ag008G722410
OG0005192	Cg001G012500	Ag003G253610
OG0005193	Cg001G011980	Ag003G254750
OG0005194	Cg001G011580	Ag003G255910
OG0005195	Cg001G011530	Ag003G256080
OG0005196	Cg001G010910	Ag003G258520
OG0005197	Cg004G154580	Ag005G410790
OG0005198	Cg001G010830	Ag003G258690
OG0005199	Cg001G010680	Ag003G259150
OG0005200	Cg001G010540, Cg007G269760, Cg007G269480	Ag003G260150
OG0005201	Cg001G010290	Ag003G261290
OG0005202	Cg001G010270, Cg001G009700	Ag003G261360
OG0005204	Cg001G009840	Ag003G263860, Ag003G263140
OG0005205	Cg001G009610	Ag003G267080
OG0005206	Cg001G009540	Ag003G267360
OG0005208	Cg006G232780	Ag004G349990, Ag004G317340
OG0005209	Cg001G007390	Ag002G134230, Ag007G626250, Ag006G513230, Ag006G519780, Ag003G277770
OG0005210	Cg001G007580	Ag003G278180
OG0005211	Cg001G006130	Ag003G280390
OG0005212	Cg001G005850	Ag003G281640
OG0005213	Cg001G005870	Ag003G281600
OG0005214	Cg001G005180	Ag003G283390
OG0005215	Cg006G214420	Ag007G578810
OG0005216	Cg006G214130	Ag007G578580
OG0005217	Cg001G024220, Cg001G024170, Cg001G024190, Cg001G024230, Cg001G024200, Cg001G024140	Ag001G101410
OG0005218	Cg007G252250	Ag004G367900
OG0005219	Cg007G249550	Ag004G374510
OG0005221	Cg002G075140	Ag008G659050, Ag008G657850
OG0005222	Cg002G074970	Ag005G406170
OG0005223	Cg002G074880	Ag008G660200
OG0005224	Cg002G074770	Ag008G659830
OG0005225	Cg002G074510	Ag008G660560
OG0005226	Cg002G073830	Ag008G662190
OG0005227	Cg002G073740	Ag008G662360
OG0005228	Cg002G073550	Ag008G662760
OG0005229	Cg002G073540	Ag008G662770
OG0005230	Cg002G072600	Ag008G665940
OG0005231	Cg006G233100	Ag008G667490, Ag004G316740
OG0005232	Cg002G071570	Ag008G667860
OG0005233	Cg008G313830, Cg009G325640	Ag007G644260
OG0005236	Cg007G267130	Ag004G356450
OG0005237	Cg007G247180, Cg006G233230	Ag004G382990
OG0005238	Cg007G247590	Ag004G381050
OG0005240	Cg005G165090	Ag002G188450
OG0005242	Cg004G127470	Ag005G472420
OG0005243	Cg004G127810	Ag005G471820
OG0005244	Cg003G091650	Ag004G331850
OG0005245	Cg003G100090	Ag008G685570
OG0005246	Cg003G100080	Ag008G685430
OG0005247	Cg001G016520	Ag004G306900
OG0005248	Cg003G102980	Ag008G696260
OG0005249	Cg002G046240	Ag001G092730
OG0005250	Cg003G103110	Ag008G696470, Ag006G552740
OG0005251	Cg003G105260	Ag008G704080
OG0005252	Cg003G105730	Ag008G705290
OG0005253	Cg006G203370	Ag007G584300
OG0005254	Cg008G293570	Ag007G611730
OG0005255	Cg008G293080	Ag007G610180
OG0005256	Cg008G292970	Ag007G609640
OG0005257	Cg008G292530	Ag007G609020
OG0005258	Cg008G292420	Ag007G608550
OG0005259	Cg008G292260	Ag007G608170, Ag005G489350, Ag001G091010, Ag001G091150, Ag001G091140
OG0005260	Cg008G304650	Ag008G721450
OG0005260	Cg008G291260	Ag007G605810
OG0005261	Cg008G291240	Ag007G605790
OG0005262	Cg008G290310	Ag007G603520
OG0005263	Cg008G289170	Ag007G601130
OG0005264	Cg008G289090	Ag007G600940
OG0005265	Cg008G288690	Ag007G600500
OG0005266	Cg008G288070	Ag006G507130
OG0005267	Cg001G022810	Ag006G576140
OG0005268	Cg001G022700	Ag006G575680
OG0005269	Cg001G020600	Ag006G559740
OG0005270	Cg001G018610	Ag006G553010
OG0005271	Cg001G016810	Ag006G541510
OG0005272	Cg006G211010	Ag004G370800, Ag006G536910, Ag006G539430
OG0005273	Cg007G278700	Ag003G215140
OG0005274	Cg006G204930	Ag006G532290
OG0005275	Cg004G139880	Ag005G437580
OG0005276	Cg006G218900	Ag007G584050
OG0005277	Cg006G218470	Ag007G583580
OG0005278	Cg006G218380	Ag007G583480
OG0005279	Cg006G218240	Ag007G583240
OG0005280	Cg006G218220	Ag007G583230
OG0005281	Cg006G217000	Ag007G581950
OG0005282	Cg006G216910, Cg006G216920	Ag007G581780
OG0005283	Cg006G216360	Ag007G581060
OG0005284	Cg006G216160	Ag007G580810
OG0005286	Cg005G191650	Ag006G523720
OG0005287	Cg001G002560	Ag003G291590
OG0005288	Cg005G192290	Ag006G523050
OG0005289	Cg001G001720	Ag003G293380
OG0005290	Cg001G000960	Ag003G295460
OG0005291	Cg007G257870, Cg007G257760, Cg007G257840	Ag001G098110
OG0005292	Cg003G099780	Ag008G684770
OG0005293	Cg005G171670	Ag006G551420
OG0005294	Cg005G171430	Ag002G162570
OG0005295	Cg007G276200	Ag003G224760
OG0005296	Cg003G083200	Ag002G147140
OG0005297	Cg001G017550	Ag006G545680, Ag006G548960
OG0005298	Cg003G081400	Ag002G143020
OG0005299	Cg003G079800, Cg003G094220	Ag004G400530, Ag004G401330, Ag002G130190, Ag004G401340
OG0005300	Cg008G320550	Ag002G128520
OG0005301	Cg008G323330	Ag002G111630, Ag002G108120
OG0005302	Cg008G324650	Ag002G115280, Ag002G121090
OG0005303	Cg001G027470	Ag004G340420
OG0005305	Cg001G029480	Ag001G038900
OG0005306	Cg001G029370	Ag006G574920
OG0005307	Cg001G028180	Ag001G037540, Ag003G255290
OG0005308	Cg005G160930	Ag007G581510
OG0005309	Cg001G042890	Ag003G244920
OG0005310	Cg005G160570	Ag002G201380
OG0005311	Cg005G160600	Ag002G201290
OG0005312	Cg005G160710	Ag002G201060, Ag002G201010
OG0005313	Cg005G161600	Ag002G198860
OG0005314	Cg005G162350	Ag002G197190
OG0005315	Cg005G162560	Ag002G196830
OG0005316	Cg005G162710	Ag002G196580
OG0005317	Cg005G163360	Ag002G194860
OG0005318	Cg005G164010	Ag002G192840
OG0005319	Cg005G163970	Ag002G192890
OG0005320	Cg005G163930	Ag002G192930
OG0005321	Cg005G164300	Ag002G192650
OG0005322	Cg008G282250	Ag006G491360, Ag004G368630
OG0005323	Cg008G282860	Ag006G492660
OG0005324	Cg008G283320	Ag006G493430, Ag006G493420
OG0005325	Cg008G283510	Ag006G493820
OG0005326	Cg008G283930	Ag006G494870
OG0005327	Cg008G284170	Ag006G495580
OG0005328	Cg008G284430	Ag006G496200
OG0005330	Cg008G305900	Ag008G719770
OG0005331	Cg008G300730	Ag008G718190
OG0005332	Cg008G300760	Ag008G718120
OG0005333	Cg008G301040	Ag008G717660
OG0005334	Cg008G301100	Ag008G717620
OG0005335	Cg008G301240	Ag008G717140
OG0005336	Cg001G016710	Ag003G249910, Ag003G249500
OG0005337	Cg008G301550	Ag008G716450
OG0005338	Cg008G301760	Ag008G716190
OG0005339	Cg008G302060	Ag008G715300
OG0005340	Cg008G300410	Ag008G718900
OG0005341	Cg008G302150	Ag008G715090
OG0005342	Cg003G108480	Ag008G713000
OG0005343	Cg003G107970	Ag008G711390
OG0005344	Cg003G107400	Ag008G709830
OG0005345	Cg003G107110	Ag008G708950
OG0005346	Cg003G110990	Ag008G729080
OG0005347	Cg003G111560	Ag008G730180
OG0005349	Cg003G111860	Ag008G730600
OG0005350	Cg003G112150	Ag008G731010
OG0005351	Cg003G112690	Ag008G731780
OG0005352	Cg003G112750	Ag008G731840
OG0005353	Cg003G113420	Ag005G413280, Ag008G732990
OG0005354	Cg003G113590	Ag008G733190
OG0005355	Cg003G114040	Ag008G733850
OG0005356	Cg003G114070	Ag008G733870
OG0005357	Cg003G114760	Ag008G734710
OG0005358	Cg005G188180	Ag001G099940
OG0005359	Cg003G115470	Ag001G099670
OG0005362	Cg003G076680, Cg014G332890	Ag006G516730
OG0005363	Cg014G332330, Cg003G077290	Ag006G514960
OG0005365	Cg014G331820, Cg003G077830	Ag006G513880
OG0005366	Cg003G094740, Cg003G079260	Ag007G599220
OG0005367	Cg006G242060	Ag004G302430
OG0005368	Cg005G174450	Ag003G267500, Ag004G329610, Ag007G621240, Ag007G589240
OG0005369	Cg005G173980	Ag007G589030
OG0005370	Cg005G175060	Ag007G590880
OG0005371	Cg005G175290	Ag007G591260
OG0005372	Cg005G175400	Ag007G591370
OG0005373	Cg005G179200	Ag007G596090
OG0005374	Cg005G180930	Ag007G597000
