Orthogroup	Cardamine_glauca	Conringia_planisiliqua
OG0002794	Cg005G160520	CP4_g24203_DN3_SP7_c.t1
OG0002794	Cg002G045870	CP3_g13318_DN3_SP8_c.t1
OG0002795	Cg002G046280	CP3_g13358_DN3_SP6_c.t1
OG0002795	Cg005G160970	CP4_g24242_DN3_SP7_c.t1
OG0002796	Cg005G162240	CP4_g24369_DN2_SP2_c.t1
OG0002797	Cg005G163700	CP4_g24494_DN1_SP0_c.t1
OG0002798	Cg005G164190	CP4_g24545_DN3_SP8_c.t1
OG0002798	Cg002G048870	CP3_g13604_DN3_SP7_c.t1
OG0002799	Cg005G168130	CP4_g24904_DN3_SP0_c.t1
OG0002799	Cg008G282450	CP11_g33714_DN3_SP0_c.t1
OG0002800	Cg008G284360	CP11_g33527_DN3_SP3_c.t1, CP2_g49166_DN3_SP0_c.t1, CP11_g33531_DN3_SP0_c.t1
OG0002801	Cg002G064840	CP8_g54245_DN3_SP8_c.t1
OG0002803	Cg002G059960	CP3_g14695_DN3_SP8_c.t1
OG0002803	Cg003G106480	CP8_g53893_DN3_SP7_c.t1
OG0002804	Cg003G114720	CP2_g47631_DN3_SP0_c.t1
OG0002805	Cg005G177240	CP4_g25782_DN3_SP4_c.t1
OG0002806	Cg003G077840, Cg014G331810	CP11_g32157_DN3_SP6_c.t1
OG0002807	Cg003G094790, Cg003G079210	CP11_g31987_DN3_SP7_c.t1, CP4_g25986_DN3_SP0_c.t1, CP20_g4384_DN3_SP0_c.t1
OG0002808	Cg005G174250	CP4_g25519_DN3_SP8_c.t1
OG0002808	Cg006G241190	CP1_g36559_DN3_SP8_c.t1
OG0002809	Cg005G175300	CP4_g25614_DN3_SP8_c.t1
OG0002810	Cg006G239580	CP1_g36949_DN3_SP0_c.t1
OG0002810	Cg005G175920	CP4_g25681_DN3_SP5_c.t1
OG0002811	Cg005G177730	CP4_g25827_DN3_SP0_c.t1
OG0002812	Cg005G180920	CP4_g26075_DN3_SP1_c.t1
OG0002812	Cg006G237700	CP1_g37115_DN3_SP6_c.t1
OG0002813	Cg004G116340	CP10_g42127_DN3_SP5_c.t1
OG0002813	Cg008G294580	CP11_g32528_DN3_SP8_c.t1
OG0002814	Cg008G295900	CP11_g32409_DN3_SP5_c.t1
OG0002814	Cg004G117360	CP10_g42214_DN3_SP6_c.t1
OG0002817	Cg004G119970	CP10_g42424_DN3_SP6_c.t1
OG0002817	Cg008G298840	CP8_g54490_DN3_SP8_c.t1
OG0002818	Cg004G120710	CP10_g42489_DN3_SP8_c.t1
OG0002818	Cg008G307240	CP2_g48625_DN3_SP5_c.t1
OG0002819	Cg008G299420	CP8_g54436_DN1_SP0_c.t1
OG0002819	Cg004G122120	CP10_g42622_DN2_SP0_c.t1
OG0002820	Cg004G122420	CP10_g42651_DN3_SP0_c.t1
OG0002821	Cg004G122880	CP10_g42689_DN3_SP1_c.t1
OG0002822	Cg004G120220	CP10_g42446_DN3_SP8_c.t1
OG0002823	Cg002G054010	CP3_g14086_DN3_SP8_c.t1
OG0002823	Cg005G170320	CP4_g25121_DN3_SP8_c.t1
OG0002824	Cg002G052630	CP3_g13968_DN3_SP3_c.t1
OG0002824	Cg005G168590	CP4_g24942_DN3_SP3_c.t1
OG0002825	Cg007G281250	CP9_g29689_DN3_SP2_c.t1
OG0002825	Cg006G230360	CP7_g46179_DN3_SP1_c.t1
OG0002826	Cg007G280430	CP9_g29616_DN3_SP3_c.t1
OG0002826	Cg006G229880	CP7_g46132_DN3_SP1_c.t1
OG0002827	Cg006G228500	CP7_g45999_DN3_SP8_c.t1
OG0002827	Cg007G273140	CP9_g28905_DN3_SP7_c.t1
OG0002829	Cg006G228100	CP7_g45960_DN2_SP2_c.t1
OG0002829	Cg007G273710	CP9_g28957_DN2_SP0_c.t1
OG0002830	Cg007G275030	CP9_g29095_DN3_SP4_c.t1
OG0002830	Cg001G041990, Cg006G227190	CP7_g45875_DN3_SP8_c.t1
OG0002831	Cg007G275250	CP9_g29113_DN3_SP1_c.t1
OG0002831	Cg006G227070	CP7_g45862_DN3_SP0_c.t1
OG0002832	Cg006G225470	CP7_g45711_DN3_SP8_c.t1
OG0002832	Cg007G276900	CP9_g29269_DN3_SP8_c.t1
OG0002833	Cg006G225460	CP7_g45710_DN3_SP8_c.t1, CP23_g21375_DN2_SP0_c.t1
OG0002833	Cg007G276910	CP9_g29270_DN3_SP8_c.t1
OG0002834	Cg006G221990	CP7_g45398_DN3_SP8_c.t1
OG0002835	Cg007G269710	CP9_g28512_DN3_SP8_c.t1
OG0002835	Cg006G220660	CP7_g45278_DN3_SP7_c.t1
OG0002836	Cg006G220320	CP7_g45244_DN3_SP0_c.t1
OG0002837	Cg007G268580	CP9_g28421_DN2_SP0_c.t1
OG0002837	Cg006G220110	CP7_g45228_DN3_SP0_c.t1
OG0002840	Cg001G001000	CP5_g100_DN3_SP4_c.t1
OG0002840	Cg005G193300	CP16_g54783_DN3_SP7_c.t1
OG0002841	Cg005G174210	CP4_g25522_DN3_SP0_c.t1
OG0002841	Cg006G241210	CP1_g36561_DN3_SP0_c.t1
OG0002842	Cg006G243380	CP16_g55223_DN3_SP0_c.t1, CP1_g36745_DN3_SP0_c.t1
OG0002843	Cg006G243490	CP1_g36780_DN3_SP3_c.t1
OG0002843	Cg008G303250	CP2_g48283_DN3_SP8_c.t1
OG0002844	Cg008G295150	CP11_g32475_DN3_SP0_c.t1, CP11_g32476_DN3_SP0_c.t1
OG0002845	Cg008G299150	CP8_g54463_DN3_SP8_c.t1
OG0002847	Cg006G194250	CP7_g46456_DN3_SP8_c.t1
OG0002848	Cg002G057470	CP3_g14431_DN3_SP8_c.t1
OG0002849	Cg002G057620	CP3_g14448_DN3_SP8_c.t1
OG0002849	Cg008G303990	CP2_g48351_DN3_SP8_c.t1
OG0002850	Cg003G109460	CP2_g48130_DN3_SP0_c.t1
OG0002850	Cg003G109430	CP2_g48134_DN3_SP6_c.t1
OG0002851	Cg008G303370	CP2_g48296_DN3_SP0_c.t1
OG0002851	Cg002G058080	CP3_g14491_DN3_SP8_c.t1
OG0002852	Cg008G303280	CP2_g48287_DN3_SP8_c.t1
OG0002853	Cg003G109540	CP2_g48120_DN3_SP2_c.t1
OG0002854	Cg003G106380	CP8_g53881_DN3_SP2_c.t1
OG0002855	Cg004G116680	CP10_g42159_DN2_SP0_c.t1
OG0002855	Cg003G106280	CP8_g53871_DN3_SP0_c.t1
OG0002856	Cg002G059810	CP3_g14673_DN3_SP1_c.t1
OG0002856	Cg003G106240	CP8_g53867_DN3_SP0_c.t1
OG0002858	Cg002G057690	CP3_g14455_DN3_SP2_c.t1
OG0002859	Cg003G107410	CP8_g53996_DN3_SP8_c.t1
OG0002860	Cg001G005730	CP5_g556_DN3_SP0_c.t1
OG0002860	Cg004G152010	CP10_g43988_DN3_SP0_c.t1
OG0002861	Cg006G243950	CP1_g36544_DN2_SP0_c.t1
OG0002861	Cg007G271430	CP9_g28725_DN2_SP0_c.t1
OG0002863	Cg007G280930	CP9_g29636_DN3_SP2_c.t1
OG0002863	Cg006G230010	CP7_g46146_DN3_SP0_c.t1
OG0002864	Cg004G129310	CP10_g43310_DN3_SP2_c.t1
OG0002865	Cg006G195120	CP7_g46358_DN3_SP7_c.t1
OG0002865	Cg004G129660	CP10_g43339_DN3_SP8_c.t1
OG0002866	Cg004G129930	CP10_g43364_DN3_SP7_c.t1
OG0002867	Cg004G130070	CP10_g43374_DN3_SP0_c.t1
OG0002867	Cg006G195400	CP7_g46329_DN3_SP0_c.t1
OG0002868	Cg004G131820	CP12_g29883_DN3_SP5_c.t1
OG0002868	Cg006G196780	CP7_g46208_DN3_SP6_c.t1
OG0002869	Cg006G198990	CP1_g38038_DN3_SP5_c.t1
OG0002871	Cg004G150540, Cg004G149610	CP15_g36145_DN3_SP0_c.t1, CP17_g5028_DN3_SP0_c.t1
OG0002872	Cg004G152480	CP10_g43913_DN3_SP1_c.t1
OG0002873	Cg001G010220	CP5_g976_DN3_SP8_c.t1
OG0002873	Cg004G154970	CP10_g43636_DN3_SP5_c.t1
OG0002874	Cg004G157370	CP12_g29802_DN3_SP8_c.t1
OG0002875	Cg006G198880	CP1_g38031_DN3_SP5_c.t1
OG0002875	Cg004G137430	CP12_g30411_DN3_SP6_c.t1
OG0002876	Cg006G200290	CP1_g38174_DN3_SP8_c.t1
OG0002877	Cg002G051490	CP3_g13846_DN3_SP8_c.t1
OG0002878	Cg005G165390	CP4_g24651_DN3_SP8_c.t1
OG0002879	Cg002G049180	CP3_g13639_DN3_SP0_c.t1
OG0002879	Cg005G164630	CP4_g24585_DN3_SP1_c.t1
OG0002880	Cg002G048950	CP3_g13614_DN2_SP0_c.t1
OG0002880	Cg008G286550	CP11_g33330_DN3_SP0_c.t1
OG0002882	Cg008G322240	CP13_g20011_DN3_SP0_c.t1
OG0002886	Cg008G296620	CP11_g32338_DN3_SP0_c.t1
OG0002887	Cg008G298490	CP8_g54518_DN3_SP5_c.t1
OG0002890	Cg004G157040	CP12_g29832_DN3_SP8_c.t1
OG0002890	Cg001G012200	CP5_g1164_DN3_SP8_c.t1
OG0002891	Cg005G190860	CP16_g55037_DN3_SP5_c.t1
OG0002891	Cg001G010000	CP5_g951_DN3_SP8_c.t1
OG0002892	Cg005G188810	CP16_g55249_DN3_SP1_c.t1
OG0002892	Cg001G008550	CP5_g806_DN3_SP2_c.t1
OG0002893	Cg001G008350	CP5_g791_DN3_SP8_c.t1
OG0002893	Cg005G188320	CP16_g55282_DN3_SP5_c.t1
OG0002894	Cg002G063600	CP3_g15261_DN3_SP6_c.t1
OG0002894	Cg001G007740	CP5_g743_DN3_SP8_c.t1
OG0002895	Cg005G186470	CP18_g12567_DN3_SP7_c.t1
OG0002895	Cg001G007360	CP5_g715_DN3_SP6_c.t1
OG0002896	Cg001G006600	CP5_g641_DN3_SP8_c.t1
OG0002896	Cg004G148410	CP15_g34852_DN3_SP8_c.t1
OG0002897	Cg001G005490	CP5_g534_DN3_SP0_c.t1
OG0002897	Cg004G152380	CP10_g43921_DN3_SP0_c.t1
OG0002898	Cg004G133080	CP12_g30011_DN2_SP0_c.t1
OG0002899	Cg005G171070	CP4_g25192_DN3_SP7_c.t1
OG0002900	Cg005G170920	CP4_g25174_DN3_SP0_c.t1
OG0002900	Cg001G024250	CP6_g7149_DN1_SP0_c.t1
OG0002901	Cg006G235310	CP1_g37366_DN3_SP8_c.t1
OG0002901	Cg007G249840	CP2_g49224_DN3_SP8_c.t1
OG0002902	Cg007G248730	CP2_g49093_DN3_SP0_c.t1
OG0002902	Cg006G234420	CP1_g37452_DN3_SP0_c.t1
OG0002903	Cg006G230710	CP1_g37822_DN3_SP2_c.t1
OG0002904	Cg002G074960	CP13_g19622_DN3_SP3_c.t1
OG0002906	Cg007G246660	CP2_g48915_DN3_SP7_c.t1
OG0002906	Cg001G042200	CP19_g17895_DN3_SP3_c.t1
OG0002907	Cg003G105050	CP8_g53740_DN3_SP8_c.t1
OG0002907	Cg001G014900	CP19_g18057_DN3_SP8_c.t1
OG0002909	Cg004G126280	CP10_g43025_DN3_SP8_c.t1
OG0002909	Cg008G285600	CP11_g33418_DN3_SP8_c.t1
OG0002910	Cg004G127430	CP10_g43127_DN3_SP0_c.t1
OG0002911	Cg004G128160	CP10_g43201_DN3_SP0_c.t1
OG0002911	Cg008G293990	CP11_g32584_DN3_SP0_c.t1
OG0002912	Cg003G100790	CP8_g53343_DN3_SP8_c.t1
OG0002912	Cg006G220990	CP7_g45306_DN3_SP7_c.t1
OG0002913	Cg003G101700	CP8_g53418_DN3_SP0_c.t1
OG0002914	Cg001G014160	CP19_g17985_DN3_SP3_c.t1
OG0002916	Cg006G219180, Cg006G219410	CP7_g45162_DN3_SP0_c.t1, CP7_g45137_DN3_SP0_c.t1
OG0002917	Cg008G292400	CP11_g32735_DN3_SP8_c.t1
OG0002917	Cg008G305870	CP2_g48510_DN3_SP5_c.t1
OG0002918	Cg008G302920	CP2_g48252_DN3_SP5_c.t1
OG0002919	Cg008G288570	CP11_g33121_DN3_SP4_c.t1
OG0002920	Cg003G109910	CP2_g48094_DN3_SP0_c.t1
OG0002921	Cg001G023650	CP6_g7098_DN3_SP8_c.t1
OG0002921	Cg008G324980	CP13_g19751_DN3_SP8_c.t1
OG0002923	Cg001G019370	CP19_g18525_DN3_SP0_c.t1
OG0002924	Cg003G081580	CP20_g4421_DN3_SP7_c.t1
OG0002924	Cg001G018220	CP19_g18401_DN3_SP8_c.t1
OG0002925	Cg001G018020	CP19_g18383_DN3_SP6_c.t1
OG0002926	Cg003G083790	CP20_g4223_DN3_SP4_c.t1
OG0002927	Cg006G211730	CP7_g44519_DN3_SP8_c.t1
OG0002928	Cg006G210690	CP7_g44477_DN3_SP7_c.t1
OG0002928	Cg007G272200	CP9_g28798_DN3_SP8_c.t1
OG0002929	Cg006G210110	CP7_g44427_DN3_SP6_c.t1
OG0002929	Cg006G223640	CP7_g45557_DN3_SP8_c.t1
OG0002931	Cg001G004600	CP5_g450_DN3_SP0_c.t1
OG0002932	Cg001G003150	CP5_g310_DN3_SP0_c.t1
OG0002932	Cg005G191200	CP16_g55005_DN2_SP0_c.t1
OG0002934	Cg001G002270	CP5_g223_DN1_SP0_c.t1
OG0002935	Cg001G000980	CP5_g98_DN3_SP0_c.t1
OG0002936	Cg001G000900	CP5_g91_DN3_SP8_c.t1
OG0002936	Cg005G193440	CP16_g54772_DN3_SP1_c.t1
OG0002937	Cg001G000810	CP5_g81_DN3_SP0_c.t1
OG0002938	Cg001G000420	CP5_g40_DN2_SP0_c.t1
OG0002938	Cg005G193950	CP16_g54725_DN2_SP1_c.t1
OG0002940	Cg005G172360	CP4_g25324_DN3_SP0_c.t1
OG0002942	Cg001G028310	CP6_g7563_DN3_SP8_c.t1
OG0002942	Cg004G141340	CP12_g30750_DN3_SP8_c.t1
OG0002943	Cg001G041930, Cg003G091200, Cg001G041940	CP6_g8765_DN3_SP0_c.t1
OG0002944	Cg002G044130	CP3_g13144_DN3_SP1_c.t1
OG0002944	Cg005G158230	CP4_g23977_DN3_SP5_c.t1
OG0002945	Cg006G230200	CP8_g53835_DN3_SP0_c.t1
OG0002946	Cg005G159390	CP4_g24088_DN1_SP8_c.t1
OG0002947	Cg002G046250	CP3_g13354_DN3_SP3_c.t1
OG0002948	Cg005G161370	CP4_g24281_DN3_SP2_c.t1
OG0002949	Cg005G161380	CP4_g24283_DN3_SP3_c.t1
OG0002949	Cg002G061750	CP4_g24282_DN3_SP0_c.t1
OG0002950	Cg003G115860	CP2_g47521_DN3_SP6_c.t1
OG0002950	Cg002G055390	CP3_g14222_DN3_SP8_c.t1
OG0002951	Cg005G161900	CP4_g24339_DN3_SP8_c.t1
OG0002952	Cg005G162170	CP4_g24363_DN3_SP0_c.t1
OG0002952	Cg002G046910	CP3_g13424_DN3_SP0_c.t1
OG0002953	Cg005G162370	CP4_g24380_DN3_SP8_c.t1
OG0002953	Cg002G046930	CP3_g13430_DN3_SP0_c.t1
OG0002954	Cg002G046960	CP3_g13434_DN3_SP0_c.t1
OG0002954	Cg005G162450	CP4_g24387_DN3_SP1_c.t1
OG0002955	Cg008G282410	CP11_g33718_DN3_SP7_c.t1
OG0002955	Cg004G124570	CP10_g42857_DN3_SP8_c.t1
OG0002956	Cg008G301570	CP8_g54212_DN3_SP2_c.t1
OG0002957	Cg002G061790	CP3_g14870_DN3_SP8_c.t1
OG0002957	Cg003G107990	CP8_g54046_DN3_SP6_c.t1
OG0002959	Cg003G113250	CP2_g47771_DN3_SP8_c.t1
OG0002961	Cg003G115260	CP2_g47579_DN3_SP4_c.t1
OG0002961	Cg002G055980	CP3_g14292_DN3_SP0_c.t1
OG0002962	Cg006G217900	CP1_g38398_DN3_SP0_c.t1
OG0002963	Cg003G077260, Cg014G332360	CP8_g54554_DN3_SP0_c.t1, CP1_g36500_DN2_SP0_c.t1
OG0002965	Cg008G320400	CP13_g20187_DN3_SP0_c.t1
OG0002965	Cg006G242660	CP1_g36697_DN3_SP0_c.t1
OG0002966	Cg008G320260	CP13_g20200_DN3_SP8_c.t1
OG0002967	Cg006G242320	CP1_g36664_DN3_SP8_c.t1
OG0002968	Cg006G242310	CP1_g36662_DN3_SP8_c.t1
OG0002968	Cg008G319810	CP13_g20226_DN3_SP8_c.t1
OG0002969	Cg006G241910	CP1_g36625_DN3_SP7_c.t1
OG0002969	Cg005G173320	CP4_g25416_DN3_SP4_c.t1
OG0002970	Cg006G241800	CP1_g36615_DN3_SP8_c.t1
OG0002971	Cg006G241820	CP1_g36616_DN3_SP8_c.t1
OG0002971	Cg005G173430	CP4_g25426_DN3_SP4_c.t1
OG0002972	Cg006G241180	CP1_g36558_DN3_SP8_c.t1
OG0002973	Cg006G240020	CP1_g36909_DN3_SP8_c.t1
OG0002973	Cg005G175510	CP4_g25637_DN3_SP1_c.t1
OG0002974	Cg005G178160	CP4_g25855_DN3_SP5_c.t1
OG0002974	Cg006G238430	CP1_g37044_DN3_SP6_c.t1
OG0002975	Cg001G007500	CP5_g726_DN3_SP7_c.t1
OG0002975	Cg005G186750	CP18_g12623_DN3_SP7_c.t1
OG0002976	Cg008G294700	CP11_g32517_DN3_SP8_c.t1
OG0002976	Cg004G116440	CP10_g42136_DN3_SP8_c.t1
OG0002977	Cg004G116520	CP10_g42142_DN3_SP2_c.t1
OG0002977	Cg008G294890	CP11_g32499_DN3_SP8_c.t1
OG0002978	Cg003G106460	CP8_g53890_DN3_SP1_c.t1
OG0002979	Cg003G102660	CP8_g53518_DN3_SP8_c.t1
OG0002979	Cg001G013980	CP5_g1969_DN3_SP0_c.t1, CP19_g17966_DN3_SP7_c.t1
OG0002980	Cg008G306940	CP2_g48601_DN3_SP8_c.t1
OG0002981	Cg008G299460	CP8_g54432_DN2_SP0_c.t1
OG0002982	Cg005G170270	CP4_g25115_DN2_SP0_c.t1
OG0002982	Cg002G054000	CP3_g14085_DN1_SP0_c.t1
OG0002983	Cg005G169870	CP4_g25075_DN3_SP3_c.t1
OG0002985	Cg005G169360	CP4_g25025_DN3_SP7_c.t1
OG0002985	Cg002G053170	CP3_g14021_DN3_SP8_c.t1
OG0002987	Cg006G229810	CP7_g46125_DN3_SP0_c.t1
OG0002988	Cg007G275970	CP9_g29179_DN3_SP7_c.t1
OG0002988	Cg006G226320	CP7_g45788_DN3_SP7_c.t1
OG0002990	Cg006G220190	CP7_g45233_DN3_SP3_c.t1
OG0002991	Cg001G015270, Cg001G015280	CP19_g18094_DN3_SP5_c.t1, CP19_g18095_DN3_SP0_c.t1
OG0002992	Cg003G095810	CP1_g37448_DN3_SP0_c.t1
OG0002993	Cg006G199590, Cg008G304000	CP1_g37243_DN1_SP0_c.t1
OG0002995	Cg001G020250	CP28_g33819_DN3_SP0_c.t1, CP6_g6885_DN3_SP0_c.t1
OG0002996	Cg008G306130	CP2_g48535_DN2_SP0_c.t1
OG0002996	Cg008G306120	CP2_g48534_DN2_SP3_c.t1
OG0002997	Cg008G307760	CP2_g48667_DN3_SP6_c.t1
OG0002997	Cg008G307740	CP2_g48666_DN3_SP7_c.t1
OG0002998	Cg004G127960	CP10_g43183_DN3_SP7_c.t1
OG0002999	Cg008G286270	CP11_g33353_DN3_SP3_c.t1
OG0003000	Cg003G108950	CP2_g48181_DN3_SP0_c.t1
OG0003001	Cg003G110030	CP2_g48081_DN3_SP8_c.t1
OG0003001	Cg008G287990	CP11_g33181_DN3_SP8_c.t1
OG0003002	Cg002G061800	CP17_g5682_DN2_SP0_c.t1
OG0003003	Cg006G228620	CP7_g46010_DN3_SP8_c.t1
OG0003003	Cg007G272880	CP9_g28878_DN3_SP8_c.t1
OG0003004	Cg006G196230	CP7_g46264_DN3_SP3_c.t1
OG0003004	Cg004G130950	CP10_g43450_DN3_SP1_c.t1
OG0003005	Cg001G025450	CP6_g7286_DN3_SP7_c.t1
OG0003005	Cg004G133090	CP12_g30012_DN3_SP8_c.t1
OG0003006	Cg001G025090	CP6_g7234_DN3_SP8_c.t1
OG0003006	Cg004G133420	CP12_g30038_DN3_SP8_c.t1
OG0003007	Cg001G024970	CP6_g7222_DN3_SP8_c.t1
OG0003007	Cg004G133430	CP12_g30039_DN3_SP6_c.t1
OG0003008	Cg006G201070	CP1_g38236_DN3_SP0_c.t1
OG0003008	Cg004G134930	CP12_g30166_DN3_SP0_c.t1
OG0003009	Cg004G136290	CP12_g30300_DN3_SP0_c.t1
OG0003009	Cg006G199750	CP1_g38114_DN3_SP8_c.t1
OG0003011	Cg004G141050, Cg004G141080	CP12_g30722_DN3_SP5_c.t1, CP1_g38471_DN3_SP1_c.t1
OG0003012	Cg004G142080	CP12_g30819_DN3_SP0_c.t1
OG0003013	Cg004G152670	CP10_g43888_DN3_SP5_c.t1
OG0003014	Cg004G154090	CP10_g43721_DN3_SP7_c.t1
OG0003015	Cg004G156030	CP10_g43560_DN3_SP6_c.t1
OG0003015	Cg001G011090	CP5_g1057_DN3_SP7_c.t1
OG0003016	Cg006G198100	CP1_g37959_DN3_SP8_c.t1
OG0003016	Cg004G138220	CP12_g30477_DN3_SP4_c.t1
OG0003017	Cg002G048420, Cg006G198200	CP3_g13563_DN3_SP0_c.t1
OG0003018	Cg002G051320	CP3_g13832_DN3_SP2_c.t1
OG0003019	Cg004G131140	CP10_g43466_DN3_SP7_c.t1
OG0003020	Cg005G161760	CP4_g24324_DN3_SP6_c.t1
OG0003022	Cg001G038290, Cg001G038260, Cg001G038240, Cg001G038280, Cg001G038250, Cg001G038930, Cg005G172460, Cg005G166450	CP5_g1582_DN2_SP0_c.t1, CP5_g1575_DN1_SP0_c.t1
OG0003023	Cg004G133620	CP12_g30056_DN3_SP0_c.t1
OG0003025	Cg001G015050	CP19_g18073_DN3_SP0_c.t1
OG0003025	Cg001G015080	CP19_g18075_DN3_SP0_c.t1
OG0003029	Cg004G136320	CP9_g27701_DN1_SP0_c.t1
OG0003030	Cg013G330210	CP2_g50531_DN2_SP0_c.t1, CP13_g19858_DN3_SP0_c.t1
OG0003030	Cg004G150690, Cg008G314260, Cg008G323910	CP13_g19861_DN2_SP0_c.t1
OG0003033	Cg001G011730	CP5_g1116_DN3_SP5_c.t1
OG0003033	Cg004G156570	CP10_g43513_DN3_SP2_c.t1
OG0003036	Cg001G006050	CP5_g588_DN3_SP0_c.t1
OG0003036	Cg004G150820, Cg004G149900	CP17_g4848_DN2_SP0_c.t1
OG0003037	Cg006G241060	CP20_g4170_DN3_SP0_c.t1, CP5_g522_DN3_SP0_c.t1, CP20_g4174_DN2_SP0_c.t1
OG0003038	Cg005G170950	CP4_g25177_DN2_SP0_c.t1
OG0003039	Cg006G235610	CP1_g37333_DN3_SP7_c.t1
OG0003039	Cg007G251230	CP2_g49349_DN3_SP8_c.t1
OG0003041	Cg007G249800	CP2_g49227_DN3_SP0_c.t1
OG0003041	Cg006G235280	CP1_g37368_DN3_SP0_c.t1
OG0003042	Cg002G068490	CP13_g19224_DN3_SP0_c.t1
OG0003042	Cg001G040890	CP5_g1388_DN3_SP0_c.t1
OG0003043	Cg007G263590, Cg007G262560	CP9_g27697_DN2_SP0_c.t1
OG0003044	Cg007G247670	CP2_g49006_DN3_SP8_c.t1
OG0003045	Cg004G127690	CP10_g43154_DN3_SP2_c.t1
OG0003046	Cg003G100320	CP8_g53306_DN3_SP8_c.t1
OG0003046	Cg001G012760	CP5_g1209_DN3_SP4_c.t1
OG0003047	Cg003G112200	CP2_g47872_DN3_SP0_c.t1
OG0003047	Cg008G289830	CP11_g32982_DN3_SP0_c.t1
OG0003048	Cg003G112180	CP2_g47940_DN3_SP8_c.t1
OG0003048	Cg008G289460	CP11_g33027_DN3_SP6_c.t1
OG0003049	Cg008G324710	CP13_g19780_DN3_SP8_c.t1
OG0003050	Cg003G081620	CP20_g4416_DN3_SP0_c.t1
OG0003050	Cg001G018210	CP19_g18399_DN3_SP0_c.t1
OG0003051	Cg001G017940	CP19_g18371_DN3_SP8_c.t1
OG0003051	Cg003G081890	CP20_g4386_DN3_SP8_c.t1
OG0003052	Cg006G210430	CP7_g44450_DN3_SP3_c.t1, CP7_g44445_DN1_SP0_c.t1
OG0003053	Cg003G088050	CP14_g23704_DN3_SP8_c.t1
OG0003053	Cg005G175690	CP1_g41345_DN3_SP6_c.t1
OG0003054	Cg006G202750	CP1_g38434_DN3_SP2_c.t1
OG0003054	Cg008G315160	CP13_g20743_DN3_SP2_c.t1
OG0003055	Cg006G218410	CP7_g45068_DN3_SP8_c.t1
OG0003058	Cg001G003200	CP5_g315_DN3_SP5_c.t1
OG0003059	Cg005G171520	CP4_g25233_DN3_SP8_c.t1
OG0003060	Cg001G019270	CP13_g19065_DN3_SP2_c.t1
OG0003061	Cg001G023670	CP6_g7100_DN3_SP6_c.t1
OG0003062	Cg004G146580	CP17_g5783_DN3_SP1_c.t1
OG0003063	Cg004G142640	CP12_g30858_DN3_SP7_c.t1
OG0003064	Cg004G140810	CP12_g30696_DN3_SP8_c.t1
OG0003065	Cg004G138910	CP12_g30549_DN3_SP0_c.t1, CP12_g30551_DN3_SP0_c.t1
OG0003066	Cg007G263870, Cg007G246390	CP2_g48893_DN3_SP8_c.t1, CP3_g13095_DN3_SP0_c.t1, CP3_g13096_DN3_SP0_c.t1
OG0003067	Cg005G160420	CP4_g24192_DN3_SP6_c.t1
OG0003068	Cg005G161980	CP4_g24348_DN3_SP8_c.t1, CP3_g13411_DN3_SP0_c.t1
OG0003070	Cg008G301310	CP8_g54239_DN3_SP0_c.t1, CP3_g15763_DN3_SP0_c.t1
OG0003071	Cg002G062170	CP3_g14901_DN2_SP0_c.t1
OG0003073	Cg004G121640, Cg008G306340	CP2_g48555_DN3_SP1_c.t1
OG0003074	Cg002G057100	CP3_g14400_DN3_SP0_c.t1
OG0003074	Cg003G113910	CP2_g47710_DN3_SP0_c.t1
OG0003075	Cg003G114000	CP2_g47705_DN3_SP0_c.t1, CP2_g47699_DN3_SP0_c.t1
OG0003076	Cg003G114880	CP2_g47618_DN3_SP8_c.t1
OG0003076	Cg002G056360	CP3_g14327_DN3_SP8_c.t1
OG0003078	Cg003G115710	CP2_g47533_DN3_SP5_c.t1
OG0003078	Cg002G055580	CP3_g14240_DN3_SP7_c.t1
OG0003080	Cg005G175070	CP4_g25587_DN3_SP0_c.t1
OG0003080	Cg006G240480	CP1_g36876_DN3_SP7_c.t1
OG0003085	Cg005G181470	CP4_g26124_DN3_SP2_c.t1
OG0003086	Cg008G294060	CP11_g32576_DN2_SP7_c.t1
OG0003087	Cg004G118420	CP13_g19086_DN3_SP0_c.t1
OG0003088	Cg004G139780	CP12_g30622_DN2_SP0_c.t1
OG0003089	Cg004G121540	CP10_g42563_DN3_SP8_c.t1
OG0003089	Cg008G306490	CP2_g48566_DN3_SP6_c.t1
OG0003091	Cg002G055070	CP3_g14193_DN3_SP8_c.t1
OG0003093	Cg007G281240	CP9_g29688_DN3_SP0_c.t1
OG0003093	Cg006G230350	CP7_g46178_DN3_SP3_c.t1
OG0003094	Cg006G228920	CP7_g46042_DN3_SP8_c.t1
OG0003094	Cg007G279170	CP9_g29488_DN3_SP6_c.t1
OG0003095	Cg003G090590, Cg003G096170	CP8_g52875_DN3_SP6_c.t1
OG0003096	Cg006G222990	CP7_g45493_DN3_SP0_c.t1, CP7_g45873_DN3_SP0_c.t1, CP7_g45494_DN2_SP0_c.t1
OG0003097	Cg006G221630	CP7_g45367_DN2_SP0_c.t1
OG0003097	Cg007G270420	CP9_g28608_DN3_SP0_c.t1
OG0003098	Cg006G231030	CP1_g37791_DN3_SP1_c.t1
