Orthogroup	Cardamine_glauca	Camelina_sativa
OG0000442	Cg005G192980	XP_010429110.1
OG0000442	Cg007G247910	XP_010419260.1, XP_010431565.1, XP_010472191.1, XP_019085639.1
OG0000443	Cg007G272740, Cg007G272730	XP_019082789.1, XP_010415966.1, XP_010414864.1, XP_010415962.1, XP_010415965.1, XP_010471252.1, XP_010428107.1, XP_010428105.1, XP_010428106.1, XP_010428104.1
OG0000446	Cg003G110320	XP_010483967.1, XP_010444102.1, XP_010459009.1
OG0000446	Cg002G074360	XP_010425046.1, XP_010502283.1, XP_010514049.1
OG0000446	Cg006G231520	XP_010458937.1, XP_010496054.1, XP_010476494.1
OG0000447	Cg004G131200	XP_010502450.1, XP_010487321.1, XP_010465442.1
OG0000447	Cg003G108540	XP_010483744.1, XP_010456799.1, XP_010443896.1
OG0000447	Cg005G172640	XP_010509813.1, XP_010413792.1, XP_010469411.1
OG0000447	Cg006G218040	XP_010499393.1, XP_010460654.1, XP_010478232.1
OG0000448	Cg008G324500	XP_010494741.1, XP_010414344.1, XP_010481520.1, XP_019097583.1, XP_010477963.2, XP_010476777.1, XP_010465626.1, XP_010465561.1, XP_010494901.1, XP_010481391.1, XP_010441519.1, XP_010441520.2, XP_010481392.1, XP_010441517.1, XP_010481390.1, XP_010494902.1
OG0000448	Cg008G324490	XP_010441521.1, XP_010481393.1, XP_010494899.1
OG0000448	Cg008G324510	XP_010495791.1
OG0000449	Cg002G061250	XP_010514926.1, XP_010426028.1, XP_010503215.1
OG0000449	Cg003G107590	XP_010443776.1, XP_010455715.1, XP_010483637.1
OG0000449	Cg002G061240	XP_010503214.1, XP_010426027.1, XP_010514925.1
OG0000449	Cg003G107580	XP_010483636.1, XP_010455704.1, XP_010443774.1
OG0000452	Cg001G010190	XP_010438194.1, XP_010447740.2, XP_010433004.1
OG0000452	Cg001G010200	XP_010438195.1, XP_010447741.1, XP_010433003.1, XP_010438196.1, XP_010447743.1, XP_010447742.1, XP_010433005.1
OG0000454	Cg003G099450	XP_010442815.1, XP_010482643.1, XP_010445234.1
OG0000456	Cg008G287450	XP_010450864.1, XP_010441007.1, XP_010510402.1
OG0000457	Cg008G292890	XP_010495694.1, XP_019097644.1, XP_019097645.1, XP_019086428.1, XP_010494561.1, XP_010441804.1, XP_010453795.2, XP_010420325.1, XP_010492529.1, XP_010492524.2, XP_010492001.1, XP_010453319.1, XP_010492003.1
OG0000457	Cg001G040480	XP_010496519.2, XP_010450747.2
OG0000460	Cg007G250660, Cg007G250670	XP_010417968.1, XP_010473213.1
OG0000460	Cg001G018880	XP_010439366.2, XP_019086120.1, XP_010448938.1
OG0000460	Cg005G157890	XP_019094717.1, XP_019099394.1, XP_010479755.1
OG0000461	Cg005G168760	XP_010509285.1, XP_010505369.1, XP_010517046.1
OG0000461	Cg006G245460	XP_010496697.1, XP_010496715.1, XP_010479268.1, XP_019098230.1
OG0000461	Cg006G245470	XP_010496713.1, XP_010496480.1, XP_019098284.1
OG0000462	Cg006G210000	XP_010480902.2, XP_010431578.1, XP_010419276.1, XP_010419278.1, XP_010450777.1, XP_010445662.1, XP_010450781.1, XP_010435862.1, XP_010440950.1, XP_010450910.1, XP_010445096.1, XP_019086214.1, XP_010445091.1, XP_010448057.1, XP_010445095.1, XP_010436364.1, XP_010451151.1
OG0000463	Cg002G060380	XP_010514997.2
OG0000463	Cg002G060460, Cg002G060450	XP_010426114.1, XP_010503291.2, XP_010514995.1
OG0000463	Cg002G060570	XP_010426112.1, XP_010503292.1, XP_010514993.1
OG0000463	Cg002G060480	XP_010503288.1, XP_010426115.1
OG0000466	Cg005G169700	XP_010452219.1
OG0000467	Cg008G322950, Cg002G047650, Cg001G022010	XP_010439815.1, XP_010449472.1, XP_010496880.1, XP_010516520.1, XP_010504827.1, XP_010441671.1, XP_010427776.1, XP_010494724.1, XP_010481534.1
OG0000468	Cg002G051880	XP_010516009.1, XP_010427180.1, XP_010504284.1
OG0000468	Cg005G167330	XP_010509096.1, XP_010517219.1
OG0000471	Cg006G217710	XP_010478268.1, XP_010499428.1, XP_010460683.1
OG0000471	Cg006G217740, Cg006G217720, Cg006G217730	XP_010494455.1, XP_010499427.2, XP_010478267.1, XP_010460682.1, XP_010501640.2
OG0000471	Cg006G217690	XP_010499431.1
OG0000472	Cg001G040820	XP_010450701.1, XP_019087512.1, XP_010441139.1, XP_010435927.1
OG0000472	Cg001G040810, Cg001G040800	XP_010441134.1, XP_019089674.1, XP_010435922.1
OG0000473	Cg005G158290	XP_010457192.2
OG0000473	Cg003G109030	XP_010483796.2
OG0000473	Cg002G044230	XP_019094956.1
OG0000474	Cg008G303420	XP_010421183.1, XP_010454662.1, XP_010493497.1
OG0000474	Cg002G057990	XP_010515228.1, XP_010503537.1, XP_010426394.1
OG0000474	Cg005G190550, Cg001G009730	XP_010438132.1, XP_010432945.1, XP_010447671.1
OG0000475	Cg006G233150, Cg006G233130	XP_019093551.1, XP_019085351.1, XP_010418337.1, XP_010473555.1, XP_010418336.1, XP_010430406.1
OG0000476	Cg008G304790, Cg008G304800, Cg008G304950, Cg008G305020	XP_010494793.1, XP_010494791.1, XP_010481482.1
OG0000476	Cg008G305130	XP_010424313.1, XP_010495497.1, XP_010493800.1, XP_019095854.1, XP_010426287.1, XP_010426286.1
OG0000476	Cg008G305110, Cg008G305030	XP_019083021.1, XP_010511419.1
OG0000477	Cg008G287900, Cg003G105990, Cg004G153320, Cg005G168060	XP_010515129.1, XP_010489362.1, XP_010467507.1
OG0000481	Cg001G029300, Cg003G087600	XP_010450191.1, XP_010440563.1, XP_010435246.1
OG0000482	Cg007G266950, Cg001G038090	XP_010415258.1, XP_010470602.1, XP_010511625.1
OG0000483	Cg003G102670	XP_010449578.1, XP_010443167.1, XP_010482985.1
OG0000483	Cg003G102690, Cg003G102680	XP_010497945.1, XP_010482993.1, XP_010443177.1, XP_010449664.1, XP_010482986.1, XP_010443168.1, XP_010449590.1, XP_010443169.1, XP_010443171.1, XP_010449601.1, XP_010482987.1
OG0000484	Cg008G322230	XP_010494567.1, XP_019088163.1
OG0000487	Cg004G120040, Cg005G173270, Cg006G241950	XP_010463918.1
OG0000488	Cg002G054230	XP_010503994.1, XP_010412739.1, XP_010507408.1, XP_010431284.1, XP_010412738.1
OG0000488	Cg002G054460	XP_010431273.1, XP_010431269.1, XP_010431274.1, XP_019085572.1, XP_010431271.1
OG0000489	Cg004G121500, Cg004G121510	XP_010464108.1, XP_010486037.1, XP_010430900.1
OG0000489	Cg003G094350, Cg003G079680	XP_019084349.1, XP_010455879.1, XP_010431194.1, XP_010431182.1, XP_019089254.1, XP_010455880.1, XP_010431209.1, XP_010422446.1, XP_010467483.1, XP_019085181.1
OG0000490	Cg006G244130	XP_010474680.1, XP_010457187.1
OG0000490	Cg006G244120	XP_010480830.1, XP_010474630.1
OG0000491	Cg008G302450	XP_019097400.1, XP_019084759.1, XP_019090270.1
OG0000492	Cg003G103830	XP_019087656.1
OG0000495	Cg005G191210	XP_019083733.1, XP_019093525.1, XP_010419286.1, XP_010429300.1
OG0000496	Cg004G148140	XP_019099118.1
OG0000496	Cg002G063650, Cg004G148150, Cg008G318740, Cg001G021720	XP_010501928.1, XP_019096383.1, XP_019096387.1, XP_010501927.1, XP_019089168.1, XP_010436666.1, XP_010436668.1, XP_010496705.1, XP_010463186.1
OG0000497	Cg008G309780, Cg008G311600, Cg008G309770, Cg008G316190, Cg008G316180	XP_019099708.1, XP_010412735.1
OG0000497	Cg006G209780	XP_010468407.1
OG0000498	Cg003G100300	XP_010482731.1, XP_019087055.1, XP_010445775.1
OG0000498	Cg001G012780, Cg006G218710	XP_019088540.1, XP_010438539.1, XP_010433295.1, XP_010448066.1
OG0000499	Cg001G022510	XP_010517549.1, XP_010439866.1, XP_010434548.1
OG0000499	Cg007G279080	XP_010428965.1, XP_010472054.1
OG0000499	Cg004G130580	XP_010465333.1, XP_010487244.1, XP_010501901.1, XP_010465336.1
OG0000500	Cg008G321790	XP_010441792.1
OG0000500	Cg008G321770	XP_010441793.1
OG0000501	Cg006G209830	XP_010500014.1, XP_010461291.1, XP_010490514.1
OG0000501	Cg004G151200, Cg002G060780	XP_010426081.1
OG0000502	Cg008G316630	XP_010449514.1, XP_010495424.1, XP_010495423.1, XP_010468348.1, XP_010503120.1, XP_010462973.1, XP_019090118.1, XP_010463116.1, XP_019097290.1, XP_010424570.1, XP_019092344.1, XP_010474122.1, XP_010497312.1, XP_019095545.1, XP_010418624.1, XP_019096911.1, XP_019087332.1, XP_010465684.1, XP_010467379.1, XP_010467378.1, XP_019088289.1, XP_010474086.1, XP_010444659.1, XP_010425099.1, XP_010421679.1, XP_010478994.1, XP_010412866.1, XP_019091153.1, XP_010424356.1, XP_010476971.1, XP_010494921.1, XP_010470420.1, XP_019096606.1, XP_010436595.1, XP_019096355.1, XP_019096529.1, XP_010435399.1
OG0000504	Cg008G283420	XP_010452110.1, XP_010423841.1, XP_010490724.1
OG0000504	Cg004G125100	XP_010464597.1, XP_010486523.1, XP_010473767.1
OG0000505	Cg008G304760, Cg008G304720, Cg008G304710	XP_010499946.1
OG0000506	Cg008G286990	XP_010503136.1, XP_010425915.1, XP_010491171.1
OG0000506	Cg007G272280	XP_010471204.1, XP_010415904.1, XP_010428037.2
OG0000507	Cg008G320160	XP_019099770.1, XP_010509174.1
OG0000508	Cg005G169030	XP_010510346.2, XP_010517267.1, XP_010509036.1
OG0000509	Cg006G201540	XP_010449760.1, XP_010440132.1
OG0000509	Cg001G024650	XP_019088940.1, XP_010445347.1
OG0000509	Cg001G024640	XP_010434805.1, XP_010440143.1
OG0000510	Cg007G250480, Cg007G250500	XP_010513352.1, XP_019093526.1, XP_010510943.1, XP_010473226.2
OG0000510	Cg007G250460	XP_010417984.1, XP_010473232.1, XP_010510941.1
OG0000511	Cg001G026600	XP_010440330.1
OG0000511	Cg007G247860	XP_010430304.1, XP_010418242.1, XP_010473466.1
OG0000512	Cg002G068470	XP_010425917.1, XP_010467932.1
OG0000512	Cg001G017510	XP_019086520.1, XP_010445173.1
OG0000513	Cg002G052890	XP_010515859.1, XP_010427016.1
OG0000513	Cg002G061210	XP_010426034.2, XP_010514930.2, XP_010503220.2
OG0000513	Cg003G107510	XP_010483630.1, XP_010443766.1
OG0000515	Cg006G194180	XP_010501248.1, XP_019094737.1
OG0000520	Cg005G160050	XP_010442209.1, XP_010439077.1
OG0000521	Cg006G209950	XP_010501783.1, XP_019098257.1, XP_010461289.1
OG0000521	Cg003G085930	XP_010455312.1, XP_010421819.1, XP_010436066.1
OG0000521	Cg007G278940	XP_010428953.1, XP_010472047.1, XP_010416813.1
OG0000522	Cg006G212940	XP_019099349.1
OG0000522	Cg006G212930	XP_010461117.1
OG0000522	Cg003G083650	XP_019095351.1
OG0000522	Cg003G083570	XP_019089903.1
OG0000523	Cg006G218660	XP_019091403.1, XP_010501627.2
OG0000524	Cg008G312990	XP_010482057.1, XP_010439352.1, XP_010442229.1
OG0000525	Cg007G279230	XP_010472689.1, XP_010417456.1
OG0000525	Cg004G130910	XP_010502125.1, XP_010465388.1, XP_010487282.1
OG0000525	Cg006G196190	XP_010501002.1, XP_010462242.1, XP_010479911.1
OG0000526	Cg002G059250	XP_010503388.1, XP_010515083.1, XP_010426227.1
OG0000526	Cg002G059300	XP_010426224.1
OG0000526	Cg002G059290	XP_019100203.1, XP_010515082.1, XP_010426225.1
OG0000526	Cg002G059280, Cg002G059260	XP_010426229.1, XP_010503385.1
OG0000527	Cg001G028730	XP_019101852.1, XP_010507180.1
OG0000527	Cg001G028570	XP_019089164.1, XP_019086284.1, XP_019098104.1
OG0000529	Cg008G302300	XP_019090081.1
OG0000530	Cg008G297320, Cg008G297430	XP_010492646.1, XP_019097863.1, XP_010453892.1, XP_019097368.1, XP_010495243.1, XP_010492645.1
OG0000533	Cg001G001030	XP_010412470.1, XP_010431886.1, XP_010437033.1
OG0000533	Cg005G193250	XP_010416914.1, XP_010446452.1, XP_010429079.1, XP_010472155.1
OG0000534	Cg007G248240	XP_010430261.1, XP_010473438.1
OG0000534	Cg007G248260, Cg007G248310, Cg007G248250	XP_010431690.1, XP_010473433.1, XP_010418199.1, XP_010430260.1, XP_010473434.1, XP_010418198.1, XP_019085224.1, XP_019085670.1, XP_010418197.1, XP_010473432.1, XP_010430259.1, XP_010430228.1, XP_010418175.1
OG0000535	Cg002G074700, Cg002G074680, Cg007G250270	XP_019093615.1, XP_019085776.1
OG0000535	Cg002G074710	XP_010502227.1, XP_010495963.1, XP_010513972.1
OG0000537	Cg003G094580, Cg003G079430	XP_010455907.1, XP_010422477.1
OG0000537	Cg001G031430	XP_010435352.1, XP_010440629.1, XP_010450252.1
OG0000538	Cg005G162220	XP_010506253.1, XP_010517938.1, XP_010508399.1
OG0000538	Cg005G162250	XP_010506249.1, XP_019101200.1
OG0000538	Cg005G162230	XP_010506252.2, XP_010517937.1, XP_010508400.1
OG0000539	Cg007G251010	XP_010444863.1, XP_010484711.1, XP_010466396.1
OG0000539	Cg005G176040	XP_010414233.1, XP_010469815.1, XP_010469817.1, XP_019101015.1, XP_010510308.1, XP_010510320.1
OG0000540	Cg005G177450	XP_010469949.1, XP_010510486.1, XP_010414381.1
OG0000540	Cg005G177480	XP_019093244.1, XP_010414383.1, XP_010510489.1
OG0000540	Cg005G177500, Cg005G177490	XP_010510490.1, XP_010414384.1, XP_010469952.1
OG0000541	Cg005G177760	XP_019083070.1
OG0000541	Cg005G177620	XP_019101437.1, XP_010469962.2, XP_010414393.1
OG0000542	Cg008G296420	XP_010420293.1, XP_010492492.1, XP_010453766.1
OG0000542	Cg006G200890	XP_010463306.1, XP_019097523.1
OG0000542	Cg004G117700	XP_010463671.1, XP_010485569.1, XP_010498868.1
OG0000543	Cg005G190410, Cg005G189960, Cg005G190420, Cg005G190000	XP_010474148.1, XP_010412620.1, XP_010417205.1, XP_010417206.1, XP_010443642.1, XP_010466707.1, XP_010468448.1, XP_010466070.1, XP_010446036.1, XP_010513192.1, XP_010513211.1, XP_019096447.1, XP_010482173.1, XP_010511683.1, XP_010472456.1
OG0000544	Cg006G241110	XP_019094975.1, XP_010484836.1
OG0000544	Cg006G241100	XP_010484845.1, XP_010457607.1, XP_019094977.1
OG0000545	Cg007G275530	XP_010471608.1, XP_010428506.1, XP_010416369.1
OG0000545	Cg007G275520, Cg007G275510	XP_019094515.1, XP_010416364.1, XP_010471604.1, XP_010428509.1, XP_010471607.1, XP_010416366.1
OG0000545	Cg007G275490	XP_010428504.1, XP_010416362.1, XP_019094181.1
OG0000546	Cg004G152970	XP_010515632.1, XP_010489325.1, XP_010467460.1
OG0000546	Cg004G152950	XP_010467459.1, XP_010515645.1, XP_010489324.1
OG0000546	Cg004G152920	XP_010467457.1, XP_010489323.1, XP_010515668.1
OG0000546	Cg004G152930, Cg004G152960, Cg004G152940	XP_010515656.1, XP_010467458.1
OG0000547	Cg003G081950, Cg003G081930	XP_010424544.1, XP_010456875.1, XP_010455589.1, XP_010434195.1, XP_010422129.1
OG0000551	Cg003G112680	XP_010462809.1, XP_010444419.1, XP_010484268.1
OG0000551	Cg001G001200	XP_010446473.1, XP_010437052.1, XP_010431901.1
OG0000551	Cg008G290260	XP_010491630.1, XP_010452989.1
OG0000552	Cg006G222430	XP_010460127.1, XP_010498849.1, XP_010477636.1
OG0000552	Cg005G175630, Cg002G044370	XP_010512610.1, XP_010468976.1
OG0000554	Cg007G248970	XP_019083637.1, XP_010473364.1, XP_010430165.1
OG0000555	Cg003G081530	XP_010456887.1, XP_010422188.1, XP_010424562.1, XP_010424561.1, XP_010468425.1
OG0000556	Cg004G123180	XP_010486252.1, XP_010448678.1, XP_010464292.1
OG0000556	Cg008G311260, Cg008G309430	XP_010439646.1, XP_010482144.1, XP_010442327.1
OG0000556	Cg004G142770	XP_010466918.1, XP_010513787.1, XP_010488596.1
OG0000557	Cg002G046330	XP_010512337.2, XP_010512339.1, XP_010469206.1, XP_010413579.1
OG0000557	Cg005G161040	XP_010506413.1
OG0000558	Cg005G164050, Cg005G163680	XP_019099935.1
OG0000558	Cg005G164030	XP_010453437.1, XP_010513669.1, XP_010511919.1, XP_010474210.1
OG0000558	Cg004G144890	XP_010490161.1, XP_010468520.1
OG0000559	Cg008G283670	XP_010423796.1, XP_010490762.1
OG0000559	Cg008G283680	XP_010495047.1, XP_019089977.1, XP_010424806.1
OG0000559	Cg008G284340	XP_010490741.1, XP_010490726.1
OG0000560	Cg003G107170	XP_019086971.1, XP_010455136.1, XP_019095508.1
OG0000561	Cg003G113090, Cg003G113110	XP_019095372.1
OG0000562	Cg004G121670	XP_010486058.1, XP_010432712.1, XP_010464137.1
OG0000562	Cg008G294850	XP_010492276.1, XP_010420109.1, XP_010453592.1
OG0000562	Cg008G306290	XP_010421531.1, XP_010455024.1, XP_010493927.1
OG0000564	Cg001G008860	XP_019088116.1
OG0000564	Cg005G189600	XP_010472484.2
OG0000564	Cg005G189630, Cg005G189610, Cg005G189570	XP_010429458.1
OG0000565	Cg007G270450	XP_010471002.1, XP_010415674.1, XP_019101091.1
OG0000566	Cg008G300820	XP_010445550.1, XP_010495322.1, XP_010454338.1, XP_019094875.1, XP_010461136.1, XP_010501750.2
OG0000567	Cg008G292520	XP_010495167.1, XP_010456506.1, XP_010495164.1
OG0000568	Cg004G134820, Cg004G152730, Cg003G087790, Cg007G255630	XP_010424717.1, XP_010424161.1, XP_010431033.1, XP_019092304.1, XP_010468793.1, XP_010412519.1, XP_010425742.1, XP_010451575.1, XP_010484848.1, XP_010473906.1, XP_010424223.1, XP_010490371.1, XP_010474619.1, XP_010501482.1, XP_010474579.1, XP_010456697.1, XP_010424365.1, XP_010420219.2, XP_010487755.1, XP_010501483.1, XP_019087740.1
OG0000569	Cg005G171340	XP_019100778.1, XP_010516700.1, XP_010505026.1, XP_010424372.1, XP_019090109.1, XP_019097451.1, XP_019102097.1, XP_019099926.1
OG0000570	Cg004G117190	XP_010441141.1, XP_010485441.1, XP_010463597.1
OG0000571	Cg003G108460	XP_010456740.1, XP_010483730.1, XP_010443883.1
OG0000571	Cg006G237990, Cg006G238000	XP_010458033.1, XP_010488337.1, XP_010475601.1, XP_010475600.1, XP_010458035.1, XP_010488345.1
OG0000573	Cg007G250770, Cg007G250800	XP_019101515.1
OG0000573	Cg007G249330	XP_010418092.1, XP_010418091.1, XP_010431671.1
OG0000575	Cg002G064200	XP_019089294.1, XP_019087136.1, XP_019085694.1, XP_019086416.1, XP_019086904.1, XP_019100150.1, XP_019102240.1, XP_019088074.1, XP_019089293.1, XP_019100149.1, XP_019085760.1, XP_019100151.1, XP_019102014.1
OG0000578	Cg006G235600	XP_010475906.1, XP_010458391.1, XP_010491190.1
OG0000578	Cg007G251220	XP_010511000.1, XP_019083116.1, XP_010470181.1
OG0000578	Cg007G270390	XP_010512062.1, XP_010415667.1, XP_010470997.1
OG0000578	Cg006G221520	XP_010460215.1, XP_010477768.1, XP_010498965.1
OG0000579	Cg001G042350	XP_010436100.1, XP_010447565.1, XP_010441311.1
OG0000580	Cg005G161570	XP_010506337.1, XP_010508318.1
OG0000580	Cg005G161580	XP_019099807.1
OG0000581	Cg004G124880, Cg004G124890	XP_010470587.1, XP_010464565.1, XP_010486487.1
OG0000582	Cg008G302230	XP_010454506.1, XP_010421033.1, XP_010493328.1
OG0000582	Cg005G180390, Cg006G237680	XP_010510762.1, XP_010417905.1, XP_010473144.1
OG0000584	Cg001G012010	XP_010447970.1, XP_010438443.1
OG0000585	Cg004G130730, Cg005G172160, Cg006G216450	XP_010465351.1, XP_010501986.1, XP_010509745.1, XP_010516589.1, XP_010504908.1, XP_010460775.1, XP_010499515.1, XP_010478371.1
OG0000586	Cg008G317030	XP_010494154.1, XP_010442182.1, XP_010482012.1
OG0000587	Cg014G331710, Cg003G077950	XP_010428363.1, XP_010422714.1, XP_010456152.1
OG0000587	Cg005G158850	XP_010507961.1, XP_010518372.1, XP_010506700.1
OG0000587	Cg006G244220	XP_010457179.1
OG0000588	Cg004G131080	XP_019097027.1, XP_010465426.1, XP_019101893.1
OG0000588	Cg005G163370	XP_010508551.1, XP_010413019.1
OG0000588	Cg006G196360	XP_010479886.1, XP_010462211.1, XP_010500970.1
OG0000589	Cg003G107490	XP_010455559.1, XP_010483627.1, XP_010443762.1
OG0000589	Cg002G061190	XP_010503222.1, XP_019085706.1, XP_010514933.1
OG0000589	Cg002G061200	XP_010514932.1, XP_010503221.1, XP_010426035.1
OG0000590	Cg008G306680	XP_010493973.1, XP_010455086.1, XP_010421574.1
OG0000590	Cg006G243560	XP_010481254.1, XP_010457273.1, XP_010474859.1
OG0000591	Cg001G009410	XP_010432907.1, XP_010447619.1, XP_010438083.1
OG0000592	Cg006G201250	XP_010461692.1, XP_010500401.1, XP_010479287.1
OG0000592	Cg004G134690	XP_010487724.1, XP_010506450.1, XP_010465892.1
OG0000592	Cg006G227950	XP_010498185.1, XP_010476972.1
OG0000593	Cg001G026500	XP_019085030.1, XP_019085438.1, XP_010472070.1, XP_019085061.1
OG0000593	Cg001G026300	XP_010449944.1, XP_010434995.1
OG0000593	Cg007G253070	XP_010495860.1, XP_010502925.1
OG0000595	Cg002G063250	XP_010514782.1, XP_010503105.1, XP_019085484.1
OG0000595	Cg002G063260	XP_010503102.1, XP_010514783.1, XP_010425872.1
OG0000596	Cg008G300510	XP_010420833.1, XP_010454296.1, XP_010493094.1
OG0000596	Cg003G102460	XP_010443137.1, XP_010482946.1, XP_010449249.1, XP_019097352.1
OG0000596	Cg003G102400	XP_010449020.1, XP_019087649.1, XP_019095639.1, XP_019095640.1
OG0000597	Cg005G175670	XP_010513177.1, XP_010418742.1, XP_019093737.1, XP_010513183.1, XP_010513178.1, XP_010473933.1, XP_010418740.1, XP_010513176.1
OG0000598	Cg001G020860	XP_010436457.1, XP_019087370.1, XP_010434358.1, XP_019089391.1, XP_010445264.2, XP_010449289.1, XP_010449290.1, XP_010467791.1, XP_019089494.1, XP_010434357.1
OG0000599	Cg005G181640	XP_010484936.1
OG0000600	Cg003G104060	XP_010483134.1, XP_019088758.1
OG0000600	Cg004G156080	XP_010489132.1, XP_010495947.1, XP_010416676.1
OG0000600	Cg001G011170	XP_010433105.1, XP_010438308.1, XP_010447864.1
OG0000601	Cg008G295790	XP_010453685.1, XP_010492388.1, XP_010420210.1
OG0000601	Cg001G039300	XP_010435830.2, XP_010450826.1, XP_010441045.1
OG0000601	Cg002G067730	XP_010502966.1, XP_010425739.1, XP_010514652.1
OG0000602	Cg008G284060	XP_010423732.1, XP_010452210.1, XP_010490810.1
OG0000602	Cg002G053370	XP_010515813.1, XP_010426959.1
OG0000602	Cg004G125440	XP_010477638.1, XP_010486558.1, XP_010464643.1
OG0000604	Cg001G015890	XP_010438951.1, XP_010433705.1, XP_010448497.1
OG0000604	Cg005G158000	XP_010507870.1, XP_010506799.1, XP_019082447.1
OG0000605	Cg007G274490	XP_010428364.1, XP_010471492.1, XP_010416234.1
OG0000605	Cg007G274500	XP_010471491.1, XP_010428362.1, XP_010428361.1
OG0000606	Cg004G132340	XP_010503640.1
OG0000606	Cg007G281550	XP_010473003.1, XP_019083578.1, XP_010430032.1
OG0000606	Cg006G197370	XP_010479745.1, XP_010500837.1
OG0000607	Cg004G135710	XP_010507380.1, XP_010487832.1, XP_010466040.1
OG0000607	Cg004G151620	XP_019087684.1, XP_010467332.1, XP_019096123.1
OG0000607	Cg001G006330	XP_019089012.1, XP_010432489.1, XP_010437688.1
OG0000608	Cg002G048580	XP_010427654.1, XP_010507500.1
OG0000608	Cg002G048620	XP_010504705.1, XP_010427653.1
OG0000608	Cg002G048590	XP_019102418.1, XP_019100399.1
OG0000609	Cg001G005120	XP_010444964.2
