Orthogroup	Cardamine_glauca	Brassica_rapa
OG0001102	Cg004G117400	XP_033139813.1, XP_009147366.1, XP_009134657.1
OG0001102	Cg008G296020	XP_009131492.1, XP_009121550.2
OG0001103	Cg008G307550	XP_009151249.2
OG0001103	Cg004G120130	XP_033144330.1, XP_009123983.1, XP_033147471.1
OG0001105	Cg007G280810	XP_009106732.1, XP_009128404.2, XP_009104472.1
OG0001105	Cg006G230100	XP_009117804.1, XP_009149011.1
OG0001106	Cg006G229080	XP_009149125.1
OG0001106	Cg007G279520	XP_009128314.1, XP_009117738.1, XP_009106601.1
OG0001107	Cg006G228110	XP_009117639.1, XP_009149241.1
OG0001108	Cg007G275190	XP_009128061.2, XP_009104748.1
OG0001108	Cg006G227110	XP_009149372.1
OG0001109	Cg007G278150	XP_009106410.1, XP_009128231.1
OG0001109	Cg006G224230	XP_009103284.1, XP_009149696.1, XP_009110169.1
OG0001110	Cg007G270340	XP_009105667.1, XP_033141565.1
OG0001110	Cg007G270350	XP_009105666.1
OG0001111	Cg007G267350	XP_009127555.1, XP_009105119.1, XP_009105285.2
OG0001111	Cg006G219210	XP_009113763.1, XP_009109807.1
OG0001112	Cg008G308320, Cg008G310530, Cg008G308880	XP_018513688.2, XP_009117317.1
OG0001113	Cg008G287700	XP_009122307.1
OG0001113	Cg008G287690	XP_009122303.1
OG0001114	Cg003G101840	XP_009122225.2, XP_033139346.1, XP_033139117.1, XP_009107904.2, XP_033139260.1, XP_009122908.1, XP_009122909.1
OG0001115	Cg007G272910	XP_009127933.1, XP_009105904.2, XP_009104858.1
OG0001115	Cg006G228630	XP_033129817.1, XP_009110414.1
OG0001116	Cg006G198210	XP_009144895.1
OG0001116	Cg004G138070	XP_009145516.1, XP_009109818.1, XP_009135731.1
OG0001117	Cg001G025620	XP_009107853.1, XP_033144775.1
OG0001120	Cg001G004200	XP_009109260.1, XP_009138393.1
OG0001120	Cg004G153880	XP_033131373.1
OG0001122	Cg008G312130, Cg008G312150, Cg004G153130	XP_033139386.1, XP_033128111.1, XP_009149232.2, XP_033139385.1, XP_033128107.1, XP_033128108.1, XP_033139387.1, XP_033128110.1, XP_033130666.1
OG0001124	Cg001G013610	XP_009137637.1, XP_009143066.1
OG0001125	Cg006G214750	XP_009114987.1
OG0001125	Cg005G170980	XP_009142095.2, XP_009143645.1, XP_009133173.2
OG0001127	Cg006G231330	XP_018510654.1, XP_009148837.2, XP_009110535.1
OG0001127	Cg002G074740	XP_033136407.1, XP_009129169.2, XP_009101274.2
OG0001128	Cg002G073250	XP_033136460.1, XP_033139879.1, XP_033128423.1
OG0001128	Cg006G232370	XP_033134932.1, XP_009148651.1
OG0001129	Cg002G069980	XP_009129350.1, XP_009151827.1
OG0001130	Cg002G065630	XP_009151751.1, XP_009129680.1, XP_009111808.1
OG0001130	Cg001G038590	XP_009139807.1, XP_009107602.2
OG0001131	Cg001G014890	XP_033148013.1
OG0001131	Cg003G104840	XP_009120250.1
OG0001132	Cg008G283760	XP_033137659.1, XP_033145108.1, XP_009125473.2
OG0001132	Cg004G125310	XP_009123236.2, XP_009135043.1
OG0001133	Cg001G013830	XP_009137622.1, XP_009142838.1, XP_009109166.1
OG0001133	Cg003G102440	XP_009120039.1
OG0001134	Cg008G293580	XP_009125912.2, XP_009131335.2
OG0001135	Cg003G112830	XP_009130479.1, XP_009112162.1, XP_033128212.1
OG0001135	Cg008G290350	XP_009122107.1, XP_009125337.1
OG0001136	Cg001G023060	XP_009131115.1, XP_033133181.1, XP_009136879.1
OG0001136	Cg008G324330	XP_009101488.1, XP_009114327.1
OG0001137	Cg008G322450	XP_033139919.1, XP_009101608.1, XP_009113867.1
OG0001137	Cg001G021400	XP_009137004.1, XP_009132702.2
OG0001138	Cg001G018720	XP_009135725.1, XP_009108554.1
OG0001139	Cg006G218740	XP_009109763.1, XP_009113718.1, XP_009102940.2
OG0001139	Cg006G219310	XP_009109823.2, XP_009102992.2, XP_009113780.2
OG0001140	Cg001G004010	XP_009147799.1, XP_009138405.2, XP_009109258.1
OG0001140	Cg004G153980	XP_033129554.1, XP_033134404.1, XP_009112461.1
OG0001141	Cg002G060590, Cg002G060560	XP_009149968.1, XP_009150439.1
OG0001142	Cg004G139820	XP_009145308.1
OG0001142	Cg008G310310, Cg008G308650, Cg001G027020	XP_009107804.1, XP_009148136.1, XP_009144702.1, XP_009144350.1
OG0001143	Cg005G160690	XP_009142317.1, XP_009133702.2
OG0001143	Cg002G046010	XP_009139311.1, XP_009104273.2, XP_009116736.1
OG0001144	Cg002G046480	XP_009116687.1, XP_009138870.1
OG0001144	Cg005G161340	XP_033146049.1, XP_033148324.1
OG0001144	Cg005G161400	XP_009143026.1
OG0001145	Cg004G121230	XP_009147239.1
OG0001146	Cg005G164350	XP_009133502.1, XP_018514895.1
OG0001146	Cg004G125930	XP_009135103.1
OG0001147	Cg008G300070	XP_009126373.2, XP_009120876.1
OG0001147	Cg007G247600	XP_009113043.1, XP_009112705.1, XP_009123404.1
OG0001148	Cg003G112480	XP_009150538.1, XP_009112140.1, XP_009130460.1
OG0001148	Cg008G290070	XP_009125351.1
OG0001149	Cg002G055650	XP_009149246.1, XP_009136601.1, XP_009115794.2
OG0001149	Cg003G115540	XP_009130564.1, XP_009103537.1
OG0001150	Cg008G296400	XP_009131520.2, XP_033138818.1
OG0001150	Cg004G117690	XP_009118329.1, XP_009147335.1, XP_009134683.1
OG0001151	Cg004G122810	XP_009134924.2, XP_009147133.1
OG0001152	Cg002G049980	XP_009116333.1, XP_033146521.1
OG0001152	Cg005G165500	XP_009141911.1, XP_009142696.1
OG0001153	Cg002G053920	XP_009125231.2, XP_009148742.1, XP_009145588.2
OG0001154	Cg007G275700	XP_009106179.1, XP_009128085.2, XP_009104714.1
OG0001154	Cg006G226550	XP_009117538.2, XP_009149433.1
OG0001155	Cg007G276600	XP_009104689.3, XP_009128148.1
OG0001155	Cg006G225740	XP_009110236.1, XP_018515393.1
OG0001156	Cg006G222320	XP_009115513.2, XP_009110097.1
OG0001156	Cg007G270860	XP_009127796.1, XP_009105707.1
OG0001157	Cg006G234530	XP_033128948.1
OG0001159	Cg007G277290	XP_033131608.1, XP_009106331.1
OG0001159	Cg007G277280	XP_033141467.1, XP_009106330.1
OG0001160	Cg006G194790	XP_009103723.2
OG0001160	Cg004G129290	XP_009146491.1
OG0001161	Cg004G138130	XP_009109756.2, XP_009145509.1
OG0001161	Cg006G198140	XP_009107173.1, XP_009147757.1, XP_009144893.1
OG0001162	Cg006G200430, Cg006G200420	XP_009107315.1, XP_033128869.1, XP_009147916.1
OG0001163	Cg004G155670	XP_009103387.1
OG0001165	Cg008G291840	XP_009131201.1
OG0001165	Cg008G291830	XP_009121957.1
OG0001166	Cg005G192670	XP_009127564.1
OG0001169	Cg003G101340	XP_009132451.1, XP_009119951.1
OG0001170	Cg004G121090	XP_033144882.1
OG0001170	Cg008G306930	XP_009129866.1
OG0001171	Cg007G250050	XP_009113156.1, XP_009104198.1
OG0001171	Cg006G234970	XP_009144404.1
OG0001172	Cg006G232130	XP_018514957.1
OG0001173	Cg001G014610	XP_009139916.1
OG0001173	Cg007G246030	XP_009112889.1
OG0001174	Cg004G126410	XP_033142266.1, XP_009122650.1
OG0001174	Cg008G285880	XP_033130435.1, XP_033138400.1, XP_033135332.1, XP_033138059.1
OG0001175	Cg003G103460	XP_009132330.1, XP_009120133.1
OG0001176	Cg003G113430	XP_009112184.1, XP_009150631.1
OG0001176	Cg008G290890	XP_009131159.1, XP_009125300.1
OG0001177	Cg008G288780, Cg008G288740	XP_033146260.1, XP_009125712.2
OG0001178	Cg008G288600	XP_009125702.1, XP_009122400.2
OG0001179	Cg001G022060	XP_033129042.1
OG0001179	Cg004G142320	XP_033144188.1
OG0001180	Cg001G021120	XP_009108431.1, XP_009132958.1
OG0001180	Cg008G321960	XP_009128764.1, XP_009101616.1
OG0001181	Cg001G019240	XP_033148024.1, XP_009108529.2, XP_009137213.2
OG0001181	Cg003G093720, Cg003G080260	XP_009114536.1
OG0001182	Cg005G172520	XP_009141359.2, XP_009132974.1, XP_009143809.2, XP_009143811.2
OG0001182	Cg006G217770	XP_009102887.1, XP_009123178.1
OG0001183	Cg001G004390	XP_009109275.3
OG0001183	Cg004G153780	XP_009112445.1, XP_009150775.1, XP_033131361.1
OG0001184	Cg002G044820	XP_009138746.1, XP_009116848.2
OG0001184	Cg005G159110	XP_009142429.1
OG0001185	Cg002G045090	XP_009116830.1, XP_009104332.1
OG0001185	Cg005G159410	XP_009142662.1
OG0001186	Cg002G047160	XP_033130959.1
OG0001187	Cg005G174350	XP_033147675.1, XP_009133158.1
OG0001187	Cg006G241080	XP_009111056.1, XP_009118601.1
OG0001188	Cg008G287300	XP_009122253.1
OG0001189	Cg004G116380	XP_009147448.1, XP_009134597.1
OG0001189	Cg008G294620	XP_033142251.1, XP_009121662.1, XP_009125973.1
OG0001190	Cg004G119630	XP_009102089.2, XP_009130401.1
OG0001190	Cg008G298530	XP_033142654.1, XP_009121003.2, XP_033138875.1
OG0001191	Cg008G307010	XP_009151205.1, XP_009129863.1
OG0001191	Cg004G121020	XP_009147261.1, XP_009134816.1
OG0001192	Cg001G025140	XP_033144768.1, XP_009107883.2, XP_009146474.1
OG0001193	Cg002G050810	XP_009139148.2, XP_009116262.1
OG0001193	Cg005G166430	XP_009141837.2, XP_009143283.2, XP_009133384.1
OG0001194	Cg002G050410	XP_009116286.1, XP_009139611.1
OG0001194	Cg004G124170	XP_009123935.1, XP_009147001.1
OG0001195	Cg006G228580	XP_033132687.1, XP_033129814.1
OG0001195	Cg007G272970	XP_009105908.1, XP_033141252.1, XP_009104854.1
OG0001196	Cg007G275540	XP_009106164.3, XP_009128073.1
OG0001196	Cg006G226650	XP_009110279.2, XP_009149408.1, XP_009117548.1
OG0001197	Cg002G052040	XP_009116134.1
OG0001198	Cg008G306610, Cg002G070510, Cg002G070500, Cg008G309460, Cg008G311280	XP_009129885.1, XP_033135104.1, XP_033135107.1, XP_009111773.1, XP_033129709.1
OG0001200	Cg008G300360	XP_009126397.1
OG0001200	Cg007G253590	XP_009106893.1
OG0001201	Cg008G303350	XP_009141677.1
OG0001201	Cg002G058230	XP_009149800.1, XP_009150178.1
OG0001202	Cg002G056710	XP_009115694.1
OG0001203	Cg002G063680, Cg002G063670	XP_033130038.1, NP_001288883.1, NP_001288810.1, XP_009132305.2
OG0001204	Cg001G026220	XP_009136686.1, XP_009147444.1
OG0001205	Cg006G196520	XP_033128388.1, XP_009107000.1
OG0001205	Cg004G131500	XP_033137861.1, XP_009135432.1, XP_009146278.1
OG0001207	Cg001G025150	XP_009146462.1, XP_009136743.2
OG0001207	Cg004G133340	XP_009114215.1, XP_009135504.3, XP_009146054.1
OG0001208	Cg004G135500	XP_018514731.1
OG0001209	Cg006G200050	XP_009107288.2
OG0001209	Cg004G135770	XP_009145826.1, XP_009135614.1, XP_009112142.2
OG0001210	Cg006G199410	XP_033134059.1
OG0001218	Cg004G120650	XP_033147786.1, XP_033147778.1
OG0001218	Cg004G120860	XP_009147276.1
OG0001219	Cg002G050710, Cg002G050720, Cg002G050700, Cg002G050730	XP_033131696.1
OG0001220	Cg008G302410	XP_033141983.1, XP_033143798.1, XP_009131884.1
OG0001222	Cg001G009340	XP_009137995.1, XP_033132369.1, XP_009127195.1
OG0001222	Cg005G190280	XP_009117138.1, XP_009140541.2
OG0001223	Cg004G151570	XP_033132019.1, XP_033144402.1
OG0001223	Cg001G006340	XP_009108766.1, XP_009138253.1, XP_009118175.1
OG0001224	Cg006G236860	XP_009148172.1, XP_009110842.1
OG0001224	Cg007G254410	XP_033130455.1
OG0001225	Cg002G071800	XP_009152018.1, XP_009129473.1, XP_009129464.2, XP_009129465.2, XP_009129471.2
OG0001226	Cg002G068750	XP_009151895.1, XP_009129382.1
OG0001227	Cg004G125220	XP_009123299.1, XP_009146914.1
OG0001227	Cg008G283590	XP_009130739.1, XP_033144926.1, XP_009122748.1
OG0001229	Cg003G104400, Cg003G104390	XP_009132160.1, XP_009132287.2
OG0001230	Cg003G109500	XP_033140357.1, XP_009150123.2
OG0001230	Cg008G288170	XP_009130988.1, XP_009125686.1
OG0001231	Cg003G109620	XP_009130180.1
OG0001231	Cg008G288120	XP_009125683.1, XP_009122352.1, XP_009132220.1
OG0001232	Cg001G021840	XP_009132293.1
OG0001233	Cg001G018030	XP_009136311.1, XP_009137298.1
OG0001233	Cg003G081780	XP_009114652.1, XP_009134249.1
OG0001234	Cg007G276000	XP_009106199.1
OG0001234	Cg006G204240	XP_009145046.1, XP_009129551.1
OG0001235	Cg004G153370	XP_009121121.1
OG0001235	Cg001G004760	XP_009109291.1, XP_009138358.2, XP_009101799.1
OG0001236	Cg001G026560	XP_009107836.1
OG0001236	Cg005G174380	XP_009143965.1
OG0001237	Cg005G159820	XP_033146093.1, XP_018514870.1
OG0001238	Cg005G159930	XP_009142366.1, XP_009143175.1
OG0001239	Cg002G046620	XP_009104238.1, XP_009116676.2
OG0001239	Cg005G161640	XP_033148314.1
OG0001240	Cg005G162100	XP_009142223.1
OG0001241	Cg005G162180	XP_009142950.2
OG0001241	Cg005G162190	XP_009133620.2, XP_009142209.1
OG0001242	Cg008G284010	XP_009130720.1, XP_009125490.1, XP_009122718.1
OG0001242	Cg004G125410	XP_033147862.1
OG0001243	Cg008G300100	XP_033138599.1
OG0001243	Cg007G267180	XP_009127543.1, XP_009105271.2
OG0001245	Cg002G055890	XP_033144646.1, XP_009136574.2
OG0001245	Cg006G234390, Cg003G115430	XP_009103529.1, XP_009112303.1, XP_033141409.1
OG0001246	Cg006G244060, Cg006G243850	XP_009111203.1
OG0001246	Cg014G331800, Cg003G077850	XP_009111352.1
OG0001247	Cg003G078950, Cg003G095000	XP_009134396.1
OG0001247	Cg004G123700	XP_009147051.2, XP_009124276.2, XP_009134985.1
OG0001248	Cg006G238630, Cg006G238650, Cg006G238680	XP_009140975.2
OG0001249	Cg005G167910	XP_009133256.1, XP_009141740.1
OG0001249	Cg005G167900	XP_033143191.1
OG0001250	Cg008G295770	XP_009131467.2, XP_009126048.1, XP_009121571.1
OG0001250	Cg004G117160	XP_009147388.1, XP_009134640.1
OG0001251	Cg004G117450	XP_009147359.1, XP_009117898.1
OG0001251	Cg008G296090	XP_009131500.1, XP_009121545.1
OG0001252	Cg004G117720	XP_009147340.2, XP_018510486.2, XP_009134686.1
OG0001253	Cg004G121410	XP_009124869.1, XP_009147301.1, XP_009134835.1
OG0001253	Cg008G306620	XP_009111740.2, XP_009151177.2
OG0001254	Cg006G198330	XP_009144900.1, XP_009107208.1
OG0001254	Cg005G170720	XP_009141524.1, XP_009133047.1
OG0001255	Cg007G279110	XP_009128295.2, XP_009104570.1, XP_033131319.1
OG0001255	Cg006G228810	XP_009149157.1, XP_009110424.1
OG0001256	Cg007G273220	XP_009105940.1
OG0001256	Cg006G228440	XP_009110403.1, XP_009117657.1, XP_009149205.1
OG0001257	Cg007G273640	XP_009105968.2, XP_033139295.1, XP_009104826.2
OG0001257	Cg006G228180	XP_009149235.1, XP_009117640.1
OG0001258	Cg006G227160	XP_033135628.1, XP_033133173.1, XP_033128159.1
OG0001258	Cg007G275140	XP_033132064.1, XP_033130652.1
OG0001259	Cg006G226450	XP_009110272.1
OG0001259	Cg007G275770	XP_009128089.1
OG0001260	Cg004G152090	XP_033134840.1
OG0001261	Cg006G231600	XP_009117911.1, XP_009148717.1
OG0001261	Cg002G074260	XP_009129113.1, XP_009114185.1, XP_009152229.2
OG0001262	Cg006G231710	XP_009148706.1
OG0001262	Cg006G231700, Cg006G231720	XP_009148708.1
OG0001263	Cg006G233660	XP_009118103.1, XP_009148607.2
OG0001264	Cg004G129230	XP_009124743.1, XP_009135302.1, XP_033147390.1
OG0001264	Cg006G194710	XP_033132305.1, XP_009147500.2
OG0001265	Cg006G198180	XP_009147759.1, XP_009107178.1
OG0001265	Cg004G138100	XP_009135734.1, XP_009145514.2
OG0001267	Cg008G320730	XP_009113914.2, XP_033135222.1, XP_009113919.2, XP_033134204.1, XP_009101717.1, XP_033128258.1
OG0001269	Cg006G217210	XP_009102861.1, XP_009109668.1, XP_018510300.2
OG0001274	Cg005G190230	XP_009117139.1, XP_009140535.1
OG0001274	Cg001G009470	XP_009108955.1, XP_009127331.1, XP_009137988.1
OG0001275	Cg006G225390	XP_009149540.1
OG0001275	Cg001G005160	XP_018509467.2, XP_033139768.1, XP_009138342.1
OG0001276	Cg007G249500	XP_033134095.1, XP_033144438.1
OG0001276	Cg006G234830	XP_009118233.1, XP_009148444.1
OG0001277	Cg007G248990, Cg007G249000	XP_033134709.1, XP_009113125.1, XP_009113126.2
OG0001278	Cg004G144900	XP_009136161.1
OG0001279	Cg008G295310	XP_009131434.1
OG0001279	Cg004G116820	XP_009125034.1
OG0001280	Cg002G070230	XP_009151796.1, XP_033140766.1, XP_033137189.1
OG0001280	Cg001G039680	XP_009139903.1
OG0001281	Cg001G042520	XP_018511874.1
OG0001282	Cg001G014580	XP_009137582.2, XP_009142013.1
OG0001282	Cg003G104330	XP_009126922.1
OG0001283	Cg002G049330	XP_009139057.1, XP_009116399.1
OG0001283	Cg005G164810	XP_009142731.1, XP_009133474.1
OG0001284	Cg003G110720	XP_009130240.2, XP_009112041.1, XP_009151410.1
OG0001285	Cg003G101660	XP_009127088.1
OG0001285	Cg001G013410	XP_009109143.1
OG0001286	Cg003G102320	XP_009132410.1, XP_009120027.1, XP_009132408.1, XP_009127039.1
OG0001287	Cg001G013910	XP_009109170.1, XP_009142754.1
OG0001287	Cg003G102500	XP_009120044.2, XP_009132397.2, XP_009127015.1
OG0001288	Cg008G291860	XP_033141608.1, XP_009121952.1
OG0001288	Cg008G305210	XP_009129962.1, XP_009151074.1
OG0001289	Cg001G023490	XP_033128247.1, XP_009108324.2
OG0001289	Cg008G324830	XP_033136855.1, XP_033128312.1
OG0001290	Cg003G082590	XP_009134231.1
OG0001290	Cg001G017270	XP_009137373.1, XP_009137263.1, XP_009109295.1
OG0001291	Cg006G212990	XP_009114850.1, XP_009107988.1
OG0001292	Cg005G176860	XP_018513582.1, XP_009141033.1
OG0001292	Cg004G116750	XP_009147418.1
OG0001294	Cg005G192570	XP_009140345.2
OG0001294	Cg001G001760	XP_009129057.2, XP_009138546.1, XP_018508942.1
OG0001295	Cg001G037660, Cg001G037480, Cg001G037310, Cg001G037510	XP_009125060.1
OG0001295	Cg001G038480	XP_033137274.1
OG0001296	Cg005G192030	XP_009140380.1
OG0001296	Cg005G171450	XP_009143694.1
OG0001297	Cg003G080360	XP_009144516.1
OG0001297	Cg003G093600	XP_009134318.1
OG0001298	Cg001G027000	XP_009148117.1
OG0001299	Cg005G158940	XP_009142608.1
OG0001300	Cg002G048170	XP_009116504.1, XP_009104108.1
OG0001300	Cg005G163630	XP_009133535.2, XP_009142832.1
OG0001301	Cg002G048410	XP_009104081.2, XP_009139004.2
OG0001301	Cg005G163780	XP_009142814.1
OG0001302	Cg003G114110	XP_009150693.1, XP_009112212.2
OG0001302	Cg002G056970	XP_009136520.1
OG0001303	Cg003G076010	XP_009111519.1
OG0001303	Cg005G160500	XP_009133725.1
OG0001304	Cg006G238170	XP_009148039.2, XP_009118406.1
OG0001304	Cg005G178750	XP_009103694.1, XP_009133875.1, XP_009140905.1
OG0001305	Cg004G121200	XP_009147241.2, XP_009134825.2, XP_018511494.2
OG0001305	Cg008G306870	XP_009129871.1
OG0001306	Cg008G306650	XP_009151182.1
OG0001306	Cg004G121380	XP_009147219.2, XP_009134832.2, XP_033147177.1
OG0001307	Cg004G123560	XP_009124340.1, XP_009134969.1, XP_009147071.1
OG0001308	Cg002G053990	XP_009115973.1, XP_009125226.1
OG0001308	Cg005G170250	XP_009143598.1, XP_009133072.1, XP_009141574.1
OG0001309	Cg005G168500	XP_033148767.1, XP_009141699.1, XP_009133217.2
OG0001309	Cg002G052540	XP_033145817.1
OG0001310	Cg006G229110	XP_009110439.1, XP_009149121.1
OG0001310	Cg007G279530	XP_009128315.1, XP_009106602.1
OG0001311	Cg008G307410	XP_033136596.1
OG0001311	Cg008G307370	XP_009129844.2
OG0001312	Cg004G123280	XP_033147481.1
OG0001312	Cg008G309750, Cg008G311580	XP_009129742.1, XP_009111848.1, XP_009151664.1
OG0001314	Cg004G129180	XP_009135299.1, XP_009146532.2
OG0001314	Cg006G194620	XP_009106837.1, XP_009147490.1
OG0001315	Cg004G132140	XP_009146200.1, XP_009115281.1
OG0001315	Cg006G197200	XP_033146858.1, XP_009123823.1
OG0001316	Cg006G201660	XP_009107384.2
OG0001316	Cg004G133940	XP_009135528.1, XP_009114060.1, XP_009146015.1
OG0001317	Cg004G136730	XP_009111387.2, XP_009111375.2, XP_009111361.2, XP_033147945.1, XP_009111369.2
OG0001317	Cg006G199450	XP_033147368.1, XP_009147845.1
OG0001318	Cg002G071840	XP_033144816.1, XP_009107880.1, XP_009146539.1
OG0001319	Cg002G053640	XP_009143573.1, XP_009148759.1, XP_009116003.2, XP_009125247.1
OG0001321	Cg007G256700, Cg007G256650	XP_009101462.3, XP_009101461.2
OG0001328	Cg001G009110	XP_009126964.1, XP_033133901.1
OG0001328	Cg005G189850	XP_033145767.1, XP_009117123.1
OG0001330	Cg004G153240	XP_009112421.2
OG0001330	Cg001G004890	XP_018508722.2
OG0001331	Cg007G254050, Cg007G254090	XP_009122972.1
OG0001331	Cg007G254110, Cg007G254040	XP_033135597.1
OG0001332	Cg007G252460	XP_009102599.1, XP_009113334.1
OG0001332	Cg006G236220	XP_009148281.1
OG0001333	Cg007G250040	XP_033134514.1, XP_009104187.2, XP_033143547.1
OG0001333	Cg006G234980	XP_009144405.1, XP_033135912.1, XP_009148436.2
OG0001334	Cg006G230940	XP_033129907.1
OG0001334	Cg002G075250	XP_018512428.2, XP_009101331.1, XP_033135785.1
OG0001335	Cg008G285370	XP_009125564.1, XP_009122585.1
OG0001335	Cg004G126180	XP_033130029.1
OG0001336	Cg004G127500	XP_009146690.2, XP_033129115.1
OG0001336	Cg008G287240	XP_009122246.2, XP_009130940.1
OG0001337	Cg003G101270	XP_009127115.1, XP_033137680.1, XP_009132453.2
OG0001337	Cg001G013110	XP_009143575.2
OG0001338	Cg003G101260	XP_009127118.1, XP_009132653.1, XP_009119939.1
OG0001339	Cg003G102970	XP_009126988.2, XP_018511087.2
OG0001339	Cg001G014060	XP_009109174.2, XP_018514414.1
OG0001340	Cg008G291640, Cg008G291650	XP_009125794.2, XP_033138529.1, XP_009131197.2, XP_033138526.1, XP_009125790.2
OG0001341	Cg008G291300	XP_018512985.2, XP_009131183.2, XP_009125272.1, XP_033137625.1
OG0001342	Cg008G290470	XP_009131137.1
OG0001342	Cg003G112960	XP_009130497.1
OG0001343	Cg008G289110	XP_009122444.2, XP_009131054.1, XP_009125723.1
OG0001343	Cg008G302960	XP_009136375.1
OG0001344	Cg001G023260	XP_033144147.1
OG0001344	Cg008G324530	XP_009114310.1, XP_009128921.2, XP_009101460.1
OG0001345	Cg001G021930	XP_009136958.2, XP_009132207.1
OG0001345	Cg008G322920	XP_009101574.1, XP_009128812.1
OG0001346	Cg001G020230	XP_009134021.2, XP_009137152.2, XP_009108480.1
OG0001347	Cg001G017200	XP_009137332.1
OG0001347	Cg004G116690	XP_033143137.1, XP_009125027.1
OG0001348	Cg004G153810	XP_009150770.1, XP_009121088.1
OG0001348	Cg001G004350	XP_033133087.1, XP_009149485.2
OG0001349	Cg004G154200	XP_033134324.1
OG0001349	Cg001G003900	XP_009138413.1, XP_009146141.1
OG0001350	Cg005G192110	XP_009140371.1, XP_033136711.1
OG0001350	Cg001G002180	XP_033133098.1, XP_009131941.1
OG0001351	Cg007G254350, Cg007G254360, Cg007G254330, Cg007G254390	XP_009108074.1, XP_033132272.1
OG0001352	Cg003G086740	XP_009123768.1, XP_009139257.2, XP_009134104.2
OG0001353	Cg008G322620	XP_009101594.1
OG0001354	Cg002G044050	XP_009104388.1, XP_033135047.1
OG0001354	Cg005G158140	XP_033147759.1
OG0001355	Cg002G045480	XP_033134591.1
OG0001355	Cg005G159910	XP_009142370.1, XP_009143176.1
OG0001356	Cg005G163280	XP_009133549.1, XP_009138941.1
OG0001356	Cg002G047670	XP_009142881.1, XP_009116548.1
