Orthogroup	Cardamine_glauca	Eutrema_salsugineum
OG0001319	Cg002G053640	XP_006403736.1
OG0001321	Cg007G256700, Cg007G256650	XP_006398393.1
OG0001322	Cg003G101850	XP_006401552.2
OG0001328	Cg001G009110	XP_006412590.1
OG0001328	Cg005G189850	XP_006404986.1
OG0001330	Cg004G153240	XP_024016164.1
OG0001330	Cg001G004890	XP_024004417.1
OG0001331	Cg007G254110, Cg007G254040	XP_024010405.1
OG0001332	Cg007G252460	XP_006392338.1
OG0001332	Cg006G236220	XP_006417535.1
OG0001333	Cg007G250040	XP_006392092.1
OG0001333	Cg006G234980	XP_006417401.1
OG0001334	Cg006G230940	XP_006416959.2
OG0001334	Cg002G075250	XP_006395874.1
OG0001335	Cg008G285370	XP_006398914.1
OG0001335	Cg004G126180	XP_006407545.1
OG0001336	Cg004G127500	XP_006407421.1
OG0001336	Cg008G287240	XP_006399111.1
OG0001337	Cg003G101270	XP_006401628.2
OG0001337	Cg001G013110	XP_024005723.1
OG0001338	Cg003G101260	XP_024012430.1
OG0001339	Cg003G102970	XP_024011439.1
OG0001339	Cg001G014060	XP_006413159.1
OG0001341	Cg008G304680	XP_006394756.1
OG0001341	Cg008G291300	XP_006399581.1
OG0001342	Cg008G290470	XP_006399496.1
OG0001342	Cg003G112960	XP_024007437.1
OG0001343	Cg008G289110	XP_006399319.1
OG0001343	Cg008G302960	XP_024006868.1
OG0001344	Cg001G023260	XP_006414199.1
OG0001344	Cg008G324530	XP_006398394.1
OG0001345	Cg001G021930	XP_006414055.1
OG0001345	Cg008G322920	XP_006398258.1
OG0001346	Cg001G020230	XP_006413852.1
OG0001347	Cg001G017200	XP_006413525.1
OG0001347	Cg004G116690	XP_006408498.2
OG0001348	Cg004G153810	XP_006409254.1
OG0001349	Cg004G154200	XP_006409200.1
OG0001349	Cg001G003900	XP_006412019.1
OG0001350	Cg005G192110	XP_024014244.1
OG0001350	Cg001G002180	XP_006411833.1
OG0001351	Cg007G254350, Cg007G254360, Cg007G254330, Cg007G254390	XP_006403054.1, XP_024006337.1
OG0001352	Cg006G208500	XP_006396030.1
OG0001352	Cg003G086740	XP_006397274.1
OG0001353	Cg008G322620	XP_006398222.1
OG0001354	Cg002G044050	XP_006402360.1
OG0001354	Cg005G158140	XP_006397943.1
OG0001355	Cg002G045480	XP_006402501.1
OG0001355	Cg005G159910	XP_006397772.1
OG0001356	Cg002G047670	XP_006402760.1
OG0001357	Cg002G048380	XP_006402824.1
OG0001357	Cg005G163820	XP_006411479.1
OG0001358	Cg005G164100	XP_006411456.1
OG0001358	Cg002G048780	XP_006402868.1
OG0001359	Cg002G061120	XP_024009717.1
OG0001359	Cg003G107450	XP_006400918.1
OG0001360	Cg006G240990	XP_024008805.1
OG0001360	Cg005G174440	XP_006410355.1
OG0001361	Cg006G241590	XP_024008194.1
OG0001362	Cg004G137670	XP_006406351.1
OG0001362	Cg005G182160	XP_006408669.1
OG0001363	Cg001G013660	XP_006413113.1
OG0001363	Cg007G248340	XP_006413115.1, XP_006413114.1
OG0001364	Cg008G295300	XP_024012291.1
OG0001364	Cg004G116810	XP_006408483.1
OG0001365	Cg004G116920	XP_006408476.1
OG0001365	Cg008G295410	XP_006400032.1
OG0001366	Cg008G296250	XP_006400122.1
OG0001366	Cg004G117590	XP_006408415.1
OG0001367	Cg008G307950	XP_024007346.1
OG0001367	Cg004G122470	XP_006407939.1
OG0001368	Cg008G294430	XP_006405985.1
OG0001370	Cg006G224980	XP_006416340.1
OG0001370	Cg007G277230	XP_006390173.1
OG0001371	Cg006G221580	XP_006391686.1
OG0001372	Cg004G118280	XP_006408341.1
OG0001372	Cg008G297240	XP_006400241.1
OG0001373	Cg006G201060	XP_024006229.1
OG0001373	Cg004G134950	XP_006406620.1
OG0001374	Cg007G275740	XP_006390328.1
OG0001374	Cg006G226500	XP_006416498.1
OG0001375	Cg006G229720	XP_006416838.1
OG0001375	Cg007G280250	XP_006389871.1
OG0001376	Cg004G129940	XP_006407142.1
OG0001376	Cg006G195310	XP_006392704.1
OG0001377	Cg004G133120	XP_006406816.1
OG0001377	Cg004G133130	XP_006406765.2
OG0001378	Cg006G201440	XP_006393407.1
OG0001378	Cg004G134310	XP_006406692.1
OG0001379	Cg004G136810	XP_006406428.2
OG0001379	Cg006G199380	XP_006393155.1
OG0001380	Cg006G199310	XP_024006357.1
OG0001380	Cg004G136860	XP_006406423.1
OG0001382	Cg005G192140	XP_006404724.2
OG0001382	Cg001G002170	XP_006411832.1
OG0001383	Cg001G010470	XP_006412767.1
OG0001384	Cg005G191510	XP_006404806.1, XP_006404792.2, XP_006404801.1
OG0001384	Cg005G191480	XP_006404807.1
OG0001392	Cg001G005240	XP_006412163.1
OG0001392	Cg004G152630	XP_006409401.1
OG0001393	Cg004G153040	XP_006409346.1
OG0001393	Cg001G004940	XP_006412126.1
OG0001394	Cg006G214200, Cg006G214170	XP_006415264.1
OG0001394	Cg005G178210, Cg006G214210	XP_006415265.1
OG0001396	Cg008G311270, Cg008G309440	XP_006395103.1
OG0001397	Cg006G235730	XP_006417482.1
OG0001397	Cg007G251540	XP_006392273.1
OG0001398	Cg002G075390	XP_006398540.1
OG0001398	Cg006G230880	XP_006416955.1
OG0001399	Cg002G074330	XP_024006797.1
OG0001399	Cg006G231540	XP_024008579.1
OG0001400	Cg002G073030	XP_006395630.1
OG0001400	Cg006G232650	XP_006417140.1
OG0001401	Cg001G040100	XP_006405589.1
OG0001402	Cg001G039770	XP_006405605.1
OG0001402	Cg002G070100	XP_006395316.1
OG0001403	Cg007G247500	XP_006391810.1
OG0001403	Cg006G233520	XP_006417240.2
OG0001404	Cg007G247850	XP_006391856.1
OG0001404	Cg006G233750	XP_006417266.1
OG0001405	Cg008G285720	XP_006398940.1
OG0001405	Cg004G126330	XP_006407522.1
OG0001406	Cg001G002190	XP_006411834.1
OG0001406	Cg008G306320	XP_006390781.1
OG0001407	Cg003G099590	XP_006401767.1
OG0001407	Cg001G012680	XP_006413006.1
OG0001409	Cg003G111510	XP_006394248.1
OG0001409	Cg008G289470	XP_006399365.1
OG0001410	Cg008G324280	XP_006398370.1
OG0001410	Cg001G023030	XP_006414177.1
OG0001411	Cg001G022650	XP_006414135.1
OG0001411	Cg001G022660	XP_006414136.1
OG0001412	Cg001G021080	XP_006413950.1
OG0001412	Cg008G321900	XP_006398162.1
OG0001413	Cg001G019070	XP_006413714.1
OG0001415	Cg005G172700	XP_006410537.1
OG0001415	Cg006G218170	XP_006415658.1
OG0001416	Cg005G172300	XP_006410574.1
OG0001416	Cg006G216990	XP_006415565.1
OG0001417	Cg001G003350	XP_006411958.2
OG0001417	Cg005G191020	XP_006404862.1
OG0001418	Cg001G001010	XP_006411721.1
OG0001418	Cg005G193260, Cg005G193280	XP_006404611.1
OG0001419	Cg001G038600	XP_006405696.1
OG0001420	Cg003G080410, Cg003G093530	XP_006396672.1
OG0001422	Cg004G120730	XP_006408118.1
OG0001422	Cg008G307250	XP_006394990.1
OG0001423	Cg005G161050	XP_006397658.1
OG0001423	Cg002G046340	XP_006402600.1
OG0001424	Cg008G284550, Cg008G284560	XP_006398837.1
OG0001424	Cg008G284530	XP_024012411.1
OG0001425	Cg002G066490	XP_006419171.1
OG0001425	Cg008G301120	XP_024012629.1
OG0001426	Cg007G269190	XP_006404608.1, XP_006391077.1, XP_006397233.1
OG0001427	Cg003G077040, Cg014G332590	XP_006396306.1
OG0001427	Cg006G244600	XP_006418418.1
OG0001428	Cg006G243500	XP_006418294.1
OG0001428	Cg003G078470, Cg014G331130	XP_006396454.1
OG0001429	Cg014G330980, Cg003G078570	XP_006396461.1
OG0001429	Cg002G043970	XP_006402349.1
OG0001430	Cg006G242170	XP_006418142.1
OG0001430	Cg008G319330	XP_024013128.1
OG0001431	Cg006G241570	XP_006418092.1
OG0001431	Cg005G173960	XP_006410401.1
OG0001432	Cg006G240360	XP_006417978.1
OG0001432	Cg005G175090	XP_006410293.1
OG0001433	Cg006G239660	XP_006417904.1
OG0001433	Cg005G175820	XP_006410192.1
OG0001434	Cg005G177710	XP_006409970.1
OG0001434	Cg008G286850	XP_006399065.1
OG0001435	Cg006G238290	XP_006417776.1
OG0001435	Cg005G178440	XP_006409901.1
OG0001436	Cg008G297990	XP_006400312.1
OG0001436	Cg004G119330	XP_006408285.1
OG0001437	Cg008G298220	XP_006400336.1
OG0001437	Cg004G119500	XP_024015641.1
OG0001438	Cg008G307460	XP_006395009.1
OG0001438	Cg004G120540	XP_006408140.1
OG0001439	Cg007G274410	XP_006390489.1
OG0001439	Cg006G227580	XP_006416601.1
OG0001440	Cg006G224280	XP_006416271.1
OG0001440	Cg007G278080	XP_006390090.1
OG0001441	Cg007G272590	XP_006390694.1
OG0001441	Cg006G223410	XP_006416189.1
OG0001442	Cg007G271260	XP_006390837.1
OG0001442	Cg006G222710	XP_006416121.1
OG0001443	Cg006G221220	XP_006415979.1
OG0001443	Cg007G270160	XP_006390975.1
OG0001445	Cg005G164560	XP_006417422.1
OG0001446	Cg008G288800	XP_006399286.1
OG0001446	Cg003G108840	XP_006394538.1
OG0001448	Cg006G195150	XP_024006293.1
OG0001448	Cg004G129720	XP_006407162.2
OG0001449	Cg006G195740	XP_006392744.1
OG0001450	Cg006G195750	XP_006392745.1
OG0001450	Cg004G130450	XP_006407094.1
OG0001451	Cg006G196670	XP_006392839.1
OG0001452	Cg006G196840	XP_006392856.2
OG0001452	Cg004G131880	XP_006406961.1
OG0001453	Cg006G197030	XP_006392878.1
OG0001453	Cg004G132060	XP_006406938.1
OG0001454	Cg004G132270	XP_006406905.1
OG0001454	Cg006G197270	XP_006392910.1
OG0001455	Cg001G025410	XP_024005411.1, XP_006414582.2
OG0001456	Cg004G136800	XP_006406429.1
OG0001456	Cg006G199390	XP_006393156.1
OG0001457	Cg004G137180	XP_024015685.1
OG0001457	Cg006G199140	XP_024006312.1
OG0001458	Cg008G303450	XP_024010828.1
OG0001459	Cg006G224730	XP_006416320.2
OG0001459	Cg006G224770	XP_024008540.1
OG0001461	Cg005G173650	XP_024004121.1
OG0001464	Cg001G010700	XP_006412800.1
OG0001464	Cg004G155660	XP_006409063.1
OG0001465	Cg004G155420	XP_024016398.1
OG0001465	Cg001G010520	XP_006412776.1
OG0001466	Cg001G009010	XP_006412582.1
OG0001466	Cg005G189820	XP_006404990.1
OG0001467	Cg003G082780	XP_006396957.2
OG0001468	Cg001G006170	XP_006412271.1
OG0001469	Cg014G331020, Cg003G078530	XP_024009921.1
OG0001469	Cg006G214650	XP_006415318.1
OG0001470	Cg005G170880	XP_006410739.1
OG0001470	Cg001G024380	XP_006414307.1
OG0001471	Cg007G250030	XP_006392094.1
OG0001471	Cg006G234990	XP_006417402.1
OG0001472	Cg006G230990	XP_006416963.1
OG0001472	Cg002G075160	XP_006395863.1
OG0001473	Cg002G074310	XP_006395757.1
OG0001473	Cg006G231550	XP_006417017.1
OG0001474	Cg001G014720, Cg001G014730	XP_006413242.2
OG0001475	Cg006G233850	XP_006417277.1
OG0001475	Cg007G248000	XP_006391897.1
OG0001476	Cg004G125080	XP_024012534.1
OG0001477	Cg007G250120, Cg007G250150	XP_006392085.1
OG0001478	Cg004G125300	XP_006407648.1
OG0001478	Cg008G283750	XP_006398753.1
OG0001479	Cg004G126710	XP_006407486.1
OG0001480	Cg001G015840	XP_024005550.1
OG0001481	Cg008G293350	XP_024012024.1
OG0001482	Cg008G291530	XP_006399606.1
OG0001482	Cg008G304840	XP_006394770.1
OG0001483	Cg008G304530	XP_024007438.1
OG0001484	Cg008G291090	XP_006399559.1
OG0001484	Cg008G304510	XP_006394738.1
OG0001485	Cg008G289620	XP_006399392.1
OG0001485	Cg003G111670	XP_006394236.1
OG0001486	Cg008G289450	XP_006399358.1
OG0001486	Cg002G053030, Cg003G111490, Cg003G111480	XP_024007457.1
OG0001487	Cg008G302860	XP_006394581.1
OG0001487	Cg008G289030	XP_006399307.1
OG0001488	Cg001G023350	XP_006414209.1
OG0001488	Cg008G324690	XP_006398405.1
OG0001489	Cg001G018710	XP_006413678.1
OG0001490	Cg006G217560	XP_006415602.1
OG0001490	Cg005G172410	XP_006410558.1
OG0001491	Cg006G216460	XP_006415528.1
OG0001492	Cg001G001060	XP_006411724.1
OG0001492	Cg005G193230	XP_006404615.1
OG0001493	Cg006G203300	XP_006393620.1
OG0001493	Cg008G318440	XP_006403303.1
OG0001494	Cg003G081430	XP_006396781.1
OG0001495	Cg008G324990, Cg008G325060	XP_006404527.1, XP_024010987.1
OG0001496	Cg004G141810	XP_006418792.2
OG0001496	Cg001G029290	XP_006414882.1
OG0001497	Cg001G026430	XP_024005841.1
OG0001497	Cg001G026440	XP_024005153.1
OG0001498	Cg006G242300	XP_006418158.1, XP_006404607.1
OG0001498	Cg006G202250	XP_006409099.1
OG0001500	Cg005G158530	XP_006397908.1
OG0001500	Cg002G044350	XP_006402392.1
OG0001501	Cg005G158900	XP_006397871.1
OG0001502	Cg005G161150	XP_006397649.1
OG0001502	Cg002G046350	XP_006402602.1
OG0001503	Cg002G046660	XP_006402639.1
OG0001503	Cg005G161700	XP_006397585.1
OG0001504	Cg002G046920	XP_006402676.1
OG0001504	Cg005G162360	XP_006397520.1
OG0001505	Cg002G047050	XP_006402687.1
OG0001505	Cg005G162600	XP_024010781.1
OG0001506	Cg004G124530	XP_006407736.1
OG0001506	Cg008G282270	XP_006398601.1
OG0001507	Cg002G060190	XP_024013770.1
OG0001507	Cg003G106840	XP_006400987.1
OG0001508	Cg003G111240	XP_006394276.1
OG0001509	Cg002G057130	XP_006404109.1
OG0001510	Cg006G240350	XP_024008319.1
OG0001511	Cg006G238200	XP_006417758.1
OG0001511	Cg005G178620	XP_006409888.1
OG0001512	Cg006G237850	XP_006417716.1
OG0001512	Cg005G179610	XP_006409801.1, XP_006412464.2
OG0001513	Cg004G116880	XP_006408478.1
OG0001514	Cg004G119780	XP_006408225.1
OG0001514	Cg008G298630	XP_006400376.1
OG0001515	Cg004G121610	XP_006408030.2
OG0001516	Cg004G122650	XP_006407926.1
OG0001516	Cg004G122660	XP_024015168.1
OG0001517	Cg002G050350	XP_006403038.1
OG0001517	Cg005G166010	XP_006411267.1
OG0001518	Cg005G166090	XP_024003793.1
OG0001518	Cg002G050460	XP_006403403.1
OG0001519	Cg007G274380	XP_006390492.1
OG0001519	Cg006G227590	XP_006416602.1
OG0001520	Cg002G058850	XP_006404290.1
OG0001520	Cg006G226990	XP_006416541.1
OG0001521	Cg007G277630	XP_006390135.1
OG0001522	Cg006G222810	XP_006416127.1
OG0001522	Cg007G271400	XP_006390822.1
OG0001523	Cg006G222040	XP_006416052.2
OG0001524	Cg006G219160	XP_006415761.1
OG0001524	Cg003G109580	XP_006394463.1
OG0001526	Cg006G245090	XP_006418460.1
OG0001527	Cg008G294350	XP_006399931.1
OG0001527	Cg007G280760	XP_006389810.1
OG0001528	Cg007G276290	XP_006390276.1
OG0001529	Cg008G299550	XP_006400467.1
OG0001530	Cg002G062860	XP_006411685.1
OG0001531	Cg008G287010	XP_024012106.1
OG0001531	Cg004G127280	XP_006407435.1
OG0001532	Cg003G106390	XP_006401042.1
OG0001533	Cg002G056370	XP_006404028.1
OG0001534	Cg007G279650	XP_024010827.1
OG0001535	Cg006G194730	XP_006392622.1
OG0001535	Cg004G129240	XP_006407227.1
OG0001536	Cg004G129580	XP_006407180.1
OG0001536	Cg006G195040	XP_006392674.1
OG0001537	Cg006G196980	XP_006392875.1
OG0001537	Cg004G132010	XP_006406947.1
OG0001538	Cg004G132900	XP_006406832.1
OG0001538	Cg006G197770	XP_006392973.1
OG0001539	Cg004G133260	XP_006418654.1, XP_024009691.1
OG0001541	Cg002G044010	XP_006402354.2, XP_006405152.1, XP_006405149.1
OG0001544	Cg001G025990	XP_006414502.1
OG0001544	Cg001G025960, Cg001G025970	XP_006414498.1
OG0001545	Cg008G322010, Cg008G321980	XP_006398201.2
OG0001546	Cg005G167770	XP_006411069.1, XP_006411067.1
OG0001547	Cg004G137500	XP_006407630.2
OG0001549	Cg004G156940	XP_006408987.1
OG0001549	Cg001G012040	XP_006412951.1
OG0001550	Cg006G198570	XP_024004661.1
OG0001551	Cg001G009210	XP_006412603.1
OG0001551	Cg005G190360	XP_024014214.1
OG0001552	Cg001G008410	XP_006412518.1
OG0001552	Cg005G188350	XP_006405148.1
OG0001553	Cg007G250390	XP_006392146.1
OG0001553	Cg006G235350	XP_024008472.1
OG0001554	Cg007G248640	XP_006391952.1
OG0001555	Cg006G232700	XP_006417144.1
OG0001555	Cg002G073120	XP_024007058.1
OG0001556	Cg005G169760	XP_006410854.1
OG0001556	Cg002G072140	XP_006395549.1
OG0001557	Cg010G326160, Cg003G092520, Cg003G076150	XP_006392930.1
OG0001558	Cg008G285240	XP_006398899.1
OG0001558	Cg004G126120	XP_006407560.1
OG0001559	Cg003G091730	XP_006402246.1
OG0001559	Cg001G016630	XP_024005275.1
OG0001560	Cg003G090940	XP_006402205.1
OG0001560	Cg001G016550	XP_024004391.1
OG0001561	Cg001G015120, Cg001G015110	XP_006413286.2
OG0001562	Cg003G103370	XP_024012281.1
OG0001562	Cg008G285810	XP_006398952.1
OG0001563	Cg008G299900	XP_006400502.1
OG0001563	Cg008G292800	XP_006399751.1
OG0001564	Cg005G169090	XP_006410924.1
OG0001564	Cg006G225630	XP_006416410.1
OG0001565	Cg008G288680	XP_006399270.1
OG0001565	Cg003G108940	XP_006394530.1
OG0001566	Cg008G322560	XP_006398217.1
OG0001566	Cg001G021550	XP_006414009.1
OG0001567	Cg006G210750	XP_006396080.1
OG0001568	Cg006G217940, Cg006G217930	XP_024008558.1, XP_006415633.1
OG0001569	Cg005G172310	XP_006410572.1
OG0001569	Cg006G217080	XP_006415572.1
OG0001570	Cg002G047010	XP_006402683.1
OG0001570	Cg006G215380	XP_006415396.1
OG0001571	Cg004G153430	XP_006409309.2
OG0001571	Cg001G004750	XP_006412100.1
OG0001572	Cg001G001950	XP_006411810.1
OG0001572	Cg005G192390	XP_006404700.1
OG0001573	Cg001G001570	XP_006411773.1
OG0001573	Cg005G192630	XP_006404674.2
OG0001574	Cg001G000970	XP_006411716.1
OG0001574	Cg005G193350	XP_024014328.1
OG0001575	Cg005G193570	XP_006404572.1
OG0001575	Cg001G000780	XP_006411692.1
OG0001576	Cg001G038920	XP_006405671.1
OG0001577	Cg001G039520	XP_024014613.1
OG0001579	Cg001G023720	XP_006414247.1
OG0001581	Cg002G043850	XP_006402334.1
OG0001581	Cg005G157980	XP_006397959.1
OG0001582	Cg002G046680	XP_006402641.1
OG0001582	Cg005G161720	XP_006397584.1
OG0001583	Cg002G048470	XP_006402839.1
OG0001584	Cg005G164090	XP_006411459.1
OG0001585	Cg002G049060	XP_006402897.1, XP_006396061.1
OG0001585	Cg005G164460	XP_006411415.1
OG0001586	Cg008G300040	XP_006404982.1
OG0001587	Cg008G302600	XP_006408697.2, XP_006408695.1
OG0001588	Cg002G060230	XP_006418854.1
OG0001589	Cg003G111290	XP_006394269.1
OG0001589	Cg002G058270	XP_006404227.1
OG0001590	Cg002G051050	XP_024013413.1
OG0001590	Cg003G113810	XP_006393990.1
OG0001591	Cg006G243470	XP_006418291.1
OG0001591	Cg003G078540, Cg014G331010	XP_006396457.1
OG0001592	Cg006G243160	XP_006418254.1
OG0001592	Cg003G094970, Cg003G078980	XP_006396512.1
OG0001593	Cg005G173210	XP_006410484.2
OG0001593	Cg006G241970	XP_006418125.1
OG0001594	Cg006G241130	XP_006418051.1
OG0001594	Cg005G174310	XP_006410370.1
OG0001595	Cg004G118410	XP_006409226.2, XP_006408326.1
OG0001595	Cg004G118400	XP_006408327.2
OG0001596	Cg008G298470	XP_006400358.1
OG0001596	Cg004G119570	XP_006408247.1
OG0001597	Cg004G121750	XP_006408013.1
OG0001598	Cg004G122230	XP_006407963.1
OG0001598	Cg008G299270	XP_006400443.1
OG0001599	Cg008G312620	XP_024007162.1
OG0001599	Cg004G123710	XP_006407818.1
OG0001600	Cg005G170000, Cg002G053710	XP_006403746.1, XP_024013436.1
OG0001601	Cg006G228200	XP_024009142.1
OG0001601	Cg007G273590	XP_006390589.1
OG0001603	Cg007G271120	XP_024012577.1
OG0001603	Cg006G222590	XP_006416107.1
OG0001604	Cg006G222540	XP_006416100.1
OG0001604	Cg007G271020	XP_024012663.1
OG0001605	Cg006G222490	XP_006416094.2
OG0001605	Cg007G270980	XP_006390872.2
OG0001606	Cg005G191150	XP_006404850.2
OG0001607	Cg006G233330	XP_006417217.1
OG0001607	Cg007G247280	XP_006391789.1
OG0001608	Cg006G234620	XP_006417366.1, XP_024007716.1
OG0001609	Cg008G299470	XP_006400462.1
OG0001609	Cg006G243140	XP_006418251.2
OG0001610	Cg008G285620	XP_006407528.1, XP_006406458.1
OG0001612	Cg004G129160	XP_006407236.1
OG0001612	Cg006G194600	XP_024006221.1
OG0001613	Cg006G196610	XP_024006211.1, XP_006392832.2, XP_006392829.2
OG0001613	Cg004G131620	XP_006406986.1
OG0001614	Cg006G198360	XP_006393058.1
OG0001614	Cg004G137990	XP_006406329.1
OG0001615	Cg005G175050	XP_006418845.1, XP_006395416.2
OG0001615	Cg006G198390	XP_006393061.1
OG0001616	Cg004G153630	XP_024016621.1
OG0001616	Cg001G004680	XP_006412095.1
OG0001617	Cg004G155840	XP_006409039.1
OG0001617	Cg001G010850	XP_006412815.1
OG0001618	Cg006G194190	XP_006392564.1
OG0001618	Cg004G128570	XP_006407288.1
OG0001619	Cg002G053720	XP_006403747.1
OG0001619	Cg005G170010	XP_006410827.1
OG0001620	Cg001G022840	XP_006416618.2, XP_006416692.2
OG0001626	Cg005G163420, Cg005G163210	XP_024012626.1, XP_024010443.1
OG0001627	Cg006G219260	XP_006415773.1
OG0001628	Cg006G237330, Cg006G237340, Cg006G231790, Cg007G261640	XP_006397062.2
OG0001629	Cg006G232420	XP_006417116.1
OG0001629	Cg002G073160	XP_006395645.1
OG0001630	Cg005G174930, Cg005G174920	XP_024004113.1, XP_006410403.2
OG0001631	Cg007G267900	XP_006391204.1
OG0001633	Cg001G018470	XP_006413732.1, XP_006413655.1, XP_006413652.2
OG0001642	Cg004G149310	XP_006409625.1, XP_006409624.1
OG0001642	Cg001G006430	XP_006412301.1
OG0001643	Cg004G152500	XP_006409413.1
OG0001643	Cg001G005310	XP_006412169.1
OG0001644	Cg007G249790	XP_006392117.1
OG0001644	Cg006G235240	XP_006417426.1
OG0001645	Cg002G073340	XP_006395663.1
OG0001646	Cg002G072230	XP_006395558.1
OG0001646	Cg006G232910	XP_006417166.1
OG0001647	Cg001G041690	XP_006405416.1
OG0001647	Cg002G071330	XP_006395477.1
OG0001648	Cg001G041490	XP_006405430.1
OG0001648	Cg002G071130	XP_006395460.1
OG0001649	Cg001G040110	XP_006405588.1
OG0001649	Cg002G069720	XP_006395335.1
OG0001650	Cg002G065370	XP_006395260.1
OG0001650	Cg001G038810	XP_006405673.1
OG0001651	Cg001G014430	XP_006413209.1
OG0001651	Cg003G104100	XP_006401301.1
OG0001652	Cg004G124860	XP_006407700.2
OG0001652	Cg008G282820	XP_006398657.1
OG0001653	Cg004G125400	XP_006407636.1
OG0001653	Cg003G087040	XP_006397289.1
OG0001654	Cg008G284220	XP_024011507.1
OG0001654	Cg004G125490	XP_006407628.1
OG0001655	Cg008G286330	XP_006399013.1
OG0001655	Cg004G126840	XP_006407474.1
OG0001656	Cg004G128150	XP_006407336.1
OG0001656	Cg008G293980	XP_006399887.1
OG0001657	Cg001G013690	XP_006413118.1
OG0001657	Cg003G102180	XP_006401514.1
OG0001658	Cg003G102450	XP_006401482.1
OG0001660	Cg001G020420	XP_006413875.1
OG0001661	Cg001G018180	XP_006413622.1
OG0001662	Cg001G018060	XP_006413606.1
OG0001662	Cg003G081760	XP_024009981.1
OG0001663	Cg003G084290	XP_006397109.1
OG0001663	Cg006G223100	XP_006416151.1
OG0001664	Cg005G171930	XP_006410614.2
OG0001664	Cg006G216040	XP_024008208.1
OG0001665	Cg005G171840	XP_006410626.1
OG0001666	Cg001G004330	XP_006412053.1
OG0001666	Cg004G153820	XP_006409253.1
OG0001668	Cg001G002640	XP_006411873.1
OG0001668	Cg005G191700	XP_006404772.1
OG0001669	Cg005G192650	XP_006404670.1, XP_006404666.1, XP_006404669.1, XP_006404667.1, XP_006404672.1
OG0001669	Cg001G001550	XP_024005879.1
OG0001670	Cg001G000730	XP_006411681.1
OG0001670	Cg005G193660	XP_006404565.1
OG0001671	Cg003G086300	XP_006397251.1
OG0001672	Cg006G218910	XP_006415734.1
OG0001672	Cg008G285120	XP_006398890.1
OG0001673	Cg004G143970	XP_006395950.1
OG0001674	Cg001G028050	XP_006414763.1
OG0001674	Cg001G028040	XP_006414761.1
OG0001675	Cg002G044520	XP_006402413.1
OG0001676	Cg005G161280	XP_006397635.1, XP_006413937.2
OG0001677	Cg002G047140	XP_006402694.1
