Orthogroup	Cardamine_glauca	Arabis_alpina
OG0002516	Cg001G015060, Cg001G015090	Aa_G29620.h1.t1, Aa_G29640.h1.t1
OG0002517	Cg001G012920	Aa_G212590.h1.t1
OG0002517	Cg007G268210, Cg003G100410	Aa_G349260.h1.t1
OG0002518	Cg001G014040	Aa_G618270.h1.t1
OG0002519	Cg001G014050	Aa_G69810.h1.t1
OG0002519	Cg003G102860	Aa_G48460.h1.t1
OG0002520	Cg003G103270	Aa_G441210.h1.t1
OG0002520	Cg001G014110	Aa_G69770.h1.t1
OG0002521	Cg008G292470	Aa_G233040.h1.t1, Aa_G233050.h1.t1, Aa_G233070.h1.t1
OG0002522	Cg003G112310	Aa_G51470.h1.t1
OG0002523	Cg001G023600	Aa_G96130.h1.t1
OG0002523	Cg008G324960	Aa_G162910.h1.t1
OG0002524	Cg003G081670	Aa_G35140.h1.t1
OG0002524	Cg001G018140	Aa_G429190.h1.t1
OG0002525	Cg003G085610	Aa_G334340.h1.t1
OG0002525	Cg006G209430	Aa_G322430.h1.t1
OG0002526	Cg006G215870	Aa_G138810.h1.t1
OG0002526	Cg001G015590	Aa_G90830.h1.t1
OG0002527	Cg006G215370	Aa_G476190.h1.t1
OG0002528	Cg004G154020	Aa_G249520.h1.t1
OG0002528	Cg001G003970	Aa_G285840.h1.t1
OG0002529	Cg001G002990	Aa_G590090.h1.t1
OG0002529	Cg005G191270	Aa_G396340.h1.t1
OG0002530	Cg005G191780	Aa_G671700.h1.t1
OG0002530	Cg001G002580	Aa_G561540.h1.t1
OG0002531	Cg001G001800	Aa_G486260.h1.t1
OG0002532	Cg005G193050	Aa_G279320.h1.t1
OG0002532	Cg001G001220	Aa_G553700.h1.t1
OG0002533	Cg002G061280	Aa_G219330.h1.t1
OG0002535	Cg003G081900	Aa_G409260.h1.t1
OG0002535	Cg001G017930	Aa_G171530.h1.t1
OG0002536	Cg001G018520	Aa_G419730.h1.t1
OG0002536	Cg003G081100	Aa_G300090.h1.t1
OG0002537	Cg003G080940	Aa_G561140.h1.t1
OG0002537	Cg006G241360	Aa_G493480.h1.t1
OG0002538	Cg001G028410	Aa_G367850.h1.t1
OG0002539	Cg001G027590	Aa_G670970.h1.t1
OG0002539	Cg001G027600	Aa_G55060.h1.t1
OG0002540	Cg001G025900	Aa_G608520.h1.t1
OG0002541	Cg005G157460	Aa_G13220.h1.t1
OG0002542	Cg005G159580	Aa_G16810.h1.t1
OG0002542	Cg002G045180	Aa_G572570.h1.t1
OG0002543	Cg005G159970	Aa_G15830.h1.t1
OG0002543	Cg002G045560	Aa_G57890.h1.t1, Aa_G31040.h1.t1
OG0002544	Cg005G161930	Aa_G551990.h1.t1
OG0002544	Cg002G046750	Aa_G132730.h1.t1
OG0002545	Cg005G164330	Aa_G546850.h1.t1
OG0002545	Cg002G048910	Aa_G461190.h1.t1
OG0002546	Cg006G220340	Aa_G145810.h1.t1, Aa_G145800.h1.t1
OG0002547	Cg002G049070	Aa_G614500.h1.t1
OG0002547	Cg005G164500	Aa_G188460.h1.t1
OG0002548	Cg005G167870, Cg008G284320	Aa_G509380.h1.t1
OG0002549	Cg005G166170	Aa_G666020.h1.t1, Aa_G693860.h1.t1, Aa_G224300.h1.t1, Aa_G693850.h1.t1
OG0002550	Cg008G300990	Aa_G15480.h1.t1
OG0002551	Cg003G107180	Aa_G28200.h1.t1
OG0002553	Cg003G114670	Aa_G482340.h1.t1
OG0002553	Cg002G056560	Aa_G379450.h1.t1
OG0002554	Cg003G115190	Aa_G43600.h1.t1
OG0002555	Cg003G077270, Cg014G332350	Aa_G78370.h1.t1
OG0002555	Cg006G244360	Aa_G290670.h1.t1
OG0002556	Cg003G077930, Cg014G331730	Aa_G347420.h1.t1
OG0002556	Cg006G244180	Aa_G211770.h1.t1
OG0002557	Cg006G240290	Aa_G139980.h1.t1, Aa_G292020.h1.t1
OG0002558	Cg001G014400	Aa_G219700.h1.t1
OG0002559	Cg004G116530	Aa_G553370.h1.t1
OG0002559	Cg008G294900	Aa_G7850.h1.t1
OG0002560	Cg008G295650	Aa_G321110.h1.t1
OG0002560	Cg004G117030	Aa_G14640.h1.t1
OG0002561	Cg008G296910	Aa_G447880.h1.t1
OG0002561	Cg004G118090	Aa_G111950.h1.t1
OG0002562	Cg008G307420	Aa_G598360.h1.t1
OG0002562	Cg004G120620	Aa_G4620.h1.t1
OG0002564	Cg004G122260	Aa_G47740.h2.t1, Aa_G257360.h1.t1, Aa_G257360.h2.t1, Aa_G47740.h1.t1
OG0002565	Cg002G054200	Aa_G153460.h1.t1
OG0002565	Cg005G170500	Aa_G550050.h1.t1
OG0002566	Cg005G169040	Aa_G249340.h1.t1
OG0002567	Cg006G229650	Aa_G65560.h1.t1
OG0002567	Cg007G280160	Aa_G145440.h1.t1
OG0002568	Cg007G275910	Aa_G348690.h1.t1
OG0002568	Cg006G226370	Aa_G93390.h1.t1
OG0002569	Cg007G276700	Aa_G87870.h1.t1
OG0002569	Cg006G225640	Aa_G436670.h1.t1
OG0002571	Cg007G277190	Aa_G111040.h1.t1
OG0002571	Cg006G225050	Aa_G33350.h1.t1
OG0002572	Cg006G224400	Aa_G86890.h1.t1
OG0002573	Cg007G270600	Aa_G221870.h1.t1
OG0002573	Cg006G221710	Aa_G281140.h1.t1
OG0002574	Cg006G220440	Aa_G283490.h1.t1
OG0002574	Cg007G268890	Aa_G159590.h1.t1
OG0002575	Cg006G221560	Aa_G352660.h1.t1
OG0002577	Cg006G238700	Aa_G310610.h1.t1, Aa_G310620.h1.t1
OG0002580	Cg005G174660	Aa_G154600.h1.t1
OG0002581	Cg006G244250	Aa_G211840.h1.t1
OG0002581	Cg006G244260	Aa_G632120.h1.t1, Aa_G632110.h1.t1
OG0002582	Cg004G146280, Cg005G165840	Aa_G340370.h1.t1
OG0002583	Cg002G057300	Aa_G122860.h1.t1
OG0002583	Cg008G304310	Aa_G45220.h1.t1
OG0002584	Cg002G059840	Aa_G89070.h1.t1
OG0002584	Cg003G106410	Aa_G148060.h1.t1
OG0002585	Cg003G107360	Aa_G550770.h1.t1
OG0002586	Cg007G268740	Aa_G110430.h1.t1
OG0002586	Cg002G061310	Aa_G318850.h1.t1
OG0002587	Cg006G226280	Aa_G544390.h1.t1
OG0002587	Cg007G276040	Aa_G198520.h1.t1
OG0002588	Cg007G274750	Aa_G639700.h2.t1, Aa_G639700.h1.t1
OG0002589	Cg006G228430	Aa_G528280.h1.t1
OG0002589	Cg007G273230	Aa_G433580.h1.t1
OG0002590	Cg004G130210	Aa_G237560.h1.t1
OG0002590	Cg006G195450	Aa_G610390.h1.t1
OG0002591	Cg004G129360	Aa_G463600.h1.t1
OG0002591	Cg006G194870	Aa_G231420.h1.t1
OG0002592	Cg006G195380	Aa_G118300.h1.t1
OG0002592	Cg004G130000	Aa_G237640.h1.t1
OG0002593	Cg006G196810	Aa_G173460.h1.t1
OG0002593	Cg004G131840	Aa_G467660.h1.t1, Aa_G471360.h1.t1
OG0002594	Cg006G196990	Aa_G173630.h1.t1
OG0002594	Cg004G132020	Aa_G507800.h1.t1
OG0002595	Cg004G132470	Aa_G241880.h1.t1
OG0002596	Cg004G133110	Aa_G617200.h1.t1
OG0002596	Cg001G025430	Aa_G327160.h1.t1
OG0002597	Cg004G133760	Aa_G107730.h1.t1
OG0002597	Cg006G201820	Aa_G57510.h1.t1
OG0002598	Cg004G134400	Aa_G310250.h1.t1
OG0002599	Cg004G138810	Aa_G399620.h1.t1
OG0002599	Cg004G138790	Aa_G235770.h1.t1, Aa_G235720.h1.t1, Aa_G399610.h1.t1
OG0002601	Cg005G187800	Aa_G35870.h1.t1
OG0002601	Cg001G007960	Aa_G9760.h1.t1
OG0002602	Cg004G128840	Aa_G290220.h1.t1
OG0002603	Cg004G137900	Aa_G136590.h1.t1
OG0002603	Cg006G198370	Aa_G582090.h1.t1
OG0002604	Cg006G200350, Cg006G200340	Aa_G865900.h1.t1, Aa_G865900.h2.t1, Aa_G453620.h1.t1
OG0002605	Cg002G049880	Aa_G373070.h1.t1
OG0002605	Cg005G165190	Aa_G281320.h1.t1
OG0002607	Cg002G046470	Aa_G103290.h1.t1, Aa_G218970.h1.t1, Aa_G218980.h1.t1
OG0002608	Cg004G140240	Aa_G51850.h1.t1
OG0002610	Cg008G323540	Aa_G58280.h1.t1
OG0002611	Cg005G167400	Aa_G269550.h1.t1
OG0002614	Cg006G233090, Cg002G071810	Aa_G292100.h1.t1
OG0002616	Cg006G195130	Aa_G241060.h1.t1
OG0002618	Cg003G111570, Cg003G111580	Aa_G76030.h1.t1, Aa_G76020.h1.t1
OG0002622	Cg004G156600	Aa_G166520.h1.t1
OG0002622	Cg001G011750	Aa_G182760.h1.t1
OG0002623	Cg005G190160	Aa_G569070.h1.t1
OG0002624	Cg001G007540	Aa_G440510.h1.t1
OG0002625	Cg040G336990, Cg035G336760, Cg025G336140	Aa_G156150.h1.t1
OG0002626	Cg004G151950	Aa_G110370.h1.t1
OG0002626	Cg001G005790	Aa_G59800.h1.t1, Aa_G144850.h1.t1
OG0002627	Cg001G005660	Aa_G547720.h1.t1
OG0002627	Cg004G152120, Cg004G152130	Aa_G110280.h1.t1
OG0002628	Cg001G005250	Aa_G180400.h1.t1
OG0002629	Cg005G171540	Aa_G263930.h1.t1
OG0002629	Cg006G215190	Aa_G468700.h1.t1
OG0002630	Cg006G214160	Aa_G502590.h1.t1
OG0002631	Cg005G170890	Aa_G24720.h1.t1
OG0002631	Cg001G024370	Aa_G296080.h1.t1
OG0002632	Cg007G254160	Aa_G365910.h1.t1
OG0002632	Cg006G236820	Aa_G19030.h1.t1
OG0002633	Cg006G236410	Aa_G161030.h1.t1
OG0002633	Cg007G252980	Aa_G361970.h1.t1
OG0002634	Cg007G251730	Aa_G450920.h1.t1
OG0002634	Cg006G235890	Aa_G171380.h1.t1
OG0002635	Cg006G234480	Aa_G688380.h1.t1
OG0002636	Cg006G231150	Aa_G242480.h1.t1
OG0002636	Cg002G074990	Aa_G609710.h1.t1
OG0002637	Cg006G231950	Aa_G585780.h1.t1
OG0002637	Cg002G073980	Aa_G536750.h1.t1
OG0002638	Cg002G073040	Aa_G409780.h1.t1
OG0002638	Cg006G232670	Aa_G616320.h1.t1
OG0002639	Cg002G071560	Aa_G247930.h1.t1
OG0002639	Cg008G283550	Aa_G260750.h1.t1
OG0002640	Cg002G069670	Aa_G142520.h1.t1
OG0002640	Cg002G069610	Aa_G142490.h1.t1
OG0002641	Cg001G039610	Aa_G245490.h1.t1
OG0002642	Cg007G267110	Aa_G685650.h1.t1
OG0002643	Cg001G036740	Aa_G505910.h1.t1
OG0002643	Cg007G265600	Aa_G211000.h1.t1
OG0002645	Cg003G104790	Aa_G69060.h1.t1
OG0002645	Cg001G014770	Aa_G146830.h1.t1
OG0002646	Cg008G284860	Aa_G140800.h1.t1
OG0002646	Cg004G125850	Aa_G322150.h1.t1
OG0002647	Cg001G016240	Aa_G394560.h1.t1
OG0002648	Cg005G178960, Cg003G100040	Aa_G94220.h1.t1
OG0002650	Cg003G101600	Aa_G54550.h1.t1
OG0002651	Cg003G101870	Aa_G123420.h1.t1
OG0002651	Cg001G013490	Aa_G129630.h1.t1
OG0002652	Cg003G104970	Aa_G307410.h1.t1
OG0002653	Cg008G291370	Aa_G168850.h1.t1
OG0002653	Cg008G304700	Aa_G398090.h1.t1
OG0002654	Cg008G291000	Aa_G98300.h1.t1
OG0002655	Cg008G290480	Aa_G458440.h1.t1
OG0002655	Cg003G112980	Aa_G37170.h1.t1
OG0002656	Cg003G112520	Aa_G21080.h1.t1
OG0002656	Cg008G290090	Aa_G309250.h1.t1
OG0002657	Cg008G323970	Aa_G160470.h1.t1
OG0002657	Cg001G026100	Aa_G295180.h1.t1
OG0002658	Cg001G020090	Aa_G580400.h1.t1
OG0002658	Cg001G020080	Aa_G621190.h1.t1
OG0002659	Cg001G018670	Aa_G517300.h1.t1
OG0002659	Cg003G080990	Aa_G337980.h1.t1
OG0002660	Cg003G081250	Aa_G522440.h1.t1
OG0002660	Cg001G018380	Aa_G42780.h1.t1
OG0002661	Cg003G082440	Aa_G39350.h1.t1
OG0002662	Cg006G209140	Aa_G260090.h1.t1
OG0002662	Cg003G085310	Aa_G537500.h1.t1
OG0002663	Cg006G218580	Aa_G48090.h1.t1, Aa_G48060.h1.t1
OG0002665	Cg004G154100	Aa_G197410.h1.t1
OG0002666	Cg001G003670	Aa_G179580.h1.t1
OG0002667	Cg001G003580	Aa_G342300.h1.t1
OG0002668	Cg001G003120	Aa_G214290.h1.t1, Aa_G789500.h1.t1, Aa_G214270.h1.t1, Aa_G454920.h1.t1
OG0002669	Cg005G191910	Aa_G389590.h1.t1
OG0002669	Cg001G002440	Aa_G95180.h1.t1
OG0002670	Cg005G193240	Aa_G537380.h1.t1
OG0002670	Cg001G001050	Aa_G351990.h1.t1
OG0002672	Cg001G039980	Aa_G308790.h1.t1
OG0002672	Cg001G040000	Aa_G308810.h1.t1, Aa_G308800.h1.t1
OG0002673	Cg003G085790	Aa_G61160.h1.t1
OG0002673	Cg006G231220	Aa_G115570.h1.t1
OG0002675	Cg001G019890	Aa_G37580.h1.t1
OG0002675	Cg003G094180, Cg003G079840	Aa_G41970.h1.t1
OG0002676	Cg001G031290	Aa_G435580.h1.t1, Aa_G435590.h1.t1
OG0002676	Cg004G143230	Aa_G680650.h1.t1, Aa_G326550.h1.t1
OG0002678	Cg001G029250	Aa_G79970.h1.t1
OG0002679	Cg001G027460	Aa_G658530.h1.t1
OG0002680	Cg001G027370	Aa_G408700.h1.t1
OG0002680	Cg004G140250	Aa_G51840.h1.t1
OG0002681	Cg005G159310	Aa_G196850.h1.t1
OG0002682	Cg002G047200	Aa_G271310.h1.t1
OG0002683	Cg002G048260	Aa_G221100.h1.t1
OG0002684	Cg005G164360	Aa_G546870.h1.t1
OG0002684	Cg002G048940	Aa_G461240.h1.t1
OG0002685	Cg008G282470	Aa_G54090.h1.t1
OG0002685	Cg004G124550	Aa_G24210.h1.t1
OG0002686	Cg008G296240	Aa_G56520.h1.t1, Aa_G56500.h1.t1
OG0002687	Cg002G062050	Aa_G280090.h1.t1
OG0002687	Cg003G108090	Aa_G362150.h1.t1
OG0002688	Cg002G061410	Aa_G699380.h1.t1
OG0002688	Cg003G107680	Aa_G33950.h1.t1
OG0002689	Cg003G107220	Aa_G28250.h1.t1, Aa_G28230.h1.t1, Aa_G28240.h1.t1
OG0002690	Cg002G060600	Aa_G656930.h1.t1
OG0002690	Cg003G107200	Aa_G28220.h1.t1
OG0002691	Cg002G058340	Aa_G737490.h1.t1
OG0002691	Cg003G111260	Aa_G75190.h1.t1
OG0002692	Cg003G076390, Cg014G333200	Aa_G299850.h1.t1, Aa_G299850.h2.t1
OG0002692	Cg006G244970	Aa_G745780.h1.t1
OG0002693	Cg003G079020, Cg003G094930	Aa_G189040.h1.t1
OG0002694	Cg008G320500	Aa_G95890.h1.t1
OG0002694	Cg006G242690	Aa_G134660.h1.t1
OG0002695	Cg005G175040	Aa_G460450.h1.t1
OG0002695	Cg006G240500	Aa_G220710.h1.t1
OG0002696	Cg006G238260	Aa_G638120.h1.t1
OG0002696	Cg005G178380	Aa_G69260.h1.t1
OG0002697	Cg004G124380	Aa_G24350.h1.t1
OG0002697	Cg004G124370	Aa_G271800.h1.t1
OG0002698	Cg008G297670	Aa_G264870.h1.t1
OG0002699	Cg008G297720	Aa_G192850.h1.t1
OG0002700	Cg008G298520	Aa_G185590.h1.t1
OG0002701	Cg004G123240, Cg008G309700, Cg008G311530	Aa_G78760.h1.t1
OG0002702	Cg005G165710	Aa_G560420.h1.t1
OG0002703	Cg006G216220	Aa_G417030.h1.t1
OG0002704	Cg005G169450	Aa_G531160.h1.t1
OG0002705	Cg002G052300	Aa_G277040.h1.t1
OG0002705	Cg005G167600	Aa_G742110.h1.t1, Aa_G594460.h1.t1
OG0002706	Cg007G280120	Aa_G145400.h1.t1
OG0002706	Cg006G229620	Aa_G65540.h1.t1
OG0002707	Cg007G273830	Aa_G303470.h1.t1
OG0002707	Cg006G228070	Aa_G557400.h1.t1
OG0002708	Cg007G275920	Aa_G348680.h1.t1
OG0002708	Cg006G226360	Aa_G628500.h1.t1
OG0002709	Cg007G277570	Aa_G447420.h1.t1
OG0002710	Cg006G223040	Aa_G121900.h1.t1
OG0002710	Cg007G271860	Aa_G297530.h1.t1
OG0002712	Cg006G220310	Aa_G596320.h1.t1
OG0002713	Cg007G268850	Aa_G159500.h1.t1
OG0002713	Cg006G220280	Aa_G596280.h1.t1
OG0002714	Cg002G075780	Aa_G623690.h1.t1
OG0002715	Cg002G075240	Aa_G640080.h1.t1
OG0002716	Cg006G235670	Aa_G318530.h1.t1, Aa_G318540.h1.t1
OG0002716	Cg006G235680	Aa_G318550.h1.t1
OG0002717	Cg008G296640	Aa_G539800.h1.t1
OG0002718	Cg008G297620	Aa_G264800.h1.t1
OG0002719	Cg008G304380, Cg008G304370, Cg008G304410	Aa_G719360.h1.t1
OG0002721	Cg008G320100, Cg002G057520	Aa_G97820.h1.t1
OG0002722	Cg007G269660	Aa_G317480.h1.t1
OG0002722	Cg007G269270	Aa_G305300.h1.t1
OG0002723	Cg007G278720	Aa_G197880.h1.t1
OG0002723	Cg006G223740	Aa_G637380.h1.t1
OG0002724	Cg007G277070	Aa_G111180.h1.t1
OG0002725	Cg004G128900	Aa_G378970.h1.t1
OG0002725	Cg004G128890	Aa_G378980.h1.t1
OG0002726	Cg004G131810	Aa_G471390.h1.t1
OG0002726	Cg006G196770	Aa_G396640.h1.t1
OG0002727	Cg004G132620	Aa_G223450.h1.t1
OG0002728	Cg004G135830	Aa_G240020.h1.t1
OG0002729	Cg004G137420	Aa_G250620.h1.t1
OG0002729	Cg006G198920	Aa_G563580.h1.t1
OG0002731	Cg004G139650	Aa_G96550.h1.t1
OG0002733	Cg006G200320	Aa_G95980.h1.t1
OG0002734	Cg005G172030	Aa_G538650.h1.t1, Aa_G229260.h1.t1
OG0002735	Cg002G053200	Aa_G14210.h1.t1
OG0002736	Cg005G168440	Aa_G150860.h1.t1
OG0002737	Cg005G165210	Aa_G281310.h1.t1
OG0002737	Cg002G049890	Aa_G373080.h1.t1
OG0002739	Cg002G056900	Aa_G529900.h1.t1
OG0002739	Cg003G114270	Aa_G383000.h1.t1
OG0002741	Cg007G268720	Aa_G110410.h1.t1
OG0002745	Cg006G234120	Aa_G338940.h1.t1
OG0002746	Cg006G232120	Aa_G569510.h1.t1
OG0002747	Cg008G319970, Cg004G132410	Aa_G241950.h1.t1
OG0002748	Cg008G290140	Aa_G309200.h1.t1
OG0002748	Cg003G112590	Aa_G21030.h1.t1
OG0002753	Cg001G012270	Aa_G18410.h1.t1
OG0002753	Cg004G157060	Aa_G627440.h1.t1
OG0002754	Cg004G156490	Aa_G228570.h1.t1
OG0002757	Cg004G151960	Aa_G110360.h1.t1
OG0002757	Cg001G005760	Aa_G667970.h1.t1
OG0002758	Cg004G152720	Aa_G70090.h1.t1
OG0002758	Cg001G005150	Aa_G723200.h1.t1
OG0002759	Cg001G025330	Aa_G616000.h1.t1
OG0002760	Cg005G171260	Aa_G52080.h1.t1
OG0002761	Cg007G251260	Aa_G5900.h1.t1, Aa_G11190.h1.t1
OG0002762	Cg007G248710	Aa_G706910.h1.t1
OG0002762	Cg006G234340	Aa_G594250.h1.t1
OG0002763	Cg006G230930	Aa_G368720.h1.t1
OG0002763	Cg002G075300	Aa_G736670.h1.t1
OG0002764	Cg006G232230	Aa_G118630.h1.t1
OG0002765	Cg002G071440	Aa_G120860.h1.t1
OG0002765	Cg008G289240	Aa_G210630.h1.t1
OG0002766	Cg001G036690	Aa_G505930.h1.t1
OG0002768	Cg003G104110	Aa_G22100.h1.t1
OG0002768	Cg001G014440	Aa_G115130.h1.t1
OG0002769	Cg004G125040	Aa_G403570.h1.t1, Aa_G403590.h1.t1
OG0002771	Cg003G113070	Aa_G585350.h1.t1
OG0002772	Cg003G111710	Aa_G76140.h1.t1
OG0002772	Cg008G289660	Aa_G130450.h1.t1
OG0002773	Cg003G109370	Aa_G583380.h1.t1
OG0002774	Cg008G321520	Aa_G362970.h1.t1
OG0002775	Cg001G020730	Aa_G204050.h1.t1
OG0002775	Cg008G321380	Aa_G123670.h1.t1
OG0002776	Cg001G019470	Aa_G398670.h1.t1
OG0002778	Cg001G017800	Aa_G448110.h1.t1
OG0002779	Cg006G210920	Aa_G545120.h1.t1, Aa_G27130.h1.t1
OG0002780	Cg006G208480, Cg006G208490	Aa_G514200.h1.t1
OG0002781	Cg001G002540	Aa_G661970.h1.t1
OG0002783	Cg005G193670, Cg001G000720	Aa_G314660.h1.t1
OG0002785	Cg004G146590	Aa_G194470.h1.t1
OG0002786	Cg004G146450	Aa_G116390.h1.t1
OG0002787	Cg001G033810	Aa_G44170.h1.t1
OG0002788	Cg004G140580	Aa_G312930.h1.t1
OG0002789	Cg004G140020	Aa_G265560.h1.t1
OG0002789	Cg001G027110	Aa_G562250.h1.t1
OG0002790	Cg004G139570	Aa_G326770.h1.t1
OG0002791	Cg004G138670	Aa_G171720.h1.t1
OG0002793	Cg005G158650	Aa_G178000.h1.t1
OG0002794	Cg005G160520	Aa_G289700.h1.t1
OG0002794	Cg002G045870	Aa_G48650.h1.t1
OG0002795	Cg002G046280	Aa_G77400.h1.t1
OG0002796	Cg005G162240	Aa_G909880.h2.t1, Aa_G909880.h3.t1, Aa_G909880.h1.t1, Aa_G909880.h4.t1, Aa_G89290.h1.t1
OG0002797	Cg002G048500	Aa_G494420.h1.t1
OG0002797	Cg005G163700	Aa_G210120.h1.t1
OG0002798	Cg005G164190	Aa_G145760.h1.t1
OG0002798	Cg002G048870	Aa_G401960.h1.t1
OG0002800	Cg008G284360	Aa_G520030.h1.t1, Aa_G109720.h1.t1, Aa_G509370.h1.t1, Aa_G509360.h1.t1
OG0002801	Cg002G064840	Aa_G252740.h1.t1
OG0002801	Cg008G301250	Aa_G646640.h1.t1
OG0002802	Cg002G064470	Aa_G337610.h1.t1
OG0002803	Cg002G059960	Aa_G88970.h1.t1
OG0002803	Cg003G106480	Aa_G246270.h1.t1
OG0002804	Cg003G114720	Aa_G649300.h1.t1
OG0002806	Cg003G077840, Cg014G331810	Aa_G46840.h1.t1
OG0002807	Cg003G094790, Cg003G079210	Aa_G189190.h1.t1
OG0002808	Cg005G174250	Aa_G243610.h1.t1
OG0002808	Cg006G241190	Aa_G235360.h1.t1
OG0002809	Cg005G175300	Aa_G167520.h1.t1
OG0002809	Cg006G240090	Aa_G509220.h1.t1, Aa_G706800.h1.t1
OG0002810	Cg006G239580	Aa_G22550.h1.t1
OG0002810	Cg005G175920	Aa_G359790.h1.t1
OG0002811	Cg005G177730	Aa_G768990.h1.t1
OG0002812	Cg006G237700	Aa_G368400.h1.t1
OG0002813	Cg004G116340	Aa_G52700.h1.t1
OG0002813	Cg008G294580	Aa_G258170.h1.t1
OG0002814	Cg008G295900	Aa_G421090.h1.t1
OG0002814	Cg004G117360	Aa_G71610.h1.t1
OG0002817	Cg004G119970	Aa_G304990.h1.t1
OG0002817	Cg008G298840	Aa_G449390.h1.t1
OG0002818	Cg004G120710	Aa_G4750.h1.t1
OG0002819	Cg008G299420	Aa_G83650.h1.t1
OG0002819	Cg004G122120	Aa_G524330.h1.t1, Aa_G524330.h2.t1
OG0002820	Cg004G122420	Aa_G49890.h1.t1, Aa_G49870.h1.t1, Aa_G49900.h1.t1
OG0002821	Cg004G122880	Aa_G47060.h1.t1
OG0002822	Cg004G120220, Cg006G201970, Cg004G144820	Aa_G653020.h1.t1
OG0002823	Cg002G054010	Aa_G100060.h1.t1
OG0002823	Cg005G170320	Aa_G282190.h1.t1
OG0002824	Cg002G052630	Aa_G582260.h1.t1
OG0002824	Cg005G168590	Aa_G115320.h1.t1
OG0002825	Cg007G281250	Aa_G85640.h1.t1, Aa_G497450.h1.t1
OG0002825	Cg006G230360	Aa_G317070.h1.t1
OG0002826	Cg007G280430	Aa_G293590.h1.t1
OG0002826	Cg006G229880	Aa_G179750.h1.t1
OG0002827	Cg006G228500	Aa_G188640.h1.t1
OG0002827	Cg007G273140	Aa_G187260.h1.t1
OG0002828	Cg006G228460	Aa_G528310.h1.t1
OG0002828	Cg007G273180	Aa_G187310.h1.t1
OG0002829	Cg006G228100	Aa_G535520.h1.t1
OG0002829	Cg007G273710	Aa_G428870.h1.t1
OG0002830	Cg007G275030	Aa_G548300.h1.t1, Aa_G548320.h1.t1
OG0002830	Cg001G041990, Cg006G227190	Aa_G548310.h1.t1, Aa_G548310.h2.t1
OG0002831	Cg007G275250	Aa_G64520.h1.t1
OG0002832	Cg006G225470	Aa_G148860.h1.t1
OG0002832	Cg007G276900	Aa_G315420.h1.t1
OG0002833	Cg006G225460	Aa_G148870.h1.t1
OG0002833	Cg007G276910	Aa_G315410.h1.t1
OG0002834	Cg006G221990	Aa_G562070.h1.t1
OG0002835	Cg007G269710	Aa_G733640.h1.t1
OG0002835	Cg006G220660	Aa_G92140.h1.t1
OG0002836	Cg006G220320	Aa_G596330.h1.t1
OG0002837	Cg007G268580	Aa_G81860.h1.t1
OG0002837	Cg006G220110	Aa_G442220.h1.t1
OG0002838	Cg003G091150	Aa_G165320.h1.t1
OG0002840	Cg001G001000	Aa_G351950.h1.t1
OG0002840	Cg005G193300	Aa_G287860.h1.t1
OG0002841	Cg005G174210	Aa_G243570.h1.t1
OG0002841	Cg006G241210	Aa_G235340.h1.t1
OG0002842	Cg006G243380	Aa_G617740.h1.t1, Aa_G617730.h1.t1
OG0002843	Cg006G243490	Aa_G6820.h1.t1
OG0002844	Cg008G295150	Aa_G500030.h1.t1, Aa_G500070.h1.t1, Aa_G500080.h1.t1, Aa_G500050.h1.t1, Aa_G644350.h1.t1, Aa_G500060.h1.t1
OG0002845	Cg008G299150	Aa_G126170.h1.t1
OG0002846	Cg008G308090, Cg004G153050	Aa_G500500.h1.t1, Aa_G576490.h1.t1
OG0002847	Cg006G194250	Aa_G205650.h1.t1
OG0002848	Cg002G057470	Aa_G315150.h1.t1
OG0002849	Cg002G057620	Aa_G102520.h1.t1
OG0002849	Cg008G303990	Aa_G46020.h1.t1
OG0002850	Cg003G109460	Aa_G435200.h1.t1
OG0002851	Cg008G303370	Aa_G578250.h1.t1
OG0002851	Cg002G058080	Aa_G106900.h1.t1
OG0002852	Cg008G303280	Aa_G143190.h1.t1
OG0002853	Cg003G109540	Aa_G435130.h1.t1
OG0002854	Cg003G106380	Aa_G148040.h1.t1
OG0002855	Cg004G116680	Aa_G326920.h1.t1
OG0002855	Cg003G106280	Aa_G147910.h1.t1
OG0002856	Cg002G059810	Aa_G41610.h1.t1
OG0002856	Cg003G106240	Aa_G93990.h1.t1
OG0002858	Cg002G057690	Aa_G102600.h1.t1
OG0002859	Cg002G061080	Aa_G620110.h1.t1
OG0002860	Cg004G152010	Aa_G110320.h1.t1
OG0002862	Cg007G274910	Aa_G824370.h1.t1
OG0002863	Cg007G280930	Aa_G21660.h1.t1, Aa_G497210.h1.t1
OG0002864	Cg004G129310	Aa_G176120.h1.t1
OG0002865	Cg006G195120	Aa_G793790.h1.t1
OG0002865	Cg004G129660	Aa_G327440.h1.t1
OG0002866	Cg004G129930	Aa_G237710.h1.t1
OG0002866	Cg006G195300	Aa_G118240.h1.t1, Aa_G118230.h1.t1
OG0002867	Cg004G130070	Aa_G237600.h1.t1
OG0002867	Cg006G195400	Aa_G118320.h1.t1
OG0002868	Cg004G131820	Aa_G471380.h1.t1
OG0002869	Cg004G137390	Aa_G250590.h1.t1
OG0002871	Cg004G150540, Cg004G149610	Aa_G675120.h1.t1
OG0002871	Cg004G150590, Cg004G149700, Cg004G150550	Aa_G675130.h1.t1
