Orthogroup	Cardamine_glauca	Raphanus_sativus
OG0001269	Cg006G217210	XP_018451299.1, XP_018451330.1, XP_018436174.1
OG0001274	Cg005G190230	XP_018437633.1, XP_018481749.1
OG0001274	Cg001G009470	XP_018461182.1, XP_018470890.1, XP_018480805.1
OG0001275	Cg006G225390	XP_018434639.1
OG0001275	Cg001G005160	XP_018447171.1, XP_018469163.1, XP_018477269.1
OG0001276	Cg007G249500	XP_018437020.1, XP_018437015.1, XP_018458068.1
OG0001276	Cg006G234830	XP_018462299.1, XP_018480817.1
OG0001277	Cg007G248990, Cg007G249000	XP_018455215.1, XP_018464858.1, XP_018465629.1, XP_018457135.1, XP_018457137.1, XP_018457136.1, XP_018455390.1
OG0001278	Cg004G144900	XP_018491374.1
OG0001279	Cg008G295310	XP_018473412.1, XP_018473469.1, XP_018476881.1
OG0001279	Cg004G116820	XP_018446705.1
OG0001280	Cg002G070230	XP_018484050.1, XP_018439106.1, XP_018455414.1
OG0001280	Cg001G039680	XP_018484112.1
OG0001281	Cg001G042520	XP_018443184.1
OG0001282	Cg001G014580	XP_018468402.1
OG0001282	Cg003G104330	XP_018470150.1
OG0001283	Cg002G049330	XP_018458570.1, XP_018465396.1, XP_018489537.1
OG0001283	Cg005G164810	XP_018439601.1, XP_018438067.1, XP_018475281.1
OG0001284	Cg003G110720	XP_018457446.1, XP_018491387.1
OG0001285	Cg003G101660	XP_018470416.1
OG0001286	Cg003G102320	XP_018476372.1, XP_018456105.1, XP_018476373.1, XP_018452211.1, XP_018452579.1
OG0001287	Cg001G013910	XP_018447563.1, XP_018465349.1, XP_018471255.1
OG0001287	Cg003G102500	XP_018456507.1, XP_018470953.1
OG0001288	Cg008G291860	XP_018472106.1, XP_018444826.1
OG0001288	Cg008G305210	XP_018434536.1, XP_018485367.1
OG0001289	Cg001G023490	XP_018458401.1, XP_018448538.1
OG0001289	Cg008G324830	XP_018454634.1, XP_018478145.1
OG0001290	Cg003G082590	XP_018473155.1, XP_018476814.1
OG0001290	Cg001G017270	XP_018478296.1, XP_018444788.1, XP_018447140.1
OG0001291	Cg006G212990	XP_018488360.1, XP_018451119.1, XP_018451120.1, XP_018450179.1
OG0001292	Cg005G176860	XP_018476110.1, XP_018478805.1
OG0001293	Cg002G047210	XP_018444803.1
OG0001294	Cg005G192570	XP_018467531.1, XP_018480772.1
OG0001294	Cg001G001760	XP_018447230.1, XP_018485051.1, XP_018459821.1
OG0001295	Cg001G037660, Cg001G037480, Cg001G037310, Cg001G037510	XP_018453917.1, XP_018467347.1, XP_018444442.1
OG0001296	Cg005G192030	XP_018483537.1, XP_018460813.1
OG0001296	Cg005G171450	XP_018433625.1
OG0001297	Cg003G080360	XP_018456514.1
OG0001297	Cg003G093600	XP_018466534.1
OG0001298	Cg001G027000	XP_018448567.1, XP_018463475.1, XP_018449316.1
OG0001299	Cg005G158940	XP_018435060.1
OG0001300	Cg002G048170	XP_018485834.1, XP_018477358.1, XP_018445261.1, XP_018445167.1
OG0001300	Cg005G163630	XP_018474718.1, XP_018475040.1, XP_018435209.1
OG0001301	Cg002G048410	XP_018446182.1, XP_018445713.1, XP_018491910.1, XP_018486574.1, XP_018485191.1
OG0001301	Cg005G163780	XP_018440754.1
OG0001302	Cg003G114110	XP_018488958.1
OG0001302	Cg002G056970	XP_018481057.1, XP_018481072.1
OG0001303	Cg003G076010	XP_018456819.1
OG0001303	Cg005G160500	XP_018476578.1
OG0001304	Cg006G238170	XP_018480879.1, XP_018489520.1
OG0001304	Cg005G178750	XP_018434197.1, XP_018478657.1
OG0001305	Cg004G121200	XP_018493486.1, XP_018490581.1, XP_018439571.1, XP_018433398.1
OG0001305	Cg008G306870	XP_018435094.1, XP_018440235.1
OG0001306	Cg008G306650	XP_018483796.1
OG0001306	Cg004G121380	XP_018491853.1, XP_018438853.1, XP_018433454.1, XP_018432523.1
OG0001307	Cg004G123560	XP_018438910.1, XP_018437759.1, XP_018462745.1, XP_018491121.1, XP_018491153.1, XP_018486036.1
OG0001308	Cg002G053990	XP_018489856.1
OG0001308	Cg005G170250	XP_018437130.1, XP_018434464.1, XP_018481409.1
OG0001309	Cg005G168500	XP_018477716.1, XP_018473219.1, XP_018437005.1
OG0001309	Cg002G052540	XP_018442677.1
OG0001310	Cg006G229110	XP_018464069.1, XP_018465499.1, XP_018435911.1
OG0001310	Cg007G279530	XP_018448577.1, XP_018462967.1, XP_018456181.1
OG0001311	Cg008G307410	XP_018456641.1
OG0001311	Cg008G307370	XP_018452245.1, XP_018437970.1
OG0001312	Cg004G123280	XP_018461636.1, XP_018435313.1, XP_018485402.1
OG0001312	Cg008G309750, Cg008G311580	XP_018434961.1, XP_018453089.1, XP_018482890.1
OG0001313	Cg006G209750	XP_018487872.1
OG0001314	Cg004G129180	XP_018488497.1, XP_018488439.1
OG0001314	Cg006G194620	XP_018450767.1, XP_018434941.1, XP_018450673.1, XP_018432518.1
OG0001315	Cg004G132140	XP_018488587.1, XP_018439621.1, XP_018439533.1
OG0001315	Cg006G197200	XP_018491187.1, XP_018449622.1
OG0001316	Cg006G201660	XP_018447382.1
OG0001316	Cg004G133940	XP_018486141.1, XP_018485622.1
OG0001317	Cg004G136730	XP_018464498.1, XP_018438313.1
OG0001317	Cg006G199450	XP_018489066.1, XP_018457189.1
OG0001318	Cg002G071840	XP_018481673.1, XP_018481091.1
OG0001319	Cg002G053640	XP_018434608.1, XP_018434572.1, XP_018442949.1, XP_018477933.1
OG0001321	Cg007G256700, Cg007G256650	XP_018464232.1, XP_018482314.1, XP_018481836.1, XP_018444822.1
OG0001322	Cg003G101850	XP_018454649.1
OG0001328	Cg001G009110	XP_018458653.1, XP_018482367.1, XP_018485316.1, XP_018451543.1
OG0001328	Cg005G189850	XP_018478792.1, XP_018434299.1, XP_018467426.1
OG0001330	Cg004G153240	XP_018458027.1, XP_018439298.1
OG0001330	Cg001G004890	XP_018470841.1, XP_018469731.1
OG0001331	Cg007G254110, Cg007G254040	XP_018454173.1, XP_018455913.1
OG0001332	Cg007G252460	XP_018459707.1, XP_018456992.1, XP_018456991.1
OG0001332	Cg006G236220	XP_018437765.1
OG0001333	Cg007G250040	XP_018457667.1, XP_018441310.1, XP_018458649.1
OG0001333	Cg006G234980	XP_018485920.1, XP_018435255.1
OG0001334	Cg006G230940	XP_018491011.1
OG0001334	Cg002G075250	XP_018441504.1, XP_018483872.1, XP_018457921.1
OG0001335	Cg008G285370	XP_018471457.1, XP_018471458.1, XP_018446697.1, XP_018446727.1
OG0001335	Cg004G126180	XP_018440376.1, XP_018435238.1
OG0001336	Cg004G127500	XP_018464407.1, XP_018491874.1, XP_018436914.1
OG0001336	Cg008G287240	XP_018446455.1, XP_018473065.1, XP_018473058.1
OG0001337	Cg003G101270	XP_018468112.1, XP_018448092.1, XP_018465018.1, XP_018473294.1
OG0001337	Cg001G013110	XP_018444052.1
OG0001338	Cg003G101260	XP_018469271.1, XP_018473295.1, XP_018448093.1
OG0001339	Cg003G102970	XP_018471537.1, XP_018466599.1
OG0001339	Cg001G014060	XP_018450366.1, XP_018470855.1
OG0001340	Cg008G291640, Cg008G291650	XP_018470130.1, XP_018470131.1, XP_018445378.1, XP_018445405.1, XP_018475921.1, XP_018445406.1, XP_018445379.1, XP_018470132.1, XP_018470134.1
OG0001341	Cg008G291300	XP_018474465.1, XP_018474464.1, XP_018492900.1, XP_018440165.1, XP_018472603.1, XP_018474463.1, XP_018470766.1
OG0001342	Cg008G290470	XP_018472166.1, XP_018476854.1
OG0001342	Cg003G112960	XP_018486102.1, XP_018436518.1
OG0001343	Cg008G289110	XP_018446634.1, XP_018476832.1, XP_018471570.1
OG0001343	Cg008G302960	XP_018477894.1, XP_018477901.1
OG0001344	Cg001G023260	XP_018461089.1
OG0001344	Cg008G324530	XP_018455341.1, XP_018438309.1, XP_018481758.1
OG0001345	Cg001G021930	XP_018480484.1, XP_018458629.1
OG0001345	Cg008G322920	XP_018477512.1, XP_018463830.1
OG0001346	Cg001G020230	XP_018450302.1, XP_018471131.1, XP_018483974.1, XP_018447264.1
OG0001347	Cg001G017200	XP_018480590.1, XP_018460372.1, XP_018465071.1, XP_018466229.1
OG0001347	Cg004G116690	XP_018439123.1
OG0001348	Cg004G153810	XP_018440661.1
OG0001348	Cg001G004350	XP_018449131.1
OG0001349	Cg004G154200	XP_018455556.1
OG0001349	Cg001G003900	XP_018477994.1, XP_018470474.1
OG0001350	Cg005G192110	XP_018484702.1, XP_018438024.1
OG0001350	Cg001G002180	XP_018450315.1, XP_018469683.1
OG0001351	Cg007G254350, Cg007G254360, Cg007G254330, Cg007G254390	XP_018450165.1, XP_018450270.1
OG0001352	Cg003G086740	XP_018467920.1, XP_018462795.1, XP_018462784.1, XP_018469567.1, XP_018475128.1
OG0001353	Cg008G322620	XP_018454141.1
OG0001354	Cg002G044050	XP_018480700.1, XP_018467305.1, XP_018488926.1
OG0001354	Cg005G158140	XP_018437213.1
OG0001355	Cg002G045480	XP_018491670.1, XP_018491599.1
OG0001355	Cg005G159910	XP_018439974.1, XP_018479124.1, XP_018479156.1
OG0001356	Cg005G163280	XP_018474594.1, XP_018480566.1
OG0001356	Cg002G047670	XP_018441591.1, XP_018465611.1, XP_018492882.1
OG0001357	Cg002G048380	XP_018445717.1, XP_018477049.1, XP_018491914.1, XP_018491911.1
OG0001357	Cg005G163820	XP_018482622.1, XP_018478660.1
OG0001358	Cg005G164100	XP_018436443.1, XP_018481383.1
OG0001358	Cg002G048780	XP_018446465.1, XP_018459496.1, XP_018493204.1
OG0001359	Cg002G061120	XP_018436504.1
OG0001359	Cg003G107450	XP_018453268.1, XP_018468534.1, XP_018472596.1
OG0001360	Cg006G240990	XP_018487933.1, XP_018437860.1, XP_018439430.1
OG0001360	Cg005G174440	XP_018438982.1
OG0001361	Cg005G174000	XP_018482277.1
OG0001361	Cg006G241590	XP_018436042.1, XP_018465449.1
OG0001362	Cg004G137670	XP_018490669.1, XP_018493090.1, XP_018458267.1, XP_018458269.1
OG0001362	Cg005G182160	XP_018459871.1, XP_018476804.1
OG0001363	Cg001G013660	XP_018449515.1, XP_018450911.1, XP_018455290.1
OG0001363	Cg007G248340	XP_018483181.1, XP_018481626.1
OG0001364	Cg008G295300	XP_018476925.1, XP_018473399.1, XP_018444846.1
OG0001364	Cg004G116810	XP_018446507.1, XP_018486867.1, XP_018486890.1
OG0001365	Cg004G116920	XP_018433027.1
OG0001365	Cg008G295410	XP_018458219.1, XP_018444856.1, XP_018475041.1, XP_018475292.1
OG0001366	Cg008G296250	XP_018462472.1, XP_018446254.1
OG0001366	Cg004G117590	XP_018491247.1, XP_018492705.1, XP_018440367.1, XP_018440290.1
OG0001367	Cg008G307950	XP_018438539.1, XP_018481208.1
OG0001367	Cg004G122470	XP_018489043.1, XP_018490800.1, XP_018437286.1
OG0001368	Cg008G294430	XP_018486701.1
OG0001370	Cg006G224980	XP_018450323.1, XP_018472412.1
OG0001370	Cg007G277230	XP_018442701.1
OG0001371	Cg006G221580	XP_018435697.1
OG0001372	Cg004G118280	XP_018441770.1
OG0001372	Cg008G297240	XP_018471108.1, XP_018471084.1, XP_018458863.1, XP_018446328.1
OG0001373	Cg006G201060	XP_018451593.1
OG0001373	Cg004G134950	XP_018438591.1, XP_018488997.1
OG0001374	Cg007G275740	XP_018466971.1, XP_018444178.1
OG0001374	Cg006G226500	XP_018464048.1, XP_018436473.1
OG0001375	Cg006G229720	XP_018493130.1
OG0001375	Cg007G280250	XP_018452113.1, XP_018470833.1
OG0001376	Cg004G129940	XP_018486458.1, XP_018434251.1
OG0001376	Cg006G195310	XP_018450917.1, XP_018465269.1, XP_018450021.1
OG0001377	Cg004G133120	XP_018439152.1
OG0001377	Cg004G133130	XP_018439652.1, XP_018489426.1, XP_018493399.1
OG0001378	Cg006G201440	XP_018451488.1, XP_018448138.1
OG0001378	Cg004G134310	XP_018489290.1, XP_018489289.1, XP_018485930.1, XP_018492854.1, XP_018440208.1
OG0001379	Cg004G136810	XP_018488242.1, XP_018461645.1, XP_018493435.1
OG0001379	Cg006G199380	XP_018486040.1, XP_018477811.1
OG0001380	Cg006G199310	XP_018463508.1
OG0001380	Cg004G136860	XP_018438436.1, XP_018440342.1, XP_018436655.1, XP_018487030.1
OG0001381	Cg006G234510	XP_018467736.1, XP_018438594.1
OG0001382	Cg005G192140	XP_018435023.1, XP_018440419.1
OG0001382	Cg001G002170	XP_018459993.1, XP_018443616.1
OG0001383	Cg001G010470	XP_018469668.1, XP_018479064.1, XP_018482286.1, XP_018463694.1, XP_018462924.1, XP_018470317.1
OG0001384	Cg005G191510	XP_018462625.1, XP_018438407.1
OG0001392	Cg001G005240	XP_018451563.1, XP_018471416.1, XP_018482252.1
OG0001392	Cg004G152630	XP_018437489.1, XP_018489533.1
OG0001393	Cg004G153040	XP_018492394.1, XP_018440650.1
OG0001393	Cg001G004940	XP_018477352.1, XP_018450921.1, XP_018471933.1
OG0001394	Cg006G214200, Cg006G214170	XP_018480181.1
OG0001395	Cg001G014120	XP_018484223.1
OG0001397	Cg006G235730	XP_018493338.1, XP_018441398.1, XP_018436296.1
OG0001397	Cg007G251540	XP_018440599.1
OG0001398	Cg002G075390	XP_018433157.1, XP_018462605.1, XP_018478209.1
OG0001398	Cg006G230880	XP_018441596.1, XP_018491103.1
OG0001399	Cg002G074330	XP_018441119.1, XP_018452329.1, XP_018463001.1
OG0001399	Cg006G231540	XP_018433795.1
OG0001400	Cg002G073030	XP_018434660.1, XP_018482500.1, XP_018483034.1
OG0001400	Cg006G232650	XP_018433948.1, XP_018433957.1, XP_018442582.1, XP_018442711.1
OG0001401	Cg001G040100	XP_018484061.1
OG0001401	Cg008G295470	XP_018442437.1, XP_018472764.1, XP_018445389.1, XP_018474994.1
OG0001402	Cg001G039770	XP_018463038.1
OG0001402	Cg002G070100	XP_018480973.1, XP_018437022.1
OG0001403	Cg007G247500	XP_018453267.1
OG0001403	Cg006G233520	XP_018490311.1
OG0001404	Cg007G247850	XP_018454954.1, XP_018469436.1
OG0001404	Cg006G233750	XP_018447206.1, XP_018443223.1
OG0001405	Cg008G285720	XP_018476120.1, XP_018446206.1
OG0001406	Cg001G002190	XP_018469682.1, XP_018447441.1
OG0001406	Cg008G306320	XP_018456823.1, XP_018445040.1
OG0001407	Cg003G099590	XP_018476646.1, XP_018467011.1, XP_018457771.1
OG0001407	Cg001G012680	XP_018485210.1, XP_018485207.1, XP_018468660.1
OG0001409	Cg003G111510	XP_018457299.1, XP_018492975.1, XP_018492974.1
OG0001409	Cg008G289470	XP_018476389.1, XP_018462547.1, XP_018446409.1
OG0001410	Cg008G324280	XP_018462153.1, XP_018480272.1, XP_018480229.1
OG0001410	Cg001G023030	XP_018448839.1, XP_018462657.1, XP_018480743.1
OG0001411	Cg001G022650	XP_018451568.1, XP_018477458.1
OG0001411	Cg001G022660	XP_018451567.1
OG0001412	Cg001G021080	XP_018451899.1
OG0001412	Cg008G321900	XP_018455897.1
OG0001413	Cg001G019070	XP_018484107.1, XP_018460576.1, XP_018459190.1
OG0001415	Cg005G172700	XP_018484352.1, XP_018460519.1
OG0001415	Cg006G218170	XP_018493264.1
OG0001416	Cg005G172300	XP_018466586.1, XP_018436348.1, XP_018478717.1
OG0001416	Cg006G216990	XP_018448707.1, XP_018488707.1
OG0001417	Cg001G003350	XP_018469078.1, XP_018462729.1, XP_018484642.1, XP_018483061.1
OG0001417	Cg005G191020	XP_018440908.1, XP_018436189.1
OG0001418	Cg001G001010	XP_018451518.1, XP_018450458.1, XP_018484168.1
OG0001418	Cg005G193260, Cg005G193280	XP_018438975.1, XP_018467080.1, XP_018477871.1
OG0001419	Cg001G038600	XP_018484722.1
OG0001420	Cg003G080410, Cg003G093530	XP_018471842.1
OG0001420	Cg001G019040	XP_018463047.1
OG0001421	Cg004G140190	XP_018435022.1, XP_018492205.1, XP_018464315.1
OG0001422	Cg004G120730	XP_018492406.1, XP_018492404.1
OG0001422	Cg008G307250	XP_018440589.1, XP_018457186.1
OG0001423	Cg005G161050	XP_018483422.1
OG0001423	Cg002G046340	XP_018492824.1, XP_018442745.1
OG0001424	Cg008G284550, Cg008G284560	XP_018475508.1, XP_018458411.1, XP_018443240.1
OG0001424	Cg008G284530	XP_018458414.1, XP_018458412.1, XP_018444845.1
OG0001425	Cg002G066490	XP_018490231.1, XP_018438727.1
OG0001425	Cg008G301120	XP_018444844.1
OG0001427	Cg003G077040, Cg014G332590	XP_018455273.1, XP_018475350.1
OG0001427	Cg006G244600	XP_018463398.1, XP_018467519.1
OG0001428	Cg006G243500	XP_018451072.1
OG0001428	Cg003G078470, Cg014G331130	XP_018472993.1, XP_018453748.1, XP_018457184.1, XP_018433561.1, XP_018465471.1
OG0001429	Cg014G330980, Cg003G078570	XP_018476167.1, XP_018464285.1, XP_018471602.1
OG0001429	Cg002G043970	XP_018484827.1
OG0001430	Cg006G242170	XP_018451138.1, XP_018492859.1, XP_018492843.1, XP_018479574.1, XP_018466622.1, XP_018479584.1
OG0001430	Cg008G319330	XP_018481004.1
OG0001431	Cg005G173960	XP_018483706.1, XP_018462020.1, XP_018475852.1, XP_018439703.1
OG0001432	Cg006G240360	XP_018489682.1, XP_018447605.1
OG0001432	Cg005G175090	XP_018475763.1
OG0001433	Cg006G239660	XP_018472757.1
OG0001433	Cg005G175820	XP_018480435.1
OG0001434	Cg005G177710	XP_018478828.1
OG0001434	Cg008G286850	XP_018471103.1, XP_018463565.1
OG0001435	Cg006G238290	XP_018449554.1, XP_018489332.1, XP_018442498.1
OG0001435	Cg005G178440	XP_018437421.1, XP_018481329.1
OG0001436	Cg008G297990	XP_018446132.1
OG0001436	Cg004G119330	XP_018489974.1, XP_018489742.1
OG0001437	Cg008G298220	XP_018476134.1, XP_018467995.1, XP_018445793.1
OG0001437	Cg004G119500	XP_018492951.1
OG0001438	Cg008G307460	XP_018477510.1, XP_018452580.1, XP_018461282.1
OG0001438	Cg004G120540	XP_018489660.1, XP_018438051.1
OG0001439	Cg007G274410	XP_018452643.1
OG0001439	Cg006G227580	XP_018435843.1, XP_018451520.1
OG0001440	Cg006G224280	XP_018464738.1, XP_018465074.1, XP_018488697.1, XP_018461923.1
OG0001441	Cg007G272590	XP_018442652.1, XP_018457767.1, XP_018471373.1
OG0001441	Cg006G223410	XP_018433562.1, XP_018440674.1
OG0001442	Cg007G271260	XP_018452966.1
OG0001442	Cg006G222710	XP_018490576.1
OG0001443	Cg006G221220	XP_018449348.1, XP_018466799.1
OG0001443	Cg007G270160	XP_018444135.1, XP_018454957.1, XP_018454953.1
OG0001444	Cg001G015320	XP_018478408.1
OG0001445	Cg005G164560	XP_018435521.1
OG0001446	Cg008G288800	XP_018444025.1
OG0001446	Cg003G108840	XP_018486349.1, XP_018457006.1, XP_018433835.1
OG0001447	Cg007G272550	XP_018448993.1
OG0001448	Cg006G195150	XP_018451546.1
OG0001448	Cg004G129720	XP_018493267.1, XP_018493474.1, XP_018459542.1, XP_018441285.1, XP_018441379.1
OG0001449	Cg006G195740	XP_018492416.1, XP_018487994.1, XP_018462131.1
OG0001450	Cg006G195750	XP_018485452.1
OG0001450	Cg004G130450	XP_018492695.1, XP_018461937.1, XP_018433932.1, XP_018440779.1
OG0001451	Cg006G196670	XP_018489655.1, XP_018470268.1
OG0001452	Cg006G196840	XP_018469627.1
OG0001452	Cg004G131880	XP_018434054.1, XP_018434020.1, XP_018490926.1
OG0001453	Cg006G197030	XP_018486913.1
OG0001453	Cg004G132060	XP_018437098.1
OG0001454	Cg004G132270	XP_018432709.1, XP_018438232.1
OG0001454	Cg006G197270	XP_018480677.1, XP_018486397.1
OG0001455	Cg001G025410	XP_018437969.1, XP_018484546.1
OG0001456	Cg004G136800, Cg006G199390	XP_018487594.1, XP_018485424.1, XP_018488970.1, XP_018488236.1, XP_018461644.1, XP_018437038.1, XP_018437034.1
OG0001457	Cg004G137180	XP_018490777.1, XP_018439949.1
OG0001457	Cg006G199140	XP_018459878.1
OG0001458	Cg008G303450	XP_018452602.1, XP_018463203.1
OG0001459	Cg006G224730	XP_018488249.1
OG0001461	Cg005G173650	XP_018436331.1, XP_018481610.1, XP_018440853.1
OG0001464	Cg001G010700	XP_018448393.1, XP_018481498.1, XP_018481075.1
OG0001464	Cg004G155660	XP_018454911.1, XP_018454974.1, XP_018436758.1
OG0001465	Cg004G155420	XP_018456660.1, XP_018441778.1
OG0001465	Cg001G010520	XP_018483517.1, XP_018470492.1, XP_018470494.1
OG0001466	Cg001G009010	XP_018447212.1, XP_018456553.1, XP_018485355.1
OG0001466	Cg005G189820	XP_018477671.1
OG0001467	Cg003G082740, Cg003G082760, Cg003G082750, Cg003G082770, Cg003G082780	XP_018464695.1, XP_018458956.1
OG0001468	Cg001G006170	XP_018461186.1, XP_018470040.1
OG0001468	Cg001G006180	XP_018461192.1, XP_018469001.1, XP_018439082.1, XP_018439083.1
OG0001469	Cg006G214650	XP_018485792.1, XP_018459271.1
OG0001470	Cg005G170880	XP_018480751.1, XP_018467469.1
OG0001470	Cg001G024380	XP_018481906.1, XP_018450005.1, XP_018457809.1
OG0001471	Cg007G250030	XP_018442000.1
OG0001471	Cg006G234990	XP_018491713.1, XP_018483562.1
OG0001472	Cg006G230990	XP_018484725.1
OG0001472	Cg002G075160	XP_018477723.1, XP_018434166.1
OG0001473	Cg002G074310	XP_018440271.1, XP_018483250.1
OG0001473	Cg006G231550	XP_018433840.1, XP_018433788.1
OG0001474	Cg001G014720, Cg001G014730	XP_018479090.1, XP_018481475.1, XP_018482023.1, XP_018469187.1
OG0001475	Cg006G233850	XP_018479568.1, XP_018463633.1
OG0001475	Cg007G248000	XP_018457643.1
OG0001476	Cg004G125080	XP_018474736.1, XP_018444258.1, XP_018444179.1
OG0001477	Cg007G250120, Cg007G250150	XP_018435527.1
OG0001478	Cg004G125300	XP_018437011.1
OG0001478	Cg008G283750	XP_018470610.1, XP_018446143.1, XP_018473581.1
OG0001479	Cg002G046360	XP_018489060.1, XP_018480709.1
OG0001480	Cg001G015840	XP_018481306.1, XP_018481526.1, XP_018468730.1, XP_018449805.1
OG0001481	Cg008G293350	XP_018456348.1, XP_018443317.1, XP_018442806.1
OG0001482	Cg008G291530	XP_018474468.1, XP_018473362.1, XP_018452419.1
OG0001482	Cg008G304840	XP_018459220.1, XP_018441134.1
OG0001483	Cg008G304530	XP_018481223.1
OG0001483	Cg008G291120	XP_018444709.1, XP_018454484.1, XP_018476882.1
OG0001484	Cg008G291090	XP_018444293.1
OG0001484	Cg008G304510	XP_018481753.1
OG0001485	Cg008G289620	XP_018476199.1, XP_018442503.1
OG0001485	Cg003G111670	XP_018436595.1, XP_018490910.1
OG0001486	Cg008G289450	XP_018476754.1, XP_018462490.1, XP_018445279.1
OG0001486	Cg002G053030, Cg003G111490, Cg003G111480	XP_018433901.1, XP_018433905.1
OG0001487	Cg008G302860	XP_018483776.1
OG0001487	Cg008G289030	XP_018456073.1, XP_018472651.1, XP_018445259.1
OG0001488	Cg001G023350	XP_018482983.1, XP_018471579.1
OG0001488	Cg008G324690	XP_018433871.1, XP_018452836.1
OG0001489	Cg001G018710	XP_018445616.1
OG0001490	Cg006G217560	XP_018489118.1, XP_018481028.1, XP_018483735.1, XP_018450380.1, XP_018450381.1
OG0001490	Cg005G172410	XP_018436829.1
OG0001491	Cg006G216460	XP_018474473.1, XP_018474462.1, XP_018474457.1, XP_018474446.1
OG0001492	Cg001G001060	XP_018484232.1, XP_018450459.1, XP_018451466.1
OG0001492	Cg005G193230	XP_018438973.1
OG0001493	Cg006G203300	XP_018437305.1, XP_018447688.1, XP_018459746.1
OG0001493	Cg008G318440	XP_018484237.1, XP_018455083.1
OG0001494	Cg003G081420, Cg003G081430	XP_018472540.1, XP_018474626.1, XP_018460338.1
OG0001495	Cg008G324990, Cg008G325060	XP_018457008.1, XP_018455946.1, XP_018455951.1
OG0001496	Cg004G141810	XP_018486894.1, XP_018486911.1, XP_018441978.1
OG0001496	Cg001G029290	XP_018447143.1
OG0001497	Cg001G026430	XP_018467663.1, XP_018451137.1
OG0001497	Cg001G026440	XP_018478894.1, XP_018478895.1
OG0001498	Cg006G242300	XP_018432673.1, XP_018441733.1, XP_018447438.1, XP_018447450.1
