Orthogroup	Cardamine_glauca	Euclidium_syriacum
OG0002061	Cg008G303630	ESY6_g50052_DN3_SP0_c0.t1
OG0002063	Cg008G287880	ESY7_g18487_DN3_SP0_c0.t1, ESY7_g18486_DN3_SP0_c0.t1
OG0002063	Cg003G105960	ESY6_g48582_DN3_SP0_c0.t1
OG0002064	Cg002G055410, Cg002G055400	ESY1_g10096_DN3_SP0_c0.t1, ESY1_g10154_DN3_SP0_c0.t1
OG0002065	Cg007G272500	ESY11_g54822_DN3_SP0_c0.t1, ESY8_g58922_DN3_SP0_c0.t1
OG0002065	Cg007G272540	ESY2_g35761_DN3_SP0_c0.t1
OG0002066	Cg007G277450	ESY2_g34691_DN3_SP0_c0.t1
OG0002066	Cg006G224840	ESY4_g25998_DN3_SP0_c0.t1
OG0002067	Cg007G276470	ESY2_g34818_DN2_SP0_c0.t1
OG0002068	Cg007G279920	ESY2_g36757_DN3_SP0_c25.t1
OG0002068	Cg007G280230	ESY2_g36679_DN3_SP0_c0.t1
OG0002069	Cg007G280000	ESY2_g36714_DN3_SP6_c0.t1
OG0002069	Cg007G279990	ESY2_g36715_DN3_SP1_c0.t1
OG0002070	Cg006G229670	ESY5_g3036_DN3_SP6_c0.t1
OG0002070	Cg007G280190	ESY2_g36685_DN3_SP7_c13.t1
OG0002071	Cg004G129260	ESY3_g30210_DN3_SP0_c0.t1
OG0002071	Cg006G194770	ESY2_g36304_DN3_SP6_c0.t1
OG0002072	Cg006G194930	ESY2_g36277_DN3_SP0_c0.t1
OG0002072	Cg004G129430	ESY3_g30234_DN3_SP7_c0.t1
OG0002074	Cg001G025020	ESY2_g38369_DN3_SP0_c0.t1
OG0002074	Cg004G133510	ESY3_g29856_DN3_SP0_c0.t1
OG0002075	Cg004G156270	ESY11_g54782_DN3_SP0_c0.t1
OG0002075	Cg004G156260	ESY11_g54779_DN3_SP0_c0.t1
OG0002076	Cg006G194070	ESY2_g36435_DN3_SP8_c0.t1
OG0002076	Cg004G128470	ESY3_g30110_DN3_SP1_c0.t1
OG0002077	Cg006G198170	ESY2_g37246_DN3_SP6_c0.t1
OG0002077	Cg004G138110	ESY3_g29115_DN3_SP1_c0.t1
OG0002079	Cg008G307930	ESY3_g32275_DN3_SP0_c0.t1
OG0002081	Cg005G193450	ESY8_g59345_DN3_SP0_c0.t1
OG0002082	Cg002G052020	ESY1_g10929_DN3_SP8_c0.t1
OG0002082	Cg005G167460	ESY9_g45395_DN3_SP7_c0.t1
OG0002083	Cg005G164740	ESY12_g51090_DN3_SP0_c86.t1, ESY12_g51091_DN3_SP0_c15.t1
OG0002085	Cg001G014830, Cg008G320570, Cg008G320580, Cg008G320590, Cg001G014820	ESY4_g23389_DN2_SP0_c0.t1, ESY4_g23391_DN2_SP0_c0.t1
OG0002086	Cg001G020820	ESY11_g54669_DN2_SP0_c0.t1
OG0002093	Cg004G150480	ESY11_g53539_DN2_SP7_c0.t1
OG0002093	Cg001G006000	ESY4_g25710_DN3_SP3_c0.t1
OG0002094	Cg004G152050, Cg001G005720	ESY16_g62280_DN3_SP0_c0.t1
OG0002095	Cg004G153190	ESY11_g53994_DN3_SP0_c0.t1
OG0002095	Cg001G004920	ESY4_g25406_DN3_SP0_c0.t1
OG0002096	Cg007G253730	ESY2_g34181_DN3_SP4_c0.t1
OG0002096	Cg006G236720	ESY3_g32467_DN3_SP1_c0.t1, ESY5_g3285_DN3_SP5_c0.t1
OG0002097	Cg007G251620	ESY6_g49358_DN2_SP0_c0.t1, ESY2_g34078_DN2_SP0_c0.t1
OG0002097	Cg006G235840	ESY5_g3425_DN3_SP0_c0.t1
OG0002098	Cg007G249870	ESY2_g33937_DN3_SP0_c0.t1
OG0002098	Cg007G250330	ESY2_g33964_DN3_SP0_c0.t1
OG0002099	Cg006G234960	ESY5_g3577_DN3_SP6_c0.t1
OG0002099	Cg007G250060	ESY2_g33919_DN3_SP2_c0.t1
OG0002100	Cg006G232100	ESY5_g2719_DN3_SP6_c0.t1
OG0002100	Cg002G073720	ESY10_g14205_DN3_SP0_c0.t1
OG0002101	Cg001G041600	ESY8_g60199_DN3_SP8_c0.t1
OG0002101	Cg002G071240	ESY10_g13738_DN3_SP7_c0.t1
OG0002102	Cg007G260700	ESY10_g14839_DN2_SP0_c0.t1, ESY10_g14837_DN3_SP0_c0.t1
OG0002104	Cg007G246440	ESY2_g33400_DN3_SP8_c0.t1
OG0002104	Cg001G042280	ESY8_g60090_DN3_SP6_c0.t1
OG0002105	Cg006G233240	ESY5_g3849_DN3_SP0_c0.t1
OG0002105	Cg007G247220	ESY2_g33566_DN3_SP3_c0.t1
OG0002106	Cg007G248090	ESY2_g33701_DN3_SP1_c0.t1
OG0002106	Cg006G233900	ESY2_g35962_DN3_SP0_c0.t1, ESY5_g3748_DN3_SP8_c0.t1
OG0002107	Cg002G049630	ESY1_g11822_DN3_SP0_c0.t1
OG0002107	Cg005G165050	ESY12_g51023_DN3_SP5_c0.t1
OG0002108	Cg008G282610	ESY7_g19583_DN3_SP0_c0.t1
OG0002108	Cg004G124650	ESY3_g30831_DN3_SP1_c0.t1
OG0002109	Cg008G283920, Cg004G125370	ESY3_g30988_DN3_SP0_c0.t1
OG0002110	Cg004G125420	ESY3_g30994_DN3_SP8_c0.t1
OG0002111	Cg008G284920, Cg004G125880	ESY3_g31063_DN3_SP8_c18.t1
OG0002112	Cg008G285830	ESY7_g18990_DN3_SP0_c0.t1
OG0002112	Cg004G126390	ESY3_g31146_DN3_SP0_c18.t1
OG0002113	Cg005G177230	ESY7_g18066_DN2_SP0_c0.t1
OG0002114	Cg001G012950	ESY16_g62099_DN3_SP6_c0.t1
OG0002114	Cg003G100450	ESY6_g47449_DN3_SP8_c0.t1
OG0002115	Cg001G013820	ESY16_g62391_DN3_SP8_c0.t1
OG0002115	Cg003G102380	ESY6_g47986_DN3_SP3_c0.t1
OG0002116	Cg003G102760	ESY6_g48055_DN3_SP8_c0.t1
OG0002116	Cg001G014020	ESY16_g62465_DN3_SP1_c0.t1
OG0002117	Cg008G293240, Cg006G219390	ESY7_g18404_DN3_SP8_c0.t1
OG0002118	Cg008G305570	ESY6_g49922_DN3_SP8_c0.t1
OG0002118	Cg008G292110	ESY7_g18220_DN3_SP8_c0.t1
OG0002119	Cg008G291180, Cg008G304590	ESY7_g18080_DN3_SP8_c0.t1
OG0002120	Cg008G303290	ESY6_g50155_DN3_SP8_c0.t1
OG0002120	Cg008G289380	ESY7_g18705_DN3_SP8_c0.t1
OG0002121	Cg003G109530	ESY6_g49444_DN3_SP1_c0.t1
OG0002121	Cg008G288130	ESY7_g18520_DN3_SP8_c0.t1
OG0002122	Cg001G023660	ESY9_g42432_DN3_SP6_c0.t1
OG0002123	Cg008G322680	ESY7_g16808_DN3_SP8_c0.t1
OG0002123	Cg001G021640	ESY9_g42860_DN3_SP8_c0.t1
OG0002124	Cg008G322530	ESY7_g16796_DN2_SP0_c0.t1
OG0002125	Cg001G020580	ESY9_g43259_DN3_SP4_c0.t1
OG0002125	Cg008G321180	ESY7_g16648_DN3_SP3_c0.t1
OG0002126	Cg003G079970, Cg003G094040	ESY7_g16473_DN3_SP8_c0.t1
OG0002126	Cg001G019750	ESY9_g43461_DN3_SP0_c0.t1
OG0002127	Cg003G082800, Cg001G017100	ESY23_g236_DN3_SP0_c0.t1
OG0002128	Cg003G083510	ESY18_g64053_DN3_SP5_c0.t1
OG0002128	Cg006G213050	ESY23_g515_DN3_SP8_c0.t1
OG0002129	Cg003G084520, Cg006G210990	ESY14_g20155_DN3_SP8_c0.t1
OG0002131	Cg003G078110, Cg014G331580	ESY20_g13192_DN3_SP0_c21.t1
OG0002131	Cg006G243710	ESY5_g5262_DN3_SP0_c0.t1
OG0002132	Cg004G153650	ESY11_g54069_DN3_SP2_c0.t1
OG0002133	Cg001G004590	ESY4_g25342_DN2_SP0_c0.t1
OG0002134	Cg001G004040	ESY4_g26127_DN3_SP5_c0.t1
OG0002134	Cg004G153960	ESY11_g54541_DN3_SP0_c0.t1, ESY11_g54152_DN1_SP0_c0.t1
OG0002135	Cg004G154790	ESY2_g35718_DN2_SP0_c0.t1, ESY11_g54325_DN3_SP0_c0.t1
OG0002135	Cg001G003360	ESY4_g26315_DN1_SP0_c0.t1
OG0002136	Cg005G193700	ESY8_g59892_DN3_SP0_c0.t1
OG0002136	Cg001G000690	ESY4_g26872_DN1_SP0_c0.t1
OG0002137	Cg001G039620	ESY8_g60810_DN3_SP0_c0.t1
OG0002137	Cg001G039650	ESY8_g60809_DN3_SP0_c0.t1
OG0002138	Cg005G172260	ESY1_g5818_DN3_SP2_c0.t1
OG0002138	Cg005G172270	ESY6_g49675_DN3_SP2_c0.t1
OG0002139	Cg006G204280	ESY4_g25071_DN3_SP0_c0.t1
OG0002139	Cg008G318310	ESY1_g6183_DN3_SP0_c0.t1
OG0002140	Cg003G083980	ESY4_g25512_DN2_SP0_c0.t1
OG0002141	Cg001G028740	ESY15_g64692_DN3_SP8_c0.t1
OG0002141	Cg004G141520	ESY3_g28175_DN3_SP8_c0.t1
OG0002142	Cg002G043670	ESY1_g12536_DN3_SP0_c0.t1
OG0002142	Cg005G157580	ESY12_g52322_DN2_SP0_c0.t1, ESY4_g25427_DN3_SP0_c0.t1
OG0002143	Cg002G043710	ESY1_g12532_DN3_SP0_c0.t1
OG0002143	Cg005G157660	ESY12_g52309_DN2_SP0_c0.t1
OG0002144	Cg005G163450, Cg005G163440	ESY12_g51349_DN3_SP0_c0.t1, ESY12_g51350_DN3_SP0_c0.t1
OG0002145	Cg005G163890	ESY12_g51275_DN3_SP0_c0.t1
OG0002145	Cg002G048290	ESY1_g11538_DN3_SP0_c0.t1
OG0002148	Cg002G060870, Cg003G107270	ESY1_g8081_DN3_SP7_c0.t1
OG0002149	Cg002G058750, Cg003G110930	ESY6_g49747_DN3_SP8_c0.t1
OG0002150	Cg002G056800, Cg003G114480	ESY6_g50384_DN3_SP0_c0.t1
OG0002151	Cg003G115020	ESY6_g50312_DN3_SP8_c0.t1
OG0002151	Cg004G154620	ESY11_g54297_DN3_SP8_c0.t1
OG0002152	Cg003G076570, Cg014G333000, Cg006G245080	ESY5_g5531_DN3_SP5_c0.t1, ESY5_g5530_DN3_SP5_c0.t1
OG0002153	Cg006G245000	ESY5_g5521_DN3_SP0_c0.t1
OG0002153	Cg003G076450, Cg014G333130	ESY20_g12954_DN3_SP0_c0.t1
OG0002154	Cg008G320290	ESY8_g58172_DN3_SP8_c0.t1
OG0002154	Cg006G242550	ESY5_g5156_DN3_SP4_c0.t1
OG0002155	Cg008G319640	ESY20_g12665_DN3_SP7_c0.t1
OG0002155	Cg006G242250	ESY5_g5051_DN3_SP8_c0.t1
OG0002156	Cg005G173470	ESY20_g12802_DN3_SP6_c0.t1
OG0002157	Cg005G174320, Cg006G241120	ESY5_g4851_DN3_SP8_c0.t1
OG0002158	Cg001G013070	ESY16_g62155_DN3_SP0_c0.t1
OG0002158	Cg001G013060	ESY16_g62154_DN3_SP0_c0.t1
OG0002159	Cg004G117760	ESY3_g32466_DN3_SP8_c0.t1
OG0002159	Cg008G296530	ESY7_g17332_DN2_SP0_c0.t1
OG0002160	Cg008G297770	ESY7_g17160_DN3_SP0_c0.t1
OG0002161	Cg008G307630, Cg004G120250	ESY3_g31977_DN3_SP7_c0.t1
OG0002162	Cg004G141150	ESY3_g28347_DN3_SP2_c0.t1
OG0002162	Cg004G122020	ESY7_g16204_DN3_SP2_c0.t1
OG0002163	Cg004G122760, Cg004G122770	ESY10_g15951_DN3_SP2_c0.t1
OG0002164	Cg008G310460, Cg008G308800, Cg004G122820	ESY3_g31438_DN3_SP6_c0.t1
OG0002165	Cg008G293630, Cg004G124230	ESY3_g30763_DN3_SP8_c0.t1, ESY7_g17741_DN3_SP0_c0.t1
OG0002166	Cg002G050210	ESY1_g10571_DN1_SP0_c0.t1
OG0002166	Cg005G165730	ESY12_g50865_DN3_SP0_c0.t1
OG0002167	Cg005G166710	ESY9_g45549_DN3_SP0_c0.t1
OG0002168	Cg005G170700, Cg002G054430	ESY1_g10379_DN3_SP0_c0.t1
OG0002169	Cg005G167680, Cg002G052380	ESY1_g10985_DN3_SP8_c0.t1
OG0002170	Cg006G229930	ESY5_g2995_DN3_SP8_c0.t1
OG0002170	Cg007G280510	ESY2_g36634_DN3_SP8_c0.t1
OG0002171	Cg006G229760	ESY5_g3026_DN3_SP6_c0.t1
OG0002171	Cg007G280300	ESY2_g36664_DN3_SP6_c0.t1
OG0002172	Cg006G229740	ESY5_g3027_DN3_SP1_c0.t1
OG0002172	Cg007G280280	ESY2_g36666_DN3_SP7_c0.t1
OG0002173	Cg006G229500	ESY2_g36765_DN3_SP8_c0.t1
OG0002174	Cg007G275430	ESY2_g35961_DN3_SP8_c0.t1
OG0002175	Cg007G277200	ESY2_g34722_DN3_SP8_c0.t1
OG0002175	Cg006G225030	ESY5_g3888_DN3_SP8_c4.t1
OG0002176	Cg008G315760, Cg008G315770, Cg006G223390	ESY5_g2272_DN3_SP0_c27.t1
OG0002176	Cg006G223380	ESY5_g2793_DN3_SP1_c19.t1
OG0002177	Cg006G222900	ESY5_g2166_DN3_SP8_c0.t1
OG0002177	Cg007G271570	ESY2_g35635_DN3_SP1_c0.t1
OG0002178	Cg007G270930	ESY2_g35568_DN3_SP5_c0.t1
OG0002178	Cg006G222460	ESY5_g2059_DN3_SP4_c0.t1
OG0002179	Cg007G267570, Cg006G219480	ESY5_g783_DN3_SP6_c0.t1
OG0002181	Cg001G005860	ESY4_g25671_DN3_SP0_c0.t1, ESY4_g25636_DN3_SP0_c0.t1
OG0002182	Cg003G108970	ESY6_g49535_DN3_SP8_c0.t1
OG0002182	Cg006G232070	ESY5_g2721_DN3_SP0_c0.t1
OG0002183	Cg006G232490	ESY5_g2640_DN2_SP8_c0.t1
OG0002183	Cg002G072720	ESY10_g13991_DN3_SP0_c0.t1
OG0002184	Cg006G216090	ESY16_g61538_DN3_SP0_c0.t1
OG0002184	Cg006G233940	ESY5_g3741_DN3_SP4_c0.t1
OG0002185	Cg006G233960	ESY5_g3737_DN3_SP6_c0.t1
OG0002185	Cg007G248180	ESY2_g33706_DN3_SP0_c0.t1
OG0002186	Cg007G250020	ESY2_g33926_DN3_SP0_c0.t1
OG0002187	Cg006G236240	ESY5_g3359_DN3_SP8_c0.t1
OG0002187	Cg004G124240	ESY3_g30764_DN3_SP8_c12.t1
OG0002188	Cg006G240770	ESY5_g4805_DN3_SP0_c0.t1
OG0002189	Cg004G127090	ESY3_g31242_DN3_SP7_c0.t1
OG0002189	Cg008G286800	ESY7_g18832_DN3_SP8_c0.t1
OG0002190	Cg004G126310	ESY3_g31136_DN3_SP8_c0.t1
OG0002190	Cg008G285670	ESY7_g19017_DN3_SP8_c0.t1
OG0002191	Cg004G137790, Cg004G137800	ESY3_g29156_DN2_SP0_c0.t1
OG0002192	Cg002G064030	ESY12_g51522_DN3_SP0_c0.t1
OG0002192	Cg008G301910	ESY5_g4039_DN3_SP0_c0.t1, ESY4_g25310_DN3_SP0_c0.t1
OG0002193	Cg008G300500, Cg007G246770, Cg007G245690	ESY6_g49270_DN3_SP1_c0.t1, ESY6_g49266_DN3_SP8_c0.t1
OG0002194	Cg006G194300	ESY2_g36400_DN3_SP0_c0.t1
OG0002194	Cg004G128730	ESY3_g30139_DN3_SP0_c0.t1
OG0002195	Cg006G194780	ESY2_g36303_DN2_SP0_c25.t1
OG0002196	Cg001G025380	ESY2_g38531_DN3_SP8_c0.t1
OG0002196	Cg004G133160	ESY3_g29904_DN3_SP8_c0.t1
OG0002197	Cg004G133970	ESY3_g29801_DN3_SP8_c0.t1
OG0002197	Cg006G201650	ESY2_g38079_DN3_SP8_c0.t1
OG0002198	Cg004G134550	ESY3_g29729_DN3_SP8_c0.t1
OG0002198	Cg006G201290	ESY2_g37976_DN3_SP8_c0.t1
OG0002199	Cg004G134720	ESY3_g29712_DN3_SP0_c0.t1
OG0002199	Cg006G201210	ESY2_g37960_DN3_SP0_c0.t1
OG0002201	Cg004G152860	ESY11_g53942_DN3_SP0_c0.t1
OG0002201	Cg004G152870	ESY11_g53944_DN3_SP5_c0.t1
OG0002202	Cg004G153070	ESY11_g53964_DN3_SP5_c0.t1, ESY4_g25409_DN3_SP4_c0.t1
OG0002203	Cg008G286460	ESY7_g18878_DN3_SP8_c0.t1
OG0002203	Cg004G154950	ESY11_g54359_DN3_SP1_c0.t1
OG0002204	Cg004G155450	ESY11_g54517_DN3_SP0_c8.t1
OG0002204	Cg004G155480	ESY11_g54522_DN3_SP0_c9.t1
OG0002205	Cg006G199610, Cg006G199600	ESY2_g37515_DN3_SP6_c0.t1
OG0002206	Cg006G199920	ESY2_g37620_DN3_SP5_c0.t1
OG0002206	Cg004G135960	ESY3_g29461_DN3_SP0_c0.t1
OG0002207	Cg001G025360	ESY2_g38519_DN3_SP3_c0.t1
OG0002207	Cg001G025350	ESY2_g38518_DN3_SP0_c0.t1
OG0002208	Cg002G049270, Cg002G049260	ESY1_g11761_DN3_SP1_c0.t1, ESY1_g11759_DN3_SP0_c0.t1, ESY1_g11760_DN3_SP0_c0.t1
OG0002209	Cg005G160360	ESY12_g51888_DN3_SP6_c0.t1
OG0002209	Cg002G045740	ESY1_g12188_DN3_SP8_c0.t1
OG0002210	Cg001G006380	ESY4_g25770_DN3_SP0_c0.t1, ESY4_g25773_DN3_SP0_c0.t1, ESY4_g25479_DN3_SP0_c0.t1, ESY3_g28703_DN3_SP0_c0.t1, ESY5_g2610_DN3_SP0_c0.t1
OG0002211	Cg002G062960	ESY11_g54939_DN2_SP0_c0.t1, ESY11_g54861_DN2_SP0_c0.t1
OG0002213	Cg007G262860, Cg007G262640, Cg007G263470, Cg007G263410, Cg007G263430, Cg007G262660, Cg007G263490, Cg007G262670, Cg007G263450	ESY2_g35336_DN3_SP0_c0.t1
OG0002215	Cg008G292860	ESY6_g48251_DN3_SP0_c0.t1
OG0002219	Cg004G156140, Cg001G011330	ESY11_g54704_DN2_SP0_c0.t1
OG0002220	Cg001G011030	ESY34_g45718_DN3_SP8_c0.t1
OG0002221	Cg001G010950	ESY4_g24378_DN3_SP0_c0.t1
OG0002221	Cg004G155910	ESY11_g54641_DN2_SP0_c0.t1
OG0002222	Cg001G007990, Cg005G187860, Cg008G305200	ESY4_g25221_DN3_SP6_c0.t1
OG0002223	Cg001G009510	ESY4_g24783_DN3_SP0_c0.t1
OG0002224	Cg005G189770	ESY8_g59413_DN3_SP8_c0.t1
OG0002224	Cg001G008980	ESY4_g24927_DN3_SP8_c0.t1
OG0002225	Cg001G008460, Cg005G188430	ESY4_g25054_DN3_SP0_c0.t1
OG0002226	Cg001G006260	ESY4_g25690_DN3_SP0_c0.t1
OG0002226	Cg004G151100, Cg004G150230	ESY33_g12637_DN3_SP0_c0.t1
OG0002227	Cg001G004880, Cg004G153250	ESY4_g25393_DN2_SP0_c0.t1
OG0002228	Cg005G171200	ESY9_g43892_DN3_SP8_c0.t1
OG0002228	Cg006G213670	ESY16_g61705_DN3_SP8_c0.t1
OG0002229	Cg002G075610	ESY10_g14648_DN2_SP3_c0.t1
OG0002229	Cg006G230820	ESY5_g2873_DN3_SP0_c0.t1
OG0002231	Cg002G073230	ESY10_g14091_DN3_SP6_c0.t1
OG0002231	Cg006G232400, Cg006G232390	ESY5_g2663_DN3_SP8_c0.t1
OG0002233	Cg002G069470, Cg002G069530	ESY8_g60525_DN3_SP3_c0.t1
OG0002234	Cg001G040020	ESY8_g60615_DN3_SP0_c0.t1
OG0002234	Cg002G069970	ESY2_g34534_DN3_SP0_c0.t1
OG0002235	Cg007G266400	ESY2_g35217_DN3_SP0_c0.t1
OG0002236	Cg007G265010, Cg001G035960	ESY2_g35275_DN3_SP4_c17.t1
OG0002237	Cg001G035020	ESY17_g40158_DN3_SP0_c0.t1
OG0002238	Cg007G246020	ESY2_g33307_DN3_SP0_c0.t1
OG0002238	Cg001G042620	ESY8_g60040_DN2_SP7_c0.t1
OG0002239	Cg007G247940	ESY2_g33681_DN3_SP0_c0.t1
OG0002239	Cg006G233830	ESY5_g3756_DN3_SP0_c0.t1
OG0002240	Cg003G104800	ESY6_g48407_DN3_SP8_c0.t1
OG0002240	Cg001G014800	ESY13_g56264_DN3_SP6_c0.t1
OG0002241	Cg008G282660	ESY7_g19577_DN2_SP0_c0.t1
OG0002241	Cg004G124690	ESY3_g30836_DN3_SP0_c0.t1
OG0002242	Cg004G125810	ESY3_g31054_DN3_SP0_c0.t1
OG0002242	Cg008G284830	ESY7_g19172_DN3_SP0_c0.t1
OG0002243	Cg001G026120	ESY4_g25340_DN1_SP0_c0.t1
OG0002243	Cg007G281470	ESY2_g36519_DN3_SP8_c0.t1
OG0002245	Cg001G015670, Cg003G097750	ESY6_g46090_DN3_SP7_c0.t1
OG0002246	Cg003G098410	ESY6_g46606_DN3_SP1_c0.t1
OG0002247	Cg003G098610	ESY6_g46664_DN3_SP7_c0.t1
OG0002249	Cg003G102340	ESY6_g47981_DN3_SP8_c0.t1
OG0002249	Cg001G013780	ESY16_g62364_DN3_SP5_c0.t1
OG0002250	Cg003G103220, Cg001G014100	ESY6_g48109_DN3_SP8_c0.t1
OG0002251	Cg003G103590	ESY6_g48183_DN3_SP7_c0.t1
OG0002251	Cg001G014270	ESY16_g62562_DN3_SP4_c0.t1
OG0002252	Cg003G105170, Cg001G014950	ESY6_g48469_DN3_SP2_c0.t1
OG0002253	Cg008G293200, Cg006G219380	ESY7_g18400_DN2_SP0_c0.t1
OG0002254	Cg008G299910	ESY6_g49877_DN3_SP1_c51.t1
OG0002254	Cg008G292760	ESY7_g18335_DN3_SP0_c8.t1
OG0002255	Cg008G305880	ESY6_g49900_DN3_SP1_c13.t1
OG0002255	Cg008G292450	ESY7_g18286_DN3_SP0_c26.t1
OG0002256	Cg008G322740	ESY7_g16813_DN3_SP8_c0.t1
OG0002256	Cg001G021680	ESY9_g42825_DN3_SP7_c0.t1
OG0002257	Cg001G018650	ESY9_g43754_DN3_SP0_c0.t1
OG0002257	Cg001G018660	ESY9_g43752_DN3_SP2_c0.t1
OG0002259	Cg001G003810, Cg001G003820	ESY4_g26200_DN3_SP0_c0.t1, ESY4_g26202_DN3_SP0_c0.t1, ESY4_g26199_DN3_SP0_c0.t1, ESY4_g26193_DN3_SP0_c0.t1
OG0002260	Cg001G035500	ESY10_g15159_DN3_SP0_c0.t1
OG0002261	Cg001G003190	ESY4_g26380_DN1_SP0_c0.t1
OG0002262	Cg001G002910	ESY4_g26479_DN2_SP0_c0.t1
OG0002262	Cg005G191470	ESY8_g59595_DN2_SP0_c0.t1
OG0002264	Cg005G193880, Cg001G000540	ESY8_g59921_DN3_SP0_c0.t1
OG0002265	Cg001G039320	ESY8_g60854_DN3_SP6_c0.t1
OG0002265	Cg002G067750	ESY2_g34585_DN3_SP2_c0.t1
OG0002266	Cg008G314510	ESY1_g6299_DN3_SP7_c0.t1
OG0002266	Cg006G203110	ESY4_g22511_DN3_SP7_c0.t1
OG0002267	Cg001G029190, Cg004G141700	ESY3_g28099_DN3_SP8_c0.t1
OG0002268	Cg004G140750	ESY3_g28509_DN3_SP8_c0.t1
OG0002268	Cg001G027810	ESY22_g40464_DN3_SP0_c0.t1
OG0002269	Cg001G027450, Cg004G140340	ESY3_g28659_DN3_SP3_c0.t1
OG0002270	Cg004G140150, Cg004G152360, Cg004G140140, Cg001G027280	ESY22_g40744_DN2_SP0_c0.t1
OG0002271	Cg004G139400, Cg001G026680	ESY22_g40959_DN3_SP0_c0.t1
OG0002272	Cg001G025890	ESY2_g38753_DN3_SP8_c0.t1
OG0002273	Cg002G045720	ESY1_g12205_DN3_SP0_c0.t1
OG0002273	Cg005G160330	ESY12_g51886_DN3_SP0_c0.t1, ESY11_g52619_DN2_SP0_c0.t1
OG0002274	Cg005G161540	ESY12_g52099_DN3_SP0_c0.t1
OG0002274	Cg002G046540	ESY1_g11971_DN3_SP8_c0.t1
OG0002275	Cg005G161650	ESY12_g52119_DN3_SP3_c0.t1
OG0002275	Cg002G046630	ESY1_g11925_DN3_SP0_c0.t1
OG0002276	Cg005G161660	ESY12_g52120_DN3_SP0_c0.t1
OG0002276	Cg002G046640	ESY1_g11924_DN3_SP0_c0.t1
OG0002277	Cg002G048440	ESY1_g11558_DN3_SP0_c0.t1, ESY1_g11251_DN3_SP0_c0.t1
OG0002277	Cg005G163750	ESY12_g51298_DN3_SP0_c0.t1
OG0002278	Cg002G048880	ESY1_g11679_DN3_SP8_c0.t1
OG0002278	Cg005G164220	ESY12_g51219_DN3_SP2_c0.t1
OG0002279	Cg003G091460	ESY7_g19602_DN3_SP6_c0.t1
OG0002279	Cg004G118350	ESY3_g32357_DN3_SP8_c0.t1
OG0002280	Cg002G062600	ESY1_g7387_DN3_SP0_c0.t1
OG0002280	Cg008G302650	ESY6_g48976_DN3_SP0_c0.t1
OG0002281	Cg002G062530, Cg008G302680	ESY6_g48973_DN3_SP1_c7.t1
OG0002283	Cg003G113380	ESY6_g50507_DN3_SP2_c6.t1
OG0002284	Cg006G244780	ESY5_g5497_DN3_SP8_c0.t1
OG0002284	Cg014G332830, Cg003G076740	ESY20_g13004_DN3_SP2_c0.t1
OG0002286	Cg006G242590	ESY5_g5151_DN3_SP0_c0.t1
OG0002286	Cg008G320310	ESY8_g58181_DN3_SP0_c0.t1
OG0002287	Cg006G240730	ESY5_g4797_DN3_SP5_c0.t1
OG0002287	Cg005G174780	ESY8_g58398_DN3_SP0_c0.t1
OG0002288	Cg005G175520	ESY8_g58528_DN3_SP6_c0.t1
OG0002288	Cg006G240010	ESY5_g4703_DN3_SP7_c0.t1
OG0002289	Cg006G238660, Cg006G238610	ESY5_g4514_DN3_SP3_c0.t1, ESY5_g4516_DN3_SP4_c0.t1
OG0002290	Cg005G181600	ESY8_g59068_DN3_SP7_c0.t1
OG0002290	Cg006G237620	ESY5_g3138_DN3_SP8_c0.t1
OG0002291	Cg001G007260	ESY4_g25994_DN3_SP8_c0.t1
OG0002291	Cg005G186120	ESY8_g59246_DN3_SP4_c0.t1
OG0002292	Cg008G294830	ESY7_g17583_DN3_SP0_c0.t1
OG0002292	Cg004G116490	ESY3_g32637_DN3_SP7_c0.t1
OG0002293	Cg004G117150	ESY3_g32552_DN3_SP7_c0.t1
OG0002293	Cg008G295750	ESY7_g17445_DN3_SP0_c0.t1
OG0002294	Cg008G296540	ESY7_g17330_DN2_SP0_c0.t1
OG0002294	Cg004G117770	ESY3_g32464_DN3_SP0_c0.t1
OG0002295	Cg008G296710	ESY7_g17302_DN3_SP8_c0.t1
OG0002295	Cg004G117910	ESY3_g32444_DN3_SP1_c0.t1
OG0002296	Cg008G296990, Cg004G118120	ESY7_g17259_DN3_SP0_c9.t1
OG0002297	Cg008G297060	ESY7_g17249_DN3_SP6_c0.t1
OG0002298	Cg008G297840, Cg004G119140	ESY7_g17152_DN3_SP6_c0.t1
OG0002299	Cg008G306500	ESY10_g15409_DN3_SP1_c0.t1
OG0002299	Cg004G121530	ESY3_g31662_DN3_SP1_c0.t1
OG0002300	Cg004G122800, Cg008G308740, Cg008G308720, Cg008G308730	ESY3_g31434_DN3_SP7_c0.t1
OG0002301	Cg004G123040, Cg008G309130, Cg008G310830	ESY3_g31455_DN3_SP8_c0.t1
OG0002302	Cg005G169440	ESY9_g44718_DN3_SP0_c0.t1
OG0002302	Cg002G053210	ESY1_g11124_DN3_SP0_c0.t1
OG0002303	Cg007G280660	ESY2_g36586_DN3_SP8_c0.t1
OG0002303	Cg006G230170	ESY5_g2958_DN3_SP8_c0.t1
OG0002304	Cg006G229660	ESY5_g3037_DN3_SP8_c0.t1
OG0002304	Cg007G280170	ESY2_g36686_DN3_SP8_c0.t1
