Orthogroup	Cardamine_glauca	Arabidopsis_lyrata_NCBI
OG0001573	Cg005G192630	XP_020885509.1
OG0001574	Cg001G000970	XP_020874414.1
OG0001574	Cg005G193350	XP_020884488.1
OG0001575	Cg005G193570	XP_002880375.1
OG0001575	Cg001G000780	XP_020875228.1
OG0001576	Cg001G038920	XP_002870808.2
OG0001577	Cg001G039520	XP_002870777.1
OG0001577	Cg001G039590, Cg001G039530, Cg001G039580	XP_002868717.2, XP_002868715.2, XP_002868714.1
OG0001578	Cg008G325140	XP_020888818.1
OG0001579	Cg001G023720	XP_020874753.1
OG0001579	Cg008G325130	XP_002863338.1
OG0001581	Cg002G043850	XP_002878482.1
OG0001581	Cg005G157980	XP_002880317.1
OG0001582	Cg002G046680	XP_020880398.1
OG0001582	Cg005G161720	XP_020883434.1
OG0001583	Cg005G163710	XP_020885016.1
OG0001583	Cg002G048470	XP_020881292.1
OG0001584	Cg005G164090	XP_002879955.1
OG0001585	Cg002G049060	XP_002876403.1
OG0001585	Cg005G164460	XP_020884024.1
OG0001586	Cg008G300040	XP_020878926.1
OG0001587	Cg008G302600	XP_002874097.1
OG0001588	Cg002G060230	XP_002877515.1
OG0001589	Cg003G111290	XP_020867589.1
OG0001589	Cg002G058270	XP_002875918.1
OG0001590	Cg002G051050	XP_002876300.1
OG0001590	Cg003G113810	XP_020871654.1
OG0001591	Cg006G243470	XP_020867327.1
OG0001591	Cg003G078540, Cg014G331010	XP_020878256.1
OG0001592	Cg006G243160	XP_002889445.1
OG0001592	Cg003G094970, Cg003G078980	XP_020878325.1
OG0001593	Cg005G173210	XP_002879450.1
OG0001593	Cg006G241970	XP_002892219.1
OG0001594	Cg006G241130	XP_020870787.1
OG0001594	Cg005G174310	XP_002881221.1, XP_020885310.1
OG0001595	Cg004G118410	XP_020885940.1
OG0001595	Cg004G118400	XP_020885939.1
OG0001596	Cg008G298470	XP_020878196.1
OG0001596	Cg004G119570	XP_002882316.1
OG0001597	Cg004G121750	XP_002884540.1
OG0001598	Cg004G122230	XP_002882460.1
OG0001598	Cg008G299270	XP_020878602.1
OG0001599	Cg008G312620	XP_020880373.1
OG0001599	Cg004G123710	XP_020888761.1
OG0001600	Cg005G170000	XP_002881452.1
OG0001600	Cg002G053710	XP_002877895.1
OG0001601	Cg006G228200	XP_002892967.1
OG0001601	Cg007G273590	XP_002888909.1
OG0001602	Cg006G224460	XP_002893174.1
OG0001603	Cg007G271120	XP_020891529.1
OG0001603	Cg006G222590	XP_002893271.1
OG0001604	Cg006G222540	XP_020867671.1
OG0001604	Cg007G271020	XP_002887312.1
OG0001605	Cg006G222490	XP_002893280.1
OG0001605	Cg007G270980	XP_002887308.1
OG0001606	Cg005G191150	XP_002880517.2
OG0001607	Cg006G233330	XP_020870917.1
OG0001607	Cg007G247280	XP_020891191.1
OG0001608	Cg006G234620	XP_020866044.1
OG0001609	Cg008G299470	XP_020878974.1
OG0001609	Cg006G243140	XP_002892154.1
OG0001610	Cg008G285620	XP_020876051.1
OG0001611	Cg007G275780	XP_020889650.1
OG0001612	Cg004G129160	XP_002882816.1
OG0001612	Cg006G194600	XP_002894521.1
OG0001613	Cg006G196610	XP_020867161.1
OG0001613	Cg004G131620	XP_020886017.1
OG0001614	Cg006G198360	XP_002894313.1
OG0001614	Cg004G137990	XP_002885417.1, XP_002862672.1
OG0001615	Cg005G175050	XP_020882841.1
OG0001615	Cg006G198390	XP_020867312.1
OG0001616	Cg004G153630	XP_020887283.1
OG0001616	Cg001G004680	XP_020875187.1
OG0001617	Cg001G010850	XP_020874593.1
OG0001618	Cg006G194190	XP_002894559.1
OG0001618	Cg004G128570	XP_002882791.1
OG0001619	Cg002G053720	XP_020881375.1
OG0001619	Cg005G170010	XP_020883203.1
OG0001620	Cg001G022940, Cg001G022920	XP_002868022.1, XP_020875598.1, XP_002868021.1
OG0001621	Cg006G198740, Cg006G198730	XP_020866564.1, XP_020869684.1
OG0001623	Cg002G049600	XP_020880008.1
OG0001625	Cg005G163250	XP_020884574.1
OG0001626	Cg005G163420, Cg005G163210	XP_020882843.1
OG0001627	Cg006G219260	XP_002890724.1
OG0001627	Cg006G219250	XP_020867903.1
OG0001628	Cg006G237330	XP_002892469.1
OG0001628	Cg007G261640	XP_020879320.1, XP_002886803.1, XP_002886802.1
OG0001629	Cg006G232420	XP_020866963.1
OG0001629	Cg002G073160	XP_020882176.1
OG0001630	Cg005G174930	XP_002879340.1
OG0001630	Cg005G174920	XP_020885494.1
OG0001631	Cg007G267900	XP_002887152.1
OG0001633	Cg001G018470	XP_002869821.1, XP_002869820.2
OG0001641	Cg019G335200, Cg019G335010, Cg019G335050	XP_002886870.2
OG0001642	Cg004G149310	XP_020886832.1
OG0001642	Cg001G006430	XP_002867146.1
OG0001643	Cg004G152500	XP_002886064.1
OG0001643	Cg001G005310	XP_020872748.1
OG0001644	Cg007G249790	XP_020890080.1
OG0001644	Cg006G235240	XP_002889832.1
OG0001645	Cg002G073340	XP_002875239.1
OG0001646	Cg002G072230	XP_020879622.1
OG0001646	Cg006G232910	XP_002892724.1
OG0001647	Cg001G041690	XP_020872137.1
OG0001647	Cg002G071330	XP_020880804.1
OG0001648	Cg001G041490	XP_020874901.1
OG0001648	Cg002G071130	XP_020882217.1
OG0001649	Cg001G040110	XP_002870750.1
OG0001649	Cg002G069720	XP_002877136.1
OG0001650	Cg002G065370	XP_020882200.1
OG0001650	Cg001G038810	XP_020872946.1
OG0001651	Cg001G014430	XP_020873445.1
OG0001651	Cg003G104100	XP_020867401.1
OG0001652	Cg004G124860	XP_020889251.1
OG0001652	Cg008G282820	XP_020876703.1
OG0001653	Cg004G125400	XP_020888377.1
OG0001653	Cg003G087040	XP_002872400.1
OG0001654	Cg008G284220	XP_020879352.1
OG0001654	Cg004G125490	XP_020888363.1
OG0001655	Cg008G286330	XP_020875963.1
OG0001655	Cg004G126840	XP_002882713.1
OG0001656	Cg004G128150	XP_020888312.1
OG0001656	Cg008G293980	XP_002871590.1
OG0001657	Cg001G013690	XP_002867529.1
OG0001657	Cg003G102180	XP_020871691.1
OG0001658	Cg003G102450	XP_020888483.1
OG0001659	Cg008G288230	XP_020878005.1
OG0001660	Cg001G020420	XP_002869935.1
OG0001661	Cg003G081640	XP_002872643.1
OG0001661	Cg001G018180	XP_002867752.1
OG0001662	Cg001G018060	XP_020873620.1
OG0001662	Cg003G081760	XP_020877707.1
OG0001663	Cg003G084290	XP_020879136.1
OG0001663	Cg006G223100	XP_002890537.1
OG0001664	Cg005G171930	XP_020885605.1
OG0001664	Cg006G216040	XP_020866422.1
OG0001665	Cg005G171840	XP_020885508.1
OG0001666	Cg001G004330	XP_020875626.1
OG0001666	Cg004G153820	XP_002884081.1
OG0001668	Cg001G002640	XP_020875663.1
OG0001668	Cg005G191700	XP_002880477.1
OG0001669	Cg005G192650	XP_002880432.1
OG0001669	Cg001G001550	XP_020874986.1
OG0001670	Cg001G000730	XP_020875421.1
OG0001670	Cg005G193660	XP_020885000.1
OG0001671	Cg003G086300	XP_002874556.1
OG0001672	Cg006G218910	XP_020869541.1
OG0001672	Cg008G285120	XP_002873145.1
OG0001673	Cg001G033590	XP_002870440.1
OG0001673	Cg004G143970	XP_002885759.1
OG0001674	Cg001G028050	XP_020872623.1
OG0001675	Cg002G044520	XP_020881581.1
OG0001676	Cg005G161270	XP_020882650.1
OG0001676	Cg005G161280	XP_002881964.1, XP_002881963.1
OG0001677	Cg002G047140	XP_020880169.1
OG0001677	Cg005G162630	XP_020883355.1
OG0001678	Cg002G047560	XP_020880598.1
OG0001678	Cg005G163080	XP_002880005.1
OG0001679	Cg002G047830	XP_020880497.1
OG0001679	Cg005G163500	XP_020884457.1
OG0001681	Cg003G115250	XP_002866754.1
OG0001681	Cg002G056000	XP_002877774.1
OG0001682	Cg003G079100, Cg003G094840	XP_002874882.1
OG0001682	Cg006G242970	XP_002889459.1
OG0001683	Cg006G242390	XP_002892196.1
OG0001683	Cg008G319910	XP_020871881.1
OG0001684	Cg008G318890	XP_002865429.1
OG0001684	Cg006G242050	XP_020867548.1
OG0001685	Cg006G242010	XP_002889505.1
OG0001685	Cg008G318880	XP_020865954.1
OG0001686	Cg005G173310	XP_020883114.1
OG0001686	Cg006G241920	XP_002889510.1
OG0001687	Cg006G241670	XP_020867120.1
OG0001687	Cg005G173560	XP_020883868.1
OG0001688	Cg006G240030	XP_020870498.1
OG0001688	Cg005G175480	XP_002881162.1
OG0001689	Cg006G239570	XP_020868609.1
OG0001689	Cg005G175930	XP_002881132.1
OG0001690	Cg005G176270	XP_002879265.1
OG0001690	Cg006G239380	XP_020869367.1
OG0001691	Cg006G239100	XP_002892379.1
OG0001691	Cg005G176760	XP_002879250.1, XP_002862737.1
OG0001693	Cg005G178110	XP_020885251.1
OG0001693	Cg006G238500	XP_020870891.1
OG0001694	Cg008G297160	XP_020876289.1
OG0001694	Cg004G118220	XP_020887940.1
OG0001695	Cg006G237400	XP_020866316.1
OG0001695	Cg004G120140	XP_002884450.1
OG0001696	Cg008G307270	XP_020876909.1
OG0001696	Cg004G120820	XP_002884489.1
OG0001697	Cg004G122750	XP_020888040.1
OG0001697	Cg008G308400	XP_020890534.1
OG0001698	Cg005G166310	XP_020884182.1
OG0001698	Cg002G050600	XP_002876333.1
OG0001699	Cg002G052960, Cg002G052940	XP_002877926.1
OG0001699	Cg005G169100	XP_020883435.1
OG0001700	Cg007G279910	XP_002887774.1
OG0001700	Cg006G229510	XP_020868957.1
OG0001701	Cg006G225610	XP_002890385.1
OG0001701	Cg007G276750	XP_020890789.1
OG0001702	Cg007G277640	XP_020867544.1, XP_020890848.1
OG0001702	Cg006G224640	XP_002893161.1
OG0001703	Cg006G224100	XP_020870864.1
OG0001703	Cg007G278270	XP_020891531.1
OG0001704	Cg006G223070	XP_002890539.1
OG0001704	Cg006G223350	XP_002888835.1
OG0001705	Cg006G222640	XP_020870912.1
OG0001705	Cg007G271170	XP_020890254.1
OG0001706	Cg006G219270, Cg006G219290	XP_020868422.1, XP_002893461.1
OG0001707	Cg006G216560	XP_020868696.1
OG0001708	Cg008G306170	XP_002872226.1
OG0001708	Cg004G121760	XP_020888768.1
OG0001709	Cg003G110740	XP_020890289.1
OG0001709	Cg002G058950	XP_020880374.1
OG0001710	Cg007G277560	XP_020865584.1
OG0001711	Cg004G133000	XP_002883013.1
OG0001711	Cg001G025530	XP_002870208.1
OG0001712	Cg006G200020	XP_002894202.1
OG0001712	Cg004G135810	XP_002885296.1
OG0001713	Cg006G199790	XP_002891536.1
OG0001713	Cg004G136250	XP_002883188.1
OG0001714	Cg004G137460	XP_002883258.1
OG0001714	Cg006G198840	XP_020870654.1
OG0001715	Cg004G142460	XP_020886161.1
OG0001715	Cg004G142240, Cg004G142220	XP_002885643.2
OG0001717	Cg002G071850	XP_002875106.1
OG0001718	Cg002G060370	XP_020879894.1
OG0001719	Cg004G152020	XP_002886215.1
OG0001719	Cg004G152040	XP_020887835.1
OG0001720	Cg006G206150	XP_020886250.1, XP_020866273.1, XP_020889807.1, XP_020878622.1, XP_020887738.1, XP_020871268.1, XP_020866214.1, XP_020886778.1, XP_020869212.1, XP_020880661.1
OG0001721	Cg006G232820	XP_002875346.1, XP_020869012.1
OG0001722	Cg003G103710	XP_020865736.1
OG0001724	Cg005G175900	XP_020884375.1
OG0001725	Cg008G298660	XP_002873886.1, XP_002873887.1, XP_002873884.2
OG0001728	Cg003G082870, Cg003G082850, Cg003G082840, Cg003G082910, Cg003G082900, Cg003G082820, Cg003G082970, Cg003G082830, Cg003G082940, Cg003G082930, Cg003G082950, Cg003G082890, Cg003G082860, Cg003G082880, Cg003G082920	XP_020879058.1
OG0001729	Cg001G026180	XP_002868208.1
OG0001729	Cg001G026260, Cg001G026480, Cg001G026450	XP_020870152.1
OG0001730	Cg001G043080	XP_002868558.1
OG0001730	Cg001G012300	XP_020875579.1
OG0001731	Cg001G010410	XP_002867366.1
OG0001731	Cg001G010420	XP_002867367.1
OG0001732	Cg001G010350	XP_020874549.1
OG0001732	Cg004G155260	XP_020888883.1
OG0001733	Cg001G009910	XP_002867341.1
OG0001733	Cg005G190760	XP_002880536.1
OG0001734	Cg001G009590	XP_002867322.1, XP_002867321.1
OG0001734	Cg005G190030	XP_002880560.1
OG0001735	Cg004G149320	XP_020886831.1
OG0001735	Cg001G006440	XP_020874633.1
OG0001736	Cg001G004840	XP_002867075.1
OG0001736	Cg004G153300	XP_002886109.1
OG0001737	Cg005G171590	XP_002879530.1
OG0001737	Cg006G215240	XP_020870296.1
OG0001738	Cg006G213460	XP_002893726.1
OG0001738	Cg005G171220	XP_020883778.1
OG0001739	Cg007G253060	XP_020868105.1
OG0001739	Cg006G236420	XP_020868185.1
OG0001740	Cg007G251980	XP_020891369.1
OG0001740	Cg006G235990	XP_002892542.1
OG0001741	Cg006G235640	XP_020866468.1
OG0001741	Cg007G251450	XP_020890279.1
OG0001742	Cg004G143190	XP_002883600.1, XP_002883601.1
OG0001742	Cg004G143140	XP_002883597.1
OG0001743	Cg006G234770	XP_002889854.1
OG0001743	Cg007G249310	XP_002888095.1
OG0001744	Cg001G041860	XP_002868618.1
OG0001744	Cg002G071510	XP_002875351.1
OG0001745	Cg002G070950	XP_002875387.1, XP_002887065.1, XP_020889804.1, XP_002862504.1
OG0001745	Cg001G041280	XP_002868646.1
OG0001746	Cg002G069260	XP_002862551.1, XP_002875455.1
OG0001746	Cg001G040560	XP_002868676.2
OG0001748	Cg001G038010	XP_002870852.1
OG0001748	Cg007G266860	XP_020891753.1
OG0001749	Cg007G245990	XP_020890558.1
OG0001749	Cg001G042680	XP_020872577.1
OG0001750	Cg007G246840	XP_020865620.1, XP_020890194.1
OG0001751	Cg004G127560	XP_002884864.1
OG0001751	Cg008G287290	XP_020876282.1
OG0001753	Cg004G128020	XP_020888283.1
OG0001753	Cg008G287770	XP_020875781.1
OG0001754	Cg003G097550	XP_020878671.1
OG0001754	Cg001G015730	XP_020891489.1, XP_020875060.1, XP_002867627.1
OG0001755	Cg001G015040	XP_020873639.1
OG0001755	Cg003G099350	XP_020871706.1
OG0001756	Cg003G099770	XP_020868511.1, XP_002864212.1
OG0001756	Cg001G012820	XP_020874380.1
OG0001757	Cg001G014080	XP_020873424.1
OG0001758	Cg008G299930	XP_020879399.1
OG0001758	Cg008G292960	XP_020879418.1
OG0001759	Cg008G288810	XP_002871300.2
OG0001759	Cg003G108810	XP_002866415.1
OG0001759	Cg003G108820	XP_002866416.1
OG0001760	Cg001G023370	XP_002870096.1
OG0001760	Cg008G324700	XP_002863360.1
OG0001761	Cg008G323060	XP_002863446.1
OG0001761	Cg001G022150	XP_002870033.1
OG0001762	Cg001G021780	XP_002867968.1
OG0001762	Cg008G322850	XP_002865231.1
OG0001763	Cg001G020800	XP_020873111.1
OG0001764	Cg003G080760	XP_020877723.1
OG0001764	Cg001G018820	XP_002867787.2
OG0001766	Cg003G083740	XP_002874626.1
OG0001766	Cg006G212430	XP_020869727.1
OG0001767	Cg007G272300	XP_020865600.1, XP_020873508.1
OG0001767	Cg003G085250	XP_020877363.1
OG0001767	Cg006G210440	XP_020869387.1
OG0001768	Cg005G173120	XP_002879456.1
OG0001768	Cg006G218630	XP_020866880.1
OG0001769	Cg004G153970	XP_020887826.1
OG0001769	Cg001G004030	XP_020874931.1
OG0001770	Cg003G114160	XP_020885115.1
OG0001770	Cg002G056930	XP_002876004.1
OG0001771	Cg005G191940	XP_020882967.1
OG0001771	Cg001G002370	XP_020874282.1
OG0001772	Cg007G267980	XP_020890543.1
OG0001773	Cg003G099200	XP_002865913.1
OG0001773	Cg005G172240	XP_002879493.2
OG0001774	Cg008G318500	XP_002865454.1
OG0001775	Cg001G018990	XP_002867800.1
OG0001775	Cg003G093440, Cg003G080510	XP_002872701.1
OG0001776	Cg008G322150	XP_002865267.2
OG0001777	Cg014G332130, Cg003G077490, Cg003G077500, Cg014G332120	XP_020879212.1
OG0001777	Cg001G041000	XP_020874701.1
OG0001778	Cg005G157960	XP_020883168.1
OG0001779	Cg002G044000	XP_002878471.1
OG0001779	Cg005G158050	XP_020885246.1
OG0001780	Cg005G160720	XP_002880155.1
OG0001780	Cg002G046040	XP_002876566.1
OG0001781	Cg002G046500	XP_020882376.1
OG0001781	Cg005G161490	XP_020884112.1
OG0001782	Cg002G047400	XP_020880523.1
OG0001782	Cg005G162870	XP_020884243.1
OG0001784	Cg003G114260	XP_020871220.1
OG0001784	Cg002G056910	XP_002876006.1
OG0001785	Cg014G333270	XP_020878502.1
OG0001785	Cg006G244860	XP_002889361.1
OG0001786	Cg006G244640	XP_002889367.1
OG0001786	Cg003G076990, Cg014G332620	XP_020876230.1
OG0001787	Cg003G077510, Cg014G332110	XP_020879084.1
OG0001787	Cg006G243980	XP_002889398.1
OG0001788	Cg003G078130, Cg014G331550	XP_020877430.1
OG0001788	Cg006G243730	XP_002892117.1
OG0001789	Cg014G330960, Cg003G078590	XP_020881245.1, XP_002872833.2
OG0001790	Cg005G175280	XP_020884899.1
OG0001790	Cg006G240130	XP_002892318.1
OG0001791	Cg006G239790	XP_002892341.1
OG0001791	Cg005G175770	XP_020883081.1
OG0001792	Cg005G176700	XP_002879257.1
OG0001792	Cg006G239180	XP_020867294.1
OG0001793	Cg006G238960	XP_002889635.1
OG0001793	Cg005G176950	XP_002881079.1
OG0001794	Cg006G238720	XP_002889647.1
OG0001794	Cg005G177600	XP_020883967.1
OG0001795	Cg004G117650	XP_020887331.1
OG0001795	Cg008G296360	XP_002873754.1
OG0001796	Cg004G118330	XP_002882276.1
OG0001796	Cg008G297470	XP_020878778.1
OG0001797	Cg008G297890	XP_020877290.1
OG0001798	Cg008G305980	XP_002872209.1
OG0001798	Cg004G121860	XP_002884547.1
OG0001799	Cg008G306900	XP_020876891.1
OG0001799	Cg004G121870	XP_020887154.1
OG0001800	Cg004G122350	XP_020886389.1
OG0001800	Cg008G298970	XP_020878545.1
OG0001801	Cg008G311080, Cg008G309280	XP_020869482.1
OG0001801	Cg004G123080	XP_002884619.1
OG0001803	Cg005G170120	XP_020885224.1
OG0001803	Cg002G053750	XP_002876174.2
OG0001804	Cg007G280310	XP_002887798.1
OG0001804	Cg006G229780	XP_020867602.1
OG0001805	Cg007G279540	XP_020890480.1
OG0001805	Cg006G229130	XP_020868122.1
OG0001806	Cg007G272790	XP_020889687.1
OG0001806	Cg006G228670	XP_002890217.1
OG0001807	Cg005G170790	XP_002879573.1
OG0001807	Cg006G226510	XP_020870090.1
OG0001808	Cg007G276690	XP_002889057.1
OG0001808	Cg006G225650	XP_020868655.1
OG0001809	Cg007G270530	XP_020891199.1
OG0001809	Cg006G221690	XP_002893329.1
OG0001810	Cg006G220870	XP_020867942.1
OG0001810	Cg007G269610	XP_020891725.1
OG0001811	Cg007G268280	XP_002887164.2
OG0001811	Cg006G219900	XP_020870038.1
OG0001812	Cg007G268040	XP_020865969.1
OG0001812	Cg006G219820	XP_002890697.1
OG0001814	Cg005G193170	XP_002878564.2
OG0001814	Cg001G001100	XP_002868895.1
OG0001815	Cg008G298990	XP_002871826.2
OG0001816	Cg004G120880	XP_020886886.1
OG0001816	Cg008G307120	XP_020876899.1
OG0001817	Cg008G286390	XP_002871172.1
OG0001818	Cg002G057510	XP_020882290.1
OG0001818	Cg008G304140	XP_002874198.1
OG0001819	Cg003G115370	XP_002865065.1
OG0001819	Cg002G055900	XP_002876054.1
OG0001820	Cg002G058160	XP_020879951.1
OG0001821	Cg006G197360	XP_002891695.1
OG0001821	Cg004G132330	XP_020886235.1
OG0001822	Cg004G138360	XP_020888982.1, XP_020888980.1
OG0001822	Cg006G197850	XP_020870091.1
OG0001822	Cg006G197840	XP_002891670.1
OG0001823	Cg004G156710	XP_002884194.2
OG0001824	Cg005G168950	XP_020883682.1
OG0001824	Cg002G052820	XP_020880037.1
OG0001825	Cg002G050750	XP_020879648.1
OG0001826	Cg002G049550	XP_002878106.1
OG0001826	Cg005G164890	XP_002879911.1
OG0001827	Cg002G049320	XP_002878123.1
OG0001828	Cg005G161230	XP_020884934.1
OG0001828	Cg002G046420	XP_020880775.1
OG0001831	Cg008G325190, Cg008G325180	XP_020885818.1, XP_002863333.1
OG0001833	Cg001G008940	XP_020872458.1
OG0001834	Cg006G230110	XP_020866294.1
OG0001835	Cg006G225840	XP_020869860.1
OG0001835	Cg006G225830	XP_020869861.1
OG0001836	Cg007G248190	XP_002886482.1
OG0001837	Cg008G285890, Cg008G285910	XP_002876181.1
OG0001837	Cg008G285900	XP_002873189.1
OG0001838	Cg001G023530, Cg001G023520	XP_002868063.1
OG0001840	Cg008G322320	XP_002863494.1
OG0001844	Cg001G011270	XP_002869445.1
OG0001844	Cg004G156110	XP_020889360.1
OG0001845	Cg001G010070	XP_002869378.2
OG0001846	Cg004G153020	XP_020887412.1
OG0001846	Cg001G004950	XP_002867081.1
OG0001847	Cg001G024340	XP_020874045.1
OG0001847	Cg001G024360	XP_020874043.1
OG0001848	Cg007G251110	XP_002886648.1
OG0001848	Cg006G235570	XP_002892573.1
OG0001849	Cg007G249150	XP_020890046.1
OG0001849	Cg007G249160	XP_002886550.1
OG0001850	Cg004G147270, Cg007G255340, Cg002G071400	XP_020882459.1
OG0001850	Cg001G041720	XP_002870665.1
OG0001851	Cg001G041370	XP_002870688.1
OG0001851	Cg002G071020	XP_002877047.1
OG0001852	Cg001G039720	XP_020872969.1
OG0001852	Cg002G070160	XP_020882368.1
OG0001853	Cg002G062650	XP_002875699.1
OG0001854	Cg007G264690	XP_020889725.1
OG0001855	Cg007G262790	XP_002886920.1
OG0001855	Cg001G020400	XP_002867884.1
OG0001856	Cg007G247900	XP_020865856.1
OG0001856	Cg006G233800	XP_020869241.1
OG0001857	Cg001G014630	XP_020873470.1
OG0001857	Cg003G104540	XP_020888998.1
OG0001858	Cg008G284930	XP_002871078.1
OG0001858	Cg004G125890	XP_002882659.1
OG0001859	Cg004G126170	XP_002882680.1
OG0001859	Cg008G285340	XP_020877899.1
OG0001860	Cg008G286400	XP_020876028.1
OG0001861	Cg004G127040	XP_020888291.1
OG0001861	Cg008G286620	XP_020876014.1
OG0001862	Cg008G287380	XP_020877614.1
OG0001862	Cg004G127640	XP_020888248.1
OG0001863	Cg001G015560	XP_020873398.1
OG0001863	Cg003G097980	XP_002864114.1
OG0001864	Cg003G101710	XP_002864337.1
OG0001864	Cg001G013450	XP_002867516.1
OG0001865	Cg003G101910	XP_020871292.1
OG0001865	Cg001G013530	XP_020873316.1
OG0001866	Cg003G102150	XP_002864361.1
OG0001866	Cg001G013670	XP_002867528.1
OG0001867	Cg001G014910	XP_020873432.1
OG0001868	Cg008G292560	XP_002871512.1
OG0001869	Cg008G290990	XP_020876720.1
OG0001870	Cg003G113390	XP_002866669.1
OG0001870	Cg008G290870	XP_020876763.1
OG0001871	Cg008G290450, Cg008G290460	XP_002871401.1
OG0001872	Cg008G290300	XP_020876647.1
OG0001873	Cg008G289920	XP_020877761.1
OG0001873	Cg008G289910	XP_020877764.1
OG0001874	Cg008G289570	XP_020878501.1
OG0001875	Cg008G289020	XP_020875770.1
OG0001875	Cg008G302820	XP_020877088.1
OG0001876	Cg003G108710	XP_020882839.1
OG0001876	Cg008G288830	XP_002871302.1
OG0001877	Cg008G288220	XP_002871269.1
OG0001877	Cg003G109410	XP_020868734.1
OG0001878	Cg001G023500	XP_020874209.1
OG0001878	Cg008G324870	XP_020871079.1
OG0001879	Cg001G022970	XP_002868030.1
OG0001879	Cg008G324190	XP_020871588.1
OG0001880	Cg001G022640	XP_020874373.1, XP_020874372.1
OG0001881	Cg001G020010	XP_002869914.2
OG0001881	Cg001G020020	XP_002869915.2
OG0001882	Cg003G080130, Cg003G093870	XP_020876470.1
OG0001882	Cg001G019450	XP_020873746.1
OG0001883	Cg003G080300, Cg003G093680	XP_020878399.1
OG0001883	Cg001G019180	XP_002867826.1
OG0001884	Cg006G230680	XP_020870060.1
OG0001884	Cg007G251160	XP_020890274.1
OG0001885	Cg006G212690	XP_002891032.2
OG0001885	Cg003G083760	XP_002874627.1
OG0001886	Cg006G209210	XP_002893885.1
OG0001886	Cg003G085420	XP_020878840.1
OG0001887	Cg003G087020	XP_020877462.1
OG0001887	Cg006G208180	XP_002893922.1
OG0001888	Cg005G172470	XP_002881324.1
OG0001889	Cg004G154510	XP_020887398.1
OG0001889	Cg001G003610	XP_020875558.1
OG0001890	Cg001G002130	XP_002868953.1
OG0001890	Cg001G002140	XP_002868955.1
OG0001891	Cg001G014780	XP_020873235.1
OG0001891	Cg006G235300	XP_002892589.1
OG0001892	Cg008G318560	XP_002863689.1
OG0001892	Cg006G218920	XP_020868007.1
OG0001893	Cg003G083700	XP_002872519.1
OG0001893	Cg003G083710	XP_002888500.2, XP_002872518.1
OG0001894	Cg005G166250	XP_002881686.1
OG0001894	Cg003G080840, Cg003G080810, Cg003G080830	XP_020877722.1
