Orthogroup	Cardamine_glauca	Arabidopsis_lyrata_Rawat
OG0001818	Cg002G057510	AL5G29130
OG0001818	Cg008G304140	AL6G36010
OG0001819	Cg003G115370	AL8G45050
OG0001819	Cg002G055900	AL5G31270
OG0001820	Cg002G058160	AL5G28290
OG0001821	Cg006G197360	AL1G60630
OG0001821	Cg004G132330	AL3G28620
OG0001822	Cg004G138360	AL3G35410, AL3G35420
OG0001822	Cg006G197850	AL1G59950
OG0001822	Cg006G197840	AL1G59960
OG0001823	Cg004G156710	AL3G53290
OG0001824	Cg005G168950	AL4G34040
OG0001824	Cg002G052820	AL5G34680
OG0001825	Cg002G050750	AL5G36870
OG0001826	Cg002G049550	AL5G38120
OG0001826	Cg005G164890	AL4G39110
OG0001827	Cg002G049320	AL5G38430
OG0001828	Cg005G161230	AL4G43630
OG0001828	Cg002G046420	AL5G42400
OG0001829	Cg002G070900	AL6G42120
OG0001831	Cg008G325190, Cg008G325180	AL8G10360, AL8G10380
OG0001833	Cg001G008940	nbis-gene-1737
OG0001834	Cg006G230110	AL1G27940
OG0001835	Cg006G225840	AL1G32950
OG0001835	Cg006G225830	AL1G32960
OG0001836	Cg007G248190	AL2G13650
OG0001837	Cg008G285890, Cg008G285910	AL5G33880
OG0001837	Cg008G285900	AL6G14830
OG0001838	Cg001G023530, Cg001G023520	AL7G37180
OG0001840	Cg008G322320	AL8G13560
OG0001844	Cg001G011270	AL7G23220
OG0001844	Cg004G156110	AL3G48450
OG0001845	Cg001G010070	AL7G21730
OG0001846	Cg004G153020	AL3G49980
OG0001846	Cg001G004950	AL7G15910
OG0001847	Cg001G024340	AL7G37890
OG0001847	Cg001G024360	nbis-gene-1836
OG0001848	Cg007G251110	AL2G16810
OG0001848	Cg006G235570	AL1G21260
OG0001849	Cg007G249150	AL2G14950
OG0001849	Cg007G249160	nbis-gene-403
OG0001850	Cg004G147270, Cg007G255340, Cg002G071400	AL5G16210
OG0001850	Cg001G041720	AL7G48640
OG0001851	Cg001G041370	AL7G49090
OG0001851	Cg002G071020	AL5G16710
OG0001852	Cg001G039720	AL7G50700
OG0001852	Cg002G070160	nbis-gene-1252
OG0001853	Cg002G062650	AL5G23330
OG0001854	Cg007G264690	AL2G23720
OG0001855	Cg007G262790	AL2G22180
OG0001855	Cg001G020400	AL7G33520
OG0001856	Cg007G247900	AL2G13430
OG0001856	Cg006G233800	AL1G23280
OG0001857	Cg001G014630	AL7G26880
OG0001857	Cg003G104540	AL8G32910
OG0001858	Cg008G284930	AL6G13790
OG0001858	Cg004G125890	AL3G21630
OG0001859	Cg004G126170	AL3G21960
OG0001859	Cg008G285340	AL6G14150
OG0001860	Cg008G286400	AL6G15500
OG0001861	Cg004G127040	AL3G22830
OG0001861	Cg008G286620	AL6G15720
OG0001862	Cg008G287380	AL6G16650
OG0001862	Cg004G127640	AL3G23420
OG0001863	Cg001G015560	AL7G27900
OG0001863	Cg003G097980	AL8G25780
OG0001864	Cg003G101710	AL8G29860
OG0001864	Cg001G013450	AL7G25550
OG0001865	Cg003G101910	AL8G30120
OG0001865	Cg001G013530	AL7G25620
OG0001866	Cg003G102150	AL8G30330
OG0001866	Cg001G013670	AL7G25810
OG0001867	Cg001G014910	AL7G27200
OG0001868	Cg008G292560	AL6G22890
OG0001869	Cg008G290990	AL6G21070
OG0001870	Cg003G113390	AL8G42960
OG0001870	Cg008G290870	AL6G20930
OG0001871	Cg008G290450, Cg008G290460	AL6G20490
OG0001872	Cg008G290300	AL6G20320
OG0001873	Cg008G289920	AL6G19930
OG0001873	Cg008G289910	AL6G19920
OG0001874	Cg008G289570	AL6G19480
OG0001875	Cg008G289020	AL6G18600
OG0001875	Cg008G302820	AL6G34280
OG0001876	Cg003G108710	AL8G37660
OG0001876	Cg008G288830	AL6G18370
OG0001877	Cg008G288220	AL6G17710
OG0001877	Cg003G109410	AL8G38400
OG0001878	Cg008G324870	AL8G10740
OG0001879	Cg001G022970	AL7G36590
OG0001879	Cg008G324190	AL8G11670
OG0001880	Cg001G022640	AL7G36190, AL7G36200
OG0001882	Cg003G080130, Cg003G093870	AL6G48580
OG0001882	Cg001G019450	AL7G32460
OG0001883	Cg003G080300, Cg003G093680	AL6G48350
OG0001884	Cg006G230680	AL1G27290
OG0001884	Cg007G251160	AL2G16880
OG0001885	Cg006G212690	AL1G47510
OG0001885	Cg003G083760	AL6G44390
OG0001886	Cg006G209210	AL1G50430
OG0001886	Cg003G085420	AL6G43070
OG0001887	Cg003G087020	AL6G42320
OG0001887	Cg006G208180	AL1G51130
OG0001888	Cg005G172470	AL4G30030
OG0001889	Cg004G154510	AL3G51600
OG0001889	Cg001G003610	AL7G14490
OG0001890	Cg001G002130	AL7G12650
OG0001890	Cg001G002140	AL7G12670
OG0001891	Cg001G014780	AL7G27040
OG0001891	Cg006G235300	AL1G21540
OG0001892	Cg008G318560	AL8G17530
OG0001892	Cg006G218920	AL1G41250
OG0001893	Cg003G083700	AL6G44540
OG0001893	Cg003G083710	nbis-gene-543, AL6G44530
OG0001894	Cg005G166250	AL4G37540
OG0001894	Cg003G080840, Cg003G080810, Cg003G080830	AL6G47820
OG0001895	Cg008G324900	AL5G19360, AL8G11060, AL8G10710, AL8G10720
OG0001896	Cg004G120030	AL7G24650
OG0001896	Cg004G123520	nbis-gene-674
OG0001897	Cg004G141480	AL3G38820
OG0001897	Cg001G028610	AL7G42640
OG0001898	Cg004G139990	AL3G37110
OG0001898	Cg001G027070	AL7G41160
OG0001899	Cg001G026590	AL7G40520
OG0001899	Cg004G139260	AL3G36310
OG0001900	Cg002G060120	AL5G31530
OG0001900	Cg001G042660	AL7G47490
OG0001901	Cg005G157830	AL4G47380
OG0001901	Cg002G043990	AL5G45450
OG0001902	Cg002G044530	AL5G44770, AL5G29590, AL5G44870
OG0001902	Cg005G158680	AL4G46450
OG0001903	Cg002G045960	AL5G42940
OG0001903	Cg005G160630	AL4G44270
OG0001904	Cg002G046050	AL5G42840
OG0001904	Cg005G160730	AL4G44160
OG0001905	Cg002G046600	AL5G42170
OG0001905	Cg005G161630	AL4G43130
OG0001906	Cg002G047150	AL5G41210
OG0001906	Cg005G162650	AL4G41880
OG0001907	Cg002G058500	AL5G27860
OG0001908	Cg003G111300	AL8G40580
OG0001908	Cg005G181890, Cg005G181870, Cg001G004960, Cg001G005050	nbis-gene-1714
OG0001909	Cg006G243840	AL1G11870, AL1G11860
OG0001910	Cg003G094400, Cg003G079620	AL6G49370
OG0001910	Cg006G242780	AL1G13170
OG0001911	Cg008G319040	AL8G16930
OG0001911	Cg006G242110	AL1G13970
OG0001912	Cg005G174640	AL4G27370
OG0001912	Cg006G240840	AL1G15320
OG0001913	Cg006G240590	AL1G15620
OG0001913	Cg005G174970	AL4G26990
OG0001914	Cg005G173750	AL4G28060, AL4G27540, nbis-gene-1067
OG0001915	Cg005G175440	AL4G26440
OG0001915	Cg006G240040	AL1G16130
OG0001916	Cg006G238770	AL1G17520
OG0001916	Cg005G177360	AL4G24290
OG0001917	Cg005G178460	AL4G23200
OG0001917	Cg006G238320	AL1G17950
OG0001918	Cg004G141240	AL4G19450
OG0001918	Cg005G185230	AL4G19430
OG0001919	Cg008G294560	AL6G25090
OG0001920	Cg008G296670	AL6G27330
OG0001920	Cg004G117860	AL3G12140
OG0001921	Cg008G296700	AL6G27370
OG0001921	Cg004G117920	AL3G12190
OG0001922	Cg004G121450	AL3G16290
OG0001922	Cg008G306560	AL6G38980
OG0001923	Cg005G166980	nbis-gene-1118, AL4G36640
OG0001923	Cg002G051450	AL5G36180
OG0001924	Cg002G053070	AL5G34400
OG0001924	Cg005G169220	AL4G33660
OG0001926	Cg005G168180	AL4G35190
OG0001926	Cg002G054980	AL5G32320
OG0001927	Cg006G230230	AL1G27800
OG0001928	Cg007G279130	AL2G38800
OG0001928	Cg006G228830	AL1G29350
OG0001929	Cg006G228260	AL1G30080
OG0001929	Cg007G273470	AL2G32780
OG0001930	Cg006G227330	AL1G31140
OG0001930	Cg007G274820	AL2G34230
OG0001931	Cg007G275220	AL2G34630
OG0001931	Cg006G227090	AL1G31470
OG0001932	Cg006G226620	AL1G31950
OG0001932	Cg007G275580	AL2G35000, AL2G35010
OG0001933	Cg006G224820	AL1G34240
OG0001933	Cg007G277470	AL2G36980
OG0001934	Cg006G223800	AL1G35590
OG0001934	Cg007G278640	AL2G38290
OG0001935	Cg006G222700	AL1G36820
OG0001935	Cg007G271240	AL2G30230
OG0001936	Cg001G011470	AL7G23390
OG0001937	Cg006G221060	AL1G38930
OG0001937	Cg007G269890	AL2G28670
OG0001938	Cg006G219370	AL1G40660
OG0001938	Cg006G219360	AL1G40670
OG0001939	Cg005G193460	AL4G10600
OG0001940	Cg006G244350	AL1G11350
OG0001940	Cg008G284520	AL6G13330
OG0001941	Cg008G299530	AL6G30520
OG0001941	Cg008G299540	AL6G30510
OG0001942	Cg003G083690	AL795U10010
OG0001943	Cg004G127510	AL3G23270
OG0001944	Cg004G127300	AL3G23120
OG0001944	Cg008G287040	AL6G16230
OG0001945	Cg002G057330	AL5G29390
OG0001946	Cg002G058130	AL5G28310
OG0001947	Cg002G062580, Cg002G062590	AL5G23370
OG0001948	Cg002G063750	AL5G22380
OG0001949	Cg008G300890	AL6G31990
OG0001949	Cg002G063550	AL5G20900
OG0001950	Cg004G129880	AL3G26110
OG0001950	Cg006G195270	AL1G62950
OG0001951	Cg004G131100	AL3G27290
OG0001951	Cg006G196380	AL1G61720
OG0001952	Cg004G133180	AL3G29650
OG0001953	Cg006G199870	AL1G57200
OG0001954	Cg008G293100	AL6G23570
OG0001954	Cg004G137720	AL3G34720
OG0001955	Cg006G198080	AL1G59630
OG0001955	Cg004G138250	AL3G35300
OG0001956	Cg004G150220, Cg004G151090	AL3G47250
OG0001956	Cg001G006210	AL7G17280
OG0001957	Cg005G171880	AL4G30700
OG0001957	Cg006G215940	AL1G44520
OG0001958	Cg004G148740	AL3G46140, AL3G46130
OG0001959	Cg002G046850	AL5G41770
OG0001960	Cg006G196690	AL1G61370
OG0001961	Cg006G199420	AL1G58000
OG0001962	Cg006G238750	AL1G17550
OG0001962	Cg008G308430	AL3G12670, AL1G17310
OG0001963	Cg003G078840, Cg014G330690	nbis-gene-1660
OG0001967	Cg001G011490	nbis-gene-1760
OG0001971	Cg001G011360	AL7G23280
OG0001971	Cg004G156150	AL3G48370
OG0001972	Cg001G010150	AL7G21810
OG0001972	Cg004G154910	AL3G52120
OG0001973	Cg001G009520	AL7G21100
OG0001973	Cg005G190120	AL4G14550
OG0001974	Cg005G190380	AL4G14870
OG0001974	Cg001G009190	AL7G20710
OG0001975	Cg004G148270	AL3G45810
OG0001975	Cg001G006690	AL7G17850
OG0001976	Cg001G005470	AL7G16440
OG0001976	Cg004G152400	AL3G49170
OG0001977	Cg005G170850	AL4G31800
OG0001977	Cg001G024570	AL7G38160
OG0001978	Cg007G249270	AL2G15020
OG0001978	Cg006G234700	AL1G22270
OG0001979	Cg002G074500	AL5G11740
OG0001979	Cg006G231410	AL1G26400
OG0001980	Cg002G074300	AL5G12020
OG0001980	Cg006G231560	AL1G26250
OG0001981	Cg006G232870	AL1G24710
OG0001981	Cg002G072290	AL5G15110
OG0001982	Cg002G071980	AL5G15530
OG0001982	Cg006G233030	AL1G24520
OG0001983	Cg002G071310	AL5G16310
OG0001983	Cg001G041670	AL7G48700
OG0001984	Cg002G071100	AL5G16530
OG0001984	Cg001G041480	AL7G48960
OG0001985	Cg006G233590	AL2G12950
OG0001986	Cg002G049560	AL5G38110
OG0001986	Cg005G164880	AL4G39120
OG0001987	Cg008G284890	AL6G13750
OG0001987	Cg004G125870	AL3G21600
OG0001988	Cg008G286580	nbis-gene-1471
OG0001989	Cg004G127190	AL3G22990
OG0001989	Cg008G286910	AL6G16060
OG0001990	Cg003G101490	AL8G29560
OG0001990	Cg001G013380	AL7G25450
OG0001991	Cg003G102370	AL8G30610
OG0001992	Cg001G014090	AL7G26290
OG0001992	Cg003G103210	AL8G31480
OG0001993	Cg001G014210	AL7G26460
OG0001994	Cg001G014940	AL7G27230
OG0001995	Cg008G292670	AL6G23020
OG0001995	Cg008G299970	AL6G30980
OG0001996	Cg008G292180	AL6G22460
OG0001996	Cg008G305720, Cg008G305690	nbis-gene-1577, AL6G37920
OG0001997	Cg008G290040	AL6G20090
OG0001997	Cg005G191980	AL4G12310
OG0001998	Cg008G289820	AL6G19830
OG0001998	Cg003G112140	AL8G41610, AL8G41620
OG0001999	Cg008G288460	AL6G17930
OG0001999	Cg003G109300	AL8G38290
OG0002000	Cg003G109510	AL8G38550
OG0002000	Cg008G288160	AL6G17610
OG0002001	Cg008G324290	AL8G11580
OG0002001	Cg001G023040	AL7G36650
OG0002002	Cg001G020780	AL7G33940
OG0002002	Cg008G321440	AL8G14690
OG0002003	Cg001G018840	AL7G31570
OG0002003	Cg003G080670	AL6G47880
OG0002004	Cg003G081690	AL6G46830
OG0002004	Cg001G018110	AL7G30670
OG0002005	Cg003G082680	AL6G45320
OG0002005	Cg001G017140	AL7G29600
OG0002006	Cg001G017060	AL7G29510
OG0002006	Cg003G083000	AL6G45100
OG0002007	Cg001G017040	AL7G29490
OG0002008	Cg003G083540	AL6G44620
OG0002008	Cg006G213040	AL1G47120
OG0002011	Cg006G217390, Cg006G217380, Cg006G217400	AL1G43150
OG0002012	Cg004G153600	AL3G50490
OG0002012	Cg001G004690	AL7G15670
OG0002013	Cg004G153680	AL3G50580
OG0002013	Cg001G004580	AL7G15530
OG0002014	Cg001G004160	AL7G15120
OG0002014	Cg004G153890	AL3G50800
OG0002015	Cg004G154780	AL3G51960
OG0002015	Cg001G003370	AL7G14200
OG0002016	Cg005G191820	AL4G12520
OG0002016	Cg001G002510	AL7G13000
OG0002017	Cg001G001900	AL7G12360
OG0002017	Cg005G192410	AL4G11930
OG0002018	Cg005G193390	AL4G10660
OG0002018	Cg001G000930	AL7G11050
OG0002021	Cg001G016980	AL7G29400
OG0002021	Cg003G083080	AL6G45060
OG0002022	Cg006G228390	AL1G29870
OG0002022	Cg008G323480	AL8G12320
OG0002023	Cg004G140130	AL3G37240
OG0002023	Cg001G027250	AL7G41330
OG0002024	Cg001G026770	AL7G40840
OG0002024	Cg004G139510	AL3G36530
OG0002027	Cg002G048960	AL5G38870
OG0002027	Cg005G164380	AL4G39660
OG0002028	Cg002G062060	AL5G23910
OG0002028	Cg003G108150	AL8G37030
OG0002029	Cg006G244580	AL1G59300
OG0002029	Cg003G077090, Cg014G332540	nbis-gene-1674
OG0002030	Cg003G078650, Cg014G330900	AL6G50460
OG0002030	Cg006G243320	AL1G12490
OG0002031	Cg005G173460	AL1G14310
OG0002033	Cg006G239480	AL1G16760
OG0002033	Cg005G176080	AL4G25520
OG0002034	Cg006G238580	AL1G17690
OG0002034	Cg005G177850	AL4G23650
OG0002036	Cg008G296110	AL6G26670
OG0002036	Cg004G117460	AL3G11610
OG0002037	Cg008G296120	AL6G26690
OG0002037	Cg004G117480	AL3G11640
OG0002038	Cg004G133100	AL3G29560
OG0002038	Cg004G121310	AL3G16150
OG0002039	Cg002G050820	AL5G36810
OG0002039	Cg005G166440	AL772U10020, AL4G37330
OG0002040	Cg005G169960	AL4G32750
OG0002040	Cg002G053670	AL5G33800
OG0002041	Cg005G169390	AL4G33470
OG0002041	Cg002G053190	AL5G34280
OG0002042	Cg005G167980, Cg005G167530, Cg005G167520	AL4G35610, AL4G35600
OG0002043	Cg006G230560	AL1G27400
OG0002043	Cg006G200780	AL1G55720, AL1G55710
OG0002044	Cg006G230340	AL1G27620
OG0002045	Cg006G230160	AL1G27880
OG0002045	Cg005G174520	AL2G40950
OG0002046	Cg006G229890	AL1G28170
OG0002046	Cg007G280440	AL4G13710, AL2G40480
OG0002047	Cg006G229470	AL1G28660
OG0002047	Cg007G279860	AL2G39640
OG0002048	Cg006G228520	AL1G29740
OG0002048	Cg007G273110	AL2G32300
OG0002049	Cg007G273570	AL2G32880
OG0002049	Cg006G228210	AL1G30140
OG0002050	Cg006G225110	AL1G33900
OG0002050	Cg007G277130	AL2G36600
OG0002051	Cg006G225020	AL1G33990
OG0002051	Cg005G163740	AL4G40630
OG0002052	Cg006G224910	AL1G34130
OG0002052	Cg007G277330	AL2G36850
OG0002053	Cg006G224600	AL1G34520
OG0002054	Cg006G222910	AL1G36550
OG0002054	Cg007G271650	AL2G30710
OG0002055	Cg006G222630	AL1G36950
OG0002055	Cg007G271160	AL2G30140
OG0002056	Cg005G187870	AL4G17050
OG0002056	Cg001G008030	AL7G19400
OG0002057	Cg001G008450	AL7G19860
OG0002058	Cg005G190820	AL4G13960
OG0002059	Cg006G241170	AL1G14940
OG0002059	Cg005G174280	AL4G27800
OG0002060	Cg007G270740	AL2G29600
OG0002060	Cg008G295090	AL6G25650
OG0002062	Cg003G108790	AL299U10010, AL8G37720
OG0002063	Cg008G287880	AL6G17240
OG0002063	Cg003G105960	AL8G34540
OG0002064	Cg002G055410	AL5G31870
OG0002064	Cg002G055400	AL5G31890
OG0002066	Cg007G277450	AL2G36950
OG0002066	Cg006G224840	AL1G34220
OG0002067	Cg007G276470	AL2G35890
OG0002068	Cg007G279920	AL2G39720
OG0002069	Cg007G280000	AL2G39950
OG0002069	Cg007G279990	AL2G39930
OG0002070	Cg006G229670	AL1G28420
OG0002070	Cg007G280190	AL2G40170
OG0002071	Cg004G129260	AL3G25290
OG0002071	Cg006G194770	AL1G63560
OG0002072	Cg006G194930	AL1G63350
OG0002072	Cg004G129430	AL3G25480
OG0002073	Cg006G196270	AL1G61870
OG0002073	Cg004G131000	AL3G27190
OG0002074	Cg001G025020	AL7G38820
OG0002074	Cg004G133510	AL3G30030
OG0002075	Cg004G156270	AL3G48180
OG0002075	Cg004G156260	AL3G48240
OG0002076	Cg006G194070	AL1G64540
OG0002076	Cg004G128470	AL3G24420
OG0002077	Cg006G198170	AL1G59510
OG0002077	Cg004G138110	AL3G35170
OG0002078	Cg002G050670	AL5G36970
OG0002078	Cg002G050680	AL5G36960, AL5G36950
OG0002079	Cg008G307930	AL6G35060, AL7G26710
OG0002081	Cg013G330410, Cg013G330470, Cg013G330460	AL4G16800
OG0002082	Cg002G052020	AL5G35640
OG0002082	Cg005G167460	AL4G36110
OG0002085	Cg001G014830	AL7G27090
OG0002086	Cg001G020820	AL7G33990
OG0002093	Cg004G150480	AL3G46800
OG0002093	Cg001G006000	AL7G17010
OG0002094	Cg001G005720	AL7G16710
OG0002095	Cg004G153190	AL3G50120
OG0002095	Cg001G004920	AL7G15880
OG0002096	Cg007G253730	AL1G66490
OG0002096	Cg006G236720	AL1G19860
OG0002097	Cg007G251620	AL2G17570
OG0002097	Cg006G235840	AL1G20840
OG0002098	Cg007G249870	AL2G15670
OG0002098	Cg007G250330	AL2G15980
OG0002099	Cg006G234960	AL1G21950
OG0002099	Cg007G250060	AL2G15530
OG0002100	Cg006G232100	AL1G25710
OG0002100	Cg002G073720	AL5G13230
OG0002101	Cg001G041600	AL7G48910
OG0002102	Cg004G123720	AL8G19000, AL3G18970
OG0002103	Cg007G245740	AL2G10250
OG0002104	Cg007G246440	AL2G11310
OG0002104	Cg001G042280	AL7G48030
OG0002105	Cg006G233240	AL1G24310
OG0002105	Cg007G247220	AL2G12450
OG0002106	Cg007G248090	AL2G13590
OG0002106	Cg006G233900	AL1G23180
OG0002107	Cg002G049630	AL5G38030
OG0002107	Cg005G165050	AL4G38920
OG0002108	Cg008G282610	AL6G10890
OG0002108	Cg004G124650	AL3G20020
OG0002109	Cg008G283920	AL6G12480
OG0002109	Cg004G125370	AL3G21000
OG0002110	Cg004G125420	AL3G21050
OG0002111	Cg008G284920	AL6G13780
OG0002112	Cg008G285830	AL6G14680
OG0002112	Cg004G126390	AL3G22190
OG0002113	Cg005G177230	AL5G21870, AL5G21590
OG0002114	Cg001G012950	AL7G24970
OG0002114	Cg003G100450	AL8G28260
OG0002115	Cg001G013820	AL7G25990
OG0002115	Cg003G102380	AL8G30620
OG0002116	Cg003G102760	AL8G31060
OG0002116	Cg001G014020	AL7G26210
OG0002117	Cg008G293240	AL6G23710
OG0002117	Cg006G219390	AL1G40640
OG0002118	Cg008G292110	AL6G22390
OG0002119	Cg008G291180	AL6G21290
OG0002119	Cg008G304590	AL6G36610
OG0002120	Cg008G289380	AL6G18970, AL6G19170
OG0002121	Cg003G109530	AL8G38570
OG0002121	Cg008G288130	AL6G17570
OG0002122	Cg001G023660	AL7G37360
OG0002123	Cg008G322680	AL8G13110
OG0002123	Cg001G021640	AL7G35070
OG0002124	Cg008G322530	AL1G45720
OG0002125	Cg001G020580	AL7G33660
OG0002125	Cg008G321180	AL8G14880
OG0002126	Cg003G079970, Cg003G094040	AL6G48780
OG0002126	Cg001G019750	AL7G32830
OG0002127	Cg003G082800	AL6G45220
OG0002127	Cg001G017100	AL7G29550
OG0002128	Cg003G083510	AL6G44680
OG0002128	Cg006G213050	AL1G47100
OG0002129	Cg003G084520	AL6G43620
OG0002129	Cg006G210990	AL1G48430
OG0002131	Cg003G078110, Cg014G331580	AL6G51020
OG0002131	Cg006G243710	AL1G12060
OG0002132	Cg004G153650	AL5G19680, AL3G50530
OG0002133	Cg001G004590	AL7G15540
OG0002134	Cg001G004040	AL7G15040
OG0002135	Cg004G154790	AL3G51970
OG0002135	Cg001G003360	AL7G14190
OG0002136	Cg005G193700	AL4G10340
OG0002136	Cg001G000690	AL7G10740
OG0002137	Cg001G039620	AL7G50790
OG0002137	Cg001G039650	AL7G50770
OG0002138	Cg005G172260	AL4G30310
OG0002138	Cg005G172270	AL4G30300
OG0002139	Cg006G204280	AL1G52740
OG0002139	Cg008G318310	AL8G17790
OG0002140	Cg003G083980	AL6G44110
OG0002141	Cg001G028740	AL7G42720
OG0002141	Cg004G141520	AL3G38840
OG0002142	Cg002G043670	AL5G45820
OG0002142	Cg005G157580	AL4G47640, AL7G30840
OG0002143	Cg002G043710	AL5G45770
OG0002143	Cg005G157660	AL4G47540
OG0002144	Cg005G163450, Cg005G163440	AL4G41070, AL4G41090
OG0002145	Cg005G163890	AL4G40440
OG0002145	Cg002G048290	AL5G39680
OG0002146	Cg002G062950	AL5G22920
OG0002146	Cg008G302380	AL6G33660
OG0002147	Cg003G107560, Cg003G107550	AL8G36440, AL8G36430
OG0002148	Cg002G060870	AL5G25260
OG0002148	Cg003G107270	AL8G36130
OG0002149	Cg003G110930	AL8G40170
OG0002150	Cg002G056800	AL5G30200
OG0002150	Cg003G114480	AL8G44090
OG0002151	Cg003G115020	AL8G44700
OG0002151	Cg004G154620	AL3G51730
OG0002152	Cg003G076570, Cg014G333000	AL6G52810
OG0002152	Cg006G245080	AL1G10550
OG0002153	Cg006G245000	AL1G10650
OG0002153	Cg003G076450, Cg014G333130	AL6G52960
OG0002154	Cg008G320290	AL8G15930
OG0002155	Cg006G242250	AL1G13820
OG0002156	Cg005G173470	AL3G39390
OG0002157	Cg006G241120	AL1G15000
OG0002158	Cg001G013070	AL7G25110
OG0002158	Cg001G013060	AL7G25100
OG0002159	Cg004G117760	AL3G12000
OG0002159	Cg008G296530	AL6G27130
OG0002160	Cg008G297770	AL6G28560
OG0002161	Cg008G307630	AL3G14660
OG0002162	Cg004G141150	nbis-gene-766
OG0002162	Cg004G122020	AL3G16960
OG0002163	Cg004G122760, Cg004G122770	nbis-gene-670, AL5G26500, AL4G22460
OG0002164	Cg008G310460, Cg008G308800	AL8G22850
OG0002164	Cg004G122820	AL3G17880
OG0002165	Cg008G293630	AL6G24110
OG0002165	Cg004G124230	AL3G19540
OG0002166	Cg002G050210	AL5G37430
OG0002166	Cg005G165730	AL4G38200
OG0002167	Cg005G166710	AL4G36940
OG0002168	Cg005G170700	AL4G31970
OG0002168	Cg002G054430	AL5G33020
OG0002169	Cg005G167680	AL4G35900
OG0002170	Cg007G280510	AL2G40560
OG0002171	Cg006G229760	AL1G28320
OG0002171	Cg007G280300	AL2G40340
OG0002172	Cg006G229740	AL1G28340
OG0002172	Cg007G280280	AL2G40320
OG0002175	Cg007G277200	AL2G36690
OG0002175	Cg006G225030	AL1G33980
OG0002176	Cg008G315760, Cg008G315770, Cg006G223390	AL1G36090
OG0002176	Cg006G223380	AL1G36100
OG0002177	Cg006G222900	AL1G36560
OG0002177	Cg007G271570	AL2G30620
OG0002178	Cg007G270930	AL2G29900
OG0002178	Cg006G222460	AL1G37170
OG0002179	Cg007G267570	AL2G26310
OG0002179	Cg006G219480	AL1G40540
OG0002181	Cg001G005860	AL7G16870
OG0002182	Cg003G108970	AL8G37900
OG0002182	Cg006G232070	AL1G25740
OG0002183	Cg006G232490	AL1G25210
OG0002183	Cg002G072720	AL5G14650
OG0002184	Cg006G216090	AL1G44280
OG0002184	Cg006G233940	AL1G23120
OG0002185	Cg006G233960	AL1G23090
OG0002185	Cg007G248180	AL2G13640
OG0002186	Cg007G250020	AL2G15560
OG0002186	Cg006G235000	AL1G21910
OG0002187	Cg006G236240	AL1G20330
OG0002187	Cg004G124240	AL3G19560
OG0002188	Cg006G240770	AL1G15430
OG0002189	Cg004G127090	AL3G22910
OG0002189	Cg008G286800	AL6G15940
OG0002190	Cg004G126310	AL3G22110
OG0002190	Cg008G285670	AL6G14520
OG0002191	Cg004G137790, Cg004G137800	AL3G34790, AL6G38070, AL6G38060
OG0002192	Cg002G064030	AL5G22260
OG0002192	Cg008G301910	AL6G33120
OG0002193	Cg008G300500	AL6G31520
OG0002194	Cg006G194300	AL1G64260
OG0002194	Cg004G128730	AL3G24660
OG0002195	Cg004G129270, Cg001G016900	AL3G25300
OG0002195	Cg006G194780	AL1G63550
OG0002196	Cg001G025380	AL7G39330
OG0002196	Cg004G133160	AL3G29630
OG0002197	Cg004G133970	AL3G30510
OG0002197	Cg006G201650	AL1G54820
OG0002198	Cg004G134550	AL3G31150
OG0002198	Cg006G201290	AL1G55250
OG0002199	Cg004G134720	AL3G31330
OG0002199	Cg006G201210	AL1G55300
OG0002200	Cg004G151900	AL3G52220
OG0002201	Cg004G152860	AL3G49790
OG0002201	Cg004G152870	AL3G49800
OG0002202	Cg004G153070	AL3G50060, AL3G50050, AL6G37580
OG0002203	Cg008G286460	AL6G15560
OG0002203	Cg004G154950	AL3G53170
OG0002204	Cg004G155450	AL3G52730
OG0002205	Cg006G199610	AL1G57670
OG0002205	Cg006G199600	AL1G57740, AL1G57690
OG0002206	Cg006G199920	AL1G57120, AL1G57150
OG0002206	Cg004G135960	AL3G32680
OG0002207	Cg001G025360	AL7G39280
OG0002207	Cg001G025350	AL7G39270
OG0002208	Cg002G049270, Cg002G049260	AL5G38480
OG0002209	Cg005G160360	AL4G44610
OG0002209	Cg002G045740	AL5G43200
OG0002210	Cg001G006380	AL7G16970, AL7G17490
OG0002211	Cg002G062960	nbis-gene-1292
OG0002213	Cg007G262860	nbis-gene-531, nbis-gene-530, AL2G22430
OG0002213	Cg007G262640, Cg007G263470, Cg007G263410, Cg007G263430, Cg007G262660, Cg007G263490, Cg007G262670, Cg007G263450	nbis-gene-529
OG0002219	Cg004G156140	AL3G48380
OG0002219	Cg001G011330	AL7G23260
OG0002220	Cg001G011030	AL7G22890
OG0002221	Cg004G155910	AL3G48670
OG0002222	Cg001G007990	AL7G19340
OG0002222	Cg008G305200	AL6G37230
OG0002223	Cg001G009510	AL7G21090
OG0002223	Cg006G221310	AL1G41060, AL1G39310, AL1G38530
OG0002224	Cg005G189770	AL4G15170
OG0002224	Cg001G008980	AL7G20460
