Orthogroup	Cardamine_glauca	Arabidopsis_thaliana
OG0004051	Cg008G301960	AT5G22200.1
OG0004052	Cg007G271770, Cg007G271780	AT1G71250.1
OG0004053	Cg007G278870	AT1G78240.1
OG0004054	Cg004G128630	AT3G12900.1
OG0004055	Cg004G129600	AT3G13720.1, AT3G13710.1
OG0004056	Cg001G025520	AT4G15802.1
OG0004057	Cg004G133570	AT3G17120.1
OG0004058	Cg004G133580	AT3G17130.1
OG0004059	Cg004G134530	AT3G17970.1
OG0004060	Cg004G134700	AT3G18140.1
OG0004060	Cg005G192760	AT2G22040.1
OG0004061	Cg004G134770	AT3G18200.2
OG0004062	Cg004G135140	AT3G18490.1
OG0004063	Cg004G135350	AT3G18690.1
OG0004064	Cg004G137270	AT3G20410.1, AT1G50700.2
OG0004065	Cg004G138010	AT3G21070.3
OG0004066	Cg004G139560	AT3G22320.1
OG0004067	Cg004G142170	AT3G24340.1
OG0004068	Cg004G150070, Cg004G150650	AT2G15400.1, AT2G15430.1
OG0004069	Cg006G200310	AT1G49320.1
OG0004070	Cg004G131130	AT3G14990.1
OG0004071	Cg002G049380	AT3G56910.1
OG0004072	Cg002G048630	AT3G57690.1
OG0004072	Cg005G164060	AT2G41905.1
OG0004073	Cg002G047190	AT3G59280.1
OG0004075	Cg008G321710	AT5G45020.1
OG0004075	Cg008G321660	AT5G44990.1
OG0004076	Cg008G321090	AT5G44620.1
OG0004078	Cg001G013190, Cg001G013200	AT4G27500.1
OG0004084	Cg002G073010	AT3G25760.1, AT3G25770.1
OG0004086	Cg003G096070	AT4G07526.1, AT3G29790.1, AT3G43880.1, AT3G33528.1
OG0004087	Cg005G177580, Cg005G177550	AT3G43250.1, AT2G32050.1
OG0004091	Cg001G010030	AT4G30450.1
OG0004092	Cg001G009930	AT4G30530.1
OG0004093	Cg001G009630	AT4G30870.1
OG0004093	Cg003G097470	AT5G39770.1
OG0004094	Cg001G006540	AT4G33770.1
OG0004095	Cg001G006460	AT4G33880.1
OG0004096	Cg001G005940	AT4G34320.1
OG0004097	Cg007G252530	AT1G58060.1
OG0004098	Cg006G235870	AT1G10120.1
OG0004099	Cg002G075570	AT2G01300.1
OG0004100	Cg002G069600	AT3G28770.1, AT5G48575.1
OG0004101	Cg003G102730	AT5G55490.1
OG0004102	Cg007G245580	AT1G64630.1
OG0004102	Cg001G042960	AT5G41990.1
OG0004103	Cg004G127630	AT3G11840.1
OG0004104	Cg003G098670	AT5G52050.1
OG0004105	Cg003G101590	AT5G54310.1
OG0004106	Cg003G102030	AT5G54770.1
OG0004107	Cg005G183370, Cg005G165750	AT2G40360.1
OG0004108	Cg003G103530	AT5G56240.2
OG0004109	Cg008G291720	AT5G11260.2
OG0004110	Cg008G290110	AT5G09760.2
OG0004111	Cg008G289070	AT5G08260.1
OG0004112	Cg003G109230	AT5G61500.1
OG0004113	Cg001G022260	AT4G18530.1
OG0004114	Cg001G022200	AT4G18570.1
OG0004115	Cg001G021960	AT4G18770.1
OG0004117	Cg001G019820	AT4G21200.1
OG0004118	Cg001G019290	AT4G21710.1
OG0004119	Cg006G211870	AT1G33680.1
OG0004120	Cg001G019910	AT4G21110.1
OG0004121	Cg006G205080	AT1G44100.1
OG0004122	Cg006G206110	AT1G43710.1
OG0004123	Cg005G172480, Cg006G217670	AT1G29140.1
OG0004124	Cg006G215530	AT1G30800.1
OG0004125	Cg001G003500	AT4G36670.1
OG0004126	Cg005G169630	AT2G36900.1
OG0004126	Cg003G090610, Cg003G096190	AT5G50440.1
OG0004127	Cg003G097640, Cg001G002620	AT4G37608.1
OG0004128	Cg001G000400	AT4G38540.1
OG0004129	Cg006G238400	AT1G07650.2
OG0004130	Cg002G070120	AT3G29020.2
OG0004132	Cg005G172980	AT2G33670.1
OG0004133	Cg008G318210	AT5G42930.1
OG0004134	Cg006G202030	AT1G47830.1
OG0004135	Cg003G083040	AT4G11010.1, AT4G23900.1
OG0004136	Cg003G081680	AT4G12040.1
OG0004137	Cg008G324720	AT5G47140.1
OG0004138	Cg001G027440	AT4G14570.1
OG0004139	Cg001G042100	AT5G41190.1
OG0004140	Cg005G158260	AT2G47400.1
OG0004141	Cg005G158620	AT2G47030.1, AT2G47040.1
OG0004142	Cg005G161610	AT2G44200.1
OG0004143	Cg005G162160	AT2G43640.1
OG0004144	Cg005G162950	AT2G42940.1
OG0004145	Cg005G163020	AT2G42870.1
OG0004147	Cg008G301440	AT5G21010.1
OG0004148	Cg008G301860	AT5G22090.1
OG0004149	Cg008G302710	AT5G22980.1
OG0004150	Cg003G107870	AT5G60120.2
OG0004151	Cg003G106560	AT5G58950.1
OG0004152	Cg003G111960	AT5G64120.1
OG0004153	Cg003G076200	AT4G00300.1
OG0004154	Cg003G077130, Cg014G332500	AT4G00990.1
OG0004155	Cg014G332430, Cg003G077180	AT4G00910.1
OG0004156	Cg003G078370, Cg014G331250	AT4G02380.3
OG0004157	Cg014G331230, Cg003G078390	AT4G02400.1
OG0004158	Cg008G283700	AT5G02940.2
OG0004158	Cg008G319610	AT5G43745.1
OG0004159	Cg006G242220	AT1G04250.1
OG0004160	Cg005G174700	AT2G31980.1
OG0004161	Cg005G174810	AT2G31880.1
OG0004162	Cg005G176200	AT2G30500.1
OG0004163	Cg005G176350	AT2G30400.1
OG0004164	Cg005G176620	AT2G30260.1
OG0004165	Cg005G177800	AT2G29125.1
OG0004166	Cg005G185710	AT2G26270.1, AT3G43930.1
OG0004167	Cg001G013420	AT4G27310.1
OG0004168	Cg008G294420	AT5G14270.2
OG0004168	Cg004G116260	AT3G01770.1
OG0004169	Cg004G118260	AT3G03090.1
OG0004170	Cg004G119650	AT3G03960.1
OG0004171	Cg004G120070	AT3G04470.1
OG0004172	Cg004G120720	AT3G05020.1
OG0004173	Cg004G120660	AT3G04970.1
OG0004174	Cg004G123650	AT3G07560.1
OG0004175	Cg005G165610	AT2G40475.1
OG0004176	Cg005G168700	AT2G37770.2
OG0004177	Cg005G168210	AT2G38150.1
OG0004178	Cg006G229710	AT1G16250.1
OG0004179	Cg006G227030	AT1G18970.1
OG0004180	Cg002G072770	AT3G25940.1
OG0004181	Cg006G225300	AT1G20720.2
OG0004182	Cg007G272440	AT1G72040.1
OG0004183	Cg001G016250	AT4G24580.1
OG0004184	Cg001G016160	AT4G24690.1
OG0004185	Cg001G016010	AT4G24820.1
OG0004186	Cg001G040060	AT5G39800.1, AT5G40080.1
OG0004187	Cg001G015680	AT4G25140.1
OG0004188	Cg003G098590	AT5G51960.1
OG0004189	Cg006G233000	AT1G12910.1
OG0004189	Cg002G072010	AT3G26640.1
OG0004190	Cg006G233380	AT1G12550.1
OG0004191	Cg006G237730	AT1G08310.2
OG0004192	Cg006G240690, Cg006G243220	AT1G03140.1
OG0004193	Cg008G296390	AT5G16100.2
OG0004194	Cg008G296590	AT5G16300.1
OG0004195	Cg002G062990	AT5G17270.1
OG0004197	Cg008G287820	AT5G07000.1, AT5G07010.1
OG0004198	Cg008G305600	AT5G25930.1
OG0004200	Cg008G303960	AT5G24280.1
OG0004201	Cg008G303100	AT5G23380.1
OG0004201	Cg008G289210	AT5G08360.1
OG0004203	Cg007G267140, Cg001G012240	AT4G28360.1, AT1G52370.1
OG0004204	Cg003G110390	AT5G62620.1
OG0004205	Cg003G106140	AT5G58560.1
OG0004206	Cg002G057280	AT3G49580.1
OG0004206	Cg002G057290	AT3G49570.1
OG0004207	Cg002G061630	AT3G45650.2
OG0004208	Cg007G274220	AT1G73790.1
OG0004208	Cg003G085340	AT4G09550.1
OG0004209	Cg007G271930	AT1G71450.1
OG0004210	Cg007G272090	AT1G71710.1
OG0004211	Cg007G272450	AT1G72050.3
OG0004212	Cg007G278400	AT1G77760.1
OG0004213	Cg007G274680	AT1G74220.1
OG0004214	Cg007G273680	AT1G73220.1
OG0004215	Cg007G279050, Cg007G278980	AT1G78360.1
OG0004216	Cg007G280940, Cg007G280610	AT1G80730.1
OG0004217	Cg004G128430	AT3G12700.1
OG0004218	Cg004G131610	AT3G15340.1, AT5G36690.1, AT5G36780.1
OG0004219	Cg004G131940	AT3G15540.1
OG0004220	Cg004G132350	AT3G15990.1
OG0004221	Cg004G134660	AT3G18100.1
OG0004222	Cg004G134780	AT3G18210.1
OG0004223	Cg004G135690	AT3G19000.1
OG0004224	Cg004G135970	AT3G19290.3
OG0004225	Cg004G136300	AT3G19580.1
OG0004226	Cg004G138120	AT3G21180.1
OG0004227	Cg004G138730	AT3G21700.3
OG0004228	Cg004G138740	AT3G21710.2
OG0004229	Cg004G139480	AT3G22240.1
OG0004230	Cg004G139600	AT3G22380.2
OG0004231	Cg004G140090	AT3G22845.1
OG0004232	Cg004G141130	AT3G23600.1
OG0004233	Cg004G141400	AT3G23770.1
OG0004234	Cg004G154040	AT2G17950.1
OG0004235	Cg004G155380	AT2G19110.1
OG0004236	Cg001G011640	AT4G28880.1
OG0004236	Cg001G011650	AT4G28860.1
OG0004237	Cg001G034350	AT5G36160.1
OG0004238	Cg006G194380	AT1G55920.1
OG0004240	Cg006G195470	AT1G54060.1
OG0004241	Cg006G195830	AT1G53750.1
OG0004242	Cg006G196260	AT1G53390.1
OG0004243	Cg006G196470	AT1G53210.1
OG0004244	Cg006G198400	AT1G51355.1
OG0004245	Cg006G201240	AT3G27740.1
OG0004246	Cg006G201670	AT1G48200.1
OG0004247	Cg005G171820	AT2G34770.1
OG0004249	Cg008G305780	AT5G26050.1
OG0004251	Cg002G048900	AT3G57390.1
OG0004252	Cg005G163830	AT2G42150.1
OG0004253	Cg002G045880	AT3G60740.1
OG0004254	Cg004G120090, Cg006G240950	AT5G05620.1, AT3G61650.1
OG0004255	Cg002G044330	AT3G62300.2
OG0004259	Cg006G200480	AT2G21920.1
OG0004260	Cg003G076410	AT4G00480.2
OG0004262	Cg007G246700	AT1G63580.1, AT1G63590.1
OG0004264	Cg005G172340	AT2G34220.2, AT2G34230.1
OG0004265	Cg006G218820	AT1G27890.1, AT1G27820.1, AT1G61470.1
OG0004267	Cg003G111400	AT5G63600.2
OG0004275	Cg001G011520, Cg001G011510	AT4G29020.1
OG0004277	Cg001G010280	AT4G30210.3
OG0004278	Cg001G009380	AT4G31130.1
OG0004279	Cg001G009170	AT4G31380.1
OG0004280	Cg001G007120	AT4G33210.1
OG0004281	Cg001G006320	AT4G33980.2
OG0004282	Cg001G005630	AT4G34590.1
OG0004283	Cg001G005030	AT4G35180.1
OG0004284	Cg006G215020	AT1G31280.1
OG0004285	Cg006G213890	AT1G32200.1
OG0004286	Cg007G254580	AT1G56240.1, AT1G56250.1
OG0004287	Cg002G075540	AT2G01340.1
OG0004288	Cg002G074400	AT2G02720.1
OG0004289	Cg002G073150	AT3G25590.1
OG0004290	Cg002G071250	AT3G27230.1
OG0004292	Cg002G069160	AT3G28455.1
OG0004293	Cg007G259460	AT5G45010.1
OG0004294	Cg007G258530	AT1G54380.1
OG0004294	Cg005G163510	AT2G42510.2
OG0004295	Cg005G164840	AT2G41190.1
OG0004296	Cg004G125660	AT3G10050.1
OG0004297	Cg004G126970, Cg001G040270	AT3G11230.2
OG0004298	Cg004G127620	AT3G11830.1
OG0004299	Cg003G097050	AT5G50850.1
OG0004300	Cg003G097740	AT5G51230.1
OG0004301	Cg003G097790	AT5G51300.1
OG0004302	Cg003G098130	AT5G51590.1
OG0004303	Cg001G014180	AT4G26510.1
OG0004304	Cg003G105540	AT5G57990.1
OG0004305	Cg008G305930	AT5G26210.1
OG0004306	Cg008G293590	AT5G13450.1
OG0004307	Cg008G292330	AT3G14390.1, AT5G11880.1
OG0004308	Cg008G291230	AT5G10770.1
OG0004309	Cg008G289290	AT5G08420.1
OG0004310	Cg008G288990	AT5G08160.1
OG0004311	Cg001G022720	AT4G18140.1
OG0004311	Cg008G323800	AT5G46410.2
OG0004312	Cg001G022530	AT4G18340.1
OG0004313	Cg001G021750	AT4G18980.1
OG0004314	Cg001G020700	AT4G20040.1
OG0004315	Cg001G020350	AT4G20420.1
OG0004316	Cg001G020040	AT4G20970.1
OG0004317	Cg001G019920	AT4G21105.1
OG0004318	Cg001G018300	AT4G22710.1, AT4G22690.1
OG0004319	Cg001G018150	AT4G22790.1
OG0004320	Cg001G017470	AT4G23420.3, AT4G23430.2
OG0004321	Cg001G016870	AT4G24060.1
OG0004322	Cg003G083430	AT4G10670.1, AT4G10710.1
OG0004323	Cg006G209450	AT1G35430.1
OG0004323	Cg003G085620	AT4G09170.1
OG0004324	Cg004G139860	AT3G22660.1
OG0004325	Cg006G196490	AT1G53200.1
OG0004326	Cg006G216930	AT1G29640.1
OG0004327	Cg006G215980	AT1G30470.1
OG0004328	Cg006G215850	AT1G30580.1
OG0004329	Cg005G181660, Cg005G193930	AT2G20970.2
OG0004330	Cg001G004370	AT4G35790.1
OG0004331	Cg001G003290	AT4G37240.1
OG0004332	Cg001G003230	AT4G37180.2
OG0004333	Cg003G084270, Cg003G084250	AT4G10080.1
OG0004334	Cg003G081700	AT4G12020.2
OG0004337	Cg004G143580	AT2G04280.1
OG0004337	Cg001G032590	AT4G12700.1
OG0004338	Cg001G031830	AT4G12790.1
OG0004339	Cg001G027610	AT4G14420.1
OG0004340	Cg001G027170	AT4G14720.2
OG0004341	Cg001G027010	AT4G14805.1
OG0004342	Cg006G195850	AT1G53720.1, AT1G56085.1
OG0004343	Cg002G043770	AT3G62930.1
OG0004344	Cg005G158610	AT2G47050.1
OG0004345	Cg005G159360	AT2G46370.4
OG0004347	Cg005G161550	AT2G44270.1
OG0004347	Cg007G276780	AT1G76170.7
OG0004348	Cg005G162730	AT2G43140.2
OG0004349	Cg002G048180	AT3G58110.1
OG0004349	Cg005G163640	AT2G42370.1
OG0004350	Cg008G300300	AT5G19820.1
OG0004351	Cg002G050960	AT3G55490.1, AT1G19080.1
OG0004352	Cg005G166130	AT2G40080.1
OG0004354	Cg003G106860	AT5G59050.1
OG0004355	Cg003G090010, Cg003G090040, Cg003G095560, Cg003G111520, Cg003G092200	AT5G63690.1
OG0004356	Cg003G111880	AT5G64040.2
OG0004357	Cg003G113440	AT5G65440.3
OG0004358	Cg003G114690	AT5G67060.1
OG0004359	Cg003G114840	AT5G66920.1
OG0004360	Cg006G245350, Cg006G240400	AT1G02090.1
OG0004361	Cg014G333040, Cg003G076530	AT4G00585.1
OG0004362	Cg006G242920	AT1G03475.1
OG0004363	Cg005G173220	AT2G33410.1
OG0004364	Cg005G173260	AT2G33380.1
OG0004365	Cg006G240230	AT1G05960.2
OG0004366	Cg005G175430	AT2G31230.1
OG0004368	Cg005G176250	AT2G30470.1
OG0004369	Cg005G176460	AT2G30360.1
OG0004370	Cg005G176530	AT2G30300.1
OG0004371	Cg005G176970	AT2G29980.1
OG0004372	Cg004G116660	AT3G01420.1
OG0004373	Cg004G117880	AT3G02750.3
OG0004374	Cg004G121010	AT3G05220.1
OG0004375	Cg008G306920	AT5G27550.1
OG0004376	Cg004G121320	AT3G05545.1
OG0004377	Cg004G121880	AT3G05975.1
OG0004378	Cg004G122030	AT3G06120.1
OG0004379	Cg004G122360	AT3G06410.1
OG0004381	Cg005G170540	AT2G36010.2
OG0004382	Cg005G170390	AT2G36190.1
OG0004383	Cg005G169600	AT2G36950.1
OG0004384	Cg002G052920	AT3G53580.1
OG0004385	Cg006G229850	AT1G16040.1
OG0004386	Cg006G228270	AT1G17720.1
OG0004387	Cg007G273870	AT1G73450.1, AT1G73460.1
OG0004388	Cg006G227530	AT1G18510.1
OG0004388	Cg007G274530	AT1G74045.1
OG0004389	Cg006G227310	AT1G18710.1
OG0004390	Cg007G277800	AT1G77130.1
OG0004391	Cg007G272420	AT1G72020.1
OG0004392	Cg006G223000	AT1G22885.2
OG0004393	Cg006G220880	AT1G26610.1
OG0004394	Cg006G219880	AT1G25260.1
OG0004395	Cg001G015990	AT4G24840.1
OG0004396	Cg005G190150	AT2G24280.1
OG0004397	Cg006G232540	AT1G13390.1
OG0004398	Cg006G233070	AT1G12840.1
OG0004399	Cg006G233190	AT1G12760.1
OG0004400	Cg006G233990	AT1G11890.1
OG0004401	Cg006G234890	AT1G11080.2
OG0004402	Cg006G235370	AT1G70450.1, AT1G10620.1
OG0004403	Cg006G235900	AT1G10070.1
OG0004404	Cg006G237020	AT1G09040.1, AT1G09050.1
OG0004405	Cg006G238050	AT1G08050.1
OG0004406	Cg006G238180	AT1G07890.1
OG0004407	Cg008G295490	AT2G16930.1, AT5G15220.1
OG0004408	Cg008G296560	AT5G16270.1
OG0004409	Cg008G297100	AT5G16840.2
OG0004410	Cg008G298910	AT5G18560.1
OG0004411	Cg008G299000	AT5G18650.1
OG0004412	Cg008G306210	AT5G26660.1
OG0004413	Cg008G306810	AT5G27670.1
OG0004414	Cg008G312640	AT5G48270.1
OG0004415	Cg008G286970	AT5G06160.1
OG0004416	Cg008G305380	AT5G25610.1
OG0004418	Cg008G303260	AT5G23535.1
OG0004419	Cg008G302870	AT5G23140.1
OG0004420	Cg003G109050	AT5G61340.2
OG0004421	Cg002G057210	AT3G49645.2
OG0004422	Cg007G268510, Cg007G268490	AT1G68370.1
OG0004423	Cg007G270070	AT1G69680.1
OG0004424	Cg007G270710	AT1G70260.1
OG0004425	Cg007G271150	AT1G70700.3
OG0004426	Cg007G272310	AT1G71910.1
OG0004427	Cg007G272520	AT1G72125.1
OG0004427	Cg007G272530	AT1G72120.1
OG0004428	Cg007G276080	AT1G75520.1
OG0004429	Cg007G275060, Cg007G275050	AT1G74590.1
OG0004430	Cg007G275020	AT1G74550.1
OG0004430	Cg007G275010	AT1G74540.1
OG0004431	Cg007G273360	AT1G72880.1
OG0004432	Cg007G279260	AT1G78600.2
OG0004433	Cg007G279630	AT1G78950.2
OG0004433	Cg007G279640	AT1G78955.1
OG0004434	Cg007G279950	AT1G79270.1
OG0004435	Cg007G280240	AT1G79580.1
OG0004436	Cg004G128660	AT3G12920.1
OG0004437	Cg004G130190	AT3G14080.1
OG0004438	Cg004G130310	AT3G14200.1
OG0004440	Cg004G131460	AT3G15170.1
OG0004441	Cg004G131690	AT3G15355.1
OG0004442	Cg004G131860	AT3G15490.1
OG0004443	Cg004G132600	AT3G16220.1
OG0004444	Cg004G135230	AT3G18570.1
OG0004445	Cg004G136610	AT3G19830.1
OG0004445	Cg006G199490	AT1G50260.1
OG0004446	Cg004G136850	AT3G20050.1
OG0004447	Cg004G137850	AT3G20898.1
OG0004448	Cg004G137870	AT3G20920.1
OG0004449	Cg004G138320	AT3G21320.1
OG0004450	Cg004G138890	AT3G21865.1
OG0004451	Cg004G140710	AT3G23250.1
OG0004452	Cg005G186360	AT2G26060.1
OG0004453	Cg004G154700	AT2G18510.1
OG0004454	Cg004G154290	AT2G18160.1
OG0004455	Cg004G155290, Cg004G155300, Cg004G155320, Cg004G155340, Cg004G155330	AT2G19060.1, AT2G19050.1
OG0004456	Cg005G170490	AT2G36070.1
OG0004457	Cg006G197350	AT1G52400.1
OG0004458	Cg006G198250	AT1G51510.1
OG0004459	Cg006G199230	AT1G50560.1, AT1G50520.1
OG0004460	Cg006G201270	AT1G48610.1
OG0004461	Cg005G172190	AT2G34410.1
OG0004461	Cg006G216550	AT1G29890.2
OG0004462	Cg002G054930	AT3G51910.1
OG0004463	Cg002G052570	AT3G53990.1
OG0004464	Cg002G051380	AT3G55120.1
OG0004465	Cg002G050130	AT3G56190.1, AT3G56450.1
OG0004466	Cg002G049590	AT3G56710.1
OG0004468	Cg002G048250	AT3G58060.1
OG0004469	Cg002G048160	AT2G27340.2, AT3G58130.1
OG0004470	Cg002G047740	AT3G58610.1
OG0004471	Cg005G160510	AT2G45300.1, AT1G48860.1
OG0004472	Cg002G045300	AT3G61440.1
OG0004473	Cg002G044310	AT5G48350.1
OG0004474	Cg002G043690	AT3G63010.1
OG0004475	Cg006G200450	AT1G49190.2
OG0004477	Cg003G091780	AT5G49690.1
OG0004478	Cg002G046180	AT3G60415.1
OG0004480	Cg008G284230	AT5G03490.1
OG0004482	Cg006G221780, Cg006G221760	AT1G24145.1
OG0004483	Cg007G270720	AT1G70270.2, AT1G23965.1, AT1G23995.1
OG0004484	Cg004G156090	AT4G16045.1
OG0004488	Cg008G293750, Cg008G312630	AT5G13620.1
OG0004492	Cg004G140980, Cg004G141000	AT3G23460.1
OG0004498	Cg001G012320	AT4G28270.1
OG0004499	Cg001G011990	AT4G28530.1
OG0004500	Cg001G011630	AT4G28890.1
OG0004501	Cg001G010560	AT4G29960.1
OG0004502	Cg003G104930	AT5G57330.1
OG0004503	Cg001G010240	AT4G30240.1
OG0004504	Cg005G190810	AT2G23940.1
OG0004505	Cg001G009890	AT4G30590.1
OG0004506	Cg001G009760	AT4G30770.1
OG0004507	Cg002G048070	AT3G58230.1
OG0004508	Cg001G008720	AT4G31800.1
OG0004509	Cg001G008320	AT4G32150.1
OG0004510	Cg013G330450	AT4G32175.1, AT2G25355.1
OG0004511	Cg001G007320	AT4G33000.1
OG0004512	Cg001G005880	AT4G34380.1
OG0004513	Cg001G005780	AT4G34460.1
OG0004514	Cg001G024540	AT4G16620.1
OG0004515	Cg007G251150	AT1G59890.2
OG0004516	Cg007G249190	AT1G61350.1
OG0004517	Cg007G280600	AT1G80740.1
OG0004518	Cg001G017230	AT4G23680.1
OG0004519	Cg002G075330	AT2G01540.1
OG0004520	Cg006G220050	AT1G25350.2
OG0004521	Cg002G072850	AT3G25882.1
OG0004522	Cg001G040770	AT5G40190.1
OG0004523	Cg002G069920	AT3G28910.1
OG0004524	Cg002G067350	AT3G29575.1
OG0004525	Cg007G263670, Cg007G262410	AT1G65270.1
OG0004526	Cg006G233470, Cg007G247440, Cg007G251860, Cg007G251830, Cg007G251880	AT1G12440.1
OG0004527	Cg004G128320	AT3G12600.1
OG0004529	Cg004G128050	AT3G12280.1
OG0004530	Cg003G107480	AT5G59810.1
OG0004531	Cg003G103150	AT5G55850.2
OG0004532	Cg003G103490	AT5G56200.1
OG0004533	Cg003G104120	AT5G56660.1, AT5G56650.1
OG0004534	Cg003G104250	AT5G56780.1
OG0004535	Cg003G105130	AT5G57530.1
OG0004536	Cg003G105460	AT5G57910.1
OG0004537	Cg008G313880, Cg009G325730	AT5G47890.1
OG0004538	Cg008G293000	AT5G12870.1
OG0004539	Cg008G292870	AT5G12400.1
OG0004540	Cg008G292490	AT5G12050.1
OG0004541	Cg008G292340	AT5G11890.1
OG0004542	Cg008G291580	AT5G11110.1
OG0004543	Cg008G291110	AT5G10650.1
OG0004544	Cg008G290710	AT5G10280.1
OG0004545	Cg008G289610	AT5G08790.1
OG0004546	Cg008G288910	AT5G08080.3
OG0004547	Cg008G288240	AT5G07440.1
OG0004548	Cg001G022400	AT4G18430.1
OG0004550	Cg001G021540	AT4G19120.1
OG0004551	Cg003G081240	AT4G12440.2
OG0004552	Cg001G017360	AT4G23530.1
OG0004553	Cg001G017340	AT4G23550.1
OG0004554	Cg001G016890	AT4G24040.1
OG0004555	Cg007G261960, Cg007G264100	AT3G47170.1
OG0004557	Cg006G203700, Cg006G203690	AT1G45201.3
OG0004558	Cg006G218550	AT1G28130.1
OG0004559	Cg006G218140	AT1G28440.1
OG0004560	Cg006G218090	AT1G28490.1
OG0004561	Cg006G216650	AT1G29770.1
OG0004562	Cg006G216300	AT1G30110.1
OG0004563	Cg006G215480, Cg006G215450	AT1G30840.1
OG0004564	Cg001G004720	AT4G35480.1
OG0004565	Cg001G004640	AT4G35550.1
OG0004566	Cg001G003680	AT4G36470.1
OG0004567	Cg001G035970	AT4G39630.1
OG0004568	Cg001G034450	AT5G36260.1
OG0004569	Cg001G035330	AT5G37020.1
OG0004570	Cg001G039750	AT1G09157.1
OG0004571	Cg002G059410	AT3G47630.2
OG0004572	Cg005G171500	AT2G35120.1
OG0004573	Cg008G324560	AT5G47030.1
OG0004574	Cg005G170900	AT2G35680.1
OG0004575	Cg005G172920	AT2G33730.1
OG0004576	Cg003G083170	AT1G66770.1, AT4G10850.1
OG0004577	Cg003G082670	AT4G11150.1
OG0004578	Cg003G080100, Cg003G093890	AT4G05020.2
OG0004579	Cg008G320720	AT5G44400.1
OG0004580	Cg008G320820	AT5G44450.2
OG0004581	Cg008G323570	AT5G46230.1
OG0004582	Cg008G324580	AT5G47050.1
OG0004583	Cg001G032730	AT4G12720.4
OG0004584	Cg001G029510	AT4G13420.1
OG0004585	Cg001G028370	AT4G14080.1
OG0004586	Cg004G139420	AT3G22200.2
OG0004587	Cg005G160110	AT2G45660.1
OG0004588	Cg005G160650	AT2G45140.1
OG0004589	Cg005G161200	AT2G44620.1
OG0004590	Cg005G161210	AT2G44610.1
OG0004591	Cg005G161260	AT2G44581.1, AT2G44578.1
OG0004592	Cg005G162430	AT2G43430.1
OG0004593	Cg008G283090	AT5G02290.1
OG0004594	Cg008G284090	AT5G03380.1
OG0004595	Cg008G301110	AT5G20680.1
OG0004596	Cg008G301410	AT5G20970.1
OG0004597	Cg008G302010	AT5G22270.1
OG0004598	Cg008G302460	AT5G22740.1
OG0004599	Cg003G110980	AT5G63140.1
OG0004600	Cg003G095570, Cg003G092210, Cg003G111530	AT5G63700.1
OG0004601	Cg003G111940	AT5G64100.1
OG0004602	Cg003G112450	AT5G64530.1
OG0004603	Cg003G113410	AT5G65410.1
OG0004604	Cg003G113480	AT5G65480.1
OG0004605	Cg003G114580	AT5G67160.1
OG0004606	Cg003G115160	AT5G66650.1
OG0004607	Cg003G115720, Cg002G055560	AT3G51280.1
OG0004608	Cg003G113270	AT5G65274.1
OG0004609	Cg014G331430, Cg003G078220	AT4G02250.1
OG0004610	Cg008G319030	AT5G43390.1, AT5G43400.1
OG0004611	Cg005G173630	AT2G33040.1
OG0004612	Cg005G175150	AT2G31500.1
OG0004613	Cg005G178130, Cg006G238490	AT2G28920.1
OG0004614	Cg005G181490	AT2G27260.1
OG0004615	Cg005G180530	AT2G27490.1
OG0004616	Cg004G116420	AT3G01610.2
OG0004617	Cg004G116300	AT3G01740.1
OG0004617	Cg008G294460	AT5G14290.1
OG0004618	Cg004G116010	AT5G14030.1
OG0004619	Cg004G136000	AT3G19250.1
OG0004619	Cg004G115970	AT3G19330.1
OG0004620	Cg004G124360	AT3G08710.1
OG0004621	Cg004G117900	AT3G02760.1
OG0004622	Cg008G297050	AT5G16790.1
OG0004622	Cg004G118140	AT3G02950.1
OG0004623	Cg004G119670	AT3G03980.1
OG0004624	Cg004G121630	AT3G05800.1
OG0004625	Cg004G121770	AT3G05930.1
OG0004626	Cg004G121940	AT3G06035.1
OG0004627	Cg004G121980	AT3G06060.2
OG0004628	Cg004G122270	AT3G06330.1
OG0004629	Cg004G123470	AT3G07390.1
OG0004630	Cg004G123800	AT3G07680.1
OG0004631	Cg004G123850, Cg003G090820, Cg003G090950, Cg007G262240, Cg007G263880	AT3G07730.1, AT4G01170.1
OG0004632	Cg004G123980	AT3G07880.1
OG0004633	Cg004G124010	AT3G07910.1
OG0004634	Cg005G165510	AT2G40530.1
OG0004635	Cg005G165890	AT2G40260.1
OG0004636	Cg005G165920	AT2G40230.1
OG0004637	Cg005G166050	AT2G40116.1
OG0004638	Cg005G166530	AT2G39720.1
OG0004640	Cg005G170110	AT2G36420.1
OG0004641	Cg005G169720	AT2G36870.1
OG0004642	Cg005G168890	AT2G37590.1
OG0004643	Cg005G167660	AT2G38650.1
OG0004644	Cg006G230000	AT1G15880.1
OG0004645	Cg006G229950	AT1G15940.1
OG0004646	Cg006G228130	AT1G17860.1
OG0004647	Cg006G227470	AT1G18570.1
OG0004648	Cg006G226070	AT1G19900.1
OG0004649	Cg006G224560	AT1G21460.1
OG0004650	Cg006G224040	AT1G21970.1
OG0004651	Cg006G222480	AT1G23350.1
OG0004652	Cg006G222300	AT1G23560.1
OG0004653	Cg006G222330	AT1G23530.1
OG0004654	Cg006G221170	AT1G26840.1
