Orthogroup	Cardamine_glauca	Capsella_rubella
OG0002717	Cg008G296640	XP_006287411.1, XP_006287418.1
OG0002718	Cg008G297620	XP_006289937.1
OG0002718	Cg008G297610	XP_006286751.1
OG0002719	Cg008G304370	XP_006288459.1, XP_006288447.1
OG0002720	Cg002G055860, Cg002G055870	XP_006293261.2
OG0002720	Cg008G312780	XP_006290890.2
OG0002721	Cg008G304120	XP_006289212.1
OG0002722	Cg007G269660	XP_006301643.1
OG0002722	Cg007G269270	XP_006301564.1
OG0002723	Cg007G278720	XP_006302406.1
OG0002723	Cg006G223740	XP_006304608.1
OG0002724	Cg006G225190	XP_006305726.1
OG0002724	Cg007G277070	XP_006302914.1
OG0002725	Cg004G128900	XP_006299726.1
OG0002725	Cg004G128890	XP_023642748.1
OG0002726	Cg004G131810	XP_006298385.1
OG0002726	Cg006G196770	XP_006304128.1
OG0002727	Cg004G132620	XP_006298401.1
OG0002728	Cg004G135830	XP_006296881.1
OG0002729	Cg004G137420	XP_006296787.1
OG0002729	Cg006G198920	XP_006306649.1
OG0002730	Cg004G138720	XP_006297470.1
OG0002731	Cg004G139650	XP_006299595.2
OG0002733	Cg006G200320	XP_006304348.1, XP_006306289.1
OG0002734	Cg006G216290	XP_006307689.1
OG0002734	Cg005G172030	XP_023639756.1
OG0002735	Cg002G053200	XP_006293000.1
OG0002736	Cg005G168440	XP_023639464.1
OG0002737	Cg005G165210	XP_006294678.2
OG0002737	Cg002G049890	XP_006291135.1
OG0002738	Cg008G325200	XP_006281288.1
OG0002739	Cg002G056900	XP_006291229.1
OG0002739	Cg003G114270	XP_006279528.1
OG0002740	Cg002G047290	XP_006290908.1
OG0002741	Cg007G268720	XP_006300539.1
OG0002743	Cg001G006750	XP_006286232.1
OG0002745	Cg006G234120	XP_006304944.1
OG0002746	Cg006G232120	XP_006307032.1
OG0002747	Cg004G132410	XP_023641083.1
OG0002748	Cg008G290140	XP_006286405.1
OG0002748	Cg003G112590	XP_006281388.1
OG0002750	Cg007G266700	XP_023643080.1
OG0002753	Cg001G012270	XP_006283768.1
OG0002753	Cg004G157060	XP_006296707.1
OG0002754	Cg001G011480	XP_006283684.2
OG0002754	Cg004G156490	XP_006297610.2
OG0002755	Cg001G008810	XP_006284609.1
OG0002757	Cg004G151960	XP_006299612.1
OG0002757	Cg001G005760	XP_023634775.1
OG0002758	Cg004G152720	XP_006298288.1
OG0002758	Cg001G005150	XP_006284279.1
OG0002759	Cg001G025330	XP_023634842.1
OG0002760	Cg005G171260	XP_023639503.1
OG0002760	Cg006G213440	XP_006303526.1
OG0002761	Cg007G251260	XP_006301772.2
OG0002762	Cg007G248710	XP_006302377.1
OG0002762	Cg006G234340	XP_006307580.2
OG0002763	Cg006G230930	XP_006307228.1
OG0002763	Cg002G075300	XP_023638148.1
OG0002764	Cg006G232230	XP_023644950.1
OG0002765	Cg002G071440	XP_023637925.1
OG0002765	Cg008G289240	XP_006289011.1
OG0002766	Cg001G036690	XP_006284197.1
OG0002766	Cg007G265470	XP_006302625.1
OG0002767	Cg007G247120	XP_006302469.1
OG0002768	Cg003G104110	XP_006279854.1
OG0002768	Cg005G190290	XP_006285955.2
OG0002768	Cg001G014440	XP_006284128.1
OG0002769	Cg004G125040	XP_006297745.1
OG0002770	Cg001G015880	XP_006284721.1
OG0002771	Cg003G113070	XP_006281975.1
OG0002772	Cg003G111710	XP_006279699.1
OG0002772	Cg008G289660	XP_006288632.1
OG0002773	Cg008G288290	XP_006288607.2
OG0002773	Cg003G109370	XP_006281045.1
OG0002774	Cg001G020810	XP_006284127.1
OG0002774	Cg008G321520	XP_006280824.1
OG0002775	Cg001G020730	XP_006282647.2
OG0002775	Cg008G321380	XP_006280485.1
OG0002776	Cg001G019470	XP_023635461.1
OG0002776	Cg001G019480	XP_006283583.2
OG0002778	Cg001G017800	XP_023633808.1, XP_023640700.1, XP_006292945.1, XP_006293314.2, XP_023638873.1, XP_006292352.2
OG0002779	Cg006G210920	XP_006303527.1
OG0002780	Cg006G208480, Cg006G208490	XP_006306571.1
OG0002781	Cg001G002540	XP_006283349.1
OG0002782	Cg001G001730	XP_006283953.1
OG0002783	Cg005G193670	XP_006295408.1
OG0002784	Cg001G023400	XP_006284481.1
OG0002785	Cg004G146590	XP_006299388.2
OG0002786	Cg004G146450	XP_006299662.1
OG0002787	Cg001G033810	XP_006282472.2
OG0002787	Cg004G144510	XP_006298887.1
OG0002788	Cg001G027580	XP_006286084.2
OG0002788	Cg004G140580	XP_006296774.1
OG0002789	Cg004G140020	XP_006297557.1
OG0002789	Cg001G027110	XP_006283669.1
OG0002790	Cg004G139550	XP_006297246.1
OG0002790	Cg004G139570	XP_006297190.1
OG0002791	Cg001G026080	XP_006283548.1
OG0002791	Cg004G138670	XP_006297394.1
OG0002792	Cg001G040840	XP_006286151.1
OG0002792	Cg004G121960	XP_023635816.1
OG0002793	Cg005G158650	XP_023640786.1
OG0002794	Cg005G160520	XP_006293747.1
OG0002794	Cg002G045870	XP_006290638.1, XP_023636150.1
OG0002795	Cg002G046280	XP_006290620.1
OG0002795	Cg005G160970	XP_006293711.1
OG0002796	Cg005G162240	XP_006293508.1
OG0002797	Cg002G048500	XP_006292554.1
OG0002797	Cg005G163700	XP_023639877.1
OG0002798	Cg005G164190	XP_023639481.1
OG0002798	Cg002G048870	XP_006290634.1
OG0002799	Cg005G168130	XP_006294648.1
OG0002799	Cg008G282450	XP_006288284.1
OG0002800	Cg008G284360	XP_006288040.1, XP_023637164.1
OG0002801	Cg002G064840	XP_006290612.1
OG0002801	Cg008G301250	XP_006287059.2
OG0002802	Cg002G064470	XP_006291818.1, XP_006291815.1
OG0002802	Cg008G301510	XP_006288424.2
OG0002803	Cg002G059960	XP_023638050.1
OG0002803	Cg003G106480	XP_006281572.1
OG0002804	Cg003G114720	XP_006281664.1
OG0002805	Cg005G177240	XP_006294043.1
OG0002806	Cg003G077840, Cg014G331810	XP_006289321.1
OG0002807	Cg003G094790, Cg003G079210	XP_006286760.1, XP_023632542.1
OG0002808	Cg005G174250	XP_006294074.1
OG0002808	Cg006G241190	XP_006307341.1
OG0002809	Cg005G175300	XP_006294598.1
OG0002809	Cg006G240090	XP_023645090.1
OG0002810	Cg006G239580	XP_006306172.2
OG0002810	Cg005G175920	XP_006295800.1
OG0002811	Cg005G177730	XP_006295621.2
OG0002812	Cg005G180920	XP_006295638.2
OG0002812	Cg006G237700	XP_006305122.2
OG0002813	Cg004G116340	XP_006298008.1
OG0002813	Cg008G294580	XP_006287987.1
OG0002814	Cg008G295900	XP_006287848.1
OG0002814	Cg004G117360	XP_006296612.1
OG0002817	Cg004G119970	XP_006297372.1
OG0002817	Cg008G298840	XP_006287478.1
OG0002818	Cg004G120710	XP_006298191.1
OG0002818	Cg008G307240	XP_006288342.1
OG0002819	Cg004G122120	XP_023641421.1
OG0002820	Cg004G122420	XP_006299360.1
OG0002821	Cg004G122880	XP_006299740.1
OG0002821	Cg008G308860, Cg008G310510	XP_006281463.1
OG0002822	Cg004G120220	XP_006297826.1
OG0002823	Cg002G054010	XP_006291052.1
OG0002823	Cg005G170320	XP_023640547.1
OG0002824	Cg002G052630	XP_023637877.1
OG0002824	Cg005G168590	XP_006296185.1
OG0002825	Cg007G281250	XP_006302032.1
OG0002825	Cg006G230360	XP_006307055.1
OG0002826	Cg007G280430	XP_006301899.1
OG0002826	Cg006G229880	XP_023633258.1
OG0002827	Cg006G228500	XP_006307711.1
OG0002827	Cg007G273140	XP_006300497.1
OG0002828	Cg006G228460	XP_006303887.1
OG0002828	Cg007G273180	XP_006300656.1
OG0002829	Cg006G228100	XP_006305334.1
OG0002830	Cg007G275030	XP_006302716.1
OG0002830	Cg001G041990, Cg006G227190	XP_023645483.1
OG0002831	Cg007G275250	XP_006301494.1
OG0002831	Cg006G227070	XP_006306597.2
OG0002832	Cg006G225470	XP_006305225.1
OG0002832	Cg007G276900	XP_006302478.1
OG0002833	Cg006G225460	XP_006307131.1
OG0002833	Cg007G276910	XP_006302074.1
OG0002834	Cg006G221990	XP_006306746.1
OG0002835	Cg007G269710	XP_006300410.1
OG0002835	Cg006G220660	XP_006306487.1
OG0002837	Cg007G268580	XP_006302578.1
OG0002837	Cg006G220110	XP_023645854.1
OG0002838	Cg001G034750	XP_006283214.1
OG0002838	Cg003G091150	XP_006282334.1
OG0002840	Cg001G001000	XP_006285920.1
OG0002840	Cg005G193300	XP_023640006.1
OG0002841	Cg005G174210	XP_006294218.1
OG0002841	Cg006G241210	XP_006306165.1
OG0002842	Cg006G243380	XP_006296506.1, XP_006304586.1
OG0002844	Cg008G295150	XP_006289274.2
OG0002845	Cg008G299150	XP_006288947.1
OG0002845	Cg004G122250	XP_006298855.1
OG0002847	Cg006G194250	XP_006306222.1
OG0002848	Cg002G057470	XP_006290824.1
OG0002849	Cg002G057620	XP_006291525.1
OG0002849	Cg008G303990	XP_006288227.1
OG0002850	Cg003G109460	XP_023633569.1
OG0002850	Cg003G109430	XP_006279131.2
OG0002851	Cg008G303370	XP_006287432.1
OG0002851	Cg002G058080	XP_006292226.1
OG0002852	Cg008G303280	XP_006287609.1
OG0002853	Cg003G109540	XP_006279767.1, XP_023640284.1
OG0002854	Cg003G106380	XP_006279869.2
OG0002855	Cg004G116680	XP_006300236.2
OG0002855	Cg003G106280	XP_006280715.1
OG0002856	Cg002G059810	XP_006292254.1
OG0002856	Cg003G106240	XP_023643525.1
OG0002857	Cg002G056750	XP_006293111.2
OG0002858	Cg002G057690	XP_006290854.2
OG0002859	Cg003G107410	XP_006280747.1
OG0002859	Cg002G061080	XP_006291393.2
OG0002860	Cg001G005730	XP_006284916.1
OG0002860	Cg004G152010	XP_006299088.1
OG0002861	Cg006G243950	XP_023633218.1
OG0002861	Cg007G271430	XP_006302975.2
OG0002862	Cg007G274910	XP_006285337.1, XP_006298432.1, XP_006302649.1
OG0002863	Cg007G280930	XP_006302695.2
OG0002863	Cg006G230010	XP_006306471.1
OG0002864	Cg004G129310	XP_006297132.1
OG0002865	Cg006G195120	XP_006306926.2
OG0002865	Cg004G129660	XP_006297185.1
OG0002866	Cg004G129930	XP_023642179.1
OG0002866	Cg006G195300	XP_006304336.1
OG0002867	Cg004G130070	XP_006299840.1
OG0002867	Cg006G195400	XP_006306969.1
OG0002868	Cg004G131820	XP_006299837.1
OG0002868	Cg006G196780	XP_006305245.2
OG0002869	Cg004G137390	XP_006298836.1
OG0002871	Cg004G150540, Cg004G149610	XP_006300143.1
OG0002871	Cg004G150590, Cg004G149700, Cg004G150550	XP_006300232.1
OG0002872	Cg001G019090	XP_006283405.1
OG0002872	Cg004G152480	XP_023641883.1
OG0002873	Cg001G010220	XP_006282690.1
OG0002873	Cg004G154970	XP_006298262.1
OG0002874	Cg004G157370	XP_006297453.1
OG0002875	Cg006G198880	XP_023632874.1
OG0002875	Cg004G137430	XP_006298590.2
OG0002876	Cg006G200290	XP_006306575.1
OG0002877	Cg002G051490	XP_023637817.1
OG0002877	Cg005G167000	XP_023639657.1
OG0002878	Cg005G165390	XP_023640055.1
OG0002879	Cg002G049180	XP_006293269.2
OG0002879	Cg005G164630	XP_006295858.2
OG0002880	Cg002G048950	XP_006291349.1
OG0002880	Cg008G286550	XP_006289139.1
OG0002884	Cg004G139030	XP_006299656.2
OG0002884	Cg004G139040	XP_006299328.1
OG0002885	Cg004G133460	XP_023641319.1
OG0002886	Cg008G296620	XP_006288393.1
OG0002887	Cg008G298490	XP_006286821.1
OG0002890	Cg004G157040	XP_006297349.1
OG0002890	Cg001G012200	XP_006285362.1
OG0002891	Cg005G190860	XP_006294670.1
OG0002891	Cg001G010000	XP_006282680.1
OG0002892	Cg005G188810	XP_006294896.1
OG0002893	Cg001G008350	XP_023634496.1
OG0002893	Cg005G188320	XP_006294512.1
OG0002894	Cg002G063600	XP_006290528.1
OG0002894	Cg001G007740	XP_006283040.1
OG0002895	Cg005G186470	XP_006296251.1
OG0002895	Cg001G007360	XP_006285517.1
OG0002896	Cg001G006600	XP_006283797.1
OG0002896	Cg004G148410	XP_006297740.1
OG0002897	Cg001G005490	XP_006283435.1
OG0002897	Cg004G152380	XP_006299348.1
OG0002898	Cg004G133080	XP_006296873.1
OG0002898	Cg004G152470	XP_006296855.1
OG0002899	Cg006G213880	XP_006304313.1
OG0002899	Cg005G171070	XP_006295261.1
OG0002900	Cg005G170920	XP_006295987.2
OG0002900	Cg001G024250	XP_023634049.1
OG0002901	Cg006G235310	XP_006306091.1
OG0002901	Cg007G249840	XP_006301658.1
OG0002902	Cg007G248730	XP_023643719.1
OG0002902	Cg006G234420	XP_006306199.1
OG0002903	Cg006G230710	XP_006307353.1
OG0002904	Cg002G074960	XP_006291462.1
OG0002905	Cg002G068840	XP_006292817.2
OG0002906	Cg007G246660	XP_023642985.1
OG0002906	Cg001G042200	XP_023635087.1
OG0002907	Cg003G105050	XP_006279496.1
OG0002907	Cg001G014900	XP_006284224.2
OG0002908	Cg002G044910	XP_023639744.1
OG0002909	Cg004G126280	XP_006299116.1
OG0002909	Cg008G285600	XP_006287349.1
OG0002910	Cg008G287170	XP_006286762.1
OG0002910	Cg004G127430	XP_006299502.1
OG0002911	Cg004G128160	XP_006299308.1
OG0002911	Cg008G293990	XP_006289334.1
OG0002912	Cg003G100790	XP_006280243.1
OG0002912	Cg006G220990	XP_006306207.1
OG0002913	Cg003G101700	XP_006279874.1
OG0002914	Cg003G103320	XP_006279470.1
OG0002914	Cg001G014160	XP_006283041.1
OG0002915	Cg003G105760, Cg003G105650	XP_023635950.1, XP_023635848.1
OG0002916	Cg006G219180, Cg006G219410	XP_006307742.2, XP_023644643.1
OG0002917	Cg008G305870	XP_006288676.1, XP_006291862.1
OG0002918	Cg008G302920	XP_006287889.1
OG0002918	Cg008G289080	XP_006290205.2
OG0002919	Cg008G288570	XP_023637696.1
OG0002920	Cg003G109910	XP_006280889.1
OG0002921	Cg001G023650	XP_006282785.1
OG0002921	Cg008G324980	XP_006282360.2
OG0002924	Cg003G081580	XP_006288336.1
OG0002924	Cg001G018220	XP_023634430.1
OG0002925	Cg001G018020	XP_006284321.1
OG0002926	Cg003G083790	XP_006288572.2
OG0002927	Cg006G211730	XP_006305458.1
OG0002928	Cg006G210690	XP_006306204.1
OG0002928	Cg007G272200	XP_006300879.1
OG0002929	Cg006G223640	XP_006304125.1
OG0002930	Cg005G172740	XP_006294393.1
OG0002930	Cg006G218250	XP_006306809.2
OG0002931	Cg001G004600	XP_006283798.1
OG0002932	Cg001G003150	XP_006282441.1
OG0002932	Cg005G191200	XP_006295611.1
OG0002933	Cg001G002810	XP_006283369.1
OG0002933	Cg005G191570	XP_006293849.2
OG0002934	Cg001G002270	XP_006283909.1
OG0002934	Cg005G192050	XP_006294386.1
OG0002935	Cg001G000980	XP_006283385.1
OG0002936	Cg001G000900	XP_006283963.1
OG0002937	Cg001G000810	XP_006285298.1
OG0002937	Cg001G000800	XP_023635362.1
OG0002940	Cg005G172360	XP_023640923.1
OG0002942	Cg001G028310	XP_006284242.1
OG0002942	Cg004G141340	XP_006298237.1
OG0002943	Cg001G041930	XP_006283240.1
OG0002943	Cg003G091200, Cg001G041940	XP_023635619.1
OG0002944	Cg002G044130	XP_006290836.1
OG0002945	Cg006G230200	XP_006303695.2
OG0002946	Cg005G159390	XP_006295364.1
OG0002947	Cg002G046250	XP_006290567.1
OG0002947	Cg005G160910	XP_006293435.1
OG0002949	Cg005G161380	XP_023639780.1
OG0002949	Cg002G061750	XP_023643015.1
OG0002950	Cg003G115860	XP_023641461.1
OG0002950	Cg002G055390	XP_023637755.1
OG0002951	Cg005G161900	XP_006295606.1
OG0002952	Cg005G162170	XP_006294794.1
OG0002952	Cg002G046910	XP_023638530.1
OG0002953	Cg005G162370	XP_023640022.1
OG0002954	Cg002G046960	XP_006290629.2
OG0002954	Cg005G162450	XP_006293654.1
OG0002955	Cg008G282410	XP_006287547.1
OG0002955	Cg004G124570	XP_006299427.1
OG0002956	Cg008G301450	XP_023637185.1
OG0002956	Cg008G301570	XP_023637370.1
OG0002957	Cg002G061790	XP_006291625.1
OG0002957	Cg003G107990	XP_006291626.2
OG0002959	Cg008G290760	XP_006288516.2
OG0002959	Cg003G113250	XP_006279497.2
OG0002960	Cg003G114350	XP_006280051.1
OG0002961	Cg003G115260	XP_023639185.1
OG0002961	Cg002G055980	XP_006290333.2
OG0002962	Cg006G217900	XP_023633133.1
OG0002963	Cg003G077260, Cg014G332360	XP_023637394.1
OG0002963	Cg006G244370	XP_006304344.1
OG0002964	Cg003G078270, Cg014G331380	XP_006289196.2
OG0002964	Cg014G331370, Cg003G078280	XP_006287480.1
OG0002965	Cg008G320400	XP_006281207.1
OG0002965	Cg006G242660	XP_006306056.1
OG0002966	Cg006G242520	XP_023645629.1
OG0002966	Cg008G320260	XP_023641796.1
OG0002967	Cg008G319840	XP_023640699.1
OG0002967	Cg006G242320	XP_023644461.1
OG0002968	Cg006G242310	XP_006303136.1
OG0002968	Cg008G319810	XP_006279893.1
OG0002969	Cg006G241910	XP_006305424.1
OG0002969	Cg005G173320	XP_006294681.1
OG0002970	Cg005G173450	XP_006295706.1
OG0002970	Cg006G241800	XP_006303679.1
OG0002971	Cg006G241820	XP_023645863.1
OG0002971	Cg005G173430	XP_023640678.1
OG0002972	Cg006G241180	XP_023645114.1
OG0002972	Cg005G174260	XP_006294322.1
OG0002973	Cg006G240020	XP_006303605.1
OG0002974	Cg005G178160	XP_023640132.1
OG0002974	Cg006G238430	XP_006306950.1
OG0002975	Cg001G007500	XP_006284236.1
OG0002975	Cg005G186750	XP_006294767.2
OG0002976	Cg008G294700	XP_006287951.2
OG0002976	Cg004G116440	XP_023641625.1
OG0002977	Cg004G116520	XP_006298677.1
OG0002977	Cg008G294890	XP_006288772.1
OG0002978	Cg003G106460	XP_006282192.1
OG0002979	Cg003G102660	XP_006280100.1
OG0002979	Cg001G013980	XP_006283237.1
OG0002980	Cg008G306940	XP_006288229.1
OG0002981	Cg004G122070	XP_006297256.1
OG0002981	Cg008G299460	XP_023636633.1
OG0002982	Cg005G170270	XP_006294849.1
OG0002982	Cg002G054000	XP_006290378.1
OG0002983	Cg005G169870	XP_006293519.1
OG0002983	Cg002G053500	XP_006292303.1
OG0002984	Cg005G185350	XP_006285001.1, XP_006279166.1
OG0002985	Cg005G169360	XP_006293952.1
OG0002985	Cg002G053170	XP_006292269.1
OG0002986	Cg008G292390	XP_006304869.2
OG0002987	Cg006G229810	XP_006306876.1
OG0002988	Cg007G275970	XP_006302219.1
OG0002988	Cg006G226320	XP_006306074.1
OG0002990	Cg006G220190	XP_006307339.1
OG0002990	Cg007G268700	XP_006302169.1
OG0002991	Cg001G015270, Cg001G015280	XP_006283185.1, XP_023635402.1
OG0002992	Cg003G090340	XP_023633405.1
OG0002993	Cg006G199590, Cg008G304000	XP_006306631.1, XP_006306628.2
OG0002995	Cg001G020250	XP_006286270.1, XP_023634704.1
OG0002995	Cg006G243120	XP_006307444.1
OG0002996	Cg008G306130	XP_006286759.2
OG0002997	Cg008G307760	XP_006282584.1
OG0002998	Cg008G287730	XP_023639550.1, XP_023636888.1
OG0002998	Cg004G127960	XP_006298351.1
OG0002999	Cg008G286270	XP_006290198.1
OG0003000	Cg003G108950	XP_023637229.1, XP_006279517.1
OG0003001	Cg003G110030	XP_006279954.1
OG0003001	Cg008G287990	XP_023636435.1
OG0003002	Cg002G061800	XP_023638683.1
OG0003003	Cg006G228620	XP_006303348.1
OG0003003	Cg007G272880	XP_006302774.1
OG0003004	Cg006G196230	XP_006303543.1
OG0003004	Cg004G130950	XP_023642439.1
OG0003005	Cg004G133090	XP_023641535.1
OG0003006	Cg001G025090	XP_006283433.1
OG0003006	Cg004G133420	XP_023641063.1
OG0003007	Cg001G024970	XP_006284789.1
OG0003007	Cg004G133430	XP_006299525.1
OG0003008	Cg006G201070	XP_006305898.1
OG0003008	Cg004G134930	XP_023642007.1
OG0003009	Cg004G136290	XP_006297182.1
OG0003009	Cg006G199750	XP_006306956.1
OG0003010	Cg006G198630	XP_006307701.1
OG0003010	Cg004G137650, Cg003G087300, Cg007G264530	XP_006299562.1
OG0003011	Cg004G141080	XP_006296643.1, XP_006298959.1
OG0003012	Cg004G142080	XP_006296773.1
OG0003013	Cg004G152670	XP_006297756.1
OG0003013	Cg001G005200	XP_006283702.2
OG0003014	Cg004G154090	XP_006297219.1
OG0003015	Cg004G156030	XP_023641162.1
OG0003015	Cg001G011090	XP_006284758.1
OG0003016	Cg006G198100	XP_006307155.1
OG0003016	Cg004G138220	XP_006297366.1
OG0003017	Cg002G048420	XP_006290627.1
OG0003017	Cg006G198200	XP_006306818.1
OG0003018	Cg002G051320	XP_006292693.1
OG0003018	Cg005G166870	XP_023640098.1
OG0003019	Cg004G131140	XP_006297678.2
OG0003020	Cg005G161760	XP_006294506.1
OG0003020	Cg002G046690	XP_006291417.1
OG0003022	Cg001G038290, Cg001G038260, Cg001G038240, Cg001G038280, Cg001G038250	XP_006292568.2
OG0003022	Cg001G038930	XP_006286211.1
OG0003022	Cg005G172460, Cg005G166450	XP_006285950.1
OG0003023	Cg004G133620	XP_006300175.1, XP_006299184.1
OG0003025	Cg001G015080	XP_006284588.1
OG0003027	Cg004G137600	XP_006299565.1
OG0003033	Cg001G011730	XP_006284299.1
OG0003033	Cg004G156570	XP_006298317.1
OG0003036	Cg001G006050	XP_006285308.2
OG0003036	Cg004G150820, Cg004G149900	XP_023642713.1
OG0003037	Cg006G241060	XP_006286163.2
OG0003038	Cg006G214990	XP_023632634.1
OG0003038	Cg005G170950	XP_006294493.2
OG0003039	Cg006G235610	XP_006306076.1
OG0003039	Cg007G251230	XP_006300657.1
OG0003040	Cg007G251100	XP_023644063.1, XP_023643630.1
OG0003040	Cg007G251090	XP_006302542.1
OG0003041	Cg007G249800	XP_006301941.2
OG0003041	Cg006G235280	XP_006304314.1
OG0003042	Cg002G068490	XP_006291729.1
OG0003043	Cg007G263590, Cg007G262560	XP_006302994.1
OG0003044	Cg006G233610	XP_023645238.1
OG0003044	Cg007G247670	XP_006302066.1
OG0003046	Cg003G100320	XP_023643327.1
OG0003046	Cg001G012760	XP_006283056.1
OG0003047	Cg003G112200	XP_023641456.1
OG0003048	Cg003G112180	XP_006281338.1
OG0003048	Cg008G289460	XP_023637134.1
OG0003049	Cg008G324710	XP_006281997.1
OG0003050	Cg003G081620	XP_006288513.1
OG0003050	Cg001G018210	XP_006284357.1
OG0003051	Cg001G017940	XP_023635228.1
OG0003051	Cg003G081890	XP_006287184.1
OG0003052	Cg003G085260	XP_023636687.1
OG0003052	Cg006G210430	XP_006306961.1
OG0003053	Cg003G088050	XP_006287079.1
OG0003053	Cg005G175690	XP_006293708.1
OG0003054	Cg006G202750	XP_006307520.1
OG0003054	Cg008G315160	XP_006279885.2
OG0003055	Cg006G218410	XP_023645807.1
OG0003056	Cg006G218350	XP_006305266.1
OG0003058	Cg001G003200	XP_006285189.1
OG0003059	Cg005G171520	XP_006296111.1
OG0003060	Cg003G080240, Cg003G093730	XP_023637560.1
OG0003061	Cg001G023670	XP_006284410.1
OG0003062	Cg004G146580	XP_006299724.2
OG0003063	Cg004G142640	XP_006297684.1
OG0003064	Cg004G140810	XP_006298891.1
OG0003065	Cg001G026390	XP_006284906.1
OG0003065	Cg004G138910	XP_006300206.1
OG0003066	Cg007G263870, Cg007G246390	XP_023643965.1, XP_006300525.1
OG0003067	Cg002G045820	XP_006291552.1
OG0003068	Cg005G161980	XP_006292783.1, XP_006294349.1
OG0003069	Cg002G049100	XP_006292110.1
OG0003069	Cg005G164550	XP_006295311.1
OG0003070	Cg008G301310	XP_006293128.1, XP_006289996.1
OG0003071	Cg002G062170	XP_006292450.1
OG0003071	Cg003G108370	XP_006281214.1
OG0003072	Cg003G108030, Cg003G108020	XP_006280128.1
OG0003073	Cg004G121640	XP_023642215.1
OG0003073	Cg008G306340	XP_006286399.2
OG0003074	Cg002G057100	XP_006291633.1
OG0003074	Cg003G113910	XP_006280935.1
OG0003075	Cg003G114000	XP_006279535.1
OG0003075	Cg002G057030	XP_006292265.1
OG0003076	Cg003G114880	XP_023644266.1
OG0003076	Cg002G056360	XP_006291367.1
OG0003077	Cg001G016720	XP_023634400.1
OG0003078	Cg002G055580	XP_006291736.1
OG0003079	Cg006G245040	XP_006304638.1
OG0003080	Cg005G175070	XP_023639574.1
OG0003080	Cg006G240480	XP_023645476.1
OG0003082	Cg005G176210	XP_006294053.1
OG0003083	Cg005G177300	XP_023640037.1
OG0003084	Cg005G179740	XP_006295264.1
OG0003085	Cg005G181470	XP_006294624.1
OG0003087	Cg004G118420	XP_006297603.1
OG0003088	Cg004G139780	XP_006299352.2
OG0003089	Cg004G121540	XP_006298123.1
OG0003089	Cg008G306490	XP_006288233.1
OG0003090	Cg008G299340	XP_006286363.1
OG0003090	Cg004G122180, Cg004G122170	XP_006297026.1
