Orthogroup	Cardamine_glauca	Brassica_oleracea
OG0002604	Cg006G200350, Cg006G200340	XP_013639595.1, XP_013594292.1, XP_013590881.1
OG0002605	Cg002G049880	XP_013601973.1
OG0002605	Cg005G165190	XP_013631051.1
OG0002606	Cg002G048360	XP_013635671.1, XP_013634781.1, XP_013603221.1
OG0002607	Cg002G046470	XP_013634663.1, XP_013599775.1
OG0002608	Cg004G140240	XP_013639706.1, XP_013632083.1
OG0002609	Cg002G044250	XP_013632895.1
OG0002610	Cg008G323540	XP_013617673.1
OG0002614	Cg002G071810	XP_013613427.1
OG0002615	Cg006G224050, Cg006G224060	XP_013633157.1
OG0002616	Cg006G195130	XP_013601084.1
OG0002618	Cg003G111570, Cg003G111580	XP_013627242.1
OG0002622	Cg001G011750	XP_013608206.1, XP_013605671.1
OG0002624	Cg001G007540	XP_013596164.1, XP_013638596.1, XP_013626957.1
OG0002625	Cg040G336990, Cg035G336760, Cg025G336140	XP_013633081.1
OG0002626	Cg004G151950	XP_013598004.1
OG0002626	Cg001G005790	XP_013601569.1, XP_013628761.1
OG0002627	Cg001G005660	XP_013602275.1
OG0002627	Cg004G152120, Cg004G152130	XP_013622206.1
OG0002628	Cg001G005250	XP_013598159.1
OG0002629	Cg005G171540	XP_013636642.1
OG0002629	Cg006G215190	XP_013620846.1
OG0002630	Cg006G214160	XP_013638740.1, XP_013599979.1, XP_013631630.1
OG0002631	Cg005G170890	XP_013622222.1
OG0002631	Cg001G024370	XP_013601322.1
OG0002632	Cg007G254160	XP_013608960.1
OG0002633	Cg006G236410	XP_013604451.1, XP_013603009.1
OG0002634	Cg007G251730	XP_013635583.1, XP_013605688.1
OG0002634	Cg006G235890	XP_013604834.1
OG0002635	Cg006G234480	XP_013584576.1, XP_013602679.1
OG0002636	Cg006G231150	XP_013602001.1
OG0002636	Cg002G074990	XP_013597698.1
OG0002637	Cg006G231950	XP_013638543.1, XP_013600158.1
OG0002637	Cg002G073980	XP_013609149.1
OG0002638	Cg002G073040	XP_013596187.1
OG0002638	Cg006G232670	XP_013602457.1, XP_013638903.1
OG0002639	Cg002G071560	XP_013596129.1, XP_013613408.1
OG0002639	Cg008G283550	XP_013620471.1
OG0002640	Cg002G069670	XP_013596722.1
OG0002640	Cg002G069610	XP_013594274.1, XP_013619067.1
OG0002641	Cg001G039610	XP_013589827.1, XP_013613518.1
OG0002642	Cg007G267110	XP_013590402.1, XP_013590237.1, XP_013618539.1
OG0002643	Cg001G036740	XP_013631660.1
OG0002643	Cg007G265600	XP_013590111.1
OG0002645	Cg003G104790	XP_013612064.1
OG0002645	Cg001G014770	XP_013607316.1
OG0002646	Cg004G125850	XP_013591859.1, XP_013638643.1
OG0002647	Cg001G016240	XP_013595594.1, XP_013602112.1, XP_013639245.1
OG0002648	Cg005G178960, Cg003G100040	XP_013618289.1, XP_013622880.1, XP_013607063.1
OG0002649	Cg003G100700	XP_013616652.1
OG0002650	Cg003G101600	XP_013619487.1, XP_013610897.1
OG0002650	Cg001G013330	XP_013601379.1
OG0002651	Cg003G101870	XP_013609499.1, XP_013615605.1
OG0002651	Cg001G013490	XP_013638058.1
OG0002653	Cg008G291370	XP_013610999.1
OG0002653	Cg008G304700	XP_013596800.1
OG0002654	Cg008G291000	XP_013628578.1
OG0002655	Cg008G290480, Cg003G112980	XP_013629585.1, XP_013613500.1
OG0002656	Cg003G112520	XP_013612921.1
OG0002656	Cg008G290090	XP_013608694.1
OG0002657	Cg008G323970	XP_013606149.1
OG0002658	Cg001G020090	XP_013598001.1
OG0002658	Cg001G020080	XP_013586520.1, XP_013586709.1
OG0002659	Cg001G018670	XP_013593887.1, XP_013598635.1
OG0002659	Cg003G080990	XP_013606122.1
OG0002660	Cg001G018380	XP_013595469.1, XP_013616218.1
OG0002661	Cg003G082440	XP_013611805.1
OG0002662	Cg006G209140	XP_013637771.1
OG0002662	Cg003G085310	XP_013630292.1
OG0002663	Cg006G218580	XP_013613549.1, XP_013622831.1
OG0002664	Cg001G004500	XP_013628091.1
OG0002665	Cg004G154100	XP_013593419.1, XP_013622366.1
OG0002666	Cg001G003670	XP_013606732.1, XP_013596958.1, XP_013595764.1, XP_013625071.1
OG0002667	Cg001G003580	XP_013588106.1
OG0002667	Cg004G154550	XP_013627018.1
OG0002668	Cg001G003120	XP_013585189.1
OG0002669	Cg005G191910	XP_013637113.1
OG0002669	Cg001G002440	XP_013607571.1
OG0002670	Cg005G193240	XP_013614558.1
OG0002670	Cg001G001050	XP_013598081.1
OG0002671	Cg001G035430, Cg001G035370, Cg001G037170, Cg001G037150, Cg001G035480	XP_013633163.1, XP_013633164.1
OG0002672	Cg001G039980	XP_013636714.1, XP_013591094.1
OG0002672	Cg001G040000	XP_013634212.1
OG0002673	Cg003G085790	XP_013626203.1
OG0002673	Cg006G231220	XP_013584381.1
OG0002675	Cg001G019890	XP_013637885.1
OG0002675	Cg003G094180, Cg003G079840	XP_013613054.1
OG0002676	Cg001G031290	XP_013631383.1
OG0002676	Cg004G143230	XP_013596808.1
OG0002677	Cg001G030510	XP_013627694.1, XP_013627845.1
OG0002678	Cg001G029250	XP_013633630.1
OG0002679	Cg001G027460	XP_013600753.1
OG0002679	Cg004G140350	XP_013638481.1
OG0002680	Cg001G027370	XP_013617318.1
OG0002680	Cg004G140250	XP_013630676.1
OG0002681	Cg005G159310	XP_013627412.1, XP_013635105.1, XP_013635013.1
OG0002682	Cg005G162720	XP_013635942.1
OG0002682	Cg002G047200	XP_013599762.1
OG0002684	Cg005G164360	XP_013635759.1
OG0002684	Cg002G048940	XP_013604550.1
OG0002685	Cg004G124550	XP_013617572.1, XP_013623088.1
OG0002686	Cg008G284840	XP_013612369.1
OG0002686	Cg008G296240	XP_013616803.1
OG0002687	Cg003G108090	XP_013621354.1, XP_013612836.1
OG0002688	Cg002G061410	XP_013627016.1
OG0002688	Cg003G107680	XP_013619132.1
OG0002689	Cg003G107220	XP_013616022.1, XP_013609486.1
OG0002690	Cg002G060600	XP_013629441.1
OG0002690	Cg003G107200	XP_013603089.1
OG0002691	Cg002G058340	XP_013600104.1
OG0002691	Cg003G111260	XP_013622364.1
OG0002692	Cg003G076390, Cg014G333200	XP_013628090.1, XP_013609608.1
OG0002693	Cg003G079020, Cg003G094930	XP_013608664.1, XP_013622410.1
OG0002694	Cg008G320500	XP_013593283.1, XP_013606447.1
OG0002695	Cg005G175040	XP_013625846.1
OG0002695	Cg006G240500	XP_013603086.1
OG0002696	Cg006G238260	XP_013639131.1
OG0002696	Cg005G178380	XP_013635494.1, XP_013622578.1
OG0002697	Cg004G124380	XP_013617252.1, XP_013585880.1
OG0002697	Cg004G124370	XP_013585882.1
OG0002698	Cg004G118470	XP_013585273.1
OG0002698	Cg008G297670	XP_013606754.1
OG0002699	Cg008G297720	XP_013606362.1, XP_013616212.1
OG0002700	Cg008G298520	XP_013616852.1, XP_013625808.1
OG0002701	Cg008G309700, Cg008G311530	XP_013625675.1, XP_013586895.1, XP_013595890.1, XP_013607491.1
OG0002702	Cg002G050180	XP_013592227.1
OG0002702	Cg005G165710	XP_013636846.1
OG0002703	Cg006G216220	XP_013638535.1, XP_013625224.1
OG0002704	Cg005G169450	XP_013625677.1, XP_013632258.1
OG0002705	Cg002G052300	XP_013602063.1, XP_013637654.1
OG0002706	Cg007G280120	XP_013587950.1
OG0002706	Cg006G229620	XP_013587488.1
OG0002707	Cg007G273830	XP_013587906.1
OG0002707	Cg006G228070	XP_013613970.1
OG0002708	Cg007G275920	XP_013621486.1
OG0002708	Cg006G226360	XP_013587536.1
OG0002709	Cg007G277570	XP_013590060.1
OG0002710	Cg006G223040	XP_013592978.1
OG0002710	Cg007G271860	XP_013587762.1
OG0002712	Cg006G220310	XP_013595685.1
OG0002713	Cg006G220280	XP_013595991.1, XP_013585930.1
OG0002714	Cg006G230740	XP_013604681.1, XP_013605396.1, XP_013584299.1
OG0002715	Cg002G075240	XP_013619192.1
OG0002716	Cg006G235670	XP_013586876.1, XP_013586875.1
OG0002716	Cg006G235680	XP_013600784.1
OG0002717	Cg008G296640	XP_013630525.1
OG0002718	Cg008G297620	XP_013608413.1, XP_013619748.1
OG0002719	Cg008G304380, Cg008G304370, Cg008G304410	XP_013618538.1
OG0002720	Cg002G055860, Cg002G055870	XP_013594934.1
OG0002720	Cg008G312780	XP_013600602.1
OG0002721	Cg008G320100, Cg002G057520	XP_013583398.1
OG0002722	Cg007G269660	XP_013621562.1
OG0002722	Cg007G269270	XP_013616224.1
OG0002723	Cg007G278720	XP_013618418.1, XP_013590097.1
OG0002724	Cg006G225190	XP_013638541.1
OG0002724	Cg007G277070	XP_013591531.1
OG0002725	Cg004G128900	XP_013586310.1
OG0002725	Cg004G128890	XP_013621844.1, XP_013611044.1
OG0002726	Cg004G131810	XP_013585742.1
OG0002726	Cg006G196770	XP_013592762.1
OG0002727	Cg004G132620	XP_013609676.1, XP_013622418.1, XP_013587105.1
OG0002728	Cg004G135830	XP_013608473.1, XP_013628970.1
OG0002729	Cg004G137420	XP_013586884.1
OG0002729	Cg006G198920	XP_013586338.1
OG0002730	Cg004G138720	XP_013621750.1, XP_013587037.1
OG0002731	Cg004G139650	XP_013583652.1
OG0002731	Cg001G026890	XP_013637663.1
OG0002733	Cg006G200320	XP_013603732.1, XP_013590779.1, XP_013597240.1, XP_013585297.1, XP_013614777.1
OG0002734	Cg006G216290, Cg005G172030	XP_013585686.1, XP_013629524.1
OG0002735	Cg002G053200	XP_013590762.1, XP_013627737.1, XP_013603807.1
OG0002736	Cg005G168440	XP_013626303.1, XP_013632045.1
OG0002737	Cg005G165210	XP_013631485.1
OG0002737	Cg002G049890	XP_013601974.1
OG0002738	Cg008G325200	XP_013596840.1, XP_013597456.1
OG0002739	Cg002G056900	XP_013603556.1
OG0002739	Cg003G114270	XP_013596276.1
OG0002740	Cg002G047290	XP_013588028.1
OG0002741	Cg007G268720	XP_013592016.1
OG0002743	Cg001G006750	XP_013624904.1
OG0002745	Cg006G234120	XP_013599964.1, XP_013584537.1
OG0002746	Cg006G232120	XP_013614916.1
OG0002747	Cg008G319970	XP_013583331.1
OG0002748	Cg008G290140	XP_013627056.1
OG0002748	Cg003G112590	XP_013610915.1
OG0002751	Cg001G031920, Cg001G022360, Cg001G020110	XP_013625092.1
OG0002753	Cg001G012270	XP_013616306.1
OG0002753	Cg004G157060	XP_013593837.1, XP_013602717.1
OG0002755	Cg001G008810	XP_013607802.1
OG0002757	Cg004G151960	XP_013614895.1
OG0002757	Cg001G005760	XP_013602111.1, XP_013595905.1
OG0002758	Cg004G152720	XP_013593529.1
OG0002758	Cg001G005150	XP_013629883.1, XP_013604798.1
OG0002759	Cg001G025330	XP_013636010.1
OG0002760	Cg005G171260	XP_013585464.1
OG0002762	Cg007G248710	XP_013616673.1
OG0002762	Cg006G234340	XP_013600870.1
OG0002763	Cg006G230930	XP_013611782.1, XP_013598468.1
OG0002764	Cg006G232230	XP_013638583.1
OG0002765	Cg002G071440	XP_013618567.1
OG0002765	Cg008G289240	XP_013627482.1
OG0002766	Cg001G036690	XP_013636713.1
OG0002767	Cg007G247120	XP_013612341.1
OG0002767	Cg006G233170	XP_013586085.1
OG0002768	Cg003G104110	XP_013619695.1
OG0002768	Cg001G014440	XP_013597958.1
OG0002769	Cg004G125040	XP_013638618.1
OG0002770	Cg001G015880	XP_013595979.1, XP_013637481.1
OG0002771	Cg003G113070	XP_013623622.1
OG0002772	Cg003G111710	XP_013629942.1
OG0002772	Cg008G289660	XP_013609053.1
OG0002773	Cg008G288290	XP_013606662.1
OG0002773	Cg003G109370	XP_013595029.1
OG0002774	Cg001G020810	XP_013597873.1
OG0002774	Cg008G321520	XP_013593288.1
OG0002775	Cg001G020730	XP_013599244.1
OG0002775	Cg008G321380	XP_013593330.1
OG0002776	Cg001G019470	XP_013593158.1
OG0002776	Cg001G019480	XP_013621702.1
OG0002779	Cg006G210920	XP_013599602.1
OG0002780	Cg006G208480, Cg006G208490	XP_013592802.1
OG0002781	Cg001G002540	XP_013599297.1, XP_013606432.1
OG0002783	Cg001G000720	XP_013624760.1
OG0002784	Cg001G023400	XP_013600577.1
OG0002785	Cg004G146590	XP_013596512.1
OG0002786	Cg004G146450	XP_013598065.1
OG0002787	Cg001G033810	XP_013634187.1
OG0002788	Cg004G140580	XP_013626323.1, XP_013595601.1
OG0002789	Cg001G027110	XP_013616235.1
OG0002790	Cg004G139550	XP_013587348.1
OG0002790	Cg004G139570	XP_013607565.1
OG0002791	Cg004G138670	XP_013586949.1
OG0002793	Cg005G158650	XP_013637050.1, XP_013631705.1, XP_013613919.1
OG0002794	Cg005G160520	XP_013633947.1, XP_013632548.1
OG0002794	Cg002G045870	XP_013604487.1, XP_013615394.1, XP_013636212.1
OG0002795	Cg002G046280	XP_013605548.1, XP_013636427.1
OG0002796	Cg005G162240	XP_013625646.1
OG0002797	Cg005G163700	XP_013626744.1, XP_013633848.1, XP_013636342.1
OG0002798	Cg005G164190	XP_013637278.1, XP_013628859.1
OG0002799	Cg005G168130	XP_013637431.1
OG0002799	Cg008G282450	XP_013621494.1, XP_013630368.1
OG0002800	Cg008G284360	XP_013621423.1, XP_013629204.1, XP_013618848.1
OG0002801	Cg002G064840	XP_013611684.1, XP_013630221.1
OG0002802	Cg002G064470	XP_013618469.1, XP_013615217.1
OG0002803	Cg002G059960	XP_013629036.1
OG0002803	Cg003G106480	XP_013611587.1
OG0002804	Cg003G114720	XP_013596267.1
OG0002805	Cg005G177240	XP_013626190.1, XP_013635069.1
OG0002806	Cg003G077840, Cg014G331810	XP_013617420.1, XP_013619443.1, XP_013627153.1
OG0002807	Cg003G094790, Cg003G079210	XP_013621365.1, XP_013629795.1
OG0002808	Cg005G174250	XP_013631527.1
OG0002808	Cg006G241190	XP_013583900.1
OG0002809	Cg005G175300	XP_013625131.1, XP_013632123.1
OG0002809	Cg006G240090	XP_013600682.1
OG0002810	Cg006G239580	XP_013583520.1
OG0002810	Cg005G175920	XP_013636014.1
OG0002811	Cg005G177730	XP_013614183.1
OG0002812	Cg005G180920	XP_013631337.1
OG0002812	Cg006G237700	XP_013587262.1
OG0002813	Cg004G116340	XP_013614033.1
OG0002813	Cg008G294580	XP_013618271.1, XP_013613188.1
OG0002814	Cg004G117360	XP_013587492.1, XP_013622485.1
OG0002817	Cg004G119970	XP_013595809.1
OG0002817	Cg008G298840	XP_013616835.1, XP_013621916.1
OG0002818	Cg004G120710	XP_013629908.1
OG0002818	Cg008G307240	XP_013606947.1
OG0002819	Cg004G122120	XP_013639784.1
OG0002820	Cg004G122420	XP_013587798.1, XP_013593277.1
OG0002821	Cg004G122880	XP_013587568.1, XP_013584725.1
OG0002821	Cg008G308860, Cg008G310510	XP_013619030.1
OG0002822	Cg004G120220	XP_013628093.1
OG0002822	Cg006G201970, Cg004G144820	XP_013610057.1
OG0002823	Cg002G054010	XP_013604513.1
OG0002823	Cg005G170320	XP_013637225.1
OG0002824	Cg002G052630	XP_013636972.1
OG0002824	Cg005G168590	XP_013630014.1
OG0002825	Cg007G281250	XP_013592411.1
OG0002825	Cg006G230360	XP_013586748.1
OG0002826	Cg007G280430	XP_013592318.1
OG0002826	Cg006G229880	XP_013605783.1
OG0002827	Cg006G228500	XP_013587702.1
OG0002827	Cg007G273140	XP_013591926.1
OG0002828	Cg006G228460	XP_013604485.1
OG0002828	Cg007G273180	XP_013591296.1, XP_013620245.1
OG0002829	Cg007G273710	XP_013587876.1
OG0002830	Cg001G041990	XP_013600269.1
OG0002830	Cg006G227190	XP_013638483.1
OG0002831	Cg007G275250	XP_013589727.1
OG0002831	Cg006G227070	XP_013605191.1
OG0002832	Cg006G225470	XP_013637669.1
OG0002832	Cg007G276900	XP_013592118.1
OG0002833	Cg006G225460	XP_013637670.1
OG0002833	Cg007G276910	XP_013592116.1
OG0002834	Cg006G221990	XP_013604470.1
OG0002835	Cg007G269710	XP_013619073.1
OG0002835	Cg006G220660	XP_013613945.1
OG0002836	Cg006G220320	XP_013622296.1, XP_013637910.1
OG0002837	Cg007G268580	XP_013616043.1, XP_013589916.1
OG0002837	Cg006G220110	XP_013593066.1
OG0002838	Cg001G034750, Cg003G091150	XP_013598007.1, XP_013604717.1, XP_013588603.1, XP_013599454.1
OG0002840	Cg005G193300	XP_013631727.1
OG0002841	Cg005G174210	XP_013637119.1
OG0002841	Cg006G241210	XP_013637953.1
OG0002842	Cg006G243380	XP_013602958.1, XP_013605390.1
OG0002844	Cg008G295150	XP_013628575.1, XP_013625759.1, XP_013606307.1
OG0002845	Cg008G299150	XP_013626106.1, XP_013607165.1, XP_013613657.1
OG0002847	Cg006G194250	XP_013620177.1
OG0002848	Cg002G057470	XP_013617237.1
OG0002849	Cg002G057620	XP_013602241.1
OG0002849	Cg008G303990	XP_013595681.1
OG0002850	Cg003G109460	XP_013596343.1
OG0002850	Cg003G109430	XP_013596657.1
OG0002851	Cg008G303370	XP_013593322.1
OG0002851	Cg002G058080	XP_013603536.1
OG0002852	Cg008G303280	XP_013621648.1, XP_013617938.1, XP_013608353.1, XP_013620722.1, XP_013597530.1, XP_013611205.1
OG0002853	Cg003G109540	XP_013618900.1, XP_013630819.1
OG0002854	Cg003G106380	XP_013616515.1
OG0002855	Cg004G116680	XP_013625332.1
OG0002855	Cg003G106280	XP_013618313.1
OG0002856	Cg002G059810	XP_013626585.1
OG0002856	Cg003G106240	XP_013606560.1, XP_013622713.1
OG0002858	Cg002G057690	XP_013616236.1, XP_013600014.1
OG0002859	Cg003G107410	XP_013625749.1, XP_013619220.1
OG0002859	Cg002G061080	XP_013607254.1
OG0002860	Cg001G005730	XP_013628073.1
OG0002860	Cg004G152010	XP_013609631.1, XP_013595606.1
OG0002861	Cg006G243950	XP_013601908.1
OG0002861	Cg007G271430	XP_013590900.1
OG0002862	Cg007G274910	XP_013619876.1
OG0002863	Cg007G280930	XP_013590161.1
OG0002863	Cg006G230010	XP_013638166.1
OG0002864	Cg004G129310	XP_013628697.1, XP_013610917.1, XP_013586168.1
OG0002865	Cg004G129660	XP_013630013.1, XP_013585367.1
OG0002866	Cg004G129930	XP_013584616.1
OG0002866	Cg006G195300	XP_013590636.1
OG0002867	Cg004G130070	XP_013585947.1
OG0002867	Cg006G195400	XP_013629989.1
OG0002868	Cg004G131820	XP_013629263.1, XP_013585741.1
OG0002869	Cg006G198990	XP_013588260.1
OG0002869	Cg004G137390	XP_013629829.1, XP_013584192.1
OG0002871	Cg004G150540, Cg004G149610	XP_013594461.1
OG0002872	Cg004G152480	XP_013593458.1
OG0002873	Cg001G010220	XP_013613502.1, XP_013622944.1
OG0002874	Cg004G157370	XP_013612914.1, XP_013604562.1
OG0002875	Cg006G198880	XP_013587781.1
OG0002875	Cg004G137430	XP_013638801.1
OG0002876	Cg006G200290	XP_013585704.1, XP_013591522.1
OG0002877	Cg002G051490	XP_013604777.1
OG0002877	Cg005G167000	XP_013633421.1
OG0002878	Cg005G165390	XP_013625661.1
OG0002879	Cg002G049180	XP_013600798.1
OG0002879	Cg005G164630	XP_013631808.1
OG0002880	Cg002G048950	XP_013604551.1
OG0002880	Cg008G286550	XP_013611641.1
OG0002881	Cg002G048560	XP_013623420.1
OG0002882	Cg008G322240	XP_013596218.1
OG0002886	Cg008G296620	XP_013621212.1, XP_013610843.1
OG0002887	Cg008G298490	XP_013615092.1, XP_013622954.1
OG0002890	Cg004G157040	XP_013615335.1, XP_013598067.1
OG0002890	Cg001G012200	XP_013600127.1
OG0002891	Cg005G190860	XP_013636247.1
OG0002891	Cg001G010000	XP_013593622.1
OG0002892	Cg005G188810	XP_013631682.1
OG0002892	Cg001G008550	XP_013587711.1
OG0002893	Cg001G008350	XP_013636925.1
OG0002893	Cg005G188320	XP_013602248.1
OG0002894	Cg002G063600	XP_013614108.1
OG0002894	Cg001G007740	XP_013599267.1
OG0002895	Cg005G186470	XP_013604829.1
OG0002895	Cg001G007360	XP_013601416.1
OG0002896	Cg001G006600	XP_013604664.1
OG0002896	Cg004G148410	XP_013622124.1
OG0002897	Cg001G005490	XP_013596718.1
OG0002897	Cg004G152380	XP_013599401.1
OG0002898	Cg004G133080	XP_013584504.1, XP_013584506.1
OG0002899	Cg006G213880	XP_013628209.1, XP_013585477.1
OG0002900	Cg005G170920	XP_013621738.1
OG0002900	Cg001G024250	XP_013602780.1
OG0002901	Cg006G235310	XP_013600927.1
OG0002901	Cg007G249840	XP_013612035.1
OG0002902	Cg007G248730	XP_013630911.1, XP_013607806.1
OG0002903	Cg006G230710	XP_013586619.1, XP_013605110.1
OG0002904	Cg002G074960	XP_013597748.1
OG0002905	Cg002G068840	XP_013606544.1, XP_013620540.1
OG0002906	Cg007G246660	XP_013612689.1, XP_013612832.1
OG0002906	Cg001G042200	XP_013634848.1
OG0002907	Cg003G105050	XP_013606629.1
OG0002907	Cg001G014900	XP_013593162.1
OG0002909	Cg004G126280	XP_013586059.1
OG0002909	Cg008G285600	XP_013623136.1
OG0002910	Cg004G127430	XP_013636745.1, XP_013638210.1
OG0002911	Cg004G128160	XP_013629413.1
OG0002911	Cg008G293990	XP_013614478.1
OG0002912	Cg003G100790	XP_013607012.1
OG0002912	Cg006G220990	XP_013585159.1
OG0002913	Cg003G101700	XP_013618336.1, XP_013608746.1
OG0002914	Cg001G014160	XP_013600461.1
OG0002916	Cg006G219180, Cg006G219410	XP_013615864.1, XP_013625420.1, XP_013625417.1
OG0002917	Cg008G292400	XP_013618638.1, XP_013608884.1
OG0002917	Cg008G305870	XP_013612121.1
OG0002918	Cg008G302920	XP_013598661.1
OG0002918	Cg008G289080	XP_013612851.1
OG0002919	Cg008G288570	XP_013629401.1
OG0002919	Cg008G288580	XP_013610254.1
OG0002920	Cg003G109910	XP_013618805.1
OG0002921	Cg001G023650	XP_013605754.1
OG0002921	Cg008G324980	XP_013593619.1
OG0002923	Cg001G019370	XP_013605942.1
OG0002924	Cg003G081580	XP_013620349.1
OG0002924	Cg001G018220	XP_013617091.1
OG0002925	Cg001G018020	XP_013604319.1, XP_013599078.1
OG0002926	Cg003G083790	XP_013623156.1, XP_013608944.1
OG0002927	Cg006G211730	XP_013584802.1, XP_013588730.1
OG0002928	Cg007G272200	XP_013588302.1, XP_013587828.1
OG0002929	Cg006G210110	XP_013589166.1
OG0002929	Cg006G223640	XP_013586835.1, XP_013598418.1
OG0002930	Cg006G218250	XP_013624727.1, XP_013626815.1, XP_013599211.1
OG0002931	Cg001G004600	XP_013594202.1
OG0002932	Cg001G003150	XP_013595189.1
OG0002932	Cg005G191200	XP_013636916.1
OG0002933	Cg001G002810	XP_013619655.1
OG0002933	Cg005G191570	XP_013603160.1
OG0002934	Cg001G002270	XP_013622714.1, XP_013595874.1
OG0002935	Cg001G000980	XP_013593978.1, XP_013614669.1, XP_013622789.1
OG0002936	Cg001G000900	XP_013596288.1, XP_013630294.1
OG0002936	Cg005G193440	XP_013636970.1
OG0002937	Cg001G000810	XP_013596488.1, XP_013589847.1
OG0002937	Cg001G000800	XP_013595198.1
OG0002938	Cg001G000420	XP_013630443.1
OG0002938	Cg005G193950	XP_013621752.1, XP_013599714.1
OG0002940	Cg005G172360	XP_013622720.1
OG0002942	Cg001G028310	XP_013600392.1
OG0002942	Cg004G141340	XP_013593688.1
OG0002943	Cg001G041930, Cg003G091200, Cg001G041940	XP_013602973.1, XP_013587771.1, XP_013634543.1
OG0002944	Cg002G044130	XP_013600453.1
OG0002944	Cg005G158230	XP_013637497.1
OG0002945	Cg006G230200	XP_013611029.1, XP_013583764.1
OG0002946	Cg005G159390	XP_013630984.1, XP_013626363.1
OG0002947	Cg002G046250	XP_013636671.1
OG0002947	Cg005G160910	XP_013636574.1
OG0002948	Cg005G161370	XP_013634904.1, XP_013635997.1
OG0002949	Cg005G161380	XP_013634360.1
OG0002949	Cg002G061750	XP_013632423.1, XP_013636003.1
OG0002950	Cg003G115860	XP_013612216.1
OG0002950	Cg002G055390	XP_013599753.1
OG0002951	Cg005G161900	XP_013635299.1
OG0002952	Cg005G162170	XP_013632049.1
OG0002952	Cg002G046910	XP_013605933.1, XP_013615797.1
OG0002953	Cg005G162370	XP_013630959.1, XP_013631602.1
OG0002953	Cg002G046930	XP_013599481.1
OG0002954	Cg005G162450	XP_013636019.1
OG0002955	Cg004G124570	XP_013587060.1, XP_013621851.1
OG0002956	Cg008G301450	XP_013608347.1, XP_013615404.1
OG0002956	Cg008G301570	XP_013616454.1, XP_013610027.1
OG0002957	Cg002G061790	XP_013606499.1
OG0002957	Cg003G107990	XP_013630075.1
OG0002959	Cg003G113250	XP_013628739.1
OG0002960	Cg003G114350	XP_013597620.1, XP_013612149.1, XP_013606427.1, XP_013607152.1, XP_013615072.1, XP_013618141.1
