Orthogroup	Cardamine_glauca	Arabidopsis_arenosa
OG0002273	Cg002G045720	jg16148
OG0002273	Cg005G160330	jg19939
OG0002274	Cg005G161540	jg19778
OG0002274	Cg002G046540	jg16063
OG0002275	Cg005G161650	jg19762
OG0002275	Cg002G046630	jg16048
OG0002276	Cg005G161660	jg19761
OG0002276	Cg002G046640	jg16047
OG0002277	Cg002G048440	jg15806
OG0002277	Cg005G163750	jg19527
OG0002278	Cg002G048880	jg15752
OG0002278	Cg005G164220	jg19463
OG0002279	Cg003G091460	jg3883
OG0002279	Cg004G118350	jg24149
OG0002280	Cg002G062600	jg14242
OG0002280	Cg008G302650	jg6125
OG0002281	Cg002G062530	jg14247
OG0002281	Cg008G302680	jg6128
OG0002282	Cg003G108050	jg22975
OG0002283	Cg003G113380	jg23549
OG0002284	Cg006G244780	jg28466
OG0002284	Cg014G332830, Cg003G076740	jg8103
OG0002286	Cg008G320310	jg20780
OG0002287	Cg006G240730	jg28898
OG0002287	Cg005G174780	jg18256
OG0002288	Cg005G175520	jg18167
OG0002288	Cg006G240010	jg28969
OG0002289	Cg006G238660, Cg006G238610	jg29103, jg29100
OG0002290	Cg005G181600	jg17615
OG0002290	Cg006G237620	jg29204
OG0002291	Cg001G007260	jg9078
OG0002291	Cg005G186120	jg17297
OG0002292	Cg008G294830	jg5284
OG0002293	Cg008G295750	jg5371
OG0002294	Cg008G296540	jg5449
OG0002294	Cg004G117770	jg24083
OG0002295	Cg008G296710	jg5469
OG0002295	Cg004G117910	jg24099
OG0002296	Cg008G296990	jg5503
OG0002296	Cg004G118120	jg24119
OG0002297	Cg008G297060	jg5509
OG0002298	Cg008G297840	jg5588
OG0002298	Cg004G119140	jg24191
OG0002299	Cg008G306500	jg6592
OG0002299	Cg004G121530	jg24488
OG0002300	Cg004G122800	jg24623
OG0002300	Cg008G308740, Cg008G308720, Cg008G308730	jg21556
OG0002301	Cg004G123040	jg24642
OG0002301	Cg008G309130, Cg008G310830	jg21508
OG0002302	Cg005G169440	jg18853
OG0002302	Cg002G053210	jg15264
OG0002303	Cg007G280660	jg3718
OG0002303	Cg006G230170	jg30063
OG0002304	Cg006G229660	jg30117
OG0002304	Cg007G280170	jg3640
OG0002305	Cg007G279940	jg3613
OG0002305	Cg006G229530	jg30129
OG0002306	Cg006G229300	jg30149
OG0002306	Cg007G279720	jg3590
OG0002307	Cg006G227290	jg30396
OG0002308	Cg006G224920	jg30650
OG0002308	Cg007G277310	jg3329
OG0002309	Cg006G224140	jg30738
OG0002309	Cg007G278240	jg3430
OG0002310	Cg006G224030	jg30755
OG0002310	Cg007G278380	jg3445
OG0002311	Cg006G221980	jg30957
OG0002311	Cg007G270730	jg2638
OG0002312	Cg006G221830	jg30984
OG0002312	Cg007G270630	jg2628
OG0002313	Cg006G220620	jg31128
OG0002313	Cg007G269410	jg2490
OG0002314	Cg006G219460	jg31242
OG0002314	Cg007G267530	jg2297
OG0002315	Cg001G010060	jg9369
OG0002315	Cg005G190930	jg16844
OG0002316	Cg007G255860	jg1502
OG0002318	Cg006G194290	jg33791, jg33790, jg33789
OG0002319	Cg006G243620	jg28588
OG0002320	Cg014G332530, Cg003G077100	jg8133
OG0002320	Cg006G244570	jg28493
OG0002321	Cg004G128230	jg25206
OG0002321	Cg008G293680	jg5167
OG0002322	Cg008G286110	jg4281, jg2592
OG0002323	Cg004G143400	jg17394
OG0002324	Cg007G271660	jg2735, jg2736, jg2737
OG0002325	Cg004G128970	jg25286
OG0002325	Cg006G194420	jg33770
OG0002326	Cg004G129220	jg25317
OG0002326	Cg006G194680	jg33725
OG0002327	Cg006G195870	jg33596
OG0002327	Cg004G130510	jg25449
OG0002328	Cg004G132100	jg25615
OG0002328	Cg006G197110	jg33457
OG0002329	Cg004G134960	jg25954
OG0002329	Cg006G201050	jg32958
OG0002330	Cg006G200510	jg33011, jg25972
OG0002331	Cg004G138020	jg26283
OG0002331	Cg006G198260	jg33308
OG0002333	Cg001G005820	jg8911
OG0002333	Cg004G151430	jg27603
OG0002334	Cg004G157080	jg28292
OG0002334	Cg001G012310	jg9608
OG0002335	Cg006G197470	jg33409
OG0002335	Cg004G132490	jg25657
OG0002336	Cg004G132510	jg25659
OG0002336	Cg006G197490	jg33407
OG0002337	Cg002G054340	jg15157
OG0002337	Cg005G170590	jg18730
OG0002338	Cg002G050230	jg15578
OG0002338	Cg005G165830	jg19282
OG0002339	Cg005G164610	jg19419
OG0002339	Cg002G049160	jg15673
OG0002340	Cg002G061100	jg14397
OG0002345	Cg006G222020	jg30952
OG0002345	Cg006G222010	jg30953
OG0002345	Cg006G222030	jg30951
OG0002348	Cg004G157020	jg28286
OG0002348	Cg001G012140	jg9595
OG0002349	Cg001G011970	jg9577
OG0002349	Cg004G156820	jg28261
OG0002350	Cg001G011390	jg9521
OG0002350	Cg004G156170	jg28181
OG0002351	Cg005G190610	jg16870
OG0002351	Cg001G009800	jg9340
OG0002352	Cg005G190320	jg16919
OG0002352	Cg001G009300	jg9278
OG0002353	Cg001G005060	jg8837
OG0002354	Cg006G214780	jg31770
OG0002355	Cg007G255720	jg1497
OG0002355	Cg004G121050	jg24426
OG0002356	Cg006G236350	jg29341
OG0002356	Cg007G252150	jg1183
OG0002357	Cg002G048370	jg15813
OG0002357	Cg006G235550	jg29440
OG0002358	Cg002G074890	jg13002
OG0002358	Cg006G231210	jg29949
OG0002359	Cg006G231370	jg29934
OG0002359	Cg002G074620	jg13034
OG0002360	Cg002G074550	jg13051, jg13050
OG0002361	Cg001G041440	jg12691
OG0002362	Cg002G070720	jg13518
OG0002362	Cg001G041110	jg12659
OG0002363	Cg002G068660	jg13559
OG0002364	Cg007G264550, Cg007G264610	jg2006
OG0002364	Cg007G264560	jg1997
OG0002365	Cg007G261530	jg1811
OG0002365	Cg001G034270	jg12026
OG0002366	Cg006G233310	jg29714
OG0002366	Cg007G247260	jg591
OG0002367	Cg003G103990	jg22531
OG0002367	Cg001G014350	jg9822
OG0002368	Cg005G164950	jg19384
OG0002368	Cg002G049460	jg15700
OG0002370	Cg008G282920	jg3940
OG0002370	Cg004G124930	jg24853
OG0002371	Cg004G125510	jg24916
OG0002371	Cg008G284250	jg8605, jg4094
OG0002372	Cg004G126750	jg25045
OG0002372	Cg008G286190	jg4289
OG0002373	Cg008G287590	jg4498
OG0002374	Cg001G016210	jg10015
OG0002375	Cg001G017540	jg10171
OG0002375	Cg003G097800	jg21792
OG0002376	Cg003G098850	jg21912
OG0002377	Cg001G013270	jg9706
OG0002377	Cg003G101390	jg22207
OG0002378	Cg001G013600	jg9741
OG0002378	Cg003G102040	jg22302
OG0002379	Cg001G014620	jg9847
OG0002379	Cg003G104460	jg22583
OG0002380	Cg003G112820	jg23491
OG0002380	Cg008G290320	jg4813
OG0002382	Cg008G288630	jg4624
OG0002382	Cg003G108980	jg32405, jg23070
OG0002383	Cg008G323140	jg20485
OG0002383	Cg001G022320	jg10744
OG0002384	Cg008G320870	jg20702
OG0002385	Cg003G079790, Cg003G094230	jg7809
OG0002385	Cg001G019940	jg10461
OG0002386	Cg001G018500	jg10288
OG0002387	Cg001G002950	jg8614
OG0002387	Cg005G191390	jg16792
OG0002388	Cg001G002740	jg8588
OG0002388	Cg005G191610	jg16761
OG0002389	Cg001G000120	jg8282
OG0002389	Cg005G171150	jg18666
OG0002390	Cg005G171270	jg18654
OG0002390	Cg006G213390	jg31905
OG0002392	Cg001G019930	jg10460
OG0002392	Cg003G079820, Cg003G094200	jg7806
OG0002393	Cg001G030440	jg11595
OG0002393	Cg004G142800	jg26832
OG0002394	Cg001G029660	jg11528
OG0002395	Cg001G029410	jg11504
OG0002395	Cg004G142090	jg26735
OG0002396	Cg004G140800	jg26584
OG0002396	Cg001G027860	jg11342
OG0002397	Cg001G041300	jg12675
OG0002398	Cg005G157470	jg20229
OG0002398	Cg002G043630	jg16379
OG0002399	Cg005G157930	jg20184
OG0002400	Cg005G159300	jg20043
OG0002400	Cg002G045020	jg16232
OG0002401	Cg005G159920	jg19978
OG0002401	Cg002G045500	jg16176
OG0002402	Cg005G160270	jg19947
OG0002402	Cg002G045700	jg16150
OG0002403	Cg007G274110	jg3011
OG0002403	Cg006G227990	jg30327
OG0002404	Cg005G162380	jg19683
OG0002404	Cg008G303700	jg6259
OG0002406	Cg008G300950	jg5913
OG0002407	Cg008G301220	jg5941
OG0002407	Cg002G066210	jg13992
OG0002408	Cg002G062140	jg14291
OG0002408	Cg003G108240	jg22994
OG0002409	Cg003G112880	jg23497
OG0002409	Cg003G112870	jg23496
OG0002410	Cg002G056980	jg14845
OG0002410	Cg003G114090	jg23621
OG0002411	Cg007G273300	jg2918
OG0002412	Cg006G245030	jg28446
OG0002412	Cg014G332960, Cg003G076610	jg8171
OG0002413	Cg003G076290, Cg014G333290	jg8206
OG0002413	Cg006G244850	jg28460
OG0002414	Cg006G243030	jg28653
OG0002414	Cg003G079090, Cg003G094850	jg7899
OG0002415	Cg006G242290	jg28735
OG0002416	Cg008G319170	jg20860
OG0002416	Cg006G242140	jg28750
OG0002417	Cg005G173830	jg18364
OG0002417	Cg006G241450	jg28816
OG0002418	Cg005G174720	jg18263
OG0002418	Cg006G240760	jg28895
OG0002419	Cg006G239460	jg29025
OG0002419	Cg005G176120	jg18100
OG0002420	Cg008G309180, Cg008G310890, Cg008G310930	jg17733
OG0002420	Cg005G179460	jg17735
OG0002421	Cg005G180020	jg17680
OG0002421	Cg006G237780	jg29189
OG0002422	Cg003G102080	jg22305
OG0002422	Cg001G013630	jg9743
OG0002423	Cg004G117310	jg24022
OG0002423	Cg008G295870	jg5382
OG0002424	Cg008G296160	jg5412
OG0002424	Cg004G117530	jg24054
OG0002425	Cg004G117580	jg24061
OG0002426	Cg004G117630	jg24069
OG0002426	Cg008G296330	jg5429
OG0002427	Cg004G118290	jg24143
OG0002427	Cg008G297290	jg5536
OG0002428	Cg004G119610	jg24248
OG0002428	Cg008G298510	jg5658
OG0002429	Cg006G239030	jg29065
OG0002430	Cg004G124290	jg24777
OG0002430	Cg004G124280	jg24776
OG0002431	Cg002G051200	jg15469
OG0002431	Cg005G166770	jg19168
OG0002432	Cg005G166850	jg19159
OG0002433	Cg006G230020	jg30077
OG0002435	Cg007G274020	jg3003
OG0002436	Cg006G224240	jg30728
OG0002436	Cg007G278140	jg3418
OG0002437	Cg006G223780	jg30778
OG0002437	Cg007G278680	jg3477
OG0002438	Cg006G223670	jg30790
OG0002438	Cg007G278830	jg3496
OG0002439	Cg007G272610	jg2850
OG0002439	Cg006G223420	jg30814
OG0002440	Cg002G062310	jg14276, jg14275
OG0002441	Cg006G222870	jg30864
OG0002442	Cg007G270850	jg2652
OG0002442	Cg006G222310	jg30927
OG0002443	Cg006G220970	jg31087
OG0002443	Cg007G269800	jg2529
OG0002444	Cg007G268910	jg2443
OG0002444	Cg006G220420	jg31145
OG0002445	Cg003G098660	jg21888
OG0002445	Cg001G015290	jg9916
OG0002446	Cg001G012960	jg9675
OG0002447	Cg005G187390	jg17160
OG0002448	Cg002G056270	jg14928
OG0002448	Cg006G204870	jg32608
OG0002449	Cg006G232990	jg29750
OG0002449	Cg002G072040	jg13350
OG0002450	Cg001G027050	jg33024
OG0002450	Cg006G237940	jg29176
OG0002451	Cg006G238070	jg29164
OG0002451	Cg005G179020	jg17791
OG0002452	Cg006G238780	jg29090
OG0002452	Cg005G177350	jg17976
OG0002453	Cg014G330790, Cg003G078750	jg7942
OG0002453	Cg006G243280	jg28622
OG0002454	Cg006G243290	jg28621
OG0002454	Cg003G078720, Cg014G330830	jg7945
OG0002455	Cg008G297280	jg5535
OG0002455	Cg008G297250, Cg008G297270	jg5533
OG0002456	Cg008G298340	jg5633
OG0002456	Cg008G298430	jg5649
OG0002457	Cg008G289150	jg4678
OG0002458	Cg004G152160, Cg002G051820	jg15410
OG0002459	Cg003G110700	jg23247, jg23245
OG0002460	Cg008G287930	jg4539
OG0002460	Cg003G106010	jg22756
OG0002461	Cg002G055490, Cg002G055500	jg15019
OG0002462	Cg007G277170	jg3314
OG0002462	Cg006G225080	jg30636
OG0002463	Cg007G276940	jg3290
OG0002463	Cg006G225430	jg30599
OG0002464	Cg007G274800	jg3088
OG0002465	Cg006G230470	jg30024
OG0002465	Cg007G281360	jg3754
OG0002466	Cg004G129960	jg25405
OG0002466	Cg006G195330	jg33650
OG0002467	Cg004G130420	jg33613, jg25441
OG0002468	Cg006G196530	jg33520
OG0002468	Cg004G131520	jg25546
OG0002469	Cg001G025190	jg11054
OG0002469	Cg004G133330	jg25764
OG0002470	Cg004G133980	jg25848
OG0002470	Cg006G201640	jg32901
OG0002471	Cg006G201510	jg32912
OG0002472	Cg004G134300	jg25887
OG0002472	Cg006G201450	jg32924
OG0002473	Cg004G134540	jg25917
OG0002473	Cg006G201300	jg32939
OG0002474	Cg001G026970	jg11257
OG0002474	Cg004G139740	jg26484
OG0002475	Cg001G027500	jg11317
OG0002475	Cg004G140380	jg26550
OG0002477	Cg004G156810	jg28260
OG0002477	Cg001G011960	jg9576
OG0002478	Cg004G131160	jg25522
OG0002478	Cg006G196430	jg33527
OG0002479	Cg005G171900	jg18584
OG0002479	Cg008G323960	jg20413, jg20409
OG0002480	Cg005G165220	jg19346, jg17835
OG0002481	Cg002G062760	jg14220, jg14225
OG0002481	Cg002G062770	jg14224, jg14227, jg14226, jg14228, jg14223, jg14221
OG0002482	Cg008G324740, Cg008G324730	jg19717, jg20336
OG0002487	Cg007G255910, Cg007G255920	jg564, jg563
OG0002489	Cg003G098780	jg21905
OG0002489	Cg003G098760	jg21904
OG0002494	Cg004G157250	jg28313
OG0002494	Cg001G012420	jg9617
OG0002496	Cg005G193120	jg16587
OG0002497	Cg003G104650	jg22602
OG0002497	Cg001G009060	jg9255
OG0002498	Cg001G008970	jg9243
OG0002498	Cg005G189750	jg16964
OG0002499	Cg008G302020	jg6036
OG0002499	Cg002G063740	jg14142
OG0002500	Cg001G006070	jg9246, jg8941
OG0002500	Cg004G150810, Cg004G149920	jg27561
OG0002501	Cg006G214280	jg31822
OG0002502	Cg006G213320	jg31909
OG0002502	Cg005G171360	jg18644
OG0002503	Cg006G237150	jg29248
OG0002504	Cg007G252740, Cg007G252780, Cg007G252770	jg1241, jg1229
OG0002504	Cg006G236150	jg29359
OG0002505	Cg006G235690	jg29419
OG0002505	Cg007G251380	jg1057, jg1059
OG0002506	Cg007G250700	jg980
OG0002506	Cg006G235430	jg29452
OG0002508	Cg002G073970	jg13127
OG0002508	Cg006G231960	jg29872
OG0002509	Cg002G073610	jg13163
OG0002511	Cg002G070090, Cg002G069640, Cg002G069630	jg13661, jg13701
OG0002512	Cg002G046550	jg16060
OG0002512	Cg006G194660	jg33737, jg33734
OG0002513	Cg004G126380	jg25011
OG0002513	Cg008G285820	jg4246
OG0002514	Cg004G126860	jg25059
OG0002514	Cg008G286350	jg4311, jg4478
OG0002515	Cg008G287130	jg4397
OG0002515	Cg004G127400	jg25114
OG0002516	Cg001G015060, Cg001G015090	jg9901, jg9899
OG0002517	Cg001G012920	jg9670
OG0002517	Cg007G268210, Cg003G100410	jg22073
OG0002518	Cg001G014040	jg9785
OG0002519	Cg001G014050	jg9786
OG0002520	Cg003G103270	jg22439
OG0002520	Cg001G014110	jg9792
OG0002521	Cg008G292470	jg5043
OG0002522	Cg003G112310	jg23441
OG0002523	Cg001G023600	jg10879
OG0002524	Cg003G081670	jg7606
OG0002524	Cg001G018140	jg10247
OG0002525	Cg003G085610	jg7243
OG0002525	Cg006G209430	jg32215
OG0002526	Cg006G215870	jg31614
OG0002526	Cg001G015590	jg9948
OG0002527	Cg005G171660	jg18612
OG0002527	Cg006G215370	jg31663
OG0002528	Cg004G154020	jg27928
OG0002528	Cg001G003970	jg8726
OG0002529	Cg001G002990	jg8618
OG0002529	Cg005G191270	jg16802
OG0002530	Cg005G191780	jg16736
OG0002530	Cg001G002580	jg8571
OG0002531	Cg005G192580	jg16664
OG0002531	Cg001G001800	jg8501
OG0002532	Cg005G193050	jg16595
OG0002532	Cg001G001220	jg8406
OG0002533	Cg002G061280	jg14377, jg14376, jg8296, jg8303
OG0002534	Cg003G085720, Cg003G085660	jg7228, jg7230, jg7227, jg7229
OG0002534	Cg003G085750	jg7231
OG0002535	Cg003G081900	jg7579
OG0002535	Cg001G017930	jg10225
OG0002536	Cg001G018520	jg10290
OG0002536	Cg003G081100	jg7665
OG0002537	Cg003G080940	jg7681
OG0002537	Cg006G241360	jg28830
OG0002539	Cg001G027590	jg11325
OG0002539	Cg001G027600	jg11326
OG0002540	Cg001G025900	jg11152
OG0002541	Cg005G157460	jg20228
OG0002542	Cg005G159580	jg20016
OG0002542	Cg002G045180	jg16211
OG0002543	Cg005G159970	jg19973
OG0002543	Cg002G045560	jg16169
OG0002544	Cg005G161930	jg19732
OG0002544	Cg002G046750	jg16031
OG0002545	Cg005G164330	jg19448
OG0002545	Cg002G048910	jg15749
OG0002546	Cg006G220340	jg19462
OG0002547	Cg002G049070	jg15659, jg15721
OG0002547	Cg005G164500	jg19430
OG0002548	Cg005G167870	jg19029
OG0002548	Cg008G284320	jg4101
OG0002549	Cg005G166170	jg19238
OG0002550	Cg008G300990	jg5922
OG0002551	Cg002G060620	jg14446, jg16552
OG0002551	Cg003G107180	jg22888
OG0002553	Cg003G114670	jg23675
OG0002553	Cg002G056560	jg14894
OG0002554	Cg003G115200, Cg003G115190	jg23730
OG0002555	Cg003G077270, Cg014G332350	jg8157
OG0002555	Cg006G244360	jg28511
OG0002556	Cg003G077930, Cg014G331730	jg8088
OG0002556	Cg006G244180	jg28526
OG0002557	Cg006G240290	jg28940
OG0002558	Cg001G014400	jg32507
OG0002559	Cg004G116530	jg23943
OG0002559	Cg008G294900	jg5292
OG0002561	Cg008G296910	jg5496
OG0002561	Cg004G118090	jg24116
OG0002562	Cg008G307420	jg6726
OG0002562	Cg004G120620	jg24381
OG0002563	Cg004G120680	jg24391
OG0002564	Cg004G122260	jg24567
OG0002565	Cg005G170500	jg18738
OG0002566	Cg005G169040	jg18902
OG0002567	Cg006G229650	jg30118
OG0002567	Cg007G280160	jg3639
OG0002568	Cg007G275910	jg3193
OG0002568	Cg006G226370	jg30490
OG0002569	Cg007G276700	jg3265
OG0002569	Cg006G225640	jg30559
OG0002570	Cg007G276810	jg30582
OG0002571	Cg007G277190	jg3316
OG0002571	Cg006G225050	jg30639
OG0002572	Cg006G224400	jg30708
OG0002573	Cg007G270600	jg2624
OG0002573	Cg006G221710	jg30990
OG0002574	Cg006G220440	jg31143
OG0002574	Cg007G268890	jg2441
OG0002575	Cg006G231290	jg29942
OG0002575	Cg006G221560	jg31019
OG0002578	Cg006G239860, Cg006G239870	jg28987
OG0002579	Cg006G240110	jg28957
OG0002580	Cg005G174660	jg18267
OG0002580	Cg006G240810	jg28888
OG0002581	Cg006G244250, Cg006G244260	jg28521, jg29570
OG0002582	Cg004G146280, Cg005G165840	jg19281
OG0002583	Cg002G057300	jg14810
OG0002583	Cg008G304310	jg6332
OG0002584	Cg002G059840	jg14511
OG0002584	Cg003G106410	jg22795
OG0002585	Cg002G060950	jg14416
OG0002585	Cg003G107360	jg22906
OG0002586	Cg007G268740	jg2424
OG0002586	Cg002G061310	jg14373
OG0002587	Cg006G226280	jg30500
OG0002588	Cg007G274750	jg3084
OG0002589	Cg006G228430	jg30278
OG0002589	Cg007G273230	jg2910
OG0002590	Cg004G130210	jg25418
OG0002590	Cg006G195450	jg33638
OG0002591	Cg004G129360	jg25334
OG0002591	Cg006G194870	jg33696
OG0002592	Cg006G195380	jg33645
OG0002592	Cg004G130000	jg25410
OG0002593	Cg006G196810	jg33486
OG0002593	Cg004G131840	jg25593
OG0002594	Cg006G196990	jg33467
OG0002594	Cg004G132020	jg25606
OG0002595	Cg004G132470	jg25654
OG0002595	Cg006G197460	jg33411
OG0002596	Cg004G133110	jg25734
OG0002596	Cg001G025430	jg11095
OG0002597	Cg004G133760	jg25819
OG0002597	Cg006G201820	jg32878
OG0002598	Cg004G134400	jg25901
OG0002599	Cg004G138790	jg26378
OG0002600	Cg004G117520	jg24053
OG0002601	Cg005G187800	jg17141
OG0002601	Cg001G007960	jg9143
OG0002602	Cg006G194350	jg33779
OG0002602	Cg004G128840	jg25274
OG0002603	Cg004G137900	jg26268
OG0002603	Cg006G198370	jg33282
OG0002604	Cg006G200350, Cg006G200340	jg33028
OG0002605	Cg002G049880	jg15615
OG0002605	Cg005G165190	jg19350, jg19348
OG0002606	Cg002G048360	jg15814
OG0002607	Cg002G046470	jg16069
OG0002609	Cg002G044260	jg16304
OG0002610	Cg001G023070	jg10826
OG0002610	Cg008G323540	jg20450
OG0002611	Cg005G167400	jg19070
OG0002612	Cg001G008120	jg9156
OG0002613	Cg006G242750	jg28687
OG0002614	Cg006G233090	jg29741
OG0002614	Cg002G071810	jg13377
OG0002615	Cg006G224050, Cg006G224060	jg30749, jg30748
OG0002616	Cg006G195130	jg26213
OG0002618	Cg003G111570	jg23350
OG0002618	Cg003G111580	jg23352, jg23353
OG0002622	Cg004G156600	jg28237
OG0002622	Cg001G011750	jg9556
OG0002623	Cg005G190160	jg16906
OG0002623	Cg001G009490	jg9298
OG0002624	Cg001G007540	jg9109
OG0002626	Cg004G151950	jg27659
OG0002626	Cg001G005790	jg8908
OG0002627	Cg001G005660	jg8895
OG0002627	Cg004G152120, Cg004G152130	jg27693
OG0002628	Cg001G005250	jg8856
OG0002629	Cg005G171540	jg18624
OG0002629	Cg006G215190	jg31718
OG0002630	Cg006G214160	jg18682
OG0002631	Cg005G170890	jg18702
OG0002631	Cg001G024370	jg10941
OG0002632	Cg006G236820	jg29285
OG0002633	Cg006G236410	jg29334
OG0002634	Cg007G251730	jg1124
OG0002634	Cg006G235890	jg29386
OG0002636	Cg006G231150	jg29956
OG0002636	Cg002G074990	jg12989
OG0002637	Cg006G231950	jg29873
OG0002637	Cg002G073980	jg13126
OG0002639	Cg002G071560	jg13398
OG0002639	Cg008G283550	jg4013
OG0002640	Cg002G069670	jg13664
OG0002640	Cg002G069610	jg13659
OG0002641	Cg001G039610	jg12519
OG0002642	Cg007G267110	jg2246
OG0002642	Cg001G038360	jg12406
OG0002643	Cg001G036740	jg12244
OG0002643	Cg007G265600	jg2097
OG0002644	Cg007G261140	jg1797
OG0002645	Cg001G014770	jg9862
OG0002646	Cg008G284860	jg4157
OG0002647	Cg001G016240	jg10018
OG0002647	Cg003G091740	jg21618
OG0002648	Cg005G178960, Cg003G100040	jg22040
OG0002649	Cg003G100680, Cg003G100640	jg22128
OG0002650	Cg003G101600	jg22232
OG0002650	Cg001G013330	jg9713
OG0002651	Cg003G101870	jg22287
OG0002651	Cg001G013490	jg9731
OG0002652	Cg003G104970	jg22636
OG0002653	Cg008G291370	jg4922
OG0002653	Cg008G304700	jg6384
OG0002654	Cg008G291000	jg4884
OG0002655	Cg008G290480	jg4830
OG0002655	Cg003G112980	jg23527
OG0002656	Cg003G112520	jg23465
OG0002656	Cg008G290090	jg4786
OG0002657	Cg008G323970	jg20406
OG0002657	Cg001G026100	jg11178
OG0002658	Cg001G020090	jg10483
OG0002658	Cg001G020080	jg10482
OG0002659	Cg001G018670	jg10303
OG0002659	Cg003G080990	jg7673
OG0002660	Cg003G081250	jg7646
OG0002660	Cg001G018380	jg10272
OG0002662	Cg006G209140	jg32239
OG0002662	Cg003G085310	jg7266
OG0002663	Cg006G218580	jg31330
OG0002664	Cg001G004500	jg8772, jg8774
OG0002665	Cg004G154100	jg28072, jg27939
OG0002666	Cg001G003670	jg8686
OG0002667	Cg004G154550	jg27997, jg8676
OG0002668	Cg001G003120	jg8632, jg8634
OG0002669	Cg005G191910	jg16716
OG0002669	Cg001G002440	jg8558
OG0002670	Cg005G193240	jg16576
OG0002670	Cg001G001050	jg8391
OG0002671	Cg001G035430, Cg001G035370, Cg001G037170, Cg001G037150, Cg001G035480	jg12655
OG0002672	Cg001G039980	jg12545
OG0002672	Cg001G040000	jg12546
OG0002673	Cg003G085790	jg7223
OG0002673	Cg006G231220	jg29948
OG0002675	Cg001G019890	jg10454
OG0002675	Cg003G094180, Cg003G079840	jg7804
OG0002676	Cg001G031290	jg11651
OG0002676	Cg004G143230	jg26880
OG0002677	Cg001G030510	jg11607
OG0002678	Cg004G141720	jg26685
OG0002678	Cg001G029250	jg11458
OG0002679	Cg001G027460	jg11311
OG0002680	Cg001G027370	jg11300
OG0002680	Cg004G140250	jg26535
OG0002681	Cg005G159310	jg20042
OG0002682	Cg005G162720	jg19641
OG0002683	Cg002G048260	jg15825
OG0002684	Cg005G164360	jg19446
OG0002684	Cg002G048940	jg15747
OG0002685	Cg008G282470	jg3887
OG0002685	Cg004G124550	jg24805
OG0002686	Cg008G284840	jg4156
OG0002686	Cg008G296240	jg5420
OG0002687	Cg002G062050	jg14299
OG0002687	Cg003G108090	jg22979
OG0002688	Cg002G061410	jg14362
OG0002688	Cg003G107680	jg22940
OG0002689	Cg003G107210, Cg003G107230	jg22892, jg22893
OG0002689	Cg003G107220	jg22894
OG0002690	Cg002G060600	jg14448
OG0002690	Cg003G107200	jg22891
OG0002691	Cg002G058340	jg14677
OG0002691	Cg003G111260	jg23318
OG0002692	Cg003G076390, Cg014G333200	jg8197
OG0002692	Cg006G244970	jg28450
OG0002693	Cg003G079020, Cg003G094930	jg7879
OG0002694	Cg008G320500	jg20764
OG0002694	Cg006G242690	jg28692
OG0002695	Cg005G175040	jg18229
OG0002695	Cg006G240500	jg28929
OG0002696	Cg006G238260	jg29137
OG0002697	Cg004G124380	jg24787
OG0002697	Cg004G124370	jg24786
OG0002698	Cg004G118470	jg24162
OG0002698	Cg008G297670	jg5572
OG0002699	Cg008G297720	jg5577
OG0002700	Cg008G298520	jg5659
OG0002701	Cg004G123240	jg24669
