Orthogroup	Arabidopsis_thaliana	Alyssum_gmelinii
OG0003402	AT4G15417.2	Ag001G033840
OG0003403	AT3G62950.1	Ag001G098260
OG0003403	AT2G47870.1	Ag002G206460
OG0003404	AT2G47240.1	Ag002G205080
OG0003405	AT2G43810.1	Ag002G198230
OG0003406	AT2G03740.1, AT2G03850.1	Ag008G662990
OG0003407	AT5G01770.1	Ag006G490930
OG0003407	AT3G08850.1	Ag005G478440
OG0003408	AT3G49760.1	Ag001G058360
OG0003410	AT4G01280.2	Ag006G516440
OG0003410	AT1G01520.1	Ag004G298260
OG0003411	AT4G02510.1	Ag006G510150
OG0003412	AT2G32450.1	Ag007G589550
OG0003412	AT1G05150.1	Ag004G303560
OG0003413	AT2G30570.1	Ag007G592260
OG0003414	AT5G05710.1	Ag006G501300
OG0003415	AT3G01600.1	Ag001G100510
OG0003415	AT5G14490.3	Ag007G614200
OG0003416	AT5G16230.1	Ag007G621600
OG0003417	AT3G05190.1	Ag005G484200
OG0003418	AT3G05280.1, AT5G27490.1	Ag005G484100
OG0003419	AT3G06210.1	Ag005G482030
OG0003419	AT5G18980.1	Ag007G628980
OG0003420	AT2G40250.1	Ag002G185820, Ag002G185810, Ag001G075070, Ag001G075130, Ag001G075110, Ag001G075080, Ag001G075120, Ag005G435770, Ag002G175050, Ag002G187210, Ag002G187150, Ag002G185840
OG0003421	AT1G66950.1	Ag003G285520
OG0003421	AT2G36380.1	Ag002G166960
OG0003422	AT2G37360.1	Ag002G171820
OG0003422	AT3G53510.1	Ag001G072710
OG0003423	AT2G37805.1, AT2G37810.1	Ag002G174210
OG0003424	AT2G38620.2	Ag002G177540
OG0003424	AT3G54180.1	Ag001G074700
OG0003425	AT1G15460.1	Ag004G323030
OG0003426	AT1G17280.4	Ag004G326880
OG0003427	AT1G20920.1	Ag004G335470
OG0003427	AT3G09620.2	Ag003G235030, Ag005G476850
OG0003428	AT3G43660.1, AT3G43630.1	Ag004G336250
OG0003430	AT1G24190.3	Ag003G243170
OG0003430	AT1G70060.1	Ag004G346440
OG0003432	AT1G25380.1	Ag003G247090
OG0003433	AT4G31870.1	Ag003G271470
OG0003434	AT2G23200.1	Ag002G125180, Ag002G125190
OG0003435	AT1G01640.1	Ag004G298000
OG0003436	AT1G09520.1	Ag004G310300, Ag004G310280
OG0003437	AT5G50960.1	Ag005G448300, Ag002G140030
OG0003438	AT3G01330.1	Ag005G490560
OG0003438	AT5G14960.1	Ag007G616890
OG0003439	AT5G17510.1	Ag007G625690
OG0003439	AT3G03460.1	Ag005G487430
OG0003440	AT4G08580.1, AT5G17900.1	Ag002G170960, Ag007G628050
OG0003441	AT5G62180.1	Ag008G727060
OG0003442	AT3G48040.1	Ag008G728570
OG0003443	AT3G49140.1	Ag008G691920
OG0003443	AT5G24060.2	Ag008G723020
OG0003444	AT3G48090.1, AT3G48080.1	Ag001G055040
OG0003445	AT3G45000.1	Ag008G713250
OG0003446	AT1G70985.1	Ag004G343890
OG0003447	AT1G72175.1	Ag003G240430
OG0003448	AT1G16360.2	Ag003G211570, Ag004G324890
OG0003449	AT3G12830.1	Ag005G470530
OG0003450	AT1G55365.1	Ag001G002360
OG0003450	AT3G13500.1	Ag005G469060, Ag005G469050
OG0003451	AT3G17700.1	Ag005G457270, Ag002G105770
OG0003452	AT3G18080.1	Ag005G456190
OG0003452	AT3G18070.1	Ag005G456220
OG0003453	AT3G18170.2, AT3G18180.1	Ag005G455760, Ag005G455780
OG0003454	AT2G15490.1, AT2G15480.2	Ag005G419360
OG0003455	AT4G34600.1, AT2G16385.1	Ag003G282260
OG0003456	AT1G52920.1	Ag001G007290
OG0003457	AT3G54980.1	Ag001G076670
OG0003457	AT2G39230.1	Ag002G180500
OG0003458	AT3G60500.1	Ag001G093060
OG0003459	AT3G13674.1	Ag005G468500, Ag002G186230, Ag003G252110, Ag002G171210, Ag005G469340
OG0003460	AT1G54953.1, AT1G54957.1	Ag003G284830, Ag003G294470, Ag003G294330
OG0003460	AT5G51465.1, AT5G27765.1, AT2G24195.1, AT1G36622.1, AT1G36640.1	Ag003G294310, Ag003G294300
OG0003461	AT1G59790.1	Ag004G300080, Ag004G299950
OG0003461	AT1G59800.1	Ag007G582010, Ag004G300090
OG0003462	AT1G10586.1, AT1G10585.1	Ag004G312230
OG0003463	AT1G15620.1, AT1G15640.1	Ag004G323460
OG0003464	AT3G05730.1, AT3G05727.1	Ag005G483000, Ag005G482970, Ag005G482990
OG0003465	AT1G31670.1, AT1G31690.1	Ag007G578970
OG0003465	AT1G31710.1	Ag007G579000
OG0003466	AT5G07860.1, AT5G07870.1	Ag007G600390, Ag007G600370
OG0003481	AT4G29840.1	Ag003G259080
OG0003482	AT2G18740.1	Ag005G409520, Ag003G261870
OG0003483	AT1G47578.1	Ag007G585120
OG0003483	AT4G31050.1	Ag003G267850
OG0003484	AT4G32400.1	Ag003G279320
OG0003485	AT4G33580.2	Ag008G731090, Ag003G275810
OG0003486	AT1G68845.1	Ag004G324630
OG0003487	AT1G08730.1	Ag004G308910
OG0003488	AT1G57980.1, AT1G57990.1	Ag004G367490
OG0003489	AT1G60030.1	Ag004G370530
OG0003489	AT1G10540.1	Ag004G312120
OG0003490	AT1G11120.1	Ag004G313120
OG0003491	AT5G40550.3	Ag007G653610
OG0003493	AT3G09970.1	Ag005G476160
OG0003493	AT3G09960.1	Ag005G476170
OG0003494	AT5G49700.1, AT1G14490.2	Ag006G555700
OG0003495	AT5G51270.1	Ag008G679400, Ag008G676180
OG0003496	AT5G52820.1	Ag008G683780
OG0003498	AT5G11180.2	Ag007G606870, Ag007G606810
OG0003499	AT5G09650.1	Ag007G602860
OG0003500	AT5G64070.1	Ag008G730730
OG0003501	AT5G09320.1	Ag007G602160
OG0003502	AT4G21660.3, AT1G11520.1	Ag006G566080
OG0003503	AT4G23560.1, AT4G09740.1, AT3G42153.1	Ag007G602570, Ag006G545930, Ag006G548620
OG0003504	AT1G34020.1	Ag006G536740, Ag006G539300
OG0003505	AT1G35230.1, AT4G09030.1	Ag006G535370
OG0003506	AT2G34850.1	Ag002G161590
OG0003506	AT1G30620.1	Ag007G580330
OG0003507	AT1G30720.1	Ag007G580160
OG0003508	AT2G17640.1	Ag005G413970
OG0003508	AT4G35640.1	Ag003G286000
OG0003509	AT4G36250.1	Ag003G288420
OG0003510	AT4G37270.1	Ag003G290880
OG0003511	AT5G37930.1	Ag007G646250
OG0003512	AT5G42960.1	Ag002G157810
OG0003513	AT4G05190.1	Ag002G130770
OG0003513	AT4G21270.1	Ag006G564440
OG0003515	AT4G17190.1	Ag002G123690
OG0003517	AT4G12770.1, AT4G12780.1	Ag001G043160, Ag001G043120
OG0003519	AT4G13520.1	Ag001G038740
OG0003520	AT3G23300.1, AT4G14360.1	Ag005G435180
OG0003522	AT2G45110.1, AT1G65681.1	Ag002G201090, Ag002G201080, Ag002G201100
OG0003523	AT3G58100.2	Ag001G086260
OG0003524	AT3G48730.1, AT5G63570.1	Ag008G729670
OG0003525	AT5G65270.1	Ag008G732680
OG0003526	AT3G49680.1	Ag005G457310, Ag008G693330
OG0003527	AT5G67100.1	Ag008G734620
OG0003528	AT2G30210.1	Ag007G592790
OG0003529	AT5G54920.2	Ag008G694160
OG0003530	AT5G15980.1	Ag007G620700
OG0003531	AT5G19310.1	Ag007G633100
OG0003533	AT1G61280.1	Ag002G181480, Ag002G180040, Ag001G066690
OG0003533	AT2G39445.1	Ag002G181490
OG0003534	AT3G54990.1	Ag001G076680
OG0003534	AT2G39250.1	Ag002G180530, Ag002G180520
OG0003535	AT2G36550.1	Ag002G167620
OG0003536	AT1G17060.1	Ag004G326240
OG0003537	AT1G73570.1	Ag003G235310, Ag003G235320
OG0003537	AT1G18260.1	Ag004G329630
OG0003538	AT1G18950.2	Ag005G453270, Ag004G331520
OG0003539	AT1G72000.1	Ag003G240860
OG0003539	AT1G22650.1	Ag004G339960
OG0003540	AT1G70730.3	Ag004G344360
OG0003541	AT1G70370.1	Ag004G345280
OG0003542	AT1G68140.1	Ag004G354130
OG0003544	AT5G37190.1, AT4G00930.1	Ag002G179740, Ag007G629070
OG0003546	AT2G31945.1	Ag007G590250
OG0003547	AT5G17330.1	Ag007G624980, Ag007G624990, Ag007G624970
OG0003549	AT3G06650.1, AT5G49460.1	Ag005G481200
OG0003550	AT3G07190.1	Ag005G480330
OG0003551	AT5G24660.1, AT5G24655.1	Ag008G721990
OG0003552	AT3G47990.1	Ag001G055390
OG0003553	AT5G63030.1	Ag008G728760
OG0003554	AT3G50740.1	Ag001G062260
OG0003555	AT4G01780.1, AT3G48670.1	Ag002G169530, Ag002G114900, Ag002G176090, Ag004G381210, Ag003G262510, Ag005G413810, Ag003G254260, Ag002G131070, Ag002G144230, Ag002G169800, Ag006G550240, Ag006G550190, Ag002G117960, Ag003G273340
OG0003556	AT1G22920.1	Ag004G340940
OG0003557	AT1G73700.1	Ag003G234830
OG0003558	AT1G16780.1	Ag004G325500
OG0003560	AT1G53660.3	Ag001G005180
OG0003561	AT3G14850.2	Ag005G464940, Ag005G464980, Ag005G464950, Ag005G464990
OG0003562	AT3G16830.1	Ag005G459880
OG0003564	AT1G51770.1	Ag001G010360
OG0003565	AT4G14150.1	Ag001G037530, Ag001G037520
OG0003567	AT2G18680.1, AT2G18690.1	Ag005G409980
OG0003568	AT4G10320.1	Ag005G409720
OG0003569	AT4G00872.1	Ag001G000270, Ag001G000290
OG0003570	AT2G33030.1	Ag002G120390
OG0003572	AT4G14690.1	Ag002G185940, Ag002G185920, Ag002G185980, Ag002G185910, Ag002G185930, Ag008G704770, Ag008G704710, Ag001G035920
OG0003573	AT5G05050.1	Ag006G499550
OG0003574	AT5G17750.1	Ag007G627490, Ag007G627550
OG0003574	AT5G17740.1	Ag007G627440, Ag007G627510
OG0003575	AT5G19250.1	Ag007G632760
OG0003584	AT4G29470.1	Ag003G258190
OG0003585	AT3G55620.1	Ag001G079160
OG0003586	AT4G30480.2	Ag003G265360, Ag003G266220
OG0003587	AT2G25710.1	Ag002G182540, Ag007G656030
OG0003588	AT5G04350.1	Ag006G497980, Ag006G497960
OG0003589	AT1G44542.1	Ag003G280620
OG0003589	AT4G34180.1	Ag003G280890, Ag003G280730
OG0003590	AT2G17265.1	Ag005G416280
OG0003591	AT1G10210.1	Ag004G311400
OG0003592	AT1G61120.1	Ag004G374480
OG0003594	AT1G14410.1	Ag004G320620
OG0003595	AT3G28480.2	Ag008G672270
OG0003597	AT1G12740.2	Ag004G316440
OG0003598	AT3G09190.1, AT3G09035.1	Ag005G478170
OG0003599	AT3G10900.1, AT3G30540.1, AT3G10890.1	Ag005G474420
OG0003600	AT2G02765.1, AT3G11470.1	Ag005G473020
OG0003601	AT3G12340.1	Ag007G656340
OG0003603	AT4G27880.1	Ag003G252860
OG0003604	AT4G27530.1	Ag003G252050
OG0003604	AT5G53895.1	Ag008G687840
OG0003605	AT3G62230.1	Ag001G096830, Ag001G043710, Ag005G413820, Ag006G550250, Ag002G162700, Ag003G273320, Ag002G117950, Ag003G254250, Ag002G176100, Ag002G169790, Ag002G144220, Ag002G131080, Ag004G381220, Ag003G262500, Ag002G114890
OG0003606	AT5G56020.1	Ag008G697040
OG0003607	AT5G11920.1	Ag007G608450
OG0003608	AT1G07830.1	Ag007G654060, Ag007G654070, Ag007G653980, Ag002G173770, Ag007G654080, Ag004G364340
OG0003609	AT5G10220.1	Ag007G604390
OG0003609	AT5G10230.1	Ag007G604400
OG0003610	AT5G09770.1, AT5G64650.1	Ag008G731580
OG0003611	AT4G18372.1	Ag006G575140
OG0003612	AT4G18440.1, AT1G36280.1	Ag007G606410, Ag006G574810
OG0003613	AT5G26710.1	Ag007G634680
OG0003614	AT1G28010.1	Ag007G652420
OG0003615	AT1G28960.1, AT2G33980.3	Ag007G582740
OG0003616	AT4G35785.2	Ag003G286600
OG0003618	AT3G53270.1	Ag001G072100
OG0003619	AT3G10780.1	Ag007G593650, Ag005G474530, Ag005G474540, Ag005G474520
OG0003620	AT5G44600.1, AT5G44590.1	Ag002G126020
OG0003621	AT5G44720.1	Ag002G125020
OG0003622	AT5G46550.1	Ag002G117500, Ag004G371710, Ag004G372020, Ag004G372580, Ag007G616780, Ag007G616720, Ag007G616810, Ag007G616900, Ag008G694790, Ag007G628260
OG0003624	AT4G17310.1	Ag002G123260
OG0003625	AT2G47370.1, AT5G28660.1, AT2G16760.1	Ag002G205770
OG0003626	AT3G62260.2	Ag001G096860
OG0003627	AT2G45760.1	Ag002G202550, Ag002G202540
OG0003628	AT3G60150.1, AT2G44525.1	Ag001G092350
OG0003629	AT2G44370.1	Ag002G199180, Ag002G199200
OG0003630	AT2G43945.1	Ag002G198520
OG0003631	AT5G20920.1	Ag008G716790
OG0003632	AT1G14640.1	Ag004G321110
OG0003632	AT1G14650.1	Ag004G321130
OG0003633	AT3G50650.1	Ag008G735030, Ag001G011080
OG0003634	AT3G50670.1	Ag001G061940
OG0003635	AT3G51370.1	Ag001G067300
OG0003635	AT5G66080.1	Ag001G099260
OG0003636	AT1G01560.2	Ag006G516590
OG0003637	AT4G02430.4, AT1G02840.1	Ag006G510290
OG0003638	AT1G03130.1	Ag004G300360
OG0003638	AT4G02770.1	Ag006G508620
OG0003639	AT4G33010.1, AT2G26080.1	Ag003G277380
OG0003640	AT3G01560.1	Ag001G100460
OG0003641	AT3G05100.1	Ag005G484380
OG0003642	AT5G27760.1	Ag007G636360
OG0003642	AT3G05550.1	Ag005G483430
OG0003643	AT3G55590.1	Ag001G079090
OG0003643	AT2G39770.1	Ag002G183800
OG0003644	AT1G79920.1, AT1G79930.1	Ag003G207450
OG0003645	AT1G16610.3, AT1G79100.1	Ag004G325310
OG0003647	AT5G45180.1, AT1G19250.1	Ag004G331970
OG0003648	AT1G22410.1	Ag004G339370
OG0003649	AT1G67800.2	Ag004G355000
OG0003650	AT3G58330.1	Ag001G087490
OG0003650	AT3G58300.1	Ag020G743100, Ag001G087340
OG0003651	AT1G13160.1	Ag004G317480
OG0003652	AT1G06290.1	Ag004G305410
OG0003652	AT1G06310.1	Ag004G305420
OG0003653	AT1G05680.1, AT1G05675.1	Ag004G304520
OG0003654	AT1G05650.1, AT1G05660.1	Ag004G304480
OG0003655	AT5G16890.1	Ag007G624040
OG0003656	AT5G17320.1, AT1G34650.1	Ag007G625650
OG0003657	AT3G12630.1	Ag005G470930
OG0003658	AT5G04680.1, AT5G04700.1	Ag006G498710
OG0003659	AT5G61650.1	Ag008G726210
OG0003659	AT5G07450.1	Ag006G508440
OG0003660	AT5G58460.1, AT5G37060.1	Ag008G705930
OG0003661	AT3G51020.1	Ag004G388130, Ag004G393200, Ag004G388080, Ag001G059700
OG0003661	AT5G66370.1	Ag001G099650, Ag001G099660
OG0003662	AT3G46740.1, AT1G35860.1	Ag001G052120
OG0003664	AT5G60900.1	Ag008G724880, Ag008G724820, Ag008G724810, Ag008G724870, Ag008G724830
OG0003665	AT1G17300.2	Ag003G239980
OG0003666	AT4G33370.1	Ag003G208940
OG0003667	AT3G13080.1	Ag001G020550, Ag005G469940, Ag008G710970
OG0003668	AT3G13610.1	Ag005G468870
OG0003669	AT1G55080.1	Ag001G002990
OG0003669	AT1G29580.1	Ag005G468080
OG0003670	AT3G14150.1, AT3G14130.1	Ag005G467420
OG0003671	AT3G15356.1, AT3G16530.1	Ag005G463950
OG0003672	AT4G16250.1	Ag001G028640
OG0003673	AT3G24350.2	Ag005G430290, Ag005G430680
OG0003675	AT5G56330.1	Ag008G698550
OG0003676	AT4G33690.1	Ag003G275220
OG0003677	AT3G15534.1	Ag001G007490
OG0003678	AT3G20650.1	Ag005G444800
OG0003679	AT3G52300.1	Ag001G064240
OG0003680	AT3G52430.1	Ag001G068570
OG0003681	AT3G53680.2	Ag001G073010
OG0003681	AT2G37520.1	Ag002G172570
OG0003682	AT3G56100.1	Ag001G080640
OG0003683	AT3G51970.1	Ag001G098960, Ag001G064980
OG0003684	AT1G47780.1, AT1G47786.1	Ag001G009990
OG0003685	AT3G54530.1	Ag001G075400
OG0003685	AT3G54520.1	Ag001G075360, Ag001G075370, Ag001G075380
OG0003686	AT2G16594.1, AT2G16592.1	Ag002G171810, Ag003G215130, Ag003G219040
OG0003687	AT1G59670.1	Ag004G369390
OG0003689	AT5G43030.1, AT5G43040.1	Ag006G575220
OG0003690	AT3G28270.1	Ag006G576610
OG0003695	AT4G32490.1, AT4G28365.1	Ag019G743000
OG0003696	AT4G30170.1	Ag003G260940
OG0003697	AT3G42050.1	Ag003G280520
OG0003698	AT4G34920.1	Ag003G282970
OG0003699	AT3G15750.1, AT1G34570.1	Ag005G468840, Ag002G181710
OG0003700	AT4G16515.2	Ag001G101920
OG0003701	AT2G02000.1, AT2G02010.2	Ag003G260060, Ag003G259910
OG0003702	AT3G26620.1, AT3G26660.1	Ag008G711160
OG0003704	AT1G62620.1, AT1G63370.1, AT1G62600.1	Ag004G380510
OG0003705	AT2G40890.1	Ag002G188440
OG0003707	AT5G50200.1	Ag001G046190, Ag001G044150
OG0003708	AT5G55630.1	Ag008G696190
OG0003709	AT5G56680.1, AT1G70980.1	Ag008G699910
OG0003710	AT5G13320.2	Ag007G611500
OG0003711	AT4G17510.1	Ag006G577490
OG0003712	AT4G20300.2	Ag006G560850
OG0003713	AT5G44320.1	Ag002G127990
OG0003714	AT4G22285.1, AT4G22350.2	Ag007G616100, Ag007G616130, Ag006G552820
OG0003714	AT4G22410.1	Ag003G222290, Ag003G222260
OG0003715	AT4G11420.1	Ag002G145650
OG0003716	AT1G34540.1, AT3G56630.1	Ag001G082040
OG0003718	AT2G14830.1	Ag003G284720
OG0003719	AT5G02890.1	Ag006G494120
OG0003720	AT1G12350.1, AT5G02080.5	Ag006G492710
OG0003721	AT4G11360.1, AT4G11370.1	Ag002G145860
OG0003722	AT4G13195.1	Ag005G428150
OG0003723	AT3G23450.1	Ag005G434840, Ag013G741700
OG0003724	AT4G15640.1	Ag001G033010
OG0003726	AT2G47430.1	Ag002G205830
OG0003727	AT2G46180.1	Ag002G203050
OG0003727	AT3G61570.1	Ag001G095000
OG0003728	AT2G43940.1	Ag002G198510
OG0003729	AT2G43910.1, AT2G43920.1	Ag002G198480, Ag002G198490
OG0003730	AT3G57990.1	Ag001G085970
OG0003731	AT5G03220.1	Ag006G494980
OG0003732	AT5G59490.1	Ag008G709050
OG0003733	AT1G04230.1	Ag004G302200
OG0003734	AT5G43580.1	Ag007G587640
OG0003734	AT5G43570.2	Ag007G587660
OG0003735	AT4G08878.1, AT5G43340.1, AT4G08895.1	Ag007G588020
OG0003736	AT2G32765.1	Ag007G588940
OG0003737	AT2G32980.1	Ag001G096790
OG0003738	AT2G31710.1	Ag007G590800
OG0003739	AT2G31305.1	Ag007G591320
OG0003740	AT1G06390.1	Ag004G305500
OG0003741	AT2G27680.1	Ag007G596730
OG0003742	AT2G32560.1, AT2G26850.1	Ag007G597870
OG0003747	AT3G07220.1	Ag005G480270
OG0003748	AT3G07810.2	Ag005G479190
OG0003749	AT3G08040.1	Ag005G478880
OG0003750	AT1G54110.2, AT3G55600.1	Ag001G079100
OG0003751	AT1G01010.1	Ag004G298890, Ag009G736590
OG0003752	AT1G17340.1	Ag004G327110, Ag004G327090, Ag004G327100
OG0003753	AT1G77870.1	Ag003G215510
OG0003753	AT1G22050.1	Ag004G338460
OG0003754	AT1G24180.1	Ag003G243160
OG0003755	AT1G26730.1, AT1G35350.1	Ag003G244780, Ag003G244830
OG0003756	AT4G24350.1, AT4G24340.1	Ag005G438780
OG0003758	AT2G22420.1	Ag006G522880, Ag003G293090
OG0003759	AT1G14750.3	Ag004G321510
OG0003763	AT1G04120.1	Ag004G302070
OG0003764	AT1G01340.2	Ag004G298480
OG0003765	AT5G15870.1, AT1G18310.1	Ag007G620080
OG0003766	AT5G16020.1	Ag007G620900
OG0003767	AT5G23420.1	Ag008G723980
OG0003768	AT3G28956.10, AT5G62950.1	Ag008G728670
OG0003769	AT5G58290.1	Ag002G186650, Ag001G005340, Ag008G705530
OG0003771	AT5G58640.1	Ag008G706290
OG0003772	AT4G33790.1	Ag003G274450
OG0003773	AT1G69250.1	Ag004G349830
OG0003774	AT1G69523.1	Ag004G348850
OG0003775	AT1G78460.1	Ag003G214120
OG0003776	AT1G16910.1	Ag004G325720
OG0003776	AT1G78815.1	Ag003G212660
OG0003777	AT1G78990.1, AT1G32910.1	Ag003G212270, Ag003G212280
OG0003778	AT3G19820.1	Ag005G448390, Ag001G015900
OG0003779	AT3G20460.1	Ag005G445950
OG0003780	AT3G21280.1, AT1G51710.1	Ag001G010530
OG0003781	AT5G18990.1, AT3G24130.1	Ag005G431480
OG0003782	AT2G05160.1	Ag005G425580
OG0003783	AT2G05840.1	Ag005G425090, Ag002G169250, Ag007G625190
OG0003784	AT1G55670.1	Ag001G001250
OG0003786	AT1G51760.1	Ag001G010370
OG0003787	AT1G49770.1	Ag001G017890, Ag001G017940, Ag001G064350, Ag005G414370
OG0003788	AT3G54040.2	Ag001G074080
OG0003789	AT3G55010.1	Ag001G076770
OG0003791	AT2G40960.1	Ag002G188690
OG0003792	AT3G57010.1	Ag001G083440
OG0003794	AT4G12170.1	Ag001G007150, Ag001G007160, Ag001G007170
OG0003795	AT2G22590.1	Ag001G024280
OG0003796	AT4G12100.1	Ag001G073490, Ag007G626810
OG0003797	AT1G24210.1, AT1G27240.1	Ag002G179340
OG0003798	AT1G20450.1, AT1G20440.1	Ag004G334250
OG0003799	AT1G68750.1	Ag004G351260
OG0003801	AT5G66640.5	Ag004G381790
OG0003802	AT5G62200.1	Ag006G506860, Ag008G727080
OG0003803	AT4G19610.1, AT5G08695.1, AT5G05720.1	Ag006G570310, Ag008G701180
OG0003804	AT2G28210.1	Ag007G596000, Ag007G596010
OG0003806	AT5G22520.1, AT5G22530.1	Ag008G714650
OG0003807	AT5G60890.1	Ag008G724800
OG0003823	AT4G28240.1	Ag003G253780
OG0003824	AT4G31610.2	Ag003G269910, Ag006G539520
OG0003827	AT4G34630.1	Ag002G113880, Ag003G282320
OG0003828	AT1G31260.1	Ag007G579420
OG0003829	AT1G31650.1	Ag007G579060
OG0003830	AT1G54520.1	Ag004G364610
OG0003831	AT1G09950.1, AT1G58330.1	Ag004G310960
OG0003832	AT5G50650.1, AT5G50550.1	Ag001G072110
OG0003833	AT2G30410.1	Ag007G592480
OG0003834	AT1G64520.1	Ag004G401240
OG0003835	AT1G12460.1	Ag004G315870
OG0003835	AT1G62950.1	Ag004G381760
OG0003836	AT5G02120.1	Ag006G492760
OG0003837	AT5G09640.1	Ag007G602830, Ag007G602780, Ag007G602820, Ag007G602840
OG0003838	AT5G51370.2	Ag008G679800
OG0003839	AT5G54300.1	Ag008G688920, Ag008G689580
OG0003840	AT5G55560.1	Ag008G695990
OG0003841	AT5G56350.1	Ag008G698630
OG0003842	AT5G12940.1	Ag007G610170, Ag007G610160
OG0003844	AT5G46210.1	Ag002G112790
OG0003845	AT4G18710.1	Ag006G574070
OG0003846	AT4G23690.1	Ag006G542110, Ag006G547100
OG0003847	AT4G23700.1	Ag006G542120, Ag006G547110
OG0003848	AT1G33760.1	Ag006G537010, Ag006G539540
OG0003849	AT1G33980.2	Ag006G539410, Ag006G536880
OG0003850	AT1G47210.2	Ag007G584170
OG0003851	AT1G29850.3	Ag007G581520
OG0003852	AT4G35890.1	Ag003G286900
OG0003853	AT4G37550.5	Ag003G291490
OG0003854	AT5G37740.2	Ag007G646040
OG0003855	AT1G44780.1	Ag006G532540
OG0003856	AT1G44170.1	Ag006G532300
OG0003857	AT3G45180.1	Ag004G343150, Ag004G329730, Ag004G305790
OG0003858	AT5G42270.1, AT1G50250.1	Ag002G156300, Ag002G153890
OG0003862	AT5G46190.2, AT4G18375.2	Ag002G112350
OG0003863	AT5G47650.2	Ag002G123580
OG0003864	AT3G62770.1	Ag001G098070
OG0003865	AT2G46620.1	Ag002G203770
OG0003866	AT2G45330.1, AT5G23600.1	Ag002G201480
OG0003867	AT5G01290.1	Ag006G491870
OG0003868	AT5G60690.1	Ag008G712720
OG0003869	AT5G60500.1, AT5G60510.1	Ag008G712270
OG0003870	AT5G60400.3	Ag003G242180, Ag008G711760
OG0003871	AT5G60030.1, AT1G75335.1	Ag008G710590
OG0003872	AT4G00620.1, AT4G00600.1	Ag006G517000
OG0003873	AT4G01590.1, AT4G35685.1	Ag006G514090, Ag001G047370, Ag001G050070, Ag004G337760
OG0003874	AT4G02720.1	Ag006G509560
OG0003875	AT1G04080.3	Ag004G302030
OG0003876	AT2G31580.1	Ag007G590920
OG0003877	AT4G27220.2	Ag001G071230
OG0003878	AT3G06350.1	Ag005G481750
OG0003879	AT3G07270.1	Ag005G480240
OG0003881	AT1G16000.1	Ag004G324440
OG0003882	AT1G18280.1	Ag004G329660
OG0003883	AT1G09400.1, AT1G17990.1, AT1G18020.1	Ag004G309950, Ag004G309960
OG0003885	AT4G24940.1	Ag007G598600
OG0003886	AT4G30940.1	Ag003G267320
OG0003889	AT1G08920.2	Ag004G309120
OG0003890	AT2G31400.1	Ag007G591190, Ag004G305070
OG0003891	AT5G15830.1	Ag007G619990
OG0003893	AT3G04040.1	Ag005G486160
OG0003893	AT5G18250.1	Ag007G631400
OG0003894	AT5G27470.1	Ag007G603460, Ag007G637010
OG0003896	AT5G49470.2	Ag007G640340
OG0003897	AT5G05970.2	Ag005G411040, Ag003G233160, Ag003G226500, Ag006G501910
OG0003898	AT5G05010.1	Ag005G445340, Ag006G499450
OG0003899	AT5G25757.1, AT5G25754.1	Ag004G348320, Ag004G399370, Ag008G720340, Ag008G720330
OG0003901	AT3G47833.1	Ag001G054560
OG0003901	AT5G62575.2	Ag003G261750, Ag008G727900
OG0003902	AT3G47070.1	Ag003G293420
OG0003903	AT4G39670.1	Ag003G294220
OG0003904	AT1G76530.1, AT1G76520.1	Ag006G554680, Ag003G220070
OG0003905	AT1G76430.1	Ag003G220390
OG0003906	AT1G23500.1	Ag006G574780
OG0003907	AT1G75920.1	Ag003G223270
OG0003908	AT1G78900.1	Ag003G212480
OG0003909	AT1G79410.1	Ag003G211630, Ag003G211620
OG0003910	AT3G14210.1	Ag005G466350
OG0003912	AT1G53130.1	Ag001G006930
OG0003914	AT3G16110.1	Ag005G461840
OG0003915	AT3G19030.1	Ag005G452140
OG0003916	AT3G19760.1	Ag005G448510
OG0003917	AT3G20210.1	Ag005G446550
OG0003918	AT3G20600.1, AT3G20590.1	Ag005G445080
OG0003919	AT3G21750.1	Ag005G440670
OG0003920	AT3G22840.1	Ag005G437100
OG0003921	AT2G19470.1	Ag005G406440
OG0003921	AT4G08800.1	Ag006G495640
OG0003922	AT1G53440.1, AT1G53430.1	Ag001G006190
OG0003923	AT1G47980.1	Ag001G027770
OG0003924	AT3G51800.2	Ag001G066150
OG0003925	AT3G55220.1, AT3G55200.1	Ag001G077400, Ag006G510110
OG0003926	AT3G61160.2	Ag001G093930
OG0003928	AT3G04100.1	Ag004G383160, Ag001G013340, Ag001G013390, Ag001G013350, Ag006G500800, Ag006G500790, Ag006G500870, Ag001G080400
OG0003929	AT1G48690.1	Ag007G591150
OG0003930	AT1G23020.2	Ag004G298140
OG0003930	AT1G01590.1	Ag006G519890
OG0003931	AT1G17610.1	Ag004G327710
OG0003933	AT3G29380.1	Ag005G447390, Ag005G447380, Ag007G649100
OG0003935	AT5G07210.1, AT2G27070.1	Ag006G507070
OG0003937	AT5G67310.1	Ag008G706340, Ag008G734340, Ag008G734310, Ag008G734320
OG0003948	AT4G29950.1	Ag003G259770
OG0003948	AT2G19240.2	Ag005G407590
OG0003949	AT4G30640.1	Ag004G302760, Ag004G302780, Ag004G302770, Ag004G302750
OG0003950	AT1G32060.1	Ag007G578600
OG0003951	AT4G16380.3	Ag001G102050
