Orthogroup	Arabidopsis_thaliana	Cardamine_glauca
OG0001226	AT3G28080.1, AT3G28070.1, AT3G28100.1	Cg002G068750
OG0001226	AT3G28130.2	Cg002G068760, Cg002G068770
OG0001227	AT3G09600.1	Cg004G125220
OG0001227	AT5G02840.1	Cg008G283590
OG0001228	AT2G26390.1	Cg005G185370
OG0001229	AT5G56910.1	Cg003G104400, Cg003G104390
OG0001230	AT5G61780.1	Cg003G109500
OG0001230	AT5G07350.2	Cg008G288170
OG0001231	AT5G61890.1	Cg003G109620
OG0001231	AT5G07310.1	Cg008G288120
OG0001232	AT4G18905.2	Cg001G021840
OG0001233	AT4G22910.1	Cg001G018030
OG0001233	AT4G11920.1	Cg003G081780
OG0001234	AT1G75440.1	Cg007G276000
OG0001234	AT1G45050.1	Cg006G204240
OG0001234	AT5G42990.1	Cg008G318320
OG0001235	AT2G17390.1	Cg004G153370
OG0001235	AT4G35450.5	Cg001G004760
OG0001236	AT4G15210.1	Cg001G026560
OG0001236	AT2G32290.1	Cg005G174380
OG0001237	AT2G45900.1	Cg005G159820
OG0001238	AT2G45800.1	Cg005G159930
OG0001238	AT3G61230.1	Cg002G045510
OG0001239	AT3G59970.3	Cg002G046620
OG0001239	AT2G44160.1	Cg005G161640
OG0001241	AT2G43620.1	Cg005G162180
OG0001241	AT2G43610.1	Cg005G162190
OG0001242	AT5G03290.1	Cg008G284010
OG0001242	AT3G09810.1	Cg004G125410
OG0001243	AT5G19580.1	Cg008G300100
OG0001243	AT1G67290.1	Cg007G267180
OG0001244	AT5G54000.2	Cg003G101150, Cg003G101140
OG0001244	AT5G20400.1, AT5G20550.1, AT1G49390.1	Cg008G300870
OG0001245	AT3G50920.1	Cg002G055890
OG0001245	AT5G66450.3	Cg006G234390, Cg003G115430
OG0001246	AT1G02300.1	Cg006G244060, Cg006G243850
OG0001246	AT4G01610.1	Cg014G331800, Cg003G077850
OG0001247	AT4G02840.2	Cg003G078950, Cg003G095000
OG0001247	AT3G07590.1	Cg004G123700
OG0001248	AT2G29140.1, AT2G29200.1, AT2G29190.1	Cg006G238630, Cg006G238650, Cg006G238680
OG0001249	AT2G38430.1	Cg005G167910
OG0001250	AT5G15470.1	Cg008G295770
OG0001250	AT3G01040.2	Cg004G117160
OG0001251	AT3G02310.1	Cg004G117450
OG0001251	AT5G15800.2	Cg008G296090
OG0001252	AT3G02580.1	Cg004G117720
OG0001253	AT3G05610.1	Cg004G121410
OG0001253	AT5G27870.1	Cg008G306620
OG0001254	AT1G51420.2	Cg006G198330
OG0001254	AT2G35840.1	Cg005G170720
OG0001255	AT1G78410.1	Cg007G279110
OG0001255	AT1G17147.1	Cg006G228810
OG0001256	AT1G72740.1	Cg007G273220
OG0001256	AT1G17520.2	Cg006G228440
OG0001257	AT1G73190.1	Cg007G273640
OG0001257	AT1G17810.1	Cg006G228180
OG0001258	AT1G18835.1	Cg006G227160
OG0001258	AT1G74660.1	Cg007G275140
OG0001259	AT1G19570.1, AT1G19550.1	Cg006G226450
OG0001259	AT1G75270.1	Cg007G275770
OG0001260	AT4G10230.1, AT2G13760.1, AT1G24380.1	Cg004G152090
OG0001260	AT1G66235.1	Cg007G279760
OG0001261	AT1G14330.1	Cg006G231600
OG0001261	AT2G02870.1	Cg002G074260
OG0001262	AT1G14230.1	Cg006G231710
OG0001262	AT1G14250.1	Cg006G231700
OG0001262	AT1G14240.1	Cg006G231720
OG0001263	AT1G12240.1	Cg006G233660
OG0001264	AT3G13390.1	Cg004G129230
OG0001264	AT1G55570.1	Cg006G194710
OG0001265	AT1G51590.1	Cg006G198180
OG0001265	AT3G21160.1	Cg004G138100
OG0001267	AT5G44380.2, AT5G44390.1	Cg008G320730
OG0001268	AT1G26680.4	Cg006G220960
OG0001269	AT1G29370.1, AT1G29350.1	Cg006G217210
OG0001274	AT2G24320.2	Cg005G190230
OG0001274	AT4G31020.1	Cg001G009470
OG0001275	AT1G20630.1	Cg006G225390
OG0001275	AT4G35090.1	Cg001G005160
OG0001276	AT1G61170.1	Cg007G249500
OG0001276	AT1G11125.1	Cg006G234830
OG0001277	AT1G61566.1, AT1G61563.1, AT2G22055.1	Cg007G249000
OG0001278	AT2G05070.1, AT2G05100.2	Cg004G144900
OG0001279	AT5G15080.1	Cg008G295310
OG0001279	AT3G01300.1	Cg004G116820
OG0001280	AT3G29075.1	Cg002G070230
OG0001281	AT5G41685.1	Cg001G042520
OG0001282	AT4G26150.1	Cg001G014580
OG0001282	AT5G56860.1	Cg003G104330
OG0001283	AT3G56960.1	Cg002G049330
OG0001283	AT2G41210.1	Cg005G164810
OG0001284	AT5G62890.1	Cg003G110720
OG0001285	AT5G54430.3	Cg003G101660
OG0001285	AT4G27320.1	Cg001G013410
OG0001286	AT5G55050.1	Cg003G102320
OG0001287	AT4G26760.1	Cg001G013910
OG0001287	AT5G55230.2	Cg003G102500
OG0001288	AT5G11420.1	Cg008G291860
OG0001288	AT5G25460.1	Cg008G305210
OG0001289	AT4G17490.1	Cg001G023490
OG0001289	AT5G47230.1	Cg008G324830
OG0001290	AT4G11220.1	Cg003G082590
OG0001290	AT4G23630.1	Cg001G017270
OG0001291	AT1G32920.1	Cg006G212990
OG0001292	AT3G01340.1	Cg004G116750
OG0001293	AT3G59220.1	Cg002G047250
OG0001294	AT2G22330.2	Cg005G192570
OG0001294	AT4G39950.2	Cg001G001760
OG0001295	AT5G37990.1, AT5G37970.1	Cg001G037660, Cg001G037480, Cg001G037310, Cg001G037510, Cg001G037610, Cg001G037690
OG0001295	AT5G38780.1	Cg001G038480
OG0001296	AT2G22740.1	Cg005G192030
OG0001296	AT2G35160.1	Cg005G171450
OG0001297	AT4G04750.3	Cg003G080390, Cg003G093590
OG0001297	AT4G04760.1	Cg003G093600
OG0001298	AT4G14815.1	Cg001G027000
OG0001298	AT3G22600.1	Cg004G139800
OG0001299	AT2G46760.1	Cg005G158940
OG0001300	AT3G58120.1	Cg002G048170
OG0001300	AT2G42380.2	Cg005G163630
OG0001301	AT3G57890.2	Cg002G048410
OG0001301	AT2G42230.2	Cg005G163780
OG0001302	AT5G67560.1	Cg003G114110
OG0001302	AT3G49870.1	Cg002G056970
OG0001303	AT4G00110.1	Cg003G076010
OG0001303	AT2G45310.1	Cg005G160500
OG0001303	AT1G02000.1	Cg006G245240
OG0001304	AT1G07900.1	Cg006G238170
OG0001304	AT2G28500.1	Cg005G178750
OG0001305	AT3G05420.2	Cg004G121200
OG0001305	AT5G27630.3	Cg008G306870
OG0001306	AT5G27840.4	Cg008G306650
OG0001306	AT3G05580.1	Cg004G121380
OG0001307	AT3G07470.1	Cg004G123560
OG0001308	AT3G52770.1	Cg002G053990
OG0001309	AT2G37940.1	Cg005G168500
OG0001309	AT3G54020.1	Cg002G052540
OG0001310	AT1G16860.1	Cg006G229110
OG0001310	AT1G78880.1	Cg007G279530
OG0001311	AT5G28030.1	Cg008G307410
OG0001311	AT5G28020.1	Cg008G307370
OG0001312	AT3G07200.1	Cg004G123280
OG0001312	AT5G48655.1	Cg008G309750, Cg008G311580
OG0001313	AT1G35250.1, AT1G35290.1	Cg006G209750
OG0001313	AT1G68260.1, AT1G68280.1	Cg007G268380
OG0001314	AT3G13340.1	Cg004G129180
OG0001314	AT1G55680.1	Cg006G194620
OG0001315	AT3G15730.1	Cg004G132140
OG0001315	AT1G52570.1	Cg006G197200
OG0001316	AT1G48220.1, AT1G48210.1	Cg006G201660
OG0001316	AT3G17410.1	Cg004G133940
OG0001317	AT3G19940.1	Cg004G136730
OG0001319	AT3G53020.1	Cg002G053640
OG0001321	AT5G46980.1, AT1G54620.1	Cg007G256700, Cg007G256650
OG0001322	AT5G54620.1	Cg003G101850
OG0001328	AT4G31440.1	Cg001G009110
OG0001328	AT2G24530.1	Cg005G189850
OG0001329	ATCG00350.1	Cg025G336190
OG0001330	AT2G17290.1	Cg004G153240
OG0001330	AT4G35310.1	Cg001G004890
OG0001332	AT1G58080.1	Cg007G252460
OG0001332	AT1G09795.1	Cg006G236220
OG0001333	AT1G10950.1	Cg006G234980
OG0001334	AT1G14910.1	Cg006G230940
OG0001334	AT2G01600.1	Cg002G075250
OG0001335	AT5G04540.1	Cg008G285370
OG0001335	AT3G10550.1	Cg004G126180
OG0001336	AT3G11700.1	Cg004G127500
OG0001336	AT5G06390.1	Cg008G287240
OG0001337	AT5G54100.1	Cg003G101270
OG0001337	AT4G27585.1	Cg001G013110
OG0001338	AT5G54095.1	Cg003G101260
OG0001339	AT5G55660.1	Cg003G102970
OG0001339	AT4G26630.1	Cg001G014060
OG0001340	AT5G11200.2, AT5G11170.1	Cg008G291640, Cg008G291650
OG0001341	AT5G25100.2	Cg008G304680
OG0001341	AT5G10840.1	Cg008G291300
OG0001342	AT5G10050.1	Cg008G290470
OG0001342	AT5G65205.1	Cg003G112960
OG0001343	AT5G08300.1	Cg008G289110
OG0001343	AT5G23250.1	Cg008G302960
OG0001344	AT4G17690.1	Cg001G023260
OG0001344	AT5G47000.1	Cg008G324530
OG0001345	AT4G18800.1	Cg001G021930
OG0001345	AT5G45750.1	Cg008G322920
OG0001346	AT4G20830.1	Cg001G020230
OG0001347	AT4G23710.1	Cg001G017200
OG0001347	AT3G01390.1	Cg004G116690
OG0001348	AT2G17720.1	Cg004G153810
OG0001348	AT4G35810.1	Cg001G004350
OG0001349	AT2G18080.1	Cg004G154200
OG0001349	AT4G36190.1, AT4G36195.1	Cg001G003900
OG0001350	AT2G22630.1	Cg005G192110
OG0001350	AT4G37940.1	Cg001G002180
OG0001351	AT5G33340.1	Cg007G254350, Cg007G254360, Cg007G254330, Cg007G254390
OG0001352	AT1G36150.1	Cg006G208500
OG0001352	AT4G08670.1	Cg003G086740
OG0001353	AT5G45500.1	Cg008G322620
OG0001354	AT3G62650.1	Cg002G044050
OG0001354	AT2G47485.1	Cg005G158140
OG0001355	AT3G61260.1	Cg002G045480
OG0001355	AT2G45820.1	Cg005G159910
OG0001356	AT3G58680.1	Cg002G047670
OG0001357	AT3G57930.1	Cg002G048380
OG0001357	AT2G42190.1	Cg005G163820
OG0001358	AT2G41860.1	Cg005G164100
OG0001358	AT3G57530.1	Cg002G048780
OG0001359	AT3G46130.1	Cg002G061120
OG0001359	AT5G59780.3	Cg003G107450
OG0001360	AT1G05320.1	Cg006G240990
OG0001360	AT2G32240.1	Cg005G174440
OG0001361	AT2G32690.1	Cg005G174000
OG0001361	AT1G04800.1	Cg006G241590
OG0001362	AT3G20770.1	Cg004G137670
OG0001362	AT2G27050.1	Cg005G182160
OG0001363	AT4G27030.1	Cg001G013660
OG0001363	AT2G22890.1, AT1G62190.1	Cg007G248340
OG0001364	AT5G15070.2	Cg008G295300
OG0001364	AT3G01310.1	Cg004G116810
OG0001365	AT3G01220.1	Cg004G116920
OG0001365	AT5G15150.1	Cg008G295410
OG0001366	AT5G15950.1	Cg008G296250
OG0001366	AT3G02470.1	Cg004G117590
OG0001367	AT5G49620.2	Cg008G307950
OG0001367	AT3G06490.1	Cg004G122470
OG0001368	AT5G14280.1	Cg008G294430
OG0001370	AT1G21000.1	Cg006G224980
OG0001370	AT1G76590.1	Cg007G277230
OG0001372	AT3G03110.1	Cg004G118280
OG0001372	AT5G17020.1	Cg008G297240
OG0001373	AT1G48770.1	Cg006G201060
OG0001373	AT3G18295.1	Cg004G134950
OG0001374	AT1G75250.1	Cg007G275740
OG0001374	AT1G19510.1	Cg006G226500
OG0001375	AT1G16240.1	Cg006G229720
OG0001375	AT1G79590.3	Cg007G280250
OG0001376	AT3G13980.1	Cg004G129940
OG0001376	AT1G54200.1	Cg006G195310
OG0001377	AT3G16660.2	Cg004G133120
OG0001377	AT3G16670.1	Cg004G133130
OG0001378	AT1G48440.1	Cg006G201440
OG0001378	AT3G17780.1	Cg004G134310
OG0001379	AT3G20010.1	Cg004G136810
OG0001379	AT1G50410.1	Cg006G199380
OG0001380	AT1G50490.1	Cg006G199310
OG0001380	AT3G20060.1	Cg004G136860
OG0001381	AT3G27999.1, AT1G11593.1, AT4G03945.1	Cg006G234510
OG0001381	AT1G50325.1, AT1G50340.1, AT1G11362.1	Cg006G234330
OG0001382	AT2G22620.1	Cg005G192140
OG0001382	AT4G37950.1	Cg001G002170
OG0001383	AT4G30070.1	Cg001G010470
OG0001384	AT2G23250.1	Cg005G191510
OG0001384	AT2G23260.1	Cg005G191480
OG0001392	AT4G35010.1	Cg001G005240
OG0001392	AT2G16730.1	Cg004G152630
OG0001393	AT2G17150.1	Cg004G153040
OG0001393	AT4G35270.1	Cg001G004940
OG0001395	AT4G26570.2	Cg001G014120
OG0001397	AT1G10290.1	Cg006G235730
OG0001397	AT1G59610.1	Cg007G251540
OG0001398	AT2G01480.1	Cg002G075390
OG0001398	AT1G14970.1	Cg006G230880
OG0001399	AT2G02790.1	Cg002G074330
OG0001399	AT1G14380.1	Cg006G231540
OG0001400	AT3G25730.1	Cg002G073030
OG0001400	AT1G13260.1	Cg006G232650
OG0001401	AT5G39850.1	Cg001G040100
OG0001401	AT5G15200.1	Cg008G295470
OG0001402	AT5G39670.1	Cg001G039770
OG0001402	AT3G29000.1	Cg002G070100
OG0001403	AT1G62880.1	Cg007G247500
OG0001403	AT1G12340.1, AT1G12390.1	Cg006G233520
OG0001404	AT1G62510.1	Cg007G247850
OG0001404	AT1G12090.1	Cg006G233750
OG0001405	AT5G04870.1	Cg008G285720
OG0001405	AT3G10660.1	Cg004G126330
OG0001406	AT4G37930.1	Cg001G002190
OG0001406	AT5G26780.2	Cg008G306320
OG0001407	AT5G52882.1	Cg003G099590
OG0001407	AT4G28000.2	Cg001G012680
OG0001409	AT5G63680.1	Cg003G111510
OG0001409	AT5G08570.1	Cg008G289470
OG0001410	AT5G46750.1	Cg008G324280
OG0001410	AT4G17890.1	Cg001G023030
OG0001411	AT4G18205.1, AT4G18197.1	Cg001G022650
OG0001411	AT4G18195.1	Cg001G022660
OG0001412	AT4G19640.1	Cg001G021080
OG0001412	AT5G45130.2	Cg008G321900
OG0001413	AT4G21910.2	Cg001G019070
OG0001415	AT2G33850.1	Cg005G172700
OG0001415	AT1G28400.1	Cg006G218170
OG0001416	AT2G34310.1	Cg005G172300
OG0001416	AT1G29530.1	Cg006G216990
OG0001417	AT4G36820.1	Cg001G003350
OG0001417	AT2G23790.1	Cg005G191020
OG0001418	AT4G39190.1	Cg001G001010
OG0001418	AT2G21560.1	Cg005G193260, Cg005G193280
OG0001419	AT5G38830.1	Cg001G038600
OG0001420	AT4G04740.2, AT4G04720.1	Cg003G080410, Cg003G093530
OG0001420	AT4G21940.2	Cg001G019040
OG0001421	AT3G22930.1	Cg004G140190
OG0001422	AT3G05030.1	Cg004G120730
OG0001422	AT5G27150.1	Cg008G307250
OG0001423	AT2G44770.1	Cg005G161050
OG0001423	AT3G60260.1	Cg002G046340
OG0001424	AT5G03790.1	Cg008G284530
OG0001425	AT3G42880.1	Cg002G066490
OG0001425	AT5G20690.1	Cg008G301120
OG0001426	AT1G68905.1	Cg007G269190
OG0001427	AT4G01060.1	Cg003G077040, Cg014G332590
OG0001427	AT1G01380.1	Cg006G244600
OG0001428	AT4G02450.1	Cg003G078470, Cg014G331130
OG0001429	AT4G02500.1	Cg014G330980, Cg003G078570
OG0001429	AT3G62720.1	Cg002G043970
OG0001430	AT1G04300.3	Cg006G242170
OG0001430	AT5G43560.1	Cg008G319330
OG0001431	AT1G04810.1	Cg006G241570
OG0001431	AT2G32730.1	Cg005G173960
OG0001432	AT1G05860.1	Cg006G240360
OG0001432	AT3G53860.1, AT2G31600.1	Cg005G175090
OG0001433	AT1G06540.1	Cg006G239660
OG0001433	AT2G30930.1	Cg005G175820
OG0001434	AT2G29260.1	Cg005G177710
OG0001434	AT5G06060.1	Cg008G286850
OG0001435	AT1G07750.1	Cg006G238290
OG0001435	AT2G28680.1	Cg005G178440
OG0001436	AT5G17700.1	Cg008G297990
OG0001436	AT3G03620.1	Cg004G119330
OG0001437	AT5G17920.1	Cg008G298220
OG0001437	AT3G03780.1	Cg004G119500
OG0001438	AT5G28150.1	Cg008G307460
OG0001438	AT3G04860.1	Cg004G120540
OG0001439	AT1G73950.1	Cg007G274410
OG0001439	AT1G18470.1	Cg006G227580
OG0001440	AT1G21720.1	Cg006G224280
OG0001440	AT1G77440.1	Cg007G278080
OG0001441	AT1G72150.1	Cg007G272590
OG0001441	AT1G22530.1	Cg006G223410
OG0001442	AT1G70810.1	Cg007G271260
OG0001442	AT1G23140.1	Cg006G222710
OG0001443	AT1G26920.1	Cg006G221220
OG0001443	AT1G69760.1	Cg007G270160
OG0001444	AT4G25490.1, AT4G25470.1, AT4G25480.1	Cg001G015320
OG0001445	AT2G41415.1	Cg005G164560
OG0001446	AT5G08000.2	Cg008G288800
OG0001446	AT5G61130.1	Cg003G108840
OG0001448	AT1G55110.1	Cg006G195150
OG0001448	AT3G13810.2	Cg004G129720
OG0001449	AT1G53840.1	Cg006G195740
OG0001450	AT1G53830.1	Cg006G195750
OG0001450	AT3G14310.1	Cg004G130450
OG0001451	AT1G53035.2	Cg006G196670
OG0001452	AT1G52880.1	Cg006G196840
OG0001452	AT3G15510.1	Cg004G131880
OG0001453	AT1G52700.2	Cg006G197030
OG0001453	AT3G15650.2	Cg004G132060
OG0001454	AT3G15890.1	Cg004G132270
OG0001454	AT1G52540.1	Cg006G197270
OG0001455	AT4G15920.1	Cg001G025410
OG0001456	AT3G20000.1	Cg004G136800
OG0001456	AT1G50400.1	Cg006G199390
OG0001457	AT3G20310.1	Cg004G137180
OG0001457	AT1G50640.1	Cg006G199140
OG0001459	AT1G21280.1	Cg006G224750
OG0001461	AT2G33010.1	Cg005G173650
OG0001464	AT4G29850.1	Cg001G010700
OG0001464	AT2G19350.1	Cg004G155660
OG0001465	AT2G19170.1	Cg004G155420
OG0001465	AT4G30020.1	Cg001G010520
OG0001466	AT4G31550.1	Cg001G009010
OG0001466	AT2G24570.1	Cg005G189820
OG0001467	AT5G03060.1	Cg008G283780
OG0001467	AT4G11100.1	Cg003G082780
OG0001468	AT4G34131.1	Cg001G006180
OG0001469	AT4G02465.1	Cg003G078490
OG0001469	AT1G31660.1	Cg006G214650
OG0001470	AT2G35700.1	Cg005G170880
OG0001470	AT4G16750.1	Cg001G024380
OG0001471	AT1G60940.1	Cg007G250030
OG0001471	AT1G10940.2	Cg006G234990
OG0001472	AT1G14860.1	Cg006G230990
OG0001472	AT2G01670.1	Cg002G075160
OG0001473	AT2G02800.1	Cg002G074310
OG0001473	AT1G14370.1	Cg006G231550
OG0001474	AT1G34510.1, AT4G26010.2	Cg001G014720, Cg001G014730
OG0001475	AT1G12010.1	Cg006G233850
OG0001475	AT1G62380.1	Cg007G248000
OG0001476	AT3G09455.1, AT5G02502.1	Cg004G125080
OG0001477	AT5G07200.1	Cg008G318910, Cg008G288020
OG0001477	AT1G60980.1	Cg007G250120, Cg007G250150
OG0001478	AT3G09700.1	Cg004G125300
OG0001478	AT5G03030.2	Cg008G283750
OG0001479	AT3G60245.1	Cg002G046360
OG0001479	AT3G10950.1	Cg004G126710
OG0001480	AT4G25010.1	Cg001G015840
OG0001481	AT5G13210.1, AT3G24780.1	Cg008G293350
OG0001482	AT5G11060.1	Cg008G291530
OG0001482	AT5G25220.1	Cg008G304840
OG0001483	AT5G24880.1	Cg008G304530
OG0001483	AT5G10660.2	Cg008G291120
OG0001484	AT5G10625.1	Cg008G291090
OG0001484	AT5G24860.2	Cg008G304510
OG0001485	AT5G09220.1	Cg008G289620
OG0001485	AT5G63850.1	Cg003G111670
OG0001486	AT5G08560.1	Cg008G289450
OG0001487	AT5G23130.1	Cg008G302860
OG0001487	AT5G08200.1	Cg008G289030
OG0001488	AT4G17615.3	Cg001G023350
OG0001488	AT5G47100.1	Cg008G324690
OG0001489	AT4G04020.1	Cg003G080920
OG0001489	AT4G22240.1	Cg001G018710
OG0001490	AT1G29250.1	Cg006G217560
OG0001490	AT2G34160.1	Cg005G172410
OG0001491	AT1G29962.1, AT1G28450.1, AT1G28460.1, AT1G54760.1	Cg006G216460
OG0001492	AT4G39220.1	Cg001G001060
OG0001492	AT2G21600.1	Cg005G193230
OG0001493	AT1G47128.1	Cg006G203300
OG0001493	AT5G43060.1	Cg008G318440
OG0001494	AT4G12320.1, AT4G12310.1	Cg003G081420
OG0001494	AT4G12300.1	Cg003G081430
OG0001495	AT5G47480.1	Cg008G324990, Cg008G325060
OG0001496	AT3G24020.1	Cg004G141810
OG0001496	AT4G13580.1	Cg001G029290
OG0001497	AT4G15236.1, AT4G15233.1	Cg001G026430
OG0001497	AT4G15230.1, AT4G15215.11	Cg001G026440
OG0001498	AT1G04170.1	Cg006G242300
OG0001499	AT2G47640.1, AT3G62840.1	Cg005G157970, Cg002G043860
OG0001500	AT2G47160.2	Cg005G158530
OG0001500	AT3G62270.1	Cg002G044350
OG0001501	AT3G58810.1	Cg002G047520
OG0001501	AT2G46800.1	Cg005G158900
OG0001502	AT2G44680.1	Cg005G161150
OG0001502	AT3G60250.1	Cg002G046350
OG0001503	AT3G59920.1	Cg002G046660
OG0001503	AT2G44100.1	Cg005G161700
OG0001504	AT3G59580.1	Cg002G046920
OG0001504	AT2G43500.2	Cg005G162360
OG0001505	AT3G59450.1, AT3G59440.1	Cg002G047050
OG0001505	AT2G43290.1	Cg005G162600
OG0001506	AT3G08890.1	Cg004G124530
OG0001506	AT5G01610.1	Cg008G282270
OG0001507	AT3G46880.1	Cg002G060190
OG0001507	AT5G59080.1	Cg003G106840
OG0001508	AT5G63450.2	Cg003G111240
OG0001509	AT3G49720.1	Cg002G057130
OG0001510	AT1G05870.1	Cg006G240350
OG0001511	AT1G07870.2	Cg006G238200
OG0001511	AT2G28590.1	Cg005G178620
OG0001512	AT1G08200.1	Cg006G237850
OG0001512	AT2G27860.1	Cg005G179610
OG0001513	AT3G01240.1	Cg004G116880
OG0001514	AT3G04080.1	Cg004G119780
OG0001514	AT5G18280.1	Cg008G298630
OG0001515	AT1G54300.1, AT3G05770.1	Cg004G121610
OG0001516	AT3G06620.1	Cg004G122650
OG0001516	AT3G06640.1, AT3G06630.2	Cg004G122660
OG0001517	AT3G55980.2	Cg002G050350
OG0001517	AT2G40140.1	Cg005G166010
OG0001518	AT2G40095.1	Cg005G166090
OG0001518	AT3G55880.2	Cg002G050460
OG0001519	AT1G73920.1	Cg007G274380
OG0001519	AT1G18460.1	Cg006G227590
OG0001520	AT3G48180.1	Cg002G058850
OG0001520	AT1G19020.1	Cg006G226990
OG0001521	AT1G76970.1	Cg007G277630
OG0001522	AT1G23080.1	Cg006G222810
OG0001522	AT1G70940.1	Cg007G271400
OG0001523	AT1G23820.1	Cg006G222040
OG0001523	AT1G70310.1	Cg007G270750
OG0001524	AT1G27440.1	Cg006G219160
OG0001524	AT5G61840.1	Cg003G109580
OG0001526	AT1G01800.1	Cg006G245090
OG0001526	AT2G24190.2	Cg005G190450
OG0001527	AT5G14200.1, AT1G31180.2	Cg008G294350
OG0001527	AT1G80560.1	Cg007G280760
OG0001528	AT5G14920.1	Cg008G295140
OG0001529	AT5G19110.2	Cg008G299560
OG0001530	AT3G42473.1, AT5G32619.1, AT1G54445.1, AT1G56233.1	Cg002G062860
OG0001531	AT5G06200.1	Cg008G287010
OG0001531	AT3G11550.1	Cg004G127280
OG0001532	AT5G58784.1	Cg003G106390
OG0001534	AT1G78960.1	Cg007G279650
OG0001535	AT1G55560.1	Cg006G194730
OG0001535	AT3G13400.1	Cg004G129240
OG0001536	AT3G13690.1	Cg004G129580
OG0001536	AT1G55200.1	Cg006G195040
OG0001537	AT1G52740.1	Cg006G196980
OG0001538	AT3G16480.1	Cg004G132900
OG0001538	AT1G51980.1	Cg006G197770
OG0001539	AT3G25170.1	Cg004G133260
OG0001539	AT3G25165.1	Cg004G142990
OG0001540	AT2G34500.1	Cg005G172120
OG0001540	AT2G34490.1	Cg005G172150
OG0001541	AT1G54970.1, AT3G62680.1	Cg002G044010
OG0001544	AT4G15490.1	Cg001G025990
OG0001544	AT4G15500.1	Cg001G025960, Cg001G025970
OG0001546	AT2G38530.1	Cg005G167770
OG0001547	AT3G20620.1	Cg004G137500
OG0001549	AT2G20580.1	Cg004G156940
OG0001549	AT4G28470.1	Cg001G012040
OG0001550	AT3G11400.2	Cg004G127100
OG0001551	AT4G31340.1	Cg001G009210
OG0001551	AT2G24420.1	Cg005G190360
OG0001552	AT4G32070.1	Cg001G008410
OG0001552	AT2G25290.1	Cg005G188350
OG0001553	AT1G60590.1	Cg007G250390
OG0001553	AT1G10640.1	Cg006G235350
OG0001554	AT1G11670.1	Cg006G234260
OG0001554	AT1G61890.1	Cg007G248640
OG0001555	AT1G13210.1	Cg006G232700
OG0001555	AT3G25610.1	Cg002G073120
OG0001556	AT2G36830.1	Cg005G169760
OG0001556	AT3G26520.1	Cg002G072140
OG0001557	AT3G09360.1	Cg004G124990
OG0001557	AT2G01280.1	Cg010G326160, Cg003G092520, Cg003G076150
OG0001558	AT5G04410.1	Cg008G285240
OG0001558	AT3G10500.1	Cg004G126120
OG0001559	AT5G49720.1	Cg003G091730
OG0001559	AT4G24260.1	Cg001G016630
OG0001560	AT5G49945.1	Cg003G090940
OG0001560	AT4G24330.1	Cg001G016550
OG0001562	AT5G56080.1	Cg003G103370
OG0001562	AT5G04950.1	Cg008G285810
OG0001563	AT5G19420.2	Cg008G299900
OG0001563	AT5G12350.1	Cg008G292800
OG0001564	AT2G37410.1	Cg005G169090
OG0001564	AT1G20350.1	Cg006G225630
OG0001565	AT5G07880.1	Cg008G288680
OG0001565	AT5G61210.1	Cg003G108940
OG0001566	AT5G45430.1	Cg008G322560
OG0001566	AT4G19110.2	Cg001G021550
OG0001567	AT1G34190.1	Cg006G210750
OG0001568	AT1G28650.1, AT1G28640.1, AT1G28660.1, AT1G28670.1	Cg006G217940, Cg006G217930
OG0001569	AT2G34300.1	Cg005G172310
OG0001569	AT1G29470.1	Cg006G217080
OG0001570	AT3G59500.1	Cg002G047010
OG0001570	AT1G30890.1	Cg006G215380
OG0001571	AT2G17420.1	Cg004G153430
OG0001571	AT4G35460.1	Cg001G004750
OG0001572	AT4G40060.1	Cg001G001950
OG0001572	AT2G22430.1	Cg005G192390
OG0001573	AT4G39770.1	Cg001G001570
OG0001573	AT2G22190.1	Cg005G192630
OG0001574	AT4G39150.1	Cg001G000970
OG0001574	AT2G21510.2	Cg005G193350
OG0001575	AT2G21330.1	Cg005G193570
OG0001575	AT4G38970.1	Cg001G000780
OG0001576	AT5G38990.1, AT5G39000.1	Cg001G038920
OG0001577	AT5G39450.1	Cg001G039520
OG0001577	AT5G39460.1, AT5G39480.1, AT5G39490.1	Cg001G039590, Cg001G039530, Cg001G039580
OG0001578	AT5G47550.1	Cg008G325140
OG0001579	AT4G17270.1	Cg001G023720
OG0001581	AT3G62860.1	Cg002G043850
OG0001581	AT2G47630.1	Cg005G157980
OG0001582	AT3G59900.1	Cg002G046680
OG0001582	AT2G44080.1	Cg005G161720
OG0001583	AT2G42300.1	Cg005G163710
OG0001583	AT3G57800.1	Cg002G048470
OG0001584	AT2G41880.5	Cg005G164090
OG0001585	AT3G57220.1	Cg002G049060
OG0001585	AT2G41490.1	Cg005G164460
OG0001586	AT5G19520.1	Cg008G300040
OG0001587	AT5G22860.1	Cg008G302600
OG0001588	AT3G46820.1	Cg002G060230
OG0001589	AT5G63510.2	Cg003G111290
OG0001589	AT3G48680.1	Cg002G058270
OG0001590	AT3G55410.1	Cg002G051050
OG0001590	AT5G65750.1	Cg003G113810
OG0001591	AT1G02890.1	Cg006G243470
OG0001591	AT4G02480.1	Cg003G078540, Cg014G331010
OG0001592	AT1G03210.2	Cg006G243160
OG0001592	AT4G02860.1	Cg003G094970, Cg003G078980
