Orthogroup	Arabidopsis_thaliana	Cardamine_amara
OG0002505	AT1G10350.1	evm.model.RL_5.896
OG0002505	AT1G59725.1	evm.model.RL_3.525
OG0002506	AT2G10625.1, AT1G60220.1	evm.model.RL_3.478
OG0002507	AT2G02510.1	evm.model.RL_7.2584
OG0002508	AT2G03040.1, AT2G03290.1	evm.model.RL_7.2536
OG0002508	AT1G14010.1	evm.model.RL_5.1244
OG0002509	AT2G03530.4	evm.model.RL_7.2512
OG0002509	AT2G03600.4	evm.model.RL_7.1998, evm.model.RL_7.2510
OG0002510	AT1G12900.5	evm.model.RL_5.1148
OG0002511	AT3G28810.1, AT3G28820.1, AT3G28980.1	evm.model.RL_7.2139, evm.model.RL_7.2140
OG0002512	AT3G60050.1	evm.model.RL_7.359
OG0002512	AT1G55630.1	evm.model.RL_5.3945
OG0002513	AT3G10710.1	evm.model.RL_1.983
OG0002513	AT5G04960.1	evm.model.RL_4.3042
OG0002514	AT3G11100.1	evm.model.RL_1.1020
OG0002514	AT5G05550.2	evm.model.RL_4.2988
OG0002515	AT3G11630.1	evm.model.RL_1.1069
OG0002516	AT4G25660.1, AT4G25680.1	evm.model.RL_2.2082_evm.model.RL_2.2084.1.687c99f9
OG0002517	AT4G27730.1	evm.model.RL_2.2290
OG0002517	AT5G53510.1	evm.model.RL_8.1446
OG0002518	AT4G26650.1	evm.model.RL_2.2183
OG0002519	AT4G26640.2	evm.model.RL_2.2181
OG0002520	AT5G55970.1	evm.model.RL_8.1678
OG0002520	AT4G26580.1	evm.model.RL_2.2175
OG0002521	AT5G12030.1	evm.model.RL_4.2382
OG0002522	AT5G09570.1	evm.model.RL_4.2627
OG0002522	AT5G64400.2	evm.model.RL_8.2523
OG0002523	AT4G17420.1	evm.model.RL_2.1293
OG0002523	AT5G47420.1	evm.model.RL_4.52
OG0002524	AT4G12050.1	evm.model.RL_8.568
OG0002524	AT4G22810.1	evm.model.RL_2.1787
OG0002525	AT4G09180.1	evm.model.RL_8.844
OG0002525	AT1G35460.1	evm.model.RL_5.2473
OG0002526	AT1G30560.1	evm.model.RL_5.2877
OG0002526	AT4G25220.1	evm.model.RL_2.2036
OG0002527	AT2G34940.1	evm.model.RL_6.1582
OG0002527	AT1G30900.1	evm.model.RL_5.2840
OG0002528	AT2G17930.1	evm.model.RL_1.2974
OG0002528	AT4G36080.1	evm.model.RL_2.3138
OG0002529	AT2G23420.1	evm.model.RL_6.235
OG0002530	AT2G22950.1	evm.model.RL_6.202
OG0002530	AT4G37640.1	evm.model.RL_2.3276
OG0002531	AT4G39960.1	evm.model.RL_2.3341
OG0002532	AT2G21790.1	evm.model.RL_6.85
OG0002533	AT3G45970.1, AT3G45960.2, AT4G38400.1	evm.model.RL_7.1770
OG0002534	AT4G09120.1, AT4G09110.1	evm.model.RL_8.850
OG0002534	AT4G09130.1	evm.model.RL_8.851
OG0002535	AT4G11800.1	evm.model.RL_8.599
OG0002535	AT4G23000.1	evm.model.RL_2.1809
OG0002536	AT4G12590.1	evm.model.RL_8.522
OG0002537	AT4G03960.1	evm.model.RL_8.509
OG0002537	AT1G05000.2	evm.model.RL_5.355
OG0002538	AT4G14030.1	evm.model.RL_2.907
OG0002539	AT4G14440.1	evm.model.RL_2.964
OG0002539	AT4G14430.1	evm.model.RL_2.963
OG0002540	AT4G15550.1	evm.model.RL_2.1082, evm.model.RL_2.1081
OG0002541	AT3G63070.1	evm.model.RL_7.58, evm.model.RL_7.57
OG0002542	AT2G46170.1	evm.model.RL_6.2760
OG0002542	AT3G61560.1	evm.model.RL_7.217.1.687c84b3
OG0002543	AT3G61180.1	evm.model.RL_7.254
OG0002544	AT2G43850.1	evm.model.RL_6.2509
OG0002544	AT3G59830.1	evm.model.RL_7.381
OG0002545	AT2G41640.1	evm.model.RL_6.2292
OG0002545	AT3G57380.1	evm.model.RL_7.628
OG0002546	AT5G24640.1, AT2G41730.1	evm.model.RL_5.3246
OG0002547	AT3G57200.1	evm.model.RL_7.646.1.687c84b5
OG0002547	AT2G41451.1	evm.model.RL_6.2275
OG0002548	AT2G38460.1	evm.model.RL_6.1954
OG0002548	AT5G03570.3	evm.model.RL_4.3174
OG0002549	AT2G40020.4	evm.model.RL_6.2114
OG0002549	AT1G45248.5	evm.model.RL_5.2288
OG0002550	AT5G20570.2	evm.model.RL_4.1596
OG0002550	AT3G42830.1	evm.model.RL_7.1947
OG0002551	AT3G46620.1	evm.model.RL_7.1709
OG0002551	AT5G59550.2	evm.model.RL_8.2036
OG0002553	AT5G67080.1	evm.model.RL_8.2743
OG0002553	AT3G50310.1	evm.model.RL_7.1357
OG0002555	AT4G00850.1	evm.model.RL_8.149
OG0002555	AT1G01160.2	evm.model.RL_5.59
OG0002556	AT4G01510.5	evm.model.RL_8.218
OG0002557	AT1G05900.2	evm.model.RL_5.452
OG0002557	AT2G31450.1	evm.model.RL_6.1244
OG0002558	AT1G72270.1	evm.model.RL_7.1324
OG0002558	AT4G27010.2	evm.model.RL_2.2217
OG0002559	AT3G01516.1	evm.model.RL_1.66
OG0002559	AT5G14690.1	evm.model.RL_4.2160
OG0002561	AT5G16650.2	evm.model.RL_4.1976
OG0002562	AT5G28040.1	evm.model.RL_4.992
OG0002562	AT3G04930.1	evm.model.RL_1.411
OG0002565	AT3G52560.4	evm.model.RL_7.1129
OG0002565	AT2G36060.2	evm.model.RL_6.1701
OG0002566	AT2G37460.1	evm.model.RL_6.1836
OG0002567	AT1G16320.1	evm.model.RL_5.1478
OG0002567	AT1G79510.1	evm.model.RL_3.2352
OG0002568	AT1G75370.2	evm.model.RL_3.1951.1.687c84bd
OG0002568	AT1G19650.1	evm.model.RL_5.3586, evm.model.RL_5.1796.2.687c88b6
OG0002569	AT1G76100.2	evm.model.RL_3.2022
OG0002570	AT1G76185.1	evm.model.RL_3.2032
OG0002571	AT1G76540.1	evm.model.RL_3.2063
OG0002571	AT1G20930.1	evm.model.RL_5.3651
OG0002572	AT1G21610.3	evm.model.RL_5.3594
OG0002573	AT1G70140.1	evm.model.RL_3.1407
OG0002573	AT1G24150.1	evm.model.RL_5.3370
OG0002574	AT1G26150.1	evm.model.RL_5.3256
OG0002574	AT1G68690.1	evm.model.RL_3.1255
OG0002575	AT1G14610.1	evm.model.RL_5.1309
OG0002578	AT1G06360.2	evm.model.RL_5.492_evm.model.RL_5.493
OG0002579	AT1G06120.1, AT1G06090.1	evm.model.RL_5.467
OG0002580	AT2G31985.1	evm.model.RL_6.1294
OG0002580	AT1G05510.1	evm.model.RL_5.412
OG0002581	AT1G01070.1, AT1G11460.1, AT1G11450.3	evm.model.RL_5.70, evm.model.RL_5.69
OG0002582	AT2G40290.1	evm.model.RL_1.2557, evm.model.RL_6.2150
OG0002583	AT3G49560.1	evm.model.RL_7.1441
OG0002583	AT5G24650.1	evm.model.RL_4.1260
OG0002584	AT3G47160.2	evm.model.RL_7.1662
OG0002584	AT5G58787.1	evm.model.RL_8.1962.2.687c855e, evm.model.RL_8.1996
OG0002586	AT1G68560.1	evm.model.RL_3.1241
OG0002586	AT3G45940.1	evm.model.RL_7.1772, evm.model.RL_7.1771
OG0002587	AT1G19740.1	evm.model.RL_5.1806
OG0002587	AT1G75460.1	evm.model.RL_3.1963
OG0002588	AT1G74310.1	evm.model.RL_3.1845
OG0002588	AT4G14670.1	evm.model.RL_5.1684
OG0002589	AT1G17530.1	evm.model.RL_5.1591
OG0002589	AT1G72750.1	evm.model.RL_3.1667
OG0002590	AT3G14100.1	evm.model.RL_1.1331
OG0002590	AT1G54080.2	evm.model.RL_5.3867
OG0002591	AT3G13510.1	evm.model.RL_1.1260
OG0002591	AT1G55360.1	evm.model.RL_5.3921
OG0002592	AT1G54130.1	evm.model.RL_5.3873
OG0002592	AT3G14050.1	evm.model.RL_1.1323
OG0002593	AT1G52910.1	evm.model.RL_5.3752
OG0002593	AT3G15480.1	evm.model.RL_1.1475
OG0002594	AT1G52730.1	evm.model.RL_5.3734
OG0002594	AT3G15610.1	evm.model.RL_1.1489
OG0002595	AT3G16100.1	evm.model.RL_1.1532
OG0002595	AT1G52280.1	evm.model.RL_5.1862
OG0002596	AT3G16650.1	evm.model.RL_1.1592
OG0002596	AT4G15900.1	evm.model.RL_2.1132
OG0002597	AT3G17240.1	evm.model.RL_1.1648
OG0002597	AT1G48030.1	evm.model.RL_5.2209
OG0002598	AT3G17850.1	evm.model.RL_1.1701
OG0002600	AT3G02400.1	evm.model.RL_1.150
OG0002601	AT2G25600.1	evm.model.RL_6.473
OG0002601	AT4G32500.1	evm.model.RL_2.2758
OG0002602	AT1G55960.1	evm.model.RL_5.3977
OG0002602	AT3G13062.2	evm.model.RL_1.1208
OG0002603	AT3G20970.1	evm.model.RL_1.2022
OG0002603	AT1G51390.1	evm.model.RL_5.1929
OG0002604	AT1G49290.1	evm.model.RL_5.2094, evm.model.RL_5.2093
OG0002605	AT3G56440.1	evm.model.RL_7.724
OG0002605	AT2G40810.1	evm.model.RL_6.2208
OG0002606	AT3G57950.1	evm.model.RL_7.559
OG0002607	AT3G60130.1	evm.model.RL_7.351.1.687c84b4
OG0002608	AT3G22961.1	evm.model.RL_1.2191
OG0002608	AT3G24093.1	evm.model.RL_1.2309, evm.model.RL_1.2308
OG0002609	AT1G71320.1, AT3G62350.1	evm.model.RL_8.2438
OG0002610	AT4G17860.1	evm.model.RL_2.1337
OG0002610	AT5G46200.1	evm.model.RL_4.204
OG0002611	AT2G38870.1	evm.model.RL_6.2001
OG0002612	AT4G32380.1	evm.model.RL_2.2742, evm.model.RL_2.2743
OG0002612	AT4G32375.1	evm.model.RL_2.2741
OG0002613	AT1G03710.1	evm.model.RL_5.226
OG0002614	AT1G12820.1	evm.model.RL_5.1139
OG0002614	AT3G26810.1	evm.model.RL_7.2346
OG0002616	AT3G20555.1	evm.model.RL_5.3896
OG0002618	AT5G63730.1	evm.model.RL_8.2444
OG0002618	AT5G63750.1, AT5G63760.1	evm.model.RL_8.2445
OG0002622	AT4G28750.1	evm.model.RL_2.2396
OG0002623	AT2G24290.1	evm.model.RL_6.317
OG0002623	AT4G30996.1	evm.model.RL_2.2610
OG0002624	AT4G32800.1	evm.model.RL_2.2794
OG0002626	AT4G34450.1	evm.model.RL_2.2970
OG0002627	AT4G34570.1	evm.model.RL_2.2984
OG0002627	AT2G16370.1	evm.model.RL_1.2815
OG0002628	AT4G35000.1	evm.model.RL_2.3023
OG0002629	AT2G35060.2	evm.model.RL_6.1593
OG0002629	AT1G31120.1	evm.model.RL_5.2825
OG0002631	AT2G35690.1	evm.model.RL_6.1660
OG0002631	AT4G16760.1	evm.model.RL_2.1236
OG0002632	AT1G56450.1	evm.model.RL_3.672
OG0002633	AT1G09645.1	evm.model.RL_5.823
OG0002634	AT1G58520.1	evm.model.RL_3.553
OG0002634	AT1G10090.1	evm.model.RL_5.871, evm.model.RL_5.746
OG0002635	AT1G11475.1	evm.model.RL_8.667, evm.model.RL_5.1011.1.687c88b1
OG0002636	AT2G01850.1	evm.model.RL_7.2636
OG0002637	AT1G14020.1	evm.model.RL_5.1245
OG0002637	AT2G03280.2	evm.model.RL_7.2537
OG0002639	AT3G26940.1	evm.model.RL_7.2332
OG0002639	AT5G02800.1	evm.model.RL_4.3260
OG0002640	AT3G28840.1	evm.model.RL_7.2155
OG0002640	AT3G28780.1	evm.model.RL_7.2160
OG0002641	AT5G39510.1	evm.model.RL_2.278
OG0002641	AT3G29100.3	evm.model.RL_7.2118
OG0002642	AT1G67250.1, AT1G62920.1	evm.model.RL_3.1099
OG0002642	AT5G38650.1	evm.model.RL_2.363
OG0002643	AT5G37770.1	evm.model.RL_2.438
OG0002644	AT1G65010.1	evm.model.RL_3.865
OG0002645	AT4G25970.1	evm.model.RL_2.2115
OG0002646	AT5G04090.6	evm.model.RL_4.3120, evm.model.RL_4.2980
OG0002646	AT3G10250.1	evm.model.RL_1.931
OG0002647	AT4G24590.4	evm.model.RL_2.1972, evm.model.RL_2.1975
OG0002647	AT5G49710.3	evm.model.RL_8.1042
OG0002648	AT5G53160.2	evm.model.RL_8.1412
OG0002649	AT5G11412.1	evm.model.RL_8.1460
OG0002649	AT5G53680.1	evm.model.RL_8.1459
OG0002650	AT5G54370.1	evm.model.RL_8.1527
OG0002651	AT5G54630.1	evm.model.RL_8.1549
OG0002651	AT4G27240.1	evm.model.RL_2.2238
OG0002652	AT5G57360.2	evm.model.RL_8.1814
OG0002653	AT5G10930.1	evm.model.RL_4.2494
OG0002653	AT5G25110.1	evm.model.RL_4.1224
OG0002654	AT5G65630.1	evm.model.RL_8.2650
OG0002654	AT5G10550.1	evm.model.RL_4.2526
OG0002655	AT5G10060.1	evm.model.RL_4.2573
OG0002655	AT5G65180.1	evm.model.RL_8.2602
OG0002656	AT5G64610.1	evm.model.RL_2.2942, evm.model.RL_8.1129, evm.model.RL_8.2543
OG0002656	AT5G09740.1	evm.model.RL_4.2613
OG0002657	AT4G18050.2	evm.model.RL_2.1360
OG0002658	AT4G20910.1	evm.model.RL_2.1602
OG0002659	AT4G22290.1	evm.model.RL_2.1732
OG0002660	AT4G12430.1	evm.model.RL_8.543
OG0002660	AT4G22590.1	evm.model.RL_2.1763
OG0002661	AT4G23460.1	evm.model.RL_2.1860.1.687c86e4
OG0002661	AT4G11380.2	evm.model.RL_8.642
OG0002662	AT1G35670.1	evm.model.RL_5.2457
OG0002662	AT4G09570.1	evm.model.RL_8.829
OG0002663	AT2G33530.1	evm.model.RL_6.1439
OG0002663	AT1G28110.1	evm.model.RL_5.3085
OG0002664	AT4G35710.1, AT4G35690.1	evm.model.RL_2.3093
OG0002665	AT2G17990.3	evm.model.RL_1.2981.1.687c87f0
OG0002666	AT4G36500.1	evm.model.RL_2.3168
OG0002667	AT4G36610.1	evm.model.RL_2.3176
OG0002667	AT2G18360.1	evm.model.RL_1.3019
OG0002668	AT4G37070.2, AT4G37060.2	evm.model.RL_2.3222
OG0002669	AT2G22830.1	evm.model.RL_6.192
OG0002669	AT4G37760.1	evm.model.RL_2.3287
OG0002670	AT2G21590.1	evm.model.RL_6.68
OG0002670	AT4G39210.1	evm.model.RL_2.3412.1.687c86e9
OG0002672	AT5G39720.1	evm.model.RL_2.254, evm.model.RL_2.255
OG0002673	AT4G09060.2	evm.model.RL_8.853
OG0002673	AT1G14680.1	evm.model.RL_5.1317
OG0002674	AT4G12520.1, AT4G12510.1	evm.model.RL_8.535
OG0002675	AT4G21140.1	evm.model.RL_2.1621
OG0002675	AT4G05400.1	evm.model.RL_8.401
OG0002676	AT4G12910.1	evm.model.RL_2.786
OG0002676	AT3G25420.1	evm.model.RL_1.2429
OG0002677	AT4G13080.1	evm.model.RL_2.811
OG0002677	AT4G13090.1	evm.model.RL_2.810
OG0002679	AT4G14550.2	evm.model.RL_2.973.1.687c86e1
OG0002680	AT4G14620.1	evm.model.RL_2.984
OG0002680	AT3G22970.1	evm.model.RL_1.2192
OG0002681	AT2G46410.1	evm.model.RL_6.2785
OG0002683	AT3G58050.2	evm.model.RL_7.549
OG0002684	AT2G41620.1	evm.model.RL_6.2290
OG0002684	AT3G57350.1	evm.model.RL_7.633
OG0002685	AT5G01390.1	evm.model.RL_4.3379
OG0002685	AT3G08910.1	evm.model.RL_1.797
OG0002686	AT5G04070.1	evm.model.RL_4.3122
OG0002687	AT3G45310.1	evm.model.RL_7.1814
OG0002687	AT5G60360.3	evm.model.RL_8.2108
OG0002688	AT3G45810.1	evm.model.RL_7.1782
OG0002688	AT5G60010.1	evm.model.RL_8.2075
OG0002690	AT3G46640.3	evm.model.RL_7.1707
OG0002690	AT5G59570.1	evm.model.RL_8.2038
OG0002691	AT3G48590.1	evm.model.RL_7.1521
OG0002691	AT5G63470.1	evm.model.RL_8.2414
OG0002692	AT1G01700.4	evm.model.RL_8.2878
OG0002693	AT4G02930.1	evm.model.RL_8.321
OG0002694	AT5G44280.2	evm.model.RL_4.437
OG0002694	AT1G03770.2	evm.model.RL_5.232
OG0002695	AT2G31680.1	evm.model.RL_6.1261
OG0002695	AT1G05810.2	evm.model.RL_5.439
OG0002696	AT1G07795.1	evm.model.RL_5.631
OG0002696	AT2G28725.1	evm.model.RL_6.980
OG0002697	AT3G08720.1	evm.model.RL_1.780_evm.model.RL_1.781.1.687c9a65
OG0002698	AT3G03290.1	evm.model.RL_1.250
OG0002699	AT3G03340.2	evm.model.RL_1.256
OG0002699	AT5G17440.1	evm.model.RL_4.1900
OG0002700	AT5G18180.1	evm.model.RL_4.1831
OG0002700	AT3G03920.1	evm.model.RL_1.311
OG0002701	AT3G07170.1	evm.model.RL_1.659
OG0002701	AT5G48680.1	evm.model.RL_4.843
OG0002702	AT3G56140.1	evm.model.RL_7.734
OG0002702	AT2G40400.1	evm.model.RL_6.2160
OG0002703	AT1G30230.2	evm.model.RL_1.2993
OG0002704	AT2G37060.1	evm.model.RL_6.1805
OG0002704	AT3G53340.1	evm.model.RL_7.1056
OG0002705	AT3G54250.1	evm.model.RL_7.957, evm.model.RL_7.952
OG0002705	AT2G38700.1	evm.model.RL_6.1979
OG0002706	AT1G79470.1	evm.model.RL_3.2348
OG0002706	AT1G16350.1	evm.model.RL_5.1482
OG0002707	AT1G73390.1	evm.model.RL_3.1742
OG0002707	AT1G17940.1	evm.model.RL_5.1625
OG0002708	AT1G75380.1	evm.model.RL_3.1952
OG0002708	AT1G19660.1	evm.model.RL_5.1797
OG0002709	AT1G76940.1	evm.model.RL_3.2098
OG0002710	AT1G22880.1	evm.model.RL_5.3479
OG0002710	AT1G71380.1	evm.model.RL_3.1545
OG0002711	AT1G70220.1	evm.model.RL_3.1418_evm.model.RL_3.1419
OG0002711	AT1G24050.1	evm.model.RL_5.3383
OG0002712	AT1G68670.1	evm.model.RL_3.1253
OG0002712	AT1G25550.1	evm.model.RL_5.3243
OG0002713	AT1G68650.1	evm.model.RL_3.1251
OG0002715	AT1G14900.1	evm.model.RL_5.1343
OG0002716	AT1G10370.1	evm.model.RL_5.898
OG0002716	AT1G10360.1	evm.model.RL_5.897
OG0002717	AT5G16340.1, AT5G16370.1	evm.model.RL_4.2002
OG0002718	AT5G17340.1	evm.model.RL_4.1909
OG0002720	AT3G50930.1	evm.model.RL_4.775
OG0002721	AT3G49360.1	evm.model.RL_7.1457
OG0002721	AT5G24410.1	evm.model.RL_4.1282
OG0002722	AT1G69290.1	evm.model.RL_3.1311
OG0002722	AT1G68980.1	evm.model.RL_3.1285
OG0002723	AT1G78090.1	evm.model.RL_3.2206
OG0002723	AT1G22210.1	evm.model.RL_5.3542
OG0002724	AT1G20816.1	evm.model.RL_5.3663
OG0002724	AT1G76405.2	evm.model.RL_3.2051
OG0002725	AT3G13100.1	evm.model.RL_1.1214
OG0002725	AT3G13090.1	evm.model.RL_1.1213
OG0002726	AT3G15450.1	evm.model.RL_1.1472
OG0002727	AT3G16240.1	evm.model.RL_1.1556
OG0002728	AT1G49630.1	evm.model.RL_5.2065
OG0002728	AT3G19170.1	evm.model.RL_1.1822
OG0002729	AT3G20540.2	evm.model.RL_1.1975
OG0002729	AT1G50840.2	evm.model.RL_5.1974
OG0002730	AT3G21690.1	evm.model.RL_1.2094
OG0002731	AT3G22425.2	evm.model.RL_1.2151
OG0002731	AT4G14910.2	evm.model.RL_2.1023
OG0002732	AT1G52050.1	evm.model.RL_3.714
OG0002733	AT1G49310.1	evm.model.RL_5.2091
OG0002734	AT1G30120.1	evm.model.RL_5.2941
OG0002734	AT2G34590.1	evm.model.RL_6.1548
OG0002735	AT3G53310.1	evm.model.RL_7.1058, evm.model.RL_7.1053
OG0002736	AT2G37980.1	evm.model.RL_6.1901
OG0002737	AT2G40800.1	evm.model.RL_6.2207
OG0002737	AT3G56430.1	evm.model.RL_7.725
OG0002738	AT5G47600.1	evm.model.RL_4.31, evm.model.RL_4.28
OG0002739	AT3G49950.1	evm.model.RL_7.1404
OG0002739	AT5G67411.1	evm.model.RL_8.2710
OG0002741	AT1G68540.1	evm.model.RL_3.1238
OG0002743	AT4G33600.1	evm.model.RL_2.2874
OG0002744	AT1G10340.1	evm.model.RL_5.895
OG0002745	AT1G11770.1	evm.model.RL_5.1047
OG0002746	AT1G13860.1	evm.model.RL_5.1230
OG0002746	AT2G03480.1	evm.model.RL_7.2518
OG0002748	AT5G64667.1	evm.model.RL_8.2550
OG0002750	AT1G66940.4	evm.model.RL_3.1069
OG0002753	AT4G28320.1	evm.model.RL_2.2344
OG0002753	AT2G20680.1	evm.model.RL_1.3258
OG0002754	AT4G29040.1	evm.model.RL_2.2422
OG0002754	AT2G20140.1	evm.model.RL_1.3187
OG0002757	AT2G16230.1	evm.model.RL_1.2803
OG0002757	AT4G34480.1	evm.model.RL_2.2973
OG0002758	AT4G35100.1	evm.model.RL_2.3033
OG0002759	AT4G15970.1	evm.model.RL_2.1140
OG0002760	AT1G32490.1	evm.model.RL_5.2710
OG0002761	AT1G59722.1	evm.model.RL_3.510, evm.model.RL_8.781
OG0002762	AT1G61800.2	evm.model.RL_3.307
OG0002762	AT4G03950.1	evm.model.RL_5.1026
OG0002763	AT1G14920.1	evm.model.RL_5.1345
OG0002764	AT1G13730.1	evm.model.RL_5.1216
OG0002764	AT2G03640.4	evm.model.RL_7.2506
OG0002766	AT5G37720.1	evm.model.RL_2.442
OG0002766	AT1G66260.1	evm.model.RL_3.1005
OG0002767	AT1G63180.1	evm.model.RL_3.173
OG0002768	AT5G56640.1	evm.model.RL_8.1737
OG0002768	AT4G26260.2	evm.model.RL_2.2143
OG0002769	AT3G09410.1	evm.model.RL_1.851
OG0002769	AT3G09405.1	evm.model.RL_1.850
OG0002770	AT4G24960.1	evm.model.RL_2.2010
OG0002770	AT5G50720.1	evm.model.RL_8.1176
OG0002771	AT5G10120.1	evm.model.RL_4.2567
OG0002771	AT5G65100.1	evm.model.RL_8.2593
OG0002772	AT5G63880.2	evm.model.RL_8.2457.1.687c8561
OG0002772	AT5G09260.1	evm.model.RL_4.2661
OG0002773	AT5G07470.1	evm.model.RL_4.2800
OG0002773	AT5G61640.2	evm.model.RL_8.2241
OG0002774	AT4G19950.1	evm.model.RL_2.1540
OG0002774	AT5G44860.1	evm.model.RL_4.364
OG0002775	AT4G20010.1	evm.model.RL_2.1550
OG0002775	AT5G44785.2	evm.model.RL_4.375
OG0002776	AT4G21540.1	evm.model.RL_2.1657
OG0002776	AT4G21534.1	evm.model.RL_2.1656
OG0002777	AT4G21895.1	evm.model.RL_2.1695, evm.model.RL_2.1696
OG0002778	AT4G23120.1, AT2G25120.1, AT3G43990.1	evm.model.RL_2.1819
OG0002779	AT1G34060.1	evm.model.RL_5.2565
OG0002779	AT1G34040.1	evm.model.RL_5.2567
OG0002780	AT1G36180.1	evm.model.RL_5.2437, evm.model.RL_5.2438
OG0002781	AT2G22910.1	evm.model.RL_6.200
OG0002781	AT4G37670.2	evm.model.RL_2.3278
OG0002782	AT4G39910.1	evm.model.RL_2.3347
OG0002783	AT2G21237.1	evm.model.RL_6.32
OG0002783	AT4G38905.1	evm.model.RL_2.3442
OG0002784	AT4G17560.1	evm.model.RL_2.1307
OG0002785	AT5G35390.1	evm.model.RL_2.631
OG0002785	AT2G07040.1	evm.model.RL_1.2575
OG0002786	AT2G06520.1	evm.model.RL_1.2563, evm.model.RL_2.625
OG0002787	AT5G35732.2	evm.model.RL_2.599
OG0002787	AT2G04795.1	evm.model.RL_1.2488
OG0002788	AT4G14450.1	evm.model.RL_2.965
OG0002788	AT3G23170.1	evm.model.RL_1.2213
OG0002789	AT3G22810.1	evm.model.RL_1.2177
OG0002789	AT4G14740.1	evm.model.RL_2.1001
OG0002790	AT3G22310.1	evm.model.RL_1.2141_evm.model.RL_1.2143.1.687c9a6b
OG0002791	AT4G15415.1	evm.model.RL_2.1064
OG0002791	AT3G21650.1	evm.model.RL_1.2089
OG0002792	AT5G40260.1	evm.model.RL_2.10
OG0002793	AT2G47000.1, AT3G62150.1	evm.model.RL_6.2848, evm.model.RL_7.149
OG0002794	AT3G60750.1	evm.model.RL_7.290
OG0002795	AT3G60320.1	evm.model.RL_7.332
OG0002797	AT3G57785.1	evm.model.RL_7.577
OG0002798	AT2G41770.1	evm.model.RL_6.2304
OG0002799	AT2G38230.1	evm.model.RL_6.1929
OG0002799	AT5G01410.1	evm.model.RL_4.3381
OG0002800	AT5G03610.1	evm.model.RL_4.3170
OG0002801	AT3G43190.1	evm.model.RL_7.1957
OG0002801	AT5G20830.1	evm.model.RL_4.1574
OG0002802	AT3G43740.2	evm.model.RL_7.1977.1.687c84bb
OG0002802	AT5G21090.1	evm.model.RL_4.1549
OG0002803	AT3G47060.1	evm.model.RL_7.1666
OG0002803	AT5G58870.1	evm.model.RL_8.1967
OG0002804	AT5G67020.1	evm.model.RL_8.2748
OG0002805	AT2G29680.1	evm.model.RL_6.1070
OG0002806	AT4G01630.1	evm.model.RL_8.208
OG0002808	AT2G32440.1	evm.model.RL_6.1334
OG0002808	AT1G05160.1	evm.model.RL_5.373
OG0002809	AT2G31350.1	evm.model.RL_6.1231
OG0002809	AT1G06130.1	evm.model.RL_5.469
OG0002810	AT1G06670.1	evm.model.RL_5.519
OG0002810	AT2G30800.1	evm.model.RL_6.1170
OG0002811	AT2G29220.1	evm.model.RL_6.1029, evm.model.RL_6.1030
OG0002812	AT1G08340.1	evm.model.RL_5.692
OG0002813	AT3G01690.1	evm.model.RL_1.47
OG0002813	AT5G14390.1	evm.model.RL_4.2186
OG0002814	AT5G15610.1	evm.model.RL_4.2076
OG0002814	AT3G02200.2	evm.model.RL_1.131
OG0002816	AT3G04170.1	evm.model.RL_3.1398, evm.model.RL_1.338, evm.model.RL_1.337
OG0002817	AT5G18480.1	evm.model.RL_4.1804
OG0002818	AT3G05010.1	evm.model.RL_1.421
OG0002818	AT5G27210.1	evm.model.RL_4.1011
OG0002819	AT5G19025.2	evm.model.RL_4.1752
OG0002819	AT3G06180.1	evm.model.RL_1.553
OG0002820	AT3G06460.1	evm.model.RL_1.581
OG0002821	AT3G06830.1	evm.model.RL_1.625
OG0002821	AT5G49180.1	evm.model.RL_4.901
OG0002822	AT3G04600.1	evm.model.RL_1.372.1.687c87ea
OG0002823	AT3G52750.1	evm.model.RL_7.1110
OG0002823	AT2G36250.1	evm.model.RL_6.1718
OG0002824	AT3G53930.2	evm.model.RL_7.989.1.687c84b7, evm.model.RL_7.629
OG0002824	AT2G37840.1	evm.model.RL_6.1888
OG0002825	AT1G80270.1	evm.model.RL_3.2449
OG0002825	AT1G15480.1	evm.model.RL_5.1404
OG0002826	AT1G80910.1	evm.model.RL_3.2381
OG0002826	AT1G16020.1	evm.model.RL_5.1455
OG0002827	AT1G17470.1	evm.model.RL_5.1585
OG0002827	AT1G72660.1	evm.model.RL_3.1658
OG0002828	AT1G17500.1	evm.model.RL_5.1588
OG0002828	AT1G72700.1	evm.model.RL_3.1662
OG0002829	AT1G17890.1	evm.model.RL_5.1622
OG0002829	AT1G73250.1	evm.model.RL_3.1731
OG0002830	AT1G74560.3	evm.model.RL_3.1870
OG0002830	AT1G18800.1	evm.model.RL_5.1718
OG0002831	AT1G74770.1	evm.model.RL_3.1889
OG0002831	AT1G18910.1	evm.model.RL_5.1728
OG0002832	AT1G20540.1	evm.model.RL_5.3683
OG0002832	AT1G76260.1	evm.model.RL_3.2039
OG0002833	AT1G20550.1	evm.model.RL_5.3682
OG0002833	AT1G76270.1	evm.model.RL_3.2040
OG0002834	AT1G23870.1	evm.model.RL_5.3392
OG0002835	AT1G26360.1	evm.model.RL_5.3271
OG0002836	AT1G25560.1	evm.model.RL_5.3244
OG0002837	AT1G68440.1	evm.model.RL_3.1226
OG0002837	AT1G25400.1	evm.model.RL_5.3227
OG0002838	AT4G24280.1	evm.model.RL_2.555, evm.model.RL_2.557
