Orthogroup	Cochlearia_excelsa	Raphanus_sativus
OG0002357	g31253	XP_018441127.1
OG0002358	g49916, g31542	XP_018443109.1, XP_018462952.1
OG0002358	g27282	XP_018433121.1
OG0002359	g27279	XP_018438364.1
OG0002361	g10496	XP_018439074.1, XP_018478807.1
OG0002362	g10468	XP_018479382.1, XP_018455517.1
OG0002362	g16842	XP_018461863.1
OG0002363	g10444	XP_018455356.1, XP_018481583.1
OG0002364	g42039	XP_018454175.1
OG0002364	g11052	XP_018445888.1, XP_018445887.1
OG0002365	g18061	XP_018462914.1, XP_018457728.1
OG0002365	g46853	XP_018458153.1
OG0002366	g31397, g49842	XP_018480723.1, XP_018452135.1
OG0002367	g28557	XP_018464725.1
OG0002368	g19008, g2060	XP_018488365.1
OG0002369	g51922	XP_018484994.1
OG0002370	g13037, g12404	XP_018491674.1, XP_018493019.1, XP_018433015.1
OG0002371	g45358	XP_018491410.1
OG0002371	g5726	XP_018472961.1, XP_018475985.1
OG0002372	g7400	XP_018432598.1
OG0002372	g45426	XP_018443406.1, XP_018443403.1
OG0002373	g29658	XP_018491218.1, XP_018486208.1
OG0002373	g13134	XP_018463387.1
OG0002374	g23824	XP_018451922.1, XP_018446380.1
OG0002374	g41151	XP_018473430.1
OG0002375	g28329	XP_018469179.1
OG0002376	g47550, g23760	XP_018479096.1
OG0002376	g41207	XP_018476789.1, XP_018462907.1, XP_018454993.1
OG0002377	g17087	XP_018468982.1, XP_018468981.1
OG0002378	g17102	XP_018455950.1
OG0002378	g28491	XP_018466635.1, XP_018475094.1
OG0002379	g28590	XP_018449189.1, XP_018450359.1, XP_018469796.1
OG0002379	g1091	XP_018452387.1
OG0002380	g9741, g202	XP_018439359.1, XP_018458177.1
OG0002381	g29573	XP_018476595.1, XP_018446954.1
OG0002381	g280	XP_018493043.1
OG0002382	g9910	XP_018432910.1, XP_018432906.1
OG0002383	g43975	XP_018433081.1
OG0002383	g24183	XP_018471259.1
OG0002384	g11049	XP_018480679.1, XP_018454480.1
OG0002384	g24061	XP_018451334.1
OG0002385	g17392	XP_018449807.1, XP_018471316.1, XP_018449282.1
OG0002386	g25638, g25648	XP_018475024.1
OG0002387	g50951	XP_018480993.1, XP_018461524.1
OG0002388	g22832	XP_018483014.1, XP_018455643.1, XP_018455281.1, XP_018466610.1, XP_018435067.1
OG0002389	g18380	XP_018471335.1, XP_018483963.1
OG0002390	g38001	XP_018441426.1
OG0002391	g40302, g25783, g42642	XP_018452399.1
OG0002392	g25537, g40473	XP_018447089.1, XP_018456780.1
OG0002393	g11684, g11678	XP_018491659.1, XP_018491528.1
OG0002394	g24698	XP_018447941.1
OG0002394	g11723	XP_018491286.1, XP_018491292.1, XP_018486305.1
OG0002396	g47045	XP_018484962.1, XP_018484947.1
OG0002397	g16834	XP_018467349.1
OG0002397	g1619	XP_018437432.1, XP_018436830.1
OG0002398	g18758	XP_018445414.1, XP_018478724.1
OG0002399	g37748, g1745	XP_018444099.1
OG0002400	g37663	XP_018441004.1
OG0002400	g1824	XP_018487036.1
OG0002401	g52281	XP_018479123.1, XP_018479155.1
OG0002401	g11169	XP_018446859.1
OG0002402	g38244	XP_018438924.1
OG0002403	g44561	XP_018455044.1
OG0002403	g31746	XP_018450244.1
OG0002404	g52120	XP_018479989.1
OG0002406	g28930	XP_018445733.1, XP_018471549.1
OG0002406	g11551	XP_018440075.1
OG0002408	g28825	XP_018460396.1, XP_018458986.1
OG0002408	g2995	XP_018437756.1
OG0002408	g41329	XP_018442645.1
OG0002409	g9733	XP_018462238.1, XP_018439357.1
OG0002410	g2602	XP_018471448.1
OG0002410	g109	XP_018488954.1
OG0002411	g44592	XP_018458604.1, XP_018452558.1, XP_018453575.1
OG0002412	g26867	XP_018434831.1
OG0002412	g25370	XP_018472852.1, XP_018456212.1
OG0002413	g49311	XP_018435050.1
OG0002414	g30820	XP_018482737.1
OG0002414	g39629	XP_018457433.1, XP_018457436.1
OG0002415	g30861	XP_018484520.1, XP_018489591.1
OG0002416	g39724	XP_018454574.1
OG0002417	g30895	XP_018455110.1, XP_018471157.1
OG0002418	g39822	XP_018439129.1
OG0002418	g49503	XP_018432861.1
OG0002419	g31023	XP_018472652.1
OG0002419	g39903	XP_018482349.1, XP_018433586.1
OG0002420	g40076	XP_018447966.1, XP_018450720.1
OG0002420	g53433	XP_018439179.1, XP_018483667.1
OG0002421	g37802	XP_018463833.1
OG0002421	g40095	XP_018492497.1
OG0002422	g23659	XP_018452081.1, XP_018452411.1
OG0002422	g47614	XP_018478585.1, XP_018478800.1
OG0002423	g29241	XP_018491349.1, XP_018471052.1, XP_018445963.1
OG0002424	g7877	XP_018464033.1, XP_018492987.1
OG0002425	g7873	XP_018491248.1
OG0002425	g29213	XP_018467915.1, XP_018472416.1
OG0002426	g7868	XP_018434528.1
OG0002426	g29204	XP_018446803.1, XP_018446795.1
OG0002427	g7835	XP_018485603.1
OG0002427	g45746	XP_018442953.1
OG0002428	g12617	XP_018437434.1
OG0002428	g29033	XP_018444473.1, XP_018444472.1
OG0002429	g26997	XP_018448154.1, XP_018471500.1, XP_018471513.1
OG0002430	g7544, g12417	XP_018441350.1
OG0002430	g7545	XP_018485388.1
OG0002431	g37319, g51779	XP_018439499.1, XP_018439491.1, XP_018476243.1
OG0002432	g38126	XP_018484318.1
OG0002432	g51771	XP_018484316.1, XP_018474537.1
OG0002433	g27327	XP_018451730.1, XP_018451727.1, XP_018469494.1
OG0002433	g49953	XP_018433313.1, XP_018433331.1, XP_018490122.1
OG0002434	g44344, g46496	XP_018442190.1, XP_018463881.1, XP_018457676.1
OG0002435	g46078	XP_018453319.1
OG0002435	g31757	XP_018433427.1
OG0002436	g32008	XP_018473603.1
OG0002436	g46364	XP_018452065.1
OG0002437	g46407	XP_018456671.1, XP_018466448.1
OG0002438	g32025	XP_018482107.1, XP_018436667.1
OG0002439	g45962	XP_018454442.1
OG0002439	g27521	XP_018449290.1
OG0002440	g18712	XP_018446376.1, XP_018445869.1, XP_018445868.1, XP_018446361.1, XP_018456307.1
OG0002441	g50277	XP_018433780.1
OG0002442	g50300	XP_018434382.1, XP_018490406.1
OG0002443	g45798, g44759	XP_018454643.1, XP_018462190.1
OG0002444	g44816	XP_018456573.1, XP_018445599.1
OG0002444	g32187	XP_018458551.1
OG0002445	g47547, g23762	XP_018451562.1
OG0002446	g23614	XP_018483815.1, XP_018470966.1
OG0002446	g28429	XP_018452408.1
OG0002447	g16917	XP_018472198.1, XP_018478649.1, XP_018450824.1
OG0002447	g38322	XP_018441412.1
OG0002448	g2555	XP_018481234.1, XP_018481253.1
OG0002448	g53842	XP_018449725.1, XP_018449738.1
OG0002449	g49856, g31416	XP_018451010.1, XP_018450996.1
OG0002450	g27021	XP_018434349.1
OG0002451	g31098, g49604	XP_018491673.1
OG0002451	g40047	XP_018484542.1, XP_018440673.1
OG0002452	g27006	XP_018450636.1
OG0002453	g39602	XP_018469612.1, XP_018469610.1
OG0002453	g49398	XP_018433541.1
OG0002454	g30809	XP_018488305.1, XP_018490533.1, XP_018490529.1
OG0002454	g39599	XP_018458723.1
OG0002455	g29152	XP_018470949.1, XP_018478230.1, XP_018472910.1, XP_018472923.1, XP_018471085.1, XP_018471109.1
OG0002456	g29027	XP_018467997.1
OG0002456	g4937	XP_018444661.1
OG0002459	g18625, g18624, g18616	XP_018455035.1
OG0002461	g2484	XP_018437125.1
OG0002462	g44396	XP_018446874.1
OG0002462	g50160	XP_018451294.1, XP_018434884.1
OG0002463	g13625	XP_018442775.1
OG0002463	g31942, g27463	XP_018492978.1, XP_018447366.1
OG0002464	g46140	XP_018445129.1, XP_018445176.1
OG0002464	g46129	XP_018458708.1
OG0002465	g49938, g27299	XP_018450090.1, XP_018458796.1
OG0002466	g12206	XP_018492508.1, XP_018466123.1, XP_018437422.1
OG0002466	g54343	XP_018469407.1
OG0002467	g36668	XP_018492417.1, XP_018447887.1
OG0002468	g36608	XP_018432830.1
OG0002468	g7108	XP_018485872.1
OG0002469	g47133	XP_018470394.1
OG0002469	g12070	XP_018440762.1
OG0002470	g13285	XP_018439472.1, XP_018488674.1, XP_018486792.1
OG0002471	g12038	XP_018492530.1, XP_018440968.1
OG0002471	g54074	XP_018451458.1
OG0002472	g12032	XP_018447539.1
OG0002473	g12025	XP_018485446.1
OG0002473	g28101	XP_018449857.1
OG0002474	g13427	XP_018459660.1
OG0002475	g24527	XP_018447112.1, XP_018470900.1
OG0002477	g5906, g13852	XP_018439768.1, XP_018438413.1, XP_018455596.1
OG0002478	g54283	XP_018451639.1, XP_018479526.1, XP_018479519.1, XP_018462666.1, XP_018488425.1
OG0002479	g37101	XP_018475724.1, XP_018475733.1
OG0002480	g38150	XP_018490340.1
OG0002480	g19025	XP_018446238.1
OG0002482	g40688	XP_018437730.1, XP_018435756.1, XP_018481328.1, XP_018481309.1
OG0002483	g36723	XP_018438637.1, XP_018450178.1, XP_018479053.1, XP_018466209.1, XP_018466704.1, XP_018449996.1
OG0002484	g28560	XP_018455828.1, XP_018455120.1, XP_018455799.1, XP_018453969.1, XP_018471296.1, XP_018461402.1
OG0002487	g43646	XP_018466565.1, XP_018455546.1
OG0002488	g5387	XP_018478112.1
OG0002494	g13840	XP_018441758.1
OG0002494	g17056	XP_018481335.1, XP_018457833.1
OG0002495	g47681, g17023	XP_018465941.1, XP_018487570.1, XP_018467782.1
OG0002496	g50880	XP_018440631.1, XP_018480466.1, XP_018478955.1
OG0002497	g47784	XP_018470880.1, XP_018482363.1, XP_018450638.1
OG0002498	g23316	XP_018469397.1, XP_018461104.1, XP_018477194.1
OG0002499	g28878	XP_018436702.1
OG0002500	g23119	XP_018451262.1, XP_018450718.1, XP_018484417.1, XP_018471477.1
OG0002502	g27782	XP_018434116.1, XP_018434401.1, XP_018485176.1
OG0002503	g31144	XP_018450266.1, XP_018450265.1, XP_018435965.1
OG0002504	g31222	XP_018434230.1, XP_018471927.1, XP_018488538.1
OG0002505	g44090	XP_018457505.1
OG0002506	g41026	XP_018457340.1
OG0002506	g31259	XP_018449965.1
OG0002507	g49906	XP_018437644.1
OG0002508	g49901	XP_018441349.1
OG0002509	g16678	XP_018477793.1
OG0002510	g31414	XP_018439954.1, XP_018437856.1
OG0002510	g10556	XP_018433033.1, XP_018483057.1
OG0002511	g10360	XP_018468495.1, XP_018468485.1, XP_018451327.1, XP_018451348.1
OG0002512	g1940	XP_018461316.1
OG0002512	g54315	XP_018468465.1
OG0002513	g12360	XP_018438665.1, XP_018490341.1
OG0002513	g5653	XP_018475556.1
OG0002514	g12336	XP_018489305.1, XP_018436578.1, XP_018436579.1
OG0002515	g12317, g7368	XP_018493110.1, XP_018493095.1
OG0002516	g23740	XP_018450756.1, XP_018471184.1, XP_018471183.1
OG0002517	g23612	XP_018470365.1
OG0002518	g39368	XP_018472977.1
OG0002518	g23682, g17125	XP_018472447.1, XP_018484625.1
OG0002519	g17126	XP_018446156.1, XP_018448414.1, XP_018450367.1
OG0002520	g28536	XP_018475719.1, XP_018454378.1
OG0002520	g23686	XP_018470182.1
OG0002521	g5332	XP_018444163.1
OG0002522	g5452	XP_018446454.1
OG0002522	g234	XP_018453041.1
OG0002523	g17553	XP_018470588.1, XP_018470587.1
OG0002524	g40392	XP_018469103.1, XP_018462696.1
OG0002525	g32992	XP_018487262.1, XP_018447615.1
OG0002526	g50545	XP_018449926.1, XP_018451652.1
OG0002526	g23785	XP_018469202.1
OG0002527	g51486	XP_018484192.1
OG0002527	g32506	XP_018458969.1
OG0002528	g13990	XP_018455391.1, XP_018490478.1
OG0002528	g47952	XP_018470038.1
OG0002529	g22866	XP_018484210.1, XP_018484212.1
OG0002529	g38429	XP_018433494.1
OG0002530	g22822	XP_018485272.1, XP_018484297.1
OG0002531	g22763, g38497	XP_018477101.1
OG0002533	g18367	XP_018471504.1, XP_018477348.1
OG0002534	g25869	XP_018462306.1, XP_018472732.1
OG0002535	g25681, g40383	XP_018459071.1, XP_018471865.1, XP_018457082.1
OG0002536	g47424	XP_018448027.1, XP_018465945.1, XP_018451718.1
OG0002536	g25652	XP_018453050.1
OG0002537	g40422	XP_018454487.1, XP_018456888.1
OG0002537	g30888	XP_018441141.1
OG0002538	g47035	XP_018451335.1
OG0002539	g47047	XP_018467187.1
OG0002539	g47046	XP_018447289.1
OG0002542	g37647, g52297	XP_018433789.1
OG0002542	g1841	XP_018442642.1, XP_018442657.1
OG0002543	g52276	XP_018482160.1, XP_018480009.1, XP_018442023.1
OG0002543	g18688	XP_018432726.1
OG0002544	g52133	XP_018464759.1, XP_018483232.1
OG0002544	g1959	XP_018491572.1, XP_018443172.1
OG0002545	g52001	XP_018433043.1
OG0002547	g18994	XP_018488354.1, XP_018488392.1
OG0002547	g51994	XP_018479973.1
OG0002548	g51723	XP_018436382.1
OG0002549	g51846	XP_018463329.1, XP_018466386.1, XP_018434406.1
OG0002550	g28928	XP_018456890.1, XP_018474892.1
OG0002551	g2870	XP_018433032.1
OG0002551	g28745	XP_018445202.1, XP_018462055.1, XP_018456197.1
OG0002552	g19427	XP_018438579.1, XP_018489536.1, XP_018468840.1
OG0002553	g9662	XP_018438467.1
OG0002553	g2586	XP_018437099.1
OG0002554	g9636	XP_018438338.1, XP_018438333.1, XP_018454223.1
OG0002555	g26876, g30764	XP_018488718.1, XP_018463497.1, XP_018486753.1
OG0002556	g39507	XP_018454700.1
OG0002556	g49357	XP_018463314.1, XP_018467117.1
OG0002557	g30962	XP_018487314.1
OG0002557	g51253	XP_018474528.1
OG0002558	g17106	XP_018470475.1
OG0002561	g29180, g5029	XP_018446662.1, XP_018472647.1, XP_018440355.1
OG0002562	g10159	XP_018463759.1
OG0002562	g7734	XP_018491332.1
OG0002563	g7724	XP_018478377.1, XP_018488923.1, XP_018465401.1, XP_018432737.1
OG0002565	g19239	XP_018433683.1, XP_018478235.1
OG0002566	g38071	XP_018473544.1, XP_018461701.1
OG0002567	g31645, g27339	XP_018433510.1
OG0002568	g46196	XP_018442165.1
OG0002568	g31867	XP_018492885.1
OG0002569	g44413	XP_018443051.1
OG0002569	g31917	XP_018450730.1
OG0002570	g31920	XP_018483004.1, XP_018480192.1
OG0002570	g46256	XP_018444234.1, XP_018462511.1
OG0002571	g44395	XP_018446996.1
OG0002571	g27479, g31956	XP_018434415.1
OG0002573	g45829	XP_018452303.1, XP_018452313.1
OG0002573	g50321	XP_018435644.1
OG0002574	g32184	XP_018437839.1
OG0002574	g44818	XP_018445601.1
OG0002575	g15801	XP_018448062.1
OG0002576	g49865, g31434	XP_018492086.1, XP_018464281.1
OG0002577	g49563	XP_018467958.1
OG0002580	g51282	XP_018481515.1
OG0002580	g30935	XP_018489036.1
OG0002581	g49354	XP_018492246.1
OG0002581	g49351	XP_018489651.1, XP_018489360.1
OG0002582	g51466	XP_018477281.1, XP_018472917.1, XP_018458712.1
OG0002583	g19395	XP_018433852.1
OG0002583	g553	XP_018478938.1, XP_018465292.1
OG0002584	g2803	XP_018440740.1
OG0002584	g1223	XP_018472528.1
OG0002585	g2897	XP_018440494.1, XP_018440464.1, XP_018471539.1, XP_018470792.1
OG0002585	g28757	XP_018453282.1
OG0002586	g41516, g18017	XP_018456911.1, XP_018471107.1, XP_018445541.1
OG0002587	g50096	XP_018474148.1
OG0002587	g46205	XP_018466265.1
OG0002588	g46134	XP_018445102.1, XP_018445590.1
OG0002589	g31714	XP_018481268.1
OG0002589	g46015	XP_018452726.1, XP_018456869.1
OG0002590	g12201	XP_018434079.1, XP_018434071.1
OG0002590	g36682	XP_018451432.1, XP_018438169.1
OG0002591	g36711, g54321	XP_018451462.1
OG0002592	g36685	XP_018492289.1
OG0002592	g7192	XP_018492971.1
OG0002593	g54278	XP_018441456.1
OG0002593	g13237	XP_018486218.1
OG0002594	g54271	XP_018492847.1
OG0002595	g7043, g13253	XP_018447205.1, XP_018441033.1
OG0002596	g7000	XP_018468913.1
OG0002596	g17615	XP_018484545.1
OG0002597	g6956	XP_018492876.1
OG0002597	g36277	XP_018463965.1
OG0002598	g13295	XP_018490869.1
OG0002598	g36327	XP_018451173.1
OG0002599	g6611, g6623	XP_018486227.1, XP_018462039.1, XP_018491863.1, XP_018486676.1
OG0002601	g38326	XP_018438026.1
OG0002601	g23269	XP_018468061.1
OG0002602	g12252	XP_018492506.1
OG0002603	g13374	XP_018491809.1
OG0002604	g28081	XP_018488102.1, XP_018488101.1, XP_018477533.1
OG0002605	g11261	XP_018486946.1
OG0002606	g2052, g37438	XP_018438305.1
OG0002607	g18857, g1932	XP_018460731.1, XP_018459091.1, XP_018432896.1
OG0002610	g40605	XP_018435787.1
OG0002611	g38110	XP_018435010.1, XP_018475117.1, XP_018438171.1
OG0002612	g47814	XP_018448441.1, XP_018448440.1
OG0002614	g10544	XP_018441202.1
OG0002614	g31408	XP_018450981.1, XP_018440497.1, XP_018438508.1
OG0002615	g50221	XP_018466780.1
OG0002616	g47331, g16145	XP_018447121.1
OG0002618	g9802	XP_018489801.1
OG0002622	g17024, g23530	XP_018463993.1, XP_018449075.1
OG0002624	g23241	XP_018480622.1, XP_018450778.1, XP_018448048.1
OG0002625	g19701	YP_009046940.1
OG0002626	g23085	XP_018468008.1, XP_018450580.1
OG0002627	g23076	XP_018471037.1
OG0002628	g14084	XP_018486076.1
OG0002629	g51497	XP_018440013.1
OG0002629	g32519	XP_018451800.1
OG0002630	g32552	XP_018492625.1, XP_018447560.1, XP_018447557.1, XP_018439775.1
OG0002631	g17561, g24313	XP_018470825.1
OG0002632	g41111	XP_018441227.1, XP_018452945.1
OG0002633	g31205	XP_018460005.1, XP_018450855.1, XP_018493381.1, XP_018483280.1
OG0002634	g31236	XP_018440312.1
OG0002635	g31317, g27156	XP_018449298.1, XP_018454174.1
OG0002636	g31548	XP_018441662.1
OG0002636	g10747	XP_018465324.1, XP_018459540.1
OG0002637	g31490	XP_018451080.1
OG0002639	g10531	XP_018481391.1, XP_018438687.1, XP_018465162.1
OG0002640	g16489	XP_018481389.1, XP_018438268.1
OG0002642	g44918	XP_018444069.1, XP_018443186.1, XP_018445580.1
OG0002643	g44986	XP_018442851.1
OG0002644	g23623	XP_018470676.1, XP_018451020.1, XP_018450997.1
OG0002645	g28623	XP_018457544.1
OG0002645	g23725	XP_018470527.1
OG0002646	g7441	XP_018464929.1, XP_018485418.1
OG0002647	g47515, g23827	XP_018477904.1, XP_018449851.1, XP_018468072.1, XP_018462498.1
OG0002648	g28408	XP_018470058.1, XP_018473334.1, XP_018457554.1, XP_018470230.1, XP_018467774.1
OG0002650	g28477	XP_018469398.1, XP_018460454.1, XP_018460451.1
OG0002651	g964	XP_018470149.1
OG0002652	g13933	XP_018433181.1, XP_018433379.1
OG0002653	g29472	XP_018445276.1
OG0002653	g10040	XP_018459216.1, XP_018461079.1
OG0002654	g29493	XP_018475962.1
OG0002655	g5430, g29523	XP_018476853.1, XP_018472165.1
OG0002656	g216	XP_018452775.1
OG0002657	g17502	XP_018460590.1, XP_018483998.1
OG0002658	g24040	XP_018470356.1
OG0002658	g24039	XP_018470359.1, XP_018470357.1
OG0002659	g47415	XP_018477915.1, XP_018477918.1, XP_018472435.1
OG0002659	g40417	XP_018457884.1
OG0002660	g47428	XP_018477754.1, XP_018450873.1
OG0002661	g23892	XP_018484136.1
OG0002661	g40368	XP_018454311.1
OG0002662	g50771	XP_018449760.1, XP_018487282.1
OG0002662	g25851	XP_018476720.1
OG0002663	g32316	XP_018466168.1, XP_018463589.1, XP_018447462.1
OG0002664	g22979	XP_018469302.1, XP_018464272.1, XP_018479026.1
OG0002665	g22952	XP_018466828.1, XP_018454765.1
OG0002665	g6031	XP_018433622.1, XP_018485660.1
OG0002666	g47968, g22923	XP_018468588.1, XP_018471428.1, XP_018468744.1, XP_018483838.1, XP_018447663.1
OG0002667	g22917	XP_018469857.1, XP_018469844.1
OG0002667	g6010	XP_018488901.1
OG0002668	g18266	XP_018481242.1
OG0002668	g22874	XP_018468677.1
OG0002669	g22810	XP_018446301.1, XP_018446368.1
OG0002673	g40246	XP_018460205.1, XP_018474876.1, XP_018480281.1
OG0002674	g25634, g25644, g25647, g25637, g25646	XP_018473197.1, XP_018475109.1
OG0002675	g47365	XP_018469990.1, XP_018457814.1
OG0002676	g13523	XP_018490155.1
OG0002678	g24655	XP_018478291.1
OG0002679	g6554	XP_018486520.1
OG0002680	g47052	XP_018450371.1
OG0002680	g13450	XP_018492917.1
OG0002681	g37662	XP_018466481.1, XP_018475252.1, XP_018437372.1, XP_018437309.1
OG0002682	g37489	XP_018473978.1
OG0002682	g52111	XP_018479986.1, XP_018463909.1
OG0002683	g38175	XP_018439058.1, XP_018439060.1
OG0002684	g37398	XP_018464985.1, XP_018484865.1, XP_018484864.1
OG0002685	g7527	XP_018434558.1, XP_018485707.1
OG0002686	g5704	XP_018445744.1, XP_018445743.1
OG0002686	g29212	XP_018487696.1, XP_018469427.1
OG0002687	g28816	XP_018449164.1, XP_018446831.1
OG0002688	g2913	XP_018436512.1
OG0002688	g1300	XP_018469925.1
OG0002689	g28748	XP_018475836.1, XP_018475835.1, XP_018468651.1, XP_018452466.1
OG0002690	g19544, g28747	XP_018454023.1
OG0002691	g19424	XP_018439033.1
OG0002691	g296	XP_018485631.1, XP_018462985.1
OG0002692	g25364	XP_018461978.1, XP_018474906.1, XP_018454652.1
OG0002693	g25489	XP_018452792.1, XP_018456567.1, XP_018472517.1
OG0002694	g39672, g11058	XP_018477113.1, XP_018457023.1
OG0002695	g30954	XP_018489547.1
OG0002696	g49584	XP_018490110.1, XP_018471615.1, XP_018463192.1
OG0002697	g12985	XP_018490951.1
OG0002698	g12649	XP_018490457.1
OG0002698	g29137	XP_018460052.1
OG0002699	g4991	XP_018442415.1, XP_018459142.1, XP_018449485.1
OG0002700	g7802	XP_018471677.1, XP_018463098.1, XP_018473484.1, XP_018435070.1
OG0002701	g7608	XP_018486869.1, XP_018492830.1, XP_018478758.1
OG0002702	g2167	XP_018460790.1, XP_018464373.1
OG0002702	g51882	XP_018477290.1
OG0002703	g32449	XP_018492722.1, XP_018451921.1
OG0002704	g38055	XP_018473247.1
OG0002704	g2363	XP_018493235.1
OG0002705	g2302	XP_018485479.1, XP_018484589.1
OG0002706	g44321	XP_018452311.1
OG0002706	g49968	XP_018433499.1
OG0002707	g46062	XP_018458011.1
OG0002707	g31741	XP_018477174.1
OG0002708	g46197	XP_018472402.1
OG0002708	g31869	XP_018492856.1, XP_018492826.1
OG0002709	g44376	XP_018444212.1, XP_018462298.1
OG0002709	g31984	XP_018463236.1, XP_018481179.1, XP_018459126.1
OG0002710	g44654	XP_018452835.1
OG0002711	g44707	XP_018467856.1, XP_018468763.1
OG0002711	g50311, g32082	XP_018465627.1
OG0002713	g32193	XP_018447715.1, XP_018479263.1, XP_018479256.1
OG0002714	g27293	XP_018436768.1, XP_018436778.1, XP_018470318.1, XP_018449648.1, XP_018466842.1
OG0002715	g10776	XP_018483874.1, XP_018441505.1
OG0002716	g27111	XP_018486576.1
OG0002717	g29197, g29196	XP_018475802.1
OG0002718	g29141	XP_018469291.1, XP_018466659.1
OG0002718	g45751, g24561	XP_018444786.1, XP_018442345.1
OG0002719	g18082, g18081	XP_018462829.1
OG0002720	g2515, g2514	XP_018467653.1
OG0002722	g46930	XP_018446158.1
OG0002722	g50680	XP_018464687.1
OG0002723	g46417	XP_018468098.1, XP_018452721.1
OG0002724	g44400	XP_018469261.1, XP_018467568.1
OG0002724	g46270	XP_018444004.1, XP_018444413.1
