Orthogroup	Cochlearia_excelsa	Arabidopsis_arenosa
OG0002504	g31222	jg29359
OG0002505	g44090	jg1057, jg1059
OG0002506	g41026	jg980
OG0002506	g31259	jg29452
OG0002508	g1534	jg13127
OG0002508	g49901	jg29872
OG0002509	g16678	jg13163
OG0002510	g10556	jg13352
OG0002511	g10360	jg13661, jg13701
OG0002512	g1940	jg16060
OG0002512	g54315	jg33737, jg33734, jg33729
OG0002513	g12360	jg25011
OG0002513	g5653	jg4246
OG0002515	g12317, g7368	jg25114
OG0002516	g23740, g47555	jg9901, jg9899
OG0002517	g23612	jg9670
OG0002518	g39368	jg22389
OG0002518	g23682, g17125	jg9785
OG0002519	g17126	jg9786
OG0002520	g28536	jg22439
OG0002520	g23686	jg9792
OG0002521	g5332	jg5043
OG0002521	g29412, g45584	jg5042
OG0002522	g5452	jg4773
OG0002522	g234	jg23441
OG0002523	g17553	jg10879
OG0002524	g40392	jg7606
OG0002525	g40251	jg7243
OG0002525	g32992	jg32215
OG0002526	g50545	jg31614
OG0002526	g23785	jg9948
OG0002527	g51486	jg18612
OG0002527	g32506	jg31663
OG0002528	g13990	jg27928
OG0002528	g47952	jg8726
OG0002529	g22866	jg8618
OG0002529	g38429	jg16802
OG0002530	g22822	jg8571
OG0002531	g22763	jg8501
OG0002532	g50884, g36958	jg16595
OG0002533	g18367	jg8296, jg8303
OG0002535	g25681, g40383	jg7579
OG0002536	g47424	jg10290
OG0002536	g25652	jg7665
OG0002537	g40422	jg7681
OG0002537	g30888	jg28830
OG0002538	g47035	jg11390
OG0002539	g47047	jg11325
OG0002539	g47046	jg11326
OG0002540	g24438	jg11152
OG0002541	g18757	jg20228
OG0002542	g37647, g52297	jg20016
OG0002542	g1841	jg16211
OG0002543	g52276	jg19973
OG0002543	g18688	jg16169
OG0002544	g52133	jg19732
OG0002544	g1959	jg16031
OG0002545	g52001	jg19448
OG0002545	g2090	jg15749
OG0002547	g18994	jg15659, jg15721
OG0002547	g51994	jg19430
OG0002548	g51723	jg19029
OG0002549	g37343, g51846	jg19238
OG0002550	g721	jg13982
OG0002551	g2870	jg14446, jg16552
OG0002551	g28745	jg22888
OG0002553	g9662	jg23675
OG0002553	g2586	jg14894
OG0002554	g9636	jg23730, jg23731
OG0002555	g26876, g30764	jg28511
OG0002556	g39507	jg8088
OG0002556	g49357	jg28526
OG0002557	g30962	jg28940
OG0002557	g51253	jg18206
OG0002559	g29293	jg5292
OG0002561	g29180, g5029	jg5496, jg24116
OG0002562	g10159	jg6726
OG0002562	g7734	jg24381
OG0002563	g7724	jg24029, jg20567
OG0002565	g19239	jg18738
OG0002566	g38071	jg18900
OG0002567	g31645, g27339	jg30118
OG0002568	g46196	jg3193
OG0002568	g31867	jg30490
OG0002569	g44413	jg3265
OG0002569	g31917	jg30559
OG0002570	g27459, g31920, g46256	jg30582
OG0002570	g50139	jg3278
OG0002571	g44395	jg3316
OG0002571	g27479, g31956	jg30639
OG0002572	g31999	jg30708
OG0002573	g45829	jg2624
OG0002573	g50321	jg30990
OG0002574	g32184	jg31143
OG0002574	g44818	jg2441
OG0002575	g15801	jg31019
OG0002577	g49563	jg29097
OG0002580	g51282	jg18267
OG0002580	g30935	jg28888
OG0002581	g49354, g49351	jg28521, jg29570
OG0002582	g51466	jg19281
OG0002583	g19395	jg14810
OG0002583	g553	jg6332
OG0002584	g19519, g2803	jg14511
OG0002584	g1223	jg22795
OG0002585	g28757	jg22906
OG0002586	g19573	jg14373
OG0002587	g50096	jg30500
OG0002588	g46134	jg3084
OG0002589	g31714	jg30278
OG0002589	g46015	jg2910
OG0002590	g12201	jg25418
OG0002590	g36682	jg33638
OG0002591	g36711, g54321	jg33696
OG0002592	g36685	jg33645
OG0002592	g7192	jg25410
OG0002593	g54278	jg33486
OG0002593	g13237	jg25593
OG0002594	g54271	jg33467, jg25606
OG0002595	g7043, g13253	jg25654
OG0002596	g7000	jg25734
OG0002596	g17615	jg11095
OG0002597	g6956	jg25819
OG0002597	g36277	jg32878
OG0002598	g13295	jg25901
OG0002599	g6611, g6623	jg26378
OG0002600	g36070, g15600	jg11318
OG0002601	g38326	jg17141
OG0002601	g23269	jg9143
OG0002602	g12252	jg25274
OG0002603	g13374	jg26268
OG0002604	g28081	jg33028
OG0002605	g11261	jg15615
OG0002606	g2052, g37438	jg19518
OG0002607	g18857, g1932	jg16069
OG0002610	g17505	jg10826
OG0002610	g40605	jg20450
OG0002611	g38110	jg19070
OG0002611	g50972	jg19073
OG0002612	g47814	jg9155, jg9157, jg9156
OG0002614	g10544	jg13377
OG0002615	g50221	jg30747
OG0002616	g47331, g16145	jg26213
OG0002618	g9802	jg23350, jg23352, jg23353
OG0002619	g1053	jg26695
OG0002622	g17024, g23530	jg9556
OG0002623	g47763	jg9298
OG0002624	g23241	jg9109
OG0002626	g23085	jg8908
OG0002627	g23076	jg8895
OG0002628	g14084	jg27763, jg27764
OG0002629	g51497	jg18624
OG0002629	g32519	jg31718
OG0002630	g32552	jg18682
OG0002631	g17561, g24313	jg10941
OG0002632	g31172	jg29285
OG0002633	g31205	jg29334
OG0002634	g44057	jg1124
OG0002634	g31236	jg29386
OG0002636	g31548	jg29956
OG0002636	g10747	jg12989
OG0002637	g31490	jg29873
OG0002639	g10531, g16607	jg13398
OG0002640	g16489	jg13659
OG0002641	g10370	jg13722
OG0002642	g44918	jg2246
OG0002643	g46778	jg12244
OG0002643	g44986	jg2097
OG0002644	g23623	jg9687
OG0002645	g23725	jg9862
OG0002646	g13072	jg4157
OG0002647	g47515, g23827	jg10018
OG0002648	g28408	jg22040, jg9648
OG0002649	g19663, g39221	jg4973, jg7212
OG0002650	g28477	jg22232
OG0002651	g964	jg22287
OG0002651	g23651	jg9731
OG0002652	g13933	jg28069
OG0002653	g29472	jg4922
OG0002653	g10040	jg6384
OG0002654	g29493	jg4884
OG0002655	g5430, g29523	jg4830
OG0002656	g216	jg23465
OG0002657	g17502	jg10803
OG0002657	g24464	jg11178
OG0002658	g24040	jg10483
OG0002658	g24039	jg10482
OG0002659	g47415	jg10303
OG0002659	g40417	jg7673
OG0002660	g40405	jg7646
OG0002660	g47428	jg10272
OG0002661	g23892	jg10156
OG0002661	g40368	jg7505
OG0002662	g50771	jg32239
OG0002662	g25851	jg7266
OG0002663	g32316	jg31330
OG0002664	g22979	jg8772, jg8774
OG0002665	g6031	jg28072, jg27939
OG0002666	g47968	jg8686
OG0002667	g6010	jg27997, jg8676
OG0002668	g18266, g22874	jg8632, jg8634
OG0002669	g22810	jg8558
OG0002670	g22694	jg16576
OG0002672	g53265	jg12546
OG0002673	g40246	jg7223, jg29948
OG0002674	g25634, g25644, g25647, g25637, g25646	jg7655, jg7654
OG0002675	g47365	jg10454, jg7804
OG0002676	g13523	jg26880
OG0002678	g46973	jg26685
OG0002678	g24655	jg11458
OG0002679	g11770	jg11311
OG0002680	g47052	jg11300
OG0002680	g13450	jg26535
OG0002681	g37662	jg20042
OG0002681	g50779	jg16227
OG0002682	g37489	jg19641
OG0002683	g38175	jg19493
OG0002684	g37398	jg19446
OG0002685	g5828	jg3887
OG0002685	g7527	jg24805
OG0002686	g5704	jg4156
OG0002686	g29212	jg5420
OG0002687	g2988	jg14299
OG0002687	g28816	jg22979
OG0002688	g2913	jg14362
OG0002688	g1300	jg22940
OG0002689	g28748	jg22894
OG0002690	g19544, g28747	jg22891
OG0002691	g19424	jg14677
OG0002691	g296	jg23318
OG0002692	g25364	jg8197
OG0002692	g49307, g49305	jg28450
OG0002693	g39624, g25489	jg7879
OG0002694	g39672, g11058	jg20764
OG0002694	g49428	jg28692
OG0002695	g30954	jg28929
OG0002696	g49584	jg29137
OG0002697	g12985	jg24786
OG0002698	g12649	jg24162
OG0002698	g29137	jg5572
OG0002699	g12771	jg24168
OG0002699	g4991	jg5577
OG0002700	g7802	jg5659, jg24249
OG0002701	g7608	jg21433
OG0002702	g51882	jg19299
OG0002703	g27696	jg27958, jg31567
OG0002704	g38055	jg18852
OG0002705	g2302	jg15364
OG0002706	g44321	jg3635
OG0002706	g49968	jg30121
OG0002707	g46062	jg2980
OG0002707	g31741	jg30320
OG0002708	g46197	jg3194
OG0002708	g31869	jg30491
OG0002709	g44376	jg3356
OG0002709	g31984	jg30676
OG0002710	g50263	jg30847
OG0002710	g44654	jg2768
OG0002711	g44707	jg2634
OG0002711	g50311, g32082	jg30970
OG0002712	g32191	jg31157
OG0002715	g10776	jg12961
OG0002716	g27116	jg29421
OG0002716	g27111	jg29420
OG0002717	g29197, g29196	jg5462
OG0002718	g29141	jg5567
OG0002718	g45751, g24561	jg5566
OG0002719	g18082, g18081	jg6344, jg6343, jg6345
OG0002720	g2515, g2514	jg14975
OG0002722	g46930	jg2508
OG0002722	g50680	jg2480
OG0002723	g46417	jg3482
OG0002724	g46270	jg3302
OG0002725	g7259	jg25280
OG0002725	g7260	jg25279
OG0002726	g7080	jg25587
OG0002727	g7028	jg25671
OG0002728	g6824, g11972	jg26053
OG0002729	g36468	jg33220
OG0002730	g11859, g6631, g6632	jg26368
OG0002731	g13423	jg26473, jg11248
OG0002732	g28024	jg33387
OG0002732	g28021	jg33388
OG0002733	g36385	jg33034, jg33030
OG0002734	g32446	jg31554
OG0002734	g51456	jg18562
OG0002736	g51687	jg18964
OG0002736	g2310	jg15348
OG0002737	g2145	jg15614
OG0002738	g10853	jg20278
OG0002739	g9681	jg23637
OG0002740	g18904	jg15958
OG0002741	g44835	jg2420, jg31167
OG0002743	g23166	jg9015
OG0002745	g27169	jg29618
OG0002746	g10662	jg13149
OG0002748	g29545	jg4796
OG0002750	g13653	jg2183, jg2196
OG0002750	g46751	jg12328, jg12334
OG0002753	g23558	jg9604
OG0002754	g47690	jg28223
OG0002755	g51026	jg9227
OG0002757	g6141	jg27664
OG0002758	g23026, g47904	jg8846
OG0002759	g17611	jg11078
OG0002760	g51515	jg18655
OG0002761	g41048, g44083, g44097, g44081	jg7392, jg1060, jg7320, jg1021, jg1024, jg1023
OG0002762	g31325	jg29598
OG0002763	g31563	jg29978
OG0002764	g27247, g49890	jg29838
OG0002766	g18119	jg12238
OG0002767	g40850	jg567
OG0002767	g31403	jg29735
OG0002768	g1078	jg22546
OG0002768	g17139	jg9828
OG0002769	g13044	jg24869
OG0002770	g17187	jg9979, jg21732
OG0002771	g183	jg23518
OG0002772	g267	jg23373
OG0002772	g5471	jg4741
OG0002773	g29627	jg4589
OG0002773	g407	jg23112
OG0002774	g11021, g40519	jg20646
OG0002775	g24077	jg10566
OG0002776	g24004, g47380	jg10408
OG0002777	g23980	jg10364
OG0002778	g23913	jg10209, jg17052, jg14094, jg14087
OG0002780	g35930	jg32276
OG0002781	g22819	jg8568
OG0002782	g22750	jg16660
OG0002782	g18302	jg8493
OG0002784	g24251	jg10862
OG0002785	g46883	jg11929
OG0002785	g6326	jg27217
OG0002786	g11580, g46878, g25245, g13588	jg27182
OG0002787	g46863	jg11969
OG0002787	g11650	jg26998
OG0002788	g47048	jg11323
OG0002789	g47067, g17714	jg11281
OG0002790	g11822, g13418	jg26457
OG0002790	g6593	jg26460
OG0002791	g6636	jg26362
OG0002792	g46680	jg12631
OG0002793	g37707, g50808	jg20107
OG0002793	g1772	jg16285
OG0002797	g2126	jg15801
OG0002798	g37407	jg19466
OG0002799	g5830, g45288, g51706	jg18992
OG0002800	g5721, g45364	jg4105
OG0002800	g13485	jg2325
OG0002801	g738	jg14003, jg13978
OG0002801	g28915	jg5946
OG0002802	g41374	jg14053
OG0002802	g28905	jg5974
OG0002803	g2806	jg14504
OG0002803	g1227	jg22804
OG0002805	g31053	jg29080
OG0002806	g25421	jg8074
OG0002807	g39633	jg7905
OG0002807	g45204, g49417	jg28659
OG0002808	g51300	jg18315
OG0002808	g30911	jg28850
OG0002809	g39846	jg18196
OG0002810	g31016	jg29015
OG0002810	g51225	jg18130
OG0002811	g40019	jg17919, jg17920
OG0002812	g49693	jg29196
OG0002813	g5190	jg23925, jg5258
OG0002814	g7894	jg24025
OG0002817	g41472	jg5693
OG0002818	g12836	jg24394
OG0002819	g12924, g12500	jg24550
OG0002820	g12486	jg24586, jg24587
OG0002822	g7751	jg24339, jg32526
OG0002823	g19219	jg15199
OG0002823	g37161	jg18756
OG0002824	g2324	jg15327
OG0002824	g51674	jg18949
OG0002825	g46592	jg3744
OG0002825	g27306	jg30035
OG0002826	g46542	jg3668
OG0002827	g50002	jg30272
OG0002828	g50004	jg30275
OG0002828	g44599, g46011	jg2905
OG0002829	g31738	jg2967
OG0002830	g44514	jg3109
OG0002830	g31809	jg30407
OG0002831	g44504	jg3128
OG0002832	g31924	jg30594
OG0002832	g46264	jg3286
OG0002833	g31939	jg30595
OG0002833	g46265	jg3287
OG0002834	g50304	jg30956
OG0002834	g32086	jg2639
OG0002835	g45780	jg2503
OG0002835	g32164	jg31124
OG0002836	g50375	jg31156
OG0002837	g41550	jg2408
OG0002837	g50381	jg31175
OG0002838	g23841, g17220	jg10051, jg21641
OG0002840	g22693	jg8388
OG0002840	g50872	jg16572
OG0002841	g39799	jg18318
OG0002841	g49487	jg28848
OG0002842	g26904	jg13727, jg28639
OG0002843	g495	jg6204
OG0002844	g45675	jg5314
OG0002845	g41455	jg5733
OG0002845	g7654	jg24565
OG0002846	g4672	jg14640
OG0002847	g27977, g54373	jg33796
OG0002848	g10014	jg6309
OG0002848	g11380	jg14781, jg21514
OG0002849	g19410	jg14768
OG0002849	g534	jg6284
OG0002850	g403	jg23122
OG0002851	g18583	jg6217
OG0002851	g2683	jg14710
OG0002852	g9974	jg6208
OG0002853	g396	jg23129
OG0002855	g12732	jg23958
OG0002855	g1211	jg22783
OG0002856	g1208	jg14517
OG0002856	g39273	jg22779
OG0002857	g11366	jg14880, jg14881
OG0002858	g2635	jg14760
OG0002859	g28760	jg22910
OG0002859	g19567	jg14398
OG0002860	g23081	jg8902
OG0002860	g14206	jg27671
OG0002861	g49366	jg28549
OG0002861	g44667	jg2717
OG0002862	g46141, g44527	jg3095
OG0002863	g46557	jg3689
OG0002863	g31622	jg30078
OG0002864	g13177, g7235	jg25328
OG0002865	g12217, g13195	jg25370
OG0002866	g12209	jg25402
OG0002867	g12202	jg25414
OG0002867	g36684	jg33643
OG0002868	g7079, g12140	jg25589, jg17500
OG0002872	g14096	jg27754
OG0002873	g23418, g47738	jg9385
OG0002874	g13833	jg28324
OG0002874	g23576	jg9623
OG0002876	g36389	jg33038
OG0002877	g2240	jg15440
OG0002877	g37314	jg19126
OG0002878	g51945	jg19333
OG0002878	g2148	jg15609
OG0002880	g18990	jg15746
OG0002884	g17753, g17748, g17751, g53751, g17741	jg26405, jg18224, jg33489, jg26406, jg26407
OG0002885	g12061	jg25779
OG0002886	g5051	jg5457, jg5459, jg5461
OG0002887	g4935	jg5283
OG0002890	g13827	jg28288
OG0002890	g47665	jg9600
OG0002891	g38409	jg16850
OG0002891	g23397	jg9365
OG0002892	g38337, g51036	jg17067
OG0002892	g16940	jg9201
OG0002893	g16934	jg9187
OG0002893	g38334	jg17090
OG0002894	g11464	jg14149
OG0002894	g23250	jg9126
OG0002895	g53184	jg17229
OG0002895	g23220	jg9093
OG0002896	g23160	jg9002
OG0002897	g23058	jg8877
OG0002898	g14102	jg25731
OG0002899	g32594	jg31862
OG0002900	g38008	jg18699
OG0002902	g40940	jg768
OG0002902	g31324	jg29591
OG0002903	g27296, g27295	jg30001, jg30004, jg30003
OG0002904	g1508	jg12992
OG0002905	g10433	jg13580
OG0002906	g40782	jg506
OG0002906	g44966, g16790	jg12754
OG0002907	g28642	jg22645
OG0002907	g17149	jg9877
OG0002908	g28676	jg22703
OG0002909	g13104	jg25000
OG0002909	g5667	jg4225
OG0002910	g7367	jg25117
OG0002911	g7310	jg25196
OG0002911	g29332	jg5197
OG0002912	g39444	jg22134
OG0002913	g23646	jg9726
OG0002914	g23690	jg9798
OG0002915	g28682, g39281	jg22709, jg22722
OG0002916	g27623	jg31270, jg31247
OG0002917	g5336	jg5035
OG0002918	g469	jg6165
OG0002918	g45497	jg4672
OG0002919	g5533	jg4617
OG0002921	g24268	jg10884
OG0002921	g40703	jg20300
OG0002922	g24242	jg20374
OG0002923	g23996	jg10398, jg10399
OG0002924	g40397	jg7620
OG0002924	g47436	jg10252
OG0002925	g23930	jg7590
OG0002925	g47448	jg10233
OG0002926	g40315	jg7395
OG0002927	g40280	jg7333
OG0002927	g50717	jg32038
OG0002928	g32748	jg32099
OG0002928	g44634	jg2806
OG0002929	g50241	jg32162
OG0002930	g51401	jg18491
OG0002931	g47925, g22984	jg8788
OG0002932	g22880	jg8635
OG0002933	g47985	jg8597, jg1112
OG0002933	g38445	jg16765
OG0002934	g47998	jg8548
OG0002934	g36927	jg16697
OG0002935	g18307, g17604	jg8386
OG0002936	g22683	jg8378, jg16560
OG0002937	g18318	jg8367
OG0002938	g18349	jg8319
OG0002938	g50844	jg16501
OG0002940	g40213, g25942	jg7065
OG0002942	g6510	jg26636
OG0002943	g14376	jg12733, jg12736
OG0002944	g1757	jg16323
OG0002944	g37730	jg20156
OG0002945	g44298, g1161	jg30058, jg22739
OG0002946	g37656	jg20035
OG0002947	g11185, g18831	jg16092
OG0002949	g37550	jg19801
OG0002949	g37551	jg19802
OG0002950	g19311	jg23794
OG0002950	g2472	jg15032
OG0002951	g52138	jg19735
OG0002952	g38217	jg19704
OG0002953	g52121, g37504	jg19684
OG0002954	g38212	jg16001
OG0002954	g37500	jg19675
OG0002955	g13008, g7526	jg24807
OG0002956	g41372	jg5980
OG0002957	g28806	jg22967
OG0002959	g9720	jg4864
OG0002960	g19372, g9672, g86	jg23644
OG0002961	g9633	jg23738, jg14960
OG0002962	g54015	jg31399, jg31398
OG0002964	g25462, g1474	jg7987
OG0002964	g45229	jg7986
OG0002965	g39675, g11063	jg20772
OG0002966	g11076	jg20785
OG0002967	g30857	jg28732
OG0002968	g30859	jg28734
OG0002968	g11089	jg20809
OG0002969	g30875	jg28770
OG0002970	g30880	jg28782
OG0002971	g49459	jg28780
OG0002971	g51336	jg18417
OG0002972	g30912	jg28851
OG0002972	g39798	jg18314
OG0002973	g49537	jg28968
OG0002973	g39862	jg18168
OG0002974	g51113	jg17867
OG0002974	g49575	jg29115
OG0002975	g16915	jg17202, jg17214
OG0002976	g5184	jg5272
OG0002976	g7934	jg23936
OG0002977	g29296, g5176	jg5291
OG0002978	g39265	jg22802, jg4935
OG0002979	g1013	jg22370
OG0002979	g17123	jg9779
OG0002980	g10144	jg6650
OG0002981	g12923	jg24547, jg5757
OG0002982	g37163, g51576	jg18762
OG0002984	g37177	jg18811
OG0002985	g38063	jg18861
OG0002985	g19199	jg15270
OG0002987	g49961, g31637	jg30101
OG0002987	g49959	jg30102
OG0002988	g50095, g27436	jg30496
OG0002990	g41526, g44836, g27606	jg31168
OG0002991	g23761	jg9914, jg9915
OG0002993	g49620, g31203	jg29328, jg33147
OG0002995	g47342	jg10535
OG0002995	g26905	jg28643
OG0002996	g4855	jg6550
OG0002996	g4856, g10105	jg6549
OG0002998	g5581	jg4515
OG0002999	g45427	jg4300
OG0003000	g431	jg23066
OG0003001	g370	jg23175
OG0003001	g45475	jg4548
OG0003002	g854	jg22968
OG0003003	g31698	jg30260
OG0003003	g44606	jg2876
OG0003004	g13225	jg25499
OG0003005	g24408	jg11098
OG0003005	g7001	jg25732
OG0003006	g47138	jg11046
OG0003006	g6985	jg25774
OG0003007	g47148	jg11025
OG0003008	g36364	jg32956
OG0003008	g6887	jg25951
OG0003009	g36414	jg33116
OG0003010	g36487	jg33256
OG0003011	g11754	jg26603, jg26604
OG0003012	g6460	jg26733
OG0003013	g23034	jg8851
OG0003014	g6032	jg7308, jg27935, jg7305
OG0003015	g13899	jg28167
OG0003015	g23470	jg9492
OG0003016	g36516	jg33327
OG0003017	g18973	jg15808
OG0003017	g36510, g54215	jg33316
OG0003019	g12156	jg25520, jg33530
OG0003020	g52153	jg19750
OG0003020	g1955	jg16039
OG0003021	g45058	jg1959
OG0003022	g50741	jg13327, jg12462, jg19201
OG0003023	g12049	jg25802
OG0003024	g28131, g28132, g28133, g29183	jg32736, jg32737
OG0003025	g17157	jg9898, jg9900
OG0003028	g22785	jg8524, jg28036, jg7594, jg7593, jg7595
OG0003033	g23528	jg9554
OG0003033	g5922	jg28234
OG0003034	g5926	jg28231
OG0003034	g23441	jg9407, jg9408
OG0003036	g23117	jg8939
OG0003036	g14285	jg27560
OG0003037	g47896	jg8866
OG0003038	g32524	jg31745, jg18696
OG0003039	g41045	jg1020
OG0003040	g44102	jg1007
OG0003041	g44139	jg908
OG0003042	g10453	jg13546, jg12641
OG0003043	g45098	jg1866
OG0003044	g31374	jg29670
OG0003044	g40886	jg636
OG0003046	g921	jg22063
OG0003046	g23590	jg9649
OG0003047	g9772	jg23422
OG0003048	g5488	jg4713
OG0003049	g10898	jg10857
OG0003049	g40686	jg20338
OG0003052	g32769	jg32134
OG0003053	g40202	jg7038
OG0003054	g36243	jg2026, jg32781, jg32780
OG0003054	g28117	jg21040
OG0003055	g27652	jg31346
OG0003056	g32325, g50461	jg31351
OG0003057	g22980	jg8782
OG0003058	g18263	jg8641
OG0003059	g51498	jg18626
OG0003060	g40456, g25564	jg7746
OG0003060	g17817	jg10386, jg10265
OG0003061	g10867	jg20298
OG0003062	g25247, g46884	jg11928
OG0003063	g6442	jg26802
OG0003063	g24730	jg11569
OG0003064	g6537, g47044	jg11343, jg26585
OG0003065	g6603, g11854	jg26393
OG0003066	g40802	jg473
OG0003067	g37607	jg19931
OG0003068	g37522, g52132	jg19726, jg16025
OG0003069	g37390	jg19427
OG0003071	g834	jg14284
OG0003071	g28840	jg23008
OG0003072	g28811	jg22971
OG0003073	g10117	jg24505
OG0003073	g4826	jg6578
OG0003074	g19388	jg14832
OG0003075	g2604	jg14840
OG0003076	g2566	jg14918
OG0003077	g17222	jg10064
OG0003078	g2487	jg15009
OG0003079	g26866	jg28445
OG0003080	g39830	jg18226
OG0003080	g30956	jg28931
OG0003081	g39905	jg23086
OG0003081	g39906	jg18097
OG0003083	g27003	jg29084
OG0003084	g13631	jg17701
OG0003085	g40121	jg17631, jg32718, jg17630
OG0003086	g5230	jg5204
OG0003087	g12768	jg24157
OG0003087	g4993	jg5558
OG0003088	g6578, g11813, g41802, g11810	jg26488
OG0003089	g12535	jg24489
OG0003090	g4897	jg5747
OG0003090	g12925	jg24558
OG0003091	g2459	jg15076
OG0003092	g20044, g20047, g34723, g22137, g48984, g20480, g34718, g21275, g20470, g22141, g54397, g22133, g22139, g22143, g22134, g54399, g54396, g22142, g22135, g21268, g20036, g48983, g20474, g22264, g22136, g54398, g3772, g22138, g20020, g22144, g22140, g20459, g20042, g48980	jg17399, jg28331, jg12879, jg28334, jg12882, jg12885, jg12888
OG0003093	g44280	jg3743
OG0003093	g49943	jg30036
OG0003094	g31681	jg30226
OG0003094	g46457	jg3530
OG0003095	g31691	jg30251, jg21712
OG0003097	g50327	jg31013
OG0003099	g19364, g19363	jg14901
OG0003100	g31030	jg29038
OG0003101	g5155	jg5310
OG0003102	g45628, g5240	jg5193
OG0003103	g18597	jg23091, jg4609
OG0003104	g404	jg23121
OG0003105	g2753, g19492	jg14593, jg14594
OG0003106	g2490	jg15002
OG0003107	g360	jg23194
OG0003108	g739	jg14006
OG0003108	g41388	jg5947
OG0003109	g32816	jg2969
OG0003110	g44312	jg3652
OG0003111	g13176, g7241	jg25321, jg33714
OG0003112	g7555	jg24755
OG0003112	g12237	jg25336
OG0003113	g7056	jg25627, jg25626
OG0003114	g11967, g6816	jg26063
OG0003115	g11875	jg33324
OG0003116	g6525	jg26601
OG0003117	g17884	jg11577, jg11576
OG0003118	g39535	jg8029
OG0003119	g13706	jg27699
OG0003120	g47892	jg27706
OG0003120	g23061	jg8880
OG0003121	g7203	jg25394
OG0003121	g27988	jg33660
OG0003122	g51476	jg18598
OG0003122	g50553	jg31625
OG0003123	g2343	jg15286
OG0003124	g51685	jg18962
OG0003124	g2314	jg15342
OG0003126	g4037, g10063	jg19120, jg14095
OG0003126	g27814, g27851	jg22812
OG0003127	g44256	jg521, jg522
OG0003128	g44049	jg1144
OG0003130	g7564	jg24742, jg25409
OG0003131	g26685, g24826, g35827, g43066, g14338, g39174, g8002, g11587, g3507, g3066, g35515, g24825, g53676, g9316, g6233, g41541, g4888, g44810, g24012, g54242, g47232, g54115, g44194, g54114, g17571, g53261, g30800	jg3875, jg27131, jg27132
