Orthogroup	Cochlearia_excelsa	Brassica_oleracea
OG0002570	g31920	XP_013638795.1
OG0002570	g46256	XP_013590536.1
OG0002571	g44395	XP_013591902.1
OG0002571	g27479, g31956	XP_013595762.1
OG0002573	g45829	XP_013589749.1
OG0002573	g50321	XP_013638005.1
OG0002574	g32184	XP_013587375.1
OG0002574	g44818	XP_013591669.1, XP_013591499.1
OG0002576	g49865, g31434	XP_013602395.1, XP_013584311.1
OG0002577	g49563	XP_013638216.1
OG0002580	g51282	XP_013635436.1
OG0002580	g30935	XP_013585177.1
OG0002581	g49354	XP_013603168.1, XP_013584168.1
OG0002581	g49351	XP_013602713.1
OG0002582	g51466	XP_013631200.1, XP_013631579.1
OG0002583	g19395	XP_013600553.1
OG0002583	g553	XP_013593945.1
OG0002584	g2803	XP_013629260.1
OG0002584	g1223	XP_013625953.1
OG0002585	g2897	XP_013628763.1, XP_013602999.1
OG0002585	g28757	XP_013611645.1
OG0002586	g41516, g18017	XP_013591686.1, XP_013620695.1, XP_013592021.1
OG0002587	g50096	XP_013587194.1
OG0002587	g46205	XP_013621385.1
OG0002588	g46134	XP_013592033.1, XP_013591349.1
OG0002589	g31714	XP_013584949.1
OG0002589	g46015	XP_013590062.1, XP_013616217.1
OG0002590	g36682	XP_013622096.1, XP_013591756.1
OG0002591	g36711, g54321	XP_013629928.1
OG0002592	g36685	XP_013592306.1, XP_013591963.1
OG0002592	g7192	XP_013586577.1
OG0002593	g54278	XP_013626975.1, XP_013592806.1
OG0002593	g13237	XP_013638498.1
OG0002594	g54271	XP_013592088.1, XP_013591773.1
OG0002595	g7043, g13253	XP_013622152.1, XP_013592575.1
OG0002596	g7000	XP_013601683.1
OG0002596	g17615	XP_013598025.1
OG0002597	g6956	XP_013586991.1
OG0002597	g36277	XP_013591550.1
OG0002598	g13295	XP_013609114.1, XP_013586245.1
OG0002598	g36327	XP_013604575.1
OG0002599	g13398	XP_013599550.1
OG0002599	g6611, g6623	XP_013637843.1, XP_013630120.1
OG0002601	g38326	XP_013602912.1
OG0002601	g23269	XP_013617713.1
OG0002602	g12252	XP_013611066.1, XP_013628951.1
OG0002603	g13374	XP_013638725.1
OG0002604	g28081	XP_013639595.1, XP_013594292.1, XP_013590881.1
OG0002605	g11261	XP_013601973.1
OG0002606	g2052, g37438	XP_013635619.1
OG0002607	g18857, g1932	XP_013634663.1, XP_013599775.1
OG0002610	g40605	XP_013617673.1
OG0002611	g38110	XP_013634962.1, XP_013627677.1
OG0002612	g47814	XP_013624912.1, XP_013623258.1
OG0002614	g10544	XP_013613427.1
OG0002614	g31408	XP_013604683.1, XP_013604984.1, XP_013601052.1
OG0002615	g50221	XP_013583615.1
OG0002616	g47331, g16145	XP_013601084.1
OG0002618	g9802	XP_013627242.1
OG0002619	g1047, g1053	XP_013601528.1
OG0002622	g17024, g23530	XP_013608206.1, XP_013605671.1
OG0002624	g23241	XP_013596164.1, XP_013638596.1, XP_013626957.1
OG0002625	g19701	XP_013633081.1
OG0002626	g23085	XP_013601569.1, XP_013628761.1
OG0002627	g23076	XP_013602275.1
OG0002628	g14084	XP_013622300.1
OG0002629	g51497	XP_013636642.1
OG0002629	g32519	XP_013620846.1
OG0002630	g32552	XP_013638740.1, XP_013599979.1, XP_013631630.1
OG0002631	g17561, g24313	XP_013601322.1
OG0002632	g41111	XP_013636301.1, XP_013633953.1, XP_013608960.1
OG0002633	g31205	XP_013604451.1, XP_013603009.1, XP_013638156.1
OG0002634	g44057	XP_013635583.1, XP_013605688.1
OG0002634	g31236	XP_013604834.1
OG0002635	g31317, g27156	XP_013584576.1, XP_013602679.1
OG0002636	g31548	XP_013602001.1
OG0002636	g10747	XP_013597698.1
OG0002637	g31490	XP_013638543.1, XP_013600158.1
OG0002639	g10531	XP_013596129.1, XP_013613408.1
OG0002640	g16489	XP_013594274.1, XP_013619067.1
OG0002641	g10370	XP_013608825.1
OG0002642	g44918	XP_013590402.1, XP_013590237.1, XP_013618539.1
OG0002643	g46778	XP_013631660.1
OG0002643	g44986	XP_013590111.1
OG0002644	g23623	XP_013600810.1, XP_013604308.1
OG0002645	g28623	XP_013612064.1
OG0002645	g23725	XP_013607316.1
OG0002646	g7441	XP_013591859.1, XP_013638643.1
OG0002647	g47515, g23827	XP_013595594.1, XP_013602112.1, XP_013639245.1
OG0002648	g28408	XP_013618289.1, XP_013622880.1, XP_013607063.1, XP_013618781.1
OG0002650	g28477	XP_013619487.1, XP_013610897.1
OG0002651	g964	XP_013609499.1, XP_013615605.1
OG0002651	g23651	XP_013638058.1
OG0002652	g13933	XP_013599324.1, XP_013614944.1, XP_013593058.1
OG0002653	g29472	XP_013610999.1
OG0002653	g10040	XP_013596800.1
OG0002654	g29493	XP_013628578.1
OG0002655	g5430, g29523	XP_013629585.1, XP_013613500.1
OG0002656	g216	XP_013612921.1
OG0002657	g17502	XP_013592975.1
OG0002658	g24040	XP_013598001.1
OG0002658	g24039	XP_013586520.1, XP_013586709.1
OG0002659	g47415	XP_013593887.1, XP_013598635.1
OG0002659	g40417	XP_013606122.1
OG0002660	g47428	XP_013595469.1, XP_013616218.1
OG0002661	g23892	XP_013598481.1
OG0002661	g40368	XP_013611805.1
OG0002662	g50771	XP_013637771.1
OG0002662	g25851	XP_013630292.1
OG0002663	g32316	XP_013613549.1, XP_013622831.1
OG0002664	g22979	XP_013587423.1, XP_013597120.1, XP_013628091.1
OG0002665	g6031	XP_013593419.1, XP_013622366.1
OG0002666	g47968, g22923	XP_013606732.1, XP_013596958.1, XP_013595764.1, XP_013625071.1
OG0002667	g22917	XP_013588106.1
OG0002667	g6010	XP_013627018.1
OG0002668	g22874	XP_013585189.1
OG0002669	g22810	XP_013607571.1
OG0002672	g53265	XP_013634212.1
OG0002673	g40246	XP_013626203.1, XP_013584381.1
OG0002674	g25634, g25644, g25647, g25637, g25646	XP_013615739.1, XP_013626238.1, XP_013635894.1
OG0002675	g47365	XP_013637885.1, XP_013613054.1
OG0002676	g13523	XP_013596808.1
OG0002678	g24655	XP_013633630.1
OG0002679	g6554	XP_013625461.1
OG0002679	g11770	XP_013600753.1
OG0002680	g47052	XP_013617318.1
OG0002680	g13450	XP_013583609.1, XP_013630676.1
OG0002681	g37662	XP_013627412.1, XP_013635105.1, XP_013635013.1
OG0002682	g37489	XP_013635942.1
OG0002682	g52111	XP_013630143.1
OG0002683	g38175	XP_013635821.1, XP_013635823.1
OG0002684	g37398	XP_013635759.1
OG0002685	g7527	XP_013617572.1, XP_013623088.1
OG0002686	g5704	XP_013612369.1
OG0002686	g29212	XP_013616803.1
OG0002687	g28816	XP_013621354.1, XP_013612836.1
OG0002688	g2913	XP_013627016.1
OG0002688	g1300	XP_013619132.1
OG0002689	g28748	XP_013616022.1, XP_013609486.1
OG0002690	g19544, g28747	XP_013603089.1
OG0002691	g19424	XP_013600104.1
OG0002691	g296	XP_013622364.1
OG0002692	g25364	XP_013628090.1, XP_013609608.1
OG0002693	g25489	XP_013608664.1, XP_013622410.1
OG0002694	g39672, g11058	XP_013593283.1, XP_013606447.1
OG0002695	g30954	XP_013603086.1
OG0002696	g49584	XP_013639131.1
OG0002697	g12985	XP_013585882.1
OG0002698	g12649	XP_013585273.1
OG0002698	g29137	XP_013606754.1
OG0002699	g4991	XP_013606362.1, XP_013616212.1
OG0002700	g7802	XP_013616852.1, XP_013625808.1, XP_013619648.1
OG0002701	g7608	XP_013625675.1, XP_013586895.1, XP_013595890.1, XP_013607491.1
OG0002702	g2167	XP_013592227.1
OG0002702	g51882	XP_013636846.1
OG0002703	g32449	XP_013625224.1
OG0002704	g38055	XP_013625677.1, XP_013632258.1
OG0002704	g2363	XP_013602373.1
OG0002705	g2302	XP_013602063.1, XP_013637654.1
OG0002706	g44321	XP_013587950.1
OG0002706	g49968	XP_013587488.1
OG0002707	g46062	XP_013587906.1
OG0002707	g31741	XP_013613970.1
OG0002708	g46197	XP_013621486.1
OG0002708	g31869	XP_013587536.1
OG0002709	g44376	XP_013590060.1
OG0002709	g31984	XP_013638852.1, XP_013594146.1
OG0002710	g50263	XP_013592978.1
OG0002710	g44654	XP_013587762.1
OG0002711	g44707	XP_013618614.1
OG0002711	g32082	XP_013585983.1
OG0002712	g32191	XP_013595685.1
OG0002713	g32193	XP_013595991.1, XP_013585930.1
OG0002714	g27293	XP_013604681.1, XP_013605396.1, XP_013584299.1
OG0002715	g10776	XP_013593661.1, XP_013619192.1, XP_013609688.1
OG0002716	g27111	XP_013600784.1
OG0002717	g29197, g29196	XP_013630525.1
OG0002718	g29141	XP_013608413.1, XP_013619748.1
OG0002719	g18082, g18081	XP_013618538.1
OG0002720	g2515, g2514	XP_013594934.1
OG0002722	g46930	XP_013621562.1
OG0002722	g50680	XP_013616224.1
OG0002723	g46417	XP_013618418.1, XP_013590097.1
OG0002724	g44400	XP_013638541.1
OG0002724	g46270	XP_013591531.1
OG0002725	g7259	XP_013586310.1
OG0002725	g7260	XP_013621844.1, XP_013611044.1
OG0002726	g7080	XP_013585742.1
OG0002727	g7028	XP_013609676.1, XP_013622418.1, XP_013587105.1
OG0002728	g6824, g11972	XP_013608473.1, XP_013628970.1
OG0002729	g11906	XP_013586884.1
OG0002729	g36468	XP_013586338.1
OG0002730	g11859, g6631, g6632	XP_013621750.1, XP_013587037.1
OG0002731	g13423	XP_013583652.1, XP_013637663.1
OG0002733	g36385	XP_013603732.1
OG0002734	g32446, g51456	XP_013585686.1, XP_013629524.1
OG0002735	g19203	XP_013590762.1, XP_013627737.1, XP_013603807.1
OG0002736	g51687	XP_013626303.1, XP_013632045.1
OG0002736	g2310	XP_013604213.1
OG0002737	g2145	XP_013601974.1
OG0002738	g10853	XP_013597456.1
OG0002740	g18904	XP_013588028.1
OG0002741	g44835	XP_013592016.1, XP_013586950.1
OG0002743	g23166	XP_013595169.1, XP_013624905.1
OG0002744	g27110	XP_013603929.1, XP_013600542.1
OG0002745	g27169	XP_013599964.1, XP_013584537.1
OG0002746	g10662	XP_013606482.1, XP_013596075.1
OG0002753	g23558	XP_013616306.1
OG0002754	g47690	XP_013605238.1, XP_013604847.1, XP_013599400.1
OG0002755	g51026	XP_013607802.1
OG0002757	g6141	XP_013614895.1
OG0002758	g23026, g47904	XP_013629883.1, XP_013604798.1
OG0002759	g17611	XP_013636010.1
OG0002759	g32514	XP_013594594.1
OG0002760	g32620, g51515, g25860	XP_013585464.1
OG0002762	g31325	XP_013600870.1
OG0002763	g31563, g10791	XP_013611782.1, XP_013598468.1
OG0002764	g27247, g49890	XP_013638583.1
OG0002766	g18119	XP_013636713.1
OG0002767	g40850	XP_013612341.1
OG0002767	g31403	XP_013604071.1
OG0002768	g1078	XP_013619695.1
OG0002768	g17139	XP_013597958.1
OG0002769	g13044	XP_013638618.1
OG0002770	g17187	XP_013595979.1, XP_013637481.1, XP_013627251.1
OG0002771	g183	XP_013623622.1
OG0002772	g267	XP_013629942.1
OG0002772	g5471	XP_013609053.1
OG0002773	g29627	XP_013606662.1
OG0002773	g407	XP_013595029.1
OG0002774	g11021, g40519	XP_013593288.1
OG0002775	g24077	XP_013599244.1
OG0002776	g24004, g47380	XP_013593158.1
OG0002777	g23980	XP_013627337.1, XP_013588853.1, XP_013586482.1, XP_013589293.1
OG0002779	g32733	XP_013590698.1
OG0002780	g35931, g35932	XP_013592802.1
OG0002780	g53697	XP_013603687.1
OG0002781	g22819	XP_013599297.1, XP_013606432.1
OG0002782	g22750	XP_013604014.1
OG0002783	g38544	XP_013603927.1
OG0002784	g24251	XP_013600577.1, XP_013607076.1, XP_013598917.1
OG0002785	g46883	XP_013600388.1
OG0002785	g6326	XP_013596512.1
OG0002786	g11580	XP_013598065.1
OG0002786	g46878, g25245	XP_013605330.1, XP_013605331.1
OG0002787	g46863	XP_013634187.1
OG0002789	g17714	XP_013616235.1
OG0002790	g11822	XP_013587348.1
OG0002790	g6593	XP_013607565.1
OG0002791	g6636	XP_013586949.1
OG0002793	g50808	XP_013637050.1, XP_013631705.1, XP_013613919.1
OG0002793	g1772	XP_013591523.1
OG0002794	g11184	XP_013633947.1, XP_013632548.1
OG0002795	g37570	XP_013628760.1
OG0002797	g37440	XP_013626744.1, XP_013633848.1, XP_013636342.1
OG0002798	g37407	XP_013637278.1, XP_013628859.1
OG0002799	g5830, g45288, g51706	XP_013637431.1
OG0002800	g5721	XP_013621423.1, XP_013629204.1
OG0002801	g738	XP_013611684.1, XP_013630221.1
OG0002802	g41374	XP_013618469.1, XP_013615217.1
OG0002802	g750	XP_013628206.1, XP_013613344.1
OG0002803	g2806	XP_013629036.1
OG0002803	g1227	XP_013611587.1
OG0002804	g2584	XP_013638269.1
OG0002805	g31053	XP_013584777.1
OG0002806	g39513	XP_013632395.1
OG0002806	g25421	XP_013617420.1, XP_013619443.1, XP_013627153.1
OG0002807	g39633	XP_013621365.1, XP_013629795.1
OG0002808	g51300	XP_013631527.1
OG0002808	g30911	XP_013583900.1
OG0002809	g39846	XP_013625131.1, XP_013632123.1
OG0002809	g30978	XP_013600682.1
OG0002810	g31016	XP_013583520.1
OG0002810	g51225	XP_013636014.1
OG0002811	g40019	XP_013614183.1
OG0002812	g49693	XP_013587262.1
OG0002813	g5190	XP_013614033.1, XP_013618271.1, XP_013613188.1
OG0002814	g7894	XP_013587492.1, XP_013622485.1
OG0002815	g29130	XP_013607406.1
OG0002817	g7770	XP_013595809.1
OG0002817	g41472	XP_013616835.1, XP_013621916.1
OG0002818	g12836	XP_013629908.1
OG0002819	g12924, g12500	XP_013639784.1
OG0002820	g12486	XP_013587798.1, XP_013593277.1
OG0002822	g7751	XP_013628093.1, XP_013610057.1
OG0002823	g19219	XP_013604513.1
OG0002823	g37161	XP_013637225.1
OG0002824	g2324	XP_013636972.1
OG0002824	g51674	XP_013630014.1
OG0002825	g46592	XP_013592411.1
OG0002825	g27306	XP_013586748.1
OG0002826	g46542	XP_013592318.1
OG0002826	g31631	XP_013605783.1
OG0002827	g50002	XP_013587702.1
OG0002828	g50004	XP_013604485.1
OG0002828	g44599, g46011	XP_013591296.1, XP_013620245.1
OG0002829	g31738	XP_013587876.1, XP_013613969.1
OG0002830	g31809	XP_013600269.1, XP_013638483.1
OG0002831	g44504	XP_013589727.1
OG0002832	g31924	XP_013637669.1
OG0002832	g46264	XP_013592118.1
OG0002833	g31939	XP_013637670.1
OG0002833	g46265	XP_013592116.1
OG0002834	g50304	XP_013604470.1
OG0002834	g32086	XP_013620451.1
OG0002835	g45780	XP_013619073.1
OG0002835	g32164	XP_013613945.1
OG0002836	g50375	XP_013622296.1, XP_013637910.1
OG0002837	g41550	XP_013616043.1, XP_013589916.1
OG0002837	g50381	XP_013593066.1
OG0002838	g23841	XP_013598007.1, XP_013604717.1
OG0002838	g17220	XP_013588603.1, XP_013599454.1
OG0002840	g50872	XP_013631727.1
OG0002841	g39799	XP_013637119.1
OG0002841	g49487	XP_013637953.1
OG0002842	g26904	XP_013602958.1
OG0002843	g495	XP_013620723.1
OG0002844	g45675	XP_013628575.1, XP_013625759.1, XP_013606307.1
OG0002845	g41455	XP_013626106.1, XP_013607165.1, XP_013613657.1
OG0002848	g10014	XP_013617927.1, XP_013618067.1
OG0002848	g11380	XP_013617237.1
OG0002849	g19410	XP_013602241.1
OG0002849	g534	XP_013595681.1
OG0002850	g403	XP_013596343.1
OG0002851	g18583	XP_013593322.1
OG0002851	g2683	XP_013603536.1
OG0002852	g9974	XP_013621648.1, XP_013617938.1, XP_013608353.1, XP_013620722.1, XP_013597530.1, XP_013611205.1
OG0002853	g396	XP_013618900.1, XP_013630819.1
OG0002855	g12732	XP_013625332.1
OG0002855	g1211	XP_013618313.1
OG0002856	g1208	XP_013626585.1
OG0002856	g39273	XP_013606560.1, XP_013622713.1
OG0002857	g11366	XP_013595034.1, XP_013596535.1
OG0002858	g2635	XP_013616236.1, XP_013600014.1
OG0002859	g28760	XP_013625749.1, XP_013619220.1
OG0002859	g19567	XP_013607254.1
OG0002860	g23081	XP_013628073.1
OG0002860	g14206	XP_013609631.1, XP_013595606.1
OG0002861	g49366	XP_013601908.1
OG0002861	g44667	XP_013590900.1
OG0002862	g46141, g44527	XP_013588465.1, XP_013592506.1, XP_013592508.1, XP_013619876.1
OG0002863	g46557	XP_013590161.1
OG0002863	g31622	XP_013638166.1
OG0002864	g13177, g7235	XP_013628697.1, XP_013610917.1, XP_013586168.1
OG0002865	g12217, g13195	XP_013630013.1, XP_013585367.1
OG0002866	g12209	XP_013584616.1
OG0002866	g54340	XP_013590636.1
OG0002867	g12202	XP_013585947.1
OG0002867	g36684	XP_013629989.1
OG0002868	g7079, g12140	XP_013629263.1, XP_013585741.1
OG0002869	g28048	XP_013588260.1
OG0002870	g44368, g27503	XP_013616904.1
OG0002872	g14096	XP_013593458.1
OG0002873	g47738	XP_013613502.1, XP_013622944.1
OG0002874	g13833	XP_013612914.1, XP_013604562.1
OG0002874	g23576	XP_013595142.1
OG0002876	g36389	XP_013585704.1, XP_013591522.1
OG0002877	g2240	XP_013604777.1
OG0002877	g37314	XP_013633421.1
OG0002878	g51945	XP_013625661.1
OG0002878	g2148	XP_013599874.1, XP_013635343.1
OG0002880	g18990	XP_013604551.1
OG0002880	g29712	XP_013611641.1
OG0002882	g32645	XP_013630469.1
OG0002885	g6981	XP_013603574.1, XP_013601433.1
OG0002885	g12061	XP_013585073.1, XP_013626977.1, XP_013626721.1, XP_013631897.1
OG0002886	g5051	XP_013621212.1, XP_013610843.1
OG0002887	g29032	XP_013615092.1, XP_013622954.1
OG0002887	g4935	XP_013620032.1
OG0002890	g13827	XP_013615335.1, XP_013598067.1
OG0002890	g47665	XP_013600127.1
OG0002891	g38409	XP_013636247.1
OG0002891	g23397	XP_013593622.1
OG0002892	g38337, g51036	XP_013631682.1
OG0002892	g16940	XP_013587711.1
OG0002893	g16934	XP_013636925.1
OG0002893	g38334	XP_013602248.1
OG0002894	g11464	XP_013614108.1
OG0002894	g23250	XP_013599267.1
OG0002895	g53184	XP_013604829.1
OG0002895	g23220	XP_013601416.1
OG0002896	g23160	XP_013604664.1
OG0002897	g23058	XP_013596718.1
OG0002898	g14102	XP_013584504.1, XP_013584506.1
OG0002899	g32594	XP_013628209.1, XP_013585477.1
OG0002900	g38008	XP_013621738.1
OG0002901	g41007	XP_013612035.1
OG0002902	g40940	XP_013630911.1, XP_013607806.1
OG0002903	g27296, g27295	XP_013586619.1, XP_013605110.1
OG0002904	g1508	XP_013597748.1
OG0002905	g10433	XP_013606544.1, XP_013620540.1
OG0002906	g40782	XP_013612689.1, XP_013612832.1
OG0002906	g44966, g16790	XP_013634848.1
OG0002907	g28642	XP_013606629.1
OG0002907	g17149	XP_013593162.1
OG0002909	g13104	XP_013586059.1
OG0002909	g5667	XP_013623136.1
OG0002910	g7367	XP_013638210.1
OG0002911	g7310	XP_013629413.1
OG0002911	g29332	XP_013614478.1
OG0002912	g39444	XP_013607012.1
OG0002913	g23646	XP_013606124.1
OG0002914	g1042	XP_013615892.1, XP_013611570.1
OG0002914	g23690	XP_013600461.1
OG0002915	g28682	XP_013615915.1, XP_013611150.1, XP_013626250.1, XP_013621338.1
OG0002916	g27623	XP_013615864.1, XP_013625420.1, XP_013625417.1
OG0002917	g5336	XP_013618638.1, XP_013608884.1
OG0002918	g469	XP_013598661.1
OG0002918	g45497	XP_013612851.1
OG0002919	g5533	XP_013629401.1
OG0002920	g5564	XP_013606060.1
OG0002921	g24268	XP_013605754.1
OG0002921	g40703	XP_013593619.1
OG0002922	g24242	XP_013596381.1
OG0002923	g23996	XP_013605942.1
OG0002924	g40397	XP_013620349.1
OG0002924	g47436	XP_013617091.1
OG0002925	g23930	XP_013619433.1
OG0002925	g47448	XP_013604319.1, XP_013599078.1
OG0002926	g40315	XP_013623156.1, XP_013608944.1
OG0002927	g50717	XP_013584802.1, XP_013588730.1
OG0002928	g44634	XP_013588302.1, XP_013587828.1
OG0002929	g50241	XP_013589166.1
OG0002931	g47925, g22984	XP_013594202.1, XP_013637586.1, XP_013630706.1, XP_013593542.1
OG0002932	g22880	XP_013595189.1
OG0002933	g47985	XP_013619655.1
OG0002933	g38445	XP_013603160.1
OG0002934	g47998	XP_013622714.1, XP_013595874.1
OG0002935	g18307, g17604	XP_013593978.1, XP_013614669.1, XP_013622789.1
OG0002936	g22683	XP_013596288.1, XP_013630294.1, XP_013636970.1
OG0002937	g18318	XP_013595198.1
OG0002938	g18349	XP_013630443.1
OG0002938	g50844	XP_013621752.1, XP_013599714.1
OG0002939	g25941	XP_013612154.1, XP_013629859.1
OG0002940	g40213, g25942	XP_013629222.1
OG0002942	g6510	XP_013593688.1
OG0002943	g14376	XP_013587771.1, XP_013634543.1
OG0002944	g1757	XP_013600453.1
OG0002944	g37730	XP_013637497.1
OG0002945	g44298, g1161	XP_013611029.1, XP_013583764.1
OG0002946	g37656	XP_013630984.1, XP_013626363.1
OG0002947	g11185, g18831	XP_013636671.1
OG0002948	g37552	XP_013634904.1, XP_013635997.1
OG0002949	g37550	XP_013634360.1
OG0002949	g37551	XP_013632423.1, XP_013636003.1
OG0002950	g19311	XP_013612216.1
OG0002950	g2472	XP_013599753.1
OG0002951	g52138	XP_013635299.1
OG0002951	g52140	XP_013635730.1, XP_013633855.1
OG0002952	g38217	XP_013632049.1
OG0002953	g37504	XP_013630959.1, XP_013631602.1
OG0002954	g37500	XP_013636019.1
OG0002955	g13008, g7526	XP_013587060.1, XP_013621851.1
OG0002956	g41372	XP_013616454.1, XP_013610027.1
OG0002957	g28806	XP_013630075.1
OG0002958	g819, g821, g1256, g820	XP_013609591.1, XP_013623833.1
OG0002959	g163	XP_013613637.1
OG0002961	g9633	XP_013598930.1, XP_013603229.1
OG0002962	g54015	XP_013603717.1
OG0002964	g25462, g1474	XP_013608604.1
OG0002964	g45229	XP_013608603.1
OG0002965	g39675, g11063	XP_013619561.1
OG0002966	g11076, g39683	XP_013611422.1, XP_013599315.1
OG0002967	g30857	XP_013604239.1, XP_013602200.1
OG0002968	g30859	XP_013602198.1
OG0002968	g11089	XP_013597906.1, XP_013608569.1
OG0002969	g30875	XP_013586662.1
OG0002970	g30880	XP_013584894.1, XP_013603464.1
OG0002971	g49459	XP_013604464.1
OG0002971	g51336	XP_013622939.1, XP_013636822.1
OG0002972	g30912	XP_013638601.1
OG0002972	g39798	XP_013631091.1
OG0002973	g49537	XP_013586792.1
OG0002973	g39862	XP_013630428.1
OG0002974	g51113	XP_013615071.1
OG0002974	g49575	XP_013586800.1
OG0002975	g16915	XP_013609474.1
OG0002976	g5184	XP_013625407.1
OG0002976	g7934	XP_013625246.1
OG0002977	g29296, g5176	XP_013608763.1
OG0002978	g39265	XP_013628101.1, XP_013620052.1
OG0002979	g1013	XP_013630254.1
OG0002979	g17123	XP_013605212.1
OG0002980	g10144	XP_013599214.1, XP_013606690.1
OG0002981	g12923	XP_013587075.1, XP_013623682.1, XP_013607340.1
OG0002982	g37163	XP_013633939.1
OG0002982	g51576	XP_013631206.1
OG0002984	g37177	XP_013633885.1, XP_013632517.1
OG0002985	g19199	XP_013605793.1, XP_013614756.1
OG0002986	g5337	XP_013620613.1
OG0002987	g49961, g31637	XP_013600151.1
OG0002988	g50095, g27436	XP_013585399.1
OG0002990	g41526	XP_013592389.1
OG0002990	g27606	XP_013586622.1
OG0002991	g23761	XP_013599143.1, XP_013605228.1
OG0002992	g31322	XP_013638352.1
OG0002992	g25025	XP_013631648.1
OG0002993	g49620, g31203	XP_013604269.1, XP_013586208.1
OG0002995	g26905	XP_013586271.1
OG0002996	g4855	XP_013608674.1
OG0002996	g4856, g10105	XP_013619911.1
