Orthogroup	Cochlearia_excelsa	Alyssum_gmelinii
OG0002781	g22819	Ag003G291560
OG0002783	g38544	Ag003G296210
OG0002784	g24251	Ag002G114210, Ag002G121900
OG0002785	g46883	Ag001G042460
OG0002785	g6326	Ag005G420710
OG0002786	g46878, g25245	Ag003G278970
OG0002787	g46863	Ag005G425890
OG0002789	g47067, g17714	Ag001G035660
OG0002790	g11822, g13418	Ag005G438890
OG0002791	g6636	Ag005G441220
OG0002793	g37707, g50808	Ag002G204580
OG0002793	g1772	Ag001G096720, Ag001G096730
OG0002794	g11184	Ag001G093540, Ag001G093550
OG0002795	g37570	Ag002G200520
OG0002797	g2126	Ag001G085520
OG0002797	g37440	Ag002G193440
OG0002798	g37407	Ag002G192260, Ag008G709960
OG0002800	g5721	Ag006G496040, Ag006G496030, Ag006G496020
OG0002800	g45364	Ag006G496010
OG0002800	g13485	Ag006G495950
OG0002801	g738	Ag001G093670, Ag008G717130
OG0002802	g41374, g750, g28905	Ag008G716500
OG0002803	g1227	Ag008G706880
OG0002804	g2584	Ag001G061010
OG0002805	g31053	Ag004G306680
OG0002806	g39513	Ag004G299220
OG0002806	g25421	Ag006G513890
OG0002807	g39633	Ag007G599270
OG0002807	g45204, g49417	Ag004G300860
OG0002808	g51300	Ag007G589520
OG0002808	g30911	Ag004G303590
OG0002809	g39846	Ag007G591270
OG0002809	g30978	Ag004G305180
OG0002810	g31016	Ag004G305760
OG0002810	g51225	Ag007G592040
OG0002811	g40019	Ag007G594540, Ag007G594560
OG0002813	g5190	Ag001G100670, Ag007G614010
OG0002814	g7894	Ag005G489890
OG0002815	g29130	Ag007G625520
OG0002817	g7770	Ag005G485710
OG0002817	g41472	Ag007G630570
OG0002818	g12836	Ag005G484520
OG0002819	g12924, g12500	Ag005G482060
OG0002820	g7646	Ag005G481430
OG0002822	g7751	Ag005G485350, Ag005G481350, Ag003G261760
OG0002823	g19219	Ag001G069900
OG0002823	g37161	Ag002G166580
OG0002824	g2324	Ag001G073610
OG0002824	g51674	Ag002G174450
OG0002825	g46592	Ag003G208320
OG0002825	g27306	Ag004G323050
OG0002826	g46542	Ag003G210560
OG0002826	g31631	Ag004G324460
OG0002827	g50002	Ag004G327500
OG0002828	g50004	Ag004G327550
OG0002828	g44599, g46011	Ag003G238950
OG0002829	g50020	Ag004G328680
OG0002829	g31738	Ag003G236950
OG0002830	g31809	Ag004G330920
OG0002831	g44504	Ag003G229420
OG0002832	g31924	Ag004G334490
OG0002832	g46264	Ag003G221810
OG0002833	g31939	Ag004G334500
OG0002833	g46265	Ag003G221800
OG0002834	g50304	Ag003G242670
OG0002834	g32086	Ag004G345680
OG0002835	g45780	Ag004G349860
OG0002836	g50375	Ag004G350720
OG0002837	g41550	Ag004G352960
OG0002838	g23841, g17220	Ag006G563490, Ag005G478710
OG0002840	g22693	Ag003G295270
OG0002840	g50872	Ag006G521470
OG0002841	g39799	Ag007G589580
OG0002841	g49487	Ag004G303550
OG0002842	g26904	Ag004G300520, Ag004G300540, Ag004G300570
OG0002843	g9972	Ag008G723810
OG0002845	g41455	Ag007G629600
OG0002846	g1354, g46810, g4672	Ag007G640980, Ag006G506740
OG0002847	g27977, g54373	Ag001G000330
OG0002848	g10014	Ag008G722400
OG0002848	g11380	Ag008G692910
OG0002849	g19410	Ag008G692450
OG0002849	g534	Ag008G722630
OG0002850	g403	Ag008G726440
OG0002851	g18583	Ag008G723600
OG0002851	g2683	Ag008G691160
OG0002852	g9974	Ag008G723760
OG0002853	g396	Ag008G726590
OG0002855	g12732	Ag001G100180
OG0002855	g1211	Ag008G706360
OG0002856	g1208, g39273	Ag008G706300
OG0002857	g11366	Ag001G060090, Ag001G060140
OG0002859	g28760, g19567	Ag008G709840
OG0002860	g23081	Ag003G282060
OG0002860	g14206	Ag005G418240
OG0002861	g49366	Ag004G299350
OG0002861	g44667	Ag004G343880
OG0002862	g46141, g44527	Ag003G231430, Ag003G231340
OG0002863	g46557	Ag003G209700
OG0002863	g31622	Ag004G324070
OG0002864	g13177, g7235	Ag005G469140
OG0002865	g12217, g13195	Ag005G468320
OG0002866	g12209	Ag005G467860
OG0002866	g54340	Ag001G003560
OG0002867	g12202	Ag005G467500
OG0002867	g36684	Ag001G003720
OG0002868	g7079, g12140	Ag005G463750
OG0002869	g28048	Ag001G012890
OG0002870	g44368, g27503	Ag008G707130, Ag008G707410, Ag008G707320
OG0002872	g23978, g14096	Ag006G505490, Ag006G505470, Ag006G567610
OG0002873	g47738	Ag003G261450
OG0002874	g13833	Ag005G404460
OG0002874	g23576	Ag003G253600
OG0002876	g36389	Ag001G021030
OG0002877	g2240	Ag001G076780
OG0002878	g51945	Ag002G187900
OG0002878	g2148	Ag001G081420
OG0002880	g18990	Ag001G084400
OG0002880	g29712	Ag006G501330
OG0002885	g12061	Ag008G700570, Ag005G459310
OG0002886	g5051	Ag007G622010
OG0002887	g29032	Ag007G628620
OG0002890	g13827	Ag005G404050
OG0002891	g23397	Ag003G265450, Ag003G266260
OG0002892	g38337, g51036	Ag006G525230
OG0002892	g16940	Ag003G272130
OG0002893	g16934	Ag003G273140
OG0002894	g11464	Ag010G739510, Ag001G049420
OG0002894	g23250	Ag003G278510
OG0002895	g23220	Ag003G277670
OG0002896	g23160	Ag003G275210
OG0002897	g23058	Ag003G282690
OG0002898	g14102	Ag005G417780, Ag005G460300
OG0002899	g32594	Ag007G578380
OG0002900	g38008	Ag002G164340
OG0002901	g41007	Ag004G373230
OG0002902	g40940	Ag004G377470
OG0002903	g27296, g27295	Ag004G322660, Ag004G322670, Ag004G322680
OG0002904	g1508	Ag005G406190
OG0002905	g10433	Ag008G672410
OG0002906	g40782, g44966, g16790	Ag004G388680, Ag004G393680
OG0002907	g28642, g17149	Ag008G702690
OG0002909	g13104	Ag005G474850
OG0002909	g5667	Ag006G499000
OG0002910	g7367	Ag005G472440
OG0002911	g7310	Ag005G471290
OG0002911	g29332	Ag007G612910
OG0002912	g39444	Ag008G687500
OG0002914	g1042, g23690	Ag008G697080
OG0002915	g28682, g39281	Ag008G705140
OG0002916	g27623	Ag003G246970
OG0002917	g5336	Ag007G608570
OG0002918	g469	Ag008G724310
OG0002918	g45497	Ag007G600930
OG0002919	g5533	Ag007G600120
OG0002920	g5564	Ag006G507090
OG0002921	g40703	Ag002G123220
OG0002922	g47238, g24242	Ag006G577150
OG0002923	g23996	Ag006G511810
OG0002924	g40397, g47436	Ag002G144730
OG0002925	g47448	Ag006G550760
OG0002926	g40315	Ag002G147810
OG0002927	g50717	Ag006G536940, Ag006G539460
OG0002928	g32748	Ag006G538830, Ag006G536320
OG0002928	g44634	Ag004G342130
OG0002929	g50241	Ag006G535690
OG0002930	g51401	Ag006G516510
OG0002931	g47925, g22984	Ag003G285960
OG0002932	g22880	Ag003G289870
OG0002933	g47985	Ag003G291080
OG0002934	g47998	Ag003G292320
OG0002935	g18307, g17604	Ag004G328000, Ag003G215990, Ag003G295300
OG0002936	g22683	Ag003G295520, Ag006G521250
OG0002937	g18318, g22672	Ag003G295830
OG0002938	g18349	Ag003G296710
OG0002938	g50844	Ag006G518280
OG0002942	g6510	Ag005G433900, Ag005G432540
OG0002943	g14376	Ag007G655730
OG0002944	g1757	Ag001G097660
OG0002944	g37730	Ag002G205850
OG0002945	g44298, g1161	Ag008G705740, Ag004G323590, Ag005G489250, Ag001G091110
OG0002946	g37656	Ag002G203330
OG0002949	g37550	Ag002G199430
OG0002949	g37551	Ag002G199450
OG0002950	g19311	Ag001G099190
OG0002950	g2472	Ag001G067050
OG0002951	g52138	Ag002G198390
OG0002952	g38217	Ag002G197730
OG0002953	g52121, g37504	Ag002G197170
OG0002954	g38212	Ag001G090830
OG0002954	g37500	Ag002G197090
OG0002955	g13008, g7526	Ag005G478330
OG0002956	g41372	Ag008G716430
OG0002957	g28806	Ag008G711430, Ag008G711440
OG0002959	g9720	Ag007G604650
OG0002959	g163	Ag008G732670
OG0002960	g19372, g9672, g86	Ag008G734220
OG0002961	g9633	Ag001G099970, Ag001G062840
OG0002962	g54015	Ag006G518680, Ag007G626430, Ag006G518450
OG0002964	g25462, g1474	Ag006G511390, Ag006G511440, Ag006G511450
OG0002964	g45229	Ag006G511360
OG0002965	g39675, g11063	Ag007G586670
OG0002966	g11076, g39683	Ag007G586890
OG0002967	g30857	Ag004G302090
OG0002968	g30859	Ag004G302130
OG0002968	g11089	Ag007G587170
OG0002969	g30875	Ag004G302560
OG0002970	g30880	Ag004G302670
OG0002971	g49459	Ag004G302660
OG0002971	g51336	Ag007G588420
OG0002972	g30912	Ag004G303600
OG0002972	g39798	Ag007G589510
OG0002973	g49537	Ag004G305290
OG0002974	g51113	Ag007G594980
OG0002974	g49575	Ag004G307290, Ag008G732330
OG0002976	g5184	Ag007G614210
OG0002976	g7934	Ag001G100500
OG0002977	g29296, g5176	Ag007G614940
OG0002978	g39265	Ag008G706860, Ag007G606240
OG0002979	g1013	Ag008G695530
OG0002980	g10144	Ag007G636970
OG0002981	g12923	Ag005G482080
OG0002982	g37163, g51576	Ag002G166630
OG0002984	g37177	Ag002G168160, Ag002G168150
OG0002985	g38063	Ag002G171220
OG0002987	g49961, g31637	Ag004G324560
OG0002988	g50095, g27436	Ag004G332540
OG0002990	g41526, g44836, g27606	Ag004G352120
OG0002991	g23761	Ag005G480480, Ag007G585700, Ag007G585690
OG0002992	g31322, g25025	Ag008G665780, Ag004G313990
OG0002993	g49620, g31203	Ag004G310440, Ag001G085180, Ag008G694130
OG0002995	g47342	Ag006G562000
OG0002995	g26905	Ag004G300630
OG0002996	g4855	Ag007G634660
OG0002996	g4856, g10105	Ag007G634650
OG0002997	g10179	Ag007G642010
OG0002998	g5581	Ag006G505790
OG0002999	g45427	Ag003G268710, Ag003G266560, Ag003G265740, Ag006G500550
OG0003000	g431	Ag005G440630, Ag008G725470
OG0003001	g45475	Ag006G506720
OG0003002	g854	Ag008G711450
OG0003003	g31698	Ag004G327160
OG0003003	g44606	Ag003G239770
OG0003004	g13225	Ag005G465040
OG0003005	g24408	Ag001G030580, Ag001G031740
OG0003005	g7001	Ag005G460270
OG0003006	g47138	Ag001G029370
OG0003006	g6985	Ag005G459350
OG0003007	g47148	Ag001G028470
OG0003008	g36364	Ag001G024320
OG0003008	g6887	Ag005G455330
OG0003009	g36414	Ag001G017470
OG0003010	g36487	Ag001G011830
OG0003011	g11754	Ag005G433690, Ag005G434460, Ag001G074940
OG0003012	g6460	Ag005G429950, Ag005G430890
OG0003013	g23034	Ag003G283310
OG0003014	g6032	Ag005G413520, Ag005G413080
OG0003015	g13899	Ag005G405360
OG0003015	g23470	Ag003G258060
OG0003016	g36516	Ag001G010600
OG0003019	g12156	Ag005G464600
OG0003020	g52153	Ag002G198600
OG0003020	g1955	Ag001G091660
OG0003022	g50741	Ag001G093290
OG0003023	g12049	Ag005G459070
OG0003024	g28131, g28132, g28133, g29183	Ag007G584270
OG0003025	g17157	Ag007G585500
OG0003033	g23528	Ag003G255320
OG0003033	g5922	Ag005G402950
OG0003036	g23117	Ag003G281000
OG0003037	g47896	Ag003G282900, Ag003G282890
OG0003038	g32524	Ag007G579340, Ag002G164270
OG0003039	g41045	Ag004G369880
OG0003040	g44102	Ag004G370170
OG0003042	g10453	Ag007G651630
OG0003043	g45098	Ag004G364030
OG0003044	g31374	Ag004G315540
OG0003044	g40886	Ag004G380840
OG0003045	g12300, g13127, g7344	Ag005G472060
OG0003046	g921	Ag008G686220
OG0003047	g241	Ag007G602380
OG0003049	g40686	Ag002G121310, Ag002G114990
OG0003050	g47437	Ag006G551310
OG0003052	g32769	Ag006G535940, Ag006G535870
OG0003054	g36243	Ag007G585050
OG0003054	g28117	Ag002G157100, Ag002G154640
OG0003055	g27652	Ag007G583520
OG0003056	g32325, g50461	Ag007G583380
OG0003058	g18263	Ag003G289720
OG0003059	g51498	Ag002G162380
OG0003060	g40456, g25564	Ag002G138020, Ag002G134490
OG0003061	g10867	Ag002G123250
OG0003063	g6442	Ag005G428570
OG0003063	g24730	Ag001G039390, Ag001G043910
OG0003064	g6537, g47044	Ag008G703250, Ag003G219920
OG0003065	g11854	Ag005G440330
OG0003066	g40802	Ag004G389920, Ag004G394910
OG0003066	g28238	Ag001G098400, Ag001G098410
OG0003067	g37607	Ag002G201550
OG0003068	g37522, g52132	Ag002G198150
OG0003070	g28913	Ag008G717000
OG0003071	g834	Ag008G712640
OG0003072	g28811	Ag008G711520
OG0003073	g10117	Ag005G482850
OG0003073	g4826	Ag007G635010
OG0003074	g19388	Ag001G058300
OG0003075	g2604	Ag001G058630
OG0003076	g2566	Ag001G061260
OG0003077	g22959	Ag003G287720
OG0003078	g2487	Ag001G067460
OG0003079	g26866	Ag004G297780
OG0003080	g39830	Ag007G590890
OG0003080	g30956	Ag004G304840
OG0003083	g27003	Ag004G306780
OG0003084	g13631	Ag007G596700
OG0003085	g40121	Ag007G597140, Ag001G004860
OG0003086	g45629, g5230, g45630	Ag007G613010
OG0003087	g12768	Ag005G487910
OG0003088	g6578, g11813, g41802, g11810	Ag005G437830
OG0003089	g12535	Ag005G483030
OG0003090	g12925	Ag005G481960, Ag005G481950
OG0003091	g2459	Ag001G066190
OG0003093	g44280	Ag003G208330
OG0003093	g49943	Ag004G323060
OG0003094	g31681	Ag004G326190
OG0003095	g31691	Ag004G326870
OG0003097	g50327	Ag003G243450
OG0003098	g27285	Ag004G321670, Ag004G321610, Ag004G321690, Ag004G321650
OG0003099	g19364, g19363	Ag004G373470, Ag004G372050, Ag004G371860, Ag006G503740
OG0003100	g26992	Ag007G592420
OG0003100	g49556	Ag004G306010
OG0003101	g5155	Ag007G616030
OG0003102	g45628, g5240	Ag007G612550, Ag007G612610
OG0003103	g18597	Ag008G725950, Ag007G600010
OG0003104	g404	Ag008G726430
OG0003105	g2753, g19492	Ag001G054670, Ag001G055570
OG0003106	g2490	Ag001G067620
OG0003107	g360	Ag008G727450
OG0003108	g41388	Ag008G717060
OG0003109	g32816	Ag003G236850, Ag003G236840
OG0003110	g44312	Ag003G210940
OG0003111	g13176, g7241	Ag005G469460
OG0003112	g7555	Ag005G479000
OG0003113	g7056	Ag005G462630
OG0003114	g11967, g6816	Ag005G450650
OG0003116	g6528	Ag013G741720
OG0003116	g6525	Ag005G434510, Ag005G433730, Ag007G587760
OG0003117	g17884	Ag001G045760, Ag001G043810
OG0003118	g39535	Ag006G512590
OG0003119	g13706, g14198	Ag005G417990, Ag007G616970, Ag005G417960
OG0003120	g23061	Ag003G282570
OG0003121	g7203	Ag005G467990
OG0003121	g27988	Ag001G003300
OG0003122	g51476	Ag002G161500
OG0003122	g50553	Ag007G580270
OG0003123	g2343	Ag001G072740
OG0003124	g51685	Ag005G419010, Ag002G174800
OG0003125	g39393, g17760, g6237	Ag002G202420, Ag005G459080
OG0003125	g12050	Ag005G468270
OG0003126	g27814, g27851	Ag004G375910
OG0003127	g44258	Ag004G387010
OG0003127	g44256	Ag004G387050
OG0003128	g44049	Ag006G575730
OG0003129	g779	Ag008G715640
OG0003139	g23495	Ag003G256930
OG0003141	g47877	Ag003G281520
OG0003142	g23014	Ag003G285300
OG0003143	g47162	Ag001G101960
OG0003144	g31281	Ag004G312750
OG0003145	g31282	Ag004G312770
OG0003145	g40997	Ag004G373310
OG0003146	g10724	Ag008G659560, Ag008G658880
OG0003147	g10526	Ag008G668340
OG0003150	g10367	Ag008G675040
OG0003152	g40823	Ag004G397230
OG0003153	g40822	Ag004G397220
OG0003154	g16792	Ag007G655850
OG0003154	g40781	Ag004G386970
OG0003155	g5657	Ag006G499290
OG0003156	g36284, g42124	Ag001G087800, Ag001G026730, Ag001G026680
OG0003157	g17122	Ag008G695170
OG0003157	g23677	Ag003G250660
OG0003158	g29517, g29515, g5427	Ag007G603600, Ag007G604230, Ag007G604250
OG0003159	g47343	Ag002G126800
OG0003159	g17382	Ag006G561290
OG0003160	g37039	Ag002G157540
OG0003161	g22790, g18291	Ag003G292610
OG0003162	g18055	Ag001G036920
OG0003164	g24694	Ag001G038990
OG0003165	g46482	Ag006G563100, Ag003G212530
OG0003166	g1861	Ag001G094640
OG0003167	g52255	Ag002G201790, Ag002G201780
OG0003168	g13010	Ag005G478320, Ag005G478290, Ag005G478300
OG0003169	g13057	Ag005G476870
OG0003169	g29848, g5781	Ag006G493790
OG0003170	g104	Ag008G734040
OG0003171	g39504	Ag006G514530, Ag006G514540
OG0003173	g38072	Ag007G599520
OG0003174	g39645	Ag007G598920
OG0003175	g49468	Ag004G303060
OG0003176	g18628	Ag007G588750
OG0003176	g18630	Ag007G588740
OG0003177	g51160	Ag007G594030
OG0003178	g5213, g45638	Ag007G613310
OG0003179	g29325	Ag007G613240
OG0003180	g10174	Ag007G641480
OG0003180	g12814	Ag005G485170
OG0003182	g13009, g7525	Ag006G491500
OG0003183	g6279, g51761	Ag002G180290
OG0003184	g38026, g51569	Ag002G165920, Ag002G165900
OG0003185	g51705	Ag002G162120
OG0003186	g31785	Ag004G330040
OG0003188	g27466	Ag004G334770
OG0003190	g46371	Ag003G217080
OG0003191	g17970	Ag007G623900
OG0003192	g4815	Ag007G635170
OG0003193	g41686, g32258	Ag004G355680
OG0003195	g36937	Ag006G522500
OG0003195	g38519	Ag006G521880
OG0003196	g31567	Ag004G322330
OG0003198	g31150	Ag004G309130
OG0003198	g49651	Ag004G365510, Ag004G364980
OG0003199	g13683	Ag005G419750
OG0003200	g49687	Ag004G308540
OG0003201	g49461	Ag004G302900
OG0003202	g50865	Ag004G301820, Ag005G407860
OG0003203	g7710	Ag005G484080
OG0003204	g5686	Ag006G498160
OG0003206	g10060	Ag003G279480
OG0003206	g18563, g593	Ag008G720970
OG0003207	g451	Ag008G724640
OG0003208	g17964	Ag003G219540
OG0003209	g7169	Ag005G466140, Ag005G466160, Ag005G466200, Ag003G279940, Ag001G074180, Ag005G466210
OG0003210	g7166	Ag005G465920, Ag005G466010
OG0003213	g12097	Ag005G461750
OG0003213	g28015	Ag001G009120
OG0003214	g12022	Ag005G456340
OG0003215	g13311	Ag005G453540
OG0003216	g6023	Ag005G412410
OG0003217	g5895	Ag005G403980
OG0003218	g36167	Ag001G007010
OG0003218	g36601	Ag001G007000
OG0003219	g11880	Ag001G010790
OG0003220	g54153	Ag001G017400, Ag005G448980
OG0003221	g51354, g51355	Ag006G517660
OG0003222	g11285	Ag001G076720
OG0003222	g36096	Ag001G076750
OG0003223	g47816	Ag003G279030
OG0003224	g2178	Ag001G080200
OG0003225	g18953	Ag002G194600, Ag005G442310, Ag001G080700, Ag001G087980
OG0003226	g11195	Ag002G198160
OG0003227	g44975	Ag004G358440, Ag001G033800
OG0003228	g1782	Ag001G084520
OG0003230	g10896	Ag002G138780, Ag002G114120, Ag002G121800
OG0003231	g24081	Ag006G558170
OG0003231	g18409	Ag002G123850
OG0003233	g22698	Ag003G295130
OG0003234	g40083	Ag007G596540
OG0003234	g49614	Ag004G308260, Ag004G308240
OG0003235	g49868	Ag004G317370
OG0003236	g31837	Ag004G332030
OG0003237	g2901, g2900	Ag005G448720, Ag005G448730
OG0003239	g39531	Ag006G512680
OG0003249	g47803	Ag003G273150
OG0003250	g16922, g23274	Ag003G279290
OG0003251	g47094	Ag001G034020
OG0003252	g18174, g18180, g18169, g18177, g18172, g18175, g18178, g18176, g18171	Ag003G274570
OG0003253	g11073, g11068, g11074	Ag007G586840, Ag007G586830
OG0003254	g52018	Ag002G192830
OG0003254	g38192	Ag004G385260
OG0003255	g31237	Ag004G311280
OG0003256	g31440	Ag004G317740
OG0003256	g1571	Ag008G663880
OG0003257	g10438	Ag004G341590
OG0003257	g16854	Ag007G650950
OG0003260	g19045	Ag001G080500, Ag001G080520
OG0003262	g47629	Ag003G251730, Ag002G175900
OG0003263	g986	Ag008G694270
OG0003264	g5379	Ag007G607110
OG0003265	g29484	Ag007G605600
OG0003266	g482	Ag008G724160
OG0003266	g5505	Ag007G601140
OG0003267	g29596	Ag007G600840
OG0003268	g24165	Ag006G574090
OG0003269	g40412	Ag002G141630
OG0003270	g50744	Ag006G534920
OG0003271	g50449	Ag007G583750, Ag001G013780, Ag001G013720
OG0003272	g25929	Ag007G580460
OG0003273	g32478	Ag007G580320
OG0003274	g13734	Ag005G416010
OG0003276	g22926	Ag003G288710
OG0003276	g6024	Ag005G412510
OG0003277	g13960	Ag008G712650
OG0003278	g18331	Ag003G296440
OG0003279	g22666, g18013, g18332, g53656	Ag003G263760, Ag003G263740, Ag003G263250, Ag003G263240, Ag003G263200, Ag003G263820, Ag003G263260, Ag003G263780, Ag003G263230, Ag003G263730, Ag003G230370, Ag003G230380, Ag003G230390, Ag003G230400, Ag003G230360, Ag003G263800, Ag003G296460
OG0003280	g37138, g27726	Ag007G578910
OG0003281	g18395, g16730	Ag002G104320
OG0003282	g6356, g13572	Ag005G425550
OG0003283	g24796	Ag001G008480
OG0003283	g11679	Ag005G427660
OG0003284	g47011	Ag001G038220
OG0003285	g47706	Ag004G312730
OG0003286	g24504, g24502	Ag001G035740
OG0003286	g11801	Ag005G437140
OG0003287	g17708, g24495	Ag001G034970
OG0003288	g50831	Ag002G200010, Ag002G200040
OG0003289	g37525	Ag002G198370, Ag002G198360
OG0003290	g5802	Ag006G492340, Ag006G492350
OG0003292	g810	Ag008G714130, Ag006G570650
OG0003293	g9818	Ag008G729300
OG0003294	g29542	Ag008G731640, Ag007G603360
OG0003295	g9697	Ag008G733420
OG0003296	g33	Ag001G099960
OG0003296	g2526	Ag001G062870
OG0003297	g2512	Ag001G099770
OG0003298	g11077, g39684	Ag007G586900
OG0003299	g39808	Ag007G589710
OG0003299	g26953	Ag004G303430
OG0003300	g51183	Ag007G593460
OG0003301	g40132, g40134	Ag007G597620, Ag007G597640
OG0003302	g38278, g23196	Ag003G276670
OG0003303	g29326, g45635	Ag007G613220
OG0003304	g7537	Ag005G478570
OG0003305	g29155, g5015	Ag007G624030
OG0003306	g7739	Ag005G484880
OG0003306	g10163	Ag007G637930
OG0003307	g12843	Ag005G484360
OG0003308	g7579	Ag005G479450
OG0003309	g17178	Ag005G404000, Ag007G586260
OG0003310	g31680	Ag004G326180
OG0003311	g27367	Ag004G326460, Ag004G326450
OG0003312	g46063	Ag003G236190
OG0003313	g31755	Ag004G329450
OG0003314	g46161	Ag003G229430
OG0003316	g46427	Ag003G214810
OG0003317	g50249, g27523	Ag003G279860, Ag003G279930, Ag004G339780, Ag004G339630, Ag004G339820
OG0003318	g50284	Ag007G655770
OG0003319	g32139	Ag003G244310
OG0003320	g32224	Ag002G177770
OG0003321	g47799	Ag003G272190
OG0003322	g31329	Ag004G314470
OG0003324	g5133	Ag007G617410
OG0003326	g5588	Ag006G510400
OG0003327	g29713	Ag006G501310, Ag001G080010
OG0003328	g18579, g18577, g18575	Ag008G723120, Ag008G723130, Ag008G723140
OG0003329	g41604	Ag004G354770
OG0003330	g44723	Ag004G347490
OG0003331	g13613	Ag003G216660
OG0003332	g31854	Ag004G332240
OG0003332	g44474	Ag003G227160
OG0003333	g46105	Ag003G233830
OG0003333	g50041	Ag004G329920
OG0003334	g46480	Ag003G212640, Ag003G212650
OG0003335	g27351	Ag004G325540
OG0003336	g13163, g13164	Ag005G469670
OG0003337	g6967	Ag005G459020
OG0003338	g11833	Ag005G439150
OG0003339	g7129	Ag005G464590
OG0003340	g18989	Ag003G286390, Ag006G500670, Ag001G084450, Ag001G084430
OG0003341	g2040	Ag001G086180, Ag001G086190, Ag001G086200, Ag001G086240, Ag001G086210
OG0003342	g1991	Ag001G088560
OG0003343	g36047, g1320, g1775	Ag008G719400, Ag002G181720, Ag001G096610
OG0003344	g17527	Ag001G009970
OG0003348	g19717, g19744	Ag002G148590
OG0003349	g8164, g15510, g40541, g36011, g22225, g32954, g15511, g23504, g53060, g34999, g36361, g35733, g26792, g16492, g21123, g35732, g39497, g27681, g654, g43397, g48857, g11931, g3362, g35475, g32955, g53167, g15643, g36904, g6520, g15653, g15652, g35253, g34271, g25344, g25463, g10604, g40542, g36010, g8165, g16493, g25540, g32940, g32946, g32943, g44896	Ag002G188930
