Orthogroup	Cochlearia_excelsa	Camelina_sativa
OG0004482	g50318, g50319, g50320	XP_010460190.1
OG0004484	g50021	XP_010482592.1, XP_010442760.1, XP_010444723.1
OG0004484	g29432, g50694	XP_019089141.1
OG0004485	g41649	XP_010512226.2, XP_010474021.1, XP_010414640.1
OG0004488	g45624	XP_010495181.1, XP_010456518.1, XP_010453449.1, XP_010424084.2
OG0004490	g42914, g42364, g48892, g22064, g38839	XP_010421432.2
OG0004493	g11676	XP_010422484.2, XP_010488615.1, XP_010466926.1
OG0004498	g23565, g17050	XP_010448005.1, XP_010438485.1, XP_010433243.1
OG0004499	g23545, g17037	XP_010438442.1, XP_010433206.1, XP_010447967.2
OG0004500	g23520	XP_010447908.1, XP_010438372.1, XP_010433156.1
OG0004501	g13921, g23446	XP_010447784.1, XP_010438236.1, XP_010433044.1
OG0004502	g28635, g1100	XP_010443417.1, XP_010451961.1, XP_010483242.1
OG0004503	g23421	XP_010438200.1, XP_010447747.1, XP_010433010.1
OG0004504	g23392	XP_010417133.1, XP_010472388.1, XP_010429348.1, XP_010438171.1
OG0004505	g16982, g23386, g47751	XP_010447696.1, XP_010438156.1, XP_010438155.1, XP_010445045.1, XP_010432968.1
OG0004506	g16971, g47756	XP_010432948.1, XP_010447674.1, XP_010438135.1
OG0004507	g18959	XP_010412467.1
OG0004508	g16943, g23307	XP_010437991.1, XP_010432815.1, XP_010447543.1
OG0004510	g16931, g23283	XP_010432760.1, XP_010447426.1, XP_010417303.1, XP_019093488.1, XP_010429529.1
OG0004511	g23212	XP_010432629.1, XP_010437819.1, XP_010447301.1
OG0004512	g47878, g23100	XP_010447093.1, XP_010437623.1, XP_010432422.1
OG0004513	g23084, g47881	XP_010437612.1, XP_010447077.1, XP_010432411.1
OG0004514	g24328	XP_010449740.1, XP_010434796.1, XP_010440124.1
OG0004515	g44099, g41042	XP_010510993.1, XP_010414629.1, XP_010470173.1
OG0004516	g44173	XP_010418106.1, XP_010430149.1, XP_010473342.1
OG0004518	g23880	XP_010433876.1, XP_019086227.1, XP_010448673.1, XP_010448672.1, XP_010439144.1
OG0004519	g10792	XP_010513880.1, XP_010502133.1, XP_010424926.1
OG0004520	g50387	XP_019100953.1, XP_019085766.1
OG0004521	g10603	XP_010425248.1, XP_010506963.1, XP_010514216.1
OG0004523	g10394	XP_010514606.1, XP_010425680.1, XP_010502890.1
OG0004524	g10349	XP_010425750.1, XP_010502976.1, XP_010514662.1, XP_010514663.1
OG0004526	g31385	XP_010494181.1, XP_010458672.1, XP_010476215.1
OG0004527	g7301, g12275	XP_010486983.1, XP_010465035.1, XP_010499230.1
OG0004529	g7319, g12288	XP_010498844.1, XP_010486925.1, XP_010464991.1
OG0004530	g1287	XP_010455547.1, XP_010443761.1, XP_010485244.1, XP_010483626.1
OG0004531	g1036, g28529, g39360	XP_010443225.1, XP_019092194.1, XP_010495907.1
OG0004532	g1056	XP_010450774.1, XP_010483090.1, XP_010443268.1, XP_010476288.1
OG0004533	g39341	XP_010451360.1, XP_010443315.1, XP_010483143.1
OG0004534	g28565, g120	XP_010451459.1, XP_010483159.1, XP_010443331.1
OG0004536	g28668	XP_010452935.1, XP_010443501.1, XP_010483347.1
OG0004537	g10303	XP_010482028.1, XP_010442196.1, XP_010438920.1
OG0004538	g29391, g5300	XP_010453337.1, XP_010419845.1, XP_010492023.1
OG0004539	g5310	XP_010419831.1, XP_010453309.1, XP_010491999.1
OG0004540	g29410	XP_019090124.1, XP_010495163.1, XP_010419789.1, XP_010453269.1
OG0004541	g29423	XP_010491939.1, XP_010453250.1, XP_010419770.1
OG0004542	g29458	XP_010419666.1, XP_010491806.1
OG0004543	g29489	XP_010491743.1, XP_010456473.1, XP_010422822.1
OG0004544	g29504	XP_010456465.1, XP_010422858.1, XP_010491688.1
OG0004545	g45508, g29569	XP_010452896.1, XP_010423023.1, XP_010491536.1
OG0004546	g29601, g5518	XP_010452781.1, XP_010423138.1, XP_010495111.1
OG0004547	g45480, g29628, g5542	XP_010452711.1, XP_010423206.1, XP_010491363.1
OG0004549	g24180	XP_019088075.1, XP_019086555.1
OG0004550	g47298	XP_010434448.1, XP_010449394.1, XP_010439756.1
OG0004551	g17289	XP_010455686.1
OG0004552	g47461	XP_010448690.1, XP_010433891.1, XP_010439160.1
OG0004553	g47463	XP_010448687.1, XP_010433890.1, XP_010439158.1
OG0004554	g17232	XP_010439094.1, XP_010433821.1, XP_010448618.1
OG0004555	g11409	XP_010507274.1, XP_010426168.1
OG0004557	g53976	XP_010461484.1, XP_010500197.2
OG0004558	g32318	XP_010436584.1, XP_010445414.1, XP_010499312.1, XP_010460587.1, XP_010478177.1
OG0004559	g32351, g50474	XP_010499374.1, XP_010460642.1, XP_019095223.1
OG0004560	g32354, g50484	XP_010478222.1, XP_010460647.1, XP_010499379.1
OG0004561	g32413	XP_010478348.1, XP_010499496.1, XP_010462980.1
OG0004562	g50526, g32445	XP_019091500.1, XP_010478383.1, XP_010499526.1
OG0004563	g32497, g27719	XP_010499636.1, XP_010478523.1, XP_010460900.1
OG0004564	g22999, g47919	XP_010446920.1, XP_010437466.1, XP_010432277.1
OG0004565	g22991, g47725	XP_010432267.1, XP_010437457.1, XP_010446911.1
OG0004566	g22924	XP_010446786.1, XP_010437345.1, XP_010432172.1, XP_010446788.1
OG0004567	g22718, g25970	XP_010431937.1, XP_010454871.1, XP_010437079.1, XP_010446515.1
OG0004568	g46845	XP_010450436.1, XP_010435505.1, XP_010440791.1
OG0004569	g46833	XP_010450468.1, XP_010435545.1, XP_010440819.1
OG0004571	g19507	XP_010426209.1, XP_010503368.1, XP_019102273.1
OG0004572	g51500	XP_010505012.1, XP_010516681.1, XP_010509659.1, XP_010420656.1, XP_010492917.1, XP_010454131.1
OG0004573	g40673, g10905	XP_010441514.1, XP_010494912.1, XP_010481382.1
OG0004574	g38009, g51538	XP_010516768.1, XP_010509578.1, XP_010505089.1
OG0004575	g37073	XP_010469439.1, XP_010413822.1, XP_010509844.1
OG0004577	g40351, g25741	XP_010455520.1, XP_010435373.1, XP_010422057.1
OG0004578	g25549	XP_010455838.1, XP_010422373.1, XP_010431858.1
OG0004579	g40490	XP_010441892.1, XP_010494464.1, XP_010481680.1
OG0004580	g11053	XP_010494468.1, XP_010441890.1, XP_010481681.1
OG0004581	g40608	XP_010494795.1, XP_010481479.1, XP_010441609.1
OG0004582	g10903	XP_010494913.1, XP_010441512.1, XP_010481380.1
OG0004583	g17612	XP_010440331.1, XP_010435024.1, XP_010449963.1, XP_010435367.1
OG0004584	g17880	XP_010435263.1, XP_010450206.1, XP_010440580.1
OG0004585	g17774, g47036, g24573	XP_019089545.1, XP_010450110.1, XP_019086712.1
OG0004586	g11835	XP_010488236.1, XP_010511056.2, XP_010466490.1
OG0004587	g37619	XP_010506539.1, XP_010508131.1, XP_010518187.1
OG0004588	g37587, g38243	XP_010506451.1, XP_010518127.1, XP_010512843.1
OG0004589	g52183, g37562	XP_010518065.1, XP_010506390.1, XP_010508272.1
OG0004590	g52182	XP_010506389.1, XP_010508276.1, XP_010518063.1
OG0004591	g37558	XP_010506384.1, XP_010508280.1, XP_010518056.1
OG0004592	g37502	XP_010506214.1, XP_010508431.1, XP_010517904.1
OG0004593	g29857	XP_010452061.1, XP_010423878.1, XP_010490647.1
OG0004594	g45352, g5737	XP_010452218.1, XP_010513523.1, XP_010423725.1, XP_010490818.1
OG0004595	g28923	XP_019083908.1, XP_010456609.1, XP_010493176.1
OG0004596	g41380	XP_010493214.1, XP_010454412.1, XP_010420947.1
OG0004597	g28879, g786	XP_019084769.1, XP_019097654.1, XP_019090728.1
OG0004598	g28865, g808	XP_010493365.1, XP_010421063.1, XP_010454538.1
OG0004599	g9824	XP_010444194.1, XP_010459902.1
OG0004600	g9809, g275	XP_010444288.1, XP_010460909.1, XP_010484124.1
OG0004601	g9787, g253	XP_010461398.1, XP_010484181.1, XP_010444339.1
OG0004602	g222	XP_010444390.1, XP_010484238.1, XP_010461940.1
OG0004603	g154	XP_010484369.1
OG0004604	g9711, g149	XP_010484351.1, XP_010444519.1, XP_010463010.1
OG0004605	g69	XP_019094539.1, XP_010444687.1, XP_010484543.1
OG0004606	g9638	XP_010484607.1, XP_010444759.1, XP_010465123.1
OG0004607	g2486, g19318	XP_010515530.1, XP_010426680.1, XP_010503819.1
OG0004609	g39553	XP_010422615.1, XP_010456059.1, XP_010429447.1
OG0004610	g11111	XP_010481865.1, XP_010481864.1, XP_010494325.1
OG0004611	g51325	XP_010413916.1, XP_010509930.1, XP_010469518.1
OG0004612	g37906, g51254, g39838	XP_010414118.1, XP_010510191.1, XP_019094099.1
OG0004613	g51115, g49572	XP_010470026.1, XP_010414463.1
OG0004614	g36766	XP_010480378.2, XP_010487808.1, XP_010457962.1
OG0004615	g40105	XP_010473123.1, XP_010510768.2
OG0004616	g54308	XP_010497964.1, XP_010476768.1, XP_010435645.1, XP_010496287.1, XP_010485390.1
OG0004617	g18346	XP_010435664.1, XP_010485362.1, XP_010497430.1
OG0004618	g29327, g5221	XP_010492194.1, XP_010453510.1, XP_010420024.1
OG0004619	g12725	XP_010468286.1, XP_010466075.1, XP_010487873.1, XP_019082446.1
OG0004620	g7539, g12413, g12986	XP_010463622.1, XP_010486413.1, XP_010464478.1
OG0004621	g12674	XP_010463700.1, XP_010501216.1, XP_010485605.1, XP_010430860.1
OG0004622	g7838	XP_010492605.1, XP_010453849.1, XP_010420382.1, XP_010463734.1, XP_010504178.1, XP_010485628.1
OG0004624	g7687	XP_010432199.1, XP_010464133.1, XP_010486055.1
OG0004625	g7683, g12516, g12905	XP_010433579.1, XP_010486071.1, XP_010464151.1
OG0004626	g7665	XP_010435264.1, XP_010464168.1, XP_010486087.1
OG0004627	g12508	XP_010435576.1, XP_010464172.1, XP_010486091.1
OG0004628	g7653, g12494	XP_010486135.1, XP_019100253.1, XP_010464202.1
OG0004629	g7594	XP_010486293.1, XP_010464359.1, XP_010451744.1
OG0004630	g12435, g7573	XP_010464406.1, XP_010456670.1, XP_010486337.1
OG0004631	g7570	XP_010464412.1, XP_010486343.1
OG0004632	g12984	XP_010458908.1, XP_010464431.1, XP_010486361.1
OG0004633	g7558	XP_010486368.1, XP_010459539.1, XP_010464436.1
OG0004634	g51914	XP_010505801.1, XP_010517492.1, XP_010508845.1
OG0004635	g37349	XP_010512934.1, XP_010445694.1, XP_010517442.1, XP_010508888.1, XP_010505750.1
OG0004636	g51871, g37350	XP_010508892.1, XP_010507658.1, XP_010517439.1
OG0004637	g51861	XP_010505719.1, XP_010508911.1, XP_010517422.1
OG0004638	g51801	XP_010505651.1, XP_010505653.1, XP_010505654.1, XP_010507641.1, XP_010517327.1, XP_010508986.1
OG0004639	g51579	XP_010509480.1, XP_010505170.1, XP_010516848.1
OG0004640	g51584	XP_010509471.1, XP_010516864.1, XP_010513024.1, XP_010505189.1
OG0004641	g51609, g38050	XP_010516915.1, XP_010505232.1, XP_010509424.1
OG0004642	g51651	XP_010509314.1, XP_010505351.1, XP_010517030.1
OG0004643	g38100	XP_010505506.1, XP_019101955.1, XP_010509154.1
OG0004644	g27328	XP_019094248.1, XP_010459121.1, XP_010497468.1
OG0004645	g27331	XP_010462736.1
OG0004646	g31736, g27397	XP_010498164.1, XP_010459406.1, XP_010476950.1
OG0004647	g50049, g31788	XP_010498257.1, XP_010498253.1, XP_010459478.1
OG0004648	g50108	XP_010498415.1, XP_010477216.1, XP_010459669.1
OG0004649	g50193	XP_010459857.1, XP_010498603.1, XP_010496503.1
OG0004650	g32018, g27508	XP_010498656.1, XP_010459921.1, XP_010477449.1
OG0004651	g50293	XP_010477631.1, XP_010498843.1, XP_010460122.1
OG0004652	g32095	XP_019099165.1, XP_010460141.1, XP_010477648.1, XP_010498904.1
OG0004653	g50298, g32097	XP_010477646.1, XP_010498865.1, XP_010460139.1
OG0004654	g32138	XP_010498987.1, XP_010477801.1
OG0004655	g17206	XP_010439016.1, XP_010448554.1, XP_010433757.1
OG0004656	g47522, g23820	XP_010438969.1, XP_010433725.1, XP_010448519.1
OG0004657	g23816, g17192	XP_010433718.1, XP_010438961.1, XP_010448511.1
OG0004659	g51034	XP_019093898.1, XP_010417278.1, XP_019085130.1
OG0004659	g23296	XP_019087304.1, XP_019086201.1, XP_019089022.1
OG0004661	g31391	XP_010494333.1, XP_010458682.1, XP_010476227.1
OG0004662	g49724	XP_019094652.1, XP_010458358.1, XP_010490812.1
OG0004664	g27096, g31214	XP_010458276.1, XP_010475824.1, XP_010490310.1
OG0004665	g31188, g27086	XP_010490115.1, XP_010458241.1, XP_010475791.1
OG0004667	g27060	XP_010458170.1, XP_010489630.1, XP_010475723.1
OG0004668	g49674, g31123	NP_001289910.1, NP_001289923.1, NP_001289912.1
OG0004669	g31097	XP_010488242.1, XP_010475582.1, XP_010458019.1
OG0004670	g31045	XP_010475464.1, XP_010457873.1, XP_010487146.1
OG0004671	g30899, g49469	XP_010475155.1, XP_010484352.1, XP_010457547.1
OG0004672	g45655	XP_010420055.1, XP_010453543.1, XP_010492226.1
OG0004673	g5045	XP_010453806.1, XP_010420340.1, XP_010492554.1
OG0004674	g29013, g4963	XP_010420508.1, XP_010453981.1, XP_010492746.1
OG0004675	g29020	XP_010453990.1, XP_010420516.1
OG0004676	g29048, g41467	XP_010420618.1, XP_010492861.1, XP_010454100.1
OG0004678	g29094	XP_010492964.1, XP_010420707.1, XP_010454182.1
OG0004679	g18520	XP_010493944.1, XP_010455052.1, XP_010421548.1
OG0004680	g10157	XP_010494062.1, XP_010455162.1, XP_010421660.1, XP_010421661.1
OG0004681	g10181	XP_010455205.1, XP_019084286.1, XP_010455207.1, XP_010494120.1
OG0004682	g10199, g4640	XP_010482211.1, XP_010442396.1, XP_010440493.1
OG0004683	g10260	XP_010493675.1, XP_010442272.1, XP_010482098.1
OG0004685	g28125, g5248, g29338	XP_010492149.1, XP_010453472.1, XP_010419980.1
OG0004686	g10295	XP_010439224.1, XP_010482051.1, XP_010442218.1
OG0004687	g2027, g18883	XP_010512219.1, XP_019093207.1, XP_010469303.1, XP_010413676.1
OG0004688	g45451, g5602, g29689	XP_010423363.1, XP_010456415.1
OG0004689	g5642, g45425	XP_010491069.1, XP_010452439.1, XP_010423480.1
OG0004691	g35651	XP_019090423.1, XP_010493832.1
OG0004692	g611	XP_010421426.1, XP_010454909.1, XP_010493826.1
OG0004693	g10046	XP_010493767.1, XP_010454840.1, XP_010421367.1
OG0004694	g479	XP_010456657.1, XP_010421124.1, XP_010454607.1, XP_010493443.1
OG0004695	g9877	XP_010444031.1, XP_010457985.1, XP_010483888.1
OG0004696	g375	XP_010483927.1, XP_010444066.1, XP_010458334.1
OG0004697	g365, g18604	XP_010444051.1, XP_010483907.1, XP_010458485.1
OG0004698	g362	XP_019086972.1, XP_010483951.1, XP_010444086.1
OG0004699	g357, g18607	XP_010444096.1, XP_010483959.1, XP_010458949.1
OG0004700	g332	XP_010444139.1, XP_010459386.1, XP_010483997.1
OG0004701	g19336	XP_010426641.1, XP_010503777.1, XP_010515481.1
OG0004702	g19440, g19452, g2681	XP_010503531.1, XP_010515222.1, XP_010426387.1
OG0004703	g2715	XP_010426332.1, XP_010503472.1, XP_010515159.1
OG0004704	g19532	XP_010473087.1
OG0004705	g11695, g13520	XP_010466914.1, XP_010488592.1, XP_010490124.1, XP_010513757.1
OG0004707	g45787, g44766	XP_010511954.1, XP_010415566.1, XP_010470907.1
OG0004708	g44764, g45796	XP_010470928.1, XP_019083265.1, XP_010511969.1
OG0004709	g44716	XP_010415654.1, XP_010470990.1, XP_010512052.1, XP_010482935.1, XP_010475864.1
OG0004710	g44622	XP_010428049.1, XP_010471215.1, XP_010415916.1
OG0004711	g45957	XP_010428088.1, XP_010414846.1, XP_010415951.1, XP_010471241.1
OG0004712	g46266, g13626	XP_010428693.1, XP_010416552.1, XP_010471786.1
OG0004713	g44438	XP_019083147.1, XP_019085872.1, XP_019093705.1
OG0004714	g44453, g46207	XP_010428578.1, XP_010471663.1, XP_010416441.1
OG0004715	g27598, g50369	XP_010499085.1, XP_010460368.1, XP_010477916.1
OG0004716	g44515	XP_010416308.1, XP_010428438.1, XP_010471540.1
OG0004717	g50028	XP_010476969.1, XP_010498184.1
OG0004718	g44342	XP_010472744.1, XP_010429775.1, XP_010417520.1
OG0004719	g46541	XP_010472852.1, XP_010417649.1, XP_010429884.1
OG0004720	g46562	XP_010417677.1, XP_019085183.1, XP_010472892.1
OG0004721	g46573	XP_010417696.1, XP_010429944.1, XP_010472912.1, XP_010417697.1
OG0004722	g44288	XP_010429953.1, XP_010417705.1, XP_010472924.1
OG0004723	g44284	XP_019094113.1, XP_010417715.1, XP_010429973.1
OG0004724	g44283	XP_010472944.1, XP_010431655.1, XP_010417716.1
OG0004725	g27304, g49941, g31601	XP_010459082.1, XP_019099013.1, XP_010476633.1
OG0004727	g12260, g7275	XP_010499608.1, XP_010487015.1, XP_010465068.1
OG0004728	g12250	XP_010487058.1, XP_010500023.1, XP_010465115.1
OG0004729	g7234, g13182	XP_010500633.1, XP_010500612.1, XP_010487111.1, XP_010465190.1
OG0004730	g12211	XP_010487179.1, XP_010465271.1, XP_010501463.1
OG0004731	g7134, g13228	XP_010465415.1, XP_010502332.1, XP_010487306.1
OG0004732	g13230, g7122	XP_010487317.1, XP_019101908.1
OG0004733	g7083	XP_010487368.1, XP_019102015.1, XP_010465509.1
OG0004734	g13271	XP_010504647.1, XP_010497642.1, XP_010487543.1, XP_010465699.1
OG0004735	g54043	XP_010500320.1, XP_010461608.1, XP_010479220.1
OG0004737	g6864	XP_010465969.1, XP_010507022.1, XP_010487784.1
OG0004738	g11988, g6855	XP_010507157.1, XP_010489925.1, XP_010465995.1
OG0004739	g13326, g11978	XP_010487822.1, XP_010466027.1
OG0004740	g6761	XP_010508234.1, XP_010487952.1, XP_010466162.1
OG0004741	g6670, g6669	XP_010510226.1, XP_010466387.1, XP_010488159.1
OG0004742	g13426	XP_010511454.1, XP_010466537.1, XP_010490033.1
OG0004743	g6579, g13429	XP_010488287.1, XP_010511489.1, XP_010466540.1
OG0004744	g6546, g11763	XP_019092272.1, XP_010488364.1, XP_010512158.1
OG0004745	g6535, g11759	XP_010488395.1, XP_010512431.1, XP_010466672.1
OG0004746	g11733, g6485	XP_010488491.1, XP_010421934.1, XP_010466777.1
OG0004747	g13508, g42982, g5979	XP_019096733.1, XP_019097965.1
OG0004747	g11715	XP_019096780.1, XP_019099075.1
OG0004748	g46064	XP_010428278.1, XP_010474316.1, XP_010419181.1
OG0004749	g13708	XP_010489227.1, XP_010467384.1, XP_010516587.1
OG0004750	g5956	XP_010489493.1, XP_010467894.1, XP_010415402.1
OG0004751	g5911, g13858	XP_010467837.1, XP_010415893.1, XP_010489051.1
OG0004752	g36737	XP_010480143.1, XP_010501210.1
OG0004754	g28054	XP_010461908.1, XP_010479509.1, XP_010500621.1
OG0004755	g36429	XP_010500562.1, XP_010461858.1, XP_010478439.1, XP_010478440.1, XP_010461857.1, XP_010500560.1
OG0004756	g36340	XP_010479286.1, XP_019091301.1, XP_010500400.1
OG0004757	g13472	XP_010466713.1
OG0004758	g1528, g10676	XP_010514078.1, XP_010502320.1, XP_010425096.1
OG0004759	g19163	XP_010504221.1, XP_010504211.1, XP_010515937.1, XP_010427088.1
OG0004760	g2467, g19305	XP_010515573.1, XP_019100265.1, XP_010426729.1, XP_010431249.1
OG0004761	g19298	XP_010503855.1, XP_010515587.1, XP_010426733.1
OG0004762	g38266	XP_010488806.1, XP_019084459.1, XP_010417448.1, XP_010472682.1, XP_010429677.1
OG0004763	g2190, g19078	XP_010427334.1, XP_010516134.1, XP_010504415.1
OG0004764	g11270, g11266	XP_010504505.1
OG0004765	g2137	XP_010427495.1, XP_010516269.1, XP_010504569.1
OG0004766	g2057	XP_010516282.1, XP_010427518.1, XP_010504589.1
OG0004767	g18987	XP_010427612.1, XP_010504667.1, XP_010516355.1
OG0004769	g18974, g2131	XP_010504726.1, XP_010427677.1, XP_010516423.1
OG0004770	g18775	XP_010454959.1, XP_010493870.1, XP_010421482.1, XP_010493809.1
OG0004771	g1863	XP_010512485.1, XP_010413415.1, XP_010413411.1, XP_019093541.1, XP_010512482.1
OG0004773	g32643	XP_010441762.1
OG0004774	g15166, g19758, g19705	XP_019099612.1
OG0004775	g18505	XP_010474385.1, XP_010416740.1
OG0004776	g31213	XP_010490302.1, XP_010458275.1, XP_010475823.1
OG0004777	g49780	XP_010476114.1, XP_010493305.2, XP_010462641.1, XP_010493296.1
OG0004779	g14047, g13721	XP_010467461.1, XP_010490365.1, XP_019086651.1
OG0004780	g13477	XP_010421841.1, XP_010488464.1, XP_010512967.1, XP_010466747.1
OG0004781	g11944, g13352	XP_010487953.1, XP_010466163.1, XP_010508254.1
OG0004782	g7382	XP_010495717.1, XP_010486795.1, XP_010464845.1
OG0004783	g5563	XP_010452679.1, XP_019084665.1, XP_019097723.1
OG0004784	g29797, g36983, g51039	XP_010439638.1
OG0004784	g14473, g14014, g33148, g11519, g21845, g42258, g17754, g21633, g21853, g47339, g51556, g17738	XP_010412500.1
OG0004785	g285	XP_010460721.1, XP_010444263.1, XP_010484104.1
OG0004786	g853	XP_010456177.1, XP_019095497.1, XP_019087911.1
OG0004787	g14574, g18063	XP_010495672.1, XP_019097489.1
OG0004787	g53648, g33297, g45424, g50000	XP_019086318.1
OG0004787	g39323, g26668	XP_019093308.1
OG0004787	g2109	XP_010462772.1
OG0004787	g27054, g37838, g17664	XP_019082542.1, XP_019094589.1, XP_019089181.1, XP_010468080.1
OG0004801	g47661, g23560	XP_010438481.1, XP_010433239.1, XP_010448000.1
OG0004802	g23559, g24087	XP_010433237.1, XP_010438479.1, XP_010447998.1
OG0004803	g16408, g47173	XP_010447381.1, XP_010432713.1, XP_010437907.1
OG0004804	g47672	XP_010433218.1, XP_010438455.1, XP_010447980.1
OG0004805	g23507, g17014	XP_010433137.1, XP_010447890.1, XP_010438345.1
OG0004806	g16989, g23428	XP_010438211.1, XP_010447761.1, XP_010433022.1
OG0004807	g47757	XP_010432947.1, XP_010447673.1, XP_010438134.1
OG0004808	g50910, g43007, g47792	XP_010447539.1, XP_010437994.1, XP_010432818.1
OG0004809	g23303	XP_010447549.2, XP_010432809.1, XP_010437986.1
OG0004811	g16912, g23237	XP_010437843.1, XP_010447328.1, XP_010432647.1
OG0004812	g23246	XP_010437863.1, XP_019098618.1, XP_010432672.1, XP_010447351.1
OG0004813	g47832	XP_010432624.1, XP_010447297.1, XP_010437814.1
OG0004814	g18198	XP_010444977.1
OG0004814	g47869	XP_010447128.1, XP_010432455.1
OG0004815	g23064	XP_010447042.1, XP_010437574.1, XP_010432383.1
OG0004816	g50611	XP_010463058.1
OG0004817	g24326	XP_010449737.1, XP_010434789.1, XP_010440121.1
OG0004818	g17569, g24331	XP_010440125.1, XP_010449743.1, XP_010434797.1
OG0004819	g17584	XP_010434822.1, XP_010440153.1, XP_010449790.1
OG0004820	g43881	XP_010470364.1, XP_010470361.1, XP_010414907.1, XP_010511204.1, XP_010414911.1, XP_010511565.1, XP_019098549.1
