Orthogroup	Cochlearia_excelsa	Capsella_rubella
OG0004997	g2239, g19129, g11283	XP_006292231.1
OG0004998	g38023, g51555	XP_006295808.1
OG0004999	g37147, g38025	XP_006295620.1
OG0005000	g32377	XP_006303384.1
OG0005001	g51686	XP_006295430.2
OG0005002	g51694, g37251	XP_006294698.1
OG0005003	g37258	XP_023640149.1
OG0005005	g31591	XP_006305150.1
OG0005006	g31663, g27350	XP_006304388.2
OG0005007	g31708	XP_006301678.1, XP_006303881.1
OG0005009	g31744, g50026	XP_023633174.1
OG0005010	g31786, g27409	XP_006304432.2
OG0005011	g31824	XP_006305530.1
OG0005012	g50104, g31886	XP_006306729.1
OG0005013	g46390	XP_006302283.1
OG0005014	g32020, g27513	XP_006303556.1
OG0005015	g27524	XP_023645186.1
OG0005016	g32078	XP_006307741.2, XP_006304400.1
OG0005017	g17892	XP_023642588.1
OG0005018	g32115	XP_023645224.1
OG0005020	g50366, g32160	XP_006303557.1
OG0005021	g32212, g50388	XP_006307530.1
OG0005022	g32240, g50395	XP_006304603.1
OG0005023	g32255	XP_006305383.1
OG0005024	g44908	XP_023643183.1
OG0005025	g17196	XP_006284198.1
OG0005026	g23764	XP_006285349.1
OG0005027	g23202	XP_023634060.1
OG0005029	g49893	XP_023636722.1, XP_006279607.1
OG0005030	g46558	XP_006302151.1
OG0005031	g31380	XP_006304458.1
OG0005032	g49806	XP_006307256.2
OG0005034	g27122, g49734	XP_006305763.1
OG0005035	g27108, g31242	XP_006304865.1
OG0005036	g49722	XP_023633126.1
OG0005037	g31158	XP_006305375.1
OG0005038	g51487	XP_006282452.1, XP_006293737.2
OG0005039	g49607, g27024	XP_006304187.1
OG0005040	g31122, g49685	XP_006303358.1
OG0005041	g49542	XP_006303558.1
OG0005042	g49539	XP_006306810.1
OG0005043	g49530, g30971, g30966	XP_006303301.1
OG0005044	g30914	XP_006304184.1
OG0005045	g49486	XP_006306775.1
OG0005046	g30801	XP_006305553.1
OG0005047	g44113, g36008, g35172, g49327, g30745, g3709	XP_006304244.1
OG0005049	g49309	XP_006305388.1
OG0005050	g5135	XP_023636879.1
OG0005051	g45713	XP_006302050.1
OG0005052	g5071, g45716	XP_006288176.1
OG0005053	g5060, g45720	XP_006287845.1
OG0005054	g5041, g45736	XP_006288319.2
OG0005055	g29145	XP_006287812.1
OG0005056	g4994, g29142	XP_006287913.1
OG0005057	g29009, g29007	XP_006287563.1
OG0005058	g4932, g29038	XP_006286525.1
OG0005059	g29045	XP_006289041.1
OG0005060	g29077	XP_006290030.1
OG0005061	g29099, g41434	XP_006288843.1
OG0005062	g4860	XP_006288650.1
OG0005063	g18504	XP_006286919.1
OG0005064	g4716	XP_023635889.1
OG0005065	g4669, g10186	XP_006280525.2
OG0005066	g10234	XP_006281014.2, XP_006279693.1
OG0005067	g10223	XP_006279665.1
OG0005068	g10288	XP_006281224.1
OG0005069	g10284	XP_006280568.1
OG0005070	g2298	XP_006291777.1
OG0005071	g5598, g6454, g11172	XP_006287041.1
OG0005072	g29750, g5646	XP_006290160.1
OG0005073	g2625, g19399	XP_006292796.1
OG0005075	g9944	XP_006280855.1
OG0005076	g446, g9942	XP_006281003.1
OG0005077	g9907	XP_006282146.1
OG0005078	g422, g18593	XP_006281711.1
OG0005079	g9866	XP_006279635.1
OG0005080	g1210	XP_006280254.1
OG0005081	g28724, g1187	XP_023643478.1
OG0005082	g1160	XP_023636915.1
OG0005083	g1159	XP_006281943.1
OG0005084	g2594, g19367	XP_006291328.1
OG0005085	g2626	XP_006291560.1
OG0005086	g19400	XP_006291345.1
OG0005087	g2632, g11381	XP_023638004.1
OG0005088	g2653	XP_006290808.1
OG0005089	g2797, g11407	XP_006290806.1
OG0005090	g716	XP_006287281.1
OG0005091	g41602, g41623	XP_006302330.1
OG0005092	g44839	XP_006302884.1
OG0005093	g44834	XP_006301554.1
OG0005094	g41508, g44831	XP_006302031.1
OG0005095	g10824	XP_006291419.1
OG0005096	g44805	XP_006300762.1
OG0005097	g45775, g44780	XP_006303048.1
OG0005098	g44738	XP_006302537.1
OG0005099	g45975	XP_006302793.1
OG0005100	g46419	XP_023643573.1
OG0005101	g46395	XP_006300576.1
OG0005102	g10283	XP_006280839.1
OG0005103	g46311, g44383	XP_006302034.1
OG0005104	g44404	XP_006302419.1
OG0005105	g46255	XP_006302854.1
OG0005106	g44465	XP_006302882.1
OG0005107	g44324	XP_006302459.1
OG0005108	g46579	XP_006302813.1
OG0005109	g46585	XP_006300504.1
OG0005112	g7224	XP_006297251.1
OG0005113	g13191, g13192	XP_006297084.1
OG0005114	g13203, g12213	XP_023642602.1
OG0005116	g7160	XP_006297265.1
OG0005117	g7111	XP_006298594.1
OG0005118	g7084	XP_023642046.1
OG0005119	g7076, g12138	XP_006298161.1
OG0005120	g7064, g13243	XP_006300048.1
OG0005121	g7045	XP_006297067.1
OG0005122	g7017	XP_006298541.1
OG0005123	g7006	XP_006298335.1
OG0005124	g12002, g6868	XP_023642531.1
OG0005125	g11981	XP_006297564.1
OG0005126	g13364	XP_006298273.1
OG0005127	g11903	XP_006298570.1
OG0005128	g6713	XP_006297611.2
OG0005129	g6708	XP_006297945.1
OG0005130	g13378	XP_006300263.2, XP_006279259.2, XP_006279032.1
OG0005131	g13381	XP_006297290.2
OG0005132	g11866	XP_006298556.1
OG0005133	g11873	XP_006298589.1
OG0005134	g13382	XP_006299594.2, XP_006296829.1
OG0005135	g24466	XP_023634097.1
OG0005136	g6568	XP_006297773.1
OG0005137	g6484	XP_006297786.1
OG0005138	g6472, g13479	XP_006299645.1
OG0005140	g5999	XP_006297598.1, XP_006296755.2
OG0005141	g5980	XP_006296658.1
OG0005142	g13926, g5977	XP_023641696.1
OG0005143	g5974, g13923	XP_006297851.1
OG0005144	g13861, g5917	XP_006300044.1
OG0005145	g36734	XP_023645891.1
OG0005146	g36716	XP_006305217.1
OG0005147	g54258	XP_006305177.2
OG0005148	g28039	XP_006306101.1, XP_023632694.1
OG0005149	g54112	XP_006304539.1
OG0005150	g19282	XP_006292618.1
OG0005151	g19250, g11329	XP_006293176.1
OG0005153	g19169	XP_023637835.1
OG0005154	g19167, g2309	XP_006291550.1
OG0005155	g2452, g19286	XP_006290893.1
OG0005156	g19133, g2268	XP_006292259.1
OG0005157	g19132	XP_006291493.1
OG0005158	g50609, g27924, g2250	XP_006291931.1
OG0005159	g19044	XP_023637952.1
OG0005160	g19038	XP_006291977.1
OG0005161	g19027, g2147	XP_006291218.2
OG0005162	g2119	XP_006290927.2
OG0005163	g2028	XP_006292007.1
OG0005164	g18881	XP_006292060.1
OG0005165	g1877	XP_006291146.1
OG0005166	g1843	XP_006294514.1
OG0005167	g1839	XP_023638465.1
OG0005168	g24221	XP_023639169.1, XP_006286552.1
OG0005170	g17585, g47159	XP_006284611.1
OG0005172	g37250	XP_023639088.1, XP_006292866.1, XP_023639184.1, XP_023638035.1, XP_006292363.1
OG0005173	g23584, g47650	XP_006284985.1
OG0005174	g43239	XP_023636114.1, XP_023636294.1
OG0005178	g46817	XP_006285138.1
OG0005179	g10461	XP_006292686.1, XP_006292294.1
OG0005183	g11015	XP_023637565.1, XP_023637561.1, XP_006281618.1, XP_023636080.1
OG0005184	g18681, g1622	XP_006283542.1
OG0005185	g40667	XP_006280503.1, XP_006292200.2
OG0005186	g10000	XP_006287948.1, XP_006289950.1, XP_006287949.1, XP_006287965.1, XP_006287964.1
OG0005188	g10204, g4784	XP_023633365.1
OG0005192	g23575, g17063	XP_006282662.2
OG0005193	g47676, g23544	XP_006282920.1
OG0005194	g47686, g23519	XP_006284040.1
OG0005195	g17021	XP_006283211.1
OG0005196	g23460	XP_023634812.1
OG0005197	g6007	XP_006298651.1
OG0005198	g47702	XP_023634880.1
OG0005199	g16997	XP_023639786.1
OG0005201	g23425, g47734	XP_006283218.1
OG0005202	g23423	XP_023634929.1
OG0005203	g16975	XP_006292938.2, XP_006292504.1
OG0005204	g23384	XP_006282768.1
OG0005205	g23366	XP_006283288.1
OG0005206	g23363	XP_006285443.1
OG0005207	g23342	XP_006284457.1
OG0005208	g49866	XP_006307035.1
OG0005209	g47826	XP_006284676.1
OG0005210	g23245, g47823	XP_006283262.1
OG0005211	g47870, g23134	XP_006283905.1
OG0005212	g23097	XP_006282971.1
OG0005213	g47879	XP_006285436.1
OG0005214	g23032	XP_006284334.1
OG0005215	g50612	XP_006303193.1
OG0005216	g27767, g50622	XP_006307262.1
OG0005217	g47189	XP_006284141.1
OG0005218	g44027	XP_006301429.1
OG0005219	g36835, g40978	XP_006301480.1
OG0005220	g38262, g44190, g40950	XP_006302148.1
OG0005221	g10766	XP_023638378.1
OG0005222	g1507, g16060	XP_006292199.1
OG0005223	g10740	XP_006291139.1
OG0005224	g10733	XP_006290331.1
OG0005225	g10716	XP_006291205.1
OG0005226	g10669	XP_006291439.1
OG0005227	g16679	XP_006292753.1
OG0005229	g10657	XP_006291803.1
OG0005230	g10586	XP_006292632.1
OG0005231	g31407, g10543	XP_006303568.1
OG0005232	g10532	XP_006291141.1
OG0005234	g10452	XP_006292233.1
OG0005235	g10377	XP_006291705.1
OG0005236	g44917	XP_023644287.1
OG0005237	g40854	XP_023643184.1, XP_023645659.1
OG0005238	g40879	XP_006300795.1
OG0005239	g47575, g17147	XP_006283766.1
OG0005240	g51962, g37371	XP_006294359.1
OG0005241	g13088, g7434	XP_006299685.1
OG0005242	g12312	XP_006299615.2
OG0005243	g7337	XP_006299808.1
OG0005244	g26658	XP_006282058.1
OG0005245	g28410	XP_006280670.1
OG0005246	g28409	XP_006281356.1
OG0005247	g17216	XP_006285371.1
OG0005248	g1027	XP_023637642.1
OG0005249	g18827, g1922	XP_006291797.1
OG0005250	g39362	XP_023638693.1, XP_006292756.1, XP_023642465.1
OG0005251	g1124, g28651	XP_006281908.1
OG0005252	g28688	XP_023633499.1
OG0005254	g45621, g29356	XP_006287760.1
OG0005255	g45603, g29386	XP_006287046.1
OG0005257	g5330, g29407	XP_006287139.1
OG0005258	g5334	XP_006290018.1
OG0005259	g5348	XP_006288317.1
OG0005260	g579	XP_006286729.1
OG0005260	g5399	XP_023637585.1
OG0005261	g29476, g5400	XP_023637587.1
OG0005262	g5437, g29537	XP_006288864.1
OG0005263	g29589	XP_006288561.1
OG0005264	g29593, g45498	XP_006287933.1
OG0005265	g5532, g29605	XP_023637480.1
OG0005266	g5561	XP_006288091.1
OG0005267	g24225	XP_023634201.1
OG0005268	g17493	XP_006283544.2
OG0005269	g24069	XP_023634029.1
OG0005270	g23961, g47421, g17296	XP_006284387.1
OG0005271	g23848	XP_006283265.1
OG0005272	g32721	XP_006304524.1
OG0005274	g28151, g53837	XP_006306050.1
OG0005275	g13432	XP_006298700.1
OG0005276	g50435, g32294, g27639	XP_006304444.1
OG0005277	g32321	XP_006304100.1
OG0005278	g50457	XP_023644853.1
OG0005279	g32340, g50464	XP_006306124.1
OG0005280	g27656	XP_006304607.1
OG0005281	g50511	XP_006304542.1
OG0005282	g27687	XP_006305152.1
OG0005283	g32433	XP_006305258.1
OG0005284	g50530	XP_006307346.2
OG0005285	g22845	XP_006285787.1
OG0005287	g22821	XP_006283511.1
OG0005288	g50904	XP_006296098.1
OG0005290	g22690	XP_006285580.1
OG0005291	g1744	XP_006291418.1
OG0005292	g898	XP_006279621.2
OG0005293	g37114, g13661	XP_006296463.1
OG0005294	g51504, g37123	XP_006294812.1
OG0005295	g44441	XP_006300301.1
OG0005296	g25773	XP_023636641.1
OG0005297	g17269, g17266	XP_006284707.1
OG0005298	g40404	XP_006288780.1
OG0005299	g36283	XP_006287934.2
OG0005300	g40482	XP_006279512.1
OG0005301	g40601	XP_006281752.1
OG0005302	g10901	XP_006280541.1
OG0005303	g47062	XP_006285415.1
OG0005304	g6433	XP_006296692.1
OG0005305	g24670, g24617, g24622, g24676	XP_006286000.1
OG0005306	g46998	XP_006285083.1
OG0005307	g17771	XP_023634917.1
OG0005308	g16841	XP_006295136.1
OG0005310	g41166, g52227	XP_006293950.2
OG0005311	g37590, g52229	XP_006294955.1
OG0005313	g38227, g37533	XP_006293351.2
OG0005314	g7361, g52122	XP_006283249.1
OG0005315	g37497	XP_006294037.1
OG0005316	g37490	XP_006293647.1
OG0005317	g52075, g38193	XP_006296565.1
OG0005318	g52019	XP_023639911.1
OG0005319	g52023, g37421	XP_006295481.1
OG0005320	g52025	XP_006294827.1
OG0005321	g52002	XP_006294692.1
OG0005323	g5800	XP_023637653.1
OG0005324	g5782	XP_006289012.1
OG0005325	g45339, g5780	XP_023635966.1
OG0005327	g5732	XP_006287585.1
OG0005329	g19112	XP_023632603.1
OG0005330	g635	XP_006288778.1
OG0005331	g28944, g709	XP_006288656.1
OG0005332	g28942, g712	XP_006287899.2
OG0005333	g725	XP_006289376.1
OG0005334	g729	XP_006288839.2
OG0005335	g28916	XP_006290065.1
OG0005336	g23847, g47490	XP_006283118.1
OG0005337	g758, g28902	XP_006290054.1
OG0005338	g28889	XP_006287935.1
OG0005339	g789, g43751	XP_006289164.1
OG0005340	g684, g28964	XP_006289344.1
OG0005341	g28872	XP_006286563.1
OG0005342	g28851	XP_006280904.1
OG0005343	g28804	XP_006280744.2
OG0005344	g39224, g28759	XP_006282043.1
OG0005345	g39233, g28740	XP_006281201.1
OG0005346	g2724	XP_006281296.1
OG0005347	g36059, g36057	XP_006281600.1
OG0005348	g4083	XP_023633367.1, XP_023640865.1, XP_006281444.2
OG0005349	g258	XP_006279639.1
OG0005350	g9775	XP_023634156.1, XP_006282032.1
OG0005351	g205	XP_006280583.1
OG0005352	g203	XP_006281145.1
OG0005353	g152	XP_023642316.1
OG0005354	g9703, g145	XP_023640922.1
OG0005355	g9685, g18674	XP_006281181.1
OG0005356	g111	XP_006281399.1
OG0005358	g31	XP_006281109.2, XP_006301614.2, XP_006294863.1
OG0005359	g19636, g19641, g54378	XP_023642785.1
OG0005361	g25337	XP_023635805.1
OG0005362	g25376, g39460	XP_006289142.1
OG0005363	g45265	XP_006287523.1
OG0005364	g49349	XP_006307579.1
OG0005365	g25422, g45224	XP_006288332.1
OG0005366	g39635, g25502	XP_006288716.1
OG0005367	g49451	XP_023645141.1
OG0005368	g39786	XP_006294673.1
OG0005369	g51311	XP_006294663.2
OG0005370	g37907	XP_006293605.1
OG0005371	g39845	XP_006294655.1
OG0005372	g39853	XP_006296404.1
OG0005373	g40064	XP_006294616.1
OG0005374	g40109	XP_006294224.1
OG0005375	g40174	XP_006296031.2
OG0005376	g23236	XP_006282899.1
OG0005377	g40845	XP_023643395.1
OG0005378	g12667	XP_006297607.1
OG0005379	g7830	XP_006298723.1
OG0005380	g29030, g41490	XP_006288614.1
OG0005381	g12554	XP_006298819.1
OG0005382	g12519	XP_006296605.1
OG0005383	g5252, g29341	XP_006289185.1
OG0005384	g12483	XP_006296810.1
OG0005385	g12468	XP_006297065.1
OG0005386	g7596	XP_023642009.1
OG0005387	g7574	XP_006296715.1
OG0005389	g37344	XP_006295672.1
OG0005390	g37325	XP_006294362.1
OG0005391	g51764	XP_006293598.1
OG0005392	g37308, g43581	XP_023640982.1
OG0005393	g2275	XP_006291240.1
OG0005394	g37295	XP_023639923.1, XP_023644073.1, XP_023641350.1
OG0005395	g51558	XP_023639678.1
OG0005397	g37216	XP_006294104.1
OG0005398	g51649	XP_006294901.1
OG0005400	g51699	XP_006293379.1
OG0005401	g7588	XP_006299539.2
OG0005402	g51713	XP_006296155.1
OG0005403	g31623, g27329	XP_023644763.1
OG0005405	g27414	XP_023635011.1, XP_006303528.1
OG0005406	g31806	XP_006305053.1
OG0005407	g27421	XP_006307358.2
OG0005408	g31814	XP_006304758.1
OG0005409	g50064	XP_023645372.1
OG0005410	g31871, g27437	XP_023644882.1
OG0005411	g31898	XP_023645594.1
OG0005412	g31944, g50148	XP_006306759.1
OG0005413	g50204	XP_023644743.1
OG0005414	g46389	XP_023643958.1
OG0005415	g50235	XP_006305384.1
OG0005416	g27515	XP_006304083.1
OG0005417	g45950	XP_006300996.1
OG0005418	g44649	XP_006300829.1
OG0005419	g32117, g27570	XP_006306943.1
OG0005420	g32127	XP_006305441.1
OG0005421	g32131, g27581	XP_006303579.1
OG0005422	g27593	XP_006306850.1
OG0005423	g50396	XP_023632985.1
OG0005424	g32247	XP_006303524.1
OG0005425	g50397	XP_006305832.1
OG0005426	g47528	XP_006282498.1
OG0005427	g23759	XP_006284555.1
OG0005429	g50967, g38397	XP_023640986.1
OG0005430	g38505	XP_023639465.1
OG0005431	g31552, g52269	XP_006307652.1
OG0005432	g31358	XP_023645852.1, XP_006304023.1
OG0005433	g27182	XP_006303505.1
OG0005434	g49753, g31280	XP_006304871.1
OG0005435	g31279	XP_023632565.1
OG0005436	g27101, g31234	XP_023645736.1
OG0005437	g31235	XP_006294531.2, XP_023645391.1
OG0005438	g49697, g31210	XP_006305236.2
OG0005439	g31180	XP_006305109.1
OG0005440	g27071, g49636	XP_006306459.1
OG0005441	g31140	XP_006305005.1
OG0005442	g49611	XP_006307337.2
OG0005443	g27019	XP_006306580.1
OG0005444	g49551, g19212	XP_023644688.1
OG0005446	g26961	XP_023645039.1
OG0005447	g51489, g49345	XP_006298860.1
OG0005448	g29329	XP_006289077.1
OG0005449	g5179, g29302	XP_006289585.1
OG0005450	g5219, g29324	XP_006288869.1
OG0005451	g27881	XP_006305277.2
OG0005452	g5056	XP_023636321.1
OG0005453	g29184	XP_006287877.1
OG0005454	g29140, g45752	XP_006286576.1
OG0005455	g41500, g28990	XP_006289589.1
OG0005456	g29010, g29008, g41496	XP_006288397.1
OG0005457	g29043, g4038, g4919	XP_023637536.1
OG0005459	g10137, g10127	XP_023636645.1
OG0005460	g4730	XP_006288662.1
OG0005461	g1634	XP_006279708.1
OG0005462	g29656	XP_006289659.1
OG0005463	g5608	XP_023635973.1
OG0005464	g29727, g5638	XP_006288690.1
OG0005465	g29746, g45416	XP_006287733.1
OG0005466	g29761	XP_006288003.1
OG0005467	g29773	XP_006289993.1
OG0005468	g29775	XP_006288324.1
OG0005469	g45403, g5685	XP_006286645.1
OG0005470	g10072	XP_023637547.1, XP_006288399.1
OG0005471	g9875, g386	XP_023633601.1
OG0005472	g385	XP_006280765.2
OG0005473	g9872	XP_006280748.1
OG0005474	g9858	XP_006281035.2
OG0005475	g1162	XP_006282057.2
OG0005476	g19340, g2522	XP_006292057.1
OG0005477	g342	XP_006280313.1
OG0005478	g2804	XP_006290361.2
OG0005479	g2940	XP_023638906.1, XP_006290622.1
OG0005480	g41414	XP_006288107.1
OG0005481	g41635	XP_006301374.1
OG0005482	g12950	XP_023641630.1
OG0005484	g45754	XP_006302519.1
OG0005485	g45788	XP_006302661.1
OG0005486	g45807	XP_006302512.1
OG0005487	g45876	XP_006300487.1
OG0005488	g44664	XP_023642852.1
OG0005489	g44646, g45931	XP_006300552.1
OG0005490	g46425	XP_006302818.1
OG0005491	g46416	XP_006302477.1
OG0005492	g46315	XP_006302849.1
OG0005493	g50159, g31953	XP_006305382.1
OG0005494	g46241	XP_006302445.1
OG0005495	g44448, g46214	XP_006302550.1
OG0005496	g46206	XP_006302829.1
OG0005497	g44463, g46198	XP_006302135.1
OG0005498	g44540	XP_006302688.1
OG0005499	g44542	XP_006302358.1
OG0005500	g46104	XP_023643329.1
OG0005501	g18557	XP_023637314.1
OG0005502	g46019	XP_006302487.1
OG0005503	g45993	XP_006301410.1
OG0005504	g46454	XP_006302527.1
OG0005505	g46546	XP_023643243.1
OG0005507	g46582, g44286	XP_023644377.1
OG0005508	g7285	XP_006298400.1
OG0005509	g7250	XP_006300220.1
OG0005510	g12155	XP_006297817.1
OG0005511	g13235, g7085	XP_006299581.1
OG0005512	g13236	XP_006298858.1, XP_023643752.1
OG0005513	g7009	XP_023642008.1
OG0005514	g7007	XP_006297850.1
OG0005516	g47126, g17616	XP_006283589.1
OG0005517	g13273	XP_006298702.1
OG0005519	g13302	XP_006299414.1
OG0005520	g6859	XP_006299814.1
OG0005521	g11991	XP_006299288.1
OG0005522	g11984	XP_023641340.1
OG0005523	g11973	XP_023641333.1
OG0005524	g13344	XP_006298849.1
OG0005525	g11922	XP_006297578.2
OG0005526	g6714	XP_006299632.1
OG0005527	g11818	XP_023642676.1
OG0005528	g23009	XP_006286192.1
OG0005529	g41349	XP_006287975.1
OG0005530	g47848	XP_006285540.1, XP_006297642.1
OG0005531	g13718, g14058	XP_006299086.1
OG0005532	g13720, g6099	XP_006298285.1
OG0005533	g6030	XP_006298850.1
OG0005534	g18253	XP_023642226.1, XP_006285310.1
OG0005535	g5943, g13876	XP_023642686.1
OG0005536	g36706, g54331	XP_006307563.1
OG0005537	g54346	XP_006305462.1
OG0005538	g54347, g36686	XP_006305069.1
OG0005539	g54353	XP_006305008.1
OG0005540	g36660, g7154	XP_006304029.1
OG0005541	g36616	XP_006305108.1
OG0005542	g36447, g54173	XP_006307314.1
OG0005543	g36388	XP_006306539.2
OG0005544	g36302	XP_006303387.1
OG0005545	g54060, g54050	XP_006305666.2
OG0005546	g19179	XP_006290596.1
OG0005547	g2319	XP_006291344.1
OG0005548	g2463	XP_023639129.1
OG0005550	g2105	XP_006290389.1
OG0005551	g18980	XP_006293344.2
OG0005552	g18967	XP_006291155.1
OG0005553	g2034	XP_023639304.1
OG0005554	g1889	XP_006291810.1
OG0005556	g18794	XP_006293253.1
OG0005557	g18741	XP_023637770.1
OG0005558	g24491	XP_023634547.1
OG0005561	g51734	XP_006295035.1
OG0005562	g38181	XP_006294953.1
OG0005564	g46283	XP_006301299.1
OG0005566	g49936	XP_023645958.1
OG0005568	g12310, g7352, g13123	XP_006296752.1
OG0005569	g11083	XP_006281349.2
OG0005570	g51208	XP_006295305.1
OG0005571	g50175	XP_023643983.1
OG0005572	g29272, g5132	XP_006288963.1
OG0005573	g41762, g39446	XP_023633400.1
OG0005575	g10666	XP_023638822.1
OG0005576	g480	XP_023636329.1
OG0005577	g12769, g7829	XP_023642294.1
OG0005579	g14240	XP_023642564.1, XP_006299625.1
OG0005581	g2985	XP_023638749.1
OG0005581	g2981	XP_023638599.1
OG0005584	g18635	XP_006281313.1
OG0005592	g23501	XP_006283510.1
OG0005593	g16990	XP_006285618.1
OG0005594	g49677	XP_006304289.1
OG0005595	g16976, g23382	XP_006285720.1
OG0005596	g47758	XP_006283029.1
OG0005597	g23379	XP_006286217.1
OG0005598	g16968	XP_023634240.1
OG0005599	g23364	XP_006285140.1
OG0005600	g23341, g47778	XP_006285612.1
OG0005601	g16948	XP_023635383.1
OG0005602	g47805	XP_006282812.1
OG0005603	g23258, g47817	XP_023634921.1
OG0005604	g23213, g47829	XP_006283680.1
OG0005605	g47825, g16911	XP_006284030.2
OG0005606	g47849	XP_006284113.1
OG0005607	g23136	XP_006284441.1
OG0005608	g775	XP_006287962.1
OG0005609	g37139, g38005	XP_006293822.1
OG0005610	g2668, g2662, g24344, g24347, g2669, g2663	XP_023634492.1
OG0005611	g41078	XP_006302446.1
OG0005613	g40994	XP_023643089.1
OG0005614	g40944	XP_006300468.1
OG0005615	g10827	XP_023638782.1
OG0005616	g10726	XP_006290985.1
OG0005617	g10707	XP_006290253.1
OG0005618	g10656	XP_006291635.1
OG0005621	g10646	XP_006292107.1
OG0005622	g1584	XP_023637850.1, XP_023637849.1
OG0005623	g10587	XP_006290883.1
OG0005624	g1608, g10521	XP_006291586.1
OG0005625	g10435	XP_006290690.1
OG0005626	g10362	XP_006291690.1
OG0005627	g28414	XP_023638261.1
OG0005628	g44920	XP_006301067.1, XP_023642964.1
