Orthogroup	Cochlearia_excelsa	Brassica_rapa
OG0001335	g5680	XP_009125564.1, XP_009122585.1
OG0001335	g12368	XP_033130029.1
OG0001336	g7363	XP_009146690.2, XP_033129115.1
OG0001336	g5596, g29680	XP_009122246.2, XP_009130940.1
OG0001337	g28452	XP_009127115.1, XP_033137680.1, XP_009132453.2
OG0001337	g17081	XP_009143575.2
OG0001338	g945	XP_009127118.1, XP_009132653.1, XP_009119939.1
OG0001339	g26842	XP_009126988.2, XP_018511087.2
OG0001339	g23683	XP_009109174.2, XP_018514414.1
OG0001340	g45563, g29454	XP_009125794.2, XP_033138529.1, XP_009131197.2, XP_033138526.1, XP_009125790.2
OG0001341	g45552, g29474	XP_018512985.2, XP_009131183.2, XP_009125272.1, XP_033137625.1
OG0001342	g45527	XP_009131137.1
OG0001342	g166	XP_009130497.1
OG0001343	g5508, g29591	XP_009122444.2, XP_009131054.1, XP_009125723.1
OG0001343	g472	XP_009136375.1
OG0001344	g47233	XP_033144147.1
OG0001344	g10909, g40671	XP_009114310.1, XP_009128921.2, XP_009101460.1
OG0001345	g47287	XP_009136958.2, XP_009132207.1
OG0001345	g10970	XP_009101574.1, XP_009128812.1
OG0001346	g24045, g47350	XP_009134021.2, XP_009137152.2, XP_009108480.1
OG0001347	g7927	XP_009147428.1
OG0001347	g17261	XP_009137332.1
OG0001348	g6048	XP_009150770.1, XP_009121088.1, XP_033133087.1, XP_009149485.2
OG0001349	g22944	XP_009138413.1
OG0001349	g47955, g47958	XP_009146141.1
OG0001350	g50917	XP_009140371.1, XP_033136711.1
OG0001350	g18290, g22800	XP_033133098.1, XP_009131941.1
OG0001351	g17896, g17900, g17918, g17911	XP_009108074.1, XP_033132272.1
OG0001352	g40227	XP_009123768.1, XP_009139257.2, XP_009134104.2
OG0001353	g16731, g18396	XP_009101594.1, XP_009128806.1
OG0001354	g18789	XP_009104388.1, XP_033135047.1
OG0001354	g50827	XP_033147759.1, XP_033139298.1
OG0001355	g11168, g18690	XP_033134591.1
OG0001355	g52282	XP_009142370.1
OG0001355	g37630	XP_009143176.1
OG0001356	g1994, g18939	XP_009142881.1, XP_009116548.1
OG0001357	g2054	XP_009104084.1, XP_009139001.1
OG0001358	g37416	XP_009142786.1, XP_018514114.1
OG0001358	g2112	XP_009104064.1, XP_009116455.1
OG0001359	g2928	XP_009149988.1
OG0001359	g28762	XP_009126663.1
OG0001360	g49490	XP_033138024.1
OG0001360	g51296	XP_033147611.1
OG0001361	g37930	XP_009132861.1, XP_009141266.1
OG0001361	g30901	XP_009119251.1
OG0001362	g6706, g11898	XP_009145591.2, XP_033143641.1, XP_033131295.1
OG0001362	g40140	XP_009133914.1
OG0001363	g23660	XP_009109956.1, XP_009143027.1
OG0001364	g5140	XP_018512962.2, XP_033137799.1
OG0001364	g12713	XP_009125032.2, XP_033142230.1
OG0001365	g45686, g29273	XP_009126033.1, XP_009121604.1, XP_009131444.1
OG0001366	g5076	XP_009132246.2, XP_009121533.3
OG0001366	g12752, g7871	XP_009134671.1, XP_009118056.2
OG0001367	g10183	XP_009129805.1, XP_009151286.1
OG0001367	g7644	XP_033147483.1, XP_009134903.1, XP_009124852.1
OG0001368	g24719, g25066, g25041, g25068	XP_018508296.1, XP_033143097.1
OG0001368	g25048, g36889	XP_009144664.1
OG0001370	g31960	XP_009110201.1, XP_009149581.1
OG0001370	g46290	XP_009104667.1, XP_009106326.1
OG0001371	g50328, g50331	XP_009110064.1
OG0001372	g12761	XP_009119071.2
OG0001372	g45745, g29153, g5005	XP_009126159.1, XP_009131574.2, XP_009121421.2
OG0001373	g12013, g6885	XP_009107337.1, XP_009147945.1, XP_009112799.2, XP_009145905.1
OG0001374	g44472	XP_009106182.1
OG0001374	g3704, g50089, g26819	XP_009103382.1, XP_009149439.1
OG0001375	g49963	XP_009117773.1, XP_009149057.1
OG0001375	g44314	XP_009128371.1
OG0001376	g7193	XP_033146906.1, XP_033132803.1
OG0001376	g54341	XP_009106929.2, XP_009147533.1
OG0001377	g12075	XP_009114631.2
OG0001377	g6974	XP_009114342.1, XP_009114352.1
OG0001378	g6921	XP_009145977.1, XP_033144429.1, XP_009113753.1
OG0001379	g3849, g4807, g43217, g11942	XP_009135662.1, XP_009145694.1
OG0001379	g54171	XP_033128436.1, XP_009147841.2
OG0001380	g36451	XP_009144954.1, XP_009147835.1
OG0001380	g13365	XP_009111254.1
OG0001381	g43687, g43860	XP_033144589.1, XP_033144582.1, XP_009110732.1, XP_009108563.1
OG0001382	g38481	XP_009112504.1
OG0001382	g22799, g18905	XP_033131908.1
OG0001383	g3256, g50765, g47727	XP_009137885.1
OG0001384	g50944	XP_033145368.1, XP_009117289.2
OG0001384	g38442	XP_009117288.1
OG0001386	g33025	XP_033143381.1, XP_018511626.2, XP_033138071.1, XP_033134309.1, XP_018511578.1
OG0001391	g7315	XP_009120840.1
OG0001391	g50558	XP_033130699.1, XP_009115052.1
OG0001392	g18225	XP_009107264.1, XP_009138336.1
OG0001392	g6122	XP_009121204.1, XP_009136326.1
OG0001393	g13722	XP_033129493.1, XP_009121154.1
OG0001393	g47915	XP_009138352.1, XP_009103570.2
OG0001394	g50619	XP_033137211.1
OG0001395	g47589	XP_009137602.1
OG0001395	g23687	XP_009142467.1
OG0001397	g31244	XP_009118259.1, XP_009144460.1, XP_033129169.1
OG0001397	g44080, g41049	XP_009138573.1, XP_009103060.2
OG0001398	g10797	XP_009129233.1, XP_009101345.1
OG0001398	g31566	XP_009117860.1, XP_033129908.1
OG0001399	g10696	XP_009129125.1, XP_009101236.1, XP_009114188.2
OG0001399	g31524	XP_009148729.2
OG0001400	g31446, g27219	XP_009118012.1, XP_009148531.1
OG0001401	g5130, g45688	XP_009121599.1, XP_009131450.1, XP_009126038.2
OG0001402	g46691	XP_009140223.2, XP_009125113.1, XP_009139912.1
OG0001402	g10380	XP_009151817.3
OG0001403	g40871	XP_009113036.1
OG0001403	g31381	XP_009118085.2, XP_009110650.2, XP_009148598.1
OG0001404	g40899	XP_033134785.1
OG0001404	g49805	XP_009110671.1, XP_009148613.1
OG0001405	g45412	XP_009130843.1, XP_009122558.1
OG0001406	g22801	XP_009132042.2, XP_009109405.2
OG0001406	g45919, g44655	XP_009105803.1, XP_009104919.1
OG0001407	g895	XP_009132511.1, XP_009119821.1
OG0001407	g17071, g47651	XP_009137753.1, XP_033140043.1
OG0001408	g5415	XP_009125302.1, XP_009131156.1, XP_009122059.1
OG0001409	g276	XP_009112104.1, XP_009150421.1
OG0001409	g29575	XP_009131090.1, XP_009122472.1
OG0001410	g10921	XP_009101494.1
OG0001410	g24231	XP_009131135.1, XP_009136880.1
OG0001411	g17488	XP_009136910.1
OG0001411	g47259	XP_009123731.1
OG0001412	g24120	XP_009133051.2
OG0001412	g11008	XP_009113877.1
OG0001412	g40537	XP_009101623.1
OG0001413	g23977	XP_009137220.1, XP_009137221.1, XP_009108536.1
OG0001414	g50697, g50696	XP_009114803.2, XP_009114802.1, XP_033136135.1, XP_009114805.1, XP_009114806.1, XP_009114804.2
OG0001415	g51404	XP_009141350.1
OG0001415	g50469	XP_009113666.2, XP_009109726.1
OG0001416	g51437	XP_009143786.1, XP_009141371.1
OG0001416	g50512	XP_033137275.1, XP_009109658.1, XP_033130144.1
OG0001417	g18258	XP_009141598.1, XP_009138451.2
OG0001417	g38412	XP_009140496.1
OG0001418	g18306	XP_033133114.1, XP_009101895.1
OG0001418	g50875	XP_009117387.1, XP_009140289.2
OG0001419	g46728	XP_009139806.1, XP_009125095.2
OG0001419	g27600	XP_009132383.2
OG0001420	g25581	XP_009144515.1
OG0001420	g17315	XP_009135461.1
OG0001421	g6561	XP_009108537.1, XP_009135834.1, XP_018514342.1
OG0001422	g12838	XP_033147777.1
OG0001422	g4780, g10154	XP_009129852.1, XP_009111931.1
OG0001423	g37565	XP_009142280.1
OG0001423	g11186	XP_009116710.1, XP_033131435.1
OG0001424	g29819	XP_009130780.1
OG0001424	g45372	XP_009125517.1, XP_033138487.1
OG0001425	g11531	XP_009116398.2, XP_009123261.2
OG0001425	g28922	XP_009120782.1
OG0001425	g733	XP_009126469.1
OG0001427	g39470	XP_009111414.1, XP_009128504.1, XP_009134506.1
OG0001427	g30744	XP_009118810.1
OG0001428	g49392, g30797	XP_009119603.1
OG0001428	g39587	XP_009134430.1, XP_009144563.2
OG0001429	g39588	XP_009134428.1, XP_009144556.1, XP_009111280.1
OG0001429	g1749	XP_009138722.2, XP_009116931.1
OG0001430	g49450	XP_009111114.1, XP_009118655.1, XP_033138282.1
OG0001430	g39721	XP_018515195.1
OG0001431	g51312	XP_009141271.2, XP_009132871.1, XP_009143936.2
OG0001432	g26963	XP_009119111.1, XP_009111020.1
OG0001432	g51260	XP_009132806.1
OG0001433	g26980, g31008	XP_009119051.1
OG0001433	g51229	XP_009144269.1, XP_009141113.1
OG0001434	g51129	XP_009140979.1
OG0001434	g29697	XP_009125632.1, XP_009122209.1
OG0001435	g31076, g49588	XP_009110930.1, XP_009118419.2, XP_009148017.1
OG0001435	g39988	XP_009103705.1, XP_009140932.1
OG0001436	g28996, g4981	XP_009126202.1, XP_009107545.1
OG0001436	g12623	XP_009102061.1, XP_009130375.2
OG0001437	g4949, g41495, g29026	XP_009131623.2, XP_009126216.2, XP_009121037.2
OG0001437	g12792	XP_009134741.1
OG0001438	g10162	XP_009151242.1, XP_009111920.1
OG0001439	g44554	XP_009106049.1
OG0001439	g50044	XP_009149287.1, XP_009117612.1, XP_009110343.1
OG0001440	g27493, g32006	XP_009112575.1, XP_009110172.1, XP_009149692.1
OG0001440	g46355	XP_009128227.1
OG0001441	g45964	XP_009105873.2, XP_009127905.1
OG0001441	g50247	XP_009123116.1
OG0001442	g45881	XP_009105748.1
OG0001442	g27544	XP_009115560.1
OG0001443	g32129	XP_009110051.1, XP_009115420.1
OG0001443	g45813, g44727	XP_009127759.1, XP_009104983.1, XP_009105643.1
OG0001444	g17164, g47546	XP_033144398.1, XP_033143021.1
OG0001445	g6096	XP_033147745.1
OG0001446	g5523	XP_009122410.1
OG0001446	g18591	XP_033142395.1, XP_033138980.1, XP_009136439.2, XP_009111977.1, XP_009130149.2
OG0001448	g54338	XP_009106906.1
OG0001448	g7208	XP_033147816.1, XP_009135328.2, XP_009117435.1
OG0001449	g12188, g7168	XP_009135375.1
OG0001449	g11243, g36667	XP_009123647.1, XP_009147579.1
OG0001450	g12185	XP_033147001.1
OG0001450	g7167	XP_009146386.2, XP_009135376.1, XP_033142845.1, XP_009116991.2
OG0001451	g12141	XP_033146900.1, XP_009147638.1
OG0001452	g7075	XP_009115491.2, XP_009146237.1
OG0001453	g54269	XP_009107020.1, XP_009144824.1
OG0001453	g12116, g13242	XP_009115335.1, XP_018512783.1, XP_033148712.1
OG0001454	g13247, g7051	XP_009135465.1, XP_009115182.1
OG0001455	g12074, g6999	XP_009135494.1
OG0001455	g24406	XP_009136730.1
OG0001456	g13368	XP_009145696.1, XP_009135660.2, XP_009111306.1
OG0001457	g11920	XP_009145644.1, XP_033144450.1, XP_033135081.1
OG0001457	g54201	XP_009147819.1
OG0001459	g50174	XP_033132886.1, XP_009149601.1, XP_009149602.1
OG0001461	g37952	XP_009144164.1, XP_033147666.1, XP_033147641.1
OG0001461	g51323	XP_033147639.1
OG0001462	g28224, g22663, g49937	XP_018513405.1
OG0001464	g16998	XP_009128419.1, XP_009137870.1
OG0001464	g13914	XP_009112601.1
OG0001465	g5973	XP_009112595.1, XP_009102196.1
OG0001465	g23443	XP_009137881.1, XP_009128155.2
OG0001466	g23319	NP_001288984.1, XP_009126878.1, XP_009138020.1
OG0001466	g16950	XP_009140562.2
OG0001467	g36049, g3813, g25749	XP_009128688.1
OG0001468	g47866	XP_009129082.1, XP_009108751.2, XP_018508799.1, XP_009108750.1, XP_009117049.1
OG0001469	g4558	XP_009102910.1, XP_033130398.1
OG0001469	g32530	XP_009102661.3, XP_009114970.1
OG0001470	g51539	XP_009141508.1
OG0001470	g47179	XP_033144813.1, XP_009145506.1
OG0001471	g49758	XP_009144406.2
OG0001471	g31288	XP_009118223.2, XP_009148434.2
OG0001472	g31559	XP_009117867.1, XP_009148873.1
OG0001472	g10770	XP_009101324.1, XP_009129215.1
OG0001473	g10695	XP_009129121.2
OG0001473	g31523	XP_009148734.1, XP_009117905.1
OG0001474	g23722	XP_033143030.1
OG0001475	g49799	XP_009118157.1, XP_009148622.1
OG0001475	g40913, g44224	XP_009123393.1, XP_009113083.1
OG0001477	g41009	XP_009104229.1, XP_009124338.1, XP_018510149.1
OG0001477	g5566	XP_009125678.1, XP_009122363.1
OG0001478	g5763	XP_033139799.1, XP_009122739.1, XP_009130726.1
OG0001479	g1928, g18840, g42086	XP_009138853.1, XP_009104252.1, XP_009116707.1
OG0001480	g23805, g17185	XP_009137488.1, XP_009138751.2, XP_009109231.1
OG0001481	g29369	XP_009121788.1
OG0001482	g29463	XP_033142800.1, XP_009125259.2
OG0001482	g585	XP_009129978.1
OG0001483	g568, g10027	XP_033141216.1, XP_033128866.1
OG0001483	g29488	XP_009122033.1, XP_033140345.1, XP_009131174.1
OG0001484	g29490	XP_033137631.1
OG0001484	g566	XP_009111644.1
OG0001485	g29567	XP_009131105.2, XP_009122500.1
OG0001485	g9798	XP_009130275.1, XP_009150448.2
OG0001486	g5490	XP_009131082.1, XP_009122471.1
OG0001486	g279	XP_018515134.1
OG0001487	g463	XP_009136386.1
OG0001487	g29595, g45494	XP_033140836.1, XP_009131049.1, XP_009122431.1
OG0001488	g24248	XP_009130811.1, XP_009136855.1
OG0001488	g40683, g10899	XP_009128938.1
OG0001489	g40424	XP_009114588.2, XP_009134286.1
OG0001489	g23965	XP_009135738.1
OG0001490	g50501	XP_009102872.1
OG0001490	g32388	XP_009115263.2, XP_009109679.1
OG0001491	g32424	XP_033134354.1
OG0001492	g50876	XP_009140296.1, XP_009117385.1
OG0001493	g53956	XP_009123448.2, XP_018508909.2, XP_033147653.1
OG0001493	g37042	XP_009101816.1
OG0001494	g40403	XP_009134258.2, XP_009134259.2, XP_009114628.1, XP_009144488.1
OG0001495	g40707	XP_009101418.1
OG0001495	g10864	XP_009114277.2, XP_009114279.2
OG0001496	g11730	XP_009102540.1, XP_009106061.1
OG0001496	g24650	XP_009107703.2
OG0001498	g26925, g30860	XP_009118663.1, XP_009119328.2, XP_009111122.1
OG0001499	g18738	XP_009116945.1, XP_018508246.2
OG0001499	g37746	XP_009138712.1
OG0001500	g37716	XP_009133802.2
OG0001500	g1765	XP_009138732.1
OG0001501	g50799	XP_009133789.2, XP_009142600.1, XP_009142450.1
OG0001502	g38236	XP_018514843.1, XP_009133681.1
OG0001502	g18839	XP_009104254.1, XP_009116709.1
OG0001503	g18877, g1951	XP_009116668.1, XP_009138891.1, XP_009104231.1
OG0001504	g18882	XP_009104212.1
OG0001504	g38213	XP_009142946.1, XP_033142839.1, XP_018513349.2, XP_009142196.1
OG0001505	g37494	XP_009104207.1, XP_009116605.1, XP_009150184.1, XP_009133590.1
OG0001506	g7528	XP_009135082.1, XP_009146974.1
OG0001506	g5844	XP_009122854.1, XP_009130632.1
OG0001507	g1254, g39243	XP_009126712.1, XP_009120432.1, XP_009132009.1
OG0001508	g298	XP_033134689.1, XP_009130252.1, XP_033128340.1
OG0001509	g2610, g11370	XP_009101232.1, XP_009149708.1
OG0001510	g51259	XP_009141154.1, XP_009132802.1
OG0001510	g49518	XP_009119110.1, XP_009118570.1
OG0001511	g49598	XP_009110917.1
OG0001511	g31085	XP_009148033.1
OG0001511	g40022	XP_009133868.1
OG0001512	g27025	XP_009118389.2, XP_009110904.2, XP_009148080.2
OG0001512	g40081	XP_009140830.1
OG0001513	g12739	XP_009147410.1, XP_009125040.1
OG0001513	g12702	XP_033147385.1
OG0001514	g7791, g12800	XP_009130420.1, XP_009125008.1
OG0001514	g29039	XP_033142661.1
OG0001515	g5386, g28104	XP_009147787.1
OG0001516	g7634	XP_009147141.1, XP_009124782.1
OG0001517	g2175	XP_009116292.1
OG0001517	g51865	XP_009133413.2, XP_009143241.1
OG0001518	g51849	XP_009141863.1, XP_009133409.1
OG0001518	g19057	XP_009103974.1, XP_009116283.1
OG0001519	g46106	XP_033131165.1, XP_009106046.1
OG0001519	g31778	XP_009117613.1, XP_009110342.1
OG0001520	g19484	XP_009150208.1, XP_033142603.1
OG0001520	g27427	XP_009149382.1, XP_033136766.1
OG0001521	g44370	XP_009106360.1
OG0001521	g31988	XP_009149655.1, XP_009103295.1
OG0001522	g45885	XP_009105760.2
OG0001523	g32089	XP_009115499.2
OG0001523	g27562	XP_009103153.1
OG0001523	g45845	XP_009110079.2
OG0001524	g50413	XP_009109804.1, XP_009102971.2
OG0001524	g9882	XP_009150118.1
OG0001526	g30730, g6246	XP_009119740.1, XP_009138783.1, XP_009116784.1
OG0001527	g44294	XP_009128410.1, XP_009106734.1
OG0001528	g45674	XP_009111590.1
OG0001528	g17976	XP_009106229.1, XP_009104698.1, XP_009128130.1, XP_009112561.1, XP_009130251.1
OG0001529	g41438	XP_009120917.1, XP_009126298.1
OG0001530	g4756, g22671	XP_018514549.1
OG0001530	g4443	XP_009151695.1
OG0001531	g12318	XP_009135174.2, XP_009124886.2, XP_009146708.1
OG0001532	g46848	XP_009128659.2
OG0001532	g1222	XP_009120391.1, XP_009126735.2
OG0001533	g2567	XP_009115717.2, XP_009115720.2, XP_009115719.2, XP_009115718.2
OG0001535	g7242, g13175, g12241	XP_009135303.2, XP_009146525.2, XP_018511607.2
OG0001536	g12222	XP_009146464.1, XP_009117541.1
OG0001536	g7220	XP_033133438.1
OG0001537	g54272	XP_009147667.1, XP_009144817.1
OG0001537	g36582	XP_009115398.1
OG0001538	g36534	XP_009147720.2, XP_009144867.2, XP_009107159.1
OG0001540	g51453	XP_009143770.1, XP_033146293.1
OG0001546	g51725, g37282	XP_009143379.1, XP_009141746.1
OG0001546	g45032, g11626, g45094, g37283	XP_033146791.1, XP_009141745.1
OG0001547	g36124, g11901	XP_033148007.1, XP_033147103.1, XP_033147452.1, XP_033136265.1
OG0001548	g4151, g25111	XP_033147828.1
OG0001548	g42960, g48916, g34847, g14696, g52714, g52653, g21880, g46455, g41722, g53516, g53035, g26133, g49263, g49000, g33064, g53171, g33242, g43876, g34229, g34939, g15587, g33005, g53278, g30241, g49060, g36788	XP_033139921.1
OG0001549	g17041, g47673	XP_009109090.1, XP_009129600.1, XP_009137786.2
OG0001550	g39747, g12324	XP_018511700.2, XP_009135163.1, XP_009146732.1, XP_009122208.1
OG0001551	g23335	XP_009127076.1
OG0001551	g38382	XP_009117132.1, XP_009140551.1
OG0001552	g16937, g23288	XP_018508994.2, XP_009138066.2
OG0001552	g38335	XP_033143419.1, XP_009117067.1
OG0001553	g44136	XP_009113198.1
OG0001553	g31267	XP_009144427.1, XP_009118238.2, XP_009148407.1
OG0001554	g27168	XP_009110708.1
OG0001554	g31328	XP_009118179.1
OG0001554	g44204	XP_009113112.1, XP_009105791.1
OG0001555	g31439	XP_009118015.1, XP_033129156.1
OG0001555	g10625	XP_009152127.1, XP_009129042.1
OG0001556	g37186	XP_009141610.1
OG0001556	g10564	XP_009152050.2, XP_009129499.1
OG0001557	g13040	XP_009135058.1, XP_009135057.2
OG0001558	g29791, g5690	XP_018511235.2, XP_018512363.1, XP_009130821.2
OG0001559	g1495	XP_009134026.2, XP_009123553.1
OG0001559	g47498	XP_009137436.1, XP_009137865.1
OG0001560	g1456	XP_009134035.1
OG0001560	g17218	XP_009137974.1, XP_009137442.2
OG0001561	g23742	XP_009109196.2
OG0001562	g1044	XP_033137507.1, XP_033139639.1
OG0001562	g5656	XP_033137510.1, XP_009130850.1
OG0001563	g29114	XP_009131736.2, XP_018511107.2
OG0001563	g5312	XP_009121854.2, XP_009125861.1
OG0001564	g37211	XP_009143501.1
OG0001564	g50132	XP_009110232.2, XP_009110233.2
OG0001565	g9917	XP_009130158.1, XP_009136443.1
OG0001566	g40559	XP_018510416.1, XP_009101598.1
OG0001566	g17445	XP_009136988.1, XP_033133291.1
OG0001567	g27809, g32746	XP_009114751.2, XP_009107934.1, XP_009145145.2
OG0001568	g27669, g27668	XP_033133548.1, XP_009102890.1, XP_009109699.1
OG0001569	g51434	XP_009143789.1
OG0001569	g50510	XP_009102852.1, XP_009115236.2, XP_009109666.1
OG0001570	g18886	XP_009104209.1, XP_009138909.1
OG0001570	g32505	XP_009107753.1
OG0001571	g14031	XP_009112427.3, XP_033129525.1
OG0001571	g23001	XP_009109290.1
OG0001572	g22776	XP_009109426.2, XP_009130625.1
OG0001572	g38492	XP_009140353.1, XP_009112528.1
OG0001573	g22737	XP_018515282.2, XP_009127222.1, XP_009109444.1
OG0001574	g22691	XP_009106281.1
OG0001574	g50871	XP_009117394.1, XP_009134006.3
OG0001575	g18320	XP_009101913.2, XP_009142782.1, XP_009109511.2
OG0001576	g46720	XP_009139815.1, XP_009115877.1, XP_009125099.1
OG0001576	g46715	XP_009139818.1
OG0001579	g47200	XP_009136836.1
OG0001580	g4310, g2939, g35541, g48289, g43151, g34989, g34992, g33395, g1486, g26179, g53345, g41191, g43306, g16295, g26101, g11670, g53734, g27964, g15623, g51844, g29706, g4249, g52370, g27733, g1485, g26598, g48288, g14789, g26180, g43145, g6203, g14956, g3329, g4656, g19534, g14790, g25227, g15836, g25993, g15821, g53711	XP_033139203.1
OG0001581	g1743	XP_009138711.1, XP_009116949.2
OG0001581	g37744	XP_009133821.1
OG0001582	g52159	XP_009133657.1
OG0001583	g52051	XP_009142817.1
OG0001583	g2127	XP_009104076.3, XP_009116480.1, XP_009139008.2
OG0001584	g18983	XP_009116458.1, XP_009104065.1
OG0001585	g2084	XP_009139045.1, XP_009116428.1
OG0001585	g51997	XP_009142749.1
OG0001586	g29122	XP_009131741.2, XP_009120878.1, XP_033141634.1
OG0001586	g643	XP_009133980.1
OG0001587	g28856	XP_009126572.1
OG0001588	g28704	XP_009149962.1
OG0001588	g39247	XP_009126716.1
OG0001589	g2698	XP_009149802.1
OG0001590	g19093	XP_009103954.2, XP_009113882.2
OG0001590	g131	XP_033129216.1
OG0001591	g45235, g25470	XP_033134955.1, XP_033138281.1, XP_009134429.1, XP_009144559.1, XP_009111283.1
OG0001592	g49410	XP_009119568.1
OG0001592	g45212	XP_009144538.1
OG0001593	g37956	XP_009132929.1, XP_009141313.1
OG0001593	g26938	XP_009118643.1, XP_009119297.1
OG0001594	g30917, g36607	XP_009111059.1
OG0001595	g12652	XP_009119173.1, XP_009119167.2
OG0001596	g41489	XP_009131637.1, XP_009126240.1, XP_009121008.1
OG0001596	g7805	XP_009130393.1
OG0001597	g10110	XP_009151150.1, XP_009111712.1, XP_009134857.1, XP_009129612.2
OG0001598	g7655, g12496	XP_009134885.2, XP_009129657.1
OG0001598	g29074	XP_009126289.1
OG0001599	g12977	XP_009134984.1
OG0001600	g38040, g51591	XP_009143574.1, XP_009133088.1, XP_033146121.1
OG0001601	g50016	XP_009110385.1, XP_033128127.1, XP_009149233.2
OG0001601	g46035	XP_033139280.1
OG0001602	g27489	XP_009149670.1, XP_009106386.1, XP_009128212.1
OG0001603	g44691	XP_009127816.1
OG0001603	g32067, g50283	XP_009115548.1, XP_009110109.1, XP_009103184.2
OG0001604	g32073	XP_009103182.2
