Orthogroup	Cochlearia_excelsa	Conringia_planisiliqua
OG0000921	g36381, g36403	CP1_g38141_DN2_SP0_c.t1, CP1_g38142_DN3_SP0_c.t1, CP1_g38140_DN2_SP0_c.t1
OG0000923	g26772, g26765, g26752, g26764	CP8_g52447_DN3_SP0_c.t1, CP8_g52434_DN3_SP0_c.t1, CP8_g52456_DN3_SP0_c.t1
OG0000924	g22936	CP5_g381_DN3_SP2_c.t1
OG0000924	g13980	CP10_g43702_DN3_SP3_c.t1
OG0000929	g9594, g38945, g38716, g33579, g7969, g26501, g3630, g43428, g34920, g34764, g35524, g43436, g42468, g48121, g48122, g15227, g22583, g22557, g15175, g30117, g21336, g38683, g22542, g38855, g9417, g48383, g30689, g15465, g21082, g15131, g15132, g48377, g21003, g30116, g20411, g20979, g15442, g43427, g43435, g38948, g34919, g48140, g39071, g48249, g53647, g21408, g16135, g49257, g21211, g26500, g3631, g26575, g26574, g15424, g33627, g42467, g4148, g21088, g42494, g21103, g43432, g14821, g42484, g38711, g35370, g21208, g29866, g16128, g42476, g15226, g33578, g34763, g34595	CP5_g3415_DN2_SP0_c.t1, CP1_g39874_DN2_SP0_c.t1
OG0000930	g13896	CP10_g43552_DN3_SP7_c.t1
OG0000930	g23477, g17008	CP5_g1067_DN3_SP7_c.t1
OG0000931	g12990	CP10_g42819_DN3_SP5_c.t1
OG0000931	g12335	CP10_g43080_DN3_SP8_c.t1
OG0000932	g13128, g12299	CP10_g43155_DN3_SP8_c.t1
OG0000933	g17162, g41220, g28366, g879	CP19_g18085_DN3_SP6_c.t1
OG0000935	g25539	CP11_g31919_DN3_SP8_c.t1
OG0000935	g17365, g24033	CP6_g6743_DN3_SP8_c.t1
OG0000936	g47385	CP6_g6690_DN2_SP2_c.t1
OG0000937	g17236	CP19_g18257_DN3_SP0_c.t1
OG0000937	g23857	CP19_g18252_DN3_SP0_c.t1, CP19_g18253_DN3_SP0_c.t1
OG0000938	g22721, g2326	CP3_g15092_DN3_SP0_c.t1
OG0000939	g14026, g38532	CP5_g139_DN3_SP4_c.t1, CP16_g54766_DN3_SP4_c.t1, CP16_g54767_DN3_SP7_c.t1, CP16_g54768_DN3_SP1_c.t1
OG0000940	g11622	CP12_g31692_DN3_SP8_c.t1
OG0000940	g22969	CP5_g427_DN3_SP8_c.t1
OG0000941	g24567	CP6_g7554_DN3_SP8_c.t1
OG0000941	g49502, g30936	CP1_g36842_DN3_SP8_c.t1
OG0000942	g24536, g6533, g17723	CP6_g7517_DN3_SP6_c.t1, CP12_g30704_DN3_SP8_c.t1
OG0000943	g12872, g7695, g12546	CP10_g42549_DN3_SP8_c.t1
OG0000945	g41357	CP10_g42630_DN3_SP0_c.t1
OG0000946	g5833	CP11_g33725_DN3_SP0_c.t1
OG0000946	g5834	CP11_g33726_DN1_SP0_c.t1
OG0000947	g29237, g5091	CP11_g32406_DN3_SP8_c.t1
OG0000947	g7889	CP10_g42217_DN3_SP8_c.t1
OG0000948	g37318	CP3_g13822_DN3_SP6_c.t1
OG0000948	g51777	CP4_g24776_DN3_SP8_c.t1
OG0000950	g4810, g10118	CP2_g48560_DN3_SP8_c.t1
OG0000950	g32990	CP10_g42575_DN3_SP0_c.t1
OG0000952	g37515, g52125	CP4_g24360_DN2_SP0_c.t1
OG0000953	g2592	CP3_g14365_DN3_SP8_c.t1, CP3_g14362_DN3_SP0_c.t1, CP3_g14361_DN3_SP0_c.t1
OG0000954	g6806	CP12_g30279_DN3_SP1_c.t1
OG0000954	g6801	CP12_g30280_DN3_SP2_c.t1, CP12_g30283_DN3_SP0_c.t1, CP12_g30282_DN3_SP0_c.t1, CP12_g30281_DN3_SP0_c.t1
OG0000955	g5006	CP7_g44305_DN1_SP0_c.t1, CP75_g34144_DN2_SP0_c.t1, CP7_g44317_DN2_SP0_c.t1
OG0000958	g18479	CP2_g49148_DN3_SP0_c.t1, CP2_g49149_DN3_SP0_c.t1
OG0000962	g45549	CP5_g1447_DN3_SP0_c.t1, CP5_g1448_DN3_SP0_c.t1, CP11_g32854_DN2_SP0_c.t1
OG0000963	g7494	CP10_g42903_DN2_SP8_c.t1
OG0000965	g47303	CP6_g6883_DN3_SP8_c.t1
OG0000966	g47314	CP6_g6862_DN3_SP0_c.t1
OG0000967	g27912	CP21_g11072_DN3_SP8_c.t1
OG0000967	g50234	CP7_g45566_DN3_SP8_c.t1
OG0000968	g46773	CP5_g1722_DN3_SP2_c.t1
OG0000968	g25184	CP5_g1723_DN3_SP4_c.t1
OG0000969	g40498, g40496	CP6_g6796_DN2_SP0_c.t1
OG0000970	g18677, g76, g10717	CP2_g47653_DN3_SP0_c.t1
OG0000971	g12613, g2066	CP3_g13655_DN3_SP2_c.t1, CP10_g42404_DN3_SP2_c.t1
OG0000972	g4838, g18527	CP2_g48547_DN3_SP0_c.t1
OG0000972	g12522	CP10_g42581_DN3_SP0_c.t1
OG0000973	g41449	CP8_g54439_DN3_SP3_c.t1
OG0000973	g7660, g12501	CP10_g42621_DN3_SP8_c.t1
OG0000975	g31877	CP7_g45783_DN3_SP2_c.t1
OG0000977	g1479, g2807	CP3_g14701_DN3_SP1_c.t1
OG0000977	g2808	CP3_g14703_DN3_SP3_c.t1
OG0000978	g19586	CP3_g14861_DN3_SP1_c.t1
OG0000979	g47124	CP6_g7309_DN3_SP0_c.t1
OG0000979	g24424	CP6_g7310_DN3_SP0_c.t1
OG0000979	g24425	CP6_g7311_DN3_SP0_c.t1
OG0000980	g28734	CP11_g33079_DN3_SP0_c.t1, CP11_g33220_DN3_SP0_c.t1
OG0000986	g23347	CP5_g876_DN3_SP2_c.t1
OG0000987	g50608	CP7_g44737_DN3_SP2_c.t1
OG0000989	g4496, g3840, g28360, g26454	CP8_g53162_DN3_SP0_c.t1
OG0000990	g24213, g17494	CP13_g19864_DN3_SP8_c.t1, CP6_g7010_DN3_SP0_c.t1
OG0000991	g27797, g32657	CP7_g44581_DN3_SP8_c.t1
OG0000992	g36959, g50882, g54088	CP16_g54806_DN3_SP0_c.t1, CP16_g54805_DN2_SP0_c.t1
OG0000992	g22703	CP5_g115_DN3_SP0_c.t1
OG0000993	g13525, g11661, g6390	CP12_g30993_DN3_SP8_c.t1
OG0000994	g39943	CP4_g25746_DN3_SP0_c.t1
OG0000995	g51255	CP4_g25597_DN3_SP7_c.t1
OG0000995	g30960	CP1_g36883_DN3_SP3_c.t1
OG0000997	g12610	CP1_g37645_DN3_SP2_c.t1, CP10_g42411_DN3_SP8_c.t1
OG0000998	g37327, g51789	CP4_g24757_DN3_SP8_c.t1
OG0000998	g2194	CP3_g13800_DN3_SP8_c.t1
OG0000999	g27596	CP7_g45271_DN3_SP0_c.t1
OG0001000	g29281	CP11_g32483_DN3_SP0_c.t1
OG0001000	g14070	CP10_g43879_DN3_SP0_c.t1
OG0001001	g18547, g18546	CP2_g48493_DN3_SP1_c.t1
OG0001001	g51023	CP2_g48492_DN3_SP0_c.t1
OG0001002	g13165, g7245	CP5_g1627_DN3_SP0_c.t1, CP6_g7244_DN3_SP0_c.t1, CP6_g7251_DN3_SP0_c.t1, CP6_g7248_DN3_SP0_c.t1, CP6_g7252_DN3_SP0_c.t1, CP6_g7241_DN3_SP0_c.t1, CP6_g7245_DN3_SP0_c.t1, CP6_g7238_DN3_SP0_c.t1, CP6_g7239_DN3_SP0_c.t1, CP6_g7246_DN3_SP0_c.t1, CP6_g7253_DN3_SP0_c.t1, CP6_g7242_DN3_SP0_c.t1, CP6_g7249_DN3_SP0_c.t1, CP6_g7240_DN3_SP0_c.t1, CP6_g7247_DN3_SP0_c.t1, CP6_g7243_DN3_SP0_c.t1, CP6_g7250_DN3_SP0_c.t1, CP6_g7254_DN3_SP0_c.t1, CP10_g43298_DN3_SP0_c.t1, CP10_g43297_DN3_SP0_c.t1
OG0001002	g54314	CP7_g46414_DN3_SP0_c.t1
OG0001003	g7061, g12110, g13245	CP12_g29915_DN3_SP0_c.t1, CP12_g29916_DN3_SP5_c.t1
OG0001003	g36579	CP1_g37865_DN3_SP8_c.t1
OG0001004	g51862	CP22_g17324_DN3_SP0_c.t1, CP5_g1754_DN3_SP0_c.t1, CP5_g1747_DN3_SP0_c.t1, CP22_g17316_DN1_SP0_c.t1
OG0001005	g6249, g50592, g43746	CP3_g16376_DN1_SP0_c.t1, CP3_g16374_DN1_SP0_c.t1
OG0001005	g32335, g35536, g4447, g23217, g13771, g45	CP12_g31583_DN1_SP0_c.t1
OG0001005	g35271	CP5_g3154_DN2_SP0_c.t1
OG0001008	g23485	CP5_g1072_DN3_SP0_c.t1
OG0001008	g17010	CP5_g1073_DN3_SP1_c.t1
OG0001009	g34447	CP5_g1039_DN3_SP0_c.t1
OG0001010	g50616	CP7_g44718_DN3_SP8_c.t1
OG0001010	g51531	CP4_g25185_DN3_SP8_c.t1
OG0001011	g27768	CP6_g7681_DN3_SP1_c.t1
OG0001012	g41088, g41084, g41091, g44006	CP2_g49708_DN3_SP3_c.t1
OG0001012	g27090	CP1_g37239_DN3_SP5_c.t1
OG0001013	g11006	CP9_g27592_DN3_SP0_c.t1, CP9_g28029_DN3_SP0_c.t1, CP14_g22726_DN3_SP0_c.t1
OG0001015	g47552, g23748	CP19_g18081_DN3_SP6_c.t1
OG0001016	g45562, g29459	CP11_g32820_DN3_SP0_c.t1
OG0001016	g10052	CP2_g48436_DN2_SP0_c.t1
OG0001018	g9985	CP2_g48291_DN3_SP0_c.t1
OG0001019	g47225	CP6_g7066_DN3_SP8_c.t1
OG0001019	g40682	CP13_g19784_DN3_SP8_c.t1
OG0001020	g47245	CP6_g7035_DN3_SP7_c.t1
OG0001020	g40644, g10924	CP13_g19832_DN3_SP1_c.t1
OG0001021	g18748	CP3_g13106_DN3_SP0_c.t1
OG0001021	g37763	CP17_g6274_DN3_SP0_c.t1, CP4_g23936_DN2_SP0_c.t1
OG0001022	g1762	CP3_g13157_DN3_SP8_c.t1
OG0001023	g13766	CP10_g43664_DN1_SP0_c.t1, CP8_g54104_DN2_SP0_c.t1
OG0001025	g31022	CP1_g36961_DN3_SP1_c.t1
OG0001025	g39900, g51220	CP4_g25695_DN3_SP1_c.t1
OG0001026	g12738, g7923	CP10_g42172_DN3_SP5_c.t1
OG0001026	g29274	CP11_g32459_DN3_SP7_c.t1
OG0001028	g19114	CP3_g13833_DN3_SP0_c.t1
OG0001029	g32015, g27506	CP7_g45588_DN3_SP6_c.t1
OG0001029	g46377	CP9_g29408_DN3_SP1_c.t1
OG0001030	g44444	CP9_g29199_DN3_SP0_c.t1
OG0001031	g50115	CP7_g45766_DN3_SP8_c.t1
OG0001031	g46230	CP9_g29217_DN3_SP8_c.t1
OG0001032	g46291	CP9_g29309_DN3_SP0_c.t1
OG0001032	g50165	CP7_g45667_DN3_SP0_c.t1
OG0001034	g50282	CP7_g45457_DN3_SP0_c.t1
OG0001034	g45873, g44690	CP9_g28689_DN3_SP4_c.t1
OG0001035	g1629	CP2_g47509_DN1_SP0_c.t1
OG0001036	g46468	CP9_g29503_DN3_SP7_c.t1
OG0001037	g44303	CP9_g29614_DN3_SP3_c.t1
OG0001039	g36304	CP1_g38296_DN3_SP0_c.t1
OG0001039	g6935	CP12_g30092_DN3_SP0_c.t1
OG0001040	g28032	CP1_g37960_DN3_SP0_c.t1
OG0001040	g6683	CP12_g30472_DN3_SP0_c.t1
OG0001041	g49717	CP3_g14645_DN3_SP0_c.t1
OG0001041	g19512, g19511	CP3_g14644_DN3_SP4_c.t1
OG0001042	g14335	CP3_g15009_DN3_SP0_c.t1
OG0001043	g36524	CP1_g37935_DN3_SP1_c.t1
OG0001043	g36525	CP1_g37932_DN3_SP0_c.t1
OG0001045	g2937, g2912, g2933	CP7_g44664_DN1_SP0_c.t1, CP7_g44662_DN3_SP0_c.t1
OG0001046	g22655	CP15_g35687_DN2_SP0_c.t1
OG0001046	g52861, g36961	CP3_g15810_DN3_SP0_c.t1, CP15_g35960_DN3_SP0_c.t1, CP15_g35551_DN1_SP0_c.t1
OG0001051	g6121	CP10_g43889_DN3_SP1_c.t1
OG0001051	g23035	CP5_g507_DN3_SP0_c.t1
OG0001052	g47909, g47910	CP5_g489_DN3_SP0_c.t1, CP5_g491_DN3_SP0_c.t1, CP5_g490_DN3_SP0_c.t1
OG0001053	g41060	CP2_g49440_DN3_SP8_c.t1
OG0001053	g49716	CP1_g37281_DN3_SP2_c.t1
OG0001054	g40938, g38261	CP2_g49091_DN3_SP0_c.t1
OG0001055	g6371, g16676, g16674	CP28_g33902_DN3_SP0_c.t1, CP13_g19476_DN3_SP0_c.t1
OG0001056	g13098	CP10_g43008_DN3_SP0_c.t1
OG0001056	g5691	CP11_g33451_DN2_SP0_c.t1
OG0001057	g47639	CP5_g1237_DN3_SP0_c.t1, CP8_g53390_DN3_SP0_c.t1
OG0001058	g24289, g17556	CP6_g7121_DN3_SP8_c.t1
OG0001058	g47940	CP5_g424_DN3_SP8_c.t1
OG0001059	g40535	CP13_g20054_DN3_SP0_c.t1
OG0001059	g24114, g17402	CP6_g6843_DN3_SP0_c.t1
OG0001060	g17809, g24580	CP6_g7599_DN3_SP8_c.t1
OG0001060	g6503	CP12_g30760_DN3_SP8_c.t1
OG0001061	g6557	CP12_g30660_DN3_SP0_c.t1
OG0001061	g47060	CP6_g7486_DN3_SP0_c.t1, CP6_g7485_DN1_SP0_c.t1
OG0001062	g2597, g19373	CP3_g14375_DN3_SP8_c.t1
OG0001063	g44040	CP2_g49441_DN3_SP0_c.t1, CP2_g49456_DN2_SP0_c.t1, CP2_g49442_DN1_SP0_c.t1, CP2_g49468_DN3_SP0_c.t1
OG0001063	g7688	CP10_g42583_DN2_SP0_c.t1
OG0001064	g51622	CP4_g25036_DN3_SP8_c.t1
OG0001065	g37200	CP4_g25019_DN3_SP8_c.t1
OG0001065	g2350	CP3_g14015_DN3_SP8_c.t1
OG0001066	g51631, g38065	CP4_g25018_DN3_SP8_c.t1
OG0001066	g2349, g19195	CP3_g14014_DN3_SP7_c.t1
OG0001067	g44345, g46495	CP9_g29541_DN3_SP8_c.t1
OG0001067	g49979, g31659	CP7_g46077_DN3_SP1_c.t1
OG0001068	g44609, g45995	CP16_g55111_DN3_SP0_c.t1, CP9_g28873_DN3_SP2_c.t1, CP9_g28874_DN3_SP2_c.t1, CP9_g28875_DN3_SP6_c.t1
OG0001069	g46181	CP9_g29143_DN3_SP8_c.t1
OG0001069	g50084	CP7_g45820_DN3_SP8_c.t1
OG0001070	g32197	CP7_g45236_DN3_SP8_c.t1, CP10_g43797_DN3_SP1_c.t1
OG0001071	g31500	CP1_g37714_DN3_SP0_c.t1
OG0001072	g19445	CP2_g48312_DN3_SP8_c.t1, CP3_g14475_DN3_SP8_c.t1
OG0001073	g6899, g13299	CP16_g55272_DN3_SP0_c.t1
OG0001074	g26813, g53638, g42668, g42659, g4054, g3459, g44889	CP9_g28322_DN3_SP0_c.t1
OG0001075	g13240, g12117, g12118	CP12_g29904_DN3_SP1_c.t1, CP12_g29905_DN3_SP8_c.t1
OG0001086	g23182, g18153	CP5_g675_DN3_SP8_c.t1
OG0001086	g6220	CP15_g35128_DN3_SP1_c.t1, CP15_g35171_DN3_SP2_c.t1
OG0001087	g18215	CP5_g542_DN3_SP1_c.t1
OG0001088	g10456, g10455	CP13_g19229_DN1_SP0_c.t1
OG0001089	g16485	CP13_g19163_DN3_SP0_c.t1
OG0001089	g10400	CP13_g19164_DN3_SP0_c.t1
OG0001091	g2682, g19439	CP3_g14490_DN3_SP8_c.t1
OG0001091	g1352	CP8_g52972_DN3_SP8_c.t1
OG0001092	g1033	CP8_g53563_DN2_SP0_c.t1
OG0001092	g5587	CP11_g33273_DN3_SP0_c.t1
OG0001093	g41427, g650	CP8_g54398_DN3_SP7_c.t1
OG0001093	g5323, g45586	CP11_g32715_DN3_SP7_c.t1
OG0001094	g29524	CP11_g32926_DN3_SP6_c.t1
OG0001094	g164	CP2_g47776_DN3_SP8_c.t1
OG0001095	g24918	CP6_g8812_DN3_SP0_c.t1, CP6_g9463_DN3_SP0_c.t1
OG0001096	g2044	CP3_g13545_DN3_SP8_c.t1
OG0001096	g52024	CP4_g24520_DN3_SP8_c.t1
OG0001097	g1242	CP16_g55457_DN3_SP0_c.t1
OG0001098	g123	CP2_g47713_DN3_SP8_c.t1
OG0001100	g37922	CP4_g25496_DN3_SP6_c.t1
OG0001101	g45664	CP11_g32504_DN3_SP1_c.t1
OG0001101	g13606	CP9_g28549_DN3_SP0_c.t1
OG0001102	g7885	CP10_g42223_DN3_SP8_c.t1
OG0001102	g29235	CP11_g32398_DN3_SP8_c.t1
OG0001103	g10167	CP2_g48650_DN2_SP0_c.t1
OG0001104	g12579, g7735	CP2_g48642_DN3_SP8_c.t1
OG0001105	g46568	CP9_g29649_DN3_SP1_c.t1
OG0001105	g27323	CP7_g46155_DN3_SP0_c.t1
OG0001106	g49982, g31674	CP7_g46059_DN3_SP8_c.t1
OG0001106	g46483	CP9_g29522_DN3_SP5_c.t1
OG0001107	g50019, g31737	CP7_g45961_DN3_SP8_c.t1
OG0001107	g46054	CP9_g28955_DN3_SP8_c.t1
OG0001108	g44509	CP9_g29108_DN3_SP7_c.t1
OG0001109	g32009	CP7_g45601_DN3_SP7_c.t1
OG0001111	g41690, g44903	CP9_g28292_DN3_SP8_c.t1
OG0001112	g4581	CP16_g54928_DN3_SP0_c.t1
OG0001112	g10211	CP2_g48679_DN3_SP0_c.t1
OG0001113	g5584	CP11_g33280_DN3_SP2_c.t1
OG0001114	g26057, g29675, g26080, g14752, g8695	CP31_g46835_DN2_SP0_c.t1
OG0001115	g45996	CP9_g28879_DN3_SP0_c.t1
OG0001115	g31697	CP7_g46011_DN2_SP0_c.t1
OG0001116	g28033	CP1_g37971_DN3_SP8_c.t1
OG0001116	g6688	CP12_g30463_DN3_SP8_c.t1
OG0001117	g24426	CP6_g7315_DN3_SP0_c.t1
OG0001117	g24429	CP6_g7397_DN3_SP0_c.t1
OG0001120	g22964, g47945	CP5_g420_DN2_SP3_c.t1
OG0001120	g6045	CP10_g43745_DN3_SP0_c.t1
OG0001121	g39398	CP8_g53057_DN2_SP0_c.t1, CP8_g53056_DN2_SP0_c.t1, CP8_g53090_DN3_SP0_c.t1, CP8_g53451_DN3_SP0_c.t1, CP8_g53448_DN3_SP0_c.t1
OG0001124	g5968	CP10_g43597_DN3_SP5_c.t1
OG0001124	g17104, g23657	CP5_g1300_DN3_SP8_c.t1
OG0001125	g45025, g32527	CP7_g44758_DN3_SP0_c.t1
OG0001125	g51533	CP4_g25181_DN3_SP0_c.t1
OG0001126	g44067	CP2_g50044_DN3_SP2_c.t1
OG0001127	g31536	CP1_g37765_DN3_SP2_c.t1
OG0001127	g10732	CP13_g19598_DN3_SP1_c.t1
OG0001128	g10631	CP13_g19459_DN3_SP0_c.t1
OG0001128	g31465, g49877	CP1_g37657_DN3_SP0_c.t1
OG0001129	g10382	CP13_g19150_DN3_SP5_c.t1, CP13_g19151_DN3_SP2_c.t1
OG0001130	g10319	CP2_g48849_DN3_SP8_c.t1
OG0001130	g46920	CP5_g1600_DN3_SP1_c.t1, CP5_g1599_DN3_SP0_c.t1
OG0001131	g23730	CP19_g18054_DN3_SP0_c.t1, CP19_g18055_DN3_SP0_c.t1
OG0001131	g39310	CP8_g53720_DN3_SP3_c.t1
OG0001132	g29844, g5762	CP11_g33586_DN3_SP8_c.t1
OG0001132	g7476	CP10_g42932_DN3_SP7_c.t1
OG0001133	g17111	CP19_g17950_DN3_SP8_c.t1
OG0001133	g1001	CP8_g53493_DN3_SP6_c.t1
OG0001134	g5272, g5271, g45622, g29355	CP11_g32626_DN3_SP1_c.t1, CP11_g32625_DN2_SP8_c.t1
OG0001135	g29536	CP11_g32936_DN3_SP6_c.t1
OG0001136	g47242, g24232, g17506	CP6_g7039_DN3_SP0_c.t1
OG0001136	g40650	CP13_g19824_DN3_SP0_c.t1
OG0001137	g10993	CP13_g19993_DN3_SP8_c.t1
OG0001137	g17436	CP6_g6881_DN3_SP8_c.t1
OG0001138	g23966	CP19_g18455_DN3_SP8_c.t1
OG0001138	g41700, g28050, g40427	CP11_g31817_DN3_SP0_c.t1
OG0001139	g32270	CP7_g45152_DN3_SP0_c.t1
OG0001140	g22956	CP5_g405_DN3_SP0_c.t1
OG0001140	g13993	CP10_g43734_DN3_SP0_c.t1
OG0001141	g2867	CP3_g14735_DN3_SP0_c.t1
OG0001142	g6574	CP12_g30626_DN3_SP8_c.t1
OG0001142	g11806	CP6_g7442_DN3_SP5_c.t1
OG0001143	g52233	CP4_g24218_DN3_SP0_c.t1
OG0001143	g1906	CP3_g13332_DN3_SP0_c.t1
OG0001144	g1933, g18858	CP3_g13380_DN3_SP8_c.t1
OG0001144	g37547	CP4_g24285_DN3_SP4_c.t1
OG0001146	g37399	CP4_g24558_DN3_SP8_c.t1
OG0001146	g7437	CP10_g42992_DN3_SP8_c.t1, CP11_g33471_DN3_SP1_c.t1
OG0001148	g9755	CP2_g47843_DN3_SP5_c.t1, CP5_g156_DN3_SP0_c.t1
OG0001148	g220	CP11_g32959_DN3_SP2_c.t1
OG0001149	g2491, g19321	CP3_g14248_DN3_SP0_c.t1
OG0001149	g19632	CP2_g47561_DN3_SP0_c.t1
OG0001150	g29202	CP11_g32361_DN3_SP7_c.t1
OG0001150	g7865	CP10_g42250_DN3_SP1_c.t1
OG0001151	g12476	CP10_g42682_DN3_SP0_c.t1
OG0001151	g10202	CP2_g48704_DN2_SP0_c.t1
OG0001152	g19032	CP3_g13714_DN3_SP0_c.t1, CP13_g20423_DN2_SP0_c.t1
OG0001152	g51912	CP4_g24661_DN3_SP0_c.t1
OG0001153	g38034	CP4_g25111_DN3_SP0_c.t1
OG0001154	g44475, g46190	CP9_g29160_DN3_SP8_c.t1
OG0001155	g50128	CP7_g45739_DN3_SP3_c.t1
OG0001156	g50299, g32096	CP7_g45426_DN3_SP2_c.t1
OG0001156	g45854, g35995, g22228, g22334, g35994	CP9_g28657_DN3_SP2_c.t1
OG0001157	g27152	CP1_g37429_DN3_SP0_c.t1
OG0001158	g35857, g44683	CP9_g28698_DN3_SP4_c.t1
OG0001158	g32060	CP7_g45466_DN3_SP2_c.t1
OG0001159	g44389	CP9_g29314_DN3_SP0_c.t1
OG0001159	g44390	CP9_g29313_DN3_SP0_c.t1
OG0001160	g36717	CP7_g46399_DN3_SP8_c.t1
OG0001160	g7236	CP11_g33254_DN1_SP0_c.t1, CP10_g43307_DN3_SP7_c.t1
OG0001161	g6686	CP12_g30468_DN3_SP8_c.t1
OG0001161	g54219	CP1_g37964_DN3_SP8_c.t1
OG0001162	g54120, g54121	CP1_g38187_DN3_SP0_c.t1
OG0001163	g36214	CP5_g1710_DN3_SP0_c.t1, CP4_g25981_DN3_SP0_c.t1, CP5_g1707_DN3_SP0_c.t1
OG0001166	g36956	CP16_g54812_DN3_SP0_c.t1
OG0001169	g17077	CP5_g1235_DN3_SP3_c.t1
OG0001170	g10143	CP2_g48600_DN3_SP8_c.t1
OG0001171	g40989	CP2_g49201_DN3_SP0_c.t1
OG0001172	g10660	CP13_g19499_DN3_SP0_c.t1
OG0001173	g17141	CP19_g18027_DN3_SP1_c.t1
OG0001173	g17145	CP13_g19094_DN3_SP0_c.t1, CP19_g18029_DN3_SP0_c.t1
OG0001174	g12357	CP10_g43039_DN3_SP8_c.t1
OG0001175	g1055	CP8_g53602_DN3_SP0_c.t1
OG0001175	g23700	CP19_g17994_DN3_SP0_c.t1
OG0001176	g9715	CP2_g47752_DN3_SP8_c.t1
OG0001176	g29498, g45539	CP11_g32884_DN3_SP8_c.t1
OG0001177	g5524	CP11_g33095_DN3_SP0_c.t1
OG0001177	g5527	CP11_g33099_DN3_SP0_c.t1
OG0001178	g29609	CP11_g33115_DN3_SP8_c.t1
OG0001179	g24168	CP6_g6941_DN1_SP0_c.t1
OG0001180	g47317	CP6_g6854_DN3_SP1_c.t1
OG0001180	g40540	CP13_g20040_DN3_SP8_c.t1
OG0001181	g47399	CP19_g18512_DN3_SP8_c.t1
OG0001181	g40455	CP11_g31881_DN3_SP8_c.t1
OG0001182	g51414	CP4_g25335_DN3_SP2_c.t1
OG0001182	g32375	CP7_g45008_DN3_SP6_c.t1
OG0001183	g47934	CP5_g433_DN3_SP8_c.t1
OG0001183	g14007	CP10_g43769_DN3_SP8_c.t1
OG0001184	g1810	CP3_g13207_DN1_SP5_c.t1
OG0001184	g50789	CP4_g24059_DN1_SP5_c.t1
OG0001185	g1835	CP3_g13234_DN3_SP0_c.t1
OG0001185	g37654	CP4_g24091_DN3_SP0_c.t1
OG0001186	g18898	CP3_g13452_DN3_SP1_c.t1
OG0001187	g39793	CP4_g25510_DN3_SP1_c.t1
OG0001187	g26954	CP1_g36548_DN3_SP4_c.t1
OG0001188	g5594	CP11_g33238_DN3_SP8_c.t1
OG0001188	g39949	CP4_g25751_DN3_SP8_c.t1
OG0001189	g7940	CP10_g42130_DN3_SP6_c.t1
OG0001189	g5188	CP11_g32525_DN3_SP8_c.t1
OG0001190	g4934, g29034	CP8_g54515_DN3_SP8_c.t1
OG0001191	g10149	CP2_g48607_DN3_SP8_c.t1
OG0001191	g12854, g12562	CP10_g42512_DN3_SP8_c.t1
OG0001193	g2189	CP3_g13786_DN3_SP8_c.t1
OG0001193	g51812, g37332	CP4_g24745_DN3_SP8_c.t1
OG0001194	g2180	CP3_g13757_DN3_SP5_c.t1
OG0001194	g7548	CP10_g42818_DN3_SP8_c.t1
OG0001195	g31703	CP7_g46006_DN3_SP0_c.t1
OG0001195	g46000	CP9_g28889_DN3_SP1_c.t1
OG0001196	g44483, g46180	CP9_g29142_DN3_SP5_c.t1
OG0001196	g27431, g50082	CP7_g45822_DN3_SP8_c.t1
OG0001197	g19149	CP3_g13904_DN3_SP0_c.t1
OG0001198	g10125	CP2_g48575_DN2_SP0_c.t1
OG0001200	g672	CP8_g54339_DN2_SP0_c.t1
OG0001201	g499	CP2_g48292_DN3_SP6_c.t1
OG0001201	g2696	CP3_g14505_DN3_SP7_c.t1
OG0001202	g2591	CP3_g14360_DN3_SP8_c.t1
OG0001203	g3287	CP301_g18542_DN3_SP0_c.t1, CP305_g18552_DN3_SP0_c.t1, CP364_g51487_DN3_SP0_c.t1, CP3_g15445_DN3_SP0_c.t1, CP3_g15480_DN3_SP1_c.t1, CP3_g15457_DN3_SP0_c.t1, CP3_g15278_DN3_SP1_c.t1, CP3_g15272_DN3_SP0_c.t1
OG0001205	g7109, g13232	CP10_g43488_DN2_SP0_c.t1
OG0001206	g7008	CP12_g29997_DN3_SP0_c.t1, CP12_g29992_DN3_SP0_c.t1, CP10_g43812_DN3_SP0_c.t1
OG0001207	g24396, g17607	CP6_g7257_DN3_SP4_c.t1
OG0001207	g12065	CP12_g30032_DN3_SP4_c.t1
OG0001208	g13325	CP1_g38178_DN3_SP8_c.t1
OG0001208	g6854, g11987	CP12_g30222_DN3_SP8_c.t1
OG0001209	g11976, g6831	CP12_g30249_DN3_SP8_c.t1
OG0001210	g36442	CP1_g38077_DN3_SP5_c.t1
OG0001216	g7095	CP4_g24614_DN1_SP0_c.t1
OG0001216	g51963	CP4_g24616_DN3_SP0_c.t1
OG0001217	g24465	CP6_g7367_DN3_SP0_c.t1
OG0001218	g7727	CP10_g42483_DN2_SP0_c.t1
OG0001219	g11274	CP16_g55176_DN2_SP0_c.t1
OG0001220	g3079	CP3_g15018_DN3_SP0_c.t1, CP3_g15025_DN3_SP0_c.t1, CP3_g15022_DN3_SP0_c.t1, CP3_g15049_DN3_SP0_c.t1, CP3_g15070_DN3_SP0_c.t1, CP3_g15043_DN3_SP0_c.t1, CP3_g15064_DN3_SP0_c.t1
