Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_Rawat
OG0001435	g31076, g49588	AL1G18030
OG0001435	g39988	AL4G23220
OG0001436	g28996, g4981	AL6G28790
OG0001436	g12623	AL3G13400
OG0001437	g4949, g41495, g29026	AL6G29020
OG0001437	g12792	AL3G13610
OG0001438	g10162	AL6G40410
OG0001439	g44554	AL2G33780
OG0001439	g50044	AL1G30900
OG0001440	g27493, g32006	AL1G34890
OG0001440	g46355	AL2G37640
OG0001441	g45964	AL2G31810
OG0001441	g50247	AL1G36070
OG0001442	g45881	AL2G30250, AL2G30260
OG0001442	g27544	AL1G36800
OG0001443	g32129	AL1G38630
OG0001443	g45813, g44727	AL2G28940
OG0001444	g17164, g47546	AL7G27600, AL7G27630
OG0001445	g6096	nbis-gene-859, nbis-gene-905, AL1G38340
OG0001446	g18591	AL8G37780
OG0001448	g54338	AL1G63110
OG0001448	g7208	AL3G25950
OG0001449	g12188, g7168	AL3G26620
OG0001449	g11243, g36667	AL1G62550
OG0001450	g12185	AL1G62540
OG0001450	g7167	AL3G26630
OG0001451	g12141	AL1G61390
OG0001452	g7075	AL3G28080
OG0001453	g12116, g13242	AL3G28310
OG0001454	g7051	AL3G28540
OG0001455	g12074, g6999	AL3G29620
OG0001456	g13368	AL1G24300
OG0001457	g11920	AL3G34030
OG0001457	g54201	AL1G58310
OG0001459	g50174	AL1G34370, AL1G34350, AL1G34380
OG0001461	g37952	AL4G28550
OG0001461	g51323	AL4G28580
OG0001462	g28224, g22663, g49937	AL1G36910, AL3G48170, AL8G20890, AL3G53760, AL1G52070, AL2G28950, AL3G48000, AL8G38210
OG0001464	g16998	AL7G22400
OG0001464	g13914	AL3G48970
OG0001465	g5973	AL3G52750
OG0001465	g23443	AL7G22220
OG0001466	g23319	AL7G20480
OG0001466	g16950	AL4G15120
OG0001467	g5760	AL6G12350, AL6G45260
OG0001467	g36049, g3813, g25749	AL6G45250
OG0001468	g47866	AL7G17260
OG0001469	g4558	AL6G50590
OG0001470	g51539	AL4G31780
OG0001470	g47179	AL7G37940
OG0001471	g31288	AL1G21920
OG0001472	g31559	AL1G26880
OG0001472	g10770	AL5G10770
OG0001473	g10695	AL5G12010
OG0001473	g31523	AL1G26260
OG0001475	g49799	AL1G23220
OG0001475	g40913, g44224	AL2G13510
OG0001478	g5763	AL6G12320
OG0001479	g1928, g18840, g42086	AL5G42460, AL3G22490
OG0001480	g23805, g17185	AL7G28160
OG0001481	g29369	AL6G23820, AL3G40520, AL3G40540, AL3G40550
OG0001482	g29463	AL6G21680
OG0001482	g585	AL6G36870
OG0001483	g568, g10027	AL6G36550
OG0001483	g29488	AL6G21190
OG0001484	g29490	AL6G21160
OG0001484	g566	AL6G36530
OG0001485	g29567	AL6G19560
OG0001485	g9798	AL8G41080
OG0001486	g5490	AL6G19280
OG0001486	g279	AL8G40810
OG0001487	g463	AL6G34320
OG0001487	g29595, g45494	AL6G18610
OG0001488	g24248, g47224	AL7G36970
OG0001488	g40683, g10899	AL8G10980
OG0001489	g40424	AL6G47760
OG0001489	g23965	AL7G31390
OG0001490	g50501, g32388	AL1G42950
OG0001490	g51425	AL4G30060
OG0001491	g32424	AL5G24300, AL1G43830
OG0001492	g50876	AL4G10800
OG0001493	g53956	AL1G53290
OG0001493	g37042	AL8G17690
OG0001494	g40403	AL6G47160, AL6G47150
OG0001495	g40707	AL8G10490
OG0001495	g10864	AL8G10500
OG0001496	g11730	AL3G39360
OG0001496	g24650	AL7G43010
OG0001498	g26925, g30860	AL1G13770
OG0001499	g18738	AL4G47220
OG0001500	g37716	AL4G46710
OG0001500	g1765	AL5G45020
OG0001501	g47733	AL5G40600
OG0001501	g50799	AL4G46270
OG0001502	g38236	AL4G43750
OG0001502	g18839	AL5G42470
OG0001503	g18877, g1951	AL5G42080
OG0001504	g18882	AL5G41510
OG0001504	g38213	AL4G42260
OG0001505	g37494	AL5G41350, AL4G41970
OG0001506	g7528	AL3G19880
OG0001506	g5844	AL6G10440
OG0001507	g1254, g39243	AL8G35630
OG0001508	g298	AL8G40510
OG0001509	g2610, g11370	AL5G29670
OG0001510	g51259	AL762U10020, AL4G26820
OG0001510	g49518	AL1G15810
OG0001511	g31085	AL1G18150
OG0001511	g40022	AL4G23080
OG0001512	g27025	AL1G18610
OG0001512	g40081	AL4G22370, AL152U10010
OG0001513	g12739	AL3G11000
OG0001514	g7791, g12800	AL3G13990
OG0001514	g29039	AL6G29510
OG0001515	g5386, g28104	AL2G25290, AL3G16510, AL6G46290, AL6G46420
OG0001516	g7634	AL3G17670
OG0001517	g2175	AL5G37260
OG0001517	g51865	AL4G37850
OG0001518	g51849	AL4G37740
OG0001518	g19057	AL5G37170
OG0001519	g46106	AL2G33750
OG0001519	g31778	AL1G30890
OG0001520	g19484	AL5G27510
OG0001520	g27427	AL1G31580
OG0001521	g44370	AL2G37130
OG0001522	g45885	AL2G30460
OG0001523	g32089	AL1G37570
OG0001523	g45845	AL2G29610
OG0001524	g50413	AL1G40860
OG0001524	g9882	AL8G38610
OG0001526	g30730, g6246	AL1G10540, AL5G43490, AL4G14380
OG0001527	g44294	AL2G40900
OG0001528	g45674	AL6G25700
OG0001528	g44435	AL2G35740
OG0001529	g41438	AL6G30530
OG0001530	g4756, g22671	nbis-gene-1895, nbis-gene-318
OG0001530	g4443	nbis-gene-2068
OG0001531	g29693	AL6G16200
OG0001531	g12318	AL3G23100
OG0001532	g1222	nbis-gene-2174
OG0001533	g2567	AL5G30600, AL5G30610
OG0001534	g44348	AL2G39410
OG0001534	g13976	AL2G25240
OG0001535	g7242, g13175, g12241	AL3G25250
OG0001536	g12222	AL3G25730
OG0001536	g7220	AL1G63240
OG0001537	g54272	AL1G61060
OG0001537	g36582	AL3G28240
OG0001538	g36534	AL1G60040
OG0001543	g18421	AL1G52730, nbis-gene-2029
OG0001545	g11001	AL378U10020, AL8G13880
OG0001546	g38090, g51725, g37282, g45032, g11626, g45094, g37283	AL4G35820, AL4G35810, AL3G46850
OG0001547	g36124, g11901	AL3G34500
OG0001549	g17041, g47673	AL7G24090
OG0001550	g39747, g12324	AL3G22920, AL5G36330, nbis-gene-1475
OG0001551	g23335	AL7G20740
OG0001551	g38382	AL4G14850
OG0001552	g16937, g23288	AL7G19820
OG0001552	g38335	AL4G16620
OG0001553	g44136	AL2G16010
OG0001553	g31267	AL1G21490
OG0001554	g31328	AL1G22810
OG0001554	g44204	AL2G14160
OG0001555	g27212, g31439	AL1G24900
OG0001555	g10625	AL5G14130
OG0001556	g37186	AL4G33020
OG0001556	g10564	AL5G15290
OG0001557	g13040	AL3G20510, AL5G10240
OG0001558	g29791, g5690	AL6G14030
OG0001559	g1495	AL8G23650
OG0001559	g47498	AL7G29010
OG0001560	g1456	AL8G23900
OG0001560	g17218	AL7G28890
OG0001561	g23742	AL7G27440
OG0001562	g1044	AL8G31660
OG0001562	g5656	AL6G14650
OG0001563	g29114	AL6G30910
OG0001563	g5312	AL6G23150
OG0001564	g37211	AL4G33800
OG0001564	g50132	AL1G33180
OG0001565	g9917	AL8G37870
OG0001566	g17445	AL7G34980
OG0001567	g27809, g32746	AL1G48690
OG0001568	g27669, g27668	AL1G42270, AL1G42280, AL1G42290
OG0001569	g51434	AL4G30230
OG0001569	g50510	AL1G43300
OG0001570	g18886	AL5G41410
OG0001570	g32505	AL1G45180
OG0001571	g14031	AL3G50290
OG0001571	g23001	AL7G15710
OG0001572	g22776	AL7G12380
OG0001572	g38492	AL4G11940
OG0001573	g22737	AL7G11980
OG0001574	g22691	AL7G11090
OG0001574	g50871	AL4G10700
OG0001576	g46720	AL7G51430
OG0001578	g10859	AL8G10420
OG0001578	g40709	AL4G28250
OG0001579	g47200	AL7G37430
OG0001580	g33395, g1486, g26179, g53345, g41191, g43306, g16295, g26101, g11670, g53734, g27964, g15623, g51844, g29706, g4249, g52370, g27733, g1485, g26598, g48288, g14789, g26180, g43145, g6203, g14956, g3329, g4656, g19534, g14790, g25227, g15836, g25993, g15821	AL3G45580
OG0001580	g53711	AL3G52200, AL1G66360, AL4G24170
OG0001581	g1743	AL5G45630
OG0001581	g37744	AL4G47210
OG0001583	g52051	AL4G40660
OG0001583	g2127	AL5G39470
OG0001584	g2115	AL5G39130
OG0001585	g2084	AL5G38710
OG0001585	g51997	AL4G39580
OG0001586	g643	AL6G31030
OG0001587	g28856	AL6G33970
OG0001588	g28704	AL5G25830
OG0001589	g294	AL8G40570
OG0001589	g2698	AL5G28110
OG0001590	g19093	AL5G36560
OG0001590	g131	AL8G43470, nbis-gene-1483
OG0001591	g45235, g25470	AL1G12330, AL6G50580
OG0001592	g49410	AL1G12690
OG0001592	g45212	nbis-gene-1659
OG0001593	g37956	AL4G29090
OG0001593	g26938	AL1G14120
OG0001594	g30917, g36607	AL4G27750, AL4G27760, AL1G14990
OG0001596	g41489	AL6G29330
OG0001596	g7805	AL3G13760
OG0001597	g10110	AL6G38520, AL3G16670
OG0001600	g38040, g51591	AL4G32710
OG0001601	g50016, g31730	AL1G30150
OG0001601	g46035	AL2G32900
OG0001602	g27489	AL1G34690, AL2G37420
OG0001603	g44691	AL2G30090
OG0001603	g32067, g50283	AL1G37040
OG0001604	g32073	AL1G37100
OG0001605	g50292	AL1G37140
OG0001605	g45863	AL2G29940
OG0001606	g38428	AL4G13570, AL4G13580
OG0001607	g27192, g31396	AL1G23960
OG0001607	g40862	AL2G12560
OG0001608	g31310	AL1G22410
OG0001609	g29088	AL6G30450
OG0001609	g30813	AL1G12750
OG0001610	g12364	AL3G22080
OG0001611	g44470	AL2G35210
OG0001611	g35970	AL2G35220
OG0001612	g7249	AL3G25140
OG0001612	g54311	AL1G63780
OG0001613	g36603	AL1G61460
OG0001613	g7100	AL3G27750
OG0001614	g13377	AL1G59250
OG0001615	g6511	AL4G26910
OG0001615	g36494, g54189	nbis-gene-284
OG0001616	g6085	AL3G50510
OG0001616	g22996	AL7G15660
OG0001617	g13804	AL3G48730, AL7G22580
OG0001618	g54383, g27975	AL1G64380
OG0001618	g7278	AL3G24530
OG0001619	g2390	AL5G33740
OG0001619	g51590	AL4G32690
OG0001622	g38543	AL1G25910
OG0001626	g37057, g44964	AL4G41300, AL4G41290
OG0001627	g50409	AL1G40760
OG0001627	g50408	AL1G40770
OG0001629	g31463	AL990U10010
OG0001629	g10627	AL1G25300
OG0001630	g51265	AL4G27020, AL4G27030
OG0001631	g44873	AL2G26720
OG0001633	g23954, g23953	nbis-gene-1794, AL7G31100, AL7G31090
OG0001641	g20186, g8152	AL3G48830
OG0001641	g19716	AL2G20970
OG0001642	g23148	AL7G17530
OG0001643	g6125	AL3G49350
OG0001643	g18224	AL7G16270
OG0001644	g41003	AL2G15800
OG0001645	g1560	AL5G13760
OG0001645	g10642, g16672	AL5G13750
OG0001646	g31422	AL1G24670
OG0001647	g16811	AL7G48680
OG0001647	g10515	AL5G16280
OG0001648	g46660	AL7G48950
OG0001648	g16826, g10503	AL5G16470
OG0001649	g16877	AL7G50380
OG0001649	g10398	AL5G18620
OG0001650	g10329	AL5G19860
OG0001651	g17138	AL7G26680
OG0001651	g39342	AL8G32450
OG0001652	g7509	AL710U10010, AL3G20350
OG0001653	g12392	AL3G21030
OG0001653	g40223	AL6G42330
OG0001654	g45356, g5729	AL6G12850
OG0001654	g7461, g13063	AL3G21120
OG0001655	g29722, g5634	AL6G15410
OG0001655	g12338, g7396	AL3G22610
OG0001656	g12282, g7311	AL3G24050
OG0001657	g23662	AL7G25830
OG0001657	g982	AL8G30360
OG0001658	g39381, g1002	AL8G30720
OG0001658	g23672, g46994	AL7G26010
OG0001659	g45478, g5543	AL6G17730
OG0001659	g5544	AL6G17720
OG0001660	g24062	AL7G33530
OG0001661	g47439, g23945	AL7G30760
OG0001662	g23932	AL7G30630
OG0001662	g40389	AL6G46730
OG0001663	g40283	AL6G43790
OG0001663	g50257	AL1G36380
OG0001664	g37099	AL4G30650
OG0001664	g50534	AL1G44330
OG0001665	g37103	AL4G30740
OG0001666	g47936, g22968	AL7G15230
OG0001666	g6047	AL3G50740
OG0001667	g50945	AL4G13160
OG0001668	g47992	AL7G13180
OG0001668	g38452	AL4G12840
OG0001669	g18141	AL7G11930
OG0001670	g18324	AL7G10800
OG0001671	g27911	AL1G50610, AL1G50590
OG0001671	g40234	AL6G42660
OG0001672	g50434	AL1G41260
OG0001672	g45395	AL6G13960
OG0001673	g25186	AL3G42150
OG0001674	g24557	AL7G42110
OG0001674	g24550	AL7G42100
OG0001675	g1777	AL5G44860
OG0001676	g52171	AL4G43580, AL4G43570
OG0001677	g2018	AL5G41220
OG0001677	g38208	AL4G41900
OG0001678	g18928	AL5G40560
OG0001678	g37465, g52084	AL4G41440
OG0001679	g1981, g18950	AL5G40280
OG0001679	g52057, g37451	AL4G41060
OG0001680	g8209	AL6G45110, AL1G48120
OG0001681	g19342	AL5G31060
OG0001682	g39630	AL6G49920
OG0001682	g49416	AL1G12940
OG0001683	g30849	AL1G13670
OG0001683	g39695	AL8G16140
OG0001684	g39735	AL8G17050
OG0001684	g49452	AL1G14020
OG0001685	g11120	AL8G17060
OG0001686	g51344	AL4G28990
OG0001686	g30874	AL1G14160
OG0001687	g51330, g39755	AL4G28710
OG0001688	g49536	AL1G16140
OG0001689	g49548, g31017	AL1G16690
OG0001690	g51209	AL4G25320
OG0001690	g31029	AL1G16890
OG0001691	g31044	AL1G17210
OG0001691	g39948	AL4G24900, AL201U10010
OG0001692	g31047, g51184	AL4G24770
OG0001693	g37853	AL4G23480
OG0001693	g49571	AL1G17750
OG0001694	g45742	AL6G27910
OG0001694	g12663	AL3G12560
OG0001695	g31130	AL1G19060
OG0001695	g7754	AL3G14530
OG0001696	g12575, g7720, g12840	AL3G15450
OG0001697	g12479	AL3G17810
OG0001697	g4650	AL8G23020
OG0001698	g51832	AL4G37480
OG0001698	g19062	AL5G37050
OG0001699	g2342	AL5G34490
OG0001699	g51635	AL4G33790
OG0001700	g44330	AL2G39700
OG0001700	g49971	AL1G28600
OG0001701	g50133	AL1G33310
OG0001701	g44411	AL2G36190
OG0001702	g44369	AL2G37140, AL402U10010
OG0001702	g31990	AL1G34490
OG0001703	g32014	AL1G35110
OG0001703	g13615	AL2G37850
OG0001704	g50262, g42087	AL1G36410
OG0001704	g44653	AL158U10010, AL2G31070
OG0001705	g32064	AL1G36920, AL2G30160
OG0001707	g27692	AL1G43710, AL7G10960, AL5G22970, AL149U10010, AL1G43730
OG0001708	g4853	AL6G38500
OG0001708	g12517	AL3G16680
OG0001709	g9836	AL8G39930
OG0001710	g31977, g44377, g45053, g45051	AL2G37060
OG0001711	g7002	AL3G29440
OG0001711	g24419	AL7G39500
OG0001712	g28075	AL1G57010
OG0001712	g6825, g11974	AL3G32520
OG0001713	g6796, g13343	AL3G32950
OG0001714	g11904	AL3G34420
OG0001714	g28047	AL1G58680
OG0001715	g11711	AL3G40090
OG0001715	g13512	AL2G22930, AL3G40080
OG0001716	g19752, g19711	nbis-gene-478
OG0001718	g19543	AL5G25700, AL5G25680
OG0001718	g19517	AL5G25710
OG0001721	g25244	AL1G24770
OG0001721	g31433	AL5G15780, AL1G24750
OG0001724	g39891	AL4G25790
OG0001725	g41474	AL6G29570, AL6G29580, AL6G29550
OG0001729	g17662	AL7G40230, AL7G41110
OG0001730	g23563	AL7G24310
OG0001731	g23431, g23435	AL7G22090
OG0001732	g23427	AL7G22010
OG0001732	g16986, g5984, g13931	AL3G52940
OG0001733	g16983	AL7G21580
OG0001733	g38402	AL4G14010
OG0001734	g23368	AL7G21180, AL7G21170
OG0001734	g38394	AL4G14400
OG0001735	g6189	AL3G46630
OG0001735	g23149	AL7G17540
OG0001736	g23007	AL7G15800
OG0001736	g13732	AL3G50210
OG0001737	g37120	AL4G31040
OG0001737	g27758	AL1G45460
OG0001738	g27779	AL1G46720, AL4G31420
OG0001739	g41079	AL1G67420
OG0001739	g27093, g49695, g31204	AL1G20180
OG0001740	g44044	AL2G17870
OG0001740	g49720	AL1G20690
OG0001741	g31248	AL1G21160
OG0001741	g38257, g28145	AL2G17280
OG0001742	g41024	AL2G16240
OG0001742	g6402	AL3G41180
OG0001743	g31302	AL1G22200
OG0001743	g44158, g40971	AL2G15080
OG0001744	g46653	AL7G48500
OG0001744	g1606	AL5G16010
OG0001745	g10488	AL5G16840, AL2G24690, AL2G24720, AL398U10010
OG0001745	g16835	AL7G49220
OG0001746	g10411	AL5G18130, AL352U10010
OG0001747	g1403, g1404, g10336	AL5G20160
OG0001748	g46749	AL7G52500
OG0001748	g44939	AL2G25370
OG0001749	g40779	AL2G10610
OG0001749	g46630	AL7G47470
OG0001750	g40839	AL2G11740, AL2G11750
OG0001751	g7353	AL3G23340
OG0001753	g7316	AL3G23910
OG0001753	g29651	AL6G17100
OG0001754	g28309	AL8G25300
OG0001754	g23797	AL8G19190, AL7G28060
OG0001755	g23739, g47556	AL7G27380, AL8G27050
OG0001756	g41252	AL8G27530, AL8G27590, AL4G21080
OG0001756	g47647	AL7G24810
OG0001757	g47591	AL7G26280
OG0001758	g29116	AL6G30940
OG0001758	g29393	AL6G23380
OG0001759	g9922	AL6G18350, AL8G37740, AL8G37750
OG0001760	g40685	AL8G10970
OG0001761	g40586	AL8G12690
OG0001761	g17468	AL7G35650
OG0001762	g17454	AL7G35200
OG0001762	g10974	AL8G12980
OG0001763	g17397	AL7G33950
OG0001764	g40431	AL6G47850
OG0001764	g17308	AL7G31550
OG0001765	g25735, g25734	AL6G45380, AL6G45390
OG0001766	g40310	AL6G44380
OG0001766	g27799	AL1G47600
OG0001767	g27863	AL1G49000
OG0001768	g37066, g51363	AL4G29180
OG0001769	g13994	AL3G50910
OG0001769	g22958, g47950, g18243	AL7G15030
OG0001770	g19380, g2598	AL5G29920
OG0001771	g50913	AL4G12330
OG0001771	g22804	AL7G12850
OG0001772	g18347	AL7G10460
OG0001772	g41582	AL2G26920
OG0001773	g41224	AL8G26880
OG0001774	g18427	AL8G17560, AL6G42380
OG0001775	g47406, g23975	AL7G31710
OG0001776	g40549	AL8G13820
OG0001776	g10998	AL8G13860
OG0001777	g25441	AL6G51320
OG0001778	g37747	AL4G47230
OG0001778	g18737	AL5G45610
OG0001779	g18717	AL5G45440
OG0001779	g37734	AL4G47140
OG0001780	g37582	AL4G44170
OG0001780	g18807	AL5G42870
OG0001781	g18860	AL5G42300
OG0001781	g37540, g52163	AL4G43330
OG0001782	g18912	AL5G40930
OG0001782	g37479	AL4G41660
OG0001783	g28941	AL6G31840
OG0001784	g96	AL8G43890
OG0001784	g19378	AL5G29970
OG0001785	g45274	AL6G53050
OG0001785	g30736	AL1G10770
OG0001786	g30743	AL1G11010
OG0001786	g25397	AL6G52270
OG0001787	g25440	AL6G51330
OG0001787	g49363	AL1G11730
OG0001788	g39548	AL6G50980
OG0001788	g30781	AL1G12020
OG0001790	g51244	AL4G26620
OG0001790	g49532, g30974	AL1G16020
OG0001791	g39881	AL4G25980
OG0001792	g39937	AL4G24990
OG0001792	g49559	AL1G17140
OG0001793	g31048, g27000	AL1G17330
OG0001793	g37884	AL4G24740
OG0001794	g31061	AL1G17570
OG0001794	g40021	AL4G23950
OG0001795	g12683	AL3G11890
OG0001795	g5070, g29203	AL6G26950
OG0001796	g7831, g12764	AL3G12770
OG0001796	g5002	AL6G28240
OG0001797	g41499	AL6G28690
OG0001797	g12626	AL3G13310
OG0001798	g10099	AL6G38260
OG0001798	g7678	AL3G16760
OG0001799	g4783, g10141	AL6G39440
OG0001799	g7677	AL3G16770
OG0001800	g7649	AL3G17350
OG0001800	g29064	AL6G29890
OG0001801	g10228	AL8G22090
OG0001801	g7614	AL3G18220
OG0001802	g41876	AL2G24660, AL2G24840
OG0001803	g51583	AL4G32590
OG0001803	g2393	AL5G33710
OG0001804	g46537, g44308	AL2G40350
OG0001804	g31638	AL1G28300
OG0001805	g46486	AL2G39300
OG0001805	g27352	AL1G29010
OG0001806	g18004	AL2G32010, AL2G18640
OG0001806	g49996	AL1G29550
OG0001807	g38011, g51543	AL4G31870
OG0001807	g50088, g31856	AL1G32250
OG0001808	g44414	AL2G36130
OG0001808	g31916	AL1G33160
OG0001809	g45827	AL2G29340
OG0001809	g32076, g50322	AL1G38000
OG0001810	g32154, g50363	AL1G39130
OG0001811	g44855	AL2G26990
OG0001811	g32219	AL1G40090
OG0001812	g44864	AL2G26850
OG0001812	g50394	AL1G40210
OG0001814	g38524	AL4G10850
OG0001814	g22697	AL7G11230
OG0001816	g7716	AL3G15510
OG0001816	g10153	AL6G39740
OG0001817	g5631	AL6G15490, AL3G22710
OG0001818	g19405	AL5G29130
OG0001818	g543	AL6G36010
OG0001819	g9630	AL8G45050
OG0001819	g19338, g2518	AL5G31270
OG0001820	g19435, g2686	AL5G28290
OG0001821	g36567, g36570, g36564	AL1G60630
OG0001822	g54248	AL1G59950, AL1G59960
OG0001823	g5913	AL3G53290
OG0001824	g38074	AL4G34040
OG0001824	g19180	AL5G34680
OG0001825	g51822	AL4G37420
OG0001825	g19071	AL5G36870
OG0001826	g19012	AL5G38120
OG0001826	g38154	AL4G39110
OG0001827	g2068, g2069	AL5G38430, AL5G38400
OG0001828	g52178	AL4G43630
OG0001828	g18842	AL5G42400
OG0001830	g18955	AL5G40200
OG0001833	g47787	nbis-gene-1737
OG0001835	g50122	AL1G32950, AL1G32960
OG0001836	g40927	AL2G13660
OG0001836	g40925	AL2G13650
OG0001837	g29751	AL5G33880, AL6G14830
OG0001838	g47207, g47209, g47208	AL7G37180
OG0001838	g24263	AL7G37190
OG0001839	g6174	AL6G35100, AL6G35080
OG0001840	g24581, g35924, g40550, g45129, g2969, g46849	AL5G30120, AL5G30140, AL8G13560
OG0001844	g17011	AL7G23220
OG0001844	g5950	AL3G48450
OG0001846	g6106	AL3G49980
OG0001846	g23015	AL7G15910
OG0001847	g47180	AL7G37890
OG0001847	g24312	nbis-gene-1836
OG0001848	g49729	AL1G21260
OG0001849	g44174	AL2G14950
OG0001849	g40968	nbis-gene-403
OG0001851	g10491	AL5G16710
OG0001852	g46697	AL7G50700
OG0001852	g10375	nbis-gene-1252
OG0001854	g45045	AL2G23720
OG0001855	g45079	AL2G22180
OG0001855	g17383	AL7G33520
OG0001856	g44231	AL2G13430
OG0001856	g31351	AL1G23280
OG0001857	g47578, g17146	AL7G26880
OG0001857	g28595	AL8G32910
OG0001858	g29802	AL6G13790
OG0001858	g13080, g13076	AL3G21630
OG0001859	g12369	AL3G21960
OG0001860	g13112, g7392	AL3G22720
OG0001861	g12325	AL3G22830
OG0001861	g5622	AL6G15720
OG0001862	g5592, g29671	AL6G16650
OG0001862	g7348, g12306	AL3G23420
OG0001863	g17176	AL7G27900
OG0001863	g41165, g1333	AL8G25780
OG0001864	g28478	AL8G29860
OG0001864	g17095	AL7G25550
OG0001865	g969	AL8G30120
OG0001865	g23654	AL7G25620
OG0001866	g979	AL8G30330
OG0001866	g23661	AL7G25810
OG0001867	g1109, g23732	AL7G27200
OG0001868	g41423	AL6G31020
OG0001869	g143	AL112U10040
OG0001869	g45544	AL6G21070
OG0001870	g9717	AL8G42960
OG0001870	g45537	AL6G20930
OG0001871	g165	AL8G42740, AL6G20490
OG0001872	g45522	AL8G42220
OG0001872	g5438	AL6G20320
OG0001873	g29556, g45516	AL6G19930
OG0001873	g45515	AL6G19920
OG0001874	g5476, g29571	AL6G19480
OG0001875	g5511	AL6G18600
OG0001875	g461	AL6G34280
OG0001876	g9928, g440	AL8G37660
OG0001877	g5545	AL6G17710
OG0001878	g40692, g10884	AL8G10740
OG0001879	g17515	AL7G36590
OG0001879	g10926	AL8G11670
OG0001880	g17487	AL7G36190, AL7G36200
OG0001882	g40459	AL6G48580
OG0001882	g24003	AL7G32460
OG0001883	g25579	AL6G48350
OG0001884	g49932	AL1G27290
OG0001884	g19265, g19275	AL2G16880
OG0001885	g50681	AL1G47510
OG0001885	g40311	AL6G44390
OG0001886	g27908	AL1G50430
OG0001886	g40261	AL6G43070
OG0001887	g40222	AL6G42320
OG0001887	g27954, g35903	AL1G51130
OG0001888	g50500	AL1G42870, AL4G30030
OG0001889	g6013	AL3G51600
OG0001889	g47970	AL7G14490
OG0001890	g22794	AL7G12650
OG0001890	g22795	AL7G12670
OG0001891	g47567	AL7G27040
OG0001891	g49736	AL1G21540
OG0001892	g11134	AL8G17530
OG0001892	g50432	AL1G41250
OG0001893	g40316	AL6G44540
OG0001894	g51840	AL4G37540
OG0001894	g40429	AL6G47820
OG0001895	g40693	AL5G19360, AL8G11060, AL8G10710, AL8G10720
OG0001896	g12970	AL7G24650
OG0001896	g7592	nbis-gene-674
OG0001897	g11743	AL3G38820
OG0001898	g11803	AL3G37110
OG0001898	g24500	AL7G41160
OG0001899	g13407	AL3G36310
OG0001900	g16772	AL7G47490
OG0001901	g37758	AL4G47380
OG0001901	g1751	AL5G45450
OG0001902	g1779	AL5G44770, AL5G29590, AL5G44870
OG0001902	g50807	AL4G46450
OG0001903	g1900	AL5G42940
OG0001903	g37588	AL4G44270
OG0001904	g18808	AL5G42840
OG0001905	g1946	AL5G42170
OG0001906	g2015	AL5G41210
OG0001907	g2709	AL5G27860
OG0001907	g9820	AL8G40350
OG0001908	g18637	AL8G40580
OG0001909	g39520	AL6G51480
OG0001909	g30775	AL1G11870, AL1G11860
OG0001910	g39651, g25519	AL6G49370
OG0001911	g39729	AL8G16930
OG0001911	g26932, g30869	AL1G13970
OG0001912	g39819	AL4G27370
OG0001912	g49500	AL1G15320
OG0001913	g49508, g30949	AL1G15620
OG0001913	g39829	AL4G26990
OG0001915	g37904	AL4G26440
OG0001915	g49535	AL1G16130
OG0001916	g27007	AL1G17520
OG0001916	g51175	AL4G24290
OG0001917	g39987	AL4G23200
OG0001918	g38265	AL4G19450
OG0001919	g5191	AL3G10450
OG0001920	g29194	AL6G27330
OG0001920	g7859	AL3G12140
OG0001921	g7857	AL6G27370
OG0001921	g12673	AL3G12190
OG0001922	g12542	AL3G16290
OG0001922	g4799	AL6G38980
OG0001923	g37316	nbis-gene-1118, AL4G36640
OG0001923	g2237	AL5G36180
OG0001924	g2348	AL5G34400
OG0001925	g37239	AL1G35910
OG0001926	g51704	AL4G35190
OG0001927	g31615, g49947	AL1G27800
OG0001928	g46453	AL2G38800
OG0001928	g27363	AL1G29350
