Orthogroup	Cochlearia_excelsa	Cardamine_hirsuta
OG0003885	g28282	CARHR257690
OG0003886	g50978	CARHR117900
OG0003887	g31558	CARHR015390, CARHR227050
OG0003889	g31149, g49652, g27058	CARHR008830
OG0003890	g51250, g51247, g26965	CARHR125030
OG0003891	g29216	CARHR197490
OG0003893	g41477	CARHR194810
OG0003894	g10145	CARHR289470
OG0003896	g4661	CARHR182030
OG0003897	g5615	CARHR207240
OG0003898	g29756, g5649	CARHR277810, CARHR208250
OG0003899	g10074	CARHR289290
OG0003900	g11376	CARHR279680
OG0003900	g2612	CARHR158730
OG0003901	g19498	CARHR156530, CARHR276360
OG0003902	g2805	CARHR272810
OG0003903	g41506, g22723	CARHR247060
OG0003904	g46286	CARHR070080, CARHR070070
OG0003907	g17974	CARHR069460
OG0003908	g44350	CARHR072490
OG0003909	g46516	CARHR073070
OG0003910	g7175	CARHR089110
OG0003911	g13219	CARHR089250
OG0003913	g12109	CARHR090830
OG0003914	g7042	CARHR091270
OG0003916	g11953, g13345	CARHR095270
OG0003918	g6715	CARHR096380
OG0003919	g6627, g13397, g6625, g6624, g6613	CARHR097690
OG0003920	g11788, g6567, g25753	CARHR098700
OG0003921	g5957	CARHR109910
OG0003922	g36631, g11532	CARHR043660
OG0003923	g54028, g28110	CARHR037610, CARHR037600
OG0003924	g2457, g19291	CARHR159310, CARHR161430
OG0003925	g19113	CARHR289060
OG0003926	g52275	CARHR141020
OG0003928	g12799, g36097	CARHR078230, CARHR121590
OG0003929	g54094	CARHR264210, CARHR038600, CARHR038340, CARHR038580
OG0003930	g49312	CARHR023400
OG0003930	g49315	CARHR000760
OG0003934	g11669, g12240	CARHR116240
OG0003935	g45477, g5565	CARHR205930
OG0003940	g889	CARHR265660
OG0003948	g23447	CARHR237870
OG0003948	g13920	CARHR109700
OG0003950	g32553, g27766	CARHR031410
OG0003951	g47157, g24360	CARHR222750
OG0003952	g25482	CARHR289760, CARHR002160
OG0003953	g40986, g40987	CARHR052060
OG0003954	g1516, g10735	CARHR144690
OG0003955	g16695, g10685	CARHR145350
OG0003956	g10486, g1620	CARHR141560
OG0003957	g10479	CARHR148890
OG0003958	g46794	CARHR215360
OG0003958	g45017	CARHR292270
OG0003959	g37365, g38148, g51950	CARHR135840
OG0003961	g13110, g12342	CARHR085510
OG0003962	g13118	CARHR085970
OG0003963	g44249	CARHR047990
OG0003966	g28393	CARHR265770
OG0003967	g29402, g5320	CARHR200910
OG0003968	g29433	CARHR201590
OG0003969	g29444	CARHR201750
OG0003970	g5402	CARHR202570
OG0003971	g5492	CARHR204450
OG0003972	g29616	CARHR205520
OG0003973	g10895, g40689	CARHR174180
OG0003974	g19228	CARHR162450
OG0003975	g24044, g17372	CARHR227440
OG0003976	g23923	CARHR230010, CARHR222380, CARHR284400
OG0003977	g2382	CARHR162960
OG0003978	g27671	CARHR028280
OG0003980	g47969	CARHR289510
OG0003980	g22919	CARHR244860, CARHR244550
OG0003981	g47971	CARHR244980
OG0003982	g22830	CARHR245870
OG0003983	g36931	CARHR113680
OG0003985	g40452	CARHR107510, CARHR252770
OG0003986	g18399	CARHR176340
OG0003987	g6405	CARHR101610
OG0003988	g17721	CARHR220600
OG0003989	g17645, g24444	CARHR290030
OG0003990	g16803	CARHR213280
OG0003991	g37710	CARHR142420
OG0003992	g50801	CARHR034190, CARHR142220
OG0003993	g1866	CARHR171710
OG0003995	g37527	CARHR139230, CARHR114110
OG0003996	g37521	CARHR138960
OG0003998	g45313	CARHR211070
OG0003999	g13083	CARHR084850
OG0004001	g39238	CARHR285750
OG0004002	g9813	CARHR277390
OG0004003	g40101	CARHR120170
OG0004004	g25394	CARHR249130
OG0004006	g40098	CARHR121450
OG0004007	g12816	CARHR078950
OG0004008	g12839, g12576	CARHR079380, CARHR079370
OG0004009	g54049	CARHR037780
OG0004010	g7560	CARHR082620
OG0004010	g12427	CARHR149210
OG0004011	g2173	CARHR166100
OG0004012	g51836	CARHR134860
OG0004013	g19049, g2185	CARHR165890
OG0004014	g6473	CARHR292410
OG0004015	g51758	CARHR133950
OG0004016	g51772	CARHR134290
OG0004017	g37205	CARHR132290
OG0004019	g51730, g37288	CARHR133310
OG0004020	g19708	CARHR287120
OG0004021	g2464	CARHR161250
OG0004021	g37279	CARHR133180
OG0004022	g51031, g38353	CARHR116820, CARHR028570
OG0004025	g27545, g50280	CARHR023680
OG0004026	g23814	CARHR232290
OG0004027	g17177, g23782	CARHR232640
OG0004028	g23752	CARHR232990
OG0004028	g23757	CARHR265250
OG0004029	g928	CARHR266770
OG0004030	g50992	CARHR117610
OG0004031	g51548	CARHR130080, CARHR130090
OG0004032	g18352	CARHR111830
OG0004033	g31369	CARHR012510
OG0004035	g31074	CARHR007620
OG0004036	g1069	CARHR184450, CARHR037090
OG0004037	g49394	CARHR002270
OG0004038	g29205	CARHR197310
OG0004039	g10108	CARHR186930
OG0004040	g4683, g10152	CARHR185940
OG0004041	g41603, g18592	CARHR274930
OG0004043	g4634, g10208	CARHR150300, CARHR182460
OG0004044	g29741, g5645	CARHR208090
OG0004045	g570	CARHR188530
OG0004046	g9986	CARHR189860
OG0004047	g18585	CARHR189930
OG0004048	g452	CARHR274510
OG0004049	g416	CARHR275320
OG0004050	g28857	CARHR151190, CARHR190730
OG0004051	g11469	CARHR152680
OG0004051	g781, g780	CARHR191350
OG0004052	g44658	CARHR064570, CARHR064550
OG0004053	g46432	CARHR071700
OG0004054	g7273	CARHR087420
OG0004055	g12221, g7217	CARHR088450
OG0004056	g17620	CARHR290310
OG0004057	g12055, g6973	CARHR092370
OG0004058	g12051, g6968	CARHR092380
OG0004059	g6912	CARHR292250, CARHR093290
OG0004060	g13298	CARHR093440, CARHR113170
OG0004061	g12018	CARHR093530
OG0004062	g6870, g13308	CARHR093850
OG0004063	g13316, g11994	CARHR094070
OG0004064	g13357	CARHR050370, CARHR287710
OG0004065	g6691	CARHR096910
OG0004066	g11823	CARHR098220
OG0004067	g11399	CARHR100440
OG0004068	g13689	CARHR105780
OG0004069	g36387, g54123	CARHR039310
OG0004070	g12157	CARHR089950
OG0004071	g19005	CARHR167060
OG0004072	g18977	CARHR167870
OG0004072	g52017	CARHR137000
OG0004073	g1642, g11201, g2011, g18899	CARHR169660
OG0004076	g32567, g32557, g32556, g32576, g32566, g40502	CARHR178310, CARHR178300
OG0004078	g17083, g23630	CARHR235180
OG0004079	g30304, g30286, g20245, g20213, g20261, g30318, g30272	CARHR283240, CARHR287250
OG0004079	g19690, g19737, g19772, g19724	CARHR282350
OG0004082	g45113, g39516	CARHR249930
OG0004083	g51379, g25697	CARHR058080
OG0004087	g3959, g6639, g4830	CARHR267110
OG0004088	g25174	CARHR131080, CARHR131070
OG0004092	g47750, g16984	CARHR238420
OG0004093	g47760	CARHR238770
OG0004094	g18182, g23156	CARHR241860
OG0004095	g18183, g47859, g23150	CARHR241970
OG0004096	g47876	CARHR242460
OG0004097	g41075	CARHR054040
OG0004099	g10808	CARHR143830
OG0004100	g16488, g16486	CARHR151800
OG0004101	g1016, g39371, g3761	CARHR268800
OG0004102	g40740	CARHR046270
OG0004102	g16761	CARHR212570
OG0004103	g12307	CARHR086390, CARHR086400
OG0004104	g28358	CARHR264990
OG0004105	g954	CARHR267620
OG0004106	g39400, g973	CARHR268120
OG0004107	g52237	CARHR115520
OG0004108	g1058, g28551	CARHR269640
OG0004109	g29448	CARHR202000, CARHR202040
OG0004110	g29547	CARHR203640
OG0004111	g45496	CARHR204910, CARHR204880
OG0004112	g9897	CARHR275270
OG0004113	g47275	CARHR225380
OG0004114	g24177	CARHR225410
OG0004115	g47284, g24160	CARHR225620
OG0004116	g47353	CARHR227410, CARHR227430
OG0004117	g24031, g47369	CARHR227790
OG0004118	g17851, g23989	CARHR228440
OG0004119	g32690	CARHR194380
OG0004119	g40285	CARHR261080
OG0004120	g47363, g17394	CARHR227700
OG0004121	g28172, g35943, g53793	CARHR035780
OG0004122	g53741, g28200, g28203	CARHR035550
OG0004123	g50498	CARHR128220, CARHR028450
OG0004124	g32494	CARHR030270
OG0004125	g22912	CARHR245020
OG0004126	g37190, g51612	CARHR257860
OG0004127	g38477	CARHR245990
OG0004128	g18353	CARHR294270
OG0004129	g26049	CARHR105590
OG0004129	g49582	CARHR165320
OG0004129	g49580	CARHR007440
OG0004130	g10378	CARHR152110
OG0004132	g37964	CARHR127670, CARHR035200
OG0004133	g37050	CARHR181160
OG0004134	g36266	CARHR181810, CARHR037430
OG0004135	g23863	CARHR231310
OG0004136	g25671	CARHR254190
OG0004137	g40687, g10897	CARHR174260
OG0004138	g47061	CARHR220780
OG0004139	g16795	CARHR213190
OG0004140	g37727	CARHR142790
OG0004141	g50810, g37708	CARHR142400
OG0004142	g52161	CARHR139360
OG0004143	g38218, g52124	CARHR119270, CARHR138820
OG0004144	g37474	CARHR138000
OG0004145	g52088, g37468	CARHR137940
OG0004146	g1984	CARHR168970
OG0004147	g745	CARHR191840
OG0004148	g28885	CARHR191440
OG0004149	g827, g826, g825	CARHR190550
OG0004150	g28798	CARHR273760
OG0004151	g39259, g1234	CARHR272890
OG0004153	g25350	CARHR248370
OG0004154	g45262	CARHR249370
OG0004155	g25404	CARHR249410
OG0004156	g39583	CARHR250570
OG0004157	g25467	CARHR250590
OG0004158	g39714	CARHR210350, CARHR179740
OG0004159	g30862	CARHR003580
OG0004160	g39821, g51280	CARHR125730
OG0004161	g51272	CARHR125570, CARHR125590
OG0004163	g39915	CARHR123770, CARHR289390
OG0004164	g5558, g37895	CARHR123580
OG0004165	g40017	CARHR122420
OG0004165	g49565	CARHR007270
OG0004166	g38289	CARHR115110
OG0004167	g50103, g31546, g25051, g24456, g23643	CARHR234960
OG0004168	g45656	CARHR199070
OG0004169	g12660	CARHR077110
OG0004170	g7800, g12615	CARHR078090
OG0004171	g10180	CARHR185410
OG0004172	g7721, g12837	CARHR079340
OG0004173	g7726	CARHR079280
OG0004174	g7583	CARHR082220
OG0004174	g12974, g12438	CARHR082240
OG0004175	g51907	CARHR135590
OG0004176	g51666	CARHR131760
OG0004178	g49964	CARHR016720
OG0004179	g50060	CARHR019600
OG0004181	g27467	CARHR021170
OG0004182	g45969	CARHR064840
OG0004183	g17205, g23828	CARHR231980
OG0004184	g23823	CARHR232070
OG0004185	g23817	CARHR232220
OG0004186	g40244	CARHR262430
OG0004187	g17181, g23790	CARHR232530
OG0004188	g1307	CARHR264900
OG0004190	g31390, g49824	CARHR012830
OG0004192	g19346	CARHR182160
OG0004193	g45718, g3836	CARHR197200, CARHR197210
OG0004194	g5053	CARHR197010
OG0004195	g4996	CARHR195930, CARHR154530, CARHR154520
OG0004196	g10128, g51931, g51929, g51936, g4791	CARHR186300
OG0004197	g5574, g5570, g2956	CARHR206140
OG0004198	g10087	CARHR187510
OG0004199	g41629	CARHR239870
OG0004200	g18571	CARHR189220, CARHR189240, CARHR189250
OG0004202	g441	CARHR274700
OG0004203	g9856, g356	CARHR236070, CARHR060900
OG0004204	g9850, g344	CARHR276400
OG0004205	g1198	CARHR272390
OG0004206	g19394	CARHR158580
OG0004207	g2944	CARHR149980
OG0004208	g46093	CARHR066880, CARHR260420
OG0004209	g45927	CARHR291230
OG0004210	g45934, g44642	CARHR291080
OG0004211	g45968, g19479	CARHR064870
OG0004212	g46387	CARHR071270
OG0004213	g44541	CARHR067480
OG0004214	g46053	CARHR066230
OG0004215	g46442	CARHR071850
OG0004216	g46556	CARHR073760
OG0004217	g7289	CARHR087220
OG0004218	g13233	CARHR090300
OG0004219	g7073	CARHR090620
OG0004220	g7046	CARHR091120
OG0004222	g12017, g6891	CARHR093540
OG0004223	g13327	CARHR094420
OG0004224	g6815, g11961	CARHR094690
OG0004225	g6789, g11956	CARHR095030
OG0004226	g11877, g6687	CARHR097050
OG0004227	g11858, g6630	CARHR097640
OG0004228	g13396, g6629	CARHR097660
OG0004229	g4714	CARHR098140
OG0004229	g6594	CARHR150690
OG0004229	g11832, g11831	CARHR098150
OG0004230	g4678, g6590, g13422	CARHR098270
OG0004231	g11787	CARHR098730
OG0004232	g11753	CARHR099520
OG0004233	g6505, g13475	CARHR099760
OG0004234	g6035	CARHR108430
OG0004235	g5975, g13925, g53828	CARHR109620
OG0004236	g23521	CARHR236650
OG0004237	g25108	CARHR216580
OG0004239	g54361, g36735	CARHR045500
OG0004240	g36681	CARHR044390
OG0004241	g36663, g54304	CARHR044050
OG0004242	g54291	CARHR043600
OG0004243	g36614	CARHR043440
OG0004244	g36493	CARHR041430
OG0004245	g28099, g45806	CARHR038270
OG0004246	g54052	CARHR037830
OG0004247	g51470	CARHR128930
OG0004248	g12936, g12481	CARHR176040, CARHR176030, CARHR213130, CARHR213100, CARHR213140, CARHR213110, CARHR081210
OG0004249	g10094	CARHR187330, CARHR187310
OG0004250	g44291	CARHR074020
OG0004251	g11242, g18988, g2091	CARHR167590
OG0004252	g37437	CARHR168290, CARHR168300, CARHR137220
OG0004253	g18714	CARHR171130, CARHR186390, CARHR186410
OG0004254	g11165, g1834	CARHR078640, CARHR004860
OG0004255	g36017	CARHR172640
OG0004257	g52091	CARHR146300
OG0004257	g37249	CARHR158020
OG0004259	g27619, g18122, g54158	CARHR040260, CARHR041480, CARHR112950
OG0004260	g39453	CARHR248590
OG0004263	g38443	CARHR114320
OG0004265	g50439	CARHR189100, CARHR256700, CARHR027320, CARHR152810
OG0004275	g47688, g23511	CARHR236750
OG0004276	g18202, g23107	CARHR146540, CARHR242500
OG0004277	g47737, g23424	CARHR238120
OG0004278	g47768, g16962	CARHR239040
OG0004279	g23331	CARHR239260
OG0004280	g47839	CARHR241240
OG0004281	g47860, g23141	CARHR242110
OG0004282	g18209, g23074	CARHR242810
OG0004283	g23021	CARHR243500
OG0004284	g27750	CARHR030750
OG0004285	g27775	CARHR031570
OG0004286	g41123	CARHR289790, CARHR289800
OG0004287	g10806	CARHR143860
OG0004288	g10702, g1523	CARHR145150
OG0004290	g10507	CARHR148490
OG0004291	g6500	CARHR174070
OG0004292	g10414	CARHR292510
OG0004293	g17888	CARHR049490
OG0004294	g52056	CARHR055450, CARHR137590, CARHR137580
OG0004295	g37381	CARHR136280
OG0004296	g7448	CARHR084550
OG0004297	g12329	CARHR085790
OG0004298	g12308, g7349	CARHR086380
OG0004299	g41158, g28297, g1365	CARHR257400
OG0004300	g28327	CARHR256790
OG0004301	g28328	CARHR264060
OG0004301	g24546	CARHR009940
OG0004302	g41171	CARHR264390
OG0004303	g23692	CARHR234100
OG0004304	g39285, g1142	CARHR271780
OG0004305	g10098, g18531	CARHR187160
OG0004306	g5270, g29354	CARHR199980
OG0004307	g29424, g5343	CARHR201280
OG0004308	g29480	CARHR202530
OG0004309	g29585	CARHR204600
OG0004310	g29598, g5513	CARHR205020
OG0004311	g24210	CARHR224880
OG0004311	g40629	CARHR175360
OG0004312	g17480	CARHR225110
OG0004313	g17452	CARHR225870
OG0004314	g24074	CARHR226840
OG0004315	g24057, g17379	CARHR227250
OG0004316	g47357	CARHR227520
OG0004317	g17393, g48347	CARHR227690
OG0004318	g23947, g17284	CARHR229620
OG0004319	g23941	CARHR229780, CARHR229790
OG0004321	g23851	CARHR231460
OG0004322	g40329, g25780	CARHR255890
OG0004324	g13431	CARHR098540
OG0004325	g36612	CARHR043430
OG0004326	g32405	CARHR028960
OG0004327	g32469	CARHR029870
OG0004328	g50546, g32475	CARHR030030
OG0004330	g18234, g22972	CARHR244160
OG0004331	g18260, g22890	CARHR245260
OG0004332	g22884	CARHR245330
OG0004333	g40289	CARHR261100, CARHR261120
OG0004334	g45143	CARHR254260
OG0004335	g11022	CARHR177980
OG0004336	g46902	CARHR217350
OG0004337	g11658	CARHR102120
OG0004338	g46942	CARHR218080, CARHR085170
OG0004339	g17720, g24529, g41858, g1827	CARHR220630
OG0004340	g17716	CARHR221190
OG0004341	g24498	CARHR221360
OG0004343	g18745	CARHR173220
OG0004344	g37709, g50812, g38255	CARHR142410
OG0004345	g50778, g37658	CARHR141640
OG0004347	g37538	CARHR139440, CARHR069720
OG0004348	g52108, g37487	CARHR138210
OG0004349	g2038	CARHR168460
OG0004351	g51847	CARHR135030, CARHR159370
OG0004352	g37345	CARHR135020
OG0004353	g41360	CARHR191150
OG0004354	g1255	CARHR285570
OG0004355	g9810	CARHR277600
OG0004356	g9789	CARHR277950
OG0004357	g9714	CARHR279420
OG0004358	g63	CARHR280590
OG0004359	g53, g9659	CARHR280770
OG0004360	g49287, g30727	CARHR000240
OG0004362	g30827	CARHR002850
OG0004363	g37955, g39743, g51358	CARHR127420
OG0004364	g51350	CARHR127380
OG0004366	g51237, g39856	CARHR124830
OG0004368	g39913, g51210	CARHR123910
OG0004369	g39924, g51204	CARHR123680
OG0004370	g51195, g39926	CARHR123620
OG0004371	g51182, g39958	CARHR123220
OG0004372	g19669, g54387	CARHR075550
OG0004373	g7858, g12758, g12675	CARHR076760
OG0004374	g7713, g12853	CARHR079560
OG0004375	g4781	CARHR186110
OG0004376	g53285, g7701, g12870	CARHR079940
OG0004377	g7675	CARHR080480
OG0004378	g7661	CARHR080630
OG0004379	g7648, g12491	CARHR080940
OG0004380	g12446, g7602	CARHR081930
OG0004381	g37146, g51562	CARHR130270
OG0004382	g37150	CARHR130430
OG0004383	g51617	CARHR131410
OG0004384	g2340	CARHR163490
OG0004385	g49957, g31632	CARHR016550
OG0004386	g50015, g31723, g27383	CARHR018330
OG0004387	g44568	CARHR066490
OG0004388	g50045	CARHR019130
OG0004389	g50051	CARHR019330
OG0004391	g45971	CARHR064830
OG0004393	g50362, g32153	CARHR025360
OG0004394	g32221, g27615	CARHR026300
OG0004395	g13728, g13731	CARHR232260
OG0004396	g38390	CARHR117820
OG0004397	g27222, g31454	CARHR013760
OG0004398	g49848, g31410	CARHR013160
OG0004399	g49847, g31402	CARHR013050
OG0004400	g49787, g31344	CARHR012210
OG0004401	g49762	CARHR011270
OG0004402	g31265, g31266	CARHR010790
OG0004403	g49721	CARHR010180
OG0004404	g49640, g31156	CARHR008940
OG0004405	g31099	CARHR007840, CARHR007850
OG0004406	g49599, g27016, g31087	CARHR007700
OG0004407	g5129	CARHR198090
OG0004408	g45724, g5057	CARHR197040
OG0004409	g5016, g29159	CARHR196320
OG0004410	g29051, g29055, g4914	CARHR194460
OG0004411	g41459	CARHR194350
OG0004412	g10111, g4851	CARHR186890
OG0004413	g4787, g10135	CARHR186190
OG0004414	g10281	CARHR184020
OG0004415	g5610	CARHR206870
OG0004416	g610, g10064	CARHR187720, CARHR187730
OG0004418	g9971, g494	CARHR189990
OG0004419	g464	CARHR190390
OG0004420	g427	CARHR275100
OG0004422	g41557	CARHR061120, CARHR061090
OG0004423	g45811	CARHR062670
OG0004424	g45843	CARHR063380
OG0004425	g45874, g44688	CARHR063960
OG0004426	g45980	CARHR064730
OG0004427	g44618	CARHR064940, CARHR064930
OG0004428	g44451, g46212	CARHR068920
OG0004429	g17986	CARHR067880, CARHR067870, CARHR067860
OG0004430	g46148	CARHR067830
OG0004430	g46147	CARHR067820
OG0004431	g44588	CARHR065840, CARHR065870
OG0004432	g46464	CARHR072090
OG0004433	g46493	CARHR072570
OG0004434	g46513	CARHR072940
OG0004435	g44315	CARHR073310
OG0004436	g13149, g12259, g7271	CARHR087440
OG0004437	g13209	CARHR088940
OG0004438	g7182	CARHR089080
OG0004440	g7113, g12146	CARHR090150
OG0004441	g13234, g7089	CARHR090390
OG0004442	g7077, g11394, g12139	CARHR090530
OG0004443	g13259	CARHR091410
OG0004444	g6866, g12000	CARHR093950
OG0004446	g11940	CARHR095580
OG0004447	g11886	CARHR096780
OG0004448	g11884, g6694	CARHR096800
OG0004449	g6676	CARHR099560, CARHR097240
OG0004450	g11855	CARHR097820
OG0004451	g6541, g13460	CARHR099200
OG0004452	g38303	CARHR114770, CARHR262780, CARHR241000
OG0004453	g13953	CARHR109120
OG0004454	g13979, g6025	CARHR108640
OG0004455	g5981	CARHR109570
OG0004456	g13850	CARHR130310
OG0004458	g36508, g54186	CARHR041670
OG0004459	g54177	CARHR040560
OG0004460	g36339, g28100	CARHR038220
OG0004462	g2442	CARHR161540
OG0004463	g2320	CARHR163890
OG0004464	g11281	CARHR165140
OG0004464	g2234	CARHR165150
OG0004466	g19015	CARHR166850
OG0004467	g912	CARHR266310
OG0004468	g2043, g18965	CARHR168380
OG0004469	g18961	CARHR168490
OG0004470	g18944, g1987	CARHR169000
OG0004471	g52223	CARHR140500
OG0004472	g1859, g1860	CARHR171780
OG0004474	g18753	CARHR173300
OG0004475	g54119	CARHR286730, CARHR039190, CARHR039200
OG0004477	g25771	CARHR259150
OG0004478	g18823	CARHR170740
OG0004480	g5728	CARHR209850
OG0004482	g50318, g50319, g50320	CARHR043030, CARHR043020, CARHR024470, CARHR024440
OG0004484	g29432, g50694	CARHR110220, CARHR252030, CARHR110210
OG0004486	g37175	CARHR050080, CARHR286530, CARHR257190, CARHR047250
OG0004488	g45624	CARHR199820, CARHR184010
OG0004493	g11676	CARHR292100, CARHR101400, CARHR101350
OG0004498	g23565, g17050	CARHR235980
OG0004499	g23545, g17037	CARHR236310
OG0004500	g23520	CARHR236670
OG0004501	g13921, g23446	CARHR237880
OG0004502	g28635, g1100	CARHR271120
OG0004503	g23421	CARHR238150
OG0004504	g23392	CARHR184610
OG0004505	g16982, g23386, g47751	CARHR238460
OG0004506	g16971, g47756	CARHR238610
OG0004507	g18959, g11214	CARHR168250, CARHR168610
OG0004508	g16943, g23307	CARHR239710
OG0004509	g23285	CARHR240080
OG0004510	g16931, g23283	CARHR240100, CARHR059710
OG0004511	g23212	CARHR241010
OG0004512	g47878, g23100	CARHR242390
OG0004513	g47881	CARHR242280
OG0004514	g24328	CARHR223120
OG0004515	g44099, g41042	CARHR053200
OG0004516	g44173	CARHR051290
OG0004517	g31314	CARHR011650
OG0004518	g23880	CARHR231050, CARHR231040
OG0004519	g10792	CARHR144090
OG0004520	g50387	CARHR061020
OG0004521	g10603	CARHR146850
OG0004523	g10394	CARHR151930
OG0004524	g10349	CARHR153100
OG0004525	g25098	CARHR216460, CARHR216470
OG0004526	g31385	CARHR012730, CARHR048720
OG0004527	g7301, g12275	CARHR087110
OG0004528	g28552	CARHR269660
OG0004529	g7319, g12288	CARHR086830
OG0004530	g1287	CARHR273390
OG0004531	g1036, g28529, g39360	CARHR269220
OG0004532	g1056	CARHR269600
OG0004533	g39341	CARHR270340, CARHR270350
OG0004534	g28565, g120	CARHR270530
OG0004536	g28668	CARHR271690
OG0004537	g10303	CARHR184460
OG0004538	g29391, g5300	CARHR200580
OG0004539	g5310	CARHR200700
OG0004540	g29410	CARHR201080
OG0004541	g29423	CARHR201270
