Orthogroup	Cochlearia_excelsa	Eutrema_salsugineum
OG0002047	g46505	XP_006389916.1
OG0002048	g31709	XP_024008360.1
OG0002049	g46033	XP_006390591.1
OG0002050	g31952	XP_006416353.1
OG0002050	g46276	XP_006390192.1
OG0002051	g39849	XP_024008125.1
OG0002051	g52046	XP_024003676.1
OG0002052	g31966	XP_006416333.1
OG0002053	g31994	XP_006416304.1
OG0002054	g27541, g50275	XP_006416134.1
OG0002054	g45907	XP_006390800.1
OG0002055	g32066	XP_006416111.1
OG0002055	g44687, g45875	XP_006390849.1
OG0002056	g51050	XP_024015766.1
OG0002056	g23271	XP_006412474.1
OG0002057	g23291, g47802	XP_024005743.1, XP_006405132.2
OG0002058	g7376, g38407	XP_006404885.1
OG0002059	g30913	XP_006418055.1
OG0002060	g45844	XP_006390898.1
OG0002060	g5156	XP_024011554.1
OG0002061	g36906	XP_006393558.2, XP_024006326.1
OG0002062	g9924	XP_006394541.1
OG0002063	g29646	XP_006399186.1, XP_006399191.1
OG0002063	g1167	XP_006401088.1
OG0002064	g2473	XP_024013489.1
OG0002065	g45965	XP_006390705.1, XP_006390701.1
OG0002066	g46314	XP_006390153.1
OG0002067	g46240	XP_006390257.1
OG0002068	g44329	XP_006414676.2, XP_006414675.1
OG0002069	g46520	XP_006389898.1
OG0002069	g14331	XP_006389899.1
OG0002070	g27338	XP_024008148.1
OG0002071	g7240	XP_024015692.1
OG0002071	g54317, g36719	XP_006392628.1
OG0002072	g27983	XP_006392653.1
OG0002072	g7228	XP_006407196.1
OG0002073	g7138	XP_006407036.1
OG0002075	g1441, g13813, g13872	XP_006408912.1
OG0002075	g13873	XP_006408911.1
OG0002076	g27974	XP_006392556.1
OG0002076	g7287	XP_006407299.1
OG0002077	g54217	XP_024006358.1
OG0002077	g13379	XP_024015203.1
OG0002078	g2187	XP_006403426.1
OG0002078	g19068	XP_006403427.1
OG0002083	g37383	XP_006411392.1
OG0002084	g14732, g28302	XP_024011131.1
OG0002087	g48267, g3457, g35423, g25167, g24770	XP_024014739.1
OG0002089	g11719, g19631, g53016, g9616, g9619, g41153	XP_024015977.1
OG0002091	g16302	XP_024013064.1
OG0002092	g33114	XP_024016388.1
OG0002093	g14309	XP_024016504.1
OG0002093	g23109	XP_006412248.1
OG0002094	g23080	XP_006412218.1
OG0002095	g6112	XP_024016597.1
OG0002095	g23012	XP_006412122.1
OG0002096	g41103	XP_006392406.1
OG0002097	g44068	XP_006392280.1
OG0002097	g27105	XP_006417492.1
OG0002098	g44142	XP_006392109.1
OG0002098	g41008	XP_024004459.1
OG0002099	g40988	XP_006392089.1
OG0002100	g31483, g27249, g49897	XP_006417082.2
OG0002100	g1549	XP_024007584.1
OG0002101	g1611	XP_006395467.1
OG0002102	g36013	XP_024015236.1
OG0002103	g7662	XP_006401475.1, XP_006405286.1, XP_006405378.2
OG0002104	g40798	XP_006391707.1
OG0002104	g46645	XP_006405356.1
OG0002105	g31400	XP_006417204.1
OG0002105	g40856	XP_006391782.1
OG0002106	g40922	XP_024003815.1
OG0002107	g2134	XP_006402962.1
OG0002107	g37375	XP_006411360.1
OG0002108	g7519	XP_006407721.1
OG0002109	g12393	XP_006407640.1
OG0002110	g29838, g5743	XP_006398774.1
OG0002111	g5700	XP_006398872.1
OG0002111	g12374	XP_006407587.1
OG0002112	g45411	XP_006398954.1
OG0002112	g7415	XP_006407513.1
OG0002113	g28373, g28340	XP_006401823.2
OG0002114	g23613	XP_006413038.1
OG0002114	g924	XP_006401693.1
OG0002115	g23671, g47607	XP_006413133.1
OG0002116	g23680	XP_006413154.1
OG0002117	g32260	XP_006415787.1
OG0002118	g619	XP_006394837.1
OG0002118	g5365, g29430	XP_006399678.1
OG0002119	g29482	XP_024012317.1
OG0002119	g10034	XP_006394746.1
OG0002120	g496	XP_024007398.1
OG0002120	g5495	XP_006399348.1
OG0002121	g29632	XP_006399214.1
OG0002122	g24269	XP_006414240.1
OG0002123	g10981	XP_006398234.1
OG0002123	g17446	XP_024005063.1
OG0002124	g10983	XP_006398214.1
OG0002124	g47299	XP_006414005.1
OG0002125	g40506	XP_006398091.1
OG0002126	g40466	XP_006396623.1
OG0002126	g24023	XP_006413799.1
OG0002127	g40347	XP_006396959.1
OG0002127	g23872	XP_006413516.1
OG0002128	g40324	XP_006397030.1
OG0002128	g50665	XP_006415148.1
OG0002129	g40276	XP_006397131.1
OG0002129	g32729	XP_006415051.1
OG0002131	g39546	XP_006396421.1
OG0002132	g18229, g22987	XP_006412087.1
OG0002133	g47931	XP_006409266.2, XP_006412072.2, XP_024016557.1
OG0002134	g18238	XP_006412032.1
OG0002135	g47976	XP_006411959.1
OG0002136	g38546	XP_006404561.1
OG0002136	g18328	XP_006411676.1
OG0002137	g46699	XP_024014778.1
OG0002137	g16892	XP_006405621.1
OG0002138	g37085	XP_006410579.1
OG0002139	g37045	XP_006393674.1
OG0002139	g11140	XP_006403316.1
OG0002140	g50698, g50700	XP_006415102.1, XP_006415104.1
OG0002141	g47017	XP_006414854.1
OG0002141	g6494	XP_006418829.1
OG0002142	g18755	XP_006402316.1
OG0002142	g37772	XP_006397996.1
OG0002143	g37767	XP_006397990.1
OG0002144	g37452, g38191	XP_006411514.1, XP_006411515.1, XP_006411512.1
OG0002145	g37430	XP_006411474.1
OG0002145	g2046	XP_006402815.1
OG0002146	g3103	XP_006419110.1
OG0002146	g805	XP_006400768.1
OG0002147	g28776	XP_006400901.1, XP_006400900.1
OG0002149	g319	XP_024007071.1
OG0002150	g2593	XP_006404064.1
OG0002150	g9668	XP_006394452.1
OG0002151	g18262	XP_006393871.1
OG0002151	g13956	XP_024016490.1
OG0002152	g49301	XP_006418458.1, XP_006418459.1
OG0002153	g49304	XP_006418448.1
OG0002154	g39682	XP_006403140.1
OG0002154	g30843	XP_006418189.1
OG0002155	g39712	XP_006403195.1
OG0002156	g51334	XP_006410460.1, XP_006410461.1
OG0002157	g39795, g37925	XP_024003849.1
OG0002157	g30918	XP_006418050.1
OG0002158	g23621, g47637	XP_006413057.1
OG0002159	g5059	XP_006400157.1
OG0002160	g7825, g12774	XP_024015638.1
OG0002161	g7750, g12813	XP_006395024.1
OG0002162	g6516	XP_006406005.2
OG0002162	g12504	XP_006407982.1
OG0002163	g7629	XP_006407911.1
OG0002164	g12943	XP_006395081.1
OG0002164	g12475	XP_006407905.1
OG0002165	g29351	XP_006399842.1
OG0002166	g11267	XP_024012839.1
OG0002166	g51881	XP_006411294.1
OG0002167	g41209	XP_006411181.1
OG0002167	g37321	XP_006411180.1
OG0002168	g51549	XP_006410756.1
OG0002168	g19259	XP_006403811.1
OG0002169	g51729	XP_024003704.1
OG0002170	g46547	XP_006389836.1
OG0002171	g31640	XP_006416841.1
OG0002171	g44309	XP_024008897.1
OG0002172	g46536	XP_024011761.1
OG0002174	g46175, g44490	XP_024008473.1, XP_006390366.1
OG0002175	g46287	XP_006390180.1, XP_024008594.1
OG0002175	g50161, g31957	XP_006416345.1
OG0002176	g32040	XP_006416185.1
OG0002176	g27522	XP_006416184.1
OG0002177	g45900	XP_006390811.1
OG0002178	g32109	XP_024008598.1
OG0002179	g41650	XP_024008049.1, XP_006391242.2
OG0002179	g32254	XP_006415799.1
OG0002181	g23098	XP_006412226.2, XP_024005760.1
OG0002181	g25483	XP_006396490.1
OG0002182	g429, g9911	XP_006394525.1
OG0002183	g31458	XP_024009039.1
OG0002183	g10595	XP_024006721.1
OG0002184	g45501	XP_024005319.1
OG0002184	g49790	XP_024008383.1
OG0002185	g31345	XP_006417290.1
OG0002185	g27170	XP_006391910.1
OG0002186	g53350	XP_006392095.1
OG0002186	g27131	XP_024008658.1
OG0002187	g31215, g49701	XP_006417539.1
OG0002187	g12988	XP_006407761.1
OG0002188	g26959, g45340, g4568	XP_006418014.2
OG0002188	g30937	XP_006415092.1
OG0002189	g7385	XP_006407452.1
OG0002189	g29700	XP_006399062.1
OG0002190	g12363	XP_006407525.1
OG0002190	g29764	XP_006398937.1
OG0002191	g630	XP_024007660.1
OG0002194	g12255, g13152	XP_006407276.1
OG0002195	g7239	XP_024014918.1
OG0002195	g54318	XP_024006035.1
OG0002196	g24403	XP_006414417.1
OG0002196	g6998	XP_006406814.1
OG0002197	g12048	XP_006406731.1
OG0002197	g36285, g42129	XP_006393465.1
OG0002198	g12024	XP_006406666.1
OG0002198	g36338	XP_006393387.2
OG0002199	g12020	XP_006406642.1
OG0002200	g14214, g6142	XP_006409469.1
OG0002201	g13719	XP_024016606.1
OG0002201	g14053	XP_024016576.1
OG0002202	g14044	XP_024016397.1
OG0002202	g23013	XP_006412123.1
OG0002203	g45429	XP_006399024.1, XP_006409112.1
OG0002204	g5970	XP_006409078.1
OG0002205	g28061	XP_006393182.1
OG0002205	g54161	XP_006393181.1
OG0002206	g28069	XP_006393222.1
OG0002207	g17613	XP_006414584.2, XP_006414415.1
OG0002207	g24402	XP_006414587.1, XP_006414412.1
OG0002209	g52248	XP_006397726.1
OG0002210	g23145	XP_024004415.1, XP_006412298.1
OG0002211	g17941, g17936, g17938, g17942, g17937, g17939, g51028, g5896	XP_024009723.1
OG0002213	g44110	XP_006391550.1
OG0002219	g13893	XP_006408900.1
OG0002219	g23494	XP_024004490.1
OG0002220	g23465	XP_024004609.1
OG0002220	g13810	XP_024016079.1
OG0002221	g17005	XP_006412823.1
OG0002221	g13806	XP_006408874.2
OG0002222	g23270	XP_006412471.1
OG0002222	g16919	XP_006392333.1
OG0002223	g23360	XP_024005882.1
OG0002224	g38364	XP_024014059.1
OG0002224	g23318	XP_006412579.1
OG0002225	g47801, g23292	XP_006412524.1
OG0002226	g18193	XP_006412283.1
OG0002226	g6158	XP_006409547.1
OG0002228	g37134	XP_006410697.1
OG0002228	g32613	XP_006415206.1
OG0002229	g49929	XP_006416949.1
OG0002230	g1511, g1509	XP_006395825.1
OG0002231	g10630	XP_006395650.1
OG0002231	g49876	XP_024008372.1
OG0002232	g10592	XP_006395602.1
OG0002232	g49874	XP_006417120.1
OG0002234	g16885	XP_006405598.1
OG0002234	g10384	XP_006395326.1
OG0002235	g41854	XP_006391434.1
OG0002236	g16744	XP_024014619.1
OG0002237	g18056	XP_006391539.1
OG0002238	g40832	XP_024015262.1
OG0002239	g44230	XP_006391870.1
OG0002239	g31349	XP_006417275.1
OG0002240	g28624	XP_006401230.1
OG0002240	g47565	XP_006413250.1
OG0002241	g5815	XP_006398642.1
OG0002242	g12375	XP_006407596.1
OG0002243	g54325, g46597	XP_006389749.1
OG0002245	g1337	XP_024011838.1
OG0002246	g1314	XP_006401901.1
OG0002247	g28356	XP_006401881.1
OG0002247	g47545	XP_006413303.1
OG0002248	g28479	XP_006401565.1
OG0002248	g23650	XP_006413097.1
OG0002249	g39385	XP_006401497.1
OG0002250	g28534	XP_006401399.1
OG0002251	g23702	XP_006413183.1
OG0002252	g39303	XP_006401191.1
OG0002253	g29376	XP_006399795.1, XP_006415786.1
OG0002254	g647	XP_006400503.1
OG0002254	g29398, g45590	XP_006399746.1
OG0002255	g29416	XP_006399719.2
OG0002256	g40571, g10975	XP_006398242.1
OG0002256	g17449	XP_006414023.1
OG0002257	g47418	XP_006413672.1
OG0002258	g32495	XP_006415421.1
OG0002258	g27717	XP_024004138.1
OG0002259	g22937, g18249	XP_006412013.1
OG0002260	g17283	XP_006405173.1, XP_006405176.1, XP_006405179.2, XP_006405171.1, XP_006405168.2, XP_006405175.2, XP_024014014.1, XP_006405166.1, XP_006405169.1, XP_006413629.1, XP_006413632.1, XP_006413633.2
OG0002261	g22883	XP_006411942.1
OG0002262	g22849	XP_006411909.1
OG0002262	g50946	XP_006404809.1
OG0002264	g18338	XP_006411658.2
OG0002265	g16897	XP_006405640.1
OG0002265	g10355	XP_006395281.1
OG0002266	g37031	XP_006403347.1
OG0002267	g6478	XP_024009232.1
OG0002268	g6539	XP_024014927.1
OG0002268	g24531	XP_024005665.1
OG0002269	g6555, g13451, g11771	XP_006406101.1
OG0002271	g11837	XP_006406202.1
OG0002271	g24481	XP_006414567.2, XP_006396034.2
OG0002272	g47110	XP_024015554.1
OG0002272	g24441	XP_006414485.1
OG0002273	g1884	XP_006402530.1
OG0002273	g52250	XP_006397729.1
OG0002274	g37539	XP_006397605.1
OG0002274	g1939	XP_006402627.1
OG0002275	g38225	XP_006397594.1
OG0002276	g1950	XP_006402637.1
OG0002277	g18975	XP_006402834.1
OG0002277	g52045	XP_006411487.1
OG0002278	g2099	XP_006402881.1
OG0002278	g37403	XP_006411441.1
OG0002279	g44736	XP_024012489.1, XP_006395895.2
OG0002279	g12765	XP_006408332.1
OG0002280	g3075	XP_006419090.1
OG0002280	g41343	XP_006400799.2
OG0002281	g3071	XP_006419086.1
OG0002281	g41340	XP_006400802.1
OG0002282	g28813	XP_006400863.1
OG0002282	g851	XP_006400862.1
OG0002283	g9718	XP_006394041.2
OG0002284	g30740	XP_006418432.1
OG0002284	g39488	XP_024009988.1
OG0002285	g45264	XP_006418558.1
OG0002286	g49433	XP_006418194.1
OG0002286	g39681	XP_006403136.1
OG0002287	g49504	XP_006418010.1
OG0002287	g39824	XP_006410325.1
OG0002288	g39863	XP_006410242.1
OG0002288	g26969	XP_006417946.1
OG0002289	g49564, g31068	XP_006417799.1, XP_024008212.1
OG0002290	g31120, g31121	XP_006417691.1
OG0002291	g47833	XP_006412396.1
OG0002291	g38293	XP_024016002.1
OG0002292	g29301	XP_006408522.1
OG0002293	g12743, g12694	XP_006408455.1
OG0002294	g5058	XP_006400158.1
OG0002294	g12680	XP_006408398.1
OG0002295	g29193	XP_006400181.1
OG0002296	g29171	XP_006400214.1
OG0002296	g7840	XP_006408361.1
OG0002297	g29168, g5019	XP_024011859.1
OG0002299	g10122, g4804	XP_024007328.1
OG0002300	g10201	XP_006395075.1
OG0002301	g10219	XP_006395101.1
OG0002302	g51626	XP_006410887.1
OG0002302	g2364	XP_006403704.1
OG0002303	g31616	XP_006416884.1
OG0002304	g31644	XP_006416829.2
OG0002305	g44328	XP_024012471.1
OG0002305	g31650	XP_024008757.1
OG0002306	g31658	XP_006416793.1
OG0002306	g44343	XP_006389929.1
OG0002307	g31801, g27417	XP_006416573.1
OG0002308	g31965	XP_006416334.1
OG0002308	g46303	XP_006390165.1
OG0002309	g46375	XP_006390072.1
OG0002310	g50222	XP_006416241.1
OG0002310	g46385	XP_006390060.1
OG0002311	g50305	XP_006416046.1
OG0002311	g44706	XP_006390901.1
OG0002312	g50315	XP_006416025.1
OG0002312	g45832	XP_006390919.1
OG0002313	g45777	XP_006391056.1
OG0002314	g32256	XP_006415796.1
OG0002314	g44890	XP_006391250.1
OG0002315	g50965	XP_006404868.2
OG0002316	g49649	XP_006417626.1
OG0002318	g54372	XP_006392576.2
OG0002319	g49389	XP_006418305.1
OG0002320	g39466	XP_024009907.1
OG0002320	g30746, g49328	XP_006418415.2
OG0002321	g7306	XP_006407327.1
OG0002321	g29347	XP_006399849.1
OG0002323	g43889	XP_024014859.1
OG0002323	g30766, g49314, g180	XP_024016180.1
OG0002324	g45908	XP_006390799.1
OG0002325	g13155	XP_006407256.1
OG0002325	g36738	XP_006392589.1
OG0002326	g13173	XP_006407229.1
OG0002326	g36724	XP_006392617.1
OG0002327	g28000	XP_006392761.1
OG0002327	g7164	XP_006407088.1
OG0002328	g12113	XP_006406932.1
OG0002329	g6884	XP_006406619.1
OG0002329	g54097	XP_006393359.1
OG0002330	g6877	XP_006393306.1
OG0002331	g6690	XP_006406322.1
OG0002331	g36507	XP_006393048.1
OG0002333	g14234	XP_006412228.1
OG0002333	g6154	XP_006409530.1
OG0002334	g23564	XP_006412975.1
OG0002335	g54255	XP_024006290.1
OG0002336	g12099	XP_006406874.1
OG0002337	g19243	XP_006403801.1
OG0002337	g51559	XP_024004143.1
OG0002338	g2169	XP_006403023.1
OG0002338	g51877	XP_006411286.1
OG0002339	g38158	XP_006411402.1
OG0002339	g18999	XP_006402910.1
OG0002340	g19568	XP_006409716.2
OG0002341	g25590	XP_024010193.1
OG0002348	g17045, g47668	XP_006412958.1
OG0002349	g17032	XP_006412940.1
OG0002349	g13851	XP_024016038.1
OG0002350	g5945, g13877	XP_006408903.1
OG0002351	g38398	XP_006404903.1
OG0002351	g47753	XP_024004422.1
OG0002352	g38383	XP_006404968.1
OG0002352	g47774	XP_024005430.1
OG0002353	g23023	XP_006412140.1
OG0002354	g50595	XP_006415332.1
OG0002354	g37140	XP_006410725.1
OG0002355	g43909	XP_006392477.1
OG0002356	g41055, g44032	XP_006392319.2
OG0002357	g2053	XP_006402823.1
OG0002357	g31253	XP_006417461.1
OG0002358	g49916, g31542	XP_024007639.1
OG0002358	g27282	XP_006416987.1
OG0002359	g27279	XP_006417001.1
OG0002361	g10496	XP_024006691.1
OG0002362	g10468	XP_006395413.1
OG0002362	g16842	XP_006405491.1
OG0002363	g10444	XP_006395385.1
OG0002364	g42039	XP_024009613.1
OG0002364	g11052	XP_006391518.1
OG0002365	g18061	XP_024010596.1
OG0002365	g46853	XP_024006715.1
OG0002366	g31397, g49842	XP_006417213.1, XP_006391786.1
OG0002367	g28557	XP_024012117.1
OG0002368	g19008, g2060	XP_006402940.1
OG0002369	g51922	XP_024003777.1
OG0002370	g13037, g12404	XP_006407690.1
OG0002371	g45358	XP_024015502.1
OG0002371	g5726	XP_006398802.1
OG0002372	g7400	XP_024015337.1
OG0002372	g45426	XP_006398998.1
OG0002373	g13134	XP_006407365.1
OG0002374	g47513	XP_006413408.2
OG0002374	g41151	XP_006402194.1
OG0002375	g28329	XP_006401990.1
OG0002376	g47550, g23760	XP_006413299.1
OG0002376	g41207	XP_006401853.1
OG0002377	g17087	XP_006413074.1
OG0002378	g17102	XP_006413107.1
OG0002378	g28491	XP_006401538.1
OG0002379	g28590	XP_024004358.1
OG0002379	g1091	XP_006401263.1
OG0002380	g9741, g202	XP_006394104.1
OG0002381	g29573	XP_006399366.1
OG0002381	g280	XP_006394252.1
OG0002382	g9910	XP_024006999.1
OG0002383	g43975	XP_024010988.1
OG0002383	g24183	XP_006414096.1
OG0002384	g11049	XP_006398069.1
OG0002384	g24061	XP_006413874.1
OG0002385	g40475	XP_006396597.2
OG0002385	g17392	XP_006413825.1
OG0002386	g25638, g25648	XP_006396747.1
OG0002387	g50951	XP_006404817.2
OG0002388	g22832	XP_006411887.2
OG0002389	g18380	XP_006411610.1
OG0002390	g38001	XP_006403595.1, XP_006410691.1
OG0002391	g40302, g25783, g42642	XP_024010154.1, XP_006397079.1
OG0002392	g25537, g40473	XP_006413823.1, XP_006396601.1
OG0002393	g11684, g11678	XP_006418678.1
OG0002394	g24698	XP_006414928.1
OG0002394	g11723	XP_006418746.1
OG0002395	g6459	XP_024004947.1
OG0002396	g47045	XP_024004714.1
OG0002397	g16834	XP_024014646.1
OG0002397	g1619	XP_006395444.1
OG0002398	g18758	XP_006402312.1
OG0002400	g37663	XP_006397833.2
OG0002400	g1824	XP_024013022.1
OG0002401	g52281	XP_024010708.1
OG0002401	g11169	XP_006402503.1
OG0002402	g38244	XP_006397735.1
OG0002403	g44561	XP_006390525.1
OG0002403	g31746	XP_006416645.1
OG0002404	g52120	XP_006397516.1
OG0002405	g52015, g52012	XP_006411457.2
OG0002406	g28930	XP_006400613.1
OG0002407	g11520	XP_006419135.1
OG0002408	g28825	XP_006400837.1
OG0002408	g2995	XP_006419056.1
OG0002410	g2602	XP_024013637.1
OG0002410	g109	XP_006393965.1
OG0002411	g44592	XP_006390615.1
OG0002412	g26867	XP_024009079.1
OG0002412	g25370	XP_006396266.1
OG0002413	g49311	XP_006418437.1
OG0002414	g30820	XP_006418240.1
OG0002414	g39629	XP_006396527.1
OG0002415	g30861	XP_006418157.1
OG0002416	g39724	XP_006403234.1
OG0002417	g30895	XP_006418080.2
OG0002418	g39822	XP_006410331.1
OG0002418	g49503	XP_006418013.1
OG0002419	g31023	XP_006417882.1
OG0002419	g39903	XP_024003947.1
OG0002420	g40076	XP_006409812.1
OG0002420	g53433	XP_006409813.2
OG0002421	g37802	XP_006409753.1
OG0002421	g40095	XP_006417711.1
OG0002422	g23659	XP_006401534.1
OG0002422	g47614	XP_006413110.1
OG0002423	g29241	XP_006408441.1, XP_006400080.1
OG0002424	g7877	XP_006408420.1
OG0002425	g7873	XP_006408416.1
OG0002425	g29213	XP_006400119.1
OG0002426	g7868	XP_006408413.1
OG0002426	g29204	XP_006400133.1
OG0002427	g12658, g7835	XP_006408340.1
OG0002427	g45746	XP_006400243.1
OG0002428	g12617	XP_024015519.1
OG0002428	g29033	XP_006400364.1
OG0002430	g7544, g12417	XP_006407756.1
OG0002430	g7545	XP_006407757.1
OG0002431	g37319, g51779	XP_006411177.1
OG0002432	g51771	XP_024004193.1
OG0002433	g27327	XP_024008159.1
OG0002433	g49953	XP_006416869.1
OG0002434	g44344, g46496	XP_006389931.1
OG0002435	g46078	XP_006390535.1
OG0002435	g31757	XP_006416627.1
OG0002436	g32008	XP_006416268.2
OG0002436	g46364	XP_006390082.1
OG0002437	g50229	XP_006416223.1
OG0002437	g46407	XP_006390029.1
OG0002438	g32025	XP_006416213.1
OG0002439	g45962	XP_024008892.1
OG0002439	g27521	XP_006416190.1
OG0002440	g18712	XP_024016495.1
OG0002441	g50277	XP_006416130.1
OG0002441	g44665	XP_006390814.1
OG0002442	g50300	XP_006416073.1
OG0002443	g45798, g44759	XP_006391013.1
OG0002444	g44816	XP_006391106.1
OG0002444	g32187	XP_006415897.1
OG0002446	g23614	XP_006413042.1
OG0002446	g28429	XP_006401692.1
OG0002447	g16917	XP_024005798.1
OG0002447	g38322	XP_006405237.1
OG0002448	g2555	XP_024013581.1
OG0002448	g53842	XP_024006625.1
OG0002449	g49856, g31416	XP_006417174.1
OG0002450	g27366, g19011	XP_024014436.1
OG0002450	g27021	XP_006417724.1
OG0002451	g31098, g49604	XP_006417735.1
OG0002451	g40047	XP_006409854.1
OG0002453	g39602	XP_006396483.1
OG0002453	g49398	XP_006418268.1
OG0002454	g30809	XP_006418270.1
OG0002455	g29152	XP_006400242.1
OG0002456	g29027	XP_006400343.1
OG0002456	g4937	XP_024011790.1
OG0002458	g2270	XP_024013676.1
OG0002459	g18625, g18624, g18616	XP_024006916.1, XP_006404302.1
OG0002460	g28726, g1184	XP_006401079.1
OG0002461	g2484	XP_024013604.1
OG0002462	g44396	XP_006390185.1
OG0002462	g50160	XP_006416350.1
OG0002463	g13625	XP_006390213.1
OG0002463	g31942, g27463	XP_006416382.1
OG0002464	g46140	XP_006390435.1
OG0002464	g46130, g46129	XP_006390449.2
OG0002465	g49938, g27299	XP_006416913.1
OG0002466	g12206	XP_006407141.1
OG0002467	g36668	XP_006392742.1
OG0002468	g36608	XP_006392821.2
OG0002468	g7108	XP_024015597.1
OG0002469	g47133	XP_006414392.1
OG0002469	g12070	XP_006406797.2
OG0002470	g12047	XP_006406729.1
OG0002470	g13285	XP_006393464.1
OG0002471	g12038	XP_006406708.1
OG0002471	g54074	XP_006393421.1
OG0002472	g12032	XP_006393408.1
OG0002473	g12025	XP_006406667.1
OG0002475	g24527	XP_006414699.1
OG0002477	g5906, g13852	XP_006408962.1
OG0002478	g54283	XP_024005964.1
OG0002479	g37101	XP_024003728.1
OG0002480	g19025	XP_006402988.2
OG0002482	g40688	XP_006418523.1, XP_006398412.1, XP_006398410.1
OG0002483	g36723	XP_006392618.1
OG0002484	g28560	XP_024011244.1, XP_024005129.1, XP_006401832.1
OG0002489	g41181, g41197, g11665	XP_024012588.1
OG0002494	g13840	XP_006409019.1
OG0002494	g17056	XP_024005582.1
OG0002495	g17023	XP_006412909.2
OG0002497	g47784	XP_006412586.1
OG0002498	g23316	XP_006412576.1
OG0002499	g28878	XP_006404476.1
OG0002500	g23119	XP_006412257.1
