Orthogroup	Cochlearia_excelsa	Euclidium_syriacum
OG0002692	g25364	ESY20_g12949_DN3_SP8_c0.t1
OG0002692	g49307, g49305	ESY5_g5519_DN3_SP5_c0.t1
OG0002693	g39624, g25489	ESY8_g58342_DN3_SP8_c0.t1
OG0002694	g39672, g11058	ESY8_g58214_DN3_SP0_c0.t1
OG0002694	g49428	ESY5_g5140_DN3_SP0_c0.t1
OG0002695	g30954	ESY5_g4756_DN3_SP8_c0.t1
OG0002696	g49584	ESY5_g4489_DN2_SP0_c0.t1
OG0002697	g12985	ESY4_g23580_DN3_SP0_c0.t1
OG0002698	g12649	ESY3_g32339_DN3_SP1_c0.t1
OG0002698	g29137	ESY7_g17176_DN3_SP0_c0.t1
OG0002699	g12771	ESY3_g32329_DN3_SP4_c0.t1
OG0002699	g4991	ESY7_g17168_DN3_SP8_c0.t1
OG0002700	g7802	ESY3_g32167_DN3_SP2_c0.t1
OG0002701	g7608	ESY3_g31414_DN3_SP2_c0.t1
OG0002702	g2167	ESY1_g10567_DN3_SP8_c0.t1
OG0002702	g51882	ESY12_g50870_DN3_SP5_c0.t1
OG0002703	g32449	ESY11_g54204_DN3_SP8_c0.t1
OG0002704	g38055	ESY9_g44688_DN3_SP8_c0.t1
OG0002704	g2363	ESY1_g11123_DN3_SP2_c0.t1
OG0002705	g2302	ESY1_g10978_DN3_SP8_c0.t1
OG0002706	g44321	ESY2_g36691_DN3_SP8_c16.t1
OG0002706	g49968	ESY5_g3042_DN3_SP8_c16.t1
OG0002707	g46062	ESY2_g35928_DN3_SP8_c0.t1
OG0002707	g31741	ESY5_g4257_DN3_SP8_c0.t1, ESY25_g62817_DN3_SP0_c0.t1
OG0002708	g46197	ESY2_g36029_DN3_SP8_c0.t1
OG0002708	g31869	ESY5_g4042_DN3_SP0_c0.t1
OG0002709	g44376	ESY2_g34678_DN3_SP2_c0.t1
OG0002709	g31984	ESY5_g2478_DN3_SP1_c0.t1
OG0002710	g50263	ESY5_g2196_DN3_SP5_c0.t1
OG0002710	g44654	ESY2_g35668_DN3_SP6_c0.t1
OG0002711	g44707	ESY2_g35527_DN3_SP0_c0.t1
OG0002711	g50311, g32082	ESY5_g1882_DN3_SP8_c0.t1
OG0002712	g32191, g44820	ESY2_g34430_DN3_SP0_c0.t1
OG0002713	g32193	ESY2_g34432_DN3_SP8_c0.t1
OG0002714	g27293	ESY5_g2881_DN3_SP6_c0.t1
OG0002715	g10776	ESY10_g14598_DN3_SP0_c0.t1
OG0002716	g27116	ESY5_g3446_DN3_SP0_c16.t1
OG0002716	g27111	ESY5_g3447_DN3_SP0_c18.t1
OG0002717	g29197, g29196	ESY7_g17310_DN3_SP0_c0.t1
OG0002718	g29141, g45751, g24561	ESY7_g17184_DN3_SP0_c0.t1
OG0002719	g18082, g18081	ESY6_g50027_DN3_SP0_c0.t1
OG0002720	g2515, g2514	ESY1_g10091_DN3_SP0_c0.t1
OG0002721	g18570	ESY6_g50063_DN3_SP0_c0.t1
OG0002722	g46930	ESY2_g35383_DN2_SP0_c0.t1
OG0002722	g50680	ESY2_g35351_DN1_SP0_c0.t1
OG0002723	g46417	ESY2_g35045_DN3_SP2_c0.t1
OG0002724	g44400	ESY5_g3912_DN3_SP0_c0.t1
OG0002724	g46270	ESY2_g34744_DN3_SP6_c0.t1
OG0002725	g7259	ESY3_g30160_DN3_SP1_c0.t1
OG0002725	g7260	ESY3_g30159_DN3_SP0_c0.t1
OG0002726	g7080	ESY3_g30578_DN3_SP5_c0.t1
OG0002727	g7028	ESY3_g29987_DN3_SP8_c0.t1
OG0002728	g6824, g11972	ESY3_g29482_DN3_SP8_c0.t1
OG0002729	g11906	ESY3_g29212_DN3_SP1_c0.t1
OG0002729	g36468	ESY2_g37388_DN3_SP0_c0.t1
OG0002730	g11859, g6631, g6632	ESY3_g28993_DN3_SP8_c0.t1
OG0002731	g13423	ESY3_g28771_DN3_SP5_c0.t1, ESY22_g40910_DN3_SP7_c0.t1
OG0002733	g36385	ESY2_g37728_DN3_SP0_c0.t1
OG0002734	g32446, g51456	ESY4_g23545_DN3_SP0_c0.t1, ESY11_g53898_DN3_SP8_c0.t1
OG0002735	g19203	ESY3_g31398_DN3_SP0_c0.t1, ESY3_g31319_DN3_SP0_c0.t1
OG0002736	g51687	ESY9_g45157_DN3_SP8_c0.t1
OG0002736	g2310	ESY1_g10995_DN3_SP0_c0.t1
OG0002737	g2145	ESY1_g10523_DN3_SP7_c0.t1
OG0002738	g10853	ESY10_g14767_DN3_SP0_c0.t1, ESY1_g12290_DN3_SP0_c0.t1
OG0002739	g9681	ESY6_g50408_DN3_SP0_c0.t1
OG0002741	g44835	ESY2_g34449_DN3_SP5_c0.t1, ESY7_g18248_DN3_SP1_c0.t1, ESY7_g18247_DN3_SP0_c0.t1
OG0002742	g33469, g33452, g4390, g43761, g44275, g3219, g27834, g24449	ESY3_g27672_DN3_SP0_c0.t1
OG0002743	g23166	ESY4_g25848_DN2_SP0_c0.t1
OG0002745	g27169	ESY5_g3720_DN3_SP0_c0.t1
OG0002746	g10662	ESY10_g14202_DN3_SP8_c0.t1
OG0002748	g29545	ESY7_g17907_DN2_SP0_c0.t1
OG0002750	g46751	ESY8_g61147_DN1_SP0_c0.t1
OG0002753	g23558	ESY4_g23951_DN3_SP2_c0.t1
OG0002754	g47690	ESY11_g54824_DN3_SP7_c0.t1
OG0002755	g38359, g51026	ESY8_g59398_DN3_SP8_c0.t1
OG0002757	g6141	ESY4_g25620_DN3_SP3_c0.t1
OG0002758	g23026, g47904	ESY4_g25475_DN3_SP8_c0.t1
OG0002759	g32514	ESY16_g62008_DN3_SP0_c0.t1
OG0002760	g32620, g51515, g25860	ESY16_g61672_DN3_SP8_c0.t1
OG0002761	g41048, g44083, g44097, g44081	ESY11_g54897_DN3_SP0_c0.t1, ESY11_g54904_DN3_SP0_c0.t1
OG0002762	g31325	ESY5_g3694_DN3_SP7_c0.t1
OG0002763	g31563, g10791	ESY10_g14602_DN3_SP0_c0.t1
OG0002764	g27247, g49890	ESY5_g2697_DN3_SP0_c0.t1
OG0002766	g45005, g18119	ESY2_g35253_DN3_SP0_c0.t1
OG0002767	g40850, g31403	ESY5_g3856_DN3_SP8_c0.t1
OG0002768	g1078	ESY6_g48283_DN3_SP7_c32.t1
OG0002768	g17139	ESY13_g55958_DN3_SP7_p0.t1
OG0002769	g13044	ESY3_g30931_DN3_SP0_c0.t1
OG0002770	g17187	ESY3_g31635_DN3_SP0_c0.t1
OG0002771	g183	ESY6_g50547_DN3_SP0_c9.t1
OG0002772	g267	ESY6_g49608_DN3_SP4_c0.t1
OG0002772	g5471	ESY7_g17810_DN3_SP8_c0.t1
OG0002773	g29627	ESY7_g18546_DN3_SP5_c0.t1
OG0002773	g407	ESY6_g49472_DN3_SP7_c0.t1
OG0002774	g11021, g40519	ESY7_g16696_DN3_SP0_c0.t1
OG0002775	g24077	ESY9_g43228_DN3_SP0_c0.t1
OG0002776	g24004, g47380	ESY9_g43636_DN3_SP0_c0.t1
OG0002777	g23980	ESY9_g43542_DN3_SP0_c0.t1
OG0002779	g32733	ESY16_g61862_DN3_SP0_c0.t1
OG0002780	g35931, g35932, g35930, g53697	ESY14_g21119_DN3_SP8_c0.t1
OG0002781	g22819	ESY4_g26551_DN3_SP8_c0.t1
OG0002782	g22750	ESY8_g59707_DN3_SP3_c0.t1
OG0002782	g18302	ESY4_g26687_DN3_SP8_c19.t1
OG0002783	g38544	ESY8_g59886_DN3_SP0_c0.t1
OG0002784	g24251	ESY9_g42459_DN3_SP4_c0.t1, ESY9_g42460_DN3_SP5_c0.t1
OG0002785	g46883	ESY17_g39123_DN2_SP0_c0.t1
OG0002785	g6326	ESY11_g52792_DN3_SP0_c0.t1
OG0002786	g11580, g46878, g25245, g13588	ESY14_g20001_DN2_SP0_c0.t1, ESY11_g52923_DN2_SP0_c0.t1
OG0002787	g46863, g11650	ESY3_g28364_DN2_SP0_c0.t1
OG0002788	g47048	ESY3_g28567_DN2_SP0_c0.t1
OG0002789	g47067, g17714	ESY22_g40789_DN3_SP8_c0.t1
OG0002790	g11822	ESY3_g28750_DN3_SP0_c0.t1
OG0002790	g6593	ESY3_g28752_DN3_SP5_c0.t1
OG0002791	g6636	ESY2_g38874_DN3_SP6_c0.t1
OG0002792	g46680	ESY8_g60347_DN3_SP0_c0.t1
OG0002794	g11184	ESY1_g12156_DN3_SP8_c0.t1
OG0002795	g37570	ESY12_g52017_DN3_SP7_c0.t1
OG0002797	g2126	ESY1_g11574_DN3_SP0_c0.t1
OG0002797	g37440	ESY12_g51304_DN3_SP0_c0.t1
OG0002798	g37407	ESY12_g51222_DN3_SP8_c0.t1
OG0002799	g5830, g45288, g51706	ESY7_g19600_DN3_SP0_c0.t1
OG0002800	g45364	ESY7_g19261_DN3_SP3_c0.t1
OG0002801	g738, g28915	ESY2_g33947_DN3_SP0_c0.t1, ESY6_g49164_DN3_SP8_c0.t1
OG0002802	g41374, g750, g28905	ESY6_g49134_DN3_SP8_c0.t1
OG0002803	g2806	ESY1_g8305_DN3_SP6_c0.t1
OG0002803	g1227	ESY6_g48652_DN3_SP7_c0.t1
OG0002804	g2584	ESY1_g9904_DN2_SP0_c0.t1
OG0002805	g31053	ESY5_g4554_DN3_SP0_c0.t1
OG0002806	g39513	ESY5_g5384_DN3_SP4_c0.t1
OG0002806	g25421	ESY20_g13126_DN3_SP0_c0.t1, ESY20_g13125_DN3_SP6_c0.t1
OG0002807	g39633	ESY8_g58320_DN3_SP7_c0.t1
OG0002807	g45204, g49417	ESY5_g5169_DN3_SP0_c0.t1
OG0002808	g51300	ESY20_g12679_DN3_SP2_c0.t1
OG0002808	g30911	ESY5_g4869_DN3_SP8_c0.t1
OG0002809	g39846	ESY8_g58484_DN3_SP8_c0.t1
OG0002809	g30978	ESY5_g4714_DN3_SP5_c0.t1
OG0002810	g31016	ESY5_g4647_DN3_SP0_c0.t1
OG0002810	g51225	ESY8_g58572_DN3_SP7_c0.t1
OG0002811	g40019	ESY8_g58810_DN3_SP0_c0.t1
OG0002812	g49693	ESY5_g3127_DN3_SP3_c0.t1
OG0002813	g5190	ESY3_g32652_DN3_SP7_c0.t1, ESY7_g17620_DN3_SP8_c0.t1
OG0002814	g7894	ESY3_g32530_DN3_SP0_c0.t1
OG0002815	g29130	ESY7_g17165_DN1_SP0_c0.t1, ESY7_g17162_DN2_SP0_c0.t1
OG0002817	g7770	ESY3_g32043_DN3_SP2_c0.t1
OG0002817	g41472	ESY7_g17027_DN3_SP8_c0.t1
OG0002818	g12836, g7722	ESY3_g31826_DN3_SP8_c0.t1
OG0002819	g12924, g12500	ESY3_g31573_DN3_SP0_c0.t1
OG0002820	g7646, g12486	ESY3_g31525_DN3_SP0_c0.t1
OG0002822	g7751	ESY3_g31991_DN3_SP7_c0.t1
OG0002823	g19219, g37161	ESY1_g10458_DN3_SP5_c0.t1, ESY1_g10454_DN3_SP8_c0.t1
OG0002824	g2324	ESY1_g11028_DN3_SP1_c0.t1
OG0002824	g51674	ESY9_g45120_DN3_SP1_c0.t1
OG0002825	g46592	ESY2_g36548_DN3_SP0_c0.t1
OG0002825	g27306	ESY5_g2928_DN3_SP0_c0.t1
OG0002826	g46542	ESY2_g36649_DN3_SP0_c0.t1
OG0002826	g31631	ESY5_g3003_DN3_SP2_c0.t1
OG0002827	g50002	ESY5_g4320_DN3_SP8_c0.t1
OG0002829	g50020	ESY5_g4261_DN1_SP0_c0.t1
OG0002829	g31738	ESY2_g35909_DN2_SP0_c0.t1
OG0002830	g44514	ESY2_g34983_DN3_SP5_c0.t1
OG0002830	g31809	ESY5_g4154_DN3_SP6_c0.t1
OG0002831	g44504	ESY2_g35007_DN3_SP0_c0.t1
OG0002832	g31924	ESY5_g3936_DN3_SP8_c0.t1
OG0002832	g46264	ESY2_g34764_DN3_SP8_c0.t1
OG0002833	g31939	ESY5_g3935_DN3_SP8_c0.t1
OG0002833	g46265	ESY2_g34763_DN3_SP8_c0.t1
OG0002834	g50304	ESY5_g1924_DN3_SP8_c0.t1
OG0002834	g32086	ESY2_g35536_DN3_SP3_c0.t1
OG0002835	g45780	ESY2_g35378_DN3_SP8_c0.t1
OG0002835	g32164	ESY5_g1291_DN3_SP4_c0.t1
OG0002836	g50375	ESY2_g34403_DN3_SP0_c0.t1
OG0002837	g41550, g50381	ESY2_g34461_DN3_SP0_c0.t1
OG0002840	g22693	ESY4_g26824_DN3_SP2_c0.t1
OG0002840	g50872	ESY8_g59832_DN3_SP8_c0.t1
OG0002841	g39799	ESY20_g12682_DN3_SP0_c0.t1
OG0002841	g49487	ESY5_g4873_DN3_SP0_c0.t1
OG0002842	g26904	ESY5_g5210_DN3_SP0_c0.t1, ESY5_g5209_DN3_SP0_c0.t1, ESY5_g5212_DN3_SP0_c0.t1, ESY5_g5211_DN3_SP0_c0.t1
OG0002843	g495	ESY6_g50159_DN3_SP8_c0.t1
OG0002844	g45675	ESY7_g17538_DN3_SP0_c0.t1
OG0002845	g41455	ESY7_g16955_DN3_SP8_c0.t1
OG0002845	g7654	ESY3_g31550_DN3_SP5_c0.t1
OG0002846	g1354, g46810, g4672	ESY3_g32600_DN3_SP0_c0.t1, ESY10_g15887_DN3_SP0_c0.t1
OG0002847	g27977, g54373	ESY2_g36408_DN3_SP8_c0.t1
OG0002848	g10014	ESY6_g50058_DN3_SP0_c0.t1
OG0002848	g11380	ESY1_g9658_DN3_SP0_c0.t1
OG0002849	g19410	ESY1_g9624_DN2_SP3_c0.t1
OG0002849	g534	ESY6_g50079_DN3_SP0_c0.t1
OG0002850	g403	ESY6_g49453_DN3_SP0_c0.t1, ESY2_g34122_DN3_SP0_c0.t1
OG0002851	g18583	ESY6_g50143_DN3_SP0_c0.t1
OG0002851	g2683	ESY1_g9311_DN3_SP7_c0.t1
OG0002852	g9974	ESY6_g50154_DN3_SP4_c15.t1
OG0002853	g396	ESY6_g49443_DN3_SP0_c0.t1, ESY6_g49438_DN3_SP0_c0.t1
OG0002855	g12732	ESY3_g32626_DN3_SP0_c0.t1
OG0002855	g1211	ESY6_g48628_DN3_SP0_c0.t1
OG0002856	g1208, g39273	ESY6_g48621_DN3_SP0_c0.t1
OG0002857	g11366	ESY1_g12108_DN2_SP0_c0.t1, ESY1_g12100_DN3_SP0_c0.t1, ESY1_g9865_DN3_SP0_c0.t1, ESY1_g9864_DN3_SP0_c0.t1
OG0002858	g2635	ESY1_g9568_DN3_SP0_c0.t1, ESY20_g12667_DN3_SP0_c0.t1
OG0002859	g28760	ESY6_g48818_DN3_SP8_c0.t1
OG0002859	g19567	ESY1_g8026_DN3_SP7_c0.t1
OG0002860	g23081	ESY4_g25589_DN3_SP0_c0.t1
OG0002860	g14206	ESY29_g13597_DN3_SP0_c0.t1
OG0002861	g49366	ESY1_g10969_DN3_SP0_c0.t1
OG0002861	g44667	ESY2_g35628_DN1_SP0_c0.t1
OG0002862	g46141, g44527	ESY2_g34968_DN3_SP4_c15.t1, ESY2_g34967_DN2_SP1_c16.t1
OG0002863	g46557	ESY2_g36622_DN3_SP0_c0.t1
OG0002863	g31622	ESY5_g2980_DN3_SP0_c0.t1
OG0002864	g13177, g7235	ESY3_g30219_DN3_SP1_c0.t1
OG0002865	g12217, g13195	ESY3_g30270_DN3_SP8_c0.t1
OG0002866	g12209	ESY3_g30308_DN3_SP7_c0.t1
OG0002866	g54340	ESY2_g36234_DN3_SP7_c0.t1
OG0002867	g12202	ESY3_g30333_DN1_SP0_c0.t1
OG0002867	g36684	ESY2_g36218_DN3_SP0_c0.t1
OG0002868	g7079, g12140	ESY3_g30581_DN3_SP7_c0.t1
OG0002869	g28048	ESY2_g37381_DN3_SP1_c0.t1
OG0002870	g25966	ESY4_g26891_DN3_SP0_c0.t1
OG0002870	g44368	ESY5_g5260_DN3_SP0_c0.t1
OG0002872	g23978, g14096	ESY9_g43541_DN3_SP0_c0.t1
OG0002873	g47738	ESY4_g24569_DN3_SP8_c0.t1
OG0002874	g13833	ESY11_g55003_DN3_SP8_c0.t1
OG0002874	g23576	ESY4_g23918_DN3_SP0_c0.t1
OG0002876	g36389	ESY2_g37696_DN3_SP8_c0.t1
OG0002877	g2240	ESY1_g10801_DN3_SP6_c0.t1
OG0002877	g37314	ESY9_g45478_DN3_SP0_c0.t1
OG0002878	g51945	ESY12_g50957_DN3_SP6_c0.t1
OG0002878	g2148	ESY1_g10530_DN3_SP7_c0.t1
OG0002880	g18990	ESY1_g11706_DN3_SP0_c0.t1
OG0002880	g29712	ESY7_g18862_DN3_SP0_c0.t1
OG0002885	g6981, g12061	ESY3_g29870_DN3_SP0_c0.t1
OG0002886	g5051	ESY7_g17317_DN3_SP0_c0.t1
OG0002887	g29032, g4935	ESY7_g17074_DN2_SP0_c0.t1
OG0002890	g13827	ESY11_g54959_DN3_SP8_c5.t1
OG0002890	g47665	ESY4_g23988_DN3_SP3_c0.t1
OG0002891	g38409	ESY8_g59518_DN3_SP7_c0.t1
OG0002891	g23397	ESY4_g24637_DN3_SP8_c0.t1
OG0002892	g38337, g51036	ESY8_g59367_DN3_SP1_c0.t1
OG0002892	g16940	ESY4_g25045_DN3_SP0_c0.t1
OG0002893	g16934	ESY4_g25070_DN3_SP8_c0.t1
OG0002893	g38334	ESY8_g59355_DN3_SP3_c0.t1
OG0002894	g11464, g23250	ESY4_g25179_DN3_SP8_c0.t1
OG0002895	g53184	ESY8_g59262_DN3_SP7_c0.t1
OG0002895	g23220	ESY4_g25110_DN3_SP2_c0.t1
OG0002896	g23160	ESY4_g25824_DN3_SP8_c15.t1
OG0002897	g23058	ESY4_g25557_DN3_SP0_c0.t1
OG0002898	g14102	ESY11_g53860_DN1_SP0_c0.t1
OG0002899	g32594	ESY16_g61748_DN3_SP8_c0.t1
OG0002900	g38008	ESY9_g43993_DN2_SP0_c0.t1
OG0002901	g41007	ESY2_g33938_DN3_SP8_c0.t1
OG0002902	g40940	ESY2_g33803_DN3_SP0_c0.t1
OG0002902	g31324	ESY5_g3680_DN3_SP0_c0.t1
OG0002903	g27296, g27295	ESY5_g2887_DN3_SP0_c0.t1
OG0002904	g1508	ESY10_g14532_DN3_SP1_c0.t1
OG0002905	g10433	ESY21_g55504_DN3_SP0_c0.t1
OG0002906	g40782	ESY2_g33450_DN3_SP6_c0.t1
OG0002906	g44966, g16790	ESY8_g60112_DN3_SP0_c0.t1
OG0002907	g28642	ESY6_g48435_DN3_SP8_c0.t1
OG0002907	g17149	ESY8_g61239_DN1_SP0_c0.t1, ESY13_g56300_DN3_SP3_c0.t1
OG0002908	g28676	ESY5_g4643_DN1_SP0_c0.t1
OG0002909	g13104	ESY3_g31131_DN2_SP8_c0.t1
OG0002909	g5667	ESY7_g19024_DN3_SP7_c0.t1
OG0002910	g7367	ESY3_g31289_DN3_SP0_c0.t1
OG0002911	g7310	ESY3_g30070_DN2_SP0_c0.t1
OG0002911	g29332	ESY7_g17688_DN3_SP0_c0.t1
OG0002912	g39444	ESY6_g47504_DN3_SP8_c0.t1
OG0002913	g23646	ESY16_g62281_DN2_SP0_c0.t1
OG0002914	g1042, g23690	ESY6_g48149_DN3_SP5_c10.t1
OG0002916	g27623	ESY13_g57993_DN3_SP0_c0.t1, ESY13_g57991_DN3_SP0_c0.t1
OG0002917	g5336	ESY7_g18280_DN3_SP8_c0.t1
OG0002918	g469	ESY6_g50192_DN3_SP0_c0.t1
OG0002918	g45497	ESY7_g18665_DN3_SP0_c0.t1
OG0002919	g5533	ESY7_g18591_DN3_SP1_c0.t1
OG0002920	g5564	ESY7_g18508_DN3_SP2_c0.t1
OG0002921	g24268	ESY9_g42433_DN3_SP7_c0.t1
OG0002921	g40703	ESY10_g14808_DN3_SP8_c0.t1
OG0002922	g47238, g24242	ESY9_g42490_DN3_SP8_c0.t1
OG0002924	g40397	ESY18_g63004_DN3_SP8_c0.t1
OG0002924	g47436	ESY26_g42288_DN2_SP8_c0.t1
OG0002925	g23930, g47448	ESY26_g42346_DN3_SP7_c0.t1
OG0002926	g40315	ESY14_g19724_DN3_SP0_c0.t1, ESY14_g19728_DN3_SP0_c0.t1
OG0002927	g40280, g50717	ESY14_g20192_DN3_SP7_c0.t1
OG0002929	g50241	ESY5_g2322_DN3_SP8_c0.t1
OG0002930	g51401	ESY3_g32042_DN3_SP0_c0.t1
OG0002931	g47925, g22984	ESY4_g25344_DN3_SP0_c0.t1
OG0002932	g22880	ESY4_g26392_DN3_SP0_c0.t1
OG0002933	g47985, g38445	ESY4_g26502_DN3_SP8_c48.t1
OG0002934	g47998	ESY4_g26595_DN3_SP0_c14.t1
OG0002934	g36927	ESY8_g59659_DN2_SP0_c23.t1
OG0002935	g18307, g17604	ESY7_g19654_DN2_SP0_c0.t1, ESY4_g26822_DN3_SP0_c4.t1
OG0002936	g22683	ESY4_g26806_DN3_SP6_c0.t1, ESY4_g21766_DN2_SP0_c0.t1, ESY6_g48252_DN1_SP0_c0.t1, ESY8_g59856_DN3_SP2_c0.t1
OG0002937	g18318	ESY4_g26848_DN3_SP0_c0.t1
OG0002938	g18349	ESY4_g26920_DN3_SP0_c0.t1
OG0002938	g50844	ESY8_g59935_DN3_SP0_c0.t1
OG0002939	g40218, g25941	ESY19_g41757_DN3_SP0_c75.t1
OG0002940	g40213, g25942	ESY19_g41724_DN3_SP7_c0.t1
OG0002942	g6510	ESY3_g28280_DN3_SP8_c0.t1
OG0002943	g14376	ESY8_g60140_DN3_SP0_c37.t1
OG0002944	g1757	ESY1_g12468_DN3_SP0_c0.t1
OG0002944	g37730	ESY12_g52221_DN3_SP5_c0.t1
OG0002945	g44298, g1161	ESY6_g48577_DN3_SP0_c0.t1
OG0002946	g37656	ESY12_g51716_DN3_SP8_c0.t1
OG0002947	g11185, g18831	ESY1_g12045_DN3_SP2_c0.t1
OG0002948	g37552	ESY9_g45406_DN3_SP0_c0.t1, ESY12_g52075_DN3_SP0_c0.t1
OG0002949	g37550	ESY12_g52079_DN3_SP0_c0.t1
OG0002949	g37551	ESY12_g52078_DN3_SP0_c0.t1
OG0002950	g19311	ESY6_g50757_DN3_SP2_c0.t1
OG0002950	g2472	ESY1_g10158_DN3_SP8_c4.t1
OG0002951	g52138	ESY12_g52161_DN3_SP1_c0.t1
OG0002951	g52140	ESY12_g52155_DN3_SP0_c0.t1
OG0002952	g38217	ESY12_g52191_DN3_SP0_c0.t1
OG0002953	g37504	ESY12_g51464_DN3_SP6_c0.t1
OG0002954	g38212	ESY1_g11197_DN3_SP0_c0.t1
OG0002954	g37500	ESY12_g51474_DN3_SP0_c0.t1
OG0002955	g13008, g7526	ESY3_g30816_DN3_SP8_c0.t1
OG0002957	g28806	ESY6_g48897_DN3_SP0_c0.t1
OG0002958	g819, g821, g1256, g820	ESY8_g60713_DN1_SP0_c0.t1
OG0002959	g9720, g163	ESY6_g50519_DN3_SP8_c0.t1
OG0002960	g19372, g9672, g86	ESY6_g50401_DN3_SP0_c31.t1
OG0002961	g9633	ESY6_g50279_DN3_SP3_c0.t1, ESY1_g10074_DN3_SP0_c0.t1
OG0002962	g37634, g18620, g54015	ESY8_g58558_DN3_SP0_c0.t1
OG0002964	g25462, g1474, g45229	ESY20_g13219_DN3_SP0_c13.t1
OG0002965	g39675, g11063	ESY8_g58208_DN3_SP0_c0.t1
OG0002966	g11076, g39683	ESY8_g58164_DN3_SP8_c0.t1
OG0002967	g30857	ESY5_g5064_DN3_SP5_c0.t1
OG0002968	g30859	ESY5_g5062_DN3_SP8_c0.t1
OG0002968	g11089	ESY8_g58121_DN3_SP8_c0.t1
OG0002969	g30875	ESY5_g4989_DN3_SP7_c0.t1
OG0002970	g30880	ESY5_g4970_DN3_SP8_c0.t1
OG0002971	g49459	ESY5_g4972_DN3_SP3_c0.t1
OG0002971	g51336	ESY20_g12808_DN3_SP0_c0.t1
OG0002972	g30912	ESY5_g4868_DN3_SP8_c0.t1
OG0002972	g39798	ESY20_g12678_DN3_SP3_c12.t1
OG0002973	g49537	ESY5_g4704_DN3_SP0_c0.t1
OG0002973	g39862	ESY8_g58533_DN3_SP0_c0.t1
OG0002974	g51113	ESY8_g58860_DN3_SP5_c0.t1
OG0002974	g49575	ESY5_g4496_DN3_SP3_c0.t1
OG0002975	g16915	ESY8_g59268_DN3_SP6_c0.t1
OG0002976	g5184	ESY7_g17599_DN3_SP8_c0.t1
OG0002976	g7934	ESY3_g32642_DN3_SP1_c0.t1
OG0002977	g29296, g5176	ESY7_g17571_DN3_SP8_c0.t1
OG0002978	g39265	ESY6_g48649_DN3_SP0_c0.t1, ESY7_g18129_DN3_SP1_c0.t1
OG0002979	g1013	ESY6_g48030_DN3_SP8_c0.t1
OG0002979	g17123	ESY16_g62425_DN3_SP0_c0.t1
OG0002980	g10144	ESY10_g15571_DN3_SP7_c0.t1
OG0002981	g12923	ESY3_g31580_DN3_SP0_c0.t1
OG0002982	g37163, g51576	ESY18_g63544_DN1_SP0_c0.t1
OG0002985	g38063, g11313, g19199	ESY1_g11116_DN3_SP8_c0.t1
OG0002986	g5337, g29419	ESY7_g18320_DN3_SP0_c0.t1
OG0002987	g49961, g31637	ESY5_g3022_DN3_SP0_c0.t1, ESY5_g3050_DN3_SP0_c0.t1
OG0002987	g49959	ESY5_g3017_DN3_SP0_c0.t1
OG0002988	g50095, g27436	ESY5_g4037_DN3_SP6_c0.t1
OG0002990	g41526, g44836, g27606	ESY2_g34450_DN3_SP8_c0.t1
OG0002991	g23761	ESY13_g56804_DN3_SP6_c0.t1, ESY13_g56802_DN3_SP3_c0.t1
OG0002992	g25025	ESY2_g34582_DN3_SP0_c0.t1
OG0002993	g49620, g31203	ESY3_g31651_DN2_SP0_c0.t1, ESY1_g12520_DN3_SP0_c0.t1, ESY5_g5356_DN2_SP0_c0.t1, ESY5_g3332_DN2_SP0_c1.t1
OG0002995	g47342	ESY9_g43335_DN3_SP0_c0.t1, ESY9_g45710_DN2_SP0_c0.t1
OG0002995	g26905	ESY5_g5192_DN3_SP0_c0.t1
OG0002996	g4855	ESY6_g49865_DN2_SP0_c0.t1
OG0002996	g4856, g10105	ESY10_g15295_DN2_SP2_c0.t1
OG0002997	g10179	ESY10_g15830_DN3_SP7_c0.t1
OG0002998	g5581	ESY7_g18467_DN3_SP0_c0.t1
OG0002999	g45427	ESY7_g18915_DN3_SP0_c0.t1
OG0003000	g431	ESY6_g49538_DN3_SP0_c0.t1, ESY2_g33530_DN3_SP0_c0.t1
OG0003001	g370	ESY6_g49384_DN3_SP8_c17.t1
OG0003001	g45475	ESY7_g18501_DN3_SP8_c17.t1
OG0003002	g854	ESY6_g48898_DN3_SP0_c0.t1
OG0003003	g31698	ESY5_g4334_DN3_SP7_c0.t1
OG0003003	g44606	ESY2_g35810_DN3_SP7_c0.t1
OG0003004	g13225	ESY2_g36882_DN3_SP1_c0.t1, ESY2_g36891_DN3_SP2_c0.t1, ESY2_g36899_DN3_SP0_c0.t1
OG0003005	g24408	ESY2_g38580_DN3_SP7_c0.t1
OG0003005	g7001	ESY3_g29910_DN3_SP8_c0.t1
OG0003006	g47138	ESY2_g38379_DN3_SP8_c0.t1
OG0003006	g6985	ESY3_g29876_DN3_SP8_c0.t1
OG0003007	g47148	ESY2_g38363_DN3_SP8_c0.t1
OG0003008	g36364	ESY2_g37931_DN2_SP0_c0.t1, ESY2_g37929_DN1_SP0_c0.t1
OG0003008	g6887	ESY3_g29692_DN3_SP0_c0.t1
OG0003009	g36414	ESY2_g37569_DN3_SP8_c0.t1
OG0003011	g11754	ESY3_g28382_DN3_SP3_c0.t1
OG0003012	g6460	ESY2_g34711_DN3_SP0_c0.t1
OG0003013	g23034	ESY4_g25489_DN3_SP6_c0.t1
OG0003014	g6032	ESY11_g54178_DN3_SP7_c0.t1
