Orthogroup	Cochlearia_excelsa	Noccaea_praecox
OG0002417	g30895	Np004G255260
OG0002418	g39822	Np006G355890
OG0002418	g49503	Np004G254360
OG0002419	g31023	Np004G252960
OG0002419	g39903	Np006G353580, Np006G347200
OG0002420	g40076	Np006G358600
OG0002420	g53433	Np006G358610
OG0002421	g37802	Np006G358020
OG0002421	g40095	Np004G251080
OG0002422	g23659	Np003G161230
OG0002422	g47614	Np005G278490
OG0002423	g29241	Np007G423800, Np003G142510
OG0002424	g7877	Np007G423490
OG0002425	g7873	Np007G423420, Np007G423410
OG0002425	g29213	Np003G142930
OG0002426	g7868	Np007G423350
OG0002426	g29204	Np003G143040
OG0002427	g7835	Np007G422540
OG0002427	g45746	Np003G144260
OG0002428	g12617	Np007G421390
OG0002428	g29033	Np003G145670
OG0002429	g26997	Np004G252490
OG0002430	g7544, g12417	Np007G414380
OG0002430	g7545	Np007G414390
OG0002431	g37319, g51779	Np006G333700
OG0002432	g38126	Np006G333820
OG0002432	g51771	Np006G333800
OG0002433	g27327	Np002G071200
OG0002433	g49953	Np004G240420
OG0002435	g46078	Np002G080860
OG0002435	g31757	Np004G237650
OG0002436	g32008	Np004G233460
OG0002436	g46364	Np002G074910
OG0002437	g50229	Np004G232620
OG0002437	g46407	Np002G073930
OG0002438	g32025	Np004G232500
OG0002439	g45962	Np002G082820
OG0002439	g27521	Np004G232070
OG0002440	g18712	Np004G189980, Np005G307140
OG0002441	g50277	Np004G231070
OG0002441	g44665	Np002G084170, Np003G172720
OG0002442	g50300	Np004G230110
OG0002443	g45798, g44759	Np002G087020
OG0002444	g44816	Np002G088710
OG0002444	g32187	Np004G208880
OG0002445	g47547, g23762	Np005G280670
OG0002446	g23614	Np005G277350
OG0002446	g28429	Np003G163730
OG0002447	g16917	Np005G270010
OG0002447	g38322	Np006G363610
OG0002448	g2555	Np001G052080
OG0002448	g53842	Np004G202650
OG0002449	g49856, g31416	Np004G244560
OG0002450	g27021	Np004G251240
OG0002451	g31098, g49604	Np004G251370
OG0002451	g40047	Np006G359060
OG0002452	g27006	Np004G252200
OG0002453	g39602	Np003G186220
OG0002453	g49398	Np004G257330
OG0002454	g30809	Np004G257340
OG0002454	g39599	Np003G186250
OG0002455	g29152	Np005G302130, Np003G144230, Np003G144240
OG0002456	g29027	Np003G145390
OG0002456	g4937	Np003G145560
OG0002458	g19136	Np001G057960
OG0002458	g2270	Np001G057930
OG0002459	g18625, g18624, g18616	Np001G006830, Np001G006740
OG0002460	g28726, g1184	Np003G154530
OG0002462	g44396	Np002G076370
OG0002462	g50160	Np004G234520
OG0002463	g31942, g27463	Np004G234910
OG0002464	g46140	Np002G079350
OG0002465	g27299	Np004G240950
OG0002466	g54343	Np004G191820
OG0002467	g36668	Np004G192320
OG0002468	g36608	Np004G193420
OG0002469	g47133	Np005G301260
OG0002469	g12070	Np007G391620
OG0002470	g12047	Np007G392600
OG0002470	g13285	Np004G199740
OG0002471	g12038	Np007G392840
OG0002471	g54074	Np004G199610
OG0002472	g12032	Np004G199480
OG0002473	g12025	Np007G393530
OG0002473	g28101	Np004G199260
OG0002474	g13427	Np005G304050
OG0002475	g24527	Np005G305090
OG0002477	g5906, g13852	Np007G372080
OG0002478	g54283	Np004G193300
OG0002479	g37101	Np006G341690
OG0002479	g18481	Np001G035150
OG0002482	g40688	Np001G033140, Np001G033130
OG0002483	g36723	Np004G190850
OG0002488	g5387	Np007G418080, Np007G418070
OG0002494	g13840	Np007G371610
OG0002494	g17056	Np005G276740
OG0002495	g47681	Np005G275890
OG0002496	g50880	Np006G370130
OG0002497	g28603	Np003G156460
OG0002497	g23322	Np005G273650
OG0002497	g47784	Np005G271710
OG0002498	g23316	Np005G271620
OG0002499	g28878	Np001G043930
OG0002500	g23119	Np005G264460
OG0002502	g27782	Np004G205440, Np006G340770
OG0002503	g31144	Np002G105110
OG0002503	g27052	Np004G250350
OG0002504	g31222	Np004G249190
OG0002505	g44090	Np002G114670
OG0002506	g41026	Np002G115760, Np003G171450
OG0002506	g31259	Np004G248170
OG0002507	g49906	Np001G025360
OG0002508	g1534	Np001G024780
OG0002508	g49901	Np004G242820
OG0002510	g31414	Np004G244580
OG0002510	g10556	Np001G022280
OG0002511	g10360	Np004G213820
OG0002512	g1940	Np001G065340
OG0002512	g54315	Np004G190810
OG0002513	g12360	Np007G411370
OG0002513	g5653	Np003G129710
OG0002514	g7395	Np007G410870
OG0002515	g12317, g7368	Np007G410140
OG0002516	g23740	Np005G280310, Np005G280330
OG0002517	g23612	Np005G277310
OG0002518	g39368	Np003G159520
OG0002518	g23682, g17125	Np005G278950
OG0002519	g17126	Np005G278960
OG0002519	g1021	Np003G159430
OG0002520	g28536	Np003G158550
OG0002520	g23686	Np005G279050
OG0002521	g5332, g29412, g45584	Np003G138860
OG0002522	g5452	Np003G135770
OG0002522	g234	Np001G004530
OG0002523	g17553	Np005G295390
OG0002524	g40392	Np003G181760
OG0002525	g40251	Np003G176410
OG0002525	g32992	Np004G204340
OG0002526	g50545	Np004G214030
OG0002526	g23785	Np005G281080
OG0002527	g51486	Np006G322150, Np006G341070
OG0002527	g32506	Np004G214800
OG0002528	g13990	Np007G375180
OG0002528	g47952	Np005G267680
OG0002529	g22866	Np005G268930
OG0002529	g38429	Np006G367250
OG0002530	g22822	Np005G269580
OG0002531	g22763	Np005G262240
OG0002533	g18367	Np005G260200
OG0002535	g25681, g40383	Np003G181440
OG0002536	g25652	Np003G182710
OG0002537	g40422	Np003G182990
OG0002538	g47035	Np005G306370
OG0002539	g47047	Np005G305330
OG0002539	g47046	Np005G305340, Np004G228750
OG0002540	g24438	Np005G302750, Np005G302700, Np005G302530, Np005G302710
OG0002541	g18757	Np006G320380
OG0002542	g37647, g52297	Np006G323160
OG0002542	g1841	Np001G067430
OG0002543	g52276	Np006G323690
OG0002543	g18688	Np001G066950
OG0002544	g52133	Np006G326380
OG0002544	g1959	Np001G065100
OG0002545	g52001	Np006G329850
OG0002547	g18994	Np001G061750
OG0002547	g51994	Np006G330130
OG0002548	g51723	Np006G335400
OG0002549	g37343	Np006G332490, Np006G332550
OG0002549	g51846	Np001G056730
OG0002550	g28928	Np003G148830
OG0002551	g2870	Np001G046370
OG0002551	g28745	Np003G152850
OG0002552	g19427	Np001G049220
OG0002553	g9662	Np001G001680
OG0002553	g2586	Np001G051690
OG0002554	g9636	Np001G000900
OG0002555	g26876, g30764	Np004G258550
OG0002556	g39507	Np003G187900
OG0002556	g49357	Np004G258380
OG0002557	g30962	Np004G253800
OG0002557	g51253	Np006G355200
OG0002558	g17106	Np005G278570
OG0002559	g29293	Np003G141610
OG0002561	g29180, g5029	Np003G143780, Np007G422890
OG0002562	g10159	Np001G015530
OG0002562	g7734	Np007G419610
OG0002563	g7724	Np007G419490
OG0002565	g2411, g19239	Np001G054710
OG0002566	g38071	Np010G434700, Np007G401530
OG0002567	g31645, g27339	Np004G239960
OG0002568	g46196	Np002G078080
OG0002568	g31867	Np004G235860
OG0002569	g44413	Np002G076970
OG0002569	g31917	Np004G235170
OG0002570	g31920	Np004G235040
OG0002570	g46256	Np002G076840
OG0002571	g44395	Np002G076320
OG0002571	g27479, g31956	Np004G234490
OG0002572	g31999	Np004G233750
OG0002573	g45829	Np002G085750
OG0002573	g50321	Np004G228740
OG0002574	g32184	Np004G208860
OG0002574	g44818	Np002G088720
OG0002575	g15801	Np004G227690
OG0002576	g49865, g31434	Np001G037620, Np004G244280
OG0002577	g49563	Np006G364060
OG0002578	g30994	Np004G253370
OG0002580	g51282	Np006G355950
OG0002580	g30935	Np004G254430
OG0002581	g49354	Np004G258440
OG0002582	g51466	Np006G331850
OG0002583	g19395	Np001G050550
OG0002583	g553	Np001G011970
OG0002584	g2803	Np001G046950
OG0002584	g1223	Np003G153990
OG0002585	g2897	Np001G045980
OG0002585	g28757	Np003G152660
OG0002586	g19573, g41516, g18017	Np002G088920
OG0002587	g50096	Np004G235750
OG0002587	g46205	Np002G077950
OG0002588	g46134	Np002G079390
OG0002589	g31714	Np004G238490
OG0002589	g46015	Np002G081980
OG0002590	g12201	Np007G406030
OG0002590	g36682	Np004G192020
OG0002591	g36711, g54321	Np004G191180
OG0002592	g36685	Np004G191920
OG0002592	g7192	Np007G406150
OG0002593	g54278	Np004G193850
OG0002593	g13237	Np007G403660
OG0002594	g54271	Np004G194100
OG0002596	g7000	Np007G391410
OG0002596	g17615	Np005G301700
OG0002597	g6956	Np007G392310
OG0002597	g36277	Np004G200050
OG0002598	g13295	Np007G393210
OG0002598	g36327	Np004G199360
OG0002599	g6611, g6623	Np007G382100
OG0002600	g7878, g45810, g36026, g37948, g36070, g15600	Np007G423500
OG0002601	g38326	Np006G363700
OG0002601	g23269	Np005G270200
OG0002602	g12252	Np007G408180
OG0002603	g13374	Np007G380690
OG0002604	g28081	Np004G198390
OG0002605	g11261	Np001G060610
OG0002606	g2052, g37438	Np006G328900
OG0002607	g18857, g1932	Np001G065560
OG0002610	g17505	Np002G113040
OG0002610	g40605	Np001G035880
OG0002611	g38110	Np006G334690, Np006G334670
OG0002611	g50972	Np006G334680
OG0002612	g47814	Np005G270380
OG0002613	g47994	Np004G256680, Np004G256710
OG0002614	g10544	Np001G021980
OG0002614	g31408	Np004G244760
OG0002615	g27507	Np004G232970
OG0002618	g9802	Np001G005410
OG0002622	g17024, g23530	Np005G275950
OG0002623	g23358	Np005G272450
OG0002624	g23241	Np005G262860
OG0002625	g19701	Np031G440040
OG0002625	g19762	Np019G438870
OG0002626	g23085	Np005G264790
OG0002627	g23076	Np005G264910
OG0002628	g14084	Np007G376920
OG0002629	g51497	Np006G340950
OG0002629	g32519	Np004G215250
OG0002630	g32552	Np004G217890, Np006G340340
OG0002631	g17561, g24313	Np005G298260
OG0002632	g41111	Np002G108420
OG0002632	g31172	Np004G249900
OG0002633	g31205	Np004G249460
OG0002634	g44057	Np002G113880
OG0002635	g31317, g27156	Np004G246900
OG0002636	g31548	Np004G241750
OG0002636	g10747	Np001G026490
OG0002637	g31490	Np004G242810
OG0002639	g10531, g16607	Np001G021740
OG0002640	g16489	Np001G019560
OG0002641	g10370	Np001G019100
OG0002642	g44918	Np002G092580
OG0002643	g46778	Np005G312470
OG0002643	g44986	Np002G095040
OG0002644	g23623	Np005G277540
OG0002645	g28623	Np003G156320
OG0002645	g23725	Np005G279910
OG0002646	g13072	Np003G128580
OG0002647	g47515, g23827	Np005G282020
OG0002648	g28408	Np003G164430, Np005G277090
OG0002650	g28477	Np003G162680, Np003G162580
OG0002651	g964	Np003G163320
OG0002651	g23651	Np005G278340
OG0002652	g13933	Np007G373980
OG0002653	g29472	Np003G137300
OG0002653	g10040	Np001G012430
OG0002654	g29493	Np003G136870
OG0002655	g5430, g29523	Np003G136310
OG0002656	g216	Np001G004260
OG0002657	g17502	Np005G292640
OG0002657	g24464	Np005G303100
OG0002658	g24040	Np005G287130
OG0002658	g24039	Np005G311820
OG0002659	g47415	Np005G285630
OG0002659	g40417	Np003G182870
OG0002660	g40405	Np003G182520
OG0002660	g47428	Np005G285040
OG0002661	g23892	Np005G283520
OG0002661	g40368	Np003G180430
OG0002662	g50771	Np004G204600
OG0002662	g25851	Np003G177050
OG0002663	g32316	Np004G210920
OG0002664	g22979	Np005G267100
OG0002665	g22952	Np005G267720
OG0002665	g6031	Np001G021500, Np007G375080, Np001G021490
OG0002666	g47968, g22923	Np005G268160
OG0002667	g22917	Np005G268260
OG0002667	g6010	Np007G374610
OG0002668	g22874	Np005G268750, Np005G268740
OG0002669	g22810	Np005G269730
OG0002673	g40246	Np003G176310, Np004G241820
OG0002674	g25634, g25644, g25647, g25637, g25646	Np003G182610, Np003G157230
OG0002675	g47365	Np005G287490, Np003G184880
OG0002676	g13523	Np007G388040
OG0002678	g46973	Np005G308180
OG0002678	g24655	Np005G307200
OG0002679	g6554, g11770	Np007G384000
OG0002680	g47052	Np005G304680
OG0002680	g13450	Np007G383930
OG0002681	g37662	Np006G322940
OG0002682	g37489	Np006G327390
OG0002683	g38175	Np006G329120
OG0002684	g37398	Np006G329960
OG0002685	g5828	Np003G125510
OG0002685	g7527	Np007G414050
OG0002686	g5704	Np003G128560
OG0002686	g29212	Np003G142940
OG0002687	g2988	Np001G045030
OG0002687	g28816	Np003G151900
OG0002688	g2913	Np001G045550
OG0002688	g1300	Np003G152270
OG0002689	g28748	Np003G152820, Np003G152810
OG0002691	g19424	Np001G049190
OG0002691	g296	Np001G005910
OG0002692	g25364	Np003G189290
OG0002692	g49307, g49305	Np004G259300
OG0002693	g39624, g25489	Np003G185860
OG0002694	g39672, g11058	Np001G040030
OG0002694	g49428	Np004G256630
OG0002695	g30954	Np004G253930
OG0002696	g49584	Np004G251580
OG0002697	g12985	Np007G414300
OG0002698	g12649	Np007G422350
OG0002698	g29137	Np003G144710
OG0002699	g12771	Np007G422240
OG0002699	g4991	Np003G144760
OG0002700	g7802	Np003G145680, Np007G421380
OG0002701	g7608	Np007G415890, Np001G017260
OG0002702	g2167	Np001G060150
OG0002702	g51882	Np007G386780, Np006G331700
OG0002703	g32449	Np004G213500
OG0002704	g38055	Np006G337870
OG0002704	g2363	Np001G056140
OG0002705	g2302	Np001G057340
OG0002706	g44321	Np002G072130
OG0002706	g49968	Np004G239930
OG0002707	g46062	Np002G081140
OG0002707	g31741	Np004G238020
OG0002708	g46197	Np002G078070
OG0002708	g31869	Np004G235850
OG0002709	g44376	Np002G075640
OG0002709	g31984	Np004G234150
OG0002710	g44654	Np002G083750
OG0002711	g44707	Np002G085630
OG0002711	g50311, g32082	Np004G229190
OG0002712	g32191	Np004G209020
OG0002714	g27293	Np004G241260
OG0002715	g10776	Np001G027050
OG0002716	g27111	Np004G248470
OG0002717	g29197, g29196	Np003G143440
OG0002718	g29141	Np003G144630
OG0002718	g45751, g24561	Np003G144580
OG0002719	g18082, g18081	Np001G012050
OG0002722	g46930	Np002G087300
OG0002722	g50680	Np002G087680, Np002G096620
OG0002723	g46417	Np002G073840
OG0002724	g44400	Np004G234650
OG0002724	g46270	Np002G076480
OG0002725	g7259	Np007G408080
OG0002725	g7260	Np007G408090
OG0002726	g7080	Np007G403690
OG0002727	g7028	Np007G390490
OG0002728	g6824, g11972	Np007G395850
OG0002729	g36468	Np004G196280
OG0002730	g6631, g6632	Np007G382010
OG0002731	g13423	Np007G383190, Np005G303920
OG0002733	g36385	Np004G198370
OG0002734	g32446, g51456	Np004G213380
OG0002735	g19203	Np001G056120, Np007G390820
OG0002736	g51687	Np006G336300
OG0002736	g2310	Np001G057180
OG0002737	g2145	Np001G060600, Np001G058230
OG0002738	g10853	Np006G322710
OG0002739	g9681	Np001G002180
OG0002740	g18904	Np001G064460
OG0002741	g44835	Np002G088950, Np004G201390
OG0002745	g27169	Np004G246340
OG0002747	g13249	Np007G390280
OG0002748	g29545	Np003G136020
OG0002753	g23558	Np005G276590
OG0002754	g47690	Np005G275590
OG0002755	g38359, g51026	Np006G364890
OG0002757	g6141	Np007G377560
OG0002758	g23026, g47904	Np005G265850
OG0002759	g32514	Np004G215230
OG0002760	g25860	Np005G281300
OG0002761	g41048, g44083, g44097, g44081	Np006G342610
OG0002762	g31325	Np004G246740
OG0002763	g31563	Np004G241510
OG0002764	g27247, g49890	Np004G243140
OG0002766	g18119	Np005G312440
OG0002767	g40850	Np002G121780
OG0002767	g31403	Np004G244840
OG0002768	g1078	Np003G157330
OG0002768	g17139	Np005G279500
OG0002769	g13044	Np007G413440
OG0002770	g17187	Np005G281420, Np003G172410
OG0002771	g183	Np001G003590
OG0002772	g267	Np001G005270
OG0002772	g5471	Np003G135360
OG0002773	g29627	Np003G133400
OG0002773	g407	Np001G008860
OG0002774	g11021, g40519	Np001G038720
OG0002775	g24077	Np005G288750
OG0002776	g24004, g47380	Np005G286900
OG0002777	g23980	Np005G286350
OG0002778	g23913	Np005G284200, Np001G035000, Np005G284220
OG0002779	g32733	Np004G208390
OG0002780	g53697	Np004G204820
OG0002781	g22819	Np005G269620
OG0002782	g22750	Np006G369060
OG0002782	g18302	Np005G262150
OG0002783	g38544	Np006G370910, Np005G307110
OG0002784	g24251	Np005G294520
OG0002785	g46883	Np005G309960
OG0002785	g6326	Np007G389930
OG0002786	g11580	Np007G389740
OG0002786	g25245	Np005G310020
OG0002787	g46863	Np005G310440
OG0002787	g11650	Np007G388830
OG0002788	g47048	Np005G305290
OG0002789	g17714	Np005G304390
OG0002790	g11822	Np007G383020
OG0002790	g6593	Np007G383040
OG0002791	g6636	Np007G381890
OG0002793	g37707, g50808	Np006G322020, Np003G182030
OG0002793	g1772	Np001G068410
OG0002794	g11184	Np006G324580
OG0002797	g2126	Np001G062600
OG0002797	g37440	Np006G328760
OG0002798	g37407	Np006G329650
OG0002799	g5830, g45288, g51706	Np006G335810
OG0002800	g45364	Np003G128030
OG0002800	g13485	Np002G117740
OG0002801	g738	Np003G149110
OG0002802	g41374	Np001G043600
OG0002802	g28905	Np003G149500
OG0002803	g2806	Np001G046860
OG0002805	g31053	Np004G252300
OG0002806	g25421	Np003G187730
OG0002807	g39633	Np003G185660
OG0002807	g45204, g49417	Np004G256980
OG0002808	g51300	Np006G356800
OG0002808	g30911	Np004G254930
OG0002809	g39846, g30978	Np006G355070
OG0002810	g31016	Np004G253060
OG0002810	g51225	Np006G353910
OG0002811	g40019	Np006G360470
OG0002812	g49693	Np004G251010
OG0002813	g5190	Np007G425020, Np003G141280
OG0002814	g7894	Np007G423760
OG0002815	g29130	Np003G144790
OG0002817	g7770	Np007G420750
OG0002817	g41472	Np003G146310
OG0002818	g12836, g7722	Np007G419440
OG0002819	g12924, g12500	Np007G417410
OG0002820	g12486	Np007G417000
OG0002822	g7751	Np007G420400, Np007G422450
OG0002823	g19219	Np001G054980
OG0002823	g37161	Np006G339450
OG0002824	g2324	Np001G056830
OG0002824	g51674	Np006G336540
OG0002825	g46592	Np006G360740
OG0002825	g27306	Np004G240820
OG0002826	g46542	Np002G071570
OG0002826	g31631	Np004G240210
OG0002827	g50002	Np004G238570
OG0002828	g50004	Np004G238520
OG0002828	g46011	Np002G082040
OG0002829	g50020	Np004G238060
OG0002829	g31738	Np002G081320
OG0002830	g31809	Np004G236890
OG0002831	g44504	Np002G078880
OG0002832	g31924	Np004G234960
OG0002832	g46264	Np002G076720
OG0002833	g31939	Np004G234950
OG0002833	g46265	Np002G076710
OG0002834	g50304	Np004G229480
OG0002834	g32086	Np002G085550
OG0002835	g45780	Np002G087360
OG0002835	g32164	Np004G225230
OG0002836	g50375	Np004G209010
OG0002837	g41550	Np002G089200
OG0002838	g23841	Np005G282550
OG0002840	g22693	Np005G261220
OG0002840	g50872	Np006G369910
OG0002841	g39799	Np006G356850
OG0002841	g49487	Np007G409830, Np004G254950
OG0002842	g26904	Np002G113440, Np004G257170
OG0002843	g495	Np001G010680
OG0002844	g45675	Np003G141810
OG0002845	g41455	Np003G146650
OG0002846	g1354, g46810, g4672	Np001G016250
OG0002848	g10014	Np001G011790
OG0002848	g11380	Np001G050380
OG0002849	g19410	Np001G050220
OG0002849	g534	Np001G011530
OG0002850	g403	Np002G110620, Np002G110230, Np001G008750
OG0002851	g18583	Np001G010840
OG0002851	g2683	Np001G049520
OG0002852	g9974	Np001G010740
OG0002853	g396	Np001G008660
OG0002855	g12732	Np007G424690
OG0002855	g1211	Np003G154150
OG0002856	g1208	Np001G046990
OG0002856	g39273	Np003G154180
OG0002857	g11366	Np001G051340, Np001G051350
OG0002858	g2635	Np001G050160
OG0002859	g28760	Np003G152620
OG0002859	g19567	Np001G045830
OG0002860	g23081	Np005G264850
OG0002860	g14206	Np007G377520
OG0002861	g49366	Np004G258050
OG0002861	g44667	Np002G084310
OG0002862	g46141, g44527	Np002G079280
OG0002863	g46557	Np002G071250
OG0002863	g31622	Np004G240410
OG0002864	g13177, g7235	Np007G407520
OG0002865	g12217, g13195	Np007G406720
OG0002866	g12209	Np007G406350
OG0002866	g54340	Np004G191750
OG0002867	g12202	Np007G406080
OG0002867	g36684	Np004G191960
OG0002868	g7079, g12140	Np007G403680
OG0002869	g28048	Np004G196330
OG0002870	g25966	Np005G270900
OG0002870	g10754	Np005G260790
OG0002870	g44368	Np005G273780
OG0002872	g14096	Np007G377040
OG0002873	g47738	Np005G273510
OG0002874	g13833	Np007G371510
OG0002874	g23576	Np005G276810
OG0002876	g36389	Np004G198340
OG0002877	g2240	Np001G058530
OG0002877	g37314	Np006G334020
OG0002878	g51945	Np006G331190
OG0002878	g2148	Np001G060560
OG0002880	g18990	Np001G061950
OG0002880	g29712	Np003G130740
OG0002885	g6981, g12061	Np007G391840, Np004G193340
OG0002886	g5051	Np003G143400, Np002G073610
OG0002887	g29032	Np003G145630
OG0002887	g4935	Np003G141530
OG0002890	g13827	Np007G371820
OG0002890	g47665	Np005G276530
OG0002891	g38409	Np006G366620
OG0002891	g23397	Np005G273240
OG0002892	g38337, g51036	Np006G364360
OG0002892	g16940	Np005G271070
OG0002893	g16934	Np005G270820
OG0002893	g38334	Np006G364140
OG0002894	g11464	Np001G044010
OG0002894	g23250	Np005G269980
OG0002895	g53184	Np006G363110
OG0002895	g23220	Np005G263070
OG0002896	g23160	Np005G263920
OG0002897	g23058	Np005G265370
OG0002898	g14102	Np007G377050
OG0002899	g32594	Np004G219720
