Orthogroup	Cochlearia_excelsa	Arabis_alpina
OG0001425	g28922	Aa_G15370.h1.t1
OG0001427	g39470	Aa_G67910.h1.t1
OG0001427	g30744	Aa_G105910.h1.t1
OG0001428	g49392, g30797	Aa_G6790.h1.t1
OG0001428	g39587	Aa_G99570.h1.t1
OG0001429	g1749	Aa_G236550.h1.t1
OG0001430	g49450	Aa_G341240.h1.t1
OG0001430	g50693	Aa_G314840.h1.t1
OG0001430	g39721	Aa_G359990.h1.t1
OG0001431	g39772	Aa_G217740.h1.t1
OG0001431	g51312	Aa_G257840.h1.t1
OG0001432	g26963	Aa_G220650.h1.t1
OG0001432	g51260	Aa_G640500.h1.t1
OG0001433	g26980	Aa_G22700.h1.t1
OG0001433	g51229	Aa_G86090.h1.t1
OG0001434	g51129	Aa_G49080.h1.t1
OG0001434	g29697	Aa_G195300.h1.t1
OG0001435	g31076, g49588	Aa_G558420.h1.t1
OG0001435	g39988	Aa_G682710.h1.t1
OG0001436	g28996, g4981	Aa_G493690.h1.t1
OG0001436	g12623	Aa_G44950.h1.t1
OG0001437	g4949, g41495, g29026	Aa_G70380.h1.t1
OG0001437	g12792	Aa_G438140.h1.t1
OG0001438	g10162	Aa_G378500.h1.t1
OG0001439	g44554	Aa_G30470.h1.t1
OG0001439	g50044	Aa_G132400.h1.t1
OG0001440	g27493, g32006	Aa_G454160.h1.t1
OG0001440	g46355	Aa_G129280.h1.t1
OG0001441	g45964	Aa_G252080.h1.t1
OG0001441	g50247	Aa_G528420.h1.t1
OG0001442	g45881	Aa_G163340.h1.t1
OG0001442	g27544	Aa_G738300.h1.t1, Aa_G839010.h1.t1
OG0001443	g45813, g44727	Aa_G391780.h1.t1
OG0001446	g5523	Aa_G541380.h1.t1
OG0001446	g18591	Aa_G94960.h1.t1
OG0001448	g54338	Aa_G184690.h1.t1
OG0001448	g7208	Aa_G614360.h1.t1
OG0001449	g12188, g7168	Aa_G56320.h1.t1, Aa_G146970.h1.t1, Aa_G146980.h1.t1
OG0001449	g11243, g36667	Aa_G127790.h1.t1
OG0001450	g12185	Aa_G127780.h1.t1
OG0001450	g7167	Aa_G56310.h1.t1
OG0001451	g12141	Aa_G396720.h1.t1
OG0001452	g12137, g7075	Aa_G424000.h1.t1
OG0001453	g54269	Aa_G173650.h1.t1
OG0001453	g12116, g13242	Aa_G32030.h1.t1
OG0001454	g7051	Aa_G233740.h1.t1
OG0001455	g12074, g6999	Aa_G617180.h1.t1
OG0001455	g17614, g24406	Aa_G327180.h1.t1
OG0001456	g13368	Aa_G50590.h1.t1
OG0001457	g11920	Aa_G152440.h1.t1
OG0001457	g54201	Aa_G36850.h1.t1
OG0001458	g14937	Aa_G249920.h1.t1
OG0001461	g37952, g51323	Aa_G699750.h1.t1, Aa_G874400.h1.t1, Aa_G647140.h1.t1
OG0001462	g28224, g22663, g49937	Aa_G199330.h1.t1
OG0001464	g16998	Aa_G301260.h1.t1
OG0001464	g13914	Aa_G244920.h1.t1
OG0001465	g5973	Aa_G632940.h1.t1
OG0001465	g23443	Aa_G506690.h2.t1, Aa_G506690.h1.t1
OG0001466	g23319	Aa_G59860.h1.t1
OG0001466	g16950	Aa_G41530.h1.t1
OG0001467	g5760	Aa_G456500.h1.t1
OG0001467	g36049, g3813, g25749	Aa_G573300.h1.t1
OG0001468	g47866	Aa_G274390.h1.t1, Aa_G97260.h1.t1, Aa_G97250.h1.t1, Aa_G97240.h1.t1
OG0001469	g50603, g32530	Aa_G434830.h1.t1
OG0001470	g51539	Aa_G24710.h1.t1
OG0001470	g47179	Aa_G296090.h1.t1
OG0001471	g27133, g49758, g31288	Aa_G457530.h1.t1
OG0001472	g31559	Aa_G375730.h1.t1
OG0001472	g10770	Aa_G244130.h1.t1, Aa_G244120.h1.t1
OG0001473	g10695	Aa_G146230.h1.t1
OG0001473	g31523	Aa_G117780.h1.t1
OG0001474	g23722	Aa_G5760.h1.t1
OG0001475	g49799	Aa_G298930.h1.t1
OG0001475	g40913, g44224	Aa_G739680.h1.t1
OG0001477	g41009, g5566	Aa_G668080.h1.t1
OG0001478	g5763	Aa_G456470.h1.t1
OG0001479	g1928, g18840, g42086	Aa_G103430.h1.t1, Aa_G136780.h1.t1, Aa_G468970.h1.t1, Aa_G170540.h1.t1
OG0001480	g23805, g17185	Aa_G708330.h1.t1
OG0001481	g29369	Aa_G529100.h1.t1, Aa_G349820.h1.t1, Aa_G529080.h1.t1, Aa_G529090.h1.t1
OG0001482	g29463	Aa_G765980.h1.t1
OG0001482	g585	Aa_G267330.h1.t1
OG0001483	g568, g10027	Aa_G169020.h1.t1
OG0001483	g29488	Aa_G168510.h1.t1
OG0001484	g566	Aa_G169040.h1.t1
OG0001485	g29567	Aa_G130410.h1.t1
OG0001485	g9798	Aa_G76110.h1.t1
OG0001486	g5490	Aa_G210850.h1.t1
OG0001487	g463	Aa_G97910.h1.t1
OG0001487	g29595, g45494	Aa_G319300.h1.t1
OG0001488	g24248	Aa_G520140.h1.t1
OG0001488	g40683, g10899	Aa_G213800.h1.t1
OG0001489	g40424	Aa_G561120.h1.t1, Aa_G912520.h1.t1
OG0001489	g23965	Aa_G517260.h1.t1
OG0001490	g50501, g32388	Aa_G688980.h1.t1
OG0001490	g51425	Aa_G339570.h1.t1
OG0001493	g53956	Aa_G171140.h1.t1
OG0001493	g37042	Aa_G584440.h1.t1
OG0001494	g40403	Aa_G410080.h1.t1, Aa_G410100.h1.t1, Aa_G35000.h1.t1, Aa_G410090.h1.t1
OG0001495	g40707	Aa_G162820.h1.t1
OG0001495	g10864	Aa_G162830.h1.t1
OG0001496	g11730	Aa_G199030.h1.t1
OG0001496	g24650	Aa_G198090.h1.t1
OG0001498	g26925, g30860	Aa_G400480.h1.t1
OG0001499	g18738	Aa_G364310.h1.t1, Aa_G364310.h2.t1
OG0001499	g37746	Aa_G206120.h2.t1, Aa_G206120.h1.t1
OG0001500	g37716	Aa_G453050.h1.t1
OG0001500	g1765	Aa_G511430.h1.t1, Aa_G741200.h1.t1
OG0001501	g47733	Aa_G556040.h1.t1
OG0001501	g50799	Aa_G638270.h1.t1
OG0001502	g38236	Aa_G265040.h1.t1
OG0001502	g18839	Aa_G103440.h1.t1
OG0001503	g18877, g1951	Aa_G132590.h1.t1
OG0001504	g18882	Aa_G451490.h1.t1
OG0001504	g38213	Aa_G125270.h1.t1
OG0001505	g37494	Aa_G340550.h1.t1, Aa_G125460.h1.t1
OG0001506	g7528	Aa_G24230.h1.t1
OG0001506	g5844	Aa_G53880.h1.t1
OG0001507	g1254, g39243	Aa_G297070.h1.t1
OG0001508	g298	Aa_G75210.h1.t1
OG0001509	g2610, g11370	Aa_G342170.h1.t1
OG0001510	g51259	Aa_G640470.h1.t1
OG0001510	g49518	Aa_G220640.h1.t1
OG0001511	g49598	Aa_G481460.h1.t1
OG0001511	g40022	Aa_G60060.h1.t1
OG0001512	g27025	Aa_G151840.h1.t1
OG0001513	g12739	Aa_G14760.h1.t1
OG0001514	g7791, g12800	Aa_G553060.h1.t1
OG0001515	g5386, g28104	Aa_G217660.h1.t1
OG0001516	g7634	Aa_G47360.h1.t1
OG0001517	g2175	Aa_G287340.h1.t1
OG0001517	g51865	Aa_G677190.h1.t1
OG0001518	g51849	Aa_G224210.h1.t1
OG0001519	g46106	Aa_G30440.h1.t1
OG0001519	g31778	Aa_G132390.h1.t1
OG0001520	g19484	Aa_G711570.h1.t1
OG0001521	g44370	Aa_G215510.h1.t1
OG0001521	g31988	Aa_G627010.h1.t1
OG0001522	g45885	Aa_G665770.h1.t1
OG0001523	g27562	Aa_G487290.h1.t1, Aa_G487290.h2.t1
OG0001524	g50413	Aa_G807280.h1.t1, Aa_G807280.h2.t1, Aa_G845300.h2.t1, Aa_G845300.h1.t1
OG0001524	g9882	Aa_G61550.h1.t1, Aa_G815830.h1.t1
OG0001526	g30730, g6246	Aa_G94450.h1.t1, Aa_G57840.h1.t1
OG0001527	g44294	Aa_G21440.h1.t1
OG0001528	g45674	Aa_G644340.h1.t1
OG0001528	g17976	Aa_G64960.h1.t1, Aa_G618430.h1.t1
OG0001529	g41438	Aa_G128890.h1.t1
OG0001530	g4756, g22671	Aa_G15200.h1.t1
OG0001531	g29693	Aa_G209830.h1.t1
OG0001531	g12318	Aa_G216040.h1.t1
OG0001532	g1222	Aa_G148050.h1.t1
OG0001534	g44348	Aa_G325470.h1.t1
OG0001534	g13976	Aa_G100000.h1.t1
OG0001535	g7242, g13175, g12241	Aa_G176040.h1.t1
OG0001536	g12222	Aa_G207840.h1.t1
OG0001536	g7220	Aa_G375490.h1.t1
OG0001537	g54272	Aa_G173620.h1.t1
OG0001537	g36582	Aa_G507810.h1.t1
OG0001538	g36534	Aa_G685890.h1.t1
OG0001540	g51453	Aa_G12170.h1.t1
OG0001545	g11001	Aa_G508630.h1.t1
OG0001547	g36124, g11901	Aa_G254140.h1.t1, Aa_G158680.h1.t1, Aa_G407420.h1.t1, Aa_G407390.h1.t1
OG0001549	g17041, g47673	Aa_G44740.h1.t1
OG0001550	g39747, g12324	Aa_G285160.h1.t1, Aa_G195270.h1.t1
OG0001551	g23335	Aa_G420450.h1.t1
OG0001551	g38382	Aa_G310020.h1.t1
OG0001552	g16937, g23288	Aa_G598850.h1.t1
OG0001552	g38335	Aa_G773350.h1.t1
OG0001553	g44136	Aa_G330600.h1.t1
OG0001553	g31267	Aa_G535880.h1.t1
OG0001554	g31328	Aa_G307220.h1.t1
OG0001554	g44204	Aa_G328610.h1.t1
OG0001555	g27212, g31439	Aa_G584870.h1.t1
OG0001555	g10625	Aa_G329000.h1.t1
OG0001556	g37186	Aa_G25330.h1.t1
OG0001556	g10564	Aa_G25750.h1.t1
OG0001557	g13040	Aa_G403660.h1.t1
OG0001558	g29791, g5690	Aa_G73080.h1.t1
OG0001559	g1495	Aa_G82770.h1.t1
OG0001559	g23844	Aa_G253430.h1.t1
OG0001560	g1456	Aa_G201680.h1.t1
OG0001560	g17218	Aa_G92220.h1.t1
OG0001561	g23742	Aa_G151900.h1.t1, Aa_G239370.h1.t1
OG0001562	g5656	Aa_G303950.h1.t1
OG0001563	g29114	Aa_G199520.h1.t1, Aa_G181390.h1.t1
OG0001563	g5312	Aa_G138210.h1.t1
OG0001564	g37211	Aa_G249260.h1.t1
OG0001564	g50132	Aa_G436680.h1.t1
OG0001565	g9917	Aa_G620750.h1.t1
OG0001566	g40559	Aa_G239410.h1.t1
OG0001566	g17445	Aa_G78130.h1.t1
OG0001567	g27809, g32746	Aa_G377040.h1.t1
OG0001569	g51434	Aa_G142210.h1.t1
OG0001569	g50510	Aa_G465000.h1.t1
OG0001570	g18886	Aa_G686880.h1.t1
OG0001570	g32505	Aa_G476200.h1.t1
OG0001571	g14031	Aa_G314480.h1.t1
OG0001571	g23001	Aa_G527890.h1.t1
OG0001572	g22776	Aa_G294310.h1.t1
OG0001572	g38492	Aa_G313860.h1.t1
OG0001573	g22737	Aa_G406840.h1.t1
OG0001574	g22691	Aa_G351920.h1.t1
OG0001574	g50871	Aa_G50350.h1.t1
OG0001575	g18320	Aa_G137780.h1.t1
OG0001576	g46720	Aa_G443210.h1.t1
OG0001576	g46715	Aa_G1015840.h1.t1
OG0001578	g10859	Aa_G248640.h2.t1, Aa_G248640.h1.t1
OG0001579	g47200	Aa_G96250.h1.t1
OG0001581	g1743	Aa_G364320.h1.t1
OG0001581	g37744	Aa_G206090.h1.t1
OG0001582	g37528, g52159	Aa_G100480.h1.t1
OG0001583	g52051	Aa_G210110.h1.t1
OG0001583	g2127	Aa_G494440.h1.t1
OG0001584	g2115	Aa_G114850.h1.t1
OG0001585	g2084	Aa_G614520.h1.t1
OG0001585	g51997	Aa_G188430.h1.t1
OG0001586	g643	Aa_G112830.h1.t1
OG0001587	g28856	Aa_G552150.h1.t1, Aa_G552140.h1.t1
OG0001588	g28704	Aa_G578540.h1.t1
OG0001589	g294	Aa_G75130.h1.t1
OG0001589	g2698	Aa_G168330.h1.t1
OG0001590	g19093	Aa_G306810.h1.t1
OG0001590	g131	Aa_G500350.h1.t1
OG0001591	g45235, g25470	Aa_G6840.h1.t1, Aa_G354880.h1.t1
OG0001592	g49410	Aa_G135150.h1.t1
OG0001593	g37956	Aa_G208610.h1.t1
OG0001593	g26938	Aa_G38780.h1.t1
OG0001596	g41489	Aa_G144970.h1.t1
OG0001596	g7805	Aa_G185520.h1.t1
OG0001597	g10110	Aa_G40910.h1.t1, Aa_G648160.h1.t1
OG0001598	g7655, g12496	Aa_G47700.h1.t1
OG0001598	g29074	Aa_G726480.h1.t1
OG0001600	g38040, g51591	Aa_G11740.h1.t1
OG0001601	g50016	Aa_G80290.h1.t1
OG0001601	g46035	Aa_G341860.h1.t1
OG0001602	g27489	Aa_G453460.h1.t1, Aa_G104340.h1.t1
OG0001603	g44691	Aa_G437990.h1.t1
OG0001603	g32067, g50283	Aa_G437980.h1.t1
OG0001604	g32073	Aa_G17690.h1.t1, Aa_G62490.h1.t1
OG0001605	g50292	Aa_G62460.h1.t1
OG0001605	g45863	Aa_G17630.h1.t1
OG0001606	g38428	Aa_G499180.h1.t1
OG0001607	g27192, g31396	Aa_G319730.h1.t1
OG0001607	g40862	Aa_G274800.h1.t1
OG0001608	g31310	Aa_G89300.h1.t1
OG0001609	g29088	Aa_G120320.h1.t1
OG0001609	g30813	Aa_G135130.h1.t1
OG0001610	g12364	Aa_G137130.h1.t1
OG0001611	g44470	Aa_G348800.h1.t1
OG0001611	g35970	Aa_G348790.h1.t1
OG0001612	g7249	Aa_G175960.h1.t1
OG0001612	g54311	Aa_G696360.h1.t1
OG0001613	g7100	Aa_G443920.h1.t1
OG0001614	g13377	Aa_G582100.h1.t1
OG0001615	g6511	Aa_G92460.h1.t1
OG0001615	g36494, g54189	Aa_G582070.h1.t1
OG0001616	g6085	Aa_G650580.h1.t1
OG0001616	g22996	Aa_G426390.h1.t1
OG0001617	g13804	Aa_G143510.h1.t1, Aa_G104110.h1.t1
OG0001618	g54383, g27975	Aa_G205600.h1.t1
OG0001618	g10361, g7278	Aa_G40000.h1.t1
OG0001619	g2390	Aa_G395700.h1.t1
OG0001619	g51590	Aa_G11750.h1.t1
OG0001620	g22660, g9620	Aa_G165030.h1.t1
OG0001627	g50409	Aa_G61890.h1.t1
OG0001627	g50408	Aa_G61880.h1.t1
OG0001629	g10627	Aa_G109590.h1.t1
OG0001630	g51265	Aa_G529110.h1.t1, Aa_G154880.h1.t1, Aa_G154860.h1.t1
OG0001631	g44873	Aa_G285640.h1.t1
OG0001633	g23954, g23953	Aa_G804220.h1.t1, Aa_G804220.h2.t1, Aa_G804220.h3.t1, Aa_G1035090.h1.t1, Aa_G1035090.h2.t1, Aa_G591030.h1.t1, Aa_G660310.h2.t1, Aa_G660310.h1.t1
OG0001642	g23148	Aa_G614960.h1.t1
OG0001643	g6125	Aa_G323530.h1.t1
OG0001643	g18224	Aa_G775730.h1.t1
OG0001644	g41003	Aa_G318330.h1.t1
OG0001645	g10642	Aa_G408150.h1.t1
OG0001645	g16672	Aa_G408160.h1.t1
OG0001646	g31422	Aa_G26660.h1.t1
OG0001647	g16811	Aa_G229820.h1.t1
OG0001647	g10515	Aa_G508060.h1.t1
OG0001648	g46660	Aa_G413260.h1.t1
OG0001648	g16826, g10503	Aa_G263290.h1.t1
OG0001649	g16877	Aa_G756290.h1.t1
OG0001649	g10398	Aa_G635220.h1.t1
OG0001650	g10329	Aa_G263570.h1.t1
OG0001651	g17138	Aa_G115120.h1.t1
OG0001651	g39342, g1077	Aa_G22110.h1.t1
OG0001652	g7509	Aa_G101320.h1.t1
OG0001653	g12392	Aa_G34550.h1.t1
OG0001653	g40223	Aa_G12660.h1.t1
OG0001654	g45356, g5729	Aa_G170110.h1.t1
OG0001654	g7461, g13063	Aa_G34470.h1.t1
OG0001655	g29722, g5634	Aa_G170350.h1.t1
OG0001655	g12338, g7396	Aa_G333260.h1.t1
OG0001656	g12282, g7311	Aa_G40470.h1.t1, Aa_G218370.h1.t1
OG0001657	g23662	Aa_G363790.h1.t1
OG0001657	g982	Aa_G149050.h1.t1
OG0001658	g39381, g1002	Aa_G442010.h1.t1
OG0001658	g46994	Aa_G86600.h1.t1
OG0001659	g45478, g5543	Aa_G275600.h1.t1
OG0001659	g5544	Aa_G275590.h1.t1
OG0001660	g24062	Aa_G245310.h1.t1
OG0001661	g25669	Aa_G35110.h1.t1
OG0001661	g47439, g23945	Aa_G6220.h1.t1
OG0001662	g23932	Aa_G19940.h1.t1
OG0001662	g40389	Aa_G225600.h1.t1
OG0001663	g40283	Aa_G294820.h1.t1
OG0001663	g50257	Aa_G121830.h1.t1
OG0001664	g37099	Aa_G423410.h1.t1
OG0001664	g50534	Aa_G156130.h1.t1, Aa_G389880.h1.t1
OG0001666	g47936, g22968	Aa_G514770.h1.t1
OG0001666	g6047	Aa_G261540.h1.t1
OG0001668	g47992	Aa_G153230.h1.t1
OG0001668	g38452	Aa_G157390.h1.t1
OG0001669	g18141	Aa_G557570.h1.t1
OG0001670	g18324	Aa_G137850.h1.t1
OG0001671	g27911	Aa_G717490.h1.t1
OG0001671	g40234	Aa_G97550.h1.t1
OG0001672	g50434	Aa_G130860.h1.t1
OG0001672	g45395	Aa_G181570.h1.t1
OG0001674	g24557	Aa_G250800.h1.t1
OG0001674	g24550	Aa_G509790.h1.t1, Aa_G509790.h2.t1
OG0001675	g1777	Aa_G2450.h1.t1
OG0001676	g52171	Aa_G265170.h1.t1
OG0001677	g2018	Aa_G568530.h1.t1
OG0001677	g38208	Aa_G125560.h1.t1
OG0001678	g18928	Aa_G114260.h1.t1
OG0001678	g37465, g52084	Aa_G199980.h1.t1
OG0001679	g1981, g18950	Aa_G433190.h1.t1
OG0001679	g52057, g37451	Aa_G574090.h1.t1
OG0001681	g19342	Aa_G113230.h1.t1
OG0001682	g39630	Aa_G189100.h1.t1
OG0001682	g49416	Aa_G134980.h1.t1
OG0001683	g30849	Aa_G400360.h1.t1
OG0001683	g39695	Aa_G89660.h1.t1
OG0001684	g39735	Aa_G520340.h1.t1
OG0001685	g39736, g11120	Aa_G520350.h1.t1
OG0001686	g51344	Aa_G208720.h1.t1
OG0001686	g30874	Aa_G38820.h1.t1
OG0001687	g51330, g39755	Aa_G183660.h1.t1
OG0001688	g49536	Aa_G751980.h1.t1
OG0001689	g49548, g31017	Aa_G22540.h1.t1
OG0001690	g39914, g51209	Aa_G552370.h1.t1
OG0001690	g31029	Aa_G22350.h1.t1
OG0001691	g31044	Aa_G441430.h1.t1
OG0001693	g37853	Aa_G412170.h1.t1
OG0001693	g49571	Aa_G257570.h1.t1
OG0001694	g45742	Aa_G162220.h1.t1
OG0001694	g12663	Aa_G111780.h1.t1
OG0001695	g31130	Aa_G442550.h1.t1
OG0001695	g7754	Aa_G4180.h1.t1
OG0001696	g12575, g7720, g12840	Aa_G4840.h1.t1, Aa_G719880.h1.t1
OG0001697	g12479	Aa_G47240.h1.t1
OG0001697	g4650	Aa_G619020.h1.t1
OG0001698	g51832	Aa_G38280.h1.t1
OG0001698	g19062	Aa_G386970.h1.t1
OG0001699	g2342	Aa_G402300.h1.t1
OG0001699	g51635	Aa_G249250.h1.t1
OG0001700	g44330	Aa_G80480.h1.t1
OG0001701	g50133	Aa_G622560.h1.t1
OG0001701	g44411	Aa_G87830.h1.t1
OG0001702	g44369	Aa_G215520.h1.t1
OG0001702	g31990	Aa_G627000.h1.t1
OG0001703	g32014	Aa_G329440.h1.t1
OG0001703	g13615	Aa_G129500.h1.t1
OG0001704	g50262, g42087	Aa_G121890.h1.t1
OG0001704	g44653	Aa_G319550.h1.t1
OG0001705	g32064	Aa_G62610.h1.t1
OG0001706	g32280, g32278, g50406	Aa_G217940.h1.t1, Aa_G96750.h1.t1
OG0001707	g27692	Aa_G809410.h1.t1, Aa_G248960.h1.t1
OG0001708	g4853	Aa_G40940.h1.t1
OG0001708	g12517	Aa_G205780.h1.t1
OG0001709	g9836	Aa_G406240.h1.t1
OG0001710	g50179	Aa_G331030.h1.t1
OG0001711	g7002	Aa_G269910.h1.t1, Aa_G317060.h1.t1
OG0001711	g24419	Aa_G565080.h1.t1
OG0001712	g28075	Aa_G362410.h1.t1
OG0001712	g6825, g11974	Aa_G382290.h1.t1
OG0001713	g6796, g13343	Aa_G521620.h1.t1
OG0001714	g11904	Aa_G250670.h1.t1
OG0001714	g28047	Aa_G410590.h1.t1
OG0001715	g11711	Aa_G400020.h1.t1
OG0001715	g13512	Aa_G26940.h1.t1
OG0001716	g19752, g19711	Aa_G212120.h1.t1
OG0001718	g19543	Aa_G500650.h1.t1
OG0001718	g2860, g2828, g2824	Aa_G634840.h1.t1
OG0001721	g31433	Aa_G587920.h1.t1
OG0001724	g39891	Aa_G694440.h1.t1
OG0001724	g38172	Aa_G67090.h1.t1
OG0001725	g41474	Aa_G416160.h1.t1
OG0001725	g12100, g12101	Aa_G416150.h1.t1, Aa_G83760.h1.t1
OG0001727	g1115	Aa_G575460.h1.t1
OG0001729	g17662	Aa_G327210.h1.t1
OG0001730	g23563	Aa_G18370.h1.t1
OG0001731	g23431, g23435	Aa_G172860.h1.t1
OG0001732	g23427	Aa_G620360.h1.t1
OG0001732	g5984, g13931	Aa_G190140.h1.t1
OG0001733	g16983	Aa_G432050.h1.t1
OG0001733	g38402	Aa_G166810.h1.t1
OG0001734	g23368	Aa_G190660.h1.t1
OG0001734	g38394	Aa_G750950.h1.t1
OG0001735	g6189	Aa_G269030.h1.t1
OG0001735	g23149	Aa_G614950.h1.t1
OG0001736	g23007	Aa_G548460.h1.t1
OG0001736	g13732	Aa_G383770.h1.t1
OG0001737	g37120	Aa_G263980.h1.t1
OG0001737	g27758	Aa_G468660.h1.t1
OG0001738	g27779	Aa_G52060.h1.t1
OG0001738	g32619	Aa_G16420.h1.t1
OG0001739	g41079	Aa_G361980.h1.t1
OG0001739	g27093, g49695, g31204	Aa_G161040.h1.t1
OG0001740	g44044	Aa_G46420.h1.t1
OG0001740	g49720	Aa_G440230.h1.t1
OG0001741	g31248	Aa_G318470.h1.t1
OG0001743	g31302	Aa_G232670.h1.t1
OG0001743	g44158, g40971	Aa_G735160.h1.t1
OG0001744	g46653	Aa_G298380.h1.t1
OG0001744	g1606	Aa_G247890.h1.t1
OG0001745	g16835	Aa_G27520.h1.t1, Aa_G266730.h1.t1
OG0001746	g10411	Aa_G185360.h1.t1
OG0001747	g1403, g1404, g10336	Aa_G999890.h1.t1, Aa_G999890.h2.t1, Aa_G659810.h1.t1, Aa_G659790.h1.t1, Aa_G786360.h1.t1, Aa_G551030.h1.t1, Aa_G551040.h1.t1, Aa_G493370.h1.t1, Aa_G659800.h1.t1
OG0001748	g46749	Aa_G417800.h1.t1
OG0001748	g44939	Aa_G63770.h1.t1
OG0001749	g40779	Aa_G186160.h1.t1
OG0001749	g46630	Aa_G185100.h1.t1
OG0001750	g16793	Aa_G603500.h1.t1, Aa_G603490.h1.t1
OG0001750	g40839	Aa_G462370.h1.t1
OG0001751	g7353	Aa_G102900.h1.t1
OG0001753	g7316	Aa_G40600.h1.t1
OG0001753	g29651	Aa_G640340.h1.t1
OG0001754	g28309	Aa_G153070.h1.t1
OG0001754	g23797	Aa_G353720.h1.t1
OG0001755	g23739, g47556	Aa_G29590.h1.t1, Aa_G238060.h1.t1
OG0001756	g41252	Aa_G308710.h1.t1
OG0001757	g47591	Aa_G69790.h1.t1
OG0001758	g29116	Aa_G181430.h1.t1
OG0001758	g29393	Aa_G155010.h1.t1
OG0001759	g9922	Aa_G94940.h1.t1
OG0001760	g40685	Aa_G213790.h1.t1
OG0001761	g40586	Aa_G207220.h1.t1
OG0001761	g17468	Aa_G345110.h1.t1
OG0001762	g17454	Aa_G244600.h1.t1
OG0001762	g10974	Aa_G176650.h1.t1
OG0001763	g17397	Aa_G204130.h1.t1
OG0001764	g40431	Aa_G320510.h1.t1
OG0001764	g17308	Aa_G371050.h1.t1
OG0001766	g40310	Aa_G273610.h1.t1
OG0001766	g50682	Aa_G107870.h1.t1
OG0001767	g45981	Aa_G344050.h1.t1
OG0001767	g27863	Aa_G554680.h1.t1
OG0001768	g37066, g51363	Aa_G567520.h1.t1, Aa_G48030.h1.t1
OG0001769	g13994	Aa_G249570.h1.t1
OG0001770	g19380, g2598	Aa_G52930.h1.t1
OG0001771	g50913	Aa_G375060.h1.t1
OG0001771	g22804	Aa_G615870.h1.t1
OG0001772	g18347	Aa_G650410.h1.t1
OG0001772	g41582	Aa_G545260.h2.t1, Aa_G545260.h1.t1
OG0001773	g41224	Aa_G435740.h1.t1
OG0001774	g18427	Aa_G631120.h1.t1, Aa_G631110.h1.t1
OG0001774	g37041	Aa_G32760.h1.t1
OG0001775	g47406, g23975	Aa_G117440.h1.t1
OG0001776	g10998	Aa_G566730.h1.t1
OG0001777	g25441	Aa_G206210.h1.t1, Aa_G46550.h1.t1, Aa_G184640.h1.t1
OG0001778	g37747	Aa_G206130.h1.t1
OG0001778	g18737	Aa_G364300.h1.t1
OG0001779	g18717	Aa_G605810.h1.t1
OG0001779	g37734	Aa_G241280.h1.t1
OG0001780	g37582	Aa_G175160.h1.t1
OG0001781	g18860	Aa_G218940.h1.t1
OG0001781	g37540, g52163	Aa_G479520.h1.t1
OG0001782	g18912	Aa_G262270.h1.t1
OG0001782	g37479	Aa_G734120.h1.t1
OG0001783	g714, g28941, g41404	Aa_G642600.h1.t1, Aa_G36110.h1.t1, Aa_G646180.h1.t1
OG0001784	g96	Aa_G23700.h1.t1
OG0001784	g19378	Aa_G53030.h1.t1
OG0001785	g45274	Aa_G299890.h1.t1, Aa_G299900.h1.t1
OG0001785	g30736	Aa_G291150.h1.t1
OG0001786	g30743	Aa_G105880.h1.t1
OG0001786	g25397	Aa_G67960.h1.t1
OG0001787	g25440	Aa_G46560.h1.t1
OG0001787	g49363	Aa_G452100.h1.t1
OG0001788	g39548	Aa_G191540.h1.t1
OG0001788	g30781	Aa_G6560.h1.t1
OG0001789	g39589	Aa_G354920.h1.t1, Aa_G354970.h1.t1, Aa_G354960.h1.t1, Aa_G354930.h1.t1, Aa_G354940.h1.t1, Aa_G354980.h1.t1
OG0001789	g45243	Aa_G354910.h1.t1
OG0001790	g51244	Aa_G167500.h1.t1
OG0001790	g49532, g30974	Aa_G140130.h1.t1
OG0001791	g39881	Aa_G555080.h1.t1
OG0001792	g39937	Aa_G35500.h1.t1
OG0001792	g49559	Aa_G429770.h1.t1
OG0001793	g31048, g27000	Aa_G182240.h1.t1
OG0001793	g37884	Aa_G161560.h1.t1, Aa_G161560.h2.t1
OG0001794	g31061	Aa_G543890.h1.t1
OG0001795	g12683	Aa_G42410.h1.t1
OG0001795	g5070, g29203	Aa_G59330.h1.t1
OG0001796	g7831	Aa_G111660.h1.t1
OG0001796	g5002	Aa_G309580.h1.t1
OG0001797	g41499	Aa_G387580.h1.t1
OG0001797	g12626	Aa_G44850.h1.t1
OG0001798	g10099	Aa_G141000.h1.t1
OG0001798	g7678	Aa_G205860.h1.t1
OG0001799	g4783, g10141	Aa_G25930.h1.t1
OG0001799	g7677	Aa_G205870.h1.t1
OG0001800	g7649	Aa_G49770.h1.t1
OG0001800	g29064	Aa_G372450.h1.t1
OG0001801	g10228	Aa_G675480.h1.t1
OG0001801	g7614	Aa_G49740.h1.t1
OG0001803	g51583	Aa_G426250.h1.t1
OG0001803	g2393	Aa_G395730.h1.t1
OG0001804	g44308	Aa_G304400.h1.t1, Aa_G265700.h1.t1, Aa_G265720.h1.t1
OG0001805	g46486	Aa_G370240.h1.t1
OG0001805	g27352	Aa_G131920.h1.t1
OG0001806	g18004	Aa_G347840.h1.t1
OG0001806	g49996	Aa_G324100.h1.t1
OG0001807	g51543	Aa_G24620.h1.t1
