Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_NCBI
OG0001303	g25341	XP_002872971.1
OG0001303	g37594	XP_002880171.1
OG0001303	g49295	XP_002892033.1
OG0001304	g31093	XP_020867785.1
OG0001304	g40030	XP_002880987.2
OG0001305	g12556	XP_020887906.1
OG0001306	g4793	XP_020876957.1
OG0001306	g12547, g7697, g12871	XP_002884517.1
OG0001307	g12971	XP_020887079.1
OG0001309	g51683	XP_020884800.1
OG0001309	g2317	XP_002876236.1
OG0001310	g31671	XP_002890191.1
OG0001310	g46484	XP_020890451.1
OG0001311	g10158	XP_002874414.2, XP_002865704.2
OG0001311	g4717	XP_020876953.1
OG0001312	g12956	XP_002882517.1
OG0001312	g10242	XP_020865594.1
OG0001313	g27894, g27907	XP_002893861.2, XP_002893863.2
OG0001314	g7246	XP_002882817.1
OG0001314	g27980, g54312	XP_002894518.1
OG0001315	g7060	XP_002882959.1
OG0001315	g36576	XP_002894388.1
OG0001316	g54062	XP_020868380.1
OG0001316	g6946, g13282	XP_020889180.1
OG0001317	g36438	XP_002891565.1, XP_002883212.1
OG0001318	g17609	XP_002868168.2, XP_002868166.1, XP_002868169.2
OG0001319	g38043	XP_020884072.1
OG0001319	g2386, g11318, g19210	XP_002877898.2
OG0001321	g17362, g17361	XP_020871696.1
OG0001321	g18477	XP_020871795.1, XP_020869314.1
OG0001323	g23707, g23706	XP_020873477.1
OG0001323	g6589	XP_020873978.1
OG0001323	g23705, g6588	XP_020871486.1
OG0001324	g4242, g33302, g32137, g53926, g34701, g27661, g34954	XP_020873378.1, XP_020883096.1
OG0001328	g16953, g23326	XP_002869325.1
OG0001328	g50995	XP_002878766.1
OG0001329	g19753	YP_009357266.1
OG0001329	g19754, g19709	YP_009357267.1
OG0001330	g6114	XP_020887871.1
OG0001330	g13727	XP_020873091.1
OG0001331	g43986	XP_002894649.1
OG0001332	g41073	XP_002888230.1, XP_002888227.1
OG0001332	g31218	XP_020868186.1
OG0001333	g31289, g49760, g27134	XP_002889842.1
OG0001334	g31562	XP_020869341.1
OG0001334	g10777	XP_002875082.1
OG0001335	g5680	XP_002873155.1
OG0001335	g12368	XP_020888983.1
OG0001336	g7363	XP_020888264.1
OG0001336	g5596, g29680	XP_020878535.1
OG0001337	g28452	XP_002866018.1
OG0001337	g17081	XP_002867495.1
OG0001338	g945	XP_002866017.1
OG0001339	g26842	XP_020879798.1
OG0001339	g23683	XP_020873306.1
OG0001340	g5384	XP_002873498.1
OG0001340	g29454	XP_002871462.1
OG0001341	g45552, g29474	XP_002873480.1
OG0001342	g45527	XP_002871402.1
OG0001342	g166	XP_002866657.1
OG0001343	g5508, g29591	XP_020877926.1
OG0001343	g472	XP_020878973.1
OG0001344	g47233	XP_020872415.1
OG0001344	g10909, g40671	XP_002863376.1
OG0001345	g47287	XP_020875078.1
OG0001345	g10970	XP_002865227.1
OG0001346	g47350	XP_002869924.1
OG0001347	g17261	XP_020873832.1
OG0001348	g6048	XP_020889004.1, XP_020875296.1
OG0001349	g22944, g47955, g47958	XP_020874362.1
OG0001350	g50917	XP_002878626.1
OG0001350	g18290, g22800	XP_020873029.1
OG0001351	g17896, g17900, g17918, g17911	XP_002870402.1, XP_002870403.1
OG0001352	g25932	XP_002891209.1
OG0001352	g40227	XP_002874542.1
OG0001353	g16731, g18396	XP_020886167.1
OG0001354	g11149, g18789	XP_002876682.2
OG0001354	g50827	XP_020883983.1
OG0001355	g52282, g37630	XP_020883118.1
OG0001356	g1994, g18939	XP_002876473.1
OG0001357	g2054	XP_020879839.1
OG0001358	g37416	XP_002881805.1
OG0001358	g2112	XP_002878160.1
OG0001359	g2928	XP_002875766.1
OG0001359	g28762	XP_020871232.1
OG0001360	g49490	XP_020869139.1
OG0001360	g51296	XP_020883689.1
OG0001361	g37930	XP_020885723.1
OG0001361	g30901	XP_020868344.1
OG0001362	g6706, g11898	XP_020888534.1
OG0001362	g40140	XP_020884280.1
OG0001363	g23660	XP_020873615.1
OG0001364	g5140	XP_020879196.1
OG0001364	g12713	XP_020887565.1
OG0001365	g45686, g29273	XP_002873709.1
OG0001366	g5076	XP_020876596.1
OG0001366	g12752, g7871	XP_020886904.1
OG0001367	g10183	XP_002865745.1
OG0001367	g7644	XP_020889436.1
OG0001368	g24719, g25066, g25041, g25068	XP_020884342.1
OG0001368	g25048, g36889	XP_020876219.1
OG0001370	g31960	XP_002890421.1
OG0001370	g46290	XP_020865599.1
OG0001371	g50328, g50331	XP_020869623.1, XP_020869621.1, XP_020867488.1
OG0001372	g12761	XP_002882274.1
OG0001372	g45745, g29153, g5005	XP_002871746.1
OG0001373	g12013, g6885	XP_002891452.1, XP_020888674.1
OG0001374	g44472	XP_002889017.2
OG0001374	g3704, g50089, g26819	XP_020870089.1
OG0001375	g49963	XP_020868653.1
OG0001375	g44314	XP_020891648.1
OG0001376	g7193	XP_002885001.1
OG0001376	g54341	XP_020870918.1
OG0001377	g12075	XP_002883017.1
OG0001377	g6974	XP_002883018.1
OG0001378	g28105	XP_020868743.1
OG0001378	g6921	XP_020889242.1
OG0001379	g3849, g4807, g43217, g11942	XP_020888584.1
OG0001379	g54171	XP_020867110.1
OG0001380	g54175	XP_002894255.1
OG0001380	g13365	XP_020886279.1
OG0001381	g43687, g43860	XP_020866287.1, XP_020879910.1, XP_020881818.1, XP_002875664.1, XP_002886040.1, XP_020866749.1, XP_020866149.1, XP_020870623.1, XP_002891597.1, XP_002862238.2, XP_002894249.2, XP_002894248.2
OG0001382	g38481	XP_020884240.1
OG0001382	g22799, g18905	XP_020872683.1
OG0001383	g47728, g2927	XP_020875308.1
OG0001383	g3256, g50765, g47727	XP_020874586.1, XP_002863804.1
OG0001384	g50944	XP_002880490.2
OG0001384	g38442	XP_002880491.1
OG0001391	g7315, g50558	XP_002884894.1
OG0001392	g18225	XP_002867095.1
OG0001392	g6122	XP_020887999.1
OG0001393	g13722	XP_002886100.1
OG0001393	g47915	XP_020874363.1
OG0001394	g50619	XP_002890962.2
OG0001395	g47589	XP_020873710.1
OG0001396	g10235, g10220	XP_002863069.1, XP_002863938.1, XP_020877286.1, XP_020874976.1, XP_020871403.1
OG0001397	g31244	XP_020867876.1
OG0001397	g44080, g41049	XP_002888198.1
OG0001398	g10797	XP_020880919.1
OG0001398	g31566	XP_020868587.1
OG0001399	g10696	XP_020880426.1
OG0001399	g31524	XP_002892802.1
OG0001400	g31446, g27219	XP_002889996.1
OG0001401	g5130, g45688	XP_002873713.1
OG0001402	g46691	XP_002870769.1
OG0001402	g10380	XP_020882363.1
OG0001403	g40871	XP_020865992.1
OG0001403	g31381	XP_002889932.1
OG0001404	g49805	XP_020868224.1
OG0001405	g45412	XP_002873173.1
OG0001405	g7420	XP_020886853.1
OG0001406	g22801	XP_020873027.1
OG0001406	g45919, g44655	XP_020878899.1
OG0001407	g895	XP_020890355.1
OG0001407	g17071	XP_020872083.1
OG0001409	g276	XP_002864862.1
OG0001409	g29575	XP_020877269.1
OG0001410	g10921	XP_020869647.1
OG0001410	g24231	XP_020875001.1
OG0001411	g17488	XP_020874374.1, XP_002870062.1
OG0001411	g47259	XP_002870063.2
OG0001412	g24120	XP_020872411.1
OG0001412	g11008	XP_020882647.1
OG0001412	g40537	XP_020866027.1
OG0001414	g50697, g50696	XP_020866637.1, XP_002893765.1, XP_002865334.1
OG0001415	g51404	XP_020882717.1
OG0001415	g50469	XP_020869339.1
OG0001416	g51437	XP_020883218.1
OG0001416	g50512	XP_020867235.1
OG0001417	g18258	XP_002869019.2
OG0001417	g38412	XP_002880527.1
OG0001418	g18306	XP_002868892.1
OG0001418	g50875	XP_020884489.1
OG0001419	g46728	XP_002868751.1
OG0001419	g27600	XP_020881646.1
OG0001420	g25581	XP_002874812.1, XP_020878717.1
OG0001420	g17315	XP_002869856.1
OG0001421	g13443	XP_020885909.1
OG0001422	g12838	XP_020886362.1
OG0001422	g4780, g10154	XP_002874403.1
OG0001423	g37565	XP_020870747.1, XP_020883907.1
OG0001423	g11186	XP_020880879.1
OG0001424	g29819	XP_020879296.1, XP_020878992.1
OG0001424	g45372	XP_020878253.1
OG0001425	g11531	XP_002877261.1
OG0001425	g28922	XP_002871954.1
OG0001427	g39470	XP_002874998.1
OG0001427	g30744	XP_002892067.1
OG0001428	g49392	XP_020868246.1
OG0001428	g39587	XP_020878261.1
OG0001429	g39588	XP_020877969.1
OG0001429	g1749	XP_002876686.1
OG0001430	g49450	XP_020870451.1
OG0001430	g39721	XP_020886615.1
OG0001431	g39772	XP_002889525.1
OG0001431	g51312	XP_002879409.1
OG0001432	g26963	XP_020867690.1
OG0001432	g51260	XP_002877944.1, XP_020885708.1
OG0001433	g26980, g31008	XP_002892347.1
OG0001433	g51229	XP_002879287.1
OG0001434	g51129	XP_020885348.1, XP_020873860.1
OG0001434	g29697	XP_002873234.1
OG0001435	g31076, g49588	XP_002892418.1
OG0001435	g39988	XP_020885140.1
OG0001436	g28996, g4981	XP_020877783.1
OG0001436	g12623	XP_002884399.1
OG0001437	g4949, g41495, g29026	XP_002871787.1
OG0001437	g12792	XP_020887007.1
OG0001438	g10162	XP_020876962.1
OG0001439	g44554	XP_002888953.1
OG0001439	g50044	XP_020867086.1
OG0001440	g27493, g32006	XP_002890456.2
OG0001440	g46355	XP_002887683.1
OG0001441	g45964	XP_002887418.1
OG0001441	g50247	XP_002893236.1
OG0001442	g45881	XP_002887329.1, XP_002887330.1
OG0001442	g27544	XP_020866029.1
OG0001443	g32129	XP_020868643.1
OG0001443	g45813, g44727	XP_002888732.1
OG0001444	g17164, g47546	XP_020873750.1, XP_020873740.1, XP_020873735.1
OG0001445	g6096	XP_020886047.1, XP_002893354.1, XP_002889829.1
OG0001446	g5523	XP_002871299.1
OG0001446	g18591	XP_002866419.1
OG0001448	g54338	XP_002894488.1
OG0001448	g7208	XP_020888057.1
OG0001449	g12188, g7168	XP_002885032.1
OG0001449	g11243, g36667	XP_002891775.1
OG0001450	g12185	XP_002891774.1
OG0001450	g7167	XP_020886846.1
OG0001451	g12141	XP_002894422.1
OG0001452	g7075	XP_020888633.1
OG0001453	g54269	XP_020870956.1
OG0001453	g12116, g13242	XP_002882956.1
OG0001454	g7051	XP_020889475.1
OG0001455	g12074, g6999	XP_020889213.1
OG0001455	g17614, g24406	XP_020875330.1
OG0001456	g13368	XP_020869528.1, XP_020869526.1
OG0001457	g11920	XP_020887968.1
OG0001457	g54201	XP_020869093.1
OG0001459	g50174	XP_020869476.1
OG0001461	g37952	XP_020884721.1, XP_020873260.1
OG0001461	g51323	XP_020883398.1
OG0001462	g28224, g22663, g49937	XP_020866008.1, XP_020881125.1
OG0001464	g16998	XP_020872511.1
OG0001464	g13914	XP_020889557.1
OG0001465	g5973	XP_020886557.1
OG0001465	g23443	XP_020874024.1
OG0001466	g23319	XP_002867294.1
OG0001466	g16950	XP_020885201.1
OG0001467	g5760	XP_020876825.1
OG0001467	g36049, g3813, g25749	XP_002872546.1
OG0001468	g47866	XP_020875284.1
OG0001469	g4558	XP_020877215.1
OG0001470	g51539	XP_002879568.1
OG0001470	g47179	XP_020872170.1
OG0001471	g31288	XP_002892611.1
OG0001472	g31559	XP_020866504.1
OG0001472	g10770	XP_002876770.1
OG0001473	g10695	XP_020880428.1
OG0001473	g31523	XP_020870392.1
OG0001475	g49799	XP_002889907.1
OG0001475	g40913, g44224	XP_020891481.1
OG0001478	g5763	XP_002873071.1
OG0001479	g1928, g18840, g42086	XP_002876543.1, XP_020876068.1, XP_002882705.1
OG0001480	g23805, g17185	XP_002867630.1
OG0001481	g29369	XP_020878352.1, XP_020886062.1, XP_020886059.1, XP_020886060.1
OG0001482	g29463	XP_020878249.1
OG0001482	g585	XP_002872145.1
OG0001483	g568, g10027	XP_002872132.1
OG0001483	g29488	XP_002871431.1
OG0001484	g29490	XP_020876764.1
OG0001484	g566	XP_020878608.1
OG0001485	g29567	XP_020878761.1
OG0001485	g9798	XP_020885079.1
OG0001486	g5490	XP_020877988.1
OG0001486	g279	XP_002866568.1
OG0001487	g463	XP_020877403.1
OG0001487	g29595, g45494	XP_020879519.1
OG0001488	g24248, g47224	XP_002870095.1
OG0001488	g40683, g10899	XP_002863361.1
OG0001489	g40424	XP_002872677.1
OG0001489	g23965	XP_002867781.1
OG0001490	g50501, g32388	XP_020867609.1
OG0001490	g51425	XP_002879480.1
OG0001491	g32424	XP_002875741.1, XP_020867367.1
OG0001492	g50876	XP_020885216.1
OG0001493	g53956	XP_020866872.1
OG0001493	g37042	XP_002863697.1
OG0001494	g40403	XP_020877665.1, XP_002874761.1
OG0001495	g40707	XP_002865114.1
OG0001495	g10864	XP_002865115.1
OG0001496	g11730	XP_020887700.1
OG0001496	g24650	XP_002870373.2
OG0001498	g26925, g30860	XP_002889494.1
OG0001499	g18738	XP_020883169.1, XP_002878480.1
OG0001500	g37716	XP_020884366.1
OG0001500	g1765	XP_020880147.1
OG0001501	g47733	XP_020880552.1
OG0001501	g50799	XP_020883919.1
OG0001502	g38236	XP_002881976.1
OG0001502	g18839	XP_020880877.1
OG0001503	g18877, g1951	XP_020881272.1
OG0001504	g18882	XP_020882215.1
OG0001504	g38213	XP_020883767.1
OG0001505	g37494	XP_020881472.1, XP_002881895.1
OG0001506	g7528	XP_002882587.1
OG0001506	g5844	XP_020878642.1
OG0001507	g1254, g39243	XP_002864620.1
OG0001508	g298	XP_002866555.2
OG0001509	g2610, g11370	XP_020882194.1
OG0001510	g51259	XP_020878140.1, XP_020884120.1
OG0001510	g49518	XP_020867692.1
OG0001511	g31085	XP_020868705.1
OG0001511	g40022	XP_002879167.1
OG0001512	g27025	XP_020869561.1
OG0001512	g40081	XP_020883807.1
OG0001513	g12739	XP_020888154.1
OG0001514	g7791, g12800	XP_002884427.1
OG0001514	g29039	XP_002873882.1
OG0001515	g5386, g28104	XP_020865722.1, XP_020886133.1, XP_002874712.2, XP_002874721.2
OG0001516	g7634	XP_020886821.1
OG0001517	g2175	XP_020880437.1
OG0001517	g51865	XP_020883942.1
OG0001518	g51849	XP_020885674.1
OG0001518	g19057	XP_020882492.1
OG0001519	g46106	XP_020889634.1
OG0001519	g31778	XP_020867084.1
OG0001520	g19484	XP_002877600.1
OG0001520	g27427	XP_002890310.1
OG0001521	g44370	XP_020890845.1
OG0001522	g45885	XP_002887338.1
OG0001523	g32089	XP_002890597.1
OG0001523	g45845	XP_020865608.1
OG0001524	g50413	XP_020869053.1
OG0001524	g9882	XP_002866458.1
OG0001526	g30730, g6246	XP_002892041.1, XP_020881571.1, XP_020883590.1
OG0001527	g44294	XP_020890383.1
OG0001528	g45674	XP_020878035.1
OG0001528	g44435	XP_002889041.1
OG0001529	g41438	XP_002873931.1
OG0001530	g4756, g22671	XP_002868470.1, XP_002891897.2
OG0001530	g47028	XP_002870347.1
OG0001530	g4443	XP_002863931.1
OG0001531	g29693	XP_002871203.1
OG0001531	g12318	XP_020888311.1
OG0001532	g1222	XP_002866292.2
OG0001533	g2567	XP_002876032.1, XP_002876033.1
OG0001534	g44348	XP_020865719.1, XP_020890428.1
OG0001535	g7242, g13175, g12241	XP_002882820.1
OG0001536	g12222	XP_020888907.1
OG0001536	g7220	XP_020869277.1
OG0001537	g54272	XP_020867820.1
OG0001537	g36582	XP_002885097.1
OG0001538	g36534	XP_020868345.1
OG0001545	g11001	XP_020869691.1, XP_002865269.1
OG0001546	g38090, g51725, g37282, g45032, g11626, g45094, g37283	XP_020884354.1, XP_020885741.1, XP_020889574.1
OG0001547	g36124, g11901	XP_020887306.1
OG0001549	g17041, g47673	XP_002867448.1
OG0001550	g39747, g12324	XP_020888294.1, XP_002878024.1, XP_020876016.1
OG0001551	g23335	XP_020874472.1
OG0001551	g38382	XP_020883908.1
OG0001552	g16937, g23288	XP_002867265.1
OG0001552	g38335	XP_002878844.2
OG0001553	g44136	XP_002886607.1
OG0001553	g31267	XP_002892586.2
OG0001554	g31328	XP_020866929.1
OG0001554	g44204	XP_020890608.1
OG0001555	g27212, g31439	XP_020869889.1
OG0001555	g10625	XP_002876920.1
OG0001556	g37186	XP_020883460.1
OG0001556	g10564	XP_020880096.1
OG0001557	g13040	XP_002882615.1, XP_002875067.1, XP_002889206.1
OG0001558	g29791, g5690	XP_020876997.1
OG0001559	g1495	XP_002865753.1
OG0001559	g47498	XP_002867672.1
OG0001560	g1456	XP_020871825.1
OG0001560	g17218	XP_002867666.1
OG0001561	g23742	XP_020872491.1
OG0001562	g1044	XP_002866125.1
OG0001562	g5656	XP_020876009.1
OG0001563	g29114	XP_020879392.1
OG0001563	g5312	XP_020878383.1
OG0001564	g37211	XP_020883436.1
OG0001564	g50132	XP_020867038.1
OG0001565	g9917	XP_002864724.1
OG0001566	g17445	XP_020874546.1
OG0001567	g27809, g32746	XP_020868493.1
OG0001568	g27669, g27668	XP_020868244.1, XP_020868243.1, XP_020870418.1, XP_020870416.1
OG0001569	g51434	XP_020883214.1
OG0001569	g50510	XP_020867499.1
OG0001570	g18886	XP_002876507.2
OG0001570	g32505	XP_020868658.1
OG0001571	g14031	XP_002884056.2
OG0001571	g23001	XP_020875126.1
OG0001572	g22776	XP_020874628.1
OG0001572	g38492	XP_020884255.1
OG0001573	g22737	XP_020875633.1
OG0001574	g22691	XP_020874414.1
OG0001574	g50871	XP_020884488.1
OG0001575	g18320	XP_020875228.1
OG0001576	g46720	XP_002870808.2
OG0001578	g10859	XP_020888818.1
OG0001578	g40709	XP_020884987.1
OG0001579	g47200	XP_020874753.1
OG0001581	g1743	XP_002878482.1
OG0001581	g37744	XP_002880317.1
OG0001583	g52051	XP_020885016.1
OG0001583	g2127	XP_020881292.1
OG0001584	g2115	XP_020881608.1
OG0001585	g2084	XP_002876403.1
OG0001585	g51997	XP_020884024.1
OG0001586	g643	XP_020878926.1
OG0001587	g28856	XP_002874097.1
OG0001588	g28704	XP_002877515.1
OG0001589	g294	XP_020867589.1
OG0001589	g2698	XP_002875918.1
OG0001590	g19093	XP_002876300.1
OG0001590	g131	XP_020871654.1
OG0001591	g45235, g25470	XP_020867327.1, XP_020878256.1
OG0001592	g49410	XP_002889445.1
OG0001592	g45212	XP_020878325.1
OG0001593	g37956	XP_002879450.1
OG0001593	g26938	XP_002892219.1
OG0001594	g30917, g36607	XP_002881221.1, XP_020885310.1, XP_020870789.1
OG0001595	g12652	XP_020885939.1
OG0001596	g41489	XP_020878196.1
OG0001596	g7805	XP_002882316.1
OG0001597	g10110	XP_020875862.1, XP_002884540.1
OG0001599	g12977	XP_020888761.1
OG0001600	g38040, g51591	XP_002881452.1
OG0001601	g50016, g31730	XP_002892967.1
OG0001601	g46035	XP_002888909.1
OG0001602	g27489	XP_002893174.1, XP_020890517.1
OG0001603	g44691	XP_020891529.1
OG0001603	g32067, g50283	XP_002893271.1
OG0001604	g32073	XP_020867671.1
OG0001605	g50292	XP_002893280.1
OG0001605	g45863	XP_002887308.1
OG0001606	g38428	XP_020884521.1, XP_002880516.1
OG0001607	g27192, g31396	XP_020870917.1
OG0001607	g40862	XP_020891191.1
OG0001608	g31310	XP_020866044.1
OG0001609	g29088	XP_020878974.1
OG0001609	g30813	XP_002892154.1
OG0001610	g12364	XP_020886857.1
OG0001611	g44470	XP_020889649.1
OG0001611	g35970	XP_020889650.1
OG0001612	g7249	XP_002882816.1
OG0001612	g54311	XP_002894521.1
OG0001613	g36603	XP_020867161.1
OG0001613	g7100	XP_020886017.1
OG0001614	g13377	XP_002894313.1
OG0001615	g6511	XP_020882841.1
OG0001615	g36494, g54189	XP_020867312.1
OG0001616	g6085	XP_020887283.1
OG0001616	g22996	XP_020875187.1
OG0001617	g13804	XP_002886035.1, XP_020874593.1
OG0001618	g54383, g27975	XP_002894559.1
OG0001618	g7278	XP_002882791.1
OG0001619	g2390	XP_020881375.1
OG0001619	g51590	XP_020883203.1
OG0001622	g38543	XP_020870495.1
OG0001626	g37057, g44964	XP_020882843.1
OG0001627	g50409	XP_002890724.1
OG0001627	g50408	XP_020867903.1
OG0001629	g31463	XP_020889432.1
OG0001629	g10627	XP_020866963.1
OG0001630	g51265	XP_002879340.1, XP_020885494.1
OG0001631	g44873	XP_002887152.1
OG0001633	g23954, g23953	XP_002869821.1, XP_002869820.2
OG0001641	g19746, g20186, g8152	XP_002886870.2
OG0001641	g19716	YP_009357252.1
OG0001642	g23148	XP_002867146.1
OG0001643	g6125	XP_002886064.1
OG0001643	g18224	XP_020872748.1
OG0001644	g41003	XP_020890080.1
OG0001645	g1560	XP_002875240.2
OG0001645	g10642, g16672	XP_002875239.1
OG0001646	g31422	XP_002892724.1
OG0001647	g16811	XP_020872137.1
OG0001647	g10515	XP_020880804.1
OG0001648	g46660	XP_020874901.1
OG0001648	g16826, g10503	XP_020882217.1
OG0001649	g16877	XP_002870750.1
OG0001649	g10398	XP_002877136.1
OG0001650	g10329	XP_020882200.1
OG0001651	g17138	XP_020873445.1
OG0001651	g39342	XP_020867401.1
OG0001652	g7509	XP_020889251.1
OG0001653	g12392	XP_020888377.1
OG0001653	g40223	XP_002872400.1
OG0001654	g45356, g5729	XP_020879352.1
OG0001654	g7461, g13063	XP_020888363.1
OG0001655	g29722, g5634	XP_020875963.1
OG0001655	g12338, g7396	XP_002882713.1
OG0001656	g12282, g7311	XP_020888312.1
OG0001657	g23662	XP_002867529.1
OG0001657	g982	XP_020871691.1
OG0001658	g39381, g1002	XP_020888483.1
OG0001658	g23672, g46994	XP_002867539.1
OG0001659	g45478, g5543	XP_002871271.1
OG0001659	g5544	XP_020878005.1
OG0001660	g24062	XP_002869935.1
OG0001661	g47439, g23945	XP_002867752.1
OG0001662	g23932	XP_020873620.1
OG0001662	g40389	XP_020877707.1
OG0001663	g40283	XP_020879136.1
OG0001663	g50257	XP_002890537.1
OG0001664	g37099	XP_020885605.1
OG0001664	g50534	XP_020866422.1
OG0001665	g37103	XP_020885508.1
OG0001666	g47936, g22968	XP_020875626.1
OG0001666	g6047	XP_002884081.1
OG0001667	g50945	XP_002878673.1
OG0001667	g22846	XP_002866958.1
OG0001668	g47992	XP_020875663.1
OG0001668	g38452	XP_002880477.1
OG0001669	g18141	XP_020874986.1
OG0001670	g18324	XP_020875421.1
OG0001671	g27911	XP_020870579.1, XP_020869400.1, XP_020870581.1, XP_002891202.2
OG0001671	g40234	XP_002874556.1
OG0001672	g50434	XP_020869541.1
OG0001672	g45395	XP_002873145.1
OG0001673	g25186	XP_002885759.1
OG0001674	g24557	XP_020872623.1
OG0001675	g1777	XP_020881581.1
OG0001676	g52171	XP_002881964.1, XP_002881963.1
OG0001677	g2018	XP_020880169.1
OG0001677	g38208	XP_020883355.1
OG0001678	g18928	XP_020880598.1
OG0001678	g37465, g52084	XP_002880005.1
OG0001679	g1981, g18950	XP_020880497.1
OG0001679	g52057, g37451	XP_020884457.1
OG0001681	g19342	XP_002877774.1
OG0001682	g39630	XP_002874882.1
OG0001682	g49416	XP_002889459.1
OG0001683	g30849	XP_002892196.1
OG0001683	g39695	XP_020871881.1
OG0001684	g39735	XP_002865429.1
OG0001684	g49452	XP_020867548.1
OG0001685	g11120	XP_020865954.1
OG0001686	g51344	XP_020883114.1
OG0001686	g30874	XP_002889510.1
OG0001687	g51330, g39755	XP_020883868.1
OG0001688	g49536	XP_020870498.1
OG0001689	g49548, g31017	XP_020868609.1
OG0001690	g51209	XP_002879265.1
OG0001690	g31029	XP_020869367.1
OG0001691	g31044	XP_002892379.1
OG0001691	g39948	XP_002879250.1, XP_002862737.1
OG0001693	g37853	XP_020885251.1
