Orthogroup	Brassica_rapa	Cardamine_glauca
OG0004868	XP_009126056.1, XP_009131473.1, XP_009121564.1	Cg008G295860
OG0004869	XP_033140351.1, XP_009121999.1, XP_009131191.1	Cg008G291540
OG0004870	XP_009125296.1, XP_009131167.1, XP_009122044.2	Cg008G290970
OG0004872	XP_018511872.1, XP_009131110.1, XP_009122516.1	Cg008G289810
OG0004873	XP_033144031.1, XP_009108333.1, XP_009130736.2	Cg001G023410
OG0004874	XP_009101507.1	Cg008G324010
OG0004875	XP_009131472.1, XP_009123732.1, NP_001288987.1	Cg001G022690
OG0004876	XP_009114364.1, XP_009128853.1, XP_009101526.1	Cg008G323620
OG0004877	XP_009132274.1	Cg001G021890
OG0004878	XP_009132283.1, XP_009108394.1, XP_009136968.1	Cg001G021870
OG0004879	XP_009137011.1, XP_009108428.2, XP_009132824.1	Cg001G021260
OG0004880	XP_009133404.1, XP_009137031.1	Cg001G020720
OG0004881	XP_009137141.1, XP_009108464.1, XP_009133589.1	Cg001G020500
OG0004882	XP_009108479.1, XP_009133942.1	Cg001G020280
OG0004883	XP_009108509.1, XP_009137166.2	Cg001G019900
OG0004884	XP_009108500.1	Cg001G019590
OG0004885	XP_009120886.1	Cg008G299920
OG0004886	XP_009137215.1, XP_009137214.1, XP_009135219.1	Cg001G019230
OG0004887	XP_009137216.1, XP_009135247.2, XP_009135258.1	Cg001G019200
OG0004888	XP_018509162.2, XP_009137258.1, XP_009135888.1	Cg001G018570
OG0004889	XP_009137303.2, XP_009136496.1, XP_009108594.1	Cg001G017990
OG0004890	XP_009137005.1, XP_009137337.1	Cg001G017450
OG0004891	XP_009137396.1, XP_009137467.1	Cg001G017030
OG0004892	XP_009137681.1	Cg001G016860
OG0004893	XP_009123186.1	Cg006G204080
OG0004894	XP_033137788.1, XP_009107427.2, XP_009145042.1	Cg006G202940
OG0004895	XP_009113721.1, XP_009109768.1	Cg006G218760
OG0004896	XP_033135134.1, XP_033131618.1, XP_033132473.1	Cg006G218520
OG0004897	XP_033132596.1, XP_033130719.1, XP_009113682.1	Cg006G218370
OG0004898	XP_018509607.1, XP_033133356.1	Cg006G216180
OG0004900	XP_009138447.1, XP_009142335.2, XP_033133122.1	Cg001G003430
OG0004901	XP_009135008.1	Cg001G002680
OG0004902	XP_009138530.2, XP_009109389.2, XP_009133593.2	Cg001G002450
OG0004903	XP_009140361.1, XP_018509616.2	Cg005G192310
OG0004904	XP_009101945.1	Cg001G000270
OG0004905	XP_009133171.2, XP_033147245.1	Cg005G171310
OG0004906	XP_009134328.1, XP_009101379.1, XP_033146847.1	Cg003G093900, Cg003G080090
OG0004907	XP_033136410.1, XP_009134334.1	Cg003G079830, Cg003G094190
OG0004908	XP_009123609.1, XP_009101648.1, XP_009113906.1	Cg008G321210
OG0004909	XP_009101607.1	Cg008G322470
OG0004910	XP_009101553.1, XP_009128836.1	Cg008G323210
OG0004911	XP_009128839.1, XP_009101552.1	Cg008G323230
OG0004912	XP_009114325.1, XP_009128899.1, XP_009101483.1	Cg008G324360
OG0004913	XP_009114263.1, XP_009128984.2, XP_009101401.1	Cg008G325220
OG0004914	XP_009128950.1, XP_009101439.2, XP_033136872.1	Cg008G324820
OG0004915	XP_009114273.1, XP_009101412.1, XP_009128976.1	Cg008G325090
OG0004916	XP_009139652.1	Cg001G030930
OG0004916	XP_009102432.1	Cg004G142920
OG0004917	XP_009107788.1	Cg001G027380
OG0004918	XP_009101346.2, XP_009101347.2, XP_033140824.1	Cg001G026710
OG0004919	XP_009140078.1, XP_009125179.1	Cg001G042120
OG0004920	XP_009150681.1	Cg003G114030
OG0004921	XP_009138679.1	Cg002G043700
OG0004922	XP_009116926.1, XP_009104387.1	Cg002G044070
OG0004923	XP_009142413.1, XP_009142676.1	Cg005G159500
OG0004924	XP_009142409.1, XP_009133763.1	Cg006G231280
OG0004925	XP_009116810.1, XP_009138770.1, XP_009104310.2	Cg002G045280
OG0004926	XP_009142394.1, XP_009143198.1, XP_009133758.1	Cg005G159720
OG0004927	XP_009142367.1	Cg005G159940
OG0004928	XP_009142360.1, XP_009143164.1, XP_009133749.1	Cg005G160010
OG0004929	XP_009143062.1, XP_009142278.1, XP_009133684.1	Cg005G161090
OG0004930	XP_009135918.1	Cg005G162210
OG0004931	XP_009142909.1, XP_009133572.1	Cg005G162780
OG0004932	XP_009142897.1, XP_009133561.1, XP_009142151.1, XP_033146048.1	Cg005G162890
OG0004933	XP_009133536.1	Cg005G163580
OG0004934	XP_009142047.1, XP_009142813.1	Cg005G163800
OG0004935	XP_009137548.2	Cg001G015140
OG0004936	XP_009130701.2, XP_009122779.1	Cg008G283170
OG0004937	XP_009125507.1, XP_033145087.1, XP_009122694.1	Cg008G284240
OG0004938	XP_009142268.1	Cg005G161320
OG0004939	XP_033145036.1, XP_033137418.1	Cg008G284870
OG0004940	XP_009120835.1, XP_009131784.1	Cg008G300690
OG0004941	XP_009131758.1, XP_009120852.1	Cg008G300370
OG0004942	XP_033145010.1, XP_009126461.2, XP_009120789.1	Cg008G301060
OG0004943	XP_009131824.2, XP_009120758.1, XP_009126488.1	Cg008G301320
OG0004944	XP_009120699.1, XP_009131846.2, XP_009126517.1	Cg008G301740
OG0004945	XP_009131872.2, XP_009126536.2, XP_009120666.2	Cg008G302120
OG0004946	XP_033141798.1, XP_033141799.1, XP_033138033.1, XP_009120624.1	Cg008G302640
OG0004948	XP_009131958.1, XP_009126628.2, XP_009120521.1	Cg003G107720
OG0004949	XP_033137994.1, XP_009132001.1, XP_009126699.1	Cg003G107000
OG0004950	XP_009120436.2, XP_009126708.2, XP_009132006.1	Cg003G106890
OG0004951	XP_009132017.1, XP_009126721.1	Cg003G106600
OG0004952	XP_009150380.1	Cg003G111030
OG0004953	XP_009142638.1, XP_009133783.1	Cg005G159240
OG0004954	XP_009130255.2, XP_033134686.1	Cg003G111280
OG0004955	XP_009130459.1, XP_009150537.1, XP_033134798.1	Cg003G112470
OG0004956	XP_009130505.1, XP_009112176.1, XP_033128208.1	Cg003G113310
OG0004957	XP_009150646.1	Cg003G113570
OG0004958	XP_009130520.1, XP_009112192.1, XP_009150654.1	Cg003G113660
OG0004959	XP_009130527.1, XP_009150669.1	Cg003G113850
OG0004960	XP_009130542.1, XP_033129541.1	Cg003G114230
OG0004961	XP_009103424.1, XP_033140802.1, XP_009112377.1	Cg003G114300
OG0004962	XP_009112356.1, XP_009103458.2, XP_009115825.1	Cg003G114680
OG0004963	XP_009130555.1, XP_009112326.2, XP_009103496.1	Cg003G115100
OG0004964	XP_009149307.2	Cg002G055740
OG0004965	XP_009134513.2, XP_009111419.1	Cg003G076970, Cg014G332630
OG0004966	XP_009123928.2, XP_009113955.1, XP_009101743.2	Cg008G320010
OG0004967	XP_009111118.1	Cg006G242210
OG0004968	XP_009141317.1	Cg005G173180
OG0004969	XP_009141254.1, XP_009144007.1, XP_009143950.1	Cg005G174040
OG0004970	XP_009144287.1, XP_033145619.1, XP_018513624.1	Cg005G176110
OG0004971	XP_009144292.1, XP_033146218.1, XP_009132744.1	Cg005G176160
OG0004972	XP_009132720.2, XP_009141053.1, NP_001288877.1	Cg005G176570
OG0004973	XP_009133840.1, XP_009144352.1	Cg005G177190
OG0004974	XP_009144361.1	Cg005G177340
OG0004975	XP_009103695.2, XP_009140911.2, XP_009133874.1	Cg005G178690
OG0004976	XP_009140840.1, XP_009103638.2	Cg005G179410
OG0004977	XP_009103569.2, XP_009140754.1	Cg005G182310
OG0004978	XP_009121711.2, XP_009131371.2, XP_033139772.1	Cg008G294120
OG0004979	XP_009135096.1, XP_009146991.1	Cg004G124320
OG0004980	XP_009146984.1	Cg004G124390
OG0004981	XP_009134621.1, XP_009125035.2, XP_033142423.1, XP_009147408.1	Cg004G116840
OG0004982	XP_009147316.2, XP_009118604.1, XP_009134712.2	Cg004G117980
OG0004983	XP_009131563.1, XP_009121445.1	Cg008G297090
OG0004986	XP_009151140.1, XP_009111705.2, XP_009129927.1	Cg008G306080
OG0004987	XP_009131729.1, XP_033138635.1	Cg008G299770
OG0004988	XP_033142947.1, XP_033147749.1, XP_009129654.2	Cg004G122200
OG0004989	XP_009128677.1, XP_009104046.1	Cg002G049110
OG0004990	XP_009134947.2, XP_009124541.1, XP_009147115.1	Cg004G123120
OG0004991	XP_009147058.1, XP_009124304.1, XP_009134982.1	Cg004G123660
OG0004992	XP_009147013.1, XP_009124033.1, XP_009135010.1	Cg004G124030
OG0004993	XP_009135098.1, XP_009146992.1, XP_009123890.1	Cg004G124300
OG0004994	XP_009141886.1, XP_009133430.1, XP_009143221.1	Cg005G165790
OG0004995	XP_009143262.1, XP_009133395.1	Cg005G166200
OG0004996	XP_018514080.2, XP_009133378.2, XP_009143290.2	Cg005G166510
OG0004997	XP_009139204.1, XP_009116201.1, XP_009103950.1	Cg002G051480
OG0004998	XP_033147439.1, XP_009133058.1, XP_033146301.1	Cg005G170620
OG0004999	XP_009143623.2, XP_009133060.1, XP_009141555.1	Cg005G170530
OG0005000	XP_009123177.1, XP_009103024.1, XP_009109688.1	Cg006G217750
OG0005001	XP_009141708.2, XP_009133222.1, XP_009143435.1	Cg005G168450
OG0005002	XP_009133230.1, XP_009143425.1, XP_009141720.1	Cg005G168300
OG0005003	XP_009133233.1, XP_009133234.1, XP_009141726.1	Cg005G168160
OG0005005	XP_018509457.1	Cg006G230530
OG0005006	XP_009110442.1, XP_033129276.1, XP_033136561.1	Cg006G229220
OG0005007	XP_009102418.1	Cg006G228530
OG0005008	XP_009110399.1	Cg006G228410
OG0005009	XP_009117634.1, XP_018515180.2, XP_009110370.1	Cg006G228040
OG0005010	XP_009110341.2, XP_009149297.2, XP_033136943.1	Cg006G227520
OG0005011	XP_009117562.1, XP_009149389.1, XP_033133169.1	Cg006G226840
OG0005012	XP_009103379.1, XP_009149478.2, XP_033132466.1	Cg006G226120
OG0005013	XP_009104601.1, XP_009151781.1, XP_009106426.1	Cg007G278480
OG0005014	XP_009103264.1, XP_009110148.1, XP_009145374.1	Cg006G223870, Cg006G223880
OG0005015	XP_009115618.1, XP_009103226.1	Cg006G223280
OG0005018	XP_018508265.1, XP_009103142.1, XP_033135709.1, XP_033132586.1	Cg006G221550
OG0005021	XP_009115300.1, XP_009109871.1, XP_009103059.1	Cg006G219930
OG0005022	XP_033131246.1, XP_009109853.1, XP_009113828.1	Cg006G219740
OG0005023	XP_009103007.1, XP_009113790.1	Cg006G219470
OG0005024	XP_009105124.2, XP_009127548.2, XP_009105278.1	Cg007G267270
OG0005025	XP_009109240.1, XP_009138497.2, XP_009137471.1	Cg001G016080
OG0005026	XP_009137525.2, XP_009109215.1, XP_009139189.1	Cg001G015390
OG0005027	XP_009138165.1, XP_009124714.1	Cg001G007170
OG0005028	XP_009128149.1, XP_009106251.1	Cg007G276610
OG0005029	XP_009148662.1, XP_009117977.1	Cg006G232210
OG0005030	XP_009106724.1	Cg007G280910
OG0005031	XP_009118087.1, XP_009110651.2, XP_009148599.1	Cg006G233530
OG0005032	XP_009148610.1, XP_009118111.1, XP_009110668.1	Cg006G233710
OG0005033	XP_009110715.2, XP_009112477.2, XP_009110717.1	Cg006G234350
OG0005034	XP_009144430.1, XP_009148398.1, XP_009118240.1	Cg006G235400
OG0005035	XP_009148353.1, XP_009144463.1, XP_009118262.2	Cg006G235750
OG0005036	XP_033128269.1, XP_009113921.1	Cg006G235880
OG0005037	XP_009110855.2, XP_009148165.1, XP_009118327.2	Cg006G237000
OG0005038	XP_009143719.1	Cg005G171640
OG0005039	XP_009148075.1, XP_033135870.1, XP_009148689.2	Cg006G237890
OG0005040	XP_009148101.1, XP_009110891.1, XP_009118372.1	Cg006G237570
OG0005041	XP_033134258.1, XP_018509183.1	Cg006G239900
OG0005042	XP_009118549.1, XP_009111000.2, XP_009119076.1	Cg006G239980
OG0005043	XP_009118559.1, XP_009111009.1, XP_009119098.1	Cg006G240160
OG0005044	XP_009118616.1, XP_009119188.1	Cg006G241160
OG0005045	XP_018511113.1, XP_009111062.1, XP_009119201.1	Cg006G241240
OG0005046	XP_009118738.1, XP_009150837.2, XP_009119590.1	Cg006G243430
OG0005047	XP_033134097.1	Cg006G244590
OG0005048	XP_033133033.1, XP_009119717.1	Cg006G244920
OG0005049	XP_009119719.1, XP_009133761.1	Cg006G244930
OG0005050	XP_009121608.1, XP_009131436.1	Cg008G295380
OG0005051	XP_009121528.1	Cg007G273040
OG0005052	XP_009126087.1, XP_009131516.1, XP_009121521.1	Cg008G296320
OG0005053	XP_009126098.2, XP_009121508.1, XP_009131526.1	Cg008G296460
OG0005054	XP_009126122.1, XP_009131549.1, XP_009121477.2	Cg008G296810
OG0005055	XP_009126171.1, XP_009131583.1, XP_009121405.1	Cg008G297510
OG0005056	XP_009121398.2, XP_009126176.1, XP_009131586.1	Cg008G297580
OG0005057	XP_009121058.1, XP_009131606.1, XP_009126205.1	Cg008G298060
OG0005058	XP_009131648.1, XP_009126247.1, XP_009120991.2	Cg008G298620
OG0005059	XP_009126252.1, XP_033142664.1, XP_033138257.1	Cg008G298780
OG0005060	XP_009126291.1, XP_033137453.1, XP_033142670.1	Cg008G299300
OG0005061	XP_009126307.2, XP_009131727.1, XP_009120907.1	Cg008G299640
OG0005062	XP_009151137.1	Cg008G306060
OG0005063	XP_009151223.2	Cg008G307260
OG0005064	XP_009111929.1, XP_009151232.1, XP_009129849.1	Cg008G307330
OG0005065	XP_009129803.2, NP_001288867.1, XP_018509766.1	Cg008G308140
OG0005066	XP_009151703.1	Cg008G309110, Cg008G310770
OG0005067	XP_009129749.1, XP_009151686.1, XP_009111857.1	Cg008G309320, Cg008G311120
OG0005068	XP_033139812.1, XP_009151617.1	Cg008G312920
OG0005069	XP_009151624.2, XP_033140660.1, XP_033135721.1	Cg008G312680
OG0005070	XP_018508200.1, XP_009139247.2, XP_009116118.1	Cg002G052250
OG0005071	XP_009122242.1	Cg008G287190
OG0005072	XP_033135353.1, XP_033131708.1, XP_033138406.1	Cg008G285920
OG0005073	XP_009150141.1, XP_009152124.1, XP_009149733.1	Cg002G057420
OG0005074	XP_009150970.1, XP_009150971.1, XP_033129451.1	Cg008G304130
OG0005075	XP_009136402.1, XP_009130136.1, XP_009111960.1	Cg003G108530
OG0005076	XP_009136412.2, XP_009111964.1, XP_009130138.1	Cg003G108610
OG0005077	XP_009136461.1, XP_009111985.1	Cg003G109040
OG0005078	XP_009136470.1, XP_009130172.1, XP_009111992.1	Cg003G109150
OG0005079	XP_033130066.1, XP_009112016.1, XP_009130205.1	Cg003G110060
OG0005080	XP_009132032.1, XP_009120383.1, XP_033138848.1	Cg003G106270
OG0005081	XP_033137707.1, XP_009126750.1, XP_009132050.2	Cg003G106050
OG0005082	XP_009126763.1, XP_009132066.1, XP_009120338.2	Cg003G105910
OG0005083	XP_009120339.2, XP_033144557.1	Cg003G105900
OG0005084	XP_009136535.1, XP_009101665.1, XP_009115688.1	Cg002G056810
OG0005085	XP_033137089.1, XP_009149736.1, XP_033129986.1	Cg002G057460
OG0005086	XP_009152009.1, XP_009150149.1, XP_009149738.1	Cg002G057490
OG0005088	XP_009150165.2, XP_033132515.1	Cg002G057910
OG0005089	XP_018515027.1, XP_009149924.1	Cg002G059800
OG0005090	XP_018513163.1, XP_009126441.1, XP_009120814.1	Cg008G300830
OG0005091	XP_009127577.2, XP_009105327.2, XP_009105097.1	Cg007G267720
OG0005092	XP_009105043.1, XP_009105390.1, XP_009127636.1	Cg007G268650
OG0005093	XP_009127639.1, XP_009105038.1, XP_009105399.2	Cg007G268730
OG0005094	XP_009127655.1, XP_009105035.2, XP_009105401.2	Cg007G268750
OG0005095	XP_009107096.1, XP_009101369.1	Cg002G075750
OG0005096	XP_009105424.2, XP_009127665.1	Cg007G268950
OG0005097	XP_033140932.1, XP_033130284.1, XP_009105014.1	Cg007G269330
OG0005098	XP_009104987.2, XP_033140921.1, XP_009105523.1	Cg007G270090
OG0005099	XP_033132009.1, XP_009127889.1, XP_009104882.1	Cg007G272370
OG0005100	XP_033131555.1, XP_009128279.1, XP_009106460.1	Cg007G278740
OG0005101	XP_033140062.1, XP_009104598.1	Cg007G278540
OG0005102	XP_009111831.1, XP_009151625.1	Cg001G030470, Cg005G186490
OG0005103	XP_009106347.1, XP_033141382.1	Cg007G277490
OG0005104	XP_009103335.2, XP_033131972.1	Cg006G225410
OG0005105	XP_009106273.1, XP_009104688.1, XP_009128158.1	Cg007G276790
OG0005106	XP_009128098.1, XP_009104708.1, XP_033131087.1	Cg007G275930
OG0005107	XP_009104530.1, XP_009128352.2, XP_009106664.1	Cg007G280080
OG0005108	XP_009106747.1, XP_009104462.1, XP_009128422.1	Cg007G281080
OG0005109	XP_009104456.1, XP_033141836.1	Cg007G281180
OG0005110	XP_009110499.1, XP_009148912.1	Cg006G230610
OG0005111	XP_009146541.1	Cg004G129110
OG0005112	XP_009117645.1, XP_009146470.1, XP_009135311.2	Cg004G129460
OG0005113	XP_009117581.2, XP_009146466.2, XP_033142297.1	Cg004G129530
OG0005114	XP_009135341.2, XP_009135336.2	Cg004G129800
OG0005115	XP_009117284.1, XP_009146423.2	Cg006G195320, Cg004G129950
OG0005116	XP_033142300.1, XP_009146365.1, XP_009116867.2	Cg004G130610
OG0005117	XP_009146279.2, XP_009135430.1, XP_009116457.1	Cg004G131480
OG0005118	XP_009146250.1, XP_009115547.1	Cg004G131740
OG0005119	XP_009135445.1, XP_009115498.1, XP_009146239.1	Cg004G131870
OG0005120	XP_009115323.1, XP_009146210.1, XP_009135453.1	Cg004G132080
OG0005121	XP_009146180.1, XP_009135467.1	Cg004G132360
OG0005122	XP_033148273.1, XP_009135482.1	Cg004G132710
OG0005123	XP_009114694.1, XP_009146079.1, XP_009135489.1	Cg004G132940
OG0005124	XP_009135582.1, XP_009112665.1	Cg004G135200
OG0005125	XP_033148168.1, XP_009135605.1	Cg004G135650
OG0005126	XP_033147106.1	Cg004G136870
OG0005127	XP_009135697.1, XP_009145613.1, XP_009110362.1	Cg004G137470
OG0005128	XP_009135702.1, XP_009110318.1, XP_009145606.2	Cg004G137530
OG0005129	XP_009145589.1, XP_009145595.2, XP_009110247.1	Cg004G137630
OG0005130	XP_009135724.1, XP_018510009.1	Cg004G138040
OG0005131	XP_009145504.2, XP_009135740.2	Cg004G138200
OG0005132	XP_033132809.1, XP_033147477.1	Cg004G138560, Cg004G138550
OG0005133	XP_009145494.1, XP_009109674.1, XP_009135742.1	Cg004G138260
OG0005134	XP_009145499.2, XP_009109696.1	Cg004G138230
OG0005135	XP_033128889.1, XP_018513644.1	Cg001G026410
OG0005136	XP_009108632.1, XP_009145259.1, XP_009135829.1	Cg004G140070
OG0005138	XP_009135871.1, XP_009102543.3	Cg004G141740
OG0005139	XP_009123225.1	Cg004G150410, Cg004G149390
OG0005140	XP_009114698.1, XP_009150725.1	Cg004G152610
OG0005141	XP_009112574.1, XP_009150708.1	Cg004G155350
OG0005142	XP_009102203.1, XP_009112580.1	Cg004G155360
OG0005143	XP_009103407.1	Cg004G155410
OG0005144	XP_009117498.1, XP_009102045.2, XP_009112653.1	Cg004G156650
OG0005145	XP_033133655.1, XP_033148486.1	Cg006G194550
OG0005146	XP_009106875.2	Cg004G129300
OG0005147	XP_033146889.1, XP_033129269.1	Cg006G197430
OG0005148	XP_009107200.1, XP_009144907.1	Cg006G198420
OG0005149	XP_009147919.2	Cg006G200590
OG0005150	XP_009139492.1, XP_033136993.1, XP_018513604.1	Cg002G054890
OG0005151	XP_009115945.1, XP_033146206.1, XP_033144777.1	Cg002G054360
OG0005152	XP_009125234.1, XP_009115984.1, XP_033146788.1	Cg002G053860
OG0005153	XP_009116095.1	Cg002G052500
OG0005154	XP_009116099.1, XP_009103904.1, XP_033145449.1	Cg002G052480
OG0005155	XP_009115888.2, XP_009136637.1, XP_009139503.1	Cg002G054990
OG0005156	XP_033131045.1, XP_009116156.1, XP_009139208.1	Cg002G051790
OG0005157	XP_033134100.1, XP_009103933.1	Cg002G051780
OG0005158	XP_009116168.1, XP_009103941.1	Cg002G051640
OG0005159	XP_009116309.1	Cg002G050200
OG0005160	XP_033146561.1, XP_009103988.1, XP_009116320.1	Cg002G050100
OG0005161	NP_001288847.1, NP_001288821.1, XP_033146547.1	Cg002G049920
OG0005162	XP_033130313.1, XP_009139026.2, XP_009116466.1	Cg002G048700
OG0005163	XP_009116628.1	Cg006G195240
OG0005165	XP_009104291.1, XP_009116776.1	Cg002G045620
OG0005166	XP_009116818.1, XP_009104312.1	Cg002G045210
OG0005167	XP_009138767.1, XP_009104319.1	Cg002G045170
OG0005168	XP_009116829.1, XP_009104328.1	Cg002G045100
OG0005170	XP_009136766.1, XP_009145991.2, XP_009124526.1	Cg001G024780
OG0005171	XP_009142826.2, XP_009144058.2, XP_009144189.1, XP_033147678.1	Cg005G163670
OG0005173	XP_009108675.2, XP_033133003.1, XP_009144103.1	Cg001G012700
OG0005175	XP_009110428.1, XP_033136151.1, XP_033128972.1	Cg006G228880
OG0005176	XP_009138285.1	Cg004G122140, Cg004G122080, Cg003G097250
OG0005179	XP_009129396.1, XP_009111583.1	Cg002G070640
OG0005181	XP_009111631.1, XP_033135024.1, XP_009111630.1, XP_033128431.1	Cg008G304150
OG0005184	XP_009151954.1, XP_009151953.1	Cg005G158690
OG0005185	XP_033135038.1, XP_033135214.1, XP_009148231.2	Cg006G193990
OG0005186	XP_009144633.1	Cg008G303910
OG0005188	XP_009151725.1	Cg008G308780, Cg008G310440
OG0005188	XP_009129772.1	Cg008G308790
OG0005192	XP_009137764.1, XP_009144196.1, XP_009109110.1	Cg001G012500
OG0005193	XP_009137799.1, XP_009129544.1, XP_009109084.1	Cg001G011980
OG0005194	XP_009129133.1	Cg001G011580
OG0005195	XP_009109066.1, XP_018513476.1, XP_009129069.1	Cg001G011530
OG0005196	XP_033128669.1, XP_009137857.1, XP_009109028.1	Cg001G010910
OG0005197	XP_009150732.2, XP_009102247.1	Cg004G154580
OG0005198	XP_009137859.1, XP_009128511.1	Cg001G010830
OG0005199	XP_033143100.1, XP_009128395.1	Cg001G010680
OG0005200	XP_033134457.1	Cg001G010540, Cg007G269760, Cg007G269480
OG0005201	XP_009137901.2, XP_009108999.1, XP_009127990.1	Cg001G010290
OG0005202	XP_009137904.1, XP_009108996.1	Cg001G010270, Cg001G009700
OG0005204	XP_009137957.1, XP_009127669.1	Cg001G009840
OG0005205	XP_009127431.1, XP_009137977.2, XP_009108961.1	Cg001G009610
OG0005206	XP_033135492.1, XP_009137980.1, XP_009108957.1	Cg001G009540
OG0005207	XP_009127104.1, XP_009108934.1	Cg001G009250
OG0005208	XP_033134908.1	Cg006G232780
OG0005209	XP_009138150.1, XP_009108823.1	Cg001G007390
OG0005210	XP_009138141.1, XP_009125493.2, XP_009108832.2	Cg001G007580
OG0005211	XP_009108745.1, XP_009138263.1, XP_009116335.2	Cg001G006130
OG0005212	XP_009113061.2, XP_033132787.1, XP_009138294.2	Cg001G005850
OG0005213	XP_009108735.1, XP_009113249.1	Cg001G005870
OG0005214	XP_009108685.1, XP_009138337.1, XP_009106315.1	Cg001G005180
OG0005215	XP_009114963.1, XP_009145229.2, XP_009108102.1	Cg006G214420
OG0005217	XP_009145315.1	Cg001G024220, Cg001G024170, Cg001G024190, Cg001G024230, Cg001G024200, Cg001G024140
OG0005218	XP_009113331.1, XP_009102651.1	Cg007G252250
OG0005219	XP_009104389.1	Cg007G249570
OG0005221	XP_009114224.1, XP_009129214.1	Cg002G075140
OG0005223	XP_009114218.1, XP_009101285.1, XP_018511767.2	Cg002G074880
OG0005224	XP_033128428.1	Cg002G074770
OG0005225	XP_009114197.1, XP_009129144.1, XP_009101257.1	Cg002G074510
OG0005226	XP_009114159.1	Cg002G073830
OG0005227	XP_009152193.2, XP_009129093.1	Cg002G073740
OG0005228	XP_009114143.1, XP_009152154.1, XP_009129080.1	Cg002G073550
OG0005229	XP_009152153.1	Cg002G073540
OG0005230	XP_009114096.1, XP_009152080.2	Cg002G072600
OG0005231	XP_009152020.1, XP_009110621.1	Cg006G233100
OG0005232	XP_009111543.1, XP_009129462.1, XP_009152005.1	Cg002G071570
OG0005233	XP_009111813.1, XP_009151582.1	Cg008G313830, Cg009G325640
