Orthogroup	Brassica_rapa	Cardamine_amara
OG0004561	XP_033130708.1, XP_009109642.1, XP_009115216.1	evm.model.RL_5.2952
OG0004562	XP_009109619.1, XP_009102791.1, XP_009115187.1	evm.model.RL_5.2940
OG0004563	XP_009115032.1, XP_009115035.1	evm.model.RL_5.2848, evm.model.RL_5.2847
OG0004564	XP_009109289.2, XP_009101519.1, XP_033144471.1	evm.model.RL_2.3070
OG0004566	XP_009109969.3, XP_009138428.1, XP_009144304.1	evm.model.RL_2.3167
OG0004567	XP_009139722.1	evm.model.RL_2.3378
OG0004568	XP_009124234.2, XP_009108008.1, XP_033146916.1	evm.model.RL_2.570
OG0004569	XP_009139708.1	evm.model.RL_2.529
OG0004569	XP_009105162.1	evm.model.RL_3.959
OG0004570	XP_033145993.1	evm.model.RL_5.1543
OG0004571	XP_009116625.2, XP_009149888.1	evm.model.RL_7.1621
OG0004572	XP_009143702.1	evm.model.RL_6.1596
OG0004573	XP_009101456.1, XP_009114309.1, XP_009128923.1	evm.model.RL_4.96
OG0004574	XP_009133036.1, XP_009143637.2, XP_009141507.1	evm.model.RL_6.1659
OG0004575	XP_033146274.1	evm.model.RL_6.1460
OG0004576	XP_018513281.1, XP_009108217.1	evm.model.RL_8.699
OG0004577	XP_009128686.1, XP_033135131.1, XP_009134225.1	evm.model.RL_8.666
OG0004578	XP_009114515.1	evm.model.RL_8.427
OG0004579	XP_009115996.2	evm.model.RL_4.420.1.687c86ce
OG0004580	XP_009101710.1, XP_009113912.1	evm.model.RL_4.417
OG0004581	XP_009114368.2	evm.model.RL_4.201
OG0004582	XP_009101452.2, XP_033141439.1, XP_009114308.1	evm.model.RL_4.94
OG0004583	XP_009107874.1, XP_009136736.1	evm.model.RL_2.741.2.687c86e1
OG0004584	XP_009103934.1	evm.model.RL_2.845
OG0004585	XP_009144683.1, XP_009108090.1, XP_009139564.1	evm.model.RL_2.912
OG0004586	XP_009109118.1, XP_009145420.2	evm.model.RL_1.2130
OG0004587	XP_009142352.1, XP_009143158.1, XP_009133734.1	evm.model.RL_6.2702
OG0004588	XP_009104098.1, XP_009142320.1, XP_009133705.1	evm.model.RL_6.2648
OG0004589	XP_009143051.1, XP_009133678.2	evm.model.RL_6.2592
OG0004590	XP_009143050.2, XP_009133677.2	evm.model.RL_6.2591
OG0004591	XP_009143048.1	evm.model.RL_6.2584
OG0004592	XP_009142193.1	evm.model.RL_6.2467
OG0004593	XP_009122790.1, XP_009125442.2	evm.model.RL_4.3307
OG0004594	XP_009130754.1, XP_009125500.1	evm.model.RL_4.3198
OG0004595	XP_009131809.2, XP_009120783.2, XP_009126465.1	evm.model.RL_4.1586
OG0004596	XP_009126497.1, XP_009131830.2, XP_009120740.1	evm.model.RL_4.794, evm.model.RL_4.1558
OG0004597	XP_009126530.1, XP_009131868.1, XP_009120670.1	evm.model.RL_4.1494
OG0004598	XP_009126562.1, XP_009120642.2, XP_018513435.2	evm.model.RL_4.1454
OG0004600	XP_009112105.1, XP_009105790.2	evm.model.RL_8.2440
OG0004601	XP_009150480.1, XP_009130439.2	evm.model.RL_8.2489, evm.model.RL_3.1098
OG0004602	XP_009150535.1, XP_009130458.1, XP_009112137.1	evm.model.RL_8.2536
OG0004603	XP_009130511.1, XP_009112180.1	evm.model.RL_8.2628
OG0004604	XP_033135180.1, XP_009130516.1, XP_018515507.1	evm.model.RL_8.2634
OG0004606	XP_009130559.1, XP_009112321.1, XP_009103501.1	evm.model.RL_8.2793
OG0004608	XP_009150616.1	evm.model.RL_8.11, evm.model.RL_8.2615
OG0004609	XP_009134439.1, XP_009111308.1, XP_033140151.1	evm.model.RL_8.245, evm.model.RL_2.351
OG0004610	XP_009101786.2	evm.model.RL_4.454
OG0004611	XP_009141286.1, XP_009132884.2, XP_009143903.2	evm.model.RL_6.1392
OG0004612	XP_009141160.1, XP_009132794.1, XP_009144198.1	evm.model.RL_6.1247
OG0004613	XP_033145177.1	evm.model.RL_6.996
OG0004613	XP_009110935.1	evm.model.RL_5.611
OG0004614	XP_033143928.1, XP_009140785.1, XP_033130941.1	evm.model.RL_6.810
OG0004615	XP_009103608.1, XP_009133896.1	evm.model.RL_6.834
OG0004616	XP_018513294.1	evm.model.RL_1.54
OG0004618	XP_009131380.1, XP_009125961.1, XP_009121706.1	evm.model.RL_1.18
OG0004619	XP_009124821.1	evm.model.RL_1.14
OG0004620	XP_009123862.1, XP_009146987.1, XP_009135091.1	evm.model.RL_1.779
OG0004621	XP_009134701.1, XP_009118308.1	evm.model.RL_1.196
OG0004622	XP_009130320.1	evm.model.RL_1.219
OG0004624	XP_033142908.1, XP_009124964.1, XP_009147204.1	evm.model.RL_1.512
OG0004625	XP_009129616.2, XP_009134859.1, XP_009124952.1	evm.model.RL_1.524
OG0004626	XP_009134868.2, XP_009129633.1, XP_009124942.1	evm.model.RL_1.538
OG0004627	XP_009129637.1	evm.model.RL_1.541
OG0004628	XP_009129658.1, XP_009134888.1, XP_018510723.1	evm.model.RL_1.566
OG0004629	XP_009147079.2	evm.model.RL_1.681
OG0004630	XP_009134990.2, XP_009124202.1, XP_009147043.1	evm.model.RL_1.716
OG0004631	XP_009124192.2, XP_009147037.1	evm.model.RL_1.721
OG0004632	XP_009124079.2, XP_009135006.2	evm.model.RL_1.741
OG0004633	XP_009135009.1, XP_009147016.1, XP_009124055.1	evm.model.RL_1.744
OG0004634	XP_009141915.1, XP_033144146.1, XP_033148448.1	evm.model.RL_6.2179
OG0004635	XP_009143230.1, XP_009133426.1, XP_009141878.2	evm.model.RL_6.2145
OG0004636	XP_033145561.1, XP_009133424.1, XP_009143235.2	evm.model.RL_6.2142
OG0004637	XP_009143251.2, XP_018514047.1, XP_018513978.2, XP_009133410.1	evm.model.RL_6.2127
OG0004638	XP_009143292.1, XP_009133377.1	evm.model.RL_6.2081
OG0004639	XP_033147324.1, XP_033147334.1, XP_033147332.1, XP_033147330.1, XP_033147336.1, XP_033147328.1, XP_033147339.1	evm.model.RL_6.1732
OG0004640	XP_009141592.1, XP_009133085.1, XP_009143586.2	evm.model.RL_6.1739
OG0004641	XP_009133100.1, XP_009141612.1, XP_009143551.1	evm.model.RL_6.1778
OG0004642	XP_009141675.2, XP_009143473.1, XP_009133193.1	evm.model.RL_6.1823
OG0004644	XP_009149023.1, XP_009110470.1, XP_009117797.1	evm.model.RL_5.1443
OG0004646	XP_033133194.1, XP_009149240.1	evm.model.RL_5.1618
OG0004647	XP_009117607.1, XP_009110339.1, XP_033128141.1	evm.model.RL_5.1691
OG0004649	XP_009110184.1, XP_009149662.2	evm.model.RL_5.3606.1.687c88c3
OG0004650	XP_009145385.1, XP_009103273.2	evm.model.RL_5.3562
OG0004652	XP_018508362.1, XP_033132538.1, XP_009109809.2	evm.model.RL_5.3411
OG0004653	XP_009103167.1, XP_009110096.2, XP_009115515.2	evm.model.RL_5.3414
OG0004654	XP_009115416.1, XP_009110046.1	evm.model.RL_5.3326
OG0004655	XP_009138137.2, XP_009138145.2, XP_009137450.2	evm.model.RL_2.1963, evm.model.RL_2.1965
OG0004656	XP_009109237.1, XP_033144731.1, XP_009138507.2	evm.model.RL_2.1992
OG0004657	XP_009138588.1, XP_009137477.1	evm.model.RL_2.1998
OG0004658	XP_009137553.2, XP_033132980.1	evm.model.RL_2.2088, evm.model.RL_1.2200
OG0004659	XP_009117079.1	evm.model.RL_6.414
OG0004660	XP_009117094.1, XP_009133953.1	evm.model.RL_6.386, evm.model.RL_6.389
OG0004661	XP_009118072.1, XP_009148580.1, NP_001289002.1	evm.model.RL_5.1118
OG0004662	XP_009118265.1, XP_009144464.1, XP_009148343.1	evm.model.RL_5.883
OG0004664	XP_009110802.1, XP_009148277.1	evm.model.RL_5.835
OG0004665	XP_009118313.1, XP_009110822.1, XP_009148252.1	evm.model.RL_5.813
OG0004666	XP_018510105.1	evm.model.RL_7.779
OG0004667	XP_033133676.1, XP_009148157.2, XP_018510604.1	evm.model.RL_5.762
OG0004668	XP_033135431.1, XP_009148106.2, XP_009110887.2	evm.model.RL_5.712
OG0004669	XP_033135862.1, XP_033128630.1, XP_009110912.1	evm.model.RL_5.647
OG0004670	XP_009118462.1, XP_009110961.2, XP_009118994.1	evm.model.RL_5.560
OG0004671	XP_009118619.1, XP_033132349.1, XP_009119242.1	evm.model.RL_5.339
OG0004672	XP_009121681.2, XP_009125967.1, XP_009131395.2	evm.model.RL_4.2202
OG0004674	XP_009131611.1, XP_009126208.1, XP_009121051.2	evm.model.RL_4.1863
OG0004675	XP_009126215.2, XP_009131614.1, XP_018511231.1	evm.model.RL_4.1856
OG0004676	XP_009126263.2, XP_009131672.1, XP_009120965.3	evm.model.RL_4.1801
OG0004677	XP_009126270.1, XP_009131678.1, XP_009120959.1	evm.model.RL_4.1793
OG0004678	XP_009126303.1, NP_001288918.1	evm.model.RL_4.1739
OG0004679	XP_009129896.1, XP_033135097.1, XP_009151166.1	evm.model.RL_4.1084
OG0004680	XP_009107879.2, XP_009111927.1, XP_033129726.1	evm.model.RL_4.999
OG0004681	XP_009111907.1, XP_009151272.1	evm.model.RL_4.960
OG0004682	XP_009151728.1, XP_009111873.1	evm.model.RL_4.918
OG0004683	XP_009151646.1, XP_009111845.1	evm.model.RL_4.812
OG0004684	XP_009111843.1, XP_009151644.1	evm.model.RL_4.808
OG0004685	XP_009131358.1, XP_009121731.1, XP_009121733.1	evm.model.RL_4.2252
OG0004687	XP_009116623.1	evm.model.RL_7.403
OG0004688	XP_033145106.1, XP_009125639.2, XP_009122228.1	evm.model.RL_4.2916
OG0004689	XP_009122142.3, XP_009125598.2, XP_009130879.1	evm.model.RL_4.3006
OG0004691	XP_009111673.1	evm.model.RL_4.1171
OG0004692	XP_009151094.2, XP_009111671.1, XP_009129950.1	evm.model.RL_4.1177
OG0004693	XP_009129980.1, XP_009111659.1, XP_009151043.1	evm.model.RL_4.1218
OG0004694	XP_009136371.1, XP_009130118.1, XP_009141444.1	evm.model.RL_4.1399
OG0004695	XP_009130185.1, XP_009151314.1	evm.model.RL_8.2270
OG0004696	XP_033134781.1, XP_009151335.1, XP_009130198.1	evm.model.RL_8.2289
OG0004697	XP_009130206.1, XP_009151348.1, XP_009112018.1	evm.model.RL_8.2300
OG0004698	XP_009130209.1, XP_009151357.1, XP_033135237.1	evm.model.RL_8.2309
OG0004699	XP_009130218.1, XP_009151368.1, XP_009112022.1	evm.model.RL_8.2318
OG0004700	XP_009112036.1	evm.model.RL_8.2355
OG0004701	XP_009115780.1	evm.model.RL_7.1285
OG0004702	XP_009149787.1, XP_009151585.1	evm.model.RL_7.1498.1.687c84b9
OG0004704	XP_009149955.1	evm.model.RL_7.1686
OG0004705	XP_009102459.1, XP_009136091.1	evm.model.RL_1.2380
OG0004706	XP_033129921.1	evm.model.RL_7.1980, evm.model.RL_8.1488
OG0004707	XP_009105005.1	evm.model.RL_3.1312
OG0004708	XP_009105487.1, XP_009127731.1	evm.model.RL_3.1325.4.687c84bc
OG0004709	XP_009105594.1, XP_009105659.1, XP_009127767.1	evm.model.RL_3.1381
OG0004710	XP_009104883.1, XP_009127887.1, XP_009105860.1	evm.model.RL_3.1591
OG0004711	XP_018512113.2, XP_009104863.2, XP_009105879.1	evm.model.RL_3.1614
OG0004712	XP_009128175.1, XP_009104679.1, XP_033131971.1	evm.model.RL_3.2046.1.687c84bd
OG0004713	XP_033131628.1	evm.model.RL_3.1983
OG0004713	XP_009110246.2	evm.model.RL_5.1825
OG0004714	XP_009106202.1	evm.model.RL_3.1966
OG0004715	XP_009103077.1, XP_009109901.1	evm.model.RL_5.3251
OG0004716	XP_018508856.1, XP_009106118.1, XP_033141084.1	evm.model.RL_3.1865
OG0004717	XP_009149258.2, XP_018509553.1	evm.model.RL_5.1634
OG0004718	XP_009104547.1, NP_001288872.1, XP_009128335.2	evm.model.RL_3.2309
OG0004719	XP_009106706.1, XP_009104496.1, XP_009128381.1	evm.model.RL_3.2380
OG0004720	XP_009106727.1, XP_009128399.1, XP_009104475.1	evm.model.RL_3.2405
OG0004721	XP_009128417.1, XP_009106739.2, XP_033131984.1	evm.model.RL_3.2425
OG0004722	XP_033140217.1, XP_009106746.1, XP_009104464.1	evm.model.RL_3.2432
OG0004723	XP_009104459.1, XP_009128426.1, XP_009106754.1	evm.model.RL_3.2439
OG0004724	XP_009128429.1, XP_033131985.1	evm.model.RL_3.2440
OG0004725	XP_033134443.1, XP_033129099.1, XP_009110482.1	evm.model.RL_5.1398
OG0004726	XP_009135245.1, XP_009120424.2, XP_009146602.1	evm.model.RL_1.1164
OG0004727	XP_009124681.1, XP_009135259.1, XP_009146573.1	evm.model.RL_1.1186
OG0004728	XP_033137414.1, XP_009146549.1, NP_001288855.1	evm.model.RL_1.1216
OG0004729	XP_009146485.1, XP_009124754.1	evm.model.RL_1.1257
OG0004730	XP_009135347.1, XP_009146430.2	evm.model.RL_1.1315
OG0004731	XP_009116572.1, XP_009135412.1	evm.model.RL_1.1411
OG0004732	XP_009146293.1, XP_009135420.1, XP_009116520.1	evm.model.RL_1.1421
OG0004733	XP_018512471.1, XP_033148698.1	evm.model.RL_1.1467
OG0004734	XP_009114507.1, XP_009135498.1, XP_009146062.1	evm.model.RL_1.1603
OG0004735	XP_009147995.1	evm.model.RL_5.2203
OG0004736	XP_033138076.1, XP_009113462.2, XP_009145909.1, XP_009135573.2	evm.model.RL_1.1740
OG0004737	XP_009112613.1, XP_009145878.1, XP_009135586.1	evm.model.RL_1.1772
OG0004738	XP_009135598.2, XP_009112357.1, XP_009145855.2	evm.model.RL_1.1793
OG0004739	NP_001288881.1, XP_009145836.2, XP_009112206.1	evm.model.RL_1.1808
OG0004740	XP_009135655.1, XP_009111399.2, XP_009145729.2	evm.model.RL_1.1912
OG0004741	XP_033144253.1	evm.model.RL_1.2065
OG0004742	XP_009108803.2, XP_009145322.1	evm.model.RL_1.2159
OG0004743	XP_009108785.1, XP_009145313.1, XP_009135815.1	evm.model.RL_1.2162
OG0004744	XP_033148617.1, XP_009102654.1, XP_009135851.1	evm.model.RL_1.2217
OG0004745	XP_033130950.1	evm.model.RL_1.2238
OG0004746	XP_009106220.2, XP_009102551.1, XP_009135877.2	evm.model.RL_1.2302
OG0004749	XP_033132104.1, XP_009112391.1	evm.model.RL_1.2827
OG0004750	XP_009117537.1, XP_009112606.1, XP_009124309.1	evm.model.RL_1.3130
OG0004751	XP_009102039.2, XP_009117495.2, XP_009112664.1	evm.model.RL_1.3208
OG0004752	XP_009144734.2, XP_009144733.1	evm.model.RL_5.3965
OG0004753	XP_018514881.1, XP_018508996.1, XP_018515007.2	evm.model.RL_2.95
OG0004754	XP_009144952.1	evm.model.RL_5.1993
OG0004755	XP_033128455.1, XP_009147856.2	evm.model.RL_5.2028
OG0004756	XP_018514890.1, XP_009147949.1	evm.model.RL_5.2147
OG0004757	XP_009106477.1	evm.model.RL_1.2263
OG0004758	XP_009114179.2, XP_009129103.1, XP_009152212.1	evm.model.RL_7.2548
OG0004759	XP_009116107.2, XP_033130944.1	evm.model.RL_7.962
OG0004761	XP_009148874.1, XP_009115846.1, XP_033144819.1	evm.model.RL_7.1227
OG0004762	XP_009117003.1	evm.model.RL_6.587
OG0004763	XP_009116258.1, XP_009103959.1, XP_009139154.1	evm.model.RL_7.805
OG0004765	XP_009104012.1, XP_009116364.1, XP_009139089.1	evm.model.RL_7.709
OG0004766	XP_033131719.1, XP_009139072.1, XP_009116377.1	evm.model.RL_7.685
OG0004767	XP_033131394.1, XP_009116443.1, XP_009139035.1	evm.model.RL_7.626
OG0004768	XP_009116471.2	evm.model.RL_7.595
OG0004769	XP_009139007.1, XP_009104077.1, XP_009116485.1	evm.model.RL_7.567
OG0004770	XP_009151122.1	evm.model.RL_4.1143, evm.model.RL_2.493
OG0004771	XP_009116802.1, XP_033146710.1	evm.model.RL_7.232
OG0004772	XP_009123030.1, XP_009145604.1	evm.model.RL_2.1227
OG0004775	XP_033131919.1	evm.model.RL_4.1013, evm.model.RL_4.1012
OG0004777	XP_009118177.1	evm.model.RL_5.1046
OG0004778	XP_033137641.1, XP_018513615.1	evm.model.RL_8.1769.1.687c855d
OG0004779	XP_033134128.1, XP_009136369.1	evm.model.RL_1.2887
OG0004780	XP_009102573.1	evm.model.RL_1.2288
OG0004781	XP_009135656.1, XP_009111341.2, XP_009145710.2	evm.model.RL_1.1914
OG0004782	XP_009121139.2, XP_009146729.1	evm.model.RL_1.1049
OG0004783	XP_009122360.1	evm.model.RL_4.2825
OG0004785	XP_009130264.1, XP_009130263.1, XP_018515025.1	evm.model.RL_8.2427
OG0004786	XP_009120545.2, XP_033138138.1, XP_009131931.1	evm.model.RL_8.2103
OG0004801	XP_018509406.2, XP_018509962.1, XP_009137778.1	evm.model.RL_2.2342
OG0004802	XP_009109101.1, XP_018513266.1, XP_009144363.1	evm.model.RL_2.2343
OG0004803	XP_009137779.1, XP_009144407.1	evm.model.RL_2.2756, evm.model.RL_2.2347
OG0004804	XP_009129611.1, XP_009109093.1, XP_009137783.1	evm.model.RL_2.2360
OG0004805	XP_009109051.1, XP_009137827.1, XP_009128996.1	evm.model.RL_2.2427
OG0004806	XP_009109002.1, XP_009128035.1, XP_009137891.1	evm.model.RL_2.2533
OG0004807	XP_009127531.1, XP_009137965.1, XP_033132845.1	evm.model.RL_2.2586
OG0004808	XP_009138035.2, XP_018509050.2	evm.model.RL_2.2690, evm.model.RL_8.1220
OG0004809	XP_009108900.1, XP_009126596.1, XP_009138040.1	evm.model.RL_2.2697
OG0004810	XP_009111891.1	evm.model.RL_4.936
OG0004811	XP_009138146.2, XP_033141949.1, XP_033133472.1	evm.model.RL_2.2800
OG0004812	XP_033135239.1, XP_009108835.1, XP_009138139.2	evm.model.RL_2.2788
OG0004813	XP_009125089.1, XP_009138160.1, XP_009108817.1	evm.model.RL_2.2820
OG0004814	XP_009116236.1, XP_009108746.1, XP_009138262.1	evm.model.RL_2.2932
OG0004815	XP_009108710.1, XP_009138321.1	evm.model.RL_2.2996
OG0004817	XP_009136801.1	evm.model.RL_2.1222
OG0004818	XP_009145673.1, XP_009123026.1, XP_009136798.1	evm.model.RL_2.1218
OG0004819	XP_009136768.1, XP_009124842.1, XP_009145923.1	evm.model.RL_2.1197
OG0004820	XP_009113424.1	evm.model.RL_3.753, evm.model.RL_3.756
OG0004821	XP_009148156.1	evm.model.RL_3.728
OG0004822	XP_009110737.1	evm.model.RL_5.991
OG0004822	XP_009124626.1	evm.model.RL_3.343
OG0004823	XP_033142553.1, XP_009104728.1, XP_009113127.1	evm.model.RL_3.338
OG0004826	XP_009129162.1, XP_018515470.2, XP_033128829.1, XP_009101267.1	evm.model.RL_7.2597
OG0004827	XP_033139263.1, XP_033139852.1, XP_009129572.1, XP_009152094.2, XP_009114101.1	evm.model.RL_7.2419
OG0004829	XP_009152029.1, XP_009129491.1, XP_009121453.1	evm.model.RL_7.2358
OG0004831	XP_009111570.1	evm.model.RL_7.2273
OG0004832	XP_009111580.1	evm.model.RL_7.2253
OG0004833	XP_009129330.1, XP_009111780.1	evm.model.RL_7.2123
OG0004834	XP_009111781.1, XP_009129328.1, XP_009151798.1	evm.model.RL_7.2119
OG0004835	XP_009151792.1	evm.model.RL_7.2098
OG0004838	NP_001288930.1, XP_009111810.1, XP_009151745.1	evm.model.RL_7.2035.1.687c84bb
OG0004839	XP_009129688.1, XP_009151742.1	evm.model.RL_8.834
OG0004841	XP_009147982.2	evm.model.RL_3.111
OG0004842	XP_009113033.2	evm.model.RL_3.196
OG0004843	XP_009110673.1, XP_009148614.1, XP_009118114.1	evm.model.RL_5.1079
OG0004844	XP_009133480.1, XP_018513652.1, XP_009142738.2	evm.model.RL_6.2261
OG0004845	XP_033142207.1, XP_009146933.1, XP_018511643.1	evm.model.RL_1.845
OG0004846	XP_009146849.1	evm.model.RL_1.940
OG0004847	XP_009135115.1, XP_009122815.1, XP_009146830.3	evm.model.RL_1.960
OG0004848	XP_009124885.1, XP_018513509.1, XP_009146703.1	evm.model.RL_1.1064.2.687c87ec.1.687c9a66
OG0004849	XP_009146626.1, XP_009135218.1, XP_009120779.1	evm.model.RL_1.1132
OG0004850	XP_009132625.1, XP_009140879.1, XP_009127326.1	evm.model.RL_8.1217
OG0004851	XP_009140873.1	evm.model.RL_2.409, evm.model.RL_8.1227
OG0004852	XP_009107004.1, XP_009127271.1	evm.model.RL_8.1289
OG0004853	XP_009127250.1, XP_009132533.1	evm.model.RL_8.1327
OG0004854	XP_009132512.1, XP_009119818.2, XP_033141546.1	evm.model.RL_8.1377
OG0004855	XP_009132509.1, XP_009119831.2, XP_018511789.2	evm.model.RL_8.1382
OG0004856	XP_009119843.2	evm.model.RL_8.1399
OG0004857	XP_009127137.1, XP_009132460.1, XP_009119928.1	evm.model.RL_8.1475
OG0004858	XP_009127072.1, XP_009120001.1, XP_009132430.1	evm.model.RL_8.1554
OG0004859	XP_009137632.1, XP_009143015.2	evm.model.RL_8.1577
OG0004860	XP_009132157.1, XP_009120214.1, XP_009126910.1	evm.model.RL_8.1776
OG0004861	XP_009126820.1, XP_009126892.1	evm.model.RL_8.1847
OG0004862	XP_009126793.1, XP_009132084.1	evm.model.RL_8.1882
OG0004863	XP_009125903.1, XP_009121770.1, XP_009131332.1	evm.model.RL_4.2292
OG0004864	XP_009131325.1, XP_009121786.1, XP_033141831.1	evm.model.RL_4.2303
OG0004865	XP_009131323.1, XP_009125891.1, XP_009121790.1	evm.model.RL_4.2307
OG0004866	XP_009125890.1, XP_009121791.2	evm.model.RL_4.2308
OG0004867	XP_009131202.1, XP_018512203.1, XP_033138556.1	evm.model.RL_4.2446
OG0004868	XP_009126056.1, XP_009131473.1, XP_009121564.1	evm.model.RL_4.2081.1.687c86d7
OG0004869	XP_033140351.1, XP_009121999.1, XP_009131191.1	evm.model.RL_4.2478
OG0004870	XP_009125296.1, XP_009131167.1, XP_009122044.2	evm.model.RL_4.2529
OG0004872	XP_018511872.1, XP_009131110.1, XP_009122516.1	evm.model.RL_4.2644
OG0004873	XP_033144031.1, XP_009108333.1, XP_009130736.2	evm.model.RL_2.1306
OG0004874	XP_009101507.1	evm.model.RL_4.170
OG0004875	XP_009131472.1, XP_009123732.1, NP_001288987.1	evm.model.RL_2.1370
OG0004876	XP_009114364.1, XP_009128853.1, XP_009101526.1	evm.model.RL_4.196
OG0004877	XP_009132274.1	evm.model.RL_2.1443
OG0004878	XP_009132283.1, XP_009108394.1, XP_009136968.1	evm.model.RL_2.1445
OG0004879	XP_009137011.1, XP_009108428.2, XP_009132824.1	evm.model.RL_2.1498
OG0004880	XP_009133404.1, XP_009137031.1	evm.model.RL_2.1551
OG0004881	XP_009137141.1, XP_009108464.1, XP_009133589.1	evm.model.RL_2.1570
OG0004882	XP_009108479.1, XP_009133942.1	evm.model.RL_2.1591
OG0004883	XP_009108509.1, XP_009137166.2	evm.model.RL_2.1620
OG0004884	XP_009108500.1	evm.model.RL_2.1647
OG0004885	XP_009120886.1	evm.model.RL_4.1708, evm.model.RL_4.1733
OG0004886	XP_009137215.1, XP_009137214.1, XP_009135219.1	evm.model.RL_2.1683
OG0004887	XP_009137216.1, XP_009135247.2, XP_009135258.1	evm.model.RL_2.1686.1.687c86e3
OG0004888	XP_018509162.2, XP_009137258.1, XP_009135888.1	evm.model.RL_2.1741
OG0004889	XP_009137303.2, XP_009136496.1, XP_009108594.1	evm.model.RL_2.1802
OG0004890	XP_009137005.1, XP_009137337.1	evm.model.RL_2.1859
OG0004891	XP_009137396.1, XP_009137467.1	evm.model.RL_2.1900
OG0004892	XP_009137681.1	evm.model.RL_2.1922
OG0004893	XP_009123186.1	evm.model.RL_5.2321
OG0004894	XP_033137788.1, XP_009107427.2, XP_009145042.1	evm.model.RL_5.2261.1.687c88ba
OG0004896	XP_033135134.1, XP_033131618.1, XP_033132473.1	evm.model.RL_5.3079
OG0004897	XP_033132596.1, XP_033130719.1, XP_009113682.1	evm.model.RL_5.3069
OG0004898	XP_018509607.1, XP_033133356.1	evm.model.RL_5.2906
OG0004899	XP_009117304.1, XP_033136710.1, XP_009122646.1	evm.model.RL_4.3127
OG0004900	XP_009138447.1, XP_009142335.2, XP_033133122.1	evm.model.RL_2.3189
OG0004901	XP_009135008.1	evm.model.RL_2.3268
OG0004902	XP_009138530.2, XP_009109389.2, XP_009133593.2	evm.model.RL_2.3286
OG0004903	XP_009140361.1, XP_018509616.2	evm.model.RL_6.150
OG0004904	XP_009101945.1	evm.model.RL_2.3483
OG0004905	XP_009133171.2, XP_033147245.1	evm.model.RL_6.1613
OG0004906	XP_009134328.1	evm.model.RL_8.426.1.687c8556
OG0004907	XP_033136410.1, XP_009134334.1	evm.model.RL_8.400
OG0004908	XP_009123609.1, XP_009101648.1, XP_009113906.1	evm.model.RL_4.385.1.687c86ce
OG0004909	XP_009101607.1	evm.model.RL_4.298
OG0004910	XP_009101553.1, XP_009128836.1	evm.model.RL_4.227
OG0004911	XP_009128839.1, XP_009101552.1	evm.model.RL_4.224
OG0004912	XP_009114325.1, XP_009128899.1, XP_009101483.1	evm.model.RL_4.124
OG0004913	XP_009114263.1, XP_009128984.2, XP_009101401.1	evm.model.RL_4.26
OG0004914	XP_009128950.1, XP_009101439.2, XP_033136872.1	evm.model.RL_4.72
OG0004915	XP_009114273.1, XP_009101412.1, XP_009128976.1	evm.model.RL_4.41
OG0004916	XP_009139652.1	evm.model.RL_2.804
OG0004916	XP_009102432.1	evm.model.RL_1.2400
OG0004917	XP_009107788.1	evm.model.RL_2.983
