Orthogroup	Brassica_rapa	Noccaea_praecox
OG0003090	XP_009131712.1	Np003G146800
OG0003091	XP_009133242.1, XP_018514248.2	Np006G335680
OG0003091	XP_009115879.2, XP_009136634.2	Np001G053620
OG0003093	XP_033141834.1	Np002G070710
OG0003093	XP_009148946.1	Np004G240810
OG0003094	XP_009149144.1	Np004G239150
OG0003095	XP_009110418.1, XP_009127356.2	Np003G172770
OG0003096	XP_033135719.1	Np004G231230
OG0003097	XP_009115452.2	Np004G228430
OG0003097	XP_009105677.1	Np002G086030
OG0003098	XP_009117872.1	Np004G241640
OG0003099	XP_009102397.1, XP_009128663.1, XP_009115709.2	Np001G051760
OG0003100	XP_009110971.1, XP_009119017.2, XP_009118472.1	Np004G252770
OG0003101	XP_018512337.1	Np003G141780
OG0003101	XP_009125023.1	Np007G424710
OG0003102	XP_009125948.1	Np003G140680
OG0003103	XP_009136476.1	Np001G009160
OG0003103	XP_009125697.1	Np003G133650
OG0003104	XP_009136510.1	Np001G008790
OG0003104	XP_009136512.1	Np002G110880, Np001G008760
OG0003105	XP_033128593.1, XP_009149862.2	Np001G047830
OG0003106	XP_033131234.1	Np001G000630
OG0003106	XP_009115795.1	Np001G052910
OG0003107	XP_009151362.1	Np001G007400
OG0003109	XP_009104823.1	Np002G081300, Np002G081310
OG0003110	XP_009106685.1, XP_009104514.2	Np002G071760
OG0003111	XP_009146498.1, XP_009135304.1, XP_009124744.1	Np004G190930
OG0003112	XP_009135012.1	Np007G414630
OG0003112	XP_009135310.1	Np007G407410
OG0003113	XP_009135457.1, XP_009115229.1, XP_009146195.2	Np007G390050
OG0003114	XP_009145811.1, XP_009112081.1, XP_009135622.1	Np007G395990, Np004G197820
OG0003115	XP_033137015.1	Np007G381120
OG0003115	XP_009107172.1, XP_033146902.1	Np004G195370
OG0003116	XP_009135859.1, XP_009102616.1, XP_018508396.1	Np007G384710, Np007G384760
OG0003116	XP_033130723.1	Np007G384800
OG0003117	XP_009139686.1	Np005G308320
OG0003118	XP_009112390.1	Np003G172790
OG0003118	XP_009134452.1, XP_009111324.1	Np003G187160
OG0003119	XP_009136308.2	Np007G377310
OG0003119	XP_009112386.1, XP_009136307.1	Np007G377330
OG0003120	XP_009138322.1, XP_033132206.1	Np005G265310
OG0003121	XP_009106913.1, XP_009107079.2	Np004G191620
OG0003123	XP_009143502.1	Np006G337390
OG0003123	XP_009103867.1, XP_009139395.2, XP_009116048.1	Np001G056380
OG0003124	XP_009141702.1, XP_018514348.1	Np006G336330
OG0003124	XP_009103901.1	Np001G057140
OG0003125	XP_009114400.1	Np007G392090, Np007G392070
OG0003127	XP_009112937.1	Np002G122680, Np002G122700
OG0003129	XP_009120683.1	Np003G150200
OG0003129	XP_033144658.1	Np003G150180, Np007G379430
OG0003132	XP_033131098.1, XP_033145216.1	Np004G229580, Np002G085760, Np007G416410, Np002G097470, Np003G159340, Np004G232900, Np004G258840, Np003G177040, Np006G322340, Np004G202790, Np008G426910, Np009G429170, Np008G426790, Np003G181980
OG0003133	XP_033145455.1, XP_033135538.1, XP_009106516.2, XP_033135514.1, XP_033141189.1, XP_033130249.1, XP_033136515.1	Np006G327300
OG0003135	XP_033135789.1	Np019G438910
OG0003135	XP_033129023.1, XP_033138924.1	Np023G439550
OG0003139	XP_018512740.1	Np005G275420
OG0003139	XP_009128708.1	Np005G275090
OG0003141	XP_009113444.1	Np005G264660
OG0003141	XP_009121230.1	Np007G377640
OG0003142	XP_033142688.1, XP_033135410.1	Np005G266130
OG0003143	XP_009136775.1, XP_009145854.1	Np005G299690
OG0003144	XP_009148418.1	Np004G247770
OG0003144	XP_009103874.1	Np002G116420
OG0003145	XP_009148425.1	Np004G247750
OG0003145	XP_018510678.2	Np002G116850
OG0003146	XP_009129163.1	Np001G025860
OG0003147	XP_009140243.1	Np005G318640
OG0003147	XP_009111552.1	Np001G021640
OG0003148	XP_009111561.1	Np001G021060, Np001G021050
OG0003149	XP_009130457.1	Np001G004400
OG0003149	XP_009136511.1	Np001G008770
OG0003150	XP_009151808.1	Np001G019000
OG0003150	XP_018513970.1	Np005G315470
OG0003151	XP_009144656.1	Np005G310820
OG0003152	XP_009112895.1	Np002G123870
OG0003152	XP_009140108.1	Np005G319740
OG0003154	XP_009112750.1, XP_009112941.1	Np002G122600
OG0003155	XP_018513165.2, XP_009125582.1, XP_033138162.1	Np003G129680
OG0003155	XP_009122548.1	Np003G129690
OG0003157	XP_009142725.1, XP_009137611.1	Np005G278860
OG0003158	XP_009122081.1	Np003G136430
OG0003159	XP_018508979.2, XP_018512616.1, XP_009133755.1	Np005G288310
OG0003160	XP_009114033.1	Np001G042210
OG0003160	XP_009102962.1	Np004G210420
OG0003161	XP_033132987.1, XP_033132989.1, XP_033132988.1, XP_009131413.1	Np005G262600
OG0003163	XP_009134317.1	Np003G183650
OG0003164	XP_009139632.1	Np005G308850
OG0003164	XP_009135891.1	Np007G386900
OG0003165	XP_009106600.1	Np002G072910
OG0003166	XP_033146977.1	Np006G323440
OG0003166	XP_009116803.1	Np001G067260
OG0003167	XP_009143150.1, XP_009133729.1, XP_009133730.2	Np006G324200
OG0003168	XP_009146969.1	Np007G413990, Np007G414010
OG0003169	XP_009135048.1	Np007G413250
OG0003170	XP_009136524.1	Np001G051040
OG0003170	XP_009150694.1, XP_009112213.1	Np001G002300
OG0003171	XP_009134484.1, XP_009128513.1, XP_009151456.1, XP_009134481.1, XP_009134482.1	Np003G187990
OG0003172	XP_033141057.1, XP_009111357.1	Np003G187820, Np003G187880
OG0003173	XP_009141666.1	Np007G401310
OG0003173	XP_033142087.1	Np003G185950
OG0003174	XP_009134360.1	Np003G185340
OG0003175	XP_009111075.1, XP_009118620.1	Np004G255320
OG0003176	XP_009143928.1	Np006G357490
OG0003177	XP_009144374.1, XP_009133847.1	Np007G421940
OG0003178	XP_009131387.1, XP_009121693.1	Np003G141010
OG0003179	XP_033143146.1	Np003G140930
OG0003180	XP_009151260.1, XP_009129817.2	Np001G015780
OG0003181	XP_009134829.1, XP_009147227.1, XP_009124018.1	Np007G418660
OG0003182	XP_009125404.1	Np003G125360
OG0003183	XP_009143336.1, XP_009133348.1, XP_009141793.2	Np006G334130
OG0003184	XP_009133064.1, XP_009141561.1	Np006G339600
OG0003185	XP_033147753.1, XP_009133238.1	Np006G335820
OG0003186	XP_009149293.1	Np004G237270
OG0003186	XP_009117611.1	Np002G079830
OG0003187	XP_009106250.1	Np002G077110
OG0003189	XP_009149550.1	Np004G234770, Np002G094470
OG0003190	XP_009104617.1	Np002G074820
OG0003191	XP_009121440.2	Np003G144010, Np003G144000
OG0003191	XP_009128191.1	Np002G075990
OG0003192	XP_009111770.1, XP_009151164.1	Np001G014360
OG0003193	XP_009127558.1	Np002G091630
OG0003193	XP_009103004.1, XP_018509341.2	Np004G209940
OG0003194	XP_009127315.2	Np005G272440
OG0003194	XP_018513698.1	Np006G365960
OG0003195	XP_009112728.1	Np006G369270
OG0003196	XP_009117859.1, XP_009148884.1, XP_009110512.1	Np004G241420
OG0003197	XP_009110646.1	Np004G245470
OG0003198	XP_009110866.2, XP_009118334.1, XP_009148151.1	Np004G250300
OG0003198	XP_009113414.1	Np002G105830
OG0003199	XP_009123210.2, XP_009136249.1	Np007G379140, Np007G379050
OG0003200	XP_009110895.1, XP_033133209.1, XP_033128570.1	Np004G250910
OG0003201	XP_009111086.2, XP_009119263.2, XP_033128735.1	Np004G255490
OG0003202	XP_009119350.2, XP_009118684.1	Np004G256450
OG0003203	XP_018512998.1	Np007G419040
OG0003204	XP_009122594.1	Np003G129050
OG0003205	XP_033130004.1	Np002G079950, Np002G079970
OG0003206	XP_009151062.1, XP_033140484.1	Np001G012830
OG0003207	XP_033142400.1	Np001G009920
OG0003208	XP_009128193.1	Np002G075930
OG0003209	XP_009136011.1, XP_033147868.1	Np007G405820
OG0003209	XP_009146388.1	Np007G405830
OG0003210	XP_018514459.2	Np007G405720
OG0003211	XP_009115615.1	Np007G404180, Np003G184310, Np003G184280
OG0003212	XP_009135462.2	Np007G390080
OG0003213	XP_009114896.1	Np007G390410
OG0003214	XP_009135565.1, XP_009113573.2	Np007G393580
OG0003215	XP_009145879.1, XP_009112621.1, XP_009135585.1	Np007G394600
OG0003216	XP_009150747.1	Np007G374820
OG0003217	XP_009102004.2, XP_009112631.1	Np007G371850
OG0003217	XP_009129641.1	Np005G276440
OG0003218	XP_009147635.2, XP_009147636.1	Np004G193550
OG0003219	XP_009135728.1	Np004G195500
OG0003219	XP_009109866.2	Np007G380860
OG0003220	XP_009111676.1	Np007G396880
OG0003220	XP_009107249.1	Np004G197210
OG0003222	XP_009103947.1	Np001G058500
OG0003222	XP_009116198.1	Np001G058510
OG0003224	XP_009116288.1, XP_033131697.1	Np001G059910
OG0003225	XP_009116313.2, XP_009127351.3	Np001G060180
OG0003226	XP_009138895.1, XP_009142960.1	Np001G065070
OG0003227	XP_009148656.1, XP_009105216.1	Np002G094500, Np002G094490
OG0003228	XP_009116875.1, XP_009116874.1	Np001G068190, Np001G068180
OG0003230	XP_009101669.2	Np001G032900, Np001G033050, Np006G331050, Np006G331060, Np006G331040
OG0003231	XP_009113889.2	Np001G038800
OG0003233	XP_033129468.1	Np005G261350, Np001G028110, Np001G028030, Np001G020290
OG0003233	XP_009101888.1	Np005G261320
OG0003234	XP_009140827.1	Np006G358380
OG0003235	XP_009148786.1	Np004G244230
OG0003235	XP_009110599.1	Np004G244220
OG0003236	XP_009149412.1, XP_009149407.1	Np004G236300, Np004G236310, Np004G236320, Np004G236280
OG0003239	XP_009123539.2	Np003G187240
OG0003243	XP_009124564.1	Np002G107900
OG0003247	XP_009108979.1	Np005G273070
OG0003247	XP_009117257.1	Np006G366480
OG0003248	XP_009137959.1	Np006G366420
OG0003249	XP_009126351.2	Np005G270810
OG0003249	XP_009147957.1	Np006G364080
OG0003250	XP_009138081.2, XP_009126053.1	Np005G270310
OG0003251	XP_009136685.1, XP_009147461.1	Np005G303360
OG0003252	XP_009119957.1, XP_009138211.2, XP_033143154.1, XP_009138206.2, XP_033144171.1	Np005G263940
OG0003253	XP_009123931.2, XP_009101736.1	Np001G040310, Np001G040240
OG0003254	XP_033145662.1, XP_033148435.1	Np006G329160
OG0003255	XP_009148337.1	Np004G248710
OG0003256	XP_009148534.1	Np004G244100
OG0003256	XP_009152122.1	Np001G023580
OG0003257	XP_009129381.1, XP_009151894.1	Np001G020080
OG0003258	XP_033145838.1	Np005G314190
OG0003258	XP_033140512.1, XP_033129751.1	Np001G018450
OG0003261	XP_009127196.3	Np003G164500
OG0003262	XP_009137662.1	Np003G161470
OG0003262	XP_009143488.1	Np005G277950
OG0003263	XP_009132416.1	Np003G160760, Np003G187150
OG0003264	XP_009121968.1	Np003G137870
OG0003264	XP_033134491.1	Np001G012970
OG0003265	XP_033142819.1, XP_033137622.1, XP_009125283.2	Np003G137070
OG0003266	XP_009131056.2	Np006G360650, Np003G134590
OG0003267	XP_009125720.1, XP_009131042.1	Np003G134350
OG0003268	XP_033144868.1, XP_033133282.1	Np005G291130
OG0003269	XP_033141118.1, XP_009134278.2, XP_009114614.1	Np003G182690
OG0003270	XP_009114749.1	Np004G208600
OG0003271	XP_009113712.2	Np004G210850
OG0003272	XP_009144784.2, XP_033130713.1, XP_009107768.1	Np004G213990
OG0003273	XP_009115118.1, XP_009133006.1, XP_009141406.1	Np004G214130
OG0003274	XP_009121125.1	Np007G375990
OG0003274	XP_009102235.1	Np005G266440, Np005G266400
OG0003275	XP_009112441.1	Np007G375670
OG0003275	XP_009109285.2	Np005G267040
OG0003276	XP_009102261.1, XP_033136737.1	Np007G374880
OG0003277	XP_033133025.1, XP_033132047.1	Np005G268240
OG0003278	XP_009109529.1	Np005G260630
OG0003279	XP_009109530.2	Np005G260610
OG0003280	XP_009145233.1, XP_009114968.1	Np004G216760, Np004G216650, Np004G216680
OG0003281	XP_009128805.1	Np001G037150
OG0003282	XP_009124254.1	Np005G310560
OG0003282	XP_009136167.1	Np007G389070
OG0003283	XP_009102442.1	Np005G308170
OG0003284	XP_009107745.1, XP_009139602.1	Np005G307050
OG0003285	XP_033132442.1, XP_009139597.1	Np005G306980
OG0003286	XP_009148357.1	Np005G304420
OG0003287	XP_009107806.1, XP_009148046.1	Np005G304000
OG0003289	XP_009133643.1, XP_009142299.2, XP_033145459.1, XP_033145457.1	Np006G326370
OG0003290	XP_009132200.3, XP_033142360.1, XP_009125434.2	Np003G174650
OG0003292	XP_009120644.2, XP_009149701.1	Np003G150860
OG0003293	XP_018508152.1	Np001G048950
OG0003293	XP_033141651.1	Np001G006080
OG0003294	XP_009112150.1	Np001G004150
OG0003294	XP_009122117.1	Np003G136050
OG0003295	XP_009136515.1	Np001G050730
OG0003295	XP_009150662.1	Np001G002710
OG0003296	XP_009146667.1	Np001G000800
OG0003297	XP_009136578.1, XP_009115775.1	Np001G052640
OG0003298	XP_009113951.1	Np001G040350
OG0003298	XP_009111133.1	Np004G256380
OG0003299	XP_009144004.1	Np006G356990
OG0003299	XP_009119208.1	Np004G255020
OG0003300	XP_009141028.1, XP_009144339.1	Np006G352030
OG0003301	XP_009140760.1, XP_009103578.2	Np006G361420, Np006G361360
OG0003302	XP_009133943.1	Np006G362550
OG0003302	XP_009138175.1	Np005G263360
OG0003303	XP_009131381.1	Np003G140910
OG0003304	XP_009135090.1, XP_009146980.1	Np007G414260, Np007G414270
OG0003305	XP_009131569.1, XP_009121426.1	Np003G144080
OG0003306	XP_009124200.1, XP_009134789.2	Np007G420000
OG0003307	XP_009151217.1	Np001G015220
OG0003307	XP_009147275.1	Np007G419320
OG0003308	XP_009147053.1	Np007G415260
OG0003309	XP_009137503.1, XP_009138982.1	Np005G281090
OG0003310	XP_009149141.1, XP_033129692.1	Np004G239160
OG0003311	XP_009117719.1, XP_009117717.2, XP_009117716.1, XP_018510570.1, XP_009149163.1	Np004G238970, Np004G247060
OG0003312	XP_009104808.1, XP_009127995.1	Np002G081070
OG0003313	XP_009110359.1	Np004G237690
OG0003314	XP_009149376.1	Np004G236760
OG0003315	XP_009110193.1, XP_009149597.1	Np004G234210
OG0003316	XP_009104585.1, XP_009106521.2	Np002G073720
OG0003317	XP_033137104.1, XP_009103230.1	Np004G232010
OG0003318	XP_033144221.1	Np004G230510
OG0003318	XP_009127815.1, XP_009104947.1	Np002G084850
OG0003319	XP_009110042.1, XP_009115415.1	Np004G226990
OG0003320	XP_009113830.1, XP_009109863.1	Np004G209600
OG0003321	XP_009140631.1	Np006G364270
OG0003321	XP_009126471.1	Np005G271030
OG0003322	XP_009110706.1, XP_009148497.2, XP_009117655.1	Np004G246560
OG0003324	XP_009121605.1, XP_009131443.1	Np003G142010
OG0003325	XP_009151222.1	Np001G015310
OG0003326	XP_009122284.1	Np003G132400
OG0003326	XP_009122283.1	Np003G132390
OG0003327	XP_009130894.2, XP_009122172.1	Np003G130720, Np001G059840
OG0003328	XP_033129570.1, XP_033140506.1	Np001G011130
OG0003329	XP_009127585.1, XP_009105339.1, XP_009105086.1	Np002G090730
OG0003330	XP_009105655.2	Np002G086220
OG0003330	XP_009103119.1	Np004G227850, Np004G227780
OG0003331	XP_033140044.1, XP_033130896.1, XP_009104608.2	Np002G074560
OG0003332	XP_009149434.1	Np004G236080
OG0003333	XP_009106045.1	Np002G080650, Np002G080110
OG0003334	XP_009106596.1, XP_009104566.1	Np002G072930, Np002G072920
OG0003335	XP_009117744.1	Np004G239380
OG0003336	XP_009146536.1, XP_033148259.1	Np007G407810, Np007G407800
OG0003338	XP_009145416.2	Np007G382820
OG0003338	XP_033140821.1	Np005G303720
OG0003339	XP_009147615.1, XP_009144782.1	Np007G404790
OG0003340	XP_009139037.1, XP_009116440.1	Np001G061970
OG0003342	XP_009138946.1, XP_009104166.1, XP_009116543.1	Np001G063600
OG0003343	XP_009104370.1, XP_009116893.1	Np001G068370
OG0003346	XP_009138812.1, XP_009138815.2, XP_009116756.2, XP_033131886.1, XP_033135728.1, XP_033135727.1	Np001G066620, Np001G066610
OG0003347	XP_018515098.1, XP_033128325.1, XP_033146025.1	Np001G055440
OG0003348	XP_033138926.1, XP_033129842.1	Np023G439370, Np023G439490
OG0003351	XP_009136044.2	Np005G285000
OG0003352	XP_009126108.1, XP_033143170.1, XP_033139556.1, XP_033139557.1	Np003G143410
OG0003354	XP_033142624.1	Np003G177570
OG0003356	XP_009146821.1, XP_009122731.1	Np007G411540
OG0003359	XP_009138067.1, XP_009130110.2, XP_009126385.2	Np004G199940
OG0003360	XP_009138078.1, XP_018509150.1, XP_009108879.1	Np005G270470
OG0003362	XP_009102314.1	Np007G379160
OG0003362	XP_009138242.1	Np005G264030
OG0003364	XP_009108028.2	Np005G265510
OG0003364	XP_033136780.1	Np003G186970
OG0003365	XP_033144515.1, XP_033144404.1	Np005G263930
OG0003366	XP_009108293.1, XP_009145206.1	Np006G340840
OG0003367	XP_009101277.1	Np001G026170
OG0003368	XP_009118673.1	Np005G311150
OG0003370	XP_033136379.1, XP_033128896.1	Np001G023370
OG0003371	XP_009140020.1	Np005G317830
OG0003371	XP_018515514.1	Np001G020630
OG0003372	XP_009139914.1	Np005G315860
OG0003372	XP_009151814.1	Np001G019240
OG0003373	XP_009105207.1, XP_009148657.1	Np002G094760
OG0003374	XP_009143697.1	Np005G277470
OG0003376	XP_009139687.1	Np005G279970
OG0003376	XP_009140048.1, XP_009139673.1	Np005G279980
OG0003378	XP_009134037.1	Np003G174240
OG0003378	XP_009138011.1	Np005G282330
OG0003379	XP_009127011.1	Np003G160300
OG0003379	XP_033133172.1	Np005G278880
OG0003380	XP_009126813.1, XP_009132107.2, XP_018512815.2, XP_033137694.1	Np003G155270
OG0003381	XP_009126807.2	Np003G155180
OG0003382	XP_009150576.1	Np001G003690
OG0003382	XP_009131148.1	Np003G136520
OG0003383	XP_009136468.1	Np001G009260
OG0003383	XP_009122317.1	Np003G133720
OG0003384	XP_009132304.1, XP_009136970.1	Np005G290640
OG0003385	XP_033132463.1, XP_018515291.2	Np005G288250
OG0003386	XP_018508637.1, XP_018513045.1	Np005G285870, Np005G285910
OG0003387	XP_009128714.1	Np003G178380
OG0003389	XP_009132972.2	Np006G342980
OG0003390	XP_033130684.1	Np004G213810
OG0003390	XP_033137227.1	Np004G213790
OG0003391	XP_009124616.1	Np007G374390, Np005G314170
OG0003392	XP_009112519.1, XP_009140363.1	Np006G368800, Np006G368780
OG0003393	XP_009140359.1	Np005G262470
OG0003393	XP_009112524.1	Np006G368880
OG0003394	XP_033132268.1	Np005G311380
OG0003395	XP_018515003.1	Np002G113070, Np005G318380
OG0003396	XP_033140231.1	Np003G180360
OG0003396	XP_009128675.1, XP_009115337.1	Np003G180350
OG0003397	XP_009114403.1	Np001G037090
OG0003398	XP_009112683.1	Np007G388010
OG0003398	XP_009107670.2	Np005G307800
OG0003399	XP_009142022.1	Np005G306990
OG0003400	XP_009139576.2, XP_009107497.2	Np005G306690
OG0003401	XP_009148394.1	Np005G304450
OG0003402	XP_033128487.1, XP_033144790.1	Np005G303030
OG0003403	XP_033146752.1, XP_033135540.1	Np001G069340
OG0003403	XP_033148639.1	Np006G320770
OG0003404	XP_009118824.1, XP_009142549.1	Np006G321620, Np006G321290
OG0003405	XP_009104225.1, XP_009116647.1, XP_009138892.1	Np001G065080
OG0003406	XP_009152149.1	Np001G024070
OG0003406	XP_033139876.1	Np001G024100
OG0003407	XP_009146976.2	Np003G125140
OG0003407	XP_009135087.1	Np007G414150
OG0003408	XP_009115659.1	Np001G050870
OG0003410	XP_009111444.1	Np003G188840
OG0003411	XP_009111279.2	Np003G186550
OG0003412	XP_009119200.1	Np004G254940
OG0003413	XP_009119030.1	Np004G252930
OG0003413	XP_009141078.1, XP_009144290.1	Np006G347220, Np006G353560
OG0003414	XP_009144351.1	Np006G350780
OG0003414	XP_009133841.1	Np003G130710
OG0003415	XP_009134601.1	Np007G424920
OG0003415	XP_033142254.1	Np003G141420
OG0003416	XP_009121503.1	Np003G143260
OG0003417	XP_009124069.1	Np007G419250
OG0003417	XP_009151208.1	Np001G015060
OG0003418	XP_009124072.1, XP_009147256.1, XP_009134819.1	Np007G419080, Np001G014960
OG0003419	XP_009120929.1	Np003G146820
OG0003420	XP_009143233.1, XP_009141877.1	Np006G331980
OG0003421	XP_009133078.1, XP_009141587.1	Np006G339190
OG0003422	XP_009141649.1	Np006G337460
OG0003423	XP_033144689.1	Np006G336670
OG0003424	XP_009133275.1	Np006G335140
OG0003424	XP_009139259.1	Np001G057260
OG0003425	XP_009148940.1	Np004G240850
OG0003426	XP_009117711.1, XP_009110416.1, XP_009149175.1	Np004G238880
OG0003427	XP_009149571.1	Np004G234510
OG0003427	XP_009146915.2	Np007G413230
OG0003428	XP_033129108.1, XP_033130983.1	Np004G234250
OG0003429	XP_033141094.1, XP_009104657.1	Np002G075780
OG0003430	XP_009104968.1, XP_033130289.1	Np002G085870
OG0003431	XP_009110048.1, XP_033135140.1	Np004G227130, Np004G227170
OG0003432	XP_009109874.1	Np004G209240
OG0003433	XP_009117085.1	Np006G364550
OG0003433	XP_009138047.1	Np005G271230
OG0003434	XP_033145462.1	Np006G367440
OG0003434	XP_009117290.1	Np006G367630
OG0003435	XP_009119713.1	Np004G259220
OG0003436	XP_009110824.1, XP_033133455.1, XP_009118317.1, XP_009148248.1	Np004G249660
OG0003437	XP_009111476.1, XP_009145736.1	Np007G397610
OG0003438	XP_033141637.1	Np003G141850
OG0003439	XP_033138426.1	Np003G144840
OG0003440	XP_033143049.1, XP_009121042.1, XP_033132081.1	Np007G373610
OG0003441	XP_009112010.1, XP_009130199.1, XP_033141846.1	Np001G007720
OG0003442	XP_033136610.1, XP_009151409.2	Np001G006840
OG0003443	XP_009149761.1	Np001G050020
OG0003444	XP_009150821.1, XP_009150805.1, XP_018515530.2	Np001G048050
OG0003445	XP_009131901.1	Np003G151200
OG0003446	XP_009105761.2	Np002G084320
OG0003446	XP_033134604.1	Np007G401880, Np007G402410, Np004G231040
OG0003447	XP_009103234.1	Np004G232110
OG0003448	XP_009117767.1	Np004G239920
OG0003449	XP_033142348.1, XP_009146579.1, XP_033148869.1	Np007G408510
OG0003450	XP_033132782.1, XP_009147505.1	Np004G191170
OG0003450	XP_033147507.1	Np007G407470
OG0003451	XP_009113822.1, XP_033147256.1	Np007G392920
OG0003452	XP_009113523.1	Np007G393730
OG0003452	XP_009113531.1	Np007G393700
OG0003454	XP_009110190.1	Np003G174580
OG0003454	XP_009119412.2, XP_009136271.1	Np007G378190
