Orthogroup	Brassica_rapa	Alyssum_gmelinii
OG0002908	XP_009132091.1, XP_009120316.1	Ag002G199850, Ag008G705160
OG0002909	XP_009122720.2	Ag005G474850
OG0002909	XP_009130837.2	Ag006G499000
OG0002910	XP_009121251.1, XP_009146694.1	Ag005G472440
OG0002911	XP_009135230.1	Ag005G471290
OG0002911	XP_009125949.1	Ag007G612910
OG0002912	XP_033140814.1, XP_009119917.1	Ag008G687500
OG0002912	XP_009115399.1	Ag003G244870
OG0002913	XP_009127085.1, XP_009119976.1	Ag001G057450
OG0002914	XP_009120114.1, XP_009142444.1	Ag008G697080
OG0002915	XP_018512220.1, XP_009120321.1, XP_009132086.2, XP_009126795.2	Ag008G705140
OG0002916	XP_009109817.2, XP_009109821.2	Ag003G246970
OG0002917	XP_009125838.1, XP_009121897.1, XP_009111684.1	Ag007G608570
OG0002918	XP_009136376.1	Ag008G724310
OG0002918	XP_009122440.1	Ag007G600930
OG0002919	XP_009125700.2, XP_009131008.2	Ag007G600120
OG0002920	XP_009122361.1	Ag006G507090
OG0002920	XP_009130192.1	Ag008G726960
OG0002921	XP_009101424.1	Ag002G123220
OG0002922	XP_033142013.1, XP_009101479.1, XP_009130911.1	Ag006G577150
OG0002923	XP_009135013.1	Ag006G511810
OG0002924	XP_009128630.2, XP_009136152.2	Ag002G144730
OG0002925	XP_009136321.1, XP_009137299.1	Ag006G550760
OG0002926	XP_009113616.1	Ag002G147810
OG0002927	XP_033147546.1, XP_009114783.1	Ag006G536940, Ag006G539460
OG0002928	XP_009104891.1, XP_009105842.2	Ag004G342130
OG0002929	XP_009145353.1, XP_009103246.1	Ag004G339120
OG0002931	XP_018509315.1, XP_018513560.1	Ag003G285960
OG0002932	XP_009139866.1	Ag003G289870
OG0002932	XP_009140467.1	Ag006G524020
OG0002933	XP_009123833.1	Ag003G291080
OG0002934	XP_009109400.1, XP_009132311.1	Ag003G292320
OG0002935	XP_009101896.1, XP_033132994.1	Ag004G328000, Ag003G215990, Ag003G295300
OG0002936	XP_009150026.2, XP_009109502.1	Ag003G295520
OG0002936	XP_009140277.1	Ag006G521250
OG0002937	XP_009101910.1, XP_009144504.2	Ag003G295820, Ag003G295810
OG0002937	XP_009101916.1	Ag003G295830
OG0002938	XP_009109546.1	Ag003G296710
OG0002938	XP_009134016.2, XP_009117454.1	Ag006G518280
OG0002939	XP_018515018.2	Ag001G005150
OG0002940	XP_009132978.1	Ag002G103170
OG0002941	XP_033133164.1, XP_009138379.1, XP_009151594.1, XP_009151705.1	Ag003G285870, Ag003G285860
OG0002942	XP_009108100.1	Ag001G037690
OG0002942	XP_009102589.1	Ag005G433900, Ag005G432540
OG0002943	XP_009125176.1, XP_033145809.1	Ag007G655730
OG0002944	XP_009116918.2	Ag001G097660
OG0002944	XP_009142535.1	Ag002G205850
OG0002945	XP_009120342.1, XP_009147290.1	Ag008G705740, Ag004G323590, Ag005G489250, Ag001G091110
OG0002946	XP_009142659.1, XP_009133771.1	Ag002G203330
OG0002946	XP_009138762.1	Ag001G095150
OG0002947	XP_009142304.1	Ag002G200600
OG0002949	XP_033148313.1	Ag002G199430
OG0002949	XP_009143033.1	Ag002G199450
OG0002950	NP_001288967.1	Ag001G099190
OG0002950	XP_009149006.1, XP_033136984.1	Ag001G067050
OG0002951	XP_009142232.1	Ag002G198390
OG0002952	XP_009142217.1	Ag002G197730
OG0002952	XP_009116631.1	Ag001G091190
OG0002953	XP_009142942.1	Ag002G197170
OG0002953	XP_033135976.1	Ag001G090870
OG0002954	XP_033135970.1	Ag001G090830
OG0002954	XP_009142931.1	Ag002G197090
OG0002955	XP_009146971.1, XP_033144012.1	Ag005G478330
OG0002956	XP_033138587.1	Ag008G716600, Ag008G716610
OG0002956	XP_009126507.2, XP_033138519.1, XP_033138515.1	Ag008G716430
OG0002957	XP_009150196.1	Ag010G740680, Ag001G050430
OG0002957	XP_009131934.2	Ag008G711430, Ag008G711440
OG0002959	XP_009130503.2	Ag008G732670
OG0002960	XP_009103426.1, XP_009112373.2, XP_009112378.2, XP_009112374.2, XP_033140772.1, XP_033140770.1, XP_009141044.1	Ag008G734220
OG0002961	XP_009103512.2	Ag001G099970
OG0002961	XP_033136989.1	Ag001G062840
OG0002962	XP_009107409.1	Ag006G518680, Ag007G626430, Ag006G518450
OG0002963	XP_033142127.1	Ag006G515000, Ag002G170990
OG0002963	XP_009119674.1	Ag004G298720
OG0002964	XP_009111301.1	Ag006G511390, Ag006G511440, Ag006G511450
OG0002964	XP_018510523.1	Ag006G511360
OG0002965	XP_033140981.1, XP_009131504.2	Ag007G586670
OG0002966	XP_009118682.2	Ag004G301870
OG0002966	XP_009113950.1	Ag007G586890
OG0002967	XP_009111125.2, XP_009118668.1	Ag004G302090
OG0002968	XP_009118665.1	Ag004G302130
OG0002968	XP_009101754.2, XP_009113971.3	Ag007G587170
OG0002969	XP_009119289.1	Ag004G302560
OG0002969	XP_009143871.2	Ag007G588240
OG0002970	XP_009143881.1	Ag007G588430
OG0002970	XP_033138316.1, XP_009118628.1	Ag004G302670
OG0002971	XP_009111095.2	Ag004G302660
OG0002971	XP_033143063.1, XP_033147605.1	Ag007G588420
OG0002972	XP_009119197.1	Ag004G303600
OG0002972	XP_009143988.1	Ag007G589510
OG0002973	XP_009119083.1	Ag004G305290
OG0002974	XP_009122944.2	Ag007G594980
OG0002974	XP_009118947.1	Ag004G307290, Ag008G732330
OG0002975	XP_009108828.1	Ag003G278070
OG0002976	XP_009131411.1	Ag007G614210
OG0002976	XP_009134602.1	Ag001G100500
OG0002977	NP_001288826.1	Ag001G100420
OG0002977	XP_009121647.1	Ag007G614940
OG0002978	XP_009132027.1, XP_009126728.2	Ag008G706860
OG0002979	XP_009132389.2	Ag008G695530
OG0002980	XP_009134820.1	Ag005G484090
OG0002980	XP_018508090.1, XP_009111755.1	Ag007G636970
OG0002981	XP_009129647.1, XP_009134876.1, XP_009120923.1	Ag005G482080
OG0002982	XP_009143601.1	Ag002G166630
OG0002983	XP_009143564.1	Ag002G168090
OG0002983	XP_009139432.1	Ag001G071620
OG0002984	XP_009143563.1	Ag002G168160
OG0002984	XP_009144121.1	Ag002G168150
OG0002987	XP_009117779.1	Ag004G324560
OG0002987	XP_033134672.1	Ag004G324590
OG0002988	XP_009149457.1	Ag004G332540
OG0002989	XP_033132354.1	Ag006G542910
OG0002990	XP_009105040.1, XP_009115318.1	Ag004G352120
OG0002991	XP_009137530.1	Ag005G480480, Ag007G585700, Ag007G585690
OG0002992	XP_009148484.2, XP_009140153.1	Ag008G665780, Ag004G313990
OG0002993	XP_009118303.1	Ag004G310440, Ag001G085180, Ag008G694130
OG0002994	XP_009119470.2	Ag004G303360
OG0002994	XP_033138391.1	Ag004G303350
OG0002994	XP_033145146.1	Ag001G065550
OG0002994	XP_033134021.1	Ag001G065560
OG0002995	XP_009119564.1	Ag004G300630
OG0002996	XP_009111709.1	Ag007G634660
OG0002996	XP_033141212.1	Ag007G634650
OG0002997	XP_009111902.1	Ag007G641410
OG0002997	XP_009151268.1	Ag007G642010
OG0002998	XP_009120871.1, XP_009146634.1	Ag005G471580
OG0002999	XP_009122152.1, XP_009125601.1	Ag003G268710, Ag003G266560, Ag003G265740, Ag006G500550
OG0003000	XP_009130153.1, XP_033138938.1	Ag005G440630, Ag008G725470
OG0003001	XP_009122365.1	Ag006G506720
OG0003002	XP_009131933.1, XP_009120541.1	Ag008G711450
OG0003003	XP_009149182.1	Ag004G327160
OG0003003	XP_018508624.1	Ag003G239770
OG0003004	XP_009147604.1	Ag001G006180
OG0003004	XP_009146322.1	Ag005G465040
OG0003005	XP_018513588.2	Ag001G030580, Ag001G031740
OG0003005	XP_009114660.1, XP_009146068.1	Ag005G460270
OG0003006	XP_009146394.1	Ag001G029370
OG0003006	XP_009135507.1	Ag005G459350
OG0003007	XP_009124512.1	Ag001G028470, Ag005G459340
OG0003008	XP_009144999.2	Ag001G024320
OG0003008	XP_018514773.1	Ag005G455330
OG0003009	XP_009111697.2	Ag005G449090
OG0003009	XP_009147869.1	Ag001G017470
OG0003010	XP_009147782.1, XP_009144924.1	Ag001G011830
OG0003011	XP_009123200.1	Ag005G433690, Ag005G434460, Ag001G074940
OG0003012	XP_033144200.1, XP_009106012.2, XP_033130363.1	Ag005G429950, Ag005G430890
OG0003013	XP_009112404.1, XP_009121185.1	Ag005G417430
OG0003014	XP_009150755.2	Ag005G413520, Ag005G413080
OG0003015	XP_009102145.1	Ag005G405360
OG0003015	XP_009128742.1	Ag003G258060
OG0003016	XP_009144890.1	Ag001G010600
OG0003016	XP_009145502.1	Ag005G442190, Ag005G443510
OG0003018	XP_009116220.1	Ag001G077380
OG0003018	XP_009141803.1	Ag002G181130
OG0003019	XP_033142451.1, XP_009146297.2	Ag005G464600
OG0003020	XP_009133652.1, XP_009142239.1	Ag002G198600
OG0003021	XP_009105158.1	Ag001G018650
OG0003022	XP_009140206.1	Ag001G093290
OG0003023	XP_033132301.1, XP_009131474.1	Ag005G459070
OG0003024	XP_033147283.1	Ag007G584270
OG0003025	XP_009139426.2	Ag007G585500
OG0003033	XP_009129299.1	Ag003G255320
OG0003036	XP_009115347.1	Ag003G281000
OG0003037	XP_009107945.1	Ag003G282870, Ag003G282920
OG0003037	XP_009128963.1	Ag003G282900, Ag003G282890
OG0003039	XP_009118254.1	Ag004G311880
OG0003039	XP_033133365.1, XP_009138566.2	Ag004G369880
OG0003040	XP_009113267.1	Ag004G370170
OG0003041	XP_009148412.1	Ag004G312430
OG0003042	XP_009139991.1	Ag007G651630
OG0003043	XP_009105145.1, XP_009127394.1	Ag004G364030
OG0003044	XP_009112702.1, XP_009113054.1	Ag004G380840
OG0003045	XP_009135195.1, XP_009146670.2	Ag005G472060
OG0003046	XP_009119888.1	Ag008G686220
OG0003047	XP_009125762.1	Ag008G731040
OG0003048	XP_009130268.1	Ag008G729850
OG0003049	XP_009114296.1, XP_009128942.1	Ag002G121310, Ag002G114990
OG0003050	XP_009128631.1	Ag002G144670, Ag002G144140
OG0003050	XP_009108586.1	Ag006G551310
OG0003051	XP_009136588.1	Ag006G550320
OG0003051	XP_009102714.1	Ag002G143240
OG0003052	XP_009114731.1, XP_009107924.1	Ag006G535940, Ag006G535870
OG0003054	XP_009114049.1	Ag002G157100, Ag002G154640
OG0003055	XP_009109744.2, XP_009113689.1, XP_009102925.2	Ag007G583520
OG0003056	XP_009141344.2, XP_033145300.1	Ag002G159220
OG0003056	XP_009113681.1, XP_009102921.1	Ag007G583380
OG0003058	XP_033145482.1	Ag006G524550
OG0003058	XP_009140331.1, XP_009138463.1	Ag003G289720
OG0003059	XP_009143704.1, XP_009133010.1	Ag002G162380
OG0003060	XP_009134324.1, XP_009114533.1	Ag002G138020, Ag002G134490
OG0003061	XP_009101423.2	Ag002G123250
OG0003061	XP_009144590.1	Ag006G577720
OG0003063	XP_009102476.1	Ag005G428570
OG0003063	XP_009139642.1	Ag001G039390, Ag001G043910
OG0003064	XP_009102630.1, XP_009147054.1	Ag005G435160
OG0003065	XP_009109297.1	Ag005G440330
OG0003066	XP_009112913.1	Ag004G389920, Ag004G394910
OG0003066	XP_009138687.1	Ag001G098400, Ag001G098410
OG0003067	XP_009143136.1	Ag002G201550
OG0003067	XP_009138811.1, XP_009116762.1	Ag001G093620
OG0003068	XP_009104224.1, XP_009142961.1, XP_009133635.2	Ag002G198150
OG0003070	XP_009120760.1, XP_009126487.1, XP_033143944.1	Ag008G717000
OG0003072	XP_033138136.1, XP_009120549.2, XP_009120547.2, XP_009126618.2, XP_009131930.1	Ag008G711520
OG0003073	XP_009151162.1, XP_009111720.1	Ag005G482850, Ag007G635010
OG0003074	XP_009101260.1	Ag001G058300
OG0003075	XP_009112205.1	Ag008G733750
OG0003075	XP_009101448.1	Ag001G058630
OG0003076	XP_009103473.1	Ag008G734830
OG0003076	XP_009136548.1	Ag001G061260
OG0003078	XP_009136605.1, XP_009115803.1	Ag001G067460
OG0003079	XP_009111466.1	Ag006G516940
OG0003079	XP_009119731.1, XP_009118831.2	Ag004G297780
OG0003080	XP_009141151.1	Ag007G590890
OG0003080	XP_009118571.1	Ag004G304840
OG0003082	NP_001288861.1	Ag007G592370
OG0003083	XP_009118447.2, XP_009118969.1	Ag004G306780
OG0003084	XP_009103616.2, XP_009140817.1	Ag007G596700
OG0003085	XP_009140787.1	Ag007G597140
OG0003086	XP_009129739.1, XP_033135300.1, XP_009121714.2, XP_009125955.2, XP_009131369.2	Ag007G613010
OG0003087	XP_033148194.1	Ag005G487910
OG0003088	XP_009145312.1	Ag005G437830
OG0003089	XP_009147210.1, XP_009124863.1	Ag005G483030
OG0003091	XP_009115879.2, XP_009136634.2	Ag001G066190
OG0003093	XP_033141834.1	Ag003G208330
OG0003093	XP_009148946.1	Ag004G323060
OG0003094	XP_009149144.1	Ag004G326190
OG0003095	XP_009110418.1, XP_009127356.2	Ag004G326870
OG0003096	XP_033135719.1	Ag004G340900, Ag004G340920
OG0003097	XP_009115452.2	Ag003G243450
OG0003097	XP_009105677.1	Ag004G346650
OG0003098	XP_009117872.1	Ag004G321670, Ag004G321610, Ag004G321690
OG0003099	XP_009102397.1, XP_009128663.1, XP_009115709.2	Ag004G373470, Ag004G372050, Ag004G371860, Ag006G503740
OG0003100	XP_009110971.1, XP_009119017.2, XP_009118472.1	Ag004G306010
OG0003101	XP_018512337.1	Ag007G616030
OG0003101	XP_009125023.1	Ag001G100270
OG0003102	XP_009125948.1	Ag007G612550, Ag007G612610
OG0003103	XP_009136476.1	Ag008G725950
OG0003103	XP_009125697.1	Ag007G600010
OG0003104	XP_009136510.1	Ag008G726260
OG0003104	XP_009136512.1	Ag008G726430
OG0003105	XP_033128593.1, XP_009149862.2	Ag001G054670, Ag001G055570
OG0003106	XP_033131234.1	Ag001G099500
OG0003106	XP_009115795.1	Ag001G067620
OG0003107	XP_009151362.1	Ag008G727450
OG0003107	XP_009149910.1	Ag001G053490
OG0003108	XP_009131819.1, XP_009126484.1, XP_033138591.1	Ag008G717060
OG0003109	XP_009104823.1	Ag003G236850, Ag003G236840
OG0003110	XP_009106685.1, XP_009104514.2	Ag003G210940
OG0003111	XP_009146498.1, XP_009135304.1, XP_009124744.1	Ag005G469460
OG0003112	XP_009135012.1	Ag005G479000
OG0003113	XP_009135457.1, XP_009115229.1, XP_009146195.2	Ag005G462630
OG0003114	XP_009145811.1, XP_009112081.1, XP_009135622.1	Ag005G450650
OG0003115	XP_009107172.1, XP_033146902.1	Ag001G010630
OG0003116	XP_009135859.1, XP_009102616.1, XP_018508396.1	Ag013G741720
OG0003116	XP_033130723.1	Ag005G434510, Ag005G433730, Ag007G587760
OG0003117	XP_009139686.1	Ag001G045760, Ag001G043810
OG0003118	XP_009134452.1, XP_009111324.1	Ag006G512590
OG0003119	XP_009136308.2, XP_009112386.1, XP_009136307.1	Ag005G417990, Ag007G616970, Ag005G417960
OG0003120	XP_009138322.1, XP_033132206.1	Ag003G282570
OG0003121	XP_009106913.1, XP_009107079.2	Ag001G003300
OG0003122	XP_018513988.2, XP_033142172.1, XP_009143737.2	Ag002G161500
OG0003123	XP_009143502.1	Ag002G171970
OG0003123	XP_009103867.1, XP_009139395.2, XP_009116048.1	Ag001G072740
OG0003124	XP_009141702.1, XP_018514348.1	Ag005G419010, Ag002G174800
OG0003126	XP_009131228.1	Ag007G608040
OG0003127	XP_009112937.1	Ag004G387010, Ag004G387050
OG0003129	XP_009120683.1	Ag008G715640
OG0003129	XP_033144658.1	Ag008G715780, Ag008G715870
OG0003139	XP_018512740.1	Ag003G256930
OG0003139	XP_009128708.1	Ag003G258180
OG0003141	XP_009113444.1	Ag003G281520
OG0003142	XP_033142688.1, XP_033135410.1	Ag003G285300
OG0003143	XP_009136775.1, XP_009145854.1	Ag001G101960
OG0003144	XP_009148418.1	Ag004G312750
OG0003144	XP_009103874.1	Ag004G372510
OG0003145	XP_009148425.1	Ag004G312770
OG0003145	XP_018510678.2	Ag004G373310
OG0003146	XP_009129163.1	Ag008G659560, Ag008G658880
OG0003147	XP_009140243.1	Ag007G655500
OG0003147	XP_009111552.1	Ag008G668340
OG0003148	XP_009111561.1	Ag007G654570
OG0003149	XP_009130457.1	Ag008G731290
OG0003150	XP_009151808.1	Ag008G675040
OG0003151	XP_009127390.1	Ag004G363870
OG0003152	XP_009112895.1	Ag004G397230
OG0003152	XP_009140108.1	Ag007G656760
OG0003153	XP_009112811.1, XP_009112894.1	Ag004G397220
OG0003154	XP_009112750.1, XP_009112941.1	Ag004G386970
OG0003155	XP_018513165.2, XP_009125582.1, XP_033138162.1	Ag006G499290
OG0003155	XP_009122548.1	Ag006G499300
OG0003156	XP_018509308.1, XP_009107387.2	Ag001G087800, Ag001G026730, Ag001G026680
OG0003157	XP_009142725.1, XP_009137611.1	Ag003G250660
OG0003158	XP_009122081.1, NP_001288991.1, XP_018512519.1, XP_009125323.1	Ag007G603600, Ag007G604230, Ag007G604250
OG0003159	XP_018508979.2, XP_018512616.1, XP_009133755.1	Ag006G561290
OG0003160	XP_009114033.1	Ag002G157540
OG0003160	XP_009102962.1	Ag007G584740
OG0003161	XP_033132987.1, XP_033132989.1, XP_033132988.1	Ag003G292610
OG0003162	NP_001288830.1, XP_009105177.1	Ag001G036920
OG0003163	XP_009134317.1	Ag002G138910
OG0003163	XP_033148183.1	Ag006G567730
OG0003164	XP_009139632.1	Ag001G038990
OG0003164	XP_009135891.1	Ag005G430300
OG0003165	XP_009104565.1	Ag006G563100, Ag003G212530
OG0003166	XP_009116803.1	Ag001G094640
OG0003167	XP_009143150.1, XP_009133729.1, XP_009133730.2	Ag002G201790, Ag002G201780
OG0003168	XP_009146969.1	Ag005G478320, Ag005G478290, Ag005G478300
OG0003169	XP_009135048.1	Ag005G476870
OG0003169	XP_009122760.1	Ag006G493790
OG0003170	XP_009136524.1	Ag001G058980
OG0003170	XP_009150694.1, XP_009112213.1	Ag008G734040
OG0003171	XP_009134484.1, XP_009128513.1, XP_009151456.1, XP_009134481.1, XP_009134482.1	Ag006G514530, Ag006G514540
OG0003172	XP_033141057.1, XP_009111357.1	Ag006G514210
OG0003173	XP_009141666.1, XP_009139948.1, XP_009134393.1, XP_033142087.1	Ag007G599520
OG0003174	XP_009134360.1	Ag007G598920
OG0003174	XP_033138321.1	Ag004G301120
OG0003175	XP_009111075.1, XP_009118620.1	Ag004G303060
OG0003175	XP_009143930.1	Ag007G588920
OG0003176	XP_009132904.2, XP_009143928.1	Ag007G588740
OG0003177	XP_009144374.1, XP_009133847.1	Ag007G594030
OG0003178	XP_009131387.1, XP_009121693.1	Ag007G613310
OG0003179	XP_009127042.1	Ag001G101000
OG0003179	XP_033143146.1	Ag007G613240
OG0003180	XP_009151260.1, XP_009129817.2	Ag007G641480
OG0003181	XP_009134829.1, XP_009147227.1, XP_009124018.1	Ag005G483460
OG0003182	XP_009125404.1	Ag006G491500
OG0003183	XP_009143336.1, XP_009133348.1, XP_009141793.2	Ag002G180290
OG0003184	XP_009133064.1, XP_009141561.1	Ag002G165920, Ag002G165900
OG0003185	XP_033147753.1, XP_009133238.1	Ag002G162120
OG0003186	XP_009149293.1	Ag004G330040
OG0003187	XP_009106250.1	Ag003G222910
OG0003189	XP_009149550.1	Ag004G334800
OG0003190	XP_009104617.1	Ag003G217080
OG0003190	XP_009149697.1	Ag004G337900
OG0003191	XP_009121440.2, XP_009128191.1	Ag007G623900
OG0003192	XP_009111770.1, XP_009151164.1	Ag007G635170
OG0003193	XP_009127558.1, XP_009103004.1, XP_018509341.2	Ag004G355680
OG0003194	XP_009127315.2	Ag003G267630, Ag001G051430
OG0003195	XP_009112728.1	Ag006G522500
OG0003198	XP_009110866.2, XP_009118334.1, XP_009148151.1	Ag004G309130
OG0003198	XP_009113414.1	Ag004G365510, Ag004G364980
OG0003199	XP_009123210.2, XP_009136249.1	Ag005G419750
OG0003200	XP_009110895.1	Ag004G308540
OG0003201	XP_009111086.2, XP_009119263.2	Ag004G302900
OG0003202	XP_009119350.2, XP_009118684.1	Ag004G301820, Ag005G407860
OG0003203	XP_018512998.1	Ag005G484080
OG0003204	XP_009122594.1	Ag006G498160
OG0003204	XP_033147839.1, XP_033144427.1	Ag005G475410
OG0003206	XP_009151062.1, XP_033140484.1	Ag008G720970
OG0003207	XP_033142400.1	Ag008G724640
OG0003208	XP_009128193.1	Ag003G219540
OG0003208	XP_033132089.1	Ag003G219530
OG0003209	XP_009136011.1, XP_033147868.1, XP_009127728.1	Ag005G466140, Ag005G466160, Ag005G466200, Ag003G279940, Ag001G074180
OG0003209	XP_009146388.1	Ag005G466210
OG0003210	XP_009144993.1, XP_009128556.1	Ag005G465920
OG0003210	XP_018514459.2	Ag005G466010
OG0003211	XP_009115615.1	Ag005G463940
OG0003212	XP_033134520.1	Ag005G462160
OG0003212	XP_009135462.2	Ag005G462520, Ag005G462480, Ag005G462170
OG0003212	XP_009146500.2	Ag005G462590
OG0003213	XP_009114896.1	Ag005G461750
OG0003213	XP_009107146.1	Ag001G009120
OG0003214	XP_009135565.1, XP_009113573.2	Ag005G456340
OG0003215	XP_009145879.1, XP_009112621.1, XP_009135585.1	Ag005G453540
OG0003216	XP_009150747.1	Ag005G412410
OG0003217	XP_009102004.2, XP_009112631.1	Ag005G403980
OG0003218	XP_009147635.2, XP_009147636.1	Ag001G007000
OG0003219	XP_009135728.1	Ag001G010790
OG0003219	XP_009109866.2	Ag005G443870, Ag005G442660
OG0003220	XP_009107249.1	Ag001G017400
OG0003221	XP_033131507.1, XP_018508615.1, XP_018513086.1, XP_018512582.1	Ag006G517660
OG0003222	XP_009103947.1	Ag001G076720
OG0003222	XP_009116198.1	Ag001G076750
OG0003224	XP_009116288.1, XP_033131697.1	Ag001G080200
OG0003224	XP_009141872.1	Ag002G185110
OG0003225	XP_009116313.2, XP_009127351.3	Ag001G080700
OG0003226	XP_009138895.1	Ag001G091510
OG0003226	XP_009142960.1	Ag002G198160
OG0003227	XP_009148656.1, XP_009105216.1	Ag004G358440, Ag001G033800
OG0003228	XP_009116875.1, XP_009116874.1	Ag001G084520
OG0003230	XP_009101669.2	Ag002G138780, Ag002G114120, Ag002G121800
OG0003231	XP_009133320.1	Ag006G558170
OG0003233	XP_033129468.1	Ag003G295130
OG0003234	XP_009140827.1	Ag007G596540
OG0003234	XP_009118384.1	Ag004G308260, Ag004G308240
OG0003235	XP_009148786.1	Ag004G317370
OG0003235	XP_009110599.1	Ag004G317460
OG0003236	XP_009110283.1, XP_009110282.2, XP_009149412.1, XP_009149407.1, XP_009117552.1	Ag004G332030
OG0003237	XP_033128550.1	Ag005G448730
OG0003239	XP_009123539.2	Ag006G512680
OG0003247	XP_009108979.1	Ag003G264140, Ag003G262880
OG0003249	XP_009126351.2	Ag003G273150
OG0003250	XP_009138081.2, XP_009126053.1	Ag003G279290
OG0003251	XP_009136685.1, XP_009147461.1	Ag001G034020
OG0003252	XP_009138211.2, XP_033143154.1, XP_009138206.2, XP_033144171.1	Ag003G274570
OG0003253	XP_009123931.2, XP_009101736.1	Ag007G586840, Ag007G586830
OG0003254	XP_033145662.1, XP_033148435.1	Ag002G192830
OG0003255	XP_009115010.1	Ag007G579520
OG0003255	XP_009148337.1	Ag004G311280
OG0003256	XP_009148534.1	Ag004G317740
OG0003256	XP_009152122.1	Ag008G663880
OG0003257	XP_009129381.1, XP_009151894.1	Ag004G341590
OG0003258	XP_033145838.1	Ag007G647500
OG0003260	XP_009116302.2	Ag001G080500, Ag001G080520
OG0003260	XP_009116303.1, XP_009116301.1	Ag001G080490
OG0003262	XP_009137662.1	Ag003G251730, Ag002G175900
OG0003263	XP_009132416.1	Ag008G694270
OG0003264	XP_009121968.1	Ag007G607110
OG0003265	XP_033142819.1, XP_033137622.1, XP_009125283.2	Ag007G605600
OG0003266	XP_009131056.2	Ag007G601140
OG0003267	XP_009125720.1, XP_009131042.1, XP_009122429.1	Ag007G600840
OG0003268	XP_033144868.1, XP_033133282.1	Ag006G574090
OG0003269	XP_033141118.1, XP_009134278.2, XP_009114614.1	Ag002G141630
OG0003270	XP_009114749.1	Ag006G534920
OG0003271	XP_009113712.2	Ag007G583750
OG0003272	XP_009144784.2, XP_033130713.1, XP_009107768.1	Ag007G580460
OG0003273	XP_009133006.1, XP_009141406.1	Ag007G580320
OG0003274	XP_009121125.1	Ag005G416010
OG0003274	XP_009102235.1	Ag003G285460
OG0003275	XP_009112441.1	Ag005G413960
OG0003276	XP_009102261.1, XP_033136737.1	Ag005G412510
OG0003277	XP_033132047.1	Ag008G712650
