Orthogroup	Brassica_rapa	Brassica_napus
OG0001544	XP_033145920.1	XP_013744132.1, XP_013736546.1
OG0001544	XP_033130787.1	XP_013674640.2
OG0001545	XP_009128770.1	XP_048615608.1, XP_048603811.1
OG0001546	XP_009143379.1	XP_013706999.2, XP_013748245.1
OG0001546	XP_009141746.1	XP_013745106.1, XP_048611081.1
OG0001546	XP_033146791.1	XP_013752213.1
OG0001546	XP_009141745.1	XP_013702493.1, XP_013745105.2
OG0001547	XP_033142367.1	XP_048633231.1
OG0001547	XP_033148007.1	XP_022569371.1, XP_013652601.2, XP_048627856.1, XP_048629586.1
OG0001547	XP_033147103.1	XP_048635324.1
OG0001547	XP_033147452.1	XP_013652599.2
OG0001547	XP_033136265.1	XP_048596116.1
OG0001548	XP_033139921.1	XP_048617051.1
OG0001549	XP_018508805.2	XP_013675957.1
OG0001549	XP_009109090.1	XP_013656367.2, XP_013708842.2
OG0001549	XP_009129600.1	XP_013734658.2, XP_013696098.1
OG0001549	XP_009137786.2	XP_013738232.1
OG0001550	XP_018511700.2	XP_048608599.1
OG0001550	XP_009135163.1	XP_013662028.1, XP_013648176.1
OG0001550	XP_009146732.1	XP_013750136.1, XP_022575525.1
OG0001550	XP_009122208.1	XP_013715175.2
OG0001551	XP_009127076.1	XP_013716606.2, XP_013704031.2, XP_013650191.2, XP_013670789.1
OG0001551	XP_009117132.1	XP_048620979.1, XP_013664074.2
OG0001551	XP_009140551.1	XP_048612347.1, XP_048633660.1
OG0001552	XP_018508994.2	XP_048636362.1, XP_013666737.2
OG0001552	XP_009138066.2	XP_013751317.1, XP_013703984.1
OG0001552	XP_033143419.1	XP_022554929.2, XP_048631875.1
OG0001552	XP_009117067.1	XP_013710316.1, XP_013660035.2
OG0001553	XP_009113198.1	XP_013725331.2, XP_013677379.1
OG0001553	XP_009144427.1	XP_048594224.1, XP_022563509.1
OG0001553	XP_009118238.2	XP_048621342.1, XP_048597800.1
OG0001553	XP_009148407.1	XP_013653104.1, XP_013645641.2
OG0001554	XP_009110708.1	XP_013657447.1, XP_013719365.2
OG0001554	XP_009118179.1	XP_022563220.2, XP_013710441.2
OG0001554	XP_009113112.1	XP_013715381.1, XP_013687247.2
OG0001554	XP_009105791.1	XP_048600835.1, XP_013671799.2
OG0001555	XP_009118015.1	XP_013696882.2, XP_013711429.1
OG0001555	XP_033129156.1	XP_013641223.2, XP_013693914.1
OG0001555	XP_009152127.1	XP_013706558.2, XP_013644805.2
OG0001555	XP_009129042.1	XP_013697394.2, XP_013727549.1
OG0001556	XP_009141610.1	XP_048634488.1, XP_013687608.1, XP_048611039.1
OG0001556	XP_009152050.2	NP_001303038.1, XP_013644734.1
OG0001556	XP_009129499.1	XP_013662312.1, XP_022560772.1, XP_048631547.1
OG0001557	XP_009135058.1	XP_048632300.1, XP_048606137.1
OG0001557	XP_009135057.2	XP_048632302.1
OG0001558	XP_018511235.2	XP_048623254.1, XP_013732903.3
OG0001558	XP_018512363.1	XP_013721497.2
OG0001558	XP_009130821.2	XP_013724575.2, XP_022554199.1
OG0001558	XP_009122853.1	XP_013676533.2, XP_048609342.1
OG0001559	XP_009134026.2	XP_013684034.2, XP_048631915.1
OG0001559	XP_009123553.1	XP_048598675.1, XP_013719494.1
OG0001559	XP_009137436.1	XP_013644232.2, XP_013741518.1
OG0001559	XP_009137865.1	XP_048597452.1
OG0001560	XP_009134035.1	XP_022571832.1, XP_022554959.1
OG0001560	XP_009137974.1	XP_013671544.2, XP_013739129.2
OG0001560	XP_009137442.2	XP_013644225.1, XP_013737996.2
OG0001561	XP_033138083.1	XP_048598718.1, XP_013699664.2
OG0001561	XP_033138393.1	XP_048598720.1
OG0001561	XP_033138777.1	XP_048598091.1
OG0001561	XP_033138776.1	XP_048598719.1, XP_048598717.1, XP_048598090.1
OG0001561	XP_009109196.2	XP_013654260.3, XP_013714367.2
OG0001562	XP_033137507.1	XP_013674773.1, XP_013665774.1
OG0001562	XP_033139639.1	XP_013714519.2, XP_013674721.1
OG0001562	XP_033137510.1	XP_048598570.1
OG0001562	XP_009130850.1	XP_013724373.2, XP_013680439.1
OG0001563	XP_009131736.2	XP_013730560.1, XP_013682030.2
OG0001563	XP_018511107.2	XP_013663194.1
OG0001563	XP_009121854.2	XP_013668016.2
OG0001563	XP_009125861.1	XP_013679359.2, XP_013676084.2
OG0001564	XP_009143501.1	XP_013748337.2, XP_013692393.1
OG0001564	XP_009110232.2	XP_048594042.1, XP_013727414.2
OG0001564	XP_009110233.2	XP_022552919.1, XP_013741494.2
OG0001565	XP_009131020.2	XP_022554274.1, XP_048624918.1
OG0001565	XP_009122403.1	XP_048598473.1, XP_048593983.1, XP_048623142.1
OG0001565	XP_009130158.1	XP_048603213.1, XP_048602842.1
OG0001565	XP_009136443.1	XP_013736941.1, XP_013707111.1
OG0001566	XP_018510416.1	XP_013714405.1, XP_013661858.1
OG0001566	XP_009101598.1	XP_013681719.2, XP_013670727.1
OG0001566	XP_009136988.1	XP_048627622.1, XP_048618918.1, XP_048632836.1
OG0001566	XP_033133291.1	XP_013715998.2, XP_048607317.1
OG0001567	XP_009114751.2	XP_048616343.1, XP_048594947.1
OG0001567	XP_009107934.1	XP_048621699.1, XP_048593325.1
OG0001567	XP_009145145.2	XP_013749251.2
OG0001567	XP_033148075.1	XP_048612557.1, XP_013749250.3
OG0001568	XP_033133548.1	XP_022555668.1, XP_013656916.1
OG0001568	XP_009102890.1	XP_048619604.1, NP_001302718.1
OG0001568	XP_009109699.1	XP_013656919.1
OG0001569	XP_009143789.1	XP_013744896.2, XP_013692001.1
OG0001569	XP_009102852.1	XP_013653154.2, XP_013672375.1
OG0001569	XP_009115236.2	XP_013696611.1, XP_013662614.1
OG0001569	XP_009109666.1	XP_013656891.2, XP_048606225.1
OG0001570	XP_009104209.1	XP_013648296.1, XP_013703025.1
OG0001570	XP_009138909.1	XP_048609668.1, XP_013742102.1
OG0001570	XP_009107753.1	XP_013692852.1, XP_013712454.1
OG0001571	XP_009112427.3	XP_013696737.1, XP_013661441.2
OG0001571	XP_033129525.1	XP_013744343.2, XP_048590995.1
OG0001571	XP_009109290.1	XP_048606851.1, XP_013656460.2, XP_022555760.2
OG0001571	XP_009138359.1	XP_022572814.1, XP_048619340.1
OG0001572	XP_009109426.2	XP_048627736.1, XP_048607663.1, XP_013656567.1
OG0001572	XP_009130625.1	XP_013731599.2, XP_022550119.2
OG0001572	XP_009140353.1	XP_013743618.2, XP_013725603.1
OG0001572	XP_009112528.1	NP_001302743.1, XP_048621018.1
OG0001573	XP_018515282.2	XP_048590862.1, XP_013705585.2
OG0001573	XP_009127222.1	XP_013736055.1, XP_013660243.1
OG0001573	XP_009109444.1	XP_013726725.1, XP_048630651.1, XP_013656557.2
OG0001573	XP_009140332.1	XP_013671395.2, XP_022573851.2
OG0001574	XP_009106281.1	XP_013692558.2, XP_013735666.1
OG0001574	XP_009117394.1	XP_013708163.1, XP_013703579.1
OG0001574	XP_009134006.3	XP_048631910.1, XP_048608786.1, XP_048629374.1
OG0001575	XP_009140273.1	XP_013743524.1
OG0001575	XP_009117415.1	XP_013711436.1
OG0001575	XP_009101913.2	XP_013644914.2, XP_013706335.1
OG0001575	XP_009142782.1	XP_022566932.2
OG0001575	XP_009109511.2	XP_013656679.2, XP_022560498.1
OG0001576	XP_009139815.1	XP_013722729.2, XP_013743035.2
OG0001576	XP_009115877.1	XP_048620516.1, XP_013662955.2
OG0001576	XP_009125099.1	XP_013647747.2, XP_048616561.1
OG0001576	XP_009139818.1	XP_048633377.1, XP_013722692.1
OG0001577	XP_009139858.1	XP_013743079.2, XP_013728623.2
OG0001577	XP_033145976.1	XP_013728611.1, XP_013743081.2
OG0001577	XP_033145975.1	XP_013743080.1, XP_013728624.1
OG0001578	XP_009114269.1	XP_048624441.1
OG0001578	XP_009101410.1	XP_013703685.1, XP_013695374.2
OG0001578	XP_009114124.2	XP_013741233.1
OG0001578	XP_009114123.1	XP_013741235.1
OG0001578	XP_033139715.1	XP_013720431.2
OG0001579	XP_009136836.1	XP_022562969.1, XP_013737311.1
OG0001579	XP_009128979.1	XP_013719607.1, XP_013696873.2
OG0001579	XP_009114270.1	XP_013713058.1, XP_013728335.1
OG0001579	XP_033146220.1, XP_009101411.1	XP_013707546.2, XP_013695372.2
OG0001580	XP_033139203.1	XP_048605020.1
OG0001581	XP_009138711.1	XP_048634221.1, XP_022556542.1
OG0001581	XP_009116949.2	XP_013708105.2, XP_013716611.2
OG0001581	XP_009133821.1	XP_013734907.2, XP_048608692.1, XP_048596208.1, XP_013688592.1
OG0001582	XP_009104230.1	XP_013700732.2, XP_048591613.1
OG0001582	XP_033136059.1	XP_013659983.1
OG0001582	XP_009142245.1	XP_022574261.1, XP_013725438.2
OG0001582	XP_009133657.1	XP_013734760.1, XP_048608647.1
OG0001583	XP_009142817.1	XP_013747778.2, XP_013727819.1
OG0001583	XP_009104076.3	XP_013728384.1
OG0001583	XP_009116480.1	XP_013663548.2
OG0001583	XP_009139008.2	XP_013735049.1, XP_013686153.1
OG0001584	XP_033146473.1	XP_022562772.1, XP_013678356.1
OG0001584	XP_009116458.1	XP_013663567.1, XP_048620717.1
OG0001584	XP_009104065.1	XP_013648396.1, XP_013703490.2
OG0001585	XP_009139045.1	XP_013732456.1, XP_013742182.1
OG0001585	XP_009116428.1	XP_013703609.1, XP_013663336.2
OG0001585	XP_009142749.1	XP_048610399.1, XP_013692567.2
OG0001586	XP_009131741.2	XP_048608049.1, XP_013740234.1
OG0001586	XP_009120878.1	XP_048623394.1, XP_013667360.2
OG0001586	XP_033141634.1	XP_022552082.2, XP_013676039.2
OG0001586	XP_009131740.1	XP_013730643.2, XP_013730627.2
OG0001586	XP_009120879.1	XP_013658663.3
OG0001587	XP_009126572.1	XP_013733471.2, XP_013706628.1
OG0001588	XP_009149962.1	XP_013642576.1
OG0001588	XP_009132014.2	XP_013682389.2, XP_013732463.2
OG0001588	XP_009120427.1	XP_013716817.2
OG0001588	XP_009126716.1	XP_013682503.1, XP_013714432.2
OG0001589	XP_009150405.1	XP_013643546.2, XP_013642997.1
OG0001589	XP_009130256.1	XP_048631231.1, XP_048602881.1, XP_013701318.2
OG0001589	XP_009149802.1	XP_022569327.1, XP_013727069.1
OG0001590	XP_009103954.2	XP_013647994.2, XP_048616769.1
OG0001590	XP_009113882.2	XP_013721393.1, XP_013661798.2
OG0001590	XP_033129216.1	XP_013643320.1, XP_013643208.1
OG0001591	XP_033134955.1	XP_048621872.1
OG0001591	XP_033138281.1	XP_048599298.1, XP_048613623.1
OG0001591	XP_009134429.1	XP_048607032.1, XP_048632062.1
OG0001591	XP_009111283.1	XP_048595173.1
OG0001592	XP_009119568.1	XP_013697737.2, XP_013719326.2
OG0001592	XP_009144538.1	XP_013676973.2, XP_048603908.1, XP_048629056.1, XP_048612507.1
OG0001593	XP_009132929.1	XP_013682347.2, XP_013740486.1
OG0001593	XP_009141313.1	XP_013670480.1, XP_022546670.2
OG0001593	XP_009118643.1	XP_013660290.2
OG0001593	XP_009119297.1	XP_013696076.2, XP_013666478.2
OG0001594	XP_009119181.1	XP_013666558.2, XP_013696836.2
OG0001594	XP_009111059.1	XP_048594298.1, XP_022557021.2
OG0001595	XP_033148196.1	XP_048614214.1, XP_048636226.1
OG0001595	XP_033148195.1	XP_013752006.2, XP_048636224.1
OG0001595	XP_009119173.1	XP_013681880.2, XP_048601805.1
OG0001595	XP_009119167.2	XP_048591616.1, XP_013681206.2
OG0001596	XP_009131637.1	XP_013681838.1, XP_013729951.1
OG0001596	XP_009126240.1	XP_013674678.2
OG0001596	XP_009121008.1	XP_013683134.2, XP_013687413.1
OG0001596	XP_009130393.1	XP_013714669.2
OG0001597	XP_009151150.1	XP_013643972.1, XP_013643801.1
OG0001597	XP_009111712.1	XP_013659110.2, XP_013741369.2
OG0001597	XP_009134857.1	XP_013684479.1, XP_013735928.2
OG0001597	XP_009129612.2	XP_013696410.1, XP_022570330.1
OG0001598	XP_009134885.2	XP_013740922.2, XP_013684457.1
OG0001598	XP_009129657.1	XP_013732682.2, XP_048615364.1
OG0001598	XP_009126289.1	XP_013727738.1, XP_013683538.2
OG0001598	XP_009120936.1	XP_013667407.1, XP_013667467.1
OG0001599	XP_009151629.1	XP_022543525.2, XP_048618154.1
OG0001599	XP_009134984.1	XP_048632282.1, XP_013681012.1
OG0001599	XP_033147492.1	XP_022575005.2
OG0001599	XP_009147052.1	XP_013750593.1, XP_013697546.1
OG0001600	XP_009143574.1	XP_048628437.1, XP_013748422.1
OG0001600	XP_009133088.1	XP_013734358.1
OG0001600	XP_033146121.1	XP_048611032.1, XP_013687602.1
OG0001601	XP_009110385.1	XP_013653863.1, XP_013687651.1
OG0001601	XP_033128127.1	XP_013641748.2, XP_048614192.1
OG0001601	XP_033139280.1	XP_013695448.1
OG0001602	XP_009149670.1	XP_013642344.1, XP_013698435.1
OG0001602	XP_009106386.1	XP_022570446.2, XP_013650057.2
OG0001602	XP_009128212.1	XP_048611669.1, NP_001302886.1
OG0001603	XP_009127816.1	XP_013649031.1, XP_013717463.2
OG0001603	XP_009115548.1	XP_013696810.1, XP_013738226.1
OG0001603	XP_009110109.1	XP_013730481.2, XP_013712327.1
OG0001603	XP_009103184.2	XP_022544522.2
OG0001604	XP_009103182.2	XP_013653332.2
OG0001604	XP_009110107.2	XP_013730520.1, XP_013711295.1
OG0001604	XP_009115544.1	XP_048614927.1, XP_013738229.1
OG0001604	XP_033130229.1	XP_048592080.1, XP_013702061.2
OG0001605	XP_009110106.1	XP_013730502.2, XP_013712539.1
OG0001605	XP_009115538.1	XP_022571081.1, XP_013717223.2
OG0001605	XP_018511738.1	XP_048614981.1, XP_022551841.2
OG0001605	XP_009105723.1	XP_022569958.2, XP_013702128.2
OG0001606	XP_009140475.1	XP_013743670.1, XP_013743825.2
OG0001606	XP_009117275.1	XP_013708063.1, XP_048597447.1
OG0001607	XP_009110634.1	XP_013655225.3, XP_013675219.1
OG0001607	XP_009118070.1	XP_013695455.1
OG0001607	XP_009148577.2	XP_048638186.1
OG0001607	XP_009112988.1	XP_048595655.1
OG0001608	XP_018515323.2	XP_022576359.2, XP_013696826.2
OG0001608	XP_018510480.2	XP_048597777.1
OG0001608	XP_033136607.1	XP_048621326.1, XP_048597778.1
OG0001608	XP_018510484.1	XP_013711587.2
OG0001608	XP_009118189.2	XP_013712550.2
OG0001608	XP_009148462.2	XP_013645224.2
OG0001608	XP_033128955.1	XP_013695108.2, XP_048638118.1
OG0001609	XP_009131721.2	XP_013682048.2, XP_048608902.1, XP_013742960.2
OG0001609	XP_009120922.1	XP_013683483.2, XP_048599110.1
OG0001609	XP_009118710.1	XP_013699051.2, XP_013664861.2
OG0001610	XP_009125577.1	XP_022553719.2
OG0001610	XP_009122569.1	XP_022549374.2, XP_013729435.2
OG0001610	XP_009130838.1	XP_013678557.1, XP_022566225.1
OG0001610	XP_009146820.1	XP_013640202.2
OG0001611	XP_018508803.2	XP_013649913.1, XP_013702512.1
OG0001612	XP_009124739.1	XP_013673237.1, XP_013673118.1
OG0001612	XP_009146534.1	XP_048635861.1, XP_013668228.1
OG0001612	XP_009135296.1	XP_048632363.1, XP_013684759.1
OG0001613	XP_009147632.1	XP_022560966.2, XP_022576215.1
OG0001613	XP_009107006.1	XP_022546404.2
OG0001613	XP_009146266.1	XP_013701811.2, XP_013696401.1
OG0001613	XP_009115628.1	XP_048600889.1, XP_013644855.2
OG0001614	XP_009147771.2	XP_013640762.1, XP_013685530.1
OG0001614	XP_033147152.1	XP_048630324.1, XP_013698051.1, XP_013653676.2
OG0001614	XP_009135721.1	XP_013720675.2
OG0001615	XP_033134899.1	XP_013652640.1, XP_022575875.2
OG0001615	XP_009107204.1	XP_013723622.1, XP_022555957.1
OG0001615	XP_009144905.1	XP_013714037.3, XP_013652139.2
OG0001616	XP_009150786.1	XP_013744351.2, XP_022555448.2
OG0001616	XP_009121103.1	XP_013733280.2, XP_013692949.1
OG0001616	XP_009101231.1	XP_048601055.1, XP_013640335.2
OG0001616	XP_009138366.1	XP_013643262.1, XP_022561136.2
OG0001617	XP_009112615.2	XP_013670907.1
OG0001617	XP_009124317.1	XP_013671739.1, XP_013698292.2
OG0001617	XP_009117535.2	XP_013664656.2
OG0001617	XP_009128524.2	XP_013667694.2, XP_013693946.2
OG0001618	XP_009106803.2	XP_013649428.2
OG0001618	XP_009124126.1	XP_013725267.2
OG0001618	XP_009135254.1	XP_013693745.1, XP_013648266.1
OG0001619	XP_033131658.1	XP_022553263.2, XP_013750002.1
OG0001619	XP_009115994.2	XP_022564677.1, XP_022546820.2
OG0001619	XP_009143578.1	XP_013686202.2, XP_013752272.1, XP_048636548.1
OG0001619	XP_009142106.1	XP_048611031.1, XP_013691652.1
OG0001620	XP_018511900.2	XP_022554717.2
OG0001620	XP_009125981.2	XP_013662396.1
OG0001621	XP_033133379.1	XP_048605931.1
OG0001621	XP_009148202.3	XP_013674895.2, XP_048637771.1
OG0001621	XP_009148204.2	XP_013733414.1
OG0001621	XP_009111768.3	XP_013659116.3, XP_013739700.3
OG0001622	XP_009110777.1	XP_013654521.1, XP_013654509.2, XP_013674319.1, XP_013657588.1
OG0001623	XP_033134649.1	XP_048620669.1, XP_048597151.1
OG0001623	XP_033131716.1	XP_048592999.1
OG0001623	XP_009104015.1	XP_013701073.2, XP_048593003.1
OG0001623	XP_009139082.2	XP_013742203.2, XP_048633892.1
OG0001624	XP_009112927.1	XP_013747855.1, XP_013686142.1
OG0001625	XP_033146066.1	XP_048634675.1, XP_013690557.1
OG0001625	XP_033146068.1	XP_013747402.2
OG0001626	XP_033131650.1	XP_048591935.1, XP_048615876.1
OG0001626	XP_033131039.1	XP_048591948.1
OG0001626	XP_033131038.1	XP_013674429.1
OG0001627	XP_009113771.1	XP_013662519.1, XP_013697211.2
OG0001627	XP_009102986.1	XP_013721623.1, XP_022571338.2
OG0001627	XP_033135897.1	XP_013662523.1, XP_013697207.2
OG0001627	XP_018509349.1	XP_022545902.2, XP_048606817.1
OG0001627	XP_009102984.1	XP_013653206.2, XP_013721616.2
OG0001628	XP_009132617.1	XP_048608345.1
OG0001629	XP_009117989.1	XP_013731103.2, XP_048621259.1
OG0001629	XP_009148643.1	XP_048613996.1, XP_013671790.2
OG0001629	XP_009152131.1	XP_013644803.1, XP_048626932.1
OG0001630	XP_009144049.1	XP_048610632.1, XP_013748710.2
OG0001630	XP_009132817.1	XP_013683406.1, XP_013734113.1
OG0001630	XP_009141178.1	XP_013674593.1, XP_013747187.2
OG0001631	XP_009105340.1	XP_013649275.1, XP_013702233.1
OG0001631	XP_009127586.1	XP_013715906.1, XP_013674800.1
OG0001631	XP_033131676.1	XP_048591870.1, XP_013733048.1
OG0001631	XP_009109852.1	XP_022545944.1
OG0001631	XP_033131247.1	XP_013723934.1, XP_013726897.1
OG0001633	XP_009135955.1	XP_013740439.1, XP_048596737.1
OG0001634	XP_033143379.1	XP_048611623.1
OG0001634	XP_033148145.1	XP_048613171.1
OG0001634	XP_033132573.1	XP_048634645.1, XP_048613695.1, XP_048597565.1
OG0001634	XP_033137731.1	XP_048593744.1
OG0001634	XP_033144364.1	XP_048591022.1
OG0001634	XP_033133588.1	XP_048632890.1
OG0001634	XP_033148578.1	XP_048611402.1
OG0001634	XP_033142883.1	XP_048615547.1, XP_048619862.1, XP_048619874.1, XP_048613172.1
OG0001641	XP_033129857.1	YP_005089937.1, XP_048627283.1, XP_048628709.1, XP_048628710.1, XP_048606264.1, XP_048628703.1, XP_048629027.1, XP_048629030.1, XP_048629564.1, XP_048629028.1, XP_048629050.1, XP_048630115.1, XP_048630114.1, XP_048631027.1, XP_048631001.1, XP_048628711.1, XP_048631638.1, XP_048629791.1, XP_048627275.1, XP_048631637.1, XP_048630139.1, XP_048628705.1, XP_048630154.1, XP_048630362.1, XP_048629562.1, YP_717155.1
OG0001642	XP_009123221.1	XP_013706469.1
OG0001642	XP_009138218.1	XP_022572768.1, XP_013738412.2
OG0001643	XP_009136319.1	XP_048632622.1, XP_048607124.1
OG0001643	XP_009112395.2, XP_033134126.1	XP_013655843.1
OG0001643	XP_009108692.1	XP_013656158.2
OG0001643	XP_009107674.1	XP_013670606.2, XP_048634879.1
OG0001644	XP_009103973.1	XP_013718757.2, XP_013726632.1
OG0001644	XP_018510513.2	XP_013716517.1, XP_013707945.1
OG0001644	XP_009148415.2	XP_013645588.1
OG0001645	XP_009114128.1	XP_013723167.2, XP_048625810.1
OG0001645	XP_009129062.1	XP_013651452.2, XP_013720705.1
OG0001645	XP_009152137.1	XP_048637186.1
OG0001646	XP_009152060.1	XP_013677523.1, XP_013644740.2, XP_013706612.2
OG0001646	XP_033133754.1	XP_013677834.2, XP_048622330.1
OG0001646	XP_009118038.1	XP_048597741.1, XP_022564694.1
OG0001647	XP_009125164.1	XP_048617155.1, XP_013647793.2
OG0001647	XP_009140242.1	XP_013717092.2, XP_048612209.1
OG0001647	XP_009151988.1	XP_013672558.1, XP_048591347.1
OG0001647	XP_009129444.2	XP_048600679.1
OG0001648	XP_009140038.1	XP_013703001.1, XP_013743322.1, XP_013687023.1
OG0001648	XP_009125160.2	XP_013647791.2
OG0001648	XP_009111563.1	XP_048625579.1, XP_048595253.1
OG0001648	XP_009151977.1	XP_048618055.1, XP_022543608.2
OG0001649	XP_009125118.1	XP_013651848.1, XP_013719104.1
OG0001649	XP_009151837.1	XP_013691017.1, XP_013647451.1
OG0001649	XP_009111609.1	XP_013690457.1, XP_013695240.1
OG0001649	XP_009129354.1	XP_048631454.1, XP_013665664.1, XP_013675174.1
OG0001650	XP_009111802.2	XP_013695910.1, XP_013659097.2
OG0001650	XP_009129671.1	XP_048601163.1
OG0001650	XP_009151760.1	XP_048618128.1, XP_013644473.2
OG0001650	XP_009140176.1	XP_048633518.1, XP_048628792.1, XP_048612194.1
OG0001651	XP_033145113.1	XP_048598321.1, XP_048600208.1
OG0001651	XP_009132191.1	XP_013682767.2, XP_013732681.1
OG0001651	XP_009126929.2	XP_048617322.1, XP_013725366.1
OG0001651	XP_009120176.1	XP_013666996.1, XP_013729138.1
OG0001652	XP_009135987.1	XP_022573346.2, XP_048606149.1
OG0001652	XP_033146801.1	XP_048612156.1, XP_048600763.1
OG0001652	XP_009122819.2	XP_022568856.1
OG0001653	XP_018514333.2	XP_013750394.1
OG0001653	NP_001288886.1	XP_013736035.1, XP_013684598.1
OG0001653	XP_009123179.1	XP_013724045.2, XP_048600727.1
OG0001653	XP_009113488.1	XP_013718360.1, XP_013744207.1
OG0001654	XP_009125506.2	XP_013720256.1
OG0001654	XP_009146889.1	XP_048635975.1, XP_013750407.1
OG0001654	XP_009135039.1	XP_013736032.2, XP_022555187.1
OG0001655	XP_009122157.1	XP_013737865.2, XP_013715698.2
OG0001655	XP_009135148.1	XP_013684752.1, XP_013736129.1
OG0001655	XP_009146755.1	XP_013750154.2, XP_022575541.2
OG0001656	XP_009146612.1	XP_013731758.1, XP_013749940.1
OG0001656	XP_009120694.1	XP_013733336.1, XP_013647107.1
OG0001656	XP_009135229.1	XP_013697043.1, XP_013648219.1
OG0001656	XP_018510774.1	XP_022564867.1, XP_013667883.1
OG0001657	XP_033128009.1	XP_048600234.1
OG0001657	XP_009109155.1	XP_013725708.1, XP_013710585.2
OG0001657	XP_009137630.2	XP_013706480.1, XP_013738132.2
OG0001657	XP_009120017.1	XP_013666729.2, XP_048598793.1
OG0001658	XP_009120040.2	XP_022566090.1, XP_013666827.1
OG0001658	XP_033144616.1	XP_022568508.1, XP_013642298.1
OG0001658	XP_009127020.1	XP_048607358.1, XP_013717116.1
OG0001658	XP_009137621.1	XP_013705975.2, XP_013741558.3
OG0001659	XP_009130989.1	XP_013701877.1, XP_013740106.2
OG0001659	XP_009125689.1	XP_013718935.1, XP_013674604.2
OG0001659	XP_009122340.1	XP_048623159.1, XP_013740702.2, XP_013715609.1
OG0001660	XP_033134037.1	XP_022573820.1, XP_013685679.2, XP_048607361.1
OG0001660	XP_009137148.1	XP_013717432.1, XP_048618931.1, XP_013737522.2
OG0001660	XP_009133731.2	XP_013655876.2, XP_013671139.1
