Orthogroup	Noccaea_praecox	Cochlearia_excelsa
OG0001395	Np005G2967800	g33263, g53602, g34260, g44129, g44937, g23401, g39501, g25964, g18388, g5067, g16619, g9283, g25058, g15858, g53993, g43147, g18106, g44721, g46756, g35459, g6178, g25148, g52544, g24780, g34422, g53884, g4298, g8754, g49091, g10080, g53460, g52661, g42950, g3448, g42945, g50921, g43200, g22341, g41338, g18277, g49811, g47251, g34295, g43094, g32931, g18032, g15530
OG0001396	Np005G2782600	g17095
OG0001396	Np003G1630800	g28478
OG0001397	Np005G2781500	g17094
OG0001397	Np003G1628200, Np003G1630000	g959
OG0001399	Np007G4215600	g12792
OG0001399	Np003G1453100	g29026
OG0001400	Np003G1420900	g5130, g45688
OG0001401	Np003G1392100	g5312
OG0001401	Np003G1473800	g29114
OG0001402	Np003G1375500	g29463
OG0001402	Np001G0125700	g585
OG0001403	Np003G1361300	g5442
OG0001403	Np001G0040800	g206
OG0001404	Np003G1344900	g29591, g5508
OG0001404	Np001G0103300	g472
OG0001405	Np006G3597800	g39988
OG0001405	Np004G2516100	g49588, g31076
OG0001406	Np001G0470200	g31047
OG0001407	Np006G3517600	g37889, g39954
OG0001407	Np007G4245800	g7926
OG0001408	Np006G3539900, Np006G3468200, Np006G3539700, Np006G3468700, Np006G3539800, Np006G3468600	g39891
OG0001408	Np003G1748800, Np003G1749600	g38172
OG0001409	Np006G3541300, Np006G3488800	g39881
OG0001409	Np004G2533200	g49546, g30998
OG0001410	Np004G2548800	g30917, g36607
OG0001411	Np004G2012000	g53956
OG0001411	Np001G0418800	g37042
OG0001412	Np006G3425700	g51437
OG0001412	Np004G2126400	g50512
OG0001413	Np006G3678700, Np004G2181700	g27768
OG0001414	Np001G0509800	g2602
OG0001414	Np001G0023800	g109
OG0001415	Np001G0025700, Np001G0508100	g11370, g2610
OG0001416	Np001G0058700	g294
OG0001416	Np001G0492700	g2698
OG0001419	Np003G1585400	g39359
OG0001419	Np005G2790700	g47589
OG0001420	Np007G4099700	g45243
OG0001421	Np003G1298400, Np006G3486200, Np003G1297700	g29751
OG0001422	Np003G1252900	g5844
OG0001422	Np007G4140700	g7528
OG0001423	Np001G0208200	g10488
OG0001423	Np005G3179600	g16835
OG0001424	Np005G2952400	g46888, g43131, g52351, g36151, g39186, g40695, g46887, g47022, g32218
OG0001424	Np001G0412900	g26023, g28673, g37454, g10390
OG0001425	Np005G2662300	g13727
OG0001425	Np007G3760600	g6114
OG0001426	Np007G4077800	g7249
OG0001426	Np004G1907500	g54311
OG0001427	Np007G4076600	g12241, g13175, g7242
OG0001428	Np001G0553600	g11318, g2386, g19210
OG0001429	Np005G2771900	g47647
OG0001429	Np003G1647600	g41252
OG0001430	Np005G2826000	g23844
OG0001432	Np004G2273300	g32129
OG0001432	Np002G0864300	g44727, g45813
OG0001433	Np005G2910000	g47287
OG0001433	Np001G0367900	g10970
OG0001434	Np005G2894900	g24120
OG0001434	Np001G0382300	g40537, g11008
OG0001435	Np007G3983600	g13365
OG0001435	Np004G1966500	g54175
OG0001436	Np004G1943400	g13247
OG0001436	Np007G3901100	g7051
OG0001437	Np001G0336900	g40671
OG0001437	Np005G2937500	g47233
OG0001438	Np005G2947400	g24262
OG0001438	Np005G3039500	g40692
OG0001440	Np005G2661200	g47915
OG0001440	Np007G3762500	g13722
OG0001441	Np003G1830200	g40424
OG0001441	Np005G2857300	g23965
OG0001442	Np005G2862000	g47406, g23975
OG0001443	Np005G2872700, Np005G2872400, Np005G2872000	g24038
OG0001444	Np007G4246800	g7927
OG0001444	Np005G2833200	g17261
OG0001447	Np001G0648300	g18882
OG0001447	Np006G3269300	g38213
OG0001448	Np006G3686300	g38481
OG0001448	Np005G2626700	g22799, g18905
OG0001449	Np001G0171700, Np001G0168300	g10220, g10235
OG0001450	Np006G3295300	g37416
OG0001450	Np001G0622700	g2112
OG0001451	Np006G3300900	g51997
OG0001451	Np001G0617600	g2084
OG0001452	Np001G0502300, Np001G0595300	g19071
OG0001452	Np006G3329500	g51822
OG0001453	Np005G2619100	g18141
OG0001454	Np006G3364100	g51683
OG0001454	Np001G0570400	g2317
OG0001455	Np006G3370700	g38074
OG0001456	Np007G3916700	g12065
OG0001456	Np005G3012400	g24396
OG0001458	Np007G3737000, Np007G3736900	g5970
OG0001459	Np007G3735500	g13914
OG0001459	Np005G2746200	g16998
OG0001460	Np007G3732900, Np005G2748000	g13804
OG0001462	Np006G3354500	g43709, g51721
OG0001462	Np006G3354600	g37274
OG0001463	Np007G4095500	g7340
OG0001464	Np003G1821700	g40403
OG0001465	Np005G2609300	g18320
OG0001466	Np006G3690500	g50894
OG0001466	Np005G2622100	g22760
OG0001467	Np006G3669200	g38428
OG0001468	Np005G2685200	g18258
OG0001468	Np006G3667100	g38412
OG0001469	Np006G3659500	g50980
OG0001469	Np005G2724400	g23357
OG0001470	Np004G2085700	g27809, g32746
OG0001471	Np001G0143900	g10118, g32990, g4810
OG0001472	Np007G4185500	g7694, g12874
OG0001473	Np001G0146700	g4793
OG0001473	Np007G4185800	g7697, g12547, g12871
OG0001474	Np005G2761000	g17029
OG0001474	Np002G1211800, Np007G3721800	g5913
OG0001475	Np006G3260300	g37528, g52159
OG0001476	Np005G3077200, Np005G3081100, Np005G3081000	g40693
OG0001477	Np001G0161600	g7644, g10183
OG0001478	Np004G1950600	g54248
OG0001479	Np004G2483800, Np004G2485900	g31244
OG0001479	Np002G1143300	g44080, g41049
OG0001480	Np002G1210700	g40871
OG0001480	Np004G2454900	g31381
OG0001481	Np004G2401100	g31637
OG0001482	Np003G1743900	g1456
OG0001482	Np005G2824800	g17218
OG0001483	Np004G2348800	g50146
OG0001483	Np005G2658300	g23030
OG0001484	Np004G2311500	g27541
OG0001484	Np002G0839900	g45907
OG0001485	Np001G0397900	g40490
OG0001486	Np005G2722800	g47771, g23348
OG0001486	Np006G3658300	g16960
OG0001488	Np003G1261500	g6174
OG0001490	Np007G4181400, Np007G4182000	g5386, g28104
OG0001493	Np007G3856700, Np007G3856800	g6492
OG0001493	Np007G3856600	g13482
OG0001499	Np002G0940700, Np005G3045000	g41854
OG0001500	Np004G2131000	g27692, g50520
OG0001501	Np007G4218400, Np007G4217900	g12623
OG0001501	Np003G1450600	g4981
OG0001502	Np007G4219900	g12626
OG0001502	Np003G1449600	g41499
OG0001503	Np003G1419500	g5139
OG0001503	Np007G4245300	g29275
OG0001505	Np007G4249400	g7936
OG0001505	Np003G1414100	g29306, g45660
OG0001506	Np007G4090200	g12282, g7311
OG0001507	Np003G1380400	g45567
OG0001507	Np001G0130600	g601
OG0001508	Np003G1341600	g5523
OG0001508	Np001G0095700	g18591
OG0001509	Np003G1340200, Np003G1339100	g45490
OG0001509	Np003G1340100, Np001G0507900, Np003G1339000	g29606
OG0001510	Np004G2094300	g32219
OG0001510	Np002G0898300	g44855
OG0001511	Np006G3584600	g40081
OG0001511	Np004G2511400	g27025
OG0001512	Np004G2515200	g31085
OG0001512	Np006G3595700	g40022
OG0001513	Np006G3597700	g39987
OG0001514	Np004G2524900	g26999
OG0001515	Np004G2530600	g49548, g31017
OG0001516	Np004G2535900, Np006G3481900, Np006G3547500	g49536
OG0001517	Np004G2549200	g30913
OG0001518	Np004G2558400	g26938
OG0001518	Np006G3452600, Np009G4319700	g37956
OG0001519	Np004G2559000	g49452
OG0001519	Np001G0414400	g39735
OG0001520	Np004G2559300	g30869
OG0001520	Np001G0413300	g39729
OG0001521	Np002G0717000	g44308, g46537
OG0001521	Np004G2400900	g31638
OG0001522	Np004G2124100	g32400
OG0001523	Np006G3425800	g51434
OG0001523	Np004G2125500	g50510
OG0001524	Np001G0647400	g18886
OG0001524	Np004G2148000	g32505
OG0001526	Np001G0510300	g2598, g19380
OG0001527	Np001G0026400, Np001G0026700	g131
OG0001527	Np001G0590900	g19093
OG0001528	Np001G0189300, Np001G0189200	g18637
OG0001529	Np001G0117800	g543
OG0001529	Np001G0503400	g19405
OG0001531	Np003G1510400, Np005G3004300	g28856
OG0001532	Np003G1528200, Np003G1528300	g28748
OG0001533	Np003G1528900	g28744
OG0001534	Np001G0358800	g40605
OG0001534	Np002G1130500	g17505
OG0001535	Np005G2795000	g17138
OG0001535	Np003G1573500	g39342
OG0001536	Np005G3190600	g16793
OG0001536	Np002G1225900	g40839
OG0001537	Np003G1866300	g39587
OG0001538	Np004G2573800	g30806
OG0001538	Np003G1864300	g39593
OG0001539	Np003G1320800	g26080, g26057, g29675, g8695, g14752
OG0001540	Np007G4109000	g12338, g7396
OG0001540	Np003G1305400	g5634, g29722
OG0001542	Np003G1277700	g5729, g45356
OG0001542	Np007G4127700	g7461, g13063
OG0001543	Np002G0755300	g44369
OG0001543	Np004G2340500	g31990
OG0001544	Np002G0760400, Np002G0755400	g44370
OG0001544	Np004G2340700	g31988
OG0001545	Np002G0761700	g46290
OG0001545	Np004G2343800	g31960
OG0001546	Np002G0785100	g46179
OG0001546	Np002G0785000	g44484
OG0001547	Np005G2663300	g23007
OG0001548	Np006G3274700, Np005G2673900	g47936, g22968
OG0001548	Np007G3754900	g6047
OG0001549	Np005G3072600	g24650
OG0001549	Np007G3861800	g11730
OG0001550	Np002G0807100	g44554
OG0001550	Np004G2373500	g50044
OG0001552	Np001G0369400	g10974
OG0001552	Np005G2905300	g17454
OG0001553	Np007G3993300	g11920
OG0001553	Np004G1964500	g54201
OG0001554	Np004G1941700	g54269
OG0001554	Np007G4028700	g12116
OG0001555	Np001G0332200	g40682
OG0001555	Np005G2939200	g24245, g47225
OG0001556	Np005G2957900	g47200
OG0001557	Np001G0008400, Np001G0524500	g19342
OG0001558	Np006G3217900	g37716
OG0001558	Np001G0685200	g1765
OG0001559	Np005G2709600	g23288, g16937
OG0001559	Np006G3641600	g38335
OG0001560	Np006G3259600	g38225
OG0001561	Np001G0627600	g2051, g18970
OG0001561	Np001G0627700	g11223, g2050
OG0001562	Np001G0623100	g2115, g18983
OG0001563	Np006G3306300	g38154
OG0001563	Np001G0612400	g19012
OG0001564	Np001G0597100	g19062
OG0001564	Np006G3328600	g51832
OG0001565	Np001G0596100	g19068
OG0001565	Np001G0596300	g2187
OG0001566	Np006G3363200	g37239
OG0001567	Np001G0211400	g44973
OG0001568	Np005G2744200	g23443
OG0001568	Np007G3737500	g5973
OG0001569	Np006G3705100	g50871
OG0001569	Np005G2611900	g22691
OG0001570	Np002G0832600	g45981
OG0001570	Np004G2088400	g27863
OG0001571	Np004G2571500	g30813
OG0001571	Np003G1469500	g29088
OG0001572	Np001G0175500, Np001G0149400	g10143
OG0001573	Np001G0155800	g10162
OG0001574	Np005G2763800	g17041, g47673
OG0001575	Np006G3586000	g1629
OG0001576	Np007G4193800	g7720, g12840, g12575
OG0001577	Np007G4152400	g12977
OG0001578	Np007G3925600	g13282
OG0001578	Np005G2615000, Np004G1997700	g54062
OG0001582	Np006G3566700	g39795, g37925
OG0001583	Np002G1171400	g40989
OG0001584	Np004G2416100	g31559
OG0001584	Np001G0268400	g10770
OG0001585	Np004G2320400	g32040
OG0001585	Np004G2320300	g27522
OG0001586	Np001G0240500	g6371, g16676, g16674
OG0001587	Np004G2305400	g32067, g50283
OG0001587	Np002G0848300	g44691
OG0001588	Np002G1241000	g40779
OG0001588	Np005G3200300	g46630
OG0001590	Np005G2617500	g46971
OG0001591	Np005G2623500	g22772
OG0001593	Np001G0237200	g10627, g31463
OG0001594	Np001G0141700	g4843
OG0001595	Np002G0980400, Np002G0980500	g45073
OG0001598	Np003G1341700, Np001G0096000, Np001G0096100	g9922
OG0001599	Np005G2759000	g47681, g17023
OG0001600	Np001G0494300	g16537, g16527, g16543
OG0001603	Np001G0485300	g2709
OG0001603	Np001G0061400	g9820
OG0001604	Np004G2366600	g27427
OG0001604	Np001G0481200	g19484
OG0001606	Np003G1443700	g5002
OG0001606	Np007G4225800	g12764
OG0001607	Np007G4226500	g12663
OG0001607	Np003G1441100	g45742
OG0001608	Np007G3802400	g36124, g11901
OG0001609	Np007G4233300	g12683
OG0001610	Np004G2100900, Np004G2100700	g32278, g32280, g50406
OG0001611	Np003G1395100	g29393
OG0001611	Np003G1474200	g29116
OG0001612	Np003G1474500	g645
OG0001612	Np003G1390800	g5318
OG0001613	Np003G1384400	g29428
OG0001613	Np001G0135800	g18545, g5360
OG0001614	Np001G0037300	g29506
OG0001615	Np006G3691200	g38503
OG0001615	Np003G1365500, Np004G2192600	g29507, g45529
OG0001616	Np001G0042900	g219
OG0001617	Np003G1353100	g29567
OG0001617	Np001G0053100	g9798
OG0001618	Np001G0100900	g461
OG0001618	Np003G1343800	g5511
OG0001619	Np003G1857300	g39630
OG0001619	Np004G2570100	g49416
OG0001620	Np004G2519300	g49571
OG0001620	Np006G3600400	g37853
OG0001621	Np006G3521200	g37884
OG0001621	Np004G2523800	g31048, g27000
OG0001622	Np004G2525500	g31044
OG0001622	Np006G3523400	g39948
OG0001623	Np006G3476400, Np006G3531700	g39914, g51209
OG0001623	Np004G2527900	g31029
OG0001624	Np006G3489200, Np006G3540900	g51229
OG0001624	Np004G2531500	g31008, g26980
OG0001625	Np006G3555200	g39829
OG0001625	Np004G2541800	g30949, g49508
OG0001626	Np006G3578600, Np004G2556500	g30882
OG0001627	Np004G2557800	g30874
OG0001628	Np004G2562700	g30849
OG0001628	Np001G0405300	g39695
OG0001629	Np003G1851500	g25519, g39651
OG0001630	Np005G2802900, Np003G1653500	g23739, g47556
OG0001631	Np001G0417900	g11134
OG0001631	Np004G2105500	g50432
OG0001632	Np004G2115400	g32357, g50489
OG0001633	Np001G0087500, Np002G1106300, Np002G1102400	g403
OG0001634	Np001G0094500	g9911, g429
OG0001635	Np001G0494400	g2686, g19435
OG0001636	Np001G0505200	g10022
OG0001637	Np003G1475500	g29122
OG0001640	Np005G2789400	g23680
OG0001640	Np003G1595700	g39370
OG0001641	Np003G1604400	g1002, g39381
OG0001641	Np005G2787300	g23672, g46994
OG0001643	Np005G2781200	g23640
OG0001643	Np003G1624800	g28469
OG0001644	Np007G4100200	g7362
OG0001645	Np003G1314000	g45445
OG0001645	Np007G4103500	g7380
OG0001646	Np003G1306300	g13112
OG0001646	Np007G4106600	g7392
OG0001647	Np001G0616800	g2082
OG0001647	Np003G1285200	g29804
OG0001648	Np005G3182600	g46660, g16826, g10503
OG0001649	Np005G3184400	g16811
OG0001649	Np001G0213400	g10515
OG0001650	Np005G3193600	g46645
OG0001650	Np002G1232600	g40798
OG0001651	Np004G2400500	g49963
OG0001651	Np002G0719700, Np002G0719100, Np002G0718100	g44314
OG0001652	Np002G0723200	g46520
OG0001652	Np002G0723300	g14331
OG0001653	Np002G1158000, Np004G2397500	g49971
OG0001653	Np002G0724300	g44330
OG0001654	Np004G2175500	g50619
OG0001655	Np002G0983700	g45079
OG0001655	Np002G0756700, Np005G2883700	g17383
OG0001656	Np002G0764100	g46276
OG0001656	Np004G2345700	g31952
OG0001657	Np005G2664900	g23001
OG0001657	Np007G3759400	g14031
OG0001658	Np007G3752700	g13994
OG0001658	Np005G2676100	g22958, g47950
OG0001659	Np004G1901200	g27974
OG0001659	Np007G4086300	g7287
OG0001660	Np007G4057600	g7167
OG0001661	Np007G4041700	g12141
OG0001662	Np006G3397600	g51559
OG0001662	Np001G0545900	g19243
OG0001664	Np006G3390600, Np006G3389500	g51590
OG0001665	Np006G3389000	g38040, g51591
OG0001666	Np005G3042900	g24500
OG0001666	Np007G3836100	g11803
OG0001667	Np005G3020500	g24419
OG0001667	Np007G3913100	g7002
OG0001668	Np007G3914400	g12074, g6999
OG0001668	Np005G3016800	g24406
OG0001669	Np005G3015900	g17613
OG0001669	Np005G3015500	g24402
OG0001670	Np002G0798600	g46114, g44551
OG0001670	Np002G0798500	g44550
OG0001671	Np001G0198000	g10411
OG0001672	Np004G2445700	g31416, g49856
OG0001673	Np001G0230900	g10595
OG0001673	Np004G2436600	g31458
OG0001674	Np007G3964900	g13343
OG0001674	Np004G1973400	g6796
OG0001675	Np004G1968300, Np007G3977900	g36438
OG0001676	Np004G1956800	g13377
OG0001677	Np004G1949500	g36534
OG0001679	Np004G1941000	g54272
OG0001679	Np007G4029600	g36582
OG0001681	Np005G2940300	g24248
OG0001681	Np001G0332000	g40683
OG0001682	Np001G0331900	g40685
OG0001683	Np007G3770300	g6125
OG0001683	Np005G2655900	g18224
OG0001684	Np007G3769200	g6122
OG0001684	Np005G2656900	g18225
OG0001685	Np003G1832200	g40431
OG0001685	Np005G2858400	g17308
OG0001686	Np005G2858600	g23971
OG0001686	Np003G1832700	g40432, g45153
OG0001687	Np005G2864300	g23985
OG0001687	Np003G1837800	g25579
OG0001688	Np007G3899200	g6402
OG0001688	Np002G1160600	g41024
OG0001689	Np004G2045700	g27908
OG0001689	Np003G1769400, Np003G1768600	g40261
OG0001690	Np001G0694600	g18755
OG0001690	Np006G3205600	g37772
OG0001691	Np001G0692500	g1743
OG0001691	Np006G3210300	g37744
OG0001692	Np001G0691100	g1751
OG0001692	Np004G1996800	g37758
OG0001693	Np006G3220600	g50807
OG0001693	Np001G0683000	g1779
OG0001694	Np005G3146000	g50741
OG0001695	Np001G0657500	g11186
OG0001695	Np006G3252800	g37565
OG0001696	Np001G0657400	g18839
OG0001697	Np006G3272600	g38208
OG0001697	Np001G0646400	g2018
OG0001698	Np006G3279300	g37465
OG0001698	Np001G0637300	g52084, g18928
OG0001699	Np006G3287800	g52051
OG0001699	Np001G0626200	g2127
OG0001700	Np001G0614800, Np001G0614700	g2068, g2069
OG0001701	Np001G0576500	g19148
OG0001703	Np005G3103200	g25186
OG0001704	Np007G3800700	g42706
OG0001705	Np003G1832000	g40429
OG0001705	Np006G3327600	g51840
OG0001706	Np005G2613400	g22697
OG0001706	Np006G3700800	g38524
OG0001707	Np003G1759800	g40234
OG0001708	Np003G1779000	g40283
OG0001708	Np004G2313400	g50257
OG0001709	Np003G1784000	g40310
OG0001709	Np004G2061200	g27799, g50682
OG0001710	Np007G4178900	g12517
OG0001710	Np001G0141000	g4853
OG0001711	Np001G0152100	g10153
OG0001711	Np007G4193100	g7716
OG0001712	Np007G4194100	g12838
OG0001712	Np001G0153700	g10154
OG0001714	Np007G4244800	g12739
OG0001714	Np007G4244600	g12702
OG0001715	Np007G4224700	g12652
OG0001716	Np004G2506500	g31130
OG0001716	Np007G4205000	g7754
OG0001717	Np007G3914100	g13267, g12076
OG0001719	Np007G4173100	g7655
OG0001719	Np003G1467400	g29074
OG0001720	Np007G4171900	g7649
OG0001720	Np003G1464500	g29064
OG0001721	Np007G4169700	g7646
OG0001722	Np007G4166000	g12940
OG0001723	Np007G4161700	g7614, g12462
OG0001723	Np001G0170200	g10228
OG0001724	Np003G1757800	g40223
OG0001724	Np007G4128600	g12392
OG0001726	Np007G3935500	g12024
OG0001726	Np004G1992600	g36338
OG0001727	Np007G3941400	g6885, g12013
OG0001728	Np005G2769800	g17071, g47651
OG0001728	Np003G1649600	g895
OG0001729	Np001G0532100	g2473
OG0001730	Np004G2588800	g30743
OG0001730	Np003G1885400	g25397
OG0001731	Np003G1884400	g39470
OG0001731	Np004G2588000	g30744
OG0001732	Np003G1873100	g25440
OG0001732	Np004G2580900	g49363
OG0001733	Np004G2577400	g30788
OG0001734	Np002G1129900	g41073
OG0001734	Np004G2492700	g31218
OG0001735	Np002G1171300	g40990
OG0001735	Np004G2476500	g49760
OG0001736	Np002G1177700	g44158, g40971
OG0001736	Np004G2474100	g31302
OG0001737	Np005G3018800	g45501
OG0001738	Np002G1202300	g40899
OG0001738	Np004G2458100	g49805
OG0001739	Np004G2443200, Np004G2443100, Np004G2443400	g25244
OG0001739	Np004G2443500, Np004G2306000	g31433
OG0001740	Np002G0843500	g45885
OG0001741	Np005G2627000	g22801
OG0001741	Np002G0837800	g45919, g44655
OG0001742	Np002G0851700	g45863
OG0001742	Np004G2304200, Np004G2304400	g50292
OG0001743	Np004G2297500	g32089
OG0001743	Np002G0855000	g45845
OG0001744	Np002G1181600	g40965
OG0001745	Np005G2619900, Np006G3692500	g22737
OG0001746	Np006G3689400	g38492
OG0001746	Np005G2623800	g22776
OG0001747	Np005G2695200	g47992
OG0001747	Np006G3679500	g38452
OG0001749	Np007G3771500	g14109
OG0001749	Np005G2654000	g47894, g23048
OG0001750	Np005G2715900	g47787
OG0001751	Np005G2724900	g23360
OG0001752	Np004G2297300	g32088
OG0001754	Np007G3776400, Np003G1624600	g6142, g14214
OG0001755	Np001G0446500	g3073
OG0001755	Np001G0446200	g3074
OG0001756	Np005G3034200, Np005G3034100	g24467
OG0001758	Np001G0347300	g32857, g2801, g43079, g2778
OG0001758	Np001G0347400	g43080
OG0001759	Np006G3483600	g35271, g35340, g3827, g53074, g22306, g40181, g10259, g44212, g45185, g24710, g16635, g15784, g42186, g53269, g40004, g44072, g7498, g50592, g43746, g39865, g22366, g4437, g6249, g45, g32335, g35339, g35099, g35084, g44, g6248, g18397, g39866, g22309, g17234, g14229, g7499, g6041, g22365, g43747, g43333, g24583
OG0001763	Np007G4220800	g4013, g3928
OG0001763	Np003G1448900	g4988
OG0001764	Np003G1438900	g29171
OG0001764	Np007G4228400	g7840
OG0001765	Np003G1435000	g7857
OG0001765	Np007G4230400	g12673
OG0001766	Np003G1434100, Np002G0736100	g5051
OG0001767	Np004G2470900	g27152
OG0001767	Np004G2469800	g31315
OG0001768	Np002G0855200	g45844
OG0001768	Np003G1417700	g5156
OG0001769	Np007G4250300	g12720
OG0001769	Np003G1412800	g5191
OG0001770	Np002G0710200	g44294
OG0001771	Np003G1858800	g4558
OG0001771	Np004G2163100	g32530
OG0001772	Np003G1368700	g45544
OG0001772	Np001G0028600	g143
OG0001773	Np001G0031100	g9717
OG0001773	Np003G1367700	g45537
OG0001774	Np001G0097100	g9928, g440
OG0001775	Np003G1335800	g29618
OG0001775	Np001G0089400	g9891
OG0001776	Np004G2571700	g49410
OG0001776	Np003G1859500	g45212
OG0001777	Np004G2520000	g49567
OG0001777	Np006G3602500	g51123
OG0001778	Np006G3605800	g40021
OG0001778	Np004G2521400	g31061
OG0001779	Np004G2522000	g27007
OG0001780	Np004G2526100	g49559
OG0001780	Np006G3524700	g39937
OG0001781	Np004G2536000	g49535
OG0001781	Np006G3548100, Np006G3481100	g37904
OG0001782	Np006G3578500	g51334
