Orthogroup	Noccaea_praecox	Camelina_sativa
OG0001690	Np001G0694600	XP_010512702.1, XP_010413207.1, XP_010468894.1
OG0001690	Np006G3205600	XP_010439294.1, XP_010434002.1, XP_010448851.1
OG0001691	Np001G0692500	XP_010413226.1, XP_010468913.1, XP_010512681.1
OG0001691	Np006G3210300	XP_010506800.1, XP_010518470.1, XP_010507868.1
OG0001692	Np001G0691100	XP_010468928.1, XP_010413253.1, XP_010512665.1
OG0001692	Np004G1996800	XP_010506818.1, XP_010518496.1, XP_010507852.1
OG0001693	Np006G3220600	XP_019082436.1, XP_010506718.1, XP_019100995.1
OG0001693	Np001G0683000	XP_019093081.1
OG0001694	Np005G3146000	XP_019098384.1, XP_010450842.1
OG0001695	Np001G0657500	XP_010512335.1, XP_010469207.1
OG0001696	Np001G0657400	XP_010413582.1, XP_010512333.1
OG0001696	Np006G3253900	XP_010508265.1, XP_010506396.1, XP_010518072.1
OG0001697	Np006G3272600	XP_010506185.1, XP_010508453.1, XP_010517875.1
OG0001697	Np001G0646400	XP_010469346.1, XP_010512189.1, XP_010413702.1
OG0001698	Np006G3279300	XP_010506124.1, XP_010517826.1, XP_010508520.1
OG0001698	Np001G0637300	XP_010516534.1, XP_010504840.1, XP_010427788.1
OG0001699	Np006G3287800	XP_010506043.1, XP_010517746.1, XP_010508593.1
OG0001699	Np001G0626200	XP_010427669.1, XP_019102423.1, XP_010504720.1
OG0001700	Np001G0614800	XP_010504611.1, XP_010516301.1, XP_010427553.1
OG0001700	Np001G0614700	XP_010504610.1, XP_010412809.1, XP_010431420.1
OG0001702	Np003G1613600	XP_010442944.1
OG0001703	Np007G3886600	XP_010467002.1, XP_010488697.1, XP_010488695.1, XP_010435457.1, XP_010440750.1, XP_010514569.1, XP_010450406.1
OG0001704	Np007G3800700	XP_010468548.2
OG0001705	Np003G1832000	XP_010422253.1, XP_010432999.1, XP_010496166.1
OG0001705	Np006G3327600	XP_010517379.1, XP_010505698.1, XP_010508939.1
OG0001706	Np005G2613400	XP_010431894.1, XP_010446463.1, XP_010437040.1
OG0001706	Np006G3700800	XP_010472163.1, XP_010497645.1, XP_010429089.1, XP_010416923.1
OG0001707	Np003G1759800	XP_010421795.1, XP_010436287.1, XP_010455295.1
OG0001708	Np003G1779000	XP_010437668.1, XP_010421920.1, XP_010455399.1
OG0001708	Np004G2313400	XP_010498769.1, XP_010460049.1, XP_010477555.1
OG0001709	Np003G1784000	XP_010421959.1, XP_010437116.1, XP_010455439.1
OG0001709	Np004G2061200	XP_010461137.1, XP_010480853.1, XP_010499861.1
OG0001710	Np007G4178900	XP_010464150.1, XP_010486068.1, XP_010433691.1
OG0001710	Np001G0141000	XP_010493917.1, XP_010455012.1, XP_010421517.1
OG0001711	Np001G0152100	XP_010455138.2, XP_019085393.1, XP_010421642.1, XP_010494026.1
OG0001711	Np007G4193100	XP_010464024.1, XP_010423735.1, XP_010485915.1
OG0001712	Np007G4194100	XP_019099954.1, XP_010485901.1, XP_010464004.1
OG0001712	Np001G0153700	XP_010455152.1, XP_010421653.1, XP_010494039.1
OG0001713	Np006G3269100	XP_010508417.1, XP_010505944.1, XP_010506232.1, XP_019101985.1
OG0001714	Np007G4244800	XP_010514495.1, XP_010463552.1, XP_010485522.1
OG0001715	Np007G4224400	XP_010485660.1, XP_010507797.1, XP_010463772.1
OG0001715	Np007G4224700	XP_010507732.1
OG0001716	Np004G2506500	XP_010458106.1, XP_010489194.1, XP_010475669.1
OG0001716	Np007G4205000	XP_010485829.1, XP_010415759.1, XP_010463930.1
OG0001717	Np007G3914100	XP_010487528.1, XP_010504500.1, XP_010465687.1
OG0001717	Np007G4186500	XP_010486007.1, XP_010428569.1, XP_019092551.1, XP_010497617.1
OG0001719	Np007G4173100	XP_010437904.1, XP_010486127.1
OG0001719	Np003G1467400	XP_010420665.1, XP_010454140.1, XP_010492924.1
OG0001720	Np007G4171900	XP_010486148.1, XP_010439511.1, XP_010464212.1, XP_010468044.1
OG0001720	Np003G1464500	XP_010492878.1
OG0001721	Np007G4170000	XP_010440679.1, XP_010486155.1
OG0001721	Np007G4169700	XP_010486157.1, XP_010440870.1
OG0001723	Np007G4161700	XP_010464311.1, XP_010447044.1, XP_010486231.1
OG0001723	Np001G0170200	XP_010442341.1, XP_010482158.1, XP_010439830.1
OG0001724	Np003G1757800	XP_010421770.1, XP_019089813.1, XP_010455276.1
OG0001724	Np007G4128600	XP_010477207.1, XP_010486553.1
OG0001725	Np006G3666000	XP_010417132.1, XP_010472386.1
OG0001725	Np007G4103000	XP_010464861.1, XP_010486812.1, XP_010496483.1
OG0001726	Np007G3935500	XP_010465872.1, XP_010487709.1, XP_010506234.1
OG0001727	Np007G3941400	XP_010487745.1, XP_010506750.1, XP_010465919.1
OG0001727	Np004G1990200	XP_010500418.1, XP_010479306.1, XP_010461705.1
OG0001728	Np005G2769800	XP_019088521.1, XP_010433278.1
OG0001728	Np003G1649600	XP_010442834.1, XP_010482665.1
OG0001729	Np001G0532100	XP_010503835.1, XP_010426697.1, XP_010503836.1, XP_010426698.1
OG0001730	Np004G2588800	XP_010457128.1, XP_010474740.1, XP_010480300.1
OG0001730	Np003G1885400	XP_010427803.1, XP_010456212.1, XP_010422766.1
OG0001731	Np003G1884400	XP_010456208.1, XP_010422763.1, XP_010427843.1
OG0001731	Np004G2588000	XP_010474735.1, XP_010457133.1, XP_010480328.1
OG0001732	Np003G1873100	XP_010422667.1, XP_010456100.1, XP_010428986.1
OG0001732	Np004G2580900	XP_010474651.1, XP_010457212.1
OG0001733	Np004G2577400	XP_019094934.1, XP_010501290.1, XP_010474848.1, XP_019094936.1
OG0001733	Np003G1870200	XP_010424664.1, XP_010456072.1, XP_010429262.1
OG0001734	Np002G1129900	XP_010414779.1
OG0001734	Np004G2492700	XP_010475828.1, XP_010490336.1
OG0001735	Np004G2476500	XP_010492178.1, XP_010458475.1, XP_010475983.1
OG0001736	Np002G1177700	XP_010473333.1, XP_010430139.1, XP_010418095.1
OG0001736	Np004G2474100	XP_010476025.1, XP_010492493.1, XP_010458504.1
OG0001737	Np005G3018800	XP_010460825.1, XP_010499566.1, XP_010478421.1
OG0001738	Np002G1202300	XP_019098712.1, XP_010430305.1, XP_010473467.1, XP_010418243.1
OG0001738	Np004G2458100	XP_010493725.1, XP_010476166.1, XP_010458633.1
OG0001739	Np004G2443200, Np004G2443100, Np004G2443400	XP_010501915.1, XP_019091138.1
OG0001739	Np004G2443500, Np004G2306000	XP_010481068.2, XP_019091938.1, XP_010500513.1, XP_010494965.1, XP_010476300.1, XP_010458752.1
OG0001740	Np004G2309900	XP_010427902.1, XP_019094044.1, XP_010415790.1
OG0001741	Np005G2627000	XP_010437163.1, XP_010432013.1, XP_010446608.1
OG0001741	Np002G0837800	XP_010421535.1
OG0001742	Np002G0851700	XP_010427834.1
OG0001742	Np004G2304200, Np004G2304400	XP_010460121.1, XP_010498842.1, XP_010477629.1
OG0001743	Np002G0855000	XP_010415708.1, XP_010471027.1, XP_010427802.1
OG0001744	Np002G1181600	XP_019083636.1, XP_019093598.1
OG0001745	Np005G2619900	XP_010431963.1, XP_010446535.1, XP_010437099.1
OG0001745	Np006G3692500	XP_019093502.1, XP_010429136.1, XP_010416975.1
OG0001746	Np006G3689400	XP_010429165.1, XP_010472232.1, XP_010417002.1
OG0001746	Np005G2623800	XP_010437140.1, XP_010431992.1, XP_010446568.1
OG0001747	Np005G2695200	XP_010451018.1, XP_010432047.1, XP_010437208.1
OG0001747	Np006G3679500	XP_010429249.1, XP_010417061.1, XP_010472304.1
OG0001749	Np007G3771500	XP_010516567.1, XP_010497777.1, XP_010467386.1
OG0001749	Np005G2654000	XP_010437567.1, XP_010432377.1, XP_010447036.1
OG0001750	Np005G2715900	XP_010432841.1, XP_010447523.1
OG0001751	Np005G2724900	XP_019086676.1, XP_010445040.1, XP_019089460.1
OG0001751	Np006G3331500	XP_019090587.1, XP_010423069.1
OG0001752	Np004G2297200	XP_010498890.1, XP_010477686.1, XP_010460159.1
OG0001752	Np004G2297300	XP_010477690.2, XP_010460160.1
OG0001752	Np004G2297400	XP_010460156.1, XP_010498888.1
OG0001754	Np007G3776400, Np003G1624600	XP_010497436.1, XP_010472919.1, XP_010472942.1, XP_010495901.1, XP_010435020.1, XP_010484928.1, XP_010516958.1, XP_010468639.1, XP_010442448.1, XP_010445995.1, XP_019088155.1
OG0001755	Np001G0446500	XP_010507190.2, XP_019101857.1, XP_010430978.1
OG0001755	Np001G0446200	XP_019102110.1, XP_010507189.1, XP_010430977.1
OG0001756	Np005G3034200	XP_010440322.1, XP_010435036.1
OG0001756	Np005G3034100	XP_010449957.1, XP_010435039.1
OG0001763	Np007G4220800	XP_010511244.1, XP_010485690.1, XP_010463798.1
OG0001763	Np003G1448900	XP_010420483.1, XP_010453956.1, XP_010492713.1
OG0001764	Np007G4228400	XP_010485626.1, XP_010503577.1, XP_010463726.1
OG0001765	Np003G1435000	XP_010492543.1, XP_010453803.1, XP_010420338.1
OG0001765	Np007G4230400	XP_010501405.1, XP_010463703.1
OG0001766	Np003G1434100, Np002G0736100	XP_010492520.1, XP_010420324.1, XP_010453793.1
OG0001766	Np003G1434300	XP_019097362.1, XP_019097361.1, XP_019098072.1, XP_010420321.1
OG0001767	Np004G2470900	XP_010476054.1, XP_019091457.1
OG0001767	Np004G2469800	XP_019094832.1, XP_010458537.1, XP_010492761.1
OG0001768	Np002G0855200	XP_010427801.1, XP_010415707.1, XP_010471026.1
OG0001768	Np003G1417700	XP_010453618.1, XP_019083814.1
OG0001769	Np007G4250300	XP_019096307.1, XP_010485379.1
OG0001769	Np003G1412800	XP_010456531.1, XP_010420072.1
OG0001770	Np002G0710200	XP_010472534.1, XP_010429527.1, XP_010417301.1
OG0001771	Np003G1866100	XP_019085113.1
OG0001771	Np004G2163100	XP_010478909.1, XP_010460985.1, XP_010499711.1
OG0001772	Np003G1368700	XP_010422832.1, XP_010491732.1
OG0001772	Np001G0028600	XP_010484397.1, XP_010463409.1, XP_010444572.1
OG0001773	Np001G0031100	XP_010463135.1, XP_010444533.1, XP_010484372.1
OG0001773	Np003G1367700	XP_010453067.1, XP_010491711.1, XP_010422844.1
OG0001774	Np003G1341900	XP_010452776.1, XP_010423144.1
OG0001774	Np001G0097100	XP_010456895.1, XP_010483760.1, XP_010443916.1
OG0001775	Np003G1335800	XP_010452731.1, XP_010423188.1, XP_010491380.1
OG0001775	Np001G0089400	XP_010483836.1, XP_010457487.1, XP_010443977.1
OG0001776	Np004G2571700	XP_010474941.1, XP_010474942.1, XP_010457329.1
OG0001776	Np003G1859500	XP_010422524.1, XP_010455935.1, XP_019089026.1
OG0001777	Np004G2520000	XP_010475511.1, XP_010487541.1
OG0001777	Np006G3602500	XP_010414442.1, XP_010469994.1, XP_010510537.1
OG0001778	Np006G3605800	XP_010510496.1, XP_010414390.1, XP_010469958.1
OG0001778	Np004G2521400	XP_010501353.1, XP_010475499.1
OG0001779	Np006G3501800, Np008G4281800	XP_010469939.1, XP_010510478.1, XP_010414374.1
OG0001779	Np004G2522000	XP_010487404.1, XP_010475495.1, XP_010457912.1
OG0001780	Np004G2526100	XP_010487033.1, XP_010457865.1, XP_010475455.1
OG0001780	Np006G3524700	XP_010414293.1, XP_010469883.1, XP_010510397.1
OG0001781	Np004G2536000	XP_010475345.1, XP_010457738.1
OG0001781	Np006G3548100, Np006G3481100	XP_010469745.1, XP_010414163.1, XP_010510222.1
OG0001782	Np006G3578500	XP_010509916.1, XP_010469503.1, XP_010413901.1
OG0001782	Np007G3862400	XP_010513304.1, XP_010488513.1, XP_010466805.1
OG0001783	Np001G0403300	XP_010481776.1, XP_010494411.1, XP_010441950.1
OG0001783	Np004G2564700	XP_010482711.1, XP_010457410.1, XP_010475022.1
OG0001784	Np005G2810600	XP_010433669.1, XP_010448456.1, XP_010438904.1
OG0001785	Np003G1670900	XP_010444176.1, XP_010482544.1, XP_010442709.1
OG0001785	Np005G2807400	XP_010438882.1, XP_010448432.1, XP_010433635.1
OG0001786	Np005G2806900, Np005G2807000, Np005G2807200, Np005G2807100	XP_010438876.1, XP_010433630.1, XP_010448427.1, XP_010438877.1, XP_010433632.1, XP_010448428.1, XP_010433631.1
OG0001787	Np001G0419700	XP_010481919.1, XP_010442091.1, XP_010494264.1
OG0001787	Np004G2019700, Np004G2019600	XP_010500182.1, XP_010461472.1, XP_010500181.1, XP_010479072.1
OG0001788	Np004G2104900	XP_010462931.1
OG0001789	Np004G2137700	XP_010499570.1, XP_010478431.1
OG0001789	Np006G3417700	XP_010504937.2, XP_010516618.1, XP_010509724.1
OG0001790	Np001G0059700	XP_010484081.1, XP_010460278.1, XP_010444242.1
OG0001790	Np001G0490200	XP_010515172.1, XP_010503490.1, XP_010426348.1
OG0001791	Np001G0066900	XP_010459540.1, XP_010484013.1
OG0001791	Np007G4099400	XP_010510538.1, XP_010466430.1, XP_010488193.1, XP_010498067.1, XP_010486842.1, XP_010464894.1
OG0001792	Np001G0067400, Np001G0068300	XP_010484000.1, XP_019098418.1, XP_010444150.1
OG0001793	Np004G2101800	XP_010460478.1, XP_010499191.1, XP_010478045.1
OG0001793	Np004G2101700	XP_010478047.1, XP_019091404.1, XP_010499194.1
OG0001794	Np001G0499600	XP_010412653.1, XP_010480293.1
OG0001794	Np001G0111100	XP_010493525.1, XP_010421204.1, XP_010421205.1, XP_010454682.1
OG0001795	Np001G0136800	XP_010493864.1, XP_010454956.1, XP_010421477.1
OG0001795	Np007G3805600	XP_010488073.1, XP_010466295.1, XP_019082474.1
OG0001796	Np001G0438400	XP_010425837.1, XP_010503075.1, XP_019102241.1, XP_010514760.2
OG0001796	Np003G1501700	XP_010454479.1, XP_010421006.1, XP_010493276.1, XP_010493282.1, XP_019084226.1
OG0001797	Np001G0438900	XP_010514765.2, XP_010514764.1, XP_010430949.1, XP_010503079.1
OG0001797	Np003G1502700	XP_010454487.1, XP_010421012.1, XP_010493298.1
OG0001798	Np001G0450100	XP_010425962.1, XP_010514872.1
OG0001798	Np003G1518600	XP_010456418.1, XP_010483689.1, XP_010443841.1
OG0001799	Np003G1524700, Np003G1524200	XP_010483635.1, XP_010455652.1, XP_010443771.1, XP_010443773.1, XP_010455640.1
OG0001800	Np001G0466100	XP_010426126.1, XP_010503298.1, XP_010515006.1
OG0001800	Np003G1535000	XP_010483533.1, XP_010454711.1, XP_010443663.1
OG0001801	Np003G1574100	XP_010476786.1
OG0001802	Np003G1586700	XP_010443232.1, XP_010483060.1, XP_010450433.1
OG0001802	Np005G2790100	XP_010433471.1, XP_010438726.1, XP_010448243.1
OG0001803	Np007G4099200	XP_010486848.1, XP_010498089.1, XP_010464891.1
OG0001803	Np003G1320200	XP_010491207.1, XP_010452575.1, XP_010423338.1
OG0001804	Np003G1306800	XP_010423445.1, XP_010491104.1, XP_010491103.1, XP_010452473.1
OG0001804	Np007G3741000	XP_010414670.1, XP_010489597.1, XP_010467710.1
OG0001805	Np007G4116900	XP_010464731.1, XP_010485966.1, XP_010486668.1
OG0001805	Np003G1291600	XP_010490963.1, XP_010423568.1, XP_010452349.1
OG0001806	Np007G4120200	XP_010464701.1, XP_010482462.1, XP_010486631.1
OG0001806	Np003G1286700	XP_010452313.1, XP_010423616.1, XP_010490922.1
OG0001807	Np003G1286200	XP_010423625.1, XP_010490916.1, XP_010452308.1
OG0001807	Np007G4120500	XP_010464700.1, XP_010482152.1, XP_010486628.1
OG0001808	Np007G4129100	XP_010476657.1, XP_010486550.1, XP_010464633.1, XP_019084399.1, XP_010490787.1, XP_010452189.1
OG0001809	Np001G0210100	XP_010425474.1, XP_010514422.1, XP_010502697.1
OG0001809	Np005G3182500	XP_010441234.1, XP_010450623.1, XP_010436011.1
OG0001810	Np005G2679600	XP_010432183.1, XP_010437360.1, XP_010446808.1
OG0001810	Np005G2679700	XP_010432184.1, XP_010446809.1
OG0001811	Np004G2390400	XP_010459280.1, XP_010498055.1, XP_010476850.1
OG0001811	Np002G0734200, Np002G0734300	XP_010416825.1, XP_010428969.1, XP_010472061.1
OG0001812	Np002G0756500	XP_010416618.1, XP_010428759.1
OG0001812	Np004G2341800, Np005G3097900	XP_010477392.1, XP_010459837.1, XP_010498579.1
OG0001813	Np002G0757700	XP_010416609.1, XP_010428751.1, XP_010471845.1
OG0001813	Np004G2342300	XP_010477380.1, XP_010459825.1, XP_010498569.1
OG0001814	Np002G0759800	XP_010471827.1, XP_010416594.1, XP_010428734.1
OG0001814	Np004G2342900	XP_010459811.1, XP_010477368.1, XP_010498561.1
OG0001815	Np002G0769800	XP_010416520.1, XP_010471759.1, XP_010428661.1
OG0001815	Np004G2351900	XP_010459714.1, XP_019099107.1, XP_010477265.1
OG0001816	Np002G0829400, Np002G0829300	XP_010428075.1, XP_010415946.2, XP_019083167.1
OG0001816	Np002G0829100, Np002G0829200	XP_010418901.2, XP_010428076.1, XP_010419160.2
OG0001817	Np005G3141900	XP_010435786.1, XP_010450865.1, XP_010440982.1
OG0001818	Np004G2362300	XP_010459603.1, XP_010498351.1, XP_010477148.1
OG0001818	Np002G0784500	XP_019085007.1
OG0001819	Np007G3757700	XP_019098376.1, XP_019096590.1, XP_010467528.1
OG0001819	Np005G2665600	XP_010432274.1, XP_010446917.1, XP_010437460.1
OG0001820	Np005G2676000	XP_019086984.1, XP_019086934.1, XP_019089544.1
OG0001820	Np007G3752800	XP_010489424.1, XP_010467584.1, XP_010413368.1
OG0001821	Np006G3391600	XP_010509472.1, XP_010516862.1, XP_010505187.1
OG0001821	Np001G0551800	XP_010426923.1, XP_010515770.1
OG0001822	Np001G0224700	XP_010425366.1, XP_010514297.1, XP_010502579.1
OG0001822	Np006G3383700	XP_010505228.1, XP_010509432.1, XP_010516909.1
OG0001823	Np005G3023500	XP_019087419.1
OG0001823	Np007G4174300, Np007G4174400	XP_010504361.1, XP_010516073.1, XP_010427274.1
OG0001824	Np002G0816100	XP_010471350.1
OG0001824	Np004G2382800	XP_010459379.1, XP_010476935.1, XP_010498146.1
OG0001825	Np003G1632500, Np003G1633000	XP_010482868.1, XP_010448410.1, XP_010443039.1
OG0001825	Np002G1169100	XP_010432983.1, XP_019087311.1, XP_019089025.1
OG0001826	Np002G0793300	XP_010428421.1, XP_010471529.1, XP_010416293.1
OG0001826	Np004G2370400	XP_010459506.1, XP_010498276.1, XP_010477059.1
OG0001827	Np005G2754500	XP_010447884.1, XP_010433129.1, XP_010438334.1
OG0001827	Np007G3727600	XP_010489126.1, XP_010416624.1, XP_010467924.1
OG0001828	Np004G2268700	XP_010460264.1, XP_010498997.1, XP_010477817.1
OG0001828	Np002G0868600	XP_010511994.1, XP_010415602.1, XP_010470942.1
OG0001829	Np004G2499600, Np007G4032600, Np005G2918000	XP_010434544.1, XP_010439863.1, XP_010517545.1
OG0001829	Np001G0359300	XP_010441616.1, XP_010494785.1, XP_010481487.1
OG0001830	Np001G0372600	XP_010484805.2, XP_010494646.1
OG0001830	Np005G2903500	XP_010439763.1, XP_010434453.1, XP_010449398.1
OG0001832	Np007G3812100	XP_010488129.1, XP_010510022.1, XP_010466359.1
OG0001832	Np004G1953400	XP_010500752.1, XP_010462005.1, XP_010479664.1
OG0001833	Np007G3903900	XP_010487461.1, XP_010465621.1, XP_010503850.1
OG0001833	Np004G1946900	XP_010500821.1, XP_010462063.1, XP_010479731.1
OG0001834	Np006G3424800	XP_010516582.1, XP_010509762.1
OG0001834	Np003G1658700	XP_019096093.1, XP_010444869.1
OG0001836	Np004G2522100	XP_019091352.1, XP_010475494.1, XP_010487392.1
OG0001837	Np005G2643300	XP_010447143.1, XP_010432462.1, XP_010432464.1, XP_010447142.1, XP_010437669.1
OG0001838	Np007G3762800	XP_010467463.1, XP_010489328.1, XP_010515592.1
OG0001838	Np005G2661100	XP_010446952.1, XP_010432306.1
OG0001839	Np005G2832100	XP_010433859.1, XP_010439134.1, XP_010448654.1
OG0001839	Np003G1799300	XP_010422046.1, XP_010455507.1, XP_010435578.1
OG0001840	Np005G2846600	XP_010448812.1, XP_010433975.1, XP_010439270.1
OG0001840	Np003G1816100	XP_010455613.1, XP_010433977.1, XP_010422149.1
OG0001842	Np005G2884200	XP_010451328.1, XP_019087377.1, XP_010434293.1, XP_019089358.1
OG0001843	Np003G1849100	XP_010455869.1, XP_010422430.1, XP_010431426.1
OG0001843	Np005G2874500	XP_010449116.1, XP_010434237.1, XP_010445239.1
OG0001844	Np003G1840500	XP_010455835.1, XP_010431885.1, XP_010422371.1
OG0001844	Np005G2868800	XP_010434160.1, XP_010439460.1, XP_010449038.1
OG0001845	Np004G2512500	XP_010475605.1, XP_010458041.1
OG0001846	Np001G0616300	XP_010427574.1, XP_010504631.1, XP_010516318.1, XP_019101927.1
OG0001846	Np006G3302700	XP_010508726.1, XP_010412997.2, XP_010505916.1
OG0001847	Np006G3210200	XP_010518472.1, XP_010507866.1, XP_019101756.1, XP_010413230.1, XP_010506804.1
OG0001848	Np001G0683100	XP_010413309.1, XP_010468987.1, XP_010512596.1
OG0001848	Np006G3220400	XP_010518386.1, XP_010507944.1, XP_010506721.1
OG0001849	Np001G0664400	XP_010469159.1, XP_010512394.1, XP_010413536.1
OG0001849	Np006G3247300	XP_010508207.1, XP_010518129.1, XP_010506453.1
OG0001850	Np001G0657800	XP_010513744.1, XP_010469203.2, XP_010413576.2
OG0001850	Np006G3252600	XP_010508250.1, XP_010506415.1, XP_010518085.1
OG0001851	Np001G0656400	XP_010469224.1, XP_010413596.1, XP_010512326.1
OG0001851	Np006G3254900	XP_010508278.1, XP_010518059.1, XP_010506387.1
OG0001852	Np001G0654900	XP_010469234.1, XP_010512315.2, XP_019082508.1
OG0001852	Np006G3257800	XP_010518033.1, XP_010508305.1
OG0001853	Np001G0652100	XP_010413612.1, XP_010512293.1, XP_010469247.1
OG0001854	Np001G0649900, Np001G0650100	XP_010469280.1, XP_010512247.1
OG0001854	Np001G0649600	XP_010469285.1, XP_019082931.1
OG0001855	Np006G3308000	XP_010517576.1, XP_010505855.1, XP_010508785.1
OG0001855	Np001G0609200	XP_019100370.1, XP_019084904.1
OG0001856	Np006G3330900	XP_010505666.1, XP_010517342.1, XP_010508969.1
OG0001856	Np001G0594300, Np001G0594400	XP_010504418.1, XP_010516140.1, XP_010427342.1
OG0001857	Np001G0579600, Np001G0579300	XP_010511343.1, XP_010511342.1, XP_010415038.1, XP_010415040.1, XP_010481248.1, XP_010480301.1, XP_010415044.1
OG0001858	Np001G0561300	XP_010504089.1, XP_010426971.1, XP_010515821.1
OG0001858	Np006G3378700	XP_010516952.1, XP_010509395.1, XP_010505266.1
OG0001859	Np005G2682400	XP_010446776.1, XP_010437332.1
OG0001859	Np007G3746500	XP_010489537.1, XP_010414215.1, XP_010467645.1
OG0001860	Np005G2685000	XP_010446743.1, XP_010437303.1, XP_010432135.1
OG0001860	Np007G3742700	XP_010467689.1
OG0001861	Np002G0972800	XP_019101026.1
OG0001861	Np002G0972100, Np002G0899100	XP_010511505.1, XP_010415128.1
OG0001862	Np003G1826200, Np003G1572400	XP_010422222.1, XP_010422224.1, XP_010455698.1, XP_010433379.1, XP_010455700.1, XP_010455699.1, XP_010433369.1
