Orthogroup	Noccaea_praecox	Eutrema_salsugineum
OG0001878	Np003G1893900	XP_006396240.1
OG0001878	Np004G2591700	XP_006418438.1
OG0001879	Np004G2479800	XP_006417431.1
OG0001879	Np005G2799300	XP_006413247.1
OG0001880	Np004G2479200	XP_006417426.1
OG0001880	Np002G1166100	XP_006392117.1
OG0001881	Np004G2459400	XP_006417277.1
OG0001881	Np002G1199200	XP_006391897.1
OG0001882	Np004G2458700	XP_006417273.1
OG0001882	Np002G1200000	XP_024004439.1
OG0001883	Np002G1214800	XP_006391782.1
OG0001883	Np004G2449000	XP_006417204.1
OG0001884	Np001G0236700	XP_024007058.1
OG0001884	Np004G2441300	XP_006417144.1
OG0001885	Np001G0254600	XP_006395784.1
OG0001885	Np004G2422200	XP_006417003.1
OG0001886	Np004G1987600	XP_006393335.1
OG0001887	Np004G2405200	XP_006416879.1
OG0001888	Np002G0826000	XP_024006656.1
OG0001888	Np004G2388800	XP_006416720.1
OG0001889	Np004G2386000	XP_024008360.1
OG0001889	Np002G0821900	XP_006390641.1
OG0001890	Np001G0256400	XP_006395791.1
OG0001890	Np001G0256500	XP_006395792.1
OG0001891	Np002G0858300	XP_006390926.2
OG0001891	Np004G2287300	XP_006416019.1
OG0001892	Np005G2626500	XP_024005099.1, XP_006411830.1
OG0001893	Np006G3637400	XP_024015766.1
OG0001894	Np007G3789100	XP_006409626.1
OG0001894	Np005G2641000	XP_006412302.1
OG0001895	Np005G2718800	XP_024005191.1
OG0001896	Np006G3657300	XP_024014214.1
OG0001896	Np005G2721000	XP_006412603.1
OG0001897	Np005G2726400	XP_024005155.1
OG0001897	Np006G3662800	XP_024014293.1
OG0001899	Np005G2825200	XP_006401148.2
OG0001900	Np005G3160700	XP_006405588.1
OG0001900	Np001G0194800	XP_006395335.1
OG0001910	Np005G2731400	XP_006412691.1
OG0001910	Np006G3665300	XP_024014108.1
OG0001911	Np006G3664200	XP_006404903.1
OG0001912	Np003G1434800	XP_006400178.1
OG0001912	Np007G4230900	XP_006408388.1
OG0001913	Np005G3077500	XP_006414996.1
OG0001913	Np007G4154600	XP_006407837.1
OG0001914	Np007G4235500	XP_006408425.1
OG0001914	Np003G1427600	XP_006400108.1
OG0001915	Np003G1403100	XP_006399842.1
OG0001915	Np007G4144400	XP_006407762.1
OG0001916	Np003G1473900	XP_006400503.1
OG0001916	Np003G1391600	XP_006399746.1
OG0001918	Np001G0122700	XP_006394746.1
OG0001918	Np003G1371200	XP_024012317.1
OG0001919	Np001G0121500	XP_006394738.1
OG0001919	Np003G1369900	XP_006399559.1
OG0001920	Np001G0033800	XP_006394066.1
OG0001920	Np003G1363000	XP_006399494.1
OG0001921	Np004G2303300, Np004G2303600	XP_024011994.1
OG0001921	Np003G1696600	XP_024012442.1
OG0001922	Np006G3683800	XP_006404741.1
OG0001922	Np003G1359100	XP_006399447.1
OG0001923	Np003G1356400	XP_006399422.1
OG0001923	Np001G0047300	XP_006394173.1
OG0001924	Np003G1339200, Np003G1340300	XP_006399270.1
OG0001924	Np001G0094800	XP_006394530.1
OG0001925	Np004G2529700	XP_006417882.1
OG0001925	Np006G3472100, Np006G3535900	XP_024003947.1
OG0001926	Np006G3471500, Np006G3536700	XP_024016747.1
OG0001926	Np004G2529900	XP_006417884.2
OG0001927	Np004G2535700	XP_006417946.1
OG0001927	Np006G3482500, Np006G3546900	XP_006410242.1
OG0001928	Np007G3784500	XP_006409601.2
OG0001929	Np004G2554900	XP_024008362.1
OG0001929	Np006G3577100	XP_006410451.1
OG0001930	Np004G2565200	XP_006418196.1
OG0001931	Np003G1670000	XP_024011464.1
OG0001932	Np006G3228000	XP_006397839.1
OG0001933	Np004G2108800	XP_006415702.1
OG0001933	Np006G3449300, Np009G4324700	XP_006410494.1
OG0001934	Np004G2150700	XP_006415376.1
OG0001934	Np006G3410100	XP_006410658.1
OG0001935	Np004G2053000	XP_006415191.1
OG0001936	Np006G3407000	XP_006403595.1, XP_006410691.1
OG0001936	Np004G2053400	XP_006415179.1
OG0001937	Np001G0512800	XP_006404064.1
OG0001937	Np001G0019100	XP_006394452.1
OG0001938	Np007G4047100	XP_024015143.1
OG0001939	Np001G0108400	XP_024006748.1
OG0001939	Np001G0495200	XP_006404211.1
OG0001940	Np005G2702200	XP_006412471.1, XP_006392333.1, XP_006394798.1
OG0001941	Np005G3061400, Np003G1485700	XP_006409551.1, XP_006400597.1
OG0001942	Np003G1511200	XP_006419090.1
OG0001942	Np003G1511100	XP_006400799.2
OG0001943	Np001G0449400	XP_006419056.1
OG0001944	Np003G1527700	XP_006418898.1, XP_024012083.1
OG0001945	Np002G1163800	XP_024004459.1
OG0001945	Np002G1168400	XP_006392109.1
OG0001946	Np003G1545400	XP_006401079.1
OG0001946	Np003G1328800	XP_024005717.1
OG0001947	Np003G1558400	XP_006401194.1
OG0001947	Np005G2801800	XP_024005051.1
OG0001948	Np003G1559500	XP_006401201.1
OG0001948	Np005G2801500	XP_006413265.1
OG0001949	Np007G3765200	XP_024016606.1
OG0001949	Np007G3765100	XP_024016576.1
OG0001950	Np005G3145600	XP_006405673.1
OG0001950	Np001G0185800	XP_006395260.1
OG0001951	Np005G2791800	XP_006413178.1
OG0001951	Np003G1583000	XP_006401374.1
OG0001952	Np003G1609400	XP_006401514.1
OG0001952	Np005G2785900	XP_006413118.1
OG0001953	Np003G1633800	XP_006401547.1
OG0001953	Np005G2783900	XP_006413102.1
OG0001954	Np007G4091400	XP_024014893.1
OG0001954	Np003G1326600	XP_006399172.1
OG0001955	Np003G1321400	XP_024012039.1
OG0001955	Np007G4097800	XP_006407403.1
OG0001956	Np007G4114800	XP_006407525.1
OG0001956	Np003G1294900	XP_006398937.1
OG0001957	Np007G4239200, Np007G4127500	XP_024015502.1
OG0001957	Np003G1278300	XP_006398802.1
OG0001958	Np003G1275100	XP_006398774.1
OG0001958	Np007G4128300	XP_006407634.1
OG0001959	Np003G1256500	XP_006398630.1
OG0001960	Np001G0208800	XP_006395448.1
OG0001960	Np005G3181000	XP_006405448.1
OG0001961	Np004G2405900	XP_006416882.1
OG0001961	Np002G0709800	XP_006389806.1
OG0001962	Np002G0714100	XP_006389836.1
OG0001963	Np004G2402400	XP_006416855.1
OG0001963	Np002G0715600	XP_006389845.1
OG0001964	Np004G2399900	XP_024008148.1
OG0001964	Np002G0720700	XP_006389879.1
OG0001965	Np004G2344900	XP_006416345.1
OG0001965	Np002G0762200	XP_006390180.1, XP_024008594.1
OG0001966	Np005G2670200	XP_006412083.1
OG0001966	Np005G2671200, Np005G2671700	XP_006409266.2, XP_024016557.1, XP_006412072.2
OG0001967	Np004G2349200	XP_006416382.1
OG0001968	Np002G0772000	XP_006390257.1
OG0001968	Np002G0771900	XP_024009688.1
OG0001969	Np007G3760900	XP_024016597.1
OG0001969	Np005G2661600	XP_006412122.1
OG0001970	Np007G3757800	XP_006409290.1
OG0001970	Np005G2665400	XP_006412096.1
OG0001971	Np007G3755200	XP_006409254.1
OG0001972	Np007G3754100	XP_006409246.2
OG0001972	Np005G2675000	XP_006412042.1
OG0001974	Np007G4048500	XP_006407028.1
OG0001975	Np001G0553300	XP_006403741.2
OG0001975	Np006G3387800	XP_006410831.1
OG0001977	Np005G3072100	XP_006414878.1
OG0001977	Np005G3081900	XP_024009742.1
OG0001978	Np007G4235000	XP_024015377.1
OG0001979	Np005G3049800	XP_006414694.1
OG0001979	Np007G3840000	XP_006406101.1
OG0001980	Np005G3045200	XP_006414665.1
OG0001980	Np007G3838300	XP_006406118.1
OG0001981	Np005G3017100	XP_006414428.1
OG0001981	Np007G3914200	XP_024015241.1
OG0001982	Np001G0601000	XP_006403023.1
OG0001982	Np006G3318500	XP_006411286.1
OG0001983	Np001G0461100	XP_024009508.1
OG0001984	Np001G0222500	XP_006395533.2
OG0001984	Np004G2446100	XP_006417180.2
OG0001985	Np001G0370800	XP_006398234.1
OG0001985	Np005G2904200	XP_024005063.1
OG0001986	Np004G1977900	XP_006393222.1
OG0001987	Np004G1962100	XP_006393093.1
OG0001987	Np001G0281300	XP_006406369.1
OG0001988	Np004G1954500	XP_024006358.1
OG0001988	Np007G3810600	XP_024015203.1
OG0001989	Np004G1946700	XP_024006290.1
OG0001992	Np005G2932800	XP_006414178.1
OG0001992	Np001G0343000	XP_024010949.1
OG0001993	Np003G1879100	XP_024010012.1
OG0001994	Np003G1815800	XP_006396832.1
OG0001994	Np005G2846300	XP_006413601.1
OG0001995	Np005G2856300	XP_006413672.1
OG0001996	Np005G2863200, Np005G2863300	XP_006413716.1, XP_006413715.1
OG0001997	Np003G1847300	XP_006396623.1
OG0001997	Np005G2876600	XP_006413799.1
OG0001998	Np001G0693900	XP_006402319.1
OG0001998	Np006G3206700	XP_006397990.1
OG0001999	Np006G3243200, Np006G3243600	XP_006397726.1
OG0001999	Np001G0667300	XP_006402532.1
OG0002000	Np006G3248300	XP_006397689.1
OG0002000	Np001G0663100	XP_006402570.1
OG0002001	Np001G0663000	XP_024012873.1
OG0002001	Np006G3248400	XP_024010780.1
OG0002002	Np001G0653500	XP_006402627.1
OG0002002	Np006G3258300	XP_006397605.1
OG0002003	Np004G2482700	XP_006417461.1
OG0002003	Np001G0627300	XP_006402823.1
OG0002004	Np006G3299900	XP_006411424.1
OG0002004	Np001G0619300	XP_006402888.1
OG0002005	Np005G2773500	XP_006413038.1
OG0002005	Np003G1637500	XP_006401693.1
OG0002007	Np006G3346800	XP_006411111.1
OG0002007	Np006G3346900	XP_024003973.1
OG0002008	Np006G3437700	XP_006411069.1
OG0002009	Np001G0537300	XP_006403874.1
OG0002009	Np006G3358700	XP_006411021.1
OG0002010	Np003G1841200	XP_006398456.2
OG0002011	Np006G3709400	XP_006404561.1
OG0002011	Np005G2607400	XP_006411676.1
OG0002012	Np004G2083500	XP_006415051.1
OG0002012	Np003G1775600	XP_006397131.1
OG0002013	Np007G4185000	XP_006408045.1
OG0002013	Np001G0145700	XP_006394930.1
OG0002014	Np001G0692300	XP_006402337.1
OG0002014	Np006G3210100	XP_006397963.1
OG0002015	Np006G3211100	XP_006397951.1
OG0002015	Np001G0691000	XP_006402353.1
OG0002016	Np007G3921000, Np007G3920800	XP_006406762.2
OG0002017	Np006G3290200	XP_006411474.1
OG0002017	Np001G0628400	XP_006402815.1
OG0002018	Np007G4191300	XP_006408096.1
OG0002018	Np002G1063300	XP_006392477.1
OG0002019	Np003G1466500, Np007G4172800	XP_006407961.2, XP_024011939.1
OG0002020	Np007G3921100, Np004G2067700	XP_006406761.1
OG0002020	Np007G3921500	XP_006406759.1
OG0002021	Np007G3923200	XP_006406748.1
OG0002021	Np004G2000600	XP_006393492.1
OG0002022	Np007G3926000	XP_006406731.1
OG0002022	Np004G1997600	XP_006393465.1
OG0002023	Np001G0188100	XP_006395281.1
OG0002023	Np005G3151200	XP_006405640.1
OG0002024	Np005G3118000	XP_024014619.1
OG0002025	Np007G3829700	XP_006406189.1
OG0002025	Np005G3038000	XP_006414611.1
OG0002026	Np003G1464600	XP_006400415.1, XP_024012313.1
OG0002027	Np003G1888900	XP_024009988.1
OG0002027	Np004G2590700	XP_006418432.1
OG0002028	Np003G1883900	XP_006396310.1
OG0002029	Np003G1883800	XP_024009907.1
OG0002029	Np004G2587800	XP_006418415.2
OG0002030	Np004G2577700	XP_006418317.1
OG0002030	Np003G1869900	XP_006396423.1
OG0002031	Np006G3512500, Np004G2544200	XP_006415092.1
OG0002031	Np004G2543800	XP_006418014.2
OG0002032	Np002G1113400	XP_006392406.1
OG0002032	Np004G2498000	XP_006417581.1
OG0002033	Np004G2481800	XP_024007869.1
OG0002033	Np002G1157700, Np003G1714600	XP_024016296.1
OG0002034	Np004G2473500	XP_006417375.1
OG0002034	Np002G1178100	XP_006392020.1
OG0002035	Np004G2465900	XP_006417328.1
OG0002035	Np002G1188900	XP_006391952.1
OG0002036	Np002G1213800	XP_006391786.1
OG0002036	Np004G2450800	XP_006417213.1
OG0002037	Np001G0226400	XP_006395566.1
OG0002037	Np004G2444400	XP_006417162.1
OG0002038	Np004G2418200	XP_006416987.1
OG0002041	Np004G2306400	XP_006416111.1
OG0002041	Np002G0847100	XP_006390849.1
OG0002042	Np005G3199600, Np005G3198200	XP_006405314.1
OG0002042	Np002G1240400	XP_024015262.1
OG0002043	Np005G2602100	XP_006411626.1
OG0002044	Np007G3769300	XP_006409405.1
OG0002045	Np005G2631800	XP_006412396.1
OG0002045	Np006G3629000	XP_024016002.1
OG0002048	Np003G1777100	XP_006397128.1
OG0002056	Np003G1540000	XP_006401041.1
OG0002056	Np001G0469500	XP_006404409.1
OG0002057	Np001G0480400	XP_024013714.1
OG0002057	Np001G0068000	XP_006394338.1
OG0002058	Np003G1456800	XP_006400364.1
OG0002058	Np007G4213900	XP_024015519.1
OG0002059	Np003G1456400	XP_006400360.1
OG0002059	Np003G1415400	XP_006399973.1
OG0002060	Np003G1455700	XP_024011790.1
OG0002060	Np003G1454000	XP_006400343.1
OG0002061	Np007G4221400	XP_024015638.1
OG0002061	Np003G1448200	XP_006400287.1
OG0002062	Np003G1439700	XP_024011859.1
OG0002063	Np007G4230500	XP_006408384.1
OG0002063	Np003G1435100	XP_006400181.1
OG0002064	Np003G1432800	XP_006400157.1
OG0002064	Np007G4232000	XP_006408399.1
OG0002065	Np007G4233500	XP_006408413.1
OG0002065	Np003G1430500	XP_006400133.1
OG0002066	Np007G4234200, Np007G4234100	XP_006408416.1
OG0002066	Np003G1429400	XP_006400119.1
OG0002067	Np003G1412900	XP_006399950.1
OG0002067	Np007G4250200	XP_006408538.2
OG0002068	Np003G1403700	XP_006399849.1
OG0002068	Np007G4089200	XP_006407327.1
OG0002069	Np003G1397900	XP_006399798.1
OG0002069	Np004G2102100	XP_006415787.1
OG0002070	Np001G0135000	XP_006394837.1
OG0002070	Np003G1383700	XP_006399678.1
OG0002071	Np003G1367500	XP_006399537.1
OG0002071	Np003G1367600, Np004G1910800	XP_006399538.1
OG0002072	Np003G1361600	XP_024012204.1
OG0002072	Np001G0040400	XP_006394115.1
OG0002073	Np003G1357500	XP_024011944.1
OG0002074	Np001G0094400	XP_024006999.1
OG0002074	Np003G1338700	XP_006399265.1
OG0002075	Np003G1857500	XP_006396527.1
OG0002075	Np004G2570500	XP_006418240.1
OG0002076	Np006G3586100	XP_006409812.1
OG0002076	Np006G3586200	XP_006409813.2
OG0002077	Np006G3590700	XP_006409854.1
OG0002077	Np004G2513800	XP_006417735.1
OG0002078	Np004G2544400	XP_006418019.1
OG0002078	Np006G3559600	XP_006410335.1
OG0002079	Np004G2547300	XP_006418042.1
OG0002079	Np006G3565000	XP_006410360.1
OG0002080	Np004G2565100	XP_006418194.1
OG0002081	Np001G0422600	XP_006403347.1
OG0002081	Np004G2009800	XP_006393606.1
OG0002082	Np004G2423500	XP_006417022.1
OG0002082	Np001G0251400	XP_006395756.1
OG0002083	Np001G0011600	XP_006393871.1, XP_024016490.1
OG0002084	Np001G0511000	XP_006404086.1
OG0002084	Np001G0021800	XP_006393943.1
OG0002086	Np003G1332900	XP_006399217.1
OG0002087	Np001G0505500	XP_006404129.1
OG0002087	Np001G0119700	XP_006394720.1
OG0002089	Np003G1487800	XP_006400613.1
OG0002090	Np003G1511700	XP_006400802.1
OG0002090	Np001G0446600	XP_006419086.1
OG0002091	Np001G0459800	XP_006418923.1
OG0002091	Np003G1526700	XP_006400927.1
OG0002092	Np005G2799200	XP_006413246.1
OG0002092	Np003G1563300	XP_006401234.1
OG0002093	Np005G2797300	XP_024004358.1
OG0002093	Np003G1567700	XP_006401263.1
OG0002094	Np005G2792500	XP_006413183.1
OG0002094	Np003G1581100	XP_024011879.1
OG0002095	Np005G2788800	XP_006413147.1
OG0002095	Np003G1603200	XP_006401471.1
OG0002096	Np003G1609800	XP_006401517.1
OG0002096	Np005G2785700	XP_006413116.1
OG0002097	Np003G1862300	XP_006396483.1
OG0002097	Np004G2573400	XP_006418268.1
OG0002098	Np005G2647000	XP_006412226.2, XP_024005760.1
OG0002099	Np007G4105800	XP_006407461.1
OG0002099	Np003G1307800	XP_006399036.1
OG0002100	Np003G1257600	XP_006398642.1
OG0002100	Np007G4138300	XP_006407717.1
OG0002101	Np007G4225200	XP_006408332.1
OG0002101	Np003G1254500	XP_024012489.1, XP_006395895.2
OG0002102	Np001G0213200	XP_006395474.1
OG0002102	Np005G3184200	XP_006405419.1
OG0002103	Np001G0543000	XP_024011799.1
OG0002103	Np004G2412000	XP_006416935.1
OG0002104	Np004G2406200	XP_006416884.1
OG0002104	Np002G0709500	XP_024009748.1
OG0002105	Np004G2400700	XP_006416841.1
OG0002105	Np002G0717100	XP_024008897.1
OG0002106	Np004G2398400, Np004G2398100	XP_024008757.1
OG0002106	Np002G0723900	XP_024012471.1
OG0002108	Np002G0725200	XP_006389916.1
OG0002108	Np004G2397000	XP_006416811.1
OG0002109	Np004G2326500	XP_024008720.1
OG0002110	Np002G0755000	XP_006390131.1
OG0002110	Np002G1136800	XP_006416304.1
OG0002111	Np004G2343000	XP_006416334.1
OG0002111	Np002G0760500	XP_006390165.1
OG0002112	Np004G1908500	XP_006392617.1
OG0002112	Np007G4076800	XP_006407229.1
OG0002113	Np004G1909600	XP_006392628.1
OG0002113	Np007G4076200	XP_024015692.1
OG0002114	Np007G4073400	XP_006407196.1
OG0002115	Np002G0912300	XP_006391242.2, XP_024008049.1
OG0002115	Np004G2099100	XP_006415799.1
OG0002116	Np007G3856000	XP_006418832.1
OG0002117	Np005G3054200	XP_024005665.1
OG0002117	Np007G3844600	XP_024014927.1
OG0002118	Np005G3051000	XP_006414699.1
OG0002118	Np007G3840400	XP_006406092.1
OG0002119	Np007G3826200, Np007G3890300	XP_006406209.1
OG0002120	Np005G2785800	XP_024008102.1, XP_006413117.2
OG0002121	Np005G2926500	XP_024004730.1
OG0002121	Np005G3031100	XP_024005487.1
OG0002122	Np005G3025500, Np005G3025300	XP_006414485.1
OG0002122	Np007G3815500	XP_024015554.1
OG0002124	Np004G2385000	XP_006416693.1
OG0002124	Np002G0819800	XP_006390622.1
OG0002125	Np007G3727500	XP_006408903.1
OG0002126	Np001G0196300	XP_006395348.1
OG0002127	Np001G0211300	XP_006395467.1
OG0002127	Np005G3183100	XP_006405423.1
OG0002128	Np001G0370000, Np001G0339600	XP_006398242.1
OG0002128	Np005G2904500	XP_006414023.1
OG0002129	Np004G1955700	XP_006393048.1
OG0002129	Np007G3808400	XP_006406322.1
OG0002130	Np007G4028000	XP_006406932.1
OG0002130	Np004G1942000	XP_006392894.1
OG0002131	Np006G3417000	XP_024003728.1
OG0002131	Np001G0351500	XP_006398346.2
OG0002132	Np004G2138300	XP_006395289.1
OG0002133	Np005G2833800	XP_006413530.1
OG0002134	Np005G2647600	XP_006412228.1
OG0002134	Np007G3780500	XP_006409530.1
OG0002135	Np007G3770800	XP_006409418.1
OG0002135	Np005G2655000	XP_024005120.1
OG0002136	Np005G2830600	XP_006413493.1
OG0002136	Np003G1797200	XP_006396985.1
OG0002137	Np005G2831400	XP_006413505.1
OG0002137	Np003G1798400	XP_006396971.1
OG0002138	Np005G2702100	XP_006412470.1
OG0002138	Np006G3637100	XP_006392335.1, XP_006392345.1
OG0002139	Np005G2849000, Np005G2848900	XP_006405173.1, XP_006405171.1, XP_006405168.2, XP_006405179.2, XP_006405176.1, XP_006405175.2, XP_024014014.1, XP_006405166.1, XP_006405169.1, XP_006413629.1, XP_006413632.1, XP_006413633.2
OG0002140	Np004G2023000, Np004G2023400	XP_006414762.1
OG0002141	Np001G0385300	XP_006398117.1, XP_006398116.1
OG0002142	Np001G0394200	XP_006398080.1
OG0002142	Np005G2884000	XP_006413875.1
OG0002143	Np005G2874400	XP_006413825.1
OG0002143	Np003G1849400	XP_006396597.2
OG0002144	Np003G1770600	XP_006397184.1
OG0002144	Np004G2046100	XP_024010623.1
OG0002145	Np006G3209800	XP_006397967.1
OG0002146	Np006G3229200	XP_006397833.2
OG0002146	Np001G0676800, Np001G0677000	XP_024013022.1
OG0002147	Np001G0674300	XP_006402470.1
OG0002147	Np006G3231700	XP_006397801.1
OG0002148	Np001G0667600	XP_006402530.1
OG0002148	Np006G3242600	XP_006397729.1
OG0002149	Np001G0657600	XP_006402599.1
OG0002150	Np006G3291300	XP_024016768.1, XP_006411466.1
OG0002151	Np006G3306900	XP_006411373.1
OG0002151	Np001G0477300, Np001G0613300	XP_006402940.1
OG0002152	Np001G0612300	XP_006402954.1
OG0002152	Np006G3306200	XP_024003946.1
OG0002153	Np001G0582300, Np001G0606000	XP_006402987.1
OG0002153	Np006G3310400	XP_006411346.1
OG0002154	Np006G3351400	XP_024003704.1
OG0002154	Np001G0572700	XP_006403606.1
OG0002155	Np006G3377800	XP_006410892.1
OG0002155	Np001G0562100	XP_006403699.1
OG0002156	Np003G1637400	XP_006401692.1
OG0002156	Np005G2773600	XP_006413042.1
OG0002157	Np007G3916300	XP_006406797.2
OG0002157	Np005G3012700	XP_006414392.1
OG0002158	Np005G3088200	XP_006414928.1
OG0002158	Np007G3870000	XP_006418746.1
OG0002159	Np001G0466600, Np001G0469400	XP_024013370.1, XP_006404410.1
OG0002160	Np002G0912800	XP_006391250.1
OG0002160	Np004G2099300	XP_006415796.1
OG0002161	Np004G2095800	XP_006415832.1
OG0002162	Np001G0288700, Np007G3741300	XP_006409120.1
OG0002162	Np005G2734200	XP_006412718.1
OG0002163	Np006G3305000	XP_006411392.1
OG0002164	Np001G0567300	XP_006411248.1
OG0002165	Np010G4347100, Np007G4015300	XP_006410931.2
OG0002165	Np006G3371800, Np006G3371700	XP_006410932.2
OG0002166	Np006G3310700, Np006G3310600, Np006G3310500, Np001G0329000, Np001G0330500	XP_006398413.1, XP_006398411.1
OG0002167	Np006G3709100	XP_006404565.1
OG0002168	Np006G3706000	XP_006404587.1
OG0002168	Np005G2611100	XP_006411705.1
OG0002169	Np005G2611500	XP_006411710.1
OG0002169	Np006G3705600	XP_024014060.1
OG0002170	Np006G3692800	XP_024014204.1
OG0002170	Np006G3702400	XP_024014173.1
OG0002171	Np003G1783300	XP_024010154.1, XP_006397079.1
OG0002172	Np001G0155300	XP_006395005.1
OG0002172	Np007G4196100	XP_006408134.1
OG0002173	Np006G3522400, Np005G2817800, Np004G2477000, Np004G1922300	XP_024006361.1
OG0002174	Np006G3237400	XP_024010836.1
OG0002174	Np004G2594600	XP_006418462.1
OG0002175	Np001G0161400	XP_024007347.1
OG0002175	Np005G2796300	XP_024004686.1
OG0002176	Np001G0145000	XP_024007328.1
OG0002177	Np007G4162700	XP_024015614.1
OG0002177	Np001G0167900	XP_006395101.1
OG0002178	Np001G0172600	XP_024007333.1
OG0002178	Np007G4158900	XP_006407862.1
OG0002179	Np007G4143800	XP_006407756.1
OG0002179	Np007G4143900	XP_006407757.1
OG0002180	Np007G4093200	XP_006407365.1
OG0002181	Np004G1997500	XP_006393464.1
OG0002181	Np007G3926100	XP_006406729.1
OG0002182	Np007G3938800	XP_006406642.1
OG0002182	Np004G1991900	XP_024006039.1
OG0002183	Np007G3943300	XP_006406608.1
OG0002184	Np007G3960700	XP_006406513.1
OG0002184	Np004G1977400	XP_006393218.1
OG0002185	Np001G0193500	XP_006395326.1
OG0002185	Np005G3159600	XP_006405598.1
OG0002186	Np007G3833200	XP_006406152.1
OG0002187	Np005G3106800	XP_024006715.1
OG0002187	Np002G0997900	XP_024010596.1
OG0002188	Np004G2502700	XP_006417626.1
OG0002188	Np002G1062500	XP_006392480.1
OG0002189	Np006G3399000	XP_006410756.1
OG0002190	Np006G3320900	XP_006411270.1
