Orthogroup	Noccaea_praecox	Arabidopsis_arenosa
OG0001597	Np005G3051500, Np005G3051400	jg22525
OG0001598	Np003G1341700	jg4640
OG0001598	Np001G0096000	jg23052, jg23053
OG0001599	Np005G2759000	jg9550, jg9551
OG0001603	Np001G0485300	jg14661
OG0001603	Np001G0061400	jg23301
OG0001604	Np004G2366600	jg30428
OG0001604	Np001G0481200	jg14625
OG0001606	Np003G1443700	jg5545
OG0001606	Np007G4225800	jg24147
OG0001607	Np007G4226500	jg24133
OG0001607	Np003G1441100	jg5520
OG0001608	Np007G3802400, Np007G3802300, Np007G3802000	jg26221, jg26222
OG0001609	Np007G4233300	jg24071
OG0001610	Np004G2100900, Np004G2100700	jg31260
OG0001611	Np003G1395100	jg5092
OG0001611	Np003G1474200	jg5804
OG0001612	Np003G1474500	jg5808
OG0001612	Np003G1390800	jg5064
OG0001613	Np003G1384400	jg5005
OG0001613	Np001G0135800	jg6490
OG0001614	Np003G1365600	jg4857
OG0001616	Np001G0042900	jg23461
OG0001617	Np003G1353100	jg4736
OG0001617	Np001G0053100	jg23370
OG0001618	Np001G0100900	jg6147
OG0001618	Np003G1343800	jg4666
OG0001619	Np003G1857300	jg7901
OG0001619	Np004G2570100	jg28658
OG0001620	Np004G2519300	jg29112
OG0001621	Np006G3521200	jg18033
OG0001621	Np004G2523800	jg29072
OG0001622	Np004G2525500	jg29061
OG0001622	Np006G3523400	jg18047
OG0001623	Np006G3476400, Np006G3531700	jg18087
OG0001623	Np004G2527900	jg29037
OG0001624	Np006G3489200, Np006G3540900	jg18143
OG0001624	Np004G2531500	jg29005
OG0001625	Np006G3555200	jg18237
OG0001625	Np004G2541800	jg28916
OG0001626	Np006G3578600, Np004G2556500	jg18415, jg28784
OG0001627	Np004G2557800	jg28769
OG0001628	Np004G2562700	jg28726
OG0001628	Np001G0405300	jg20801
OG0001629	Np003G1851500	jg7838
OG0001629	Np004G2567500	jg28681
OG0001630	Np005G2802900	jg9895
OG0001630	Np003G1653500	jg21956
OG0001631	Np001G0417900	jg20932
OG0001631	Np004G2105500	jg31295
OG0001632	Np006G3431700	jg18497
OG0001632	Np004G2115400	jg31384
OG0001633	Np001G0088000	jg23118
OG0001633	Np001G0087500, Np002G1106300, Np002G1102400	jg23122
OG0001634	Np001G0094500	jg23069
OG0001634	Np004G2429600	jg29860
OG0001635	Np001G0494400	jg14703
OG0001636	Np001G0505200	jg14808
OG0001636	Np001G0119400	jg6328
OG0001637	Np003G1475500	jg5813
OG0001640	Np005G2789400	jg9783
OG0001640	Np003G1595700	jg22385
OG0001641	Np003G1604400	jg22344
OG0001641	Np005G2787300	jg9767
OG0001642	Np003G1606600, Np003G1606700, Np003G1606800	jg22329
OG0001643	Np003G1624800	jg22215
OG0001644	Np007G4100200	jg25124
OG0001644	Np003G1319900	jg16131
OG0001645	Np003G1314000	jg4372
OG0001646	Np003G1306300	jg4318
OG0001646	Np007G4106600	jg25067
OG0001647	Np001G0616800	jg15667
OG0001647	Np003G1285200	jg4149
OG0001648	Np005G3182600	jg12696
OG0001648	Np001G0210300	jg13455
OG0001649	Np005G3184400	jg12709
OG0001649	Np001G0213400	jg13419
OG0001650	Np005G3193600	jg12764
OG0001650	Np002G1232600	jg482
OG0001651	Np004G2400500	jg30111
OG0001651	Np002G0719700, Np002G0719100, Np002G0718100	jg3650
OG0001652	Np002G0723200	jg3621
OG0001653	Np002G1158000, Np004G2397500	jg30131
OG0001653	Np002G0724300	jg3609
OG0001655	Np002G0983700	jg1915
OG0001655	Np005G2883700	jg10518, jg10523, jg10530
OG0001656	Np002G0764100	jg3309
OG0001656	Np004G2345700	jg30633
OG0001657	Np005G2664900	jg8801
OG0001658	Np007G3752700	jg27923
OG0001658	Np005G2676100	jg8732
OG0001659	Np004G1901200	jg33819
OG0001659	Np007G4086300	jg25230
OG0001660	Np007G4057600	jg25444
OG0001661	Np007G4041700	jg33505, jg25568
OG0001662	Np006G3397600	jg18730
OG0001662	Np001G0545900	jg15157
OG0001664	Np006G3390600, Np006G3389500	jg18787
OG0001665	Np006G3389000	jg18788
OG0001665	Np001G0552500	jg15221, jg10973
OG0001666	Np005G3042900	jg11277
OG0001666	Np007G3836100	jg26514
OG0001667	Np005G3020500	jg11107
OG0001667	Np007G3913100	jg25721
OG0001668	Np007G3914400	jg25738
OG0001668	Np005G3016800	jg11091
OG0001669	Np005G3015900	jg11083
OG0001669	Np005G3015500	jg11082
OG0001670	Np002G0798600	jg3047
OG0001670	Np002G0798500	jg3048
OG0001671	Np001G0198000	jg13620
OG0001671	Np005G3165100	jg12607
OG0001672	Np001G0223600	jg13350
OG0001672	Np004G2445700	jg29750
OG0001673	Np001G0230900	jg13276
OG0001673	Np004G2436600	jg29809
OG0001674	Np007G3964900	jg26095
OG0001674	Np004G1973400	jg33111
OG0001675	Np007G3977900	jg26143
OG0001676	Np007G3808100	jg26280
OG0001676	Np004G1956800	jg33283
OG0001677	Np007G3910100	jg25703
OG0001677	Np004G1949500	jg33378
OG0001679	Np004G1941000	jg33468
OG0001679	Np007G4029600	jg25605
OG0001680	Np005G3128600, Np005G3128300	jg12305
OG0001681	Np001G0332000	jg20341
OG0001682	Np001G0331900	jg20339
OG0001682	Np005G2944800	jg10856
OG0001683	Np007G3770300	jg27755
OG0001683	Np005G2655900	jg8861
OG0001684	Np007G3769200	jg27766
OG0001684	Np005G2656900	jg8855
OG0001685	Np003G1832200	jg7691
OG0001685	Np005G2858400	jg10326
OG0001686	Np005G2858600	jg10328
OG0001686	Np003G1832700	jg7694
OG0001687	Np005G2864300	jg10378
OG0001687	Np003G1837800	jg7738
OG0001688	Np007G3879700, Np007G3899200	jg26875
OG0001688	Np002G1160600	jg958
OG0001688	Np007G3880000	jg26876
OG0001689	Np004G2045700	jg32230
OG0001689	Np003G1769400, Np003G1768600	jg7258
OG0001690	Np001G0694600	jg16372
OG0001690	Np006G3205600	jg20219
OG0001691	Np001G0692500	jg16353
OG0001691	Np006G3210300	jg20177
OG0001692	Np001G0691100	jg16337
OG0001692	Np004G1996800	jg20195
OG0001693	Np006G3220600	jg20104
OG0001693	Np001G0683000	jg16279
OG0001694	Np005G3146000	jg13327, jg12462, jg19201
OG0001695	Np001G0657500	jg16083
OG0001696	Np001G0657400	jg16082
OG0001696	Np006G3253900	jg19828
OG0001697	Np006G3272600	jg19652
OG0001697	Np001G0646400	jg15980
OG0001698	Np006G3279300	jg19602
OG0001698	Np001G0637300	jg15905
OG0001699	Np006G3287800	jg19531
OG0001699	Np001G0626200	jg15803
OG0001700	Np001G0614800	jg15686
OG0001700	Np001G0614700	jg15687
OG0001701	Np001G0576500	jg15389
OG0001703	Np007G3886600	jg26968
OG0001704	Np007G3800700	jg27368
OG0001705	Np003G1832000	jg7688
OG0001705	Np006G3327600	jg19228
OG0001706	Np005G2613400	jg8396
OG0001706	Np006G3700800	jg16582
OG0001707	Np003G1759800	jg7187
OG0001708	Np003G1779000	jg7339
OG0001708	Np004G2313400	jg30845
OG0001709	Np003G1784000	jg7389
OG0001709	Np004G2061200	jg31973
OG0001710	Np007G4178900	jg24517
OG0001710	Np001G0141000	jg6554
OG0001711	Np001G0152100	jg6671
OG0001711	Np007G4193100	jg24409
OG0001712	Np007G4194100	jg24396
OG0001712	Np001G0153700	jg6699
OG0001713	Np006G3269100	jg2171, jg19687
OG0001714	Np007G4244800	jg23979
OG0001715	Np007G4224400	jg24156
OG0001715	Np007G4224700	jg24155
OG0001716	Np007G4205000	jg24330
OG0001717	Np007G3914100	jg25733
OG0001717	Np007G4186500	jg24463
OG0001718	Np007G4182700, Np007G4182600, Np007G4181500, Np007G4182200	jg26884, jg24500
OG0001719	Np003G1467400	jg5741
OG0001720	Np007G4171900	jg24575
OG0001720	Np003G1464500	jg5709
OG0001721	Np007G4170000	jg24586, jg24587
OG0001721	Np007G4169700	jg24588
OG0001723	Np007G4161700	jg24652
OG0001723	Np001G0170200	jg21465
OG0001724	Np003G1757800	jg7097, jg7143
OG0001724	Np007G4128600	jg24907
OG0001725	Np006G3666000	jg16852
OG0001725	Np007G4103000	jg25102
OG0001726	Np007G3935500	jg25918
OG0001727	Np007G3941400	jg25953
OG0001727	Np004G1990200	jg32957
OG0001728	Np005G2769800	jg9640
OG0001728	Np003G1649600	jg21996
OG0001729	Np001G0532100	jg15029, jg15031, jg15028, jg15030
OG0001730	Np004G2588800	jg28481
OG0001730	Np003G1885400	jg8122
OG0001731	Np003G1884400	jg8127
OG0001731	Np004G2588000	jg28489
OG0001732	Np003G1873100	jg8041
OG0001732	Np004G2580900	jg28546
OG0001733	Np004G2577400	jg28579
OG0001733	Np003G1870200	jg8007
OG0001734	Np002G1129900	jg1206, jg1204
OG0001734	Np004G2492700	jg29351
OG0001735	Np004G2476500	jg29505
OG0001736	Np002G1177700	jg842
OG0001736	Np004G2474100	jg29533
OG0001737	Np005G3018800	jg31581
OG0001738	Np002G1202300	jg672
OG0001738	Np004G2458100	jg29652
OG0001739	Np004G2443200, Np004G2443100, Np004G2443400	jg29770
OG0001739	Np004G2443500, Np004G2306000	jg29768, jg13380
OG0001740	Np004G2309900	jg2713
OG0001741	Np005G2627000	jg8538
OG0001741	Np002G0837800	jg6576
OG0001742	Np002G0851700	jg2667
OG0001742	Np004G2304200, Np004G2304400	jg30906
OG0001743	Np002G0855000	jg2641
OG0001744	Np002G1181600	jg799
OG0001744	Np002G1181500	jg804
OG0001745	Np005G2619900	jg8475
OG0001745	Np006G3692500	jg16650
OG0001746	Np006G3689400	jg16670
OG0001746	Np005G2623800	jg8512
OG0001747	Np005G2695200	jg8576
OG0001747	Np006G3679500	jg16752
OG0001749	Np007G3771500	jg27748
OG0001749	Np005G2654000	jg8875
OG0001750	Np005G2715900	jg9237
OG0001750	Np004G2042600	jg9239
OG0001751	Np005G2724900	jg9301
OG0001752	Np004G2297200	jg30952
OG0001752	Np004G2297300	jg30953
OG0001752	Np004G2297400	jg30951
OG0001754	Np007G3776400, Np003G1624600	jg27652, jg27651
OG0001755	Np001G0446500	jg14245, jg14244
OG0001755	Np001G0446200	jg14243
OG0001756	Np005G3034200	jg11201, jg11202
OG0001756	Np005G3034100	jg11200
OG0001763	Np007G4220800	jg24191
OG0001763	Np003G1448900	jg5588
OG0001764	Np007G4228400	jg24119
OG0001765	Np003G1435000	jg5468
OG0001765	Np007G4230400	jg24100
OG0001766	Np003G1434100, Np002G0736100	jg5459, jg5461
OG0001766	Np003G1434300	jg5457
OG0001767	Np004G2469800	jg29566
OG0001768	Np002G0855200	jg2640
OG0001769	Np007G4250300	jg23924
OG0001769	Np003G1412800	jg5257
OG0001770	Np002G0710200	jg3709
OG0001771	Np004G2163100	jg31794
OG0001772	Np003G1368700	jg4883
OG0001772	Np001G0028600	jg23575
OG0001773	Np001G0031100	jg23551
OG0001773	Np003G1367700	jg4872
OG0001774	Np003G1341900	jg4642
OG0001774	Np001G0097100	jg23044
OG0001775	Np003G1335800	jg4606
OG0001775	Np001G0089400	jg23104
OG0001776	Np004G2571700	jg28636
OG0001776	Np003G1859500	jg7872
OG0001777	Np004G2520000	jg29106
OG0001777	Np006G3602500	jg17904
OG0001778	Np006G3605800	jg17945
OG0001778	Np004G2521400	jg29095
OG0001779	Np006G3501800, Np008G4281800	jg17975
OG0001779	Np004G2522000	jg29091
OG0001780	Np006G3524700	jg18058
OG0001781	Np004G2536000	jg28966
OG0001781	Np006G3548100, Np006G3481100	jg18177
OG0001782	Np006G3578500	jg18414
OG0001782	Np007G3862400	jg26716
OG0001783	Np001G0403300	jg20784
OG0001783	Np004G2564700	jg28708
OG0001784	Np005G2810600	jg9945
OG0001785	Np003G1670900	jg21881
OG0001785	Np005G2807400	jg9921
OG0001786	Np005G2806900, Np005G2807000, Np005G2807200, Np005G2807100	jg9917, jg9919, jg9918
OG0001787	Np001G0419700	jg20966
OG0001787	Np004G2019700, Np004G2019600	jg32681
OG0001788	Np004G2104900	jg7104, jg7134, jg7129
OG0001789	Np004G2137700	jg31585
OG0001789	Np006G3417700	jg18570
OG0001790	Np001G0059700	jg23316
OG0001790	Np001G0490200	jg14669
OG0001791	Np007G4099400	jg26374, jg25129
OG0001792	Np001G0067400, Np001G0068300	jg23245, jg23247
OG0001793	Np004G2101800	jg31251
OG0001793	Np004G2101700	jg31252
OG0001794	Np001G0499600	jg14746
OG0001794	Np001G0111100	jg6245
OG0001795	Np001G0136800	jg6500
OG0001795	Np007G3805600	jg26254
OG0001796	Np001G0438400	jg14132
OG0001796	Np003G1501700	jg6016
OG0001797	Np001G0438900	jg14141
OG0001797	Np003G1502700	jg6033
OG0001798	Np001G0450100	jg14298
OG0001798	Np003G1518600	jg22983
OG0001799	Np003G1524700, Np003G1524200	jg22926, jg22925
OG0001800	Np001G0466100	jg14469, jg22842
OG0001801	Np003G1574100	jg22538, jg22537
OG0001802	Np003G1586700	jg22432
OG0001802	Np005G2790100	jg9790
OG0001803	Np007G4099200	jg25131
OG0001803	Np003G1320200	jg4424
OG0001804	Np003G1306800	jg4325
OG0001804	Np007G3741000	jg28056
OG0001805	Np007G4116900	jg24993
OG0001805	Np003G1291600	jg4202
OG0001806	Np007G4120200	jg24964
OG0001806	Np003G1286700	jg4164
OG0001807	Np003G1286200	jg4160
OG0001807	Np007G4120500	jg24961
OG0001808	Np007G4129100	jg24904, jg4050
OG0001809	Np001G0210100	jg13459
OG0001809	Np005G3182500	jg12695
OG0001810	Np005G2679600	jg8702, jg8703
OG0001810	Np005G2679700	jg8701
OG0001811	Np004G2390400	jg30236
OG0001811	Np002G0734200, Np002G0734300	jg3520
OG0001812	Np002G0756500	jg3355
OG0001812	Np004G2341800, Np005G3097900	jg30675
OG0001813	Np002G0757700	jg3348
OG0001813	Np004G2342300	jg30660
OG0001814	Np002G0759800	jg3333
OG0001814	Np004G2342900	jg30651
OG0001815	Np002G0769800	jg3264
OG0001815	Np004G2351900	jg30558
OG0001816	Np002G0829400, Np002G0829300	jg2842, jg2843
OG0001817	Np005G3141900	jg12420
OG0001818	Np004G2362300	jg30462
OG0001818	Np002G0784500	jg3163, jg3164
OG0001819	Np007G3757700	jg27886
OG0001819	Np005G2665600	jg8796
OG0001820	Np005G2676000	jg8733
OG0001820	Np007G3752800	jg27922
OG0001821	Np006G3391600	jg18776
OG0001821	Np001G0551800	jg15217
OG0001822	Np001G0224700	jg13341
OG0001822	Np006G3383700	jg18822
OG0001824	Np002G0816100	jg2943
OG0001824	Np004G2382800	jg30298
OG0001825	Np003G1632500, Np003G1633000	jg22285
OG0001826	Np002G0793300	jg3090
OG0001826	Np004G2370400	jg30392
OG0001827	Np005G2754500	jg9518
OG0001827	Np007G3727600	jg28180
OG0001828	Np004G2268700	jg31077
OG0001828	Np002G0868600	jg2539
OG0001829	Np004G2499600, Np007G4032600, Np005G2918000	jg10755
OG0001829	Np001G0359300	jg20453
OG0001830	Np001G0372600	jg20541
OG0001830	Np005G2903500	jg10668
OG0001831	Np004G2521800	jg29093
OG0001832	Np007G3812100	jg26313
OG0001832	Np004G1953400	jg33328
OG0001833	Np007G3903900	jg25659
OG0001833	Np004G1946900	jg33407
OG0001834	Np006G3424800	jg18537
OG0001834	Np003G1658700	jg21940
OG0001836	Np006G3503700, Np008G4283100	jg17976
OG0001836	Np004G2522100	jg29090
OG0001837	Np007G3781900	jg27574
OG0001837	Np005G2643300	jg8956
OG0001838	Np007G3762800	jg27834
OG0001838	Np005G2661100	jg8821
OG0001839	Np005G2832100	jg10110
OG0001839	Np003G1799300	jg7468
OG0001840	Np005G2846600	jg10236
OG0001840	Np003G1816100	jg7597
OG0001842	Np005G2884200	jg10535
OG0001843	Np003G1849100	jg7806
OG0001843	Np005G2874500	jg10460
OG0001844	Np003G1840500	jg7761
OG0001844	Np005G2868800	jg10406
OG0001845	Np004G2512500	jg29176
OG0001845	Np001G0409300	jg33024
OG0001846	Np001G0616300	jg15673
OG0001846	Np006G3302700	jg19419
OG0001847	Np006G3210200	jg20180
OG0001848	Np001G0683100	jg16280
OG0001848	Np006G3220400	jg20106
OG0001849	Np001G0664400	jg16122
OG0001849	Np006G3247300	jg19903
OG0001850	Np001G0657800	jg16086
OG0001850	Np006G3252600	jg19840
OG0001851	Np001G0656400	jg16074
OG0001851	Np006G3254900	jg19816
OG0001852	Np001G0654900	jg16066
OG0001852	Np006G3257800	jg19785
OG0001853	Np001G0652100	jg16052
OG0001854	Np001G0649900, Np001G0650100	jg16020
OG0001854	Np001G0649600	jg16018
OG0001855	Np006G3308000	jg19371
OG0001855	Np001G0609200	jg15633
OG0001856	Np006G3330900	jg19206
OG0001856	Np001G0594300, Np001G0594400	jg15506
OG0001857	Np001G0579600, Np001G0579300	jg15410
OG0001858	Np001G0561300	jg15264
OG0001858	Np006G3378700	jg18853
OG0001859	Np005G2682400	jg8680
OG0001859	Np007G3746500	jg27993
OG0001860	Np007G3742700	jg28030
OG0001861	Np002G0972800	jg1997
OG0001861	Np002G0972100, Np002G0899100	jg2006
OG0001862	Np003G1826200, Np003G1572400	jg7655, jg7654
OG0001864	Np006G3683500	jg16709
OG0001865	Np004G2049500	jg32330
OG0001865	Np003G1756200	jg7096, jg7149
OG0001866	Np004G2493000	jg29348
OG0001866	Np007G4144300	jg24772
OG0001867	Np006G3283400, Np006G3283300	jg19569, jg19570
OG0001869	Np004G2344800	jg30641
OG0001869	Np006G3288100, Np003G1734100, Np004G2271000	jg19528
OG0001871	Np007G4232300	jg24077
OG0001871	Np007G4232200	jg24079, jg24078
OG0001872	Np007G4175200	jg24542
OG0001872	Np007G3849900	jg26612
OG0001873	Np004G2428300	jg29872
OG0001873	Np001G0247800	jg13127
OG0001874	Np006G3636200	jg17160
OG0001875	Np005G3157400	jg12535
OG0001875	Np001G0191700	jg13709
OG0001876	Np005G3186900, Np005G3155900	jg12520
OG0001877	Np005G3133700	jg12343
OG0001877	Np002G0934700	jg2216
OG0001878	Np003G1893900	jg8204
OG0001878	Np004G2591700	jg28459
OG0001879	Np004G2479800	jg29470
OG0001879	Np005G2799300	jg9863
OG0001880	Np004G2479200	jg29476
OG0001880	Np002G1166100	jg909
OG0001881	Np004G2459400	jg29643
OG0001881	Np002G1199200	jg686
OG0001882	Np004G2458700	jg29646
OG0001882	Np002G1200000	jg678
OG0001883	Np002G1214800	jg579
OG0001883	Np004G2449000	jg29727
OG0001884	Np001G0236700	jg13222
OG0001884	Np004G2441300	jg29784
OG0001885	Np001G0254600	jg13058
OG0001885	Np004G2422200	jg29930
OG0001886	Np004G1987600	jg32974
OG0001888	Np002G0826000	jg2868
OG0001888	Np004G2388800	jg30254
OG0001889	Np002G0821800	jg2896
OG0001890	Np001G0256400	jg13050, jg13051
OG0001891	Np002G0858300	jg2617
OG0001891	Np004G2287300	jg30992
OG0001892	Np005G2626500	jg8533, jg8534
OG0001893	Np006G3637400	jg17140
OG0001894	Np007G3789100	jg27523
OG0001894	Np005G2641000	jg8979
OG0001895	Np005G2718800	jg9266
OG0001896	Np006G3657300	jg16925
OG0001896	Np005G2721000	jg9269
OG0001897	Np005G2726400	jg9308
OG0001897	Np006G3662800	jg16891
OG0001899	Np002G0961800, Np006G3691700, Np007G4145400, Np005G2825200, Np002G1201700	jg12207, jg17387
OG0001900	Np005G3160700	jg12561
OG0001900	Np001G0194800	jg13666
OG0001910	Np005G2731400	jg9354
OG0001910	Np006G3665300	jg16859
OG0001911	Np006G3664200	jg16870
OG0001912	Np003G1434800	jg5465
OG0001912	Np007G4230900	jg24095
OG0001913	Np005G3077500	jg9641
OG0001913	Np007G4154600	jg24697
OG0001914	Np007G4235500	jg24049
OG0001914	Np003G1427600	jg5407
OG0001915	Np003G1403100	jg5162
OG0001916	Np003G1473900	jg5802
OG0001916	Np003G1391600	jg5073
OG0001917	Np003G1389700	jg5050
OG0001917	Np003G1475300	jg5812
OG0001918	Np001G0122700	jg6368
OG0001918	Np003G1371200	jg4903
OG0001919	Np001G0121500	jg6358
OG0001920	Np001G0033800	jg23530
OG0001920	Np003G1363000	jg4828
OG0001921	Np004G2303300, Np004G2303600, Np003G1696600	jg22345
OG0001922	Np006G3683800	jg16707
OG0001922	Np003G1359100	jg4782
OG0001923	Np003G1356400	jg4759
OG0001923	Np001G0047300	jg23417
OG0001924	Np001G0094800	jg23065
OG0001925	Np004G2529700	jg29025
OG0001926	Np006G3471500, Np006G3536700	jg18108
OG0001926	Np004G2529900	jg29023
OG0001927	Np004G2535700	jg28969
OG0001927	Np006G3482500, Np006G3546900	jg18167
OG0001929	Np004G2554900	jg28794
OG0001929	Np006G3577100	jg18399
OG0001930	Np001G0402300	jg20779
OG0001931	Np005G2806800	jg9916
OG0001931	Np003G1670000	jg21888
OG0001932	Np006G3228000	jg20055
OG0001934	Np004G2150700	jg31693
OG0001934	Np006G3410100	jg18619
OG0001935	Np004G2053000	jg31900
OG0001936	Np006G3407000	jg18654
OG0001936	Np004G2053400	jg31905
OG0001937	Np001G0512800	jg14875
OG0001937	Np001G0019100	jg23656
OG0001938	Np007G4047100	jg25527
OG0001939	Np001G0108400	jg6217, jg13926
OG0001939	Np001G0495200	jg14710
OG0001940	Np005G2702200	jg9146, jg6429
OG0001942	Np003G1511200	jg14242
OG0001942	Np003G1511100	jg6125
OG0001943	Np003G1517200	jg22994
OG0001943	Np001G0449400	jg14291
OG0001945	Np002G1163800	jg927
OG0001945	Np002G1168400	jg898
OG0001946	Np003G1545400	jg22756
OG0001946	Np003G1328800	jg4539
OG0001947	Np005G2801800	jg9882
OG0001948	Np005G2801500	jg9879
OG0001949	Np007G3765200	jg27801
OG0001949	Np007G3765100	jg27802
OG0001950	Np005G3145600	jg12451
OG0001950	Np001G0185800	jg13850
OG0001951	Np005G2791800	jg9805
OG0001951	Np003G1583000	jg22462
OG0001952	Np003G1609400	jg22316
OG0001952	Np005G2785900	jg9750
OG0001953	Np003G1633800	jg22291
OG0001953	Np005G2783900	jg9734
OG0001954	Np007G4091400	jg25182
OG0001954	Np003G1326600	jg4520
OG0001955	Np003G1321400	jg4435, jg4456
OG0001955	Np007G4097800	jg25140
OG0001956	Np007G4114800	jg25004
OG0001956	Np003G1294900	jg4233
OG0001957	Np007G4239200, Np007G4127500	jg24916
OG0001957	Np003G1278300	jg8605
OG0001958	Np003G1275100	jg4061
OG0001958	Np007G4128300	jg24909
OG0001960	Np001G0208800	jg13473
OG0001960	Np005G3181000	jg12684
OG0001961	Np004G2405900	jg30064
OG0001961	Np002G0709800	jg3715
OG0001962	Np002G0714100	jg3677
OG0001963	Np004G2402400	jg30092
OG0001963	Np002G0715600	jg3669
OG0001964	Np004G2399900	jg30116
OG0001964	Np002G0720700	jg3641
OG0001965	Np004G2344900	jg30640
OG0001965	Np002G0762200	jg3317
OG0001966	Np005G2670200	jg8787
OG0001966	Np005G2671200, Np005G2671700	jg8773
OG0001967	Np004G2349200	jg30599
OG0001968	Np002G0771900	jg3246
OG0001969	Np007G3760900	jg27850
OG0001969	Np005G2661600	jg8818
OG0001970	Np007G3757800	jg27884
OG0001970	Np005G2665400	jg8797
OG0001971	Np007G3755200	jg27906
OG0001971	Np005G2673500	jg8757
OG0001972	Np007G3754100	jg27914
OG0001972	Np005G2675000	jg8741
OG0001973	Np004G1918300	jg33650
OG0001974	Np007G4048500	jg25516
OG0001975	Np001G0553300	jg15225
OG0001975	Np006G3387800	jg18794
OG0001977	Np005G3072100	jg11458
OG0001977	Np005G3081900	jg26685
OG0001978	Np007G4235000	jg24053
OG0001979	Np005G3049800	jg11308
OG0001979	Np007G3840000	jg26546
OG0001980	Np005G3045200	jg11292
OG0001980	Np007G3838300	jg26525
OG0001982	Np001G0601000	jg15578
OG0001982	Np006G3318500	jg19282
OG0001983	Np001G0461100	jg14421
OG0001983	Np001G0460400	jg14423
OG0001984	Np001G0222500	jg13358
OG0001985	Np001G0370800	jg20529
OG0001985	Np005G2904200	jg10678
OG0001986	Np004G1977900	jg33092, jg33094
OG0001986	Np007G3960300	jg26065
OG0001987	Np004G1962100	jg33230
OG0001987	Np001G0281300	jg26215
