Orthogroup	Noccaea_praecox	Brassica_oleracea
OG0000535	Np001G0629100	XP_013632962.1
OG0000536	Np005G3112400	XP_013637606.1
OG0000536	Np003G1829100	XP_013610827.1
OG0000537	Np007G4149500, Np007G4149100	XP_013628956.1, XP_013614631.1
OG0000537	Np001G0180200	XP_013596317.1
OG0000537	Np007G4149000, Np005G3093300	XP_013626396.1, XP_013614628.1, XP_013583265.1, XP_013615750.1
OG0000538	Np006G3681400	XP_013634796.1
OG0000539	Np006G3605600	XP_013623249.1
OG0000539	Np006G3605500	XP_013632126.1, XP_013607186.1
OG0000540	Np006G3543900, Np006G3486500	XP_013635802.1, XP_013616724.1
OG0000542	Np004G2483400	XP_013585672.1, XP_013604481.1
OG0000542	Np002G1149500	XP_013606668.1
OG0000542	Np002G0860700	XP_013615541.1, XP_013591796.1
OG0000543	Np001G0384100	XP_013610853.1
OG0000543	Np004G2364100	XP_013596568.1, XP_013596158.1
OG0000543	Np001G0384200	XP_013596414.1
OG0000546	Np006G3249800	XP_013616740.1
OG0000546	Np006G3249700	XP_013633474.1, XP_013583281.1
OG0000547	Np006G3267300	XP_013623530.1
OG0000547	Np006G3406600	XP_013629833.1
OG0000548	Np006G3670400	XP_013631725.1
OG0000548	Np005G3166600	XP_013632076.1
OG0000548	Np006G3669400	XP_013627279.1
OG0000548	Np006G3669300	XP_013627320.1
OG0000549	Np006G3576700	XP_013631101.1, XP_013627508.1
OG0000552	Np001G0630800	XP_013609262.1
OG0000553	Np007G3875900	XP_013609170.1, XP_013622562.1, XP_013593420.1
OG0000553	Np001G0171600	XP_013606918.1, XP_013616414.1, XP_013597865.1
OG0000554	Np003G1825900, Np003G1826000	XP_013625485.1, XP_013635893.1, XP_013615836.1, XP_013609782.1
OG0000555	Np007G3811200	XP_013639760.1
OG0000556	Np002G1196300	XP_013591335.1
OG0000557	Np006G3680100	XP_013637045.1, XP_013634984.1
OG0000558	Np006G3223500, Np003G1770500, Np004G2588500, Np002G0974700, Np004G2329100, Np003G1593500, Np008G4267900, Np008G4269100, Np009G4291800, Np004G2028000, Np003G1819900, Np002G0857600, Np007G4164100, Np004G2295900	XP_013639538.1, XP_013583466.1, XP_013634289.1, XP_013614099.1, XP_013639405.1, XP_013617251.1, XP_013639255.1
OG0000558	Np009G4317800	XP_013615181.1
OG0000561	Np005G3150300	XP_013636776.1, XP_013613723.1
OG0000561	Np003G1424200	XP_013623198.1, XP_013612823.1, XP_013612129.1
OG0000562	Np006G3579300	XP_013631368.1, XP_013631025.1
OG0000562	Np003G1505300	XP_013608728.1, XP_013625204.1, XP_013618113.1
OG0000563	Np006G3218900	XP_013588469.1, XP_013600243.1, XP_013631869.1
OG0000563	Np004G2302400	XP_013594087.1, XP_013587100.1
OG0000565	Np004G2463100	XP_013624982.1
OG0000565	Np004G2467800	XP_013599747.1
OG0000566	Np002G1124500	XP_013612672.1, XP_013612732.1
OG0000567	Np005G3036500	XP_013615614.1, XP_013627377.1, XP_013584133.1
OG0000568	Np006G3258900	XP_013635111.1, XP_013634467.1
OG0000569	Np001G0019000	XP_013597541.1
OG0000569	Np001G0512900	XP_013600618.1
OG0000569	Np001G0513000	XP_013614138.1
OG0000570	Np003G1527900, Np003G1536700, Np003G1537500	XP_013608285.1, XP_013608283.1, XP_013608281.1, XP_013616936.1, XP_013616942.1, XP_013616944.1, XP_013616940.1
OG0000571	Np007G4131700, Np007G4129400	XP_013635741.1
OG0000572	Np007G3765400, Np007G3765300	XP_013595596.1, XP_013622748.1
OG0000572	Np007G3765500	XP_013607264.1
OG0000572	Np001G0429400	XP_013621535.1
OG0000573	Np003G1846700	XP_013607314.1
OG0000573	Np003G1846600	XP_013607083.1
OG0000578	Np003G1710100	XP_013624076.1, XP_013620942.1, XP_013615061.1, XP_013601332.1, XP_013639174.1, XP_013607563.1
OG0000579	Np007G4239400	XP_013638257.1, XP_013583862.1
OG0000579	Np003G1340800	XP_013595982.1
OG0000580	Np006G3550700	XP_013625138.1, XP_013630432.1, XP_013632625.1, XP_013635800.1, XP_013635787.1, XP_013635732.1
OG0000581	Np003G1486100	XP_013610540.1, XP_013619827.1
OG0000581	Np003G1488200	XP_013610848.1
OG0000582	Np001G0441600	XP_013626037.1
OG0000582	Np001G0441800, Np001G0441900	XP_013626607.1
OG0000583	Np004G1928600	XP_013613494.1, XP_013592137.1
OG0000583	Np004G2392200	XP_013585326.1
OG0000583	Np002G0732700	XP_013591486.1
OG0000584	Np002G1127400	XP_013631624.1, XP_013606313.1
OG0000585	Np001G0607100, Np001G0607500, Np001G0607200, Np001G0607300, Np001G0607000	XP_013607494.1
OG0000587	Np002G1117700, Np004G2346900	XP_013603384.1
OG0000587	Np001G0518000, Np001G0517900	XP_013601595.1, XP_013603907.1, XP_013601596.1
OG0000588	Np006G3606400	XP_013634184.1, XP_013634707.1, XP_013634839.1, XP_013632129.1
OG0000589	Np003G1604100, Np003G1482400	XP_013620667.1, XP_013630283.1
OG0000590	Np005G3146900, Np001G0419100, Np005G3146800	XP_013631306.1, XP_013631572.1, XP_013637551.1
OG0000591	Np003G1596900	XP_013622594.1
OG0000591	Np005G2789100	XP_013600524.1, XP_013593840.1
OG0000592	Np002G0732600	XP_013616329.1
OG0000592	Np004G2392300	XP_013584837.1
OG0000592	Np005G2776300	XP_013597202.1
OG0000593	Np002G0742300	XP_013590582.1, XP_013587874.1
OG0000593	Np004G2044200, Np007G3857500, Np007G3949200, Np006G3310100, Np007G3821200	XP_013584093.1, XP_013608583.1, XP_013625630.1
OG0000595	Np005G3126300	XP_013610416.1
OG0000595	Np002G1167500	XP_013607714.1
OG0000595	Np002G0797100	XP_013590020.1, XP_013588475.1
OG0000595	Np001G0135900	XP_013630860.1
OG0000596	Np006G3662700	XP_013627887.1, XP_013621933.1
OG0000596	Np001G0233800, Np001G0234000	XP_013598106.1, XP_013598105.1, XP_013597824.1
OG0000597	Np005G3062900, Np005G3058700	XP_013631399.1
OG0000597	Np005G3062800, Np005G3059100	XP_013631401.1, XP_013631400.1
OG0000598	Np007G3737900	XP_013624382.1, XP_013595081.1, XP_013595082.1
OG0000598	Np005G2659900	XP_013593807.1
OG0000599	Np005G2612600, Np006G3700000	XP_013614562.1, XP_013626196.1, XP_013599590.1, XP_013595941.1
OG0000600	Np007G4186200	XP_013625582.1
OG0000600	Np001G0147200, Np001G0145100	XP_013596675.1
OG0000601	Np002G1136200, Np002G1139900	XP_013636584.1, XP_013636095.1, XP_013630038.1, XP_013605717.1
OG0000602	Np007G4166500	XP_013637827.1, XP_013638827.1
OG0000604	Np005G2802600	XP_013602475.1
OG0000604	Np005G3195800	XP_013590042.1, XP_013633563.1
OG0000604	Np003G1652500	XP_013595376.1
OG0000605	Np003G1887800	XP_013628964.1
OG0000605	Np003G1873900	XP_013623091.1
OG0000605	Np003G1873600, Np003G1873700	XP_013603247.1, XP_013610077.1, XP_013609900.1, XP_013627721.1
OG0000606	Np005G2677700	XP_013595180.1
OG0000609	Np007G3764000, Np007G3764100	XP_013628079.1, XP_013597069.1
OG0000609	Np007G3763900	XP_013627748.1
OG0000613	Np001G0560000	XP_013588422.1
OG0000613	Np003G1275500	XP_013628234.1
OG0000615	Np001G0468100	XP_013602939.1
OG0000615	Np006G3587000	XP_013633230.1
OG0000615	Np002G0849800	XP_013639793.1
OG0000617	Np003G1310400	XP_013612465.1
OG0000617	Np002G1063100	XP_013606013.1, XP_013609415.1, XP_013610128.1
OG0000617	Np003G1310700, Np002G1081300	XP_013609941.1
OG0000617	Np003G1310500	XP_013627276.1, XP_013610243.1
OG0000618	Np003G1251700	XP_013620482.1, XP_013622716.1
OG0000618	Np007G4099500	XP_013628472.1
OG0000619	Np004G1902100	XP_013625027.1
OG0000619	Np002G0855300	XP_013620902.1
OG0000619	Np003G1586000	XP_013625029.1, XP_013599086.1, XP_013606464.1, XP_013613553.1
OG0000620	Np001G0393200	XP_013619440.1
OG0000621	Np001G0625100	XP_013629520.1
OG0000621	Np007G3896300	XP_013606728.1
OG0000622	Np006G3377100	XP_013614757.1, XP_013629665.1, XP_013631840.1
OG0000622	Np001G0562600	XP_013604392.1, XP_013604394.1, XP_013588503.1
OG0000622	Np003G1515900	XP_013607296.1
OG0000623	Np007G3750500	XP_013593332.1, XP_013622342.1
OG0000623	Np001G0529200	XP_013596533.1
OG0000623	Np005G2677600	XP_013625070.1, XP_013584042.1, XP_013599425.1
OG0000624	Np006G3265300	XP_013628169.1
OG0000624	Np007G3853700	XP_013623998.1
OG0000624	Np001G0394500	XP_013636112.1
OG0000625	Np007G4077000	XP_013583707.1
OG0000625	Np004G1908000	XP_013591080.1
OG0000626	Np004G2444200	XP_013599483.1, XP_013632255.1, XP_013632169.1, XP_013609726.1, XP_013601055.1
OG0000626	Np004G2444300	XP_013603114.1, XP_013600724.1
OG0000627	Np002G1161300	XP_013607723.1, XP_013610099.1, XP_013610498.1, XP_013592321.1
OG0000628	Np005G2640500	XP_013595172.1, XP_013627487.1, XP_013624903.1
OG0000628	Np005G2640600, Np002G0915700	XP_013627070.1
OG0000629	Np003G1794600, Np003G1794800	XP_013610137.1, XP_013610601.1, XP_013635089.1, XP_013596928.1, XP_013610570.1
OG0000630	Np007G3992200, Np003G1421000	XP_013591855.1
OG0000633	Np004G2286200, Np007G4022000	XP_013639371.1
OG0000634	Np005G2727900	XP_013628464.1
OG0000634	Np003G1346200	XP_013616805.1
OG0000635	Np003G1514000	XP_013610235.1
OG0000635	Np004G2512900	XP_013603124.1, XP_013603607.1, XP_013637781.1, XP_013637782.1
OG0000637	Np001G0457500	XP_013636165.1, XP_013625281.1
OG0000637	Np003G1525100	XP_013608957.1
OG0000637	Np001G0564600	XP_013613501.1, XP_013600675.1
OG0000638	Np003G1525400	XP_013623570.1, XP_013619843.1, XP_013609906.1
OG0000638	Np001G0457600	XP_013627620.1
OG0000639	Np001G0674800	XP_013591912.1
OG0000639	Np003G1887200	XP_013600486.1
OG0000639	Np006G3230800	XP_013637367.1, XP_013630510.1
OG0000641	Np003G1573800	XP_013612142.1, XP_013626154.1
OG0000641	Np007G3729200	XP_013593973.1, XP_013599981.1, XP_013609002.1
OG0000641	Np005G2752400	XP_013601362.1
OG0000642	Np006G3229000	XP_013626707.1, XP_013631017.1
OG0000642	Np006G3229100	XP_013637120.1
OG0000643	Np002G0869100	XP_013590874.1, XP_013590998.1, XP_013616738.1
OG0000643	Np007G4005600, Np007G4131200, Np005G2734700	XP_013611300.1, XP_013625636.1, XP_013618202.1, XP_013630172.1
OG0000644	Np005G3185300	XP_013615028.1, XP_013633171.1, XP_013635746.1
OG0000645	Np004G2517000	XP_013615355.1, XP_013603835.1
OG0000646	Np001G0562500	XP_013605172.1, XP_013591857.1
OG0000647	Np002G0761300, Np007G4109600	XP_013586966.1, XP_013614924.1, XP_013614921.1, XP_013615730.1
OG0000647	Np002G0763400	XP_013614922.1
OG0000647	Np005G3189200	XP_013601090.1
OG0000649	Np004G2378100	XP_013603334.1, XP_013587459.1
OG0000649	Np004G1992000	XP_013590768.1, XP_013584437.1
OG0000649	Np007G3937700	XP_013610846.1, XP_013613965.1
OG0000650	Np007G3955500	XP_013608503.1, XP_013626493.1
OG0000650	Np007G3778800	XP_013629245.1
OG0000650	Np005G2641900	XP_013619907.1, XP_013628168.1
OG0000652	Np007G4226200	XP_013637989.1
OG0000652	Np003G1441700	XP_013626890.1, XP_013612018.1
OG0000653	Np001G0692600, Np005G2814400	XP_013595518.1, XP_013637135.1
OG0000653	Np006G3210500	XP_013622417.1, XP_013636544.1, XP_013631341.1, XP_013600167.1, XP_013588341.1
OG0000654	Np006G3366400, Np006G3233800, Np001G0680300, Np001G0658900, Np001G0659300, Np001G0667000, Np001G0660700	XP_013620003.1, XP_013619926.1
OG0000655	Np006G3420200	XP_013625991.1, XP_013625249.1, XP_013635660.1, XP_013632022.1
OG0000655	Np007G4029400, Np007G4052900	XP_013622620.1, XP_013586087.1
OG0000656	Np001G0248300	XP_013609762.1, XP_013606332.1, XP_013621174.1, XP_013597726.1
OG0000656	Np004G2427900	XP_013587495.1, XP_013599833.1, XP_013599676.1
OG0000657	Np005G3066700, Np005G3051200	XP_013632623.1, XP_013632622.1
OG0000661	Np006G3211200	XP_013634018.1, XP_013631620.1
OG0000661	Np004G2576500	XP_013583538.1
OG0000661	Np003G1868200	XP_013612021.1
OG0000663	Np002G0798100	XP_013616205.1, XP_013588558.1
OG0000664	Np002G1227500, Np002G1227300	XP_013635697.1, XP_013610334.1
OG0000665	Np007G3903500	XP_013590225.1, XP_013590258.1, XP_013626021.1
OG0000665	Np004G1946300	XP_013584117.1, XP_013588023.1
OG0000666	Np005G2834700	XP_013628641.1, XP_013628642.1, XP_013596357.1, XP_013597650.1, XP_013606861.1
OG0000667	Np003G1898100, Np006G3244900	XP_013602495.1, XP_013590121.1, XP_013633717.1
OG0000669	Np003G1773800, Np004G2083900	XP_013586073.1, XP_013606957.1, XP_013592464.1, XP_013630239.1
OG0000671	Np003G1820800	XP_013608025.1, XP_013608024.1, XP_013619890.1, XP_013639153.1, XP_013614823.1
OG0000673	Np004G2548400	XP_013624228.1
OG0000673	Np004G2548200, Np004G2547900	XP_013583878.1, XP_013603804.1, XP_013584939.1
OG0000674	Np007G4095600	XP_013634476.1, XP_013583397.1, XP_013589321.1, XP_013583401.1, XP_013583399.1, XP_013583400.1
OG0000678	Np003G1351800	XP_013628999.1
OG0000679	Np006G3560600	XP_013625470.1
OG0000679	Np004G2403400	XP_013602190.1, XP_013603177.1, XP_013585751.1
OG0000680	Np006G3426400	XP_013630545.1, XP_013637288.1, XP_013636940.1
OG0000681	Np002G0704000	XP_013589773.1
OG0000681	Np007G3902300, Np005G2821700	XP_013629453.1, XP_013609882.1
OG0000681	Np004G1944600	XP_013629378.1, XP_013591895.1, XP_013591807.1
OG0000682	Np006G3524900, Np006G3531800, Np006G3476300	XP_013632627.1
OG0000683	Np001G0190300	XP_013616465.1, XP_013617826.1, XP_013593053.1
OG0000683	Np007G4241800	XP_013635998.1, XP_013586001.1
OG0000684	Np006G3279800	XP_013636874.1
OG0000684	Np001G0636900	XP_013604793.1, XP_013592766.1
OG0000685	Np007G4233800	XP_013627683.1
OG0000685	Np003G1616700	XP_013610419.1, XP_013619734.1
OG0000686	Np004G2277700	XP_013634452.1
OG0000686	Np004G2277400	XP_013584326.1
OG0000687	Np004G2029600	XP_013588276.1
OG0000689	Np001G0025800, Np001G0491500, Np002G1200200	XP_013589454.1
OG0000690	Np005G2634100	XP_013617025.1, XP_013594128.1
OG0000691	Np003G1427800	XP_013610154.1
OG0000691	Np003G1427900	XP_013616700.1, XP_013607053.1
OG0000691	Np007G4235100	XP_013635043.1, XP_013625856.1
OG0000693	Np006G3553600, Np002G1154500, Np005G3100400	XP_013633560.1, XP_013631591.1, XP_013628156.1, XP_013628155.1, XP_013633509.1, XP_013633510.1
OG0000694	Np006G3569700	XP_013635833.1, XP_013635832.1
OG0000695	Np005G2995100	XP_013602029.1, XP_013636654.1, XP_013598642.1
OG0000695	Np006G3247100	XP_013588712.1, XP_013629428.1
OG0000696	Np001G0116900	XP_013622778.1
OG0000696	Np005G2773300	XP_013601027.1, XP_013601020.1
OG0000697	Np003G1522000	XP_013616922.1, XP_013619664.1
OG0000698	Np005G2752000, Np003G1573200, Np007G3729500, Np005G2891000	XP_013606247.1
OG0000699	Np002G1189600	XP_013603722.1, XP_013589483.1, XP_013603843.1, XP_013591060.1, XP_013602817.1
OG0000699	Np006G3567600, Np006G3690100, Np006G3690200	XP_013639815.1, XP_013585076.1, XP_013639812.1, XP_013639814.1, XP_013632308.1, XP_013633249.1
OG0000700	Np004G1959700	XP_013624963.1, XP_013585333.1, XP_013592316.1
OG0000700	Np006G3586400	XP_013591163.1, XP_013591225.1
OG0000701	Np001G0086700	XP_013637339.1, XP_013632571.1
OG0000702	Np006G3296300	XP_013614879.1
OG0000703	Np006G3328800	XP_013636491.1, XP_013631684.1
OG0000703	Np006G3328700	XP_013625522.1, XP_013632236.1
OG0000703	Np001G0596800	XP_013631455.1
OG0000704	Np001G0147900	XP_013590352.1, XP_013600258.1, XP_013636260.1
OG0000705	Np006G3325900	XP_013621879.1
OG0000705	Np007G4136700, Np007G4106000	XP_013621859.1, XP_013587701.1, XP_013615221.1
OG0000706	Np006G3222800	XP_013634673.1, XP_013631736.1
OG0000706	Np003G1879300	XP_013618648.1, XP_013608807.1
OG0000706	Np004G2584300	XP_013602666.1
OG0000707	Np006G3259900	XP_013631739.1, XP_013633597.1
OG0000707	Np001G0279700	XP_013612896.1, XP_013593543.1, XP_013616063.1
OG0000708	Np007G3907600	XP_013609649.1
OG0000708	Np007G3908400	XP_013586355.1
OG0000710	Np005G2747600	XP_013596759.1, XP_013596483.1, XP_013594319.1
OG0000710	Np005G3083100	XP_013598902.1
OG0000710	Np003G1770900, Np003G1771900	XP_013624946.1
OG0000713	Np003G1668700	XP_013591442.1, XP_013623728.1, XP_013594277.1, XP_013615594.1, XP_013626489.1, XP_013624643.1, XP_013624395.1
OG0000713	Np003G1700100, Np003G1739800	XP_013632865.1, XP_013583449.1
OG0000714	Np004G2048400, Np006G3558500, Np001G0126300, Np006G3450000, Np009G4321800, Np006G3251200, Np001G0586100, Np006G3584800	XP_013633291.1, XP_013633296.1, XP_013633241.1
OG0000715	Np001G0117700	XP_013596900.1
OG0000715	Np001G0503300	XP_013583398.1
OG0000716	Np004G1911000	XP_013591741.1, XP_013629407.1
OG0000716	Np007G4075100	XP_013628698.1
OG0000716	Np003G1575700	XP_013630543.1
OG0000717	Np004G2424100	XP_013602563.1, XP_013602104.1, XP_013583625.1
OG0000717	Np002G0864500	XP_013592142.1, XP_013615951.1
OG0000718	Np001G0228900	XP_013609926.1, XP_013621668.1, XP_013594255.1
OG0000718	Np001G0229000, Np001G0229100	XP_013593450.1
OG0000719	Np003G1671500	XP_013608109.1, XP_013615654.1, XP_013626614.1, XP_013618935.1
OG0000719	Np003G1671800	XP_013619709.1
OG0000720	Np002G1056400, Np001G0691500, Np006G3679800	XP_013604116.1, XP_013635953.1
OG0000723	Np001G0258400	XP_013596247.1, XP_013618583.1, XP_013621295.1
OG0000724	Np004G2564900	XP_013605762.1, XP_013585667.1
OG0000724	Np005G3056500	XP_013628718.1
OG0000726	Np003G1769000, Np003G1768200, Np003G1768000, Np005G2935900	XP_013608249.1
OG0000726	Np005G2862200, Np003G1866600	XP_013603651.1
OG0000728	Np003G1448800	XP_013621820.1
OG0000728	Np007G4220900	XP_013584448.1, XP_013638123.1
OG0000730	Np002G0713800	XP_013588377.1, XP_013615500.1
OG0000730	Np006G3560700	XP_013631289.1
OG0000730	Np004G2403500	XP_013585750.1
OG0000731	Np004G2129100	XP_013597277.1
OG0000731	Np004G2129000	XP_013626474.1
OG0000732	Np001G0126400, Np001G0126000	XP_013620018.1
OG0000733	Np003G1283200, Np002G1209500	XP_013611038.1, XP_013626071.1, XP_013621109.1
OG0000734	Np003G1684100	XP_013608929.1, XP_013629993.1
OG0000734	Np001G0074200	XP_013609919.1, XP_013626181.1
OG0000736	Np002G1148900, Np002G1148300, Np004G2310000, Np003G1532100, Np003G1532000	XP_013623213.1, XP_013618401.1, XP_013618637.1, XP_013607161.1
OG0000737	Np003G1864500	XP_013612334.1, XP_013614540.1
OG0000738	Np003G1281400	XP_013609951.1
OG0000738	Np006G3391200	XP_013631124.1, XP_013634397.1
OG0000738	Np001G0551900	XP_013637326.1
OG0000740	Np002G0735400	XP_013592736.1, XP_013620875.1, XP_013592287.1
OG0000740	Np004G2041100	XP_013587239.1
OG0000741	Np002G0794600	XP_013590065.1, XP_013590112.1, XP_013620748.1
OG0000741	Np001G0596900	XP_013600439.1, XP_013637445.1
OG0000742	Np004G1950800	XP_013589036.1
OG0000744	Np001G0670700	XP_013603654.1, XP_013602668.1
OG0000744	Np001G0670800	XP_013635492.1
OG0000745	Np005G2750700, Np005G2750500	XP_013630726.1, XP_013620281.1, XP_013598345.1
OG0000745	Np005G2796200	XP_013602280.1, XP_013594259.1
OG0000746	Np005G3010100	XP_013601312.1
OG0000746	Np006G3257600	XP_013626961.1
OG0000748	Np003G1376100	XP_013608221.1, XP_013610671.1, XP_013594418.1
OG0000748	Np004G2051900, Np004G2047300	XP_013632799.1
OG0000749	Np006G3680600	XP_013631628.1, XP_013604728.1
OG0000750	Np005G2745300, Np005G2762300	XP_013585116.1, XP_013596389.1, XP_013596399.1
OG0000751	Np004G2030700	XP_013589764.1, XP_013602641.1
OG0000751	Np006G3579600	XP_013593201.1, XP_013594725.1
OG0000752	Np007G4237700	XP_013585005.1
OG0000752	Np001G0444700, Np005G2710600, Np006G3642900, Np006G3643000	XP_013603092.1, XP_013587193.1, XP_013626886.1, XP_013634411.1, XP_013596375.1
OG0000753	Np003G1458900	XP_013616827.1, XP_013616826.1, XP_013616828.1, XP_013616830.1, XP_013616868.1, XP_013620852.1, XP_013629223.1, XP_013628273.1, XP_013610662.1, XP_013610659.1, XP_013610276.1, XP_013616829.1
OG0000761	Np007G3790700	XP_013606002.1
OG0000761	Np001G0500100	XP_013608373.1
OG0000762	Np007G4222000	XP_013635349.1
OG0000762	Np003G1448100, Np003G1283300, Np003G1283500	XP_013614452.1
OG0000763	Np003G1401000	XP_013620205.1
OG0000763	Np003G1401100	XP_013628487.1, XP_013610157.1
OG0000764	Np006G3692000	XP_013604011.1, XP_013636933.1
OG0000764	Np005G2620300	XP_013606521.1
OG0000765	Np007G4157200	XP_013601641.1, XP_013613512.1
OG0000766	Np001G0444400	XP_013583952.1
OG0000766	Np003G1507700	XP_013619696.1, XP_013619532.1, XP_013619788.1, XP_013607222.1
OG0000767	Np003G1325900	XP_013622971.1
OG0000767	Np003G1325800	XP_013606691.1
OG0000768	Np001G0006500	XP_013594783.1
OG0000768	Np003G1289800	XP_013626484.1
OG0000768	Np003G1289900	XP_013611711.1
OG0000769	Np002G0704200	XP_013636101.1
OG0000769	Np003G1647500, Np007G3849700, Np007G3758800	XP_013636569.1
OG0000770	Np002G0770800	XP_013592771.1
OG0000770	Np004G2352400	XP_013602094.1, XP_013586471.1, XP_013598621.1
OG0000771	Np001G0010700	XP_013606086.1, XP_013598888.1
OG0000772	Np002G0937800	XP_013620163.1
OG0000772	Np005G3131200	XP_013636837.1, XP_013632161.1
OG0000774	Np003G1258400	XP_013597075.1
OG0000774	Np005G2794600	XP_013597955.1, XP_013600296.1
OG0000775	Np004G2350100	XP_013599106.1
OG0000775	Np004G2350200	XP_013599105.1, XP_013584245.1
OG0000776	Np004G2342700	XP_013599399.1
OG0000781	Np006G3602800, Np006G3602900, Np006G3506400	XP_013633303.1, XP_013635321.1
OG0000782	Np005G3061000	XP_013629485.1, XP_013636640.1
OG0000782	Np006G3559400, Np004G2544300	XP_013599510.1
OG0000783	Np002G1149300	XP_013623912.1
OG0000783	Np006G3576800, Np006G3573900, Np006G3573700	XP_013627955.1, XP_013630533.1
OG0000784	Np006G3436100	XP_013592040.1, XP_013637240.1
OG0000786	Np005G2854600	XP_013621253.1, XP_013600221.1, XP_013608817.1, XP_013623380.1
