Orthogroup	Noccaea_praecox	Arabidopsis_lyrata_NCBI
OG0003104	Np006G3534600, Np006G3535100, Np006G3534800, Np006G3535600, Np006G3472600, Np006G3472400, Np006G3534900	XP_002879268.1
OG0003106	Np006G3380800	XP_002881483.1
OG0003116	Np006G3666200	XP_020885721.1
OG0003116	Np005G2732400	XP_020874270.1
OG0003117	Np003G1452900	XP_002871786.1
OG0003118	Np003G1429800	XP_002871696.2
OG0003118	Np007G4233700, Np002G1225000	XP_020886892.1
OG0003119	Np003G1418200	XP_020878034.1
OG0003120	Np001G0032600	XP_002864949.1
OG0003121	Np006G3575000	XP_020884315.1, XP_002881250.1
OG0003122	Np005G2811000	XP_002869685.1
OG0003123	Np004G2006600	XP_020870934.1
OG0003123	Np005G2724200	XP_002869348.1
OG0003124	Np006G3429900	XP_020884234.1
OG0003124	Np004G2117900	XP_002893545.1
OG0003125	Np004G2487200	XP_002892550.1
OG0003126	Np004G2164500	XP_020866460.1
OG0003127	Np001G0521600	XP_020881475.1
OG0003128	Np005G3113900	XP_002870516.1
OG0003129	Np001G0057000	XP_020885884.1
OG0003130	Np001G0066500	XP_002866529.1, XP_020888136.1
OG0003131	Np003G1334000	XP_002873308.1
OG0003131	Np001G0088500	XP_002862353.1
OG0003132	Np001G0500200	XP_020881666.1
OG0003132	Np001G0112000	XP_020878938.1
OG0003134	Np007G3830400	XP_020886724.1
OG0003135	Np003G1887700	XP_002862833.1
OG0003136	Np003G1506300	XP_002872005.1
OG0003136	Np003G1506500	XP_002872006.1
OG0003138	Np003G1660900	XP_020871713.1, XP_002864162.1
OG0003139	Np005G2800000	XP_002867588.1
OG0003140	Np004G2329500	XP_020871821.1, XP_020867047.1, XP_020869804.1, XP_020869802.1
OG0003141	Np007G3918500, Np004G1933500	XP_020889192.1
OG0003142	Np004G2576100	XP_020866988.1
OG0003143	Np003G1865600	XP_002874910.1
OG0003144	Np004G2117200	XP_002878025.2, XP_002876288.2
OG0003145	Np003G1293300	XP_002873164.1
OG0003146	Np003G1290600	XP_020878126.1
OG0003148	Np002G1226100	XP_002887955.1
OG0003149	Np002G0702400	XP_020865769.1, XP_002887853.1
OG0003150	Np002G0707100	XP_020890391.1
OG0003150	Np004G2408200	XP_020868015.1
OG0003151	Np004G2399500	XP_002887789.1, XP_020868891.1
OG0003152	Np004G2399300	XP_002892904.2
OG0003153	Np002G0729100	XP_002889216.1
OG0003154	Np004G2342200	XP_020869362.1
OG0003155	Np002G0758200	XP_020890638.1
OG0003155	Np002G0759300	XP_002887656.1
OG0003156	Np004G2354400	XP_002875292.1
OG0003157	Np004G2360900	XP_020870088.1
OG0003158	Np007G4047900	XP_020887589.1
OG0003158	Np004G1933000	XP_002894431.1
OG0003159	Np006G3396100	XP_002881427.1
OG0003160	Np006G3392000	XP_020884825.1, XP_002887089.1
OG0003161	Np009G4327300, Np006G3447200, Np006G3443500	XP_020879437.1, XP_020878695.1
OG0003161	Np001G0451300, Np006G3443700, Np006G3441100	XP_020881723.1
OG0003163	Np005G3044300	XP_002870291.1
OG0003163	Np007G3836500	XP_020886054.1
OG0003164	Np007G3815100	XP_002883306.1
OG0003164	Np005G3024500, Np001G0654000	XP_020874968.1
OG0003165	Np002G0810700	XP_002888929.1
OG0003166	Np004G2376500	XP_002892991.1
OG0003166	Np002G0810000	XP_020891407.1
OG0003167	Np001G0203100	XP_020882452.1
OG0003168	Np005G3154800	XP_002868719.1
OG0003168	Np001G0190000	XP_002875495.1
OG0003169	Np001G0206300	XP_020880903.1
OG0003172	Np002G0796300	XP_002886956.1, XP_020865619.1
OG0003173	Np006G3304300	XP_020877168.1
OG0003175	Np001G0419900	XP_020890613.1, XP_002894011.1
OG0003176	Np005G2945800	XP_002868057.1
OG0003177	Np003G1844800	XP_002865850.1, XP_020882882.1
OG0003178	Np004G2422300	XP_020867997.1
OG0003179	Np005G2997000	XP_002870155.1
OG0003180	Np006G3408500	XP_020883100.1
OG0003181	Np001G0526400	XP_020881927.1, XP_020882348.1
OG0003182	Np001G0662600	XP_020882239.1
OG0003183	Np001G0650800	XP_020880100.1, XP_002880069.1
OG0003185	Np001G0681800, Np001G0681900	XP_002876652.1
OG0003186	Np001G0511500	XP_002877393.1
OG0003186	Np006G3626100, Np006G3626200	XP_020882906.1, XP_002880784.2
OG0003188	Np001G0599100	XP_002878054.1
OG0003189	Np006G3341200	XP_002879788.1
OG0003189	Np001G0584800	XP_002876279.1
OG0003190	Np001G0565300	XP_020880332.1
OG0003190	Np006G3371000	XP_020884543.1
OG0003192	Np007G3751100, Np001G0215100	XP_020886292.1, XP_020877834.1
OG0003193	Np001G0609400	XP_020880686.1
OG0003194	Np006G3341400	XP_020873566.1, XP_020884364.1
OG0003195	Np006G3668900	XP_002880518.1
OG0003196	Np006G3643900	XP_020883634.1
OG0003197	Np003G1811000	XP_020877179.1, XP_002874707.1
OG0003198	Np001G0149500	XP_020876956.1
OG0003198	Np007G4190500	XP_020888394.1
OG0003199	Np007G3718600	XP_020887575.1
OG0003199	Np005G2764500	XP_002869504.1
OG0003200	Np007G4202400	XP_002884459.1
OG0003200	Np001G0157800	XP_002874434.1
OG0003201	Np007G4190800	XP_020889286.1
OG0003201	Np001G0149600	XP_020876965.1
OG0003202	Np003G1468100	XP_020876091.1
OG0003202	Np007G4173500, Np007G4173600	XP_020889514.1
OG0003203	Np007G4158200	XP_002882518.1, XP_002882519.1
OG0003205	Np005G3067700	XP_020874092.1
OG0003206	Np007G4085100	XP_020889473.1
OG0003207	Np007G4057200	XP_002885295.1
OG0003207	Np007G4057400	XP_020888651.1
OG0003208	Np007G3947200	XP_002885269.2
OG0003209	Np004G2252800, Np006G3618000, Np003G1556600	XP_020889407.1
OG0003210	Np005G3127200	XP_002868819.1
OG0003211	Np004G2555000	XP_002892237.1, XP_002889800.1
OG0003212	Np004G2525000	XP_020871007.1
OG0003213	Np004G2509200	XP_002889694.1, XP_002889693.1
OG0003214	Np002G1155400	XP_002886639.1
OG0003214	Np004G2482000	XP_002892576.1
OG0003215	Np004G2448900	XP_020869514.1
OG0003216	Np006G3608400, Np004G2442200	XP_002889990.1
OG0003217	Np001G0261700	XP_020882401.1, XP_020873596.1
OG0003218	Np004G2388900	XP_020868579.1
OG0003219	Np004G2320200	XP_020866574.1
OG0003220	Np002G0831300	XP_020865874.1
OG0003220	Np004G2319100	XP_020867355.1
OG0003221	Np004G2312500	XP_020869024.1
OG0003222	Np002G0838900	XP_002887356.1
OG0003222	Np004G2312200	XP_020869161.1
OG0003223	Np002G1172300	XP_002888114.1, XP_020890145.1, XP_020890137.1
OG0003224	Np002G1145600	XP_002888193.1
OG0003224	Np002G1146400	XP_020890334.1
OG0003225	Np005G3014200	XP_002868166.1
OG0003225	Np005G3014900	XP_002868169.2
OG0003226	Np004G2001300	XP_002894087.1
OG0003228	Np005G2639400	XP_002862299.1, XP_002862297.1, XP_002869195.1
OG0003229	Np004G2266000	XP_020868627.1, XP_020869051.1
OG0003230	Np005G2774800	XP_002867490.1
OG0003231	Np001G0240700	XP_020882139.1
OG0003231	Np001G0241000	XP_002876894.1
OG0003233	Np005G2679800, Np001G0426900	XP_002867021.1, XP_020868290.1
OG0003236	Np006G3688100, Np006G3687900	XP_002880449.1
OG0003236	Np005G2625400	XP_002868947.1
OG0003237	Np005G3142200	XP_002868752.2
OG0003238	Np002G1102700	XP_020885814.1
OG0003246	Np002G0923300, Np001G0464100	XP_020880211.1
OG0003247	Np001G0465200	XP_002877511.1
OG0003248	Np001G0480500	XP_020880361.1, XP_020880360.1
OG0003249	Np001G0349400	XP_020888647.1
OG0003250	Np003G1420200	XP_002871651.1
OG0003251	Np003G1409200	XP_002873645.1
OG0003252	Np003G1388500	XP_002873544.1
OG0003252	Np001G0137600	XP_020875901.1
OG0003253	Np004G2157900	XP_020875230.1, XP_020888084.1
OG0003254	Np001G0036900	XP_020884793.1
OG0003254	Np003G1365300	XP_002873446.1
OG0003255	Np003G1365200	XP_002873444.1
OG0003256	Np003G1364400	XP_002873441.1, XP_020878014.1
OG0003257	Np003G1359000	XP_002873413.1
OG0003258	Np001G0046700	XP_020871289.1
OG0003259	Np006G3507900	XP_020883502.1
OG0003259	Np003G1307200	XP_020869365.1, XP_020876050.1
OG0003261	Np006G3535700, Np006G3472300	XP_002881119.1
OG0003262	Np004G2543600	XP_002892300.2
OG0003263	Np004G1984000	XP_002894166.1, XP_020869379.1
OG0003264	Np007G4193000	XP_020874598.1, XP_002870561.1, XP_002881256.1, XP_002862858.1
OG0003265	Np005G3200600	XP_002868681.1
OG0003266	Np004G2276700, Np002G0923900	XP_020867576.1
OG0003267	Np004G2138000	XP_002890869.1
OG0003267	Np004G2138200	XP_002890868.1
OG0003268	Np001G0087700	XP_002864752.1, XP_020872000.1
OG0003269	Np003G1354600	XP_020877295.1
OG0003269	Np001G0049700	XP_020882936.1
OG0003270	Np001G0094700	XP_020871210.1
OG0003273	Np003G1512100	XP_020879238.1
OG0003274	Np005G2682500	XP_020872396.1, XP_020887399.1
OG0003275	Np007G4081000, Np006G3420100, Np007G4081500, Np007G4081300	XP_002884941.1, XP_020889664.1
OG0003276	Np003G1545100	XP_002866267.1, XP_002868499.1
OG0003277	Np003G1585100	XP_002864425.1
OG0003277	Np005G2790900	XP_020873729.1
OG0003278	Np001G0507400	XP_020881404.1
OG0003279	Np001G0507200	XP_020882187.1, XP_002864972.1, XP_020880282.1
OG0003280	Np003G1273700, Np001G0351000, Np002G1167100	XP_002873099.1, XP_002873082.1
OG0003281	Np005G3078900, Np003G1262100	XP_002889929.1, XP_020879427.1
OG0003282	Np004G2305200, Np002G0848500	XP_002893274.1, XP_002893039.1
OG0003283	Np004G2050000	XP_020885080.1
OG0003283	Np001G0071400	XP_020870129.1
OG0003285	Np005G2906500	XP_020875114.1
OG0003286	Np007G3927200, Np005G2893600	XP_002869968.1
OG0003287	Np002G0737200	XP_020869192.1, XP_020866076.1
OG0003289	Np007G3832600	XP_020886714.1
OG0003289	Np005G3040100	XP_020874249.1
OG0003290	Np007G3828300	XP_020886691.1
OG0003290	Np005G3037300	XP_002870266.2
OG0003291	Np002G1227800	XP_002887948.1, XP_020889821.1
OG0003292	Np004G2271400, Np004G2271800	XP_002890630.1
OG0003294	Np004G1939300	XP_002894405.1
OG0003294	Np007G4034400	XP_020887501.1
OG0003295	Np005G2918800	XP_002868000.1
OG0003297	Np001G0062100, Np001G0061900, Np001G0081700, Np003G1877300, Np001G0081300, Np001G0061700	XP_020871092.1, XP_020877374.1, XP_002862247.1
OG0003298	Np005G2896000, Np005G2895600	XP_002869973.2
OG0003299	Np004G2173200	XP_020889657.1, XP_002865852.1
OG0003300	Np004G1956500	XP_002894238.1
OG0003301	Np001G0002100	XP_020871744.1
OG0003301	Np001G0531400	XP_020880791.1
OG0003302	Np006G3231600	XP_020884501.1
OG0003303	Np001G0572600	XP_002876245.1
OG0003304	Np005G2783700	XP_020873256.1, XP_020872488.1
OG0003305	Np007G3880200	XP_002883602.2
OG0003306	Np007G3884100	XP_002885739.1
OG0003306	Np001G0178600	XP_020870886.1
OG0003307	Np002G0908900	XP_002890706.1, XP_020889986.1
OG0003309	Np004G1914000	XP_002891820.1
OG0003309	Np007G4070400	XP_002884977.1
OG0003310	Np004G2025100	XP_002891295.2
OG0003311	Np006G3216200	XP_002880290.2
OG0003311	Np006G3216300, Np006G3213000	XP_002880289.1
OG0003312	Np002G0768600	XP_020891076.1
OG0003313	Np005G2651900	XP_002867109.1
OG0003314	Np007G4193500, Np002G0775800, Np001G0154500	XP_002882393.1
OG0003316	Np003G1468300	XP_020878476.1
OG0003317	Np007G4158700	XP_020886981.1
OG0003317	Np001G0172700	XP_020868605.1
OG0003318	Np007G4042300	XP_020889206.1, XP_002885081.1
OG0003319	Np007G3915600	XP_002883029.1
OG0003319	Np005G3013200	XP_002870186.1
OG0003320	Np004G1982900, Np004G1982700	XP_020867827.1, XP_020867826.1
OG0003320	Np007G3952100	XP_020886324.1
OG0003321	Np005G2765500	XP_002867452.1, XP_002867241.1
OG0003322	Np005G3142000	XP_002870821.2
OG0003322	Np001G0184500	XP_020881615.1
OG0003323	Np007G3828500	XP_002885493.1
OG0003324	Np005G2740800	XP_002869392.1
OG0003325	Np002G0906600	XP_020890658.1
OG0003325	Np001G0163600	XP_020866536.1
OG0003326	Np001G0536200	XP_020880250.1
OG0003327	Np003G1888500	XP_020879193.1
OG0003328	Np004G2587700	XP_020870173.1
OG0003330	Np004G2522600	XP_002892393.2
OG0003330	Np006G3505900	XP_020884881.1
OG0003331	Np004G2505300	XP_020869690.1
OG0003332	Np004G2423000	XP_020869165.1
OG0003332	Np001G0252100	XP_020879963.1
OG0003333	Np004G2404300	XP_020868127.1
OG0003334	Np004G2363200, Np004G2363100, Np004G2363300, Np004G2362900	XP_020868413.1
OG0003335	Np004G2350700	XP_020870360.1
OG0003336	Np002G0837500	XP_020865624.1
OG0003337	Np002G0846700	XP_002888791.1
OG0003337	Np004G2306800	XP_020868670.1
OG0003338	Np002G0858700	XP_020867324.1, XP_020890345.1
OG0003339	Np001G0009200	XP_020871347.1
OG0003340	Np005G2955700	XP_020874330.1
OG0003341	Np001G0393500	XP_002874766.2
OG0003342	Np002G0972000, Np005G3112800	XP_020891358.1
OG0003343	Np005G2750600, Np005G2750800	XP_020873133.1, XP_020873139.1
OG0003344	Np006G3646300, Np006G3687100	XP_020884897.1
OG0003347	Np005G2670100	XP_020874911.1
OG0003348	Np005G3073900	XP_002867064.1, XP_020876592.1, XP_020875685.1
OG0003349	Np005G2644400	XP_002862579.1, XP_020873869.1
OG0003350	Np005G2704800	XP_020872078.1
OG0003351	Np002G0829700	XP_020890857.1, XP_020890856.1
OG0003356	Np004G2106600	XP_002893492.1
OG0003357	Np007G4008400, Np006G3506100	XP_020871102.1
OG0003361	Np001G0456600	XP_020871861.1, XP_002879129.2
OG0003364	Np001G0216200	XP_002875354.1
OG0003365	Np003G1313400, Np003G1309200, Np003G1292900, Np003G1501100, Np003G1662500	XP_002880792.1, XP_002876908.2
OG0003372	Np001G0479400	XP_020881711.1
OG0003373	Np004G2108100, Np004G2107200	XP_002893495.1, XP_002890755.1
OG0003374	Np004G2057100	XP_020870920.1
OG0003375	Np007G3976200	XP_002864086.1
OG0003375	Np002G0801700	XP_002887691.1
OG0003376	Np005G3101300	XP_020874859.1
OG0003376	Np007G3895100	XP_002883713.1
OG0003377	Np003G1434200	XP_002873768.1
OG0003378	Np003G1432700	XP_020877574.1
OG0003379	Np005G3191300	XP_020875617.1
OG0003379	Np005G3192000	XP_020874969.1
OG0003381	Np003G1390600, Np007G4093800	XP_020878342.1
OG0003384	Np005G2695600	XP_020883076.1, XP_020883073.1, XP_020875167.1
OG0003385	Np003G1343600	XP_002873346.1
OG0003386	Np003G1337700	XP_002873323.2
OG0003387	Np003G1724800	XP_020871175.1
OG0003387	Np005G2814600	XP_020873618.1
OG0003388	Np003G1728100	XP_002865799.2
OG0003388	Np005G2815200	XP_020873379.1
OG0003389	Np004G2461500	XP_002879398.1, XP_002880840.1
OG0003390	Np006G3525100	XP_020882988.1
OG0003392	Np001G0403100, Np001G0402400	XP_020889551.1, XP_020889541.1
OG0003393	Np004G2141300	XP_002890883.1
OG0003394	Np004G2141400	XP_002893638.1
OG0003395	Np001G0508700	XP_002877702.1
OG0003396	Np003G1360000	XP_020885853.1, XP_002873421.1
OG0003397	Np005G2637600, Np001G0045800	XP_002869205.1
OG0003398	Np001G0064300	XP_002866539.1
OG0003399	Np006G3656800	XP_020888635.1, XP_020871873.1
OG0003400	Np001G0068400	XP_020872001.1, XP_020880378.1
OG0003401	Np001G0111300	XP_002874156.1, XP_002874157.1
OG0003402	Np003G1492500	XP_020878866.1
OG0003403	Np007G3793900	XP_020889892.1
OG0003404	Np001G0470000	XP_020881342.1
OG0003405	Np003G1573000	XP_002864474.1, XP_020871998.1
OG0003408	Np003G1296900, Np003G1297000	XP_020875938.1
OG0003410	Np003G1262400	XP_002882613.1, XP_002870955.1
OG0003412	Np007G4141500	XP_002884700.1
OG0003412	Np003G1251500	XP_020878914.1
OG0003413	Np007G4090700	XP_020888259.1
OG0003414	Np002G0728300	XP_020890423.1
OG0003416	Np002G0763500, Np002G0763600	XP_002887644.1
OG0003417	Np004G1907900, Np007G4077100	XP_002894517.2
OG0003418	Np004G1926100	XP_002891764.2
OG0003419	Np004G1930100	XP_020867130.1, XP_020867129.1
OG0003420	Np006G3388800, Np006G3388600	XP_020883204.1
OG0003421	Np007G3852100	XP_020889002.1
OG0003421	Np005G3061100	XP_002868307.1
OG0003422	Np005G2691100	XP_020875667.1
OG0003423	Np003G1836300	XP_020890526.1, XP_020874627.1
OG0003424	Np001G0198300	XP_020881940.1
OG0003425	Np004G2266100	XP_020868631.1
OG0003426	Np001G0359100	XP_020889048.1, XP_002870049.1
OG0003427	Np004G1952200	XP_002891660.1
OG0003428	Np004G1952000, Np004G1952100	XP_002891661.2
OG0003428	Np007G3812900	XP_020888735.1
OG0003429	Np004G1938400	XP_002894411.1
OG0003429	Np007G3716700	XP_020887687.1
OG0003430	Np001G0192400	XP_002875485.1
OG0003431	Np005G2911400	XP_002870028.2, XP_002870027.1
OG0003432	Np005G2913900	XP_002870036.1
OG0003432	Np001G0548000	XP_020880197.1
OG0003433	Np001G0522600, Np001G0522200, Np001G0522900, Np001G0522500, Np001G0523000	XP_002877765.1
OG0003434	Np003G1845300	XP_002864107.1, XP_002864109.1
OG0003435	Np003G1844600	XP_020882871.1
OG0003438	Np005G2882600	XP_020875107.1
OG0003439	Np001G0113100, Np007G4112000	XP_002882700.2
OG0003440	Np005G2863600	XP_020873666.1
OG0003441	Np002G1056500	XP_020873946.1, XP_002893827.1
OG0003442	Np001G0656000	XP_020883493.1
OG0003443	Np001G0636000	XP_002879998.1, XP_002876472.1
OG0003444	Np006G3301800	XP_020884616.1
OG0003446	Np006G3319900	XP_002879857.1
OG0003447	Np007G3890700	XP_020888991.1
OG0003447	Np001G0552800	XP_020881377.1
OG0003448	Np007G3868900, Np001G0313500	XP_002883519.1, XP_002880717.1
OG0003449	Np005G2683900, Np007G3744000, Np005G3141800	XP_020872566.1
OG0003450	Np006G3689700	XP_020884532.1
OG0003452	Np003G1774200	XP_002874587.1
OG0003453	Np006G3213200, Np005G3062200	XP_020884425.1
OG0003454	Np001G0129400, Np003G1780700, Np006G3214300	XP_002882117.1, XP_002884016.2
OG0003455	Np006G3236800	XP_020884939.1
OG0003456	Np006G3252700	XP_020882884.1, XP_020870671.1
OG0003457	Np006G3262400	XP_020885150.1
OG0003458	Np006G3262900	XP_020885153.1
OG0003459	Np003G1468500	XP_020887084.1
OG0003461	Np007G4166900	XP_002884601.2
OG0003462	Np007G4123700, Np007G4138200	XP_020887583.1, XP_020889068.1
OG0003463	Np007G4103300	XP_020879962.1
OG0003464	Np007G4096600	XP_020888313.1
OG0003465	Np007G4072700	XP_020888817.1, XP_020888523.1
OG0003466	Np007G4068200	XP_020888913.1, XP_002884984.1
OG0003467	Np007G3900900	XP_020886990.1
OG0003468	Np005G2824500	XP_020873688.1
OG0003469	Np005G2726800	XP_020875159.1
OG0003469	Np005G2741400	XP_020872932.1
OG0003470	Np004G2503100	XP_002889723.1
OG0003471	Np004G2513700	XP_020867702.1, XP_020867703.1
OG0003472	Np004G2496700	XP_020870240.1
OG0003473	Np004G2490100	XP_002892539.2
OG0003474	Np004G2486700	XP_020870220.1
OG0003474	Np002G1142500	XP_002888200.1
OG0003475	Np002G1212200	XP_020889869.1
OG0003475	Np004G2454000	XP_002889936.1
OG0003476	Np004G2445800	XP_002892720.1
OG0003476	Np001G0222900	XP_002875329.1
OG0003477	Np004G2418900	XP_002893817.1
OG0003478	Np002G1157400, Np003G1714800	XP_020890147.1
OG0003478	Np007G3971500	XP_002888774.2, XP_020889798.1
OG0003479	Np005G3167100	XP_020872952.1
OG0003481	Np001G0326700	XP_002863368.2, XP_020872769.1
OG0003482	Np007G3918900	XP_020886189.1
OG0003482	Np005G3008200	XP_002868148.1
OG0003483	Np001G0207900	XP_002862549.2, XP_020883759.1, XP_002882056.1
OG0003484	Np005G2602300	XP_020872870.1
OG0003485	Np005G2695100	XP_020872844.1
OG0003486	Np005G2673200	XP_020873012.1
OG0003487	Np007G3774100	XP_020886226.1
OG0003488	Np006G3660800	XP_002878736.1
OG0003489	Np004G2309300, Np004G2308600	XP_020867382.1
OG0003490	Np007G4201600	XP_002884466.2, XP_020869967.1, XP_020869895.1
OG0003490	Np003G1755000	XP_020878443.1, XP_020878444.1
OG0003491	Np002G0866700	XP_020889771.1, XP_020866646.1
OG0003494	Np004G1908600	XP_002894513.1
OG0003497	Np004G2033300	XP_020891116.1, XP_020889985.1
OG0003498	Np009G4320600	XP_020875900.1
OG0003504	Np007G3847600	XP_020871976.1
OG0003512	Np006G3623700	XP_002880809.1
OG0003512	Np006G3623600, Np006G3617000	XP_020885344.1
OG0003513	Np001G0467100	XP_020877686.1, XP_002875819.1, XP_002875814.2
OG0003514	Np003G1441000	XP_002871741.1
OG0003515	Np003G1428100	XP_002873747.1
OG0003516	Np003G1381000	XP_020878800.1
OG0003517	Np003G1354400	XP_020877299.1
OG0003517	Np007G3975100	XP_020886418.1
OG0003519	Np001G0092600	XP_002866432.1
OG0003521	Np006G3610500	XP_002880900.1
OG0003522	Np006G3581000	XP_002880977.1, XP_002879143.1
OG0003523	Np006G3591400	XP_002880933.1
OG0003525	Np006G3476700, Np006G3531300	XP_020873008.1, XP_020885186.1
OG0003527	Np006G3551500	XP_020883260.1
OG0003528	Np006G3553400, Np007G3779100	XP_002881182.1
OG0003529	Np006G3564900	XP_020884594.1
OG0003530	Np001G0409500	XP_020871046.1, XP_020868853.1, XP_020874933.1
OG0003531	Np004G2129400	XP_020867532.1
OG0003532	Np004G2145500, Np001G0561800	XP_020868094.1
OG0003533	Np001G0451000	XP_020887998.1, XP_020879147.1, XP_020871647.1
OG0003535	Np001G0030500	XP_002864956.1
OG0003536	Np003G1329900, Np001G0076900	XP_020880558.1
OG0003537	Np001G0086600	XP_002866457.1
OG0003538	Np001G0133300, Np001G0133400	XP_002885738.2, XP_020877849.1
OG0003540	Np003G1512800	XP_002872027.1
OG0003541	Np003G1517600	XP_020871897.1, XP_020871898.1
OG0003542	Np003G1770200	XP_002872449.1
OG0003543	Np003G1530100	XP_020871978.1, XP_020871980.1
OG0003545	Np003G1547200	XP_020878292.1
OG0003546	Np003G1552800	XP_020886257.1
OG0003547	Np003G1579900	XP_020877829.1
OG0003547	Np004G2513500	XP_020869625.1
OG0003548	Np007G3863200, Np003G1593700, Np002G1137800, Np002G1146300	XP_002864404.1
OG0003549	Np002G0959800, Np003G1330100	XP_020880062.1, XP_002871257.1
OG0003550	Np003G1312200	XP_020875928.1
OG0003551	Np003G1299800	XP_020875913.1
OG0003552	Np003G1277800	XP_002872415.1
OG0003552	Np007G3733400	XP_002883988.1
OG0003553	Np003G1271100	XP_002870990.1
OG0003554	Np001G0207800	XP_020880916.1
OG0003554	Np005G3179000	XP_020875680.1
OG0003555	Np002G0727600	XP_020889909.1, XP_020869019.1
OG0003556	Np004G2323300, Np002G0735700	XP_020867884.1
OG0003557	Np005G2661700	XP_020872793.1
OG0003558	Np004G1977200	XP_002891532.2
OG0003559	Np005G3054100	XP_002870318.2
OG0003560	Np005G3049700	XP_002870305.2
OG0003562	Np005G3020300	XP_020874492.1
OG0003563	Np002G0813000, Np002G0813100	XP_020891682.1
