Orthogroup	Noccaea_praecox	Brassica_rapa
OG0003540	Np003G1512800	XP_033142415.1, XP_033142411.1, XP_033142413.1, XP_033142409.1, XP_009126578.2
OG0003541	Np003G1517600	XP_009120581.1, XP_009120583.1
OG0003542	Np006G3429600, Np002G0802600	XP_033131145.1
OG0003543	Np003G1530100	XP_009120460.1, XP_009126695.1
OG0003544	Np003G1531200, Np002G0967800	XP_033137996.1
OG0003545	Np003G1547200	XP_009120337.1, XP_009132068.2, XP_009126768.1
OG0003546	Np003G1552800	XP_009126813.1, XP_033137694.1, XP_009132107.2, XP_018512815.2
OG0003547	Np004G2513500	XP_009148063.1
OG0003549	Np002G0959800, Np003G1330100	XP_009130983.1, XP_033141756.1, XP_009122362.1
OG0003550	Np007G4104800	XP_009146734.1
OG0003550	Np003G1312200	XP_009122204.1
OG0003551	Np003G1299800	XP_009130870.1, XP_009125590.1
OG0003552	Np007G3733400	XP_033136747.1
OG0003553	Np003G1271100	XP_033145045.1, XP_009139531.2
OG0003554	Np001G0207800	XP_009151960.1
OG0003555	Np002G0727600	XP_009106615.1, XP_009104555.1
OG0003556	Np004G2323300	XP_009145343.2, XP_009110141.1
OG0003556	Np002G0735700	XP_009106538.1
OG0003557	Np005G2661700	XP_009121131.1, XP_009112420.2, XP_009150849.1
OG0003558	Np004G1977200	XP_009145108.1, XP_009147892.1
OG0003559	Np005G3054100	XP_009139515.1
OG0003560	Np005G3049700	XP_009107785.1, XP_009144692.1, XP_009148621.1
OG0003561	Np003G1844300	XP_009140873.1
OG0003562	Np005G3020300	XP_009107864.1, XP_009146689.1, XP_009136718.1
OG0003563	Np002G0813000, Np002G0813100	XP_009105978.1, XP_009104823.1
OG0003564	Np004G2367200	XP_033133170.1, XP_009117574.1
OG0003565	Np001G0234900	XP_009152113.2, XP_033136452.1
OG0003566	Np002G0869000	XP_009105500.1
OG0003568	Np001G0420400	XP_009114023.1, XP_009101823.1
OG0003569	Np004G2301600	XP_033134621.1, XP_009103170.1
OG0003570	Np001G0101400	XP_033129620.1, XP_033139014.1
OG0003571	Np005G2870900	XP_009134043.2, XP_033138954.1
OG0003572	Np005G2893000	XP_009108437.1
OG0003572	Np005G2892500	XP_009133224.2
OG0003573	Np005G2995300, Np005G2995400	XP_009123018.1, XP_009145770.1, XP_009136777.1
OG0003574	Np001G0699200	XP_009116999.1
OG0003574	Np001G0538600	XP_009107348.1
OG0003575	Np001G0693400	XP_033135540.1
OG0003575	Np006G3207800	XP_033148639.1
OG0003576	Np001G0686000	XP_009116905.2
OG0003577	Np006G3219300	XP_009142569.1
OG0003578	Np001G0675500	XP_009116832.1
OG0003579	Np001G0665600	XP_009138818.1
OG0003580	Np001G0601800	XP_009127351.3, XP_009116313.2
OG0003581	Np001G0629400	XP_009104107.2
OG0003582	Np001G0624800	XP_033136062.1, XP_033146413.1, XP_033130984.1
OG0003582	Np006G3293200	XP_033145667.1, XP_033143843.1, XP_009142788.1
OG0003583	Np001G0587100	XP_009103952.1, XP_009116213.1
OG0003584	Np004G1975300, Np004G1975000, Np001G0560500	XP_009103854.1
OG0003585	Np003G1612700	XP_009132464.1
OG0003586	Np002G0942900, Np005G3128800	XP_009105225.1
OG0003587	Np001G0600200	XP_009116299.2
OG0003588	Np002G1221400	XP_009133554.1, XP_033130314.1, XP_009142169.1
OG0003589	Np001G0534600, Np001G0534700	XP_009115852.1, XP_009115850.1
OG0003590	Np006G3367400	XP_009133204.1, XP_009143450.1
OG0003592	Np001G0436900	XP_009140738.1
OG0003593	Np004G2083800	XP_009114771.1, XP_009145156.2
OG0003594	Np003G1804200	XP_009134236.1, XP_009141047.1, XP_009108174.1
OG0003595	Np006G3591200, Np001G0140800	XP_033139351.1, XP_009129934.1, XP_009111711.2
OG0003596	Np001G0153100	XP_009151222.1
OG0003597	Np007G3721700	XP_009112666.1
OG0003597	Np004G2562100	XP_009119329.1
OG0003599	Np003G1458000	XP_009120993.1, XP_009131647.1
OG0003601	Np007G4087600	XP_009146604.1, XP_009135242.1, XP_009120462.1
OG0003602	Np007G4036400	XP_009146240.1
OG0003603	Np004G1946600	XP_009107141.1, XP_009147698.1
OG0003604	Np006G3660000	XP_009140531.2
OG0003604	Np005G2724700	XP_009127344.1
OG0003605	Np005G2688800	XP_009135700.1, XP_033129947.1
OG0003606	Np007G3803300	XP_009110293.1, XP_009145603.1
OG0003607	Np007G3847100	XP_009107989.1
OG0003607	Np005G3057500, Np005G3057400	XP_009109572.1
OG0003608	Np005G3055700, Np007G3844900	XP_009102634.1, XP_009135853.1
OG0003609	Np001G0262400	XP_009114216.2, XP_009129180.2
OG0003611	Np002G1062900	XP_018513646.2
OG0003612	Np001G0545300	XP_009136676.1, XP_009139454.1, XP_009115942.1
OG0003613	Np004G2591400	XP_009118817.1
OG0003614	Np004G2574900	XP_009119597.1, XP_009111176.1
OG0003615	Np004G2542600	XP_009119130.2, XP_009111042.1
OG0003616	Np004G2536700	XP_033135621.1, XP_009118555.2, XP_009119089.2
OG0003617	Np004G2534600	XP_009119069.1
OG0003617	Np004G2534100	XP_009119067.1, XP_033137610.1
OG0003618	Np004G2510500	XP_009148087.2
OG0003619	Np001G0398100	XP_033128269.1, XP_009113921.1
OG0003620	Np002G1149400	XP_033133365.1, XP_009138566.2
OG0003621	Np004G2481600	XP_009144433.1, XP_009118243.1, XP_033129880.1
OG0003622	Np004G2474800	XP_009148443.1
OG0003623	Np004G2457200	XP_009118105.1, XP_009148609.2
OG0003624	Np004G2416500	XP_009117872.1
OG0003625	Np004G2396000	XP_009149094.1
OG0003625	Np011G4357700	XP_009117754.1
OG0003626	Np004G2391500	XP_009110430.1, XP_009117728.1, XP_018508182.1
OG0003627	Np004G2347600	XP_009149551.1
OG0003628	Np001G0391300	XP_009113902.1
OG0003628	Np001G0391500	XP_009101646.1
OG0003629	Np005G2644300	XP_009138267.1, XP_009115735.1
OG0003631	Np005G2640100	XP_009108773.1, XP_009119230.1
OG0003632	Np006G3640300	XP_009108891.1
OG0003633	Np002G0858400	XP_009105683.1
OG0003633	Np004G2286400	XP_009115464.1, XP_009103132.1
OG0003634	Np003G1891600	XP_009111472.1
OG0003635	Np006G3545700	XP_033146440.1
OG0003636	Np006G3603500	XP_033145184.1
OG0003637	Np003G1809200, Np003G1842100	XP_009103162.1, XP_009103161.1, XP_033130331.1
OG0003641	Np001G0387600	XP_033142631.1
OG0003645	Np005G2858800, Np005G2859200	XP_018508637.1, XP_018513045.1
OG0003646	Np003G1669800	XP_033128441.1, XP_009132561.1, XP_033140787.1
OG0003647	Np023G4395700, Np019G4389100	XP_033129022.1, XP_033138923.1
OG0003656	Np001G0485000	XP_009149819.1
OG0003657	Np001G0476900	XP_009149866.1
OG0003658	Np001G0372200	XP_033129862.1
OG0003659	Np007G4239300	XP_018514664.1, XP_009117783.1
OG0003661	Np003G1386300	XP_009121899.1
OG0003662	Np003G1383100	XP_009125822.1, XP_009121925.1
OG0003663	Np004G2403600	XP_009117795.1, XP_009149026.1
OG0003664	Np003G1358900	XP_009125363.1, XP_033140967.1, XP_009122528.1, XP_009122530.2
OG0003665	Np007G4112600, Np007G4112700	XP_009135132.1, XP_009122617.1, XP_009146805.1
OG0003666	Np006G3526000	XP_033147397.1
OG0003667	Np005G2838600, Np005G2840400	XP_033143301.1
OG0003668	Np003G1561800	XP_009127253.1
OG0003668	Np005G2805700	XP_009137537.1
OG0003669	Np007G3725000	XP_009102883.1
OG0003670	Np001G0107400	XP_033140402.1, XP_033138606.1, XP_033140401.1, XP_009150889.1, XP_009141613.1
OG0003671	Np001G0119800	XP_009130005.1
OG0003672	Np001G0133600	XP_018511755.2, XP_009129948.1, XP_009111673.1
OG0003673	Np003G1493900	XP_009131834.1
OG0003674	Np001G0438700	XP_009123302.1
OG0003675	Np003G1518800	XP_009120572.2, XP_018512229.1, XP_009126608.3, XP_009131917.1
OG0003676	Np001G0455400	XP_033140229.1, XP_009131957.1
OG0003677	Np003G1331900	XP_033147625.1
OG0003678	Np003G1579700	XP_009132308.3, XP_009120154.2
OG0003679	Np003G1595200	XP_009132373.2, XP_009126997.1, XP_018511111.1
OG0003680	Np001G0505600	XP_009149729.1
OG0003681	Np001G0492800	XP_009150180.1, XP_009151501.1
OG0003682	Np003G1867400	XP_009111292.1, XP_009144573.2
OG0003683	Np003G1256900	XP_033139514.1, XP_033139520.1, XP_009130662.1
OG0003684	Np001G0206800	XP_009111577.1, XP_009151951.1
OG0003685	Np004G2515600	XP_009148030.1
OG0003686	Np005G3202100	XP_018512345.1
OG0003688	Np005G3166000	XP_033131451.1, XP_009149901.1, XP_009104465.2, XP_009128421.2
OG0003689	Np002G0709600, Np001G0391400	NP_001288946.1
OG0003690	Np002G0743700, Np002G0743900, Np001G0153200	XP_033131919.1
OG0003691	Np002G0785600	XP_009104727.1
OG0003692	Np007G4084100, Np004G1902900	XP_033146272.1, XP_009129918.2, XP_018509245.2, XP_033133355.1
OG0003693	Np004G1934900	XP_009147630.1
OG0003694	Np003G1736800	XP_009118895.1, XP_009127362.2, XP_009134048.2, XP_009150665.2
OG0003695	Np005G3024800	XP_009136705.1, XP_009107849.1
OG0003696	Np005G2763400	XP_009129573.1
OG0003697	Np005G2758400	XP_009137813.1
OG0003698	Np001G0200900	XP_009151893.1
OG0003699	Np003G1887100	XP_033142104.1, XP_009111423.1, XP_009128499.1
OG0003700	Np001G0358700	XP_009114369.2, XP_009128848.1, XP_018508026.1
OG0003701	Np007G3929300	XP_033147256.1, XP_009113822.1
OG0003703	Np001G0384800	XP_009101628.1
OG0003703	Np001G0384600	XP_009123615.1
OG0003704	Np004G1966400, Np004G1969300	XP_009144952.1
OG0003706	Np004G2416200	XP_018515494.2, XP_009117869.1
OG0003707	Np004G1952700	XP_009107168.1, XP_009147740.1
OG0003709	Np006G3438900	XP_009141335.1
OG0003710	Np006G3399400	XP_009141523.1
OG0003711	Np001G0583600, Np001G0375500	XP_009103941.1
OG0003711	Np005G3086200, Np001G0375400	XP_009116168.1
OG0003712	Np001G0009000	XP_009112381.2, XP_009103502.1
OG0003713	Np001G0685800	XP_009138727.1, XP_009116904.1, XP_009104380.1, XP_009105549.1
OG0003714	Np001G0679400	XP_009116854.1
OG0003714	Np006G3226100	XP_009142622.1
OG0003715	Np001G0672200	XP_009116799.1, XP_033146750.1
OG0003716	Np001G0669200	XP_009104293.3, XP_009116779.1
OG0003718	Np001G0610600	XP_009104057.1
OG0003719	Np006G3331000	XP_033145934.1, XP_009133383.1, XP_009143286.1
OG0003720	Np003G1445600	XP_009126177.1, XP_009103958.2, XP_009121397.1
OG0003721	Np004G2097700	XP_009109840.1, XP_009103037.2, XP_009113805.1
OG0003722	Np007G3744300	XP_009102239.1, XP_009112495.1
OG0003723	Np005G2645700	XP_009114388.2
OG0003724	Np007G3738800	XP_009150709.1
OG0003725	Np007G3738300, Np007G3738200, Np007G3738100	XP_009150707.1, XP_009102202.2
OG0003726	Np005G2746300	XP_009109023.1, XP_009128436.1
OG0003727	Np005G3175100	XP_033143397.1, XP_009112742.1
OG0003728	Np006G3676900	XP_009117291.2
OG0003728	Np002G0773100	XP_009133990.1
OG0003729	Np001G0139900	XP_009111706.1, XP_009111700.1, XP_033140504.1, XP_033140503.1, XP_033140497.1
OG0003730	Np001G0147300	XP_009129880.1
OG0003731	Np006G3247900	XP_009133699.1, XP_009143102.1
OG0003732	Np001G0409000	XP_033140622.1
OG0003732	Np006G3248100	XP_009133698.1
OG0003733	Np006G3260500, Np006G3570200	XP_018514849.2
OG0003734	Np006G3262600	XP_009142981.1
OG0003734	Np006G3262700, Np006G3262500	XP_009142237.1
OG0003735	Np006G3265100, Np006G3264600	XP_033142580.1, XP_009142962.1
OG0003736	Np007G4172500	XP_009124925.1, XP_009129661.2, XP_009134894.1
OG0003737	Np007G4153000	XP_009134980.1, XP_009147062.1, XP_018515182.1
OG0003738	Np007G4145600	XP_009147004.2
OG0003739	Np007G4060000	XP_033140852.1, XP_009117162.1
OG0003740	Np007G4053900	XP_009135387.1, XP_033128177.1, XP_033132352.1, XP_009146346.1
OG0003742	Np007G3937800	XP_033148110.1
OG0003743	Np007G3945800	XP_033148769.1, XP_009145881.2, XP_018513024.2
OG0003745	Np001G0536500	XP_033144782.1, XP_009123761.1, XP_009115882.1
OG0003746	Np001G0523400	XP_009118713.1, XP_009111169.2
OG0003747	Np004G2542000	XP_009111039.1, XP_033137378.1
OG0003748	Np006G3640700	XP_009118960.1
OG0003749	Np004G2402500	XP_009104495.1
OG0003749	Np002G0715500	XP_009106707.1
OG0003752	Np007G3894300	XP_009105797.3, XP_009104921.1
OG0003753	Np002G0848100	XP_009104946.1, XP_009105736.1
OG0003754	Np007G3898800, Np005G3099200	XP_033143495.1
OG0003755	Np002G1244200	XP_009124664.1, XP_009112870.2
OG0003756	Np001G0399500	XP_009113927.2, XP_009101722.1
OG0003757	Np002G0886400, Np002G0886600, Np002G0886500, Np002G0886300, Np002G0885200, Np004G1998600	XP_009145022.3
OG0003758	Np002G0868000	XP_009127743.1, XP_009105510.1
OG0003759	Np004G1983700	XP_009107308.2, XP_009102050.1, XP_009147906.1
OG0003760	Np005G2603900	XP_009101939.1
OG0003761	Np005G2617900, Np005G2650400	XP_009139722.1
OG0003762	Np005G2618400	XP_033129890.1
OG0003763	Np005G2624800	XP_009140359.1
OG0003763	Np006G3688900	XP_009112524.1
OG0003764	Np005G2683100	XP_009109329.1, XP_009138435.1, XP_009143191.1
OG0003765	Np005G2799900	XP_009140048.1, XP_009139673.1
OG0003765	Np005G2799800	XP_009139687.1
OG0003767	Np003G1881000	XP_009111384.1
OG0003768	Np005G2767000	XP_009109108.1, XP_009144272.1, XP_009137771.1
OG0003769	Np004G2140100	XP_009144784.2, XP_033130713.1
OG0003770	Np003G1611400	XP_033144444.1, XP_033144445.1
OG0003772	Np005G3121500	XP_009139728.1
OG0003776	Np005G2996300	XP_033137268.1, XP_009145792.1, XP_009145812.1, XP_009124841.1
OG0003777	Np005G3022100	XP_033133731.1
OG0003778	Np006G3546000, Np006G3483900	XP_009144257.1, XP_009141130.1, XP_033142955.1
OG0003780	Np005G2860200, Np005G2860500, Np005G2859900, Np005G2861300, Np005G2860900	XP_009131272.2, XP_033133167.1, XP_033142480.1
OG0003790	Np001G0357800	XP_009131589.1
OG0003791	Np003G1444700	XP_009121399.1
OG0003792	Np003G1431200	XP_009126091.1, XP_009121515.1
OG0003793	Np003G1404500	XP_009121744.1, XP_033137335.1, XP_009125928.1, XP_009125927.1
OG0003794	Np003G1385800	XP_009131243.2, XP_009121909.1
OG0003795	Np003G1370800	XP_033137622.1, XP_033142819.1, XP_009125283.2
OG0003796	Np003G1359900	XP_033137508.1, XP_009122537.1, XP_009131121.1, XP_009125346.1, XP_009125349.1
OG0003798	Np005G2816000, Np005G2804500	XP_009137476.1, XP_009109236.1, XP_009138580.1
OG0003799	Np006G3589900	XP_009113037.1, XP_009132759.1, XP_009103655.1
OG0003800	Np006G3489500, Np006G3540600	XP_009132760.1, XP_009144270.1
OG0003801	Np006G3554500	XP_009141149.1, XP_009132811.2
OG0003802	Np006G3559200	XP_009144029.1, XP_009141203.1, XP_009132828.1
OG0003803	Np009G4320000, Np006G3452300	XP_009141317.1
OG0003804	Np005G2810700	XP_009137505.1, XP_009109222.2
OG0003805	Np006G3328300, Np005G3160000	XP_009134124.1
OG0003806	Np004G2162900	XP_033135660.1
OG0003808	Np002G1114000	XP_009103448.1, XP_009112358.1
OG0003809	Np007G3894400	XP_009105790.2
OG0003809	Np001G0054700, Np001G0055100	XP_009112105.1
OG0003810	Np001G0484000	XP_033129394.1
OG0003810	Np001G0064900	XP_009149830.1
OG0003811	Np001G0071500	XP_009149864.1, XP_009151381.2
OG0003812	Np001G0073000	XP_033140340.1, XP_018515299.1
OG0003813	Np001G0032500	XP_009150616.1
OG0003814	Np001G0105300	XP_009130114.1, XP_009141528.1
OG0003815	Np003G1381700	XP_009131212.1, XP_009125809.1
OG0003815	Np001G0134000	XP_009151102.1
OG0003816	Np003G1500600	XP_009126523.1, XP_009131857.2, XP_009120687.1
OG0003817	Np003G1514900	XP_009126588.1, XP_009120605.1
OG0003817	Np001G0448600	XP_033128477.1
OG0003818	Np003G1550700	XP_009132091.1, XP_009120316.1
OG0003819	Np003G1584400	XP_009120115.1
OG0003819	Np005G2791400	XP_009142415.1
OG0003820	Np003G1596400	XP_009132381.1, XP_009120059.1
OG0003821	Np003G1606300	XP_009127036.2
OG0003822	Np003G1625400	XP_009132443.1, XP_009119963.1, XP_009127098.1
OG0003823	Np005G2997400, Np003G1329200, Np002G1189900, Np002G1190200, Np006G3413100	XP_009122367.1
OG0003824	Np003G1314800	XP_009130918.1, XP_009125635.1
OG0003825	Np001G0435500	XP_033129921.1
OG0003826	Np001G0166600	XP_009151717.1, XP_009129765.1
OG0003827	Np003G1289500	XP_033137368.1
OG0003828	Np005G2677800	XP_009109320.1, XP_018509448.1
OG0003830	Np002G0728600	XP_009104562.1, XP_009106605.2, XP_033140012.1
OG0003832	Np001G0237700	XP_009128927.1
OG0003833	Np004G1906800	XP_018509510.1
OG0003834	Np004G1915900	XP_009107081.1, XP_009106909.2
OG0003835	Np001G0454700	XP_033128506.1
OG0003836	Np001G0453600	XP_009150062.2
OG0003837	Np005G3075100	XP_009124135.1
OG0003838	Np005G3030400	XP_033144790.1, XP_033128487.1
OG0003841	Np002G0873500	XP_009127713.1, XP_009105009.1, XP_009105008.1, XP_018508853.1
OG0003842	Np002G0864400	XP_009104984.1, XP_009105642.1
OG0003843	Np005G2961600	XP_009147827.1
OG0003844	Np007G4001600	XP_009135689.1
OG0003845	Np006G3648000, Np006G3647800	XP_018514019.2
OG0003846	Np005G3158800	XP_009139913.1
OG0003846	Np001G0192300	XP_018509807.1, XP_033140771.1
OG0003848	Np001G0011400	XP_009112330.1
OG0003849	Np005G2833400	XP_009137382.2, XP_009137322.1, XP_009109299.1
OG0003850	Np005G2835000	XP_009108601.1
OG0003851	Np007G4254700	XP_009124821.1
OG0003852	Np007G4249300	XP_018513294.1
OG0003853	Np001G0677200	XP_033136370.1
OG0003853	Np001G0677300	XP_033146728.1
OG0003854	Np006G3245800	XP_009133723.1, XP_009142326.2
OG0003855	Np001G0645600	XP_009116590.1, XP_009138926.1, XP_009104189.1
OG0003856	Np001G0629700, Np002G0843900	XP_009104118.1
OG0003857	Np001G0627900	XP_009138994.1, XP_018510367.1
OG0003858	Np001G0627800	XP_009142039.1, XP_009116494.1
OG0003859	Np001G0571000	XP_009139268.1, XP_009103899.1
OG0003860	Np001G0274900	XP_009101348.1, XP_009129238.1
OG0003861	Np007G3885500	XP_009102392.1
OG0003862	Np007G3868800	XP_009135889.1, XP_009102514.1
OG0003863	Np002G0895100	XP_009127626.1
OG0003865	Np006G3375700	XP_009141644.1
OG0003866	Np006G3382000	XP_009143546.1
OG0003867	Np006G3688800	XP_033134559.1
OG0003867	Np005G2625000	XP_009109420.1
OG0003868	Np004G2028100	XP_009107480.2, XP_009145048.1
OG0003869	Np004G2068200	XP_033136133.1, XP_033147551.1
OG0003870	Np004G2067800	XP_009114789.1
OG0003871	Np002G1224200	XP_009108222.1, XP_009112746.1, XP_009112949.1
OG0003872	Np003G1805500	XP_009108164.1, XP_018513282.2, XP_009128674.2
OG0003873	Np007G3719900	XP_009112672.1, XP_009102019.1
OG0003874	Np006G3222600	XP_009142460.2, XP_009133791.2, XP_009142591.1
OG0003876	Np006G3283600	XP_009142848.1
OG0003877	Np006G3291700	XP_033145662.1, XP_033148435.1
OG0003878	Np006G3300800	XP_009141994.2, XP_009142746.1
OG0003879	Np003G1439600, Np007G4228100	XP_009130320.1
OG0003880	Np001G0174200	XP_033147230.1, XP_009124437.1, XP_009129738.1
OG0003881	Np007G4149700	XP_009117210.2, XP_009134994.1, XP_009147022.1, XP_009124116.1
OG0003882	Np002G0896400	XP_009121140.1, XP_033148204.1
OG0003882	Np007G4104000, Np007G4104100	XP_009135164.1
OG0003883	Np007G3771800	XP_009112391.1
OG0003884	Np010G4350700, Np007G4015900, Np007G3982100	XP_018513054.2, XP_033148683.1, XP_009146201.1
OG0003885	Np004G2583800	XP_009119658.1
OG0003886	Np003G1661300, Np003G1671100	XP_009127262.1
OG0003887	Np001G0543400	XP_009139469.1, XP_009136673.1
OG0003888	Np003G1727400, Np004G2559500	XP_009119312.2
OG0003889	Np004G2547600	XP_009118598.1, XP_009111053.1, XP_009111055.2, XP_033137668.1, XP_033137667.1
OG0003890	Np001G0448200	XP_009108927.1
OG0003891	Np004G2503200	XP_009148150.2, XP_009110867.2, XP_009118335.1
OG0003892	Np004G2501700	XP_033128728.1, XP_009110856.1
OG0003893	Np004G2032300	XP_009110833.1
OG0003894	Np004G2496100	XP_009110818.1, XP_009148253.2, XP_009118312.1
OG0003895	Np004G2454200, Np002G1212100	XP_009118080.1
OG0003896	Np004G2376200	XP_009110357.1, XP_009149272.1, XP_033136948.1, XP_009117619.2
OG0003897	Np004G2370000	XP_009117599.1, XP_009149358.1, XP_009110326.1
OG0003898	Np004G2367000	XP_009117573.1, XP_033130084.1
OG0003899	Np004G2364300	XP_009149401.1, XP_009110291.1, XP_033135165.1, XP_009117555.1, XP_009117554.1
OG0003900	Np003G1877700	XP_009128521.1
OG0003901	Np002G1202700	XP_009113067.1
OG0003902	Np002G1174700	XP_009104389.1
OG0003903	Np002G1128900	XP_009113337.1
OG0003905	Np001G0321300	XP_033136857.1, XP_009128986.1, XP_009101398.1
OG0003906	Np006G3713300	XP_009117458.1
OG0003907	Np001G0468700	XP_009150240.1, XP_009149934.1
OG0003907	Np003G1539000	XP_009120394.1
OG0003908	Np005G2682100	XP_033143702.1, XP_009143836.1, XP_009109312.1
OG0003909	Np005G2655100	XP_009107945.1
OG0003910	Np005G2646300	XP_033132475.1, XP_009138288.2
OG0003911	Np005G2723300	XP_009108946.1, XP_009127223.1
OG0003912	Np004G2305700	XP_018509116.2
OG0003913	Np005G2771500	XP_009109123.1
OG0003917	Np003G1764100	XP_009134138.2
OG0003917	Np004G2043200	XP_033135797.1
OG0003920	Np006G3687800	XP_033146396.1
OG0003921	Np002G1025600	XP_033138898.1
OG0003922	Np001G0187100	XP_009111795.1, XP_018511869.1, XP_009151770.1
OG0003923	Np005G3018600	XP_009136723.1
OG0003924	Np006G3273100, Np005G3113100, Np006G3473700, Np003G1726200, Np006G3273500	XP_033145455.1, XP_033135538.1, XP_009106516.2, XP_033135514.1, XP_033136515.1, XP_033141189.1
OG0003927	Np003G1438500	XP_033137416.1, XP_009121460.2, XP_033133010.1, XP_033139990.1, XP_033141881.1, XP_033141885.1
OG0003928	Np003G1453700	XP_033143040.1
OG0003929	Np003G1759200	XP_009113501.1
OG0003941	Np003G1421200	XP_009131455.1, XP_009121597.1
OG0003942	Np003G1411400	XP_009121681.2, XP_009125967.1, XP_009131395.2
OG0003943	Np003G1405800	XP_009125940.1, XP_009131357.1
OG0003944	Np003G1396100	XP_009125872.1, XP_033137459.1, XP_009121823.1
OG0003945	Np001G0136600	XP_033134881.1, XP_033140491.1, XP_033129744.1
OG0003946	Np002G0865300, Np002G0865200	XP_009105522.1, XP_009104988.1
OG0003948	Np001G0130000, Np003G1378500	XP_033141611.1, XP_009121971.1
OG0003949	Np001G0149700	XP_009129865.1
OG0003950	Np003G1344500	XP_009131050.1, XP_009122437.1
