Orthogroup	Noccaea_praecox	Conringia_planisiliqua
OG0004317	Np003G1817600, Np002G0917400	CP20_g4410_DN3_SP0_c.t1
OG0004318	Np006G3667800	CP16_g55022_DN3_SP2_c.t1, CP16_g55023_DN2_SP0_c.t1
OG0004319	Np004G2094500	CP7_g45206_DN3_SP5_c.t1
OG0004320	Np002G1159300, Np004G2558600	CP1_g36633_DN3_SP0_c.t1
OG0004321	Np004G2007000	CP3_g14799_DN3_SP0_c.t1
OG0004322	Np001G0140900	CP2_g48538_DN3_SP0_c.t1
OG0004323	Np001G0146900	CP1_g37052_DN3_SP0_c.t1, CP2_g48581_DN1_SP0_c.t1
OG0004324	Np001G0147600	CP2_g48584_DN3_SP5_c.t1
OG0004325	Np001G0148300	CP2_g48591_DN3_SP7_c.t1
OG0004326	Np006G3219400	CP4_g24016_DN3_SP0_c.t1
OG0004328	Np006G3227600, Np006G3255700	CP4_g24067_DN3_SP0_c.t1
OG0004329	Np006G3230000	CP4_g24085_DN3_SP6_c.t1
OG0004330	Np006G3231100	CP4_g24099_DN3_SP5_c.t1
OG0004331	Np007G3813000	CP12_g30488_DN3_SP0_c.t1
OG0004332	Np006G3239100	CP4_g24155_DN3_SP8_c.t1
OG0004334	Np006G3274500	CP4_g24413_DN3_SP4_c.t1
OG0004335	Np006G3275300	CP4_g24418_DN3_SP0_c.t1
OG0004336	Np006G3278800	CP4_g24441_DN3_SP0_c.t1
OG0004337	Np001G0329900	CP13_g19773_DN3_SP8_c.t1
OG0004338	Np001G0331500	CP13_g19779_DN3_SP1_c.t1
OG0004339	Np001G0333000	CP13_g19787_DN3_SP6_c.t1
OG0004340	Np007G4180600	CP10_g42576_DN3_SP0_c.t1
OG0004341	Np007G4177600	CP10_g42600_DN1_SP0_c.t1
OG0004342	Np007G4166100	CP10_g42676_DN3_SP8_c.t1
OG0004343	Np007G4165200	CP10_g42683_DN2_SP6_c.t1
OG0004344	Np007G4148000	CP10_g42801_DN3_SP8_c.t1
OG0004345	Np007G4125400	CP10_g42969_DN3_SP2_c.t1
OG0004346	Np007G4106200	CP10_g43088_DN3_SP8_c.t1
OG0004347	Np007G4097900	CP10_g43147_DN2_SP1_c.t1
OG0004348	Np007G4094200	CP10_g43168_DN3_SP0_c.t1
OG0004349	Np007G4088200	CP10_g43217_DN3_SP7_c.t1
OG0004350	Np007G4080500	CP10_g43269_DN3_SP8_c.t1
OG0004351	Np004G1910600	CP7_g46398_DN3_SP7_c.t1
OG0004351	Np007G4075300	CP10_g43309_DN3_SP6_c.t1
OG0004352	Np007G4065900	CP10_g43346_DN3_SP6_c.t1
OG0004353	Np007G4060500, Np004G2330600	CP10_g43376_DN3_SP8_c.t1
OG0004354	Np007G4059300	CP10_g43390_DN3_SP3_c.t1
OG0004355	Np007G4049900	CP10_g43452_DN3_SP4_c.t1
OG0004357	Np007G4039400	CP12_g29877_DN3_SP0_c.t1, CP12_g29876_DN3_SP0_c.t1
OG0004358	Np007G4038900, Np002G0865500	CP11_g32324_DN3_SP0_c.t1
OG0004359	Np007G3902500	CP12_g29948_DN3_SP8_c.t1
OG0004360	Np007G3717400	CP12_g29825_DN3_SP0_c.t1
OG0004361	Np007G3920400	CP12_g30053_DN3_SP3_c.t1
OG0004362	Np007G3947600	CP12_g30206_DN3_SP0_c.t1
OG0004363	Np007G3954200	CP12_g30239_DN3_SP5_c.t1
OG0004364	Np007G3968800	CP12_g30301_DN3_SP0_c.t1
OG0004366	Np011G4358900	CP12_g30400_DN3_SP3_c.t1
OG0004367	Np007G3806500	CP12_g30446_DN3_SP0_c.t1
OG0004368	Np007G3808600	CP12_g30460_DN3_SP8_c.t1
OG0004369	Np007G3811900	CP12_g30478_DN3_SP6_c.t1
OG0004370	Np005G3124700	CP5_g1728_DN3_SP2_c.t1
OG0004371	Np005G3111800	CP5_g1840_DN3_SP5_c.t1
OG0004371	Np002G0973600	CP9_g28072_DN3_SP5_c.t1
OG0004372	Np001G0180900	CP2_g48819_DN3_SP3_c.t1
OG0004373	Np007G3854400	CP12_g30754_DN3_SP4_c.t1
OG0004374	Np007G3843800	CP12_g30683_DN3_SP1_c.t1
OG0004375	Np007G3970400, Np007G3830900	CP12_g30605_DN3_SP3_c.t1
OG0004376	Np007G3823600	CP12_g30547_DN3_SP8_c.t1
OG0004377	Np007G3820500	CP12_g30534_DN3_SP1_c.t1
OG0004378	Np007G3820400	CP12_g30533_DN3_SP8_c.t1
OG0004379	Np007G3814900	CP12_g30507_DN2_SP0_c.t1
OG0004380	Np005G3108700	CP5_g1997_DN3_SP2_c.t1
OG0004380	Np002G0993100	CP9_g27685_DN3_SP3_c.t1
OG0004381	Np002G0992600	CP8_g54474_DN3_SP8_c.t1
OG0004382	Np001G0534900	CP3_g14201_DN3_SP8_c.t1
OG0004384	Np004G2582800	CP1_g36531_DN3_SP8_c.t1
OG0004385	Np004G2569600	CP1_g36724_DN3_SP8_c.t1
OG0004387	Np004G2537700	CP1_g36888_DN3_SP5_c.t1
OG0004388	Np004G2515000	CP1_g37071_DN3_SP8_c.t1
OG0004389	Np004G2500500	CP3_g13769_DN1_SP0_c.t1, CP1_g37195_DN3_SP0_c.t1
OG0004391	Np004G2493200	CP1_g37257_DN3_SP8_c.t1
OG0004392	Np004G2462100	CP1_g37489_DN3_SP8_c.t1
OG0004393	Np004G2452100	CP1_g37554_DN3_SP0_c.t1
OG0004394	Np004G2451400	CP1_g37562_DN3_SP0_c.t1
OG0004395	Np004G2448700	CP1_g37574_DN3_SP8_c.t1
OG0004396	Np004G2396300	CP7_g46088_DN3_SP7_c.t1
OG0004397	Np004G2339700	CP7_g45634_DN3_SP8_c.t1
OG0004398	Np004G2327300	CP7_g45576_DN3_SP3_c.t1
OG0004399	Np004G2319400	CP7_g45521_DN3_SP6_c.t1
OG0004400	Np002G0835200	CP9_g28784_DN3_SP7_c.t1
OG0004401	Np002G0855800	CP9_g28637_DN3_SP6_c.t1
OG0004403	Np002G1220700, Np005G3018400	CP2_g48952_DN3_SP3_c.t1, CP10_g43863_DN3_SP2_c.t1
OG0004404	Np002G1074000, Np002G1074900	CP2_g49987_DN3_SP0_c.t1, CP2_g49983_DN3_SP0_c.t1
OG0004405	Np002G1243900	CP13_g19070_DN3_SP0_c.t1
OG0004407	Np006G3625400	CP18_g11848_DN2_SP1_c.t1
OG0004408	Np005G2621500	CP5_g176_DN3_SP6_c.t1
OG0004409	Np005G2686100	CP5_g326_DN3_SP0_c.t1
OG0004410	Np005G2660200	CP5_g493_DN3_SP1_c.t1
OG0004411	Np005G2633400	CP5_g692_DN3_SP8_c.t1
OG0004412	Np006G3657600	CP8_g54658_DN3_SP0_c.t1
OG0004413	Np005G2638500	CP5_g646_DN3_SP8_c.t1
OG0004414	Np005G2640900	CP5_g630_DN3_SP4_c.t1
OG0004415	Np005G2642000	CP5_g618_DN3_SP0_c.t1
OG0004416	Np005G2710000	CP5_g799_DN3_SP1_c.t1
OG0004417	Np005G2716000	CP5_g839_DN3_SP0_c.t1
OG0004418	Np005G2718500	CP5_g860_DN3_SP0_c.t1
OG0004419	Np005G2988500	CP12_g30735_DN3_SP1_c.t1
OG0004419	Np007G3850300	CP12_g30736_DN3_SP8_c.t1
OG0004420	Np004G2043000	CP7_g44326_DN2_SP1_c.t1
OG0004421	Np003G1882900	CP8_g54560_DN3_SP5_c.t1
OG0004422	Np003G1883400	CP8_g54569_DN3_SP0_c.t1
OG0004423	Np005G2766100	CP5_g1171_DN2_SP0_c.t1
OG0004424	Np004G2293900, Np004G2293800	CP7_g45391_DN3_SP1_c.t1
OG0004425	Np004G2099000	CP7_g45170_DN3_SP0_c.t1
OG0004428	Np004G1970700	CP1_g38097_DN3_SP1_c.t1
OG0004429	Np005G3048000	CP6_g7480_DN3_SP7_c.t1
OG0004433	Np005G3115500	CP64_g21086_DN3_SP0_c.t1, CP12_g29831_DN1_SP0_c.t1
OG0004434	Np001G0206900	CP13_g19253_DN3_SP0_c.t1
OG0004437	Np004G1997300	CP1_g38311_DN1_SP0_c.t1
OG0004439	Np001G0418600	CP13_g20416_DN1_SP0_c.t1
OG0004440	Np002G0727900	CP9_g29536_DN3_SP8_c.t1
OG0004441	Np001G0290000	CP26_g51270_DN1_SP0_c.t1, CP1_g40468_DN1_SP0_c.t1, CP1_g40097_DN1_SP0_c.t1, CP24_g47178_DN2_SP0_c.t1
OG0004443	Np001G0430300	CP1_g39210_DN2_SP0_c.t1, CP25_g55807_DN3_SP0_c.t1
OG0004443	Np002G1029500	CP4_g26489_DN1_SP0_c.t1
OG0004447	Np003G1793600	CP15_g35330_DN2_SP0_c.t1, CP15_g35436_DN1_SP0_c.t1, CP24_g47492_DN2_SP0_c.t1, CP15_g35278_DN1_SP0_c.t1, CP13_g20483_DN2_SP0_c.t1, CP3_g16754_DN1_SP0_c.t1, CP12_g31455_DN2_SP0_c.t1, CP18_g11853_DN3_SP0_c.t1, CP8_g52321_DN2_SP0_c.t1, CP5_g2718_DN2_SP0_c.t1, CP6_g9057_DN2_SP0_c.t1, CP9_g27350_DN2_SP0_c.t1, CP1_g40489_DN2_SP0_c.t1, CP5_g3408_DN3_SP0_c.t1, CP5_g3164_DN1_SP0_c.t1, CP12_g31089_DN2_SP0_c.t1, CP14_g22975_DN1_SP0_c.t1, CP17_g5647_DN2_SP0_c.t1, CP18_g12264_DN3_SP0_c.t1, CP5_g3207_DN3_SP0_c.t1, CP18_g11693_DN1_SP0_c.t1, CP27_g41790_DN2_SP0_c.t1, CP7_g44195_DN1_SP0_c.t1, CP34_g51550_DN1_SP0_c.t1, CP3_g15444_DN1_SP0_c.t1, CP17_g5753_DN1_SP0_c.t1, CP15_g36263_DN1_SP0_c.t1, CP3_g15881_DN2_SP0_c.t1
OG0004451	Np005G2844000	CP19_g18366_DN3_SP1_c.t1
OG0004452	Np001G0469300	CP3_g14681_DN3_SP0_c.t1
OG0004453	Np006G3345700	CP4_g24826_DN3_SP0_c.t1
OG0004454	Np007G3855400	CP12_g30761_DN3_SP4_c.t1, CP5_g1963_DN3_SP3_c.t1
OG0004455	Np001G0259100	CP13_g19589_DN3_SP8_c.t1
OG0004456	Np003G1455900	CP11_g32160_DN2_SP8_c.t1
OG0004457	Np004G2556300	CP1_g36611_DN3_SP0_c.t1
OG0004458	Np003G1440000	CP11_g32282_DN3_SP6_c.t1
OG0004459	Np005G2851200, Np005G2957600, Np005G2957500, Np001G0369000, Np001G0698700	CP3_g13059_DN2_SP8_c.t1
OG0004460	Np003G1433100	CP11_g32344_DN3_SP0_c.t1
OG0004461	Np003G1427700	CP11_g32388_DN3_SP0_c.t1
OG0004462	Np003G1419900	CP11_g32458_DN3_SP0_c.t1, CP11_g32457_DN3_SP0_c.t1
OG0004463	Np003G1417100	CP11_g32488_DN3_SP8_c.t1
OG0004464	Np007G3770100, Np001G0434600	CP10_g43904_DN3_SP8_c.t1
OG0004465	Np003G1406100	CP11_g32595_DN3_SP8_c.t1
OG0004466	Np003G1402700	CP11_g32624_DN3_SP4_c.t1
OG0004468	Np003G1398100, Np007G3783000	CP11_g32653_DN3_SP0_c.t1
OG0004469	Np003G1396300	CP11_g32670_DN3_SP3_c.t1
OG0004470	Np003G1392700	CP11_g32693_DN3_SP0_c.t1
OG0004471	Np003G1388900	CP11_g32726_DN3_SP0_c.t1
OG0004472	Np003G1385200	CP11_g32750_DN3_SP0_c.t1
OG0004474	Np003G1560400	CP2_g50746_DN2_SP0_c.t1
OG0004475	Np003G1371600	CP11_g32849_DN3_SP1_c.t1
OG0004476	Np003G1368500	CP11_g32875_DN3_SP8_c.t1
OG0004477	Np005G3059600, Np006G3376200	CP4_g24995_DN3_SP0_c.t1
OG0004478	Np003G1353000	CP11_g33006_DN3_SP8_c.t1
OG0004479	Np003G1342500	CP11_g33084_DN3_SP8_c.t1
OG0004480	Np003G1856100	CP11_g31982_DN3_SP5_c.t1
OG0004482	Np005G2812200	CP19_g18139_DN3_SP1_c.t1
OG0004484	Np006G3607900	CP4_g26079_DN2_SP0_c.t1, CP4_g26080_DN3_SP0_c.t1
OG0004485	Np006G3586800	CP4_g25961_DN3_SP8_c.t1
OG0004486	Np006G3589100	CP4_g25940_DN3_SP8_c.t1
OG0004487	Np006G3503800, Np008G4283200	CP4_g25789_DN3_SP4_c.t1
OG0004489	Np006G3521900	CP4_g25766_DN3_SP8_c.t1
OG0004490	Np006G3527500, Np006G3479600	CP4_g25726_DN3_SP3_c.t1
OG0004492	Np006G3532000, Np006G3475900	CP4_g25711_DN3_SP0_c.t1
OG0004493	Np006G3552700	CP4_g25598_DN3_SP8_c.t1
OG0004494	Np006G3570700	CP4_g25494_DN2_SP0_c.t1
OG0004495	Np006G3573000	CP4_g25482_DN3_SP1_c.t1
OG0004496	Np006G3576600	CP4_g25447_DN3_SP8_c.t1
OG0004497	Np007G4066100, Np009G4316300	CP4_g25411_DN3_SP2_c.t1
OG0004498	Np009G4319900, Np006G3452400	CP4_g25404_DN3_SP0_c.t1
OG0004500	Np004G2560300	CP1_g36653_DN3_SP0_c.t1
OG0004500	Np001G0410200	CP13_g20253_DN3_SP0_c.t1
OG0004502	Np005G2802700, Np005G3052800	CP19_g18069_DN3_SP3_c.t1
OG0004503	Np004G2019000	CP1_g38593_DN3_SP2_c.t1
OG0004504	Np004G2107300	CP7_g45094_DN3_SP2_c.t1
OG0004507	Np004G2111100	CP7_g45066_DN3_SP0_c.t1
OG0004508	Np004G2114600	CP7_g45038_DN3_SP8_c.t1
OG0004509	Np004G2118600	CP7_g45006_DN3_SP3_c.t1
OG0004510	Np004G2124700	CP7_g44973_DN3_SP1_c.t1
OG0004511	Np004G2127800	CP7_g44949_DN3_SP0_c.t1
OG0004512	Np004G2130100	CP7_g44918_DN1_SP0_c.t1
OG0004514	Np005G3177600	CP5_g1366_DN3_SP5_c.t1
OG0004515	Np004G2133800	CP7_g44887_DN3_SP8_c.t1
OG0004516	Np004G2142400	CP7_g44826_DN2_SP1_c.t1
OG0004517	Np003G1513400, Np003G1513300	CP7_g44776_DN3_SP3_c.t1
OG0004518	Np001G0252300	CP13_g19557_DN3_SP1_c.t1
OG0004519	Np001G0249000	CP13_g19530_DN3_SP8_c.t1
OG0004520	Np006G3408800, Np001G0241900	CP13_g19486_DN3_SP8_c.t1
OG0004521	Np001G0014800	CP2_g47622_DN3_SP8_c.t1
OG0004522	Np001G0029900	CP2_g47747_DN3_SP4_c.t1
OG0004523	Np001G0042500	CP2_g47838_DN3_SP0_c.t1, CP12_g30901_DN3_SP0_c.t1
OG0004524	Np001G0049400	CP2_g47893_DN3_SP1_c.t1
OG0004525	Np001G0050900	CP2_g47901_DN3_SP7_c.t1
OG0004526	Np001G0054300	CP2_g47935_DN3_SP0_c.t1
OG0004527	Np001G0065000	CP2_g47995_DN3_SP0_c.t1, CP2_g47994_DN3_SP0_c.t1
OG0004528	Np001G0471900	CP3_g14657_DN3_SP8_c.t1
OG0004529	Np001G0077200	CP2_g48086_DN3_SP0_c.t1
OG0004530	Np001G0092400	CP2_g48162_DN3_SP0_c.t1
OG0004531	Np001G0103400	CP2_g48257_DN3_SP3_c.t1
OG0004532	Np001G0246900, Np001G0247000	CP13_g19510_DN1_SP0_c.t1
OG0004533	Np005G3045400	CP2_g48450_DN3_SP4_c.t1
OG0004534	Np001G0132400	CP2_g48471_DN3_SP5_c.t1
OG0004535	Np001G0132700	CP2_g48472_DN2_SP8_c.t1
OG0004536	Np001G0138200	CP2_g48517_DN3_SP8_c.t1
OG0004537	Np005G3108600	CP5_g1999_DN3_SP5_c.t1
OG0004538	Np003G1484400	CP8_g54302_DN3_SP5_c.t1
OG0004540	Np003G1492000	CP8_g54239_DN3_SP0_c.t1
OG0004541	Np003G1492100	CP8_g54237_DN3_SP8_c.t1
OG0004542	Np003G1493600	CP8_g54228_DN3_SP0_c.t1
OG0004543	Np003G1496900, Np003G1496300, Np003G1495500	CP8_g54214_DN2_SP0_c.t1
OG0004544	Np003G1499100	CP8_g54195_DN2_SP0_c.t1
OG0004545	Np003G1503600	CP8_g54167_DN3_SP2_c.t1
OG0004546	Np003G1508100	CP8_g54135_DN3_SP7_c.t1
OG0004547	Np003G1521800	CP8_g54036_DN3_SP2_c.t1
OG0004548	Np003G1525500	CP8_g54005_DN3_SP0_c.t1
OG0004549	Np003G1531600	CP8_g53946_DN3_SP0_c.t1
OG0004550	Np003G1532900	CP8_g53936_DN3_SP0_c.t1
OG0004551	Np003G1541800	CP8_g53869_DN3_SP2_c.t1
OG0004552	Np003G1546600	CP8_g53834_DN3_SP8_c.t1
OG0004553	Np004G2493100, Np004G1947700	CP1_g37258_DN3_SP7_c.t1
OG0004555	Np004G2296500, Np003G1550900	CP8_g53795_DN3_SP0_c.t1
OG0004556	Np005G2893500	CP6_g6843_DN3_SP0_c.t1
OG0004557	Np003G1569300	CP8_g53675_DN3_SP2_c.t1
OG0004558	Np003G1797400, Np003G1573300	CP8_g53659_DN3_SP0_c.t1
OG0004559	Np004G2549100	CP1_g36556_DN3_SP8_c.t1
OG0004560	Np003G1582400	CP8_g53605_DN3_SP0_c.t1
OG0004561	Np005G2785200, Np005G2800200	CP5_g1304_DN3_SP8_c.t1
OG0004562	Np003G1634200	CP8_g53441_DN3_SP0_c.t1
OG0004563	Np001G0503600	CP3_g14433_DN3_SP7_c.t1
OG0004564	Np001G0502000	CP3_g14452_DN3_SP0_c.t1
OG0004565	Np003G1330600	CP11_g33172_DN3_SP3_c.t1
OG0004566	Np003G1293800	CP11_g33419_DN3_SP5_c.t1
OG0004567	Np003G1290300	CP11_g33448_DN3_SP8_c.t1
OG0004569	Np003G1278200	CP11_g33541_DN3_SP0_c.t1
OG0004570	Np003G1269600	CP11_g33606_DN3_SP3_c.t1
OG0004571	Np007G4142900	CP10_g42836_DN3_SP5_c.t1
OG0004571	Np003G1250300	CP11_g33757_DN3_SP5_c.t1
OG0004572	Np004G2277800	CP9_g29691_DN2_SP1_c.t1
OG0004573	Np002G0708000	CP9_g29678_DN3_SP7_c.t1
OG0004574	Np002G0712300	CP9_g29637_DN3_SP0_c.t1
OG0004575	Np002G0719800	CP9_g29595_DN3_SP8_c.t1
OG0004576	Np002G0732400	CP9_g29497_DN3_SP3_c.t1
OG0004578	Np002G0736000	CP9_g29466_DN3_SP4_c.t1
OG0004579	Np002G0743600	CP9_g29425_DN3_SP0_c.t1
OG0004580	Np002G0744700	CP9_g29418_DN3_SP8_c.t1
OG0004581	Np002G0758000	CP9_g29327_DN3_SP0_c.t1
OG0004583	Np002G0778700	CP9_g29193_DN3_SP7_c.t1
OG0004584	Np002G0778900, Np002G0778800	CP9_g29192_DN3_SP5_c.t1
OG0004585	Np005G3159200, Np004G2089200	CP7_g45254_DN3_SP3_c.t1, CP9_g29189_DN3_SP0_c.t1
OG0004586	Np004G1918600	CP7_g46333_DN3_SP0_c.t1
OG0004587	Np005G3107400	CP5_g2054_DN3_SP4_c.t1
OG0004588	Np004G1932900	CP7_g46246_DN3_SP0_c.t1
OG0004589	Np006G3397100	CP4_g25140_DN3_SP3_c.t1
OG0004592	Np005G3094000	CP14_g22982_DN3_SP5_c.t1
OG0004593	Np003G1649300	CP8_g53240_DN3_SP0_c.t1
OG0004595	Np005G3091000, Np005G3090600	CP6_g7988_DN3_SP7_c.t1
OG0004596	Np005G3061600	CP6_g7562_DN3_SP5_c.t1
OG0004597	Np005G3053900	CP6_g7504_DN3_SP5_c.t1
OG0004598	Np005G3038200	CP6_g7413_DN3_SP3_c.t1
OG0004599	Np002G0818700	CP9_g28920_DN3_SP6_c.t1
OG0004600	Np005G2854800	CP19_g18439_DN3_SP5_c.t1
OG0004601	Np002G0791600	CP9_g29089_DN3_SP3_c.t1
OG0004602	Np002G0872900	CP9_g28521_DN3_SP0_c.t1
OG0004603	Np005G2765600	CP5_g1167_DN3_SP2_c.t1
OG0004604	Np005G2756300	CP5_g1096_DN3_SP0_c.t1
OG0004605	Np005G3164000, Np005G3163700	CP5_g1459_DN3_SP0_c.t1, CP5_g1461_DN3_SP0_c.t1
OG0004606	Np003G1717100	CP8_g52957_DN3_SP8_c.t1
OG0004607	Np001G0232000	CP13_g19414_DN3_SP0_c.t1
OG0004608	Np002G0861700	CP9_g28596_DN3_SP0_c.t1
OG0004609	Np001G0361100	CP13_g19909_DN3_SP0_c.t1
OG0004611	Np007G3803000	CP12_g30421_DN3_SP8_c.t1
OG0004612	Np004G1957700	CP1_g37995_DN3_SP7_c.t1
OG0004613	Np004G1955600	CP1_g37975_DN3_SP2_c.t1
OG0004614	Np007G3861000	CP8_g52763_DN2_SP0_c.t1
OG0004616	Np004G1944400	CP1_g37882_DN3_SP4_c.t1
OG0004618	Np004G1937600	CP7_g46212_DN3_SP4_c.t1
OG0004619	Np006G3401400	CP4_g25171_DN3_SP8_c.t1
OG0004620	Np005G2911000	CP6_g6938_DN3_SP7_c.t1
OG0004621	Np005G2916300	CP6_g6969_DN3_SP8_c.t1
OG0004622	Np005G3093100	CP6_g7927_DN3_SP0_c.t1
OG0004623	Np005G2919500	CP6_g6982_DN3_SP8_c.t1
OG0004624	Np005G2837000	CP19_g18304_DN3_SP1_c.t1
OG0004625	Np005G2838200	CP19_g18330_DN3_SP2_c.t1
OG0004627	Np007G3763100	CP10_g43852_DN3_SP0_c.t1
OG0004628	Np005G2828900	CP19_g18246_DN3_SP4_c.t1
OG0004629	Np005G2829200	CP15_g36043_DN2_SP0_c.t1, CP15_g36044_DN2_SP0_c.t1, CP19_g18248_DN3_SP2_c.t1
OG0004630	Np005G2831300	CP19_g18268_DN2_SP0_c.t1
OG0004631	Np003G1799900	CP20_g4313_DN3_SP0_c.t1
OG0004633	Np005G2855100	CP19_g18442_DN3_SP8_c.t1
OG0004635	Np005G2882800	CP6_g6787_DN2_SP0_c.t1
OG0004636	Np002G1222700	CP2_g48944_DN3_SP6_c.t1, CP16_g55074_DN3_SP4_c.t1
OG0004637	Np001G0694000	CP3_g13102_DN3_SP5_c.t1
OG0004638	Np001G0693200	CP3_g13109_DN2_SP0_c.t1
OG0004639	Np001G0682400	CP3_g13186_DN3_SP5_c.t1
OG0004639	Np001G0682600	CP3_g13185_DN3_SP0_c.t1
OG0004640	Np004G2462500, Np001G0677100	CP3_g13221_DN3_SP0_c.t1
OG0004641	Np001G0675100	CP3_g13235_DN3_SP8_c.t1
OG0004642	Np001G0661100	CP3_g13353_DN3_SP4_c.t1
OG0004643	Np001G0650000, Np001G0648900	CP13_g20365_DN3_SP8_c.t1, CP3_g13423_DN3_SP0_c.t1
OG0004644	Np005G2815800	CP19_g18165_DN3_SP8_c.t1
OG0004645	Np001G0628800	CP3_g13543_DN3_SP8_c.t1
OG0004647	Np001G0620900	CP3_g13602_DN3_SP0_c.t1
OG0004648	Np001G0620200	CP3_g13608_DN3_SP0_c.t1
OG0004649	Np001G0616900	CP20_g4455_DN3_SP0_c.t1, CP20_g4454_DN3_SP0_c.t1
OG0004650	Np001G0615900	CP3_g13640_DN3_SP0_c.t1
OG0004651	Np001G0612800	CP3_g13674_DN3_SP0_c.t1, CP3_g13673_DN1_SP0_c.t1
OG0004652	Np001G0611900	CP3_g13680_DN3_SP0_c.t1
OG0004653	Np001G0605700	CP3_g13707_DN3_SP0_c.t1
OG0004654	Np001G0602100	CP3_g13730_DN3_SP8_c.t1
OG0004655	Np001G0594600	CP3_g13785_DN3_SP0_c.t1, CP4_g25734_DN3_SP8_c.t1
OG0004656	Np001G0593800	CP3_g13794_DN3_SP0_c.t1
OG0004657	Np001G0571500	CP3_g13952_DN3_SP0_c.t1
OG0004658	Np001G0569300	CP3_g13962_DN3_SP3_c.t1
OG0004659	Np003G1625900, Np003G1626900	CP8_g53409_DN3_SP8_c.t1
OG0004660	Np003G1617600	CP8_g53358_DN2_SP0_c.t1
OG0004662	Np002G0890400	CP9_g28429_DN3_SP3_c.t1
OG0004663	Np007G3742400	CP10_g43649_DN2_SP0_c.t1
OG0004664	Np007G3737600	CP10_g43612_DN3_SP8_c.t1
OG0004665	Np007G3734300	CP10_g43584_DN3_SP7_c.t1
OG0004666	Np006G3314600	CP4_g24662_DN3_SP0_c.t1
OG0004667	Np006G3691500	CP16_g54853_DN3_SP8_c.t1
OG0004668	Np006G3320200	CP4_g24697_DN3_SP0_c.t1
OG0004669	Np006G3324600	CP4_g24717_DN3_SP0_c.t1
OG0004670	Np006G3327800	CP4_g24731_DN3_SP8_c.t1
OG0004671	Np006G3332300	CP4_g24754_DN3_SP0_c.t1
OG0004672	Np006G3337400	CP4_g24777_DN3_SP8_c.t1
OG0004673	Np006G3337500	CP4_g24778_DN3_SP5_c.t1
OG0004674	Np006G3343800	CP4_g24813_DN3_SP7_c.t1
OG0004675	Np006G3351100	CP4_g24860_DN3_SP5_c.t1
OG0004676	Np006G3363300	CP4_g24929_DN1_SP0_c.t1
OG0004677	Np003G1837100	CP11_g31871_DN3_SP7_c.t1
OG0004678	Np003G1821800	CP20_g4440_DN2_SP0_c.t1
OG0004679	Np004G2024300, Np004G2024800, Np004G2024600	CP1_g39056_DN3_SP2_c.t1
OG0004680	Np003G1773600	CP20_g4095_DN3_SP8_c.t1
OG0004681	Np003G1800800	CP20_g4317_DN3_SP8_c.t1
OG0004682	Np003G1812000	CP20_g4379_DN3_SP0_c.t1
OG0004683	Np001G0141300	CP2_g48542_DN3_SP4_c.t1
OG0004684	Np001G0154800	CP2_g48637_DN3_SP0_c.t1
OG0004685	Np007G3721600	CP12_g29862_DN3_SP8_c.t1
OG0004686	Np003G1413600	CP5_g317_DN3_SP4_c.t1
OG0004687	Np006G3240100	CP4_g24159_DN3_SP8_c.t1
OG0004688	Np006G3248200	CP4_g24221_DN3_SP0_c.t1
OG0004689	Np006G3254600	CP4_g24266_DN3_SP8_c.t1
OG0004690	Np006G3269900	CP4_g24385_DN3_SP8_c.t1
OG0004691	Np001G0334000	CP13_g19788_DN3_SP3_c.t1
OG0004692	Np007G4245100	CP10_g42171_DN3_SP3_c.t1
OG0004693	Np007G4230700	CP10_g42266_DN3_SP7_c.t1
OG0004694	Np007G4220000	CP10_g42346_DN3_SP8_c.t1
OG0004695	Np007G4214500	CP10_g42382_DN3_SP0_c.t1
OG0004696	Np001G0141800, Np007G4179500	CP2_g48545_DN3_SP2_c.t1
OG0004698	Np007G4176700	CP10_g42606_DN2_SP2_c.t1
OG0004699	Np007G4175100	CP10_g42614_DN3_SP6_c.t1
OG0004700	Np007G4172700	CP10_g42634_DN3_SP2_c.t1
OG0004701	Np007G4168700, Np007G4168900	CP10_g42657_DN3_SP2_c.t1
OG0004702	Np007G4160500	CP10_g42712_DN3_SP8_c.t1
OG0004703	Np007G4152900	CP10_g42767_DN3_SP8_c.t1
OG0004704	Np007G4151400	CP10_g42780_DN3_SP8_c.t1
OG0004705	Np007G4143100	CP10_g42833_DN3_SP8_c.t1
OG0004706	Np007G4134800	CP8_g52619_DN2_SP0_c.t1, CP10_g42902_DN3_SP0_c.t1
OG0004707	Np007G4098000	CP10_g43146_DN3_SP8_c.t1
OG0004708	Np007G4091100	CP10_g43192_DN3_SP6_c.t1
OG0004709	Np007G4070200	CP10_g43224_DN3_SP0_c.t1
OG0004710	Np007G4086700	CP10_g43228_DN3_SP0_c.t1
OG0004711	Np007G4084000	CP10_g43248_DN3_SP1_c.t1
OG0004712	Np007G4075000	CP10_g43312_DN2_SP0_c.t1
OG0004713	Np007G4063700	CP10_g43362_DN3_SP6_c.t1
OG0004714	Np004G1918100	CP10_g43366_DN3_SP0_c.t1
OG0004715	Np001G0182000	CP2_g48830_DN3_SP3_c.t1
OG0004716	Np007G4039500	CP12_g29875_DN3_SP8_c.t1
OG0004717	Np007G4038200, Np007G4037100	CP12_g29881_DN3_SP8_c.t1
