Orthogroup	Noccaea_praecox	Arabidopsis_lyrata_Rawat
OG0002381	Np003G1600300	AL8G30950
OG0002381	Np005G2789000	AL7G26140
OG0002382	Np003G1633300	AL8G30080
OG0002382	Np005G2783500	AL7G25580
OG0002383	Np005G2779900	AL7G25330
OG0002386	Np007G4116400	AL3G22000
OG0002386	Np003G1293000	AL6G14280
OG0002387	Np003G1285500	AL6G13680
OG0002387	Np007G4121100	AL3G21540
OG0002388	Np005G3197500	AL7G47710
OG0002388	Np002G1238800	AL2G10820
OG0002389	Np002G0727000	AL2G39470
OG0002390	Np002G0747200	AL142U10020, AL2G37820
OG0002390	Np004G2333100	AL1G35070
OG0002391	Np002G0751000	AL2G37510
OG0002391	Np004G2337600	AL1G34750
OG0002392	Np002G0767100	AL2G36350
OG0002392	Np004G2349600	AL1G33480
OG0002393	Np005G2667400	AL7G15590
OG0002393	Np007G3757300	AL5G19680, AL3G50530
OG0002394	Np005G2676900	AL7G14960
OG0002394	Np007G3751900	AL3G50950
OG0002395	Np007G4081800	AL3G24790
OG0002396	Np007G4067200	AL3G25820
OG0002396	Np004G1915200	AL1G63130
OG0002397	Np007G4063500	AL3G26170
OG0002397	Np004G1917600	AL1G62920
OG0002398	Np007G4047800	AL3G27360
OG0002399	Np005G2648700	AL7G16710
OG0002400	Np004G1936900	AL1G61370
OG0002401	Np006G3394600	AL4G32350
OG0002401	Np001G0549800	AL5G33520
OG0002402	Np005G3077100	AL9U11590
OG0002402	Np007G3880500	AL3G41290
OG0002403	Np005G3082500	AL9U11010
OG0002403	Np007G3876200	AL3G40640
OG0002404	Np005G3093400	AL7G43170
OG0002404	Np007G3863100	AL3G39590
OG0002405	Np005G3063800	AL7G42400
OG0002405	Np005G3063700	AL7G42390
OG0002406	Np005G3044600	AL7G41280
OG0002407	Np005G3039300	AL7G40920
OG0002407	Np007G3832000	nbis-gene-758
OG0002408	Np004G2380700	AL1G30250
OG0002408	Np002G0813200	AL2G33020
OG0002409	Np002G0804400	AL2G33490
OG0002409	Np004G2378700	AL1G30390
OG0002410	Np002G0793900, Np004G2370800	AL1G31100, AL7G41360, AL7G41340
OG0002411	Np004G2369900	AL1G31190
OG0002412	Np004G2367600	AL1G31490
OG0002412	Np002G0788800	AL2G34650
OG0002413	Np002G0889200	AL2G27460, AL5G20720, AL5G24630
OG0002415	Np004G2088700	AL1G39600
OG0002416	Np002G0887100	AL2G27620
OG0002416	Np004G2088900	AL1G39620
OG0002417	Np004G2252400	AL1G39400
OG0002417	Np002G0873600	AL2G28330
OG0002418	Np002G0876800, Np002G0966200	AL2G28030
OG0002418	Np002G0873000	AL2G28380
OG0002419	Np005G2762700	AL7G24000
OG0002419	Np007G3720800	AL3G53420
OG0002420	Np005G3192400	AL7G48150
OG0002420	Np002G1228200	AL2G11600
OG0002421	Np004G2499100	AL1G19740
OG0002421	Np002G1084300	AL1G66150
OG0002422	Np001G0202000	AL5G17510
OG0002423	Np001G0219800	AL5G15690
OG0002425	Np005G2915500	AL7G35800
OG0002426	Np001G0373100	AL1G45720
OG0002426	Np005G2902700	AL7G34960
OG0002427	Np006G3433100	AL4G29620
OG0002428	Np002G1245800, Np003G1841100, Np006G3227200	AL8G10370
OG0002429	Np005G2954200	AL7G37310
OG0002430	Np003G1804400	AL6G45790
OG0002430	Np005G2835300	AL7G30000
OG0002431	Np005G2613200	AL7G11210
OG0002431	Np007G4186100	AL3G16190
OG0002432	Np005G2847200	AL7G30710
OG0002432	Np003G1817700	AL6G46880
OG0002433	Np005G2842300	AL4G16290, AL7G30360
OG0002434	Np003G1825300	AL6G47320
OG0002434	Np005G2850500	AL7G30990
OG0002435	Np003G1827200	AL6G47550
OG0002436	Np003G1828800	AL6G47650
OG0002436	Np005G2856400	AL7G31330
OG0002437	Np001G0389000	AL8G14740
OG0002437	Np005G2887600	AL7G33850
OG0002438	Np005G3118300	AL7G33230
OG0002438	Np005G2871400	AL7G33240
OG0002439	Np007G3944700	AL7G28960
OG0002440	Np003G1848900	AL6G48990
OG0002440	Np005G2875000	AL7G32980
OG0002441	Np005G2869200	AL7G32490
OG0002441	Np005G2869100	AL7G32480
OG0002442	Np005G2868000	AL7G32370, AL7G32360
OG0002443	Np005G3071500, Np004G1899900	AL5G23660
OG0002445	Np002G1169500, Np002G1170700	nbis-gene-408, AL2G15570
OG0002446	Np001G0669500	AL5G43430
OG0002446	Np006G3237000	AL4G44950
OG0002447	Np006G3266500	AL4G42450
OG0002447	Np001G0648800	AL5G41660
OG0002449	Np001G0626800	AL5G39540
OG0002449	Np004G1954800	AL1G59460
OG0002450	Np006G3296600	AL4G40080
OG0002450	Np001G0620700	AL5G38950
OG0002451	Np006G3303700	AL4G39330
OG0002451	Np001G0616000	AL5G38570
OG0002452	Np001G0615200	AL5G38480
OG0002453	Np001G0573400	AL5G35290
OG0002453	Np006G3350100	AL4G36000
OG0002454	Np001G0561400	AL5G34250
OG0002454	Np006G3378800	AL4G33410
OG0002455	Np007G3908300, Np001G0561200	AL5G34220
OG0002456	Np001G0547100	AL4G32150
OG0002457	Np007G3750900, Np001G0215000	AL6G43540, AL3G51060
OG0002458	Np007G3746200	AL3G51630
OG0002458	Np005G2682700	AL7G14460
OG0002459	Np007G3742600	AL3G51970
OG0002459	Np005G2685100	AL7G14190
OG0002461	Np005G2754200	AL7G23260
OG0002461	Np007G3727900	AL3G48380
OG0002462	Np006G3313500	AL4G38460
OG0002462	Np006G3313400	AL4G38470
OG0002464	Np005G2844500	AL7G30520
OG0002464	Np003G1814500	AL6G46510
OG0002465	Np005G2687200	AL7G13880
OG0002465	Np006G3670700	AL4G13510
OG0002466	Np004G2084000	AL1G48480
OG0002467	Np003G1820500, Np003G1818400	AL6G47010
OG0002467	Np005G2848100	AL7G30800
OG0002468	Np001G0138900	AL6G38260
OG0002468	Np007G4177900	AL3G16760
OG0002469	Np005G2762600	AL7G23990
OG0002470	Np006G3256700	AL4G43470
OG0002472	Np006G3269500	AL6G35420
OG0002473	Np007G4204000	AL3G14620
OG0002474	Np001G0157500	AL3G14660
OG0002476	Np007G4143000	AL3G19720
OG0002477	Np003G1255200	AL6G10730
OG0002477	Np007G4140500	AL3G19910
OG0002478	Np004G1954200	AL6G15440
OG0002479	Np007G4091900, Np004G2144000, Np004G2058600	AL3G23900
OG0002480	Np003G1549300	AL9U10580
OG0002481	Np007G4060300	AL3G26330
OG0002481	Np004G1920300	AL1G62780
OG0002483	Np007G3918000	AL3G29960
OG0002483	Np005G3003700, Np005G3007100	AL7G38770
OG0002484	Np005G3072300, Np005G3072200	AL7G38820
OG0002484	Np007G3919000	AL3G30030
OG0002485	Np005G3159400	AL7G50580
OG0002486	Np002G0950400	AL2G24180
OG0002487	Np002G0975200	AL2G22800
OG0002487	Np005G3111400	AL7G45600
OG0002489	Np003G1466600	AL6G30150
OG0002490	Np001G0531100	AL5G31780, AL5G31770, AL5G31760
OG0002491	Np004G2580600	AL1G11760
OG0002491	Np002G0843100	AL2G30540
OG0002492	Np004G2493800	AL1G20260
OG0002493	Np004G2492000	AL1G20440
OG0002494	Np004G2484800	AL1G21100
OG0002494	Np004G2484700	AL1G21110
OG0002495	Np002G1217900	AL2G12330
OG0002495	Np004G2448500	AL1G24240, AL1G24390
OG0002496	Np001G0222800	AL5G15490
OG0002496	Np004G2445900	AL1G24540
OG0002497	Np004G2434200	AL1G25320
OG0002498	Np001G0247900	AL5G12920
OG0002498	Np004G2428200	AL1G25860
OG0002499	Np001G0253600	AL5G11780
OG0002500	Np004G2417600	AL1G26730
OG0002500	Np001G0264900	AL5G10960
OG0002501	Np004G2406700	AL1G27800
OG0002502	Np003G1727800	nbis-gene-1448, AL8G24650
OG0002503	Np004G2325100	AL1G35720
OG0002504	Np004G2303800	AL1G37170
OG0002504	Np002G0852100	AL2G29900
OG0002505	Np004G2301200	AL1G37310
OG0002506	Np002G0857500	AL2G29410
OG0002506	Np004G2287500	AL1G37980
OG0002507	Np004G2468200	AL1G22670
OG0002507	Np002G1187500	AL2G14320
OG0002508	Np006G3712100	AL4G10150
OG0002508	Np005G2605500	AL7G10570
OG0002509	Np005G2620000	AL7G11990
OG0002510	Np005G2695900	AL7G13130
OG0002510	Np006G3680300	AL4G12600
OG0002511	Np005G2693100	AL7G13440, AL2G17600
OG0002511	Np006G3677300	AL4G13030
OG0002512	Np005G2689800	AL7G13660
OG0002512	Np006G3674800	AL4G13230
OG0002513	Np005G2660100	AL7G16050
OG0002514	Np005G2644700, Np007G3782900	AL3G47060
OG0002515	Np005G2629200	AL7G18900
OG0002515	Np006G3631700	AL4G17710, AL4G17830
OG0002516	Np006G3641500	AL4G16660
OG0002516	Np005G2708300	AL7G19740
OG0002518	Np002G0856300	AL2G29520
OG0002518	Np004G2292000	AL1G37810
OG0002519	Np005G2775500	AL7G25140
OG0002519	Np002G1004500	AL2G19630
OG0002520	Np002G0943500	AL2G24660, AL2G24840
OG0002522	Np001G0154000	AL5G21870, AL5G21590
OG0002522	Np006G3475500, Np006G3532500	AL4G20910
OG0002523	Np003G1763600	AL6G42850, AL6G42830, AL6G42820, AL6G42860
OG0002525	Np001G0379300	AL8G13700, AL8G14330, AL8G13790, AL8G14360, AL8G14240, AL8G13720
OG0002530	Np005G2730800	AL7G21520
OG0002530	Np006G3664900	AL4G14070
OG0002531	Np005G2606200	AL7G10640
OG0002532	Np001G0463700	AL5G25510
OG0002533	Np001G0491900	AL5G28040
OG0002533	Np001G0059100	AL8G40530
OG0002534	Np001G0478300, Np005G2960300	AL5G27220, AL5G27230
OG0002535	Np001G0263000	AL5G11150
OG0002536	Np007G4222400	AL3G12970
OG0002537	Np002G0759900	AL2G36830, AL2G36840
OG0002538	Np006G3347800, Np002G0771300	AL2G35970
OG0002538	Np003G1434500	AL6G27290
OG0002539	Np003G1428700	AL6G26780
OG0002540	Np003G1425500	AL6G26470
OG0002540	Np007G4237600	AL3G11450
OG0002541	Np003G1417900	AL6G25670
OG0002541	Np007G4247100	AL3G10750
OG0002542	Np003G1414400	AL6G25250
OG0002542	Np007G4249100	AL3G10560
OG0002543	Np001G0563100	AL5G34400
OG0002543	Np006G3375900	AL4G33660
OG0002544	Np003G1386800	AL6G22720
OG0002544	Np001G0137100	AL6G38120
OG0002545	Np001G0045300	AL8G41760
OG0002545	Np003G1357800	nbis-gene-1496
OG0002546	Np001G0052700	AL8G41110
OG0002546	Np003G1353700	AL6G19650
OG0002547	Np003G1858700	AL6G50000
OG0002548	Np003G1853500	AL6G49580
OG0002549	Np004G2518700	AL1G17820
OG0002549	Np006G3600000	AL4G23420
OG0002550	Np004G2523100	AL1G17420
OG0002551	Np006G3539200	AL4G25730
OG0002551	Np004G2530700	AL1G16680
OG0002552	Np006G3568000	AL4G27820
OG0002552	Np004G2549300	AL1G14930
OG0002553	Np006G3578700	AL4G28870
OG0002553	Np004G2556800	AL1G14280
OG0002554	Np004G2561900	AL1G13740
OG0002554	Np001G0405900	AL8G16200
OG0002555	Np001G0403400	AL8G15950
OG0002556	Np004G2109300	AL4G29200, AL1G41630
OG0002557	Np004G2111500	AL1G41840
OG0002558	Np004G2197300	AL4G31570, AL1G46340
OG0002559	Np001G0520000	AL5G30640
OG0002559	Np001G0014500	AL8G44520
OG0002560	Np001G0031300	AL8G42950
OG0002561	Np003G1360300	AL6G20210
OG0002562	Np001G0058800	AL8G40560
OG0002562	Np001G0492200	AL5G28070
OG0002563	Np001G0074000	AL8G39240
OG0002564	Np001G0078400	AL8G38880
OG0002564	Np003G1330200	AL6G17440
OG0002565	Np003G1334100	AL6G17770
OG0002565	Np001G0088600	AL8G38380
OG0002566	Np001G0115300	AL6G35760
OG0002566	Np001G0502200	AL5G29020
OG0002567	Np001G0450300	AL5G23920
OG0002567	Np003G1519100	AL8G36970
OG0002568	Np003G1520300	AL8G36830
OG0002568	Np001G0452900	AL5G24210
OG0002569	Np003G1522800	AL8G36600
OG0002569	Np001G0455500	AL5G24510
OG0002570	Np001G0468600	AL5G26300
OG0002571	Np007G4233900	AL1G27830
OG0002571	Np003G1546500	AL8G34440
OG0002572	Np002G0705000	AL2G41470
OG0002572	Np005G3031300	AL7G40190
OG0002573	Np007G3845400, Np005G3056400	AL7G41900, AL3G37970
OG0002574	Np003G1559800	AL8G33410
OG0002574	Np005G2801300	AL7G27190
OG0002575	Np003G1565700	AL8G32920
OG0002576	Np003G1576700	AL8G32170
OG0002577	Np003G1598700, Np003G1597100	AL8G30960
OG0002578	Np002G0955600, Np005G3106400, Np006G3596900, Np005G3094700	AL7G43740
OG0002579	Np003G1868500	AL6G50830
OG0002579	Np003G1868400	AL6G50820
OG0002580	Np003G1326200	AL6G17060
OG0002580	Np007G4092600	AL3G23850
OG0002581	Np001G0619500	AL5G38880
OG0002582	Np007G4115200	AL3G22070
OG0002582	Np003G1294200	AL6G14430
OG0002583	Np003G1286500	AL6G13780
OG0002583	Np007G4120300	AL3G21610
OG0002584	Np007G4140300	AL3G19930
OG0002584	Np003G1254300	AL6G10610
OG0002585	Np001G0216400	AL5G16050
OG0002585	Np005G3186500	AL7G48540
OG0002586	Np004G2408300	AL1G27600
OG0002586	Np006G3607500	AL2G41230
OG0002588	Np002G0763200	AL2G36670
OG0002588	Np004G2345000	AL1G33960
OG0002589	Np004G2346600	AL1G33820
OG0002589	Np002G0764800	AL2G36510
OG0002590	Np002G0767200	AL2G36340
OG0002590	Np004G2349700	AL1G33470
OG0002591	Np004G2351800	AL1G33170
OG0002591	Np002G0769700	AL2G36140
OG0002592	Np004G2352800	AL1G33040
OG0002592	Np002G0771100	AL2G36010
OG0002593	Np001G0146200	AL6G39050
OG0002594	Np001G0684700	AL5G44970
OG0002595	Np004G1902300	AL6G52570, AL1G64370
OG0002596	Np004G1919300	AL1G62850
OG0002596	Np007G4061500	AL3G26250
OG0002597	Np004G1919700	AL1G62830
OG0002597	Np007G4060800	AL3G26290
OG0002598	Np004G1921300, Np004G1921100	AL1G62710
OG0002599	Np004G1923300	AL3G26610, AL1G62560
OG0002600	Np001G0549900	AL5G33530
OG0002600	Np006G3393500	AL4G32410
OG0002601	Np007G3854000	AL3G38630
OG0002601	Np005G3061900	AL7G42280
OG0002602	Np005G3044000	AL7G41200
OG0002602	Np007G3836400	AL3G37130, AL166U10010
OG0002603	Np005G3027100, Np005G3027600, Np005G3025400, Np005G3027200	AL7G39960
OG0002604	Np002G0793500	AL2G34210
OG0002605	Np004G2091500	AL1G39850
OG0002605	Np002G0890000	AL2G27430
OG0002606	Np002G0887700, Np004G2090300	AL1G39750
OG0002607	Np005G2861800	AL4G30140
OG0002607	Np003G1754600	AL6G42110
OG0002608	Np001G0387200	AL8G14610, AL8G14640
OG0002609	Np007G3958600	AL3G32540
OG0002610	Np004G1970000	AL1G57670
OG0002611	Np004G1962900	AL1G58530
OG0002612	Np007G4036600	AL3G28040
OG0002613	Np004G1938300	AL1G61260
OG0002613	Np007G4036800	AL3G28010
OG0002614	Np007G4036900	AL3G28000
OG0002614	Np004G1938200	AL1G61280
OG0002616	Np001G0525800	AL5G31330, AL113U10020
OG0002617	Np007G3791500, Np007G3790600	AL3G46470
OG0002618	Np007G3775300	AL3G52360
OG0002618	Np005G2648600	AL7G16720
OG0002619	Np007G3770600	AL3G49320, AL3G29540
OG0002620	Np007G3768300	AL3G49520
OG0002620	Np005G2657200	AL7G16170
OG0002621	Np005G2658600	AL7G16120
OG0002622	Np005G2853300, Np003G1826500, Np003G1826600	AL7G31160
OG0002623	Np003G1803700	AL6G45710, AL6G45720
OG0002624	Np001G0695100	AL5G45900
OG0002624	Np006G3203800	AL4G47740
OG0002625	Np001G0672600	AL5G43710
OG0002625	Np006G3234500	AL4G45170
OG0002626	Np001G0651000	AL5G41930
OG0002626	Np006G3263900	AL4G42720
OG0002627	Np001G0627500	AL5G39600
OG0002627	Np006G3289100	AL4G40540
OG0002628	Np001G0626000	AL5G39450
OG0002628	Np006G3287700	AL4G40670
OG0002629	Np006G3299700	AL4G39710
OG0002630	Np001G0601500	AL5G37460
OG0002630	Np006G3317100	AL4G38220
OG0002631	Np001G0587900	AL5G36310
OG0002631	Np006G3338400	AL4G36750
OG0002632	Np007G3848300, Np007G3848400	AL3G38210, AL3G38220
OG0002633	Np006G3365500	AL4G34790
OG0002633	Np001G0568300	AL5G34910
OG0002634	Np005G2773200	AL7G24930
OG0002634	Np003G1637700	AL8G28230
OG0002635	Np007G3888400	AL3G42390
OG0002635	Np005G3104500	AL7G44580
OG0002636	Np002G0925800	AL2G25760
OG0002637	Np005G2751200	AL7G22960
OG0002637	Np007G3729800	AL3G48520
OG0002638	Np006G3336400	AL4G36940
OG0002639	Np004G2096100	AL4G18740, AL5G11470, AL1G40150, AL5G19960, AL5G19970
OG0002640	Np004G2585700	AL1G11330
OG0002640	Np003G1882100	AL6G52600
OG0002641	Np006G3709200, Np005G3071200	AL2G17580, AL7G10790
OG0002642	Np005G2612300	AL7G11120
OG0002642	Np006G3699200	AL4G10730
OG0002644	Np007G3715200	AL3G54170
OG0002644	Np005G2768200	AL7G24470
OG0002645	Np001G0660900	AL5G42590
OG0002645	Np006G3250500	AL4G43990
OG0002647	Np003G1456900	AL6G29380
OG0002647	Np007G4213800	AL3G13810
OG0002648	Np007G4163900	AL3G17950
OG0002649	Np007G4135300	AL3G20430
OG0002650	Np007G4134400	AL3G20600
OG0002651	Np007G4101400	AL3G23180
OG0002651	Np003G1316800	AL6G16330
OG0002652	Np007G4080900	AL3G24830
OG0002652	Np007G4080800	AL3G24840
OG0002653	Np004G1992700	AL1G55230
OG0002653	Np007G3935400	AL3G31140
OG0002654	Np006G3682600, Np006G3682700	AL4G12410
OG0002654	Np005G2697400	AL7G12920
OG0002655	Np001G0191000	AL5G19000
OG0002655	Np005G3155800, Np005G3187100	AL7G50800
OG0002657	Np005G3046900	AL7G41480
OG0002658	Np007G3830500	AL3G36610
OG0002658	Np007G3830300	AL3G36580
OG0002660	Np005G3124500	AL7G46560
OG0002660	Np002G0957700	AL2G24000
OG0002661	Np001G0158700	AL6G40930, AL6G40920
OG0002662	Np003G1877400	AL6G51710
OG0002663	Np004G2571800, Np002G1134500	AL5G19010, AL1G12730
OG0002664	Np004G2519500	AL1G17730
OG0002665	Np004G2494700	AL1G20190
OG0002665	Np002G1122600	AL1G67510
OG0002666	Np002G1138900	AL2G17680
OG0002667	Np002G1166800	AL2G15720
OG0002667	Np004G2479900	AL1G21630, AL1G21530
OG0002668	Np004G2471900	AL1G22410
OG0002669	Np004G2463500	AL1G22960
OG0002672	Np001G0272000	AL5G10630
OG0002672	Np004G2415200	AL1G26970
OG0002673	Np004G2412300	AL1G27220
OG0002674	Np004G2391600	AL7G51010
OG0002675	Np004G2388000	AL1G29610
OG0002677	Np005G2925500	nbis-gene-1687
OG0002678	Np006G3711300	AL4G10220
OG0002678	Np005G2606000	AL7G10620
OG0002679	Np006G3690700	AL7G12160
OG0002680	Np006G3680800	nbis-gene-950, AL2G12800
OG0002680	Np005G2696300	AL7G13100
OG0002681	Np005G2649200	AL7G16640
OG0002681	Np007G3774300, Np007G3774400	AL3G52520
OG0002682	Np005G2648000	AL7G16780
OG0002682	Np007G3776100	AL3G52260
OG0002683	Np005G2644900	AL7G17090
OG0002683	Np007G3783100	AL3G47050
OG0002684	Np006G3636800	AL4G17080
OG0002685	Np006G3631200	AL4G18020
OG0002685	Np005G2630800	AL7G18750
OG0002686	Np005G2639500	AL7G17740
OG0002687	Np007G3791700	AL3G46390
OG0002687	Np005G2640400	AL7G17650, AL7G17640
OG0002688	Np006G3645600	AL4G16210
OG0002688	Np005G2712400	AL7G20100
OG0002690	Np004G2102300, Np004G2099900	AL1G40840, AL1G40620
OG0002691	Np002G0933200, Np002G0970900, Np005G2965300	AL6G43380, AL1G48120, AL6G45110
OG0002694	Np006G3426200	AL2G17180, AL2G16970, AL2G16990
OG0002697	Np001G0502400, Np001G0502700	AL5G29040
OG0002699	Np003G1674100	AL604U10010, AL8G26170
OG0002705	Np005G2782500	AL7G25540
OG0002705	Np003G1630700	AL8G29840
OG0002706	Np003G1451100	AL6G28840
OG0002707	Np007G3773400, Np007G3773200, Np004G1961200	AL3G52600
OG0002708	Np003G1418600	AL6G25760
OG0002710	Np003G1388700	AL6G22810
OG0002711	Np003G1359700	AL6G20140
OG0002711	Np001G0042600	AL8G42020
OG0002713	Np003G1351500	AL6G19370
OG0002714	Np001G0091600	AL8G38150
OG0002714	Np003G1336600	AL6G18000
OG0002715	Np006G3580300	AL4G22800
OG0002715	Np004G2510900	AL1G18670
OG0002716	Np006G3581200	AL4G22590, AL4G22580
OG0002717	Np006G3554200	AL4G26920
OG0002717	Np004G2539400	AL1G15740
OG0002718	Np004G2557700	AL1G14170
OG0002719	Np001G0408800	AL6G12230, AL8G16520, AL37U10030
OG0002720	Np006G3246200	AL7G27570, AL7G27580
OG0002721	Np004G2007400, Np004G2007600	AL1G53740
OG0002723	Np004G2133900	AL1G44020
OG0002724	Np006G3409600	AL4G31090
OG0002725	Np004G1979200, Np004G1917000, Np004G1973200	AL5G29550
OG0002725	Np001G0683700	AL5G44840
OG0002726	Np001G0128300	AL6G37090
OG0002728	Np001G0449000	AL5G23750
OG0002729	Np003G1520200	AL8G36840
OG0002730	Np005G3045100	AL7G41310
OG0002732	Np006G3416000	AL5G28920
OG0002732	Np001G0501600	AL5G28930
OG0002733	Np003G1329500	AL6G17400
OG0002733	Np001G0076200	AL8G39050
OG0002734	Np003G1317400	AL6G16380
OG0002735	Np003G1304900	AL6G15360
OG0002736	Np003G1297200	AL6G14670
OG0002736	Np007G4113700	AL3G22180
OG0002737	Np003G1280400	AL6G13120
OG0002738	Np005G2766400	AL7G24320
OG0002738	Np007G3717600	AL3G53790
OG0002739	Np003G1746600	AL6G11180, AL6G11190, AL1G33340
OG0002740	Np007G4140200	AL3G19940
OG0002740	Np003G1253700	AL6G10520
OG0002741	Np004G2393900	AL1G28990
OG0002742	Np007G3760000	nbis-gene-890
OG0002743	Np005G2782800	AL7G25560
OG0002743	Np003G1630900, Np003G1598500	AL8G29870
OG0002744	Np007G4064800	AL3G26080
OG0002744	Np004G1916300	AL1G63040
OG0002745	Np004G1930000	AL1G61960
OG0002746	Np004G1934300	AL1G61540
OG0002747	Np001G0440100	AL5G22490
OG0002748	Np005G2820300	AL7G28600
OG0002749	Np005G3069900	AL7G42740
OG0002750	Np002G0968000, Np002G0967900	AL2G23570
OG0002751	Np005G3033700	AL7G40320, AL9U11050, AL7G40350, AL7G40310
OG0002752	Np007G3819000	AL7G40160
OG0002753	Np002G0945000, Np002G0944900	AL2G24620
OG0002754	Np005G3017300	AL7G39390
OG0002754	Np007G3914000	AL3G29550
OG0002755	Np004G2377000	AL1G30570
OG0002755	Np002G0808400	AL2G33420
OG0002756	Np004G2443000, Np001G0376200, Np004G2442900	AL4G20530
OG0002757	Np005G2759400	AL7G23730
OG0002757	Np007G3723500	AL3G47860
OG0002759	Np002G1233600	AL2G11230
OG0002760	Np005G3184300	AL7G48690
OG0002761	Np002G0862200	AL2G29140
OG0002761	Np004G2278600, Np004G2277900	AL1G38460
OG0002762	Np005G2689400	AL7G13700
OG0002762	Np006G3672600	AL4G13330
OG0002763	Np004G1955100	AL1G59430
OG0002763	Np007G3808700	AL3G35060
OG0002764	Np004G1953500	AL1G59590
OG0002764	Np007G3811800	AL3G35270
OG0002765	Np001G0370700	AL1G21240
OG0002766	Np005G3081800	AL9U11040
OG0002766	Np007G3876300	AL2G22880, AL2G24350, AL3G40740
OG0002767	Np006G3401700	AL4G31750
OG0002768	Np005G2922000, Np005G2921900	AL7G36190, AL7G36200
OG0002769	Np005G2954000	AL7G37300
OG0002770	Np005G2955400	AL7G37370
OG0002771	Np001G0015900	AL8G44340
OG0002772	Np006G3363400	AL4G34930
OG0002772	Np001G0571400	AL5G35070
OG0002773	Np005G2850100	AL7G30950
OG0002775	Np003G1416200	AL6G25460
OG0002775	Np007G4248300	AL3G10640
OG0002776	Np006G3213100	AL4G47000
OG0002776	Np001G0688800	AL5G45320
OG0002777	Np001G0658300	AL5G42540
OG0002778	Np001G0647900	AL5G41460
OG0002778	Np006G3270100	AL4G42150
OG0002779	Np006G3312000	AL4G38540
OG0002779	Np001G0605600	AL5G37710
OG0002780	Np001G0585000	AL5G36110
OG0002780	Np001G0585100	AL5G36120
OG0002781	Np007G4058300	AL3G26550
OG0002782	Np001G0562300	AL5G34300
OG0002783	Np001G0554400	AL5G33960
OG0002784	Np007G3890800	AL3G42800
OG0002785	Np007G3867100	AL3G39710
OG0002786	Np007G3742000	AL3G52080
OG0002787	Np006G3323000	AL4G33010
OG0002788	Np001G0264300	AL5G11000
OG0002788	Np004G2417800	AL1G26710
OG0002789	Np007G3732200	AL3G48670
OG0002790	Np006G3338300	AL4G36760
OG0002790	Np006G3338100	AL4G36780
OG0002791	Np005G2611200	AL7G11020
OG0002792	Np004G2042200, Np004G2039900	AL1G49950
OG0002793	Np004G2086300	AL1G48710
OG0002793	Np002G0833900	AL2G31410
OG0002795	Np007G4180300	AL3G16550
OG0002795	Np001G0143200	AL6G38670
OG0002796	Np007G4190400	AL3G15740
OG0002798	Np006G3268200	AL1G53780
OG0002798	Np006G3268900, Np006G3268400	AL4G42310
OG0002799	Np001G0331800	AL8G10960
OG0002802	Np001G0153500	nbis-gene-1593
OG0002802	Np007G4194400	AL3G15380
OG0002803	Np003G1469400	AL6G30440
OG0002804	Np007G4174100	AL3G17040
OG0002804	Np003G1468900	AL6G30380
OG0002805	Np003G1871700	AL6G51200
OG0002805	Np003G1728000	AL3G44080
OG0002806	Np007G4041800, Np003G1842900, Np003G1843200	AL5G21320, AL3G27790
OG0002807	Np007G3917500	AL3G29930
OG0002807	Np005G3010700	AL7G38960
OG0002808	Np004G1987100	AL1G55770
OG0002808	Np007G3946100	AL3G31900
