Orthogroup	Noccaea_praecox	Raphanus_sativus
OG0001372	Np001G0156700	XP_018483342.1, XP_018452508.1
OG0001373	Np007G4113400, Np007G4109800	XP_018432714.1, XP_018461712.1, XP_018434691.1
OG0001374	Np005G3145800	XP_018459744.1, XP_018459840.1, XP_018483060.1, XP_018484666.1
OG0001374	Np005G3146200	XP_018483023.1, XP_018482718.1
OG0001375	Np007G4050100	XP_018492244.1, XP_018440629.1, XP_018486106.1, XP_018466455.1
OG0001376	Np007G4045200	XP_018466262.1, XP_018459439.1, XP_018434754.1
OG0001376	Np004G1934100	XP_018447839.1, XP_018469523.1
OG0001377	Np004G1994800	XP_018451488.1, XP_018448138.1
OG0001377	Np007G3930800	XP_018492854.1, XP_018485930.1, XP_018440208.1, XP_018489290.1, XP_018489289.1
OG0001378	Np003G1396600	XP_018474309.1, XP_018476766.1, XP_018445499.1
OG0001378	Np007G3805100	XP_018490671.1
OG0001379	Np004G1957100	XP_018448084.1, XP_018490190.1
OG0001379	Np007G3853500	XP_018440040.1
OG0001380	Np003G1458700	XP_018444426.1, XP_018444636.1
OG0001381	Np002G1171000	XP_018442000.1
OG0001381	Np004G2476600	XP_018433529.1, XP_018466738.1, XP_018491713.1, XP_018483562.1
OG0001384	Np002G0851000	XP_018454673.1
OG0001384	Np004G2304700	XP_018450623.1, XP_018450621.1, XP_018436204.1
OG0001385	Np005G2686800	XP_018481276.1
OG0001386	Np004G2062500	XP_018481622.1, XP_018481593.1, XP_018437493.1, XP_018437482.1, XP_018437462.1, XP_018437473.1, XP_018439303.1
OG0001387	Np005G2641100	XP_018461093.1, XP_018482685.1
OG0001387	Np007G3789000	XP_018438219.1
OG0001387	Np005G2951400	XP_018453934.1, XP_018453937.1, XP_018452895.1, XP_018461410.1
OG0001389	Np007G3908100	XP_018490892.1, XP_018453912.1, XP_018440472.1
OG0001391	Np006G3551700	XP_018482435.1
OG0001392	Np004G2050300	XP_018464557.1
OG0001396	Np005G2782600	XP_018448653.1
OG0001396	Np003G1630800	XP_018450944.1, XP_018476000.1
OG0001397	Np005G2781500	XP_018472306.1
OG0001397	Np003G1628200, Np003G1630000	XP_018470416.1
OG0001398	Np003G1872600	XP_018455570.1
OG0001398	Np005G3175600	XP_018483924.1
OG0001399	Np007G4215600	XP_018492951.1
OG0001399	Np003G1453100	XP_018467995.1, XP_018445793.1, XP_018476134.1
OG0001400	Np005G3160500	XP_018484061.1
OG0001400	Np003G1420900	XP_018472764.1, XP_018442437.1, XP_018474994.1, XP_018445389.1
OG0001401	Np003G1392100	XP_018446706.1, XP_018446699.1, XP_018471437.1
OG0001401	Np003G1473800	XP_018476275.1
OG0001402	Np003G1375500	XP_018452419.1
OG0001402	Np001G0125700	XP_018459220.1
OG0001403	Np003G1361300	XP_018476016.1
OG0001403	Np001G0040800	XP_018456336.1, XP_018439726.1, XP_018491235.1
OG0001404	Np003G1344900	XP_018446634.1, XP_018476832.1, XP_018471570.1
OG0001404	Np001G0103300	XP_018477894.1, XP_018477901.1
OG0001405	Np006G3597800	XP_018481329.1, XP_018437421.1
OG0001405	Np004G2516100	XP_018489332.1, XP_018449554.1, XP_018442498.1
OG0001406	Np006G3520300	XP_018484446.1, XP_018474663.1, XP_018481823.1, XP_018480438.1
OG0001407	Np006G3517600	XP_018433105.1, XP_018478805.1, XP_018476110.1
OG0001407	Np007G4245800	XP_018432732.1
OG0001408	Np006G3539900, Np006G3468200, Np006G3539700, Np006G3468700, Np006G3539800, Np006G3468600	XP_018434674.1, XP_018478057.1
OG0001408	Np006G3469200	XP_018481129.1
OG0001408	Np003G1748800, Np003G1749600	XP_018480710.1
OG0001409	Np006G3541300, Np006G3488800	XP_018440080.1, XP_018440117.1
OG0001409	Np004G2533200	XP_018449064.1, XP_018492916.1
OG0001410	Np004G2548800	XP_018447643.1
OG0001411	Np004G2012000	XP_018447688.1, XP_018459746.1, XP_018437305.1
OG0001411	Np001G0418800	XP_018484237.1, XP_018455083.1
OG0001412	Np006G3425700	XP_018436348.1, XP_018466586.1, XP_018478717.1
OG0001412	Np004G2126400	XP_018448707.1, XP_018488707.1
OG0001413	Np006G3678700, Np004G2181700	XP_018485840.1, XP_018485733.1
OG0001413	Np005G3071100	XP_018485734.1
OG0001414	Np001G0509800	XP_018471448.1, XP_018481071.1, XP_018481056.1
OG0001414	Np001G0023800	XP_018488954.1
OG0001415	Np001G0025700	XP_018452495.1, XP_018457015.1, XP_018432591.1, XP_018491204.1
OG0001415	Np001G0508100	XP_018452050.1, XP_018440293.1
OG0001416	Np001G0492700	XP_018433505.1
OG0001417	Np003G1536500	XP_018465905.1
OG0001418	Np007G3792700	XP_018489468.1
OG0001418	Np007G3792600	XP_018488487.1
OG0001419	Np003G1585400	XP_018470646.1, XP_018452865.1
OG0001419	Np005G2790700	XP_018484223.1
OG0001420	Np007G4099700	XP_018472939.1, XP_018474706.1, XP_018465234.1, XP_018455003.1, XP_018456005.1
OG0001421	Np003G1298400, Np006G3486200	XP_018468543.1, XP_018469577.1
OG0001421	Np003G1297700	XP_018432966.1
OG0001422	Np003G1252900	XP_018442104.1
OG0001422	Np007G4140700	XP_018485708.1
OG0001423	Np001G0208200	XP_018483868.1, XP_018434153.1, XP_018434849.1
OG0001425	Np005G2662300	XP_018469731.1, XP_018470841.1, XP_018484219.1
OG0001425	Np007G3760600	XP_018439298.1, XP_018458027.1, XP_018492335.1
OG0001426	Np007G4077800	XP_018440120.1, XP_018488498.1
OG0001427	Np004G1909200	XP_018449720.1
OG0001427	Np007G4076600	XP_018435100.1, XP_018489192.1, XP_018488495.1
OG0001428	Np001G0553600	XP_018434572.1, XP_018434608.1, XP_018442949.1, XP_018477933.1
OG0001429	Np005G2771900	XP_018478869.1
OG0001429	Np003G1647600	XP_018455783.1, XP_018457490.1, XP_018468412.1
OG0001430	Np005G2826000	XP_018483139.1, XP_018479116.1, XP_018445757.1
OG0001430	Np003G1748700	XP_018476221.1, XP_018465488.1
OG0001431	Np006G3640100	XP_018436179.1
OG0001432	Np004G2273300	XP_018466799.1, XP_018449348.1
OG0001432	Np002G0864300	XP_018444135.1, XP_018454953.1, XP_018454957.1
OG0001433	Np005G2910000	XP_018480484.1, XP_018458629.1
OG0001433	Np001G0367900	XP_018463830.1, XP_018477512.1
OG0001434	Np005G2894900	XP_018451899.1
OG0001434	Np001G0382300	XP_018478006.1, XP_018455897.1
OG0001435	Np007G3983600	XP_018487030.1, XP_018438436.1, XP_018440342.1, XP_018436655.1
OG0001435	Np004G1966500	XP_018469002.1, XP_018492635.1, XP_018463508.1
OG0001436	Np004G1943400	XP_018480677.1, XP_018486397.1
OG0001436	Np007G3901100	XP_018432709.1, XP_018438232.1
OG0001437	Np001G0336900	XP_018455341.1, XP_018438309.1, XP_018481758.1
OG0001437	Np005G2937500	XP_018461089.1
OG0001438	Np005G2947400	XP_018448538.1, XP_018484090.1, XP_018463745.1
OG0001438	Np005G3039500	XP_018464003.1, XP_018466246.1
OG0001439	Np003G1802500, Np003G1802600	XP_018465424.1
OG0001440	Np005G2661200	XP_018477352.1, XP_018450921.1, XP_018471933.1
OG0001440	Np007G3762500	XP_018492394.1, XP_018440650.1
OG0001441	Np003G1830200	XP_018456171.1, XP_018460795.1, XP_018453842.1
OG0001441	Np005G2857300	XP_018445616.1
OG0001442	Np003G1835500	XP_018453366.1, XP_018457885.1
OG0001442	Np005G2862000	XP_018471393.1, XP_018470398.1, XP_018477682.1, XP_018480644.1
OG0001443	Np005G2872700, Np005G2872400, Np005G2872000	XP_018450199.1, XP_018469697.1, XP_018482359.1
OG0001444	Np005G2833200	XP_018466229.1, XP_018465071.1
OG0001445	Np001G0690900	XP_018467555.1, XP_018444816.1, XP_018461357.1, XP_018490318.1
OG0001447	Np001G0648300	XP_018442478.1
OG0001447	Np006G3269300	XP_018476896.1
OG0001448	Np006G3686300	XP_018440419.1, XP_018435023.1
OG0001448	Np005G2626700	XP_018443616.1, XP_018459993.1
OG0001450	Np006G3295300	XP_018481383.1, XP_018436443.1
OG0001450	Np001G0622700	XP_018446465.1, XP_018459496.1
OG0001451	Np006G3300900	XP_018488658.1, XP_018488611.1, XP_018465278.1
OG0001451	Np001G0617600	XP_018458586.1, XP_018460288.1
OG0001452	Np001G0502300, Np001G0595300	XP_018481076.1, XP_018486001.1
OG0001452	Np006G3329500	XP_018481947.1, XP_018438670.1, XP_018466245.1
OG0001453	Np006G3692700	XP_018434730.1, XP_018438870.1, XP_018477441.1
OG0001453	Np005G2619100	XP_018447481.1
OG0001454	Np006G3364100	XP_018477716.1, XP_018473219.1, XP_018437005.1
OG0001454	Np001G0570400	XP_018442677.1
OG0001455	Np001G0565500	XP_018485578.1, XP_018483826.1
OG0001456	Np007G3916700	XP_018489241.1, XP_018488920.1, XP_018463464.1
OG0001456	Np005G3012400	XP_018470027.1, XP_018483743.1
OG0001457	Np001G0430900, Np001G0453300, Np003G1791700	XP_018464213.1
OG0001459	Np007G3735500	XP_018436758.1, XP_018454974.1, XP_018454911.1
OG0001459	Np005G2746200	XP_018481075.1, XP_018481498.1
OG0001460	Np007G3732900	XP_018433650.1, XP_018434013.1
OG0001460	Np005G2748000	XP_018472290.1
OG0001461	Np006G3339900	XP_018484138.1, XP_018458149.1
OG0001461	Np006G3339800	XP_018484137.1
OG0001462	Np006G3354500	XP_018474047.1, XP_018476023.1, XP_018436380.1, XP_018436381.1
OG0001463	Np007G4095500	XP_018491969.1
OG0001463	Np005G2874100, Np007G4126700	XP_018460365.1, XP_018464799.1
OG0001464	Np003G1821700	XP_018460338.1, XP_018472540.1, XP_018474626.1
OG0001465	Np005G2609300	XP_018454211.1, XP_018450574.1, XP_018483849.1
OG0001466	Np006G3690500	XP_018480772.1, XP_018467531.1
OG0001466	Np005G2622100	XP_018447230.1, XP_018459821.1, XP_018485051.1
OG0001467	Np006G3669200	XP_018433995.1
OG0001468	Np005G2685200	XP_018469078.1, XP_018462729.1, XP_018483061.1, XP_018484642.1
OG0001468	Np006G3667100	XP_018440908.1, XP_018436189.1
OG0001469	Np006G3659500	XP_018481749.1, XP_018437633.1
OG0001469	Np005G2724400	XP_018461182.1, XP_018480805.1, XP_018470890.1
OG0001470	Np004G2085700	XP_018447064.1, XP_018485609.1
OG0001470	Np004G2085600	XP_018435615.1, XP_018487250.1
OG0001471	Np001G0143900	XP_018484595.1, XP_018480279.1, XP_018440286.1, XP_018434337.1
OG0001472	Np007G4185500	XP_018438852.1, XP_018433453.1
OG0001473	Np001G0146700	XP_018483796.1
OG0001473	Np007G4185800	XP_018491853.1, XP_018433454.1, XP_018438853.1, XP_018432523.1
OG0001474	Np005G2761000	XP_018452317.1, XP_018452315.1, XP_018438237.1
OG0001474	Np002G1211800, Np007G3721800	XP_018434968.1, XP_018462100.1
OG0001475	Np001G0652000	XP_018444020.1
OG0001475	Np006G3260300	XP_018463228.1, XP_018478177.1, XP_018478166.1, XP_018437102.1
OG0001476	Np005G3077200, Np005G3081100, Np005G3081000	XP_018454930.1, XP_018464001.1
OG0001477	Np001G0161600	XP_018490800.1, XP_018438539.1, XP_018481208.1
OG0001477	Np007G4169400	XP_018437286.1
OG0001478	Np007G3813900	XP_018486837.1
OG0001478	Np004G1950600	XP_018489899.1
OG0001479	Np004G2483800, Np004G2485900	XP_018493338.1, XP_018441398.1, XP_018436296.1
OG0001479	Np002G1143300	XP_018440599.1
OG0001480	Np002G1210700	XP_018453267.1
OG0001480	Np004G2454900	XP_018490311.1, XP_018488444.1, XP_018488448.1
OG0001481	Np004G2401100	XP_018436055.1, XP_018438757.1
OG0001482	Np003G1743900	XP_018473403.1, XP_018476312.1
OG0001482	Np005G2824800	XP_018445262.1, XP_018445113.1, XP_018484371.1
OG0001483	Np004G2348800	XP_018458482.1, XP_018434639.1
OG0001483	Np005G2658300	XP_018477269.1, XP_018469163.1, XP_018447171.1
OG0001484	Np002G0839900	XP_018452899.1, XP_018444248.1
OG0001485	Np001G0397900	XP_018479507.1, XP_018479506.1
OG0001485	Np001G0397800	XP_018457438.1
OG0001486	Np005G2722800	XP_018471939.1, XP_018465116.1, XP_018483241.1, XP_018450426.1, XP_018451238.1
OG0001486	Np006G3658300	XP_018465880.1
OG0001487	Np004G2284100, Np004G2283900, Np004G2283700	XP_018435692.1
OG0001488	Np003G1261500	XP_018463951.1, XP_018469338.1
OG0001489	Np002G1161100	XP_018436170.1, XP_018436169.1, XP_018463530.1, XP_018454151.1
OG0001490	Np007G4181400	XP_018437593.1
OG0001491	Np007G3959800	XP_018437875.1, XP_018438745.1, XP_018473946.1
OG0001492	Np007G3803800	XP_018435476.1, XP_018435475.1, XP_018435473.1, XP_018435474.1, XP_018487589.1, XP_018491894.1, XP_018487614.1, XP_018487615.1
OG0001493	Np007G3856700	XP_018435506.1
OG0001499	Np002G0940700	XP_018454925.1
OG0001499	Np005G3045000	XP_018444835.1, XP_018444601.1, XP_018443465.1
OG0001500	Np004G2131000	XP_018432742.1, XP_018462842.1
OG0001501	Np007G4218400, Np007G4217900	XP_018489974.1, XP_018489742.1
OG0001501	Np003G1450600	XP_018446132.1
OG0001502	Np007G4219900	XP_018435101.1, XP_018490767.1
OG0001502	Np003G1449600	XP_018473138.1
OG0001503	Np003G1419500	XP_018444853.1, XP_018473469.1, XP_018473412.1, XP_018476881.1
OG0001503	Np007G4245300	XP_018432624.1, XP_018446705.1
OG0001504	Np003G1302200	XP_018470668.1, XP_018475251.1, XP_018468392.1, XP_018435928.1, XP_018440066.1, XP_018465996.1, XP_018467171.1, XP_018467435.1, XP_018440076.1
OG0001505	Np007G4249400	XP_018465728.1
OG0001505	Np003G1414100	XP_018467625.1, XP_018473697.1
OG0001506	Np007G4090200	XP_018490598.1, XP_018467152.1, XP_018490431.1, XP_018436639.1
OG0001507	Np003G1380400	XP_018472106.1, XP_018444826.1
OG0001507	Np001G0130600	XP_018434536.1, XP_018485367.1
OG0001508	Np003G1341600	XP_018444025.1
OG0001508	Np001G0095700	XP_018486349.1, XP_018457006.1, XP_018433835.1
OG0001509	Np003G1340200, Np003G1339100	XP_018470402.1, XP_018456933.1, XP_018470118.1, XP_018476994.1
OG0001510	Np004G2094300	XP_018489487.1
OG0001510	Np002G0898300	XP_018469247.1
OG0001511	Np006G3584600	XP_018483396.1
OG0001511	Np004G2511400	XP_018451604.1, XP_018486173.1, XP_018485456.1
OG0001512	Np004G2515200	XP_018435812.1, XP_018482210.1, XP_018471659.1
OG0001512	Np006G3595700	XP_018474985.1
OG0001513	Np006G3597700	XP_018481573.1, XP_018437760.1
OG0001513	Np004G2517300	XP_018487113.1, XP_018448207.1, XP_018465872.1
OG0001514	Np004G2524900	XP_018469104.1, XP_018468854.1, XP_018489399.1, XP_018458416.1, XP_018447872.1
OG0001514	Np006G3517400	XP_018476109.1
OG0001515	Np004G2530600	XP_018451143.1, XP_018472701.1, XP_018493467.1
OG0001515	Np006G3539100, Np006G3469600, Np006G3538800	XP_018440152.1
OG0001516	Np004G2535900	XP_018437032.1
OG0001516	Np006G3481900, Np006G3547500	XP_018480610.1, XP_018440797.1, XP_018474624.1
OG0001517	Np004G2549200	XP_018447374.1, XP_018486205.1
OG0001517	Np006G3567200	XP_018434191.1
OG0001518	Np004G2558400	XP_018489971.1, XP_018466533.1, XP_018487133.1
OG0001518	Np006G3452600, Np009G4319700	XP_018482441.1
OG0001519	Np004G2559000	XP_018488135.1, XP_018488142.1
OG0001519	Np001G0414400	XP_018457485.1, XP_018457484.1
OG0001520	Np004G2559300	XP_018490322.1
OG0001520	Np001G0413300	XP_018455431.1, XP_018455430.1
OG0001521	Np002G0717000	XP_018456978.1, XP_018456980.1
OG0001521	Np004G2400900	XP_018482153.1, XP_018439932.1
OG0001522	Np004G2124100	XP_018493013.1, XP_018460018.1, XP_018451132.1, XP_018451144.1, XP_018483692.1, XP_018459900.1
OG0001523	Np006G3425800	XP_018439863.1
OG0001523	Np004G2125500	XP_018490468.1, XP_018435413.1, XP_018451281.1, XP_018451273.1
OG0001524	Np001G0647400	XP_018442144.1, XP_018460713.1, XP_018489462.1, XP_018466149.1
OG0001524	Np004G2148000	XP_018449185.1, XP_018449599.1
OG0001526	Np001G0510300	XP_018481058.1, XP_018434537.1, XP_018449507.1, XP_018481069.1
OG0001527	Np001G0026400, Np001G0026700	XP_018488175.1, XP_018491828.1
OG0001527	Np001G0590900	XP_018446051.1, XP_018457029.1
OG0001528	Np001G0189300, Np001G0189200	XP_018481339.1, XP_018458463.1, XP_018466802.1, XP_018481340.1, XP_018435565.1, XP_018462780.1
OG0001529	Np001G0117800	XP_018478688.1, XP_018457413.1
OG0001529	Np001G0503400	XP_018487043.1, XP_018436990.1
OG0001530	Np003G1568300, Np003G1568200, Np007G4235300	XP_018473131.1
OG0001531	Np003G1510400, Np005G3004300	XP_018453364.1
OG0001531	Np005G3004400	XP_018468829.1, XP_018465663.1, XP_018465647.1
OG0001532	Np003G1528200, Np003G1528300	XP_018475836.1, XP_018475835.1, XP_018452466.1, XP_018468651.1
OG0001533	Np003G1528900	XP_018473449.1, XP_018475553.1
OG0001534	Np001G0358800	XP_018435787.1
OG0001535	Np005G2795000	XP_018472181.1
OG0001535	Np003G1573500	XP_018452141.1
OG0001536	Np005G3190600	XP_018480455.1, XP_018457863.1
OG0001536	Np002G1225900	XP_018452304.1, XP_018456725.1
OG0001537	Np003G1866300	XP_018472993.1, XP_018453748.1, XP_018457184.1, XP_018465471.1
OG0001538	Np004G2573800	XP_018439199.1
OG0001538	Np003G1864300	XP_018457095.1, XP_018473550.1, XP_018462142.1
OG0001539	Np003G1320800	XP_018443376.1, XP_018443381.1, XP_018467252.1
OG0001540	Np007G4109000	XP_018489132.1, XP_018465740.1, XP_018485409.1
OG0001540	Np003G1305400	XP_018446941.1
OG0001541	Np007G4115100	XP_018466330.1, XP_018461908.1
OG0001541	Np003G1294400	XP_018442556.1, XP_018473043.1
OG0001542	Np003G1277700	XP_018470958.1, XP_018470957.1
OG0001542	Np007G4127700	XP_018432536.1, XP_018490690.1
OG0001543	Np002G0755300	XP_018443096.1, XP_018444027.1, XP_018442979.1
OG0001543	Np004G2340500	XP_018459931.1
OG0001544	Np002G0760400, Np002G0755400	XP_018442497.1
OG0001544	Np004G2340700	XP_018436574.1, XP_018462733.1, XP_018447815.1, XP_018442014.1
OG0001545	Np002G0761700	XP_018442701.1
OG0001545	Np004G2343800	XP_018472412.1, XP_018450323.1
OG0001546	Np002G0785100	XP_018468742.1, XP_018468676.1
OG0001546	Np002G0785000	XP_018444261.1, XP_018444245.1, XP_018464651.1, XP_018464064.1
OG0001547	Np007G3760400	XP_018492337.1
OG0001548	Np006G3274700, Np005G2673900	XP_018477379.1, XP_018455888.1
OG0001548	Np007G3754900	XP_018434904.1, XP_018434923.1
OG0001549	Np005G3072600	XP_018447143.1
OG0001549	Np007G3861800	XP_018441978.1, XP_018486911.1, XP_018486894.1
OG0001550	Np002G0807100	XP_018452643.1
OG0001550	Np004G2373500	XP_018435843.1, XP_018451520.1
OG0001551	Np003G1794700	XP_018453768.1, XP_018449021.1
OG0001551	Np003G1799600, Np003G1799700	XP_018452602.1, XP_018463203.1
OG0001552	Np001G0369400	XP_018461599.1, XP_018477836.1, XP_018455996.1
OG0001552	Np005G2905300	XP_018482647.1
OG0001553	Np007G3993300	XP_018439949.1, XP_018490777.1
OG0001553	Np004G1964500	XP_018459878.1
OG0001554	Np004G1941700	XP_018486913.1
OG0001554	Np007G4028700	XP_018437098.1, XP_018432974.1
OG0001555	Np001G0332200	XP_018434987.1, XP_018482024.1
OG0001555	Np005G2939200	XP_018482980.1
OG0001556	Np001G0318100	XP_018439046.1
OG0001556	Np005G2957900	XP_018481981.1, XP_018481979.1
OG0001557	Np001G0008400	XP_018433093.1, XP_018457764.1, XP_018433511.1
OG0001557	Np001G0524500	XP_018449029.1
OG0001558	Np006G3217900	XP_018441472.1, XP_018477480.1, XP_018476608.1
OG0001558	Np001G0685200	XP_018485294.1
OG0001559	Np005G2709600	XP_018480238.1, XP_018480242.1, XP_018472156.1
OG0001559	Np006G3641600	XP_018437520.1, XP_018490436.1
OG0001560	Np006G3259600	XP_018475264.1, XP_018461825.1
OG0001560	Np001G0652500	XP_018488040.1, XP_018491110.1
OG0001561	Np001G0627600	XP_018482123.1
OG0001561	Np001G0627700	XP_018491994.1, XP_018463687.1
OG0001562	Np001G0623100	XP_018485832.1, XP_018459501.1, XP_018442717.1, XP_018459949.1
OG0001563	Np006G3306300	XP_018472823.1, XP_018440932.1
OG0001563	Np001G0612400	XP_018465800.1, XP_018461051.1, XP_018483567.1, XP_018477440.1, XP_018479967.1
OG0001564	Np001G0597100	XP_018485162.1, XP_018485885.1, XP_018485859.1
OG0001564	Np006G3328600	XP_018440570.1, XP_018476008.1
OG0001565	Np001G0596100	XP_018489626.1
OG0001565	Np001G0596300	XP_018442951.1
OG0001566	Np006G3363200	XP_018475224.1
OG0001567	Np001G0211400	XP_018457951.1, XP_018470000.1, XP_018438630.1
OG0001568	Np005G2744200	XP_018470492.1, XP_018470494.1, XP_018483517.1
OG0001568	Np007G3737500	XP_018456660.1, XP_018441778.1
OG0001569	Np006G3705100	XP_018433856.1, XP_018474838.1, XP_018474635.1
OG0001569	Np005G2611900	XP_018471560.1
OG0001570	Np002G0832600	XP_018452212.1, XP_018446226.1
OG0001571	Np004G2571500	XP_018486866.1
OG0001571	Np003G1469500	XP_018474543.1, XP_018445822.1, XP_018445819.1
OG0001572	Np007G4190300	XP_018488323.1, XP_018438556.1
OG0001572	Np001G0175500, Np001G0149400	XP_018477950.1, XP_018441549.1
OG0001573	Np001G0155800	XP_018461282.1, XP_018452580.1, XP_018477510.1
OG0001573	Np007G4199800	XP_018489660.1, XP_018438051.1
OG0001574	Np005G2763800	XP_018450515.1, XP_018471565.1, XP_018484254.1
OG0001574	Np007G3719000	XP_018441700.1, XP_018441702.1
OG0001575	Np002G0961300	XP_018454003.1
OG0001575	Np006G3586000	XP_018455448.1, XP_018455490.1, XP_018455368.1, XP_018465980.1, XP_018454048.1
OG0001577	Np001G0178700	XP_018478908.1
OG0001577	Np007G4152400	XP_018435120.1, XP_018485794.1, XP_018481487.1, XP_018481499.1, XP_018485663.1
OG0001578	Np007G3925600	XP_018485622.1
OG0001578	Np005G2615000, Np004G1997700	XP_018447382.1
OG0001580	Np001G0399600	XP_018479513.1
OG0001581	Np005G3155300	XP_018467192.1, XP_018481642.1
OG0001581	Np005G3155000	XP_018477104.1
OG0001582	Np006G3566700	XP_018484754.1, XP_018437853.1
OG0001582	Np004G2548700	XP_018487097.1
OG0001583	Np004G2476400	XP_018466739.1
OG0001583	Np002G1171400	XP_018452576.1, XP_018458645.1, XP_018434204.1
OG0001584	Np004G2416100	XP_018484725.1
OG0001584	Np001G0268400	XP_018477723.1, XP_018434166.1
OG0001585	Np004G2320400	XP_018433322.1
OG0001585	Np004G2320300	XP_018451343.1, XP_018447780.1
OG0001586	Np001G0240500	XP_018439442.1
OG0001587	Np004G2305400	XP_018450618.1, XP_018450617.1
OG0001587	Np002G0848300	XP_018468423.1, XP_018459397.1
OG0001588	Np002G1241000	XP_018457206.1
OG0001588	Np005G3200300	XP_018445162.1
OG0001589	Np001G0201100	XP_018440923.1, XP_018481777.1, XP_018481782.1
