Orthogroup	Noccaea_praecox	Cardamine_hirsuta
OG0002310	Np003G1785700	CARHR256130
OG0002311	Np003G1401900, Np003G1401400	CARHR043790
OG0002312	Np005G2945300	CARHR224260, CARHR174170
OG0002313	Np001G0165500	CARHR182300
OG0002315	Np007G3928500	CARHR092980
OG0002315	Np004G1996200	CARHR037980
OG0002316	Np004G1994900	CARHR038050
OG0002316	Np007G3930500	CARHR093110, CARHR123810
OG0002317	Np004G1993700	CARHR038120
OG0002317	Np007G3932200	CARHR093200
OG0002318	Np007G3941600	CARHR093670
OG0002318	Np004G1990100	CARHR038750
OG0002320	Np004G2594400, Np004G2594300	CARHR000530
OG0002321	Np004G2593800	CARHR000580
OG0002321	Np003G1891100	CARHR248880
OG0002322	Np003G1893000	CARHR248560
OG0002322	Np004G2593100	CARHR000650
OG0002323	Np004G2578800	CARHR001850
OG0002324	Np004G2520600, Np004G2520400	CARHR007250, CARHR007220
OG0002325	Np004G2503600	CARHR008790
OG0002326	Np004G2485000	CARHR010480
OG0002326	Np002G1146800	CARHR053430
OG0002327	Np001G0258900	CARHR144870
OG0002327	Np004G2421300	CARHR015020
OG0002328	Np004G2400600	CARHR016690
OG0002328	Np002G0717300	CARHR073360
OG0002329	Np004G2399800	CARHR016780
OG0002329	Np002G0720800	CARHR073180
OG0002330	Np004G2385800	CARHR018070
OG0002332	Np004G2369000	CARHR019450
OG0002333	Np002G0828200	CARHR065020
OG0002333	Np004G2320800	CARHR022880
OG0002334	Np004G2294900	CARHR024270
OG0002334	Np002G0855500	CARHR063420
OG0002335	Np004G2284400	CARHR024650
OG0002335	Np002G0860300	CARHR063090
OG0002336	Np002G1197200	CARHR049840
OG0002337	Np002G1151600, Np002G1151700, Np002G1151900, Np005G2739800, Np005G2843700	CARHR053080
OG0002339	Np007G3762000	CARHR293500
OG0002340	Np007G3772300	CARHR106720
OG0002340	Np005G2653200	CARHR243010
OG0002341	Np005G2637800	CARHR241690
OG0002342	Np007G3781700	CARHR105820
OG0002342	Np005G2642700	CARHR242180
OG0002343	Np005G2716300	CARHR239470
OG0002343	Np006G3654800	CARHR117300
OG0002344	Np005G2716400	CARHR239460
OG0002344	Np006G3655300	CARHR117320
OG0002345	Np006G3659800	CARHR117810
OG0002346	Np005G2789600	CARHR234250
OG0002352	Np005G2733000	CARHR238320
OG0002353	Np003G1447200	CARHR195820
OG0002353	Np007G4223500	CARHR077320
OG0002354	Np003G1442700	CARHR196120
OG0002354	Np007G4225400	CARHR077140
OG0002355	Np003G1442400, Np005G3021400, Np003G1442500	CARHR196140, CARHR196160, CARHR196130
OG0002356	Np003G1437900	CARHR196540
OG0002356	Np007G4228900	CARHR076930
OG0002357	Np003G1429500	CARHR197370
OG0002357	Np003G1285700	CARHR209200
OG0002358	Np007G4238000	CARHR076130
OG0002358	Np003G1425200	CARHR197740
OG0002359	Np003G1422700	CARHR197990
OG0002359	Np007G4243200	CARHR075920
OG0002360	Np003G1397600	CARHR200380
OG0002360	Np004G2102000	CARHR026820
OG0002361	Np001G0124300	CARHR188380
OG0002361	Np003G1373100	CARHR202360
OG0002362	Np001G0038800	CARHR278850
OG0002362	Np003G1362100	CARHR203400
OG0002363	Np001G0056200	CARHR277530
OG0002364	Np001G0107300	CARHR189960
OG0002364	Np003G1348900	CARHR204490
OG0002365	Np003G1340900, Np003G1341200	CARHR205210, CARHR205250
OG0002366	Np003G1859600	CARHR251220
OG0002367	Np006G3604700	CARHR122500, CARHR122480
OG0002367	Np006G3604800	CARHR122490
OG0002368	Np004G2549400	CARHR004620
OG0002368	Np006G3568100	CARHR126270
OG0002369	Np001G0409800	CARHR179920
OG0002369	Np004G2560500	CARHR003570
OG0002370	Np001G0406300	CARHR179530
OG0002370	Np004G2561300	CARHR003500
OG0002371	Np001G0401300, Np005G2958200	CARHR179030
OG0002372	Np005G2803200	CARHR233130
OG0002376	Np001G0096300	CARHR274760
OG0002376	Np005G3167700, Np005G3167600	CARHR274770
OG0002377	Np003G1495100	CARHR191780
OG0002378	Np001G0439300	CARHR104590
OG0002378	Np003G1503000	CARHR191280
OG0002379	Np001G0466200	CARHR155410
OG0002379	Np003G1534900	CARHR285390
OG0002380	Np005G2717200, Np005G2736600	CARHR239370
OG0002380	Np003G1564700	CARHR270860
OG0002381	Np003G1600300	CARHR268740
OG0002381	Np005G2789000	CARHR234310
OG0002382	Np003G1633300	CARHR267940
OG0002382	Np005G2783500	CARHR234880
OG0002383	Np005G2779900	CARHR235120
OG0002385	Np007G4104600	CARHR085940
OG0002386	Np007G4116400	CARHR085090
OG0002386	Np003G1293000	CARHR208640
OG0002387	Np003G1285500	CARHR209210
OG0002387	Np007G4121100	CARHR084690
OG0002388	Np005G3197500	CARHR212890
OG0002388	Np002G1238800	CARHR046750
OG0002389	Np002G0727000	CARHR072680
OG0002390	Np002G0747200	CARHR071120
OG0002390	Np004G2333100	CARHR022220
OG0002391	Np004G2337600	CARHR021970
OG0002392	Np002G0767100	CARHR069830
OG0002392	Np004G2349600	CARHR021020
OG0002393	Np007G3757300	CARHR107740
OG0002394	Np005G2676900	CARHR244480
OG0002394	Np007G3751900	CARHR108410
OG0002395	Np007G4081800	CARHR087630
OG0002396	Np007G4067200	CARHR088500
OG0002397	Np004G1917600	CARHR044580
OG0002398	Np007G4047800	CARHR089980
OG0002399	Np005G2648700	CARHR242890
OG0002400	Np004G1936900	CARHR043240
OG0002401	Np006G3394600	CARHR130520
OG0002401	Np001G0549800	CARHR162630
OG0002402	Np005G3077100	CARHR218250
OG0002402	Np007G3880500	CARHR101720
OG0002403	Np005G3082500	CARHR218580
OG0002403	Np007G3876200	CARHR101290
OG0002404	Np005G3093400	CARHR219200
OG0002404	Np007G3863100	CARHR100320
OG0002405	Np005G3063800	CARHR220040
OG0002405	Np005G3063700	CARHR220050
OG0002407	Np005G3039300	CARHR221500, CARHR221520
OG0002407	Np007G3832000	CARHR098330
OG0002408	Np004G2380700	CARHR018500, CARHR247960
OG0002408	Np002G0813200	CARHR066260
OG0002409	Np002G0804400	CARHR066760
OG0002409	Np004G2378700	CARHR018630
OG0002412	Np004G2367600	CARHR019560
OG0002412	Np002G0788800	CARHR068070
OG0002413	Np002G0889200	CARHR061350, CARHR154320
OG0002415	Np004G2088700	CARHR025760
OG0002416	Np002G0887100	CARHR061520
OG0002416	Np004G2088900	CARHR025770
OG0002417	Np004G2252400	CARHR025570
OG0002417	Np002G0873600	CARHR062120
OG0002418	Np002G0876800, Np002G0966200	CARHR061860
OG0002418	Np002G0873000	CARHR062160
OG0002419	Np005G2762700	CARHR236330
OG0002419	Np007G3720800	CARHR110990
OG0002420	Np005G3192400	CARHR213020
OG0002420	Np002G1228200	CARHR047700
OG0002421	Np004G2499100	CARHR009220
OG0002421	Np002G1084300	CARHR055140
OG0002422	Np001G0202000	CARHR149630
OG0002423	Np001G0219800	CARHR147890
OG0002424	Np004G2468600	CARHR011790
OG0002425	Np005G2915500	CARHR225320
OG0002426	Np001G0373100	CARHR176670
OG0002427	Np006G3433100	CARHR127960
OG0002428	Np002G1245800, Np003G1841100, Np006G3227200	CARHR173750, CARHR173720
OG0002429	Np005G2954200	CARHR224010
OG0002430	Np003G1804400	CARHR255190
OG0002430	Np005G2835300	CARHR230790
OG0002431	Np005G2613200	CARHR247460
OG0002431	Np007G4186100	CARHR079980
OG0002432	Np005G2847200	CARHR229840
OG0002432	Np003G1817700	CARHR254180
OG0002434	Np003G1825300	CARHR253770
OG0002434	Np005G2850500	CARHR229480
OG0002435	Np003G1827200	CARHR253580
OG0002436	Np003G1828800	CARHR253490
OG0002436	Np005G2856400	CARHR229190
OG0002437	Np001G0389000	CARHR178090
OG0002437	Np005G2887600	CARHR226800
OG0002438	Np005G3118300	CARHR227480
OG0002438	Np005G2871400	CARHR227470
OG0002439	Np007G3944700	CARHR106330
OG0002440	Np003G1848900	CARHR252180
OG0002440	Np005G2875000	CARHR227720
OG0002441	Np005G2869200	CARHR228200
OG0002441	Np005G2869100	CARHR228210
OG0002442	Np005G2868000	CARHR228350, CARHR228360, CARHR228330
OG0002443	Np005G3071500, Np004G1899900	CARHR291400
OG0002445	Np002G1169500, Np002G1170700	CARHR285170
OG0002446	Np001G0669500	CARHR171490
OG0002446	Np006G3237000	CARHR141030
OG0002447	Np006G3266500	CARHR138810
OG0002447	Np001G0648800	CARHR170000, CARHR169980
OG0002448	Np002G0886900, Np002G0886800	CARHR289090
OG0002449	Np001G0626800	CARHR168190, CARHR043630
OG0002449	Np004G1954800	CARHR041720
OG0002450	Np006G3296600	CARHR136860
OG0002450	Np001G0620700	CARHR167620
OG0002451	Np006G3303700	CARHR136440
OG0002451	Np001G0616000	CARHR167280
OG0002452	Np001G0615200	CARHR167200, CARHR167170, CARHR167180
OG0002453	Np001G0573400	CARHR164170
OG0002453	Np006G3350100	CARHR133390
OG0002454	Np001G0561400	CARHR163230
OG0002454	Np006G3378800	CARHR257780, CARHR131560
OG0002455	Np007G3908300, Np001G0561200	CARHR289330
OG0002456	Np001G0547100	CARHR130300
OG0002457	Np007G3750900, Np001G0215000	CARHR108480
OG0002458	Np007G3746200	CARHR108950
OG0002458	Np005G2682700	CARHR244950
OG0002459	Np007G3742600	CARHR109210
OG0002459	Np005G2685100	CARHR245170
OG0002460	Np005G2735200	CARHR238170
OG0002461	Np005G2754200	CARHR236920
OG0002461	Np007G3727900	CARHR110270
OG0002462	Np006G3313500	CARHR135690
OG0002462	Np006G3313400	CARHR135710
OG0002464	Np005G2844500	CARHR230060
OG0002464	Np003G1814500	CARHR254510
OG0002465	Np005G2687200	CARHR245430
OG0002465	Np006G3670700	CARHR293130
OG0002466	Np004G2084000	CARHR033440, CARHR033510
OG0002467	Np003G1820500, Np003G1818400	CARHR254070
OG0002467	Np005G2848100	CARHR229700
OG0002468	Np001G0138900	CARHR187120
OG0002468	Np007G4177900	CARHR080460
OG0002469	Np005G2762600	CARHR236340
OG0002470	Np006G3256700	CARHR139620
OG0002472	Np006G3269500	CARHR189520
OG0002473	Np003G1339600	CARHR060040, CARHR078780
OG0002473	Np007G4204000	CARHR078790
OG0002474	Np007G4203500	CARHR078830
OG0002474	Np001G0157500	CARHR185250
OG0002476	Np007G4143000	CARHR083020
OG0002477	Np003G1255200	CARHR211770
OG0002477	Np007G4140500	CARHR083240
OG0002478	Np004G1954200	CARHR207710
OG0002479	Np007G4091900, Np004G2144000, Np004G2058600	CARHR086790
OG0002480	Np007G4063800	CARHR088760
OG0002481	Np007G4060300	CARHR088960
OG0002481	Np004G1920300	CARHR044410
OG0002483	Np007G3918000	CARHR092230
OG0002483	Np005G3007100	CARHR222650
OG0002484	Np005G3072300, Np005G3072200	CARHR222610
OG0002485	Np005G3159400	CARHR262480
OG0002486	Np002G0950400	CARHR058370
OG0002487	Np002G0975200	CARHR057490
OG0002487	Np005G3111400	CARHR216120
OG0002489	Np003G1466600	CARHR194200
OG0002490	Np001G0531100	CARHR160930
OG0002491	Np004G2580600	CARHR001730
OG0002491	Np002G0843100	CARHR064270
OG0002492	Np004G2493800	CARHR009680
OG0002493	Np004G2492000	CARHR009860
OG0002494	Np004G2484800	CARHR010490
OG0002494	Np004G2484700	CARHR010500
OG0002495	Np002G1217900	CARHR048320
OG0002496	Np001G0222800	CARHR013250
OG0002496	Np004G2445900	CARHR013230
OG0002497	Np004G2434200	CARHR013900, CARHR013910
OG0002497	Np001G0237500	CARHR146450
OG0002498	Np001G0247900	CARHR145600
OG0002498	Np004G2428200	CARHR014390
OG0002499	Np001G0253600	CARHR145070
OG0002499	Np004G2422600	CARHR014900
OG0002500	Np004G2417600	CARHR015250
OG0002500	Np001G0264900	CARHR144410
OG0002501	Np004G2406700	CARHR016180
OG0002502	Np003G1727800	CARHR257910, CARHR257920
OG0002503	Np004G2325100	CARHR022650
OG0002504	Np004G2303800	CARHR023820
OG0002504	Np002G0852100	CARHR063720
OG0002505	Np004G2301200	CARHR023980
OG0002506	Np002G0857500	CARHR063230
OG0002506	Np004G2287500	CARHR024530
OG0002507	Np004G2468200	CARHR011840
OG0002507	Np002G1187500	CARHR050550
OG0002508	Np005G2605500	CARHR294400
OG0002509	Np005G2620000	CARHR246930
OG0002510	Np005G2695900	CARHR246020
OG0002510	Np006G3680300	CARHR292810
OG0002511	Np005G2693100	CARHR245770
OG0002511	Np006G3677300	CARHR114350
OG0002512	Np005G2689800	CARHR245610
OG0002512	Np006G3674800	CARHR292970
OG0002513	Np005G2660100	CARHR243470, CARHR042980
OG0002514	Np005G2644700, Np007G3782900	CARHR105680
OG0002515	Np005G2629200	CARHR240820
OG0002515	Np006G3631700	CARHR115330
OG0002516	Np006G3641500	CARHR116220
OG0002516	Np005G2708300	CARHR240030
OG0002518	Np002G0856300	CARHR063340
OG0002518	Np004G2292000	CARHR024350
OG0002519	Np005G2775500, Np002G1004500	CARHR056460
OG0002523	Np003G1763400, Np003G1763500	CARHR260150
OG0002523	Np003G1763600	CARHR260160
OG0002525	Np001G0379300	CARHR177620, CARHR177050, CARHR177200
OG0002530	Np005G2730800	CARHR238490
OG0002530	Np006G3664900	CARHR184720
OG0002531	Np005G2606200	CARHR294460
OG0002532	Np001G0463700	CARHR155190
OG0002533	Np001G0491900	CARHR157380
OG0002533	Np001G0059100	CARHR277320
OG0002534	Np001G0478300, Np005G2960300	CARHR156630, CARHR156620
OG0002535	Np001G0263000	CARHR144570
OG0002535	Np004G2418400	CARHR015170
OG0002537	Np002G0759900, Np003G1440200, Np003G1440100	CARHR070250
OG0002538	Np003G1434500	CARHR196890
OG0002539	Np003G1428700	CARHR197410
OG0002539	Np003G1428600	CARHR197430
OG0002540	Np003G1425500	CARHR197710
OG0002540	Np007G4237600	CARHR076170
OG0002541	Np003G1417900	CARHR198450
OG0002541	Np007G4247100	CARHR075540
OG0002542	Np003G1414400	CARHR198810
OG0002542	Np007G4249100	CARHR075330
OG0002543	Np001G0563100	CARHR163380
OG0002543	Np006G3375900	CARHR132310
OG0002544	Np003G1386800	CARHR201180
OG0002544	Np001G0137100	CARHR187410
OG0002545	Np001G0045300	CARHR278350
OG0002546	Np001G0052700	CARHR277780
OG0002546	Np003G1353700	CARHR204160
OG0002547	Np003G1858700	CARHR251300
OG0002548	Np003G1853500	CARHR251770
OG0002549	Np004G2518700	CARHR007420
OG0002549	Np006G3600000	CARHR122060
OG0002550	Np004G2523100	CARHR006990
OG0002551	Np006G3539200	CARHR124270
OG0002551	Np004G2530700	CARHR006350
OG0002552	Np006G3568000	CARHR126250
OG0002552	Np004G2549300	CARHR004630
OG0002553	Np004G2556800	CARHR003950
OG0002554	Np004G2561900	CARHR003490
OG0002554	Np001G0405900	CARHR179480
OG0002555	Np001G0403400	CARHR179170
OG0002555	Np004G2564300	CARHR003270
OG0002556	Np004G2109300	CARHR127540, CARHR027580
OG0002557	Np004G2111500	CARHR027780
OG0002558	Np004G2197300	CARHR129690, CARHR031580
OG0002559	Np001G0520000	CARHR160000
OG0002559	Np001G0014500	CARHR280790
OG0002560	Np001G0031300	CARHR279350
OG0002561	Np003G1360300	CARHR203600
OG0002562	Np001G0058800	CARHR277350
OG0002562	Np001G0492200	CARHR157410
OG0002563	Np001G0074000	CARHR276190
OG0002564	Np001G0078400	CARHR275890
OG0002564	Np003G1330200	CARHR205920
OG0002565	Np003G1334100	CARHR205670
OG0002565	Np001G0088600	CARHR275440
OG0002566	Np001G0115300	CARHR189190
OG0002567	Np001G0450300	CARHR150540
OG0002567	Np003G1519100	CARHR274030
OG0002568	Np003G1520300	CARHR273900
OG0002568	Np001G0452900	CARHR150040
OG0002569	Np003G1522800	CARHR273640
OG0002569	Np001G0455500	CARHR154130
OG0002570	Np001G0468600	CARHR155660
OG0002571	Np007G4233900	CARHR016220
OG0002572	Np002G0705000	CARHR074430
OG0002572	Np005G3031300	CARHR151090, CARHR222110
OG0002573	Np007G3845400, Np005G3056400	CARHR099290
OG0002574	Np003G1559800	CARHR271230
OG0002574	Np005G2801300	CARHR233300
OG0002575	Np003G1565700	CARHR270770
OG0002576	Np003G1576700	CARHR270040, CARHR270060, CARHR270050
OG0002577	Np003G1597400, Np003G1598800	CARHR268750
OG0002578	Np002G0955600, Np005G3106400, Np006G3596900, Np005G3094700	CARHR055380, CARHR055390, CARHR055370
OG0002579	Np003G1868400	CARHR250510
OG0002580	Np003G1326200	CARHR206240
OG0002580	Np007G4092600	CARHR086750
OG0002581	Np003G1307500	CARHR207530
OG0002581	Np001G0619500	CARHR167530
OG0002582	Np007G4115200	CARHR085160
OG0002582	Np003G1294200	CARHR208510
OG0002583	Np007G4120300	CARHR084760
OG0002584	Np007G4140300	CARHR083260
OG0002584	Np003G1254300	CARHR211830
OG0002585	Np001G0216400	CARHR148210
OG0002585	Np005G3186500	CARHR213380
OG0002586	Np006G3607500	CARHR074220
OG0002588	Np002G0763200	CARHR070090
OG0002588	Np004G2345000	CARHR021400
OG0002589	Np004G2346600	CARHR021240
OG0002589	Np002G0764800	CARHR069960
OG0002590	Np002G0767200	CARHR069820
OG0002591	Np004G2351800	CARHR020810
OG0002591	Np002G0769700	CARHR069640
OG0002592	Np004G2352800	CARHR020700
OG0002592	Np002G0771100	CARHR069530
OG0002593	Np001G0146200	CARHR182990, CARHR289360, CARHR292330, CARHR292220, CARHR266170, CARHR183000, CARHR182960, CARHR186360
OG0002594	Np001G0684700	CARHR117950
OG0002595	Np004G1902300	CARHR044320, CARHR045850, CARHR043880, CARHR045840, CARHR045830
OG0002596	Np004G1919300	CARHR044480
OG0002596	Np007G4061500	CARHR088880
OG0002597	Np004G1919700	CARHR044460
OG0002597	Np007G4060800	CARHR088920
OG0002598	Np004G1921300, Np004G1921100	CARHR044340
OG0002599	Np004G1923300	CARHR089220
OG0002600	Np001G0549900	CARHR162640
OG0002600	Np006G3393500	CARHR130570
OG0002601	Np007G3854000	CARHR099720
OG0002601	Np005G3061900	CARHR220150
OG0002602	Np005G3044000	CARHR221220
OG0002602	Np007G3836400	CARHR098670
OG0002603	Np005G3027100, Np005G3027600, Np005G3025400, Np005G3027200	CARHR222360, CARHR289110
OG0002604	Np002G0793500	CARHR067620
OG0002605	Np004G2091500	CARHR026010
OG0002605	Np002G0890000	CARHR061310
OG0002606	Np004G2090300	CARHR025900
OG0002607	Np005G2861800	CARHR128310, CARHR260290
OG0002607	Np003G1754600	CARHR259450
OG0002608	Np001G0387200	CARHR177950
OG0002608	Np005G2889200	CARHR226710
OG0002609	Np007G3958600	CARHR094570
OG0002611	Np004G1962900	CARHR040890
OG0002612	Np004G1938600	CARHR043140
OG0002613	Np004G1938300	CARHR043150
OG0002613	Np007G4036800	CARHR090510
OG0002614	Np007G4036900	CARHR090500
OG0002614	Np004G1938200	CARHR043160
OG0002616	Np001G0525800	CARHR184140, CARHR153680
OG0002618	Np007G3775300	CARHR106510
OG0002618	Np005G2648600	CARHR242910
OG0002619	Np007G3772700	CARHR091040
OG0002619	Np007G3770600	CARHR106860, CARHR091860
OG0002620	Np007G3768300	CARHR107030
OG0002620	Np005G2657200	CARHR243330
OG0002621	Np005G2658600	CARHR243380
OG0002622	Np003G1826500, Np003G1826600	CARHR253640
OG0002623	Np003G1803700	CARHR255270, CARHR255260
OG0002624	Np001G0695100	CARHR173380
OG0002624	Np006G3203800	CARHR143540
OG0002625	Np001G0672600	CARHR171760
OG0002625	Np006G3234500	CARHR141220
OG0002626	Np001G0651000	CARHR170170
OG0002626	Np006G3263900	CARHR139030
OG0002627	Np001G0627500	CARHR168260
OG0002628	Np006G3287700	CARHR137350
OG0002629	Np006G3299700	CARHR136710
OG0002630	Np001G0601500	CARHR166290
OG0002630	Np006G3317100	CARHR135480
OG0002631	Np001G0587900	CARHR165200
OG0002631	Np006G3338400	CARHR134250
OG0002632	Np007G3848300, Np007G3848400	CARHR099470, CARHR099450, CARHR099460, CARHR099480
OG0002633	Np001G0568300	CARHR163820
OG0002634	Np005G2773200	CARHR235450
OG0002634	Np003G1637700	CARHR266650
OG0002635	Np007G3888400	CARHR102770
OG0002635	Np005G3104500	CARHR216910
OG0002636	Np005G3138700	CARHR214090
OG0002636	Np002G0925800	CARHR059720
OG0002637	Np005G2751200	CARHR237250
OG0002637	Np007G3729800	CARHR110170
OG0002638	Np006G3336400	CARHR134410
OG0002639	Np004G2096100	CARHR026340, CARHR028690
OG0002640	Np004G2585700	CARHR001300
OG0002640	Np003G1882100	CARHR249470
OG0002642	Np005G2612300	CARHR247550
OG0002642	Np006G3699200	CARHR112480
OG0002644	Np007G3715200	CARHR111630
OG0002644	Np005G2768200	CARHR235840
OG0002645	Np001G0660900	CARHR170670
OG0002645	Np006G3250500	CARHR140140
OG0002646	Np003G1538000, Np006G3267500	CARHR138730
OG0002647	Np003G1456900	CARHR194880
OG0002647	Np007G4213800	CARHR078040
OG0002648	Np007G4163900	CARHR081440
OG0002649	Np007G4135300	CARHR083660
OG0002650	Np007G4134400	CARHR083830
OG0002651	Np007G4101400	CARHR086180
OG0002651	Np003G1316800	CARHR207030, CARHR207020
OG0002652	Np007G4080900	CARHR087680
OG0002652	Np007G4080800	CARHR087690
OG0002653	Np004G1992700	CARHR038190
OG0002653	Np007G3935400	CARHR093300
OG0002654	Np006G3682600, Np006G3682700	CARHR114130
OG0002654	Np005G2697400	CARHR246150
OG0002655	Np001G0191000	CARHR152300
OG0002655	Np005G3155800, Np005G3187100	CARHR262820
OG0002656	Np007G3840100	CARHR098970
OG0002657	Np005G3046900	CARHR220870
OG0002658	Np007G3830500	CARHR098230
OG0002658	Np007G3830300	CARHR098210
OG0002660	Np005G3124500	CARHR215120
OG0002660	Np002G0957700	CARHR058200
OG0002661	Np001G0158700	CARHR185380
OG0002662	Np003G1877400	CARHR250030, CARHR249780, CARHR001630
OG0002663	Np004G2571800, Np002G1134500	CARHR002340
OG0002664	Np004G2519500	CARHR007340
OG0002665	Np004G2494700	CARHR009620
OG0002665	Np002G1122600	CARHR054450
OG0002666	Np002G1138900	CARHR283920
OG0002667	Np002G1166800	CARHR051820
OG0002667	Np004G2479900	CARHR010850, CARHR113010
OG0002668	Np004G2471900	CARHR011580
OG0002669	Np004G2463500	CARHR012110
OG0002671	Np004G2427500	CARHR066560, CARHR066550, CARHR036430, CARHR014480
OG0002672	Np001G0272000	CARHR144120
OG0002672	Np004G2415200	CARHR015460
OG0002673	Np004G2412300	CARHR015690
OG0002674	Np004G2391600	CARHR017580
OG0002675	Np002G0825300	CARHR065320
OG0002675	Np004G2388000	CARHR017950
OG0002677	Np005G2925500	CARHR294000
OG0002678	Np006G3711300	CARHR111960
OG0002678	Np005G2606000	CARHR294440
OG0002679	Np006G3690700	CARHR246790
OG0002680	Np006G3680800	CARHR114220
OG0002680	Np005G2696300	CARHR246040
OG0002681	Np005G2649200	CARHR242830
OG0002681	Np007G3774300, Np007G3774400	CARHR106610
OG0002682	Np005G2648000	CARHR242290
OG0002682	Np007G3776100	CARHR106450
