Orthogroup	Noccaea_praecox	Euclidium_syriacum
OG0001758	Np001G0347300, Np001G0347400	ESY7_g16249_DN2_SP0_c100.t1
OG0001760	Np006G3434000, Np002G1066200, Np006G3548700	ESY9_g44399_DN3_SP0_c0.t1, ESY10_g14066_DN3_SP0_c0.t1
OG0001763	Np007G4220800, Np003G1448900	ESY7_g17152_DN3_SP6_c0.t1
OG0001764	Np003G1438900, Np007G4228400	ESY7_g17259_DN3_SP0_c9.t1
OG0001765	Np003G1435000	ESY7_g17303_DN3_SP8_c0.t1
OG0001765	Np007G4230400	ESY3_g32442_DN3_SP8_c0.t1
OG0001766	Np003G1434100, Np002G0736100	ESY7_g17317_DN3_SP0_c0.t1
OG0001766	Np003G1434300	ESY7_g17312_DN3_SP0_c0.t1
OG0001768	Np002G0855200	ESY2_g35537_DN3_SP8_c18.t1
OG0001769	Np007G4250300	ESY3_g32653_DN3_SP0_c0.t1
OG0001769	Np003G1412800	ESY7_g17621_DN3_SP0_c0.t1
OG0001770	Np002G0710200	ESY2_g36596_DN3_SP8_c0.t1
OG0001771	Np003G1858800	ESY11_g54758_DN3_SP0_c0.t1, ESY20_g13247_DN3_SP0_c0.t1, ESY11_g54769_DN3_SP0_c0.t1
OG0001771	Np003G1866100	ESY11_g54759_DN3_SP0_c0.t1, ESY9_g45465_DN3_SP0_c0.t1
OG0001771	Np004G2163100	ESY16_g61881_DN3_SP0_c0.t1
OG0001772	Np003G1368700	ESY7_g18057_DN3_SP8_c0.t1
OG0001772	Np001G0028600	ESY6_g50474_DN3_SP7_c0.t1
OG0001773	Np001G0031100	ESY6_g50506_DN3_SP0_c0.t1
OG0001774	Np003G1341900	ESY7_g18632_DN3_SP0_c0.t1
OG0001774	Np001G0097100	ESY6_g49567_DN3_SP4_c0.t1
OG0001775	Np003G1335800	ESY7_g18566_DN3_SP0_c0.t1
OG0001775	Np001G0089400	ESY6_g49481_DN3_SP0_c0.t1
OG0001776	Np004G2571700	ESY5_g5202_DN3_SP0_c0.t1
OG0001776	Np003G1859500	ESY8_g58346_DN3_SP0_c0.t1, ESY20_g13322_DN3_SP0_c0.t1
OG0001777	Np004G2520000	ESY5_g4508_DN3_SP8_c0.t1
OG0001777	Np006G3602500	ESY8_g58826_DN3_SP8_c0.t1
OG0001778	Np006G3605800	ESY8_g58791_DN3_SP8_c0.t1
OG0001778	Np004G2521400	ESY5_g4524_DN3_SP8_c0.t1
OG0001779	Np006G3501800, Np008G4281800	ESY8_g58762_DN3_SP6_c0.t1
OG0001779	Np004G2522000	ESY5_g4539_DN3_SP8_c0.t1
OG0001780	Np004G2526100	ESY5_g4588_DN3_SP8_c0.t1
OG0001780	Np006G3524700	ESY8_g58687_DN3_SP8_c0.t1
OG0001781	Np004G2536000	ESY5_g4706_DN3_SP0_c0.t1
OG0001781	Np006G3548100, Np006G3481100	ESY8_g58543_DN3_SP1_c0.t1
OG0001782	Np006G3578500, Np007G3862400	ESY20_g12802_DN3_SP6_c0.t1
OG0001783	Np001G0403300	ESY8_g58172_DN3_SP8_c0.t1
OG0001783	Np004G2564700	ESY5_g5156_DN3_SP4_c0.t1
OG0001784	Np005G2810600	ESY13_g56757_DN3_SP8_c0.t1
OG0001785	Np003G1670900	ESY6_g46664_DN3_SP7_c0.t1
OG0001786	Np005G2806900, Np005G2807000, Np005G2807200, Np005G2807100	ESY11_g54640_DN3_SP0_c0.t1
OG0001787	Np001G0419700	ESY1_g6183_DN3_SP0_c0.t1
OG0001787	Np004G2019700, Np004G2019600	ESY4_g25071_DN3_SP0_c0.t1
OG0001788	Np004G2104900, Np001G0418300	ESY1_g5960_DN3_SP0_c0.t1
OG0001789	Np004G2137700	ESY4_g23650_DN3_SP8_c0.t1
OG0001789	Np006G3417700	ESY1_g5701_DN3_SP8_c0.t1
OG0001792	Np001G0067400, Np001G0068300	ESY6_g49799_DN3_SP0_c0.t1
OG0001793	Np004G2101800, Np004G2101700	ESY13_g57895_DN3_SP0_c0.t1, ESY13_g57899_DN3_SP0_c0.t1
OG0001794	Np001G0499600	ESY3_g32231_DN3_SP0_c8.t1, ESY8_g58204_DN3_SP0_c0.t1
OG0001794	Np001G0111100	ESY6_g50052_DN3_SP0_c0.t1
OG0001795	Np001G0136800, Np007G3805600	ESY3_g29156_DN2_SP0_c0.t1
OG0001796	Np001G0438400	ESY12_g51522_DN3_SP0_c0.t1
OG0001796	Np003G1501700	ESY4_g25310_DN3_SP0_c0.t1, ESY5_g4039_DN3_SP0_c0.t1
OG0001797	Np001G0438900, Np003G1502700	ESY6_g49046_DN3_SP0_c0.t1
OG0001798	Np001G0450100, Np003G1518600	ESY6_g48919_DN3_SP6_c0.t1
OG0001799	Np003G1524700, Np003G1524200	ESY3_g30794_DN3_SP6_c0.t1
OG0001800	Np001G0466100, Np003G1535000	ESY6_g48682_DN3_SP8_c0.t1
OG0001801	Np003G1574100	ESY6_g48272_DN3_SP0_c0.t1
OG0001802	Np003G1586700	ESY6_g48108_DN3_SP0_c0.t1
OG0001802	Np005G2790100	ESY16_g62488_DN3_SP2_c0.t1
OG0001803	Np007G4099200	ESY3_g31314_DN2_SP0_c0.t1
OG0001803	Np003G1320200	ESY7_g18753_DN2_SP0_c0.t1
OG0001804	Np003G1306800	ESY7_g18878_DN3_SP8_c0.t1
OG0001804	Np007G3741000	ESY11_g54359_DN3_SP1_c0.t1
OG0001805	Np007G4116900	ESY3_g31109_DN3_SP8_c0.t1
OG0001805	Np003G1291600	ESY7_g19078_DN3_SP8_c0.t1
OG0001806	Np007G4120200	ESY4_g22335_DN2_SP0_c0.t1, ESY3_g31066_DN3_SP7_c0.t1
OG0001806	Np003G1286700	ESY7_g19155_DN3_SP5_c0.t1
OG0001807	Np003G1286200	ESY7_g19160_DN3_SP0_c0.t1
OG0001807	Np007G4120500	ESY3_g31060_DN3_SP8_c0.t1
OG0001808	Np007G4129100	ESY3_g30988_DN3_SP0_c0.t1
OG0001809	Np001G0210100	ESY10_g13720_DN3_SP8_c18.t1
OG0001809	Np005G3182500	ESY8_g60227_DN3_SP8_c18.t1
OG0001810	Np005G2679600, Np005G2679700	ESY4_g26200_DN3_SP0_c0.t1, ESY4_g26202_DN3_SP0_c0.t1, ESY4_g26199_DN3_SP0_c0.t1, ESY4_g26193_DN3_SP0_c0.t1
OG0001811	Np004G2390400	ESY5_g4365_DN3_SP0_c0.t1
OG0001811	Np002G0734200, Np002G0734300	ESY2_g36101_DN3_SP0_c0.t1
OG0001812	Np002G0756500	ESY9_g43988_DN3_SP0_c0.t1, ESY1_g5709_DN3_SP0_c0.t1
OG0001812	Np004G2341800, Np005G3097900	ESY5_g2486_DN3_SP0_c0.t1
OG0001813	Np002G0757700, Np004G2342300	ESY2_g34689_DN3_SP8_c0.t1
OG0001814	Np002G0759800	ESY2_g34702_DN3_SP5_c0.t1
OG0001814	Np004G2342900	ESY5_g2551_DN3_SP8_c0.t1
OG0001815	Np002G0769800	ESY2_g34792_DN3_SP0_c0.t1
OG0001815	Np004G2351900	ESY5_g3957_DN3_SP0_c0.t1
OG0001816	Np002G0829400, Np002G0829300, Np002G0829100, Np002G0829200, Np002G0828900	ESY1_g12039_DN3_SP0_c34.t1
OG0001817	Np005G3128700	ESY1_g11310_DN3_SP0_c0.t1
OG0001818	Np004G2362300	ESY5_g4078_DN3_SP5_c0.t1
OG0001818	Np002G0784500	ESY2_g35979_DN3_SP0_c0.t1
OG0001819	Np007G3757700	ESY11_g54062_DN2_SP0_c0.t1
OG0001819	Np005G2665600	ESY4_g25361_DN2_SP0_c0.t1
OG0001820	Np005G2676000	ESY4_g26127_DN3_SP5_c0.t1
OG0001820	Np007G3752800	ESY11_g54152_DN1_SP0_c0.t1
OG0001821	Np006G3391600	ESY9_g44393_DN3_SP5_c0.t1
OG0001821	Np001G0551800	ESY1_g10502_DN3_SP8_c0.t1
OG0001822	Np001G0224700, Np006G3383700	ESY10_g13907_DN3_SP8_c0.t1
OG0001823	Np005G3023500	ESY11_g54886_DN2_SP0_c0.t1, ESY11_g54887_DN3_SP0_c0.t1
OG0001824	Np002G0816100	ESY2_g35879_DN3_SP8_c0.t1
OG0001824	Np004G2382800	ESY5_g4279_DN3_SP0_c0.t1
OG0001825	Np003G1632500, Np003G1633000, Np002G1169100, Np003G1632800	ESY6_g47895_DN2_SP0_c0.t1, ESY6_g47892_DN3_SP0_c0.t1, ESY6_g47900_DN1_SP0_c0.t1, ESY6_g47894_DN3_SP0_c0.t1, ESY5_g2062_DN3_SP0_c0.t1, ESY6_g47898_DN2_SP0_c0.t1
OG0001826	Np002G0793300	ESY2_g34962_DN3_SP0_c0.t1
OG0001826	Np004G2370400	ESY5_g4165_DN3_SP0_c0.t1
OG0001827	Np005G2754500	ESY4_g24300_DN3_SP8_c0.t1
OG0001827	Np007G3727600	ESY11_g54705_DN3_SP0_c0.t1
OG0001828	Np004G2268700, Np002G0868600	ESY2_g35424_DN3_SP8_c0.t1
OG0001829	Np004G2499600, Np007G4032600, Np005G2918000	ESY9_g42647_DN2_SP0_c0.t1
OG0001829	Np001G0359300	ESY10_g15145_DN2_SP0_c0.t1
OG0001830	Np001G0372600, Np005G2903500	ESY9_g42880_DN3_SP8_c0.t1
OG0001831	Np004G1932800, Np004G2521800	ESY5_g4529_DN3_SP0_c40.t1, ESY5_g4530_DN3_SP0_c38.t1
OG0001832	Np007G3812100	ESY3_g29094_DN3_SP4_c0.t1
OG0001832	Np004G1953400	ESY2_g37230_DN3_SP8_c0.t1
OG0001833	Np007G3903900	ESY3_g30000_DN3_SP8_c0.t1
OG0001834	Np006G3424800	ESY6_g48268_DN3_SP3_c9.t1
OG0001834	Np003G1658700	ESY6_g46814_DN3_SP5_c0.t1
OG0001836	Np006G3503700, Np008G4283100	ESY7_g18778_DN3_SP0_c9.t1
OG0001836	Np004G2522100	ESY5_g4540_DN3_SP3_c0.t1
OG0001837	Np007G3781900, Np005G2643300	ESY4_g25768_DN3_SP3_c0.t1
OG0001838	Np007G3762800	ESY11_g53957_DN3_SP8_c0.t1
OG0001838	Np005G2661100	ESY4_g25432_DN3_SP8_c0.t1
OG0001839	Np005G2832100, Np003G1799300	ESY23_g236_DN3_SP0_c0.t1
OG0001840	Np005G2846600	ESY26_g42343_DN3_SP3_c0.t1
OG0001840	Np003G1816100	ESY18_g63073_DN3_SP7_c0.t1
OG0001842	Np005G2884200	ESY9_g43335_DN3_SP0_c0.t1, ESY9_g45710_DN2_SP0_c0.t1
OG0001843	Np003G1849100	ESY7_g16519_DN3_SP8_c0.t1
OG0001843	Np005G2874500	ESY9_g43295_DN1_SP0_c0.t1, ESY9_g43412_DN3_SP6_c0.t1
OG0001844	Np003G1840500	ESY7_g16427_DN2_SP0_c0.t1
OG0001844	Np005G2868800	ESY9_g43630_DN3_SP0_c0.t1
OG0001845	Np004G2512500	ESY5_g3082_DN3_SP7_c0.t1
OG0001845	Np001G0409300	ESY9_g42712_DN3_SP0_c0.t1, ESY7_g17685_DN3_SP0_c0.t1, ESY11_g54685_DN3_SP0_c0.t1
OG0001846	Np001G0616300	ESY77_g64221_DN3_SP0_c0.t1, ESY1_g11748_DN3_SP0_c0.t1
OG0001846	Np006G3302700	ESY12_g51126_DN3_SP7_c0.t1
OG0001847	Np001G0692400	ESY1_g12512_DN3_SP0_c0.t1
OG0001847	Np006G3210200	ESY12_g52256_DN3_SP8_c0.t1
OG0001848	Np001G0683100, Np006G3220400	ESY12_g51379_DN2_SP2_c0.t1
OG0001849	Np001G0664400	ESY1_g12133_DN3_SP0_c0.t1
OG0001849	Np006G3247300	ESY12_g51946_DN3_SP0_c0.t1
OG0001850	Np001G0657800	ESY1_g12027_DN3_SP0_c0.t1, ESY1_g12028_DN3_SP0_c0.t1, ESY1_g12029_DN3_SP0_c0.t1
OG0001850	Np006G3252600	ESY12_g52021_DN3_SP0_c0.t1, ESY3_g32258_DN3_SP0_c0.t1
OG0001851	Np001G0656400	ESY1_g12002_DN3_SP8_c0.t1
OG0001851	Np006G3254900	ESY12_g52058_DN3_SP0_c0.t1
OG0001852	Np001G0654900	ESY1_g11976_DN3_SP8_c0.t1
OG0001852	Np006G3257800	ESY12_g52094_DN3_SP8_c0.t1
OG0001853	Np001G0652100	ESY1_g11928_DN3_SP8_c0.t1
OG0001854	Np001G0649900, Np001G0650100	ESY1_g11884_DN3_SP0_c4.t1
OG0001854	Np001G0649600	ESY1_g11874_DN3_SP0_c3.t1
OG0001855	Np006G3308000	ESY12_g51023_DN3_SP5_c0.t1, ESY12_g51063_DN2_SP0_c0.t1
OG0001855	Np001G0609200	ESY1_g11822_DN3_SP0_c0.t1
OG0001856	Np006G3330900	ESY9_g45605_DN3_SP1_c0.t1
OG0001856	Np001G0594300, Np001G0594400	ESY1_g10704_DN3_SP0_c0.t1
OG0001857	Np001G0579600, Np001G0579300	ESY1_g10867_DN2_SP0_c0.t1, ESY1_g10827_DN3_SP0_c0.t1
OG0001858	Np001G0561300	ESY1_g11124_DN3_SP0_c0.t1
OG0001858	Np006G3378700	ESY9_g44718_DN3_SP0_c0.t1
OG0001859	Np005G2682400	ESY4_g26253_DN3_SP1_c0.t1
OG0001859	Np007G3746500	ESY11_g54272_DN3_SP8_c0.t1
OG0001860	Np005G2685000	ESY4_g26314_DN3_SP8_c0.t1
OG0001860	Np007G3742700	ESY11_g54324_DN3_SP0_c0.t1, ESY20_g12919_DN3_SP2_c0.t1
OG0001861	Np002G0972800	ESY2_g35304_DN3_SP0_c0.t1
OG0001861	Np002G0972100, Np002G0899100	ESY3_g30088_DN3_SP0_c0.t1, ESY2_g35302_DN3_SP0_c0.t1, ESY2_g35301_DN3_SP0_c0.t1
OG0001862	Np003G1826200, Np003G1572400	ESY7_g16050_DN3_SP0_c0.t1, ESY7_g16048_DN3_SP0_c0.t1, ESY7_g16054_DN3_SP0_c0.t1, ESY7_g16027_DN3_SP0_c0.t1, ESY7_g16017_DN3_SP0_c0.t1, ESY7_g16026_DN3_SP0_c0.t1, ESY7_g16055_DN3_SP0_c0.t1
OG0001864	Np006G3683500	ESY8_g59646_DN3_SP0_c0.t1
OG0001865	Np004G2049500	ESY14_g21401_DN3_SP0_c0.t1
OG0001865	Np003G1756200	ESY19_g41765_DN3_SP0_c0.t1
OG0001866	Np004G2493000	ESY5_g3359_DN3_SP8_c0.t1
OG0001866	Np007G4144300	ESY3_g30764_DN3_SP8_c12.t1
OG0001867	Np006G3283400, Np006G3283300	ESY12_g51349_DN3_SP0_c0.t1
OG0001869	Np004G2344800	ESY5_g4853_DN3_SP8_c0.t1
OG0001869	Np006G3288100, Np003G1734100, Np004G2271000	ESY12_g51299_DN1_SP0_c0.t1
OG0001871	Np007G4232300, Np007G4232200	ESY3_g32471_DN3_SP5_c0.t1
OG0001872	Np007G4175200	ESY7_g16204_DN3_SP2_c0.t1
OG0001872	Np007G3849900	ESY3_g28347_DN3_SP2_c0.t1
OG0001873	Np004G2428300	ESY5_g2734_DN3_SP0_c0.t1
OG0001873	Np001G0247800	ESY10_g14273_DN3_SP0_c0.t1
OG0001874	Np006G3636200	ESY8_g59294_DN3_SP1_c0.t1
OG0001874	Np005G2700200	ESY4_g25186_DN3_SP0_c0.t1
OG0001875	Np005G3157400	ESY8_g60800_DN3_SP3_c0.t1
OG0001875	Np001G0191700	ESY2_g34549_DN3_SP2_c0.t1
OG0001876	Np005G3186800, Np005G3156300	ESY8_g60809_DN3_SP0_c0.t1
OG0001876	Np005G3186900, Np005G3155900	ESY8_g60810_DN3_SP0_c0.t1
OG0001877	Np005G3133700	ESY8_g61128_DN3_SP0_c0.t1
OG0001877	Np002G0934700	ESY2_g35196_DN3_SP0_c0.t1
OG0001878	Np003G1893900, Np004G2591700	ESY20_g12944_DN3_SP8_c0.t1
OG0001879	Np004G2479800	ESY5_g3526_DN3_SP4_c6.t1, ESY5_g3527_DN3_SP0_c13.t1
OG0001879	Np005G2799300	ESY13_g56259_DN3_SP8_c0.t1
OG0001880	Np004G2479200	ESY5_g3533_DN3_SP8_c7.t1
OG0001880	Np002G1166100	ESY2_g33942_DN3_SP8_c7.t1
OG0001881	Np004G2459400	ESY5_g3755_DN3_SP5_c0.t1
OG0001881	Np002G1199200	ESY2_g33685_DN3_SP7_c0.t1
OG0001882	Np004G2458700	ESY5_g3758_DN3_SP0_c19.t1
OG0001882	Np002G1200000	ESY2_g33675_DN3_SP0_c18.t1
OG0001883	Np002G1214800	ESY2_g33566_DN3_SP3_c0.t1
OG0001883	Np004G2449000	ESY5_g3849_DN3_SP0_c0.t1
OG0001885	Np001G0254600	ESY3_g27132_DN1_SP0_c0.t1
OG0001885	Np004G2422200	ESY5_g2809_DN3_SP8_c0.t1
OG0001886	Np004G1987600	ESY5_g2904_DN3_SP8_c0.t1
OG0001887	Np004G2405200, Np004G2405300, Np004G2405100	ESY5_g2967_DN3_SP0_c0.t1, ESY5_g2968_DN2_SP0_c0.t1, ESY5_g2966_DN3_SP0_c0.t1, ESY2_g36307_DN3_SP0_c0.t1
OG0001888	Np002G0826000	ESY2_g35800_DN3_SP7_c0.t1
OG0001888	Np004G2388800	ESY5_g4342_DN3_SP8_c0.t1
OG0001889	Np004G2386000	ESY9_g42882_DN2_SP0_c0.t1
OG0001889	Np002G0821900, Np002G0821800	ESY2_g35836_DN3_SP0_c0.t1
OG0001890	Np001G0256400	ESY10_g14389_DN3_SP7_c0.t1
OG0001890	Np001G0256500	ESY10_g14395_DN3_SP0_c0.t1, ESY10_g14398_DN2_SP0_c0.t1
OG0001891	Np002G0858300	ESY2_g35501_DN3_SP0_c0.t1
OG0001891	Np004G2287300	ESY5_g1803_DN2_SP0_c0.t1
OG0001892	Np005G2626500	ESY4_g26618_DN3_SP0_c0.t1, ESY4_g26620_DN3_SP0_c0.t1, ESY4_g26619_DN3_SP1_c0.t1
OG0001893	Np006G3637400, Np005G2702700	ESY4_g25224_DN3_SP0_c0.t1
OG0001894	Np007G3789100	ESY11_g53518_DN3_SP0_c0.t1
OG0001894	Np005G2641000	ESY4_g25781_DN3_SP0_c0.t1
OG0001895	Np005G2718800	ESY4_g24872_DN3_SP0_c0.t1
OG0001896	Np006G3657300	ESY8_g59435_DN3_SP0_c0.t1
OG0001896	Np005G2721000	ESY4_g24869_DN3_SP1_c0.t1
OG0001897	Np005G2726400	ESY4_g24757_DN3_SP8_c0.t1
OG0001897	Np006G3662800	ESY8_g59492_DN3_SP7_c0.t1
OG0001898	Np007G4014200	ESY9_g44840_DN3_SP0_c48.t1
OG0001899	Np002G0961800, Np006G3691700, Np007G4145400, Np005G2825200, Np002G1201700	ESY9_g43537_DN3_SP0_c0.t1, ESY9_g43960_DN2_SP0_c0.t1
OG0001899	Np002G1099800	ESY9_g43961_DN2_SP0_c0.t1
OG0001900	Np005G3160700	ESY8_g60558_DN2_SP2_c0.t1
OG0001900	Np001G0194800	ESY21_g55220_DN3_SP1_c0.t1
OG0001910	Np005G2731400	ESY4_g24650_DN3_SP8_c0.t1
OG0001910	Np006G3665300	ESY8_g59505_DN3_SP8_c11.t1
OG0001911	Np006G3664200	ESY8_g59478_DN3_SP8_c0.t1
OG0001912	Np003G1434800	ESY7_g17307_DN3_SP2_c0.t1
OG0001912	Np007G4230900	ESY3_g32448_DN3_SP5_c0.t1
OG0001913	Np005G3077500, Np007G4154600	ESY3_g31376_DN2_SP0_c0.t1
OG0001914	Np007G4235500	ESY3_g32498_DN1_SP0_c0.t1
OG0001914	Np003G1427600	ESY7_g17399_DN3_SP0_c0.t1
OG0001915	Np003G1403100, Np007G4144400	ESY7_g17741_DN3_SP0_c0.t1, ESY3_g30763_DN3_SP8_c0.t1
OG0001916	Np003G1473900	ESY6_g49877_DN3_SP1_c51.t1
OG0001916	Np003G1391600	ESY7_g18335_DN3_SP0_c8.t1
OG0001917	Np003G1389700	ESY7_g18298_DN3_SP2_c0.t1
OG0001917	Np003G1475300	ESY6_g49890_DN3_SP0_c0.t1
OG0001918	Np001G0122700, Np003G1371200	ESY7_g18080_DN3_SP8_c0.t1
OG0001919	Np001G0121500	ESY6_g50020_DN3_SP0_c0.t1
OG0001919	Np003G1369900	ESY7_g18065_DN2_SP0_c0.t1
OG0001920	Np001G0033800	ESY6_g50534_DN3_SP0_c0.t1
OG0001920	Np003G1363000	ESY7_g17958_DN2_SP0_c0.t1, ESY7_g17959_DN3_SP0_c0.t1
OG0001921	Np004G2303300, Np004G2303600	ESY5_g3788_DN2_SP0_c0.t1
OG0001922	Np006G3683800	ESY8_g59649_DN3_SP8_c0.t1
OG0001922	Np003G1359100	ESY7_g17894_DN3_SP8_c0.t1
OG0001923	Np003G1356400	ESY7_g17845_DN3_SP0_c0.t1
OG0001923	Np001G0047300	ESY6_g50708_DN3_SP0_c0.t1
OG0001924	Np003G1339200, Np003G1340300	ESY7_g18610_DN3_SP0_c0.t1
OG0001924	Np001G0094800	ESY6_g49540_DN3_SP6_c0.t1
OG0001925	Np004G2529700	ESY5_g4630_DN3_SP0_c0.t1
OG0001925	Np006G3472100, Np006G3535900	ESY8_g58600_DN3_SP0_c0.t1
OG0001926	Np006G3471500, Np006G3536700	ESY8_g58596_DN3_SP8_c0.t1
OG0001926	Np004G2529900	ESY5_g4632_DN3_SP7_c0.t1
OG0001927	Np004G2535700	ESY5_g4703_DN3_SP7_c0.t1
OG0001927	Np006G3482500, Np006G3546900	ESY8_g58528_DN3_SP6_c0.t1
OG0001928	Np007G3784400	ESY11_g53573_DN3_SP0_c0.t1
OG0001929	Np004G2554900	ESY5_g4956_DN3_SP0_c0.t1
OG0001929	Np006G3577100	ESY20_g12787_DN3_SP8_c6.t1
OG0001930	Np001G0402300	ESY8_g58182_DN3_SP0_c0.t1
OG0001930	Np004G2565200	ESY5_g5148_DN3_SP7_c0.t1
OG0001931	Np005G2806800	ESY13_g56726_DN3_SP5_c0.t1
OG0001931	Np003G1670000	ESY6_g46677_DN3_SP8_c0.t1
OG0001932	Np006G3228000	ESY12_g51683_DN2_SP0_c0.t1
OG0001933	Np004G2108800, Np006G3449300, Np009G4324700	ESY1_g10712_DN3_SP4_c0.t1
OG0001934	Np004G2150700, Np006G3410100	ESY16_g62011_DN3_SP8_c0.t1
OG0001935	Np004G2053000	ESY16_g61674_DN3_SP8_c0.t1
OG0001936	Np006G3407000	ESY9_g43883_DN3_SP0_c0.t1
OG0001936	Np004G2053400	ESY16_g61668_DN3_SP0_c0.t1
OG0001937	Np001G0512800, Np001G0019100	ESY6_g50384_DN3_SP0_c0.t1
OG0001938	Np007G4047100	ESY3_g30520_DN3_SP8_c0.t1
OG0001939	Np001G0108400	ESY6_g50143_DN3_SP0_c0.t1
OG0001939	Np001G0495200	ESY1_g9311_DN3_SP7_c0.t1
OG0001940	Np005G2702200	ESY4_g25221_DN3_SP6_c0.t1
OG0001941	Np005G3061400, Np003G1485700	ESY6_g49223_DN3_SP5_c0.t1
OG0001942	Np003G1511200	ESY1_g7387_DN3_SP0_c0.t1
OG0001942	Np003G1511100	ESY6_g48976_DN3_SP0_c0.t1
OG0001943	Np003G1517200, Np001G0449400	ESY6_g48937_DN3_SP5_c0.t1, ESY2_g33932_DN3_SP0_c0.t1
OG0001944	Np003G1527700, Np001G0461200	ESY1_g8081_DN3_SP7_c0.t1
OG0001945	Np002G1163800	ESY2_g33964_DN3_SP0_c0.t1
OG0001945	Np002G1168400	ESY2_g33937_DN3_SP0_c0.t1
OG0001946	Np003G1545400	ESY6_g48588_DN3_SP6_c0.t1
OG0001946	Np003G1328800	ESY7_g18494_DN3_SP2_c0.t1
OG0001947	Np003G1558400, Np005G2801800	ESY6_g48456_DN3_SP8_c0.t1
OG0001948	Np003G1559500, Np005G2801500	ESY6_g48439_DN3_SP0_c0.t1
OG0001949	Np007G3765200	ESY11_g53942_DN3_SP0_c0.t1
OG0001949	Np007G3765100	ESY11_g53944_DN3_SP5_c0.t1
OG0001950	Np005G3145600	ESY8_g60932_DN3_SP8_c0.t1
OG0001950	Np001G0185800	ESY2_g35146_DN3_SP8_c0.t1
OG0001951	Np005G2791800	ESY16_g62531_DN3_SP8_c0.t1
OG0001951	Np003G1583000	ESY6_g48164_DN3_SP7_c0.t1
OG0001952	Np003G1609400	ESY6_g47961_DN3_SP0_c0.t1
OG0001952	Np005G2785900	ESY16_g62345_DN3_SP7_c0.t1
OG0001953	Np003G1633800	ESY6_g47914_DN3_SP8_c0.t1
OG0001953	Np005G2783900	ESY16_g62300_DN3_SP8_c0.t1
OG0001955	Np003G1321400	ESY7_g18739_DN3_SP0_c0.t1
OG0001955	Np007G4097800	ESY3_g31306_DN3_SP0_c0.t1
OG0001956	Np007G4114800	ESY3_g31136_DN3_SP8_c0.t1
OG0001956	Np003G1294900	ESY7_g19017_DN3_SP8_c0.t1
OG0001957	Np007G4239200, Np007G4127500	ESY3_g31024_DN3_SP8_c0.t1
OG0001957	Np003G1278300	ESY7_g19293_DN3_SP6_c0.t1
OG0001958	Np003G1275100	ESY7_g19353_DN3_SP0_c0.t1
OG0001958	Np007G4128300	ESY3_g30994_DN3_SP8_c0.t1
OG0001959	Np003G1256500	ESY4_g25988_DN3_SP8_c0.t1
OG0001960	Np001G0208800	ESY10_g13679_DN3_SP8_c0.t1
OG0001960	Np005G3181000	ESY8_g60245_DN3_SP7_c0.t1
OG0001961	Np004G2405900	ESY5_g2961_DN3_SP0_c0.t1
OG0001961	Np002G0709800	ESY2_g36589_DN3_SP0_c0.t1, ESY2_g36591_DN3_SP0_c0.t1, ESY18_g63340_DN2_SP0_c0.t1
OG0001962	Np002G0714100	ESY2_g36634_DN3_SP8_c0.t1
OG0001963	Np004G2402400	ESY5_g3002_DN3_SP6_c0.t1
OG0001963	Np002G0715600	ESY2_g36648_DN3_SP7_c0.t1
OG0001964	Np004G2399900	ESY5_g3036_DN3_SP6_c0.t1
OG0001964	Np002G0720700	ESY2_g36685_DN3_SP7_c13.t1
OG0001965	Np004G2344900	ESY5_g3888_DN3_SP8_c4.t1
OG0001965	Np002G0762200	ESY2_g34722_DN3_SP8_c0.t1
OG0001966	Np005G2670200	ESY4_g25342_DN2_SP0_c0.t1
OG0001966	Np005G2671200, Np005G2671700	ESY2_g35578_DN3_SP0_c0.t1
OG0001967	Np004G2349200	ESY5_g3932_DN3_SP8_c0.t1
OG0001968	Np002G0772000	ESY2_g34818_DN2_SP0_c0.t1
OG0001969	Np007G3760900	ESY11_g53994_DN3_SP0_c0.t1
OG0001969	Np005G2661600	ESY4_g25406_DN3_SP0_c0.t1
OG0001970	Np007G3757800	ESY11_g54059_DN3_SP6_c0.t1
OG0001970	Np005G2665400	ESY4_g25363_DN3_SP6_c0.t1
OG0001971	Np007G3755200	ESY11_g54105_DN3_SP8_c0.t1
OG0001971	Np005G2673500	ESY4_g26035_DN3_SP0_c0.t1, ESY4_g26025_DN2_SP0_c0.t1, ESY5_g1364_DN3_SP0_c0.t1, ESY4_g26024_DN3_SP0_c0.t1, ESY4_g26023_DN3_SP0_c0.t1
OG0001972	Np007G3754100	ESY11_g54130_DN3_SP1_c0.t1
OG0001972	Np005G2675000	ESY4_g26113_DN3_SP8_c0.t1
OG0001973	Np004G1918300	ESY2_g36226_DN3_SP0_c0.t1
OG0001974	Np007G4048500	ESY3_g30509_DN3_SP8_c0.t1
OG0001975	Np001G0553300, Np006G3387800	ESY1_g11186_DN3_SP8_c0.t1
OG0001977	Np005G3072100	ESY15_g65763_DN2_SP7_c0.t1
OG0001977	Np005G3081900	ESY10_g14988_DN2_SP3_c0.t1
OG0001978	Np007G4235000	ESY2_g33580_DN1_SP0_c0.t1
OG0001979	Np005G3049800, Np007G3840000	ESY3_g28659_DN3_SP3_c0.t1
OG0001980	Np005G3045200	ESY22_g40745_DN3_SP8_c0.t1
