Orthogroup	Noccaea_praecox	Arabidopsis_thaliana
OG0004545	Np003G1503600	AT5G22310.1
OG0004546	Np003G1508100	AT5G22740.1
OG0004547	Np003G1521800	AT5G60120.2
OG0004549	Np003G1531600	AT5G59350.1
OG0004550	Np003G1532900	AT5G59030.1
OG0004551	Np003G1541800	AT5G58660.1
OG0004552	Np003G1546600	AT5G58330.1
OG0004553	Np004G2493100, Np004G1947700	AT1G09770.1
OG0004554	Np003G1550000	AT5G58060.2
OG0004555	Np004G2296500, Np003G1550900	AT5G57990.1
OG0004556	Np005G2893500	AT4G19700.1
OG0004557	Np003G1569300	AT5G56860.1
OG0004558	Np003G1797400, Np003G1573300	AT5G56650.1, AT5G56660.1
OG0004559	Np004G2549100	AT1G05190.1
OG0004560	Np003G1582400	AT5G56200.1
OG0004561	Np005G2785200, Np005G2800200	AT4G27040.1
OG0004562	Np003G1634200	AT5G54730.1
OG0004563	Np001G0503600	AT3G49390.1
OG0004564	Np001G0502000	AT3G49250.1
OG0004565	Np003G1330600	AT5G07250.1
OG0004566	Np003G1293800	AT5G04760.1
OG0004567	Np003G1290300	AT5G04430.2
OG0004569	Np003G1278200	AT5G03510.1
OG0004570	Np003G1269600	AT5G02760.1
OG0004571	Np007G4142900, Np003G1250300	AT3G08740.1
OG0004572	Np004G2277800	AT4G00695.3, AT1G80245.1
OG0004573	Np002G0708000	AT1G80380.2
OG0004574	Np002G0712300	AT1G80710.1
OG0004575	Np002G0719800	AT1G79580.1
OG0004576	Np002G0732400	AT1G78600.2
OG0004578	Np002G0736000	AT1G78240.1
OG0004579	Np002G0743600	AT1G77840.1
OG0004580	Np002G0744700	AT1G77760.1
OG0004581	Np002G0758000	AT1G76800.1
OG0004583	Np002G0778700	AT1G75520.1
OG0004584	Np002G0778900, Np002G0778800	AT1G75510.1
OG0004585	Np005G3159200, Np004G2089200	AT1G26110.1
OG0004586	Np004G1918600	AT1G54150.1
OG0004587	Np005G3107400, Np007G3718700	AT5G36160.1
OG0004588	Np004G1932900	AT1G53250.1
OG0004589	Np006G3397100	AT2G36010.2
OG0004590	Np003G1746800, Np006G3251900, Np007G4043800	AT2G44820.1
OG0004591	Np005G2715800	AT4G31660.1
OG0004593	Np003G1649300	AT5G52900.1
OG0004594	Np005G2749100	AT4G29660.1
OG0004595	Np005G3091000, Np005G3090600	AT4G13420.1
OG0004597	Np005G3053900	AT4G14410.1
OG0004598	Np005G3038200	AT4G14970.1
OG0004599	Np002G0818700	AT1G72830.2
OG0004600	Np005G2854800	AT4G22360.1
OG0004601	Np002G0791600	AT1G74490.1
OG0004602	Np002G0872900	AT1G69295.1
OG0004603	Np005G2765600	AT4G32480.1
OG0004604	Np005G2756300	AT4G29020.1
OG0004606	Np003G1717100	AT5G50850.1
OG0004607	Np001G0232000	AT3G25910.1
OG0004608	Np002G0861700	AT1G69880.1
OG0004609	Np001G0361100	AT5G46090.1
OG0004611	Np007G3803000, Np003G1663100	AT3G20630.1
OG0004612	Np004G1957700	AT1G51260.1
OG0004613	Np004G1955600	AT1G51510.1
OG0004616	Np004G1944400	AT1G52400.1
OG0004617	Np004G1937900	AT1G52970.1
OG0004618	Np004G1937600	AT1G52980.1
OG0004619	Np006G3401400	AT2G35680.1
OG0004620	Np005G2911000	AT4G18710.1
OG0004621	Np005G2916300	AT4G18430.1
OG0004622	Np005G3093100	AT4G13510.1
OG0004623	Np005G2919500	AT4G18340.1
OG0004624	Np005G2837000	AT4G23550.1
OG0004625	Np005G2838200	AT4G23330.1
OG0004627	Np007G3763100	AT2G17090.1
OG0004628	Np005G2828900	AT4G24060.1
OG0004629	Np005G2829200	AT4G24040.1
OG0004630	Np005G2831300	AT4G23880.1
OG0004631	Np005G2832400	AT4G23760.1
OG0004633	Np005G2855100	AT4G22330.1
OG0004635	Np005G2882800	AT4G20420.1
OG0004636	Np002G1222700	AT3G01850.1, AT1G63290.1
OG0004637	Np001G0694000	AT3G63000.1
OG0004637	Np006G3206400	AT2G47970.1
OG0004638	Np001G0693200	AT3G62930.1
OG0004639	Np001G0682600	AT3G62060.2
OG0004640	Np004G2462500, Np001G0677100	AT5G03435.1, AT3G61720.1
OG0004641	Np001G0675100	AT3G61620.1
OG0004642	Np001G0661100	AT3G60360.1
OG0004643	Np001G0650000, Np001G0648900	AT3G59650.2
OG0004644	Np005G2815800	AT4G24830.1
OG0004645	Np001G0628800	AT3G58060.1
OG0004646	Np001G0626600	AT3G57870.1
OG0004647	Np001G0620900	AT3G57440.1
OG0004648	Np001G0620200	AT3G57400.1, AT5G52500.1
OG0004649	Np001G0616900	AT3G57150.1
OG0004650	Np001G0615900	AT3G57070.1
OG0004651	Np001G0612800	AT3G56810.1
OG0004652	Np001G0611900	AT3G56710.1
OG0004653	Np001G0605700	AT3G56400.1
OG0004654	Np001G0602100	AT3G56180.2
OG0004655	Np001G0594600	AT3G55620.1
OG0004656	Np001G0593800	AT3G55560.1
OG0004657	Np001G0571500	AT3G54080.1
OG0004658	Np001G0569300	AT3G53990.1
OG0004659	Np003G1625900, Np003G1626900	AT5G54370.1
OG0004660	Np003G1617600	AT5G53870.1
OG0004661	Np002G0910800	AT1G67750.1
OG0004662	Np002G0890400	AT1G68490.1
OG0004663	Np007G3742400	AT2G18640.1
OG0004664	Np007G3737600	AT2G19160.1
OG0004665	Np007G3734300	AT2G19410.2
OG0004666	Np006G3314600	AT2G40530.1
OG0004667	Np006G3691500	AT2G22250.2
OG0004668	Np006G3320200	AT2G40230.1
OG0004669	Np006G3324600	AT2G40080.1
OG0004670	Np006G3327800	AT2G39940.1
OG0004671	Np006G3332300	AT2G39720.1
OG0004672	Np006G3337400	AT2G39450.1
OG0004673	Np006G3337500	AT2G39445.1
OG0004674	Np006G3343800	AT2G39080.1
OG0004676	Np006G3363300	AT2G37970.1
OG0004677	Np003G1837100	AT4G04770.1
OG0004678	Np003G1821800	AT4G12340.1
OG0004679	Np004G2024800, Np004G2024600	AT1G44820.1, AT1G44180.1
OG0004680	Np003G1773600	AT4G09670.1
OG0004681	Np003G1800800	AT4G11150.1
OG0004682	Np003G1812000	AT4G11690.1
OG0004683	Np001G0141300	AT5G26660.1
OG0004684	Np001G0154800	AT5G27990.1
OG0004685	Np007G3721600	AT2G20360.1
OG0004686	Np003G1413600	AT4G37180.2
OG0004687	Np006G3240100	AT2G45660.1
OG0004688	Np006G3248200	AT1G65680.1
OG0004689	Np006G3254600	AT2G44610.1
OG0004690	Np006G3269900	AT2G43430.1
OG0004691	Np001G0334000	AT5G47050.1
OG0004692	Np007G4245100	AT3G01280.1, AT5G37610.1
OG0004693	Np007G4230700	AT3G02750.3
OG0004694	Np007G4220300	AT3G03540.1
OG0004694	Np007G4220000	AT3G03530.1
OG0004695	Np007G4214500	AT3G03860.1
OG0004698	Np007G4176700	AT3G06035.1
OG0004699	Np007G4175100	AT3G06120.1
OG0004700	Np007G4172700	AT3G06330.1
OG0004701	Np007G4168900	AT3G06530.4
OG0004702	Np007G4160500	AT3G07050.1
OG0004703	Np007G4152900	AT3G07565.4
OG0004704	Np007G4151400	AT3G07680.1
OG0004705	Np007G4143100	AT3G08710.1
OG0004706	Np007G4134800	AT3G09370.3
OG0004707	Np007G4098000	AT3G11830.1
OG0004708	Np007G4091100	AT3G12280.1
OG0004709	Np007G4087300, Np007G4069800, Np007G4070200	AT3G12660.1
OG0004710	Np007G4086700	AT3G12700.1
OG0004711	Np007G4084000	AT3G12920.1
OG0004712	Np007G4075000	AT3G13480.1
OG0004713	Np007G4063700	AT3G13960.1
OG0004715	Np001G0182000	AT5G47890.1
OG0004716	Np007G4039500	AT3G15380.1
OG0004717	Np007G4038200, Np007G4037100	AT3G15430.1
OG0004718	Np007G3906100	AT3G16330.1
OG0004721	Np007G3945000	AT3G18490.1
OG0004722	Np007G3934200	AT3G18600.1
OG0004723	Np007G3806700	AT3G20920.1
OG0004724	Np007G3808300	AT3G21070.3
OG0004725	Np007G3809100	AT3G21140.1
OG0004726	Np007G3811500	AT3G21220.1
OG0004727	Np007G3811700, Np007G3811600	AT3G21230.1
OG0004728	Np005G3134300	AT5G38360.1
OG0004729	Np007G3842900	AT3G23180.1
OG0004730	Np007G3834900	AT3G22640.1
OG0004731	Np007G3834400	AT3G22560.1
OG0004732	Np005G2739000	AT4G30210.3
OG0004733	Np003G1464300	AT5G18600.1
OG0004734	Np003G1463900	AT5G18560.1
OG0004735	Np003G1459800	AT5G18420.2
OG0004736	Np001G0538400	AT3G51950.1
OG0004737	Np001G0537900, Np004G2122600	AT3G51910.1
OG0004738	Np003G1673100	AT5G51890.1
OG0004739	Np004G2598200	AT1G02090.1
OG0004740	Np003G1885600	AT4G01100.2
OG0004741	Np004G2574700	AT1G02950.5
OG0004742	Np001G0317900	AT5G47520.1
OG0004743	Np004G2541200, Np004G2540300	AT1G05770.1
OG0004744	Np004G2537200	AT1G06040.1
OG0004745	Np004G2530200	AT1G06720.2
OG0004746	Np004G2525400	AT1G07110.1
OG0004747	Np004G2514200	AT1G07990.1
OG0004748	Np004G2514100	AT1G08010.1, AT1G08000.1
OG0004749	Np004G2513600	AT1G08060.3
OG0004750	Np004G2508200	AT1G08510.1
OG0004751	Np004G2502200	AT1G09020.1
OG0004752	Np004G2501400	AT1G09070.1
OG0004753	Np004G2490700	AT1G09932.1
OG0004754	Np004G2497700	AT1G09380.1
OG0004755	Np004G2493900	AT1G09700.1
OG0004758	Np004G2488300	AT1G10060.5
OG0004759	Np004G2488000	AT1G10070.1
OG0004760	Np004G2486500	AT1G10220.2
OG0004761	Np004G2481000	AT1G70450.1
OG0004762	Np002G1072500, Np005G2952000	AT1G24145.1
OG0004763	Np004G2457500	AT1G12140.1
OG0004764	Np004G2451900	AT1G12560.1
OG0004765	Np003G1758800	AT5G41160.1, AT4G08700.1
OG0004766	Np004G2447400	AT1G12840.1
OG0004767	Np004G2437100	AT1G13390.1
OG0004768	Np004G2431300	AT1G13750.1
OG0004769	Np004G2410200	AT1G15350.1
OG0004770	Np004G2408800	AT1G15430.1
OG0004771	Np004G2400400	AT1G16250.1
OG0004772	Np004G2394900	AT1G16710.1
OG0004773	Np004G2384800	AT1G17550.1
OG0004774	Np004G2382900	AT1G17720.1
OG0004776	Np004G2372700	AT1G18520.1
OG0004777	Np004G2371100	AT1G18640.2
OG0004778	Np004G2356100	AT1G19900.1
OG0004779	Np004G2329000	AT1G77710.1
OG0004780	Np002G0832500	AT1G71910.1
OG0004781	Np002G0835900	AT1G71680.1
OG0004782	Np002G0845900, Np002G0846000	AT1G70780.1
OG0004783	Np002G0846600	AT1G70740.1
OG0004784	Np002G0796400	AT1G74140.5, AT1G74130.1
OG0004785	Np002G1117600	AT1G57620.1
OG0004786	Np004G1992200	AT1G48610.1
OG0004787	Np004G1992100	AT1G48620.1
OG0004788	Np005G2622800	AT4G39990.1
OG0004789	Np005G2683700	AT4G36670.1
OG0004790	Np005G2681000	AT4G36490.1
OG0004791	Np005G2673300	AT4G35790.1
OG0004792	Np005G2667200	AT4G35550.1
OG0004793	Np005G2646800	AT4G34380.1
OG0004794	Np005G2629700	AT4G32870.1
OG0004795	Np005G2631300	AT4G33000.1
OG0004796	Np005G2632700	AT4G33150.1
OG0004797	Np005G2639100	AT4G33680.1
OG0004798	Np005G2713400	AT4G31800.1
OG0004799	Np007G3859300	AT3G24160.1
OG0004800	Np007G3860900	AT3G24090.1
OG0004801	Np002G0825100	AT1G72430.1
OG0004802	Np002G0825800	AT1G72350.1
OG0004803	Np002G0827600	AT1G72210.1
OG0004804	Np002G0830900	AT1G72040.1
OG0004805	Np004G2301400	AT1G23530.1
OG0004806	Np004G2263000	AT1G26665.1, AT5G41910.1
OG0004807	Np004G2259900	AT1G26610.1
OG0004808	Np005G2827100	AT4G24190.1
OG0004810	Np005G2766600	AT4G28270.1
OG0004812	Np004G2532000	AT1G06515.1
OG0004812	Np006G3488900	AT2G30942.1
OG0004818	Np007G4150800	AT4G01170.1, AT3G07730.1
OG0004819	Np001G0261800	AT2G02060.1
OG0004820	Np001G0194300	AT3G28910.1
OG0004821	Np001G0459900	AT3G46300.1
OG0004821	Np002G0902800, Np001G0460000	AT3G46310.1
OG0004823	Np001G0157100, Np001G0157200	AT5G28630.1
OG0004825	Np005G2732700	AT4G30450.1
OG0004826	Np005G2797600	AT4G26080.1
OG0004827	Np005G2821000	AT4G24520.1
OG0004829	Np005G3028700	AT4G15480.1
OG0004830	Np003G1649900	AT5G52870.1
OG0004847	Np001G0467200	AT3G46940.2
OG0004848	Np001G0470100	AT3G47340.1
OG0004849	Np001G0014000	AT5G54480.1
OG0004850	Np001G0273000	AT2G01540.1
OG0004851	Np001G0258500	AT2G02230.1
OG0004852	Np003G1451800	AT5G17800.1
OG0004853	Np003G1451500	AT5G17770.1
OG0004854	Np003G1448600	AT5G17523.1, AT5G17520.1
OG0004855	Np003G1445000	AT5G17300.1
OG0004856	Np003G1444100	AT5G17230.3
OG0004857	Np003G1436500	AT5G16550.1
OG0004858	Np007G3913500	AT3G16600.1
OG0004859	Np003G1433800	AT5G16300.1
OG0004860	Np003G1406400	AT5G13780.1
OG0004861	Np003G1425000	AT5G15550.1
OG0004862	Np003G1420300	AT5G15150.1
OG0004863	Np003G1419600	AT5G15090.1
OG0004864	Np004G2517800	AT1G07690.2
OG0004865	Np002G0777500	AT1G19160.1, AT5G52610.1
OG0004867	Np003G1413200	AT5G14420.1
OG0004868	Np003G1410300	AT5G14130.2
OG0004869	Np003G1408700	AT5G13990.1
OG0004870	Np003G1407900	AT5G13910.1
OG0004871	Np001G0167800	AT5G49030.3
OG0004872	Np003G1402500	AT5G13420.1
OG0004873	Np003G1400700	AT5G13330.1
OG0004874	Np003G1399600	AT5G13220.7
OG0004875	Np003G1399000	AT5G13180.1
OG0004876	Np007G4082200	AT3G13040.1
OG0004877	Np003G1395500	AT5G12870.1
OG0004878	Np003G1390000	AT5G12140.1
OG0004879	Np003G1385900	AT5G11890.1
OG0004880	Np003G1384800	AT5G11770.1
OG0004881	Np003G1384600	AT5G11750.2, AT1G24240.1, AT4G11630.1
OG0004882	Np003G1384000	AT5G11700.2
OG0004883	Np003G1371700	AT5G10780.2
OG0004884	Np003G1363500	AT5G10090.1
OG0004885	Np003G1362000	AT5G09920.1
OG0004886	Np003G1356200, Np003G1355400	AT5G09430.1
OG0004889	Np003G1349100	AT5G08520.1
OG0004890	Np003G1348400	AT5G08450.1
OG0004891	Np003G1337100	AT5G07690.1
OG0004893	Np003G1853100	AT4G03390.1
OG0004894	Np005G2813000	AT4G25030.1
OG0004895	Np005G2813300	AT4G25010.1
OG0004896	Np005G2814100	AT4G24970.1
OG0004897	Np005G2816800	AT4G24770.1
OG0004899	Np006G3595000	AT2G28520.1
OG0004900	Np006G3595100	AT2G28540.2
OG0004901	Np007G4219400	AT2G29450.1
OG0004902	Np006G3525000	AT2G30200.1
OG0004903	Np006G3525900	AT2G30250.1
OG0004904	Np006G3472800, Np006G3534400	AT2G30540.1
OG0004905	Np006G3472000, Np006G3536000	AT2G30590.1
OG0004906	Np006G3548900	AT2G31270.1
OG0004907	Np006G3557000	AT2G31880.1
OG0004908	Np006G3561500	AT2G32160.3, AT2G32170.2
OG0004909	Np009G4320100, Np009G4320300, Np006G3452200	AT2G33460.1
OG0004910	Np001G0404300	AT5G44020.1
OG0004911	Np001G0400200	AT5G44290.1
OG0004912	Np005G2808200	AT4G25410.1
OG0004913	Np004G2004900	AT1G47640.1
OG0004914	Np004G2109900	AT1G28160.1
OG0004915	Np004G2110100	AT1G28190.1
OG0004916	Np004G2114300	AT1G28440.1
OG0004918	Np005G2791300	AT4G26530.1, AT4G26520.1
OG0004919	Np004G2126300	AT1G29520.1
OG0004920	Np004G2135700	AT1G30280.1
OG0004921	Np001G0162300	AT5G49550.1
OG0004922	Np004G2155000	AT1G31220.1
OG0004923	Np004G2157500	AT1G31330.1
OG0004924	Np004G2053500	AT1G32540.1
OG0004925	Np001G0016500	AT5G67070.1
OG0004926	Np001G0021400	AT5G67390.1
OG0004927	Np001G0023900	AT5G67590.1
OG0004928	Np001G0026100	AT5G65790.1
OG0004929	Np001G0030900	AT5G65410.1
OG0004930	Np001G0033700	AT5G65210.1
OG0004931	Np003G1678000, Np003G1677900, Np003G1678100	AT5G51740.2
OG0004932	Np001G0051100	AT5G64020.1
OG0004933	Np001G0053900	AT5G63780.1
OG0004934	Np001G0074500	AT5G62380.1
OG0004935	Np001G0098300	AT5G60910.1
OG0004936	Np001G0099100	AT5G60850.1
OG0004937	Np001G0103600	AT5G23280.1
OG0004938	Np001G0107600	AT5G23610.2
OG0004939	Np006G3636100, Np006G3635300, Np006G3635700	AT2G25680.1
OG0004940	Np003G1475600	AT5G19530.1
OG0004941	Np003G1474100, Np003G1474000	AT5G19440.1
OG0004942	Np003G1480200	AT5G19875.1
OG0004943	Np003G1485100	AT5G20240.1
OG0004944	Np003G1486200	AT5G20350.1
OG0004945	Np003G1488100	AT5G20540.1
OG0004946	Np003G1488800	AT5G20630.1
OG0004947	Np003G1489700	AT5G20670.1
OG0004949	Np003G1491100	AT5G20820.1
OG0004950	Np003G1500900	AT5G22100.1
OG0004951	Np003G1504100	AT5G22360.1
OG0004952	Np003G1504200	AT5G22380.1
OG0004953	Np001G0457200	AT3G46020.1
OG0004955	Np006G3510200, Np003G1538300	AT5G58920.1
OG0004956	Np003G1541400	AT5G58700.1
OG0004957	Np003G1541700	AT5G58670.1
OG0004958	Np003G1543800	AT5G58530.1
OG0004959	Np003G1544800	AT5G58470.1
OG0004960	Np003G1546700	AT5G58320.2
OG0004961	Np003G1549000	AT5G58140.1
OG0004962	Np003G1551700	AT5G57910.1
OG0004963	Np003G1561000	AT5G57330.1
OG0004964	Np003G1566300	AT5G57000.1
OG0004965	Np003G1586800	AT5G55910.1
OG0004966	Np003G1587200	AT5G55850.2
OG0004967	Np003G1633900	AT5G54680.1
OG0004969	Np001G0504300, Np001G0507000	AT3G49490.1
OG0004970	Np003G1864200	AT4G02600.1
OG0004971	Np003G1333900	AT5G07440.1
OG0004972	Np001G0555800, Np003G1382800, Np001G0584500	AT1G65483.1
OG0004973	Np003G1315500	AT5G06220.2
OG0004974	Np005G3186600, Np004G1925700	AT5G41010.1
OG0004975	Np003G1312400	AT5G05980.1
OG0004976	Np003G1305600	AT5G05560.2
OG0004977	Np007G4036500, Np003G1304400	AT5G05410.1
OG0004978	Np003G1299300	AT5G05140.1
OG0004979	Np003G1290700	AT5G04470.1
OG0004980	Np003G1284200	AT5G03905.1
OG0004982	Np003G1281200	AT5G03680.1
OG0004983	Np003G1276600	AT5G03430.1
OG0004984	Np005G3181200	AT5G40670.1
OG0004985	Np005G3181900	AT5G40700.2
OG0004986	Np005G3190300, Np005G2975300	AT5G41210.1, AT5G41220.1, AT5G41240.1
OG0004987	Np002G0911900	AT5G41480.1
OG0004988	Np004G1933400	AT1G53200.1
OG0004989	Np004G2410300	AT1G15340.1
OG0004990	Np002G0707900	AT1G80360.1
OG0004991	Np002G0708900	AT1G80460.1
OG0004992	Np002G0709700	AT1G80510.1
OG0004993	Np002G0711300	AT1G80620.1
OG0004994	Np002G0711800	AT1G80670.1
OG0004995	Np002G0712800	AT1G80760.1
OG0004996	Np002G0715800	AT1G80920.1
OG0004997	Np002G0737400	AT1G78170.1
OG0004998	Np007G4039200, Np007G4039100	AT3G15400.1
OG0005000	Np002G0757400	AT1G76880.1
OG0005001	Np002G0763800	AT1G76500.1
OG0005002	Np002G0768500	AT1G76180.1
OG0005003	Np002G0770900	AT1G76020.1
OG0005004	Np002G0771800	AT1G75900.1
OG0005005	Np002G0777600	AT1G75620.1
OG0005006	Np002G0779100	AT1G75500.1
OG0005007	Np002G0780300	AT1G75390.1
OG0005008	Np007G3757200	AT2G17570.1
OG0005009	Np007G4078400	AT3G13230.1
OG0005010	Np004G1908300	AT1G55620.2
OG0005011	Np007G4065500	AT3G13870.1
OG0005012	Np004G1918700	AT1G54140.1
OG0005013	Np004G1920500	AT1G54060.1
OG0005014	Np004G1923100	AT1G53870.1, AT1G53890.3, AT1G53875.1
OG0005015	Np003G1376200, Np007G4064400	AT1G53530.1
OG0005016	Np006G3397000	AT2G36020.1
OG0005017	Np006G3395200	AT2G36190.1
OG0005018	Np006G3391500	AT2G36420.1
OG0005019	Np006G3385500	AT2G36710.1
OG0005020	Np001G0191500	AT3G29070.1
OG0005021	Np005G3105500	AT5G35750.1
OG0005022	Np003G1647700	AT5G53000.1
OG0005023	Np004G2103900	AT1G27600.1
OG0005025	Np005G3072700	AT1G33390.1
OG0005026	Np005G3063400	AT4G14080.1
OG0005028	Np005G2989200	AT4G16650.1
OG0005029	Np005G3017400	AT4G15880.1
OG0005030	Np002G0818800	AT1G72820.1
OG0005031	Np005G2834100	AT4G23660.3
OG0005033	Np002G0799300	AT1G74000.1
OG0005035	Np002G0889400	AT1G68550.1
OG0005036	Np002G0884800	AT1G68740.1
OG0005037	Np002G0876100	AT1G69050.1
OG0005038	Np005G2764200	AT4G28440.1
OG0005039	Np005G2763900	AT4G28460.1
OG0005040	Np005G2756200	AT4G29030.1
OG0005042	Np005G3166200, Np005G3157100	AT2G04660.1
OG0005043	Np001G0183900	AT3G30775.1
OG0005044	Np001G0208600	AT3G27400.2
OG0005046	Np001G0222400	AT3G26700.1
OG0005047	Np001G0223900	AT5G38030.1, AT3G26590.1
OG0005048	Np001G0230800	AT3G26000.1
OG0005049	Np001G0357000	AT5G46290.3
OG0005050	Np002G0833800, Np004G2317800	AT1G71840.1
OG0005051	Np004G1958300	AT1G51200.1
OG0005052	Np004G1942300	AT1G52630.1
OG0005053	Np007G4028300	AT3G15670.1
OG0005054	Np006G3437300	AT2G33730.1
OG0005055	Np005G2905100	AT4G18980.1
OG0005056	Np005G2910300	AT4G18770.1
OG0005057	Np005G2923500	AT4G18190.1
OG0005058	Np005G2927000	AT4G18030.1
OG0005059	Np005G2945400	AT4G17550.1
OG0005060	Np001G0527600	AT3G51070.1
OG0005061	Np001G0573900	AT3G54300.1
OG0005062	Np007G3789200	AT2G14835.1
OG0005063	Np007G3764300	AT2G17040.1
OG0005064	Np001G0179200	AT5G48240.3
OG0005065	Np005G2846000	AT4G22950.1
OG0005067	Np005G2847300	AT4G22790.1
OG0005068	Np005G2847500	AT4G22780.1
OG0005069	Np001G0189400	AT3G29240.1
OG0005070	Np005G2874900	AT4G21120.1
OG0005071	Np005G2880500	AT4G21440.1
OG0005072	Np001G0278700	AT2G01340.1
OG0005073	Np005G2864600	AT4G21790.1
OG0005074	Np007G4216500	AT3G03720.1
OG0005075	Np005G3002300	AT4G16380.3
OG0005076	Np005G2997600	AT4G16470.1
OG0005077	Np004G2056800	AT1G32750.1
OG0005078	Np007G4247200	AT3G01435.2
OG0005079	Np001G0009400	AT5G66650.1
OG0005080	Np001G0689400	AT3G62630.1
OG0005081	Np001G0678500, Np001G0674600	AT3G61580.1
OG0005082	Np001G0663800	AT3G60600.1
OG0005083	Np001G0659700	AT3G60330.1
OG0005084	Np007G4230600	AT3G02760.1
OG0005085	Np001G0183800	AT3G30841.1
OG0005086	Np001G0634700	AT3G58580.1
OG0005087	Np001G0628500	AT3G58030.1
OG0005088	Np001G0624300	AT3G57650.1
OG0005089	Np001G0623800	AT3G57610.1
OG0005090	Np001G0618800	AT3G57280.1
OG0005091	Np001G0585600	AT3G55030.1
OG0005092	Np001G0580400	AT3G54810.1
OG0005093	Np001G0577300	AT3G54620.1
OG0005094	Np001G0571900	AT3G54110.1
OG0005095	Np001G0554700	AT3G53110.1
OG0005096	Np004G2103800	AT1G27595.1
OG0005097	Np007G3877600	AT3G25100.1
OG0005098	Np001G0391600	AT5G44710.1
OG0005099	Np001G0171400	AT5G48810.1
OG0005100	Np007G3750600	AT2G18010.1
OG0005101	Np007G3746800	AT2G18300.3
OG0005102	Np005G2977900, Np007G3738600	AT2G19080.1
OG0005103	Np005G2747900	AT4G29735.2
OG0005104	Np006G3309100	AT2G40900.1
OG0005105	Np006G3318000	AT2G40330.1
OG0005106	Np006G3332100	AT2G39730.1
OG0005107	Np006G3338000	AT2G39430.1
OG0005109	Np007G3764900, Np007G3764600	AT2G17030.1
OG0005110	Np006G3357600	AT2G38290.1
OG0005111	Np006G3358400, Np006G3358600	AT2G38180.1
OG0005112	Np006G3359300	AT2G38150.1
OG0005113	Np006G3370000	AT2G37580.1
OG0005114	Np006G3371200	AT2G37500.1
OG0005115	Np006G3381500	AT2G36950.1
OG0005116	Np006G3382500	AT2G36870.1
OG0005117	Np003G1430100	AT1G72550.1
OG0005119	Np003G1833400	AT4G04460.1
OG0005120	Np003G1836500	AT4G04710.4
OG0005122	Np003G1821400	AT4G12290.1
OG0005123	Np004G2246100	AT1G34550.1
OG0005124	Np004G2087400	AT1G34350.2
OG0005125	Np003G1760000	AT4G08900.1
OG0005126	Np003G1796100	AT4G10850.1
OG0005128	Np003G1471000	AT5G19190.1
OG0005129	Np004G2298100	AT1G23780.1, AT1G23770.1
OG0005130	Np001G0139700	AT5G26594.1
OG0005131	Np001G0144400	AT5G26920.1
OG0005132	Np007G3722400	AT2G20300.1
OG0005133	Np006G3223100	AT2G46820.1
OG0005134	Np006G3223700	AT2G46780.1
OG0005135	Np006G3232200	AT2G46140.1
OG0005136	Np006G3236600	AT2G45790.1
OG0005137	Np006G3247500	AT2G45140.1
OG0005138	Np006G3253300	AT2G44740.1
OG0005139	Np006G3323200, Np006G3258100	AT2G44300.1, AT2G44290.1
OG0005140	Np006G3276300	AT2G43000.1
OG0005142	Np005G3191800, Np005G3189600	AT5G41270.1
OG0005143	Np001G0334900	AT5G47030.1
OG0005144	Np007G4234800	AT3G02420.1
OG0005145	Np007G4234000	AT3G02470.1
OG0005146	Np007G4227700	AT3G02990.1
OG0005147	Np007G4212600, Np007G4212700	AT3G03980.1
OG0005148	Np007G4193900	AT3G05050.1
OG0005149	Np007G4159000	AT3G07160.2
OG0005150	Np007G4148100	AT3G07880.1
OG0005151	Np007G4147800	AT3G07910.1
OG0005152	Np007G4143600	AT3G08650.2
OG0005153	Np007G4129300	AT3G09760.1
OG0005154	Np007G4117100	AT3G10525.1
OG0005155	Np007G4102100	AT3G11580.3
OG0005156	Np007G4091300	AT3G12260.1
OG0005158	Np007G4079200	AT3G13200.1
OG0005159	Np007G4072800, Np002G0989800	AT3G13600.1
OG0005160	Np007G4052800	AT3G14610.1
OG0005161	Np007G4048800	AT3G14950.1
OG0005162	Np007G4047500	AT3G15040.1
OG0005163	Np007G4045600	AT3G15170.1
OG0005164	Np007G4033300	AT3G15540.1
OG0005165	Np007G3904800	AT3G16220.1
OG0005166	Np007G3910400	AT3G16500.1
OG0005167	Np007G3914900	AT3G16770.1
OG0005168	Np007G3950700	AT3G18810.1
OG0005169	Np007G3955700	AT3G19030.1
OG0005170	Np007G3957600	AT3G19100.1
OG0005171	Np007G3960400	AT3G19290.3
OG0005172	Np007G3960000	AT3G19260.1
OG0005173	Np007G3977800	AT3G19930.1
OG0005174	Np007G3804100	AT3G20740.1
OG0005175	Np007G3804200	AT3G20750.1
OG0005176	Np007G3810700	AT3G21180.1
OG0005177	Np001G0182700, Np001G0204500	AT5G47840.1
OG0005178	Np007G3835100	AT3G22660.1
OG0005179	Np007G3834300	AT3G22550.1
OG0005180	Np007G3815900, Np007G3818400, Np007G3815800	AT3G21610.1
OG0005181	Np007G3812200	AT3G21270.1
OG0005182	Np005G2741500	AT4G30160.2
OG0005183	Np005G2741700	AT4G30140.1
OG0005184	Np003G1467700	AT5G18930.1
OG0005185	Np003G1463500	AT5G18520.1
OG0005186	Np003G1463000, Np003G1460600	AT5G18470.1
OG0005187	Np003G1460100	AT5G18450.1
OG0005188	Np001G0162800	AT5G49510.1
