Orthogroup	Noccaea_praecox	Arabis_alpina
OG0002012	Np004G2083500	Aa_G57220.h1.t1
OG0002013	Np007G4185000	Aa_G51100.h1.t1
OG0002013	Np001G0145700	Aa_G414020.h1.t1
OG0002014	Np001G0692300	Aa_G364300.h1.t1
OG0002014	Np006G3210100	Aa_G206130.h1.t1
OG0002015	Np006G3211100	Aa_G241280.h1.t1
OG0002015	Np001G0691000	Aa_G605810.h1.t1
OG0002016	Np007G3921000, Np007G3920800	Aa_G71190.h1.t1
OG0002017	Np006G3290200	Aa_G67350.h1.t1
OG0002017	Np001G0628400	Aa_G221060.h1.t1
OG0002018	Np007G4191300	Aa_G5080.h1.t1
OG0002018	Np002G1063300	Aa_G316160.h1.t1
OG0002019	Np003G1466500, Np007G4172800	Aa_G257360.h2.t1, Aa_G47740.h2.t1, Aa_G47740.h1.t1, Aa_G257360.h1.t1
OG0002020	Np007G3921100, Np004G2067700	Aa_G71200.h1.t1
OG0002021	Np007G3923200	Aa_G107730.h1.t1
OG0002021	Np004G2000600	Aa_G57510.h1.t1
OG0002022	Np007G3926000	Aa_G53570.h1.t1
OG0002022	Np004G1997600	Aa_G57640.h1.t1
OG0002023	Np001G0188100	Aa_G247750.h1.t1
OG0002023	Np005G3151200	Aa_G245600.h1.t1
OG0002024	Np005G3118000	Aa_G387740.h1.t1
OG0002025	Np007G3829700	Aa_G198870.h1.t1
OG0002025	Np005G3038000	Aa_G594620.h1.t1
OG0002026	Np003G1464600	Aa_G372440.h1.t1, Aa_G446920.h1.t1, Aa_G372430.h1.t1
OG0002027	Np003G1888900	Aa_G53230.h1.t1
OG0002027	Np004G2590700	Aa_G105770.h1.t1
OG0002028	Np003G1883900	Aa_G67870.h1.t1
OG0002029	Np003G1883800	Aa_G67860.h1.t1
OG0002029	Np004G2587800	Aa_G325230.h1.t1
OG0002030	Np004G2577700	Aa_G6560.h1.t1
OG0002030	Np003G1869900	Aa_G191540.h1.t1
OG0002032	Np002G1113400	Aa_G7680.h1.t1
OG0002032	Np004G2498000	Aa_G394720.h1.t1
OG0002033	Np004G2481800	Aa_G427980.h1.t1
OG0002033	Np002G1157700, Np003G1714600	Aa_G182590.h1.t1
OG0002034	Np004G2473500	Aa_G804100.h1.t1
OG0002034	Np002G1178100	Aa_G177300.h1.t1
OG0002035	Np004G2465900	Aa_G307220.h1.t1
OG0002035	Np002G1188900	Aa_G328610.h1.t1
OG0002036	Np002G1213800	Aa_G327980.h1.t1
OG0002036	Np004G2450800	Aa_G319790.h1.t1
OG0002037	Np001G0226400	Aa_G276760.h1.t1
OG0002037	Np004G2444400	Aa_G26720.h1.t1
OG0002038	Np004G2418200	Aa_G115580.h1.t1, Aa_G117670.h1.t1
OG0002041	Np004G2306400	Aa_G62600.h1.t1
OG0002041	Np002G0847100	Aa_G68650.h1.t1
OG0002042	Np005G3199600, Np005G3198200	Aa_G185170.h1.t1
OG0002043	Np005G2602100	Aa_G219330.h1.t1
OG0002044	Np005G2656800	Aa_G180400.h1.t1
OG0002044	Np007G3769300	Aa_G70180.h1.t1
OG0002045	Np005G2631800	Aa_G58460.h1.t1
OG0002045	Np006G3629000	Aa_G290470.h1.t1
OG0002048	Np003G1777100	Aa_G661720.h1.t1
OG0002056	Np003G1540000	Aa_G148060.h1.t1
OG0002056	Np001G0469500	Aa_G89070.h1.t1
OG0002057	Np001G0068000	Aa_G406240.h1.t1
OG0002058	Np003G1456800	Aa_G411070.h1.t1
OG0002058	Np007G4213900	Aa_G185580.h1.t1
OG0002059	Np003G1456400	Aa_G145010.h1.t1
OG0002059	Np003G1415400	Aa_G569220.h1.t1
OG0002060	Np003G1455700	Aa_G253660.h1.t1
OG0002060	Np003G1454000	Aa_G85820.h1.t1
OG0002061	Np007G4221400	Aa_G47630.h1.t1
OG0002061	Np003G1448200	Aa_G192730.h1.t1
OG0002062	Np003G1439700	Aa_G162350.h1.t1
OG0002062	Np007G4227800	Aa_G111880.h1.t1
OG0002063	Np007G4230500	Aa_G200370.h1.t1
OG0002063	Np003G1435100	Aa_G539740.h1.t1
OG0002064	Np003G1432800	Aa_G96850.h1.t1
OG0002064	Np007G4232000	Aa_G42310.h1.t1
OG0002065	Np007G4233500	Aa_G42430.h1.t1
OG0002065	Np003G1430500	Aa_G59360.h1.t1
OG0002066	Np007G4234200, Np007G4234100	Aa_G42500.h1.t1
OG0002066	Np003G1429400	Aa_G305510.h1.t1
OG0002067	Np003G1412900	Aa_G258170.h1.t1
OG0002067	Np007G4250200	Aa_G52700.h1.t1
OG0002068	Np003G1403700	Aa_G388290.h1.t1
OG0002068	Np007G4089200	Aa_G40360.h1.t1
OG0002069	Np003G1397900, Np004G2102100	Aa_G385340.h1.t1
OG0002070	Np001G0135000	Aa_G574360.h1.t1
OG0002070	Np003G1383700	Aa_G267520.h1.t1
OG0002071	Np003G1367500, Np003G1367600, Np004G1910800	Aa_G98160.h1.t1, Aa_G637120.h1.t1
OG0002072	Np001G0040400	Aa_G20910.h1.t1
OG0002073	Np003G1357500	Aa_G231030.h1.t1
OG0002074	Np001G0094400	Aa_G620790.h1.t1
OG0002074	Np003G1338700	Aa_G76470.h1.t1
OG0002075	Np003G1857500	Aa_G189090.h1.t1
OG0002075	Np004G2570500	Aa_G135020.h1.t1
OG0002076	Np006G3586200	Aa_G504360.h1.t1
OG0002077	Np004G2513800	Aa_G286070.h1.t1
OG0002078	Np004G2544400	Aa_G79360.h1.t1
OG0002078	Np006G3559600	Aa_G154600.h1.t1
OG0002079	Np004G2547300	Aa_G219010.h1.t1
OG0002079	Np006G3565000	Aa_G424780.h1.t1
OG0002080	Np004G2565100	Aa_G134560.h1.t1
OG0002081	Np001G0422600	Aa_G150410.h1.t1
OG0002081	Np004G2009800	Aa_G438550.h1.t1
OG0002082	Np004G2423500	Aa_G117800.h1.t1
OG0002082	Np001G0251400	Aa_G146240.h1.t1
OG0002083	Np001G0011600	Aa_G147100.h1.t1, Aa_G325980.h1.t1
OG0002084	Np001G0511000	Aa_G529900.h1.t1
OG0002084	Np001G0021800	Aa_G383000.h1.t1
OG0002086	Np003G1332900	Aa_G275500.h1.t1
OG0002087	Np001G0505500	Aa_G122860.h1.t1
OG0002087	Np001G0119700	Aa_G168520.h1.t1
OG0002088	Np001G0120500	Aa_G719360.h1.t1
OG0002089	Np001G0430700	Aa_G490460.h1.t1
OG0002089	Np003G1487800	Aa_G15550.h1.t1
OG0002090	Np001G0446600	Aa_G191980.h1.t1
OG0002091	Np003G1526700	Aa_G550770.h1.t1
OG0002092	Np005G2799200	Aa_G146830.h1.t1
OG0002092	Np003G1563300	Aa_G69060.h1.t1
OG0002093	Np003G1567700	Aa_G197820.h1.t1
OG0002094	Np005G2792500	Aa_G387270.h1.t1
OG0002094	Np003G1581100	Aa_G216560.h1.t1
OG0002095	Np005G2788800	Aa_G86680.h1.t1
OG0002095	Np003G1603200	Aa_G480150.h1.t1
OG0002096	Np003G1609800	Aa_G149070.h1.t1
OG0002096	Np005G2785700	Aa_G363810.h1.t1
OG0002097	Np003G1862300	Aa_G188730.h1.t1
OG0002097	Np004G2573400	Aa_G228360.h1.t1
OG0002099	Np007G4105800	Aa_G195480.h1.t1
OG0002100	Np007G4138300	Aa_G24060.h1.t1
OG0002101	Np007G4225200	Aa_G111640.h1.t1
OG0002102	Np001G0213200	Aa_G508040.h1.t1
OG0002102	Np005G3184200	Aa_G229840.h1.t1
OG0002103	Np001G0543000	Aa_G239240.h1.t1
OG0002103	Np004G2412000	Aa_G121150.h1.t1
OG0002104	Np004G2406200	Aa_G606320.h1.t1
OG0002104	Np002G0709500	Aa_G410370.h1.t1
OG0002105	Np002G0717100	Aa_G265730.h1.t1
OG0002106	Np004G2398400, Np004G2398100	Aa_G377620.h1.t1
OG0002106	Np002G0723900	Aa_G336910.h1.t1
OG0002107	Np002G0724800, Np004G2397400	Aa_G80450.h1.t1
OG0002108	Np002G0725200, Np004G2397000	Aa_G80400.h1.t1
OG0002109	Np004G2326500	Aa_G166070.h1.t1
OG0002109	Np002G0741900	Aa_G204300.h1.t1
OG0002110	Np002G0755000	Aa_G215540.h1.t1
OG0002110	Np002G1136800	Aa_G374450.h1.t1
OG0002111	Np004G2343000	Aa_G60720.h1.t1
OG0002111	Np002G0760500	Aa_G418930.h1.t1
OG0002112	Np004G1908500	Aa_G682100.h1.t1
OG0002112	Np007G4076800	Aa_G176010.h1.t1
OG0002113	Np004G1909600	Aa_G193240.h1.t1
OG0002114	Np007G4073400	Aa_G606970.h1.t1
OG0002115	Np002G0912300	Aa_G184440.h1.t1
OG0002115	Np004G2099100	Aa_G61760.h1.t1
OG0002116	Np007G3856000	Aa_G179070.h1.t1
OG0002117	Np005G3054200	Aa_G523920.h1.t1
OG0002117	Np007G3844600	Aa_G543580.h1.t1
OG0002118	Np005G3051000	Aa_G362600.h1.t1
OG0002118	Np007G3840400	Aa_G391630.h1.t1
OG0002119	Np007G3826200, Np007G3890300	Aa_G384920.h1.t1
OG0002120	Np005G2785800	Aa_G219700.h1.t1, Aa_G363800.h1.t1
OG0002121	Np005G2926500	Aa_G817610.h1.t1
OG0002121	Np005G3031100	Aa_G295180.h1.t1
OG0002121	Np001G0349900	Aa_G160470.h1.t1
OG0002122	Np005G3025500, Np005G3025300	Aa_G551460.h1.t1
OG0002122	Np007G3815500	Aa_G388610.h1.t1
OG0002123	Np005G2613800	Aa_G352070.h1.t1
OG0002124	Np004G2385000	Aa_G528280.h1.t1
OG0002124	Np002G0819800	Aa_G433580.h1.t1
OG0002125	Np007G3727400, Np007G3727500	Aa_G64130.h1.t1
OG0002127	Np001G0211300	Aa_G424650.h1.t1
OG0002128	Np001G0370000, Np001G0339600	Aa_G117980.h1.t1
OG0002128	Np005G2904500	Aa_G244660.h1.t1
OG0002129	Np004G1955700	Aa_G370090.h1.t1
OG0002129	Np007G3808400	Aa_G161960.h1.t1
OG0002130	Np007G4028000	Aa_G32070.h1.t1
OG0002130	Np004G1942000	Aa_G465510.h1.t1
OG0002131	Np006G3417000	Aa_G465870.h1.t1
OG0002132	Np004G2138300	Aa_G138660.h1.t1
OG0002134	Np005G2647600	Aa_G144810.h1.t1
OG0002134	Np007G3780500	Aa_G384650.h1.t1
OG0002135	Np007G3770800	Aa_G313530.h1.t1
OG0002135	Np005G2655000	Aa_G385150.h1.t1
OG0002136	Np003G1797200	Aa_G275300.h1.t1
OG0002137	Np005G2831400	Aa_G124460.h1.t1
OG0002138	Np005G2702100	Aa_G9760.h1.t1
OG0002138	Np006G3637100	Aa_G35870.h1.t1
OG0002140	Np004G2023000, Np004G2023400, Np005G2888600	Aa_G204130.h1.t1
OG0002142	Np001G0394200	Aa_G636850.h1.t1
OG0002142	Np005G2884000	Aa_G245310.h1.t1
OG0002143	Np005G2874400	Aa_G586800.h1.t1
OG0002143	Np003G1849400	Aa_G42020.h1.t1
OG0002144	Np003G1770600	Aa_G537500.h1.t1
OG0002144	Np004G2046100	Aa_G260090.h1.t1
OG0002145	Np006G3209800	Aa_G206160.h1.t1
OG0002146	Np006G3229200	Aa_G196860.h1.t1
OG0002146	Np001G0676800, Np001G0677000	Aa_G33440.h1.t1
OG0002147	Np001G0674300	Aa_G572570.h1.t1
OG0002147	Np006G3231700	Aa_G16810.h1.t1
OG0002148	Np006G3242600	Aa_G16200.h1.t1
OG0002149	Np001G0657700	Aa_G102470.h1.t1
OG0002150	Np001G0628700	Aa_G221100.h1.t1
OG0002150	Np006G3291300	Aa_G67260.h1.t1
OG0002151	Np006G3306900	Aa_G723440.h1.t1
OG0002151	Np001G0477300, Np001G0613300	Aa_G562570.h1.t1
OG0002152	Np001G0612300	Aa_G174910.h1.t1
OG0002152	Np006G3306200	Aa_G88490.h1.t1
OG0002153	Np001G0582300, Np001G0606000	Aa_G373080.h1.t1
OG0002153	Np006G3310400	Aa_G281310.h1.t1
OG0002154	Np006G3351400	Aa_G696730.h1.t1
OG0002155	Np006G3377800	Aa_G548170.h1.t1
OG0002155	Np001G0562100	Aa_G14150.h1.t1
OG0002156	Np003G1637400	Aa_G372290.h1.t1
OG0002156	Np005G2773600	Aa_G578670.h1.t1
OG0002157	Np007G3916300	Aa_G16800.h1.t1, Aa_G20530.h1.t1
OG0002157	Np005G3012700	Aa_G468260.h1.t1
OG0002158	Np005G3088200	Aa_G66740.h1.t1
OG0002158	Np007G3870000	Aa_G284270.h1.t1
OG0002160	Np002G0912800	Aa_G7120.h1.t1
OG0002160	Np004G2099300	Aa_G61780.h1.t1
OG0002161	Np004G2095800	Aa_G431860.h1.t1
OG0002162	Np001G0288700, Np007G3741300	Aa_G426560.h1.t1
OG0002162	Np005G2734200	Aa_G325440.h1.t1
OG0002163	Np006G3305000	Aa_G88350.h1.t1, Aa_G123990.h1.t1, Aa_G88340.h1.t1
OG0002164	Np006G3325600, Np006G3325000, Np001G0567300	Aa_G693850.h1.t1, Aa_G224300.h1.t1, Aa_G693860.h1.t1, Aa_G666020.h1.t1
OG0002165	Np010G4347100, Np007G4015300	Aa_G249350.h1.t1
OG0002165	Np006G3371800, Np006G3371700	Aa_G249340.h1.t1
OG0002166	Np006G3310700, Np006G3310600, Np006G3310500, Np001G0329000, Np001G0330500	Aa_G352390.h1.t1
OG0002167	Np006G3709100	Aa_G314670.h1.t1
OG0002168	Np006G3706000	Aa_G74440.h1.t1
OG0002168	Np005G2611100	Aa_G468110.h1.t1
OG0002169	Np005G2611500	Aa_G351890.h1.t1
OG0002169	Np006G3705600	Aa_G50380.h1.t1
OG0002170	Np006G3692800	Aa_G100190.h1.t1
OG0002170	Np006G3702400	Aa_G279360.h1.t1
OG0002171	Np003G1783300	Aa_G88690.h1.t1
OG0002172	Np001G0155300	Aa_G598360.h1.t1
OG0002172	Np007G4196100	Aa_G4620.h1.t1
OG0002173	Np006G3522400, Np005G2817800, Np004G2477000, Np004G1922300	Aa_G412810.h1.t1
OG0002174	Np006G3237400	Aa_G15870.h1.t1
OG0002174	Np004G2594600	Aa_G94460.h1.t1
OG0002175	Np005G2796300	Aa_G326930.h1.t1, Aa_G48830.h1.t1
OG0002176	Np001G0145000	Aa_G146590.h1.t1
OG0002177	Np007G4162700	Aa_G47880.h1.t1
OG0002177	Np001G0167900	Aa_G382460.h1.t1
OG0002178	Np007G4158900	Aa_G78760.h1.t1
OG0002179	Np007G4143800	Aa_G500840.h1.t1
OG0002179	Np007G4143900	Aa_G500850.h1.t1
OG0002180	Np007G4093200	Aa_G5270.h1.t1
OG0002180	Np003G1324600	Aa_G386380.h1.t1
OG0002181	Np004G1997500	Aa_G57650.h1.t1
OG0002181	Np007G3926100	Aa_G53560.h1.t1
OG0002182	Np007G3938800	Aa_G181840.h1.t1
OG0002182	Np004G1991900	Aa_G255180.h1.t1
OG0002183	Np007G3943300	Aa_G213260.h1.t1
OG0002184	Np007G3960700	Aa_G371390.h1.t1
OG0002184	Np004G1977400	Aa_G687530.h1.t1
OG0002185	Np001G0193500	Aa_G234300.h1.t1
OG0002185	Np005G3159600	Aa_G308820.h1.t1
OG0002186	Np007G3833200	Aa_G212380.h1.t1
OG0002187	Np005G3106800	Aa_G280740.h1.t1
OG0002187	Np002G0997900	Aa_G321720.h1.t1
OG0002188	Np004G2502700	Aa_G19320.h1.t1
OG0002188	Np002G1062500	Aa_G316200.h1.t1
OG0002189	Np006G3399000	Aa_G286470.h1.t1
OG0002190	Np006G3320900	Aa_G494610.h1.t1
OG0002190	Np001G0536600	Aa_G236110.h1.t1
OG0002191	Np004G2543400	Aa_G79420.h1.t1
OG0002191	Np006G3557300	Aa_G154710.h1.t1
OG0002192	Np004G2485100	Aa_G318580.h1.t1, Aa_G446500.h1.t1
OG0002193	Np004G2484300	Aa_G318470.h1.t1
OG0002194	Np004G2483000	Aa_G226650.h1.t1
OG0002195	Np002G1170800	Aa_G72220.h1.t1
OG0002195	Np004G2476800	Aa_G457520.h1.t1
OG0002196	Np002G1209600	Aa_G357250.h1.t1
OG0002196	Np004G2455800	Aa_G246060.h1.t1
OG0002197	Np004G2413800	Aa_G394390.h1.t1
OG0002197	Np001G0279600	Aa_G251400.h1.t1
OG0002198	Np004G2311200	Aa_G653370.h1.t1
OG0002199	Np003G1727300, Np002G0841700	Aa_G214080.h1.t1
OG0002199	Np004G2310800	Aa_G367150.h1.t1
OG0002200	Np002G0839800	Aa_G428110.h1.t1
OG0002202	Np002G1244600	Aa_G488530.h1.t1
OG0002203	Np005G2750300	Aa_G628380.h1.t1
OG0002205	Np002G0970500	Aa_G663820.h1.t1
OG0002206	Np004G2364200, Np002G0786300	Aa_G476990.h1.t1
OG0002207	Np005G2614800	Aa_G553700.h1.t1
OG0002208	Np006G3677700	Aa_G288610.h1.t1
OG0002209	Np002G0954400, Np001G0401400, Np005G2646000, Np005G2647700	Aa_G144820.h1.t1
OG0002210	Np005G2645500	Aa_G258800.h1.t1
OG0002210	Np007G3785000	Aa_G269130.h1.t1
OG0002211	Np005G3069400	Aa_G206560.h1.t1
OG0002211	Np007G3856300	Aa_G658390.h1.t1
OG0002212	Np004G2100600	Aa_G61890.h1.t1
OG0002218	Np002G1079100	Aa_G137590.h1.t1, Aa_G326360.h1.t1
OG0002221	Np006G3407800	Aa_G16510.h1.t1, Aa_G652130.h1.t1
OG0002223	Np003G1448000	Aa_G192770.h1.t1
OG0002223	Np007G4222300	Aa_G746170.h1.t1
OG0002224	Np003G1741400	Aa_G161780.h1.t1
OG0002225	Np003G1415500	Aa_G621820.h1.t1
OG0002225	Np007G4248600	Aa_G553330.h1.t1
OG0002227	Np004G2509300	Aa_G368320.h1.t1
OG0002228	Np006G3598400	Aa_G69260.h1.t1
OG0002228	Np004G2515900	Aa_G638120.h1.t1
OG0002229	Np006G3559000	Aa_G154650.h1.t1
OG0002229	Np004G2543700	Aa_G79390.h1.t1
OG0002230	Np004G2559600	Aa_G341270.h1.t1
OG0002230	Np001G0412400	Aa_G519830.h1.t1
OG0002231	Np004G2560700	Aa_G423560.h1.t1
OG0002231	Np001G0408300	Aa_G316900.h1.t1
OG0002232	Np001G0400300	Aa_G95890.h1.t1
OG0002232	Np004G2566400	Aa_G134660.h1.t1
OG0002234	Np003G1844700, Np005G2811600	Aa_G83990.h1.t1
OG0002235	Np005G2810900	Aa_G90830.h1.t1
OG0002235	Np004G2140400	Aa_G138810.h1.t1
OG0002236	Np003G1664700	Aa_G247190.h1.t1
OG0002236	Np005G2806600	Aa_G29760.h1.t1
OG0002237	Np004G2119700	Aa_G366310.h1.t1
OG0002238	Np004G2135100	Aa_G417030.h1.t1
OG0002239	Np003G1841700	Aa_G15180.h1.t1
OG0002240	Np004G2159200	Aa_G434690.h1.t1
OG0002241	Np004G2051700	Aa_G109310.h1.t1
OG0002241	Np006G3406500	Aa_G11140.h1.t1
OG0002242	Np001G0016800	Aa_G482340.h1.t1
OG0002242	Np001G0516900	Aa_G379450.h1.t1
OG0002243	Np003G1332600	Aa_G504190.h1.t1
OG0002243	Np001G0086900	Aa_G435140.h1.t1
OG0002244	Np001G0099200	Aa_G165590.h1.t1
OG0002246	Np001G0431000	Aa_G15480.h1.t1
OG0002247	Np001G0431400	Aa_G252700.h1.t1
OG0002248	Np005G3079600	Aa_G356320.h1.t1, Aa_G356320.h2.t1
OG0002249	Np003G1526300	Aa_G620110.h1.t1
OG0002249	Np001G0458300	Aa_G99290.h1.t1
OG0002250	Np003G1541600	Aa_G147910.h1.t1
OG0002250	Np007G4246900	Aa_G326920.h1.t1
OG0002251	Np003G1557700	Aa_G729530.h1.t1
OG0002252	Np005G2795100	Aa_G115130.h1.t1
OG0002252	Np003G1573400	Aa_G22100.h1.t1
OG0002253	Np003G1612400	Aa_G149180.h1.t1
OG0002254	Np004G2573500	Aa_G228370.h1.t1
OG0002254	Np003G1862600	Aa_G180060.h1.t1
OG0002255	Np007G3770500	Aa_G323550.h1.t1
OG0002255	Np005G2863500	Aa_G213430.h1.t1
OG0002256	Np007G4105400	Aa_G195430.h1.t1
OG0002256	Np003G1309800	Aa_G261370.h1.t1
OG0002257	Np007G4110300	Aa_G743040.h1.t1
OG0002257	Np003G1303700	Aa_G170510.h1.t1
OG0002258	Np003G1280000	Aa_G509380.h1.t1
OG0002259	Np003G1271200	Aa_G478910.h1.t1
OG0002261	Np005G3184000	Aa_G229850.h1.t1
OG0002262	Np004G2409600	Aa_G121360.h1.t1
OG0002264	Np002G0712500	Aa_G21660.h1.t1
OG0002265	Np002G0739300	Aa_G204340.h1.t1
OG0002266	Np002G0745000	Aa_G121550.h1.t1
OG0002266	Np004G2328600	Aa_G272190.h1.t1
OG0002267	Np002G0756400	Aa_G447420.h1.t1
OG0002268	Np004G2350500	Aa_G622610.h1.t1
OG0002269	Np002G0779500	Aa_G198520.h1.t1
OG0002269	Np004G2357600	Aa_G544390.h1.t1
OG0002270	Np004G2358600	Aa_G628500.h1.t1
OG0002270	Np002G0780700	Aa_G348680.h1.t1
OG0002271	Np001G0653400	Aa_G349470.h1.t1
OG0002272	Np007G4076100	Aa_G176070.h1.t1
OG0002272	Np004G1909700	Aa_G193250.h1.t1
OG0002273	Np007G4074500	Aa_G463600.h1.t1
OG0002273	Np004G1911900	Aa_G231420.h1.t1
OG0002274	Np007G3845000	Aa_G543620.h1.t1
OG0002274	Np005G3055800	Aa_G291470.h1.t1
OG0002275	Np005G3053400	Aa_G670970.h1.t1
OG0002275	Np005G3053500, Np004G2287600	Aa_G55060.h1.t1
OG0002276	Np002G0811400	Aa_G303470.h1.t1
OG0002276	Np004G2380300	Aa_G557400.h1.t1
OG0002277	Np002G0875600	Aa_G283230.h1.t1
OG0002278	Np005G2764900	Aa_G44630.h1.t1
OG0002279	Np005G2759600	Aa_G182760.h1.t1
OG0002279	Np007G3722800	Aa_G166520.h1.t1
OG0002280	Np005G3176900	Aa_G495300.h1.t1
OG0002280	Np001G0205700	Aa_G27350.h1.t1
OG0002281	Np001G0209300	Aa_G437830.h1.t1
OG0002281	Np005G3182000	Aa_G733530.h1.t1
OG0002282	Np004G2436200	Aa_G398290.h1.t1
OG0002282	Np001G0230700	Aa_G83380.h1.t1
OG0002283	Np007G3968600	Aa_G164410.h1.t1
OG0002283	Np004G1972400	Aa_G92550.h1.t1
OG0002285	Np006G3425100	Aa_G484430.h1.t1
OG0002286	Np006G3580000, Np006G3403400	Aa_G24940.h1.t1, Aa_G24940.h2.t1
OG0002287	Np006G3400900	Aa_G24690.h1.t1
OG0002288	Np001G0344800	Aa_G41330.h1.t1
OG0002288	Np005G2930000, Np005G2929800	Aa_G152180.h1.t1
OG0002289	Np005G2955300	Aa_G96190.h1.t1
OG0002290	Np001G0124700, Np007G4115400	Aa_G398070.h1.t1
OG0002293	Np005G2838100	Aa_G494740.h1.t1
OG0002293	Np003G1845000	Aa_G84100.h1.t1
OG0002294	Np001G0392700, Np005G2886000	Aa_G123780.h1.t1
OG0002295	Np003G1763200	Aa_G61160.h1.t1
OG0002295	Np004G2418300	Aa_G115570.h1.t1
OG0002296	Np006G3401200	Aa_G24720.h1.t1
OG0002297	Np006G3203900	Aa_G13220.h1.t1
OG0002298	Np006G3236400	Aa_G17170.h1.t1
OG0002298	Np001G0670300	Aa_G57820.h1.t1
OG0002299	Np001G0617500	Aa_G614500.h1.t1
OG0002299	Np006G3301400	Aa_G188460.h1.t1
OG0002300	Np006G3310800	Aa_G281300.h1.t1
OG0002301	Np006G3321500	Aa_G677190.h1.t1
OG0002301	Np001G0599400	Aa_G287340.h1.t1
OG0002302	Np006G3337100	Aa_G357580.h1.t1
OG0002302	Np001G0588900	Aa_G99100.h1.t1
OG0002303	Np001G0585300	Aa_G650980.h1.t1
OG0002303	Np006G3340300	Aa_G509550.h1.t1, Aa_G417520.h1.t1, Aa_G479110.h1.t1
OG0002304	Np004G2277000	Aa_G352660.h1.t1
OG0002305	Np005G2604300	Aa_G650410.h1.t1
OG0002305	Np002G0902500	Aa_G545260.h2.t1, Aa_G545260.h1.t1
OG0002306	Np003G1830000	Aa_G561140.h1.t1
OG0002307	Np006G3700100	Aa_G537380.h1.t1
OG0002307	Np005G2612800	Aa_G351990.h1.t1
OG0002308	Np005G2622500	Aa_G486260.h1.t1
OG0002308	Np006G3690300	Aa_G407270.h1.t1
OG0002309	Np004G2048300	Aa_G514200.h1.t1
OG0002310	Np003G1784900, Np003G1784800	Aa_G518960.h1.t1
OG0002310	Np003G1785700	Aa_G480730.h1.t1
OG0002311	Np002G0821600	Aa_G301210.h1.t1
OG0002312	Np005G2945300	Aa_G601600.h1.t1, Aa_G542460.h1.t1, Aa_G352370.h1.t1
OG0002313	Np007G4165500, Np001G0165500	Aa_G47150.h1.t1
OG0002314	Np001G0186300	Aa_G999890.h1.t1, Aa_G999890.h2.t1, Aa_G786360.h1.t1, Aa_G659790.h1.t1, Aa_G659810.h1.t1, Aa_G659800.h1.t1, Aa_G493370.h1.t1, Aa_G551040.h1.t1, Aa_G551030.h1.t1
OG0002315	Np007G3928500	Aa_G682970.h1.t1
OG0002316	Np004G1994900	Aa_G110760.h1.t1
OG0002316	Np007G3930500	Aa_G498870.h1.t1
OG0002317	Np004G1993700	Aa_G110690.h1.t1
OG0002317	Np007G3932200	Aa_G310250.h1.t1
OG0002318	Np007G3941600	Aa_G82100.h1.t1
OG0002320	Np004G2594400, Np004G2594300	Aa_G94430.h1.t1
OG0002321	Np004G2593800	Aa_G94390.h1.t1
OG0002321	Np003G1891100	Aa_G425510.h1.t1
OG0002322	Np003G1893000	Aa_G299850.h2.t1, Aa_G299850.h1.t1
OG0002322	Np004G2593100	Aa_G745780.h1.t1
OG0002323	Np003G1875000	Aa_G46640.h1.t1, Aa_G247560.h1.t1
OG0002323	Np004G2578800	Aa_G6440.h1.t1
OG0002324	Np004G2520600, Np004G2520400	Aa_G310570.h1.t1, Aa_G310590.h1.t1
OG0002325	Np002G1051200, Np004G2503600	Aa_G80650.h1.t1
OG0002326	Np004G2485000	Aa_G318560.h1.t1
OG0002326	Np002G1146800	Aa_G281530.h1.t1
OG0002327	Np001G0258900	Aa_G323270.h1.t1
OG0002327	Np004G2421300	Aa_G393290.h1.t1
OG0002328	Np002G0717300	Aa_G265750.h1.t1
OG0002329	Np004G2399800, Np002G0720800	Aa_G457310.h1.t1, Aa_G65590.h1.t1
OG0002330	Np004G2385800	Aa_G188640.h1.t1
OG0002330	Np002G0821100	Aa_G187260.h1.t1
OG0002331	Np002G0801000	Aa_G30430.h1.t1
OG0002332	Np004G2369000	Aa_G548310.h2.t1, Aa_G548310.h1.t1
OG0002333	Np002G0828200	Aa_G252100.h1.t1
OG0002333	Np004G2320800	Aa_G198730.h1.t1
OG0002334	Np004G2294900	Aa_G562070.h1.t1
OG0002334	Np002G0855500	Aa_G189620.h1.t1
OG0002335	Np004G2284400	Aa_G352700.h1.t1
OG0002335	Np002G0860300	Aa_G510840.h1.t1
OG0002337	Np002G1151600, Np002G1151700, Np002G1151900, Np005G2739800, Np005G2843700	Aa_G139530.h1.t1
OG0002338	Np003G1745200, Np001G0318200, Np001G0319700	Aa_G248640.h2.t1, Aa_G248640.h1.t1
OG0002339	Np007G3762000	Aa_G421750.h1.t1
OG0002339	Np005G2661500	Aa_G379310.h1.t1
OG0002340	Np007G3772300	Aa_G543430.h1.t1
OG0002340	Np005G2653200	Aa_G238250.h1.t1
OG0002342	Np007G3781700	Aa_G541720.h1.t1
OG0002342	Np005G2642700	Aa_G274270.h1.t1
OG0002343	Np005G2716300	Aa_G241440.h1.t1
OG0002343	Np006G3654800	Aa_G41490.h1.t1
OG0002344	Np005G2716400	Aa_G241420.h1.t1
OG0002344	Np006G3655300	Aa_G41510.h1.t1
OG0002345	Np006G3659800	Aa_G569070.h1.t1
OG0002345	Np005G2724600	Aa_G163910.h1.t1
OG0002346	Np003G1595300	Aa_G48440.h1.t1
