Orthogroup	Noccaea_praecox	Cardamine_glauca
OG0001416	Np001G0058700	Cg003G1025500
OG0001416	Np001G0492700	Cg002G0541000
OG0001419	Np003G1585400	Cg003G0948400
OG0001419	Np005G2790700	Cg001G0137200
OG0001420	Np007G4099700	Cg014G3031100, Cg003G0723600
OG0001421	Np003G1298400, Np006G3486200	Cg008G2622800
OG0001422	Np003G1252900	Cg008G2586900
OG0001422	Np007G4140700	Cg004G1148500
OG0001423	Np001G0208200	Cg002G0651300
OG0001423	Np005G3179600	Cg001G0378000
OG0001425	Np005G2662300	Cg001G0047800
OG0001425	Np007G3760600	Cg004G1408200
OG0001426	Np007G4077800	Cg004G1193300
OG0001426	Np004G1907500	Cg006G1785500
OG0001427	Np004G1909200	Cg006G1786700
OG0001427	Np007G4076600	Cg004G1194100
OG0001428	Np001G0553600	Cg002G0497200
OG0001429	Np005G2771900	Cg001G0124400
OG0001429	Np003G1647600	Cg003G0912800
OG0001430	Np005G2826000	Cg001G0161200
OG0001430	Np003G1748700	Cg003G0841400
OG0001431	Np006G3640100	Cg013G3026100, Cg013G3026700
OG0001431	Np001G0451400	Cg005G1774600
OG0001432	Np004G2273300	Cg006G2020300
OG0001432	Np002G0864300	Cg007G2467700
OG0001433	Np005G2910000	Cg001G0212900
OG0001433	Np001G0367900	Cg008G2964700
OG0001434	Np005G2894900	Cg001G0204600
OG0001434	Np001G0382300	Cg008G2955100
OG0001435	Np007G3983600	Cg004G1267000
OG0001435	Np004G1966500	Cg006G1828900
OG0001436	Np004G1943400	Cg006G1810600
OG0001436	Np007G3901100	Cg004G1223300
OG0001437	Np001G0336900	Cg008G2979300
OG0001437	Np005G2937500	Cg001G0225700
OG0001438	Np005G2947400	Cg001G0228000
OG0001438	Np005G3039500	Cg008G2982200
OG0001439	Np003G1802100, Np003G1802000, Np003G1802500, Np003G1802600	Cg003G0761500, Cg003G0761600
OG0001440	Np005G2661200	Cg001G0048300
OG0001440	Np007G3762500	Cg004G1406500
OG0001441	Np005G2857300	Cg001G0181600
OG0001442	Np003G1835500	Cg003G0742100, Cg003G0855300
OG0001442	Np005G2862000	Cg001G0184000
OG0001443	Np005G2872700, Np005G2872400, Np005G2872000	Cg001G0194400, Cg001G0194300
OG0001444	Np005G2833200	Cg001G0166900
OG0001445	Np001G0690900	Cg002G0403900
OG0001446	Np007G3748400	Cg008G2870800, Cg008G2855300
OG0001447	Np001G0648300	Cg002G0431100
OG0001447	Np006G3269300	Cg005G1494900
OG0001448	Np006G3686300	Cg005G1762500
OG0001448	Np005G2626700	Cg001G0021500
OG0001449	Np001G0171700, Np001G0168300	Cg008G2851800, Cg008G2867500
OG0001450	Np006G3295300	Cg005G1511700
OG0001450	Np001G0622700	Cg002G0449200
OG0001451	Np006G3300900	Cg005G1515300
OG0001451	Np001G0617600	Cg002G0452000
OG0001452	Np001G0502300, Np001G0595300	Cg002G0469000
OG0001453	Np006G3692700	Cg005G1767200
OG0001453	Np005G2619100	Cg001G0015500
OG0001454	Np006G3364100	Cg005G1553800
OG0001454	Np001G0570400	Cg002G0486700
OG0001455	Np001G0565500	Cg002G0489300
OG0001455	Np006G3370700	Cg005G1558300
OG0001456	Np007G3916700	Cg004G1233700
OG0001456	Np005G3012400	Cg001G0244100
OG0001459	Np007G3735500	Cg004G1430300
OG0001459	Np005G2746200	Cg001G0104200
OG0001460	Np005G2748000	Cg001G0105700
OG0001461	Np006G3339900, Np006G3339800	Cg005G1539100
OG0001462	Np006G3354500, Np006G3354600	Cg005G1548100
OG0001463	Np007G4095500	Cg004G1179800
OG0001464	Np003G1821700	Cg003G0750700
OG0001464	Np003G1821600	Cg003G0750800
OG0001465	Np006G3707100	Cg005G1775700
OG0001465	Np005G2609300	Cg001G0007900
OG0001466	Np006G3690500	Cg005G1766400
OG0001466	Np005G2622100	Cg001G0017600
OG0001467	Np006G3669000	Cg005G1754000
OG0001468	Np005G2685200	Cg001G0033100
OG0001468	Np006G3667100	Cg005G1752600
OG0001469	Np006G3659500	Cg005G1745300
OG0001469	Np005G2724400	Cg001G0092500
OG0001470	Np004G2085700	Cg006G1925500
OG0001471	Np001G0143900	Cg008G2823300
OG0001472	Np007G4185500	Cg004G1118000
OG0001473	Np001G0146700	Cg008G2825700
OG0001473	Np007G4185800	Cg004G1117700
OG0001474	Np002G1211800, Np007G3721800	Cg004G1440800, Cg004G1440700
OG0001475	Np001G0652000	Cg002G0428700
OG0001475	Np006G3260300	Cg005G1488900
OG0001476	Np005G3077200, Np005G3081100	Cg008G2982500
OG0001476	Np005G3081000	Cg008G2982400
OG0001477	Np001G0161600	Cg008G2837700
OG0001477	Np007G4169400	Cg004G1128400
OG0001478	Np004G1950600	Cg006G1815900
OG0001479	Np004G2483800, Np004G2485900	Cg006G2160700
OG0001479	Np002G1143300	Cg007G2312400
OG0001480	Np002G1210700	Cg007G2275400
OG0001480	Np004G2454900	Cg006G2139600
OG0001481	Np004G2401100	Cg006G2102900
OG0001482	Np003G1743900	Cg003G0834700
OG0001482	Np005G2824800	Cg001G0160500
OG0001483	Np004G2348800	Cg006G2060400
OG0001483	Np005G2658300	Cg001G0050200
OG0001484	Np004G2311500	Cg006G2036400
OG0001484	Np002G0839900	Cg007G2481900
OG0001485	Np001G0397900	Cg008G2944000, Cg008G2944100
OG0001485	Np001G0397800	Cg008G2944700
OG0001486	Np005G2722800	Cg001G0091200
OG0001486	Np006G3658300	Cg005G1745800
OG0001487	Np004G2284100, Np004G2283900, Np004G2283700	Cg006G2024000
OG0001488	Np003G1261500	Cg005G1678400
OG0001492	Np007G3803800	Cg004G1274100
OG0001499	Np002G0940700	Cg007G2432300
OG0001500	Np004G2131000	Cg006G1975500
OG0001501	Np007G4218400, Np007G4217900	Cg004G1097700
OG0001501	Np003G1450600	Cg008G2740900
OG0001502	Np007G4219900	Cg004G1097000
OG0001502	Np003G1449600	Cg008G2739800
OG0001503	Np003G1419500	Cg008G2714800
OG0001503	Np007G4245300	Cg004G1079000
OG0001505	Np007G4249400	Cg004G1075100
OG0001505	Np003G1414100	Cg008G2708800
OG0001506	Np003G1407200	Cg008G2702200
OG0001506	Np007G4090200	Cg004G1183400
OG0001507	Np003G1380400	Cg008G2681200
OG0001507	Np001G0130600	Cg008G2811500
OG0001508	Np003G1341600	Cg008G2651700
OG0001508	Np001G0095700	Cg003G1001800
OG0001509	Np003G1340200, Np003G1339100	Cg008G2650400
OG0001509	Np003G1340100, Np001G0507900, Np003G1339000	Cg008G2650300
OG0001510	Np004G2094300	Cg006G2007600
OG0001510	Np002G0898300	Cg007G2450000
OG0001511	Np006G3584600	Cg005G1658800
OG0001511	Np004G2511400	Cg006G2181900
OG0001512	Np004G2515200	Cg006G2185400
OG0001512	Np006G3595700	Cg005G1649900
OG0001513	Np006G3597700	Cg005G1648500
OG0001513	Np004G2517300	Cg006G2186600
OG0001514	Np004G2524900	Cg006G2193500
OG0001514	Np006G3517400	Cg005G1633000
OG0001515	Np004G2530600	Cg006G2198800
OG0001515	Np006G3539100, Np006G3469600, Np006G3538800	Cg005G1624900
OG0001516	Np004G2535900	Cg006G2203200
OG0001516	Np006G3481900, Np006G3547500	Cg005G1620600
OG0001517	Np004G2549200	Cg006G2214300
OG0001517	Np006G3567200	Cg005G1608800
OG0001518	Np004G2558400	Cg006G2222100
OG0001518	Np006G3452600, Np009G4319700	Cg005G1598500
OG0001519	Np004G2559000	Cg006G2222800
OG0001519	Np001G0414400	Cg008G2928100
OG0001520	Np004G2559300	Cg006G2223400
OG0001520	Np001G0413300	Cg008G2929500
OG0001521	Np002G0717000	Cg007G2567900
OG0001521	Np004G2400900	Cg006G2102600
OG0001522	Np004G2124100	Cg006G1983300, Cg006G1982900, Cg006G1983200, Cg006G1983000, Cg006G1983100
OG0001523	Np006G3425800	Cg005G1590100
OG0001523	Np004G2125500	Cg006G1980100
OG0001524	Np001G0647400	Cg002G0431900
OG0001524	Np004G2148000	Cg006G1964100
OG0001526	Np001G0510300	Cg002G0528800
OG0001526	Np001G0023100	Cg003G1053400
OG0001527	Np001G0026400, Np001G0026700	Cg003G1050000
OG0001527	Np001G0590900	Cg002G0471900
OG0001528	Np001G0189300, Np001G0189200	Cg003G1025600
OG0001529	Np001G0117800	Cg008G2801000
OG0001529	Np001G0503400	Cg002G0534200
OG0001530	Np003G1568300	Cg003G0958300
OG0001531	Np003G1510400, Np005G3004300	Cg008G2785700
OG0001532	Np003G1528200, Np003G1528300	Cg003G0986100, Cg003G0985900
OG0001534	Np001G0358800	Cg008G2970200
OG0001534	Np002G1130500	Cg001G0224000
OG0001535	Np005G2795000	Cg001G0140100
OG0001535	Np003G1573500	Cg003G0955400
OG0001536	Np005G3190600	Cg001G0385700
OG0001536	Np002G1225900	Cg007G2269700
OG0001537	Np003G1866300	Cg003G0722600, Cg014G3032600
OG0001538	Np004G2573800	Cg006G2235700
OG0001538	Np003G1864300	Cg014G3030500, Cg003G0724200
OG0001539	Np003G1320800	Cg003G0934300
OG0001540	Np007G4109000	Cg004G1171000
OG0001540	Np003G1305400	Cg008G2627100
OG0001542	Np003G1277700	Cg008G2606100
OG0001542	Np007G4127700	Cg004G1158100
OG0001543	Np002G0755300	Cg007G2540900
OG0001543	Np004G2340500	Cg006G2053000
OG0001544	Np002G0760400, Np002G0755400	Cg007G2540800
OG0001544	Np004G2340700	Cg006G2053100
OG0001545	Np002G0761700	Cg007G2537200
OG0001545	Np004G2343800	Cg006G2056400
OG0001546	Np002G0785100	Cg007G2520800
OG0001546	Np002G0785000	Cg007G2521200
OG0001547	Np005G2663300	Cg001G0047300
OG0001548	Np006G3274700, Np005G2673900	Cg001G0042600
OG0001548	Np007G3754900	Cg004G1413200
OG0001549	Np005G3072600	Cg001G0281100
OG0001549	Np007G3861800	Cg004G1310800
OG0001550	Np002G0800600, Np002G0807000, Np002G0807100	Cg007G2510100
OG0001550	Np004G2373500	Cg006G2081000
OG0001551	Np006G3653000, Np003G1794700, Np003G1799600, Np003G1799700	Cg008G2794300
OG0001552	Np001G0369400	Cg008G2964100
OG0001552	Np005G2905300	Cg001G0211300
OG0001553	Np007G3993300	Cg004G1270300
OG0001553	Np004G1964500	Cg006G1827400
OG0001554	Np004G1941700	Cg006G1808300
OG0001554	Np007G4028700	Cg004G1221300
OG0001555	Np001G0332200	Cg008G2980300
OG0001555	Np005G2939200	Cg001G0226200
OG0001556	Np001G0318100	Cg008G2984800
OG0001556	Np005G2957900	Cg001G0230200
OG0001557	Np001G0008400	Cg003G1063900
OG0001557	Np001G0524500	Cg002G0520000
OG0001558	Np006G3217900	Cg005G1458000
OG0001558	Np001G0685200	Cg002G0406900
OG0001559	Np005G2709600	Cg001G0082200
OG0001559	Np006G3641600	Cg005G1730500
OG0001560	Np006G3259600	Cg005G1488300
OG0001561	Np001G0627700	Cg002G0445000
OG0001562	Np001G0623100	Cg002G0449000, Cg005G1511600
OG0001563	Np006G3306300	Cg005G1519000
OG0001563	Np001G0612400	Cg002G0456900
OG0001564	Np001G0597100	Cg002G0467500
OG0001564	Np006G3328600	Cg005G1533000
OG0001565	Np001G0596100	Cg002G0468300
OG0001565	Np001G0596300	Cg002G0468200
OG0001567	Np001G0211400	Cg007G2431000, Cg002G0582200
OG0001568	Np005G2744200	Cg001G0102400
OG0001568	Np007G3737500	Cg004G1428500
OG0001569	Np006G3705100	Cg005G1773800
OG0001569	Np005G2611900	Cg001G0009700
OG0001570	Np002G0832600	Cg007G2488300
OG0001570	Np004G2088400	Cg006G1922700
OG0001571	Np004G2571500	Cg006G2233900
OG0001571	Np003G1469500	Cg008G2755300
OG0001572	Np007G4190300	Cg004G1114900
OG0001572	Np001G0175500, Np001G0149400	Cg008G2828200
OG0001573	Np001G0155800	Cg008G2833400
OG0001573	Np007G4199800	Cg004G1109300
OG0001574	Np005G2763800	Cg001G0116900
OG0001574	Np007G3719000	Cg004G1442800
OG0001575	Np006G3586000	Cg004G1103900
OG0001576	Np007G4193800	Cg004G1112100
OG0001577	Np001G0178700	Cg008G2878600
OG0001577	Np007G4152400	Cg004G1140300
OG0001578	Np007G3925600	Cg004G1239400
OG0001578	Np005G2615000	Cg006G1850700
OG0001580	Np001G0399600	Cg008G2943100, Cg008G2943200, Cg008G2943300
OG0001581	Np005G3155300	Cg001G0364000, Cg001G0363500, Cg001G0364100
OG0001581	Np005G3155000	Cg001G0363400
OG0001582	Np006G3566700	Cg005G1609200
OG0001582	Np004G2548700	Cg006G2213800
OG0001583	Np004G2476400	Cg006G2153400
OG0001583	Np002G1171400	Cg007G2299000
OG0001584	Np004G2416100	Cg006G2114700
OG0001584	Np001G0268400	Cg002G0690900
OG0001585	Np004G2320400	Cg006G2041100, Cg008G2903100, Cg008G2903000
OG0001585	Np004G2320300	Cg006G2041000
OG0001586	Np001G0240500	Cg002G0672400
OG0001587	Np004G2305400	Cg006G2033400
OG0001587	Np002G0848300	Cg007G2476900
OG0001588	Np002G1241000	Cg007G2261800
OG0001588	Np005G3200300	Cg001G0391100
OG0001589	Np001G0201100	Cg002G0631700
OG0001589	Np001G0201000	Cg002G0631900, Cg002G0631800
OG0001591	Np006G3689600	Cg005G1764800
OG0001591	Np007G4055500	Cg004G1206700
OG0001591	Np005G2623500	Cg001G0019000
OG0001593	Np004G2434400	Cg006G2128600
OG0001593	Np001G0237200	Cg002G0672200
OG0001594	Np001G0141700	Cg007G2473300
OG0001595	Np002G0980400, Np002G0980500	Cg007G2403200
OG0001597	Np002G0913700	Cg008G2691000
OG0001598	Np003G1341700	Cg008G2651800
OG0001598	Np001G0096000	Cg003G1001500, Cg003G1001600
OG0001600	Np001G0494300	Cg008G2884600
OG0001603	Np001G0485300	Cg002G0543200
OG0001604	Np001G0481200	Cg002G0545800
OG0001606	Np003G1443700	Cg008G2735700
OG0001606	Np007G4225800	Cg004G1093300
OG0001607	Np007G4226500	Cg004G1092200
OG0001607	Np003G1441100	Cg008G2733100
OG0001608	Np007G3802400, Np007G3802300, Np007G3802000	Cg004G1273200
OG0001609	Np007G4233300	Cg004G1086500
OG0001610	Np004G2100900, Np004G2100700	Cg006G2001800
OG0001611	Np003G1395100	Cg008G2692000
OG0001611	Np003G1474200	Cg008G2759700
OG0001612	Np003G1474500	Cg008G2760000
OG0001612	Np003G1390800	Cg008G2689100
OG0001613	Np003G1384400	Cg008G2684400
OG0001613	Np001G0135800	Cg008G2816500, Cg008G2816100
OG0001614	Np003G1365600	Cg008G2669600
OG0001615	Np006G3691200	Cg005G1766000
OG0001616	Np001G0042900	Cg003G1037200
OG0001617	Np003G1353100	Cg008G2659600
OG0001617	Np001G0053100	Cg003G1029100
OG0001618	Np001G0100900	Cg008G2788100
OG0001618	Np003G1343800	Cg008G2653800
OG0001619	Np003G1857300	Cg003G0869300, Cg003G0728500
OG0001619	Np004G2570100	Cg006G2232200
OG0001620	Np004G2519300	Cg006G2188400
OG0001621	Np006G3521200	Cg005G1634000
OG0001621	Np004G2523800	Cg006G2192800
OG0001622	Np004G2525500	Cg006G2194100
OG0001622	Np006G3523400	Cg005G1632200
OG0001623	Np006G3476400, Np006G3531700	Cg005G1628100
OG0001623	Np004G2527900	Cg006G2196900
OG0001624	Np006G3489200, Np006G3540900	Cg005G1623800
OG0001624	Np004G2531500	Cg006G2199700
OG0001625	Np006G3555200	Cg005G1615300
OG0001625	Np004G2541800	Cg006G2208600
OG0001626	Np006G3578600, Np004G2556500	Cg005G1601100, Cg006G2220400
OG0001627	Np004G2557800	Cg006G2221700
OG0001628	Np004G2562700	Cg006G2226300
OG0001628	Np001G0405300	Cg008G2937300
OG0001629	Np003G1851500	Cg003G0865300, Cg003G0733100
OG0001629	Np004G2567500	Cg006G2230400
OG0001630	Np005G2802900	Cg001G0146200
OG0001630	Np003G1653500	Cg003G0908900
OG0001631	Np001G0417900	Cg008G2924800
OG0001631	Np004G2105500	Cg006G1998500
OG0001632	Np006G3431700	Cg005G1593200
OG0001632	Np004G2115400	Cg006G1989700
OG0001633	Np001G0088000	Cg003G1007700
OG0001633	Np001G0087500, Np002G1106300, Np002G1102400	Cg003G1008000
OG0001634	Np001G0094500	Cg003G1003100
OG0001634	Np004G2429600	Cg006G2125100
OG0001635	Np001G0494400	Cg002G0539900
OG0001636	Np001G0505200	Cg002G0532600
OG0001637	Np003G1475500	Cg008G2760700
OG0001638	Np001G0456300	Cg007G2269200
OG0001640	Np005G2789400	Cg001G0136200
OG0001640	Np003G1595700	Cg003G0943500
OG0001641	Np003G1604400	Cg003G0940400
OG0001642	Np003G1606600, Np003G1606700, Np003G1606800	Cg003G0939000
OG0001643	Np003G1624800	Cg003G0928000
OG0001644	Np007G4100200	Cg004G1177200
OG0001645	Np003G1314000	Cg008G2633100
OG0001646	Np003G1306300	Cg008G2627800
OG0001646	Np007G4106600	Cg004G1171900
OG0001647	Np001G0616800	Cg002G0452600
OG0001647	Np003G1285200	Cg008G2611900
OG0001648	Np005G3182600	Cg001G0380100
OG0001648	Np001G0210300	Cg002G0653100
OG0001649	Np005G3184400	Cg001G0381500
OG0001649	Np001G0213400	Cg002G0655200
OG0001650	Np005G3193600	Cg001G0386800
OG0001650	Np002G1232600	Cg007G2266000
OG0001651	Np004G2400500	Cg006G2102000
OG0001651	Np002G0719700, Np002G0719100, Np002G0718100	Cg007G2567200
OG0001652	Np002G0723200	Cg007G2564600
OG0001653	Np002G1158000, Np004G2397500	Cg006G2099800
OG0001653	Np002G0724300	Cg007G2563700
OG0001654	Np004G2175500	Cg005G1646100
OG0001655	Np002G0983700	Cg007G2402900
OG0001655	Np005G2883700	Cg001G0198000
OG0001656	Np002G0764100	Cg007G2536100
OG0001656	Np004G2345700	Cg006G2057700
OG0001657	Np005G2664900	Cg001G0046600
OG0001657	Np007G3759400	Cg004G1409900
OG0001658	Np007G3752700	Cg004G1414600
OG0001658	Np005G2676100	Cg001G0039700
OG0001659	Np004G1901200	Cg006G1780300
OG0001659	Np007G4086300	Cg004G1186500
OG0001660	Np007G4057600	Cg004G1205400
OG0001661	Np004G1936700	Cg006G1805000
OG0001661	Np007G4041700	Cg004G1216800
OG0001662	Np006G3397600	Cg005G1573700
OG0001662	Np001G0545900	Cg002G0503800
OG0001663	Np006G3393300	Cg005G1570500
OG0001663	Np001G0550000	Cg002G0500600
OG0001664	Np006G3390600, Np006G3389500	Cg005G1568300
OG0001665	Np001G0552500	Cg002G0497800, Cg005G1568200
OG0001666	Np005G3042900	Cg001G0261800
OG0001666	Np007G3836100	Cg004G1294500
OG0001667	Np005G3020500	Cg001G0247900
OG0001667	Np007G3913100	Cg004G1230400
OG0001668	Np005G3016800	Cg001G0246700
OG0001669	Np005G3015900	Cg001G0246200
OG0001669	Np005G3015500	Cg001G0246100
OG0001670	Np002G0798600	Cg007G2511000
OG0001670	Np002G0798500	Cg007G2511100
OG0001671	Np001G0198000	Cg002G0636600
OG0001671	Np005G3165100	Cg001G0371900
OG0001672	Np001G0223600	Cg002G0661000
OG0001672	Np004G2445700	Cg006G2134200
OG0001673	Np001G0230900	Cg002G0667800
OG0001673	Np004G2436600	Cg006G2129300
OG0001674	Np007G3964900	Cg004G1261100
OG0001674	Np004G1973400	Cg006G1833800
OG0001675	Np007G3977900	Cg004G1265700
OG0001676	Np007G3808100	Cg004G1277700
OG0001676	Np004G1956800	Cg006G1820900
OG0001677	Np007G3910100	Cg004G1229600
OG0001677	Np004G1949500	Cg006G1815200
OG0001679	Np004G1941000	Cg006G1807900
OG0001679	Np007G4029600	Cg004G1220800
OG0001681	Np001G0332000	Cg008G2980600
OG0001682	Np001G0331900	Cg008G2980700, Cg006G1920400
OG0001682	Np005G2944800	Cg001G0226700
OG0001683	Np007G3770300	Cg004G1401500
OG0001683	Np005G2655900	Cg001G0051800
OG0001684	Np007G3769200	Cg004G1402600
OG0001684	Np005G2656900	Cg001G0051100
OG0001685	Np003G1832200	Cg003G0744700
OG0001685	Np005G2858400	Cg001G0182500
OG0001686	Np005G2858600	Cg001G0182700
OG0001686	Np003G1832700	Cg003G0743800
OG0001687	Np005G2864300	Cg001G0185700
OG0001687	Np003G1837800	Cg003G0857800, Cg003G0739900
OG0001688	Np007G3879700, Np007G3899200	Cg004G1323200
OG0001688	Np007G3880000	Cg004G1323600
OG0001689	Np004G2045700	Cg006G1911400
OG0001689	Np003G1769400, Np003G1768600	Cg003G0787000
OG0001690	Np001G0694600	Cg002G0400500
OG0001690	Np006G3205600	Cg005G1449000
OG0001691	Np001G0692500	Cg002G0402300
OG0001691	Np006G3210300	Cg005G1452900
OG0001692	Np001G0691100	Cg002G0403700
OG0001692	Np004G1996800	Cg005G1451400
OG0001693	Np006G3220600	Cg005G1459200
OG0001693	Np001G0683000	Cg002G0408800
OG0001694	Np005G3146000	Cg001G0352500, Cg001G0352800, Cg001G0352700, Cg001G0352300, Cg001G0352400, Cg001G0358200, Cg005G1591500, Cg005G1534200
OG0001695	Np001G0657500	Cg002G0425500
OG0001696	Np001G0657400	Cg002G0425600
OG0001696	Np006G3253900	Cg005G1482900
OG0001697	Np006G3272600	Cg005G1497200
OG0001697	Np001G0646400	Cg002G0433200
OG0001698	Np006G3279300	Cg005G1501700
OG0001698	Np001G0637300	Cg002G0437600
OG0001699	Np006G3287800	Cg005G1507800
OG0001699	Np001G0626200	Cg002G0446200
OG0001700	Np001G0614800	Cg002G0454600
OG0001701	Np001G0576500	Cg002G0481400
OG0001702	Np003G1613600	Cg003G0920900, Cg003G0920600
OG0001703	Np005G3103200	Cg004G1330900
OG0001703	Np007G3886600	Cg001G0313800
OG0001704	Np007G3800700	Cg004G1358900
OG0001705	Np003G1832000	Cg003G0745400, Cg003G0745300
OG0001705	Np006G3327600	Cg005G1532400
OG0001706	Np005G2613400	Cg001G0011100
OG0001706	Np006G3700800	Cg005G1772200
OG0001707	Np003G1759800	Cg003G0795200
OG0001708	Np003G1779000	Cg003G0777100
OG0001708	Np004G2313400	Cg006G2038200
OG0001709	Np003G1784000	Cg003G0772200
OG0001709	Np004G2061200	Cg006G1939800
OG0001710	Np001G0141000	Cg008G2820900
OG0001711	Np001G0152100	Cg008G2830100
OG0001711	Np007G4193100	Cg004G1112800
OG0001712	Np007G4194100	Cg004G1111200
OG0001712	Np001G0153700	Cg008G2831300
OG0001713	Np006G3269100	Cg005G1494700
OG0001714	Np007G4244800	Cg004G1079500
OG0001715	Np007G4224400	Cg004G1094100
OG0001715	Np007G4224700	Cg004G1094000
OG0001716	Np004G2506500	Cg006G2177400
OG0001716	Np007G4205000	Cg004G1105600
OG0001717	Np007G3914100	Cg004G1231400
OG0001717	Np007G4186500	Cg004G1117100
OG0001719	Np007G4173100	Cg004G1126200
OG0001719	Np003G1467400	Cg008G2753400
OG0001720	Np007G4171900	Cg004G1127300
OG0001720	Np003G1464500	Cg008G2750300
OG0001721	Np007G4170000	Cg004G1127900
OG0001721	Np007G4169700	Cg004G1128100
OG0001722	Np007G4166000, Np007G3741800	Cg004G1131300, Cg004G1131200
OG0001723	Np007G4161700	Cg004G1134100
OG0001723	Np001G0170200	Cg008G2865800, Cg008G2850300
OG0001724	Np003G1757800	Cg003G0802000
OG0001724	Np007G4128600	Cg004G1157200
OG0001725	Np006G3666000	Cg005G1750900
OG0001726	Np007G3935500	Cg004G1245300
OG0001726	Np004G1992600	Cg006G1847100
OG0001727	Np007G3941400	Cg004G1248900
OG0001727	Np004G1990200	Cg006G1845100
OG0001728	Np005G2769800	Cg001G0123000
OG0001728	Np003G1649600	Cg003G0911300
OG0001729	Np001G0532100	Cg002G0514400, Cg002G0514300
OG0001730	Np004G2588800	Cg006G2248500
OG0001730	Np003G1885400	Cg014G3047400, Cg003G0708200
OG0001731	Np004G2588000	Cg006G2248100
OG0001732	Np003G1873100	Cg003G0713100, Cg014G3042800
OG0001732	Np004G2580900	Cg006G2242200
OG0001733	Np004G2577400	Cg006G2239500
OG0001733	Np003G1870200	Cg003G0718900, Cg014G3037100
OG0001734	Np002G1129900	Cg007G2320700
OG0001734	Np004G2492700	Cg006G2165700
OG0001735	Np002G1171300	Cg007G2298900
OG0001735	Np004G2476500	Cg006G2153500
OG0001736	Np002G1177700	Cg007G2292100
OG0001736	Np004G2474100	Cg006G2151400
OG0001737	Np005G3018800	Cg006G1971100
OG0001738	Np004G2458100	Cg006G2141800
OG0001739	Np004G2443500, Np004G2306000	Cg006G2132500
OG0001740	Np004G2309900	Cg007G2479700
OG0001741	Np005G2627000	Cg001G0021700
OG0001741	Np002G0837800	Cg008G2822400
OG0001742	Np002G0851700	Cg007G2475500
OG0001742	Np004G2304200, Np004G2304400	Cg006G2032600
OG0001743	Np002G0855000	Cg007G2473200
OG0001745	Np005G2619900	Cg001G0015700
OG0001745	Np006G3692500	Cg005G1767000
OG0001746	Np006G3689400	Cg005G1764700
OG0001746	Np005G2623800	Cg001G0019400
OG0001747	Np005G2695200	Cg001G0026000
