Orthogroup	Noccaea_praecox	Capsella_rubella
OG0001051	Np003G1740200, Np003G1740300	XP_006281937.1, XP_006281655.1, XP_006281870.2, XP_006279860.2, XP_006281341.2, XP_023634803.1, XP_006281954.1
OG0001052	Np005G2913700	XP_006284941.1
OG0001053	Np007G4028800	XP_006298673.1
OG0001054	Np007G3768500	XP_006298365.1
OG0001054	Np005G2657100	XP_006284366.1
OG0001056	Np006G3333400	XP_006294843.1
OG0001057	Np007G3881800	XP_006284122.1, XP_006282684.1, XP_006296719.1
OG0001058	Np005G2784800, Np007G3736100	XP_006284740.1, XP_006281303.1, XP_023642062.1
OG0001059	Np006G3376000	XP_006294898.2
OG0001059	Np007G4096500	XP_006298557.1
OG0001060	Np007G4200700	XP_006298231.1
OG0001060	Np002G0825600	XP_006302619.1
OG0001061	Np002G1133600, Np002G1133700	XP_006296568.2, XP_006296573.2, XP_006295398.1
OG0001061	Np007G4179700	XP_023642507.1
OG0001062	Np007G3923400	XP_023641321.1, XP_023641322.1
OG0001063	Np007G3818300, Np007G3822300	XP_006297593.1, XP_006280385.1, XP_023642025.1, XP_006297568.1, XP_023638377.1, XP_006298967.2
OG0001064	Np002G0950900, Np002G0951000	XP_023643848.1, XP_006302744.1
OG0001065	Np003G1898000	XP_006287814.1
OG0001065	Np006G3245200	XP_006295696.1
OG0001066	Np004G2427100	XP_006304041.1
OG0001069	Np002G1188100	XP_006300409.1
OG0001069	Np002G1188300	XP_006301036.1
OG0001069	Np002G1187900, Np002G1188200	XP_006302139.1
OG0001070	Np001G0395200	XP_023633533.1, XP_006281373.1
OG0001071	Np004G1984600	XP_006306107.1, XP_006306489.1
OG0001071	Np004G1984800, Np004G1984700, Np004G1984900	XP_006303349.1
OG0001076	Np003G1767600, Np003G1767900, Np003G1768100	XP_023636904.1
OG0001077	Np005G2921600	XP_006286158.2
OG0001077	Np005G3133400	XP_023638598.1, XP_023638604.1, XP_006290694.2
OG0001078	Np003G1856800	XP_006289716.1
OG0001079	Np001G0576200	XP_006290657.1
OG0001080	Np005G3028500	XP_006283659.1
OG0001081	Np002G0778000, Np002G0777900	XP_006302946.1
OG0001082	Np001G0473500	XP_006291527.1
OG0001085	Np005G2911500	XP_006285388.1
OG0001085	Np007G3870100	XP_006300268.2
OG0001085	Np005G3087700	XP_006282938.2
OG0001086	Np005G3066800	XP_006283635.1
OG0001086	Np007G3854800	XP_006297468.2
OG0001087	Np005G3015300	XP_006285658.2
OG0001087	Np007G3914600	XP_006298197.1
OG0001088	Np006G3675800	XP_006296304.2
OG0001088	Np006G3675700	XP_006295970.1
OG0001089	Np005G3164700	XP_006285394.1
OG0001089	Np001G0197300	XP_006292778.2
OG0001090	Np001G0219400	XP_006290672.1, XP_023637777.1, XP_006290677.1
OG0001092	Np001G0374800	XP_023643846.1
OG0001094	Np007G4027500	XP_006298659.1
OG0001094	Np004G1942500	XP_006305690.1
OG0001095	Np001G0355700, Np005G2922600, Np005G2922700, Np005G2922200, Np002G0894100, Np005G2922500, Np005G2922800	XP_023635674.1
OG0001095	Np005G2922400	XP_006284920.1
OG0001096	Np004G2494800	XP_006307657.1
OG0001096	Np002G1125000	XP_006302321.1
OG0001097	Np001G0646000	XP_023639267.1, XP_023639263.1
OG0001098	Np006G3376600	XP_006294745.1
OG0001098	Np001G0562900	XP_006291486.1
OG0001099	Np007G3869200	XP_006299531.1
OG0001099	Np007G3872500	XP_006297170.1
OG0001101	Np006G3357100	XP_023640925.1
OG0001102	Np003G1836900	XP_023635922.1
OG0001102	Np003G1836700	XP_006287657.1, XP_023637512.1
OG0001103	Np001G0142700	XP_006289925.1
OG0001103	Np007G4180000	XP_006299606.1
OG0001104	Np007G4193400, Np007G4193300	XP_006300056.2
OG0001105	Np007G4167400	XP_006297037.1
OG0001106	Np007G4117400	XP_023641095.1, XP_023641098.1
OG0001107	Np004G1987300	XP_006306519.1
OG0001111	Np004G1996600	XP_006303709.1
OG0001111	Np007G3927700	XP_006298905.1
OG0001112	Np005G2961000	XP_006284528.1
OG0001112	Np005G2674100	XP_006284526.1
OG0001114	Np002G0925100	XP_023644227.1, XP_023633340.1, XP_023644217.1, XP_023639608.1
OG0001115	Np001G0512200	XP_006292962.1
OG0001120	Np006G3563200	XP_006293566.1
OG0001120	Np006G3563100	XP_006294673.1
OG0001121	Np003G1402600	XP_006288427.1, XP_006288428.1
OG0001123	Np003G1367900	XP_006288536.1
OG0001123	Np001G0030600	XP_006280992.1
OG0001124	Np006G3603800, Np006G3604400	XP_023639500.1, XP_006293626.1, XP_006295787.1, XP_023636994.1
OG0001126	Np004G2008700	XP_023632905.1
OG0001127	Np004G2116300, Np004G2116400, Np004G2116200	XP_023644906.1, XP_023644901.1, XP_023644907.1
OG0001128	Np002G0896000	XP_006302944.1
OG0001128	Np007G4134700	XP_023641464.1
OG0001129	Np004G2159500	XP_006303624.1
OG0001129	Np006G3402300	XP_006295691.1
OG0001130	Np003G1475900	XP_006287876.1
OG0001130	Np006G3330500, Np002G1209200, Np002G1209400	XP_006302336.1
OG0001131	Np005G2787200	XP_006284825.1
OG0001131	Np003G1604500	XP_006281365.1
OG0001132	Np007G4116800	XP_023641398.1
OG0001132	Np003G1291900	XP_023636388.1
OG0001133	Np003G1282500	XP_006289048.1
OG0001134	Np007G4128500	XP_023641150.1
OG0001134	Np003G1275000	XP_023636164.1
OG0001136	Np005G3200100	XP_006283231.1
OG0001136	Np005G2869000	XP_006280113.1, XP_006290701.1
OG0001137	Np002G0716000	XP_006300681.2
OG0001138	Np002G0724100	XP_023643910.1
OG0001138	Np005G3046700	XP_006300730.1
OG0001139	Np002G0729000	XP_006302954.1
OG0001139	Np004G2393200	XP_006303394.1
OG0001140	Np002G0760700	XP_006301690.1
OG0001140	Np002G0760800	XP_006301226.1
OG0001141	Np001G0261400	XP_006290880.1
OG0001141	Np004G2420700	XP_006307394.2
OG0001142	Np002G0845600, Np002G0845700	XP_006301188.1
OG0001143	Np004G2359500	XP_006305608.1
OG0001143	Np002G0781700	XP_006302820.1
OG0001144	Np004G1909900	XP_023645939.1
OG0001144	Np002G0926800, Np007G4075500, Np007G4075400	XP_006298592.1
OG0001145	Np002G0813400	XP_006300331.1
OG0001145	Np004G2380800	XP_006304270.1
OG0001146	Np007G3719500	XP_006298073.1
OG0001146	Np005G2763700	XP_006284041.1
OG0001147	Np002G1235600, Np004G2275600, Np002G1235800, Np003G1668900	XP_006300517.1
OG0001148	Np001G0184900	XP_006292775.1
OG0001149	Np005G2925200	XP_006284743.1, XP_023634670.1
OG0001150	Np001G0653900, Np001G0675300	XP_006291551.1
OG0001150	Np006G3230500	XP_006294723.1
OG0001151	Np006G3247800	XP_006294533.1
OG0001151	Np001G0663400	XP_006291511.1
OG0001153	Np001G0604700	XP_006292679.1
OG0001153	Np006G3314700	XP_006293844.1
OG0001154	Np006G3700200	XP_006305649.1
OG0001154	Np007G3774600	XP_006298620.1
OG0001154	Np005G2612900	XP_006284572.1
OG0001156	Np001G0155500	XP_006298797.1
OG0001156	Np007G4196200	XP_006286591.2
OG0001157	Np006G3224100	XP_006293869.1
OG0001157	Np006G3224200, Np005G3105600	XP_006293871.1
OG0001160	Np003G1457000	XP_006287189.1
OG0001160	Np007G4213100	XP_006297091.1
OG0001161	Np004G2436700, Np007G4209600	XP_023641458.1
OG0001162	Np004G2456900	XP_023645485.1
OG0001162	Np002G1206800	XP_006300839.1
OG0001163	Np004G2425100	XP_006307338.1
OG0001163	Np004G2425000, Np001G0460500	XP_006307363.1
OG0001164	Np002G0746100	XP_023643591.1
OG0001164	Np004G2330300	XP_006307595.1
OG0001165	Np003G1717700	XP_023633360.1
OG0001166	Np007G3941100	XP_006299714.1
OG0001166	Np004G1990600	XP_006304814.1
OG0001167	Np005G3076100	XP_006286071.1, XP_006282782.1
OG0001168	Np005G2652000	XP_006283828.1
OG0001168	Np005G2652100, Np005G2652300, Np005G2652400, Np005G2652200	XP_006285747.1
OG0001169	Np005G2635400	XP_006285500.1
OG0001169	Np007G3797400	XP_006297239.1
OG0001170	Np001G0250300, Np006G3311900, Np002G0846900, Np003G1272000	XP_023637269.1
OG0001174	Np003G1815900	XP_006287663.1
OG0001174	Np005G2846400	XP_006286135.1
OG0001175	Np003G1427300	XP_006288512.1
OG0001175	Np007G4235800	XP_006298399.1
OG0001176	Np007G4237000	XP_006297456.1
OG0001176	Np003G1426700	XP_023636384.1
OG0001177	Np003G1390300	XP_006289327.1
OG0001177	Np003G1473200	XP_006289743.1
OG0001178	Np003G1362200	XP_006288924.1
OG0001178	Np001G0038700	XP_006281334.1
OG0001179	Np001G0043000	XP_023637368.1
OG0001179	Np003G1359500	XP_023640745.1
OG0001182	Np002G0779700	XP_006302934.1
OG0001183	Np004G2124200	XP_023644761.1
OG0001184	Np006G3403200	XP_006294716.2
OG0001184	Np004G2174500	XP_006305269.1
OG0001185	Np001G0025900	XP_006280412.1
OG0001185	Np001G0507700	XP_006293030.1
OG0001186	Np001G0493700	XP_006291603.1
OG0001188	Np001G0123600	XP_006289745.2
OG0001189	Np002G0921600, Np002G0921500	XP_006301879.1
OG0001190	Np005G2775800	XP_006283844.1
OG0001190	Np003G1622300	XP_006280563.1
OG0001191	Np003G1623600	XP_006280681.1
OG0001192	Np002G0768800	XP_006302110.1
OG0001193	Np004G1902200	XP_006307187.2
OG0001193	Np001G0189000	XP_006297501.1
OG0001194	Np002G0789600	XP_006302076.1
OG0001194	Np004G2368000	XP_006307129.1
OG0001196	Np001G0214500, Np001G0215500	XP_023638407.1, XP_006291900.1
OG0001196	Np005G3185700	XP_006284573.1
OG0001197	Np007G4082500, Np007G4082300	XP_023641970.1
OG0001198	Np002G0829800	XP_006302205.1, XP_023643889.1
OG0001199	Np005G2933600	XP_006285152.1
OG0001199	Np001G0342700	XP_006281043.1
OG0001200	Np005G2948400, Np005G2948900	XP_006285186.1
OG0001201	Np005G2857400	XP_006284645.1
OG0001202	Np005G2982600	XP_006285541.1
OG0001202	Np005G2982300	XP_006284156.1, XP_006286180.1
OG0001203	Np001G0529000	XP_006293081.1
OG0001203	Np001G0006200	XP_006282371.1
OG0001204	Np001G0670500	XP_006291850.1
OG0001204	Np006G3236300	XP_006295053.1
OG0001205	Np006G3259500	XP_006293880.1
OG0001205	Np001G0652300	XP_006290798.1
OG0001206	Np001G0644600	XP_006290908.1
OG0001207	Np001G0629500	XP_006291482.1
OG0001207	Np006G3286800	XP_006294608.1
OG0001208	Np006G3291100	XP_006294671.1
OG0001208	Np001G0628600	XP_006291542.1
OG0001209	Np006G3289000, Np004G2144400	XP_006292009.1
OG0001210	Np006G3376700	XP_006293523.1
OG0001210	Np001G0562800	XP_006292903.1
OG0001211	Np005G2751800	XP_006284715.1
OG0001211	Np007G3729700	XP_023641161.1
OG0001214	Np007G4165300	XP_006298735.1
OG0001214	Np001G0165600	XP_006281220.1
OG0001215	Np007G4134900	XP_006297259.1
OG0001215	Np007G3852300	XP_006302065.1
OG0001216	Np007G3950800	XP_006298561.1
OG0001216	Np004G1983900	XP_023645213.1
OG0001218	Np004G2062600	XP_006303471.1
OG0001218	Np003G1781400	XP_006288972.1
OG0001219	Np003G1352500	XP_006290155.1
OG0001220	Np003G1275900, Np005G2722700	XP_023634491.1
OG0001221	Np001G0317400, Np001G0315900	XP_023635305.1
OG0001222	Np007G3752500	XP_006299674.1
OG0001222	Np005G2676500	XP_006284661.1
OG0001223	Np005G2715000	XP_023634055.1
OG0001224	Np002G1138600, Np002G1138700	XP_006301689.1, XP_023640842.1, XP_006301957.1, XP_023643270.1
OG0001225	Np005G2853000	XP_006285231.1, XP_006285984.2, XP_006284790.1, XP_006282510.1
OG0001226	Np005G2980200	XP_023634227.1, XP_023635218.1
OG0001231	Np007G4225300	XP_006296882.1
OG0001231	Np003G1441900	XP_006286949.1
OG0001233	Np005G2785500	XP_006296458.1
OG0001233	Np005G2785300	XP_006285104.1
OG0001234	Np001G0123500	XP_006287242.1
OG0001234	Np003G1372300	XP_023636702.1
OG0001235	Np003G1350700	XP_006287542.1
OG0001235	Np001G0055700	XP_006280327.1
OG0001236	Np007G4152500	XP_006298847.1
OG0001236	Np003G1859800	XP_006288913.1
OG0001237	Np006G3604900	XP_023639929.1
OG0001238	Np002G1078700	XP_006302158.1, XP_023643987.1, XP_006302157.1
OG0001240	Np004G2553900	XP_023645130.1
OG0001240	Np006G3571900, Np006G3572200, Np006G3572100, Np006G3571200	XP_023639642.1
OG0001241	Np004G2553700	XP_006306675.1
OG0001241	Np006G3572600	XP_006301254.1, XP_006293603.2
OG0001243	Np001G0155200	XP_023636558.1
OG0001243	Np001G0155100, Np001G0154900	XP_023636377.1
OG0001244	Np001G0023600	XP_023635129.1
OG0001244	Np001G0509900	XP_006291909.1
OG0001245	Np001G0054100	XP_006282353.1, XP_006280264.2
OG0001246	Np002G0919000	XP_006302876.2
OG0001246	Np004G2100100	XP_023644968.1
OG0001247	Np001G0087200	XP_006282301.1
OG0001247	Np003G1333100	XP_006286992.1
OG0001248	Np003G1500200	XP_006287824.1
OG0001248	Np005G2854300	XP_006292339.1
OG0001249	Np003G1546000	XP_006279537.1
OG0001249	Np003G1328200, Np003G1328100	XP_006289352.2
OG0001250	Np002G1122200	XP_023643298.1
OG0001251	Np003G1622200	XP_006281475.1
OG0001252	Np003G1866000	XP_006286693.1
OG0001252	Np004G2575200	XP_006303888.2
OG0001253	Np003G1861700	XP_023636386.1
OG0001254	Np007G4130900, Np007G4131800	XP_006297659.1
OG0001254	Np003G1271800	XP_006287710.1
OG0001255	Np003G1270500	XP_006288343.1
OG0001255	Np007G4132400	XP_023641438.1
OG0001256	Np002G0728900	XP_006302220.1
OG0001256	Np004G2393500	XP_006307407.1
OG0001257	Np002G0757900	XP_006300652.1
OG0001257	Np004G2342500	XP_006306668.2
OG0001258	Np002G0781500	XP_023643892.1, XP_023644037.1, XP_023643859.1
OG0001258	Np005G2747300, Np002G0781600	XP_006301452.2, XP_006300537.2
OG0001259	Np002G0782300	XP_006302187.1
OG0001259	Np004G2361100	XP_006304733.1
OG0001260	Np007G3759700	XP_006297928.2
OG0001260	Np005G2664800	XP_006284044.1
OG0001261	Np005G2672600	XP_023634197.1
OG0001261	Np007G3755500	XP_006297376.1
OG0001262	Np004G1909000	XP_006306349.1
OG0001262	Np007G4076700	XP_006299300.1
OG0001263	Np001G0550400	XP_006291925.1
OG0001263	Np006G3393000	XP_006295118.1
OG0001264	Np005G3076000	XP_006285603.1
OG0001265	Np007G3834800	XP_006298575.1
OG0001265	Np005G3041900	XP_006282717.1
OG0001266	Np004G2368500	XP_023632825.1
OG0001266	Np002G0790100	XP_006303044.1
OG0001267	Np005G2748300	XP_006283709.1
OG0001267	Np005G2748800	XP_006283725.1
OG0001268	Np002G0879500, Np002G0880200	XP_006301669.1
OG0001268	Np002G0880500, Np002G0880400	XP_006301082.1
OG0001269	Np001G0380000	XP_023637102.1
OG0001270	Np004G1967800	XP_006305447.1
OG0001271	Np004G1967600	XP_023645944.1, XP_006303590.2
OG0001271	Np007G3980800	XP_006298107.1
OG0001272	Np004G1967500	XP_006306192.1
OG0001272	Np007G3980900	XP_023641677.1
OG0001273	Np003G1802800	XP_006288443.1
OG0001273	Np005G2834400	XP_023634587.1
OG0001274	Np004G2561200	XP_006307240.2
OG0001275	Np005G3198600, Np005G3199300, Np005G3001500	XP_006284975.1, XP_006286062.1
OG0001275	Np002G1239900, Np002G1240000	XP_006301484.2
OG0001276	Np005G2862600	XP_006283446.1
OG0001276	Np003G1836200	XP_006289661.1, XP_023636619.1
OG0001277	Np003G1838700	XP_023636874.1
OG0001277	Np005G2866000	XP_006285476.1
OG0001278	Np001G0672300	XP_006290645.1
OG0001279	Np001G0652900	XP_006291137.1
OG0001279	Np006G3260100	XP_006294223.1
OG0001280	Np006G3283500	XP_006293841.1
OG0001280	Np001G0634000	XP_006292641.1
OG0001281	Np001G0631500	XP_006290426.1
OG0001282	Np005G2708400, Np001G0626900	XP_006290821.1
OG0001282	Np006G3288500	XP_023639545.1
OG0001283	Np007G4144800	XP_006297293.1
OG0001283	Np001G0598800	XP_006290813.1
OG0001284	Np001G0594500	XP_006290649.1
OG0001284	Np006G3330800	XP_006293364.2
OG0001285	Np003G1645100	XP_023635116.1
OG0001285	Np005G2772800	XP_006283941.1
OG0001286	Np006G3379500	XP_006293761.1
OG0001286	Np001G0560400	XP_006290660.1
OG0001287	Np007G3749800	XP_006299063.2
OG0001287	Np005G2678600	XP_006283620.1, XP_006286288.1
OG0001288	Np006G3656000	XP_006294291.1
OG0001288	Np005G2717800	XP_006286014.1
OG0001289	Np006G3255200	XP_006294088.1
OG0001289	Np006G3255500	XP_023642488.1
OG0001290	Np007G4154200	XP_006298680.1
OG0001291	Np001G0083300, Np003G1812500	XP_006298488.1
OG0001292	Np007G3914300	XP_006298502.2
OG0001293	Np004G2567100	XP_023645692.1
OG0001294	Np004G2421500	XP_023645500.1
OG0001295	Np004G2385100	XP_006304061.1
OG0001295	Np002G0819900	XP_006302536.2
OG0001296	Np005G3130300	XP_006292917.1, XP_006292881.1
OG0001296	Np005G3131000, Np005G3130400	XP_006292428.1
OG0001297	Np001G0193300	XP_006291941.1
OG0001298	Np004G2095300	XP_023646004.1
OG0001298	Np002G0905300	XP_006300894.1
OG0001300	Np003G1267300	XP_023641189.1
OG0001300	Np007G4088400	XP_023641452.1
OG0001301	Np001G0338200	XP_006282307.2, XP_006282240.1
OG0001303	Np001G0458100	XP_006292351.1
OG0001305	Np004G2415300	XP_006306843.1
OG0001305	Np001G0270600	XP_006292297.1
OG0001306	Np007G4240800	XP_023642185.1
OG0001306	Np003G1424000	XP_023636865.1
OG0001307	Np007G4245400	XP_023642084.1
OG0001307	Np003G1419400	XP_023637662.1
OG0001308	Np003G1377400, Np003G1377500	XP_006287808.1, XP_006289730.1
OG0001309	Np003G1343900	XP_006287855.1
OG0001309	Np001G0101700	XP_006287875.1
OG0001310	Np004G2514900	XP_006305673.1
OG0001310	Np006G3594000	XP_006294934.1
OG0001311	Np004G2538700	XP_023644998.1
OG0001311	Np006G3553200	XP_006295428.1
OG0001312	Np006G3427400	XP_006295225.1
OG0001312	Np004G2120700	XP_006303421.1
OG0001314	Np004G2423300	XP_006306966.1
OG0001314	Np001G0251700	XP_006290810.1
OG0001315	Np004G2430200	XP_006303839.1
OG0001315	Np001G0245600	XP_023638647.1
OG0001316	Np001G0086300	XP_006280543.1
OG0001316	Np004G2102500	XP_006307562.1
OG0001317	Np001G0108200	XP_006289641.1
OG0001317	Np001G0494600	XP_006291566.1
OG0001318	Np003G1519700	XP_006280094.1
OG0001319	Np003G1525800	XP_023633463.1
OG0001319	Np001G0457700	XP_006291710.1
OG0001320	Np003G1571000	XP_023635113.1, XP_006280483.2
OG0001321	Np003G1593400	XP_023636051.1
OG0001321	Np005G2789800	XP_006282447.1
OG0001323	Np003G1320500	XP_006288845.1
OG0001323	Np007G4099100	XP_006296752.1
OG0001324	Np003G1315600	XP_006289833.2
OG0001324	Np007G4102200	XP_006299389.1
OG0001325	Np003G1315300	XP_006289845.1
OG0001325	Np007G4102400	XP_006299322.1
OG0001326	Np003G1295300	XP_006287286.1
OG0001326	Np007G4114500	XP_023642013.1
OG0001327	Np005G3198500	XP_006285359.1
OG0001327	Np002G1239100	XP_006303083.1
OG0001328	Np004G2083400	XP_006301366.1
OG0001329	Np002G0749700	XP_006302830.1
OG0001329	Np004G2335100	XP_006304134.2
OG0001330	Np004G2338200, Np004G2338500	XP_006307172.1
OG0001330	Np002G0752100	XP_006301025.1
OG0001331	Np004G1907800	XP_006307505.1
OG0001331	Np007G4077600	XP_006297676.1
OG0001332	Np004G1918000	XP_006305079.1
OG0001332	Np007G4063300	XP_006299874.1
OG0001333	Np001G0207500	XP_023639044.1, XP_023638794.1
OG0001334	Np005G3059200	XP_006283605.1
OG0001334	Np005G3059300	XP_006283660.1
OG0001335	Np007G3838800	XP_006298722.1
OG0001335	Np005G3045600	XP_006285099.1
OG0001336	Np007G3838400	XP_023642766.1
OG0001337	Np005G3041300	XP_023634244.1
OG0001338	Np002G0814500	XP_006302202.1
OG0001338	Np004G2382100	XP_006307384.1
OG0001339	Np004G2440600	XP_006305243.1
OG0001339	Np001G0235100	XP_023638297.1
OG0001340	Np001G0362100	XP_023640247.1
OG0001340	Np005G2911700	XP_023633849.1, XP_023635275.1
OG0001341	Np001G0371400	XP_006280104.1
OG0001342	Np001G0373900	XP_006280421.1
OG0001342	Np005G2901200	XP_006283694.1
OG0001343	Np005G2896100	XP_006283480.1
OG0001343	Np001G0381900	XP_006280231.1
OG0001344	Np004G1956400	XP_006307613.1
OG0001344	Np006G3399300	XP_023640683.1
OG0001345	Np004G1954400, Np004G1942800	XP_006306783.2
OG0001345	Np007G3899900	XP_006297003.1
OG0001346	Np004G1939000	XP_006305156.2
OG0001346	Np007G4035800	XP_006297968.1
OG0001347	Np005G2906700	XP_006283578.1
OG0001347	Np005G2906800	XP_006282896.1
OG0001348	Np001G0525500	XP_006291804.1
OG0001348	Np001G0006900	XP_023640090.1
OG0001349	Np003G1800600	XP_006288279.1
OG0001349	Np005G2832500	XP_006284039.1
OG0001350	Np003G1818100	XP_006288038.1
OG0001351	Np005G2870200, Np005G2870500	XP_006283416.1
OG0001352	Np007G3738900	XP_006296662.1, XP_006299825.1
OG0001353	Np001G0689600	XP_006291967.1
OG0001353	Np006G3212300	XP_006293393.1
OG0001354	Np001G0055600	XP_023644306.1, XP_023644129.1, XP_023638974.1
OG0001355	Np001G0657300	XP_006292086.2
OG0001355	Np006G3408400	XP_006295290.2, XP_006298880.1
OG0001356	Np001G0655400	XP_023638438.1
OG0001357	Np006G3282100	XP_006295196.1
OG0001357	Np001G0636200	XP_006292016.1
OG0001358	Np001G0614600	XP_023638231.1
OG0001358	Np006G3305500	XP_006295648.1
OG0001359	Np001G0609700	XP_023639214.1
OG0001360	Np004G2379600	XP_006285712.1
OG0001360	Np005G3143100	XP_006283556.1
OG0001362	Np001G0172900	XP_006279695.1
OG0001362	Np007G4158500	XP_006298644.1
OG0001365	Np004G2057700	XP_023633080.1
OG0001365	Np003G1786700	XP_023636304.1, XP_006286720.1
OG0001366	Np007G4188800	XP_023641989.1
OG0001366	Np001G0148700	XP_006289311.1
OG0001367	Np001G0443700	XP_006290293.2
OG0001368	Np006G3223300	XP_006294353.1
OG0001369	Np006G3266000	XP_023640207.1
OG0001370	Np003G1748900	XP_006293982.1
OG0001370	Np006G3295200	XP_006301603.2
OG0001371	Np007G4210000	XP_006297596.1
OG0001371	Np003G1458300	XP_006290233.2
OG0001373	Np007G4113400, Np007G4109800	XP_006299590.1
OG0001374	Np005G3145800	XP_006285704.1, XP_006285765.1
OG0001375	Np005G3009700	XP_023633868.1
OG0001375	Np007G4050100	XP_006290552.2, XP_023641451.1
OG0001376	Np007G4045200	XP_006298478.1
OG0001376	Np004G1934100	XP_006305665.1
OG0001377	Np004G1994800	XP_023645618.1
OG0001378	Np003G1396600	XP_006288291.1
OG0001378	Np007G3805100	XP_006298010.2
OG0001379	Np004G1957100	XP_023644680.1
OG0001379	Np007G3853500	XP_006295816.1
OG0001380	Np003G1458700	XP_006289884.1
OG0001381	Np002G1171000	XP_006300518.1
OG0001381	Np004G2476600	XP_006305166.1
