Orthogroup	Arabidopsis_arenosa	Cardamine_hirsuta
OG0003719	jg19199	CARHR134630
OG0003720	jg5559, jg32141	CARHR195900
OG0003721	jg31225, jg31226	CARHR026610
OG0003722	jg28012	CARHR109120
OG0003723	jg28081, jg13217	CARHR146540
OG0003724	jg28089, jg28088	CARHR109570
OG0003725	jg28093	CARHR109620
OG0003726	jg9435	CARHR237740
OG0003727	jg12145	CARHR215860
OG0003730	jg6615	CARHR186270
OG0003731	jg3959	CARHR115520
OG0003731	jg19292	CARHR135440
OG0003732	jg19897	CARHR058290, CARHR058340
OG0003733	jg19752	CARHR114110
OG0003734	jg19742	CARHR139110
OG0003735	jg19725	CARHR138960
OG0003736	jg24569	CARHR080870
OG0003737	jg24711	CARHR082240, CARHR082220
OG0003738	jg24762	CARHR082780
OG0003739	jg25421	CARHR088990
OG0003739	jg25422	CARHR089010
OG0003740	jg25464	CARHR089250
OG0003742	jg25933	CARHR093440
OG0003742	jg16629	CARHR113170
OG0003743	jg25988	CARHR093950
OG0003744	jg26377	CARHR097690
OG0003746	jg31697, jg31680	CARHR182160
OG0003747	jg28912, jg28913	CARHR005200
OG0003749	jg3670	CARHR073580
OG0003749	jg30091	CARHR016510
OG0003750	jg30216	CARHR017440
OG0003751	jg30258	CARHR017930
OG0003752	jg2749	CARHR064570, CARHR064550
OG0003753	jg2681	CARHR063920, CARHR063940
OG0003754	jg27212	CARHR103910
OG0003754	jg11921	CARHR217350
OG0003755	jg12856	CARHR046430
OG0003756	jg10475	CARHR227530
OG0003756	jg20751	CARHR178810
OG0003757	jg32892	CARHR037790
OG0003758	jg25934, jg13532	CARHR038270
OG0003759	jg33036, jg33031	CARHR039310
OG0003760	jg8317, jg8318	CARHR294270
OG0003761	jg8460, jg8453, jg8446, jg8433	CARHR247100, CARHR215520
OG0003762	jg8463	CARHR247060
OG0003763	jg16674, jg8517	CARHR113670
OG0003764	jg8673	CARHR244980
OG0003765	jg9870	CARHR233370
OG0003768	jg9612	CARHR235950
OG0003769	jg31613	CARHR030000
OG0003769	jg31612	CARHR029960
OG0003770	jg22294	CARHR180050
OG0003770	jg32077	CARHR268010
OG0003772	jg2058	CARHR292270
OG0003772	jg12205	CARHR215360
OG0003773	jg25526	CARHR112990
OG0003774	jg11337	CARHR124280
OG0003775	jg18845, jg18844, jg18851, jg18927	CARHR125710
OG0003776	jg10994	CARHR222900
OG0003777	jg11119	CARHR180170
OG0003791	jg5555	CARHR154520, CARHR154530
OG0003792	jg5435	CARHR197210, CARHR197200
OG0003793	jg5173	CARHR184010, CARHR199820
OG0003794	jg25451, jg5026	CARHR201280
OG0003795	jg4901	CARHR202600
OG0003796	jg4790	CARHR203640
OG0003797	jg4684	CARHR204710
OG0003798	jg9989	CARHR232220
OG0003800	jg18141	CARHR124910, CARHR124390
OG0003801	jg28924	CARHR005290
OG0003801	jg18232	CARHR125350
OG0003802	jg18265	CARHR125730
OG0003803	jg18443	CARHR127460
OG0003804	jg21814, jg9946	CARHR232640
OG0003805	jg7217, jg12555	CARHR262430
OG0003806	jg31788	CARHR286960
OG0003808	jg23666	CARHR280480
OG0003808	jg23665	CARHR280490, CARHR280470
OG0003809	jg23347	CARHR277610
OG0003810	jg23286	CARHR276990
OG0003811	jg23214	CARHR276400
OG0003812	jg33427	CARHR060900, CARHR236070
OG0003813	jg8245	CARHR248040
OG0003814	jg6192, jg5775	CARHR190090
OG0003815	jg4985	CARHR201690
OG0003816	jg6011	CARHR191440
OG0003817	jg23009	CARHR274370
OG0003818	jg22703	CARHR271800
OG0003819	jg9800	CARHR234100
OG0003821	jg22331	CARHR268420
OG0003822	jg22223	CARHR267600
OG0003824	jg4378	CARHR206870
OG0003825	jg14023	CARHR267130
OG0003826	jg21541	CARHR182460
OG0003827	jg4185	CARHR208940
OG0003828	jg8714	CARHR244560
OG0003829	jg12746	CARHR213190
OG0003833	jg33757	CARHR045500
OG0003834	jg31487, jg31492, jg33665	CARHR044670
OG0003836	jg14339	CARHR149980
OG0003837	jg11675	CARHR085170, CARHR218080
OG0003838	jg11174	CARHR058610, CARHR058620, CARHR187980, CARHR222160
OG0003839	jg11126	CARHR290170, CARHR290150, CARHR056520, CARHR260120
OG0003840	jg30374	CARHR019130
OG0003840	jg3054, jg3051	CARHR067190
OG0003841	jg2504	CARHR062130
OG0003842	jg2567	CARHR062820
OG0003843	jg33189, jg33191	CARHR040560
OG0003844	jg26198	CARHR096120
OG0003844	jg33207	CARHR050370, CARHR287710
OG0003845	jg17021	CARHR116820
OG0003845	jg17009	CARHR028570
OG0003846	jg13706	CARHR152110
OG0003847	jg736, jg733	CARHR050340
OG0003848	jg14936	CARHR280960
OG0003849	jg10125	CARHR231090
OG0003850	jg10160	CARHR230760
OG0003851	jg26062	CARHR094730
OG0003852	jg23934	CARHR075310
OG0003852	jg30140	CARHR017030
OG0003853	jg16235	CARHR172040
OG0003854	jg32970, jg19923	CARHR140500
OG0003855	jg15971	CARHR169660
OG0003856	jg15833	CARHR168490
OG0003857	jg15818	CARHR168310
OG0003858	jg15817	CARHR168290
OG0003859	jg15340	CARHR163940
OG0003860	jg21726	CARHR143990
OG0003860	jg12935	CARHR257330
OG0003861	jg11711	CARHR217960
OG0003861	jg26940	CARHR102120
OG0003862	jg26742	CARHR100440
OG0003865	jg18879	CARHR132290
OG0003866	jg18831	CARHR131380
OG0003867	jg16675	CARHR113680
OG0003868	jg2288, jg32606	CARHR035840
OG0003869	jg32035	CARHR033130
OG0003870	jg32023	CARHR194380
OG0003870	jg7343	CARHR261080
OG0003871	jg539	CARHR047990
OG0003872	jg7509	CARHR255150
OG0003873	jg18739	CARHR130310
OG0003874	jg20092	CARHR142220, CARHR034190
OG0003875	jg19708	CARHR138860
OG0003876	jg1585	CARHR055450
OG0003876	jg19567	CARHR137580
OG0003877	jg19489	CARHR137030
OG0003878	jg19436, jg27089	CARHR136620
OG0003879	jg24121	CARHR076980
OG0003880	jg24680	CARHR081920
OG0003881	jg24738	CARHR082520
OG0003882	jg25093	CARHR085970
OG0003883	jg27709, jg7825	CARHR106750
OG0003884	jg25617	CARHR090820
OG0003885	jg28527	CARHR001500
OG0003886	jg22534, jg21879	CARHR264900
OG0003887	jg15139	CARHR162070
OG0003888	jg28751	CARHR003670, CARHR003680
OG0003889	jg28863	CARHR004750
OG0003890	jg14281	CARHR150790
OG0003891	jg29252	CARHR008830
OG0003892	jg29263, jg29262	CARHR008940
OG0003893	jg29302	CARHR009360
OG0003894	jg32982	CARHR009530
OG0003895	jg29687	CARHR048720, CARHR012730
OG0003896	jg30350	CARHR018840
OG0003897	jg30394	CARHR019330
OG0003898	jg30423	CARHR019600
OG0003899	jg30452	CARHR019850
OG0003900	jg8079	CARHR250080
OG0003901	jg660, jg652, jg656, jg662	CARHR049390
OG0003903	jg1209	CARHR054040
OG0003905	jg20271	CARHR173660
OG0003906	jg16496, jg16499	CARHR174210
OG0003908	jg8682	CARHR289510
OG0003909	jg8866	CARHR004760
OG0003910	jg8923, jg8924	CARHR242460
OG0003911	jg9286	CARHR239040
OG0003912	jg30889	CARHR023680
OG0003913	jg9652	CARHR235580
OG0003914	jg28902, jg16969	CARHR005050
OG0003915	jg28910	CARHR281870
OG0003915	jg259	CARHR287200, CARHR283420, CARHR287210
OG0003916	jg31391, jg3470, jg3468	CARHR057410
OG0003917	jg7242	CARHR260240
OG0003917	jg32212	CARHR034200
OG0003919	jg3831	CARHR184890
OG0003920	jg16679	CARHR113730
OG0003922	jg13808	CARHR153100
OG0003923	jg14521	CARHR155980, CARHR155960, CARHR155950, CARHR155970
OG0003925	jg23023	CARHR274510
OG0003925	jg4661	CARHR205040
OG0003926	jg22513, jg22512, jg23259, jg23340, jg23345	CARHR270160, CARHR269980, CARHR269970, CARHR105970, CARHR269960
OG0003927	jg5500	CARHR196490
OG0003928	jg5630	CARHR195140
OG0003930	jg20649	CARHR178040
OG0003931	jg21820	CARHR264260
OG0003941	jg5348	CARHR198090
OG0003943	jg5207	CARHR199480
OG0003944	jg5106	CARHR200510
OG0003945	jg6497	CARHR187330
OG0003946	jg2560, jg27086	CARHR062670
OG0003947	jg9200	CARHR239870
OG0003948	jg4954	CARHR202000, CARHR202040
OG0003949	jg6653	CARHR289470
OG0003950	jg4671	CARHR204880
OG0003951	jg6159	CARHR190390
OG0003952	jg4663	CARHR205020
OG0003953	jg23097	CARHR275270
OG0003954	jg9987	CARHR232260
OG0003955	jg10007	CARHR232070
OG0003956	jg17667	CARHR120170
OG0003957	jg17674	CARHR121450
OG0003958	jg18046	CARHR123420
OG0003959	jg18440	CARHR127420
OG0003960	jg28742	CARHR003580
OG0003961	jg9956	CARHR232530
OG0003962	jg31485, jg31488, jg31493	CARHR028940
OG0003964	jg15487	CARHR165540
OG0003965	jg1448	CARHR289760, CARHR002160
OG0003966	jg23569	CARHR279540
OG0003967	jg23403	CARHR148630, CARHR217800, CARHR278030
OG0003968	jg23346	CARHR277600
OG0003970	jg23102	CARHR275320
OG0003971	jg16861, jg1560	CARHR110530
OG0003972	jg23061, jg23063	CARHR274930
OG0003973	jg23043	CARHR274700
OG0003974	jg16943, jg6203	CARHR189990
OG0003975	jg14712	CARHR157690
OG0003976	jg6451	CARHR187680
OG0003977	jg6486	CARHR187510
OG0003978	jg29608	CARHR011990
OG0003979	jg22977, jg14300	CARHR273990
OG0003980	jg22969	CARHR273920
OG0003981	jg13351, jg13355	CARHR147650
OG0003982	jg22819	CARHR272890
OG0003983	jg22794	CARHR272720
OG0003984	jg22768	CARHR272390
OG0003985	jg22653	CARHR271310
OG0003986	jg22473	CARHR269640
OG0003987	jg7191, jg14727	CARHR157820
OG0003988	jg22226	CARHR267620
OG0003989	jg4526, jg4527	CARHR206140
OG0003990	jg22047, jg22046	CARHR266310
OG0003991	jg2592, jg4281	CARHR065770, CARHR065760
OG0003992	jg4252	CARHR277810, CARHR208250
OG0003993	jg4208	CARHR208700
OG0003994	jg4076	CARHR209950
OG0003995	jg3966	CARHR211070
OG0003996	jg3964	CARHR211080
OG0003997	jg12729	CARHR213280
OG0003998	jg24971	CARHR084850
OG0003999	jg3687	CARHR073750
OG0004000	jg3305	CARHR069990
OG0004001	jg3293	CARHR069890
OG0004002	jg3248	CARHR069470
OG0004003	jg20721	CARHR114890
OG0004004	jg33598	CARHR044020
OG0004005	jg33791, jg33793, jg33790, jg33789	CARHR045760
OG0004006	jg33764	CARHR045550
OG0004007	jg33702, jg33703, jg33701	CARHR045130
OG0004008	jg33684	CARHR123330
OG0004008	jg33682	CARHR044880
OG0004009	jg32601	CARHR035780
OG0004010	jg30250, jg33600	CARHR044050
OG0004012	jg22028	CARHR266060
OG0004013	jg11329	CARHR220630
OG0004014	jg11287, jg11285	CARHR221190
OG0004015	jg11124	CARHR290190
OG0004016	jg2985, jg2984	CARHR066490
OG0004018	jg460	CARHR051510
OG0004018	jg27475	CARHR046950
OG0004020	jg13449	CARHR148490
OG0004021	jg10388	CARHR228440
OG0004022	jg20535	CARHR176510
OG0004023	jg26129	CARHR095330
OG0004024	jg33157	CARHR040320
OG0004025	jg24034, jg10765	CARHR178030
OG0004025	jg18614	CARHR129130
OG0004026	jg18628	CARHR129280
OG0004027	jg20426	CARHR175360
OG0004028	jg30085	CARHR016450
OG0004029	jg7648	CARHR253760
OG0004030	jg1912, jg32449, jg32458	CARHR292410
OG0004031	jg21616	CARHR259150
OG0004032	jg10563	CARHR226840
OG0004033	jg10540	CARHR178340, CARHR227120
OG0004034	jg10396	CARHR228380
OG0004036	jg25931	CARHR093410
OG0004037	jg11003	CARHR222810
OG0004038	jg12326, jg10952	CARHR223210
OG0004039	jg21502, jg23956	CARHR075550
OG0004040	jg23739, jg17130	CARHR115920
OG0004041	jg16343	CARHR173040
OG0004042	jg16250	CARHR172190
OG0004043	jg9088	CARHR241000
OG0004044	jg26976, jg16200	CARHR171780
OG0004045	jg11134, jg16193	CARHR171730
OG0004046	jg16003	CARHR169950
OG0004047	jg15750	CARHR167590
OG0004048	jg12921	CARHR143830
OG0004049	jg15677	CARHR167260
OG0004050	jg32133, jg32129	CARHR166740
OG0004051	jg15360	CARHR164100, CARHR164120
OG0004052	jg15291	CARHR163490
OG0004053	jg15284	CARHR163420
OG0004054	jg26820	CARHR101150
OG0004055	jg33750	CARHR045410
OG0004056	jg2834	CARHR064870
OG0004058	jg19311	CARHR135590
OG0004059	jg26827, jg26795, jg26797	CARHR100940
OG0004060	jg16928	CARHR117610
OG0004061	jg10019	CARHR231980
OG0004062	jg33017	CARHR039200, CARHR286730, CARHR039190
OG0004063	jg32068	CARHR033360
OG0004064	jg7344	CARHR261100, CARHR261120
OG0004066	jg5792, jg24530	CARHR193630
OG0004068	jg24400	CARHR079360
OG0004069	jg20152	CARHR142790
OG0004070	jg20052	CARHR141790
OG0004071	jg27568, jg27569	CARHR105780
OG0004072	jg19814, jg19813	CARHR139780
OG0004073	jg19705	CARHR138820
OG0004074	jg30228	CARHR017600
OG0004074	jg19535	CARHR137380
OG0004076	jg24138	CARHR077110
OG0004077	jg24183	CARHR077430
OG0004078	jg5662, jg24258	CARHR078090
OG0004079	jg24320	CARHR078610
OG0004080	jg24357	CARHR078960
OG0004080	jg24356	CARHR078950
OG0004081	jg24388	CARHR079280
OG0004082	jg24395	CARHR079340
OG0004083	jg24421	CARHR079560
OG0004084	jg24518	CARHR080390
OG0004085	jg16606, jg24538	CARHR080570
OG0004086	jg24681	CARHR081930
OG0004087	jg25245	CARHR087420
OG0004088	jg25328	CARHR088120
OG0004089	jg25432	CARHR089110
OG0004090	jg12085, jg12054, jg25561	CARHR090300
OG0004091	jg25643	CARHR091130
OG0004092	jg25800	CARHR092380
OG0004093	jg25916	CARHR093290, CARHR292250
OG0004095	jg21504, jg21535	CARHR056790, CARHR182700, CARHR287810
OG0004098	jg26610	CARHR099520
OG0004099	jg26591	CARHR099350
OG0004100	jg26520	CARHR098730
OG0004102	jg26348	CARHR097460, CARHR097450
OG0004104	jg21592, jg21593	CARHR287960
OG0004104	jg14640	CARHR050710
OG0004105	jg6871	CARHR185420
OG0004106	jg8218	CARHR248370
OG0004107	jg28490, jg33286	CARHR001070
OG0004109	jg28984	CARHR005880
OG0004110	jg29121, jg29138	CARHR007620
OG0004111	jg1469, jg29258	CARHR284470
OG0004113	jg29517	CARHR011270
OG0004114	jg604	CARHR048700
OG0004114	jg29690	CARHR012760
OG0004115	jg29960	CARHR015280
OG0004116	jg30311	CARHR018480
OG0004117	jg30330	CARHR180060, CARHR018650
OG0004119	jg21621, jg21620	CARHR259040
OG0004120	jg2777	CARHR291230
OG0004122	jg29728	CARHR013020
OG0004122	jg576	CARHR048400
OG0004123	jg13516	CARHR148990
OG0004124	jg412	CARHR047720, CARHR046670
OG0004125	jg7808, jg7816	CARHR252140
OG0004126	jg27613	CARHR178510
OG0004127	jg14139, jg14137	CARHR283570
OG0004128	jg7764	CARHR252510
OG0004129	jg32897	CARHR037830
OG0004130	jg8586	CARHR245870
OG0004131	jg8705	CARHR244650
OG0004132	jg8745	CARHR244280
OG0004133	jg8993	CARHR241860
OG0004134	jg26654	CARHR099840
OG0004135	jg26680	CARHR100060
OG0004136	jg8182	CARHR248750
OG0004137	jg21991	CARHR265770
OG0004138	jg30989	CARHR024500, CARHR024490
OG0004138	jg30988	CARHR024510, CARHR024480
OG0004139	jg14092, jg7316, jg12165, jg27198, jg32633, jg1318, jg17388, jg32425, jg14924, jg14341, jg32323, jg1179, jg13579, jg17245, jg1951, jg20609, jg17124, jg1473, jg27703, jg17364, jg32062, jg11548	CARHR259080
OG0004141	jg1525, jg1529	CARHR055730
OG0004146	jg17871	CARHR122090, CARHR007370
OG0004147	jg14010	CARHR267110
OG0004148	jg12920	CARHR143820
OG0004149	jg13547, jg13600	CARHR149400
OG0004150	jg16136	CARHR171180
OG0004152	jg7121	CARHR259650
OG0004153	jg9723	CARHR234960
OG0004155	jg23295	CARHR277090
OG0004155	jg23296	CARHR277100
OG0004165	jg16853	CARHR184610
OG0004166	jg9357	CARHR238420
OG0004167	jg9351	CARHR238460
OG0004168	jg23290	CARHR043640, CARHR277040
OG0004169	jg5568	CARHR195860
OG0004170	jg5514	CARHR196320
OG0004171	jg21373	CARHR196500
OG0004173	jg5426	CARHR197310
OG0004174	jg5341	CARHR198150
OG0004175	jg5336	CARHR198210
OG0004176	jg5322, jg5324	CARHR198310
OG0004177	jg30928	CARHR023990
OG0004178	jg5217	CARHR199350
OG0004181	jg13715	CARHR152260
OG0004182	jg4911	CARHR202490
OG0004182	jg6376	CARHR188430
OG0004183	jg1325, jg1328, jg4751	CARHR204040
OG0004184	jg4693	CARHR204600
OG0004185	jg4467, jg4482, jg4686	CARHR204670
OG0004186	jg9986, jg723	CARHR232270
OG0004187	jg17473, jg17474	CARHR264560
OG0004188	jg17560	CARHR119280
OG0004189	jg17626	CARHR119770
OG0004190	jg17661, jg20921	CARHR120140
OG0004191	jg17812	CARHR121430
OG0004192	jg18077	CARHR123680
OG0004193	jg18082	CARHR289390, CARHR123770
OG0004194	jg18091	CARHR123950
OG0004195	jg18178	CARHR124830
OG0004196	jg29044	CARHR264210
OG0004196	jg32634	CARHR038600, CARHR038340, CARHR038580
OG0004196	jg1439	CARHR038720, CARHR289200
OG0004197	jg18251	CARHR125550, CARHR125360
OG0004198	jg18289, jg18291	CARHR125980
OG0004199	jg32828	CARHR037430
OG0004200	jg6961	CARHR288460
OG0004200	jg32734	CARHR036620
OG0004201	jg32743	CARHR036760, CARHR036750
OG0004202	jg31346	CARHR027730
OG0004203	jg31426	CARHR128220, CARHR028450
OG0004204	jg31498	CARHR028990, CARHR028970, CARHR029000
OG0004205	jg18543	CARHR128490
OG0004205	jg31530	CARHR029550
OG0004206	jg31571	CARHR029660
OG0004207	jg31600	CARHR029870
OG0004208	jg102, jg31616	CARHR030030
OG0004209	jg31656	CARHR030310, CARHR030320
OG0004210	jg31838	CARHR031410
OG0004211	jg13096	CARHR145350
OG0004212	jg23688	CARHR280690
OG0004214	jg23677	CARHR280590
OG0004215	jg23616	CARHR279960
OG0004217	jg23326	CARHR277390
OG0004218	jg23239	CARHR276630
OG0004219	jg33439	CARHR042570, CARHR172770
OG0004219	jg28077	CARHR145310
OG0004220	jg28668, jg28403, jg23077	CARHR275090
OG0004221	jg23029	CARHR274570
OG0004222	jg10959	CARHR223120
OG0004223	jg20883	CARHR180220
OG0004225	jg6365	CARHR188530
OG0004225	jg6364	CARHR188540
OG0004226	jg5843	CARHR193070
OG0004227	jg5933	CARHR192130
OG0004228	jg6035	CARHR191290
OG0004229	jg22854	CARHR285570
OG0004230	jg22824	CARHR285220
OG0004231	jg13120	CARHR145560
OG0004232	jg22561	CARHR270530
OG0004233	jg10228	CARHR222380, CARHR230010
OG0004234	jg22419	CARHR269180, CARHR269130
OG0004235	jg21513	CARHR158680
OG0004236	jg22301	CARHR268120
OG0004237	jg7980	CARHR250570
OG0004238	jg7849	CARHR251050
OG0004239	jg4411	CARHR207090
OG0004240	jg24968	CARHR084820
OG0004241	jg4158	CARHR209160
OG0004242	jg4022	CARHR210430
OG0004243	jg3852	CARHR211980
OG0004244	jg12693	CARHR213770
OG0004245	jg12748	CARHR213170
OG0004245	jg12749	CARHR149510, CARHR213160
OG0004246	jg3688	CARHR073760
OG0004247	jg3630	CARHR073070
OG0004248	jg3563	CARHR072380
OG0004249	jg3440	CARHR071210
OG0004250	jg24780	CARHR082970
OG0004251	jg33774	CARHR045640
OG0004252	jg31181	CARHR026140
OG0004253	jg33525	CARHR043440
OG0004254	jg11510	CARHR219070
OG0004255	jg19819	CARHR139840, CARHR107290, CARHR119960
OG0004256	jg2929	CARHR065870, CARHR065840
OG0004257	jg21766	CARHR024370
OG0004258	jg29774	CARHR013490
OG0004259	jg13615	CARHR292510
OG0004260	jg21742	CARHR257420
OG0004261	jg13528, jg13529	CARHR149180
OG0004262	jg13288, jg13289	CARHR147060
OG0004263	jg31055	CARHR025060
OG0004264	jg2525	CARHR062300
OG0004265	jg20446	CARHR175560
OG0004266	jg20474	CARHR175920
OG0004267	jg20539	CARHR176560
OG0004268	jg20580	CARHR177070, CARHR177270, CARHR177260
OG0004269	jg17376	CARHR050650
OG0004271	jg33278	CARHR041430
OG0004272	jg33344	CARHR041950
OG0004272	jg33345	CARHR109280
OG0004273	jg33415	CARHR042430
OG0004274	jg10735	CARHR225410
OG0004275	jg10739, jg10736	CARHR225380
OG0004276	jg10188	CARHR225030
OG0004277	jg10876	CARHR224050
OG0004278	jg14996	CARHR160720
OG0004279	jg10126	CARHR231080
OG0004280	jg10157	CARHR230780
OG0004281	jg21830	CARHR264390
OG0004283	jg18611	CARHR129100, CARHR135500
OG0004284	jg10260	CARHR229620
OG0004285	jg10565	CARHR226810, CARHR140040
OG0004286	jg10486	CARHR227440
OG0004287	jg10458	CARHR227700
OG0004288	jg10925	CARHR223490
OG0004289	jg23920	CARHR266370, CARHR105740, CARHR075180
OG0004290	jg6509	CARHR187390
OG0004291	jg16370	CARHR173300
OG0004292	jg16208	CARHR107270
OG0004293	jg16165	CARHR257760
OG0004295	jg15887	CARHR169000
OG0004296	jg15843	CARHR168610, CARHR168250
OG0004297	jg15838	CARHR168550
OG0004298	jg15785	CARHR167890
OG0004299	jg15162, jg15692	CARHR167060
OG0004300	jg15630	CARHR166730
OG0004301	jg15598	CARHR166440
OG0004302	jg15439	CARHR165020
OG0004303	jg22061	CARHR266530
OG0004304	jg26735	CARHR100390
OG0004305	jg27931	CARHR108430
OG0004306	jg27963	CARHR108640
OG0004307	jg28021	CARHR109170
OG0004307	jg28026	CARHR106980
OG0004308	jg28133	CARHR109920
OG0004310	jg19395	CARHR136280
OG0004311	jg19357, jg19362	CARHR136000
OG0004312	jg19340	CARHR135840
OG0004313	jg19251	CARHR135100
OG0004314	jg19134	CARHR133950
OG0004315	jg19050	CARHR133310
OG0004316	jg18917	CARHR131980
OG0004317	jg7605	CARHR254190
OG0004318	jg16833	CARHR114630
OG0004319	jg31196	CARHR026300
OG0004320	jg28763	CARHR115370, CARHR003790
OG0004321	jg14410	CARHR034000
OG0004321	jg14406	CARHR154690
OG0004322	jg6553	CARHR186930
OG0004323	jg6613	CARHR186300
OG0004324	jg6623	CARHR186240
OG0004325	jg6637	CARHR186190
OG0004326	jg20112	CARHR142410
OG0004327	jg20110	CARHR142400
OG0004328	jg20059	CARHR141850, CARHR193560, CARHR195690
OG0004330	jg31102	CARHR025440
OG0004331	jg26321	CARHR099560, CARHR097240
OG0004332	jg19964	CARHR140920
OG0004333	jg19294	CARHR138920
OG0004334	jg19639	CARHR138210
OG0004335	jg19633	CARHR138160, CARHR169410
OG0004336	jg19609	CARHR137940
OG0004337	jg20330	CARHR174180
OG0004338	jg20337	CARHR174260
OG0004339	jg20352	CARHR174340
OG0004340	jg24504	CARHR080250
OG0004341	jg24527	CARHR080480
OG0004342	jg24619	CARHR081270
OG0004343	jg24625	CARHR081380
OG0004344	jg24746	CARHR082620
OG0004345	jg24936	CARHR084550
OG0004346	jg25070	CARHR085790
OG0004347	jg25138	CARHR086390
OG0004348	jg25156	CARHR086590
OG0004348	jg4445	CARHR206550
OG0004349	jg25215	CARHR087110
OG0004350	jg25282	CARHR087710
OG0004351	jg25327	CARHR088110
OG0004352	jg25380	CARHR088580
OG0004353	jg25416	CARHR088940
OG0004354	jg25429	CARHR089080
OG0004355	jg25501	CARHR089790
OG0004356	jg25570	CARHR090390
OG0004357	jg25581	CARHR090430
OG0004358	jg25584	CARHR090470
OG0004359	jg25640, jg25642	CARHR091120
OG0004360	jg28295	CARHR111380, CARHR111360
OG0004361	jg25799	CARHR092370
OG0004362	jg26001	CARHR094070
OG0004363	jg26037	CARHR094420
OG0004364	jg26103	CARHR095030
OG0004365	jg26173	CARHR095810, CARHR095800, CARHR095820
OG0004366	jg26203	CARHR096200
OG0004367	jg26260	CARHR096780
OG0004368	jg26285	CARHR096940
OG0004369	jg26311, jg26308	CARHR097150
OG0004370	jg12240	CARHR215080
OG0004371	jg12116	CARHR215950
OG0004372	jg21297	CARHR184280, CARHR258390
OG0004373	jg26640	CARHR099760
OG0004374	jg26574	CARHR099200
OG0004375	jg26466	CARHR098270
OG0004376	jg26391	CARHR097820
OG0004377	jg26370	CARHR097660
OG0004378	jg26369	CARHR097640
OG0004379	jg26339	CARHR097410
