Orthogroup	Arabidopsis_arenosa	Arabis_alpina
OG0001817	jg12420	Aa_G421580.h1.t1
OG0001818	jg30462	Aa_G407740.h1.t1
OG0001818	jg3163, jg3164	Aa_G259430.h1.t1
OG0001819	jg27886	Aa_G650580.h1.t1
OG0001819	jg8796	Aa_G426390.h1.t1
OG0001820	jg8733	Aa_G514600.h1.t1
OG0001820	jg27922	Aa_G249580.h1.t1
OG0001821	jg18776	Aa_G426250.h1.t1
OG0001821	jg15217	Aa_G395730.h1.t1
OG0001822	jg13341	Aa_G25750.h1.t1
OG0001822	jg18822	Aa_G25330.h1.t1
OG0001823	jg11131	Aa_G428420.h1.t1
OG0001824	jg2943	Aa_G341740.h1.t1
OG0001824	jg30298	Aa_G454440.h1.t1
OG0001826	jg3090	Aa_G283730.h1.t1
OG0001826	jg30392	Aa_G119160.h1.t1
OG0001827	jg9518	Aa_G343420.h1.t1
OG0001827	jg28180	Aa_G64120.h1.t1
OG0001828	jg31077	Aa_G254950.h1.t1
OG0001829	jg10755	Aa_G423050.h1.t1
OG0001829	jg20453	Aa_G58250.h1.t1
OG0001830	jg20541	Aa_G239410.h1.t1
OG0001830	jg10668	Aa_G78130.h1.t1
OG0001831	jg29093	Aa_G275730.h1.t1
OG0001832	jg33328	Aa_G611070.h1.t1
OG0001833	jg25659	Aa_G241840.h1.t1
OG0001833	jg33407	Aa_G568100.h1.t1
OG0001834	jg18537	Aa_G12040.h1.t1
OG0001834	jg21940	Aa_G435740.h1.t1
OG0001835	jg10809	Aa_G165030.h1.t1
OG0001836	jg29090	Aa_G275770.h1.t1
OG0001837	jg27574	Aa_G541710.h1.t1
OG0001837	jg8956	Aa_G274360.h1.t1
OG0001838	jg27834	Aa_G542180.h1.t1
OG0001838	jg8821	Aa_G379280.h1.t1
OG0001839	jg7468	Aa_G686370.h1.t1
OG0001840	jg10236	Aa_G19940.h1.t1
OG0001840	jg7597	Aa_G225600.h1.t1
OG0001842	jg10535	Aa_G245360.h1.t1, Aa_G245350.h1.t1
OG0001843	jg7806	Aa_G41990.h1.t1
OG0001843	jg10460	Aa_G416730.h1.t1, Aa_G586790.h1.t1
OG0001844	jg7761	Aa_G373240.h1.t1
OG0001844	jg10406	Aa_G398630.h1.t1
OG0001845	jg29176	Aa_G369430.h1.t1
OG0001845	jg33024	Aa_G521280.h1.t1
OG0001846	jg19419	Aa_G238630.h1.t1, Aa_G124080.h1.t1
OG0001848	jg16280	Aa_G2450.h1.t1
OG0001848	jg20106	Aa_G177990.h1.t1
OG0001849	jg16122	Aa_G353970.h1.t1
OG0001849	jg19903	Aa_G443520.h1.t1
OG0001850	jg16086	Aa_G102460.h1.t1
OG0001851	jg16074	Aa_G103360.h1.t1
OG0001851	jg19816	Aa_G265120.h1.t1
OG0001852	jg16066	Aa_G218940.h1.t1
OG0001852	jg19785	Aa_G479520.h1.t1
OG0001853	jg19769	Aa_G100580.h1.t1
OG0001853	jg16052	Aa_G349420.h1.t1
OG0001854	jg16020	Aa_G322920.h1.t1
OG0001854	jg16018	Aa_G322950.h1.t1
OG0001855	jg19371	Aa_G144230.h1.t1
OG0001855	jg15633	Aa_G174990.h1.t1
OG0001856	jg19206	Aa_G38080.h1.t1, Aa_G699510.h1.t1
OG0001856	jg15506	Aa_G213630.h1.t1
OG0001857	jg15410	Aa_G349640.h1.t1, Aa_G381230.h1.t1
OG0001858	jg15264	Aa_G14200.h1.t1
OG0001858	jg18853	Aa_G531170.h1.t1
OG0001859	jg8680	Aa_G342330.h1.t1
OG0001859	jg27993	Aa_G221830.h1.t1, Aa_G415540.h1.t1
OG0001860	jg28030	Aa_G426660.h1.t1
OG0001861	jg2006	Aa_G686000.h1.t1
OG0001862	jg7655, jg7654	Aa_G93580.h1.t1
OG0001863	jg7710, jg7709, jg7706, jg7708	Aa_G455650.h1.t1
OG0001864	jg16709	Aa_G375060.h1.t1
OG0001864	jg8552	Aa_G615870.h1.t1
OG0001865	jg32330	Aa_G239560.h1.t1
OG0001865	jg7096, jg7149	Aa_G12650.h1.t1
OG0001866	jg29348	Aa_G160860.h1.t1
OG0001866	jg24772	Aa_G500900.h1.t1
OG0001867	jg19569, jg19570	Aa_G574050.h1.t1, Aa_G574060.h1.t1
OG0001869	jg30641	Aa_G33330.h1.t1
OG0001871	jg24077	Aa_G42350.h1.t1
OG0001871	jg24079, jg24078	Aa_G42340.h1.t1
OG0001872	jg26612	Aa_G293430.h1.t1
OG0001873	jg29872	Aa_G585790.h1.t1
OG0001874	jg17160	Aa_G35800.h1.t1
OG0001875	jg13709	Aa_G486790.h1.t1
OG0001876	jg12520	Aa_G245480.h1.t1
OG0001877	jg12343	Aa_G417800.h1.t1
OG0001877	jg2216	Aa_G63770.h1.t1
OG0001878	jg8204	Aa_G299900.h1.t1, Aa_G299890.h1.t1
OG0001878	jg28459	Aa_G291150.h1.t1
OG0001879	jg29470	Aa_G545750.h1.t1
OG0001879	jg9863	Aa_G240610.h1.t1
OG0001880	jg29476	Aa_G530670.h1.t1
OG0001880	jg909	Aa_G318330.h1.t1
OG0001881	jg29643	Aa_G298930.h1.t1
OG0001881	jg686	Aa_G739680.h1.t1
OG0001882	jg29646	Aa_G298900.h1.t1
OG0001882	jg678	Aa_G488340.h1.t1
OG0001883	jg579	Aa_G433420.h1.t1
OG0001883	jg29727	Aa_G328360.h1.t1
OG0001884	jg13222	Aa_G329000.h1.t1
OG0001884	jg29784	Aa_G584870.h1.t1
OG0001885	jg13058	Aa_G435360.h1.t1
OG0001885	jg29930	Aa_G117630.h1.t1
OG0001886	jg30017	Aa_G13540.h1.t1
OG0001886	jg32974	Aa_G121270.h1.t1
OG0001888	jg2868	Aa_G347840.h1.t1
OG0001888	jg30254	Aa_G324100.h1.t1
OG0001889	jg2896	Aa_G187210.h1.t1
OG0001890	jg13050	Aa_G323150.h1.t1
OG0001891	jg2617	Aa_G504900.h1.t1
OG0001891	jg30992	Aa_G281110.h1.t1
OG0001892	jg8533	Aa_G294410.h1.t1
OG0001892	jg8534	Aa_G294520.h1.t1
OG0001894	jg27523	Aa_G269030.h1.t1
OG0001894	jg8979	Aa_G614950.h1.t1
OG0001895	jg9266	Aa_G399000.h1.t1
OG0001895	jg16927	Aa_G310000.h1.t1
OG0001896	jg16925	Aa_G310020.h1.t1
OG0001896	jg9269	Aa_G420450.h1.t1
OG0001897	jg9308	Aa_G190660.h1.t1
OG0001897	jg16891	Aa_G750950.h1.t1
OG0001899	jg17387	Aa_G456100.h1.t1
OG0001900	jg12561	Aa_G756290.h1.t1
OG0001900	jg13666	Aa_G635220.h1.t1
OG0001910	jg9354	Aa_G432050.h1.t1
OG0001910	jg16859	Aa_G166810.h1.t1
OG0001911	jg16870	Aa_G537780.h1.t1
OG0001911	jg9340	Aa_G456130.h1.t1
OG0001912	jg5465	Aa_G539770.h1.t1
OG0001912	jg24095	Aa_G250420.h1.t1
OG0001913	jg9641	Aa_G733770.h1.t1
OG0001914	jg24049	Aa_G42590.h1.t1
OG0001914	jg5407	Aa_G383450.h1.t1
OG0001915	jg5162	Aa_G731180.h1.t1
OG0001916	jg5802	Aa_G181400.h1.t1
OG0001916	jg5073	Aa_G623420.h1.t1
OG0001917	jg5050	Aa_G256470.h1.t1
OG0001917	jg5812	Aa_G112810.h1.t1
OG0001918	jg6368	Aa_G596570.h1.t1
OG0001919	jg6358	Aa_G169040.h1.t1
OG0001920	jg23530	Aa_G37210.h1.t1
OG0001920	jg4828	Aa_G458420.h1.t1
OG0001921	jg4825	Aa_G195990.h1.t1
OG0001922	jg16707	Aa_G165190.h1.t1
OG0001922	jg4782	Aa_G516760.h1.t1
OG0001923	jg4759	Aa_G637990.h1.t1
OG0001923	jg23417	Aa_G51650.h1.t1
OG0001924	jg23065	Aa_G620750.h1.t1
OG0001925	jg29025	Aa_G22450.h1.t1
OG0001925	jg18100	Aa_G470380.h1.t1
OG0001926	jg18108	Aa_G374200.h1.t1
OG0001926	jg29023	Aa_G22470.h1.t1
OG0001927	jg28969	Aa_G469730.h1.t1
OG0001927	jg18167	Aa_G359510.h1.t1
OG0001928	jg27549	Aa_G675130.h1.t1
OG0001929	jg28794	Aa_G477740.h1.t1
OG0001929	jg18399	Aa_G183660.h1.t1
OG0001931	jg9916	Aa_G29800.h1.t1
OG0001931	jg21888	Aa_G620240.h1.t1
OG0001934	jg31693	Aa_G468660.h1.t1
OG0001934	jg18619	Aa_G263980.h1.t1
OG0001935	jg18660	Aa_G52060.h1.t1
OG0001936	jg18654	Aa_G52090.h1.t1
OG0001936	jg31905	Aa_G16470.h1.t1
OG0001937	jg14875	Aa_G124640.h1.t1
OG0001937	jg23656	Aa_G165800.h1.t1
OG0001938	jg25527	Aa_G1250.h1.t1
OG0001938	jg23026	Aa_G165620.h1.t1
OG0001939	jg6217, jg13926	Aa_G578250.h1.t1
OG0001939	jg14710	Aa_G106900.h1.t1
OG0001940	jg9146	Aa_G9770.h1.t1
OG0001942	jg14242	Aa_G192030.h1.t1
OG0001942	jg6125	Aa_G552190.h1.t1
OG0001943	jg14291	Aa_G206050.h1.t1
OG0001945	jg927	Aa_G592870.h1.t1
OG0001945	jg898	Aa_G392490.h1.t1
OG0001946	jg22756	Aa_G93730.h1.t1
OG0001946	jg4539	Aa_G244320.h1.t1
OG0001947	jg9882, jg22655	Aa_G575480.h1.t1, Aa_G575490.h1.t1
OG0001948	jg22648, jg9879	Aa_G307730.h1.t1
OG0001949	jg27801	Aa_G548880.h1.t1
OG0001949	jg27802	Aa_G548890.h1.t1
OG0001950	jg12451	Aa_G443200.h1.t1
OG0001950	jg13850	Aa_G263570.h1.t1
OG0001951	jg9805	Aa_G227930.h1.t1
OG0001951	jg22462	Aa_G580850.h1.t1
OG0001952	jg22316	Aa_G149050.h1.t1
OG0001952	jg9750	Aa_G363790.h1.t1
OG0001953	jg22291	Aa_G123350.h1.t1
OG0001953	jg9734	Aa_G129660.h1.t1
OG0001954	jg25182	Aa_G40600.h1.t1
OG0001954	jg4520	Aa_G640340.h1.t1
OG0001955	jg4435, jg4456	Aa_G694660.h1.t1
OG0001955	jg25140	Aa_G5550.h1.t1
OG0001956	jg25004	Aa_G137100.h1.t1
OG0001956	jg4233	Aa_G304080.h1.t1
OG0001957	jg24916	Aa_G324500.h1.t1
OG0001957	jg4094, jg8605	Aa_G170080.h1.t1
OG0001958	jg4061	Aa_G259880.h1.t1
OG0001958	jg24909	Aa_G34520.h1.t1
OG0001960	jg13473	Aa_G437780.h1.t1
OG0001960	jg12684	Aa_G553490.h1.t1
OG0001961	jg30064	Aa_G25250.h1.t1
OG0001961	jg3715	Aa_G410400.h1.t1
OG0001962	jg3677	Aa_G462520.h1.t1
OG0001962	jg30087	Aa_G497280.h1.t1
OG0001963	jg3669	Aa_G293580.h1.t1
OG0001964	jg3641	Aa_G410230.h1.t1, Aa_G457360.h1.t1
OG0001965	jg30640	Aa_G33340.h1.t1
OG0001965	jg3317	Aa_G111030.h1.t1
OG0001966	jg8787	Aa_G781090.h1.t1
OG0001966	jg8773	Aa_G157050.h1.t1
OG0001967	jg30599	Aa_G148910.h1.t1
OG0001967	jg3290	Aa_G315360.h1.t1
OG0001968	jg3246	Aa_G281690.h1.t1
OG0001969	jg27850	Aa_G383830.h1.t1
OG0001969	jg8818	Aa_G293880.h1.t1
OG0001970	jg27884	Aa_G650560.h1.t1
OG0001970	jg8797	Aa_G426380.h1.t1
OG0001971	jg27906	Aa_G261520.h1.t1
OG0001971	jg8757	Aa_G376310.h1.t1
OG0001972	jg8741	Aa_G514690.h1.t1
OG0001973	jg25405	Aa_G237680.h1.t1
OG0001974	jg25516	Aa_G1360.h1.t1
OG0001974	jg33533	Aa_G603610.h1.t1
OG0001975	jg18794	Aa_G595080.h1.t1
OG0001977	jg11458	Aa_G79970.h1.t1
OG0001977	jg26685	Aa_G199080.h1.t1
OG0001978	jg11318	Aa_G362610.h1.t1
OG0001978	jg24053	Aa_G42550.h1.t1
OG0001979	jg11308	Aa_G479690.h1.t1
OG0001979	jg26546	Aa_G518850.h1.t1
OG0001980	jg11292, jg26525	Aa_G233310.h1.t1, Aa_G413560.h1.t1
OG0001981	jg25734	Aa_G197420.h1.t1
OG0001981	jg11095	Aa_G327160.h1.t1
OG0001982	jg15578	Aa_G287200.h1.t1
OG0001982	jg19282	Aa_G431200.h1.t1
OG0001984	jg13358	Aa_G25600.h1.t1
OG0001985	jg20529	Aa_G118040.h1.t1
OG0001985	jg10678	Aa_G78030.h1.t1
OG0001986	jg33092, jg33094	Aa_G599970.h1.t1
OG0001986	jg26065	Aa_G371350.h1.t1
OG0001987	jg33230	Aa_G410590.h1.t1
OG0001987	jg26215	Aa_G250670.h1.t1
OG0001988	jg33319	Aa_G225070.h1.t1
OG0001989	jg33409	Aa_G568080.h1.t1
OG0001992	jg10824	Aa_G152240.h1.t1
OG0001992	jg20386	Aa_G324640.h1.t1
OG0001993	jg8088	Aa_G347420.h1.t1
OG0001993	jg28526	Aa_G211770.h1.t1
OG0001994	jg7590	Aa_G225570.h1.t1
OG0001994	jg10233	Aa_G19970.h1.t1
OG0001995	jg10302	Aa_G517320.h1.t1
OG0001996	jg10360, jg10361	Aa_G558920.h1.t1
OG0001997	jg7782	Aa_G41830.h1.t1
OG0001997	jg10439	Aa_G37720.h1.t1, Aa_G37690.h1.t1
OG0001998	jg20210	Aa_G13020.h1.t1
OG0001999	jg19936	Aa_G16230.h1.t1
OG0001999	jg16146	Aa_G48780.h1.t1
OG0002000	jg19876	Aa_G175160.h1.t1
OG0002000	jg16114	Aa_G354050.h1.t1
OG0002002	jg16063	Aa_G349490.h1.t1, Aa_G349480.h1.t1
OG0002002	jg19778	Aa_G100670.h1.t1
OG0002003	jg29440	Aa_G563970.h1.t1
OG0002003	jg15813	Aa_G345860.h1.t1
OG0002004	jg19442	Aa_G188360.h1.t1
OG0002004	jg15744	Aa_G369790.h1.t1
OG0002005	jg9674	Aa_G244680.h1.t1, Aa_G133110.h1.t1
OG0002007	jg19070	Aa_G269550.h1.t1
OG0002007	jg19073	Aa_G350710.h1.t1
OG0002009	jg15086	Aa_G235880.h1.t1
OG0002009	jg18988, jg19001	Aa_G172150.h1.t1
OG0002011	jg16532	Aa_G10000.h1.t1
OG0002011	jg8353	Aa_G137890.h1.t1
OG0002012	jg32069	Aa_G555230.h1.t1
OG0002013	jg24478	Aa_G51100.h1.t1
OG0002013	jg6603	Aa_G414020.h1.t1
OG0002014	jg16350	Aa_G364300.h1.t1
OG0002014	jg20181	Aa_G206130.h1.t1
OG0002015	jg20171	Aa_G241280.h1.t1
OG0002015	jg16336	Aa_G605810.h1.t1
OG0002016	jg25801	Aa_G71190.h1.t1
OG0002017	jg19506	Aa_G67350.h1.t1
OG0002017	jg15822	Aa_G221060.h1.t1
OG0002018	jg24426	Aa_G5080.h1.t1
OG0002018	jg1497	Aa_G316160.h1.t1
OG0002019	jg24567	Aa_G257360.h2.t1, Aa_G47740.h2.t1, Aa_G47740.h1.t1, Aa_G257360.h1.t1
OG0002020	jg25802	Aa_G71200.h1.t1
OG0002021	jg25819	Aa_G107730.h1.t1
OG0002021	jg32878	Aa_G57510.h1.t1
OG0002022	jg25847	Aa_G53570.h1.t1
OG0002022	jg32900	Aa_G57640.h1.t1
OG0002023	jg13772	Aa_G247750.h1.t1
OG0002023	jg12495	Aa_G245600.h1.t1
OG0002024	jg2043, jg12191	Aa_G387740.h1.t1
OG0002025	jg26453	Aa_G198870.h1.t1
OG0002025	jg11240	Aa_G594620.h1.t1
OG0002026	jg5711	Aa_G372440.h1.t1, Aa_G446920.h1.t1, Aa_G372430.h1.t1
OG0002027	jg8103	Aa_G53230.h1.t1
OG0002027	jg28466	Aa_G105770.h1.t1
OG0002028	jg8132	Aa_G67870.h1.t1
OG0002029	jg8133	Aa_G67860.h1.t1
OG0002029	jg28493	Aa_G325230.h1.t1
OG0002030	jg28575	Aa_G6560.h1.t1
OG0002030	jg8003	Aa_G191540.h1.t1
OG0002031	jg28894	Aa_G79380.h1.t1
OG0002032	jg1360	Aa_G7680.h1.t1
OG0002032	jg29297	Aa_G394720.h1.t1
OG0002033	jg29452	Aa_G427980.h1.t1
OG0002033	jg980	Aa_G182590.h1.t1
OG0002034	jg29540	Aa_G804100.h1.t1
OG0002034	jg836	Aa_G177300.h1.t1
OG0002035	jg29607	Aa_G307220.h1.t1
OG0002035	jg756	Aa_G328610.h1.t1
OG0002036	jg591	Aa_G327980.h1.t1
OG0002036	jg29714	Aa_G319790.h1.t1
OG0002037	jg13322	Aa_G276760.h1.t1
OG0002037	jg29763	Aa_G26720.h1.t1
OG0002038	jg29949	Aa_G115580.h1.t1, Aa_G117670.h1.t1
OG0002041	jg30888	Aa_G62600.h1.t1
OG0002041	jg2685	Aa_G68650.h1.t1
OG0002042	jg12799	Aa_G185170.h1.t1
OG0002043	jg14376, jg14377, jg8303, jg8296	Aa_G219330.h1.t1
OG0002044	jg27764	Aa_G70180.h1.t1
OG0002045	jg9078	Aa_G58460.h1.t1
OG0002045	jg17297	Aa_G290470.h1.t1
OG0002048	jg7327	Aa_G661720.h1.t1
OG0002048	jg7322, jg7326	Aa_G555240.h1.t1
OG0002056	jg22795	Aa_G148060.h1.t1
OG0002056	jg14511	Aa_G89070.h1.t1
OG0002057	jg23250	Aa_G406240.h1.t1
OG0002058	jg5658	Aa_G411070.h1.t1
OG0002058	jg24248	Aa_G185580.h1.t1
OG0002059	jg5655	Aa_G145010.h1.t1
OG0002059	jg5283	Aa_G569220.h1.t1
OG0002060	jg5649	Aa_G253660.h1.t1
OG0002060	jg5633	Aa_G85820.h1.t1
OG0002061	jg24185	Aa_G47630.h1.t1
OG0002062	jg5509	Aa_G162350.h1.t1
OG0002062	jg24124	Aa_G111880.h1.t1
OG0002063	jg24099	Aa_G200370.h1.t1
OG0002063	jg5469	Aa_G539740.h1.t1
OG0002064	jg5448	Aa_G96850.h1.t1
OG0002064	jg24082	Aa_G42310.h1.t1
OG0002065	jg24069	Aa_G42430.h1.t1
OG0002065	jg5429	Aa_G59360.h1.t1
OG0002066	jg24061	Aa_G42500.h1.t1
OG0002067	jg5258	Aa_G258170.h1.t1
OG0002067	jg23925	Aa_G52700.h1.t1
OG0002068	jg5167	Aa_G388290.h1.t1
OG0002068	jg25206	Aa_G40360.h1.t1
OG0002069	jg5125, jg31249	Aa_G385340.h1.t1
OG0002070	jg6473	Aa_G574360.h1.t1
OG0002070	jg4999	Aa_G267520.h1.t1
OG0002072	jg23483	Aa_G20910.h1.t1
OG0002073	jg4768	Aa_G231020.h1.t1
OG0002073	jg4769	Aa_G231030.h1.t1
OG0002074	jg23070	Aa_G620790.h1.t1
OG0002074	jg4624	Aa_G76470.h1.t1
OG0002075	jg7899	Aa_G189090.h1.t1
OG0002075	jg28653	Aa_G135020.h1.t1
OG0002076	jg17735	Aa_G504360.h1.t1
OG0002077	jg29164	Aa_G286070.h1.t1
OG0002078	jg28888	Aa_G79360.h1.t1
OG0002078	jg18267	Aa_G154600.h1.t1
OG0002079	jg28866	Aa_G219010.h1.t1
OG0002079	jg18297	Aa_G424780.h1.t1
OG0002080	jg20780	Aa_G89470.h1.t1
OG0002081	jg21021	Aa_G150410.h1.t1
OG0002081	jg32752	Aa_G438550.h1.t1
OG0002082	jg29911	Aa_G117800.h1.t1
OG0002082	jg13079	Aa_G146240.h1.t1
OG0002083	jg23714	Aa_G147100.h1.t1
OG0002083	jg28006	Aa_G325980.h1.t1
OG0002084	jg14856	Aa_G529900.h1.t1
OG0002084	jg23637	Aa_G383000.h1.t1
OG0002085	jg23497	Aa_G20765.h1.t1, Aa_G20770.h1.t1
OG0002086	jg4572	Aa_G275500.h1.t1
OG0002087	jg14810	Aa_G122860.h1.t1
OG0002087	jg6332	Aa_G168520.h1.t1, Aa_G45220.h1.t1
OG0002088	jg6346, jg6344, jg6343, jg6345	Aa_G719360.h1.t1
OG0002089	jg13967	Aa_G490460.h1.t1
OG0002089	jg5913	Aa_G15550.h1.t1
OG0002090	jg14247	Aa_G191980.h1.t1
OG0002091	jg14416	Aa_G448330.h1.t1
OG0002091	jg22906	Aa_G550770.h1.t1
OG0002092	jg9862	Aa_G146830.h1.t1
OG0002092	jg22616	Aa_G69060.h1.t1
OG0002093	jg22583	Aa_G197820.h1.t1
OG0002094	jg9812	Aa_G387270.h1.t1
OG0002094	jg22478	Aa_G216560.h1.t1
OG0002096	jg22313	Aa_G149070.h1.t1
OG0002096	jg9748	Aa_G363810.h1.t1
OG0002097	jg7942	Aa_G188730.h1.t1
OG0002097	jg28622	Aa_G228360.h1.t1
OG0002098	jg8916	Aa_G188800.h1.t1
OG0002099	jg25074	Aa_G195480.h1.t1
OG0002100	jg24822	Aa_G24060.h1.t1
OG0002101	jg24149	Aa_G111640.h1.t1
OG0002102	jg13424	Aa_G508040.h1.t1
OG0002102	jg12707	Aa_G229840.h1.t1
OG0002103	jg1013	Aa_G239240.h1.t1
OG0002103	jg30007	Aa_G121150.h1.t1
OG0002104	jg30063	Aa_G606320.h1.t1
OG0002104	jg3718	Aa_G410370.h1.t1
OG0002105	jg3656	Aa_G265730.h1.t1
OG0002106	jg30129	Aa_G377620.h1.t1
OG0002106	jg3613	Aa_G336910.h1.t1
OG0002107	jg3607, jg30132	Aa_G80450.h1.t1
OG0002108	jg3603, jg30135	Aa_G80400.h1.t1
OG0002109	jg30776, jg30774	Aa_G166070.h1.t1
OG0002109	jg3473	Aa_G204300.h1.t1
OG0002110	jg3367	Aa_G215540.h1.t1
OG0002110	jg30688	Aa_G374450.h1.t1
OG0002111	jg30650	Aa_G60720.h1.t1
OG0002111	jg3329	Aa_G418930.h1.t1
OG0002112	jg33725	Aa_G682100.h1.t1
OG0002112	jg25317	Aa_G176010.h1.t1
OG0002113	jg33711	Aa_G193240.h1.t1
OG0002114	jg25340	Aa_G606970.h1.t1
OG0002114	jg33690	Aa_G231480.h1.t1
OG0002115	jg2301, jg2304	Aa_G184440.h1.t1
OG0002115	jg31239	Aa_G61760.h1.t1
OG0002116	jg11426	Aa_G206610.h1.t1
OG0002116	jg26652	Aa_G179070.h1.t1
OG0002117	jg11339	Aa_G523920.h1.t1
OG0002117	jg26579	Aa_G543580.h1.t1
OG0002118	jg11317	Aa_G362600.h1.t1
OG0002118	jg26550	Aa_G391630.h1.t1
OG0002119	jg11208	Aa_G482180.h1.t1
OG0002119	jg26430	Aa_G384920.h1.t1
OG0002120	jg32507	Aa_G219700.h1.t1
OG0002120	jg9749	Aa_G363800.h1.t1
OG0002121	jg10803, jg11097	Aa_G817610.h1.t1
OG0002121	jg11178	Aa_G295180.h1.t1
OG0002121	jg20406	Aa_G160470.h1.t1
OG0002122	jg11151	Aa_G551460.h1.t1
OG0002122	jg26346	Aa_G388610.h1.t1
OG0002124	jg30278	Aa_G528280.h1.t1
OG0002124	jg2910	Aa_G433580.h1.t1
OG0002125	jg28181	Aa_G64130.h1.t1
OG0002125	jg9521	Aa_G2790.h1.t1
OG0002127	jg13450	Aa_G424650.h1.t1
OG0002128	jg20523	Aa_G117980.h1.t1
OG0002128	jg10686	Aa_G244660.h1.t1
OG0002129	jg33308	Aa_G370090.h1.t1
OG0002129	jg26283	Aa_G161960.h1.t1
OG0002130	jg25615	Aa_G32070.h1.t1
OG0002130	jg33457	Aa_G465510.h1.t1
OG0002131	jg18584	Aa_G465870.h1.t1
OG0002132	jg13661, jg13701	Aa_G138660.h1.t1
OG0002134	jg8911	Aa_G144810.h1.t1
OG0002134	jg27603	Aa_G384650.h1.t1
OG0002135	jg27751	Aa_G313530.h1.t1
OG0002136	jg7451	Aa_G275300.h1.t1
OG0002137	jg10103	Aa_G124460.h1.t1
OG0002138	jg9143	Aa_G9760.h1.t1
OG0002138	jg17141	Aa_G35870.h1.t1
OG0002140	jg10574	Aa_G204130.h1.t1
OG0002141	jg10572	Aa_G204110.h1.t1
OG0002142	jg20687	Aa_G636850.h1.t1
OG0002142	jg10533	Aa_G245310.h1.t1
OG0002143	jg10461	Aa_G586800.h1.t1
OG0002143	jg7809	Aa_G42020.h1.t1
OG0002144	jg7266	Aa_G537500.h1.t1
OG0002144	jg32239	Aa_G260090.h1.t1
OG0002145	jg20184	Aa_G206160.h1.t1
OG0002146	jg20043	Aa_G196860.h1.t1
OG0002146	jg16232	Aa_G33440.h1.t1
OG0002147	jg16211	Aa_G572570.h1.t1
OG0002147	jg20016	Aa_G16810.h1.t1
OG0002148	jg19939	Aa_G16200.h1.t1
OG0002149	jg16085	Aa_G102470.h1.t1
OG0002150	jg15825	Aa_G221100.h1.t1
OG0002150	jg19493	Aa_G67260.h1.t1
OG0002151	jg19384	Aa_G723440.h1.t1
OG0002151	jg15700	Aa_G562570.h1.t1
OG0002152	jg15716, jg15644	Aa_G174910.h1.t1
OG0002152	jg19391	Aa_G88490.h1.t1
OG0002153	jg15614	Aa_G373080.h1.t1
OG0002153	jg19347	Aa_G281310.h1.t1
OG0002154	jg19046	Aa_G696730.h1.t1
OG0002155	jg18858	Aa_G548170.h1.t1
OG0002155	jg15268	Aa_G14150.h1.t1
OG0002156	jg9675	Aa_G578670.h1.t1
OG0002157	jg25764	Aa_G16800.h1.t1, Aa_G20530.h1.t1
OG0002157	jg11054	Aa_G468260.h1.t1
OG0002158	jg11528	Aa_G66740.h1.t1
OG0002160	jg2297	Aa_G7120.h1.t1
OG0002160	jg31242	Aa_G61780.h1.t1
OG0002161	jg31208	Aa_G431860.h1.t1
OG0002162	jg28052	Aa_G426560.h1.t1
OG0002162	jg9378	Aa_G325440.h1.t1
OG0002164	jg19238	Aa_G693850.h1.t1, Aa_G224300.h1.t1, Aa_G693860.h1.t1, Aa_G666020.h1.t1
OG0002165	jg18900	Aa_G249350.h1.t1
OG0002165	jg18902	Aa_G249340.h1.t1
OG0002166	jg20335	Aa_G352390.h1.t1
OG0002167	jg16537	Aa_G314670.h1.t1
OG0002167	jg8359	Aa_G137850.h1.t1
OG0002168	jg16558	Aa_G74440.h1.t1
OG0002168	jg8377	Aa_G468110.h1.t1
OG0002169	jg8381	Aa_G351890.h1.t1
OG0002169	jg16565	Aa_G50380.h1.t1
OG0002170	jg16644	Aa_G100190.h1.t1
OG0002170	jg16596	Aa_G279360.h1.t1
OG0002171	jg7374	Aa_G88690.h1.t1
OG0002172	jg6726	Aa_G598360.h1.t1
OG0002172	jg24381	Aa_G4620.h1.t1
OG0002174	jg19970	Aa_G15870.h1.t1
OG0002174	jg28438	Aa_G94460.h1.t1
OG0002175	jg9829, jg6228	Aa_G326930.h1.t1, Aa_G48830.h1.t1
OG0002176	jg24488	Aa_G51150.h1.t1
OG0002177	jg24642	Aa_G47880.h1.t1
OG0002177	jg21508	Aa_G382460.h1.t1
OG0002178	jg24669	Aa_G78760.h1.t1
OG0002179	jg24777	Aa_G500840.h1.t1
OG0002179	jg24776	Aa_G500850.h1.t1
OG0002180	jg4498	Aa_G386380.h1.t1
OG0002181	jg32901	Aa_G57650.h1.t1
OG0002181	jg25848	Aa_G53560.h1.t1
OG0002182	jg25935	Aa_G181840.h1.t1
OG0002182	jg32944	Aa_G255180.h1.t1
OG0002183	jg33011	Aa_G213260.h1.t1
OG0002183	jg25972	Aa_G808400.h3.t1, Aa_G808400.h2.t1, Aa_G808400.h1.t1, Aa_G133540.h1.t1
OG0002184	jg26069	Aa_G371390.h1.t1
OG0002184	jg33100	Aa_G687530.h1.t1
OG0002185	jg13685	Aa_G234300.h1.t1
OG0002185	jg12550	Aa_G308820.h1.t1
OG0002186	jg26484	Aa_G212380.h1.t1
OG0002187	jg12026	Aa_G280740.h1.t1
OG0002187	jg1811	Aa_G321720.h1.t1
OG0002188	jg1502	Aa_G316200.h1.t1
OG0002189	jg18719	Aa_G286470.h1.t1
