Orthogroup	Arabidopsis_arenosa	Eutrema_salsugineum
OG0001352	jg26855	XP_024009691.1, XP_006418654.1
OG0001352	jg28086	XP_006409090.1
OG0001353	jg16331	XP_006402360.1
OG0001353	jg20161	XP_006397943.1
OG0001354	jg16304	XP_006416037.1
OG0001355	jg25041	XP_006407486.1
OG0001356	jg16068	XP_006402622.2
OG0001356	jg19799	XP_024010762.1
OG0001357	jg19583	XP_006411538.1
OG0001357	jg15895	XP_006402760.1
OG0001358	jg15688	XP_024012992.1
OG0001358	jg19397	XP_006411387.1
OG0001360	jg12424	XP_006405696.1
OG0001361	jg32200	XP_006400897.1
OG0001362	jg21429	XP_006395150.1
OG0001362	jg24672	XP_006407858.1
OG0001364	jg32162	XP_006397422.1
OG0001365	jg31935	XP_006415146.1
OG0001365	jg7406	XP_006397041.1
OG0001366	jg6641	XP_006394953.1
OG0001368	jg20086	XP_006397871.1
OG0001369	jg19713	XP_006397543.2
OG0001371	jg24271	XP_006408225.1
OG0001371	jg5672	XP_006400376.1
OG0001372	jg6780	XP_006395017.1
OG0001373	jg6511	XP_006398960.2
OG0001373	jg25014	XP_006407511.1
OG0001374	jg12461, jg12457	XP_006405671.1
OG0001375	jg25500	XP_024015689.1
OG0001376	jg25545	XP_006407000.1
OG0001376	jg33521	XP_006392820.1
OG0001377	jg32925	XP_006393407.1
OG0001377	jg25888	XP_006406692.1
OG0001378	jg5109	XP_006399783.1
OG0001378	jg26249	XP_006406348.1
OG0001379	jg33279	XP_006393061.1
OG0001379	jg18228	XP_006418845.1, XP_006395416.2
OG0001380	jg5678, jg5677, jg5679, jg5675	XP_006400381.2
OG0001381	jg887	XP_006392094.1
OG0001381	jg29504	XP_006417402.1
OG0001383	jg30747, jg30749, jg30748	XP_024008047.1
OG0001384	jg2673	XP_024012663.1
OG0001384	jg30903	XP_006416100.1
OG0001385	jg8639	XP_006411942.1
OG0001386	jg31988, jg31982	XP_006415105.1
OG0001387	jg8977	XP_006412301.1
OG0001387	jg27524	XP_006409625.1, XP_006409624.1
OG0001389	jg25693, jg25691, jg18392	XP_006406838.1
OG0001390	jg26543, jg26539, jg26554, jg26553	XP_006406083.1
OG0001391	jg18288, jg18338, jg18372	XP_006393025.1
OG0001392	jg5762	XP_006400466.1
OG0001396	jg9727	XP_006413096.2
OG0001396	jg22254	XP_006401566.1
OG0001397	jg9722	XP_006413090.1
OG0001397	jg22246	XP_006401570.1
OG0001398	jg8040	XP_006396395.1
OG0001398	jg12651	XP_006405499.1
OG0001399	jg24228	XP_024015641.1
OG0001400	jg12560	XP_006405589.1
OG0001400	jg5346	XP_006400037.1
OG0001401	jg5077	XP_006399751.1
OG0001401	jg5801	XP_006400502.1
OG0001402	jg4936	XP_006399606.1
OG0001402	jg6394	XP_006394770.1
OG0001403	jg4806	XP_006399471.1
OG0001403	jg23481	XP_006394118.2
OG0001404	jg4675	XP_006399319.1
OG0001404	jg6171	XP_024006868.1
OG0001405	jg17845	XP_006409901.1
OG0001405	jg29134	XP_006417776.1
OG0001407	jg18039	XP_024003929.1
OG0001407	jg23963	XP_006408491.1
OG0001409	jg18147	XP_006410196.1
OG0001409	jg28993	XP_024008264.1
OG0001410	jg28856	XP_006418051.1
OG0001410	jg18307, jg18308	XP_006410370.1
OG0001411	jg32739	XP_006393620.1
OG0001411	jg20950	XP_006403303.1
OG0001412	jg18530	XP_006410574.1
OG0001412	jg31482	XP_006415565.1
OG0001413	jg31842	XP_006415253.1, XP_006415251.1
OG0001413	jg11449	XP_024005694.1
OG0001414	jg14845	XP_024013637.1
OG0001414	jg23621	XP_006393965.1
OG0001415	jg23602	XP_006393983.1
OG0001416	jg23321	XP_006394269.1
OG0001416	jg14683	XP_006404227.1
OG0001417	jg2257	XP_006401010.1, XP_006401007.1
OG0001418	jg12055, jg27484	XP_006409651.2
OG0001421	jg4255	XP_024012012.1, XP_024015248.1
OG0001422	jg3854	XP_006398601.1
OG0001422	jg24803	XP_006407736.1
OG0001423	jg12672	XP_024014571.1
OG0001425	jg8815	XP_024004417.1
OG0001425	jg27854	XP_024016164.1
OG0001426	jg25309	XP_006407236.1
OG0001426	jg33746	XP_024006221.1
OG0001427	jg33717	XP_006392622.1
OG0001427	jg25319	XP_006407227.1
OG0001428	jg15228	XP_006403736.1
OG0001429	jg9657	XP_006413023.1
OG0001429	jg22016, jg22023	XP_006401758.1
OG0001430	jg10055	XP_024005275.1
OG0001430	jg21619	XP_006402246.1
OG0001431	jg17108, jg17107	XP_006405210.1
OG0001432	jg31048	XP_006415979.1
OG0001432	jg2568	XP_006390975.1
OG0001433	jg10709	XP_006414055.1
OG0001434	jg20601	XP_006398162.1
OG0001435	jg33185	XP_024006357.1
OG0001436	jg33443	XP_006392910.1
OG0001436	jg25633	XP_006406905.1
OG0001437	jg20362	XP_006398394.1
OG0001437	jg10847	XP_006414199.1
OG0001438	jg10871	XP_024004766.1
OG0001438	jg20314	XP_006398424.1
OG0001439	jg7484, jg7486, jg7485	XP_006396936.1, XP_006396935.1
OG0001440	jg8820	XP_006412126.1
OG0001440	jg27836	XP_006409346.1
OG0001441	jg10309	XP_006413678.1
OG0001442	jg7711	XP_006396681.1
OG0001442	jg10341	XP_006413699.1
OG0001443	jg10474	XP_006413835.1, XP_006391784.1
OG0001444	jg10124	XP_006413525.1
OG0001445	jg1466, jg1467, jg16335	XP_006405152.1, XP_006405149.1
OG0001446	jg18652	XP_024016594.1
OG0001447	jg16005	XP_006402676.1
OG0001447	jg19686	XP_006397520.1
OG0001448	jg16689	XP_006404724.2
OG0001448	jg8536	XP_006411832.1
OG0001449	jg21495, jg21488, jg21481, jg21446, jg32662, jg21450	XP_006395103.1
OG0001450	jg19480	XP_006411456.1
OG0001450	jg15765	XP_006402868.1
OG0001451	jg19435	XP_006411415.1
OG0001451	jg15724, jg15657	XP_006396061.1, XP_006402897.1
OG0001452	jg15517	XP_006403432.1
OG0001452	jg19217	XP_006411225.2
OG0001453	jg16647	XP_006404670.1, XP_006404666.1, XP_006404669.1, XP_006404667.1, XP_006404672.1
OG0001453	jg8469	XP_024005879.1
OG0001454	jg18958	XP_006410993.1
OG0001454	jg15338	XP_006403627.1
OG0001455	jg18912	XP_006410942.1
OG0001456	jg25765	XP_006406796.1
OG0001458	jg9419	XP_024005499.1
OG0001458	jg28103	XP_006409079.1
OG0001458	jg28108	XP_006409078.1
OG0001459	jg28119	XP_006409063.1
OG0001459	jg9434	XP_006412800.1
OG0001460	jg9456	XP_006412815.1
OG0001461	jg14485, jg19121	XP_006411159.1
OG0001462	jg19025	XP_024004162.1
OG0001463	jg25152	XP_006407382.2, XP_024009272.1
OG0001464	jg7635	XP_006396780.1, XP_006396779.1, XP_006396778.1
OG0001464	jg7634	XP_006396781.1
OG0001465	jg16546	XP_006404572.1
OG0001465	jg8365	XP_006411692.1
OG0001466	jg16662	XP_006404690.1
OG0001466	jg8497	XP_006411796.1
OG0001467	jg16820	XP_006404850.2
OG0001467	jg16822	XP_006404849.2
OG0001468	jg8655	XP_006411958.2
OG0001468	jg16842	XP_006404862.1
OG0001469	jg16909	XP_006404955.1
OG0001469	jg9294	XP_006412638.1
OG0001470	jg32097	XP_006396080.1
OG0001470	jg32096	XP_006415017.1
OG0001472	jg24473	XP_006408050.1
OG0001472	jg6608	XP_006394934.1
OG0001473	jg6611	XP_006394936.1
OG0001473	jg24470	XP_006408054.1
OG0001474	jg28249	XP_006404072.2, XP_006408952.1
OG0001475	jg16040	XP_006402641.1
OG0001475	jg19755	XP_006397584.1
OG0001477	jg21605	XP_024007346.1
OG0001477	jg24593	XP_006407939.1
OG0001478	jg26326	XP_006406278.1
OG0001479	jg29412	XP_006417482.1
OG0001479	jg1099	XP_006392273.1
OG0001480	jg620	XP_006391810.1
OG0001481	jg30101	XP_024007867.1
OG0001482	jg21645	XP_006402205.1
OG0001482	jg10045	XP_024004391.1
OG0001483	jg30602	XP_006416378.1
OG0001483	jg8847	XP_006412154.1
OG0001484	jg30858	XP_006416134.1
OG0001484	jg2734	XP_006390800.1
OG0001485	jg20730	XP_006398053.1
OG0001486	jg9282	XP_006412620.2
OG0001486	jg16917	XP_024009758.1, XP_006404963.1
OG0001488	jg6233, jg17587, jg6230	XP_006398665.1
OG0001488	jg33539	XP_006397207.1
OG0001489	jg3720, jg1222	XP_006392158.2
OG0001490	jg24501, jg26885, jg7563, jg7566, jg2203, jg7477, jg27440	XP_006403382.2, XP_006408986.2, XP_006408030.2
OG0001492	jg26240, jg26233, jg26239, jg26238, jg26232	XP_006406358.1, XP_024015001.1
OG0001499	jg2169, jg2168, jg2170	XP_006391434.1
OG0001499	jg1737	XP_006391431.2
OG0001500	jg32351, jg32353, jg31529	XP_006415539.1
OG0001501	jg24209	XP_006408285.1
OG0001501	jg5604	XP_006400312.1
OG0001502	jg24200	XP_006408292.1
OG0001502	jg5594	XP_024011427.1
OG0001503	jg5333	XP_006400026.1
OG0001503	jg23973	XP_024015666.1
OG0001504	jg14807, jg33131, jg33130	XP_006393194.1
OG0001505	jg23933	XP_006408529.1
OG0001505	jg5269	XP_006399960.1
OG0001506	jg5196	XP_006399887.1
OG0001506	jg25195	XP_006407336.1
OG0001507	jg4974	XP_006399646.1
OG0001507	jg6430	XP_006394799.1
OG0001508	jg4639	XP_006399286.1
OG0001508	jg23055	XP_006394538.1
OG0001509	jg4628, jg4627	XP_024012461.1, XP_006399268.1
OG0001509	jg4626, jg4648	XP_006399267.2
OG0001510	jg31195	XP_024008745.1
OG0001510	jg2378	XP_006391177.2
OG0001511	jg17723	XP_006409801.1
OG0001511	jg29182	XP_006417716.1
OG0001512	jg29144	XP_006417758.1
OG0001512	jg17830	XP_006409888.1
OG0001513	jg17843	XP_006409900.1
OG0001513	jg29129	XP_006417771.1
OG0001514	jg18040	XP_024004229.1
OG0001515	jg29016	XP_006417894.1
OG0001515	jg18129	XP_006410179.1
OG0001516	jg28967	XP_006417949.1
OG0001516	jg18171	XP_006410249.1
OG0001517	jg28852	XP_006418055.1
OG0001517	jg18312	XP_006410373.2
OG0001518	jg28765	XP_006418125.1
OG0001518	jg18441	XP_006410484.2
OG0001519	jg20901	XP_006403261.1, XP_006403260.1
OG0001520	jg28753	XP_006418136.1
OG0001520	jg20875	XP_006403243.1
OG0001521	jg3657	XP_006389861.1
OG0001521	jg30106	XP_024007868.1
OG0001522	jg31460, jg18526	XP_006415583.2
OG0001523	jg18529	XP_006410572.1
OG0001523	jg31474	XP_006415572.1
OG0001524	jg31662	XP_006415396.1
OG0001526	jg14851	XP_024013654.1
OG0001526	jg23627	XP_006411865.1
OG0001527	jg23596	XP_006393990.1
OG0001527	jg15480	XP_024013413.1
OG0001528	jg23323	XP_006395293.1
OG0001528	jg8835	XP_024005797.1
OG0001529	jg6307	XP_024016575.1, XP_024006179.1
OG0001529	jg14777	XP_006404152.1
OG0001530	jg22576	XP_024012474.1
OG0001531	jg6119	XP_006408695.1, XP_006408697.2
OG0001532	jg22893, jg22892	XP_006400944.1, XP_006417027.2
OG0001533	jg22887	XP_006400950.1, XP_024011556.1, XP_024011555.1
OG0001534	jg20450	XP_024011124.1, XP_024011126.1
OG0001534	jg10826	XP_006414180.1
OG0001535	jg9827	XP_006413209.1
OG0001535	jg22545	XP_006401301.1
OG0001536	jg528, jg527	XP_006405380.1, XP_006391740.2
OG0001537	jg7971	XP_006396454.1
OG0001537	jg28600	XP_006418294.1
OG0001538	jg28618	XP_006418274.1
OG0001538	jg7956	XP_006396471.1
OG0001539	jg4429	XP_006399123.1
OG0001540	jg25055	XP_006407474.1
OG0001540	jg4308	XP_006399013.1
OG0001541	jg4227	XP_006396112.2
OG0001541	jg25001	XP_006407528.1, XP_006406458.1
OG0001542	jg4085	XP_024011507.1
OG0001542	jg24914	XP_006407628.1
OG0001543	jg3365	XP_006390134.1
OG0001543	jg30685	XP_006416308.1
OG0001544	jg3364	XP_006390135.1
OG0001544	jg30684	XP_006416309.1
OG0001545	jg3320	XP_006390173.1
OG0001545	jg30645	XP_006416340.1
OG0001546	jg3154	XP_006390358.1
OG0001546	jg3158	XP_006390357.1
OG0001547	jg8810	XP_006412112.1
OG0001548	jg8754	XP_006412053.1
OG0001548	jg27908	XP_006409253.1
OG0001549	jg11464	XP_006414882.1
OG0001549	jg26712	XP_006418792.2
OG0001550	jg3039	XP_006390489.1
OG0001550	jg30369	XP_006416601.1
OG0001552	jg20517	XP_006398248.1
OG0001552	jg10692	XP_006414032.1
OG0001553	jg26186	XP_024015685.1
OG0001553	jg33200	XP_024006312.1
OG0001554	jg33464	XP_006392878.1
OG0001554	jg25611	XP_006406938.1
OG0001555	jg20349	XP_006398403.1
OG0001555	jg10852	XP_006414205.1
OG0001556	jg10891	XP_006414247.1
OG0001557	jg23737	XP_006393852.1
OG0001557	jg14957	XP_006403995.1
OG0001558	jg20124	XP_006397908.1
OG0001558	jg16297	XP_006402392.1
OG0001559	jg9192	XP_006412518.1
OG0001559	jg17088	XP_006405148.1
OG0001560	jg19762	XP_006397594.1
OG0001560	jg16048	XP_024012774.1
OG0001561	jg15815	XP_024012931.1
OG0001561	jg15816	XP_024012927.1
OG0001562	jg15767	XP_006402865.1
OG0001562	jg19482	XP_006411459.1
OG0001563	jg19390	XP_006411380.1
OG0001563	jg15645, jg15715	XP_006402951.1
OG0001564	jg15533	XP_006403418.1
OG0001564	jg19221	XP_006411234.1
OG0001565	jg15521	XP_006403427.1
OG0001565	jg15522	XP_006403426.1
OG0001566	jg33000	XP_006410996.2, XP_006403619.2
OG0001567	jg14239	XP_006419094.1
OG0001567	jg14237	XP_006391422.1
OG0001568	jg9416	XP_006412776.1
OG0001568	jg28101	XP_024016398.1
OG0001569	jg16568	XP_024014328.1
OG0001569	jg8385	XP_006411716.1
OG0001570	jg2818	XP_006390729.1
OG0001571	jg28641	XP_006418251.2
OG0001571	jg5758	XP_006400462.1
OG0001572	jg24430	XP_006408091.1
OG0001572	jg6648	XP_006394958.1
OG0001573	jg6760	XP_006395009.1
OG0001573	jg24374	XP_006408140.1
OG0001574	jg9586	XP_006412951.1
OG0001574	jg28279	XP_006408987.1
OG0001575	jg24312, jg24311	XP_006405253.1
OG0001576	jg6705	XP_006394992.1
OG0001576	jg24402	XP_006408115.1
OG0001577	jg21361	XP_024007162.1
OG0001577	jg24717	XP_006407818.1
OG0001578	jg25845	XP_006406734.1
OG0001582	jg18306	XP_024003849.1
OG0001582	jg28858	XP_006418050.1
OG0001583	jg29506	XP_006417400.1
OG0001583	jg886	XP_006392090.1
OG0001584	jg29971	XP_006416963.1
OG0001584	jg12968	XP_006395863.1
OG0001585	jg30817	XP_006416185.1
OG0001585	jg30818	XP_006416184.1
OG0001586	jg13179	XP_006395675.1, XP_006418637.1
OG0001587	jg30892	XP_006416107.1
OG0001587	jg2680	XP_024012577.1
OG0001588	jg403	XP_024015728.1
OG0001588	jg12823	XP_006405307.1
OG0001589	jg13568	XP_006395378.1
OG0001590	jg1440, jg1475	XP_024005690.1, XP_024007903.1
OG0001591	jg8509	XP_024005595.1
OG0001592	jg8953	XP_006412271.1
OG0001593	jg13218, jg29817	XP_006395645.1
OG0001595	jg1925	XP_006391550.1
OG0001597	jg22525	XP_024005856.1, XP_024004871.1, XP_024005775.1
OG0001598	jg4640	XP_024012326.1
OG0001599	jg9550, jg9551	XP_006412909.2
OG0001603	jg14661	XP_006404257.1
OG0001603	jg23301	XP_006394294.1
OG0001604	jg30428	XP_006416541.1
OG0001604	jg14625	XP_006404290.1
OG0001605	jg12655	XP_006405493.2
OG0001606	jg5545	XP_006400249.1
OG0001606	jg24147	XP_024015378.1
OG0001607	jg24133	XP_006408348.1
OG0001607	jg5520	XP_006400233.1
OG0001608	jg26221, jg26222	XP_006407630.2
OG0001609	jg5432	XP_006400139.1
OG0001609	jg24071	XP_006408410.1
OG0001610	jg31260, jg31262	XP_006415776.1, XP_006415774.1
OG0001611	jg5092	XP_024012406.1
OG0001611	jg5804	XP_006400505.1
OG0001612	jg5808	XP_024012221.1
OG0001612	jg5064	XP_024011882.1
OG0001613	jg5005	XP_006399687.1
OG0001613	jg6490	XP_006394845.1
OG0001614	jg23504	XP_006394091.1
OG0001614	jg4857	XP_006399520.1
OG0001616	jg4785	XP_006399455.1
OG0001616	jg23461	XP_006394136.1
OG0001617	jg4736	XP_006399392.1
OG0001617	jg23370	XP_006394236.1
OG0001618	jg6147	XP_006394577.1
OG0001618	jg4666	XP_006399306.1
OG0001619	jg7901	XP_006396528.1
OG0001619	jg28658	XP_006418235.1
OG0001620	jg29112	XP_006417790.1
OG0001620	jg17872	XP_024016663.1
OG0001621	jg18033	XP_006410049.1
OG0001621	jg29072	XP_024008415.1
OG0001622	jg29061	XP_006417846.1
OG0001622	jg18047	XP_006410079.1
OG0001623	jg18087	XP_006410093.1
OG0001623	jg29037	XP_006417872.1
OG0001624	jg18143	XP_006410192.1
OG0001624	jg29005	XP_006417904.1
OG0001625	jg18237	XP_024003772.1
OG0001625	jg28916	XP_006417995.1
OG0001626	jg18415, jg28784	XP_006410462.1
OG0001627	jg28769	XP_006418122.1
OG0001627	jg18432	XP_006410473.1
OG0001628	jg28726	XP_006418171.1
OG0001628	jg20801	XP_006403156.1
OG0001629	jg7838	XP_006396580.1
OG0001629	jg28681	XP_024008760.1
OG0001630	jg9895	XP_006413280.1
OG0001630	jg21956	XP_024011971.1
OG0001631	jg20932	XP_006403295.1
OG0001631	jg31295	XP_024008666.1
OG0001632	jg18497	XP_006410540.1
OG0001632	jg31384	XP_006415639.1
OG0001633	jg23118	XP_024003915.1
OG0001633	jg23122	XP_024007096.1
OG0001634	jg23069	XP_006394525.1
OG0001634	jg29860	XP_006417079.1
OG0001635	jg6214	XP_024007013.1
OG0001635	jg14703	XP_006404217.1
OG0001636	jg14808	XP_006404130.1
OG0001636	jg6328	XP_006394717.1
OG0001637	jg5813	XP_006400512.1
OG0001638	jg5863	XP_006400566.1
OG0001638	jg5862	XP_006400565.1
OG0001639	jg22563	XP_024011690.1
OG0001640	jg9783	XP_006413154.1
OG0001641	jg22344	XP_006401482.1
OG0001641	jg9767	XP_006413135.1
OG0001642	jg22329	XP_024012617.1
OG0001643	jg9718	XP_006413087.1
OG0001643	jg22215	XP_006401599.1
OG0001644	jg25124	XP_006407420.2
OG0001645	jg25096	XP_006407446.1
OG0001645	jg4372	XP_006399072.1
OG0001646	jg4318	XP_006399021.1
OG0001646	jg25067	XP_006407466.1
OG0001647	jg15667	XP_006402902.1
OG0001647	jg4149	XP_006398863.1
OG0001648	jg12696	XP_006405430.1
OG0001648	jg13455	XP_006395460.1
OG0001649	jg12709	XP_006405416.1
OG0001649	jg13419	XP_006395477.1
OG0001650	jg12764	XP_006405356.1
OG0001650	jg482	XP_006391707.1
OG0001651	jg30111	XP_006416838.1
OG0001651	jg3650	XP_006389871.1
OG0001652	jg3621	XP_006389898.1
OG0001652	jg3620	XP_006389899.1
OG0001653	jg30131	XP_006416816.1
OG0001653	jg3609	XP_006389908.1
OG0001654	jg31836	XP_006415264.1
OG0001654	jg31834, jg31835	XP_006415265.1
OG0001655	jg1915	XP_006391553.1
OG0001655	jg10518, jg10523, jg10530	XP_006413873.1
OG0001656	jg3309	XP_006390192.1
OG0001656	jg30633	XP_006416353.1
OG0001657	jg8801	XP_006412100.1
OG0001658	jg27923	XP_006409225.1
OG0001658	jg8732	XP_006412031.1
OG0001659	jg33819	XP_006392556.1
OG0001659	jg25230	XP_006407299.1
OG0001660	jg33611	XP_006392745.1
OG0001660	jg25444	XP_006407094.1
OG0001661	jg33505, jg25568	XP_006406983.1
OG0001662	jg18730	XP_024004143.1
OG0001662	jg15157	XP_006403801.1
OG0001664	jg18787	XP_006410827.1
OG0001664	jg15220	XP_006403747.1
OG0001665	jg18788, jg15221, jg10973	XP_024013436.1, XP_006403746.1
OG0001666	jg11277	XP_024005685.1
OG0001666	jg26514	XP_006406128.1
OG0001667	jg11107	XP_006414444.1
OG0001667	jg25721	XP_024015426.1
OG0001668	jg25738	XP_006406815.1
OG0001668	jg11091	XP_006414582.2, XP_024005411.1
OG0001669	jg11083	XP_006414415.1, XP_006414584.2
OG0001669	jg11082	XP_006414412.1, XP_006414587.1
OG0001670	jg3047	XP_024008974.1
OG0001670	jg3048	XP_006390477.1
OG0001671	jg13620	XP_006395359.1
OG0001671	jg12607	XP_006405561.1
OG0001672	jg13350	XP_006395540.1
OG0001672	jg29750	XP_006417174.1
OG0001673	jg13276	XP_024006721.1
OG0001673	jg29809	XP_024009039.1
OG0001674	jg26095	XP_006406492.1
OG0001674	jg33111	XP_006393210.1
OG0001675	jg26143	XP_006406437.1
OG0001676	jg26280	XP_006406329.1
OG0001676	jg33283	XP_006393058.1
OG0001677	jg25703	XP_006406832.1
OG0001677	jg33378	XP_006392973.1
OG0001678	jg33390	XP_024006154.1
OG0001679	jg33468	XP_006392875.1
OG0001679	jg25605	XP_006406947.1
OG0001680	jg12305, jg12306, jg12307, jg12304	XP_006393379.2
OG0001681	jg20341	XP_006398405.1
OG0001682	jg20339	XP_006398406.1
OG0001683	jg27755	XP_006409413.1
OG0001683	jg8861	XP_006412169.1
OG0001684	jg27766	XP_006409401.1
OG0001684	jg8855	XP_006412163.1
OG0001685	jg7691	XP_006396706.1
OG0001685	jg10326	XP_024005440.1
OG0001686	jg10328	XP_006413690.1
OG0001686	jg7694	XP_006396701.1
OG0001687	jg10378	XP_006413729.1
OG0001687	jg7738	XP_006396661.1
OG0001688	jg26875	XP_006418636.2
OG0001688	jg958	XP_006392164.1
OG0001689	jg32230	XP_006397461.1
OG0001689	jg7258	XP_006397189.1
OG0001690	jg16372	XP_006402316.1
OG0001690	jg20219	XP_006397996.1
OG0001691	jg16353	XP_006402334.1
OG0001691	jg20177	XP_006397959.1
OG0001692	jg16337	XP_006402352.1
OG0001692	jg20195	XP_006393442.1
OG0001693	jg16279	XP_006402414.2
OG0001694	jg13327, jg12462, jg19201	XP_024013543.1
OG0001695	jg16083	XP_006402600.1
OG0001696	jg16082	XP_006402602.1
OG0001696	jg19828	XP_006397649.1
OG0001697	jg19652	XP_006397489.1
OG0001697	jg15980	XP_006402694.1
OG0001698	jg19602	XP_006411553.1
OG0001698	jg15905	XP_024012819.1
OG0001699	jg15803	XP_006402839.1
OG0001700	jg15686	XP_006402926.1, XP_006402925.1
OG0001700	jg15687	XP_006402927.1
OG0001701	jg15389	XP_006403558.1
OG0001702	jg4973, jg7212	XP_024011217.1
OG0001705	jg7688	XP_024010103.1
OG0001705	jg19228	XP_024004254.1
OG0001706	jg8396	XP_006411728.1
OG0001706	jg16582	XP_006404620.1
OG0001707	jg7187	XP_006397251.1
OG0001708	jg7339	XP_006397109.1
OG0001708	jg30845	XP_006416151.1
OG0001709	jg7389	XP_006397067.2
OG0001709	jg31973	XP_006415120.1
OG0001710	jg24517	XP_006408012.1
OG0001710	jg6554	XP_006394893.1
OG0001711	jg6671	XP_006394978.1
OG0001712	jg24396	XP_006408118.1
OG0001712	jg6699	XP_006394990.1
OG0001714	jg23979	XP_006408478.1
OG0001715	jg24156	XP_006408326.1, XP_006409226.2
OG0001715	jg24155	XP_006408327.2
OG0001716	jg24330	XP_006408182.1
OG0001717	jg25733	XP_006406818.1
OG0001717	jg24463	XP_006408060.2
OG0001718	jg26884, jg24500	XP_024015293.1
OG0001719	jg5741	XP_006400443.1
OG0001720	jg24575	XP_006407951.1
OG0001720	jg5709	XP_006400411.1
OG0001721	jg24586, jg24587	XP_006407943.1, XP_006407942.1
OG0001722	jg24620	XP_006407911.1
OG0001723	jg24652	XP_024015131.1
OG0001723	jg21465	XP_006395133.2
OG0001724	jg7097, jg7143	XP_006397289.1
OG0001724	jg24907	XP_006407636.1
OG0001725	jg25102	XP_006407442.1
OG0001726	jg25918	XP_006406666.1
OG0001727	jg25953	XP_006406620.1
OG0001727	jg32957	XP_024006229.1
OG0001728	jg9640	XP_006413006.1
OG0001728	jg21996	XP_006401767.1
OG0001729	jg15029, jg15031, jg15028, jg15030	XP_024013489.1
OG0001730	jg28481	XP_006418421.1
OG0001730	jg8122	XP_006396302.1
OG0001731	jg8127	XP_006396306.1
OG0001731	jg28489	XP_006418418.1
OG0001732	jg8041	XP_006396393.1
OG0001732	jg28546	XP_006418349.1
OG0001733	jg8007	XP_006396421.1
OG0001734	jg1206, jg1204	XP_006392338.1
OG0001734	jg29351	XP_006417535.1
OG0001735	jg29505	XP_006417401.1
OG0001736	jg842	XP_006392026.1
OG0001736	jg29533	XP_006417383.1
OG0001737	jg31581	XP_024005319.1
OG0001737	jg29633	XP_024008383.1
OG0001738	jg672	XP_006391856.1
OG0001738	jg29652	XP_006417266.1
OG0001739	jg29770	XP_024008364.1
OG0001739	jg29768, jg13380	XP_006417155.1
OG0001740	jg30869	XP_006416127.1
OG0001741	jg8538	XP_006411834.1
OG0001741	jg6576	XP_006390781.1
OG0001742	jg2667	XP_006390872.2
OG0001742	jg30906	XP_006416094.2
OG0001744	jg799	XP_006391994.1
OG0001745	jg8475	XP_006411773.1
OG0001745	jg16650	XP_006404674.2
OG0001746	jg16670	XP_006404700.1
OG0001746	jg8512	XP_006411810.1
