Orthogroup	Arabidopsis_arenosa	Noccaea_praecox
OG0004495	jg18353	Np006G3573000
OG0004496	jg18388	Np006G3576600
OG0004497	jg18436	Np007G4066100, Np009G4316300
OG0004498	jg12218, jg18442	Np009G4319900, Np006G3452400
OG0004499	jg20861, jg20862, jg20865	Np001G0412600
OG0004500	jg28743	Np004G2560300
OG0004503	jg32700	Np004G2019000
OG0004504	jg31312	Np004G2107300
OG0004505	jg31333	Np004G2109600
OG0004507	jg31348	Np004G2111100
OG0004508	jg31376, jg31378	Np004G2114600
OG0004509	jg31417	Np004G2118600
OG0004510	jg31465, jg31464	Np004G2124700
OG0004511	jg31497	Np004G2127800
OG0004512	jg31518	Np004G2130100
OG0004514	jg19849	Np005G3177600
OG0004515	jg31553	Np004G2133800
OG0004516	jg31628	Np004G2142400
OG0004517	jg31741	Np003G1513400, Np003G1513300
OG0004518	jg13070	Np001G0252300
OG0004519	jg13107	Np001G0249000
OG0004520	jg13172, jg13170	Np006G3408800, Np001G0241900
OG0004521	jg23696	Np001G0014800
OG0004522	jg23560	Np001G0029900
OG0004523	jg23466	Np001G0042500
OG0004524	jg23401	Np001G0049400
OG0004525	jg23395	Np001G0050900
OG0004526	jg23349	Np001G0054300
OG0004527	jg23285	Np001G0065000
OG0004528	jg14535	Np001G0073800
OG0004529	jg23168	Np001G0077200
OG0004530	jg23087	Np001G0092400
OG0004531	jg6175	Np001G0103400
OG0004532	jg13137	Np001G0246900, Np001G0247000
OG0004533	jg1935, jg6425	Np005G3045400
OG0004534	jg6447	Np001G0132400
OG0004535	jg6448	Np001G0132700
OG0004536	jg6531	Np001G0138200
OG0004537	jg12045	Np005G3108600
OG0004538	jg5884	Np003G1484400
OG0004540	jg5953	Np003G1492000
OG0004541	jg5954	Np003G1492100
OG0004542	jg5964	Np003G1493600
OG0004543	jg5978	Np003G1496900, Np003G1496300, Np003G1495500
OG0004544	jg5998	Np003G1499100
OG0004545	jg6039	Np003G1503600
OG0004546	jg6095	Np003G1508100
OG0004547	jg22953	Np003G1521800
OG0004549	jg22868	Np003G1531600
OG0004550	jg11957, jg22856	Np003G1532900
OG0004551	jg22781	Np003G1541800
OG0004552	jg22738	Np003G1546600
OG0004553	jg29347	Np004G2493100, Np004G1947700
OG0004554	jg22710	Np003G1550000
OG0004555	jg22702	Np004G2296500, Np003G1550900
OG0004556	jg10607	Np005G2893500
OG0004557	jg22571	Np003G1569300
OG0004558	jg22547	Np003G1797400, Np003G1573300
OG0004559	jg28853	Np004G2549100
OG0004560	jg22469	Np003G1582400
OG0004561	jg9746	Np005G2785200, Np005G2800200
OG0004562	jg22295	Np003G1634200
OG0004563	jg14779	Np001G0503600
OG0004564	jg14766	Np001G0502000
OG0004565	jg4557	Np003G1330600
OG0004566	jg4224	Np003G1293800
OG0004567	jg4195	Np003G1290300
OG0004569	jg4093	Np003G1278200
OG0004570	jg4008	Np003G1269600
OG0004571	jg24788	Np007G4142900, Np003G1250300
OG0004572	jg12860, jg3745	Np004G2277800
OG0004573	jg3731	Np002G0708000
OG0004574	jg3690	Np002G0712300
OG0004575	jg3649	Np002G0719800
OG0004576	jg3539	Np002G0732400
OG0004578	jg3501	Np002G0736000
OG0004579	jg3454	Np002G0743600
OG0004580	jg3447	Np002G0744700
OG0004581	jg3342	Np002G0758000
OG0004583	jg3209	Np002G0778700
OG0004584	jg3208	Np002G0778900, Np002G0778800
OG0004585	jg31149	Np005G3159200, Np004G2089200
OG0004586	jg33647	Np004G1918600
OG0004587	jg12031	Np005G3107400, Np007G3718700
OG0004588	jg33529	Np004G1932900
OG0004589	jg18734	Np006G3397100
OG0004590	jg19843	Np003G1746800, Np006G3251900, Np007G4043800
OG0004591	jg9234, jg9235	Np005G2715800
OG0004593	jg21999	Np003G1649300
OG0004594	jg9462	Np005G2749100
OG0004595	jg11515, jg11512, jg11513	Np005G3091000, Np005G3090600
OG0004597	jg11330	Np005G3053900
OG0004598	jg11241	Np005G3038200
OG0004599	jg2918	Np002G0818700
OG0004600	jg10295	Np005G2854800
OG0004601	jg3102	Np002G0791600
OG0004602	jg2509	Np002G0872900
OG0004603	jg9145	Np005G2765600
OG0004604	jg9531	Np005G2756300
OG0004605	jg12577, jg12575	Np005G3164000, Np005G3163700
OG0004606	jg21744	Np003G1717100
OG0004607	jg10943, jg13266	Np001G0232000
OG0004608	jg2587	Np002G0861700
OG0004609	jg20462	Np001G0361100
OG0004611	jg26223	Np007G3803000, Np003G1663100
OG0004612	jg33271, jg33269	Np004G1957700
OG0004613	jg33309	Np004G1955600
OG0004616	jg33431, jg33432	Np004G1944400
OG0004617	jg33495, jg33493	Np004G1937900
OG0004618	jg32348	Np004G1937600
OG0004619	jg18701	Np006G3401400
OG0004620	jg10716	Np005G2911000
OG0004621	jg10750	Np005G2916300
OG0004622	jg11486, jg11497	Np005G3093100
OG0004623	jg10762	Np005G2919500
OG0004624	jg10142	Np005G2837000
OG0004625	jg10173	Np005G2838200
OG0004627	jg27826	Np007G3763100
OG0004628	jg10077	Np005G2828900
OG0004629	jg10079	Np005G2829200
OG0004630	jg10102	Np005G2831300
OG0004631	jg10113	Np005G2832400
OG0004631	jg7473	Np003G1799900
OG0004633	jg10298	Np005G2855100
OG0004635	jg10513, jg10510	Np005G2882800
OG0004636	jg23905, jg541	Np002G1222700
OG0004637	jg16369	Np001G0694000
OG0004637	jg20212	Np006G3206400
OG0004638	jg16362	Np001G0693200
OG0004639	jg16276	Np001G0682600
OG0004640	jg16234	Np004G2462500, Np001G0677100
OG0004641	jg16218	Np001G0675100
OG0004642	jg16093	Np001G0661100
OG0004643	jg16013	Np001G0650000, Np001G0648900
OG0004644	jg9988	Np005G2815800
OG0004645	jg15826	Np001G0628800
OG0004646	jg15807	Np001G0626600
OG0004647	jg15755	Np001G0620900
OG0004648	jg15751	Np001G0620200
OG0004649	jg15664	Np001G0616900
OG0004650	jg15676	Np001G0615900
OG0004651	jg15705	Np001G0612800
OG0004652	jg15640	Np001G0611900
OG0004653	jg15611	Np001G0605700
OG0004654	jg15587	Np001G0602100
OG0004655	jg15513	Np001G0594600
OG0004656	jg15496	Np001G0593800
OG0004657	jg15343	Np001G0571500
OG0004658	jg15335	Np001G0569300
OG0004659	jg22232	Np003G1625900, Np003G1626900
OG0004660	jg22149, jg930	Np003G1617600
OG0004661	jg2318	Np002G0910800
OG0004662	jg2413	Np002G0890400
OG0004663	jg28039	Np007G3742400
OG0004664	jg28100	Np007G3737600
OG0004665	jg28126	Np007G3734300
OG0004666	jg19317	Np006G3314600
OG0004667	jg16654	Np006G3691500
OG0004668	jg19273, jg5900	Np006G3320200
OG0004669	jg19244	Np006G3324600
OG0004670	jg19226	Np006G3327800
OG0004671	jg19193	Np006G3332300
OG0004672	jg19165	Np006G3337400
OG0004673	jg19163	Np006G3337500
OG0004674	jg19092, jg19091	Np006G3343800
OG0004676	jg18963	Np006G3363300
OG0004677	jg7731, jg20755	Np003G1837100
OG0004678	jg7637	Np003G1821800
OG0004679	jg32646	Np004G2024800, Np004G2024600
OG0004680	jg7282	Np003G1773600
OG0004681	jg7480	Np003G1800800
OG0004682	jg7561, jg7476, jg7567, jg27439, jg2204	Np003G1812000
OG0004683	jg6558	Np001G0141300
OG0004684	jg6717	Np001G0154800
OG0004685	jg28251	Np007G3721600
OG0004686	jg8643	Np003G1413600
OG0004687	jg19960	Np006G3240100
OG0004688	jg19882, jg19879	Np006G3248200
OG0004689	jg19818	Np006G3254600
OG0004690	jg19677	Np006G3269900
OG0004691	jg20356	Np001G0334000
OG0004692	jg23975	Np007G4245100
OG0004693	jg24097	Np007G4230700
OG0004694	jg24199	Np007G4220300
OG0004694	jg24198	Np007G4220000
OG0004695	jg24242	Np007G4214500
OG0004696	jg20792, jg24513	Np001G0141800
OG0004699	jg24543	Np007G4175100
OG0004700	jg24568	Np007G4172700
OG0004701	jg24597	Np007G4168900
OG0004702	jg24655	Np007G4160500
OG0004703	jg24712	Np007G4152900
OG0004704	jg24726	Np007G4151400
OG0004705	jg24785	Np007G4143100
OG0004706	jg24860	Np007G4134800
OG0004707	jg25137	Np007G4098000
OG0004708	jg25185	Np007G4091100
OG0004709	jg25221	Np007G4087300, Np007G4069800, Np007G4070200
OG0004710	jg25226	Np007G4086700
OG0004711	jg25250	Np007G4084000
OG0004712	jg25330	Np007G4075000
OG0004713	jg25400	Np007G4063700
OG0004714	jg33652	Np004G1918100
OG0004715	jg21276	Np001G0182000
OG0004716	jg25576, jg25580	Np007G4039500
OG0004717	jg25585	Np007G4038200, Np007G4037100
OG0004718	jg25684	Np007G3906100
OG0004721	jg25980	Np007G3945000
OG0004722	jg25991	Np007G3934200
OG0004723	jg26262	Np007G3806700
OG0004724	jg26282	Np007G3808300
OG0004725	jg26291	Np007G3809100
OG0004726	jg26305	Np007G3811500
OG0004727	jg26306	Np007G3811700, Np007G3811600
OG0004728	jg12355	Np005G3134300
OG0004729	jg26566	Np007G3842900
OG0004730	jg26495	Np007G3834900
OG0004731	jg26488	Np007G3834400
OG0004732	jg9390	Np005G2739000
OG0004733	jg5706	Np003G1464300
OG0004734	jg5702	Np003G1463900
OG0004735	jg5686	Np003G1459800
OG0004736	jg15099	Np001G0538400
OG0004737	jg15095	Np001G0537900, Np004G2122600
OG0004738	jg21870, jg20679	Np003G1673100
OG0004739	jg28408	Np004G2598200
OG0004740	jg8121	Np003G1885600
OG0004741	jg28609	Np004G2574700
OG0004742	jg20287	Np001G0317900
OG0004744	jg28952	Np004G2537200
OG0004745	jg29020	Np004G2530200
OG0004746	jg29062	Np004G2525400
OG0004747	jg29160	Np004G2514200
OG0004748	jg29161	Np004G2514100
OG0004749	jg29167	Np004G2513600
OG0004750	jg29214	Np004G2508200
OG0004751	jg29260	Np004G2502200
OG0004752	jg29265	Np004G2501400
OG0004753	jg29368	Np004G2490700
OG0004754	jg29300	Np004G2497700
OG0004755	jg29340	Np004G2493900
OG0004756	jg29374	Np004G2489300
OG0004757	jg1113	Np004G2386100
OG0004758	jg29383	Np004G2488300
OG0004759	jg29385	Np004G2488000
OG0004760	jg29400	Np004G2486500
OG0004761	jg2653	Np004G2481000
OG0004762	jg30985	Np002G1072500, Np005G2952000
OG0004763	jg29657	Np004G2457500
OG0004764	jg29699	Np004G2451900
OG0004765	jg7116, jg7164, jg7118	Np003G1758800
OG0004766	jg29743	Np004G2447400
OG0004767	jg29802	Np004G2437100
OG0004768	jg29842, jg29843, jg29840	Np004G2431300
OG0004769	jg30021	Np004G2410200
OG0004770	jg30032	Np004G2408800
OG0004772	jg30153, jg30176, jg30164	Np004G2394900
OG0004773	jg30281, jg30280	Np004G2384800
OG0004774	jg30297	Np004G2382900
OG0004775	jg10212	Np005G2842800, Np005G2843100
OG0004776	jg30375	Np004G2372700
OG0004777	jg30386	Np004G2371100
OG0004778	jg30516	Np004G2356100
OG0004781	jg2785	Np002G0835900
OG0004781	jg12544	Np005G3159100
OG0004782	jg2692	Np002G0845900, Np002G0846000
OG0004783	jg2688	Np002G0846600
OG0004784	jg3065	Np002G0796400
OG0004785	jg1331	Np002G1117600
OG0004787	jg33049, jg32941	Np004G1992100
OG0004788	jg8504	Np005G2622800
OG0004789	jg8670	Np005G2683700
OG0004790	jg8690	Np005G2681000
OG0004791	jg8759	Np005G2673300
OG0004792	jg8792	Np005G2667200
OG0004793	jg8918	Np005G2646800
OG0004794	jg9101	Np005G2629700
OG0004795	jg9087	Np005G2631300
OG0004796	jg9068	Np005G2632700
OG0004797	jg9004	Np005G2639100
OG0004798	jg9221	Np005G2713400
OG0004799	jg26678	Np007G3859300
OG0004800	jg21317, jg21325, jg26698	Np007G3860900
OG0004801	jg2877	Np002G0825100
OG0004802	jg2870	Np002G0825800
OG0004803	jg2856	Np002G0827600
OG0004804	jg2833	Np002G0830900
OG0004805	jg30925	Np004G2301400
OG0004806	jg12839	Np004G2263000
OG0004807	jg31095	Np004G2259900
OG0004808	jg10063	Np005G2827100
OG0004810	jg9609	Np005G2766600
OG0004812	jg29001	Np004G2532000
OG0004813	jg29866	Np002G1033600
OG0004818	jg24731	Np007G4150800
OG0004819	jg13020	Np001G0261800
OG0004820	jg13679	Np001G0194300
OG0004821	jg14417	Np001G0459900
OG0004821	jg14418	Np002G0902800, Np001G0460000
OG0004825	jg9367	Np005G2732700
OG0004826	jg9850	Np005G2797600
OG0004827	jg10025	Np005G2821000
OG0004829	jg11164	Np005G3028700
OG0004830	jg21994	Np003G1649900
OG0004847	jg14490	Np001G0467200
OG0004848	jg14519	Np001G0470100
OG0004849	jg22252	Np001G0014000
OG0004850	jg12943	Np001G0273000
OG0004851	jg13038	Np001G0258500
OG0004852	jg5617	Np003G1451800
OG0004853	jg5614	Np003G1451500
OG0004854	jg5585	Np003G1448600
OG0004856	jg5549	Np003G1444100
OG0004857	jg5483	Np003G1436500
OG0004858	jg25729	Np007G3913500
OG0004859	jg5453	Np003G1433800
OG0004860	jg5188	Np003G1406400
OG0004861	jg5381	Np003G1425000
OG0004862	jg5340	Np003G1420300
OG0004863	jg5334	Np003G1419600
OG0004864	jg29123	Np004G2517800
OG0004865	jg21961, jg21964, jg30441	Np002G0777500
OG0004867	jg5261	Np003G1413200
OG0004868	jg5228	Np003G1410300
OG0004869	jg5213	Np003G1408700
OG0004870	jg5202	Np003G1407900
OG0004871	jg21509	Np001G0167800
OG0004872	jg5155	Np003G1402500
OG0004873	jg5147	Np003G1400700
OG0004874	jg5136	Np003G1399600
OG0004875	jg5132	Np003G1399000
OG0004876	jg25270	Np007G4082200
OG0004877	jg5097	Np003G1395500
OG0004878	jg5054	Np003G1390000
OG0004879	jg5028	Np003G1385900
OG0004880	jg5011	Np003G1384800
OG0004881	jg5009	Np003G1384600
OG0004882	jg5002	Np003G1384000
OG0004883	jg4909	Np003G1371700
OG0004884	jg4833	Np003G1363500
OG0004885	jg4812	Np003G1362000
OG0004886	jg4757	Np003G1356200, Np003G1355400
OG0004888	jg4740	Np003G1353600
OG0004889	jg4707	Np003G1349100
OG0004890	jg4698	Np003G1348400
OG0004891	jg4612	Np003G1337100
OG0004893	jg17455, jg7935	Np003G1853100
OG0004894	jg9970	Np005G2813000
OG0004895	jg9973	Np005G2813300
OG0004896	jg9977	Np005G2814100
OG0004897	jg9996	Np005G2816800
OG0004898	jg17598	Np006G3612300
OG0004899	jg17823	Np006G3595000
OG0004900	jg17825	Np006G3595100
OG0004901	jg17960	Np007G4219400
OG0004902	jg18060	Np006G3525000
OG0004903	jg18066	Np006G3525900
OG0004904	jg18095	Np006G3472800, Np006G3534400
OG0004905	jg18101	Np006G3472000, Np006G3536000
OG0004906	jg18186	Np006G3548900
OG0004907	jg18253	Np006G3557000
OG0004908	jg18287	Np006G3561500
OG0004909	jg18444	Np009G4320100, Np009G4320300, Np006G3452200
OG0004910	jg20795	Np001G0404300
OG0004911	jg20763	Np001G0400200
OG0004912	jg9926	Np005G2808200
OG0004913	jg32806	Np004G2004900
OG0004914	jg31337	Np004G2109900
OG0004915	jg31340	Np004G2110100
OG0004916	jg31373	Np004G2114300
OG0004918	jg9799	Np005G2791300
OG0004919	jg31481	Np004G2126300
OG0004920	jg31574	Np004G2135700
OG0004921	jg21595	Np001G0162300
OG0004922	jg31733, jg2670	Np004G2155000
OG0004923	jg31747	Np004G2157500
OG0004924	jg31906	Np004G2053500
OG0004925	jg23676	Np001G0016500
OG0004926	jg23640	Np001G0021400
OG0004927	jg23620	Np001G0023900
OG0004928	jg23600	Np001G0026100
OG0004929	jg23554	Np001G0030900
OG0004930	jg23531	Np001G0033700
OG0004931	jg21851	Np003G1678000, Np003G1677900, Np003G1678100
OG0004932	jg23393	Np001G0051100
OG0004933	jg23355	Np001G0053900
OG0004934	jg23191	Np001G0074500
OG0004935	jg23032	Np001G0098300
OG0004936	jg23025	Np001G0099100
OG0004937	jg6177	Np001G0103600
OG0004938	jg6210	Np001G0107600
OG0004939	jg17161	Np006G3636100, Np006G3635300, Np006G3635700
OG0004940	jg5815	Np003G1475600
OG0004941	jg5803	Np003G1474100, Np003G1474000
OG0004942	jg5850	Np003G1480200
OG0004943	jg5889	Np003G1485100
OG0004944	jg5901	Np003G1486200
OG0004945	jg5916	Np003G1488100
OG0004947	jg5932	Np003G1489700
OG0004949	jg5945	Np003G1491100
OG0004950	jg6012	Np003G1500900
OG0004951	jg6047	Np003G1504100
OG0004952	jg6049	Np003G1504200
OG0004953	jg14382	Np001G0457200
OG0004955	jg22809	Np006G3510200, Np003G1538300
OG0004956	jg22785	Np003G1541400
OG0004957	jg22782	Np003G1541700
OG0004958	jg22765	Np003G1543800
OG0004959	jg22759	Np003G1544800
OG0004960	jg22737	Np003G1546700
OG0004961	jg22719	Np003G1549000
OG0004962	jg22693	Np003G1551700
OG0004963	jg22632	Np003G1561000
OG0004964	jg22590	Np003G1566300
OG0004965	jg22431	Np003G1586800
OG0004966	jg22423	Np003G1587200
OG0004967	jg22292	Np003G1633900
OG0004969	jg14796	Np001G0504300, Np001G0507000
OG0004970	jg7955	Np003G1864200
OG0004971	jg4585	Np003G1333900
OG0004972	jg12212	Np001G0555800, Np003G1382800, Np001G0584500
OG0004973	jg4383	Np003G1315500
OG0004975	jg4354	Np003G1312400
OG0004976	jg4312, jg4477	Np003G1305600
OG0004977	jg4296	Np007G4036500, Np003G1304400
OG0004978	jg4269	Np003G1299300
OG0004979	jg4198	Np003G1290700
OG0004980	jg4136	Np003G1284200
OG0004982	jg4112	Np003G1281200
OG0004983	jg4081	Np003G1276600
OG0004984	jg12686	Np005G3181200
OG0004985	jg12689	Np005G3181900
OG0004986	jg12747	Np005G3190300, Np005G2975300
OG0004987	jg12772	Np002G0911900
OG0004988	jg33524	Np004G1933400
OG0004989	jg30020	Np004G2410300
OG0004990	jg3733	Np002G0707900
OG0004991	jg3724	Np002G0708900
OG0004992	jg3716	Np002G0709700
OG0004993	jg3702	Np002G0711300
OG0004994	jg3696	Np002G0711800
OG0004995	jg3685	Np002G0712800
OG0004996	jg3667	Np002G0715800
OG0004997	jg3492	Np002G0737400
OG0004998	jg25582	Np007G4039200, Np007G4039100
OG0005000	jg3350	Np002G0757400
OG0005001	jg3313	Np002G0763800
OG0005002	jg3277	Np002G0768500
OG0005003	jg3256	Np002G0770900
OG0005004	jg3247	Np002G0771800
OG0005005	jg3221	Np002G0777600
OG0005006	jg3207	Np002G0779100
OG0005007	jg3195	Np002G0780300
OG0005008	jg27889	Np007G3757200
OG0005009	jg25303	Np007G4078400
OG0005010	jg33727, jg33736, jg33733, jg33732	Np004G1908300
OG0005011	jg25389	Np007G4065500
OG0005012	jg33646	Np004G1918700
OG0005013	jg33636	Np004G1920500
OG0005014	jg33616, jg33617	Np004G1923100
OG0005015	jg33560	Np003G1376200, Np007G4064400
OG0005016	jg18735	Np006G3397000
OG0005017	jg18750	Np006G3395200
OG0005018	jg18777	Np006G3391500
OG0005019	jg18811	Np006G3385500
OG0005020	jg13714	Np001G0191500
OG0005021	jg11973	Np005G3105500
OG0005022	jg17612, jg22024, jg22017	Np003G1647700
OG0005023	jg31285	Np004G2103900
OG0005025	jg31989, jg13342	Np005G3072700
OG0005026	jg11384	Np005G3063400
OG0005027	jg11234	Np004G2334900, Np005G3036900, Np005G3037000
OG0005028	jg10956	Np005G2989200
OG0005029	jg11099	Np005G3017400
OG0005030	jg2917	Np002G0818800
OG0005031	jg10129	Np005G2834100
OG0005032	jg18181	Np002G0813500
OG0005033	jg3046	Np002G0799300
OG0005035	jg2421	Np002G0889400
OG0005036	jg2449	Np002G0884800
OG0005037	jg2486	Np002G0876100
OG0005038	jg9589	Np005G2764200
OG0005039	jg9587	Np005G2763900
OG0005040	jg9530	Np005G2756200
OG0005042	jg26986	Np005G3166200, Np005G3157100
OG0005043	jg13890	Np001G0183900
OG0005044	jg13475	Np001G0208600
OG0005046	jg13359	Np001G0222400
OG0005047	jg12292, jg12298, jg13347	Np001G0223900
OG0005048	jg13277	Np001G0230800
OG0005049	jg20440	Np001G0357000
OG0005050	jg2807	Np002G0833800, Np004G2317800
OG0005051	jg33263	Np004G1958300
OG0005052	jg33454	Np004G1942300
OG0005053	jg25613	Np007G4028300
OG0005054	jg18473	Np006G3437300
OG0005055	jg10690	Np005G2905100
OG0005056	jg10711	Np005G2910300
OG0005057	jg10789	Np005G2923500
OG0005058	jg10805	Np005G2927000
OG0005059	jg10863	Np005G2945400
OG0005060	jg14990	Np001G0527600
OG0005062	jg27521	Np007G3789200
OG0005063	jg27808	Np007G3764300
OG0005064	jg21357	Np001G0179200
OG0005065	jg10230	Np005G2846000
OG0005066	jg10242	Np005G3020900
OG0005067	jg10248	Np005G2847300
OG0005068	jg10249	Np005G2847500
OG0005069	jg13744	Np001G0189400
OG0005070	jg10456	Np005G2874900
OG0005071	jg10421	Np005G2880500
OG0005072	jg12924	Np001G0278700
OG0005073	jg10380	Np005G2864600
OG0005074	jg24220	Np007G4216500
OG0005075	jg11012	Np005G3002300
OG0005076	jg10997	Np005G2997600
OG0005077	jg31929	Np004G2056800
OG0005078	jg23954	Np007G4247200
OG0005079	jg23726	Np001G0009400
OG0005080	jg16329	Np001G0689400
OG0005081	jg16214	Np001G0678500, Np001G0674600
OG0005082	jg16119	Np001G0663800
OG0005083	jg16090	Np001G0659700
OG0005084	jg24098	Np007G4230600
OG0005085	jg13892	Np001G0183800
OG0005086	jg15885	Np001G0634700
OG0005087	jg15823	Np001G0628500
OG0005088	jg15783	Np001G0624300
OG0005089	jg15773	Np001G0623800
OG0005090	jg15165, jg15731, jg15650	Np001G0618800
OG0005091	jg15441	Np001G0585600
OG0005092	jg15415	Np001G0580400
OG0005093	jg15397	Np001G0577300
OG0005094	jg15349	Np001G0571900
OG0005095	jg15242	Np001G0554700
OG0005097	jg26848	Np007G3877600
OG0005098	jg20664	Np001G0391600
OG0005099	jg21456	Np001G0171400
OG0005100	jg27941	Np007G3750600
OG0005101	jg27988	Np007G3746800
OG0005102	jg28091	Np005G2977900, Np007G3738600
OG0005103	jg9455	Np005G2747900
OG0005104	jg19363	Np006G3309100
OG0005105	jg19289	Np006G3318000
OG0005106	jg19195	Np006G3332100
OG0005107	jg19160	Np006G3338000
OG0005109	jg19869, jg27804	Np007G3764900, Np007G3764600
OG0005110	jg19005	Np006G3357600
OG0005111	jg18989	Np006G3358400, Np006G3358600
OG0005112	jg18983	Np006G3359300
OG0005113	jg18915	Np006G3370000
OG0005114	jg18907	Np006G3371200
OG0005115	jg18837	Np006G3381500
OG0005116	jg18826	Np006G3382500
OG0005117	jg2889	Np003G1430100
OG0005119	jg7699	Np003G1833400
OG0005120	jg7724	Np003G1836500
OG0005121	jg32994	Np004G2433600
OG0005122	jg7633	Np003G1821400
OG0005123	jg32134	Np004G2246100
OG0005124	jg32114	Np004G2087400
OG0005125	jg7199	Np003G1760000
OG0005126	jg7438	Np003G1796100
OG0005128	jg5780	Np003G1471000
OG0005129	jg30947, jg30946	Np004G2298100
OG0005130	jg6543	Np001G0139700
OG0005131	jg6587, jg6586	Np001G0144400
OG0005132	jg28244	Np007G3722400
OG0005133	jg20088	Np006G3223100
OG0005134	jg20084	Np006G3223700
OG0005135	jg20013	Np006G3232200
OG0005136	jg19976	Np006G3236600
OG0005137	jg19901	Np006G3247500
OG0005138	jg19834	Np006G3253300
OG0005139	jg19780, jg19779	Np006G3323200, Np006G3258100
OG0005140	jg19624	Np006G3276300
OG0005141	jg19537	Np006G3287200
OG0005143	jg20359	Np001G0334900
OG0005144	jg24055	Np007G4234800
OG0005145	jg24062	Np007G4234000
OG0005146	jg24125	Np007G4227700
OG0005147	jg24260	Np007G4212600, Np007G4212700
OG0005148	jg24401	Np007G4193900
OG0005149	jg24668	Np007G4159000
OG0005150	jg24745	Np007G4148100
OG0005151	jg24748	Np007G4147800
OG0005152	jg24778	Np007G4143600
OG0005153	jg24903	Np007G4129300
OG0005154	jg24990	Np007G4117100
OG0005155	jg25110	Np007G4102100
