Orthogroup	Arabidopsis_arenosa	Cardamine_glauca
OG0002355	jg5533	Cg008G2734000, Cg008G2734100
OG0002355	jg5535	Cg008G2734200
OG0002356	jg5496	Cg008G2730500
OG0002356	jg24116	Cg004G1090900
OG0002357	jg5420	Cg008G2723900
OG0002357	jg4156	Cg008G2612200
OG0002358	jg24022	Cg004G1083100
OG0002358	jg5382	Cg008G2720200
OG0002360	jg5123	Cg008G2694400
OG0002360	jg31250	Cg006G2002800
OG0002361	jg6384	Cg008G2806700
OG0002361	jg4922	Cg008G2676400
OG0002362	jg23491	Cg003G1040500
OG0002362	jg4813	Cg008G2666100
OG0002364	jg6207	Cg008G2792700
OG0002364	jg4703	Cg008G2657200
OG0002365	jg14358, jg4634	Cg008G2651500, Cg008G2651100
OG0002367	jg17919, jg17920	Cg005G1641700
OG0002368	jg28850	Cg006G2214500
OG0002368	jg18315	Cg005G1608500
OG0002369	jg20843	Cg008G2933800
OG0002369	jg28741	Cg006G2224600
OG0002370	jg20809	Cg008G2936400
OG0002370	jg28734	Cg006G2225500
OG0002371	jg28696	Cg006G2229300
OG0002371	jg20772	Cg008G2941900
OG0002372	jg9899, jg9901	Cg001G0146400, Cg001G0146700
OG0002374	jg11078	Cg001G0245900
OG0002376	jg23050	Cg003G1001200, Cg003G1001300
OG0002377	jg14053	Cg002G0596800
OG0002377	jg5974	Cg008G2775200
OG0002378	jg14142	Cg002G0591700
OG0002378	jg6036	Cg008G2780300
OG0002379	jg14470	Cg002G0559000
OG0002380	jg9255	Cg001G0088400
OG0002380	jg22602	Cg003G0960500
OG0002381	jg22370	Cg003G0942500
OG0002381	jg9779	Cg001G0135800
OG0002382	jg22287	Cg003G0934500
OG0002382	jg9731	Cg001G0130800
OG0002383	jg9706	Cg001G0128700
OG0002383	jg22207	Cg003G0927400
OG0002385	jg25090, jg15459, jg4357	Cg004G1173700
OG0002386	jg24996	Cg004G1164800
OG0002386	jg4215	Cg008G2618900
OG0002387	jg4155	Cg008G2612100
OG0002387	jg24955	Cg004G1161000
OG0002388	jg12789	Cg001G0389500
OG0002388	jg424	Cg007G2262700
OG0002390	jg3430	Cg007G2546900
OG0002390	jg30738	Cg006G2048000
OG0002391	jg30708	Cg006G2050600
OG0002392	jg3287	Cg007G2534100
OG0002392	jg30595	Cg006G2061100
OG0002393	jg27888	Cg004G1411700
OG0002394	jg8726	Cg001G0039100
OG0002394	jg27928	Cg004G1415100
OG0002395	jg25274	Cg004G1190100
OG0002395	jg33779	Cg006G1783000
OG0002396	jg25370	Cg004G1198100
OG0002396	jg33670	Cg006G1790500
OG0002397	jg25402	Cg004G1200500
OG0002398	jg25522	Cg004G1211900
OG0002399	jg8901	Cg001G0055700
OG0002400	jg33504	Cg006G1805200
OG0002401	jg18756	Cg005G1571100
OG0002401	jg15199	Cg002G0500800
OG0002402	jg11651	Cg001G0294800
OG0002402	jg26880	Cg004G1324000
OG0002403	jg11595	Cg001G0289100
OG0002403	jg26832	Cg004G1319800
OG0002404	jg26723	Cg004G1312400
OG0002405	jg11390	Cg001G0273200
OG0002406	jg11286	Cg001G0262800
OG0002407	jg11248	Cg001G0260100
OG0002407	jg26473	Cg004G1291300
OG0002408	jg2967	Cg007G2502700
OG0002409	jg3011	Cg007G2506800
OG0002409	jg30327	Cg006G2085000
OG0002410	jg3084	Cg007G2513400
OG0002411	jg30396	Cg006G2078100
OG0002412	jg30419	Cg006G2075900
OG0002412	jg3128	Cg007G2518400
OG0002413	jg2424	Cg007G2454600
OG0002413	jg14373	Cg002G0569900
OG0002414	jg2437	Cg007G2455600
OG0002415	jg31143	Cg006G2012600
OG0002415	jg2441	Cg007G2456000
OG0002416	jg2443	Cg007G2456300
OG0002416	jg31145	Cg006G2012400
OG0002417	jg31124	Cg006G2014700
OG0002417	jg2503	Cg007G2463600
OG0002418	jg2480	Cg007G2459300
OG0002418	jg2508	Cg007G2463100
OG0002419	jg9577	Cg001G0116200
OG0002419	jg28261	Cg004G1441700
OG0002420	jg12754	Cg001G0386000
OG0002420	jg506	Cg007G2268200
OG0002421	jg29285	Cg006G2171700
OG0002422	jg13559	Cg002G0630900
OG0002423	jg29741	Cg006G2135200
OG0002423	jg13377	Cg002G0658700
OG0002424	jg28308	Cg003G0829900
OG0002425	jg20485	Cg008G2966700
OG0002425	jg10744	Cg001G0216700
OG0002426	jg20547	Cg008G2960900
OG0002427	jg31361	Cg006G1991700
OG0002427	jg18491	Cg005G1594100
OG0002429	jg10880	Cg001G0229100
OG0002429	jg20302	Cg008G2983200
OG0002431	jg8394	Cg001G0010900
OG0002431	jg24466	Cg004G1117600
OG0002432	jg10247	Cg001G0176100
OG0002432	jg7606	Cg003G0752700
OG0002433	jg14094, jg14087	Cg001G0172800
OG0002434	jg7646	Cg003G0749300
OG0002434	jg10272	Cg001G0178400
OG0002435	jg7665	Cg003G0747800
OG0002435	jg10290	Cg001G0179700
OG0002436	jg7673	Cg003G0746900
OG0002436	jg10303	Cg001G0181200
OG0002437	jg20655	Cg008G2950600
OG0002437	jg10566	Cg001G0201200
OG0002438	jg10482	Cg001G0195000
OG0002438	jg10483	Cg001G0195100
OG0002439	jg21641	Cg001G0323600, Cg003G0836500
OG0002440	jg7804	Cg003G0863000, Cg003G0735400
OG0002440	jg10454	Cg001G0193100
OG0002441	jg10408	Cg001G0189000
OG0002442	jg10399	Cg001G0187800, Cg001G0187900
OG0002442	jg10398	Cg001G0187700
OG0002443	jg14276, jg14275	Cg002G0578200
OG0002444	jg4121	Cg008G2609100
OG0002444	jg21363, jg28512	Cg006G2245700
OG0002445	jg893, jg889	Cg007G2298000, Cg007G2298600
OG0002446	jg16169	Cg002G0418300
OG0002446	jg19973	Cg005G1471500
OG0002447	jg19704	Cg005G1493100
OG0002447	jg16011	Cg002G0431000
OG0002449	jg15808	Cg002G0445700
OG0002449	jg33316	Cg006G1819300
OG0002450	jg19466	Cg005G1512600
OG0002450	jg15753	Cg002G0450100
OG0002451	jg19413	Cg005G1516900
OG0002451	jg15675	Cg002G0453200
OG0002452	jg15682	Cg002G0454000, Cg002G0454100
OG0002453	jg15364	Cg002G0484300
OG0002453	jg19054	Cg005G1545100
OG0002454	jg18852	Cg005G1563100
OG0002455	jg15548, jg15263	Cg002G0493200
OG0002456	jg18738	Cg005G1572800
OG0002456	jg15177	Cg002G0502400
OG0002457	jg28072, jg27939	Cg004G1415900
OG0002458	jg27997	Cg004G1420100
OG0002459	jg8656	Cg001G0033200
OG0002460	jg28061	Cg004G1424200
OG0002461	jg9515	Cg001G0110000
OG0002461	jg28179	Cg004G1435800
OG0002462	jg19326	Cg005G1524600
OG0002463	jg19016, jg19015	Cg005G1544300, Cg005G1544400
OG0002464	jg10225	Cg001G0174200
OG0002464	jg7579	Cg003G0755200
OG0002465	jg8635	Cg001G0031100
OG0002465	jg16812	Cg005G1754400
OG0002466	jg32078	Cg006G1926900
OG0002467	jg7620	Cg003G0752000
OG0002467	jg10252	Cg001G0176800
OG0002468	jg6536	Cg008G2819000
OG0002468	jg24525	Cg004G1122600
OG0002469	jg28260	Cg004G1441600
OG0002469	jg9576	Cg001G0116100
OG0002470	jg19802	Cg002G0573800
OG0002470	jg19801	Cg005G1485500
OG0002471	jg27909	Cg004G1413400, Cg004G1413300
OG0002471	jg19787	Cg005G1486400
OG0002472	jg19683	Cg005G1495100
OG0002472	jg6259	Cg008G2796800
OG0002473	jg32526	Cg006G1853200
OG0002473	jg24339	Cg004G1106300
OG0002474	jg1288	Cg004G1106600
OG0002476	jg24787	Cg004G1147100
OG0002476	jg24786	Cg004G1147000
OG0002477	jg3887	Cg008G2588800
OG0002477	jg24805	Cg004G1148700
OG0002478	jg25059	Cg004G1171200
OG0002478	jg4478, jg4311	Cg008G2627300
OG0002480	jg25399	Cg003G0771700
OG0002481	jg25418	Cg004G1203000
OG0002481	jg33638	Cg006G1793800
OG0002483	jg25776	Cg004G1234500
OG0002483	jg11025	Cg001G0242400
OG0002484	jg11029	Cg001G0242900
OG0002484	jg25783	Cg004G1235300
OG0002485	jg12546	Cg001G0367200
OG0002485	jg12545	Cg001G0367000
OG0002486	jg2097	Cg007G2426400
OG0002486	jg12244	Cg001G0339600
OG0002487	jg12103	Cg001G0325900
OG0002489	jg24565	Cg004G1126400
OG0002489	jg5733	Cg008G2752200
OG0002490	jg15019	Cg002G0515100, Cg002G0515200
OG0002491	jg28549	Cg006G2241900
OG0002491	jg2717	Cg007G2480000
OG0002492	jg1183	Cg007G2317700
OG0002492	jg29341	Cg006G2167100
OG0002493	jg1241, jg1229	Cg007G2323100, Cg007G2323300
OG0002493	jg29359	Cg006G2165000
OG0002494	jg29420	Cg006G2160200
OG0002494	jg29421	Cg006G2160100
OG0002495	jg567	Cg007G2271800
OG0002497	jg29819	Cg006G2128300
OG0002497	jg13209	Cg002G0672700
OG0002498	jg13126	Cg002G0679700
OG0002498	jg29873	Cg006G2123800
OG0002500	jg29956	Cg006G2116100
OG0002500	jg12989	Cg002G0689200
OG0002501	jg30055	Cg006G2107300
OG0002501	jg3722	Cg007G2574800
OG0002502	jg30251	Cg006G2091900
OG0002502	jg21712	Cg003G0881000, Cg003G0832100
OG0002503	jg30790	Cg006G2043500
OG0002503	jg3496	Cg007G2552500
OG0002504	jg2662, jg30910	Cg006G2032300, Cg007G2475000
OG0002505	jg30927	Cg006G2030800
OG0002505	jg2652	Cg007G2474200
OG0002506	jg2624	Cg007G2471700
OG0002506	jg30990	Cg006G2025000
OG0002507	jg29591	Cg006G2147900
OG0002507	jg768	Cg007G2286700
OG0002508	jg16509	Cg005G1778400
OG0002508	jg8336	Cg001G0005500
OG0002509	jg8477	Cg001G0015800
OG0002510	jg8571	Cg001G0025400
OG0002510	jg16736	Cg005G1759600
OG0002511	jg8597, jg1112	Cg001G0027700
OG0002511	jg16765	Cg005G1757500
OG0002512	jg8614	Cg001G0029100
OG0002512	jg16792	Cg005G1756000
OG0002513	jg8837	Cg001G0049500
OG0002514	jg27561	Cg004G1387700, Cg004G1380000
OG0002514	jg9246, jg8941	Cg001G0059200
OG0002515	jg9106	Cg001G0073400
OG0002515	jg17202, jg17214	Cg005G1718300
OG0002516	jg17090	Cg005G1730200
OG0002516	jg9187	Cg001G0081500
OG0002517	jg9232	Cg001G0086800, Cg001G0087200
OG0002519	jg1014, jg9687, jg1797	Cg007G2388400
OG0002520	jg2160, jg2136	Cg007G2430700
OG0002522	jg14068, jg14041	Cg005G1636500
OG0002523	jg7229	Cg003G0789500, Cg003G0790000
OG0002523	jg7230, jg7227, jg7228, jg7231	Cg003G0790300
OG0002524	jg21560, jg21557, jg21559, jg21883	Cg005G1691900
OG0002524	jg21599	Cg008G2840300
OG0002530	jg16864	Cg005G1749900
OG0002531	jg8344	Cg001G0006300
OG0002532	jg22888	Cg003G0985600
OG0002532	jg14446, jg16552	Cg002G0562900
OG0002533	jg14677	Cg002G0541700
OG0002533	jg23318	Cg003G1025200
OG0002534	jg14593, jg14594	Cg002G0548200
OG0002535	jg13008	Cg002G0687900
OG0002536	jg5577	Cg008G2738100
OG0002537	jg3330, jg3331, jg3332	Cg007G2538100
OG0002538	jg5462	Cg008G2727900
OG0002539	jg5417	Cg008G2723500
OG0002539	jg5416	Cg008G2723400
OG0002540	jg5386	Cg008G2720500
OG0002540	jg24025	Cg004G1083600
OG0002541	jg5310	Cg008G2712900
OG0002541	jg23955	Cg004G1077600
OG0002542	jg5272	Cg008G2709000
OG0002542	jg23936	Cg004G1075400
OG0002543	jg15280	Cg002G0491900
OG0002543	jg18877	Cg005G1560800
OG0002544	jg5035	Cg008G2686600
OG0002544	jg6513	Cg008G2818000
OG0002545	jg23441	Cg003G1035500
OG0002546	jg23373	Cg003G1029400
OG0002546	jg4741	Cg008G2660000
OG0002547	jg7879	Cg003G0870100, Cg003G0727800
OG0002548	jg28666	Cg006G2231600
OG0002548	jg7929	Cg003G0866400, Cg003G0731900
OG0002549	jg29115, jg21101	Cg006G2187700
OG0002549	jg17867	Cg005G1645600
OG0002550	jg17989	Cg005G1636600
OG0002551	jg18130	Cg005G1624800
OG0002551	jg29015	Cg006G2198900
OG0002552	jg18314	Cg005G1608600
OG0002552	jg28851	Cg006G2214400
OG0002553	jg18417	Cg005G1600800
OG0002553	jg28780	Cg006G2220700
OG0002554	jg28732	Cg006G2225600
OG0002554	jg20806	Cg008G2936700
OG0002555	jg20785	Cg008G2940600
OG0002555	jg28712	Cg006G2227800
OG0002556	jg31330	Cg006G1995100
OG0002557	jg31351	Cg006G1992600
OG0002558	jg18677	Cg005G1578000
OG0002558	jg31862	Cg006G1950800
OG0002559	jg14918	Cg002G0523500
OG0002559	jg23700	Cg003G1060400
OG0002560	jg23549	Cg003G1045900
OG0002561	jg4796	Cg008G2664500
OG0002563	jg23194	Cg003G1014800
OG0002563	jg14534	Cg002G0553700
OG0002564	jg23160	Cg003G1011800
OG0002564	jg4552	Cg008G2644300
OG0002565	jg4589	Cg008G2646800
OG0002565	jg23112	Cg003G1007200
OG0002566	jg6284	Cg008G2799500
OG0002566	jg14768	Cg002G0535000
OG0002567	jg14299	Cg002G0576000
OG0002567	jg22979	Cg003G0994500
OG0002568	jg22967	Cg003G0993500
OG0002568	jg14333	Cg002G0574100
OG0002569	jg22940	Cg003G0990600
OG0002569	jg14362	Cg002G0570800
OG0002570	jg14504	Cg002G0556500
OG0002570	jg22804	Cg003G0978800
OG0002571	jg30058	Cg006G2107000
OG0002572	jg3763	Cg007G2579000
OG0002573	jg26585	Cg004G1301800
OG0002574	jg22645	Cg003G0964600
OG0002574	jg9877	Cg001G0144800
OG0002577	jg22377	Cg003G0942900
OG0002578	jg11858	Cg007G2336000, Cg007G2336600, Cg007G2336200, Cg007G2336300
OG0002579	jg7987	Cg003G0720500, Cg014G3035100
OG0002579	jg7986	Cg014G3035000, Cg003G0720600
OG0002580	jg4515	Cg008G2641200
OG0002580	jg25176	Cg004G1181600
OG0002581	jg15746	Cg002G0450900
OG0002582	jg25000	Cg004G1165700
OG0002582	jg4225	Cg008G2619800
OG0002583	jg4163	Cg008G2613000
OG0002583	jg24962	Cg004G1161700
OG0002584	jg24807	Cg004G1148900
OG0002584	jg3870	Cg008G2588200
OG0002585	jg13403	Cg002G0656700
OG0002585	jg12721	Cg001G0382500
OG0002586	jg30035	Cg006G2108600
OG0002586	jg3744	Cg007G2576800
OG0002587	jg3565	Cg007G2559400
OG0002588	jg3316	Cg007G2536800
OG0002588	jg30639	Cg006G2057100
OG0002589	jg3302	Cg007G2535500
OG0002590	jg3286	Cg007G2534000
OG0002590	jg30594	Cg006G2061200
OG0002591	jg30559	Cg006G2062700
OG0002591	jg3265	Cg007G2532100
OG0002592	jg30548	Cg006G2063700
OG0002592	jg3254	Cg007G2531000
OG0002593	jg6607	Cg008G2867600, Cg008G2851900, Cg002G0646900, Cg002G0646800, Cg008G2825300
OG0002594	jg16977, jg16976	Cg005G1743500
OG0002594	jg16293	Cg002G0407300
OG0002595	jg8154, jg33801	Cg006G1781700, Cg006G1781600
OG0002596	jg33645	Cg006G1793100
OG0002596	jg25410	Cg004G1201200
OG0002597	jg33643	Cg006G1793300
OG0002597	jg25414	Cg004G1201800
OG0002598	jg33628	Cg006G1795000
OG0002599	jg25441, jg33613	Cg004G1205100
OG0002600	jg15200	Cg002G0500700
OG0002600	jg18762	Cg005G1570700
OG0002601	jg26636	Cg004G1306600
OG0002601	jg11378	Cg001G0272200
OG0002602	jg11281	Cg001G0262200
OG0002602	jg26516	Cg004G1294700
OG0002603	jg11152	Cg001G0251400
OG0002604	jg3088	Cg007G2513900
OG0002605	jg31168	Cg006G2010200
OG0002605	jg2419	Cg007G2454300
OG0002606	jg2439	Cg007G2455800
OG0002606	jg31157	Cg006G2011300
OG0002607	jg18522	Cg005G1590600
OG0002607	jg7065	Cg003G0805600
OG0002608	jg20646	Cg008G2951800
OG0002608	jg10576	Cg001G0202000
OG0002609	jg26053	Cg004G1257100
OG0002610	jg33145	Cg006G1831700
OG0002610	jg33144	Cg006G1832000
OG0002611	jg33220	Cg006G1825900
OG0002612	jg25593	Cg004G1218600
OG0002612	jg33486	Cg006G1806200
OG0002613	jg33488	Cg006G1806000
OG0002613	jg25589, jg17500	Cg004G1218400
OG0002614	jg25587	Cg004G1218300
OG0002616	jg14975	Cg002G0518700, Cg002G0518800
OG0002616	jg14973, jg14972	Cg008G2879700
OG0002617	jg27504	Cg004G1371600
OG0002618	jg27671	Cg004G1397300
OG0002618	jg8902	Cg001G0055800
OG0002619	jg27753	Cg004G1401200
OG0002619	jg25731	Cg004G1231200
OG0002620	jg27774	Cg004G1403000
OG0002620	jg8851	Cg001G0050600
OG0002621	jg27780	Cg004G1403400
OG0002621	jg8846	Cg001G0050100
OG0002623	jg7498	Cg003G0760200, Cg003G0760300
OG0002624	jg16379	Cg002G0400200
OG0002624	jg20229	Cg005G1448000
OG0002625	jg16197	Cg002G0416100
OG0002625	jg19994	Cg005G1469800
OG0002626	jg16031	Cg002G0429400
OG0002626	jg19732	Cg005G1491000
OG0002628	jg15801	Cg002G0446500
OG0002629	jg15747	Cg002G0450800
OG0002629	jg19446	Cg005G1514300
OG0002630	jg19299	Cg005G1526900
OG0002631	jg15456	Cg002G0474400
OG0002631	jg19113, jg19155	Cg005G1538300
OG0002632	jg26603	Cg004G1304400
OG0002632	jg26604	Cg004G1304600
OG0002633	jg18949	Cg005G1554700
OG0002633	jg15327	Cg002G0487600
OG0002634	jg9670	Cg001G0125400
OG0002634	jg22073	Cg007G2449300, Cg003G0918700
OG0002635	jg26998	Cg004G1334800
OG0002635	jg11969	Cg001G0315800
OG0002636	jg12406	Cg001G0353300
OG0002636	jg2246	Cg007G2439100
OG0002637	jg9492	Cg001G0107800
OG0002637	jg28167	Cg004G1434400
OG0002638	jg19175	Cg005G1536700
OG0002639	jg13035, jg31201	Cg006G2007000
OG0002640	jg28510	Cg006G2245900
OG0002641	jg1110, jg8358	Cg001G0007300
OG0002641	jg16536	Cg005G1776600
OG0002642	jg8388	Cg001G0010000
OG0002643	jg7395	Cg003G0772700
OG0002643	jg31956	Cg006G1942600
OG0002644	jg28324	Cg004G1446800
OG0002645	jg16092	Cg002G0424700
OG0002645	jg19853	Cg005G1480600
OG0002646	jg19697	Cg005G1493800
OG0002647	jg5659	Cg008G2745900
OG0002648	jg24633	Cg004G1132300
OG0002648	jg21539	Cg008G2860700, Cg008G2845900
OG0002649	jg24853	Cg004G1152700
OG0002649	jg3940	Cg008G2593400
OG0002650	jg24869	Cg004G1153900
OG0002651	jg25114	Cg004G1176200
OG0002651	jg4397	Cg008G2635300
OG0002652	jg25279	Cg004G1190600
OG0002652	jg25280	Cg004G1190800
OG0002653	jg32939	Cg006G1847200
OG0002653	jg25917	Cg004G1245200
OG0002654	jg16716	Cg005G1760400
OG0002654	jg8558	Cg001G0024100
OG0002655	jg12519	Cg001G0364300
OG0002656	jg11311	Cg001G0265300
OG0002657	jg26535	Cg004G1296800
OG0002657	jg11300	Cg001G0264300
OG0002658	jg26460	Cg004G1290500
OG0002658	jg26457	Cg004G1290300
OG0002660	jg12238	Cg001G0339200
OG0002660	jg2070	Cg007G2425400
OG0002661	jg6869, jg6868	Cg008G2836400
OG0002662	jg8074	Cg003G0716100, Cg014G3039500
OG0002663	jg13727, jg28639	Cg006G2236200
OG0002664	jg27466, jg27463, jg27470, jg27453, jg27459	Cg006G2188800
OG0002664	jg29110	Cg006G2188600
OG0002665	jg29334	Cg006G2167700
OG0002665	jg1282	Cg007G2324200
OG0002666	jg29386	Cg006G2162400
OG0002666	jg1124	Cg007G2314200
OG0002668	jg29557	Cg006G2149900
OG0002670	jg29855	Cg006G2125700
OG0002670	jg13149	Cg002G0677000
OG0002672	jg12956	Cg002G0692300
OG0002672	jg29978	Cg006G2114100
OG0002673	jg30001	Cg006G2111900
OG0002674	jg30226	Cg006G2094200
OG0002674	jg3530	Cg007G2556000
OG0002675	jg2876	Cg007G2494100
OG0002675	jg30260	Cg006G2091100
OG0002677	jg18666	Cg005G1578800
OG0002677	jg8282	Cg001G0001200
OG0002678	jg16516	Cg005G1777700
OG0002678	jg8342	Cg001G0006100
OG0002679	jg8493	Cg001G0017300
OG0002680	jg16733	Cg005G1759700
OG0002680	jg8568	Cg001G0025100
OG0002681	jg8895	Cg001G0055100
OG0002681	jg27693	Cg004G1398300, Cg004G1398400
OG0002682	jg8908	Cg001G0056400
OG0002682	jg27659	Cg004G1396800
OG0002683	jg8939	Cg001G0059000
OG0002683	jg27560	Cg004G1379800, Cg004G1387800
OG0002684	jg9140	Cg001G0077500
OG0002685	jg17229	Cg005G1716300
OG0002685	jg9093	Cg001G0072100
OG0002687	jg27495, jg27496	Cg004G1371300
OG0002688	jg17046	Cg005G1734700
OG0002688	jg9213	Cg001G0084400
OG0002689	jg6736, jg2065	Cg007G2562100
OG0002690	jg31270, jg31247	Cg006G2003100, Cg006G2000900
OG0002694	jg1060, jg7320, jg1021, jg1024, jg1023, jg7392	Cg007G2309900
OG0002695	jg25409, jg24742	Cg004G1142900
OG0002696	jg7593, jg7595, jg28036, jg7594	Cg005G1709600, Cg005G1749100, Cg005G1749200, Cg005G1749300, Cg005G1749700, Cg005G1757300, Cg001G0223200
OG0002696	jg8524	Cg001G0366600
OG0002699	jg20681, jg21868	Cg003G0900700
OG0002700	jg21905	Cg003G0904300
OG0002705	jg22253	Cg003G0932900
OG0002706	jg5611	Cg008G2741300
OG0002706	jg5612	Cg008G2741400
OG0002707	jg27699	Cg004G1399400
OG0002708	jg5318	Cg008G2713700
OG0002708	jg23964	Cg004G1078500
OG0002710	jg5043	Cg008G2687300
OG0002711	jg4786	Cg008G2664000
OG0002711	jg23465	Cg003G1037500
OG0002712	jg12313	Cg001G0348300, Cg001G0348900
OG0002712	jg14893	Cg002G0525500
OG0002713	jg4721	Cg008G2658600
OG0002714	jg23091	Cg003G1005400
OG0002714	jg4609	Cg008G2648600
OG0002715	jg17680	Cg005G1663000
OG0002715	jg29189	Cg006G2181200
OG0002716	jg17701	Cg005G1660100
OG0002717	jg18229	Cg005G1616000
OG0002717	jg28929	Cg006G2207700
OG0002718	jg28770	Cg006G2221600
OG0002718	jg18431	Cg005G1599600
OG0002719	jg4027	Cg008G2601000
OG0002719	jg20838	Cg008G2934400
OG0002720	jg9914, jg9915	Cg001G0148600, Cg001G0148500
OG0002721	jg32781, jg2026, jg32780	Cg006G1858700
OG0002721	jg21040	Cg008G2897800
OG0002723	jg18562	Cg005G1587200
OG0002723	jg31554	Cg006G1973000
OG0002724	jg31718	Cg006G1962600
OG0002724	jg18624	Cg005G1582600
OG0002725	jg16282	Cg002G0408500
OG0002726	jg9159	Cg001G0079500
OG0002726	jg6413	Cg008G2810000
OG0002727	jg14003, jg13978	Cg002G0600000
OG0002727	jg5946	Cg008G2772600
OG0002728	jg14284	Cg002G0577000
OG0002728	jg23008	Cg003G0997200
OG0002729	jg14332	Cg002G0574200
OG0002729	jg22968	Cg003G0993600
OG0002730	jg11291	Cg001G0263000
OG0002731	jg22450	Cg003G0948700
OG0002731	jg9798	Cg001G0137600
OG0002732	jg14760	Cg002G0535700
OG0002733	jg4548	Cg008G2643800
OG0002733	jg23175	Cg003G1013000
OG0002734	jg4407	Cg008G2635700
OG0002734	jg25117	Cg004G1176500
OG0002735	jg19281	Cg005G1528300, Cg004G1350500
OG0002736	jg4246	Cg008G2622000
OG0002736	jg25011	Cg004G1166700
OG0002737	jg4105	Cg008G2607400
OG0002738	jg9608	Cg001G0119200
OG0002738	jg28292	Cg004G1444000
OG0002740	jg24808	Cg004G1149000
OG0002740	jg3862	Cg008G2587600
OG0002741	jg30201, jg30188	Cg006G2096400
OG0002741	jg3572	Cg007G2559900
OG0002742	jg8805	Cg001G0047000
OG0002743	jg9728	Cg001G0130600
OG0002743	jg22255	Cg003G0933300
OG0002744	jg25394	Cg004G1199700
OG0002744	jg33660	Cg006G1791400
OG0002745	jg33553	Cg006G1801100
OG0002745	jg25499	Cg004G1210000
OG0002746	jg25546	Cg004G1215400
OG0002746	jg33520	Cg006G1803600
OG0002747	jg14149	Cg002G0590400
OG0002747	jg9126	Cg001G0075600
OG0002748	jg21618	Cg003G0841500
OG0002748	jg10018	Cg001G0157800
OG0002749	jg11435	Cg001G0276200
OG0002750	jg2035	Cg007G2420900
OG0002751	jg11195, jg11196, jg11193	Cg001G0255700, Cg001G0255600
OG0002752	jg26362	Cg004G1284300
OG0002752	jg11175	Cg001G0253100
OG0002754	jg11098	Cg001G0247100
OG0002754	jg25732	Cg004G1231300
OG0002755	jg3005	Cg007G2506100
OG0002756	jg29771	Cg006G2132200
OG0002757	jg9554	Cg001G0113800
OG0002757	jg28234	Cg004G1439400
OG0002758	jg28223	Cg004G1438600
OG0002758	jg9528	Cg001G0111500
OG0002760	jg12708	Cg001G0381400
OG0002761	jg2583	Cg007G2468700
OG0002761	jg31032	Cg006G2022000
OG0002762	jg8618	Cg001G0029500
OG0002762	jg16802	Cg005G1755000
OG0002763	jg33313	Cg006G1819600
OG0002763	jg26286	Cg004G1278300
OG0002764	jg33327	Cg006G1818300
OG0002764	jg26307	Cg004G1279900
OG0002765	jg33377, jg33375, jg33376	Cg006G1815300
OG0002766	jg11598	Cg001G0289300
OG0002766	jg26841	Cg004G1320200
OG0002767	jg18699	Cg005G1576600
OG0002767	jg10928	Cg001G0235200
OG0002768	jg10784, jg10783, jg10785	Cg001G0219800
OG0002769	jg10879	Cg001G0229000
OG0002770	jg10886	Cg001G0229700
OG0002771	jg14897	Cg002G0525200
OG0002771	jg23684	Cg003G1058800
OG0002772	jg18962	Cg005G1553600
OG0002773	jg10268	Cg001G0178100, Cg001G0178000
OG0002774	jg10573	Cg001G0201800
OG0002775	jg5292	Cg008G2710900
OG0002775	jg23943	Cg004G1076400
OG0002776	jg20156	Cg005G1455000
OG0002776	jg16323	Cg002G0405100
OG0002777	jg19845	Cg005G1481100
OG0002777	jg16089	Cg002G0425000
OG0002778	jg16001	Cg002G0431500
OG0002778	jg19675	Cg005G1495700
OG0002779	jg19333	Cg005G1523800
OG0002780	jg15437	Cg002G0476600
OG0002780	jg15438	Cg002G0476500
OG0002781	jg25437	Cg004G1204700
OG0002782	jg18861	Cg005G1562200
OG0002782	jg15270	Cg002G0492900
OG0002784	jg27038	Cg004G1339400
OG0002784	jg11975	Cg001G0316700
OG0002785	jg26732	Cg004G1312900
OG0002786	jg28044, jg28046	Cg004G1423000, Cg004G1423100
OG0002787	jg28709	Cg006G2228000
OG0002787	jg18821	Cg005G1566100
OG0002788	jg12992	Cg002G0688900
OG0002790	jg19159	Cg005G1538100
OG0002791	jg8378	Cg001G0009000
OG0002791	jg16560	Cg005G1774500
OG0002792	jg7221	Cg003G0790900
OG0002792	jg32180	Cg006G1916500
OG0002793	jg32099	Cg006G1925000
OG0002793	jg2806	Cg007G2487300
OG0002795	jg24505	Cg004G1120400
