Orthogroup	Arabidopsis_arenosa	Arabidopsis_lyrata_Rawat
OG0002122	jg26346	AL3G35610
OG0002123	jg16587	AL4G10950
OG0002124	jg30278	AL1G29830
OG0002124	jg2910	AL2G32430
OG0002125	jg28181	AL3G48360
OG0002125	jg9521	AL7G23310
OG0002126	jg13646, jg13647	AL5G18390
OG0002127	jg12702	AL7G48910
OG0002128	jg20523	AL8G13060
OG0002128	jg10686	AL7G35140
OG0002129	jg33308	AL1G59390
OG0002129	jg26283	AL3G35030
OG0002130	jg25615	AL3G28350
OG0002130	jg33457	AL1G60940
OG0002131	jg18584	AL4G30680
OG0002131	jg20409	AL8G11820
OG0002131	jg20413	AL8G11850
OG0002132	jg13661	AL5G18540
OG0002132	jg13701	AL5G18840
OG0002133	jg10128	AL7G29690
OG0002133	jg10127	AL7G29680
OG0002134	jg8911	AL7G16810
OG0002134	jg27603	AL3G47480
OG0002135	jg27751	AL3G49230
OG0002136	jg10095	AL7G29400
OG0002136	jg7451	AL6G45060
OG0002137	jg10103	AL7G29490
OG0002138	jg9143	AL7G19310
OG0002138	jg17141	AL4G17060
OG0002139	jg32041	AL1G48290
OG0002139	jg32044	AL1G48270
OG0002139	jg10259	AL7G30890
OG0002140	jg10574	AL7G33950
OG0002141	jg10572	AL7G33940
OG0002141	jg20651	AL8G14690
OG0002142	jg20687	AL8G15060
OG0002142	jg10533	AL7G33530
OG0002143	jg10461	AL7G33040
OG0002143	jg7809	AL6G49040
OG0002144	jg7266	AL6G43150
OG0002144	jg32239	AL1G50560
OG0002145	jg16345	AL5G45570
OG0002145	jg20184	AL4G47260
OG0002146	jg20043	AL4G45720
OG0002146	jg16232	AL5G44210
OG0002147	jg16211	AL5G43930
OG0002147	jg20016	AL4G45420
OG0002148	jg16148	AL5G43220
OG0002148	jg19939	AL4G44640
OG0002149	jg16085	AL5G42500
OG0002149	jg16084	AL5G42490
OG0002150	jg15825	AL5G39720
OG0002150	jg19493	AL4G40320
OG0002151	jg19384	AL4G39030
OG0002151	jg15700	AL5G38250
OG0002152	jg15716, jg15644	AL5G38110
OG0002152	jg19391	AL4G39120
OG0002153	jg15614	AL5G37760
OG0002153	jg19347	AL4G38690
OG0002154	jg19046	AL4G35900
OG0002154	jg15359	AL5G35230
OG0002155	jg18858	AL4G33470
OG0002155	jg15268	AL5G34280
OG0002156	jg9675	AL7G24980
OG0002157	jg25764	AL3G29830
OG0002157	jg11054	AL7G39050
OG0002158	jg11528	AL9U10320
OG0002159	jg17551	AL4G20430
OG0002159	jg14480	AL5G25940
OG0002159	jg14510	AL5G26410
OG0002159	jg14481	AL5G25950
OG0002159	jg14509	AL5G26390
OG0002160	jg2297	AL2G26270
OG0002160	jg31242	AL1G40570
OG0002161	jg2362	AL2G26850
OG0002161	jg31208	AL1G40210
OG0002162	jg28052	AL3G52120
OG0002162	jg9378	AL7G21810
OG0002163	jg19406	AL4G39240
OG0002163	jg19408	AL4G39260
OG0002164	jg19238	AL4G37660
OG0002165	jg18900	nbis-gene-1095
OG0002165	jg18902	AL4G33890
OG0002166	jg20335	AL8G10930
OG0002167	jg16537	AL4G10380
OG0002167	jg8359	AL7G10800
OG0002168	jg16558	AL4G10600
OG0002168	jg8377	AL7G11010
OG0002169	jg8381	AL7G11050
OG0002169	jg16565	AL4G10660
OG0002170	jg16644	AL4G11490
OG0002170	jg16596	AL4G11110
OG0002171	jg7374	AL6G44160
OG0002172	jg6726	AL6G40350
OG0002172	jg24381	AL3G15240
OG0002174	jg19970	AL825U10020, AL4G44930
OG0002174	jg28438	AL1G10510
OG0002175	jg9829	AL7G26710
OG0002175	jg6228	AL6G35060
OG0002176	jg24488	AL88U10030, AL3G16390
OG0002177	jg24642	AL3G18100
OG0002177	jg21508	AL8G22390
OG0002178	jg21433	AL8G21740
OG0002178	jg24669	AL3G18420
OG0002179	jg24777	AL3G19640
OG0002179	jg24776	AL3G19620
OG0002180	jg4498	AL6G16880
OG0002181	jg32901	AL1G54830
OG0002181	jg25848	AL3G30520
OG0002182	jg25935	AL3G31330
OG0002182	jg32944	AL1G55300
OG0002183	jg33011	AL1G56000
OG0002184	jg26069	AL3G32720
OG0002184	jg33100	AL1G57200
OG0002185	jg13685	AL5G18710
OG0002185	jg12550	AL7G50540
OG0002186	jg26484	AL3G36840, AL3G32630
OG0002186	jg11257	AL7G41020, AL1G56850
OG0002187	jg12026	nbis-gene-1894
OG0002187	jg1811	AL2G19730
OG0002188	jg1502	AL1G65290
OG0002189	jg15147	AL5G33020
OG0002189	jg18719	AL4G31970
OG0002190	jg19262	AL4G37890
OG0002190	jg15080	nbis-gene-1351
OG0002191	jg28898	AL1G15470
OG0002191	jg18256	AL4G27210
OG0002192	jg16961	AL4G15180
OG0002193	jg1088	AL2G17280
OG0002193	jg29425	AL1G21160
OG0002194	jg1009	AL2G16810
OG0002194	jg29436	AL1G21260
OG0002195	jg888	AL2G15560
OG0002195	jg29503	AL1G21910
OG0002196	jg628	AL2G12950
OG0002196	jg29679	AL1G23640
OG0002197	jg29990	AL1G27100
OG0002197	jg12916	AL5G10210
OG0002198	jg30859	AL1G36560
OG0002198	jg2726	AL2G30620
OG0002199	jg2722	AL2G30590
OG0002199	jg30864	AL1G36600
OG0002200	jg2735	AL2G30720
OG0002200	jg2736	nbis-gene-593
OG0002200	jg2737	nbis-gene-594
OG0002201	jg665	AL2G13300
OG0002201	jg668	AL2G13310
OG0002201	jg669	AL2G13320
OG0002202	jg12854	AL7G47140
OG0002202	jg376	AL2G10250
OG0002203	jg9485	AL7G22890
OG0002203	jg28162	AL3G48570
OG0002205	jg2048	AL2G23720
OG0002206	jg30453	AL1G31840
OG0002207	jg16595	AL4G11070
OG0002207	jg1122	AL2G17670
OG0002207	jg8406	AL7G11360
OG0002208	jg8588	AL7G13340
OG0002208	jg16761	AL4G12970
OG0002209	jg8926	AL7G16970
OG0002209	jg8973	AL7G17490
OG0002210	jg8930	AL7G17010
OG0002210	jg27536	AL3G46800
OG0002211	jg11433	AL7G42720
OG0002211	jg26655	AL3G38840
OG0002212	jg31264	AL1G40770
OG0002212	jg31263	AL1G40760
OG0002213	jg9765	AL7G25990
OG0002213	jg22336	AL8G30620
OG0002214	jg2183	AL2G25120
OG0002214	jg2196	AL2G25220
OG0002214	jg12334	AL7G52650
OG0002215	jg13284	AL7G44230, AL8G41540, AL6G42180, AL1G57370, AL9U11260, AL8G20420, AL3G37730, AL77U10050, AL5G23190, AL2G18430, AL5G19660, AL2G23310, AL1G61990, AL5G12210, AL6G50310, AL6G47400, AL3G40530, AL3G48080, AL8G45380, AL8G13670, AL3G51350, AL8G23100, AL1G65180, AL6G42720, AL3G40830, AL8G16100, AL1G62480, AL4G24160, AL3G38130, AL1G47480, AL9U10200, AL2G23330, AL3G38760, AL1G50400, AL1G67260, AL6G35790, AL3G44700, AL8G20710, AL5G20120, AL5G20760, AL7G34300, AL7G51890
OG0002216	jg9155	AL7G19460
OG0002221	jg31909	AL1G46820
OG0002221	jg18644	AL941U10010, AL4G31280
OG0002222	jg31399	AL1G42330
OG0002223	jg24169	AL3G12980, AL288U10020
OG0002224	jg21654	AL8G24020
OG0002224	jg10015	AL7G28570
OG0002225	jg5284	AL6G25380
OG0002226	jg5193	AL6G24450
OG0002227	jg17615	AL4G21120
OG0002227	jg29204	AL1G18830
OG0002228	jg29137	AL1G18080
OG0002229	jg18263	AL4G27310
OG0002229	jg28895	AL1G15440
OG0002230	jg28750	AL1G13940
OG0002230	jg20860	AL349U10010
OG0002231	jg28739	AL1G13820
OG0002232	jg20764	AL8G15720
OG0002232	jg28692	AL1G13320
OG0002233	jg28680, jg28702	AL1G13410
OG0002233	jg19788, jg16077	AL1G13160
OG0002234	jg9955	AL7G28000
OG0002234	jg21786	AL8G25520
OG0002235	jg9948	AL7G27930
OG0002235	jg31614	AL1G44600
OG0002236	jg21912	AL8G26580
OG0002237	jg31428	AL1G42870
OG0002237	jg18515	AL4G30030
OG0002238	jg27958, jg31567, jg19253	AL1G44150
OG0002239	jg18605	nbis-gene-1081
OG0002239	jg31652	AL1G44980
OG0002240	jg31770	AL1G49630
OG0002240	jg18692	AL4G31690
OG0002241	jg31889	AL1G46580
OG0002241	jg18662	AL4G31440
OG0002242	jg23675	AL8G44290
OG0002242	jg14894	AL5G30440
OG0002243	jg4569	AL6G17570
OG0002243	jg23128	AL8G38570
OG0002244	jg23024	AL269U10020, AL3G41370, AL3G41380, AL3G41390, AL215U10060, AL269U10010, AL3G41400, AL8G37440, AL269U10050, AL269U10030, AL269U10040
OG0002245	jg6320	AL6G36130
OG0002246	jg5922	AL6G32110
OG0002247	jg5941	AL6G32310
OG0002247	jg13992	AL5G21230
OG0002248	jg11607	AL9U11100, AL9U11080
OG0002249	jg22910	AL8G36260
OG0002249	jg14398	AL5G24910
OG0002250	jg22783	nbis-gene-2169
OG0002250	jg23958	AL3G10800
OG0002251	jg22661	AL8G33610
OG0002251	jg9885	AL7G27240
OG0002252	jg9828	AL7G26690
OG0002252	jg22546	AL8G32460
OG0002253	jg22305	AL8G30240
OG0002253	jg9743	AL7G25730
OG0002254	jg28621	AL1G12520
OG0002254	jg7945	AL6G50380
OG0002255	jg27754	AL3G49330
OG0002255	jg10363	AL7G31960
OG0002256	jg25079	AL3G22830
OG0002256	jg4338	AL6G15720
OG0002257	jg25045	AL3G22520
OG0002257	jg4289	AL6G15220
OG0002258	jg19029	AL4G35730
OG0002258	jg4101	AL6G13070
OG0002259	jg4024	AL6G12190
OG0002259	jg4025	nbis-gene-1441
OG0002260	jg3885	AL6G10710
OG0002260	jg18992	AL4G35230
OG0002261	jg12706	AL7G48710
OG0002261	jg13426	AL5G16340
OG0002262	jg3754	AL2G41360
OG0002262	jg30024	AL1G27480
OG0002263	jg3740	AL2G41200
OG0002263	jg30037	AL1G27620
OG0002264	jg30078	AL1G28030
OG0002265	jg30778	AL1G35620
OG0002265	jg3477	AL2G38340
OG0002266	jg3445	AL2G37970
OG0002266	jg30755	AL1G35380, AL1G35190
OG0002267	jg3356	AL2G37070
OG0002267	jg30676	AL1G34410
OG0002268	jg3278	AL1G33390
OG0002269	jg30500	AL1G32470
OG0002270	jg30491	AL1G32380
OG0002270	jg3194	AL2G35310
OG0002271	jg16060	AL5G42240
OG0002271	jg33734, jg33737	AL1G63710
OG0002272	jg25324	AL3G25300
OG0002272	jg33710	AL1G63550
OG0002273	jg25334	AL3G25420
OG0002273	jg33696	AL1G63410
OG0002274	jg26584	AL3G37960
OG0002274	jg11342	AL7G41880
OG0002275	jg11325	AL7G41700
OG0002275	jg11326	AL7G41710
OG0002276	jg2980	AL2G33180
OG0002276	jg30320	AL1G30290
OG0002277	jg2490	AL2G28180
OG0002277	jg31128	AL1G39440
OG0002278	jg9595	AL7G24170
OG0002278	jg28286	AL3G53710
OG0002279	jg9556	AL7G23750
OG0002279	jg28237	AL3G47830
OG0002280	jg12659	AL7G49370
OG0002280	jg13518	AL5G17050
OG0002281	jg13467	AL5G16650
OG0002281	jg12691	AL7G49020
OG0002282	jg29810	AL1G25220
OG0002282	jg13279	AL5G14700
OG0002283	jg26102	AL3G33000
OG0002283	jg33116	AL1G57430
OG0002284	jg33411	AL1G60440
OG0002284	jg25654	AL3G28750
OG0002285	jg18534	AL4G30300
OG0002285	jg18535	AL4G30310
OG0002286	jg17348	AL4G19090
OG0002287	jg10961	AL7G38160
OG0002287	jg18705	AL4G31800
OG0002288	jg20394	AL8G11670
OG0002288	jg10816	AL7G36590
OG0002289	jg10885	AL7G37360
OG0002289	jg20299	AL8G10590
OG0002290	jg27436, jg24998	AL3G22040
OG0002290	jg7251	AL6G43000
OG0002291	jg14928	AL5G30730
OG0002291	jg32608	AL1G52230
OG0002292	jg14881	AL5G30260
OG0002292	jg14880	AL5G30250
OG0002293	jg10171	AL7G30120
OG0002293	jg21792	AL8G25580
OG0002294	jg20668	AL8G14880
OG0002294	jg10550	AL7G33660
OG0002295	jg7223	AL6G41440
OG0002295	jg29948	AL1G26650
OG0002296	jg18702	AL4G31770
OG0002296	jg10941	AL7G37930
OG0002297	jg20228	AL4G47730
OG0002297	jg16378	AL5G45890
OG0002298	jg19978	AL4G45020
OG0002298	jg16176	AL5G43510
OG0002299	jg15721, jg15659	AL5G38690
OG0002299	jg19430	AL4G39530
OG0002300	jg19346, jg17835	AL4G38680
OG0002301	jg19258	AL4G37850
OG0002301	jg15566	AL5G37260
OG0002302	jg19168	AL4G36870
OG0002302	jg15469	AL5G36440
OG0002303	jg15440	AL5G36140
OG0002303	jg19126	AL4G36590
OG0002304	jg29942	AL1G26580
OG0002304	jg31019	AL3G41580, AL3G41420
OG0002306	jg28830	AL1G14740
OG0002306	jg7681	AL6G47740
OG0002307	jg16576	AL4G10790
OG0002307	jg8391	AL7G11180
OG0002308	jg8501	AL7G12250
OG0002308	jg16664	AL4G11860
OG0002309	jg32276	AL1G50870
OG0002310	jg7396	nbis-gene-543, AL6G44530
OG0002310	jg7399	AL6G44540
OG0002311	jg10469	AL7G33110
OG0002311	jg9334	AL7G21380
OG0002312	jg10862	AL7G37060
OG0002313	jg24623	AL3G17850
OG0002313	jg21556	AL8G22900
OG0002314	jg13830	AL5G20160
OG0002315	jg32912	AL1G54970
OG0002316	jg32924	AL1G55060
OG0002316	jg25887	AL3G30930
OG0002317	jg32929	AL1G55140
OG0002317	jg25901	AL3G31010
OG0002318	jg25954	AL3G31550
OG0002318	jg32958	AL1G55500
OG0002319	jg14414	AL5G25170
OG0002319	jg14411	AL5G25150
OG0002320	jg28441	AL1G10550
OG0002320	jg8177	AL6G52810
OG0002321	jg28446	AL1G10600
OG0002321	jg8171	AL6G52760
OG0002322	jg8197	AL6G53000
OG0002323	jg8057	AL6G51480
OG0002323	jg28560	AL1G11860
OG0002323	jg28561	AL1G11870
OG0002324	jg29100	AL1G17620
OG0002324	jg29103	AL1G17650
OG0002325	jg1521	AL1G65100, AL7G50990
OG0002325	jg29248	AL1G19310
OG0002326	jg29419	AL1G21090
OG0002326	jg1057	AL2G17170
OG0002327	jg13034	AL5G11460
OG0002327	jg29934	AL1G26500
OG0002328	jg30110	AL1G28340
OG0002328	jg3654	AL2G40320
OG0002329	jg30117	AL1G28430
OG0002329	jg3640	AL2G40140
OG0002330	jg30272	AL1G29760
OG0002330	jg2900	AL2G32340
OG0002331	jg30367	AL1G30880
OG0002332	jg3109	AL2G34450
OG0002332	jg30407	AL1G31310
OG0002333	jg2850	AL2G31830
OG0002333	jg30814	AL1G36060
OG0002334	jg30956	AL1G37620
OG0002334	jg2639	AL2G29590
OG0002335	jg31013	AL3G41520, AL1G38260
OG0002335	jg2600	AL2G29230
OG0002336	jg705	AL2G13660
OG0002336	jg699	AL2G13650
OG0002337	jg1006	AL2G16790
OG0002337	jg1007	AL2G16800
OG0002338	jg18356	AL4G28250
OG0002338	jg20283	AL8G10420
OG0002339	jg27843	AL3G50060
OG0002339	jg27842	AL3G50050
OG0002340	jg27706	AL3G52690
OG0002340	jg8880	AL7G16490
OG0002341	jg9015	nbis-gene-1723
OG0002341	jg9014	nbis-gene-1722
OG0002342	jg27575	AL3G47260
OG0002342	jg8962	AL7G17340
OG0002343	jg9243	AL7G20450
OG0002343	jg16964	AL4G15300
OG0002344	jg16960	AL4G15170
OG0002345	jg16906	AL4G14640
OG0002346	jg22389	AL8G31100
OG0002346	jg9785	AL7G26230
OG0002352	jg9370	AL7G21730
OG0002353	jg5572	AL6G28460
OG0002353	jg24162	AL3G12910
OG0002354	jg5536	AL6G28080
OG0002354	jg24143	AL3G12730
OG0002355	jg5533, jg5532	AL3G44980
OG0002355	jg5535	AL6G28060
OG0002356	jg5496	AL6G27660
OG0002356	jg24116	AL3G12350
OG0002357	jg5420	AL6G26820
OG0002357	jg4156	AL6G13700, AL4G42800
OG0002358	jg24022	AL3G11410
OG0002358	jg5382	AL6G26430
OG0002360	jg5123	AL6G23690
OG0002360	jg31250	AL1G40650
OG0002361	jg6384	AL6G36760
OG0002361	jg4922	AL6G21490
OG0002362	jg23491	AL8G42320
OG0002362	jg4813	AL6G20350
OG0002363	jg4716	AL6G19320
OG0002364	jg4703	AL6G18970, AL6G19170
OG0002365	jg14358, jg4634	AL6G18280
OG0002367	jg17921	AL4G23830
OG0002367	jg17918	AL4G23780
OG0002367	jg17919	AL295U10010, AL4G23790
OG0002367	jg17920	AL4G23820
OG0002368	jg28850	AL1G14920
OG0002368	jg18315	AL4G27830
OG0002369	jg20843	AL8G16620
OG0002369	jg28741	AL1G13840
OG0002370	jg20809	AL8G16230
OG0002370	jg28734	AL1G13760
OG0002371	jg28696	AL1G13360
OG0002371	jg20772	AL8G15810
OG0002372	jg9899	AL7G27400
OG0002372	jg9901	AL7G27420
OG0002373	jg1026	AL7G51730, AL2G17050
OG0002373	jg1025	AL2G17060
OG0002375	jg13162	AL5G13380
OG0002375	jg13163	AL5G13390
OG0002376	jg23050	AL8G37710, AL299U10020, AL8G37720
OG0002377	jg14053	AL5G21710
OG0002377	jg5974	AL6G32650
OG0002378	jg14142	AL5G22410
OG0002378	jg6036	AL6G33280
OG0002379	jg14470	AL5G25840
OG0002380	jg22602	AL8G33000
OG0002381	jg22370	AL8G30950
OG0002381	jg9779	AL7G26140
OG0002382	jg22287	AL8G30080
OG0002382	jg9731	AL7G25580
OG0002383	jg9706	AL7G25330
OG0002383	jg22207	AL1072U10010, AL8G29420
OG0002385	jg25090	AL3G22920
OG0002385	jg15459	AL5G36330
OG0002385	jg4357	nbis-gene-1475
OG0002386	jg24996	AL3G22000
OG0002386	jg4215	AL6G14280
OG0002387	jg4155	AL6G13680
OG0002387	jg24955	AL3G21540
OG0002388	jg12789	AL7G47710
OG0002388	jg424	AL2G10820
OG0002390	jg3430	AL142U10020
OG0002390	jg30738	AL1G35070
OG0002391	jg3399	AL2G37510
OG0002391	jg30708	AL1G34750
OG0002392	jg3287	AL2G36350
OG0002392	jg30595	AL1G33480
OG0002393	jg27888	AL3G50530
OG0002394	jg8726	AL7G14960
OG0002394	jg27928	AL3G50950
OG0002395	jg25274	AL3G24790
OG0002395	jg33779	AL1G64210
OG0002396	jg25370	AL3G25820
OG0002396	jg33670	AL1G63130
OG0002397	jg25402	AL3G26170
OG0002398	jg25522	AL3G27360
OG0002398	jg33527	AL1G61640
OG0002399	jg27675	AL3G52400
OG0002399	jg8901	AL7G16710
OG0002400	jg33503, jg33502	AL1G61360
OG0002400	jg33504	AL1G61370
OG0002401	jg18756	AL4G32350
OG0002401	jg15199	AL5G33520
OG0002402	jg11651	AL9U11590
OG0002402	jg26880	AL3G41290
OG0002403	jg11595	AL9U11010
OG0002403	jg26832	AL3G40640
OG0002404	jg11479	AL7G43170
OG0002404	jg26723	AL3G39590
OG0002405	jg11390	AL7G42400
OG0002406	jg17347	AL4G19080
OG0002406	jg11286	AL7G41250
OG0002406	jg11288	AL7G41280
OG0002407	jg11248	AL7G40920
OG0002407	jg26473	nbis-gene-758
OG0002408	jg2967	AL2G33020
OG0002409	jg3011	AL2G33490
OG0002409	jg30327	AL1G30390
OG0002410	jg3084	AL2G34170
OG0002410	jg30388	AL1G31100
OG0002410	jg11293	AL7G41360, AL7G41340
OG0002411	jg30396	AL1G31190
OG0002412	jg30419	AL1G31490
OG0002412	jg3128	AL2G34650
OG0002413	jg2424	AL2G27460
OG0002413	jg14373	AL5G24630
OG0002414	jg2437	AL2G27570
OG0002414	jg31161	AL1G39780
OG0002415	jg31143	AL1G39600
OG0002415	jg2441	AL2G27610
OG0002416	jg2443	AL2G27620
OG0002416	jg31145	AL1G39620
OG0002417	jg31124	AL1G39400
OG0002417	jg2503	AL2G28330
OG0002418	jg2480	AL2G28030
OG0002418	jg2508	AL2G28380
OG0002419	jg9577	AL7G24000
OG0002419	jg28261	AL3G53420
OG0002420	jg12754	AL7G48150
OG0002420	jg506	AL2G11600
OG0002421	jg29285	AL1G19740
OG0002422	jg13559	AL5G17510
OG0002422	jg12638	AL7G49660
OG0002423	jg29741	AL1G24460
OG0002423	jg13377	AL5G15690
OG0002424	jg29587	AL1G22620
OG0002424	jg28308	AL3G53940
OG0002425	jg20485	AL8G12600
OG0002425	jg10744	AL7G35800
OG0002426	jg20547	AL1G45720
OG0002426	jg10665	AL7G34960
OG0002427	jg31361	AL1G41950
OG0002427	jg18491	AL4G29620
OG0002428	jg20278	AL8G10370
OG0002429	jg10880	AL7G37310
OG0002429	jg20302	AL8G10610
OG0002430	jg7505	AL6G45790
OG0002430	jg10156	AL7G30000
OG0002431	jg8394	AL7G11210
OG0002431	jg24466	AL3G16190
OG0002432	jg10247	AL7G30710
OG0002432	jg7606	AL6G46880
OG0002433	jg14087	AL5G22020
OG0002433	jg17052	AL4G16290
OG0002433	jg10209	AL7G30360
OG0002434	jg7646	AL6G47320
OG0002434	jg10272	AL7G30990
OG0002435	jg7665	AL6G47550
OG0002435	jg10290	AL7G31210
OG0002436	jg7673	AL6G47650
OG0002436	jg10303	AL7G31330
OG0002437	jg20655	AL8G14740
OG0002437	jg10566	AL7G33850
OG0002438	jg10482	AL7G33230
OG0002438	jg10483	AL7G33240
OG0002439	jg21641	AL8G23860
OG0002439	jg10051	AL7G28960
OG0002440	jg7804	AL6G48990
OG0002440	jg10454	AL7G32980
OG0002441	jg10408	AL7G32480
OG0002442	jg10399	AL7G32360
OG0002442	jg10398	AL7G32350
OG0002443	jg14276, jg14275	AL5G23660
OG0002444	jg4121	AL6G13330
OG0002444	jg21363, jg28512	AL1G11350
OG0002445	jg893	nbis-gene-408
OG0002445	jg889	AL2G15570
OG0002446	jg16169	AL5G43430
OG0002446	jg19973	AL4G44950
OG0002447	jg19704	AL4G42450
OG0002447	jg16011	AL5G41660
OG0002449	jg15808	AL5G39540
OG0002449	jg33316	AL1G59460
OG0002450	jg19466	AL4G40080
OG0002450	jg15753	AL5G38950
OG0002451	jg19413	AL4G39330
OG0002451	jg15675	AL5G38570
OG0002452	jg15682	AL5G38480
OG0002453	jg15364	AL5G35290
OG0002453	jg19054	AL4G36000
OG0002454	jg18852	AL4G33410
OG0002455	jg15548, jg15263	AL5G34220
OG0002456	jg18738	AL4G32150
OG0002456	jg15177	AL5G33320
OG0002457	jg28072	AL6G43540
OG0002457	jg27939	AL3G51060
OG0002458	jg27997	AL3G51630
OG0002459	jg8656	AL7G14190
OG0002460	jg9385	AL7G21890
OG0002460	jg28061	AL3G53110
OG0002461	jg9515	AL7G23260
OG0002461	jg28179	AL3G48380
OG0002462	jg19326	AL4G38460, AL4G38470
OG0002463	jg19016	AL4G35610
OG0002463	jg19015	AL4G35600
OG0002464	jg10225	AL7G30520
OG0002464	jg7579	AL6G46510
OG0002465	jg8635	AL7G13880
OG0002465	jg16812	AL4G13510
OG0002466	jg32078	AL1G48560
OG0002467	jg7620	AL6G47010
OG0002467	jg10252	AL7G30800
OG0002468	jg6536	AL6G38260
OG0002468	jg24525	AL3G16760
OG0002469	jg28260	AL3G53410
OG0002469	jg9576	AL7G23990
OG0002470	jg19802	AL4G43490
OG0002470	jg19801	AL4G43470
OG0002471	jg19787	AL4G43350
OG0002472	jg19683	AL4G42230
OG0002472	jg6259	AL6G35420
OG0002473	jg24339	AL3G14620
OG0002476	jg24787	AL3G19730
OG0002476	jg24786	AL3G19720
OG0002477	jg3887	AL6G10730
OG0002477	jg24805	AL3G19910
OG0002478	jg25059	AL3G22640
OG0002478	jg4478, jg4311	AL6G15440
OG0002479	jg25181	AL3G23900
OG0002479	jg25180	AL3G23890
OG0002480	jg11556	AL9U10580
OG0002480	jg25399	AL795U10010, AL3G26140
OG0002481	jg25418	AL3G26330
OG0002481	jg33638	AL1G62780
OG0002482	jg13857	AL5G19920
OG0002482	jg11183	AL7G40230
OG0002482	jg11271	AL7G41110
OG0002482	jg21287	AL8G20050
OG0002483	jg25776	AL3G29960
OG0002483	jg11025	AL7G38230, AL7G38770
OG0002484	jg11029	AL7G38820
OG0002484	jg25783	AL3G30030
OG0002485	jg12546	AL7G50570
OG0002485	jg12545	AL7G50580
OG0002486	jg2097	AL2G24180
OG0002486	jg12244	AL7G46640
OG0002487	jg1980	AL2G22800
OG0002487	jg12103	AL7G45600
OG0002488	jg32527	AL9U10360
OG0002489	jg24565	AL3G17240
OG0002489	jg5733	AL6G30150
OG0002490	jg15020	AL5G31780
OG0002490	jg15017	AL5G31760
OG0002491	jg28549	AL1G11760
OG0002491	jg2717	AL2G30540
OG0002492	jg1183	AL2G18190
OG0002492	jg29341	AL1G20260
OG0002493	jg1229	AL2G18560
OG0002493	jg29359	AL1G20440
OG0002494	jg29420	AL1G21100
OG0002494	jg29421	AL1G21110
OG0002495	jg567	AL2G12330
OG0002495	jg29735	AL1G24390
OG0002496	jg13352	AL5G15490
OG0002497	jg29819	AL1G25320
OG0002498	jg13126	AL5G12920
OG0002498	jg29873	AL1G25860
OG0002499	jg29922	AL1G26340
OG0002500	jg29956	AL1G26730
OG0002500	jg12989	AL5G10960
OG0002501	jg30055	AL1G27800
OG0002502	jg30251	AL1G29520
OG0002502	jg21712	AL8G24650
OG0002503	jg30790	AL1G35720
OG0002503	jg3496	AL2G38520
OG0002504	jg2662, jg30910	AL1G37170, AL2G29900
OG0002505	jg30927	AL1G37310
OG0002505	jg2652	AL2G29810
OG0002506	jg2624	AL2G29410
OG0002506	jg30990	AL1G37980
OG0002507	jg29591	AL1G22670
OG0002507	jg768	AL2G14320
OG0002508	jg16509	AL4G10150
OG0002508	jg8336	AL7G10570
OG0002509	jg16651	AL4G11690
OG0002509	jg8477	AL7G11990
OG0002510	jg8571	AL7G13130
OG0002510	jg16736	AL4G12600
OG0002511	jg8597	AL7G13440
OG0002511	jg1112	AL2G17600
OG0002511	jg16765	AL4G13030
OG0002512	jg8614	AL7G13660
OG0002512	jg16792	AL4G13230
OG0002513	jg8837	AL7G16050
OG0002513	jg8838	AL7G16060
OG0002514	jg27561	AL3G47060
OG0002514	jg8941	AL7G17110
OG0002515	jg9106	AL7G18900
OG0002515	jg17202	AL4G17710
OG0002515	jg17214	AL4G17830
OG0002516	jg17090	AL4G16660
OG0002516	jg9187	AL7G19740
OG0002517	jg9232	AL7G20370
OG0002518	jg2634	AL2G29520
OG0002518	jg30970	AL1G37810
OG0002519	jg9687	AL7G25140
OG0002519	jg1797	AL2G19630
OG0002520	jg2139	AL2G24650
OG0002520	jg2160	AL2G24660
OG0002520	jg2136	AL2G24840
OG0002521	jg17091	AL4G16670
OG0002521	jg22211	AL8G29470
OG0002522	jg14068, jg14041	AL5G21870, AL5G21590
OG0002522	jg17596, jg6748, jg6704	AL4G20910
OG0002523	jg7230	AL6G42850, AL6G42830
OG0002523	jg7227	AL6G42820
OG0002523	jg7231	AL6G42860
OG0002524	jg21560	AL8G22930
OG0002524	jg21557	AL8G22920
OG0002525	jg20576	AL8G13790
OG0002530	jg9348	AL7G21520
OG0002530	jg16864	AL4G14070
OG0002531	jg8344	AL7G10640
OG0002532	jg22888	AL8G36040
OG0002532	jg14446, jg16552	AL5G25510
OG0002533	jg14677	AL5G28040
OG0002533	jg23318	AL8G40530
OG0002534	jg14593	AL5G27220
OG0002534	jg14594	AL5G27230
OG0002535	jg13008	AL5G11150
OG0002536	jg24168	AL3G12970
OG0002537	jg3330	AL2G36830
OG0002537	jg3331, jg3332	AL2G36840
OG0002538	jg3252	AL2G35970
OG0002538	jg5462	AL6G27290
OG0002539	jg5417	AL6G26780
OG0002540	jg5386	AL6G26470
OG0002540	jg24025	AL3G11450
OG0002541	jg5310	AL6G25670
OG0002541	jg23955	AL3G10750
OG0002542	jg5272	AL6G25250
OG0002542	jg23936	AL3G10560
OG0002543	jg15280	AL5G34400
OG0002543	jg18877	AL4G33660
OG0002544	jg5035	AL6G22720
OG0002544	jg6513	AL6G38120
OG0002545	jg23441	AL8G41760
