Orthogroup	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI
OG0001897	jg9308	XP_002867321.1
OG0001897	jg16891	XP_002880560.1
OG0001898	jg27036	XP_020866258.1
OG0001898	jg24605, jg27252, jg27253	XP_020884648.1, XP_020877152.1
OG0001900	jg12561	XP_002870750.1
OG0001900	jg13666	XP_002877136.1
OG0001901	jg4678	XP_002873352.2
OG0001902	jg21865	XP_002864136.1
OG0001902	jg6167	XP_002874116.1, XP_002874115.1
OG0001910	jg9354	XP_002867341.1
OG0001910	jg16859	XP_002880536.1
OG0001911	jg16870	XP_002878716.1
OG0001911	jg9340	XP_020872862.1
OG0001912	jg5465	XP_002873774.1
OG0001912	jg24095	XP_020889331.1
OG0001913	jg9641	XP_002867475.1
OG0001913	jg24697	XP_020888954.1
OG0001914	jg24049	XP_002882223.1
OG0001914	jg5407	XP_002871686.2
OG0001915	jg5162	XP_020878507.1
OG0001916	jg5802	XP_020879404.1
OG0001916	jg5073	XP_020878115.1
OG0001917	jg5050	XP_002871512.1
OG0001917	jg5812	XP_020878027.1
OG0001918	jg6368	XP_020878028.1
OG0001918	jg4903	XP_020876740.1
OG0001919	jg6358	XP_020878608.1
OG0001920	jg23530	XP_020868724.1
OG0001920	jg4828	XP_002871401.1
OG0001921	jg4825	XP_020878803.1
OG0001922	jg16707	XP_020882971.1
OG0001922	jg4782	XP_020877282.1
OG0001923	jg4759	XP_002871372.2
OG0001923	jg23417	XP_002864892.1
OG0001924	jg23065	XP_002864724.1
OG0001925	jg29025	XP_002892358.1
OG0001925	jg18100	XP_020885041.1
OG0001926	jg18108	XP_020883949.1
OG0001926	jg29023	XP_020868595.1
OG0001927	jg28969	XP_002892327.1
OG0001927	jg18167	XP_020884815.1
OG0001928	jg27549	XP_002883881.1
OG0001929	jg28794	XP_020867120.1
OG0001929	jg18399	XP_020883868.1
OG0001930	jg20779	XP_002865382.1
OG0001931	jg9916	XP_002869670.1
OG0001931	jg21888	XP_020888693.1
OG0001932	jg20055	XP_020883111.1
OG0001932	jg20053	XP_020885603.1
OG0001932	jg31323	XP_020866879.1
OG0001933	jg18449	XP_002879456.1
OG0001934	jg31693	XP_020870296.1
OG0001934	jg18619	XP_002879530.1
OG0001935	jg18660	XP_020883778.1
OG0001935	jg31900	XP_002893726.1
OG0001936	jg18654	XP_020882940.1
OG0001936	jg31905	XP_020868032.1
OG0001937	jg14875	XP_020881753.1
OG0001937	jg23656	XP_002865015.1
OG0001938	jg25527	XP_020887450.1
OG0001938	jg23026	XP_002864709.1
OG0001939	jg6217, jg13926, jg6218	XP_020879059.1
OG0001939	jg14710	XP_020880785.1
OG0001940	jg9146	XP_002867242.1
OG0001940	jg6429	XP_002872165.1
OG0001941	jg22834	XP_020890337.1
OG0001942	jg14242	XP_002875702.1
OG0001942	jg6125	XP_002872023.1
OG0001943	jg22994	XP_002864689.1
OG0001943	jg14291	XP_002877395.1
OG0001945	jg927	XP_020865866.1
OG0001945	jg898	XP_020890093.1
OG0001946	jg22756	XP_020886393.1
OG0001946	jg4539	XP_002873297.1
OG0001947	jg9882	XP_002869654.1
OG0001947	jg22655	XP_002866213.1
OG0001948	jg22648	XP_020871807.1
OG0001948	jg9879	XP_020873432.1
OG0001949	jg27801	XP_020888532.1
OG0001949	jg27802	XP_020885923.1
OG0001950	jg12451	XP_020872946.1
OG0001950	jg13850	XP_020882200.1
OG0001951	jg9805	XP_020873642.1
OG0001951	jg22462	XP_020891023.1
OG0001952	jg22316	XP_020871691.1
OG0001952	jg9750	XP_002867529.1
OG0001953	jg22291	XP_020871292.1
OG0001953	jg9734	XP_020873316.1
OG0001954	jg25182	XP_020888283.1
OG0001954	jg4520	XP_020875781.1
OG0001955	jg4435, jg4456	XP_020877614.1
OG0001955	jg25140	XP_020888248.1
OG0001956	jg25004	XP_020886856.1
OG0001956	jg4233	XP_002873171.1
OG0001957	jg24916	XP_002882643.1
OG0001957	jg4094	XP_020878194.1
OG0001958	jg4061	XP_002890223.1, XP_002871024.1
OG0001958	jg24909	XP_020888372.1
OG0001959	jg9076	XP_020873185.1
OG0001959	jg3893	XP_002870930.1
OG0001959	jg3894	XP_020879269.1
OG0001960	jg13473	XP_002877047.1
OG0001960	jg12684	XP_002870688.1
OG0001961	jg30064	XP_002890124.1
OG0001961	jg3715	XP_002889288.1
OG0001962	jg3677	XP_002887809.1
OG0001963	jg30092	XP_020867562.1
OG0001963	jg3669	XP_002887805.1
OG0001964	jg30116	XP_020869557.1
OG0001964	jg3641	XP_020865604.1
OG0001965	jg30640	XP_020868621.1
OG0001965	jg3317	XP_020891505.1
OG0001966	jg8787	XP_002867063.1
OG0001966	jg8773	XP_020872242.1
OG0001967	jg30599	XP_020868624.1
OG0001967	jg3290	XP_002887633.1
OG0001968	jg3246	XP_020891453.1
OG0001969	jg27850	XP_002884045.1
OG0001969	jg8818	XP_020874548.1
OG0001970	jg27884	XP_020887282.1
OG0001970	jg8797	XP_020874384.1
OG0001971	jg27906	XP_020889004.1
OG0001971	jg8757	XP_020875296.1
OG0001972	jg27914	XP_020888349.1
OG0001972	jg8741	XP_020873050.1
OG0001973	jg25405	XP_020886751.1
OG0001973	jg33650	XP_002891794.1
OG0001974	jg25516	XP_002885062.1
OG0001974	jg33533	XP_020867175.1
OG0001975	jg15225	XP_002876178.1
OG0001975	jg18794	XP_002879617.1
OG0001977	jg11458	XP_002870371.2
OG0001977	jg26685	XP_020887972.1
OG0001978	jg11318	XP_020872163.1
OG0001978	jg24053	XP_020886895.1
OG0001979	jg11308	XP_002870306.1
OG0001979	jg26546	XP_002885542.1
OG0001980	jg11292	XP_020874648.1
OG0001980	jg26525	XP_020886048.1
OG0001981	jg25734	XP_020889139.1
OG0001981	jg11095	XP_020874798.1
OG0001982	jg15578	XP_020881139.1
OG0001982	jg19282	XP_020883884.1
OG0001983	jg14421	XP_002875778.1
OG0001983	jg14423	XP_002875779.1
OG0001984	jg13358	XP_002876987.1
OG0001985	jg20529	XP_002865237.1
OG0001985	jg10678	XP_020874524.1
OG0001986	jg33094	XP_002894213.1
OG0001986	jg26065	XP_020888577.1
OG0001987	jg33230	XP_020870654.1
OG0001987	jg26215	XP_002883258.1
OG0001988	jg33319	XP_002891646.1
OG0001989	jg25657	XP_020888447.1
OG0001989	jg33409	XP_020868005.1
OG0001990	jg27583	XP_020868852.1, XP_020886143.1
OG0001991	jg6526, jg6523	XP_020876270.1
OG0001992	jg10824	XP_020874649.1
OG0001992	jg20386	XP_002865164.1
OG0001993	jg8088	XP_020875892.1
OG0001993	jg28526	XP_002889391.2
OG0001994	jg7590	XP_020877715.1
OG0001994	jg10233	XP_020873670.1
OG0001995	jg10302	XP_020873671.1
OG0001995	jg10301	XP_020873713.1
OG0001996	jg10360	XP_002867813.1
OG0001996	jg10361	XP_020873434.1
OG0001997	jg7782	XP_002874836.1
OG0001997	jg10439	XP_020872909.1
OG0001998	jg16368	XP_002876699.1
OG0001998	jg20210	XP_020884478.1
OG0001999	jg19936	XP_002880180.1
OG0001999	jg16146	XP_020881142.1
OG0002000	jg19876	XP_002880155.1
OG0002000	jg16114	XP_002876566.1
OG0002001	jg16113	XP_002878341.1
OG0002002	jg16063	XP_020882460.1
OG0002002	jg19778	XP_002881956.1
OG0002003	jg29440	XP_020868833.1
OG0002003	jg15813	XP_020881540.1
OG0002004	jg19442	XP_002881783.1
OG0002004	jg15744	XP_020881524.1
OG0002005	jg9674	XP_002869547.1
OG0002007	jg19070	XP_020884416.1
OG0002007	jg19073	XP_002879773.1
OG0002008	jg19037	XP_020885741.1
OG0002008	jg27542	XP_020889574.1
OG0002008	jg19038	XP_020884354.1
OG0002009	jg15086	XP_020881623.1
OG0002009	jg18988, jg19001	XP_020883680.1
OG0002010	jg20277	XP_020885818.1
OG0002010	jg20279	XP_002863333.1
OG0002011	jg16532	XP_020884102.1
OG0002011	jg8353	XP_002866820.1
OG0002012	jg7318	XP_020879044.1
OG0002012	jg32069	XP_002891070.1
OG0002013	jg24478	XP_020886157.1
OG0002013	jg6603	XP_020876938.1
OG0002014	jg16350	XP_020880446.1
OG0002014	jg20181	XP_020883168.1
OG0002015	jg20171	XP_020885246.1
OG0002015	jg16336	XP_002878471.1
OG0002016	jg25801	XP_020889232.1
OG0002017	jg19506	XP_020884634.1
OG0002017	jg15822	XP_002876451.1
OG0002018	jg24426	XP_020886786.1
OG0002020	jg25802	XP_002883047.1
OG0002021	jg25819	XP_020889131.1
OG0002021	jg32878	XP_020868223.1
OG0002022	jg25847	XP_020889177.1
OG0002022	jg32900	XP_020868379.1
OG0002023	jg13772	XP_002877175.1
OG0002023	jg12495	XP_020872988.1
OG0002024	jg2043	XP_020865669.1
OG0002024	jg12191	XP_002870534.1
OG0002025	jg26453	XP_020886689.1
OG0002025	jg11240	XP_002868239.1
OG0002026	jg5711	XP_002871826.2
OG0002026	jg5710	XP_020878551.1
OG0002027	jg8103	XP_020878268.1
OG0002027	jg28466	XP_020868346.1
OG0002028	jg8132	XP_002875002.1
OG0002028	jg28491	XP_002892069.1
OG0002029	jg8133	XP_020877998.1
OG0002029	jg28493	XP_002892071.1
OG0002030	jg28575	XP_002892117.1
OG0002030	jg8003	XP_020877430.1
OG0002031	jg28894	XP_002892298.2
OG0002031	jg28890	XP_002892295.1
OG0002032	jg1360	XP_020870790.1
OG0002032	jg29297	XP_002889744.1
OG0002033	jg29452	XP_020867232.1
OG0002033	jg980	XP_020890974.1
OG0002034	jg29540	XP_002889857.1
OG0002034	jg836	XP_002888093.1
OG0002035	jg29607	XP_020866929.1
OG0002035	jg756	XP_020890608.1
OG0002036	jg591	XP_002886438.1
OG0002036	jg29714	XP_002892700.1
OG0002037	jg13322	XP_020882265.1
OG0002037	jg29763	XP_020867960.1
OG0002038	jg29949	XP_020867215.1
OG0002038	jg13002	XP_020880017.1
OG0002039	jg30049	XP_002890115.1
OG0002039	jg30048	XP_020870279.1
OG0002040	jg30671	XP_020869476.1
OG0002041	jg30888	XP_002890576.2
OG0002041	jg2685	XP_002888789.1
OG0002042	jg12799	XP_002868578.1
OG0002042	jg406	XP_020890557.1
OG0002043	jg14376	XP_020880860.1
OG0002043	jg14377	XP_020880858.1
OG0002043	jg8303, jg8296	XP_020872872.1
OG0002044	jg8856	XP_020874660.1
OG0002044	jg27763	XP_002886069.1
OG0002044	jg27764	XP_002886070.1
OG0002045	jg9078	XP_020872675.1
OG0002045	jg17297	XP_020884606.1
OG0002046	jg17712, jg17714, jg17710, jg17709	XP_002880969.1, XP_002879136.1
OG0002047	jg14916	XP_020881881.1
OG0002047	jg14915	XP_002876033.1
OG0002047	jg14914	XP_002876032.1
OG0002048	jg7327	XP_002872480.1
OG0002048	jg7322	XP_020878897.1
OG0002056	jg22795	XP_020891578.1
OG0002056	jg14511	XP_020881716.1
OG0002057	jg14613	XP_020880374.1
OG0002057	jg23250	XP_020890289.1
OG0002058	jg5658	XP_020876694.1
OG0002058	jg24248	XP_002882318.1
OG0002059	jg5655	XP_002873874.1
OG0002059	jg5283	XP_020877563.1
OG0002060	jg5649	XP_020877797.1
OG0002060	jg5633	XP_002873865.1
OG0002061	jg24185	XP_002882293.1
OG0002062	jg5509	XP_020879327.1
OG0002062	jg24124	XP_020888992.1
OG0002063	jg24099	XP_020889332.1
OG0002063	jg5469	XP_020878349.1
OG0002064	jg5448	XP_002871710.1
OG0002064	jg24082	XP_020886676.1
OG0002065	jg24069	XP_002884323.1
OG0002065	jg5429	XP_002873752.1
OG0002066	jg24061	XP_020886908.1
OG0002067	jg5258	XP_002873663.1
OG0002067	jg23925	XP_020885951.1
OG0002068	jg5167	XP_002873617.1
OG0002068	jg25206	XP_002884908.1
OG0002069	jg5125	XP_002871547.1
OG0002069	jg31249	XP_002893458.1
OG0002070	jg4999	XP_020877554.1
OG0002071	jg20791	XP_002865386.1
OG0002072	jg4810	XP_020876647.1
OG0002072	jg23483	XP_002866633.1
OG0002073	jg4768	XP_020877764.1
OG0002073	jg4769	XP_020877761.1
OG0002074	jg23070	XP_020871206.1
OG0002074	jg4624	XP_020877566.1
OG0002075	jg7899	XP_020876365.1
OG0002075	jg28653	XP_020870310.1
OG0002076	jg17733	XP_020883831.1
OG0002076	jg17735	XP_002879124.1
OG0002077	jg17791	XP_020885557.1
OG0002077	jg29164	XP_002892430.1
OG0002078	jg28888	XP_020866809.1
OG0002078	jg18267	XP_002881209.1
OG0002079	jg28866	XP_020869721.1
OG0002079	jg18297	XP_002879377.2
OG0002080	jg20780	XP_020871949.1
OG0002081	jg21021	XP_002863736.1
OG0002081	jg32752	XP_020868232.1
OG0002082	jg29911	XP_002892801.1
OG0002082	jg13079	XP_002875146.1
OG0002083	jg23714	XP_020883788.1
OG0002083	jg28006	XP_020887642.1
OG0002084	jg14856	XP_020879863.1
OG0002084	jg23637	XP_002865003.2
OG0002085	jg23496	XP_002864928.1
OG0002086	jg4572	XP_020875825.1
OG0002087	jg14810	XP_020880299.1
OG0002087	jg6332	XP_020879175.1
OG0002088	jg6344, jg6343	XP_020878661.1
OG0002088	jg6345	XP_020878662.1
OG0002089	jg13967	XP_002877256.1
OG0002089	jg5913	XP_002873999.1
OG0002090	jg6128	XP_002874104.1
OG0002090	jg14247	XP_020879685.1
OG0002091	jg14416	XP_002875777.1
OG0002091	jg22906	XP_020885428.1
OG0002092	jg9862	XP_020873374.1
OG0002092	jg22616	XP_020872759.1, XP_020880675.1
OG0002093	jg9847	XP_020873580.1
OG0002093	jg22583	XP_002864489.1
OG0002094	jg9812	XP_020873623.1
OG0002094	jg22478	XP_020885990.1
OG0002096	jg22313	XP_002864361.1
OG0002096	jg9748	XP_002867528.1
OG0002097	jg7942	XP_020876277.1
OG0002097	jg28622	XP_020870643.1
OG0002098	jg8916	XP_020873147.1
OG0002099	jg25074	XP_020888290.1
OG0002099	jg4334	XP_002871180.1
OG0002100	jg3905	XP_020878565.1
OG0002100	jg24822	XP_020887082.1
OG0002101	jg24149	XP_002882278.1
OG0002101	jg3883	XP_020878966.1
OG0002102	jg13424	XP_002877025.1
OG0002102	jg12707	XP_020872140.1
OG0002103	jg1013	XP_020890274.1
OG0002103	jg30007	XP_020870060.1
OG0002104	jg30063	XP_020870647.1
OG0002104	jg3718	XP_020889875.1
OG0002105	jg30108	XP_002890153.1
OG0002105	jg3656	XP_002889262.1
OG0002106	jg30129	XP_002890166.2
OG0002106	jg3613	XP_020891697.1
OG0002107	jg3607	XP_002889236.1
OG0002108	jg3603	XP_002889235.1
OG0002108	jg30135	XP_002890169.1
OG0002109	jg30774	XP_020866041.1
OG0002109	jg3473	XP_002889173.1
OG0002110	jg3367	XP_020890166.1
OG0002110	jg30688	XP_020867682.1
OG0002111	jg30650	XP_002893149.1
OG0002111	jg3329	XP_020891042.1
OG0002112	jg33725	XP_002894514.1
OG0002112	jg25317	XP_020886844.1
OG0002113	jg33711	XP_020867877.1
OG0002113	jg25322	XP_020887159.1
OG0002114	jg25340	XP_020888589.1
OG0002114	jg33690	XP_002891828.1
OG0002115	jg2301, jg2304	XP_002888613.1
OG0002115	jg31239	XP_002890710.1
OG0002116	jg11426	XP_020874691.1
OG0002116	jg26652	XP_020886452.1
OG0002117	jg11339	XP_020873062.1
OG0002117	jg26579	XP_020885931.1
OG0002118	jg11317	XP_002870309.1
OG0002118	jg26550	XP_002885543.1
OG0002119	jg11208	XP_020875325.1
OG0002119	jg26430	XP_020887502.1
OG0002120	jg32507	XP_020870347.1, XP_020869808.1
OG0002120	jg9749	XP_002869583.1
OG0002121	jg10803	XP_020873126.1
OG0002121	jg11178	XP_020872196.1
OG0002121	jg20406	XP_002863399.1
OG0002122	jg11151	XP_002870230.1
OG0002122	jg26346	XP_020886041.1
OG0002124	jg30278	XP_002890232.2
OG0002124	jg2910	XP_020891522.1
OG0002125	jg28181	XP_002886018.1
OG0002125	jg9521	XP_002867423.1
OG0002126	jg13646, jg13647	XP_020881413.1, XP_020881398.1
OG0002127	jg13450	XP_020880323.1
OG0002127	jg12702	XP_002870676.1
OG0002128	jg20523	XP_020868556.1
OG0002128	jg10686	XP_002867964.1
OG0002129	jg33308	XP_002894320.1
OG0002129	jg26283	XP_020885851.1
OG0002130	jg25615	XP_020888689.1
OG0002130	jg33457	XP_002894393.1
OG0002131	jg18584	XP_020885164.1
OG0002131	jg20409	XP_002865177.1
OG0002132	jg13661	XP_002877133.1
OG0002132	jg13701	XP_002877148.1
OG0002133	jg10128	XP_002867695.1
OG0002133	jg10127	XP_020873791.1
OG0002134	jg8911	XP_020872151.1
OG0002134	jg27603	XP_020889421.1
OG0002135	jg27751	XP_002884009.1
OG0002136	jg10095	XP_020873591.1
OG0002136	jg7451	XP_002874660.1
OG0002137	jg10103	XP_020873823.1
OG0002138	jg9143	XP_020872657.1
OG0002138	jg17141	XP_020882664.1
OG0002139	jg32041	XP_002893786.1
OG0002139	jg32044	XP_002891065.1
OG0002139	jg10259	XP_002869811.1
OG0002140	jg10574	XP_020873111.1
OG0002141	jg10572	XP_020872209.1
OG0002141	jg20651	XP_020868622.1
OG0002142	jg20687	XP_002863558.1
OG0002142	jg10533	XP_002869935.1
OG0002143	jg10461	XP_020872174.1
OG0002143	jg7809	XP_002872758.1
OG0002144	jg7266	XP_002872452.1
OG0002144	jg32239	XP_002891197.1
OG0002145	jg16345	XP_020882156.1
OG0002145	jg20184	XP_002880319.1
OG0002146	jg20043	XP_020884624.1
OG0002146	jg16232	XP_020880822.1
OG0002147	jg16211	XP_020882533.1
OG0002147	jg20016	XP_002880222.1
OG0002148	jg16148	XP_020880420.1
OG0002148	jg19939	XP_020885589.1
OG0002149	jg16085	XP_020880884.1
OG0002149	jg16084	XP_002878326.1
OG0002150	jg15825	XP_020880173.1
OG0002150	jg19493	XP_020885170.1
OG0002151	jg19384	XP_002879905.1
OG0002151	jg15700	XP_020880084.1
OG0002152	jg15716, jg15644	XP_020880238.1
OG0002152	jg19391	XP_002879912.1
OG0002153	jg15614	XP_002878085.1
OG0002153	jg19347	XP_002881741.1
OG0002154	jg19046	XP_002881605.1
OG0002154	jg15359	XP_002877961.1
OG0002155	jg18858	XP_002881490.1
OG0002155	jg15268	XP_002877914.1
OG0002156	jg9675	XP_002869548.1
OG0002157	jg25764	XP_002885173.1
OG0002157	jg11054	XP_020872617.1
OG0002158	jg11528	XP_020876339.1
OG0002159	jg17551	XP_020884350.1
OG0002159	jg14480	XP_020881850.1
OG0002159	jg14510	XP_020881715.1
OG0002160	jg2297	XP_002888611.1
OG0002160	jg31242	XP_002890712.1
OG0002161	jg2362	XP_020865969.1
OG0002161	jg31208	XP_002890697.1
OG0002162	jg28052	XP_002884154.1
OG0002162	jg9378	XP_020874569.1
OG0002163	jg19406	XP_020885015.1
OG0002163	jg19408	XP_002879918.1
OG0002164	jg19238	XP_020885734.1
OG0002165	jg18902	XP_020885556.1
OG0002166	jg20335	XP_020877952.1
OG0002167	jg16537	XP_020885000.1
OG0002167	jg8359	XP_020875421.1
OG0002168	jg16558	XP_020883982.1
OG0002168	jg8377	XP_002866830.1
OG0002169	jg8381	XP_002868885.2
OG0002169	jg16565	XP_020884193.1
OG0002170	jg16644	XP_020884291.1
OG0002170	jg16596	XP_020885608.1
OG0002171	jg7374	XP_020876773.1
OG0002172	jg6726	XP_020876929.1
OG0002172	jg24381	XP_002882384.1
OG0002174	jg19970	XP_002862253.2, XP_020883902.1
OG0002174	jg28438	XP_020870071.1
OG0002175	jg9829	XP_002869619.2
OG0002175	jg6228	XP_020878905.1
OG0002176	jg24488	XP_020887210.1, XP_020873809.1
OG0002177	jg24642	XP_020888782.1
OG0002177	jg21508	XP_020890474.1
OG0002178	jg21433	XP_020871929.1
OG0002178	jg24669	XP_002882515.1
OG0002179	jg24777	XP_020887356.1
OG0002179	jg24776	XP_002882576.1
OG0002180	jg4498	XP_002873278.1
OG0002181	jg32901	XP_020868386.1
OG0002181	jg25848	XP_020889207.1
OG0002182	jg25935	XP_020888849.1
OG0002182	jg32944	XP_020867041.1
OG0002183	jg33011	XP_020870612.1
OG0002184	jg26069	XP_002885307.1
OG0002184	jg33100	XP_020866711.1
OG0002185	jg13685	XP_020882234.1
OG0002185	jg12550	XP_020872961.1
OG0002186	jg26484	XP_020886727.1, XP_002862235.1, XP_002885301.1
OG0002186	jg11257	XP_002870278.1
OG0002187	jg12026	XP_020872210.1
OG0002187	jg1811	XP_020890942.1
OG0002188	jg1502	XP_020869486.1
OG0002189	jg15147	XP_020881688.1
OG0002189	jg18719	XP_002879581.1
OG0002190	jg19262	XP_002881700.1
OG0002191	jg28898	XP_002892302.1
OG0002191	jg18256	XP_002879349.1
OG0002192	jg16961	XP_020885199.1
OG0002193	jg1088	XP_020890279.1
OG0002193	jg29425	XP_020866468.1
OG0002194	jg1009	XP_002886648.1
OG0002194	jg29436	XP_002892573.1
OG0002195	jg888	XP_020890035.1
OG0002195	jg29503	XP_020866950.1
OG0002196	jg628	XP_002886451.1
OG0002196	jg29679	XP_002892683.1
OG0002197	jg29990	XP_002890085.1
OG0002197	jg12916	XP_020882522.1
OG0002198	jg30859	XP_002890547.1
OG0002198	jg2726	XP_002888817.1
OG0002199	jg2722	XP_020891382.1
OG0002199	jg30864	XP_002890550.1
OG0002200	jg2735	XP_002887348.2
OG0002200	jg2737	XP_020891143.1
OG0002201	jg665	XP_002888017.1
OG0002201	jg668	XP_020890536.1
OG0002201	jg669	XP_002888019.1
OG0002202	jg12854	XP_020874351.1
OG0002202	jg376	XP_002887878.1
OG0002203	jg9485	XP_020873130.1
OG0002203	jg28162	XP_002883976.1
OG0002205	jg2048	XP_020889725.1
OG0002206	jg3148	XP_020890805.1
OG0002207	jg16595	XP_020884877.1
OG0002207	jg1122	XP_020891557.1
OG0002207	jg8406	XP_002866844.1
OG0002208	jg8588	XP_020875302.1
OG0002208	jg16761	XP_002878661.1
OG0002209	jg8926	XP_020874800.1
OG0002209	jg8973	XP_020873884.1
OG0002210	jg8930	XP_020872187.1
OG0002210	jg27536	XP_020889502.1
OG0002211	jg11433	XP_020874396.1
OG0002211	jg26655	XP_002883467.1
OG0002212	jg31264	XP_020867903.1
OG0002212	jg31263	XP_002890724.1
OG0002213	jg9765	XP_020873480.1
OG0002213	jg22336	XP_002862180.1, XP_002864375.1
OG0002214	jg2196	XP_002888560.1
OG0002214	jg12334	XP_020874197.1
OG0002215	jg13284	XP_020871384.1
OG0002216	jg9155	XP_002869277.2
OG0002216	jg9157	XP_020872450.1
OG0002221	jg31909	XP_020870595.1
OG0002221	jg18644	XP_002862198.1, XP_002881383.1
OG0002222	jg31399	XP_020869630.1
OG0002223	jg24169	XP_020871476.1
OG0002224	jg21654	XP_020871229.1
OG0002224	jg10015	XP_002869709.1
OG0002225	jg5284	XP_020878482.1
OG0002226	jg5193	XP_002873629.1
OG0002227	jg17615	XP_020884183.1
OG0002227	jg29204	XP_002889692.1
OG0002228	jg29137	XP_020869393.1
OG0002229	jg18263	XP_020882956.1
OG0002229	jg28895	XP_020869875.1
OG0002230	jg28750	XP_002892210.1
OG0002230	jg20860	XP_020871105.1
OG0002231	jg28739	XP_002892201.1
OG0002231	jg20833	XP_020871032.1
OG0002232	jg20764	XP_002863599.1
OG0002232	jg28692	XP_020869259.1
OG0002233	jg19788, jg16077	XP_020869569.1
OG0002233	jg7842	XP_020866638.1
OG0002234	jg9955	XP_002867623.1
OG0002234	jg21786	XP_020882877.1
OG0002235	jg9948	XP_020873436.1
OG0002235	jg31614	XP_002890878.1
OG0002236	jg21912	XP_002865901.1
OG0002237	jg31428	XP_002893549.1
OG0002237	jg18515	XP_002881324.1
OG0002238	jg27958, jg31567, jg19253	XP_020867225.1
OG0002239	jg18605	XP_002881362.1
OG0002239	jg31652	XP_002893647.1
OG0002240	jg31770	XP_002893845.1
OG0002240	jg18692	XP_002881406.1
OG0002241	jg31889	XP_020869919.1
OG0002241	jg18662	XP_002881394.1
OG0002242	jg23675	XP_002866718.1
OG0002242	jg14894	XP_002877738.1
OG0002243	jg4569	XP_020878612.1
OG0002243	jg23128	XP_002866456.1
OG0002244	jg23024	XP_020888623.1, XP_020871754.1, XP_002883607.1, XP_020886045.1, XP_002862645.1, XP_020871780.1, XP_020889025.1, XP_020872197.1, XP_002866397.1, XP_002862648.1, XP_002862646.1, XP_020871746.1
OG0002245	jg6320	XP_002874205.1
OG0002246	jg5922	XP_020878286.1
OG0002247	jg5941	XP_020875879.1
OG0002247	jg13992	XP_002877267.1
OG0002248	jg11607	XP_002863177.1
OG0002248	jg11606	XP_002863176.1
OG0002249	jg22910	XP_002866345.1
OG0002249	jg14398	XP_002877458.1
OG0002250	jg22783	XP_002866284.1
OG0002250	jg23958	XP_020886966.1
OG0002251	jg22661	XP_020868444.1
OG0002251	jg9885	XP_020873385.1
OG0002252	jg9828	XP_002869617.1
OG0002252	jg22546	XP_020880931.1
OG0002253	jg22305	XP_002866062.1
OG0002253	jg9743	XP_002869581.1
OG0002254	jg28621	XP_020869078.1
OG0002254	jg7945	XP_020877396.1
OG0002255	jg27754	XP_020888008.1
OG0002255	jg10363	XP_020873404.1
OG0002256	jg25079	XP_020888291.1
OG0002256	jg4338	XP_020876014.1
OG0002257	jg25045	XP_020887854.1
OG0002257	jg4289	XP_020875962.1
OG0002258	jg19029	XP_002879747.1
